"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"115"	"69"	"14"	"297"	"4"	"0"	"0"	"2"	"17"	"1"	"3"	"2"	"6"	"3"	"2"	"535"	"0"	"4"	"539"	"0"
"23"	"11"	"97"	"65"	"4"	"534"	"7"	"1"	"4"	"5"	"15"	"1"	"1"	"3"	"7"	"3"	"0"	"747"	"0"	"4"	"751"	"0"
"24"	"12"	"84"	"36"	"3"	"273"	"2"	"3"	"1"	"4"	"19"	"3"	"2"	"5"	"7"	"4"	"4"	"450"	"0"	"1"	"451"	"0"
"25"	"13"	"95"	"26"	"2"	"140"	"1"	"0"	"2"	"2"	"11"	"0"	"0"	"1"	"1"	"1"	"1"	"283"	"0"	"2"	"285"	"0"
"26"	"14"	"132"	"112"	"11"	"95"	"4"	"1"	"3"	"1"	"67"	"2"	"3"	"2"	"3"	"2"	"18"	"456"	"0"	"6"	"462"	"0"
"27"	"14A"	"197"	"52"	"6"	"51"	"3"	"2"	"0"	"1"	"72"	"0"	"0"	"3"	"3"	"9"	"21"	"420"	"0"	"9"	"429"	"0"
"28"	"15"	"49"	"16"	"3"	"110"	"7"	"1"	"0"	"1"	"30"	"2"	"1"	"1"	"4"	"3"	"1"	"229"	"0"	"13"	"242"	"0"
"29"	"16"	"43"	"53"	"9"	"212"	"6"	"4"	"3"	"9"	"108"	"6"	"1"	"5"	"8"	"3"	"5"	"475"	"0"	"4"	"479"	"0"
"30"	"17"	"23"	"39"	"2"	"401"	"11"	"4"	"9"	"2"	"27"	"2"	"3"	"6"	"10"	"3"	"4"	"546"	"0"	"9"	"555"	"0"
"31"	"18"	"34"	"31"	"3"	"254"	"6"	"2"	"4"	"5"	"15"	"4"	"0"	"5"	"9"	"1"	"7"	"380"	"0"	"7"	"387"	"0"
"32"	"19"	"31"	"61"	"10"	"355"	"5"	"1"	"3"	"1"	"26"	"3"	"2"	"6"	"10"	"3"	"2"	"519"	"0"	"3"	"522"	"0"
"33"	"20"	"103"	"37"	"4"	"276"	"0"	"0"	"0"	"1"	"12"	"2"	"0"	"2"	"4"	"5"	"14"	"460"	"0"	"2"	"462"	"0"
"34"	"21"	"161"	"50"	"4"	"331"	"7"	"0"	"0"	"3"	"22"	"1"	"0"	"3"	"4"	"6"	"8"	"600"	"0"	"8"	"608"	"0"
"35"	"22"	"80"	"33"	"9"	"381"	"9"	"0"	"2"	"1"	"19"	"3"	"1"	"4"	"15"	"1"	"5"	"563"	"0"	"3"	"566"	"0"
"36"	"23"	"77"	"124"	"130"	"239"	"16"	"7"	"7"	"19"	"83"	"3"	"7"	"6"	"5"	"18"	"9"	"750"	"0"	"9"	"759"	"0"
"37"	"24"	"125"	"5"	"1"	"49"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"3"	"10"	"197"	"0"	"3"	"200"	"0"
"38"	"25"	"200"	"70"	"10"	"129"	"1"	"0"	"2"	"2"	"36"	"2"	"0"	"1"	"3"	"2"	"0"	"458"	"0"	"7"	"465"	"0"
"39"	"26"	"75"	"42"	"2"	"155"	"3"	"0"	"4"	"3"	"30"	"1"	"0"	"1"	"1"	"2"	"1"	"320"	"0"	"1"	"321"	"0"
"40"	"27"	"698"	"2"	"0"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"718"	"0"	"1"	"719"	"0"
"41"	"27A"	"665"	"1"	"1"	"29"	"2"	"0"	"3"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"5"	"709"	"0"	"1"	"710"	"0"
"42"	"28"	"57"	"95"	"305"	"177"	"5"	"1"	"1"	"1"	"7"	"1"	"0"	"1"	"7"	"13"	"15"	"686"	"0"	"9"	"695"	"0"
"43"	"29"	"97"	"68"	"257"	"307"	"9"	"2"	"1"	"6"	"20"	"2"	"5"	"1"	"6"	"5"	"3"	"789"	"0"	"3"	"792"	"0"
"44"	"30"	"52"	"46"	"5"	"430"	"7"	"0"	"2"	"0"	"3"	"1"	"0"	"0"	"1"	"2"	"1"	"550"	"0"	"1"	"551"	"0"
"45"	"31"	"45"	"12"	"4"	"325"	"4"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"6"	"0"	"0"	"400"	"0"	"3"	"403"	"0"
"46"	"32"	"6"	"5"	"1"	"824"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"840"	"0"	"0"	"840"	"0"
"47"	"33"	"219"	"53"	"52"	"370"	"8"	"2"	"0"	"1"	"3"	"3"	"3"	"7"	"9"	"4"	"3"	"737"	"0"	"16"	"753"	"0"
"48"	"34"	"200"	"18"	"98"	"165"	"4"	"1"	"0"	"4"	"21"	"2"	"0"	"0"	"6"	"2"	"12"	"533"	"0"	"5"	"538"	"0"
"49"	"35"	"29"	"124"	"12"	"558"	"9"	"2"	"5"	"1"	"17"	"3"	"2"	"6"	"7"	"4"	"4"	"783"	"0"	"5"	"788"	"0"
"50"	"36"	"36"	"20"	"6"	"274"	"5"	"2"	"1"	"2"	"26"	"2"	"0"	"2"	"3"	"3"	"4"	"386"	"0"	"2"	"388"	"0"
"51"	"37"	"93"	"39"	"71"	"202"	"4"	"2"	"2"	"2"	"29"	"0"	"0"	"3"	"4"	"6"	"3"	"460"	"0"	"4"	"464"	"0"
"52"	"38"	"24"	"107"	"58"	"398"	"13"	"1"	"0"	"2"	"24"	"1"	"0"	"3"	"1"	"2"	"4"	"638"	"0"	"4"	"642"	"0"
"53"	"39"	"3"	"67"	"1"	"202"	"4"	"2"	"2"	"5"	"107"	"4"	"3"	"1"	"5"	"5"	"7"	"418"	"0"	"11"	"429"	"0"
"54"	"40"	"3"	"56"	"6"	"329"	"1"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"2"	"3"	"5"	"410"	"0"	"0"	"410"	"0"
"55"	"41"	"340"	"13"	"6"	"119"	"1"	"0"	"0"	"0"	"5"	"0"	"1"	"0"	"1"	"2"	"2"	"490"	"0"	"12"	"502"	"0"
"56"	"42"	"168"	"16"	"5"	"270"	"3"	"0"	"0"	"4"	"18"	"1"	"2"	"0"	"4"	"4"	"2"	"497"	"0"	"5"	"502"	"0"
"57"	"43"	"72"	"19"	"27"	"480"	"4"	"0"	"1"	"0"	"6"	"0"	"2"	"0"	"5"	"0"	"1"	"617"	"0"	"4"	"621"	"0"
"58"	"44"	"124"	"49"	"40"	"274"	"1"	"0"	"1"	"0"	"30"	"0"	"1"	"3"	"2"	"4"	"1"	"530"	"0"	"5"	"535"	"0"
"59"	"45"	"96"	"128"	"27"	"243"	"5"	"0"	"0"	"2"	"94"	"3"	"2"	"2"	"2"	"4"	"4"	"612"	"0"	"2"	"614"	"0"
"60"	"46"	"158"	"47"	"2"	"143"	"2"	"1"	"0"	"1"	"14"	"0"	"1"	"2"	"2"	"0"	"2"	"375"	"0"	"4"	"379"	"0"
"61"	"46A"	"63"	"40"	"1"	"279"	"0"	"0"	"0"	"1"	"13"	"0"	"0"	"0"	"4"	"1"	"2"	"404"	"0"	"0"	"404"	"0"
"62"	"47"	"43"	"29"	"4"	"343"	"5"	"0"	"0"	"2"	"41"	"0"	"1"	"2"	"7"	"5"	"3"	"485"	"0"	"7"	"492"	"0"
"63"	"48"	"129"	"88"	"7"	"295"	"3"	"0"	"0"	"2"	"31"	"4"	"0"	"5"	"6"	"4"	"0"	"574"	"0"	"7"	"581"	"0"
"64"	"49"	"35"	"72"	"6"	"128"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"0"	"0"	"251"	"0"
"65"	"50"	"97"	"281"	"8"	"208"	"17"	"3"	"2"	"4"	"10"	"4"	"2"	"2"	"3"	"5"	"7"	"653"	"0"	"8"	"661"	"0"
"66"	"51"	"7"	"174"	"2"	"522"	"11"	"0"	"1"	"0"	"22"	"3"	"1"	"4"	"6"	"4"	"1"	"758"	"0"	"2"	"760"	"0"
"67"	"52"	"51"	"367"	"8"	"109"	"1"	"2"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"2"	"1"	"546"	"0"	"4"	"550"	"0"
"68"	"53"	"117"	"94"	"39"	"426"	"5"	"2"	"1"	"2"	"28"	"3"	"3"	"2"	"11"	"11"	"2"	"746"	"0"	"32"	"778"	"0"
"69"	"54"	"52"	"64"	"17"	"602"	"5"	"0"	"4"	"0"	"10"	"1"	"3"	"3"	"7"	"0"	"1"	"769"	"0"	"6"	"775"	"0"
"70"	"55"	"347"	"57"	"7"	"215"	"2"	"2"	"2"	"4"	"84"	"3"	"0"	"1"	"1"	"1"	"2"	"728"	"0"	"2"	"730"	"0"
"71"	"56"	"44"	"124"	"16"	"254"	"8"	"1"	"1"	"1"	"41"	"0"	"0"	"2"	"4"	"5"	"5"	"506"	"0"	"3"	"509"	"0"
"72"	"57"	"75"	"66"	"3"	"179"	"4"	"1"	"0"	"0"	"21"	"2"	"0"	"1"	"5"	"5"	"6"	"368"	"0"	"3"	"371"	"0"
"73"	"58"	"110"	"102"	"13"	"53"	"0"	"4"	"3"	"3"	"101"	"3"	"1"	"2"	"2"	"2"	"12"	"411"	"0"	"4"	"415"	"0"
"74"	"59"	"429"	"68"	"32"	"55"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"11"	"603"	"0"	"0"	"603"	"0"
"75"	"60"	"8"	"179"	"4"	"494"	"5"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"696"	"0"	"2"	"698"	"0"
"76"	"61"	"268"	"69"	"5"	"85"	"7"	"0"	"2"	"4"	"5"	"0"	"0"	"1"	"0"	"2"	"6"	"454"	"0"	"6"	"460"	"0"
"77"	"62"	"44"	"112"	"2"	"362"	"4"	"1"	"0"	"2"	"6"	"0"	"2"	"2"	"7"	"2"	"7"	"553"	"0"	"10"	"563"	"0"
"78"	"63"	"670"	"20"	"73"	"70"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"3"	"843"	"0"	"4"	"847"	"0"
"79"	"64"	"298"	"275"	"3"	"103"	"1"	"1"	"0"	"3"	"12"	"8"	"0"	"0"	"3"	"7"	"4"	"718"	"0"	"13"	"731"	"0"
"80"	"65"	"521"	"35"	"1"	"34"	"0"	"0"	"0"	"2"	"21"	"0"	"0"	"0"	"2"	"4"	"16"	"636"	"0"	"2"	"638"	"0"
"81"	"66"	"153"	"30"	"3"	"426"	"7"	"1"	"5"	"4"	"132"	"1"	"2"	"4"	"5"	"1"	"1"	"775"	"0"	"10"	"785"	"0"
"82"	"67"	"121"	"80"	"12"	"183"	"5"	"3"	"5"	"12"	"217"	"10"	"2"	"5"	"6"	"4"	"5"	"670"	"0"	"14"	"684"	"0"
"83"	"68"	"119"	"19"	"95"	"197"	"4"	"0"	"3"	"0"	"5"	"1"	"0"	"1"	"1"	"5"	"15"	"465"	"0"	"8"	"473"	"0"
"84"	"68A"	"43"	"29"	"56"	"247"	"3"	"1"	"0"	"0"	"12"	"1"	"0"	"2"	"6"	"2"	"12"	"414"	"0"	"2"	"416"	"0"
"85"	"69"	"278"	"11"	"35"	"20"	"0"	"3"	"2"	"2"	"32"	"1"	"0"	"0"	"1"	"0"	"3"	"388"	"0"	"3"	"391"	"0"
"86"	"70"	"6"	"23"	"70"	"438"	"5"	"0"	"0"	"1"	"12"	"0"	"0"	"5"	"7"	"0"	"4"	"571"	"0"	"4"	"575"	"0"
"87"	"71"	"38"	"42"	"142"	"327"	"7"	"0"	"1"	"2"	"12"	"1"	"2"	"1"	"6"	"2"	"1"	"584"	"0"	"6"	"590"	"0"
"88"	"72"	"680"	"25"	"66"	"101"	"1"	"0"	"1"	"0"	"2"	"2"	"4"	"2"	"6"	"5"	"22"	"917"	"0"	"9"	"926"	"0"
"89"	"73"	"263"	"108"	"19"	"236"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"5"	"5"	"641"	"0"	"3"	"644"	"0"
"90"	"74"	"119"	"314"	"48"	"202"	"1"	"1"	"0"	"1"	"15"	"1"	"0"	"1"	"2"	"3"	"1"	"709"	"0"	"2"	"711"	"0"
"91"	"75"	"249"	"72"	"3"	"97"	"3"	"0"	"0"	"0"	"28"	"0"	"0"	"2"	"1"	"0"	"5"	"460"	"0"	"4"	"464"	"0"
"92"	"76"	"187"	"31"	"4"	"249"	"10"	"1"	"1"	"0"	"48"	"2"	"2"	"3"	"7"	"2"	"0"	"547"	"0"	"6"	"553"	"0"
"93"	"77"	"129"	"56"	"19"	"375"	"5"	"5"	"8"	"8"	"269"	"7"	"1"	"3"	"6"	"2"	"7"	"900"	"0"	"1"	"901"	"0"
"94"	"78"	"57"	"25"	"79"	"111"	"2"	"2"	"5"	"13"	"296"	"6"	"2"	"1"	"4"	"3"	"3"	"609"	"0"	"6"	"615"	"0"
"95"	"79"	"39"	"17"	"27"	"105"	"3"	"1"	"3"	"4"	"219"	"1"	"4"	"1"	"3"	"0"	"0"	"427"	"0"	"3"	"430"	"0"
"96"	"80"	"372"	"30"	"1"	"91"	"6"	"0"	"0"	"1"	"6"	"0"	"0"	"2"	"1"	"4"	"14"	"528"	"0"	"2"	"530"	"0"
"97"	"80A"	"363"	"25"	"3"	"38"	"2"	"0"	"3"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"17"	"457"	"0"	"3"	"460"	"0"
"98"	"81"	"191"	"225"	"10"	"229"	"4"	"1"	"2"	"7"	"35"	"1"	"3"	"3"	"11"	"13"	"15"	"750"	"0"	"18"	"768"	"0"
"99"	"82"	"57"	"44"	"1"	"105"	"1"	"2"	"9"	"241"	"99"	"3"	"3"	"3"	"3"	"2"	"0"	"573"	"0"	"12"	"585"	"0"
"100"	"83"	"458"	"9"	"0"	"16"	"3"	"1"	"2"	"10"	"180"	"3"	"1"	"0"	"1"	"6"	"33"	"723"	"0"	"4"	"727"	"0"
"101"	"84"	"20"	"167"	"40"	"337"	"9"	"7"	"8"	"13"	"69"	"7"	"2"	"6"	"14"	"6"	"13"	"718"	"0"	"34"	"752"	"0"
"102"	"85"	"259"	"42"	"17"	"110"	"3"	"5"	"24"	"4"	"47"	"6"	"4"	"4"	"7"	"4"	"8"	"544"	"0"	"20"	"564"	"0"
"103"	"86"	"104"	"39"	"5"	"56"	"1"	"1"	"2"	"2"	"23"	"1"	"0"	"0"	"0"	"2"	"0"	"236"	"0"	"2"	"238"	"0"
"104"	"87"	"165"	"137"	"5"	"91"	"4"	"0"	"1"	"1"	"1"	"0"	"2"	"1"	"1"	"10"	"5"	"424"	"0"	"13"	"437"	"0"
"105"	"88"	"490"	"9"	"1"	"29"	"0"	"0"	"1"	"2"	"12"	"0"	"0"	"0"	"0"	"2"	"5"	"551"	"0"	"0"	"551"	"0"
"106"	"89"	"58"	"56"	"10"	"137"	"9"	"3"	"6"	"17"	"274"	"9"	"4"	"4"	"7"	"3"	"15"	"612"	"0"	"13"	"625"	"0"
"107"	"90"	"21"	"294"	"2"	"38"	"2"	"3"	"1"	"0"	"14"	"1"	"0"	"2"	"2"	"2"	"11"	"393"	"0"	"4"	"397"	"0"
"108"	"91"	"201"	"26"	"7"	"312"	"3"	"2"	"3"	"4"	"23"	"0"	"0"	"0"	"4"	"2"	"5"	"592"	"0"	"6"	"598"	"0"
"109"	"92"	"150"	"31"	"1"	"248"	"2"	"0"	"0"	"0"	"16"	"2"	"1"	"0"	"3"	"3"	"7"	"464"	"0"	"7"	"471"	"0"
"110"	"93"	"202"	"65"	"6"	"178"	"4"	"0"	"1"	"4"	"8"	"1"	"3"	"0"	"5"	"4"	"15"	"496"	"0"	"11"	"507"	"0"
"111"	"93A"	"261"	"70"	"15"	"167"	"5"	"1"	"1"	"4"	"4"	"1"	"1"	"1"	"2"	"6"	"5"	"544"	"0"	"12"	"556"	"0"
"112"	"94"	"285"	"103"	"7"	"236"	"8"	"5"	"6"	"7"	"33"	"4"	"3"	"6"	"9"	"6"	"14"	"732"	"0"	"19"	"751"	"0"
"113"	"95"	"75"	"85"	"7"	"158"	"4"	"1"	"1"	"8"	"54"	"3"	"1"	"1"	"7"	"1"	"1"	"407"	"0"	"4"	"411"	"0"
"114"	"96"	"162"	"60"	"2"	"11"	"1"	"0"	"1"	"1"	"34"	"0"	"1"	"2"	"2"	"15"	"67"	"359"	"0"	"6"	"365"	"0"
"115"	"97"	"140"	"28"	"54"	"128"	"4"	"0"	"1"	"1"	"50"	"5"	"1"	"3"	"6"	"3"	"23"	"447"	"0"	"7"	"454"	"0"
"116"	"98"	"256"	"9"	"19"	"37"	"4"	"0"	"0"	"1"	"25"	"1"	"0"	"0"	"1"	"0"	"10"	"363"	"0"	"15"	"378"	"0"
"117"	"99"	"331"	"6"	"3"	"116"	"2"	"2"	"3"	"2"	"2"	"1"	"2"	"0"	"7"	"9"	"9"	"495"	"0"	"10"	"505"	"0"
"118"	"100"	"327"	"3"	"1"	"110"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"7"	"30"	"481"	"0"	"4"	"485"	"0"
"119"	"101"	"296"	"6"	"1"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"3"	"0"	"0"	"1"	"5"	"317"	"0"	"7"	"324"	"0"
"120"	"102"	"144"	"24"	"1"	"145"	"1"	"0"	"1"	"1"	"62"	"1"	"2"	"0"	"1"	"2"	"5"	"390"	"0"	"3"	"393"	"0"
"121"	"103"	"120"	"34"	"0"	"52"	"2"	"1"	"1"	"0"	"40"	"3"	"2"	"1"	"2"	"1"	"3"	"262"	"0"	"3"	"265"	"0"
"122"	"104"	"243"	"33"	"3"	"99"	"6"	"1"	"1"	"2"	"36"	"6"	"0"	"3"	"3"	"9"	"27"	"472"	"0"	"7"	"479"	"0"
"123"	"105"	"252"	"36"	"0"	"179"	"2"	"3"	"3"	"2"	"10"	"0"	"1"	"3"	"4"	"6"	"8"	"509"	"0"	"6"	"515"	"0"
"124"	"106"	"307"	"39"	"95"	"153"	"8"	"1"	"0"	"4"	"50"	"3"	"1"	"4"	"18"	"6"	"1"	"690"	"0"	"18"	"708"	"0"
"125"	"107"	"43"	"38"	"8"	"542"	"14"	"1"	"1"	"5"	"107"	"3"	"4"	"5"	"20"	"1"	"6"	"798"	"0"	"13"	"811"	"0"
"126"	"108"	"132"	"63"	"61"	"276"	"4"	"1"	"0"	"1"	"7"	"1"	"1"	"4"	"4"	"5"	"2"	"562"	"0"	"7"	"569"	"0"
"127"	"109"	"127"	"17"	"10"	"286"	"6"	"1"	"4"	"2"	"47"	"5"	"2"	"4"	"7"	"2"	"1"	"521"	"0"	"16"	"537"	"0"
"128"	"110"	"138"	"26"	"0"	"42"	"1"	"0"	"1"	"15"	"119"	"3"	"1"	"0"	"2"	"2"	"8"	"358"	"0"	"10"	"368"	"0"
"129"	"111"	"255"	"9"	"3"	"38"	"1"	"2"	"1"	"7"	"137"	"0"	"1"	"2"	"1"	"1"	"2"	"460"	"0"	"4"	"464"	"0"
"130"	"112"	"80"	"14"	"0"	"81"	"9"	"2"	"0"	"5"	"127"	"1"	"3"	"1"	"1"	"5"	"7"	"336"	"0"	"2"	"338"	"0"
"131"	"113"	"257"	"20"	"2"	"160"	"6"	"4"	"6"	"6"	"112"	"4"	"2"	"3"	"12"	"3"	"10"	"607"	"0"	"17"	"624"	"0"
"132"	"114"	"79"	"104"	"14"	"150"	"8"	"1"	"3"	"9"	"262"	"2"	"2"	"4"	"11"	"8"	"7"	"664"	"0"	"17"	"681"	"0"
"133"	"115"	"43"	"185"	"11"	"263"	"2"	"0"	"0"	"3"	"12"	"0"	"1"	"1"	"1"	"6"	"3"	"531"	"0"	"4"	"535"	"0"
"134"	"116"	"20"	"33"	"0"	"33"	"3"	"1"	"1"	"7"	"620"	"3"	"1"	"1"	"0"	"2"	"5"	"730"	"0"	"5"	"735"	"0"
"135"	"117"	"100"	"66"	"45"	"154"	"6"	"0"	"2"	"1"	"100"	"3"	"1"	"5"	"3"	"8"	"5"	"499"	"0"	"16"	"515"	"0"
"136"	"118"	"128"	"84"	"34"	"356"	"7"	"0"	"1"	"9"	"47"	"3"	"1"	"4"	"8"	"2"	"28"	"712"	"0"	"7"	"719"	"0"
"137"	"119"	"7"	"32"	"6"	"300"	"5"	"3"	"2"	"2"	"75"	"3"	"1"	"0"	"3"	"3"	"3"	"445"	"0"	"1"	"446"	"0"
"138"	"120"	"174"	"45"	"1"	"35"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"8"	"269"	"0"	"1"	"270"	"0"
"139"	"121"	"124"	"64"	"1"	"81"	"2"	"0"	"0"	"0"	"10"	"0"	"1"	"0"	"1"	"8"	"8"	"300"	"0"	"6"	"306"	"0"
"140"	"122"	"225"	"10"	"299"	"150"	"6"	"2"	"4"	"2"	"24"	"2"	"5"	"4"	"5"	"6"	"12"	"756"	"0"	"10"	"766"	"0"
"141"	"123"	"229"	"13"	"61"	"247"	"6"	"1"	"5"	"0"	"39"	"1"	"1"	"3"	"7"	"5"	"11"	"629"	"0"	"18"	"647"	"0"
"142"	"124"	"3"	"2"	"1"	"149"	"2"	"1"	"1"	"27"	"2"	"0"	"0"	"1"	"1"	"6"	"24"	"220"	"0"	"0"	"220"	"0"
"143"	"125"	"49"	"40"	"26"	"182"	"11"	"1"	"6"	"2"	"91"	"174"	"0"	"5"	"8"	"20"	"41"	"656"	"0"	"10"	"666"	"0"
"144"	"126"	"109"	"21"	"1"	"59"	"3"	"1"	"0"	"0"	"2"	"1"	"0"	"4"	"5"	"23"	"334"	"563"	"0"	"16"	"579"	"0"
"145"	"127"	"179"	"51"	"7"	"221"	"12"	"4"	"5"	"5"	"90"	"6"	"8"	"5"	"18"	"17"	"39"	"667"	"0"	"14"	"681"	"0"
"146"	"128"	"76"	"45"	"150"	"193"	"2"	"0"	"3"	"6"	"14"	"2"	"3"	"3"	"4"	"6"	"11"	"518"	"0"	"4"	"522"	"0"
"147"	"129"	"74"	"104"	"52"	"55"	"4"	"0"	"2"	"1"	"11"	"0"	"3"	"5"	"3"	"6"	"13"	"333"	"0"	"7"	"340"	"0"
"148"	"130"	"122"	"10"	"15"	"135"	"2"	"1"	"1"	"5"	"52"	"1"	"1"	"1"	"2"	"13"	"47"	"408"	"0"	"7"	"415"	"0"
"149"	"131"	"143"	"147"	"242"	"85"	"4"	"4"	"4"	"2"	"24"	"2"	"0"	"1"	"4"	"6"	"6"	"674"	"0"	"4"	"678"	"0"
"150"	"132"	"104"	"204"	"62"	"91"	"2"	"5"	"8"	"5"	"3"	"2"	"0"	"1"	"1"	"28"	"46"	"562"	"0"	"9"	"571"	"0"
"151"	"133"	"125"	"13"	"2"	"169"	"2"	"0"	"5"	"1"	"5"	"1"	"0"	"2"	"0"	"7"	"18"	"350"	"0"	"3"	"353"	"0"
"152"	"134"	"118"	"41"	"10"	"168"	"2"	"1"	"4"	"8"	"22"	"1"	"1"	"3"	"6"	"3"	"14"	"402"	"0"	"3"	"405"	"0"
"153"	"135"	"153"	"119"	"14"	"173"	"5"	"3"	"1"	"1"	"35"	"0"	"2"	"2"	"2"	"8"	"27"	"545"	"0"	"3"	"548"	"0"
"154"	"136"	"143"	"69"	"5"	"53"	"5"	"0"	"0"	"0"	"26"	"1"	"1"	"1"	"6"	"6"	"12"	"328"	"0"	"6"	"334"	"0"
"155"	"137"	"420"	"89"	"23"	"260"	"1"	"0"	"0"	"4"	"7"	"1"	"3"	"0"	"8"	"11"	"32"	"859"	"0"	"6"	"865"	"0"
"156"	"138"	"323"	"171"	"6"	"143"	"1"	"0"	"1"	"2"	"6"	"2"	"1"	"2"	"4"	"14"	"38"	"714"	"0"	"18"	"732"	"0"
