"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"11"	"8"	"200"	"341"	"45"	"3"	"2"	"6"	"4"	"1"	"8"	"1"	"4"	"15"	"638"	"0"	"23"	"661"	"0"
"24"	"12"	"3"	"137"	"684"	"145"	"2"	"4"	"9"	"4"	"1"	"3"	"8"	"4"	"5"	"1009"	"0"	"8"	"1017"	"0"
"25"	"13"	"19"	"444"	"12"	"68"	"3"	"8"	"0"	"4"	"1"	"2"	"3"	"6"	"7"	"577"	"0"	"5"	"582"	"0"
"26"	"14"	"19"	"477"	"28"	"174"	"6"	"8"	"5"	"2"	"5"	"4"	"7"	"6"	"12"	"753"	"0"	"7"	"760"	"0"
"27"	"15"	"12"	"182"	"202"	"301"	"6"	"3"	"2"	"2"	"2"	"1"	"2"	"2"	"3"	"720"	"0"	"4"	"724"	"0"
"28"	"16"	"9"	"229"	"160"	"87"	"2"	"5"	"6"	"2"	"2"	"8"	"2"	"7"	"12"	"531"	"0"	"6"	"537"	"0"
"29"	"17"	"12"	"209"	"30"	"39"	"0"	"4"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"299"	"0"	"4"	"303"	"0"
"30"	"18"	"6"	"362"	"332"	"27"	"0"	"2"	"6"	"3"	"2"	"3"	"3"	"1"	"9"	"756"	"0"	"12"	"768"	"0"
"31"	"19"	"7"	"214"	"77"	"45"	"3"	"1"	"3"	"1"	"2"	"1"	"3"	"3"	"6"	"366"	"0"	"13"	"379"	"0"
"32"	"20"	"8"	"165"	"354"	"155"	"4"	"4"	"4"	"1"	"2"	"2"	"4"	"5"	"3"	"711"	"0"	"9"	"720"	"0"
"33"	"21"	"4"	"180"	"180"	"74"	"1"	"3"	"4"	"0"	"1"	"4"	"3"	"2"	"9"	"465"	"0"	"7"	"472"	"0"
"34"	"22"	"4"	"105"	"311"	"128"	"1"	"3"	"4"	"3"	"4"	"3"	"5"	"6"	"7"	"584"	"0"	"22"	"606"	"0"
"35"	"23"	"7"	"112"	"372"	"30"	"4"	"3"	"3"	"1"	"1"	"2"	"0"	"3"	"4"	"542"	"0"	"1"	"543"	"0"
"36"	"24"	"5"	"66"	"467"	"11"	"1"	"1"	"3"	"0"	"4"	"1"	"0"	"0"	"7"	"566"	"0"	"6"	"572"	"0"
"37"	"25"	"8"	"371"	"148"	"189"	"4"	"8"	"6"	"3"	"0"	"6"	"7"	"14"	"22"	"786"	"0"	"36"	"822"	"0"
"38"	"26"	"4"	"108"	"424"	"218"	"3"	"3"	"6"	"4"	"3"	"1"	"8"	"2"	"1"	"785"	"0"	"1"	"786"	"0"
"39"	"27"	"8"	"28"	"665"	"56"	"3"	"2"	"8"	"0"	"1"	"1"	"2"	"8"	"4"	"786"	"0"	"5"	"791"	"0"
"40"	"28"	"7"	"215"	"177"	"19"	"1"	"3"	"2"	"1"	"3"	"5"	"3"	"7"	"6"	"449"	"0"	"18"	"467"	"0"
"41"	"29"	"3"	"23"	"244"	"429"	"4"	"7"	"3"	"1"	"5"	"7"	"5"	"4"	"4"	"739"	"0"	"12"	"751"	"0"
"42"	"30"	"5"	"6"	"356"	"262"	"2"	"2"	"2"	"0"	"1"	"1"	"2"	"0"	"1"	"640"	"0"	"1"	"641"	"0"
"43"	"31"	"7"	"96"	"415"	"320"	"6"	"8"	"9"	"5"	"4"	"5"	"10"	"4"	"7"	"896"	"0"	"12"	"908"	"0"
"44"	"32"	"2"	"299"	"545"	"29"	"3"	"3"	"5"	"5"	"2"	"0"	"2"	"3"	"6"	"904"	"0"	"9"	"913"	"0"
"45"	"33"	"10"	"453"	"93"	"358"	"5"	"7"	"0"	"3"	"1"	"1"	"4"	"4"	"7"	"946"	"0"	"4"	"950"	"0"
"46"	"34"	"4"	"441"	"37"	"253"	"2"	"7"	"1"	"1"	"2"	"1"	"4"	"7"	"6"	"766"	"0"	"7"	"773"	"0"
"47"	"35"	"10"	"203"	"10"	"173"	"4"	"4"	"0"	"2"	"1"	"2"	"1"	"1"	"1"	"412"	"0"	"3"	"415"	"0"
"48"	"36"	"1"	"12"	"199"	"156"	"3"	"3"	"4"	"0"	"0"	"5"	"12"	"4"	"1"	"400"	"0"	"10"	"410"	"0"
"49"	"37"	"15"	"538"	"58"	"74"	"3"	"3"	"0"	"2"	"1"	"3"	"1"	"9"	"7"	"714"	"0"	"14"	"728"	"0"
"50"	"38"	"18"	"831"	"15"	"41"	"0"	"2"	"2"	"5"	"5"	"4"	"3"	"6"	"15"	"947"	"0"	"14"	"961"	"0"
"51"	"39"	"14"	"530"	"82"	"32"	"2"	"2"	"0"	"0"	"2"	"1"	"0"	"2"	"5"	"672"	"0"	"2"	"674"	"0"
"52"	"40"	"14"	"490"	"10"	"10"	"0"	"1"	"0"	"0"	"0"	"3"	"3"	"8"	"18"	"557"	"0"	"25"	"582"	"0"
"53"	"41"	"16"	"615"	"17"	"21"	"2"	"0"	"2"	"4"	"2"	"2"	"3"	"6"	"13"	"703"	"0"	"17"	"720"	"0"
"54"	"42"	"8"	"281"	"6"	"23"	"2"	"5"	"0"	"0"	"0"	"0"	"2"	"5"	"8"	"340"	"0"	"2"	"342"	"0"
"55"	"43"	"20"	"685"	"33"	"163"	"5"	"7"	"3"	"4"	"2"	"3"	"5"	"4"	"9"	"943"	"0"	"11"	"954"	"0"
"56"	"44"	"2"	"421"	"235"	"61"	"3"	"6"	"3"	"2"	"2"	"3"	"5"	"10"	"13"	"766"	"0"	"20"	"786"	"0"
"57"	"45"	"18"	"667"	"107"	"36"	"1"	"1"	"5"	"2"	"1"	"2"	"6"	"9"	"16"	"871"	"0"	"25"	"896"	"0"
"58"	"46"	"30"	"837"	"21"	"58"	"3"	"2"	"4"	"1"	"4"	"6"	"2"	"7"	"9"	"984"	"0"	"4"	"988"	"0"
"59"	"47"	"7"	"294"	"109"	"19"	"0"	"1"	"0"	"4"	"1"	"5"	"4"	"6"	"3"	"453"	"0"	"7"	"460"	"0"
"60"	"47A"	"12"	"358"	"24"	"59"	"1"	"5"	"2"	"2"	"4"	"2"	"2"	"0"	"2"	"473"	"0"	"3"	"476"	"0"
"61"	"48"	"26"	"467"	"347"	"34"	"3"	"5"	"4"	"0"	"2"	"5"	"1"	"2"	"6"	"902"	"0"	"7"	"909"	"0"
"62"	"49"	"8"	"627"	"12"	"65"	"3"	"4"	"0"	"1"	"0"	"3"	"3"	"2"	"9"	"737"	"0"	"28"	"765"	"0"
"63"	"50"	"14"	"444"	"7"	"62"	"3"	"3"	"0"	"2"	"1"	"1"	"2"	"7"	"10"	"556"	"0"	"6"	"562"	"0"
"64"	"51"	"17"	"704"	"49"	"107"	"4"	"4"	"5"	"3"	"2"	"4"	"8"	"10"	"22"	"939"	"0"	"34"	"973"	"0"
"65"	"52"	"8"	"345"	"90"	"38"	"0"	"4"	"3"	"1"	"1"	"3"	"1"	"2"	"8"	"504"	"0"	"15"	"519"	"0"
"66"	"53"	"4"	"378"	"179"	"26"	"2"	"6"	"3"	"0"	"2"	"3"	"2"	"2"	"10"	"617"	"0"	"22"	"639"	"0"
"67"	"54"	"14"	"275"	"138"	"12"	"1"	"1"	"1"	"0"	"3"	"2"	"2"	"2"	"7"	"458"	"0"	"7"	"465"	"0"
"68"	"55"	"8"	"358"	"336"	"23"	"3"	"3"	"5"	"2"	"1"	"2"	"6"	"6"	"9"	"762"	"0"	"17"	"779"	"0"
"69"	"56"	"11"	"36"	"637"	"63"	"3"	"6"	"12"	"5"	"2"	"4"	"8"	"7"	"8"	"802"	"0"	"6"	"808"	"0"
"70"	"57"	"6"	"181"	"287"	"20"	"1"	"1"	"4"	"1"	"1"	"2"	"0"	"0"	"3"	"507"	"0"	"2"	"509"	"0"
"71"	"58"	"13"	"474"	"445"	"42"	"6"	"3"	"10"	"4"	"6"	"2"	"0"	"5"	"10"	"1020"	"0"	"24"	"1044"	"0"
"72"	"59"	"10"	"144"	"497"	"32"	"2"	"1"	"3"	"3"	"1"	"2"	"1"	"5"	"3"	"704"	"0"	"2"	"706"	"0"
"73"	"60"	"18"	"241"	"532"	"52"	"3"	"5"	"8"	"9"	"7"	"2"	"5"	"7"	"5"	"894"	"0"	"9"	"903"	"0"
"74"	"61"	"6"	"20"	"445"	"6"	"4"	"3"	"3"	"3"	"2"	"1"	"0"	"0"	"0"	"493"	"0"	"3"	"496"	"0"
"75"	"62"	"5"	"276"	"10"	"0"	"2"	"1"	"1"	"2"	"1"	"0"	"1"	"2"	"2"	"303"	"0"	"8"	"311"	"0"
"76"	"63"	"13"	"703"	"8"	"65"	"0"	"2"	"2"	"3"	"0"	"1"	"0"	"4"	"7"	"808"	"0"	"7"	"815"	"0"
"77"	"64"	"8"	"481"	"7"	"6"	"1"	"6"	"1"	"4"	"5"	"2"	"4"	"1"	"13"	"539"	"0"	"9"	"548"	"0"
"78"	"65"	"9"	"494"	"9"	"21"	"3"	"3"	"1"	"0"	"3"	"2"	"1"	"2"	"7"	"555"	"0"	"6"	"561"	"0"
"79"	"66"	"13"	"531"	"17"	"18"	"7"	"4"	"3"	"2"	"2"	"3"	"2"	"3"	"7"	"612"	"0"	"13"	"625"	"0"
"80"	"67"	"15"	"491"	"12"	"66"	"3"	"2"	"1"	"3"	"2"	"2"	"1"	"8"	"12"	"618"	"0"	"11"	"629"	"0"
"81"	"68"	"15"	"582"	"11"	"10"	"2"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"626"	"0"	"3"	"629"	"0"
"82"	"69"	"25"	"707"	"10"	"137"	"10"	"5"	"3"	"1"	"0"	"4"	"3"	"3"	"18"	"926"	"0"	"14"	"940"	"0"
"83"	"70"	"26"	"644"	"13"	"90"	"0"	"4"	"3"	"0"	"2"	"4"	"1"	"7"	"13"	"807"	"0"	"11"	"818"	"0"
"84"	"71"	"16"	"790"	"15"	"36"	"2"	"2"	"0"	"2"	"3"	"5"	"8"	"10"	"11"	"900"	"0"	"19"	"919"	"0"
"85"	"72"	"27"	"601"	"22"	"127"	"6"	"10"	"2"	"1"	"4"	"1"	"1"	"2"	"5"	"809"	"0"	"7"	"816"	"0"
"86"	"73"	"12"	"544"	"37"	"96"	"4"	"2"	"5"	"2"	"0"	"1"	"1"	"3"	"12"	"719"	"0"	"8"	"727"	"0"
"87"	"74"	"5"	"438"	"16"	"69"	"1"	"5"	"2"	"2"	"1"	"2"	"1"	"1"	"5"	"548"	"0"	"8"	"556"	"0"
"88"	"75"	"10"	"496"	"25"	"41"	"4"	"5"	"2"	"0"	"1"	"3"	"2"	"5"	"3"	"597"	"0"	"20"	"617"	"0"
"89"	"76"	"14"	"576"	"253"	"31"	"4"	"2"	"2"	"2"	"3"	"2"	"3"	"3"	"11"	"906"	"0"	"13"	"919"	"0"
"90"	"77"	"15"	"489"	"44"	"6"	"3"	"2"	"2"	"0"	"1"	"0"	"0"	"1"	"2"	"565"	"0"	"9"	"574"	"0"
"91"	"78"	"12"	"540"	"96"	"117"	"5"	"5"	"0"	"4"	"4"	"1"	"4"	"2"	"14"	"804"	"0"	"8"	"812"	"0"
"92"	"79"	"21"	"568"	"29"	"120"	"6"	"5"	"3"	"1"	"1"	"1"	"2"	"1"	"4"	"762"	"0"	"1"	"763"	"0"
"93"	"80"	"11"	"426"	"10"	"171"	"3"	"4"	"2"	"2"	"1"	"0"	"2"	"1"	"3"	"636"	"0"	"6"	"642"	"0"
"94"	"81"	"16"	"589"	"10"	"68"	"3"	"3"	"6"	"3"	"1"	"2"	"6"	"2"	"2"	"711"	"0"	"14"	"725"	"0"
"95"	"82"	"10"	"553"	"81"	"76"	"2"	"3"	"4"	"5"	"5"	"6"	"9"	"13"	"23"	"790"	"0"	"32"	"822"	"0"
"96"	"83"	"28"	"371"	"219"	"60"	"7"	"5"	"2"	"4"	"0"	"2"	"0"	"3"	"10"	"711"	"0"	"4"	"715"	"0"
"97"	"84"	"13"	"459"	"19"	"60"	"3"	"1"	"0"	"1"	"3"	"0"	"3"	"7"	"10"	"579"	"0"	"5"	"584"	"0"
"98"	"85"	"14"	"744"	"19"	"55"	"2"	"0"	"1"	"2"	"2"	"3"	"1"	"8"	"10"	"861"	"0"	"19"	"880"	"0"
"99"	"86"	"7"	"553"	"24"	"42"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"5"	"6"	"643"	"0"	"6"	"649"	"0"
"100"	"87"	"15"	"630"	"18"	"337"	"6"	"10"	"1"	"1"	"3"	"5"	"6"	"3"	"7"	"1042"	"0"	"8"	"1050"	"0"
"101"	"88"	"6"	"359"	"34"	"74"	"2"	"3"	"0"	"1"	"1"	"0"	"4"	"2"	"9"	"495"	"0"	"9"	"504"	"0"
"102"	"88A"	"3"	"385"	"115"	"54"	"3"	"2"	"0"	"2"	"0"	"1"	"3"	"3"	"8"	"579"	"0"	"7"	"586"	"0"
"103"	"89"	"3"	"287"	"362"	"126"	"2"	"3"	"0"	"3"	"2"	"1"	"2"	"1"	"1"	"793"	"0"	"1"	"794"	"0"
"104"	"90"	"30"	"662"	"47"	"64"	"2"	"3"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"813"	"0"	"2"	"815"	"0"
"105"	"91"	"8"	"728"	"233"	"71"	"1"	"3"	"4"	"3"	"0"	"3"	"1"	"4"	"8"	"1067"	"0"	"13"	"1080"	"0"
"106"	"92"	"2"	"14"	"546"	"16"	"1"	"0"	"3"	"1"	"1"	"1"	"1"	"1"	"3"	"590"	"0"	"6"	"596"	"0"
"107"	"93"	"17"	"433"	"19"	"52"	"2"	"6"	"2"	"7"	"6"	"5"	"2"	"12"	"13"	"576"	"0"	"44"	"620"	"0"
"108"	"94"	"13"	"397"	"17"	"55"	"3"	"1"	"1"	"3"	"5"	"4"	"4"	"3"	"16"	"522"	"0"	"19"	"541"	"0"
"109"	"95"	"26"	"526"	"142"	"246"	"5"	"2"	"3"	"3"	"6"	"1"	"9"	"7"	"7"	"983"	"0"	"10"	"993"	"0"
"110"	"96"	"15"	"436"	"57"	"32"	"3"	"2"	"5"	"3"	"2"	"6"	"8"	"5"	"15"	"589"	"0"	"23"	"612"	"0"
"111"	"97"	"18"	"338"	"11"	"10"	"1"	"3"	"1"	"4"	"3"	"2"	"0"	"7"	"12"	"410"	"0"	"18"	"428"	"0"
"112"	"98"	"3"	"180"	"153"	"69"	"1"	"3"	"1"	"2"	"1"	"3"	"1"	"5"	"3"	"425"	"0"	"5"	"430"	"0"
"113"	"99"	"10"	"292"	"209"	"101"	"0"	"4"	"6"	"1"	"4"	"4"	"8"	"2"	"7"	"648"	"0"	"7"	"655"	"0"
"114"	"100"	"18"	"435"	"431"	"36"	"3"	"6"	"6"	"3"	"1"	"7"	"6"	"5"	"13"	"970"	"0"	"23"	"993"	"0"
"115"	"101"	"6"	"74"	"484"	"20"	"1"	"3"	"4"	"0"	"0"	"0"	"2"	"1"	"2"	"597"	"0"	"3"	"600"	"0"
"116"	"102"	"11"	"298"	"136"	"26"	"2"	"0"	"2"	"1"	"0"	"1"	"1"	"1"	"2"	"481"	"0"	"1"	"482"	"0"
"117"	"103"	"19"	"693"	"11"	"59"	"3"	"3"	"2"	"1"	"0"	"0"	"1"	"3"	"5"	"800"	"0"	"4"	"804"	"0"
"118"	"104"	"25"	"595"	"59"	"101"	"4"	"5"	"5"	"4"	"0"	"3"	"1"	"5"	"13"	"820"	"0"	"7"	"827"	"0"
"119"	"105"	"9"	"294"	"147"	"104"	"4"	"3"	"1"	"1"	"3"	"6"	"3"	"4"	"10"	"589"	"0"	"8"	"597"	"0"
"120"	"106"	"17"	"524"	"32"	"79"	"3"	"5"	"0"	"0"	"0"	"4"	"1"	"3"	"5"	"673"	"0"	"6"	"679"	"0"
"121"	"107"	"7"	"392"	"30"	"144"	"2"	"6"	"2"	"0"	"1"	"4"	"1"	"3"	"9"	"601"	"0"	"19"	"620"	"0"
"122"	"108"	"26"	"625"	"162"	"28"	"6"	"6"	"2"	"5"	"5"	"6"	"2"	"11"	"23"	"907"	"0"	"19"	"926"	"0"
"123"	"109"	"14"	"559"	"11"	"37"	"1"	"1"	"4"	"1"	"4"	"0"	"2"	"8"	"7"	"649"	"0"	"6"	"655"	"0"
"124"	"110"	"2"	"220"	"173"	"21"	"1"	"4"	"0"	"3"	"3"	"3"	"5"	"11"	"12"	"458"	"0"	"14"	"472"	"0"
"125"	"111"	"6"	"547"	"5"	"36"	"2"	"1"	"0"	"4"	"2"	"2"	"5"	"1"	"9"	"620"	"0"	"20"	"640"	"0"
"126"	"112"	"9"	"381"	"16"	"35"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"446"	"0"	"1"	"447"	"0"
"127"	"113"	"13"	"292"	"371"	"20"	"1"	"3"	"5"	"6"	"5"	"4"	"2"	"3"	"6"	"731"	"0"	"10"	"741"	"0"
"128"	"114"	"23"	"73"	"595"	"17"	"4"	"2"	"12"	"1"	"2"	"3"	"3"	"5"	"7"	"747"	"0"	"17"	"764"	"0"
"129"	"115"	"28"	"542"	"29"	"64"	"7"	"5"	"0"	"4"	"3"	"4"	"1"	"4"	"10"	"701"	"0"	"11"	"712"	"0"
"130"	"116"	"1"	"11"	"505"	"5"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"527"	"0"	"1"	"528"	"0"
"131"	"117"	"6"	"264"	"684"	"33"	"1"	"2"	"8"	"3"	"2"	"0"	"0"	"0"	"8"	"1011"	"0"	"7"	"1018"	"0"
"132"	"118"	"12"	"377"	"366"	"29"	"2"	"3"	"7"	"1"	"2"	"0"	"6"	"0"	"6"	"811"	"0"	"17"	"828"	"0"
"133"	"119"	"2"	"410"	"147"	"46"	"2"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"6"	"619"	"0"	"3"	"622"	"0"
"134"	"120"	"2"	"264"	"159"	"77"	"1"	"5"	"5"	"1"	"3"	"2"	"4"	"3"	"1"	"527"	"0"	"9"	"536"	"0"
"135"	"121"	"8"	"427"	"241"	"108"	"2"	"3"	"2"	"3"	"3"	"4"	"4"	"5"	"5"	"815"	"0"	"14"	"829"	"0"
"136"	"122"	"6"	"87"	"305"	"43"	"0"	"4"	"1"	"2"	"2"	"2"	"2"	"0"	"2"	"456"	"0"	"4"	"460"	"0"
"137"	"123"	"7"	"520"	"36"	"45"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"8"	"622"	"0"	"10"	"632"	"0"
"138"	"124"	"18"	"626"	"13"	"25"	"0"	"1"	"1"	"1"	"1"	"3"	"3"	"3"	"12"	"707"	"0"	"7"	"714"	"0"
"139"	"125"	"8"	"338"	"37"	"59"	"3"	"1"	"2"	"1"	"0"	"0"	"1"	"4"	"10"	"464"	"0"	"4"	"468"	"0"
"140"	"126"	"10"	"531"	"90"	"56"	"3"	"5"	"2"	"2"	"1"	"1"	"2"	"5"	"6"	"714"	"0"	"13"	"727"	"0"
"141"	"127"	"26"	"531"	"32"	"72"	"3"	"3"	"6"	"1"	"1"	"2"	"2"	"2"	"9"	"690"	"0"	"13"	"703"	"0"
"142"	"128"	"13"	"547"	"9"	"62"	"1"	"3"	"0"	"2"	"2"	"1"	"5"	"6"	"11"	"662"	"0"	"12"	"674"	"0"
"143"	"129"	"12"	"402"	"101"	"39"	"2"	"1"	"0"	"2"	"0"	"4"	"2"	"2"	"5"	"572"	"0"	"8"	"580"	"0"
"144"	"130"	"7"	"255"	"91"	"97"	"3"	"1"	"2"	"0"	"2"	"1"	"2"	"2"	"5"	"468"	"0"	"8"	"476"	"0"
"145"	"131"	"32"	"612"	"31"	"43"	"6"	"4"	"4"	"0"	"6"	"4"	"5"	"7"	"23"	"777"	"0"	"33"	"810"	"0"
"146"	"132"	"20"	"815"	"11"	"52"	"3"	"5"	"1"	"0"	"2"	"2"	"2"	"1"	"5"	"919"	"0"	"4"	"923"	"0"
"147"	"133"	"7"	"452"	"6"	"38"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"510"	"0"	"1"	"511"	"0"
"148"	"133A"	"14"	"517"	"8"	"48"	"3"	"1"	"0"	"1"	"2"	"2"	"0"	"0"	"4"	"600"	"0"	"3"	"603"	"0"
"149"	"134"	"4"	"604"	"8"	"75"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"6"	"702"	"0"	"4"	"706"	"0"
"150"	"135"	"19"	"379"	"21"	"96"	"0"	"1"	"3"	"2"	"2"	"2"	"3"	"7"	"13"	"548"	"0"	"12"	"560"	"0"
"151"	"136"	"5"	"428"	"10"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"6"	"462"	"0"	"3"	"465"	"0"
"152"	"137"	"12"	"367"	"181"	"91"	"4"	"6"	"5"	"1"	"2"	"7"	"11"	"5"	"15"	"707"	"0"	"15"	"722"	"0"
"153"	"138"	"24"	"584"	"183"	"62"	"3"	"6"	"3"	"2"	"3"	"3"	"3"	"5"	"5"	"886"	"0"	"6"	"892"	"0"
"154"	"139"	"17"	"348"	"5"	"28"	"0"	"1"	"0"	"2"	"2"	"3"	"2"	"4"	"5"	"417"	"0"	"19"	"436"	"0"
"155"	"140"	"17"	"560"	"8"	"19"	"1"	"1"	"0"	"2"	"2"	"1"	"1"	"1"	"3"	"616"	"0"	"3"	"619"	"0"
"156"	"141"	"3"	"468"	"9"	"75"	"0"	"3"	"1"	"1"	"0"	"0"	"6"	"3"	"7"	"576"	"0"	"4"	"580"	"0"
"157"	"142"	"12"	"651"	"99"	"33"	"5"	"1"	"2"	"2"	"0"	"0"	"2"	"2"	"10"	"819"	"0"	"11"	"830"	"0"
"158"	"143"	"4"	"674"	"32"	"140"	"3"	"6"	"2"	"2"	"1"	"2"	"5"	"5"	"12"	"888"	"0"	"9"	"897"	"0"
"159"	"144"	"5"	"613"	"15"	"26"	"1"	"1"	"1"	"0"	"2"	"2"	"2"	"0"	"7"	"675"	"0"	"2"	"677"	"0"
"160"	"145"	"5"	"649"	"8"	"11"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"2"	"4"	"684"	"0"	"6"	"690"	"0"
"161"	"146"	"13"	"391"	"36"	"65"	"0"	"1"	"0"	"2"	"2"	"5"	"8"	"6"	"17"	"546"	"0"	"34"	"580"	"0"
"162"	"146A"	"6"	"358"	"13"	"61"	"0"	"3"	"2"	"0"	"1"	"1"	"0"	"4"	"14"	"463"	"0"	"16"	"479"	"0"
"163"	"147"	"8"	"458"	"140"	"202"	"4"	"9"	"7"	"8"	"4"	"3"	"16"	"6"	"15"	"880"	"0"	"20"	"900"	"0"
"164"	"148"	"10"	"598"	"5"	"5"	"3"	"3"	"1"	"0"	"0"	"2"	"1"	"4"	"4"	"636"	"0"	"3"	"639"	"0"
"165"	"148A"	"16"	"573"	"10"	"6"	"0"	"3"	"1"	"1"	"2"	"0"	"1"	"0"	"7"	"620"	"0"	"4"	"624"	"0"
"166"	"149"	"24"	"697"	"94"	"76"	"5"	"8"	"3"	"6"	"1"	"1"	"1"	"7"	"1"	"924"	"0"	"6"	"930"	"0"
"167"	"150"	"62"	"855"	"48"	"16"	"3"	"7"	"2"	"1"	"3"	"2"	"0"	"6"	"14"	"1019"	"0"	"15"	"1034"	"0"
"168"	"151"	"6"	"571"	"57"	"40"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"2"	"4"	"685"	"0"	"2"	"687"	"0"
"169"	"152"	"2"	"169"	"204"	"96"	"0"	"2"	"2"	"1"	"2"	"2"	"0"	"1"	"3"	"484"	"0"	"8"	"492"	"0"
"170"	"153"	"12"	"486"	"76"	"46"	"0"	"20"	"2"	"3"	"1"	"1"	"2"	"1"	"7"	"657"	"0"	"6"	"663"	"0"
"171"	"154"	"22"	"555"	"22"	"104"	"1"	"5"	"2"	"2"	"7"	"1"	"6"	"5"	"6"	"738"	"0"	"17"	"755"	"0"
