"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"11"	"337"	"389"	"50"	"5"	"3"	"7"	"7"	"18"	"28"	"21"	"876"	"0"	"22"	"898"	"0"
"27"	"15"	"10"	"264"	"342"	"37"	"4"	"1"	"1"	"3"	"6"	"18"	"10"	"696"	"0"	"9"	"705"	"0"
"28"	"16"	"8"	"92"	"397"	"29"	"6"	"4"	"1"	"4"	"9"	"6"	"6"	"562"	"0"	"13"	"575"	"0"
"29"	"17"	"11"	"131"	"297"	"30"	"5"	"2"	"2"	"0"	"3"	"10"	"1"	"492"	"0"	"2"	"494"	"0"
"30"	"18"	"38"	"228"	"214"	"38"	"5"	"1"	"1"	"2"	"10"	"14"	"6"	"557"	"0"	"12"	"569"	"0"
"31"	"19"	"17"	"295"	"251"	"112"	"3"	"2"	"3"	"4"	"9"	"11"	"4"	"711"	"0"	"6"	"717"	"0"
"32"	"20"	"12"	"390"	"89"	"266"	"4"	"3"	"2"	"1"	"10"	"12"	"5"	"794"	"0"	"2"	"796"	"0"
"33"	"21"	"14"	"310"	"143"	"45"	"3"	"2"	"2"	"3"	"9"	"6"	"6"	"543"	"0"	"7"	"550"	"0"
"34"	"22"	"23"	"461"	"203"	"30"	"7"	"3"	"6"	"3"	"9"	"18"	"14"	"777"	"0"	"8"	"785"	"0"
"35"	"23"	"6"	"101"	"114"	"11"	"4"	"0"	"1"	"0"	"3"	"3"	"2"	"245"	"0"	"7"	"252"	"0"
"36"	"24"	"7"	"206"	"77"	"46"	"2"	"0"	"2"	"2"	"7"	"9"	"7"	"365"	"0"	"12"	"377"	"0"
"37"	"25"	"6"	"177"	"20"	"2"	"2"	"0"	"2"	"1"	"2"	"3"	"4"	"219"	"0"	"4"	"223"	"0"
"38"	"26"	"14"	"126"	"286"	"67"	"5"	"3"	"2"	"2"	"7"	"15"	"6"	"533"	"0"	"23"	"556"	"0"
"39"	"27"	"14"	"168"	"113"	"139"	"9"	"3"	"2"	"7"	"7"	"7"	"11"	"480"	"0"	"16"	"496"	"0"
"40"	"28"	"10"	"117"	"182"	"64"	"8"	"1"	"2"	"1"	"4"	"19"	"5"	"413"	"0"	"16"	"429"	"0"
"41"	"29"	"19"	"236"	"71"	"171"	"8"	"0"	"3"	"5"	"5"	"7"	"12"	"537"	"0"	"13"	"550"	"0"
"42"	"30"	"22"	"232"	"108"	"372"	"16"	"4"	"11"	"8"	"24"	"8"	"9"	"814"	"0"	"28"	"842"	"0"
"43"	"31"	"8"	"253"	"73"	"285"	"9"	"2"	"6"	"8"	"18"	"2"	"6"	"670"	"0"	"15"	"685"	"0"
"44"	"32"	"7"	"138"	"357"	"185"	"11"	"4"	"3"	"4"	"4"	"24"	"6"	"743"	"0"	"10"	"753"	"0"
"45"	"33"	"3"	"243"	"452"	"145"	"11"	"3"	"6"	"2"	"14"	"23"	"16"	"918"	"0"	"16"	"934"	"0"
"46"	"34"	"11"	"253"	"344"	"123"	"12"	"4"	"5"	"6"	"15"	"20"	"9"	"802"	"0"	"16"	"818"	"0"
"47"	"35"	"10"	"238"	"106"	"242"	"8"	"3"	"19"	"3"	"19"	"31"	"24"	"703"	"0"	"26"	"729"	"0"
"48"	"36"	"5"	"330"	"49"	"15"	"1"	"0"	"2"	"2"	"2"	"3"	"7"	"416"	"0"	"0"	"416"	"0"
"49"	"37"	"10"	"230"	"37"	"232"	"3"	"2"	"3"	"5"	"12"	"11"	"11"	"556"	"0"	"12"	"568"	"0"
"50"	"38"	"2"	"144"	"128"	"44"	"5"	"0"	"1"	"0"	"0"	"6"	"5"	"335"	"0"	"3"	"338"	"0"
"51"	"39"	"6"	"153"	"160"	"28"	"3"	"3"	"4"	"1"	"4"	"7"	"9"	"378"	"0"	"6"	"384"	"0"
"52"	"40"	"6"	"196"	"159"	"131"	"8"	"3"	"5"	"3"	"11"	"12"	"10"	"544"	"0"	"15"	"559"	"0"
"53"	"41"	"13"	"352"	"169"	"53"	"8"	"4"	"4"	"6"	"12"	"15"	"11"	"647"	"0"	"8"	"655"	"0"
"54"	"42"	"12"	"270"	"122"	"338"	"9"	"6"	"11"	"6"	"10"	"15"	"10"	"809"	"0"	"5"	"814"	"0"
"55"	"43"	"7"	"368"	"168"	"321"	"6"	"3"	"10"	"3"	"18"	"11"	"10"	"925"	"0"	"13"	"938"	"0"
"56"	"44"	"12"	"221"	"129"	"103"	"5"	"7"	"6"	"3"	"12"	"15"	"19"	"532"	"0"	"12"	"544"	"0"
"57"	"45"	"3"	"233"	"94"	"69"	"6"	"2"	"4"	"3"	"4"	"8"	"6"	"432"	"0"	"13"	"445"	"0"
"58"	"46"	"3"	"410"	"136"	"96"	"5"	"2"	"5"	"2"	"4"	"6"	"4"	"673"	"0"	"9"	"682"	"0"
"59"	"47"	"8"	"513"	"224"	"139"	"6"	"2"	"6"	"5"	"14"	"16"	"12"	"945"	"0"	"11"	"956"	"0"
"60"	"48"	"13"	"236"	"55"	"224"	"6"	"2"	"19"	"3"	"20"	"19"	"17"	"614"	"0"	"22"	"636"	"0"
"61"	"49"	"7"	"475"	"149"	"92"	"5"	"1"	"3"	"2"	"2"	"9"	"6"	"751"	"0"	"9"	"760"	"0"
"62"	"50"	"19"	"458"	"45"	"159"	"9"	"4"	"11"	"7"	"4"	"9"	"17"	"742"	"0"	"14"	"756"	"0"
"63"	"51"	"4"	"400"	"15"	"4"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"425"	"0"	"1"	"426"	"0"
"64"	"52"	"6"	"279"	"68"	"65"	"5"	"1"	"3"	"0"	"6"	"7"	"1"	"441"	"0"	"7"	"448"	"0"
"65"	"53"	"13"	"379"	"230"	"8"	"7"	"0"	"1"	"1"	"4"	"15"	"8"	"666"	"0"	"13"	"679"	"0"
"66"	"54"	"11"	"181"	"177"	"58"	"5"	"2"	"1"	"1"	"5"	"5"	"1"	"447"	"0"	"5"	"452"	"0"
"67"	"55"	"6"	"224"	"63"	"15"	"5"	"0"	"0"	"0"	"3"	"8"	"6"	"330"	"0"	"6"	"336"	"0"
"68"	"56"	"9"	"214"	"248"	"56"	"9"	"3"	"7"	"3"	"7"	"24"	"6"	"586"	"0"	"17"	"603"	"0"
"69"	"57"	"4"	"532"	"91"	"69"	"5"	"1"	"6"	"5"	"6"	"7"	"7"	"733"	"0"	"9"	"742"	"0"
"70"	"58"	"2"	"571"	"52"	"16"	"1"	"1"	"0"	"0"	"4"	"2"	"4"	"653"	"0"	"5"	"658"	"0"
"71"	"59"	"17"	"453"	"169"	"25"	"6"	"2"	"2"	"1"	"10"	"11"	"6"	"702"	"0"	"3"	"705"	"0"
"72"	"60"	"17"	"498"	"54"	"90"	"4"	"1"	"2"	"6"	"4"	"6"	"11"	"693"	"0"	"27"	"720"	"0"
"73"	"61"	"3"	"296"	"204"	"33"	"3"	"2"	"4"	"0"	"9"	"5"	"3"	"562"	"0"	"5"	"567"	"0"
"74"	"62"	"21"	"557"	"181"	"91"	"9"	"3"	"7"	"7"	"26"	"18"	"28"	"948"	"0"	"37"	"985"	"0"
"75"	"63"	"7"	"134"	"116"	"56"	"2"	"3"	"2"	"3"	"5"	"3"	"3"	"334"	"0"	"7"	"341"	"0"
"76"	"64"	"5"	"396"	"73"	"27"	"3"	"2"	"2"	"0"	"6"	"4"	"7"	"525"	"0"	"10"	"535"	"0"
"77"	"65"	"4"	"114"	"117"	"318"	"8"	"2"	"4"	"5"	"5"	"5"	"9"	"591"	"0"	"10"	"601"	"0"
"78"	"66"	"11"	"117"	"182"	"133"	"7"	"4"	"4"	"3"	"5"	"16"	"10"	"492"	"0"	"17"	"509"	"0"
"79"	"66A"	"7"	"141"	"158"	"112"	"4"	"5"	"5"	"6"	"13"	"10"	"11"	"472"	"0"	"17"	"489"	"0"
"80"	"67"	"16"	"359"	"215"	"128"	"9"	"0"	"7"	"5"	"18"	"26"	"19"	"802"	"0"	"22"	"824"	"0"
"81"	"68"	"2"	"42"	"379"	"13"	"3"	"0"	"0"	"0"	"0"	"10"	"5"	"454"	"0"	"7"	"461"	"0"
"82"	"69"	"21"	"76"	"207"	"47"	"5"	"2"	"1"	"2"	"6"	"14"	"3"	"384"	"0"	"13"	"397"	"0"
"83"	"70"	"6"	"76"	"271"	"17"	"6"	"1"	"2"	"6"	"6"	"11"	"4"	"406"	"0"	"20"	"426"	"0"
"84"	"71"	"10"	"245"	"231"	"23"	"2"	"2"	"4"	"1"	"9"	"7"	"7"	"541"	"0"	"13"	"554"	"0"
"85"	"72"	"3"	"681"	"42"	"32"	"0"	"1"	"10"	"0"	"7"	"3"	"4"	"783"	"0"	"8"	"791"	"0"
"86"	"73"	"12"	"405"	"181"	"59"	"6"	"4"	"6"	"7"	"7"	"16"	"29"	"732"	"0"	"31"	"763"	"0"
"87"	"74"	"29"	"77"	"495"	"121"	"7"	"1"	"4"	"2"	"20"	"33"	"12"	"801"	"0"	"31"	"832"	"0"
"88"	"75"	"8"	"180"	"115"	"366"	"11"	"3"	"17"	"8"	"24"	"19"	"12"	"763"	"0"	"31"	"794"	"0"
"89"	"76"	"4"	"197"	"168"	"227"	"6"	"2"	"15"	"1"	"6"	"10"	"14"	"650"	"0"	"16"	"666"	"0"
"90"	"77"	"23"	"187"	"119"	"263"	"11"	"5"	"15"	"15"	"16"	"22"	"19"	"695"	"0"	"41"	"736"	"0"
"91"	"78"	"9"	"56"	"310"	"16"	"4"	"0"	"0"	"1"	"1"	"8"	"4"	"409"	"0"	"5"	"414"	"0"
"92"	"78A"	"21"	"130"	"249"	"50"	"7"	"4"	"3"	"3"	"4"	"10"	"2"	"483"	"0"	"6"	"489"	"0"
"93"	"79"	"6"	"196"	"138"	"178"	"4"	"4"	"4"	"4"	"5"	"14"	"9"	"562"	"0"	"13"	"575"	"0"
"94"	"80"	"7"	"237"	"181"	"35"	"6"	"1"	"3"	"4"	"7"	"8"	"10"	"499"	"0"	"16"	"515"	"0"
"95"	"81"	"5"	"92"	"279"	"45"	"7"	"2"	"1"	"2"	"3"	"11"	"0"	"447"	"0"	"18"	"465"	"0"
"96"	"82"	"7"	"83"	"277"	"22"	"5"	"2"	"3"	"1"	"5"	"12"	"4"	"421"	"0"	"14"	"435"	"0"
"97"	"83"	"11"	"403"	"276"	"84"	"6"	"1"	"4"	"4"	"12"	"19"	"11"	"831"	"0"	"20"	"851"	"0"
"98"	"84"	"10"	"126"	"223"	"38"	"14"	"3"	"3"	"3"	"8"	"24"	"17"	"469"	"0"	"32"	"501"	"0"
"99"	"84A"	"13"	"178"	"168"	"67"	"6"	"1"	"2"	"1"	"7"	"8"	"5"	"456"	"0"	"24"	"480"	"0"
"100"	"85"	"54"	"249"	"204"	"342"	"9"	"11"	"15"	"11"	"14"	"17"	"16"	"942"	"0"	"7"	"949"	"0"
"101"	"86"	"20"	"247"	"347"	"61"	"9"	"7"	"6"	"8"	"10"	"42"	"23"	"780"	"0"	"59"	"839"	"0"
"102"	"87"	"17"	"256"	"343"	"70"	"6"	"4"	"6"	"4"	"10"	"19"	"17"	"752"	"0"	"36"	"788"	"0"
"103"	"88"	"8"	"207"	"67"	"48"	"9"	"1"	"2"	"3"	"12"	"5"	"9"	"371"	"0"	"24"	"395"	"0"
"104"	"89"	"32"	"149"	"448"	"99"	"3"	"2"	"4"	"4"	"7"	"9"	"7"	"764"	"0"	"22"	"786"	"0"
"105"	"90"	"13"	"122"	"426"	"113"	"7"	"3"	"6"	"6"	"16"	"20"	"9"	"741"	"0"	"34"	"775"	"0"
"106"	"91"	"21"	"472"	"194"	"20"	"13"	"4"	"4"	"5"	"23"	"11"	"18"	"785"	"0"	"16"	"801"	"0"
"107"	"92"	"15"	"350"	"152"	"44"	"5"	"3"	"7"	"3"	"7"	"16"	"15"	"617"	"0"	"22"	"639"	"0"
"108"	"93"	"12"	"575"	"148"	"15"	"3"	"1"	"5"	"6"	"12"	"13"	"30"	"820"	"0"	"24"	"844"	"0"
"109"	"94"	"8"	"161"	"211"	"27"	"3"	"4"	"3"	"0"	"4"	"8"	"5"	"434"	"0"	"11"	"445"	"0"
"110"	"95"	"8"	"188"	"94"	"13"	"7"	"2"	"1"	"2"	"7"	"5"	"13"	"340"	"0"	"19"	"359"	"0"
"111"	"96"	"11"	"308"	"51"	"32"	"1"	"2"	"4"	"5"	"5"	"8"	"13"	"440"	"0"	"28"	"468"	"0"
"112"	"97"	"32"	"351"	"95"	"75"	"12"	"6"	"6"	"3"	"8"	"9"	"11"	"608"	"0"	"8"	"616"	"0"
"113"	"98"	"1"	"234"	"36"	"17"	"3"	"1"	"0"	"2"	"2"	"2"	"4"	"302"	"0"	"1"	"303"	"0"
"114"	"99"	"15"	"208"	"154"	"17"	"7"	"1"	"2"	"2"	"3"	"14"	"12"	"435"	"0"	"21"	"456"	"0"
"115"	"100"	"16"	"555"	"258"	"52"	"6"	"0"	"2"	"3"	"14"	"13"	"6"	"925"	"0"	"23"	"948"	"0"
"116"	"101"	"11"	"155"	"312"	"21"	"3"	"0"	"5"	"1"	"8"	"11"	"4"	"531"	"0"	"9"	"540"	"0"
"117"	"102"	"8"	"228"	"65"	"2"	"6"	"1"	"1"	"1"	"1"	"1"	"6"	"320"	"0"	"8"	"328"	"0"
"118"	"103"	"17"	"349"	"230"	"18"	"5"	"5"	"9"	"8"	"9"	"13"	"12"	"675"	"0"	"24"	"699"	"0"
"119"	"104"	"13"	"292"	"199"	"23"	"7"	"2"	"6"	"1"	"5"	"9"	"12"	"569"	"0"	"15"	"584"	"0"
"120"	"105"	"10"	"493"	"164"	"58"	"4"	"3"	"3"	"5"	"7"	"10"	"7"	"764"	"0"	"11"	"775"	"0"
"121"	"106"	"17"	"257"	"178"	"45"	"9"	"1"	"9"	"3"	"15"	"15"	"20"	"569"	"0"	"32"	"601"	"0"
"122"	"107"	"8"	"392"	"140"	"24"	"2"	"1"	"5"	"1"	"5"	"11"	"13"	"602"	"0"	"18"	"620"	"0"
"123"	"108"	"10"	"279"	"323"	"73"	"13"	"0"	"6"	"5"	"13"	"18"	"12"	"752"	"0"	"14"	"766"	"0"
"124"	"109"	"3"	"256"	"31"	"10"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"303"	"0"	"2"	"305"	"0"
"125"	"110"	"17"	"260"	"148"	"24"	"6"	"2"	"6"	"7"	"6"	"9"	"9"	"494"	"0"	"23"	"517"	"0"
"126"	"111"	"17"	"283"	"191"	"86"	"11"	"2"	"5"	"9"	"20"	"31"	"17"	"672"	"0"	"37"	"709"	"0"
"127"	"112"	"5"	"98"	"66"	"35"	"1"	"1"	"3"	"2"	"2"	"3"	"4"	"220"	"0"	"2"	"222"	"0"
"128"	"113"	"6"	"371"	"22"	"83"	"1"	"0"	"4"	"1"	"2"	"5"	"2"	"497"	"0"	"4"	"501"	"0"
"129"	"114"	"1"	"248"	"255"	"19"	"3"	"1"	"1"	"1"	"6"	"11"	"4"	"550"	"0"	"7"	"557"	"0"
"130"	"115"	"39"	"254"	"333"	"69"	"4"	"1"	"3"	"6"	"8"	"25"	"5"	"747"	"0"	"22"	"769"	"0"
"131"	"116"	"20"	"118"	"204"	"104"	"8"	"4"	"6"	"4"	"10"	"6"	"7"	"491"	"0"	"17"	"508"	"0"
"132"	"117"	"4"	"289"	"270"	"183"	"2"	"1"	"6"	"2"	"15"	"13"	"8"	"793"	"0"	"18"	"811"	"0"
"133"	"118"	"7"	"137"	"222"	"97"	"4"	"1"	"4"	"1"	"14"	"11"	"7"	"505"	"0"	"16"	"521"	"0"
"134"	"119"	"10"	"84"	"571"	"17"	"5"	"0"	"1"	"1"	"3"	"14"	"8"	"714"	"0"	"30"	"744"	"0"
"135"	"120"	"14"	"198"	"379"	"58"	"9"	"4"	"5"	"4"	"14"	"18"	"9"	"712"	"0"	"12"	"724"	"0"
"136"	"121"	"14"	"292"	"303"	"109"	"3"	"2"	"9"	"6"	"5"	"16"	"9"	"768"	"0"	"20"	"788"	"0"
"137"	"122"	"1"	"38"	"42"	"17"	"1"	"1"	"2"	"1"	"4"	"3"	"4"	"114"	"0"	"1"	"115"	"0"
"138"	"123"	"10"	"208"	"346"	"36"	"10"	"2"	"9"	"5"	"11"	"12"	"6"	"655"	"0"	"24"	"679"	"0"
"139"	"124"	"8"	"59"	"368"	"92"	"5"	"1"	"4"	"3"	"14"	"22"	"5"	"581"	"0"	"26"	"607"	"0"
"140"	"125"	"4"	"159"	"133"	"56"	"5"	"1"	"3"	"2"	"7"	"7"	"9"	"386"	"0"	"8"	"394"	"0"
"141"	"126"	"10"	"224"	"78"	"182"	"6"	"6"	"11"	"4"	"22"	"13"	"14"	"570"	"0"	"30"	"600"	"0"
"142"	"127"	"20"	"293"	"209"	"169"	"5"	"4"	"9"	"7"	"6"	"14"	"10"	"746"	"0"	"17"	"763"	"0"
"143"	"128"	"15"	"56"	"572"	"141"	"9"	"1"	"16"	"5"	"17"	"15"	"4"	"851"	"0"	"27"	"878"	"0"
"144"	"129"	"4"	"36"	"201"	"180"	"4"	"3"	"6"	"5"	"4"	"6"	"2"	"451"	"0"	"9"	"460"	"0"
"145"	"130"	"17"	"69"	"680"	"90"	"10"	"3"	"14"	"6"	"9"	"17"	"2"	"917"	"0"	"20"	"937"	"0"
"146"	"131"	"13"	"153"	"417"	"141"	"11"	"4"	"6"	"8"	"17"	"22"	"17"	"809"	"0"	"41"	"850"	"0"
"147"	"132"	"10"	"125"	"306"	"58"	"13"	"0"	"7"	"2"	"7"	"14"	"2"	"544"	"0"	"23"	"567"	"0"
"148"	"132A"	"14"	"49"	"385"	"23"	"7"	"4"	"3"	"2"	"7"	"9"	"6"	"509"	"0"	"19"	"528"	"0"
"149"	"133"	"11"	"78"	"489"	"93"	"6"	"2"	"11"	"4"	"12"	"10"	"11"	"727"	"0"	"17"	"744"	"0"
"150"	"134"	"15"	"93"	"475"	"67"	"5"	"1"	"9"	"2"	"6"	"22"	"10"	"705"	"0"	"25"	"730"	"0"
"151"	"135"	"7"	"51"	"151"	"139"	"0"	"4"	"4"	"1"	"2"	"2"	"9"	"370"	"0"	"7"	"377"	"0"
"152"	"136"	"13"	"277"	"72"	"189"	"2"	"6"	"3"	"2"	"6"	"14"	"6"	"590"	"0"	"7"	"597"	"0"
"153"	"137"	"7"	"293"	"45"	"96"	"3"	"1"	"5"	"2"	"8"	"8"	"9"	"477"	"0"	"13"	"490"	"0"
"154"	"138"	"20"	"281"	"116"	"76"	"8"	"11"	"9"	"3"	"9"	"10"	"8"	"551"	"0"	"4"	"555"	"0"
"155"	"139"	"12"	"168"	"306"	"46"	"17"	"3"	"4"	"3"	"18"	"13"	"14"	"604"	"0"	"28"	"632"	"0"
"156"	"140"	"4"	"5"	"252"	"34"	"1"	"0"	"3"	"2"	"1"	"5"	"1"	"308"	"0"	"2"	"310"	"0"
"157"	"141"	"16"	"61"	"439"	"24"	"8"	"2"	"2"	"4"	"6"	"26"	"4"	"592"	"0"	"27"	"619"	"0"
"158"	"142"	"11"	"102"	"241"	"13"	"6"	"3"	"1"	"3"	"12"	"10"	"9"	"411"	"0"	"23"	"434"	"0"
"159"	"143"	"18"	"242"	"262"	"290"	"13"	"5"	"12"	"4"	"22"	"18"	"15"	"901"	"0"	"40"	"941"	"0"
"160"	"144"	"11"	"33"	"575"	"23"	"10"	"2"	"6"	"6"	"8"	"17"	"10"	"701"	"0"	"14"	"715"	"0"
"161"	"145"	"11"	"342"	"210"	"130"	"4"	"4"	"9"	"5"	"34"	"16"	"20"	"785"	"0"	"29"	"814"	"0"
"162"	"146"	"20"	"277"	"256"	"179"	"10"	"1"	"7"	"8"	"12"	"20"	"13"	"803"	"0"	"37"	"840"	"0"
"163"	"147"	"9"	"136"	"294"	"364"	"15"	"5"	"8"	"6"	"14"	"26"	"9"	"886"	"0"	"22"	"908"	"0"
"164"	"148"	"10"	"114"	"350"	"129"	"11"	"5"	"7"	"6"	"9"	"29"	"10"	"680"	"0"	"29"	"709"	"0"
"165"	"149"	"12"	"68"	"57"	"302"	"4"	"3"	"14"	"3"	"9"	"15"	"2"	"489"	"0"	"6"	"495"	"0"
"166"	"150"	"6"	"408"	"233"	"16"	"2"	"2"	"5"	"1"	"5"	"3"	"7"	"688"	"0"	"9"	"697"	"0"
"167"	"151"	"7"	"284"	"204"	"23"	"5"	"1"	"8"	"2"	"8"	"11"	"8"	"561"	"0"	"3"	"564"	"0"
"168"	"152"	"2"	"204"	"133"	"37"	"3"	"1"	"5"	"0"	"3"	"2"	"3"	"393"	"0"	"9"	"402"	"0"
"169"	"153"	"16"	"323"	"232"	"69"	"7"	"3"	"4"	"5"	"10"	"14"	"8"	"691"	"0"	"9"	"700"	"0"
"170"	"154"	"7"	"242"	"83"	"22"	"3"	"0"	"7"	"5"	"16"	"8"	"15"	"408"	"0"	"28"	"436"	"0"
"171"	"155"	"12"	"213"	"199"	"22"	"5"	"1"	"3"	"3"	"15"	"13"	"8"	"494"	"0"	"20"	"514"	"0"
"172"	"156"	"12"	"347"	"194"	"24"	"2"	"5"	"3"	"0"	"6"	"5"	"4"	"602"	"0"	"13"	"615"	"0"
"173"	"157"	"6"	"171"	"226"	"49"	"8"	"2"	"3"	"1"	"9"	"8"	"7"	"490"	"0"	"11"	"501"	"0"
"174"	"158"	"5"	"8"	"288"	"71"	"7"	"0"	"6"	"3"	"5"	"15"	"4"	"412"	"0"	"6"	"418"	"0"
"175"	"158A"	"14"	"287"	"148"	"30"	"2"	"0"	"4"	"2"	"8"	"5"	"3"	"503"	"0"	"6"	"509"	"0"
"176"	"159"	"13"	"150"	"344"	"158"	"2"	"2"	"7"	"3"	"9"	"13"	"14"	"715"	"0"	"15"	"730"	"0"
"177"	"160"	"6"	"265"	"89"	"16"	"1"	"3"	"1"	"3"	"4"	"4"	"4"	"396"	"0"	"5"	"401"	"0"
"178"	"161"	"11"	"380"	"400"	"55"	"9"	"2"	"6"	"3"	"7"	"21"	"11"	"905"	"0"	"7"	"912"	"0"
"179"	"162"	"9"	"125"	"64"	"4"	"4"	"1"	"1"	"2"	"0"	"4"	"5"	"219"	"0"	"7"	"226"	"0"
"180"	"163"	"18"	"335"	"106"	"112"	"4"	"1"	"2"	"4"	"16"	"9"	"12"	"619"	"0"	"14"	"633"	"0"
"181"	"164"	"17"	"632"	"142"	"68"	"3"	"0"	"2"	"1"	"5"	"11"	"5"	"886"	"0"	"14"	"900"	"0"
"182"	"165"	"21"	"327"	"358"	"54"	"9"	"5"	"4"	"4"	"7"	"20"	"15"	"824"	"0"	"22"	"846"	"0"
"183"	"166"	"14"	"123"	"307"	"28"	"5"	"0"	"1"	"3"	"9"	"13"	"11"	"514"	"0"	"11"	"525"	"0"
"184"	"167"	"11"	"303"	"125"	"125"	"3"	"5"	"3"	"7"	"21"	"9"	"3"	"615"	"0"	"15"	"630"	"0"
"185"	"168"	"7"	"261"	"187"	"63"	"2"	"1"	"4"	"1"	"10"	"18"	"9"	"563"	"0"	"14"	"577"	"0"
"186"	"169"	"14"	"221"	"266"	"55"	"10"	"3"	"5"	"3"	"16"	"20"	"7"	"620"	"0"	"7"	"627"	"0"
"187"	"170"	"14"	"180"	"366"	"72"	"10"	"3"	"7"	"4"	"21"	"22"	"10"	"709"	"0"	"27"	"736"	"0"
"188"	"171"	"4"	"196"	"174"	"161"	"11"	"1"	"4"	"5"	"7"	"9"	"3"	"575"	"0"	"19"	"594"	"0"
"189"	"172"	"6"	"237"	"106"	"41"	"5"	"1"	"2"	"4"	"9"	"5"	"3"	"419"	"0"	"18"	"437"	"0"
"190"	"173"	"15"	"430"	"213"	"50"	"8"	"0"	"3"	"1"	"6"	"20"	"14"	"760"	"0"	"21"	"781"	"0"
"191"	"174"	"9"	"251"	"58"	"23"	"4"	"0"	"3"	"6"	"11"	"10"	"6"	"381"	"0"	"22"	"403"	"0"
