"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"20"	"8"	"161"	"180"	"11"	"101"	"2"	"5"	"11"	"40"	"5"	"23"	"1"	"3"	"6"	"4"	"10"	"21"	"3"	"587"	"0"	"5"	"592"	"0"
"21"	"9"	"146"	"136"	"14"	"369"	"7"	"2"	"4"	"109"	"4"	"48"	"2"	"3"	"4"	"0"	"5"	"7"	"8"	"868"	"0"	"5"	"873"	"0"
"22"	"10"	"177"	"290"	"15"	"247"	"8"	"1"	"5"	"7"	"6"	"85"	"12"	"15"	"19"	"10"	"15"	"31"	"20"	"963"	"0"	"18"	"981"	"0"
"23"	"11"	"60"	"469"	"17"	"316"	"3"	"5"	"2"	"13"	"6"	"78"	"5"	"11"	"15"	"5"	"16"	"28"	"3"	"1052"	"0"	"3"	"1055"	"0"
"24"	"12"	"104"	"363"	"12"	"372"	"4"	"3"	"9"	"24"	"7"	"60"	"5"	"8"	"30"	"13"	"14"	"36"	"5"	"1069"	"0"	"8"	"1077"	"0"
"25"	"13"	"66"	"600"	"14"	"308"	"4"	"1"	"4"	"2"	"1"	"47"	"2"	"2"	"10"	"7"	"8"	"26"	"6"	"1108"	"0"	"10"	"1118"	"0"
"26"	"14"	"81"	"383"	"7"	"436"	"4"	"5"	"2"	"2"	"3"	"30"	"3"	"0"	"8"	"0"	"5"	"5"	"3"	"977"	"0"	"2"	"979"	"0"
"27"	"15"	"446"	"17"	"3"	"273"	"3"	"0"	"1"	"0"	"1"	"22"	"6"	"3"	"4"	"1"	"0"	"12"	"4"	"796"	"0"	"0"	"796"	"0"
"28"	"16"	"76"	"201"	"4"	"182"	"5"	"0"	"0"	"3"	"0"	"24"	"3"	"2"	"6"	"1"	"2"	"7"	"3"	"519"	"0"	"2"	"521"	"0"
"29"	"17"	"12"	"109"	"9"	"237"	"1"	"6"	"0"	"1"	"4"	"34"	"2"	"4"	"5"	"1"	"7"	"10"	"3"	"445"	"0"	"2"	"447"	"0"
"30"	"18"	"39"	"59"	"1"	"320"	"4"	"1"	"1"	"1"	"2"	"18"	"2"	"5"	"10"	"5"	"1"	"4"	"1"	"474"	"0"	"3"	"477"	"0"
"31"	"19"	"98"	"215"	"3"	"234"	"6"	"1"	"1"	"1"	"0"	"8"	"3"	"3"	"2"	"4"	"3"	"6"	"2"	"590"	"0"	"3"	"593"	"0"
"32"	"20"	"40"	"172"	"9"	"463"	"5"	"2"	"3"	"1"	"1"	"41"	"4"	"12"	"15"	"7"	"4"	"22"	"0"	"801"	"0"	"2"	"803"	"0"
"33"	"21"	"100"	"468"	"10"	"175"	"4"	"3"	"3"	"2"	"8"	"33"	"5"	"4"	"5"	"8"	"10"	"21"	"3"	"862"	"0"	"18"	"880"	"0"
"34"	"22"	"105"	"75"	"3"	"421"	"7"	"0"	"6"	"3"	"3"	"52"	"4"	"14"	"15"	"1"	"4"	"8"	"5"	"726"	"0"	"5"	"731"	"0"
"35"	"22A"	"54"	"2"	"6"	"423"	"3"	"1"	"0"	"1"	"0"	"22"	"0"	"1"	"6"	"0"	"0"	"1"	"2"	"522"	"0"	"0"	"522"	"0"
"36"	"23"	"84"	"93"	"2"	"548"	"12"	"2"	"16"	"3"	"3"	"12"	"5"	"10"	"10"	"2"	"2"	"8"	"10"	"822"	"0"	"8"	"830"	"0"
"37"	"24"	"19"	"367"	"9"	"317"	"10"	"1"	"3"	"1"	"1"	"25"	"2"	"8"	"9"	"7"	"11"	"20"	"3"	"813"	"0"	"4"	"817"	"0"
"38"	"25"	"23"	"513"	"9"	"206"	"3"	"4"	"3"	"5"	"2"	"39"	"6"	"6"	"14"	"6"	"13"	"12"	"3"	"867"	"0"	"5"	"872"	"0"
"39"	"26"	"78"	"7"	"6"	"772"	"4"	"0"	"0"	"0"	"1"	"35"	"4"	"4"	"10"	"3"	"2"	"14"	"2"	"942"	"0"	"3"	"945"	"0"
"40"	"27"	"19"	"114"	"4"	"59"	"0"	"1"	"1"	"1"	"1"	"28"	"1"	"1"	"1"	"3"	"3"	"3"	"1"	"241"	"0"	"1"	"242"	"0"
"41"	"28"	"526"	"260"	"6"	"87"	"0"	"1"	"0"	"2"	"4"	"18"	"1"	"2"	"4"	"2"	"9"	"22"	"4"	"948"	"0"	"0"	"948"	"0"
"42"	"29"	"22"	"692"	"16"	"227"	"3"	"2"	"4"	"4"	"0"	"39"	"3"	"5"	"5"	"5"	"6"	"11"	"2"	"1046"	"0"	"37"	"1083"	"0"
"43"	"30"	"76"	"172"	"7"	"330"	"5"	"2"	"5"	"2"	"1"	"32"	"2"	"7"	"20"	"4"	"6"	"3"	"2"	"676"	"0"	"6"	"682"	"0"
"44"	"31"	"67"	"294"	"9"	"431"	"15"	"3"	"7"	"5"	"12"	"75"	"8"	"11"	"17"	"4"	"1"	"21"	"1"	"981"	"0"	"2"	"983"	"0"
"45"	"32"	"45"	"395"	"8"	"255"	"11"	"4"	"3"	"6"	"4"	"94"	"11"	"11"	"20"	"10"	"25"	"31"	"5"	"938"	"0"	"40"	"978"	"0"
"46"	"33"	"114"	"17"	"8"	"455"	"16"	"3"	"4"	"2"	"5"	"76"	"6"	"14"	"35"	"5"	"9"	"15"	"2"	"786"	"0"	"2"	"788"	"0"
"47"	"34"	"294"	"168"	"11"	"117"	"4"	"7"	"10"	"8"	"4"	"55"	"4"	"9"	"11"	"7"	"12"	"29"	"5"	"755"	"0"	"3"	"758"	"0"
"48"	"35"	"176"	"68"	"4"	"569"	"15"	"4"	"8"	"6"	"3"	"90"	"13"	"13"	"24"	"9"	"9"	"46"	"10"	"1067"	"0"	"11"	"1078"	"0"
"49"	"36"	"471"	"224"	"12"	"150"	"1"	"0"	"1"	"1"	"2"	"23"	"1"	"0"	"5"	"1"	"3"	"13"	"6"	"914"	"0"	"9"	"923"	"0"
"50"	"37"	"84"	"332"	"16"	"378"	"14"	"5"	"3"	"2"	"3"	"73"	"7"	"6"	"19"	"9"	"11"	"27"	"5"	"994"	"0"	"9"	"1003"	"0"
"51"	"38"	"28"	"80"	"3"	"360"	"4"	"1"	"3"	"0"	"0"	"47"	"1"	"3"	"7"	"1"	"7"	"9"	"1"	"555"	"0"	"1"	"556"	"0"
"52"	"39"	"125"	"180"	"19"	"366"	"14"	"4"	"7"	"4"	"4"	"53"	"9"	"13"	"14"	"17"	"15"	"34"	"22"	"900"	"0"	"24"	"924"	"0"
"53"	"40"	"543"	"130"	"3"	"244"	"7"	"0"	"2"	"2"	"4"	"31"	"6"	"6"	"10"	"5"	"11"	"48"	"10"	"1062"	"0"	"9"	"1071"	"0"
"54"	"41"	"247"	"411"	"5"	"67"	"3"	"0"	"0"	"3"	"0"	"9"	"1"	"0"	"1"	"2"	"1"	"1"	"9"	"760"	"0"	"6"	"766"	"0"
"55"	"42"	"87"	"647"	"11"	"170"	"5"	"2"	"0"	"0"	"1"	"27"	"0"	"1"	"4"	"4"	"8"	"8"	"8"	"983"	"0"	"12"	"995"	"0"
"56"	"43"	"6"	"203"	"3"	"201"	"7"	"22"	"2"	"1"	"6"	"34"	"2"	"3"	"6"	"1"	"4"	"8"	"1"	"510"	"0"	"9"	"519"	"0"
"57"	"44"	"24"	"223"	"6"	"288"	"9"	"3"	"1"	"1"	"1"	"30"	"1"	"4"	"16"	"5"	"4"	"22"	"0"	"638"	"0"	"21"	"659"	"0"
"58"	"44A"	"7"	"116"	"5"	"207"	"5"	"11"	"1"	"0"	"2"	"25"	"3"	"4"	"11"	"8"	"4"	"7"	"1"	"417"	"0"	"1"	"418"	"0"
"59"	"45"	"121"	"263"	"5"	"92"	"1"	"2"	"1"	"2"	"3"	"20"	"3"	"1"	"5"	"1"	"7"	"16"	"7"	"550"	"0"	"6"	"556"	"0"
"60"	"46"	"193"	"261"	"13"	"381"	"10"	"10"	"11"	"7"	"9"	"84"	"6"	"11"	"10"	"11"	"20"	"43"	"8"	"1088"	"0"	"12"	"1100"	"0"
"61"	"47"	"251"	"556"	"9"	"250"	"3"	"3"	"5"	"0"	"0"	"34"	"5"	"0"	"3"	"3"	"4"	"9"	"0"	"1135"	"0"	"2"	"1137"	"0"
"62"	"48"	"530"	"128"	"8"	"247"	"6"	"8"	"3"	"7"	"4"	"44"	"2"	"9"	"13"	"2"	"2"	"19"	"1"	"1033"	"0"	"4"	"1037"	"0"
"63"	"49"	"143"	"343"	"14"	"441"	"14"	"7"	"6"	"1"	"2"	"50"	"7"	"11"	"17"	"12"	"11"	"17"	"2"	"1098"	"0"	"6"	"1104"	"0"
"64"	"50"	"271"	"145"	"10"	"358"	"8"	"5"	"3"	"6"	"3"	"68"	"5"	"12"	"12"	"5"	"7"	"18"	"5"	"941"	"0"	"4"	"945"	"0"
"65"	"51"	"256"	"29"	"3"	"267"	"9"	"2"	"2"	"0"	"3"	"22"	"3"	"6"	"5"	"2"	"1"	"25"	"4"	"639"	"0"	"7"	"646"	"0"
"66"	"51A"	"144"	"16"	"2"	"157"	"1"	"1"	"1"	"0"	"1"	"13"	"1"	"4"	"6"	"1"	"4"	"10"	"6"	"368"	"0"	"5"	"373"	"0"
"67"	"52"	"604"	"17"	"11"	"223"	"8"	"5"	"4"	"2"	"4"	"24"	"3"	"4"	"9"	"1"	"1"	"9"	"10"	"939"	"0"	"4"	"943"	"0"
"68"	"53"	"75"	"12"	"7"	"502"	"2"	"0"	"2"	"1"	"0"	"31"	"2"	"7"	"14"	"3"	"3"	"11"	"0"	"672"	"0"	"1"	"673"	"0"
"69"	"54"	"56"	"238"	"3"	"573"	"5"	"8"	"5"	"6"	"5"	"68"	"6"	"7"	"16"	"3"	"7"	"10"	"8"	"1024"	"0"	"10"	"1034"	"0"
"70"	"55"	"47"	"149"	"6"	"445"	"11"	"3"	"6"	"2"	"3"	"71"	"8"	"9"	"17"	"2"	"10"	"18"	"8"	"815"	"0"	"15"	"830"	"0"
"71"	"56"	"29"	"176"	"3"	"726"	"10"	"2"	"7"	"3"	"2"	"90"	"5"	"5"	"18"	"3"	"6"	"10"	"0"	"1095"	"0"	"1"	"1096"	"0"
"72"	"57"	"30"	"39"	"6"	"622"	"14"	"3"	"4"	"3"	"1"	"56"	"2"	"6"	"17"	"3"	"4"	"8"	"3"	"821"	"0"	"3"	"824"	"0"
"73"	"58"	"24"	"58"	"7"	"824"	"7"	"4"	"3"	"2"	"3"	"38"	"6"	"8"	"18"	"1"	"3"	"11"	"5"	"1022"	"0"	"9"	"1031"	"0"
"74"	"59"	"216"	"238"	"11"	"294"	"10"	"5"	"3"	"1"	"7"	"66"	"10"	"7"	"15"	"6"	"9"	"31"	"9"	"938"	"0"	"14"	"952"	"0"
"75"	"60"	"26"	"212"	"3"	"289"	"12"	"2"	"5"	"1"	"4"	"57"	"6"	"4"	"4"	"2"	"7"	"11"	"0"	"645"	"0"	"7"	"652"	"0"
"76"	"60A"	"160"	"162"	"3"	"145"	"3"	"2"	"1"	"1"	"2"	"52"	"2"	"6"	"9"	"6"	"4"	"15"	"8"	"581"	"0"	"9"	"590"	"0"
"77"	"61"	"56"	"498"	"6"	"257"	"5"	"5"	"2"	"1"	"1"	"67"	"1"	"5"	"10"	"4"	"8"	"17"	"5"	"948"	"0"	"15"	"963"	"0"
"78"	"62"	"234"	"224"	"6"	"228"	"7"	"2"	"1"	"2"	"3"	"64"	"5"	"4"	"8"	"6"	"13"	"24"	"9"	"840"	"0"	"5"	"845"	"0"
"79"	"63"	"16"	"194"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"1"	"2"	"3"	"0"	"0"	"228"	"0"	"0"	"228"	"0"
"80"	"64"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"81"	"65"	"139"	"393"	"11"	"344"	"11"	"3"	"12"	"3"	"2"	"69"	"5"	"5"	"6"	"6"	"11"	"23"	"2"	"1045"	"0"	"11"	"1056"	"0"
"82"	"66"	"8"	"521"	"9"	"254"	"3"	"0"	"1"	"2"	"0"	"45"	"2"	"0"	"6"	"1"	"2"	"0"	"2"	"856"	"0"	"9"	"865"	"0"
"83"	"67"	"146"	"308"	"11"	"285"	"8"	"3"	"3"	"6"	"6"	"88"	"11"	"12"	"12"	"3"	"11"	"29"	"9"	"951"	"0"	"10"	"961"	"0"
"84"	"68"	"12"	"140"	"7"	"412"	"3"	"2"	"3"	"0"	"1"	"32"	"4"	"3"	"11"	"3"	"3"	"10"	"0"	"646"	"0"	"5"	"651"	"0"
"85"	"69"	"19"	"149"	"4"	"306"	"5"	"7"	"0"	"0"	"1"	"17"	"3"	"3"	"6"	"2"	"2"	"4"	"0"	"528"	"0"	"3"	"531"	"0"
"86"	"70"	"24"	"213"	"17"	"395"	"9"	"2"	"4"	"5"	"3"	"70"	"12"	"6"	"8"	"3"	"2"	"4"	"6"	"783"	"0"	"9"	"792"	"0"
"87"	"71"	"41"	"260"	"9"	"647"	"22"	"2"	"5"	"1"	"2"	"47"	"5"	"10"	"19"	"6"	"3"	"15"	"4"	"1098"	"0"	"20"	"1118"	"0"
"88"	"72"	"5"	"45"	"3"	"354"	"6"	"0"	"1"	"1"	"1"	"18"	"1"	"1"	"7"	"1"	"2"	"6"	"1"	"453"	"0"	"1"	"454"	"0"
"89"	"73"	"125"	"138"	"17"	"394"	"8"	"2"	"4"	"2"	"2"	"49"	"1"	"5"	"7"	"1"	"4"	"14"	"6"	"779"	"0"	"8"	"787"	"0"
"90"	"74"	"21"	"70"	"5"	"301"	"3"	"3"	"10"	"1"	"5"	"50"	"2"	"2"	"14"	"2"	"4"	"10"	"3"	"506"	"0"	"9"	"515"	"0"
"91"	"75"	"104"	"104"	"3"	"581"	"9"	"1"	"2"	"2"	"0"	"23"	"5"	"3"	"7"	"3"	"1"	"5"	"4"	"857"	"0"	"3"	"860"	"0"
"92"	"76"	"32"	"68"	"1"	"623"	"1"	"4"	"3"	"2"	"2"	"43"	"1"	"3"	"10"	"0"	"0"	"2"	"0"	"795"	"0"	"3"	"798"	"0"
"93"	"77"	"31"	"226"	"6"	"501"	"3"	"1"	"9"	"0"	"1"	"9"	"1"	"2"	"4"	"1"	"4"	"2"	"2"	"803"	"0"	"3"	"806"	"0"
"94"	"78"	"28"	"13"	"4"	"480"	"11"	"4"	"2"	"3"	"1"	"22"	"3"	"7"	"22"	"3"	"2"	"13"	"2"	"620"	"0"	"1"	"621"	"0"
"95"	"79"	"34"	"7"	"0"	"630"	"8"	"1"	"1"	"1"	"4"	"37"	"1"	"3"	"6"	"0"	"4"	"11"	"1"	"749"	"0"	"1"	"750"	"0"
"96"	"80"	"16"	"72"	"5"	"450"	"3"	"2"	"0"	"0"	"4"	"44"	"7"	"3"	"14"	"5"	"4"	"20"	"2"	"651"	"0"	"9"	"660"	"0"
"97"	"81"	"396"	"29"	"4"	"329"	"10"	"1"	"3"	"1"	"1"	"24"	"2"	"3"	"14"	"1"	"1"	"9"	"2"	"830"	"0"	"4"	"834"	"0"
"98"	"82"	"588"	"84"	"7"	"221"	"5"	"1"	"3"	"1"	"1"	"32"	"4"	"3"	"11"	"2"	"4"	"17"	"8"	"992"	"0"	"3"	"995"	"0"
"99"	"83"	"28"	"339"	"8"	"478"	"13"	"4"	"2"	"3"	"3"	"36"	"7"	"5"	"23"	"7"	"5"	"13"	"12"	"986"	"0"	"45"	"1031"	"0"
"100"	"84"	"115"	"330"	"9"	"342"	"7"	"1"	"2"	"2"	"5"	"59"	"1"	"5"	"7"	"4"	"9"	"16"	"4"	"918"	"0"	"3"	"921"	"0"
"101"	"85"	"13"	"332"	"2"	"202"	"0"	"0"	"3"	"5"	"1"	"41"	"0"	"1"	"5"	"1"	"3"	"1"	"1"	"611"	"0"	"9"	"620"	"0"
"102"	"86"	"184"	"267"	"5"	"142"	"1"	"4"	"2"	"3"	"2"	"36"	"0"	"3"	"2"	"3"	"4"	"4"	"2"	"664"	"0"	"9"	"673"	"0"
"103"	"87"	"6"	"54"	"9"	"586"	"7"	"2"	"2"	"1"	"2"	"28"	"6"	"7"	"7"	"1"	"2"	"4"	"0"	"724"	"0"	"0"	"724"	"0"
"104"	"88"	"147"	"197"	"8"	"324"	"6"	"2"	"9"	"3"	"5"	"56"	"1"	"5"	"10"	"6"	"8"	"14"	"2"	"803"	"0"	"8"	"811"	"0"
"105"	"89"	"77"	"111"	"1"	"223"	"5"	"0"	"8"	"0"	"0"	"25"	"1"	"2"	"6"	"2"	"2"	"6"	"0"	"469"	"0"	"3"	"472"	"0"
"106"	"90"	"38"	"174"	"8"	"360"	"15"	"1"	"8"	"3"	"4"	"57"	"8"	"4"	"23"	"8"	"14"	"29"	"1"	"755"	"0"	"12"	"767"	"0"
"107"	"91"	"236"	"61"	"4"	"209"	"7"	"3"	"4"	"2"	"5"	"30"	"8"	"9"	"16"	"8"	"4"	"21"	"15"	"642"	"0"	"5"	"647"	"0"
"108"	"92"	"35"	"256"	"16"	"281"	"3"	"0"	"2"	"2"	"3"	"42"	"5"	"5"	"13"	"5"	"3"	"15"	"8"	"694"	"0"	"12"	"706"	"0"
"109"	"93"	"18"	"211"	"3"	"280"	"5"	"0"	"0"	"8"	"1"	"30"	"7"	"10"	"12"	"5"	"9"	"13"	"0"	"612"	"0"	"6"	"618"	"0"
"110"	"94"	"73"	"178"	"9"	"247"	"6"	"2"	"1"	"3"	"1"	"46"	"0"	"3"	"6"	"5"	"3"	"5"	"4"	"592"	"0"	"4"	"596"	"0"
"111"	"95"	"102"	"204"	"11"	"374"	"12"	"4"	"3"	"1"	"4"	"70"	"11"	"7"	"36"	"6"	"17"	"23"	"4"	"889"	"0"	"7"	"896"	"0"
"112"	"96"	"159"	"218"	"4"	"441"	"15"	"1"	"2"	"1"	"4"	"84"	"7"	"6"	"23"	"7"	"5"	"33"	"12"	"1022"	"0"	"11"	"1033"	"0"
"113"	"97"	"28"	"515"	"13"	"121"	"6"	"2"	"5"	"2"	"4"	"47"	"4"	"3"	"9"	"11"	"21"	"23"	"15"	"829"	"0"	"29"	"858"	"0"
"114"	"98"	"62"	"302"	"12"	"360"	"0"	"4"	"3"	"7"	"5"	"75"	"2"	"0"	"4"	"1"	"0"	"10"	"2"	"849"	"0"	"2"	"851"	"0"
"115"	"99"	"204"	"316"	"7"	"90"	"3"	"1"	"1"	"4"	"4"	"30"	"8"	"3"	"9"	"1"	"4"	"4"	"10"	"699"	"0"	"11"	"710"	"0"
"116"	"100"	"37"	"129"	"3"	"400"	"3"	"0"	"1"	"4"	"3"	"56"	"2"	"3"	"16"	"9"	"0"	"10"	"6"	"682"	"0"	"28"	"710"	"0"
"117"	"101"	"10"	"195"	"17"	"448"	"11"	"3"	"1"	"2"	"3"	"62"	"7"	"6"	"18"	"6"	"8"	"11"	"2"	"810"	"0"	"9"	"819"	"0"
"118"	"102"	"104"	"308"	"14"	"28"	"1"	"1"	"0"	"0"	"0"	"7"	"1"	"0"	"0"	"6"	"10"	"13"	"4"	"497"	"0"	"11"	"508"	"0"
"119"	"103"	"52"	"209"	"11"	"448"	"2"	"3"	"4"	"4"	"3"	"57"	"5"	"12"	"22"	"7"	"9"	"14"	"4"	"866"	"0"	"4"	"870"	"0"
"120"	"104"	"18"	"9"	"3"	"858"	"15"	"3"	"2"	"1"	"0"	"11"	"2"	"5"	"9"	"1"	"0"	"0"	"0"	"937"	"0"	"0"	"937"	"0"
"121"	"105"	"20"	"141"	"10"	"872"	"10"	"3"	"2"	"5"	"7"	"38"	"0"	"2"	"9"	"0"	"1"	"1"	"1"	"1122"	"0"	"1"	"1123"	"0"
"122"	"106"	"35"	"565"	"16"	"254"	"7"	"5"	"2"	"2"	"6"	"57"	"3"	"5"	"11"	"4"	"16"	"28"	"2"	"1018"	"0"	"12"	"1030"	"0"
"123"	"107"	"15"	"558"	"19"	"117"	"4"	"2"	"1"	"2"	"8"	"27"	"1"	"1"	"13"	"6"	"6"	"8"	"1"	"789"	"0"	"27"	"816"	"0"
"124"	"108"	"8"	"35"	"6"	"557"	"12"	"3"	"5"	"1"	"1"	"26"	"5"	"4"	"14"	"2"	"0"	"7"	"0"	"686"	"0"	"2"	"688"	"0"
"125"	"109"	"22"	"205"	"11"	"595"	"14"	"2"	"2"	"2"	"1"	"18"	"4"	"2"	"7"	"2"	"4"	"5"	"4"	"900"	"0"	"3"	"903"	"0"
"126"	"110"	"8"	"129"	"5"	"355"	"12"	"2"	"0"	"0"	"4"	"23"	"1"	"4"	"12"	"1"	"2"	"0"	"1"	"559"	"0"	"2"	"561"	"0"
"127"	"111"	"12"	"215"	"6"	"363"	"8"	"3"	"1"	"0"	"0"	"36"	"6"	"2"	"9"	"4"	"2"	"3"	"1"	"671"	"0"	"1"	"672"	"0"
"128"	"112"	"5"	"280"	"6"	"294"	"5"	"1"	"3"	"2"	"3"	"67"	"2"	"1"	"10"	"1"	"1"	"9"	"1"	"691"	"0"	"1"	"692"	"0"
"129"	"113"	"18"	"27"	"9"	"531"	"12"	"1"	"1"	"1"	"0"	"30"	"2"	"9"	"40"	"4"	"2"	"6"	"1"	"694"	"0"	"3"	"697"	"0"
"130"	"113A"	"10"	"77"	"8"	"388"	"9"	"1"	"1"	"0"	"0"	"19"	"3"	"7"	"15"	"1"	"3"	"16"	"3"	"561"	"0"	"2"	"563"	"0"
"131"	"114"	"8"	"371"	"16"	"489"	"15"	"4"	"1"	"4"	"1"	"57"	"7"	"9"	"19"	"9"	"5"	"11"	"4"	"1030"	"0"	"5"	"1035"	"0"
"132"	"115"	"21"	"360"	"12"	"454"	"16"	"11"	"8"	"4"	"4"	"126"	"6"	"19"	"30"	"9"	"17"	"38"	"2"	"1137"	"0"	"3"	"1140"	"0"
"133"	"116"	"26"	"3"	"11"	"813"	"19"	"3"	"3"	"4"	"5"	"56"	"6"	"5"	"23"	"5"	"2"	"8"	"6"	"998"	"0"	"6"	"1004"	"0"
"134"	"117"	"15"	"277"	"11"	"281"	"3"	"2"	"6"	"3"	"3"	"25"	"9"	"7"	"20"	"6"	"9"	"18"	"3"	"698"	"0"	"6"	"704"	"0"
"135"	"117A"	"10"	"242"	"4"	"167"	"2"	"0"	"2"	"2"	"5"	"24"	"0"	"0"	"11"	"1"	"6"	"8"	"0"	"484"	"0"	"3"	"487"	"0"
"136"	"118"	"90"	"119"	"8"	"370"	"7"	"0"	"4"	"4"	"3"	"35"	"4"	"3"	"4"	"4"	"7"	"15"	"17"	"694"	"0"	"11"	"705"	"0"
"137"	"119"	"154"	"263"	"8"	"538"	"4"	"1"	"4"	"4"	"4"	"54"	"3"	"9"	"11"	"4"	"7"	"17"	"1"	"1086"	"0"	"6"	"1092"	"0"
"138"	"120"	"216"	"74"	"2"	"267"	"10"	"3"	"0"	"2"	"0"	"32"	"1"	"5"	"11"	"1"	"2"	"15"	"8"	"649"	"0"	"7"	"656"	"0"
"139"	"120A"	"100"	"161"	"5"	"167"	"4"	"0"	"1"	"0"	"2"	"12"	"3"	"3"	"6"	"1"	"1"	"3"	"1"	"470"	"0"	"6"	"476"	"0"
"140"	"121"	"57"	"76"	"5"	"767"	"13"	"4"	"10"	"1"	"4"	"100"	"2"	"9"	"18"	"7"	"3"	"23"	"3"	"1102"	"0"	"0"	"1102"	"0"
"141"	"122"	"12"	"223"	"6"	"192"	"12"	"3"	"3"	"1"	"3"	"25"	"0"	"3"	"4"	"3"	"1"	"4"	"4"	"499"	"0"	"2"	"501"	"0"
"142"	"123"	"184"	"18"	"3"	"448"	"16"	"3"	"1"	"2"	"4"	"49"	"6"	"9"	"31"	"4"	"4"	"13"	"13"	"808"	"0"	"4"	"812"	"0"
