"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"254"	"9"	"5"	"43"	"5"	"2"	"3"	"3"	"0"	"4"	"2"	"1"	"5"	"336"	"0"	"20"	"356"	"0"
"25"	"13"	"145"	"174"	"8"	"84"	"3"	"6"	"12"	"2"	"7"	"5"	"5"	"4"	"6"	"461"	"0"	"14"	"475"	"0"
"26"	"14"	"67"	"39"	"1"	"91"	"3"	"4"	"5"	"1"	"5"	"2"	"7"	"1"	"4"	"230"	"0"	"14"	"244"	"0"
"27"	"15"	"37"	"19"	"15"	"141"	"5"	"3"	"4"	"0"	"1"	"6"	"3"	"9"	"9"	"252"	"0"	"9"	"261"	"0"
"28"	"16"	"117"	"74"	"22"	"252"	"12"	"6"	"11"	"5"	"8"	"7"	"21"	"10"	"19"	"564"	"0"	"36"	"600"	"0"
"29"	"17"	"71"	"220"	"17"	"135"	"7"	"4"	"8"	"5"	"8"	"4"	"11"	"15"	"15"	"520"	"0"	"9"	"529"	"0"
"30"	"18"	"106"	"23"	"8"	"47"	"3"	"1"	"0"	"0"	"1"	"1"	"3"	"2"	"1"	"196"	"0"	"7"	"203"	"0"
"31"	"19"	"135"	"39"	"11"	"300"	"7"	"2"	"4"	"2"	"1"	"2"	"4"	"3"	"10"	"520"	"0"	"9"	"529"	"0"
"32"	"20"	"188"	"102"	"9"	"371"	"7"	"3"	"8"	"6"	"1"	"6"	"3"	"3"	"10"	"717"	"0"	"21"	"738"	"0"
"33"	"21"	"57"	"180"	"15"	"197"	"12"	"12"	"8"	"4"	"4"	"12"	"16"	"12"	"15"	"544"	"0"	"22"	"566"	"0"
"34"	"22"	"62"	"111"	"15"	"128"	"4"	"7"	"6"	"1"	"5"	"1"	"2"	"4"	"9"	"355"	"0"	"14"	"369"	"0"
"35"	"23"	"169"	"226"	"17"	"111"	"10"	"5"	"6"	"3"	"4"	"7"	"14"	"12"	"15"	"599"	"0"	"15"	"614"	"0"
"36"	"24"	"128"	"87"	"6"	"35"	"5"	"0"	"1"	"1"	"4"	"2"	"5"	"7"	"10"	"291"	"0"	"24"	"315"	"0"
"37"	"25"	"12"	"17"	"16"	"254"	"18"	"7"	"2"	"0"	"5"	"1"	"15"	"4"	"5"	"356"	"0"	"7"	"363"	"0"
"38"	"26"	"41"	"111"	"46"	"182"	"9"	"5"	"8"	"0"	"3"	"7"	"12"	"9"	"15"	"448"	"0"	"25"	"473"	"0"
"39"	"27"	"112"	"166"	"17"	"88"	"6"	"7"	"11"	"0"	"5"	"2"	"4"	"4"	"8"	"430"	"0"	"4"	"434"	"0"
"40"	"28"	"68"	"104"	"9"	"291"	"8"	"3"	"4"	"1"	"6"	"3"	"5"	"4"	"4"	"510"	"0"	"7"	"517"	"0"
"41"	"29"	"133"	"47"	"23"	"385"	"18"	"7"	"11"	"4"	"12"	"16"	"19"	"16"	"15"	"706"	"0"	"29"	"735"	"0"
"42"	"30"	"33"	"126"	"53"	"116"	"9"	"4"	"11"	"4"	"2"	"3"	"2"	"2"	"3"	"368"	"0"	"6"	"374"	"0"
"43"	"31"	"169"	"76"	"12"	"456"	"7"	"4"	"6"	"3"	"1"	"0"	"2"	"1"	"8"	"745"	"0"	"1"	"746"	"0"
"44"	"32"	"346"	"37"	"14"	"111"	"6"	"7"	"11"	"7"	"5"	"12"	"11"	"13"	"10"	"590"	"0"	"49"	"639"	"0"
"45"	"33"	"57"	"27"	"6"	"24"	"4"	"4"	"7"	"3"	"2"	"0"	"2"	"1"	"1"	"138"	"0"	"5"	"143"	"0"
"46"	"34"	"128"	"147"	"7"	"23"	"3"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"314"	"0"	"1"	"315"	"0"
"47"	"35"	"159"	"90"	"8"	"153"	"9"	"1"	"5"	"3"	"3"	"5"	"4"	"4"	"9"	"453"	"0"	"42"	"495"	"0"
"48"	"36"	"61"	"42"	"6"	"171"	"11"	"8"	"6"	"6"	"5"	"3"	"6"	"9"	"9"	"343"	"0"	"15"	"358"	"0"
"49"	"37"	"28"	"94"	"28"	"117"	"7"	"2"	"5"	"0"	"2"	"5"	"4"	"12"	"9"	"313"	"0"	"20"	"333"	"0"
"50"	"38"	"108"	"65"	"3"	"105"	"9"	"2"	"6"	"1"	"4"	"2"	"6"	"3"	"3"	"317"	"0"	"10"	"327"	"0"
"51"	"39"	"9"	"82"	"1"	"78"	"2"	"3"	"0"	"2"	"4"	"1"	"3"	"2"	"3"	"190"	"0"	"3"	"193"	"0"
"52"	"40"	"44"	"235"	"11"	"91"	"2"	"6"	"1"	"3"	"1"	"5"	"5"	"4"	"16"	"424"	"0"	"21"	"445"	"0"
"53"	"41"	"76"	"257"	"56"	"165"	"15"	"8"	"9"	"6"	"9"	"1"	"6"	"6"	"6"	"620"	"0"	"20"	"640"	"0"
"54"	"42"	"75"	"110"	"20"	"341"	"14"	"5"	"6"	"2"	"4"	"5"	"8"	"3"	"4"	"597"	"0"	"10"	"607"	"0"
"55"	"43"	"114"	"115"	"15"	"168"	"8"	"2"	"9"	"8"	"8"	"5"	"7"	"8"	"6"	"473"	"0"	"25"	"498"	"0"
"56"	"44"	"149"	"32"	"4"	"170"	"5"	"4"	"3"	"1"	"3"	"6"	"6"	"8"	"5"	"396"	"0"	"21"	"417"	"0"
"57"	"44A"	"48"	"29"	"12"	"323"	"17"	"6"	"5"	"1"	"4"	"1"	"1"	"1"	"2"	"450"	"0"	"1"	"451"	"0"
"58"	"45"	"245"	"49"	"39"	"150"	"11"	"4"	"3"	"4"	"6"	"8"	"7"	"5"	"10"	"541"	"0"	"19"	"560"	"0"
"59"	"46"	"60"	"40"	"15"	"289"	"14"	"5"	"1"	"3"	"3"	"3"	"7"	"5"	"8"	"453"	"0"	"17"	"470"	"0"
"60"	"47"	"129"	"18"	"34"	"230"	"11"	"3"	"2"	"4"	"1"	"8"	"14"	"5"	"10"	"469"	"0"	"19"	"488"	"0"
"61"	"48"	"27"	"45"	"18"	"267"	"11"	"2"	"2"	"0"	"2"	"5"	"8"	"1"	"6"	"394"	"0"	"6"	"400"	"0"
"62"	"49"	"77"	"198"	"9"	"220"	"11"	"2"	"5"	"1"	"5"	"3"	"5"	"8"	"6"	"550"	"0"	"17"	"567"	"0"
"63"	"50"	"25"	"40"	"1"	"155"	"8"	"2"	"3"	"3"	"1"	"1"	"12"	"7"	"13"	"271"	"0"	"20"	"291"	"0"
"64"	"51"	"125"	"22"	"11"	"105"	"5"	"2"	"4"	"1"	"2"	"2"	"4"	"8"	"8"	"299"	"0"	"10"	"309"	"0"
"65"	"52"	"78"	"61"	"40"	"146"	"15"	"4"	"11"	"6"	"4"	"7"	"4"	"3"	"7"	"386"	"0"	"15"	"401"	"0"
"66"	"53"	"13"	"7"	"3"	"404"	"8"	"1"	"1"	"1"	"1"	"2"	"6"	"0"	"1"	"448"	"0"	"3"	"451"	"0"
"67"	"54"	"9"	"73"	"3"	"90"	"0"	"1"	"1"	"1"	"0"	"0"	"3"	"0"	"3"	"184"	"0"	"2"	"186"	"0"
"68"	"55"	"21"	"67"	"9"	"111"	"9"	"2"	"2"	"2"	"0"	"3"	"7"	"5"	"4"	"242"	"0"	"5"	"247"	"0"
"69"	"56"	"37"	"12"	"0"	"130"	"1"	"0"	"3"	"2"	"1"	"0"	"5"	"4"	"3"	"198"	"0"	"12"	"210"	"0"
"70"	"57"	"153"	"60"	"13"	"216"	"7"	"9"	"13"	"2"	"6"	"6"	"12"	"8"	"10"	"515"	"0"	"10"	"525"	"0"
"71"	"58"	"59"	"34"	"17"	"117"	"6"	"2"	"5"	"3"	"0"	"1"	"7"	"4"	"8"	"263"	"0"	"7"	"270"	"0"
"72"	"59"	"90"	"19"	"13"	"115"	"9"	"4"	"5"	"4"	"2"	"1"	"1"	"1"	"6"	"270"	"0"	"9"	"279"	"0"
"73"	"60"	"13"	"13"	"2"	"147"	"9"	"1"	"3"	"0"	"1"	"4"	"4"	"3"	"0"	"200"	"0"	"2"	"202"	"0"
"74"	"61"	"24"	"25"	"8"	"175"	"4"	"2"	"2"	"4"	"3"	"6"	"8"	"6"	"4"	"271"	"0"	"5"	"276"	"0"
"75"	"62"	"60"	"19"	"16"	"112"	"8"	"2"	"3"	"5"	"2"	"1"	"12"	"10"	"10"	"260"	"0"	"10"	"270"	"0"
"76"	"63"	"39"	"9"	"22"	"153"	"15"	"2"	"7"	"0"	"5"	"5"	"12"	"6"	"8"	"283"	"0"	"19"	"302"	"0"
"77"	"64"	"64"	"185"	"15"	"70"	"7"	"5"	"14"	"2"	"5"	"3"	"9"	"10"	"16"	"405"	"0"	"17"	"422"	"0"
"78"	"65"	"19"	"7"	"27"	"102"	"12"	"6"	"5"	"11"	"8"	"7"	"10"	"20"	"8"	"242"	"0"	"22"	"264"	"0"
"79"	"66"	"52"	"170"	"27"	"255"	"13"	"10"	"13"	"9"	"7"	"10"	"21"	"24"	"23"	"634"	"0"	"37"	"671"	"0"
"80"	"67"	"25"	"147"	"12"	"157"	"11"	"7"	"5"	"4"	"11"	"8"	"7"	"11"	"27"	"432"	"0"	"42"	"474"	"0"
"81"	"68"	"75"	"32"	"8"	"122"	"5"	"2"	"3"	"2"	"1"	"0"	"0"	"1"	"1"	"252"	"0"	"4"	"256"	"0"
"82"	"69"	"26"	"123"	"4"	"38"	"5"	"2"	"3"	"0"	"3"	"2"	"6"	"7"	"5"	"224"	"0"	"13"	"237"	"0"
"83"	"70"	"20"	"25"	"2"	"41"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"95"	"0"	"5"	"100"	"0"
"84"	"71"	"20"	"199"	"11"	"135"	"12"	"8"	"11"	"9"	"6"	"12"	"12"	"18"	"20"	"473"	"0"	"43"	"516"	"0"
"85"	"72"	"40"	"288"	"38"	"200"	"20"	"6"	"6"	"2"	"6"	"4"	"5"	"2"	"9"	"626"	"0"	"18"	"644"	"0"
"86"	"73"	"60"	"238"	"49"	"126"	"9"	"7"	"6"	"5"	"3"	"7"	"10"	"3"	"6"	"529"	"0"	"28"	"557"	"0"
"87"	"74"	"17"	"289"	"21"	"59"	"6"	"7"	"8"	"1"	"3"	"3"	"2"	"3"	"11"	"430"	"0"	"14"	"444"	"0"
"88"	"75"	"9"	"138"	"7"	"47"	"1"	"1"	"1"	"0"	"1"	"1"	"2"	"2"	"3"	"213"	"0"	"8"	"221"	"0"
"89"	"76"	"45"	"217"	"13"	"59"	"1"	"3"	"7"	"4"	"2"	"7"	"9"	"12"	"20"	"399"	"0"	"39"	"438"	"0"
"90"	"77"	"12"	"170"	"6"	"17"	"0"	"2"	"3"	"0"	"0"	"2"	"3"	"2"	"5"	"222"	"0"	"9"	"231"	"0"
"91"	"78"	"80"	"282"	"19"	"73"	"6"	"2"	"6"	"2"	"2"	"4"	"1"	"6"	"15"	"498"	"0"	"13"	"511"	"0"
"92"	"79"	"64"	"170"	"22"	"52"	"4"	"5"	"10"	"7"	"2"	"3"	"2"	"2"	"6"	"349"	"0"	"6"	"355"	"0"
"93"	"80"	"88"	"45"	"25"	"176"	"3"	"0"	"1"	"3"	"3"	"2"	"6"	"8"	"15"	"375"	"0"	"5"	"380"	"0"
"94"	"80A"	"95"	"121"	"8"	"160"	"6"	"6"	"5"	"2"	"2"	"2"	"3"	"1"	"5"	"416"	"0"	"15"	"431"	"0"
"95"	"81"	"85"	"49"	"11"	"143"	"9"	"3"	"5"	"10"	"7"	"7"	"14"	"11"	"15"	"369"	"0"	"19"	"388"	"0"
"96"	"82"	"243"	"77"	"23"	"165"	"20"	"11"	"9"	"7"	"12"	"6"	"6"	"7"	"5"	"591"	"0"	"20"	"611"	"0"
"97"	"83"	"69"	"105"	"3"	"115"	"4"	"3"	"1"	"1"	"1"	"1"	"6"	"4"	"2"	"315"	"0"	"4"	"319"	"0"
"98"	"84"	"181"	"117"	"28"	"105"	"4"	"10"	"10"	"6"	"10"	"8"	"12"	"9"	"21"	"521"	"0"	"45"	"566"	"0"
"99"	"85"	"81"	"27"	"26"	"184"	"17"	"4"	"7"	"6"	"3"	"2"	"14"	"7"	"7"	"385"	"0"	"9"	"394"	"0"
"100"	"86"	"151"	"231"	"18"	"209"	"12"	"8"	"8"	"4"	"3"	"6"	"10"	"5"	"15"	"680"	"0"	"26"	"706"	"0"
"101"	"87"	"84"	"52"	"16"	"235"	"13"	"6"	"5"	"3"	"4"	"7"	"8"	"17"	"24"	"474"	"0"	"40"	"514"	"0"
"102"	"88"	"294"	"66"	"5"	"255"	"5"	"5"	"4"	"0"	"2"	"1"	"3"	"5"	"4"	"649"	"0"	"23"	"672"	"0"
"103"	"89"	"311"	"31"	"2"	"33"	"2"	"5"	"1"	"2"	"5"	"3"	"5"	"6"	"9"	"415"	"0"	"41"	"456"	"0"
"104"	"90"	"166"	"159"	"24"	"118"	"6"	"6"	"6"	"7"	"6"	"1"	"5"	"2"	"3"	"509"	"0"	"9"	"518"	"0"
"105"	"91"	"9"	"159"	"9"	"74"	"1"	"0"	"0"	"2"	"1"	"0"	"2"	"2"	"1"	"260"	"0"	"3"	"263"	"0"
"106"	"92"	"42"	"209"	"12"	"211"	"13"	"5"	"5"	"5"	"5"	"7"	"10"	"7"	"6"	"537"	"0"	"27"	"564"	"0"
"107"	"93"	"172"	"121"	"12"	"241"	"6"	"2"	"6"	"5"	"1"	"0"	"6"	"8"	"2"	"582"	"0"	"23"	"605"	"0"
"108"	"94"	"208"	"64"	"14"	"75"	"6"	"3"	"8"	"4"	"3"	"3"	"3"	"4"	"2"	"397"	"0"	"12"	"409"	"0"
"109"	"95"	"171"	"74"	"6"	"55"	"2"	"2"	"7"	"2"	"3"	"1"	"2"	"1"	"3"	"329"	"0"	"27"	"356"	"0"
"110"	"96"	"27"	"241"	"8"	"50"	"3"	"6"	"0"	"0"	"0"	"0"	"2"	"2"	"4"	"343"	"0"	"11"	"354"	"0"
"111"	"97"	"83"	"72"	"11"	"27"	"0"	"4"	"0"	"1"	"1"	"0"	"0"	"7"	"5"	"211"	"0"	"9"	"220"	"0"
"112"	"98"	"142"	"222"	"45"	"265"	"11"	"4"	"5"	"4"	"4"	"10"	"8"	"6"	"3"	"729"	"0"	"11"	"740"	"0"
"113"	"99"	"151"	"45"	"45"	"348"	"9"	"7"	"9"	"6"	"0"	"8"	"5"	"6"	"6"	"645"	"0"	"13"	"658"	"0"
"114"	"99A"	"196"	"20"	"4"	"102"	"1"	"3"	"5"	"0"	"1"	"2"	"1"	"0"	"1"	"336"	"0"	"21"	"357"	"0"
"115"	"100"	"169"	"38"	"52"	"355"	"3"	"4"	"3"	"1"	"6"	"4"	"11"	"8"	"8"	"662"	"0"	"22"	"684"	"0"
"116"	"101"	"98"	"41"	"53"	"301"	"9"	"6"	"8"	"6"	"4"	"8"	"12"	"12"	"12"	"570"	"0"	"18"	"588"	"0"
"117"	"102"	"70"	"99"	"222"	"237"	"12"	"5"	"7"	"4"	"6"	"6"	"10"	"20"	"15"	"713"	"0"	"28"	"741"	"0"
"118"	"103"	"52"	"139"	"52"	"47"	"4"	"13"	"13"	"1"	"1"	"0"	"4"	"2"	"6"	"334"	"0"	"13"	"347"	"0"
"119"	"104"	"28"	"72"	"18"	"246"	"4"	"2"	"1"	"1"	"1"	"5"	"3"	"7"	"11"	"399"	"0"	"24"	"423"	"0"
"120"	"105"	"120"	"25"	"14"	"115"	"4"	"1"	"7"	"0"	"1"	"5"	"4"	"2"	"1"	"299"	"0"	"2"	"301"	"0"
"121"	"106"	"138"	"54"	"1"	"22"	"4"	"2"	"2"	"2"	"0"	"6"	"1"	"2"	"4"	"238"	"0"	"16"	"254"	"0"
"122"	"107"	"214"	"14"	"18"	"232"	"1"	"2"	"4"	"3"	"2"	"26"	"7"	"0"	"0"	"523"	"0"	"2"	"525"	"0"
"123"	"108"	"32"	"32"	"7"	"141"	"7"	"5"	"7"	"5"	"3"	"5"	"11"	"3"	"5"	"263"	"0"	"15"	"278"	"0"
"124"	"109"	"143"	"41"	"21"	"399"	"19"	"3"	"3"	"3"	"1"	"4"	"8"	"2"	"4"	"651"	"0"	"2"	"653"	"0"
"125"	"110"	"188"	"31"	"7"	"36"	"5"	"1"	"2"	"2"	"0"	"2"	"2"	"0"	"1"	"277"	"0"	"4"	"281"	"0"
"126"	"111"	"136"	"59"	"7"	"211"	"4"	"5"	"5"	"4"	"1"	"33"	"1"	"2"	"3"	"471"	"0"	"9"	"480"	"0"
"127"	"112"	"107"	"48"	"2"	"114"	"2"	"3"	"7"	"2"	"3"	"4"	"4"	"3"	"12"	"311"	"0"	"31"	"342"	"0"
"128"	"113"	"56"	"2"	"2"	"98"	"3"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"167"	"0"	"3"	"170"	"0"
"129"	"114"	"24"	"16"	"2"	"77"	"2"	"0"	"2"	"4"	"2"	"3"	"7"	"4"	"3"	"146"	"0"	"10"	"156"	"0"
"130"	"115"	"212"	"147"	"12"	"146"	"5"	"8"	"7"	"3"	"3"	"4"	"2"	"8"	"4"	"561"	"0"	"9"	"570"	"0"
"131"	"116"	"59"	"76"	"6"	"216"	"11"	"4"	"2"	"3"	"1"	"5"	"3"	"3"	"10"	"399"	"0"	"18"	"417"	"0"
"132"	"117"	"52"	"205"	"7"	"156"	"7"	"4"	"7"	"5"	"4"	"8"	"5"	"7"	"4"	"471"	"0"	"12"	"483"	"0"
"133"	"118"	"282"	"170"	"28"	"136"	"7"	"4"	"11"	"1"	"2"	"1"	"3"	"3"	"3"	"651"	"0"	"12"	"663"	"0"
"134"	"119"	"185"	"122"	"1"	"65"	"3"	"0"	"4"	"3"	"3"	"2"	"7"	"0"	"3"	"398"	"0"	"4"	"402"	"0"
"135"	"120"	"101"	"248"	"18"	"181"	"8"	"5"	"7"	"7"	"5"	"4"	"7"	"8"	"12"	"611"	"0"	"14"	"625"	"0"
"136"	"121"	"107"	"71"	"18"	"142"	"2"	"5"	"8"	"2"	"5"	"4"	"5"	"6"	"8"	"383"	"0"	"17"	"400"	"0"
"137"	"122"	"105"	"113"	"16"	"314"	"9"	"16"	"7"	"2"	"6"	"7"	"9"	"11"	"8"	"623"	"0"	"25"	"648"	"0"
"138"	"123"	"86"	"264"	"27"	"242"	"10"	"10"	"12"	"5"	"3"	"9"	"12"	"20"	"17"	"717"	"0"	"34"	"751"	"0"
"139"	"124"	"12"	"27"	"8"	"149"	"9"	"6"	"8"	"3"	"4"	"2"	"4"	"12"	"8"	"252"	"0"	"13"	"265"	"0"
"140"	"125"	"38"	"25"	"7"	"101"	"2"	"3"	"2"	"3"	"2"	"2"	"4"	"6"	"3"	"198"	"0"	"6"	"204"	"0"
"141"	"126"	"112"	"27"	"14"	"193"	"12"	"1"	"3"	"7"	"1"	"7"	"4"	"6"	"6"	"393"	"0"	"14"	"407"	"0"
"142"	"127"	"211"	"38"	"23"	"59"	"8"	"4"	"4"	"3"	"2"	"3"	"3"	"0"	"5"	"363"	"0"	"9"	"372"	"0"
"143"	"128"	"171"	"85"	"18"	"236"	"21"	"10"	"14"	"2"	"8"	"9"	"13"	"7"	"10"	"604"	"0"	"38"	"642"	"0"
"144"	"129"	"123"	"64"	"20"	"132"	"9"	"9"	"8"	"3"	"8"	"5"	"9"	"6"	"8"	"404"	"0"	"16"	"420"	"0"
"145"	"130"	"79"	"19"	"9"	"132"	"7"	"9"	"7"	"5"	"0"	"4"	"2"	"1"	"3"	"277"	"0"	"9"	"286"	"0"
"146"	"131"	"222"	"27"	"7"	"68"	"5"	"5"	"5"	"2"	"4"	"10"	"3"	"4"	"3"	"365"	"0"	"12"	"377"	"0"
"147"	"132"	"112"	"7"	"2"	"26"	"1"	"2"	"2"	"1"	"1"	"0"	"1"	"3"	"0"	"158"	"0"	"2"	"160"	"0"
"148"	"133"	"188"	"78"	"6"	"28"	"7"	"6"	"13"	"5"	"1"	"3"	"4"	"8"	"4"	"351"	"0"	"18"	"369"	"0"
"149"	"134"	"131"	"7"	"0"	"75"	"1"	"2"	"5"	"2"	"3"	"1"	"1"	"10"	"16"	"254"	"0"	"30"	"284"	"0"
"150"	"135"	"127"	"25"	"9"	"61"	"1"	"2"	"7"	"0"	"0"	"2"	"1"	"2"	"3"	"240"	"0"	"2"	"242"	"0"
"151"	"136"	"123"	"55"	"9"	"60"	"3"	"8"	"13"	"5"	"8"	"2"	"5"	"8"	"5"	"304"	"0"	"22"	"326"	"0"
"152"	"137"	"101"	"51"	"27"	"226"	"10"	"10"	"9"	"12"	"4"	"4"	"4"	"5"	"7"	"470"	"0"	"5"	"475"	"0"
"153"	"138"	"154"	"63"	"2"	"427"	"9"	"2"	"7"	"2"	"1"	"5"	"6"	"12"	"9"	"699"	"0"	"24"	"723"	"0"
"154"	"139"	"36"	"55"	"3"	"290"	"9"	"4"	"4"	"2"	"1"	"4"	"10"	"2"	"2"	"422"	"0"	"8"	"430"	"0"
"155"	"140"	"63"	"61"	"12"	"220"	"12"	"4"	"6"	"7"	"3"	"2"	"6"	"6"	"0"	"402"	"0"	"10"	"412"	"0"
"156"	"141"	"99"	"91"	"22"	"265"	"14"	"8"	"13"	"10"	"9"	"8"	"12"	"10"	"14"	"575"	"0"	"35"	"610"	"0"
"157"	"142"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"158"	"143"	"164"	"122"	"23"	"400"	"29"	"9"	"12"	"10"	"4"	"2"	"13"	"7"	"3"	"798"	"0"	"14"	"812"	"0"
"159"	"144"	"127"	"29"	"36"	"316"	"17"	"7"	"10"	"19"	"4"	"4"	"9"	"3"	"7"	"588"	"0"	"10"	"598"	"0"
"160"	"145"	"181"	"37"	"14"	"175"	"10"	"8"	"8"	"9"	"11"	"10"	"17"	"18"	"17"	"515"	"0"	"45"	"560"	"0"
"161"	"146"	"239"	"31"	"15"	"401"	"17"	"5"	"7"	"8"	"4"	"2"	"7"	"6"	"7"	"749"	"0"	"10"	"759"	"0"
"162"	"147"	"213"	"83"	"15"	"64"	"9"	"6"	"5"	"2"	"1"	"0"	"4"	"2"	"3"	"407"	"0"	"24"	"431"	"0"
"163"	"148"	"45"	"66"	"32"	"228"	"9"	"9"	"5"	"3"	"5"	"4"	"6"	"4"	"4"	"420"	"0"	"8"	"428"	"0"
"164"	"149"	"170"	"56"	"3"	"27"	"6"	"7"	"9"	"3"	"2"	"7"	"2"	"9"	"12"	"313"	"0"	"30"	"343"	"0"
"165"	"150"	"466"	"28"	"20"	"72"	"3"	"1"	"1"	"2"	"0"	"2"	"2"	"3"	"3"	"603"	"0"	"10"	"613"	"0"
"166"	"151"	"387"	"42"	"2"	"9"	"0"	"5"	"5"	"1"	"2"	"1"	"3"	"3"	"7"	"467"	"0"	"31"	"498"	"0"
"167"	"152"	"242"	"19"	"10"	"241"	"7"	"5"	"9"	"0"	"2"	"2"	"4"	"4"	"5"	"550"	"0"	"10"	"560"	"0"
"168"	"153"	"71"	"8"	"7"	"149"	"3"	"10"	"4"	"13"	"6"	"4"	"11"	"12"	"21"	"319"	"0"	"25"	"344"	"0"
"169"	"154"	"53"	"45"	"7"	"118"	"5"	"12"	"4"	"3"	"5"	"1"	"4"	"3"	"8"	"268"	"0"	"7"	"275"	"0"
"170"	"155"	"76"	"40"	"10"	"97"	"4"	"1"	"5"	"6"	"2"	"5"	"15"	"6"	"10"	"277"	"0"	"12"	"289"	"0"
"171"	"156"	"97"	"10"	"5"	"237"	"13"	"2"	"4"	"2"	"2"	"4"	"5"	"10"	"1"	"392"	"0"	"9"	"401"	"0"
"172"	"157"	"86"	"84"	"11"	"261"	"10"	"7"	"1"	"5"	"6"	"19"	"27"	"15"	"29"	"561"	"0"	"30"	"591"	"0"
