"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"162"	"222"	"115"	"6"	"3"	"5"	"2"	"1"	"4"	"4"	"7"	"7"	"538"	"0"	"22"	"560"	"0"
"26"	"14"	"97"	"419"	"34"	"44"	"1"	"13"	"3"	"2"	"0"	"5"	"9"	"2"	"629"	"0"	"20"	"649"	"0"
"27"	"15"	"236"	"597"	"64"	"1"	"0"	"3"	"1"	"0"	"2"	"1"	"9"	"4"	"918"	"0"	"11"	"929"	"0"
"28"	"16"	"144"	"237"	"233"	"8"	"5"	"16"	"3"	"2"	"0"	"1"	"9"	"4"	"662"	"0"	"15"	"677"	"0"
"29"	"17"	"30"	"324"	"167"	"8"	"0"	"5"	"3"	"2"	"0"	"8"	"3"	"3"	"553"	"0"	"15"	"568"	"0"
"30"	"18"	"188"	"265"	"48"	"1"	"0"	"2"	"1"	"1"	"1"	"0"	"4"	"8"	"519"	"0"	"16"	"535"	"0"
"31"	"19"	"357"	"105"	"26"	"4"	"1"	"1"	"1"	"0"	"0"	"2"	"6"	"6"	"509"	"0"	"7"	"516"	"0"
"32"	"20"	"355"	"314"	"143"	"7"	"3"	"6"	"4"	"2"	"2"	"3"	"4"	"4"	"847"	"0"	"17"	"864"	"0"
"33"	"21"	"291"	"518"	"55"	"4"	"2"	"6"	"1"	"2"	"2"	"5"	"11"	"15"	"912"	"0"	"52"	"964"	"0"
"34"	"22"	"106"	"330"	"69"	"9"	"3"	"14"	"3"	"1"	"3"	"5"	"19"	"6"	"568"	"0"	"39"	"607"	"0"
"35"	"23"	"219"	"336"	"154"	"12"	"2"	"17"	"6"	"8"	"1"	"9"	"15"	"16"	"795"	"0"	"46"	"841"	"0"
"36"	"24"	"52"	"387"	"15"	"0"	"1"	"3"	"0"	"1"	"0"	"5"	"10"	"5"	"479"	"0"	"10"	"489"	"0"
"37"	"25"	"202"	"241"	"27"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"483"	"0"	"6"	"489"	"0"
"38"	"26"	"43"	"344"	"36"	"4"	"3"	"2"	"0"	"1"	"3"	"1"	"6"	"6"	"449"	"0"	"9"	"458"	"0"
"39"	"26A"	"62"	"356"	"73"	"2"	"2"	"5"	"1"	"0"	"0"	"2"	"2"	"4"	"509"	"0"	"5"	"514"	"0"
"40"	"27"	"153"	"531"	"58"	"2"	"0"	"5"	"3"	"0"	"2"	"0"	"7"	"8"	"769"	"0"	"20"	"789"	"0"
"41"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"42"	"29"	"72"	"196"	"23"	"0"	"2"	"9"	"2"	"1"	"0"	"1"	"7"	"2"	"315"	"0"	"43"	"358"	"0"
"43"	"30"	"125"	"245"	"263"	"13"	"3"	"8"	"0"	"2"	"7"	"6"	"15"	"8"	"695"	"0"	"68"	"763"	"0"
"44"	"31"	"443"	"175"	"134"	"3"	"3"	"7"	"2"	"1"	"1"	"4"	"12"	"9"	"794"	"0"	"13"	"807"	"0"
"45"	"32"	"272"	"352"	"48"	"2"	"2"	"4"	"2"	"2"	"0"	"2"	"4"	"1"	"691"	"0"	"6"	"697"	"0"
"46"	"33"	"48"	"279"	"21"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"3"	"3"	"359"	"0"	"3"	"362"	"0"
"47"	"34"	"399"	"147"	"77"	"3"	"0"	"5"	"1"	"0"	"1"	"1"	"4"	"1"	"639"	"0"	"14"	"653"	"0"
"48"	"35"	"93"	"349"	"108"	"6"	"1"	"4"	"1"	"1"	"0"	"2"	"6"	"4"	"575"	"0"	"11"	"586"	"0"
"49"	"36"	"118"	"456"	"133"	"7"	"1"	"7"	"1"	"0"	"3"	"1"	"9"	"7"	"743"	"0"	"16"	"759"	"0"
"50"	"37"	"479"	"149"	"87"	"5"	"5"	"68"	"5"	"4"	"2"	"6"	"10"	"9"	"829"	"0"	"20"	"849"	"0"
"51"	"38"	"164"	"308"	"115"	"3"	"2"	"6"	"0"	"2"	"0"	"1"	"2"	"2"	"605"	"0"	"4"	"609"	"0"
"52"	"38A"	"198"	"212"	"79"	"4"	"2"	"0"	"2"	"0"	"1"	"3"	"4"	"6"	"511"	"0"	"20"	"531"	"0"
"53"	"39"	"394"	"131"	"84"	"8"	"2"	"12"	"1"	"1"	"2"	"2"	"7"	"8"	"652"	"0"	"37"	"689"	"0"
"54"	"40"	"368"	"162"	"99"	"1"	"1"	"6"	"1"	"0"	"1"	"1"	"2"	"2"	"644"	"0"	"3"	"647"	"0"
"55"	"41"	"168"	"153"	"198"	"5"	"2"	"10"	"1"	"3"	"0"	"3"	"2"	"3"	"548"	"0"	"7"	"555"	"0"
"56"	"42"	"146"	"91"	"125"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"5"	"5"	"375"	"0"	"13"	"388"	"0"
"57"	"42A"	"234"	"116"	"98"	"3"	"0"	"2"	"1"	"1"	"2"	"5"	"7"	"3"	"472"	"0"	"15"	"487"	"0"
"58"	"43"	"72"	"240"	"18"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"9"	"0"	"342"	"0"	"6"	"348"	"0"
"59"	"44"	"381"	"387"	"71"	"6"	"3"	"8"	"3"	"2"	"4"	"3"	"17"	"14"	"899"	"0"	"20"	"919"	"0"
"60"	"45"	"128"	"527"	"81"	"2"	"0"	"2"	"2"	"1"	"2"	"2"	"4"	"5"	"756"	"0"	"16"	"772"	"0"
"61"	"46"	"309"	"45"	"23"	"1"	"0"	"1"	"1"	"2"	"0"	"1"	"2"	"2"	"387"	"0"	"5"	"392"	"0"
"62"	"47"	"217"	"117"	"10"	"4"	"2"	"3"	"0"	"0"	"2"	"0"	"1"	"1"	"357"	"0"	"1"	"358"	"0"
"63"	"48"	"199"	"155"	"72"	"1"	"1"	"4"	"0"	"2"	"2"	"2"	"1"	"2"	"441"	"0"	"9"	"450"	"0"
"64"	"49"	"334"	"227"	"72"	"6"	"0"	"3"	"1"	"1"	"0"	"1"	"6"	"10"	"661"	"0"	"19"	"680"	"0"
"65"	"50"	"83"	"230"	"38"	"1"	"1"	"5"	"0"	"2"	"0"	"1"	"2"	"6"	"369"	"0"	"12"	"381"	"0"
"66"	"51"	"285"	"116"	"37"	"1"	"1"	"2"	"2"	"0"	"0"	"0"	"3"	"2"	"449"	"0"	"4"	"453"	"0"
"67"	"52"	"270"	"283"	"65"	"7"	"0"	"6"	"3"	"1"	"2"	"6"	"8"	"8"	"659"	"0"	"25"	"684"	"0"
"68"	"53"	"452"	"308"	"51"	"1"	"1"	"4"	"3"	"5"	"4"	"5"	"7"	"11"	"852"	"0"	"23"	"875"	"0"
"69"	"54"	"388"	"193"	"70"	"3"	"14"	"9"	"3"	"0"	"1"	"1"	"6"	"5"	"693"	"0"	"11"	"704"	"0"
"70"	"55"	"210"	"358"	"25"	"0"	"0"	"1"	"1"	"3"	"3"	"1"	"9"	"5"	"616"	"0"	"16"	"632"	"0"
"71"	"56"	"194"	"267"	"174"	"6"	"3"	"3"	"4"	"6"	"6"	"3"	"28"	"19"	"713"	"0"	"47"	"760"	"0"
"72"	"57"	"62"	"383"	"60"	"3"	"3"	"0"	"3"	"5"	"0"	"3"	"9"	"2"	"533"	"0"	"16"	"549"	"0"
"73"	"58"	"66"	"444"	"97"	"9"	"2"	"2"	"3"	"3"	"3"	"1"	"13"	"11"	"654"	"0"	"22"	"676"	"0"
"74"	"59"	"73"	"59"	"302"	"13"	"0"	"1"	"0"	"1"	"1"	"1"	"4"	"6"	"461"	"0"	"24"	"485"	"0"
"75"	"60"	"299"	"350"	"174"	"6"	"7"	"9"	"6"	"2"	"2"	"0"	"10"	"5"	"870"	"0"	"18"	"888"	"0"
"76"	"61"	"89"	"293"	"59"	"4"	"1"	"5"	"0"	"2"	"4"	"3"	"4"	"4"	"468"	"0"	"13"	"481"	"0"
"77"	"62"	"136"	"269"	"79"	"2"	"1"	"3"	"3"	"3"	"5"	"1"	"4"	"5"	"511"	"0"	"14"	"525"	"0"
"78"	"63"	"202"	"219"	"221"	"9"	"0"	"13"	"3"	"2"	"8"	"5"	"8"	"8"	"698"	"0"	"22"	"720"	"0"
"79"	"64"	"248"	"284"	"111"	"2"	"0"	"4"	"1"	"0"	"2"	"1"	"6"	"6"	"665"	"0"	"15"	"680"	"0"
"80"	"65"	"172"	"265"	"54"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"5"	"7"	"509"	"0"	"8"	"517"	"0"
"81"	"66"	"70"	"83"	"163"	"4"	"3"	"3"	"2"	"0"	"0"	"0"	"2"	"6"	"336"	"0"	"2"	"338"	"0"
"82"	"67"	"221"	"423"	"160"	"8"	"0"	"4"	"1"	"2"	"0"	"0"	"5"	"4"	"828"	"0"	"3"	"831"	"0"
"83"	"68"	"222"	"172"	"93"	"4"	"1"	"1"	"0"	"2"	"3"	"1"	"4"	"6"	"509"	"0"	"11"	"520"	"0"
"84"	"69"	"81"	"294"	"111"	"1"	"2"	"1"	"1"	"0"	"5"	"1"	"8"	"9"	"514"	"0"	"8"	"522"	"0"
"85"	"70"	"58"	"315"	"29"	"2"	"1"	"4"	"1"	"2"	"1"	"2"	"10"	"0"	"425"	"0"	"11"	"436"	"0"
"86"	"71"	"123"	"284"	"99"	"7"	"1"	"4"	"2"	"1"	"2"	"3"	"3"	"4"	"533"	"0"	"10"	"543"	"0"
"87"	"72"	"100"	"528"	"103"	"3"	"2"	"12"	"0"	"1"	"4"	"0"	"6"	"2"	"761"	"0"	"5"	"766"	"0"
"88"	"73"	"567"	"64"	"56"	"2"	"3"	"3"	"3"	"2"	"0"	"1"	"3"	"5"	"709"	"0"	"24"	"733"	"0"
"89"	"74"	"281"	"125"	"332"	"5"	"1"	"3"	"5"	"3"	"0"	"5"	"14"	"8"	"782"	"0"	"23"	"805"	"0"
"90"	"75"	"527"	"137"	"79"	"5"	"1"	"6"	"5"	"1"	"1"	"9"	"10"	"8"	"789"	"0"	"38"	"827"	"0"
"91"	"76"	"584"	"64"	"9"	"1"	"1"	"3"	"2"	"3"	"1"	"2"	"2"	"5"	"677"	"0"	"18"	"695"	"0"
"92"	"77"	"318"	"326"	"120"	"2"	"3"	"1"	"1"	"0"	"2"	"4"	"14"	"7"	"798"	"0"	"19"	"817"	"0"
"93"	"78"	"259"	"490"	"139"	"6"	"4"	"5"	"5"	"4"	"2"	"3"	"7"	"14"	"938"	"0"	"12"	"950"	"0"
"94"	"79"	"631"	"44"	"8"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"2"	"690"	"0"	"12"	"702"	"0"
"95"	"80"	"353"	"99"	"19"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"2"	"5"	"481"	"0"	"10"	"491"	"0"
"96"	"81"	"53"	"285"	"124"	"4"	"2"	"3"	"1"	"2"	"3"	"11"	"11"	"8"	"507"	"0"	"23"	"530"	"0"
"97"	"82"	"109"	"428"	"126"	"4"	"2"	"5"	"5"	"2"	"5"	"7"	"20"	"8"	"721"	"0"	"22"	"743"	"0"
"98"	"83"	"344"	"328"	"211"	"4"	"2"	"2"	"2"	"1"	"4"	"2"	"5"	"7"	"912"	"0"	"21"	"933"	"0"
"99"	"84"	"169"	"282"	"131"	"6"	"3"	"2"	"0"	"0"	"0"	"2"	"3"	"3"	"601"	"0"	"7"	"608"	"0"
"100"	"85"	"295"	"114"	"88"	"1"	"0"	"1"	"2"	"2"	"3"	"3"	"4"	"5"	"518"	"0"	"23"	"541"	"0"
"101"	"86"	"448"	"14"	"12"	"2"	"1"	"1"	"0"	"2"	"0"	"2"	"2"	"2"	"486"	"0"	"11"	"497"	"0"
"102"	"87"	"343"	"86"	"45"	"2"	"2"	"3"	"2"	"0"	"3"	"7"	"3"	"4"	"500"	"0"	"10"	"510"	"0"
"103"	"88"	"442"	"316"	"153"	"3"	"3"	"7"	"7"	"2"	"2"	"7"	"12"	"7"	"961"	"0"	"12"	"973"	"0"
"104"	"89"	"218"	"269"	"62"	"2"	"2"	"3"	"1"	"2"	"1"	"0"	"2"	"11"	"573"	"0"	"14"	"587"	"0"
"105"	"90"	"196"	"227"	"168"	"1"	"2"	"3"	"3"	"1"	"2"	"3"	"6"	"8"	"620"	"0"	"22"	"642"	"0"
"106"	"91"	"333"	"407"	"48"	"4"	"5"	"10"	"4"	"4"	"2"	"2"	"7"	"10"	"836"	"0"	"27"	"863"	"0"
"107"	"92"	"182"	"508"	"201"	"7"	"2"	"3"	"4"	"3"	"2"	"11"	"27"	"17"	"967"	"0"	"56"	"1023"	"0"
"108"	"93"	"179"	"425"	"257"	"8"	"5"	"11"	"6"	"2"	"4"	"6"	"8"	"12"	"923"	"0"	"33"	"956"	"0"
"109"	"94"	"160"	"366"	"51"	"4"	"4"	"3"	"1"	"8"	"1"	"5"	"24"	"14"	"641"	"0"	"37"	"678"	"0"
"110"	"95"	"93"	"270"	"136"	"4"	"1"	"8"	"0"	"1"	"3"	"3"	"9"	"7"	"535"	"0"	"15"	"550"	"0"
"111"	"96"	"367"	"174"	"57"	"3"	"4"	"7"	"3"	"3"	"2"	"1"	"5"	"6"	"632"	"0"	"24"	"656"	"0"
"112"	"97"	"358"	"208"	"123"	"1"	"0"	"2"	"2"	"0"	"3"	"3"	"1"	"4"	"705"	"0"	"12"	"717"	"0"
"113"	"98"	"104"	"377"	"363"	"5"	"3"	"6"	"5"	"1"	"3"	"2"	"8"	"5"	"882"	"0"	"14"	"896"	"0"
"114"	"99"	"281"	"137"	"84"	"1"	"1"	"6"	"2"	"1"	"2"	"2"	"2"	"3"	"522"	"0"	"10"	"532"	"0"
"115"	"100"	"475"	"124"	"68"	"27"	"2"	"0"	"4"	"1"	"1"	"1"	"7"	"5"	"715"	"0"	"7"	"722"	"0"
"116"	"101"	"406"	"128"	"35"	"2"	"2"	"3"	"3"	"0"	"3"	"1"	"5"	"1"	"589"	"0"	"14"	"603"	"0"
"117"	"102"	"469"	"85"	"23"	"5"	"0"	"6"	"4"	"0"	"2"	"2"	"3"	"4"	"603"	"0"	"13"	"616"	"0"
"118"	"103"	"780"	"47"	"39"	"1"	"0"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"876"	"0"	"26"	"902"	"0"
"119"	"104"	"400"	"121"	"310"	"12"	"4"	"0"	"4"	"8"	"3"	"4"	"6"	"15"	"887"	"0"	"28"	"915"	"0"
"120"	"105"	"196"	"465"	"198"	"5"	"1"	"12"	"1"	"5"	"2"	"4"	"12"	"7"	"908"	"0"	"10"	"918"	"0"
"121"	"106"	"78"	"354"	"117"	"3"	"2"	"2"	"0"	"1"	"1"	"1"	"5"	"1"	"565"	"0"	"10"	"575"	"0"
"122"	"107"	"105"	"339"	"323"	"7"	"0"	"9"	"2"	"2"	"2"	"5"	"8"	"4"	"806"	"0"	"5"	"811"	"0"
"123"	"108"	"105"	"202"	"151"	"0"	"2"	"6"	"3"	"0"	"2"	"0"	"4"	"1"	"476"	"0"	"4"	"480"	"0"
"124"	"109"	"440"	"105"	"139"	"10"	"1"	"7"	"8"	"3"	"4"	"5"	"15"	"12"	"749"	"0"	"38"	"787"	"0"
"125"	"110"	"93"	"113"	"271"	"7"	"1"	"3"	"2"	"2"	"2"	"3"	"8"	"0"	"505"	"0"	"8"	"513"	"0"
"126"	"111"	"312"	"120"	"323"	"7"	"3"	"5"	"4"	"2"	"3"	"6"	"17"	"16"	"818"	"0"	"43"	"861"	"0"
"127"	"112"	"618"	"93"	"56"	"6"	"1"	"2"	"5"	"4"	"3"	"3"	"11"	"12"	"814"	"0"	"29"	"843"	"0"
"128"	"113"	"574"	"103"	"48"	"5"	"0"	"3"	"4"	"0"	"1"	"0"	"2"	"2"	"742"	"0"	"4"	"746"	"0"
"129"	"114"	"383"	"255"	"16"	"2"	"2"	"0"	"0"	"0"	"1"	"3"	"16"	"14"	"692"	"0"	"23"	"715"	"0"
"130"	"115"	"318"	"166"	"120"	"2"	"2"	"8"	"5"	"3"	"3"	"12"	"12"	"9"	"660"	"0"	"39"	"699"	"0"
"131"	"116"	"155"	"380"	"98"	"22"	"2"	"7"	"6"	"12"	"8"	"10"	"38"	"22"	"760"	"0"	"40"	"800"	"0"
"132"	"117"	"262"	"334"	"24"	"5"	"2"	"2"	"7"	"6"	"5"	"6"	"13"	"18"	"684"	"0"	"30"	"714"	"0"
"133"	"118"	"282"	"170"	"22"	"6"	"4"	"4"	"7"	"2"	"6"	"9"	"15"	"23"	"550"	"0"	"43"	"593"	"0"
"134"	"119"	"179"	"266"	"89"	"3"	"1"	"4"	"0"	"3"	"3"	"3"	"11"	"7"	"569"	"0"	"31"	"600"	"0"
"135"	"119A"	"155"	"294"	"28"	"7"	"1"	"0"	"1"	"1"	"2"	"2"	"1"	"0"	"492"	"0"	"3"	"495"	"0"
"136"	"120"	"441"	"255"	"90"	"15"	"10"	"8"	"8"	"4"	"5"	"3"	"6"	"3"	"848"	"0"	"17"	"865"	"0"
"137"	"121"	"394"	"78"	"44"	"2"	"11"	"3"	"4"	"3"	"2"	"4"	"13"	"12"	"570"	"0"	"25"	"595"	"0"
"138"	"122"	"49"	"352"	"42"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"1"	"452"	"0"	"11"	"463"	"0"
"139"	"123"	"26"	"205"	"147"	"4"	"1"	"0"	"0"	"0"	"2"	"3"	"2"	"6"	"396"	"0"	"6"	"402"	"0"
"140"	"124"	"82"	"245"	"69"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"3"	"2"	"407"	"0"	"22"	"429"	"0"
"141"	"125"	"156"	"166"	"174"	"15"	"4"	"2"	"2"	"2"	"1"	"1"	"22"	"6"	"551"	"0"	"21"	"572"	"0"
"142"	"126"	"99"	"92"	"185"	"11"	"8"	"4"	"3"	"3"	"4"	"2"	"11"	"2"	"424"	"0"	"8"	"432"	"0"
"143"	"127"	"265"	"55"	"249"	"6"	"0"	"4"	"0"	"2"	"1"	"2"	"7"	"10"	"601"	"0"	"27"	"628"	"0"
"144"	"128"	"378"	"44"	"86"	"2"	"1"	"5"	"3"	"1"	"2"	"4"	"3"	"8"	"537"	"0"	"27"	"564"	"0"
"145"	"129"	"43"	"423"	"23"	"2"	"1"	"25"	"0"	"0"	"1"	"1"	"13"	"16"	"548"	"0"	"15"	"563"	"0"
"146"	"130"	"11"	"393"	"11"	"1"	"0"	"1"	"2"	"0"	"2"	"1"	"6"	"2"	"430"	"0"	"7"	"437"	"0"
"147"	"130A"	"18"	"322"	"13"	"0"	"1"	"3"	"1"	"1"	"0"	"0"	"2"	"3"	"364"	"0"	"7"	"371"	"0"
"148"	"131"	"363"	"130"	"22"	"6"	"10"	"3"	"2"	"2"	"0"	"2"	"3"	"2"	"545"	"0"	"10"	"555"	"0"
"149"	"132"	"158"	"333"	"28"	"4"	"7"	"8"	"1"	"6"	"1"	"6"	"26"	"13"	"591"	"0"	"32"	"623"	"0"
"150"	"132A"	"148"	"221"	"56"	"5"	"4"	"3"	"0"	"2"	"3"	"4"	"2"	"4"	"452"	"0"	"13"	"465"	"0"
"151"	"133"	"113"	"244"	"226"	"7"	"0"	"3"	"0"	"1"	"3"	"5"	"14"	"7"	"623"	"0"	"20"	"643"	"0"
"152"	"134"	"583"	"115"	"39"	"3"	"0"	"1"	"2"	"3"	"3"	"5"	"5"	"8"	"767"	"0"	"22"	"789"	"0"
"153"	"135"	"498"	"101"	"14"	"12"	"1"	"1"	"3"	"0"	"5"	"1"	"3"	"3"	"642"	"0"	"13"	"655"	"0"
"154"	"136"	"512"	"113"	"112"	"4"	"1"	"1"	"6"	"4"	"6"	"11"	"15"	"18"	"803"	"0"	"68"	"871"	"0"
"155"	"137"	"330"	"112"	"31"	"2"	"0"	"2"	"1"	"2"	"3"	"2"	"11"	"5"	"501"	"0"	"27"	"528"	"0"
"156"	"138"	"253"	"116"	"20"	"2"	"1"	"1"	"3"	"2"	"3"	"4"	"17"	"8"	"430"	"0"	"35"	"465"	"0"
"157"	"139"	"98"	"480"	"150"	"1"	"2"	"7"	"0"	"1"	"0"	"0"	"5"	"2"	"746"	"0"	"9"	"755"	"0"
"158"	"140"	"148"	"128"	"220"	"3"	"2"	"7"	"2"	"1"	"0"	"0"	"1"	"2"	"514"	"0"	"4"	"518"	"0"
"159"	"141"	"179"	"487"	"101"	"2"	"1"	"6"	"2"	"0"	"0"	"3"	"13"	"14"	"808"	"0"	"24"	"832"	"0"
"160"	"142"	"201"	"152"	"14"	"6"	"5"	"1"	"0"	"2"	"0"	"3"	"1"	"3"	"388"	"0"	"1"	"389"	"0"
"161"	"143"	"205"	"72"	"66"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"350"	"0"	"1"	"351"	"0"
"162"	"144"	"185"	"470"	"144"	"2"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"1"	"809"	"0"	"11"	"820"	"0"
"163"	"145"	"74"	"296"	"419"	"17"	"2"	"12"	"1"	"3"	"3"	"13"	"26"	"12"	"878"	"0"	"21"	"899"	"0"
"164"	"146"	"307"	"284"	"100"	"5"	"2"	"8"	"1"	"2"	"1"	"8"	"8"	"15"	"741"	"0"	"12"	"753"	"0"
"165"	"147"	"135"	"241"	"146"	"3"	"0"	"4"	"2"	"1"	"1"	"10"	"11"	"15"	"569"	"0"	"17"	"586"	"0"
"166"	"148"	"114"	"174"	"496"	"13"	"3"	"11"	"0"	"4"	"3"	"2"	"6"	"3"	"829"	"0"	"6"	"835"	"0"
"167"	"149"	"457"	"148"	"129"	"10"	"1"	"5"	"1"	"1"	"6"	"6"	"13"	"12"	"789"	"0"	"50"	"839"	"0"
"168"	"150"	"255"	"159"	"215"	"5"	"9"	"9"	"3"	"0"	"4"	"2"	"11"	"7"	"679"	"0"	"28"	"707"	"0"
"169"	"151"	"82"	"322"	"126"	"4"	"1"	"3"	"0"	"2"	"1"	"5"	"9"	"9"	"564"	"0"	"16"	"580"	"0"
"170"	"152"	"72"	"233"	"149"	"8"	"1"	"0"	"3"	"1"	"1"	"3"	"5"	"3"	"479"	"0"	"19"	"498"	"0"
"171"	"153"	"143"	"212"	"241"	"13"	"5"	"10"	"3"	"3"	"1"	"7"	"11"	"8"	"657"	"0"	"23"	"680"	"0"
"172"	"154"	"270"	"62"	"40"	"4"	"0"	"3"	"1"	"0"	"1"	"0"	"2"	"3"	"386"	"0"	"5"	"391"	"0"
"173"	"155"	"144"	"279"	"53"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"3"	"5"	"489"	"0"	"12"	"501"	"0"
"174"	"156"	"79"	"372"	"182"	"6"	"4"	"3"	"4"	"4"	"6"	"4"	"11"	"17"	"692"	"0"	"2"	"694"	"0"
"175"	"157"	"67"	"293"	"98"	"7"	"1"	"6"	"0"	"4"	"1"	"6"	"9"	"8"	"500"	"0"	"18"	"518"	"0"
"176"	"158"	"392"	"389"	"90"	"8"	"2"	"4"	"5"	"4"	"4"	"6"	"17"	"13"	"934"	"0"	"34"	"968"	"0"
"177"	"159"	"175"	"530"	"155"	"7"	"2"	"6"	"6"	"1"	"3"	"4"	"16"	"16"	"921"	"0"	"45"	"966"	"0"
"178"	"160"	"211"	"338"	"137"	"1"	"0"	"19"	"3"	"0"	"2"	"0"	"10"	"9"	"730"	"0"	"8"	"738"	"0"
"179"	"161"	"252"	"392"	"186"	"5"	"1"	"6"	"5"	"1"	"1"	"4"	"12"	"9"	"874"	"0"	"15"	"889"	"0"
"180"	"162"	"100"	"357"	"61"	"4"	"0"	"8"	"2"	"5"	"5"	"13"	"18"	"13"	"586"	"0"	"24"	"610"	"0"
"181"	"163"	"171"	"195"	"183"	"4"	"0"	"3"	"2"	"2"	"1"	"2"	"10"	"2"	"575"	"0"	"10"	"585"	"0"
