"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"12"	"162"	"225"	"19"	"366"	"11"	"13"	"16"	"12"	"20"	"11"	"11"	"14"	"880"	"0"	"61"	"941"	"0"
"26"	"13"	"355"	"174"	"24"	"320"	"4"	"5"	"9"	"7"	"13"	"8"	"8"	"15"	"942"	"0"	"34"	"976"	"0"
"27"	"14"	"122"	"212"	"23"	"129"	"6"	"3"	"4"	"5"	"11"	"5"	"13"	"13"	"546"	"0"	"29"	"575"	"0"
"28"	"14A"	"254"	"41"	"7"	"140"	"4"	"2"	"2"	"1"	"8"	"7"	"6"	"3"	"475"	"0"	"23"	"498"	"0"
"29"	"15"	"100"	"206"	"16"	"390"	"17"	"29"	"5"	"13"	"27"	"19"	"17"	"26"	"865"	"0"	"52"	"917"	"0"
"30"	"16"	"128"	"52"	"11"	"324"	"8"	"7"	"7"	"9"	"17"	"8"	"7"	"12"	"590"	"0"	"11"	"601"	"0"
"31"	"16A"	"35"	"39"	"5"	"305"	"2"	"2"	"5"	"3"	"14"	"3"	"8"	"13"	"434"	"0"	"12"	"446"	"0"
"32"	"17"	"266"	"27"	"5"	"239"	"2"	"1"	"1"	"9"	"12"	"4"	"10"	"2"	"578"	"0"	"35"	"613"	"0"
"33"	"18"	"308"	"38"	"5"	"172"	"1"	"2"	"10"	"7"	"7"	"12"	"13"	"11"	"586"	"0"	"42"	"628"	"0"
"34"	"19"	"39"	"35"	"4"	"351"	"4"	"3"	"3"	"3"	"16"	"9"	"6"	"3"	"476"	"0"	"12"	"488"	"0"
"35"	"20"	"57"	"41"	"6"	"402"	"7"	"6"	"6"	"11"	"9"	"4"	"2"	"5"	"556"	"0"	"11"	"567"	"0"
"36"	"21"	"17"	"14"	"3"	"371"	"2"	"1"	"8"	"2"	"11"	"5"	"12"	"6"	"452"	"0"	"10"	"462"	"0"
"37"	"22"	"55"	"18"	"5"	"172"	"2"	"2"	"7"	"3"	"10"	"3"	"5"	"2"	"284"	"0"	"3"	"287"	"0"
"38"	"23"	"206"	"438"	"21"	"176"	"5"	"7"	"12"	"46"	"15"	"28"	"25"	"27"	"1006"	"0"	"52"	"1058"	"0"
"39"	"24"	"121"	"303"	"10"	"182"	"5"	"4"	"9"	"11"	"12"	"5"	"8"	"11"	"681"	"0"	"22"	"703"	"0"
"40"	"25"	"132"	"440"	"8"	"164"	"13"	"6"	"10"	"15"	"4"	"14"	"17"	"21"	"844"	"0"	"18"	"862"	"0"
"41"	"26"	"92"	"295"	"8"	"352"	"9"	"3"	"6"	"5"	"13"	"12"	"10"	"13"	"818"	"0"	"32"	"850"	"0"
"42"	"27"	"29"	"33"	"6"	"279"	"10"	"14"	"3"	"14"	"17"	"13"	"12"	"16"	"446"	"0"	"27"	"473"	"0"
"43"	"28"	"140"	"72"	"6"	"215"	"8"	"1"	"2"	"4"	"16"	"13"	"13"	"13"	"503"	"0"	"25"	"528"	"0"
"44"	"29"	"181"	"166"	"12"	"239"	"7"	"5"	"5"	"3"	"10"	"8"	"7"	"6"	"649"	"0"	"24"	"673"	"0"
"45"	"30"	"149"	"88"	"7"	"226"	"3"	"3"	"0"	"5"	"8"	"3"	"5"	"3"	"500"	"0"	"10"	"510"	"0"
"46"	"31"	"334"	"83"	"1"	"107"	"1"	"2"	"3"	"1"	"6"	"1"	"7"	"8"	"554"	"0"	"6"	"560"	"0"
"47"	"31A"	"390"	"30"	"2"	"4"	"1"	"0"	"1"	"1"	"0"	"1"	"5"	"1"	"436"	"0"	"14"	"450"	"0"
"48"	"32"	"571"	"91"	"4"	"139"	"4"	"3"	"7"	"11"	"4"	"2"	"6"	"10"	"852"	"0"	"38"	"890"	"0"
"49"	"33"	"86"	"31"	"2"	"303"	"4"	"2"	"1"	"0"	"10"	"6"	"5"	"1"	"451"	"0"	"6"	"457"	"0"
"50"	"34"	"301"	"51"	"12"	"199"	"4"	"5"	"5"	"6"	"13"	"6"	"9"	"11"	"622"	"0"	"24"	"646"	"0"
"51"	"35"	"37"	"21"	"11"	"308"	"9"	"9"	"0"	"7"	"11"	"5"	"15"	"19"	"452"	"0"	"17"	"469"	"0"
"52"	"36"	"58"	"91"	"14"	"472"	"11"	"7"	"4"	"9"	"21"	"21"	"16"	"16"	"740"	"0"	"71"	"811"	"0"
"53"	"37"	"120"	"146"	"11"	"498"	"5"	"3"	"4"	"9"	"14"	"3"	"6"	"14"	"833"	"0"	"27"	"860"	"0"
"54"	"38"	"195"	"211"	"10"	"490"	"5"	"7"	"14"	"12"	"28"	"11"	"21"	"17"	"1021"	"0"	"28"	"1049"	"0"
"55"	"39"	"124"	"26"	"8"	"272"	"5"	"8"	"2"	"30"	"24"	"5"	"14"	"11"	"529"	"0"	"23"	"552"	"0"
"56"	"40"	"39"	"40"	"7"	"365"	"14"	"10"	"3"	"25"	"14"	"7"	"6"	"10"	"540"	"0"	"22"	"562"	"0"
"57"	"41"	"448"	"40"	"14"	"265"	"7"	"8"	"9"	"23"	"20"	"19"	"19"	"22"	"894"	"0"	"66"	"960"	"0"
"58"	"42"	"385"	"72"	"16"	"244"	"1"	"9"	"5"	"28"	"26"	"22"	"17"	"14"	"839"	"0"	"32"	"871"	"0"
"59"	"43"	"42"	"21"	"9"	"462"	"8"	"8"	"7"	"6"	"15"	"15"	"7"	"9"	"609"	"0"	"18"	"627"	"0"
"60"	"44"	"83"	"105"	"10"	"148"	"7"	"3"	"1"	"6"	"6"	"7"	"3"	"4"	"383"	"0"	"3"	"386"	"0"
"61"	"45"	"40"	"173"	"4"	"316"	"2"	"6"	"9"	"1"	"8"	"8"	"6"	"9"	"582"	"0"	"48"	"630"	"0"
"62"	"46"	"68"	"237"	"17"	"385"	"13"	"2"	"8"	"2"	"8"	"11"	"15"	"11"	"777"	"0"	"23"	"800"	"0"
"63"	"47"	"320"	"82"	"8"	"153"	"2"	"1"	"3"	"2"	"5"	"6"	"8"	"6"	"596"	"0"	"13"	"609"	"0"
"64"	"48"	"180"	"26"	"6"	"296"	"3"	"2"	"4"	"0"	"4"	"3"	"3"	"6"	"533"	"0"	"11"	"544"	"0"
"65"	"49"	"775"	"38"	"11"	"192"	"12"	"6"	"10"	"2"	"9"	"4"	"8"	"11"	"1078"	"0"	"19"	"1097"	"0"
"66"	"50"	"91"	"95"	"14"	"635"	"12"	"7"	"7"	"3"	"36"	"15"	"16"	"15"	"946"	"0"	"31"	"977"	"0"
"67"	"51"	"121"	"49"	"3"	"456"	"9"	"11"	"13"	"6"	"20"	"5"	"15"	"9"	"717"	"0"	"24"	"741"	"0"
"68"	"52"	"124"	"55"	"3"	"240"	"0"	"9"	"3"	"4"	"7"	"6"	"5"	"8"	"464"	"0"	"9"	"473"	"0"
"69"	"53"	"48"	"32"	"18"	"180"	"2"	"2"	"5"	"3"	"5"	"4"	"7"	"10"	"316"	"0"	"13"	"329"	"0"
"70"	"54"	"113"	"62"	"6"	"433"	"10"	"10"	"5"	"13"	"26"	"22"	"17"	"17"	"734"	"0"	"40"	"774"	"0"
"71"	"55"	"81"	"54"	"9"	"310"	"7"	"5"	"5"	"7"	"11"	"9"	"11"	"12"	"521"	"0"	"21"	"542"	"0"
"72"	"56"	"456"	"49"	"1"	"241"	"5"	"4"	"4"	"8"	"11"	"11"	"10"	"16"	"816"	"0"	"51"	"867"	"0"
"73"	"57"	"215"	"61"	"13"	"370"	"9"	"8"	"7"	"5"	"9"	"9"	"8"	"5"	"719"	"0"	"14"	"733"	"0"
"74"	"58"	"23"	"63"	"5"	"243"	"1"	"3"	"3"	"0"	"3"	"3"	"1"	"0"	"348"	"0"	"8"	"356"	"0"
"75"	"59"	"196"	"53"	"4"	"390"	"4"	"8"	"4"	"13"	"8"	"11"	"7"	"14"	"712"	"0"	"31"	"743"	"0"
"76"	"60"	"111"	"81"	"2"	"446"	"0"	"1"	"7"	"0"	"4"	"0"	"1"	"1"	"654"	"0"	"5"	"659"	"0"
"77"	"61"	"171"	"71"	"5"	"256"	"4"	"2"	"10"	"4"	"7"	"1"	"16"	"6"	"553"	"0"	"23"	"576"	"0"
"78"	"62"	"92"	"155"	"16"	"354"	"4"	"1"	"7"	"7"	"14"	"6"	"6"	"9"	"671"	"0"	"21"	"692"	"0"
"79"	"63"	"384"	"152"	"13"	"156"	"11"	"7"	"17"	"10"	"11"	"3"	"10"	"9"	"783"	"0"	"24"	"807"	"0"
"80"	"64"	"186"	"76"	"6"	"425"	"5"	"2"	"45"	"6"	"4"	"5"	"5"	"10"	"775"	"0"	"26"	"801"	"0"
"81"	"65"	"86"	"48"	"1"	"370"	"3"	"3"	"9"	"2"	"5"	"1"	"3"	"1"	"532"	"0"	"13"	"545"	"0"
"82"	"66"	"153"	"49"	"1"	"177"	"6"	"5"	"4"	"3"	"6"	"2"	"7"	"5"	"418"	"0"	"18"	"436"	"0"
"83"	"67"	"84"	"84"	"9"	"349"	"2"	"1"	"14"	"5"	"13"	"5"	"7"	"5"	"578"	"0"	"8"	"586"	"0"
"84"	"68"	"233"	"55"	"5"	"498"	"3"	"11"	"9"	"1"	"17"	"6"	"4"	"7"	"849"	"0"	"19"	"868"	"0"
"85"	"69"	"496"	"84"	"9"	"143"	"7"	"10"	"2"	"5"	"7"	"10"	"17"	"6"	"796"	"0"	"24"	"820"	"0"
"86"	"70"	"249"	"63"	"5"	"389"	"16"	"17"	"5"	"9"	"28"	"32"	"13"	"17"	"843"	"0"	"40"	"883"	"0"
"87"	"71"	"120"	"82"	"3"	"162"	"5"	"1"	"2"	"2"	"14"	"7"	"7"	"8"	"413"	"0"	"14"	"427"	"0"
"88"	"72"	"356"	"171"	"5"	"139"	"5"	"3"	"7"	"7"	"6"	"5"	"8"	"13"	"725"	"0"	"45"	"770"	"0"
"89"	"73"	"678"	"70"	"11"	"134"	"3"	"7"	"4"	"8"	"6"	"7"	"10"	"9"	"947"	"0"	"28"	"975"	"0"
"90"	"74"	"518"	"86"	"14"	"147"	"10"	"4"	"10"	"16"	"8"	"14"	"22"	"30"	"879"	"0"	"83"	"962"	"0"
"91"	"75"	"85"	"238"	"4"	"222"	"4"	"4"	"5"	"3"	"8"	"12"	"2"	"14"	"601"	"0"	"12"	"613"	"0"
"92"	"76"	"566"	"51"	"8"	"144"	"3"	"6"	"7"	"1"	"8"	"3"	"9"	"10"	"816"	"0"	"20"	"836"	"0"
"93"	"77"	"478"	"20"	"10"	"94"	"4"	"3"	"11"	"2"	"9"	"2"	"9"	"8"	"650"	"0"	"60"	"710"	"0"
"94"	"78"	"633"	"20"	"7"	"48"	"1"	"1"	"5"	"3"	"5"	"3"	"10"	"11"	"747"	"0"	"19"	"766"	"0"
"95"	"79"	"651"	"13"	"7"	"24"	"6"	"2"	"2"	"2"	"4"	"2"	"2"	"6"	"721"	"0"	"40"	"761"	"0"
"96"	"80"	"299"	"28"	"8"	"313"	"7"	"1"	"3"	"3"	"6"	"4"	"3"	"4"	"679"	"0"	"23"	"702"	"0"
"97"	"81"	"179"	"47"	"16"	"366"	"7"	"6"	"11"	"3"	"18"	"20"	"13"	"11"	"697"	"0"	"40"	"737"	"0"
"98"	"82"	"192"	"59"	"6"	"343"	"6"	"2"	"0"	"2"	"10"	"0"	"1"	"6"	"627"	"0"	"15"	"642"	"0"
"99"	"83"	"290"	"111"	"15"	"321"	"9"	"7"	"13"	"11"	"19"	"14"	"20"	"24"	"854"	"0"	"53"	"907"	"0"
"100"	"84"	"213"	"89"	"16"	"231"	"5"	"5"	"8"	"4"	"24"	"11"	"10"	"12"	"628"	"0"	"13"	"641"	"0"
"101"	"85"	"247"	"73"	"14"	"200"	"5"	"2"	"10"	"3"	"7"	"5"	"9"	"10"	"585"	"0"	"19"	"604"	"0"
"102"	"86"	"341"	"64"	"5"	"255"	"7"	"6"	"5"	"3"	"19"	"4"	"7"	"9"	"725"	"0"	"17"	"742"	"0"
"103"	"87"	"93"	"189"	"6"	"91"	"1"	"4"	"12"	"4"	"10"	"1"	"7"	"9"	"427"	"0"	"12"	"439"	"0"
"104"	"88"	"265"	"161"	"11"	"128"	"5"	"7"	"13"	"7"	"12"	"20"	"20"	"26"	"675"	"0"	"29"	"704"	"0"
"105"	"89"	"213"	"98"	"3"	"105"	"3"	"1"	"2"	"0"	"7"	"1"	"1"	"3"	"437"	"0"	"17"	"454"	"0"
"106"	"90"	"100"	"68"	"6"	"559"	"6"	"1"	"3"	"1"	"14"	"10"	"6"	"15"	"789"	"0"	"19"	"808"	"0"
"107"	"91"	"281"	"78"	"16"	"329"	"9"	"7"	"7"	"9"	"27"	"16"	"23"	"17"	"819"	"0"	"52"	"871"	"0"
"108"	"92"	"243"	"89"	"10"	"208"	"2"	"2"	"10"	"10"	"13"	"6"	"14"	"10"	"617"	"0"	"17"	"634"	"0"
"109"	"93"	"227"	"176"	"27"	"227"	"10"	"4"	"16"	"2"	"15"	"14"	"18"	"17"	"753"	"0"	"29"	"782"	"0"
"110"	"94"	"691"	"71"	"36"	"135"	"9"	"11"	"17"	"6"	"9"	"14"	"10"	"8"	"1017"	"0"	"33"	"1050"	"0"
"111"	"95"	"490"	"106"	"113"	"100"	"6"	"6"	"24"	"10"	"7"	"8"	"11"	"13"	"894"	"0"	"41"	"935"	"0"
"112"	"96"	"565"	"27"	"81"	"34"	"3"	"2"	"8"	"10"	"5"	"2"	"8"	"10"	"755"	"0"	"28"	"783"	"0"
"113"	"97"	"173"	"165"	"79"	"484"	"8"	"6"	"7"	"13"	"23"	"12"	"20"	"15"	"1005"	"0"	"33"	"1038"	"0"
"114"	"98"	"221"	"164"	"45"	"82"	"2"	"2"	"7"	"3"	"5"	"5"	"6"	"5"	"547"	"0"	"11"	"558"	"0"
"115"	"99"	"329"	"89"	"105"	"388"	"10"	"10"	"15"	"10"	"19"	"17"	"5"	"9"	"1006"	"0"	"18"	"1024"	"0"
"116"	"100"	"420"	"139"	"9"	"259"	"7"	"21"	"10"	"10"	"8"	"5"	"11"	"8"	"907"	"0"	"20"	"927"	"0"
"117"	"101"	"230"	"78"	"11"	"112"	"1"	"3"	"11"	"1"	"1"	"1"	"3"	"4"	"456"	"0"	"19"	"475"	"0"
"118"	"102"	"131"	"72"	"3"	"132"	"0"	"2"	"3"	"3"	"1"	"3"	"0"	"0"	"350"	"0"	"8"	"358"	"0"
"119"	"103"	"206"	"72"	"8"	"60"	"2"	"0"	"0"	"6"	"1"	"2"	"4"	"3"	"364"	"0"	"6"	"370"	"0"
"120"	"104"	"520"	"73"	"6"	"106"	"2"	"3"	"10"	"5"	"5"	"2"	"1"	"1"	"734"	"0"	"8"	"742"	"0"
"121"	"105"	"188"	"176"	"7"	"201"	"7"	"10"	"4"	"7"	"13"	"3"	"3"	"3"	"622"	"0"	"6"	"628"	"0"
"122"	"106"	"199"	"39"	"8"	"206"	"4"	"3"	"9"	"5"	"6"	"6"	"13"	"7"	"505"	"0"	"13"	"518"	"0"
"123"	"107"	"403"	"35"	"8"	"138"	"5"	"2"	"9"	"18"	"4"	"2"	"4"	"4"	"632"	"0"	"3"	"635"	"0"
"124"	"108"	"386"	"39"	"3"	"29"	"1"	"1"	"1"	"2"	"0"	"2"	"4"	"2"	"470"	"0"	"6"	"476"	"0"
"125"	"109"	"684"	"48"	"1"	"28"	"1"	"0"	"6"	"0"	"0"	"0"	"1"	"3"	"772"	"0"	"7"	"779"	"0"
"126"	"110"	"339"	"65"	"5"	"92"	"2"	"3"	"6"	"2"	"1"	"1"	"1"	"3"	"520"	"0"	"0"	"520"	"0"
"127"	"111"	"39"	"43"	"1"	"249"	"1"	"0"	"3"	"2"	"2"	"2"	"2"	"0"	"344"	"0"	"2"	"346"	"0"
"128"	"112"	"58"	"47"	"5"	"225"	"2"	"1"	"0"	"1"	"5"	"4"	"2"	"1"	"351"	"0"	"9"	"360"	"0"
"129"	"113"	"40"	"44"	"3"	"211"	"4"	"8"	"3"	"0"	"4"	"5"	"3"	"4"	"329"	"0"	"4"	"333"	"0"
"130"	"114"	"39"	"58"	"2"	"221"	"1"	"0"	"3"	"0"	"0"	"2"	"1"	"1"	"328"	"0"	"8"	"336"	"0"
"131"	"115"	"41"	"74"	"1"	"192"	"2"	"4"	"4"	"2"	"3"	"1"	"3"	"2"	"329"	"0"	"6"	"335"	"0"
"132"	"116"	"175"	"66"	"4"	"263"	"7"	"12"	"6"	"1"	"5"	"3"	"11"	"4"	"557"	"0"	"25"	"582"	"0"
"133"	"117"	"46"	"46"	"1"	"220"	"0"	"1"	"9"	"0"	"3"	"0"	"0"	"0"	"326"	"0"	"2"	"328"	"0"
"134"	"118"	"57"	"51"	"0"	"198"	"0"	"10"	"3"	"3"	"2"	"0"	"0"	"2"	"326"	"0"	"3"	"329"	"0"
"135"	"119"	"265"	"54"	"6"	"263"	"0"	"0"	"8"	"2"	"2"	"2"	"3"	"4"	"609"	"0"	"7"	"616"	"0"
"136"	"120"	"74"	"29"	"4"	"282"	"4"	"4"	"6"	"2"	"1"	"2"	"3"	"2"	"413"	"0"	"9"	"422"	"0"
"137"	"121"	"287"	"115"	"9"	"385"	"10"	"14"	"5"	"4"	"6"	"3"	"4"	"1"	"843"	"0"	"8"	"851"	"0"
"138"	"122"	"132"	"108"	"11"	"414"	"6"	"13"	"10"	"9"	"3"	"9"	"6"	"6"	"727"	"0"	"19"	"746"	"0"
"139"	"123"	"213"	"105"	"6"	"328"	"2"	"13"	"13"	"8"	"6"	"7"	"9"	"13"	"723"	"0"	"19"	"742"	"0"
"140"	"124"	"182"	"75"	"5"	"357"	"3"	"5"	"22"	"5"	"7"	"5"	"6"	"4"	"676"	"0"	"10"	"686"	"0"
"141"	"125"	"83"	"41"	"2"	"255"	"2"	"1"	"10"	"2"	"3"	"1"	"1"	"0"	"401"	"0"	"6"	"407"	"0"
"142"	"126"	"43"	"22"	"1"	"192"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"262"	"0"	"1"	"263"	"0"
"143"	"127"	"103"	"56"	"4"	"213"	"2"	"1"	"3"	"0"	"0"	"0"	"3"	"0"	"385"	"0"	"1"	"386"	"0"
"144"	"128"	"135"	"58"	"8"	"361"	"2"	"5"	"6"	"6"	"6"	"3"	"5"	"4"	"599"	"0"	"24"	"623"	"0"
"145"	"129"	"94"	"64"	"3"	"407"	"3"	"1"	"8"	"1"	"6"	"4"	"5"	"2"	"598"	"0"	"11"	"609"	"0"
"146"	"130"	"196"	"54"	"0"	"139"	"3"	"0"	"12"	"3"	"7"	"2"	"1"	"3"	"420"	"0"	"5"	"425"	"0"
"147"	"131"	"239"	"147"	"5"	"391"	"5"	"7"	"24"	"6"	"6"	"4"	"8"	"7"	"849"	"0"	"22"	"871"	"0"
"148"	"132"	"115"	"63"	"3"	"193"	"3"	"4"	"18"	"3"	"4"	"1"	"0"	"1"	"408"	"0"	"5"	"413"	"0"
"149"	"133"	"142"	"59"	"8"	"476"	"1"	"1"	"12"	"4"	"4"	"1"	"2"	"2"	"712"	"0"	"7"	"719"	"0"
"150"	"134"	"132"	"63"	"7"	"339"	"6"	"1"	"7"	"2"	"1"	"0"	"3"	"4"	"565"	"0"	"10"	"575"	"0"
"151"	"135"	"268"	"84"	"2"	"172"	"2"	"0"	"3"	"4"	"2"	"3"	"3"	"4"	"547"	"0"	"6"	"553"	"0"
"152"	"136"	"191"	"71"	"2"	"99"	"2"	"2"	"6"	"5"	"4"	"3"	"4"	"2"	"391"	"0"	"13"	"404"	"0"
"153"	"137"	"77"	"31"	"2"	"103"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"216"	"0"	"0"	"216"	"0"
"154"	"138"	"160"	"36"	"2"	"284"	"2"	"2"	"6"	"3"	"3"	"0"	"0"	"2"	"500"	"0"	"6"	"506"	"0"
"155"	"139"	"78"	"82"	"1"	"201"	"2"	"1"	"2"	"0"	"0"	"0"	"2"	"0"	"369"	"0"	"2"	"371"	"0"
"156"	"140"	"67"	"57"	"4"	"367"	"1"	"0"	"6"	"0"	"3"	"1"	"1"	"0"	"507"	"0"	"7"	"514"	"0"
"157"	"141"	"192"	"88"	"5"	"176"	"1"	"2"	"6"	"1"	"5"	"0"	"2"	"2"	"480"	"0"	"3"	"483"	"0"
"158"	"142"	"176"	"161"	"15"	"460"	"6"	"8"	"14"	"11"	"8"	"4"	"8"	"12"	"883"	"0"	"15"	"898"	"0"
"159"	"143"	"486"	"101"	"6"	"300"	"11"	"4"	"18"	"1"	"6"	"8"	"6"	"6"	"953"	"0"	"24"	"977"	"0"
"160"	"144"	"169"	"56"	"6"	"195"	"2"	"6"	"9"	"1"	"0"	"1"	"1"	"0"	"446"	"0"	"6"	"452"	"0"
"161"	"145"	"282"	"74"	"6"	"322"	"19"	"1"	"13"	"3"	"6"	"2"	"5"	"5"	"738"	"0"	"16"	"754"	"0"
"162"	"146"	"185"	"91"	"4"	"250"	"1"	"0"	"13"	"3"	"0"	"3"	"3"	"4"	"557"	"0"	"13"	"570"	"0"
"163"	"147"	"255"	"97"	"8"	"184"	"2"	"3"	"2"	"1"	"1"	"5"	"4"	"4"	"566"	"0"	"2"	"568"	"0"
"164"	"148"	"141"	"169"	"2"	"274"	"6"	"5"	"6"	"6"	"7"	"8"	"10"	"4"	"638"	"0"	"18"	"656"	"0"
"165"	"149"	"119"	"182"	"4"	"216"	"1"	"2"	"6"	"2"	"6"	"6"	"3"	"7"	"554"	"0"	"9"	"563"	"0"
"166"	"150"	"64"	"29"	"7"	"176"	"1"	"1"	"15"	"0"	"0"	"1"	"0"	"0"	"294"	"0"	"4"	"298"	"0"
"167"	"151"	"54"	"22"	"6"	"111"	"0"	"4"	"11"	"0"	"1"	"0"	"0"	"0"	"209"	"0"	"0"	"209"	"0"
"168"	"152"	"148"	"57"	"7"	"162"	"1"	"5"	"14"	"2"	"2"	"2"	"2"	"1"	"403"	"0"	"5"	"408"	"0"
"169"	"153"	"449"	"79"	"21"	"190"	"5"	"6"	"17"	"10"	"8"	"6"	"8"	"8"	"807"	"0"	"21"	"828"	"0"
"170"	"154"	"277"	"81"	"14"	"229"	"5"	"27"	"10"	"16"	"10"	"14"	"3"	"1"	"687"	"0"	"6"	"693"	"0"
"171"	"154A"	"265"	"13"	"1"	"47"	"4"	"2"	"7"	"8"	"1"	"1"	"1"	"1"	"351"	"0"	"12"	"363"	"0"
"172"	"155"	"254"	"119"	"7"	"175"	"4"	"5"	"13"	"19"	"3"	"5"	"6"	"3"	"613"	"0"	"18"	"631"	"0"
"173"	"156"	"719"	"66"	"11"	"86"	"3"	"7"	"17"	"6"	"4"	"4"	"9"	"5"	"937"	"0"	"29"	"966"	"0"
"174"	"157"	"459"	"27"	"4"	"27"	"1"	"1"	"17"	"8"	"1"	"4"	"2"	"5"	"556"	"0"	"13"	"569"	"0"
"175"	"158"	"491"	"54"	"6"	"14"	"1"	"3"	"7"	"5"	"2"	"3"	"5"	"7"	"598"	"0"	"16"	"614"	"0"
"176"	"159"	"429"	"183"	"12"	"127"	"5"	"7"	"8"	"4"	"5"	"3"	"8"	"11"	"802"	"0"	"19"	"821"	"0"
"177"	"160"	"584"	"39"	"8"	"59"	"3"	"6"	"7"	"7"	"5"	"4"	"3"	"7"	"732"	"0"	"27"	"759"	"0"
"178"	"161"	"306"	"147"	"12"	"22"	"1"	"6"	"7"	"12"	"11"	"7"	"4"	"7"	"542"	"0"	"14"	"556"	"0"
"179"	"161A"	"266"	"20"	"4"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"296"	"0"	"1"	"297"	"0"
"180"	"162"	"595"	"72"	"8"	"41"	"2"	"1"	"6"	"1"	"4"	"5"	"11"	"6"	"752"	"0"	"10"	"762"	"0"
"181"	"163"	"511"	"41"	"3"	"69"	"3"	"4"	"4"	"2"	"2"	"3"	"2"	"10"	"654"	"0"	"10"	"664"	"0"
