"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"20"	"7"	"3"	"162"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"4"	"1"	"186"	"0"	"3"	"189"	"0"
"21"	"8"	"33"	"111"	"377"	"5"	"1"	"3"	"6"	"0"	"1"	"0"	"0"	"1"	"2"	"5"	"4"	"4"	"0"	"553"	"0"	"1"	"554"	"0"
"22"	"9"	"152"	"46"	"388"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"6"	"0"	"4"	"1"	"605"	"0"	"0"	"605"	"0"
"23"	"10"	"10"	"172"	"186"	"1"	"1"	"0"	"1"	"2"	"0"	"2"	"1"	"1"	"1"	"3"	"1"	"5"	"0"	"387"	"0"	"5"	"392"	"0"
"24"	"11"	"54"	"108"	"151"	"4"	"2"	"2"	"0"	"2"	"1"	"2"	"6"	"5"	"4"	"17"	"12"	"118"	"1"	"489"	"0"	"7"	"496"	"0"
"25"	"12"	"15"	"92"	"691"	"6"	"2"	"0"	"2"	"2"	"2"	"2"	"1"	"3"	"5"	"6"	"1"	"46"	"1"	"877"	"0"	"4"	"881"	"0"
"26"	"13"	"199"	"133"	"156"	"7"	"4"	"1"	"6"	"0"	"2"	"0"	"2"	"1"	"1"	"8"	"6"	"38"	"2"	"566"	"0"	"2"	"568"	"0"
"27"	"14"	"92"	"16"	"367"	"12"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"2"	"2"	"21"	"5"	"10"	"3"	"535"	"0"	"3"	"538"	"0"
"28"	"15"	"46"	"83"	"556"	"8"	"1"	"0"	"4"	"1"	"3"	"3"	"0"	"3"	"5"	"22"	"7"	"14"	"4"	"760"	"0"	"7"	"767"	"0"
"29"	"16"	"126"	"10"	"273"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"2"	"418"	"0"	"0"	"418"	"0"
"30"	"17"	"35"	"68"	"434"	"7"	"1"	"1"	"2"	"0"	"2"	"0"	"4"	"2"	"2"	"15"	"5"	"16"	"3"	"597"	"0"	"2"	"599"	"0"
"31"	"18"	"15"	"18"	"448"	"9"	"2"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"13"	"1"	"4"	"1"	"518"	"0"	"3"	"521"	"0"
"32"	"19"	"49"	"71"	"273"	"5"	"1"	"0"	"4"	"0"	"2"	"1"	"1"	"0"	"0"	"14"	"7"	"8"	"12"	"448"	"0"	"12"	"460"	"0"
"33"	"20"	"22"	"49"	"307"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"8"	"1"	"2"	"5"	"403"	"0"	"1"	"404"	"0"
"34"	"21"	"265"	"82"	"79"	"5"	"1"	"1"	"1"	"1"	"3"	"0"	"0"	"5"	"1"	"5"	"3"	"8"	"7"	"467"	"0"	"3"	"470"	"0"
"35"	"21A"	"102"	"119"	"170"	"2"	"3"	"0"	"3"	"2"	"1"	"2"	"2"	"1"	"3"	"12"	"3"	"15"	"0"	"440"	"0"	"6"	"446"	"0"
"36"	"22"	"516"	"51"	"47"	"3"	"1"	"2"	"0"	"3"	"0"	"1"	"3"	"2"	"3"	"5"	"10"	"21"	"8"	"676"	"0"	"6"	"682"	"0"
"37"	"23"	"616"	"27"	"6"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"15"	"11"	"683"	"0"	"4"	"687"	"0"
"38"	"24"	"650"	"60"	"17"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"4"	"2"	"740"	"0"	"1"	"741"	"0"
"39"	"25"	"581"	"25"	"12"	"3"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"3"	"3"	"633"	"0"	"4"	"637"	"0"
"40"	"26"	"646"	"27"	"51"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"9"	"11"	"749"	"0"	"2"	"751"	"0"
"41"	"27"	"174"	"103"	"181"	"21"	"1"	"0"	"1"	"2"	"0"	"1"	"3"	"6"	"5"	"22"	"16"	"32"	"4"	"572"	"0"	"6"	"578"	"0"
"42"	"28"	"621"	"22"	"77"	"2"	"4"	"2"	"2"	"0"	"2"	"1"	"0"	"0"	"1"	"3"	"7"	"34"	"14"	"792"	"0"	"3"	"795"	"0"
"43"	"29"	"38"	"290"	"36"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"2"	"5"	"18"	"7"	"3"	"407"	"0"	"12"	"419"	"0"
"44"	"30"	"47"	"252"	"135"	"8"	"0"	"1"	"1"	"0"	"2"	"2"	"2"	"4"	"0"	"4"	"3"	"10"	"5"	"476"	"0"	"7"	"483"	"0"
"45"	"31"	"85"	"97"	"154"	"9"	"1"	"2"	"1"	"0"	"4"	"1"	"0"	"3"	"3"	"5"	"1"	"8"	"0"	"374"	"0"	"1"	"375"	"0"
"46"	"32"	"94"	"201"	"158"	"14"	"2"	"4"	"1"	"1"	"0"	"0"	"2"	"1"	"2"	"8"	"2"	"10"	"2"	"502"	"0"	"0"	"502"	"0"
"47"	"33"	"123"	"104"	"109"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"2"	"2"	"0"	"2"	"10"	"9"	"0"	"365"	"0"	"0"	"365"	"0"
"48"	"34"	"174"	"234"	"152"	"29"	"0"	"0"	"6"	"1"	"3"	"2"	"4"	"2"	"1"	"6"	"10"	"13"	"20"	"657"	"0"	"4"	"661"	"0"
"49"	"35"	"37"	"211"	"126"	"10"	"0"	"0"	"3"	"0"	"1"	"5"	"2"	"3"	"5"	"10"	"8"	"17"	"0"	"438"	"0"	"2"	"440"	"0"
"50"	"35A"	"15"	"309"	"103"	"5"	"1"	"1"	"1"	"2"	"1"	"0"	"0"	"6"	"1"	"11"	"8"	"3"	"0"	"467"	"0"	"13"	"480"	"0"
"51"	"36"	"344"	"16"	"105"	"3"	"1"	"1"	"4"	"2"	"6"	"1"	"3"	"2"	"3"	"2"	"5"	"4"	"2"	"504"	"0"	"0"	"504"	"0"
"52"	"37"	"658"	"38"	"48"	"3"	"1"	"4"	"1"	"2"	"0"	"0"	"2"	"0"	"0"	"2"	"5"	"24"	"24"	"812"	"0"	"6"	"818"	"0"
"53"	"38"	"275"	"48"	"42"	"0"	"2"	"1"	"1"	"0"	"1"	"2"	"3"	"2"	"1"	"9"	"4"	"21"	"5"	"417"	"0"	"1"	"418"	"0"
"54"	"39"	"98"	"29"	"78"	"2"	"0"	"2"	"0"	"0"	"0"	"2"	"2"	"2"	"4"	"5"	"1"	"10"	"8"	"243"	"0"	"2"	"245"	"0"
"55"	"40"	"675"	"37"	"51"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"4"	"2"	"4"	"5"	"786"	"0"	"5"	"791"	"0"
"56"	"41"	"113"	"209"	"98"	"86"	"3"	"2"	"0"	"2"	"2"	"2"	"5"	"4"	"1"	"5"	"10"	"29"	"3"	"574"	"0"	"7"	"581"	"0"
"57"	"42"	"330"	"223"	"130"	"5"	"2"	"3"	"5"	"2"	"4"	"2"	"5"	"6"	"4"	"7"	"15"	"70"	"5"	"818"	"0"	"6"	"824"	"0"
"58"	"43"	"53"	"28"	"322"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"3"	"3"	"3"	"15"	"2"	"8"	"2"	"443"	"0"	"2"	"445"	"0"
"59"	"44"	"12"	"34"	"481"	"8"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"2"	"12"	"4"	"56"	"1"	"615"	"0"	"1"	"616"	"0"
"60"	"45"	"125"	"81"	"322"	"3"	"2"	"1"	"3"	"0"	"2"	"1"	"5"	"4"	"4"	"24"	"6"	"25"	"4"	"612"	"0"	"3"	"615"	"0"
"61"	"46"	"29"	"227"	"177"	"1"	"2"	"1"	"1"	"1"	"1"	"4"	"1"	"5"	"3"	"12"	"5"	"80"	"2"	"552"	"0"	"4"	"556"	"0"
"62"	"47"	"48"	"417"	"117"	"3"	"0"	"0"	"0"	"2"	"3"	"1"	"3"	"4"	"2"	"9"	"7"	"9"	"7"	"632"	"0"	"2"	"634"	"0"
"63"	"48"	"14"	"218"	"140"	"0"	"1"	"1"	"0"	"2"	"0"	"2"	"2"	"0"	"0"	"9"	"6"	"4"	"5"	"404"	"0"	"4"	"408"	"0"
"64"	"49"	"6"	"292"	"21"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"6"	"0"	"6"	"3"	"0"	"336"	"0"	"5"	"341"	"0"
"65"	"50"	"245"	"177"	"64"	"3"	"2"	"3"	"4"	"2"	"2"	"0"	"0"	"1"	"1"	"5"	"5"	"9"	"2"	"525"	"0"	"4"	"529"	"0"
"66"	"51"	"36"	"713"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"8"	"1"	"1"	"771"	"0"	"3"	"774"	"0"
"67"	"52"	"12"	"881"	"34"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"4"	"2"	"1"	"943"	"0"	"0"	"943"	"0"
"68"	"53"	"341"	"86"	"127"	"8"	"3"	"2"	"4"	"4"	"5"	"4"	"4"	"2"	"2"	"5"	"11"	"16"	"13"	"637"	"0"	"5"	"642"	"0"
"69"	"54"	"230"	"73"	"78"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"16"	"6"	"412"	"0"	"3"	"415"	"0"
"70"	"55"	"49"	"212"	"161"	"4"	"5"	"0"	"7"	"1"	"3"	"6"	"0"	"11"	"4"	"10"	"12"	"14"	"3"	"502"	"0"	"4"	"506"	"0"
"71"	"56"	"115"	"269"	"22"	"0"	"1"	"0"	"6"	"1"	"0"	"1"	"0"	"3"	"1"	"1"	"9"	"4"	"3"	"436"	"0"	"1"	"437"	"0"
"72"	"57"	"130"	"123"	"29"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"1"	"2"	"5"	"10"	"9"	"6"	"3"	"325"	"0"	"0"	"325"	"0"
"73"	"58"	"99"	"317"	"65"	"3"	"2"	"0"	"17"	"1"	"2"	"2"	"0"	"5"	"1"	"4"	"6"	"15"	"3"	"542"	"0"	"6"	"548"	"0"
"74"	"59"	"56"	"107"	"123"	"0"	"0"	"2"	"2"	"1"	"1"	"1"	"3"	"2"	"7"	"13"	"9"	"22"	"2"	"351"	"0"	"2"	"353"	"0"
"75"	"60"	"132"	"309"	"176"	"8"	"1"	"4"	"4"	"1"	"3"	"3"	"3"	"5"	"3"	"26"	"14"	"69"	"11"	"772"	"0"	"18"	"790"	"0"
"76"	"61"	"32"	"305"	"34"	"0"	"0"	"0"	"5"	"1"	"0"	"0"	"3"	"0"	"3"	"3"	"3"	"9"	"2"	"400"	"0"	"7"	"407"	"0"
"77"	"62"	"22"	"403"	"56"	"3"	"1"	"0"	"7"	"0"	"2"	"1"	"0"	"2"	"3"	"6"	"2"	"11"	"2"	"521"	"0"	"7"	"528"	"0"
"78"	"63"	"28"	"179"	"114"	"2"	"1"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"3"	"7"	"14"	"48"	"5"	"407"	"0"	"8"	"415"	"0"
"79"	"64"	"523"	"182"	"111"	"3"	"5"	"4"	"5"	"1"	"5"	"2"	"1"	"3"	"3"	"8"	"1"	"7"	"3"	"867"	"0"	"8"	"875"	"0"
"80"	"65"	"172"	"357"	"96"	"12"	"1"	"1"	"3"	"1"	"0"	"1"	"1"	"1"	"1"	"2"	"6"	"18"	"7"	"680"	"0"	"13"	"693"	"0"
"81"	"66"	"293"	"20"	"44"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"7"	"6"	"380"	"0"	"1"	"381"	"0"
"82"	"67"	"222"	"24"	"39"	"7"	"2"	"0"	"3"	"1"	"0"	"1"	"2"	"0"	"1"	"4"	"1"	"15"	"2"	"324"	"0"	"1"	"325"	"0"
"83"	"68"	"338"	"49"	"43"	"55"	"5"	"1"	"8"	"0"	"0"	"0"	"1"	"2"	"1"	"4"	"1"	"4"	"4"	"516"	"0"	"1"	"517"	"0"
"84"	"69"	"740"	"23"	"15"	"2"	"0"	"0"	"4"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"2"	"4"	"4"	"797"	"0"	"3"	"800"	"0"
"85"	"69A"	"251"	"19"	"6"	"1"	"1"	"3"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"286"	"0"	"2"	"288"	"0"
"86"	"70"	"23"	"191"	"11"	"4"	"0"	"1"	"0"	"0"	"2"	"2"	"0"	"3"	"1"	"1"	"3"	"3"	"2"	"247"	"0"	"9"	"256"	"0"
"87"	"71"	"207"	"276"	"154"	"5"	"2"	"0"	"1"	"0"	"1"	"2"	"3"	"6"	"1"	"5"	"12"	"6"	"3"	"684"	"0"	"1"	"685"	"0"
"88"	"72"	"636"	"9"	"91"	"0"	"1"	"1"	"5"	"1"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"3"	"7"	"760"	"0"	"5"	"765"	"0"
"89"	"73"	"465"	"13"	"28"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"513"	"0"	"0"	"513"	"0"
"90"	"74"	"415"	"7"	"21"	"2"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"6"	"7"	"467"	"0"	"3"	"470"	"0"
"91"	"75"	"32"	"204"	"120"	"3"	"1"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"2"	"3"	"4"	"6"	"1"	"383"	"0"	"2"	"385"	"0"
"92"	"76"	"43"	"339"	"6"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"7"	"1"	"1"	"403"	"0"	"18"	"421"	"0"
"93"	"77"	"18"	"1099"	"5"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1126"	"0"	"6"	"1132"	"0"
"94"	"78"	"655"	"62"	"25"	"3"	"0"	"1"	"0"	"3"	"1"	"1"	"1"	"1"	"2"	"2"	"3"	"20"	"21"	"801"	"0"	"11"	"812"	"0"
"95"	"79"	"14"	"187"	"162"	"4"	"3"	"0"	"3"	"2"	"3"	"1"	"2"	"3"	"7"	"18"	"12"	"99"	"2"	"522"	"0"	"9"	"531"	"0"
"96"	"80"	"21"	"249"	"67"	"1"	"0"	"1"	"2"	"0"	"2"	"1"	"1"	"3"	"1"	"6"	"13"	"11"	"0"	"379"	"0"	"2"	"381"	"0"
"97"	"81"	"11"	"694"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"6"	"1"	"0"	"723"	"0"	"0"	"723"	"0"
"98"	"81A"	"6"	"467"	"1"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"2"	"486"	"0"	"2"	"488"	"0"
"99"	"82"	"3"	"1205"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1214"	"0"	"1"	"1215"	"0"
"100"	"83"	"10"	"533"	"18"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"14"	"12"	"0"	"593"	"0"	"8"	"601"	"0"
"101"	"84"	"13"	"544"	"5"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"570"	"0"	"1"	"571"	"0"
"102"	"85"	"76"	"183"	"32"	"2"	"0"	"2"	"1"	"1"	"1"	"3"	"0"	"3"	"2"	"5"	"6"	"19"	"5"	"341"	"0"	"11"	"352"	"0"
"103"	"86"	"8"	"524"	"11"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"5"	"1"	"0"	"555"	"0"	"2"	"557"	"0"
"104"	"87"	"332"	"79"	"140"	"12"	"2"	"2"	"117"	"4"	"2"	"4"	"2"	"4"	"5"	"14"	"9"	"25"	"20"	"773"	"0"	"7"	"780"	"0"
"105"	"88"	"41"	"62"	"119"	"4"	"1"	"4"	"212"	"2"	"3"	"2"	"4"	"0"	"1"	"1"	"6"	"6"	"1"	"469"	"0"	"0"	"469"	"0"
"106"	"89"	"296"	"126"	"91"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"5"	"1"	"10"	"5"	"541"	"0"	"2"	"543"	"0"
"107"	"90"	"39"	"301"	"168"	"6"	"0"	"1"	"6"	"1"	"1"	"2"	"3"	"5"	"4"	"15"	"18"	"98"	"4"	"672"	"0"	"10"	"682"	"0"
"108"	"91"	"702"	"46"	"54"	"4"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"2"	"0"	"11"	"6"	"21"	"14"	"867"	"0"	"2"	"869"	"0"
"109"	"92"	"152"	"286"	"88"	"15"	"2"	"3"	"6"	"2"	"0"	"5"	"4"	"5"	"4"	"13"	"15"	"8"	"6"	"614"	"0"	"6"	"620"	"0"
"110"	"93"	"71"	"46"	"471"	"17"	"2"	"0"	"8"	"0"	"4"	"0"	"0"	"0"	"2"	"34"	"3"	"9"	"2"	"669"	"0"	"2"	"671"	"0"
"111"	"94"	"172"	"165"	"207"	"7"	"3"	"3"	"7"	"5"	"2"	"1"	"2"	"4"	"2"	"7"	"10"	"13"	"14"	"624"	"0"	"4"	"628"	"0"
"112"	"95"	"229"	"4"	"169"	"3"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"9"	"0"	"4"	"2"	"425"	"0"	"1"	"426"	"0"
"113"	"96"	"227"	"98"	"26"	"2"	"1"	"1"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"3"	"6"	"25"	"24"	"419"	"0"	"11"	"430"	"0"
"114"	"97"	"278"	"118"	"233"	"5"	"0"	"9"	"8"	"1"	"1"	"0"	"4"	"2"	"2"	"8"	"4"	"9"	"5"	"687"	"0"	"2"	"689"	"0"
"115"	"98"	"82"	"154"	"238"	"5"	"1"	"1"	"6"	"2"	"2"	"7"	"2"	"4"	"5"	"30"	"11"	"22"	"6"	"578"	"0"	"15"	"593"	"0"
"116"	"99"	"4"	"719"	"170"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"5"	"1"	"0"	"903"	"0"	"3"	"906"	"0"
"117"	"100"	"167"	"768"	"33"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"975"	"0"	"1"	"976"	"0"
"118"	"101"	"937"	"53"	"43"	"3"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1045"	"0"	"0"	"1045"	"0"
"119"	"102"	"129"	"133"	"299"	"7"	"2"	"2"	"24"	"0"	"3"	"0"	"5"	"3"	"6"	"30"	"17"	"16"	"7"	"683"	"0"	"5"	"688"	"0"
"120"	"103"	"92"	"223"	"293"	"10"	"4"	"6"	"10"	"4"	"4"	"0"	"8"	"8"	"6"	"38"	"11"	"25"	"1"	"743"	"0"	"5"	"748"	"0"
"121"	"104"	"186"	"20"	"342"	"6"	"2"	"1"	"4"	"2"	"2"	"3"	"4"	"2"	"6"	"30"	"6"	"20"	"7"	"643"	"0"	"4"	"647"	"0"
"122"	"105"	"122"	"86"	"155"	"4"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"8"	"6"	"11"	"400"	"0"	"9"	"409"	"0"
"123"	"106"	"461"	"17"	"35"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"7"	"3"	"29"	"11"	"570"	"0"	"2"	"572"	"0"
"124"	"107"	"624"	"83"	"84"	"2"	"0"	"1"	"3"	"2"	"2"	"0"	"3"	"0"	"0"	"1"	"2"	"4"	"3"	"814"	"0"	"4"	"818"	"0"
"125"	"108"	"324"	"66"	"82"	"3"	"1"	"1"	"2"	"1"	"2"	"0"	"1"	"2"	"1"	"4"	"4"	"17"	"8"	"519"	"0"	"3"	"522"	"0"
"126"	"109"	"521"	"210"	"30"	"3"	"1"	"2"	"3"	"0"	"0"	"1"	"0"	"2"	"2"	"2"	"10"	"15"	"18"	"820"	"0"	"10"	"830"	"0"
"127"	"110"	"84"	"233"	"345"	"14"	"9"	"1"	"9"	"3"	"3"	"0"	"4"	"2"	"8"	"10"	"16"	"32"	"1"	"774"	"0"	"2"	"776"	"0"
"128"	"111"	"31"	"87"	"282"	"0"	"1"	"2"	"5"	"1"	"1"	"1"	"1"	"0"	"0"	"9"	"0"	"1"	"6"	"428"	"0"	"9"	"437"	"0"
"129"	"112"	"14"	"22"	"302"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"7"	"2"	"2"	"0"	"357"	"0"	"0"	"357"	"0"
"130"	"113"	"42"	"141"	"171"	"9"	"0"	"2"	"13"	"0"	"2"	"0"	"0"	"2"	"0"	"8"	"5"	"15"	"0"	"410"	"0"	"0"	"410"	"0"
"131"	"114"	"11"	"61"	"330"	"5"	"1"	"1"	"49"	"1"	"1"	"3"	"2"	"1"	"5"	"12"	"5"	"6"	"0"	"494"	"0"	"10"	"504"	"0"
"132"	"114A"	"15"	"175"	"224"	"9"	"7"	"2"	"44"	"2"	"1"	"0"	"0"	"1"	"4"	"11"	"3"	"7"	"4"	"509"	"0"	"0"	"509"	"0"
"133"	"115"	"598"	"64"	"50"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"6"	"3"	"3"	"7"	"738"	"0"	"4"	"742"	"0"
"134"	"116"	"77"	"209"	"297"	"28"	"1"	"2"	"25"	"1"	"3"	"3"	"5"	"7"	"6"	"11"	"9"	"15"	"8"	"707"	"0"	"8"	"715"	"0"
"135"	"117"	"28"	"9"	"544"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"7"	"1"	"2"	"0"	"598"	"0"	"0"	"598"	"0"
"136"	"118"	"77"	"267"	"60"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"2"	"1"	"4"	"12"	"31"	"2"	"463"	"0"	"3"	"466"	"0"
"137"	"119"	"134"	"213"	"138"	"4"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"7"	"5"	"16"	"2"	"525"	"0"	"1"	"526"	"0"
"138"	"120"	"22"	"22"	"185"	"7"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"4"	"0"	"9"	"2"	"256"	"0"	"1"	"257"	"0"
"139"	"121"	"12"	"24"	"278"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"11"	"0"	"4"	"0"	"335"	"0"	"0"	"335"	"0"
"140"	"122"	"257"	"80"	"18"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"1"	"1"	"0"	"6"	"25"	"5"	"399"	"0"	"2"	"401"	"0"
"141"	"123"	"268"	"57"	"194"	"6"	"0"	"1"	"2"	"2"	"0"	"1"	"4"	"5"	"4"	"16"	"17"	"34"	"14"	"625"	"0"	"4"	"629"	"0"
"142"	"124"	"55"	"152"	"27"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"7"	"1"	"5"	"254"	"0"	"2"	"256"	"0"
"143"	"125"	"58"	"283"	"90"	"7"	"2"	"0"	"5"	"1"	"5"	"7"	"2"	"10"	"8"	"10"	"20"	"47"	"9"	"564"	"0"	"18"	"582"	"0"
