"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"10"	"170"	"153"	"10"	"60"	"15"	"0"	"1"	"5"	"2"	"2"	"3"	"10"	"4"	"435"	"0"	"7"	"442"	"0"
"24"	"11"	"831"	"12"	"7"	"38"	"4"	"0"	"1"	"1"	"1"	"0"	"3"	"0"	"2"	"900"	"0"	"19"	"919"	"0"
"25"	"12"	"120"	"306"	"17"	"171"	"5"	"0"	"2"	"5"	"6"	"7"	"21"	"19"	"12"	"691"	"0"	"21"	"712"	"0"
"26"	"13"	"159"	"258"	"18"	"139"	"6"	"2"	"5"	"2"	"3"	"9"	"14"	"9"	"14"	"638"	"0"	"25"	"663"	"0"
"27"	"14"	"103"	"213"	"9"	"54"	"3"	"2"	"6"	"6"	"9"	"14"	"11"	"20"	"11"	"461"	"0"	"23"	"484"	"0"
"28"	"15"	"50"	"336"	"8"	"93"	"2"	"1"	"1"	"1"	"2"	"7"	"6"	"6"	"5"	"518"	"0"	"15"	"533"	"0"
"29"	"16"	"451"	"67"	"15"	"254"	"12"	"2"	"2"	"2"	"7"	"1"	"16"	"12"	"16"	"857"	"0"	"35"	"892"	"0"
"30"	"17"	"104"	"491"	"14"	"54"	"14"	"2"	"5"	"4"	"3"	"15"	"14"	"22"	"23"	"765"	"0"	"51"	"816"	"0"
"31"	"18"	"71"	"547"	"8"	"106"	"2"	"1"	"1"	"0"	"2"	"2"	"5"	"13"	"6"	"764"	"0"	"4"	"768"	"0"
"32"	"19"	"177"	"22"	"18"	"255"	"1"	"1"	"2"	"1"	"2"	"3"	"16"	"4"	"10"	"512"	"0"	"8"	"520"	"0"
"33"	"20"	"404"	"59"	"6"	"232"	"1"	"0"	"2"	"0"	"3"	"0"	"6"	"1"	"3"	"717"	"0"	"12"	"729"	"0"
"34"	"21"	"81"	"478"	"18"	"63"	"1"	"0"	"1"	"1"	"4"	"1"	"5"	"14"	"5"	"672"	"0"	"3"	"675"	"0"
"35"	"22"	"130"	"185"	"9"	"132"	"0"	"1"	"1"	"2"	"0"	"0"	"8"	"6"	"4"	"478"	"0"	"7"	"485"	"0"
"36"	"23"	"30"	"337"	"7"	"79"	"2"	"2"	"1"	"2"	"1"	"4"	"3"	"16"	"14"	"498"	"0"	"5"	"503"	"0"
"37"	"24"	"553"	"104"	"7"	"65"	"1"	"1"	"3"	"2"	"3"	"5"	"5"	"8"	"4"	"761"	"0"	"16"	"777"	"0"
"38"	"25"	"150"	"540"	"9"	"74"	"0"	"1"	"1"	"2"	"1"	"3"	"12"	"27"	"10"	"830"	"0"	"24"	"854"	"0"
"39"	"26"	"5"	"337"	"6"	"38"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"1"	"395"	"0"	"2"	"397"	"0"
"40"	"27"	"3"	"229"	"13"	"376"	"3"	"2"	"0"	"3"	"2"	"3"	"19"	"24"	"20"	"697"	"0"	"14"	"711"	"0"
"41"	"28"	"220"	"427"	"6"	"56"	"5"	"1"	"2"	"0"	"3"	"2"	"8"	"16"	"10"	"756"	"0"	"25"	"781"	"0"
"42"	"29"	"454"	"76"	"2"	"7"	"2"	"0"	"1"	"3"	"1"	"4"	"8"	"3"	"3"	"564"	"0"	"14"	"578"	"0"
"43"	"29K"	"464"	"23"	"10"	"9"	"1"	"0"	"4"	"1"	"0"	"0"	"4"	"3"	"2"	"521"	"0"	"17"	"538"	"0"
"44"	"30"	"195"	"283"	"28"	"98"	"11"	"4"	"1"	"7"	"3"	"9"	"17"	"12"	"3"	"671"	"0"	"11"	"682"	"0"
"45"	"31"	"97"	"379"	"7"	"56"	"4"	"5"	"2"	"6"	"1"	"12"	"16"	"32"	"10"	"627"	"0"	"23"	"650"	"0"
"46"	"32"	"124"	"293"	"32"	"153"	"6"	"0"	"1"	"5"	"2"	"7"	"4"	"9"	"13"	"649"	"0"	"11"	"660"	"0"
"47"	"33"	"43"	"422"	"3"	"43"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"5"	"3"	"521"	"0"	"4"	"525"	"0"
"48"	"34"	"61"	"522"	"42"	"81"	"3"	"0"	"3"	"3"	"1"	"5"	"4"	"34"	"7"	"766"	"0"	"13"	"779"	"0"
"49"	"35"	"169"	"396"	"35"	"89"	"6"	"1"	"4"	"2"	"1"	"4"	"9"	"18"	"6"	"740"	"0"	"17"	"757"	"0"
"50"	"36"	"60"	"370"	"4"	"35"	"3"	"0"	"1"	"0"	"0"	"0"	"2"	"5"	"1"	"481"	"0"	"5"	"486"	"0"
"51"	"37"	"164"	"336"	"21"	"73"	"3"	"2"	"0"	"3"	"0"	"2"	"4"	"12"	"12"	"632"	"0"	"19"	"651"	"0"
"52"	"38"	"178"	"98"	"18"	"294"	"6"	"3"	"1"	"3"	"9"	"2"	"12"	"10"	"12"	"646"	"0"	"28"	"674"	"0"
"53"	"39"	"176"	"330"	"15"	"152"	"4"	"0"	"4"	"2"	"1"	"4"	"12"	"7"	"3"	"710"	"0"	"10"	"720"	"0"
"54"	"40"	"34"	"216"	"8"	"52"	"2"	"0"	"2"	"1"	"0"	"1"	"1"	"3"	"7"	"327"	"0"	"7"	"334"	"0"
"55"	"41"	"300"	"214"	"4"	"45"	"0"	"2"	"5"	"2"	"2"	"1"	"12"	"17"	"7"	"611"	"0"	"10"	"621"	"0"
"56"	"42"	"677"	"321"	"14"	"50"	"6"	"0"	"1"	"3"	"1"	"5"	"12"	"6"	"3"	"1099"	"0"	"4"	"1103"	"0"
"57"	"43"	"449"	"349"	"15"	"70"	"8"	"1"	"4"	"4"	"8"	"7"	"13"	"10"	"18"	"956"	"0"	"29"	"985"	"0"
"58"	"44"	"55"	"321"	"6"	"50"	"4"	"0"	"1"	"4"	"1"	"9"	"6"	"27"	"12"	"496"	"0"	"15"	"511"	"0"
"59"	"45"	"353"	"101"	"19"	"50"	"3"	"0"	"2"	"3"	"1"	"1"	"5"	"3"	"2"	"543"	"0"	"15"	"558"	"0"
"60"	"46"	"260"	"83"	"22"	"181"	"5"	"2"	"4"	"3"	"2"	"2"	"19"	"16"	"11"	"610"	"0"	"39"	"649"	"0"
"61"	"47"	"173"	"88"	"24"	"354"	"8"	"4"	"1"	"3"	"2"	"6"	"14"	"11"	"9"	"697"	"0"	"15"	"712"	"0"
"62"	"48"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"6"	"0"
"63"	"49"	"300"	"340"	"72"	"61"	"6"	"4"	"8"	"3"	"4"	"4"	"9"	"20"	"15"	"846"	"0"	"25"	"871"	"0"
"64"	"50"	"333"	"76"	"3"	"16"	"22"	"0"	"2"	"3"	"1"	"1"	"1"	"5"	"3"	"466"	"0"	"10"	"476"	"0"
"65"	"51"	"94"	"381"	"10"	"36"	"9"	"2"	"1"	"5"	"65"	"2"	"5"	"14"	"5"	"629"	"0"	"4"	"633"	"0"
"66"	"52"	"254"	"423"	"21"	"167"	"7"	"1"	"4"	"4"	"3"	"7"	"10"	"16"	"7"	"924"	"0"	"6"	"930"	"0"
"67"	"53"	"82"	"399"	"18"	"208"	"4"	"2"	"1"	"3"	"10"	"5"	"3"	"22"	"11"	"768"	"0"	"13"	"781"	"0"
"68"	"54"	"97"	"263"	"15"	"84"	"3"	"1"	"3"	"10"	"22"	"6"	"11"	"14"	"5"	"534"	"0"	"9"	"543"	"0"
"69"	"55"	"63"	"371"	"12"	"59"	"11"	"4"	"5"	"6"	"1"	"3"	"13"	"12"	"8"	"568"	"0"	"13"	"581"	"0"
"70"	"56"	"180"	"432"	"16"	"71"	"1"	"1"	"5"	"2"	"6"	"7"	"1"	"14"	"4"	"740"	"0"	"14"	"754"	"0"
"71"	"57"	"157"	"203"	"21"	"172"	"6"	"1"	"7"	"2"	"4"	"10"	"17"	"16"	"12"	"628"	"0"	"34"	"662"	"0"
"72"	"58"	"97"	"327"	"5"	"21"	"1"	"0"	"1"	"2"	"0"	"1"	"1"	"10"	"6"	"472"	"0"	"10"	"482"	"0"
"73"	"59"	"211"	"362"	"7"	"41"	"3"	"0"	"3"	"4"	"4"	"5"	"0"	"7"	"4"	"651"	"0"	"9"	"660"	"0"
"74"	"60"	"146"	"484"	"19"	"258"	"7"	"1"	"7"	"5"	"1"	"7"	"16"	"25"	"15"	"991"	"0"	"25"	"1016"	"0"
"75"	"61"	"235"	"180"	"4"	"179"	"4"	"2"	"0"	"2"	"1"	"4"	"7"	"9"	"6"	"633"	"0"	"23"	"656"	"0"
"76"	"62"	"152"	"388"	"8"	"48"	"4"	"1"	"1"	"3"	"0"	"1"	"4"	"8"	"7"	"625"	"0"	"9"	"634"	"0"
"77"	"63"	"228"	"271"	"5"	"24"	"3"	"4"	"0"	"3"	"0"	"2"	"6"	"6"	"6"	"558"	"0"	"9"	"567"	"0"
"78"	"64"	"313"	"245"	"12"	"132"	"0"	"1"	"3"	"2"	"2"	"6"	"9"	"10"	"7"	"742"	"0"	"24"	"766"	"0"
"79"	"64K"	"122"	"74"	"3"	"49"	"1"	"1"	"0"	"1"	"0"	"0"	"5"	"2"	"2"	"260"	"0"	"10"	"270"	"0"
"80"	"65"	"253"	"485"	"13"	"42"	"1"	"2"	"5"	"7"	"12"	"9"	"3"	"13"	"16"	"861"	"0"	"24"	"885"	"0"
"81"	"66"	"149"	"356"	"8"	"30"	"1"	"0"	"1"	"2"	"1"	"3"	"4"	"11"	"14"	"580"	"0"	"18"	"598"	"0"
"82"	"67"	"93"	"352"	"8"	"146"	"5"	"2"	"0"	"4"	"1"	"4"	"10"	"19"	"8"	"652"	"0"	"16"	"668"	"0"
"83"	"68"	"410"	"76"	"1"	"62"	"4"	"1"	"3"	"4"	"1"	"4"	"2"	"4"	"6"	"578"	"0"	"25"	"603"	"0"
"84"	"69"	"475"	"185"	"15"	"61"	"5"	"1"	"0"	"5"	"3"	"1"	"6"	"9"	"3"	"769"	"0"	"6"	"775"	"0"
"85"	"70"	"57"	"42"	"23"	"511"	"9"	"2"	"1"	"3"	"4"	"6"	"22"	"14"	"19"	"713"	"0"	"31"	"744"	"0"
"86"	"71"	"79"	"352"	"11"	"186"	"4"	"3"	"6"	"6"	"8"	"7"	"5"	"18"	"9"	"694"	"0"	"15"	"709"	"0"
"87"	"72"	"50"	"149"	"2"	"25"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"233"	"0"	"2"	"235"	"0"
"88"	"73"	"105"	"536"	"13"	"53"	"0"	"0"	"3"	"2"	"9"	"1"	"4"	"5"	"4"	"735"	"0"	"17"	"752"	"0"
"89"	"74"	"338"	"417"	"26"	"123"	"9"	"1"	"10"	"10"	"7"	"8"	"17"	"25"	"17"	"1008"	"0"	"33"	"1041"	"0"
"90"	"75"	"181"	"286"	"18"	"169"	"5"	"1"	"4"	"6"	"4"	"3"	"10"	"13"	"8"	"708"	"0"	"19"	"727"	"0"
"91"	"76"	"545"	"117"	"12"	"32"	"0"	"0"	"4"	"3"	"1"	"3"	"8"	"1"	"5"	"731"	"0"	"8"	"739"	"0"
"92"	"77"	"913"	"23"	"0"	"6"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"1"	"2"	"953"	"0"	"12"	"965"	"0"
"93"	"78"	"950"	"30"	"1"	"5"	"0"	"0"	"3"	"0"	"0"	"1"	"4"	"2"	"6"	"1002"	"0"	"18"	"1020"	"0"
"94"	"79"	"64"	"324"	"8"	"44"	"4"	"2"	"1"	"3"	"1"	"0"	"4"	"8"	"3"	"466"	"0"	"7"	"473"	"0"
"95"	"80"	"21"	"250"	"10"	"128"	"23"	"0"	"2"	"4"	"2"	"4"	"3"	"5"	"3"	"455"	"0"	"4"	"459"	"0"
"96"	"81"	"24"	"172"	"16"	"218"	"27"	"0"	"1"	"4"	"0"	"2"	"3"	"5"	"2"	"474"	"0"	"3"	"477"	"0"
"97"	"82"	"19"	"169"	"13"	"74"	"26"	"1"	"0"	"1"	"0"	"2"	"1"	"6"	"1"	"313"	"0"	"1"	"314"	"0"
"98"	"83"	"27"	"280"	"19"	"279"	"8"	"1"	"6"	"4"	"2"	"20"	"11"	"12"	"8"	"677"	"0"	"5"	"682"	"0"
"99"	"84"	"370"	"145"	"15"	"102"	"5"	"0"	"1"	"1"	"1"	"2"	"1"	"5"	"2"	"650"	"0"	"9"	"659"	"0"
"100"	"85"	"126"	"367"	"15"	"66"	"1"	"5"	"2"	"6"	"2"	"2"	"6"	"15"	"11"	"624"	"0"	"10"	"634"	"0"
"101"	"86"	"427"	"213"	"17"	"38"	"5"	"2"	"5"	"2"	"0"	"1"	"14"	"10"	"2"	"736"	"0"	"13"	"749"	"0"
"102"	"87"	"541"	"149"	"12"	"116"	"2"	"0"	"3"	"1"	"1"	"3"	"2"	"4"	"2"	"836"	"0"	"13"	"849"	"0"
"103"	"88"	"110"	"345"	"18"	"157"	"81"	"0"	"7"	"4"	"8"	"9"	"13"	"28"	"29"	"809"	"0"	"24"	"833"	"0"
"104"	"89"	"39"	"429"	"11"	"59"	"91"	"3"	"1"	"3"	"2"	"4"	"7"	"20"	"11"	"680"	"0"	"22"	"702"	"0"
"105"	"90"	"49"	"314"	"19"	"145"	"53"	"0"	"2"	"6"	"1"	"7"	"3"	"13"	"5"	"617"	"0"	"10"	"627"	"0"
"106"	"91"	"89"	"209"	"25"	"125"	"181"	"5"	"3"	"6"	"4"	"8"	"6"	"14"	"9"	"684"	"0"	"20"	"704"	"0"
"107"	"92"	"204"	"230"	"17"	"102"	"1"	"3"	"7"	"2"	"28"	"6"	"9"	"9"	"8"	"626"	"0"	"6"	"632"	"0"
"108"	"93"	"43"	"330"	"29"	"136"	"9"	"3"	"4"	"1"	"15"	"8"	"16"	"18"	"16"	"628"	"0"	"22"	"650"	"0"
"109"	"94"	"76"	"285"	"22"	"80"	"3"	"3"	"28"	"10"	"23"	"5"	"5"	"15"	"12"	"567"	"0"	"28"	"595"	"0"
"110"	"95"	"39"	"492"	"9"	"15"	"4"	"4"	"1"	"3"	"2"	"3"	"2"	"12"	"4"	"590"	"0"	"2"	"592"	"0"
"111"	"96"	"14"	"604"	"3"	"70"	"2"	"1"	"0"	"2"	"6"	"0"	"1"	"7"	"1"	"711"	"0"	"10"	"721"	"0"
"112"	"97"	"148"	"212"	"14"	"260"	"4"	"1"	"4"	"3"	"11"	"1"	"4"	"10"	"8"	"680"	"0"	"10"	"690"	"0"
"113"	"98"	"38"	"266"	"22"	"118"	"11"	"3"	"7"	"13"	"108"	"19"	"19"	"27"	"11"	"662"	"0"	"24"	"686"	"0"
"114"	"99"	"162"	"348"	"26"	"262"	"7"	"1"	"7"	"11"	"2"	"10"	"19"	"18"	"15"	"888"	"0"	"20"	"908"	"0"
"115"	"100"	"38"	"439"	"10"	"55"	"4"	"3"	"0"	"2"	"2"	"3"	"11"	"21"	"9"	"597"	"0"	"13"	"610"	"0"
"116"	"101"	"350"	"270"	"14"	"142"	"2"	"4"	"6"	"4"	"0"	"6"	"14"	"15"	"8"	"835"	"0"	"15"	"850"	"0"
"117"	"102"	"67"	"228"	"15"	"242"	"5"	"0"	"1"	"3"	"3"	"4"	"11"	"9"	"7"	"595"	"0"	"16"	"611"	"0"
"118"	"103"	"10"	"581"	"9"	"47"	"0"	"0"	"1"	"2"	"1"	"3"	"3"	"13"	"5"	"675"	"0"	"10"	"685"	"0"
"119"	"104"	"15"	"589"	"17"	"202"	"1"	"0"	"1"	"3"	"4"	"2"	"4"	"8"	"10"	"856"	"0"	"4"	"860"	"0"
"120"	"105"	"42"	"882"	"5"	"34"	"3"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"971"	"0"	"3"	"974"	"0"
"121"	"106"	"95"	"237"	"15"	"139"	"12"	"0"	"1"	"3"	"4"	"4"	"11"	"8"	"11"	"540"	"0"	"22"	"562"	"0"
"122"	"107"	"361"	"236"	"12"	"16"	"2"	"2"	"5"	"4"	"11"	"2"	"3"	"9"	"6"	"669"	"0"	"10"	"679"	"0"
"123"	"108"	"39"	"510"	"21"	"111"	"2"	"2"	"5"	"4"	"0"	"1"	"26"	"10"	"14"	"745"	"0"	"11"	"756"	"0"
"124"	"109"	"6"	"362"	"6"	"74"	"2"	"0"	"0"	"0"	"2"	"2"	"7"	"5"	"3"	"469"	"0"	"5"	"474"	"0"
"125"	"110"	"4"	"573"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"584"	"0"	"2"	"586"	"0"
"126"	"111"	"190"	"271"	"22"	"97"	"13"	"1"	"2"	"1"	"1"	"4"	"8"	"5"	"10"	"625"	"0"	"19"	"644"	"0"
"127"	"112"	"7"	"583"	"5"	"39"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"636"	"0"	"5"	"641"	"0"
"128"	"113"	"39"	"668"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"715"	"0"	"0"	"715"	"0"
"129"	"114"	"43"	"211"	"7"	"36"	"0"	"0"	"1"	"3"	"2"	"5"	"5"	"13"	"8"	"334"	"0"	"22"	"356"	"0"
"130"	"115"	"50"	"658"	"5"	"5"	"0"	"1"	"1"	"5"	"1"	"4"	"4"	"14"	"8"	"756"	"0"	"12"	"768"	"0"
"131"	"116"	"45"	"248"	"4"	"18"	"0"	"0"	"1"	"2"	"1"	"3"	"6"	"6"	"3"	"337"	"0"	"14"	"351"	"0"
"132"	"117"	"14"	"558"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"583"	"0"	"2"	"585"	"0"
"133"	"118"	"67"	"590"	"1"	"4"	"1"	"1"	"0"	"2"	"1"	"0"	"12"	"5"	"10"	"694"	"0"	"6"	"700"	"0"
"134"	"119"	"401"	"217"	"12"	"41"	"2"	"9"	"8"	"4"	"2"	"12"	"3"	"11"	"7"	"729"	"0"	"27"	"756"	"0"
"135"	"120"	"241"	"166"	"17"	"129"	"2"	"2"	"7"	"3"	"4"	"8"	"18"	"17"	"4"	"618"	"0"	"25"	"643"	"0"
"136"	"121"	"26"	"760"	"13"	"21"	"15"	"1"	"1"	"1"	"0"	"2"	"6"	"16"	"10"	"872"	"0"	"21"	"893"	"0"
"137"	"122"	"32"	"224"	"33"	"315"	"8"	"1"	"3"	"2"	"5"	"4"	"7"	"8"	"8"	"650"	"0"	"17"	"667"	"0"
"138"	"123"	"148"	"482"	"12"	"12"	"1"	"0"	"3"	"4"	"2"	"3"	"9"	"10"	"5"	"691"	"0"	"18"	"709"	"0"
"139"	"124"	"73"	"672"	"8"	"17"	"0"	"0"	"1"	"0"	"1"	"2"	"3"	"7"	"10"	"794"	"0"	"5"	"799"	"0"
"140"	"125"	"141"	"417"	"7"	"37"	"3"	"2"	"2"	"2"	"2"	"2"	"3"	"21"	"18"	"657"	"0"	"14"	"671"	"0"
"141"	"126"	"90"	"386"	"5"	"74"	"4"	"0"	"3"	"4"	"1"	"4"	"7"	"14"	"13"	"605"	"0"	"12"	"617"	"0"
"142"	"127"	"105"	"246"	"7"	"0"	"1"	"2"	"2"	"0"	"1"	"6"	"3"	"8"	"9"	"390"	"0"	"25"	"415"	"0"
"143"	"128"	"500"	"160"	"5"	"26"	"5"	"0"	"8"	"7"	"3"	"5"	"1"	"19"	"8"	"747"	"0"	"16"	"763"	"0"
"144"	"129"	"910"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"927"	"0"	"15"	"942"	"0"
"145"	"130"	"436"	"9"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"451"	"0"	"3"	"454"	"0"
"146"	"131"	"749"	"27"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"2"	"786"	"0"	"16"	"802"	"0"
"147"	"132"	"232"	"337"	"7"	"15"	"1"	"2"	"3"	"2"	"0"	"6"	"3"	"15"	"9"	"632"	"0"	"17"	"649"	"0"
"148"	"133"	"175"	"396"	"5"	"27"	"3"	"1"	"3"	"1"	"4"	"4"	"9"	"10"	"14"	"652"	"0"	"24"	"676"	"0"
"149"	"134"	"157"	"483"	"7"	"23"	"2"	"1"	"3"	"3"	"2"	"9"	"2"	"7"	"7"	"706"	"0"	"17"	"723"	"0"
"150"	"134K"	"57"	"293"	"5"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"6"	"2"	"371"	"0"	"5"	"376"	"0"
"151"	"135"	"262"	"295"	"5"	"30"	"3"	"0"	"0"	"2"	"0"	"0"	"3"	"2"	"0"	"602"	"0"	"3"	"605"	"0"
"152"	"136"	"66"	"386"	"12"	"66"	"1"	"1"	"1"	"3"	"3"	"4"	"5"	"13"	"5"	"566"	"0"	"12"	"578"	"0"
"153"	"137"	"116"	"588"	"4"	"18"	"0"	"0"	"2"	"7"	"4"	"13"	"9"	"5"	"6"	"772"	"0"	"17"	"789"	"0"
"154"	"138"	"197"	"261"	"8"	"38"	"2"	"0"	"4"	"6"	"0"	"5"	"9"	"16"	"6"	"552"	"0"	"11"	"563"	"0"
"155"	"139"	"233"	"528"	"12"	"32"	"1"	"4"	"6"	"6"	"5"	"17"	"12"	"11"	"14"	"881"	"0"	"21"	"902"	"0"
"156"	"140"	"78"	"756"	"7"	"9"	"1"	"1"	"2"	"4"	"4"	"6"	"3"	"16"	"13"	"900"	"0"	"20"	"920"	"0"
"157"	"141"	"354"	"307"	"31"	"150"	"9"	"2"	"3"	"6"	"5"	"5"	"7"	"21"	"13"	"913"	"0"	"29"	"942"	"0"
"158"	"142"	"207"	"182"	"17"	"77"	"2"	"2"	"3"	"2"	"2"	"2"	"4"	"7"	"4"	"511"	"0"	"11"	"522"	"0"
"159"	"143"	"220"	"143"	"14"	"48"	"1"	"1"	"0"	"1"	"3"	"3"	"7"	"5"	"3"	"449"	"0"	"10"	"459"	"0"
"160"	"144"	"801"	"104"	"10"	"14"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"5"	"4"	"944"	"0"	"29"	"973"	"0"
"161"	"145"	"17"	"58"	"13"	"178"	"5"	"0"	"1"	"2"	"1"	"1"	"2"	"1"	"3"	"282"	"0"	"5"	"287"	"0"
"162"	"146"	"23"	"358"	"27"	"263"	"7"	"1"	"1"	"1"	"3"	"4"	"18"	"12"	"7"	"725"	"0"	"21"	"746"	"0"
"163"	"147"	"30"	"164"	"21"	"240"	"2"	"2"	"4"	"4"	"2"	"4"	"13"	"14"	"17"	"517"	"0"	"20"	"537"	"0"
"164"	"148"	"19"	"167"	"18"	"194"	"1"	"0"	"2"	"2"	"3"	"0"	"4"	"3"	"3"	"416"	"0"	"5"	"421"	"0"
"165"	"149"	"132"	"406"	"17"	"150"	"5"	"2"	"4"	"5"	"3"	"5"	"9"	"14"	"16"	"768"	"0"	"22"	"790"	"0"
"166"	"150"	"87"	"450"	"14"	"114"	"7"	"6"	"3"	"9"	"3"	"13"	"8"	"25"	"9"	"748"	"0"	"33"	"781"	"0"
"167"	"151"	"19"	"347"	"10"	"119"	"3"	"0"	"5"	"5"	"1"	"1"	"6"	"7"	"10"	"533"	"0"	"20"	"553"	"0"
"168"	"152"	"33"	"373"	"19"	"118"	"1"	"1"	"3"	"1"	"4"	"4"	"7"	"29"	"9"	"602"	"0"	"12"	"614"	"0"
"169"	"153"	"157"	"377"	"28"	"159"	"4"	"2"	"6"	"10"	"2"	"12"	"13"	"24"	"14"	"808"	"0"	"25"	"833"	"0"
"170"	"154"	"295"	"153"	"29"	"159"	"9"	"16"	"9"	"3"	"5"	"6"	"98"	"9"	"10"	"801"	"0"	"24"	"825"	"0"
"171"	"155"	"102"	"174"	"33"	"359"	"10"	"4"	"3"	"3"	"5"	"10"	"43"	"10"	"15"	"771"	"0"	"13"	"784"	"0"
