"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"20"	"8"	"12"	"522"	"11"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"1"	"0"	"1"	"4"	"0"	"1"	"556"	"0"	"3"	"559"	"0"
"21"	"9"	"46"	"342"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"2"	"402"	"0"	"3"	"405"	"0"
"22"	"10"	"31"	"756"	"19"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"809"	"0"	"0"	"809"	"0"
"23"	"11"	"48"	"770"	"7"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"827"	"0"	"1"	"828"	"0"
"24"	"12"	"92"	"208"	"339"	"39"	"7"	"5"	"6"	"6"	"2"	"11"	"61"	"4"	"11"	"13"	"13"	"14"	"3"	"834"	"0"	"2"	"836"	"0"
"25"	"13"	"7"	"690"	"12"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"4"	"4"	"0"	"725"	"0"	"11"	"736"	"0"
"26"	"14"	"19"	"641"	"19"	"1"	"2"	"0"	"0"	"1"	"2"	"4"	"1"	"0"	"0"	"0"	"2"	"4"	"2"	"698"	"0"	"3"	"701"	"0"
"27"	"15"	"13"	"592"	"33"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"641"	"0"	"0"	"641"	"0"
"28"	"16"	"250"	"97"	"114"	"10"	"2"	"1"	"1"	"2"	"7"	"8"	"4"	"3"	"5"	"12"	"10"	"25"	"5"	"556"	"0"	"3"	"559"	"0"
"29"	"17"	"71"	"116"	"146"	"4"	"1"	"0"	"3"	"1"	"2"	"2"	"2"	"3"	"2"	"3"	"3"	"11"	"2"	"372"	"0"	"0"	"372"	"0"
"30"	"18"	"21"	"105"	"72"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"4"	"3"	"4"	"3"	"1"	"220"	"0"	"3"	"223"	"0"
"31"	"19"	"23"	"562"	"21"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"5"	"1"	"0"	"617"	"0"	"4"	"621"	"0"
"32"	"20"	"30"	"816"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"3"	"0"	"856"	"0"	"5"	"861"	"0"
"33"	"21"	"136"	"225"	"84"	"4"	"3"	"2"	"0"	"2"	"1"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"3"	"466"	"0"	"3"	"469"	"0"
"34"	"22"	"208"	"147"	"26"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"3"	"0"	"0"	"1"	"1"	"5"	"4"	"398"	"0"	"3"	"401"	"0"
"35"	"23"	"378"	"388"	"62"	"2"	"2"	"0"	"2"	"2"	"2"	"0"	"1"	"4"	"2"	"7"	"9"	"8"	"21"	"890"	"0"	"17"	"907"	"0"
"36"	"24"	"175"	"218"	"25"	"3"	"1"	"0"	"1"	"2"	"1"	"1"	"1"	"2"	"0"	"3"	"4"	"3"	"6"	"446"	"0"	"7"	"453"	"0"
"37"	"24A"	"67"	"274"	"41"	"3"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"402"	"0"	"1"	"403"	"0"
"38"	"25"	"223"	"87"	"10"	"1"	"1"	"1"	"1"	"3"	"1"	"2"	"2"	"1"	"6"	"5"	"2"	"16"	"9"	"371"	"0"	"4"	"375"	"0"
"39"	"26"	"47"	"557"	"40"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"0"	"1"	"4"	"7"	"7"	"0"	"671"	"0"	"2"	"673"	"0"
"40"	"27"	"45"	"520"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"4"	"0"	"608"	"0"	"0"	"608"	"0"
"41"	"28"	"7"	"55"	"142"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"206"	"0"	"3"	"209"	"0"
"42"	"29"	"45"	"128"	"278"	"3"	"0"	"0"	"1"	"2"	"0"	"2"	"1"	"1"	"3"	"3"	"0"	"6"	"0"	"473"	"0"	"13"	"486"	"0"
"43"	"30"	"25"	"159"	"226"	"2"	"2"	"1"	"1"	"3"	"3"	"1"	"0"	"4"	"2"	"8"	"4"	"8"	"1"	"450"	"0"	"3"	"453"	"0"
"44"	"31"	"89"	"122"	"244"	"4"	"1"	"1"	"2"	"0"	"5"	"3"	"3"	"0"	"4"	"1"	"5"	"3"	"2"	"489"	"0"	"6"	"495"	"0"
"45"	"31A"	"67"	"68"	"229"	"7"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"4"	"1"	"3"	"2"	"7"	"7"	"399"	"0"	"9"	"408"	"0"
"46"	"32"	"217"	"203"	"252"	"5"	"2"	"2"	"2"	"4"	"2"	"4"	"1"	"3"	"4"	"7"	"3"	"6"	"18"	"735"	"0"	"5"	"740"	"0"
"47"	"33"	"11"	"739"	"19"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"774"	"0"	"1"	"775"	"0"
"48"	"34"	"2"	"582"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"599"	"0"	"0"	"599"	"0"
"49"	"35"	"116"	"324"	"9"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"458"	"0"	"2"	"460"	"0"
"50"	"35A"	"44"	"253"	"14"	"0"	"0"	"0"	"0"	"0"	"8"	"2"	"0"	"2"	"0"	"1"	"0"	"5"	"1"	"330"	"0"	"2"	"332"	"0"
"51"	"36"	"16"	"845"	"10"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"2"	"1"	"881"	"0"	"7"	"888"	"0"
"52"	"37"	"2"	"828"	"62"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"0"	"1"	"1"	"902"	"0"	"0"	"902"	"0"
"53"	"38"	"3"	"431"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"443"	"0"	"5"	"448"	"0"
"54"	"39"	"50"	"619"	"44"	"0"	"1"	"0"	"0"	"2"	"3"	"0"	"0"	"1"	"2"	"4"	"5"	"7"	"4"	"742"	"0"	"26"	"768"	"0"
"55"	"40"	"78"	"422"	"16"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"7"	"527"	"0"	"5"	"532"	"0"
"56"	"41"	"65"	"63"	"412"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"1"	"1"	"548"	"0"	"4"	"552"	"0"
"57"	"41A"	"45"	"30"	"415"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"4"	"2"	"503"	"0"	"3"	"506"	"0"
"58"	"42"	"129"	"95"	"246"	"4"	"1"	"1"	"0"	"2"	"0"	"5"	"1"	"0"	"1"	"4"	"1"	"3"	"4"	"497"	"0"	"0"	"497"	"0"
"59"	"43"	"69"	"69"	"141"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"9"	"1"	"1"	"299"	"0"	"0"	"299"	"0"
"60"	"44"	"115"	"97"	"74"	"3"	"0"	"3"	"2"	"5"	"4"	"2"	"1"	"3"	"2"	"6"	"5"	"2"	"13"	"337"	"0"	"5"	"342"	"0"
"61"	"45"	"58"	"249"	"375"	"13"	"6"	"1"	"1"	"6"	"2"	"0"	"1"	"0"	"2"	"4"	"4"	"3"	"5"	"730"	"0"	"2"	"732"	"0"
"62"	"46"	"144"	"137"	"14"	"1"	"0"	"0"	"0"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"4"	"4"	"9"	"323"	"0"	"7"	"330"	"0"
"63"	"46A"	"115"	"173"	"12"	"3"	"1"	"0"	"0"	"3"	"4"	"3"	"0"	"1"	"1"	"3"	"1"	"6"	"7"	"333"	"0"	"3"	"336"	"0"
"64"	"47"	"9"	"14"	"421"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"450"	"0"	"1"	"451"	"0"
"65"	"48"	"106"	"48"	"101"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"5"	"265"	"0"	"1"	"266"	"0"
"66"	"49"	"248"	"27"	"231"	"8"	"0"	"3"	"2"	"0"	"2"	"3"	"0"	"0"	"1"	"3"	"0"	"3"	"5"	"536"	"0"	"0"	"536"	"0"
"67"	"50"	"3"	"928"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"935"	"0"	"1"	"936"	"0"
"68"	"51"	"36"	"243"	"18"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"3"	"3"	"1"	"311"	"0"	"4"	"315"	"0"
"69"	"52"	"112"	"44"	"247"	"4"	"1"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"3"	"1"	"1"	"6"	"0"	"424"	"0"	"1"	"425"	"0"
"70"	"53"	"163"	"150"	"90"	"8"	"0"	"2"	"0"	"1"	"3"	"2"	"1"	"3"	"1"	"8"	"3"	"24"	"9"	"468"	"0"	"4"	"472"	"0"
"71"	"54"	"9"	"462"	"22"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"497"	"0"	"0"	"497"	"0"
"72"	"55"	"90"	"141"	"197"	"8"	"2"	"0"	"0"	"1"	"2"	"2"	"3"	"4"	"8"	"6"	"8"	"18"	"8"	"498"	"0"	"8"	"506"	"0"
"73"	"56"	"33"	"250"	"37"	"4"	"0"	"0"	"1"	"2"	"1"	"2"	"0"	"2"	"3"	"2"	"5"	"9"	"3"	"354"	"0"	"0"	"354"	"0"
"74"	"57"	"19"	"121"	"141"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"10"	"1"	"2"	"2"	"299"	"0"	"6"	"305"	"0"
"75"	"58"	"18"	"74"	"307"	"4"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"7"	"0"	"1"	"0"	"418"	"0"	"0"	"418"	"0"
"76"	"59"	"0"	"544"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"549"	"0"	"2"	"551"	"0"
"77"	"60"	"43"	"307"	"210"	"5"	"5"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"5"	"1"	"4"	"2"	"586"	"0"	"9"	"595"	"0"
"78"	"61"	"285"	"94"	"15"	"2"	"0"	"1"	"0"	"1"	"4"	"2"	"0"	"1"	"3"	"1"	"0"	"7"	"14"	"430"	"0"	"3"	"433"	"0"
"79"	"62"	"269"	"125"	"30"	"1"	"2"	"1"	"1"	"0"	"1"	"2"	"1"	"3"	"3"	"4"	"7"	"23"	"9"	"482"	"0"	"3"	"485"	"0"
"80"	"63"	"104"	"101"	"36"	"4"	"3"	"1"	"0"	"1"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"4"	"0"	"259"	"0"	"2"	"261"	"0"
"81"	"63A"	"101"	"92"	"38"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"236"	"0"	"0"	"236"	"0"
"82"	"64"	"93"	"189"	"187"	"5"	"4"	"2"	"2"	"1"	"5"	"1"	"2"	"5"	"2"	"9"	"2"	"17"	"2"	"528"	"0"	"2"	"530"	"0"
"83"	"65"	"79"	"84"	"194"	"5"	"1"	"4"	"0"	"1"	"4"	"2"	"2"	"5"	"4"	"10"	"8"	"18"	"4"	"425"	"0"	"3"	"428"	"0"
"84"	"66"	"24"	"41"	"285"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"5"	"0"	"4"	"4"	"370"	"0"	"2"	"372"	"0"
"85"	"67"	"179"	"62"	"102"	"6"	"5"	"2"	"0"	"1"	"3"	"3"	"1"	"2"	"2"	"4"	"0"	"10"	"9"	"391"	"0"	"1"	"392"	"0"
"86"	"68"	"2"	"1108"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1114"	"0"	"1"	"1115"	"0"
"87"	"69"	"1"	"1113"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1116"	"0"	"0"	"1116"	"0"
"88"	"70"	"5"	"5"	"709"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"2"	"1"	"5"	"5"	"748"	"0"	"2"	"750"	"0"
"89"	"71"	"9"	"871"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"888"	"0"	"1"	"889"	"0"
"90"	"72"	"2"	"625"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"634"	"0"	"1"	"635"	"0"
"91"	"73"	"131"	"49"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"182"	"0"	"1"	"183"	"0"
"92"	"74"	"14"	"386"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"404"	"0"	"0"	"404"	"0"
"93"	"75"	"6"	"540"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"550"	"0"	"0"	"550"	"0"
"94"	"76"	"0"	"705"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"706"	"0"	"0"	"706"	"0"
"95"	"77"	"2"	"672"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"676"	"0"	"2"	"678"	"0"
"96"	"78"	"4"	"1008"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1015"	"0"	"0"	"1015"	"0"
"97"	"79"	"1"	"752"	"6"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"763"	"0"	"2"	"765"	"0"
"98"	"80"	"337"	"30"	"192"	"5"	"1"	"1"	"1"	"1"	"2"	"4"	"1"	"0"	"2"	"1"	"2"	"14"	"37"	"631"	"0"	"8"	"639"	"0"
"99"	"81"	"367"	"30"	"48"	"1"	"0"	"2"	"0"	"3"	"2"	"0"	"0"	"0"	"1"	"3"	"1"	"15"	"5"	"478"	"0"	"0"	"478"	"0"
"100"	"82"	"397"	"138"	"67"	"5"	"5"	"6"	"1"	"2"	"11"	"3"	"2"	"4"	"7"	"7"	"3"	"30"	"16"	"704"	"0"	"6"	"710"	"0"
"101"	"83"	"693"	"12"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"710"	"0"	"0"	"710"	"0"
"102"	"84"	"472"	"68"	"16"	"1"	"1"	"1"	"0"	"0"	"1"	"4"	"1"	"0"	"0"	"1"	"1"	"20"	"29"	"616"	"0"	"8"	"624"	"0"
"103"	"85"	"220"	"96"	"189"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"6"	"3"	"9"	"7"	"535"	"0"	"3"	"538"	"0"
"104"	"86"	"534"	"158"	"36"	"3"	"1"	"1"	"0"	"2"	"2"	"2"	"1"	"3"	"1"	"1"	"1"	"13"	"8"	"767"	"0"	"5"	"772"	"0"
"105"	"87"	"17"	"353"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"383"	"0"	"0"	"383"	"0"
"106"	"88"	"304"	"188"	"12"	"0"	"1"	"0"	"1"	"2"	"4"	"1"	"1"	"1"	"3"	"3"	"4"	"14"	"30"	"569"	"0"	"24"	"593"	"0"
"107"	"89"	"47"	"137"	"312"	"4"	"2"	"0"	"3"	"3"	"2"	"2"	"2"	"6"	"6"	"9"	"6"	"14"	"8"	"563"	"0"	"5"	"568"	"0"
"108"	"90"	"6"	"730"	"13"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"751"	"0"	"0"	"751"	"0"
"109"	"91"	"5"	"789"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"806"	"0"	"0"	"806"	"0"
"110"	"92"	"4"	"841"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"853"	"0"	"11"	"864"	"0"
"111"	"93"	"9"	"698"	"55"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"772"	"0"	"4"	"776"	"0"
"112"	"94"	"3"	"593"	"46"	"3"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"652"	"0"	"1"	"653"	"0"
"113"	"95"	"127"	"150"	"29"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"6"	"3"	"9"	"330"	"0"	"1"	"331"	"0"
"114"	"96"	"10"	"449"	"11"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"22"	"0"	"26"	"521"	"0"	"0"	"521"	"0"
"115"	"97"	"43"	"238"	"83"	"5"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"2"	"3"	"2"	"384"	"0"	"2"	"386"	"0"
"116"	"98"	"40"	"157"	"122"	"1"	"1"	"1"	"2"	"3"	"2"	"1"	"2"	"3"	"1"	"3"	"0"	"0"	"1"	"340"	"0"	"1"	"341"	"0"
"117"	"99"	"22"	"719"	"75"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"92"	"3"	"1"	"919"	"0"	"2"	"921"	"0"
"118"	"100"	"12"	"18"	"565"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"0"	"600"	"0"	"0"	"600"	"0"
"119"	"101"	"65"	"594"	"97"	"5"	"1"	"4"	"0"	"0"	"1"	"1"	"1"	"3"	"1"	"0"	"7"	"4"	"2"	"786"	"0"	"3"	"789"	"0"
"120"	"102"	"82"	"96"	"170"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"3"	"2"	"362"	"0"	"7"	"369"	"0"
"121"	"103"	"97"	"104"	"36"	"3"	"1"	"1"	"0"	"3"	"6"	"1"	"0"	"4"	"2"	"5"	"7"	"15"	"3"	"288"	"0"	"2"	"290"	"0"
"122"	"104"	"3"	"462"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"471"	"0"	"4"	"475"	"0"
"123"	"105"	"43"	"151"	"295"	"6"	"0"	"4"	"0"	"1"	"0"	"0"	"3"	"2"	"1"	"5"	"1"	"11"	"8"	"531"	"0"	"1"	"532"	"0"
"124"	"106"	"175"	"162"	"374"	"6"	"1"	"3"	"4"	"2"	"4"	"0"	"1"	"0"	"2"	"1"	"3"	"2"	"3"	"743"	"0"	"0"	"743"	"0"
"125"	"107"	"59"	"93"	"463"	"7"	"4"	"0"	"4"	"1"	"2"	"1"	"0"	"3"	"6"	"10"	"4"	"7"	"6"	"670"	"0"	"3"	"673"	"0"
"126"	"108"	"13"	"460"	"21"	"2"	"0"	"0"	"0"	"3"	"2"	"1"	"1"	"2"	"1"	"1"	"4"	"2"	"1"	"514"	"0"	"10"	"524"	"0"
"127"	"109"	"31"	"78"	"114"	"4"	"38"	"0"	"1"	"1"	"2"	"0"	"1"	"0"	"1"	"1"	"5"	"9"	"5"	"291"	"0"	"1"	"292"	"0"
"128"	"110"	"49"	"206"	"38"	"2"	"5"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"1"	"2"	"4"	"6"	"1"	"320"	"0"	"6"	"326"	"0"
"129"	"111"	"158"	"76"	"159"	"22"	"14"	"0"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"437"	"0"	"0"	"437"	"0"
"130"	"112"	"144"	"87"	"83"	"58"	"3"	"1"	"0"	"0"	"3"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"5"	"394"	"0"	"9"	"403"	"0"
"131"	"113"	"2"	"1017"	"44"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"3"	"1"	"1"	"0"	"1072"	"0"	"2"	"1074"	"0"
"132"	"114"	"18"	"194"	"120"	"5"	"3"	"0"	"1"	"1"	"1"	"0"	"1"	"3"	"2"	"2"	"3"	"3"	"0"	"357"	"0"	"1"	"358"	"0"
"133"	"115"	"22"	"699"	"168"	"3"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"4"	"1"	"0"	"2"	"906"	"0"	"4"	"910"	"0"
"134"	"116"	"79"	"94"	"65"	"0"	"0"	"2"	"1"	"2"	"3"	"5"	"0"	"2"	"4"	"1"	"4"	"8"	"0"	"270"	"0"	"1"	"271"	"0"
"135"	"117"	"131"	"336"	"23"	"1"	"1"	"4"	"1"	"5"	"1"	"3"	"6"	"5"	"1"	"4"	"22"	"10"	"19"	"573"	"0"	"28"	"601"	"0"
"136"	"118"	"45"	"167"	"140"	"4"	"1"	"0"	"0"	"1"	"3"	"2"	"0"	"1"	"1"	"0"	"3"	"2"	"9"	"379"	"0"	"12"	"391"	"0"
"137"	"118A"	"19"	"217"	"74"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"3"	"2"	"3"	"0"	"1"	"324"	"0"	"6"	"330"	"0"
"138"	"119"	"8"	"37"	"568"	"3"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"3"	"0"	"626"	"0"	"1"	"627"	"0"
"139"	"120"	"20"	"887"	"54"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"2"	"0"	"0"	"6"	"1"	"5"	"1"	"981"	"0"	"7"	"988"	"0"
"140"	"121"	"63"	"389"	"174"	"1"	"0"	"0"	"2"	"2"	"1"	"2"	"1"	"0"	"1"	"5"	"1"	"1"	"0"	"643"	"0"	"1"	"644"	"0"
"141"	"122"	"58"	"347"	"139"	"9"	"3"	"1"	"1"	"0"	"3"	"1"	"1"	"2"	"2"	"5"	"7"	"7"	"2"	"588"	"0"	"2"	"590"	"0"
"142"	"123"	"31"	"276"	"160"	"4"	"1"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"5"	"5"	"3"	"8"	"499"	"0"	"11"	"510"	"0"
"143"	"124"	"26"	"487"	"119"	"3"	"0"	"2"	"1"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"5"	"2"	"1"	"650"	"0"	"1"	"651"	"0"
