"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"12"	"127"	"288"	"29"	"4"	"5"	"5"	"5"	"4"	"2"	"5"	"2"	"1"	"477"	"0"	"6"	"483"	"0"
"26"	"13"	"470"	"262"	"11"	"8"	"0"	"8"	"2"	"3"	"1"	"3"	"7"	"7"	"782"	"0"	"15"	"797"	"0"
"27"	"14"	"488"	"70"	"34"	"3"	"3"	"2"	"0"	"1"	"0"	"1"	"2"	"2"	"606"	"0"	"4"	"610"	"0"
"28"	"15"	"271"	"126"	"23"	"4"	"8"	"7"	"5"	"15"	"5"	"1"	"6"	"8"	"479"	"0"	"21"	"500"	"0"
"29"	"16"	"96"	"495"	"252"	"33"	"11"	"22"	"6"	"11"	"4"	"20"	"27"	"29"	"1006"	"0"	"35"	"1041"	"0"
"30"	"17"	"451"	"45"	"4"	"1"	"3"	"2"	"2"	"3"	"2"	"5"	"2"	"3"	"523"	"0"	"12"	"535"	"0"
"31"	"18"	"385"	"83"	"8"	"3"	"2"	"1"	"4"	"2"	"3"	"8"	"4"	"9"	"512"	"0"	"14"	"526"	"0"
"32"	"19"	"489"	"55"	"11"	"0"	"2"	"3"	"1"	"0"	"2"	"4"	"1"	"9"	"577"	"0"	"13"	"590"	"0"
"33"	"20"	"182"	"394"	"20"	"8"	"4"	"4"	"1"	"8"	"3"	"5"	"12"	"10"	"651"	"0"	"20"	"671"	"0"
"34"	"21"	"574"	"8"	"6"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"592"	"0"	"4"	"596"	"0"
"35"	"22"	"473"	"21"	"7"	"4"	"4"	"2"	"2"	"3"	"3"	"2"	"4"	"4"	"529"	"0"	"26"	"555"	"0"
"36"	"23"	"345"	"338"	"61"	"13"	"12"	"20"	"3"	"14"	"8"	"8"	"13"	"16"	"851"	"0"	"35"	"886"	"0"
"37"	"24"	"414"	"163"	"25"	"3"	"0"	"3"	"0"	"2"	"3"	"2"	"7"	"8"	"630"	"0"	"6"	"636"	"0"
"38"	"25"	"655"	"59"	"14"	"4"	"5"	"2"	"0"	"14"	"2"	"0"	"4"	"4"	"763"	"0"	"5"	"768"	"0"
"39"	"26"	"233"	"383"	"199"	"10"	"8"	"19"	"12"	"11"	"5"	"4"	"10"	"17"	"911"	"0"	"13"	"924"	"0"
"40"	"27"	"525"	"129"	"222"	"12"	"18"	"18"	"4"	"4"	"4"	"5"	"16"	"16"	"973"	"0"	"64"	"1037"	"0"
"41"	"28"	"449"	"82"	"4"	"0"	"3"	"1"	"1"	"1"	"1"	"0"	"2"	"5"	"549"	"0"	"12"	"561"	"0"
"42"	"29"	"404"	"111"	"14"	"2"	"8"	"6"	"8"	"2"	"2"	"1"	"2"	"3"	"563"	"0"	"6"	"569"	"0"
"43"	"30"	"311"	"461"	"106"	"16"	"14"	"8"	"2"	"3"	"1"	"6"	"11"	"12"	"951"	"0"	"10"	"961"	"0"
"44"	"31"	"466"	"421"	"112"	"24"	"7"	"9"	"5"	"7"	"7"	"7"	"18"	"23"	"1106"	"0"	"21"	"1127"	"0"
"45"	"32"	"291"	"267"	"14"	"6"	"5"	"7"	"4"	"2"	"5"	"4"	"1"	"3"	"609"	"0"	"16"	"625"	"0"
"46"	"33"	"468"	"173"	"13"	"8"	"8"	"8"	"5"	"3"	"2"	"1"	"5"	"5"	"699"	"0"	"19"	"718"	"0"
"47"	"34"	"268"	"272"	"75"	"7"	"4"	"6"	"3"	"4"	"6"	"5"	"1"	"13"	"664"	"0"	"10"	"674"	"0"
"48"	"35"	"375"	"284"	"43"	"5"	"3"	"6"	"3"	"2"	"0"	"1"	"5"	"6"	"733"	"0"	"22"	"755"	"0"
"49"	"36"	"226"	"378"	"49"	"5"	"0"	"3"	"4"	"2"	"2"	"1"	"4"	"6"	"680"	"0"	"13"	"693"	"0"
"50"	"37"	"176"	"412"	"39"	"12"	"2"	"4"	"1"	"0"	"0"	"1"	"3"	"4"	"654"	"0"	"4"	"658"	"0"
"51"	"38"	"692"	"69"	"13"	"0"	"9"	"3"	"1"	"0"	"0"	"1"	"1"	"4"	"793"	"0"	"10"	"803"	"0"
"52"	"39"	"441"	"119"	"15"	"0"	"3"	"3"	"4"	"2"	"0"	"2"	"2"	"4"	"595"	"0"	"15"	"610"	"0"
"53"	"40"	"753"	"36"	"43"	"6"	"14"	"7"	"2"	"5"	"7"	"1"	"3"	"8"	"885"	"0"	"5"	"890"	"0"
"54"	"41"	"287"	"266"	"39"	"8"	"8"	"12"	"3"	"25"	"18"	"9"	"8"	"28"	"711"	"0"	"66"	"777"	"0"
"55"	"42"	"287"	"426"	"37"	"10"	"1"	"6"	"0"	"3"	"4"	"3"	"6"	"14"	"797"	"0"	"18"	"815"	"0"
"56"	"43"	"337"	"227"	"27"	"7"	"7"	"3"	"1"	"1"	"4"	"0"	"4"	"3"	"621"	"0"	"10"	"631"	"0"
"57"	"44"	"314"	"218"	"37"	"4"	"0"	"5"	"3"	"6"	"2"	"1"	"4"	"16"	"610"	"0"	"26"	"636"	"0"
"58"	"45"	"138"	"405"	"11"	"10"	"4"	"6"	"0"	"4"	"2"	"1"	"5"	"2"	"588"	"0"	"3"	"591"	"0"
"59"	"45A"	"89"	"469"	"33"	"7"	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"615"	"0"	"2"	"617"	"0"
"60"	"46"	"259"	"716"	"40"	"4"	"12"	"4"	"7"	"4"	"8"	"6"	"13"	"6"	"1079"	"0"	"23"	"1102"	"0"
"61"	"47"	"844"	"12"	"15"	"1"	"6"	"10"	"1"	"4"	"3"	"1"	"3"	"5"	"905"	"0"	"22"	"927"	"0"
"62"	"48"	"635"	"49"	"10"	"2"	"1"	"3"	"0"	"4"	"1"	"2"	"1"	"1"	"709"	"0"	"7"	"716"	"0"
"63"	"49"	"238"	"346"	"15"	"7"	"3"	"3"	"5"	"1"	"1"	"8"	"7"	"6"	"640"	"0"	"13"	"653"	"0"
"64"	"50"	"357"	"174"	"11"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"2"	"7"	"555"	"0"	"12"	"567"	"0"
"65"	"51"	"865"	"21"	"9"	"1"	"3"	"5"	"3"	"7"	"4"	"5"	"7"	"13"	"943"	"0"	"48"	"991"	"0"
"66"	"52"	"191"	"327"	"18"	"8"	"3"	"2"	"2"	"13"	"5"	"4"	"14"	"5"	"592"	"0"	"12"	"604"	"0"
"67"	"53"	"114"	"286"	"23"	"4"	"2"	"3"	"1"	"22"	"9"	"1"	"6"	"6"	"477"	"0"	"6"	"483"	"0"
"68"	"54"	"190"	"348"	"153"	"9"	"7"	"16"	"3"	"9"	"11"	"5"	"16"	"15"	"782"	"0"	"20"	"802"	"0"
"69"	"55"	"300"	"208"	"17"	"8"	"9"	"5"	"2"	"2"	"1"	"4"	"5"	"7"	"568"	"0"	"10"	"578"	"0"
"70"	"56"	"251"	"300"	"21"	"6"	"4"	"2"	"1"	"6"	"4"	"3"	"8"	"4"	"610"	"0"	"10"	"620"	"0"
"71"	"57"	"50"	"306"	"56"	"5"	"1"	"1"	"0"	"2"	"1"	"2"	"2"	"1"	"427"	"0"	"5"	"432"	"0"
"72"	"57A"	"94"	"287"	"61"	"9"	"1"	"2"	"2"	"1"	"6"	"2"	"5"	"3"	"473"	"0"	"8"	"481"	"0"
"73"	"58"	"184"	"244"	"17"	"4"	"3"	"6"	"3"	"2"	"5"	"2"	"8"	"2"	"480"	"0"	"16"	"496"	"0"
"74"	"59"	"366"	"239"	"21"	"5"	"9"	"7"	"3"	"7"	"3"	"6"	"4"	"6"	"676"	"0"	"5"	"681"	"0"
"75"	"60"	"313"	"463"	"63"	"16"	"13"	"7"	"1"	"6"	"4"	"8"	"14"	"12"	"920"	"0"	"25"	"945"	"0"
"76"	"61"	"267"	"395"	"88"	"21"	"6"	"9"	"9"	"33"	"13"	"5"	"10"	"19"	"875"	"0"	"25"	"900"	"0"
"77"	"62"	"262"	"370"	"66"	"8"	"10"	"14"	"7"	"7"	"8"	"3"	"9"	"12"	"776"	"0"	"11"	"787"	"0"
"78"	"63"	"72"	"267"	"115"	"22"	"5"	"9"	"3"	"1"	"4"	"7"	"6"	"7"	"518"	"0"	"12"	"530"	"0"
"79"	"64"	"60"	"210"	"290"	"12"	"1"	"6"	"3"	"4"	"1"	"5"	"13"	"10"	"615"	"0"	"16"	"631"	"0"
"80"	"65"	"51"	"201"	"158"	"15"	"9"	"5"	"2"	"3"	"1"	"1"	"5"	"16"	"467"	"0"	"18"	"485"	"0"
"81"	"66"	"560"	"358"	"54"	"11"	"10"	"19"	"10"	"15"	"12"	"4"	"20"	"15"	"1088"	"0"	"47"	"1135"	"0"
"82"	"67"	"103"	"406"	"285"	"12"	"7"	"12"	"2"	"13"	"4"	"4"	"10"	"13"	"871"	"0"	"16"	"887"	"0"
"83"	"68"	"55"	"375"	"93"	"2"	"1"	"2"	"2"	"3"	"0"	"0"	"5"	"1"	"539"	"0"	"3"	"542"	"0"
"84"	"69"	"25"	"362"	"137"	"3"	"0"	"7"	"1"	"1"	"1"	"0"	"4"	"4"	"545"	"0"	"3"	"548"	"0"
"85"	"70"	"83"	"216"	"290"	"6"	"2"	"1"	"0"	"3"	"1"	"3"	"4"	"7"	"616"	"0"	"4"	"620"	"0"
"86"	"71"	"336"	"35"	"166"	"6"	"4"	"9"	"4"	"3"	"1"	"3"	"5"	"8"	"580"	"0"	"8"	"588"	"0"
"87"	"72"	"63"	"425"	"279"	"8"	"7"	"11"	"3"	"33"	"4"	"7"	"13"	"15"	"868"	"0"	"26"	"894"	"0"
"88"	"73"	"110"	"367"	"190"	"4"	"9"	"3"	"3"	"8"	"3"	"1"	"4"	"6"	"708"	"0"	"6"	"714"	"0"
"89"	"74"	"76"	"334"	"50"	"5"	"6"	"8"	"6"	"3"	"2"	"6"	"8"	"4"	"508"	"0"	"6"	"514"	"0"
"90"	"74A"	"100"	"261"	"89"	"4"	"5"	"6"	"2"	"1"	"2"	"6"	"7"	"6"	"489"	"0"	"14"	"503"	"0"
"91"	"75"	"38"	"369"	"33"	"2"	"2"	"5"	"0"	"2"	"1"	"0"	"0"	"2"	"454"	"0"	"6"	"460"	"0"
"92"	"76"	"533"	"75"	"31"	"3"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"649"	"0"	"0"	"649"	"0"
"93"	"77"	"754"	"42"	"4"	"1"	"1"	"3"	"3"	"4"	"0"	"6"	"1"	"5"	"824"	"0"	"12"	"836"	"0"
"94"	"78"	"129"	"404"	"142"	"11"	"9"	"3"	"5"	"1"	"4"	"6"	"15"	"10"	"739"	"0"	"10"	"749"	"0"
"95"	"79"	"96"	"159"	"316"	"7"	"26"	"5"	"1"	"6"	"4"	"4"	"15"	"10"	"649"	"0"	"9"	"658"	"0"
"96"	"80"	"40"	"92"	"264"	"5"	"3"	"7"	"1"	"0"	"1"	"2"	"5"	"9"	"429"	"0"	"4"	"433"	"0"
"97"	"81"	"74"	"561"	"45"	"4"	"10"	"5"	"2"	"8"	"3"	"2"	"4"	"5"	"723"	"0"	"3"	"726"	"0"
"98"	"82"	"165"	"194"	"299"	"10"	"1"	"14"	"2"	"1"	"3"	"3"	"7"	"5"	"704"	"0"	"22"	"726"	"0"
"99"	"83"	"13"	"36"	"318"	"4"	"2"	"5"	"0"	"0"	"1"	"1"	"6"	"0"	"386"	"0"	"7"	"393"	"0"
"100"	"84"	"342"	"44"	"8"	"3"	"4"	"6"	"7"	"6"	"3"	"2"	"4"	"3"	"432"	"0"	"6"	"438"	"0"
"101"	"85"	"408"	"60"	"84"	"4"	"7"	"10"	"2"	"3"	"0"	"0"	"3"	"3"	"584"	"0"	"1"	"585"	"0"
"102"	"86"	"24"	"204"	"318"	"11"	"3"	"5"	"1"	"1"	"3"	"3"	"9"	"14"	"596"	"0"	"5"	"601"	"0"
"103"	"87"	"204"	"135"	"233"	"9"	"10"	"18"	"6"	"1"	"9"	"4"	"7"	"15"	"651"	"0"	"5"	"656"	"0"
"104"	"88"	"86"	"81"	"216"	"14"	"5"	"12"	"1"	"4"	"8"	"8"	"20"	"18"	"473"	"0"	"32"	"505"	"0"
"105"	"89"	"21"	"49"	"543"	"5"	"2"	"4"	"1"	"0"	"1"	"1"	"7"	"6"	"640"	"0"	"10"	"650"	"0"
"106"	"90"	"873"	"30"	"5"	"1"	"4"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"917"	"0"	"0"	"917"	"0"
"107"	"91"	"30"	"452"	"34"	"0"	"1"	"2"	"1"	"0"	"0"	"3"	"6"	"9"	"538"	"0"	"5"	"543"	"0"
"108"	"92"	"20"	"560"	"15"	"1"	"1"	"3"	"0"	"0"	"3"	"3"	"9"	"6"	"621"	"0"	"10"	"631"	"0"
"109"	"93"	"31"	"281"	"35"	"4"	"4"	"8"	"4"	"3"	"4"	"2"	"8"	"7"	"391"	"0"	"13"	"404"	"0"
"110"	"94"	"47"	"481"	"129"	"11"	"12"	"19"	"3"	"5"	"4"	"6"	"11"	"14"	"742"	"0"	"19"	"761"	"0"
"111"	"95"	"204"	"47"	"110"	"3"	"71"	"9"	"3"	"2"	"5"	"1"	"5"	"6"	"466"	"0"	"15"	"481"	"0"
"112"	"96"	"37"	"103"	"107"	"19"	"173"	"15"	"6"	"8"	"5"	"1"	"2"	"5"	"481"	"0"	"8"	"489"	"0"
"113"	"97"	"85"	"157"	"133"	"5"	"45"	"0"	"3"	"2"	"5"	"3"	"6"	"5"	"449"	"0"	"23"	"472"	"0"
"114"	"98"	"91"	"251"	"189"	"6"	"17"	"3"	"0"	"2"	"1"	"2"	"3"	"5"	"570"	"0"	"4"	"574"	"0"
"115"	"99"	"85"	"298"	"35"	"12"	"2"	"3"	"3"	"4"	"7"	"3"	"13"	"15"	"480"	"0"	"37"	"517"	"0"
"116"	"100"	"138"	"328"	"7"	"0"	"5"	"2"	"0"	"1"	"7"	"3"	"4"	"8"	"503"	"0"	"20"	"523"	"0"
"117"	"101"	"191"	"294"	"108"	"7"	"6"	"10"	"3"	"3"	"7"	"11"	"19"	"8"	"667"	"0"	"56"	"723"	"0"
"118"	"102"	"258"	"264"	"23"	"5"	"10"	"7"	"7"	"3"	"3"	"6"	"14"	"10"	"610"	"0"	"27"	"637"	"0"
"119"	"103"	"131"	"454"	"70"	"13"	"8"	"10"	"2"	"8"	"7"	"4"	"24"	"14"	"745"	"0"	"20"	"765"	"0"
"120"	"104"	"25"	"84"	"429"	"16"	"9"	"13"	"0"	"2"	"2"	"5"	"9"	"14"	"608"	"0"	"12"	"620"	"0"
"121"	"105"	"116"	"93"	"300"	"11"	"1"	"8"	"1"	"0"	"2"	"0"	"4"	"5"	"541"	"0"	"11"	"552"	"0"
"122"	"106"	"318"	"152"	"30"	"9"	"4"	"7"	"3"	"0"	"2"	"6"	"11"	"9"	"551"	"0"	"21"	"572"	"0"
"123"	"107"	"289"	"240"	"21"	"7"	"5"	"6"	"1"	"2"	"1"	"6"	"4"	"7"	"589"	"0"	"6"	"595"	"0"
"124"	"108"	"90"	"232"	"44"	"2"	"5"	"13"	"1"	"1"	"3"	"5"	"3"	"7"	"406"	"0"	"6"	"412"	"0"
"125"	"108A"	"143"	"86"	"243"	"13"	"1"	"12"	"2"	"3"	"2"	"7"	"19"	"26"	"557"	"0"	"23"	"580"	"0"
"126"	"109"	"152"	"140"	"196"	"19"	"5"	"25"	"2"	"3"	"4"	"9"	"17"	"31"	"603"	"0"	"25"	"628"	"0"
"127"	"110"	"155"	"86"	"256"	"7"	"4"	"14"	"3"	"3"	"3"	"5"	"15"	"16"	"567"	"0"	"13"	"580"	"0"
"128"	"111"	"420"	"48"	"119"	"2"	"5"	"2"	"2"	"2"	"2"	"0"	"2"	"1"	"605"	"0"	"4"	"609"	"0"
"129"	"112"	"344"	"209"	"71"	"10"	"9"	"13"	"6"	"13"	"10"	"7"	"12"	"23"	"727"	"0"	"32"	"759"	"0"
"130"	"113"	"278"	"157"	"17"	"2"	"7"	"9"	"5"	"2"	"1"	"3"	"6"	"6"	"493"	"0"	"10"	"503"	"0"
"131"	"114"	"528"	"26"	"20"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"2"	"580"	"0"	"2"	"582"	"0"
"132"	"115"	"432"	"95"	"68"	"15"	"11"	"13"	"3"	"9"	"3"	"0"	"1"	"4"	"654"	"0"	"3"	"657"	"0"
"133"	"116"	"203"	"165"	"117"	"7"	"2"	"10"	"3"	"2"	"2"	"3"	"12"	"21"	"547"	"0"	"23"	"570"	"0"
"134"	"117"	"93"	"267"	"143"	"7"	"5"	"9"	"4"	"4"	"1"	"6"	"6"	"10"	"555"	"0"	"4"	"559"	"0"
"135"	"118"	"348"	"271"	"123"	"10"	"8"	"6"	"6"	"2"	"3"	"6"	"13"	"9"	"805"	"0"	"21"	"826"	"0"
"136"	"119"	"731"	"61"	"32"	"10"	"6"	"13"	"11"	"8"	"6"	"1"	"7"	"13"	"899"	"0"	"20"	"919"	"0"
"137"	"120"	"96"	"222"	"33"	"2"	"3"	"9"	"2"	"17"	"1"	"1"	"11"	"6"	"403"	"0"	"8"	"411"	"0"
"138"	"121"	"129"	"367"	"168"	"2"	"7"	"5"	"4"	"4"	"2"	"2"	"7"	"7"	"704"	"0"	"14"	"718"	"0"
"139"	"122"	"162"	"213"	"53"	"13"	"7"	"8"	"3"	"5"	"6"	"3"	"12"	"6"	"491"	"0"	"12"	"503"	"0"
"140"	"123"	"193"	"349"	"328"	"21"	"14"	"28"	"12"	"7"	"3"	"5"	"8"	"15"	"983"	"0"	"10"	"993"	"0"
"141"	"124"	"54"	"58"	"372"	"7"	"7"	"21"	"2"	"3"	"1"	"9"	"7"	"23"	"564"	"0"	"15"	"579"	"0"
"142"	"124A"	"313"	"85"	"147"	"7"	"10"	"15"	"4"	"6"	"4"	"4"	"9"	"7"	"611"	"0"	"7"	"618"	"0"
"143"	"125"	"73"	"236"	"160"	"6"	"12"	"10"	"2"	"2"	"2"	"4"	"10"	"5"	"522"	"0"	"10"	"532"	"0"
"144"	"126"	"29"	"93"	"395"	"7"	"3"	"9"	"1"	"0"	"3"	"6"	"6"	"7"	"559"	"0"	"9"	"568"	"0"
"145"	"127"	"90"	"352"	"132"	"25"	"20"	"13"	"4"	"4"	"3"	"12"	"20"	"22"	"697"	"0"	"28"	"725"	"0"
"146"	"128"	"33"	"791"	"49"	"12"	"1"	"2"	"2"	"1"	"1"	"5"	"6"	"2"	"905"	"0"	"13"	"918"	"0"
"147"	"129"	"230"	"176"	"27"	"5"	"1"	"1"	"0"	"1"	"1"	"0"	"3"	"6"	"451"	"0"	"9"	"460"	"0"
"148"	"130"	"518"	"10"	"94"	"7"	"2"	"6"	"1"	"0"	"0"	"2"	"4"	"11"	"655"	"0"	"14"	"669"	"0"
"149"	"131"	"26"	"666"	"64"	"6"	"2"	"3"	"1"	"2"	"1"	"3"	"5"	"2"	"781"	"0"	"10"	"791"	"0"
"150"	"132"	"161"	"366"	"43"	"4"	"1"	"0"	"1"	"0"	"1"	"3"	"4"	"7"	"591"	"0"	"5"	"596"	"0"
"151"	"133"	"315"	"302"	"47"	"3"	"5"	"2"	"1"	"0"	"0"	"1"	"7"	"1"	"684"	"0"	"4"	"688"	"0"
"152"	"134"	"219"	"238"	"38"	"3"	"0"	"2"	"6"	"2"	"1"	"3"	"8"	"6"	"526"	"0"	"9"	"535"	"0"
"153"	"135"	"359"	"116"	"17"	"2"	"7"	"6"	"1"	"2"	"2"	"2"	"3"	"5"	"522"	"0"	"11"	"533"	"0"
"154"	"136"	"17"	"103"	"489"	"7"	"2"	"8"	"0"	"1"	"0"	"3"	"5"	"5"	"640"	"0"	"0"	"640"	"0"
"155"	"137"	"20"	"113"	"466"	"10"	"5"	"12"	"2"	"2"	"1"	"5"	"17"	"15"	"668"	"0"	"30"	"698"	"0"
"156"	"138"	"82"	"277"	"186"	"6"	"4"	"3"	"0"	"2"	"1"	"3"	"6"	"5"	"575"	"0"	"12"	"587"	"0"
"157"	"139"	"71"	"212"	"314"	"21"	"8"	"18"	"3"	"2"	"4"	"5"	"9"	"9"	"676"	"0"	"19"	"695"	"0"
"158"	"140"	"33"	"259"	"159"	"10"	"4"	"6"	"2"	"1"	"3"	"4"	"5"	"4"	"490"	"0"	"11"	"501"	"0"
"159"	"141"	"59"	"128"	"415"	"17"	"5"	"18"	"4"	"2"	"5"	"6"	"10"	"19"	"688"	"0"	"12"	"700"	"0"
"160"	"142"	"642"	"161"	"81"	"8"	"5"	"6"	"3"	"0"	"4"	"2"	"7"	"6"	"925"	"0"	"7"	"932"	"0"
"161"	"143"	"78"	"122"	"134"	"6"	"8"	"8"	"3"	"4"	"2"	"3"	"9"	"7"	"384"	"0"	"14"	"398"	"0"
"162"	"143A"	"55"	"90"	"268"	"2"	"2"	"12"	"3"	"0"	"0"	"6"	"12"	"13"	"463"	"0"	"17"	"480"	"0"
"163"	"144"	"126"	"174"	"55"	"9"	"15"	"17"	"12"	"90"	"20"	"11"	"14"	"14"	"557"	"0"	"30"	"587"	"0"
"164"	"144A"	"399"	"75"	"24"	"3"	"5"	"10"	"5"	"10"	"8"	"5"	"6"	"11"	"561"	"0"	"26"	"587"	"0"
"165"	"145"	"525"	"187"	"98"	"4"	"6"	"11"	"3"	"1"	"3"	"0"	"8"	"13"	"859"	"0"	"3"	"862"	"0"
"166"	"146"	"312"	"93"	"18"	"11"	"2"	"3"	"0"	"2"	"3"	"1"	"3"	"4"	"452"	"0"	"5"	"457"	"0"
"167"	"147"	"60"	"432"	"172"	"14"	"16"	"6"	"2"	"3"	"3"	"9"	"7"	"3"	"727"	"0"	"10"	"737"	"0"
"168"	"148"	"122"	"293"	"148"	"11"	"11"	"14"	"5"	"0"	"7"	"4"	"9"	"6"	"630"	"0"	"6"	"636"	"0"
"169"	"149"	"418"	"206"	"106"	"7"	"6"	"22"	"4"	"2"	"1"	"2"	"11"	"19"	"804"	"0"	"22"	"826"	"0"
"170"	"150"	"325"	"155"	"179"	"4"	"4"	"12"	"4"	"1"	"0"	"4"	"4"	"14"	"706"	"0"	"14"	"720"	"0"
"171"	"151"	"197"	"227"	"94"	"38"	"3"	"14"	"8"	"6"	"1"	"3"	"3"	"5"	"599"	"0"	"4"	"603"	"0"
"172"	"152"	"259"	"358"	"33"	"7"	"6"	"6"	"6"	"4"	"4"	"9"	"11"	"12"	"715"	"0"	"18"	"733"	"0"
"173"	"153"	"61"	"286"	"12"	"4"	"0"	"4"	"0"	"1"	"0"	"0"	"4"	"0"	"372"	"0"	"4"	"376"	"0"
"174"	"154"	"186"	"319"	"30"	"11"	"6"	"5"	"5"	"2"	"2"	"1"	"2"	"5"	"574"	"0"	"3"	"577"	"0"
"175"	"155"	"79"	"483"	"10"	"5"	"1"	"2"	"2"	"2"	"0"	"3"	"2"	"1"	"590"	"0"	"5"	"595"	"0"
"176"	"156"	"81"	"251"	"3"	"2"	"3"	"1"	"4"	"1"	"0"	"4"	"4"	"4"	"358"	"0"	"2"	"360"	"0"
"177"	"157"	"77"	"467"	"39"	"13"	"8"	"6"	"3"	"0"	"3"	"16"	"10"	"10"	"652"	"0"	"13"	"665"	"0"
"178"	"158"	"211"	"397"	"42"	"9"	"9"	"8"	"3"	"6"	"2"	"3"	"8"	"4"	"702"	"0"	"9"	"711"	"0"
"179"	"159"	"82"	"304"	"127"	"8"	"14"	"7"	"4"	"4"	"2"	"3"	"3"	"3"	"561"	"0"	"5"	"566"	"0"
"180"	"160"	"192"	"310"	"55"	"6"	"8"	"7"	"6"	"1"	"4"	"3"	"9"	"8"	"609"	"0"	"18"	"627"	"0"
"181"	"161"	"225"	"424"	"45"	"3"	"4"	"8"	"4"	"2"	"2"	"6"	"8"	"8"	"739"	"0"	"22"	"761"	"0"
