"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"123"	"26"	"331"	"7"	"0"	"2"	"0"	"1"	"1"	"2"	"2"	"2"	"4"	"6"	"2"	"509"	"0"	"3"	"512"	"0"
"23"	"11"	"37"	"377"	"444"	"11"	"3"	"12"	"4"	"2"	"1"	"4"	"4"	"5"	"7"	"24"	"12"	"947"	"0"	"13"	"960"	"0"
"24"	"12"	"92"	"74"	"541"	"14"	"5"	"5"	"1"	"1"	"1"	"1"	"2"	"4"	"7"	"8"	"1"	"757"	"0"	"5"	"762"	"0"
"25"	"13"	"156"	"152"	"270"	"9"	"2"	"13"	"4"	"5"	"1"	"4"	"4"	"7"	"13"	"17"	"131"	"788"	"0"	"20"	"808"	"0"
"26"	"14"	"34"	"204"	"78"	"3"	"3"	"1"	"2"	"2"	"5"	"1"	"3"	"5"	"5"	"11"	"16"	"373"	"0"	"20"	"393"	"0"
"27"	"15"	"118"	"251"	"227"	"11"	"2"	"8"	"2"	"3"	"1"	"1"	"3"	"3"	"11"	"9"	"8"	"658"	"0"	"18"	"676"	"0"
"28"	"16"	"51"	"173"	"73"	"2"	"0"	"10"	"2"	"2"	"3"	"2"	"2"	"7"	"2"	"3"	"8"	"340"	"0"	"8"	"348"	"0"
"29"	"17"	"12"	"89"	"225"	"3"	"0"	"4"	"1"	"2"	"1"	"0"	"1"	"1"	"2"	"4"	"3"	"348"	"0"	"4"	"352"	"0"
"30"	"18"	"45"	"55"	"666"	"53"	"3"	"1"	"3"	"3"	"2"	"5"	"6"	"7"	"9"	"43"	"24"	"925"	"0"	"44"	"969"	"0"
"31"	"19"	"38"	"11"	"350"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"1"	"13"	"5"	"431"	"0"	"10"	"441"	"0"
"32"	"20"	"369"	"65"	"209"	"5"	"2"	"2"	"0"	"1"	"2"	"1"	"2"	"2"	"3"	"1"	"5"	"669"	"0"	"11"	"680"	"0"
"33"	"21"	"36"	"161"	"276"	"12"	"1"	"10"	"3"	"4"	"2"	"2"	"2"	"10"	"3"	"13"	"11"	"546"	"0"	"10"	"556"	"0"
"34"	"22"	"20"	"39"	"514"	"10"	"2"	"2"	"0"	"2"	"0"	"3"	"0"	"3"	"3"	"11"	"2"	"611"	"0"	"3"	"614"	"0"
"35"	"23"	"25"	"64"	"365"	"8"	"3"	"2"	"1"	"6"	"0"	"3"	"0"	"5"	"5"	"11"	"63"	"561"	"0"	"5"	"566"	"0"
"36"	"24"	"8"	"26"	"309"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"348"	"0"	"1"	"349"	"0"
"37"	"25"	"162"	"80"	"267"	"20"	"3"	"3"	"5"	"4"	"0"	"8"	"0"	"10"	"6"	"20"	"42"	"630"	"0"	"17"	"647"	"0"
"38"	"26"	"45"	"233"	"249"	"6"	"3"	"5"	"2"	"2"	"0"	"2"	"1"	"1"	"2"	"13"	"9"	"573"	"0"	"6"	"579"	"0"
"39"	"27"	"21"	"73"	"450"	"5"	"2"	"5"	"0"	"2"	"0"	"1"	"1"	"2"	"6"	"13"	"3"	"584"	"0"	"8"	"592"	"0"
"40"	"28"	"53"	"63"	"389"	"6"	"1"	"9"	"2"	"1"	"0"	"2"	"2"	"2"	"2"	"4"	"4"	"540"	"0"	"6"	"546"	"0"
"41"	"29"	"107"	"73"	"439"	"9"	"2"	"5"	"5"	"4"	"4"	"3"	"2"	"5"	"12"	"16"	"13"	"699"	"0"	"13"	"712"	"0"
"42"	"30"	"65"	"139"	"286"	"5"	"1"	"2"	"1"	"1"	"0"	"1"	"3"	"3"	"5"	"9"	"11"	"532"	"0"	"4"	"536"	"0"
"43"	"31"	"25"	"354"	"188"	"3"	"4"	"2"	"1"	"1"	"0"	"1"	"3"	"2"	"8"	"10"	"3"	"605"	"0"	"7"	"612"	"0"
"44"	"32"	"39"	"194"	"247"	"8"	"5"	"6"	"0"	"1"	"5"	"0"	"2"	"8"	"11"	"28"	"24"	"578"	"0"	"17"	"595"	"0"
"45"	"33"	"107"	"299"	"344"	"7"	"4"	"9"	"5"	"1"	"4"	"3"	"2"	"7"	"12"	"10"	"12"	"826"	"0"	"8"	"834"	"0"
"46"	"34"	"149"	"205"	"282"	"10"	"4"	"9"	"5"	"3"	"7"	"7"	"3"	"10"	"11"	"13"	"11"	"729"	"0"	"14"	"743"	"0"
"47"	"35"	"18"	"259"	"248"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"9"	"549"	"0"	"3"	"552"	"0"
"48"	"36"	"29"	"157"	"288"	"12"	"1"	"3"	"3"	"4"	"6"	"2"	"1"	"6"	"4"	"14"	"4"	"534"	"0"	"15"	"549"	"0"
"49"	"37"	"95"	"202"	"391"	"8"	"6"	"8"	"2"	"8"	"4"	"6"	"2"	"12"	"14"	"26"	"15"	"799"	"0"	"9"	"808"	"0"
"50"	"38"	"189"	"182"	"414"	"17"	"2"	"14"	"8"	"1"	"4"	"6"	"3"	"17"	"24"	"17"	"9"	"907"	"0"	"25"	"932"	"0"
"51"	"39"	"81"	"132"	"613"	"13"	"3"	"15"	"1"	"2"	"2"	"4"	"2"	"4"	"18"	"21"	"9"	"920"	"0"	"11"	"931"	"0"
"52"	"40"	"103"	"37"	"214"	"7"	"0"	"5"	"3"	"1"	"2"	"1"	"1"	"5"	"7"	"7"	"6"	"399"	"0"	"4"	"403"	"0"
"53"	"41"	"84"	"101"	"210"	"7"	"3"	"5"	"2"	"1"	"1"	"3"	"0"	"3"	"18"	"9"	"10"	"457"	"0"	"8"	"465"	"0"
"54"	"42"	"32"	"184"	"457"	"6"	"1"	"8"	"0"	"3"	"2"	"1"	"1"	"2"	"5"	"5"	"7"	"714"	"0"	"6"	"720"	"0"
"55"	"43"	"46"	"143"	"331"	"8"	"2"	"6"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"3"	"1"	"546"	"0"	"3"	"549"	"0"
"56"	"44"	"45"	"126"	"304"	"8"	"3"	"6"	"0"	"2"	"3"	"5"	"8"	"10"	"9"	"8"	"11"	"548"	"0"	"9"	"557"	"0"
"57"	"45"	"121"	"174"	"426"	"10"	"1"	"23"	"1"	"4"	"3"	"5"	"4"	"2"	"17"	"18"	"19"	"828"	"0"	"14"	"842"	"0"
"58"	"46"	"147"	"169"	"505"	"9"	"6"	"27"	"0"	"5"	"3"	"2"	"3"	"4"	"11"	"11"	"7"	"909"	"0"	"15"	"924"	"0"
"59"	"47"	"218"	"74"	"497"	"12"	"2"	"6"	"1"	"4"	"1"	"5"	"2"	"2"	"18"	"11"	"6"	"859"	"0"	"8"	"867"	"0"
"60"	"48"	"125"	"138"	"84"	"4"	"2"	"2"	"1"	"5"	"0"	"5"	"1"	"3"	"4"	"4"	"6"	"384"	"0"	"8"	"392"	"0"
"61"	"49"	"85"	"59"	"214"	"5"	"1"	"2"	"2"	"0"	"2"	"3"	"2"	"2"	"4"	"8"	"2"	"391"	"0"	"9"	"400"	"0"
"62"	"50"	"30"	"631"	"162"	"4"	"1"	"0"	"0"	"3"	"2"	"0"	"0"	"3"	"4"	"10"	"6"	"856"	"0"	"6"	"862"	"0"
"63"	"51"	"48"	"154"	"307"	"6"	"0"	"1"	"1"	"1"	"3"	"2"	"0"	"1"	"4"	"10"	"25"	"563"	"0"	"11"	"574"	"0"
"64"	"52"	"20"	"290"	"243"	"5"	"1"	"6"	"0"	"3"	"0"	"2"	"4"	"3"	"4"	"4"	"11"	"596"	"0"	"6"	"602"	"0"
"65"	"53"	"99"	"60"	"369"	"6"	"1"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"6"	"2"	"559"	"0"	"6"	"565"	"0"
"66"	"54"	"32"	"10"	"515"	"59"	"2"	"3"	"0"	"1"	"1"	"1"	"0"	"1"	"4"	"1"	"25"	"655"	"0"	"6"	"661"	"0"
"67"	"55"	"129"	"108"	"307"	"12"	"1"	"3"	"4"	"0"	"5"	"2"	"2"	"6"	"9"	"4"	"6"	"598"	"0"	"10"	"608"	"0"
"68"	"56"	"25"	"5"	"439"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"472"	"0"	"0"	"472"	"0"
"69"	"57"	"33"	"22"	"454"	"3"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"2"	"4"	"7"	"3"	"533"	"0"	"1"	"534"	"0"
"70"	"58"	"188"	"232"	"350"	"13"	"2"	"3"	"3"	"2"	"1"	"1"	"0"	"1"	"13"	"6"	"6"	"821"	"0"	"10"	"831"	"0"
"71"	"59"	"104"	"62"	"371"	"13"	"5"	"0"	"1"	"0"	"2"	"3"	"3"	"5"	"8"	"11"	"3"	"591"	"0"	"11"	"602"	"0"
"72"	"60"	"107"	"65"	"383"	"7"	"3"	"7"	"6"	"5"	"4"	"1"	"1"	"2"	"9"	"4"	"0"	"604"	"0"	"2"	"606"	"0"
"73"	"61"	"50"	"244"	"252"	"12"	"1"	"7"	"5"	"2"	"2"	"1"	"2"	"6"	"2"	"16"	"13"	"615"	"0"	"12"	"627"	"0"
"74"	"62"	"73"	"62"	"428"	"12"	"2"	"3"	"3"	"3"	"5"	"1"	"4"	"5"	"13"	"12"	"5"	"631"	"0"	"7"	"638"	"0"
"75"	"63"	"86"	"76"	"515"	"15"	"2"	"5"	"2"	"3"	"4"	"3"	"2"	"7"	"3"	"11"	"2"	"736"	"0"	"7"	"743"	"0"
"76"	"64"	"89"	"89"	"129"	"5"	"4"	"3"	"1"	"2"	"3"	"1"	"1"	"3"	"6"	"2"	"4"	"342"	"0"	"3"	"345"	"0"
"77"	"65"	"210"	"11"	"210"	"3"	"2"	"3"	"1"	"0"	"0"	"1"	"1"	"3"	"0"	"2"	"0"	"447"	"0"	"2"	"449"	"0"
"78"	"66"	"88"	"37"	"397"	"6"	"1"	"3"	"0"	"1"	"0"	"2"	"3"	"3"	"12"	"7"	"5"	"565"	"0"	"7"	"572"	"0"
"79"	"67"	"76"	"48"	"415"	"21"	"5"	"4"	"4"	"2"	"2"	"1"	"1"	"10"	"14"	"22"	"10"	"635"	"0"	"23"	"658"	"0"
"80"	"68"	"16"	"50"	"169"	"16"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"2"	"2"	"1"	"3"	"264"	"0"	"2"	"266"	"0"
"81"	"69"	"22"	"45"	"119"	"79"	"3"	"1"	"2"	"2"	"0"	"2"	"0"	"0"	"9"	"2"	"1"	"287"	"0"	"1"	"288"	"0"
"82"	"70"	"24"	"248"	"346"	"7"	"3"	"4"	"0"	"2"	"3"	"4"	"2"	"4"	"8"	"18"	"18"	"691"	"0"	"17"	"708"	"0"
"83"	"71"	"104"	"59"	"196"	"20"	"5"	"1"	"2"	"1"	"2"	"0"	"0"	"2"	"5"	"6"	"2"	"405"	"0"	"17"	"422"	"0"
"84"	"72"	"23"	"75"	"98"	"13"	"1"	"2"	"0"	"1"	"3"	"0"	"0"	"0"	"3"	"0"	"4"	"223"	"0"	"0"	"223"	"0"
"85"	"73"	"144"	"143"	"362"	"20"	"1"	"7"	"1"	"7"	"8"	"6"	"5"	"3"	"17"	"19"	"8"	"751"	"0"	"13"	"764"	"0"
"86"	"74"	"45"	"184"	"400"	"8"	"0"	"5"	"3"	"2"	"3"	"2"	"3"	"3"	"5"	"12"	"13"	"688"	"0"	"3"	"691"	"0"
"87"	"75"	"43"	"96"	"384"	"7"	"5"	"6"	"1"	"2"	"3"	"2"	"4"	"4"	"6"	"15"	"25"	"603"	"0"	"19"	"622"	"0"
"88"	"76"	"48"	"24"	"738"	"11"	"1"	"2"	"0"	"1"	"0"	"0"	"3"	"1"	"3"	"13"	"6"	"851"	"0"	"5"	"856"	"0"
"89"	"77"	"2"	"75"	"221"	"5"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"15"	"2"	"327"	"0"	"10"	"337"	"0"
"90"	"78"	"40"	"437"	"238"	"6"	"2"	"16"	"1"	"6"	"3"	"7"	"4"	"8"	"4"	"10"	"25"	"807"	"0"	"14"	"821"	"0"
"91"	"79"	"38"	"194"	"236"	"8"	"1"	"1"	"1"	"2"	"2"	"1"	"0"	"0"	"3"	"13"	"2"	"502"	"0"	"5"	"507"	"0"
"92"	"80"	"220"	"162"	"261"	"9"	"3"	"6"	"0"	"5"	"4"	"5"	"0"	"8"	"8"	"2"	"4"	"697"	"0"	"8"	"705"	"0"
"93"	"81"	"130"	"93"	"334"	"13"	"3"	"4"	"4"	"6"	"5"	"6"	"7"	"12"	"20"	"26"	"3"	"666"	"0"	"18"	"684"	"0"
"94"	"82"	"30"	"24"	"84"	"1"	"1"	"1"	"1"	"1"	"0"	"5"	"1"	"2"	"5"	"6"	"114"	"276"	"0"	"12"	"288"	"0"
"95"	"83"	"56"	"328"	"299"	"12"	"4"	"6"	"7"	"1"	"2"	"3"	"2"	"1"	"6"	"4"	"3"	"734"	"0"	"6"	"740"	"0"
"96"	"84"	"23"	"233"	"202"	"6"	"1"	"1"	"2"	"2"	"0"	"2"	"3"	"6"	"5"	"9"	"17"	"512"	"0"	"14"	"526"	"0"
"97"	"85"	"69"	"186"	"319"	"14"	"6"	"6"	"0"	"1"	"1"	"0"	"6"	"6"	"11"	"10"	"13"	"648"	"0"	"11"	"659"	"0"
"98"	"86"	"50"	"102"	"321"	"17"	"1"	"6"	"1"	"1"	"3"	"2"	"2"	"4"	"10"	"8"	"6"	"534"	"0"	"16"	"550"	"0"
"99"	"87"	"85"	"91"	"479"	"15"	"4"	"2"	"2"	"1"	"1"	"4"	"3"	"11"	"15"	"27"	"13"	"753"	"0"	"23"	"776"	"0"
"100"	"88"	"27"	"146"	"235"	"9"	"1"	"5"	"4"	"3"	"3"	"2"	"2"	"3"	"0"	"3"	"0"	"443"	"0"	"1"	"444"	"0"
"101"	"89"	"59"	"105"	"306"	"7"	"1"	"5"	"2"	"4"	"6"	"7"	"4"	"5"	"8"	"11"	"12"	"542"	"0"	"18"	"560"	"0"
"102"	"90"	"89"	"105"	"688"	"33"	"8"	"8"	"11"	"7"	"8"	"7"	"1"	"3"	"7"	"5"	"5"	"985"	"0"	"3"	"988"	"0"
"103"	"91"	"30"	"152"	"240"	"10"	"4"	"6"	"3"	"4"	"1"	"3"	"4"	"13"	"9"	"15"	"11"	"505"	"0"	"18"	"523"	"0"
"104"	"92"	"33"	"177"	"274"	"9"	"0"	"1"	"1"	"2"	"3"	"0"	"1"	"2"	"8"	"10"	"11"	"532"	"0"	"6"	"538"	"0"
"105"	"93"	"13"	"73"	"317"	"6"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"4"	"3"	"5"	"20"	"446"	"0"	"2"	"448"	"0"
"106"	"94"	"120"	"54"	"504"	"15"	"6"	"14"	"7"	"5"	"7"	"5"	"7"	"16"	"20"	"23"	"15"	"818"	"0"	"38"	"856"	"0"
"107"	"95"	"74"	"78"	"303"	"10"	"4"	"5"	"1"	"5"	"4"	"3"	"1"	"4"	"7"	"7"	"5"	"511"	"0"	"7"	"518"	"0"
"108"	"95A"	"68"	"65"	"283"	"9"	"4"	"5"	"6"	"2"	"3"	"1"	"2"	"1"	"2"	"4"	"4"	"459"	"0"	"5"	"464"	"0"
"109"	"96"	"110"	"121"	"196"	"13"	"4"	"9"	"1"	"4"	"6"	"7"	"4"	"12"	"22"	"9"	"13"	"531"	"0"	"34"	"565"	"0"
"110"	"97"	"266"	"35"	"260"	"29"	"9"	"12"	"3"	"4"	"4"	"6"	"3"	"10"	"16"	"16"	"13"	"686"	"0"	"34"	"720"	"0"
"111"	"98"	"152"	"209"	"268"	"20"	"1"	"8"	"1"	"1"	"1"	"0"	"1"	"2"	"6"	"9"	"4"	"683"	"0"	"10"	"693"	"0"
"112"	"99"	"46"	"67"	"423"	"9"	"0"	"7"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"2"	"1"	"560"	"0"	"0"	"560"	"0"
"113"	"100"	"12"	"46"	"172"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"3"	"2"	"2"	"243"	"0"	"0"	"243"	"0"
"114"	"101"	"91"	"72"	"491"	"21"	"1"	"8"	"2"	"0"	"2"	"3"	"3"	"2"	"11"	"9"	"16"	"732"	"0"	"14"	"746"	"0"
"115"	"102"	"50"	"202"	"344"	"10"	"1"	"8"	"4"	"1"	"2"	"2"	"2"	"6"	"7"	"9"	"10"	"658"	"0"	"8"	"666"	"0"
"116"	"103"	"34"	"38"	"476"	"5"	"2"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"3"	"21"	"5"	"589"	"0"	"3"	"592"	"0"
"117"	"104"	"43"	"91"	"341"	"6"	"1"	"5"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"1"	"495"	"0"	"2"	"497"	"0"
"118"	"105"	"64"	"149"	"540"	"3"	"1"	"11"	"0"	"0"	"1"	"0"	"0"	"1"	"4"	"4"	"0"	"778"	"0"	"2"	"780"	"0"
"119"	"106"	"75"	"43"	"280"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"1"	"409"	"0"	"2"	"411"	"0"
"120"	"107"	"79"	"55"	"289"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"429"	"0"	"5"	"434"	"0"
"121"	"108"	"50"	"167"	"472"	"11"	"5"	"2"	"2"	"2"	"2"	"1"	"1"	"5"	"8"	"16"	"7"	"751"	"0"	"5"	"756"	"0"
"122"	"109"	"89"	"120"	"537"	"6"	"4"	"2"	"3"	"0"	"1"	"3"	"2"	"0"	"6"	"4"	"7"	"784"	"0"	"3"	"787"	"0"
"123"	"110"	"64"	"92"	"417"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"1"	"2"	"587"	"0"	"0"	"587"	"0"
"124"	"111"	"64"	"146"	"446"	"6"	"0"	"3"	"1"	"0"	"2"	"0"	"3"	"1"	"1"	"1"	"0"	"674"	"0"	"4"	"678"	"0"
"125"	"112"	"90"	"134"	"513"	"8"	"1"	"2"	"2"	"0"	"1"	"0"	"3"	"3"	"10"	"10"	"14"	"791"	"0"	"9"	"800"	"0"
"126"	"113"	"96"	"164"	"286"	"6"	"3"	"4"	"0"	"1"	"0"	"1"	"5"	"4"	"2"	"5"	"10"	"587"	"0"	"13"	"600"	"0"
"127"	"114"	"31"	"352"	"87"	"4"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"2"	"3"	"5"	"488"	"0"	"7"	"495"	"0"
"128"	"114A"	"25"	"219"	"152"	"12"	"0"	"0"	"1"	"2"	"0"	"0"	"3"	"2"	"2"	"8"	"5"	"431"	"0"	"5"	"436"	"0"
"129"	"115"	"65"	"429"	"124"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"4"	"1"	"5"	"633"	"0"	"6"	"639"	"0"
"130"	"116"	"37"	"102"	"421"	"10"	"2"	"4"	"3"	"0"	"2"	"3"	"2"	"4"	"9"	"6"	"2"	"607"	"0"	"3"	"610"	"0"
"131"	"117"	"136"	"95"	"328"	"6"	"1"	"3"	"1"	"0"	"2"	"1"	"4"	"5"	"8"	"10"	"5"	"605"	"0"	"14"	"619"	"0"
"132"	"118"	"118"	"403"	"194"	"3"	"2"	"4"	"2"	"1"	"1"	"0"	"3"	"2"	"1"	"6"	"6"	"746"	"0"	"4"	"750"	"0"
"133"	"119"	"96"	"234"	"47"	"4"	"2"	"3"	"1"	"1"	"1"	"5"	"3"	"4"	"2"	"3"	"7"	"413"	"0"	"3"	"416"	"0"
"134"	"120"	"97"	"432"	"139"	"2"	"7"	"3"	"0"	"1"	"4"	"2"	"1"	"0"	"8"	"9"	"10"	"715"	"0"	"18"	"733"	"0"
"135"	"121"	"92"	"221"	"287"	"15"	"3"	"1"	"0"	"3"	"1"	"2"	"4"	"2"	"5"	"10"	"8"	"654"	"0"	"18"	"672"	"0"
"136"	"122"	"36"	"279"	"231"	"7"	"4"	"6"	"2"	"2"	"2"	"2"	"0"	"7"	"4"	"15"	"13"	"610"	"0"	"9"	"619"	"0"
"137"	"123"	"179"	"284"	"229"	"4"	"2"	"3"	"2"	"7"	"1"	"2"	"3"	"10"	"13"	"22"	"16"	"777"	"0"	"24"	"801"	"0"
"138"	"124"	"135"	"362"	"289"	"5"	"3"	"4"	"2"	"6"	"4"	"4"	"2"	"6"	"10"	"5"	"14"	"851"	"0"	"14"	"865"	"0"
"139"	"125"	"69"	"356"	"235"	"4"	"3"	"4"	"0"	"3"	"5"	"1"	"0"	"4"	"5"	"8"	"18"	"715"	"0"	"12"	"727"	"0"
"140"	"126"	"65"	"100"	"441"	"3"	"1"	"2"	"0"	"0"	"0"	"2"	"0"	"3"	"2"	"5"	"5"	"629"	"0"	"8"	"637"	"0"
"141"	"127"	"151"	"103"	"281"	"16"	"2"	"3"	"3"	"3"	"2"	"6"	"3"	"3"	"11"	"7"	"13"	"607"	"0"	"19"	"626"	"0"
"142"	"128"	"33"	"164"	"212"	"10"	"3"	"4"	"1"	"1"	"4"	"2"	"1"	"3"	"5"	"9"	"4"	"456"	"0"	"4"	"460"	"0"
"143"	"129"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"144"	"130"	"42"	"303"	"169"	"7"	"0"	"3"	"0"	"2"	"3"	"1"	"1"	"4"	"3"	"8"	"13"	"559"	"0"	"8"	"567"	"0"
"145"	"131"	"62"	"365"	"156"	"1"	"0"	"2"	"2"	"1"	"1"	"0"	"2"	"0"	"1"	"2"	"6"	"601"	"0"	"2"	"603"	"0"
"146"	"132"	"39"	"76"	"478"	"10"	"1"	"4"	"2"	"1"	"1"	"0"	"3"	"3"	"4"	"13"	"2"	"637"	"0"	"17"	"654"	"0"
"147"	"133"	"13"	"512"	"56"	"4"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"13"	"602"	"0"	"2"	"604"	"0"
"148"	"134"	"26"	"181"	"360"	"22"	"3"	"9"	"7"	"1"	"1"	"2"	"3"	"1"	"5"	"5"	"5"	"631"	"0"	"10"	"641"	"0"
"149"	"135"	"24"	"169"	"632"	"6"	"3"	"14"	"1"	"3"	"3"	"2"	"2"	"6"	"9"	"11"	"17"	"902"	"0"	"12"	"914"	"0"
"150"	"136"	"20"	"261"	"383"	"9"	"4"	"5"	"1"	"1"	"1"	"6"	"3"	"5"	"6"	"23"	"10"	"738"	"0"	"7"	"745"	"0"
"151"	"137"	"46"	"145"	"328"	"14"	"2"	"5"	"2"	"3"	"3"	"3"	"4"	"5"	"10"	"14"	"10"	"594"	"0"	"9"	"603"	"0"
"152"	"138"	"34"	"135"	"453"	"6"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"1"	"5"	"0"	"641"	"0"	"5"	"646"	"0"
"153"	"139"	"23"	"297"	"135"	"5"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"11"	"15"	"493"	"0"	"5"	"498"	"0"
"154"	"140"	"50"	"391"	"431"	"8"	"2"	"5"	"3"	"7"	"4"	"3"	"1"	"4"	"4"	"7"	"9"	"929"	"0"	"10"	"939"	"0"
"155"	"141"	"13"	"18"	"503"	"6"	"5"	"1"	"0"	"0"	"0"	"4"	"2"	"2"	"5"	"11"	"3"	"573"	"0"	"2"	"575"	"0"
"156"	"142"	"15"	"89"	"525"	"8"	"1"	"2"	"1"	"0"	"1"	"0"	"1"	"6"	"4"	"18"	"3"	"674"	"0"	"7"	"681"	"0"
