"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"11"	"92"	"314"	"15"	"174"	"5"	"3"	"1"	"3"	"1"	"1"	"0"	"11"	"2"	"622"	"0"	"10"	"632"	"0"
"24"	"12"	"142"	"145"	"3"	"79"	"1"	"1"	"2"	"0"	"3"	"3"	"6"	"4"	"4"	"393"	"0"	"17"	"410"	"0"
"25"	"13"	"29"	"495"	"12"	"96"	"1"	"2"	"3"	"5"	"4"	"4"	"5"	"11"	"9"	"676"	"0"	"14"	"690"	"0"
"26"	"14"	"119"	"304"	"15"	"215"	"5"	"3"	"6"	"5"	"11"	"3"	"23"	"19"	"11"	"739"	"0"	"15"	"754"	"0"
"27"	"15"	"59"	"188"	"22"	"251"	"4"	"4"	"3"	"6"	"11"	"2"	"21"	"6"	"4"	"581"	"0"	"12"	"593"	"0"
"28"	"16"	"64"	"493"	"13"	"22"	"0"	"2"	"2"	"5"	"8"	"5"	"6"	"14"	"17"	"651"	"0"	"39"	"690"	"0"
"29"	"17"	"77"	"428"	"7"	"34"	"3"	"2"	"3"	"8"	"0"	"4"	"8"	"14"	"12"	"600"	"0"	"8"	"608"	"0"
"30"	"18"	"16"	"505"	"20"	"94"	"6"	"3"	"1"	"3"	"1"	"3"	"8"	"17"	"12"	"689"	"0"	"8"	"697"	"0"
"31"	"19"	"38"	"413"	"6"	"28"	"1"	"0"	"1"	"2"	"7"	"5"	"3"	"6"	"3"	"513"	"0"	"5"	"518"	"0"
"32"	"20"	"83"	"571"	"14"	"46"	"3"	"2"	"0"	"6"	"14"	"0"	"17"	"10"	"19"	"785"	"0"	"15"	"800"	"0"
"33"	"21"	"52"	"318"	"7"	"11"	"2"	"0"	"0"	"3"	"0"	"1"	"15"	"16"	"11"	"436"	"0"	"18"	"454"	"0"
"34"	"22"	"20"	"472"	"12"	"12"	"2"	"1"	"1"	"2"	"0"	"11"	"7"	"13"	"8"	"561"	"0"	"13"	"574"	"0"
"35"	"23"	"55"	"158"	"17"	"147"	"1"	"2"	"1"	"7"	"2"	"7"	"36"	"7"	"11"	"451"	"0"	"18"	"469"	"0"
"36"	"24"	"61"	"184"	"71"	"465"	"7"	"2"	"1"	"6"	"4"	"6"	"10"	"18"	"5"	"840"	"0"	"19"	"859"	"0"
"37"	"25"	"38"	"357"	"26"	"299"	"4"	"3"	"3"	"5"	"1"	"3"	"14"	"4"	"3"	"760"	"0"	"2"	"762"	"0"
"38"	"26"	"136"	"69"	"69"	"475"	"18"	"37"	"11"	"9"	"6"	"6"	"20"	"18"	"23"	"897"	"0"	"25"	"922"	"0"
"39"	"27"	"82"	"188"	"9"	"91"	"0"	"1"	"0"	"1"	"0"	"2"	"9"	"7"	"5"	"395"	"0"	"9"	"404"	"0"
"40"	"28"	"158"	"269"	"11"	"52"	"8"	"1"	"7"	"3"	"95"	"7"	"21"	"10"	"9"	"651"	"0"	"13"	"664"	"0"
"41"	"29"	"84"	"204"	"33"	"160"	"8"	"0"	"10"	"3"	"12"	"4"	"16"	"18"	"8"	"560"	"0"	"20"	"580"	"0"
"42"	"30"	"25"	"249"	"45"	"243"	"2"	"0"	"2"	"8"	"115"	"3"	"13"	"19"	"13"	"737"	"0"	"24"	"761"	"0"
"43"	"31"	"93"	"445"	"13"	"102"	"5"	"1"	"3"	"10"	"54"	"11"	"15"	"19"	"38"	"809"	"0"	"18"	"827"	"0"
"44"	"32"	"34"	"447"	"13"	"63"	"3"	"0"	"2"	"3"	"1"	"8"	"11"	"18"	"24"	"627"	"0"	"13"	"640"	"0"
"45"	"33"	"87"	"190"	"20"	"120"	"2"	"3"	"5"	"5"	"69"	"7"	"6"	"13"	"7"	"534"	"0"	"16"	"550"	"0"
"46"	"34"	"39"	"449"	"23"	"98"	"1"	"0"	"2"	"8"	"3"	"7"	"21"	"30"	"20"	"701"	"0"	"12"	"713"	"0"
"47"	"35"	"17"	"338"	"13"	"15"	"0"	"0"	"1"	"0"	"0"	"3"	"5"	"22"	"20"	"434"	"0"	"7"	"441"	"0"
"48"	"36"	"46"	"447"	"9"	"63"	"2"	"2"	"3"	"2"	"30"	"8"	"8"	"29"	"22"	"671"	"0"	"16"	"687"	"0"
"49"	"37"	"69"	"509"	"13"	"33"	"1"	"2"	"0"	"2"	"3"	"5"	"27"	"18"	"17"	"699"	"0"	"8"	"707"	"0"
"50"	"38"	"17"	"80"	"41"	"34"	"1"	"0"	"1"	"1"	"1"	"1"	"16"	"9"	"7"	"209"	"0"	"8"	"217"	"0"
"51"	"39"	"40"	"418"	"129"	"96"	"7"	"4"	"0"	"4"	"4"	"10"	"13"	"13"	"9"	"747"	"0"	"17"	"764"	"0"
"52"	"40"	"106"	"186"	"33"	"66"	"17"	"1"	"8"	"3"	"32"	"2"	"9"	"12"	"7"	"482"	"0"	"9"	"491"	"0"
"53"	"41"	"67"	"351"	"50"	"42"	"4"	"0"	"4"	"5"	"1"	"4"	"9"	"11"	"12"	"560"	"0"	"18"	"578"	"0"
"54"	"42"	"85"	"306"	"8"	"101"	"3"	"3"	"2"	"3"	"10"	"4"	"27"	"5"	"12"	"569"	"0"	"13"	"582"	"0"
"55"	"43"	"33"	"315"	"10"	"105"	"0"	"0"	"1"	"1"	"5"	"1"	"14"	"5"	"7"	"497"	"0"	"18"	"515"	"0"
"56"	"44"	"91"	"180"	"45"	"436"	"18"	"1"	"5"	"4"	"13"	"7"	"60"	"16"	"24"	"900"	"0"	"23"	"923"	"0"
"57"	"45"	"32"	"203"	"7"	"50"	"2"	"0"	"1"	"3"	"21"	"2"	"7"	"3"	"8"	"339"	"0"	"3"	"342"	"0"
"58"	"46"	"158"	"341"	"19"	"210"	"5"	"1"	"6"	"6"	"12"	"12"	"35"	"28"	"36"	"869"	"0"	"50"	"919"	"0"
"59"	"47"	"31"	"232"	"7"	"71"	"3"	"1"	"1"	"2"	"0"	"0"	"9"	"7"	"7"	"371"	"0"	"7"	"378"	"0"
"60"	"48"	"42"	"312"	"28"	"118"	"1"	"1"	"2"	"3"	"3"	"7"	"8"	"11"	"21"	"557"	"0"	"18"	"575"	"0"
"61"	"49"	"49"	"555"	"14"	"191"	"6"	"0"	"0"	"2"	"6"	"4"	"11"	"7"	"15"	"860"	"0"	"18"	"878"	"0"
"62"	"50"	"294"	"118"	"25"	"176"	"10"	"2"	"4"	"6"	"4"	"8"	"89"	"13"	"7"	"756"	"0"	"29"	"785"	"0"
"63"	"51"	"474"	"52"	"5"	"18"	"0"	"1"	"7"	"4"	"18"	"1"	"119"	"5"	"14"	"718"	"0"	"44"	"762"	"0"
"64"	"52"	"292"	"81"	"2"	"52"	"1"	"0"	"0"	"1"	"1"	"2"	"9"	"1"	"3"	"445"	"0"	"10"	"455"	"0"
"65"	"53"	"51"	"196"	"24"	"292"	"4"	"1"	"2"	"5"	"27"	"5"	"22"	"5"	"7"	"641"	"0"	"14"	"655"	"0"
"66"	"54"	"332"	"241"	"25"	"166"	"2"	"3"	"5"	"5"	"10"	"10"	"19"	"23"	"19"	"860"	"0"	"26"	"886"	"0"
"67"	"55"	"140"	"381"	"14"	"72"	"4"	"2"	"4"	"3"	"56"	"6"	"23"	"11"	"11"	"727"	"0"	"18"	"745"	"0"
"68"	"56"	"61"	"213"	"14"	"157"	"5"	"1"	"2"	"3"	"0"	"2"	"12"	"4"	"2"	"476"	"0"	"9"	"485"	"0"
"69"	"57"	"35"	"326"	"7"	"112"	"1"	"0"	"5"	"1"	"1"	"2"	"7"	"3"	"3"	"503"	"0"	"12"	"515"	"0"
"70"	"58"	"94"	"313"	"14"	"81"	"1"	"2"	"1"	"1"	"3"	"2"	"11"	"20"	"11"	"554"	"0"	"6"	"560"	"0"
"71"	"59"	"54"	"311"	"12"	"55"	"2"	"1"	"1"	"2"	"1"	"2"	"3"	"3"	"12"	"459"	"0"	"6"	"465"	"0"
"72"	"60"	"158"	"260"	"25"	"106"	"7"	"1"	"2"	"3"	"1"	"6"	"11"	"6"	"7"	"593"	"0"	"14"	"607"	"0"
"73"	"61"	"56"	"438"	"17"	"117"	"10"	"1"	"3"	"1"	"3"	"6"	"8"	"20"	"16"	"696"	"0"	"16"	"712"	"0"
"74"	"62"	"72"	"315"	"7"	"50"	"0"	"1"	"2"	"1"	"3"	"1"	"9"	"1"	"5"	"467"	"0"	"9"	"476"	"0"
"75"	"63"	"47"	"438"	"21"	"77"	"1"	"1"	"2"	"2"	"9"	"6"	"13"	"15"	"10"	"642"	"0"	"5"	"647"	"0"
"76"	"64"	"71"	"398"	"14"	"59"	"0"	"3"	"1"	"5"	"1"	"5"	"12"	"15"	"20"	"604"	"0"	"6"	"610"	"0"
"77"	"65"	"27"	"239"	"18"	"98"	"3"	"1"	"4"	"2"	"5"	"3"	"7"	"6"	"8"	"421"	"0"	"9"	"430"	"0"
"78"	"66"	"299"	"141"	"15"	"194"	"4"	"6"	"3"	"4"	"33"	"3"	"26"	"5"	"9"	"742"	"0"	"16"	"758"	"0"
"79"	"67"	"77"	"285"	"26"	"228"	"2"	"0"	"3"	"6"	"9"	"4"	"45"	"8"	"4"	"697"	"0"	"13"	"710"	"0"
"80"	"68"	"78"	"312"	"16"	"138"	"2"	"1"	"2"	"2"	"11"	"0"	"7"	"6"	"0"	"575"	"0"	"5"	"580"	"0"
"81"	"69"	"63"	"208"	"32"	"613"	"6"	"4"	"5"	"2"	"2"	"5"	"29"	"11"	"20"	"1000"	"0"	"23"	"1023"	"0"
"82"	"70"	"56"	"751"	"21"	"110"	"7"	"0"	"1"	"5"	"3"	"5"	"10"	"28"	"49"	"1046"	"0"	"44"	"1090"	"0"
"83"	"71"	"31"	"442"	"22"	"312"	"2"	"2"	"0"	"6"	"1"	"1"	"8"	"7"	"6"	"840"	"0"	"10"	"850"	"0"
"84"	"72"	"30"	"254"	"27"	"546"	"7"	"3"	"3"	"4"	"9"	"1"	"17"	"25"	"11"	"937"	"0"	"4"	"941"	"0"
"85"	"73"	"24"	"19"	"3"	"555"	"2"	"1"	"1"	"1"	"0"	"0"	"11"	"11"	"3"	"631"	"0"	"5"	"636"	"0"
"86"	"74"	"44"	"40"	"15"	"476"	"1"	"2"	"1"	"1"	"2"	"0"	"10"	"5"	"6"	"603"	"0"	"13"	"616"	"0"
"87"	"75"	"95"	"528"	"45"	"177"	"5"	"4"	"3"	"2"	"4"	"2"	"13"	"13"	"10"	"901"	"0"	"9"	"910"	"0"
"88"	"76"	"74"	"622"	"17"	"42"	"2"	"12"	"3"	"3"	"4"	"3"	"14"	"13"	"7"	"816"	"0"	"24"	"840"	"0"
"89"	"77"	"38"	"498"	"12"	"72"	"4"	"1"	"2"	"5"	"1"	"5"	"1"	"6"	"12"	"657"	"0"	"4"	"661"	"0"
"90"	"78"	"618"	"103"	"12"	"95"	"1"	"2"	"6"	"4"	"7"	"5"	"9"	"1"	"10"	"873"	"0"	"43"	"916"	"0"
"91"	"79"	"693"	"52"	"23"	"201"	"6"	"2"	"2"	"4"	"12"	"5"	"14"	"8"	"12"	"1034"	"0"	"44"	"1078"	"0"
"92"	"80"	"187"	"267"	"16"	"123"	"2"	"5"	"5"	"9"	"5"	"9"	"13"	"16"	"11"	"668"	"0"	"10"	"678"	"0"
"93"	"81"	"77"	"63"	"13"	"359"	"3"	"0"	"2"	"1"	"3"	"3"	"10"	"4"	"6"	"544"	"0"	"9"	"553"	"0"
"94"	"82"	"81"	"338"	"26"	"253"	"6"	"1"	"4"	"5"	"10"	"7"	"20"	"24"	"21"	"796"	"0"	"17"	"813"	"0"
"95"	"83"	"402"	"454"	"12"	"82"	"4"	"3"	"4"	"7"	"6"	"8"	"20"	"21"	"17"	"1040"	"0"	"24"	"1064"	"0"
"96"	"84"	"50"	"176"	"15"	"190"	"2"	"1"	"3"	"7"	"0"	"1"	"4"	"5"	"0"	"454"	"0"	"2"	"456"	"0"
"97"	"85"	"212"	"213"	"30"	"243"	"7"	"2"	"9"	"6"	"4"	"10"	"26"	"11"	"15"	"788"	"0"	"26"	"814"	"0"
"98"	"86"	"83"	"208"	"86"	"172"	"10"	"3"	"1"	"6"	"11"	"10"	"26"	"18"	"18"	"652"	"0"	"18"	"670"	"0"
"99"	"87"	"66"	"296"	"14"	"359"	"5"	"1"	"5"	"3"	"5"	"10"	"41"	"19"	"20"	"844"	"0"	"15"	"859"	"0"
"100"	"88"	"19"	"357"	"15"	"192"	"3"	"1"	"4"	"1"	"2"	"5"	"10"	"13"	"8"	"630"	"0"	"7"	"637"	"0"
"101"	"89"	"14"	"165"	"11"	"241"	"4"	"2"	"0"	"4"	"4"	"4"	"14"	"10"	"4"	"477"	"0"	"12"	"489"	"0"
"102"	"90"	"57"	"431"	"25"	"157"	"3"	"0"	"2"	"7"	"3"	"10"	"13"	"17"	"11"	"736"	"0"	"21"	"757"	"0"
"103"	"91"	"128"	"112"	"16"	"171"	"5"	"3"	"5"	"4"	"2"	"3"	"7"	"4"	"7"	"467"	"0"	"10"	"477"	"0"
"104"	"92"	"59"	"485"	"20"	"90"	"6"	"2"	"1"	"5"	"9"	"8"	"16"	"11"	"18"	"730"	"0"	"13"	"743"	"0"
"105"	"93"	"228"	"67"	"4"	"70"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"1"	"5"	"380"	"0"	"5"	"385"	"0"
"106"	"94"	"65"	"520"	"56"	"65"	"5"	"1"	"3"	"5"	"12"	"9"	"9"	"15"	"21"	"786"	"0"	"20"	"806"	"0"
"107"	"95"	"179"	"326"	"102"	"69"	"12"	"2"	"3"	"4"	"1"	"3"	"14"	"16"	"14"	"745"	"0"	"34"	"779"	"0"
"108"	"96"	"112"	"756"	"39"	"8"	"3"	"1"	"1"	"7"	"2"	"3"	"1"	"12"	"21"	"966"	"0"	"31"	"997"	"0"
"109"	"97"	"98"	"106"	"15"	"442"	"9"	"4"	"2"	"0"	"3"	"6"	"22"	"9"	"11"	"727"	"0"	"9"	"736"	"0"
"110"	"98"	"206"	"111"	"14"	"340"	"4"	"0"	"2"	"0"	"11"	"2"	"19"	"5"	"2"	"716"	"0"	"19"	"735"	"0"
"111"	"99"	"23"	"30"	"13"	"764"	"1"	"1"	"6"	"4"	"16"	"3"	"22"	"5"	"8"	"896"	"0"	"16"	"912"	"0"
"112"	"100"	"327"	"89"	"19"	"287"	"3"	"2"	"2"	"1"	"2"	"0"	"19"	"5"	"8"	"764"	"0"	"22"	"786"	"0"
"113"	"101"	"377"	"7"	"3"	"9"	"2"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"403"	"0"	"13"	"416"	"0"
"114"	"102"	"734"	"154"	"12"	"128"	"2"	"0"	"2"	"3"	"8"	"2"	"8"	"6"	"4"	"1063"	"0"	"27"	"1090"	"0"
"115"	"103"	"56"	"325"	"14"	"152"	"3"	"3"	"4"	"1"	"4"	"4"	"13"	"14"	"15"	"608"	"0"	"22"	"630"	"0"
"116"	"104"	"59"	"80"	"11"	"116"	"3"	"0"	"2"	"1"	"5"	"3"	"8"	"5"	"3"	"296"	"0"	"9"	"305"	"0"
"117"	"105"	"396"	"12"	"3"	"1"	"0"	"0"	"1"	"1"	"5"	"1"	"17"	"0"	"2"	"439"	"0"	"26"	"465"	"0"
"118"	"105K"	"559"	"22"	"3"	"8"	"1"	"1"	"1"	"0"	"1"	"2"	"5"	"1"	"5"	"609"	"0"	"27"	"636"	"0"
"119"	"106"	"304"	"401"	"9"	"22"	"1"	"1"	"2"	"8"	"140"	"8"	"63"	"7"	"12"	"978"	"0"	"15"	"993"	"0"
"120"	"107"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"121"	"108"	"37"	"297"	"15"	"186"	"7"	"0"	"2"	"1"	"5"	"3"	"22"	"10"	"9"	"594"	"0"	"5"	"599"	"0"
"122"	"109"	"64"	"343"	"12"	"197"	"3"	"1"	"3"	"1"	"7"	"4"	"12"	"10"	"4"	"661"	"0"	"11"	"672"	"0"
"123"	"110"	"58"	"190"	"7"	"47"	"1"	"1"	"1"	"0"	"3"	"0"	"2"	"4"	"0"	"314"	"0"	"0"	"314"	"0"
"124"	"111"	"54"	"282"	"1"	"62"	"4"	"1"	"0"	"1"	"0"	"0"	"10"	"4"	"1"	"420"	"0"	"1"	"421"	"0"
"125"	"112"	"48"	"375"	"10"	"143"	"5"	"1"	"2"	"2"	"1"	"1"	"4"	"10"	"6"	"608"	"0"	"10"	"618"	"0"
"126"	"113"	"63"	"166"	"7"	"101"	"4"	"0"	"0"	"2"	"7"	"0"	"9"	"2"	"3"	"364"	"0"	"1"	"365"	"0"
"127"	"114"	"31"	"170"	"5"	"81"	"1"	"0"	"0"	"2"	"0"	"0"	"5"	"3"	"3"	"301"	"0"	"3"	"304"	"0"
"128"	"115"	"354"	"243"	"16"	"200"	"1"	"4"	"8"	"1"	"0"	"2"	"14"	"7"	"12"	"862"	"0"	"11"	"873"	"0"
"129"	"116"	"219"	"277"	"26"	"269"	"7"	"3"	"7"	"4"	"2"	"1"	"18"	"7"	"10"	"850"	"0"	"26"	"876"	"0"
"130"	"117"	"10"	"172"	"5"	"76"	"0"	"1"	"1"	"8"	"22"	"3"	"8"	"9"	"6"	"321"	"0"	"17"	"338"	"0"
"131"	"118"	"94"	"342"	"19"	"249"	"7"	"2"	"1"	"5"	"17"	"1"	"10"	"10"	"7"	"764"	"0"	"6"	"770"	"0"
"132"	"119"	"224"	"238"	"7"	"105"	"2"	"2"	"1"	"2"	"3"	"2"	"5"	"3"	"2"	"596"	"0"	"7"	"603"	"0"
"133"	"120"	"52"	"453"	"13"	"88"	"11"	"2"	"0"	"3"	"7"	"2"	"9"	"1"	"5"	"646"	"0"	"10"	"656"	"0"
"134"	"121"	"19"	"215"	"1"	"37"	"4"	"0"	"0"	"0"	"2"	"2"	"4"	"3"	"1"	"288"	"0"	"4"	"292"	"0"
"135"	"122"	"59"	"558"	"12"	"85"	"5"	"1"	"1"	"2"	"3"	"2"	"4"	"11"	"2"	"745"	"0"	"9"	"754"	"0"
"136"	"123"	"57"	"402"	"5"	"102"	"2"	"0"	"2"	"4"	"2"	"2"	"9"	"5"	"2"	"594"	"0"	"8"	"602"	"0"
"137"	"124"	"124"	"353"	"12"	"308"	"5"	"1"	"4"	"3"	"5"	"1"	"6"	"9"	"7"	"838"	"0"	"7"	"845"	"0"
"138"	"125"	"140"	"375"	"6"	"134"	"1"	"0"	"0"	"1"	"2"	"0"	"3"	"5"	"6"	"673"	"0"	"8"	"681"	"0"
"139"	"126"	"59"	"215"	"5"	"39"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"323"	"0"	"4"	"327"	"0"
"140"	"127"	"38"	"472"	"9"	"117"	"1"	"2"	"0"	"0"	"1"	"1"	"8"	"1"	"1"	"651"	"0"	"7"	"658"	"0"
"141"	"128"	"53"	"468"	"4"	"44"	"1"	"0"	"2"	"0"	"0"	"0"	"5"	"5"	"6"	"588"	"0"	"8"	"596"	"0"
"142"	"129"	"118"	"322"	"11"	"72"	"3"	"1"	"2"	"1"	"2"	"3"	"9"	"8"	"4"	"556"	"0"	"5"	"561"	"0"
"143"	"130"	"51"	"435"	"3"	"53"	"2"	"1"	"1"	"0"	"0"	"0"	"6"	"2"	"5"	"559"	"0"	"6"	"565"	"0"
"144"	"131"	"81"	"447"	"13"	"90"	"1"	"0"	"1"	"0"	"0"	"2"	"9"	"2"	"4"	"650"	"0"	"7"	"657"	"0"
"145"	"132"	"230"	"331"	"6"	"51"	"1"	"0"	"3"	"0"	"4"	"2"	"8"	"6"	"5"	"647"	"0"	"15"	"662"	"0"
"146"	"133"	"54"	"426"	"9"	"81"	"1"	"0"	"1"	"1"	"1"	"1"	"15"	"12"	"8"	"610"	"0"	"8"	"618"	"0"
"147"	"134"	"177"	"188"	"13"	"424"	"7"	"0"	"1"	"0"	"6"	"0"	"9"	"2"	"2"	"829"	"0"	"4"	"833"	"0"
"148"	"135"	"145"	"131"	"19"	"392"	"0"	"1"	"1"	"4"	"3"	"2"	"8"	"5"	"5"	"716"	"0"	"5"	"721"	"0"
"149"	"136"	"202"	"399"	"22"	"123"	"3"	"2"	"4"	"5"	"2"	"4"	"9"	"15"	"14"	"804"	"0"	"23"	"827"	"0"
"150"	"137"	"97"	"256"	"8"	"72"	"4"	"1"	"0"	"3"	"1"	"1"	"4"	"3"	"2"	"452"	"0"	"11"	"463"	"0"
"151"	"138"	"19"	"264"	"0"	"11"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"2"	"301"	"0"	"4"	"305"	"0"
"152"	"139"	"84"	"265"	"4"	"75"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"5"	"3"	"441"	"0"	"8"	"449"	"0"
"153"	"140"	"119"	"200"	"2"	"49"	"8"	"0"	"1"	"2"	"1"	"0"	"1"	"2"	"5"	"390"	"0"	"1"	"391"	"0"
"154"	"141"	"38"	"415"	"10"	"102"	"8"	"2"	"1"	"1"	"2"	"3"	"6"	"12"	"5"	"605"	"0"	"8"	"613"	"0"
"155"	"142"	"40"	"352"	"2"	"76"	"3"	"1"	"1"	"0"	"0"	"1"	"10"	"3"	"2"	"491"	"0"	"10"	"501"	"0"
"156"	"143"	"54"	"272"	"27"	"321"	"12"	"0"	"0"	"2"	"2"	"0"	"23"	"10"	"4"	"727"	"0"	"3"	"730"	"0"
"157"	"144"	"45"	"303"	"5"	"35"	"1"	"0"	"3"	"2"	"4"	"2"	"8"	"9"	"16"	"433"	"0"	"15"	"448"	"0"
"158"	"145"	"89"	"621"	"22"	"44"	"10"	"3"	"3"	"8"	"7"	"3"	"35"	"16"	"24"	"885"	"0"	"17"	"902"	"0"
"159"	"146"	"111"	"693"	"7"	"59"	"3"	"1"	"1"	"6"	"69"	"1"	"12"	"17"	"10"	"990"	"0"	"11"	"1001"	"0"
"160"	"147"	"86"	"343"	"19"	"251"	"5"	"3"	"4"	"7"	"5"	"6"	"21"	"20"	"14"	"784"	"0"	"6"	"790"	"0"
"161"	"148"	"762"	"18"	"4"	"10"	"0"	"0"	"3"	"3"	"0"	"1"	"1"	"0"	"1"	"803"	"0"	"2"	"805"	"0"
"162"	"149"	"835"	"43"	"4"	"23"	"1"	"0"	"2"	"2"	"1"	"2"	"7"	"0"	"6"	"926"	"0"	"18"	"944"	"0"
"163"	"150"	"32"	"306"	"22"	"104"	"7"	"1"	"1"	"1"	"0"	"5"	"10"	"15"	"16"	"520"	"0"	"25"	"545"	"0"
"164"	"151"	"19"	"360"	"5"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"7"	"5"	"8"	"417"	"0"	"4"	"421"	"0"
"165"	"152"	"129"	"134"	"36"	"373"	"7"	"2"	"4"	"4"	"3"	"4"	"10"	"7"	"10"	"723"	"0"	"19"	"742"	"0"
"166"	"153"	"81"	"710"	"11"	"29"	"1"	"1"	"0"	"2"	"1"	"3"	"5"	"10"	"11"	"865"	"0"	"16"	"881"	"0"
"167"	"154"	"53"	"363"	"10"	"18"	"3"	"0"	"0"	"0"	"9"	"0"	"3"	"10"	"4"	"473"	"0"	"4"	"477"	"0"
"168"	"155"	"320"	"162"	"10"	"87"	"6"	"0"	"2"	"3"	"0"	"4"	"59"	"7"	"11"	"671"	"0"	"31"	"702"	"0"
"169"	"156"	"431"	"30"	"6"	"8"	"0"	"1"	"2"	"1"	"2"	"7"	"61"	"3"	"4"	"556"	"0"	"28"	"584"	"0"
"170"	"157"	"186"	"45"	"20"	"60"	"0"	"2"	"2"	"0"	"2"	"2"	"27"	"3"	"3"	"352"	"0"	"17"	"369"	"0"
"171"	"158"	"629"	"50"	"8"	"12"	"1"	"2"	"1"	"0"	"1"	"0"	"9"	"1"	"4"	"718"	"0"	"10"	"728"	"0"
