"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"8A"	"9"	"2"	"253"	"67"	"5"	"2"	"2"	"2"	"2"	"0"	"1"	"1"	"8"	"31"	"0"	"385"	"0"	"6"	"391"	"0"
"23"	"9"	"15"	"6"	"123"	"231"	"8"	"0"	"4"	"4"	"1"	"2"	"3"	"3"	"9"	"10"	"2"	"421"	"0"	"4"	"425"	"0"
"24"	"10"	"36"	"26"	"259"	"367"	"9"	"6"	"1"	"2"	"2"	"0"	"1"	"3"	"12"	"9"	"4"	"737"	"0"	"9"	"746"	"0"
"25"	"11"	"46"	"45"	"281"	"92"	"3"	"0"	"1"	"1"	"1"	"2"	"0"	"5"	"6"	"10"	"6"	"499"	"0"	"8"	"507"	"0"
"26"	"12"	"10"	"42"	"480"	"93"	"4"	"6"	"4"	"0"	"0"	"3"	"3"	"11"	"6"	"31"	"4"	"697"	"0"	"15"	"712"	"0"
"27"	"13"	"1"	"0"	"451"	"59"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"3"	"1"	"520"	"0"	"2"	"522"	"0"
"28"	"14"	"15"	"19"	"279"	"34"	"4"	"6"	"2"	"1"	"2"	"1"	"2"	"4"	"18"	"24"	"8"	"419"	"0"	"8"	"427"	"0"
"29"	"15"	"36"	"146"	"340"	"46"	"3"	"4"	"4"	"4"	"2"	"4"	"4"	"4"	"11"	"14"	"11"	"633"	"0"	"3"	"636"	"0"
"30"	"16"	"7"	"6"	"450"	"117"	"4"	"3"	"6"	"4"	"5"	"3"	"2"	"14"	"23"	"47"	"8"	"699"	"0"	"25"	"724"	"0"
"31"	"17"	"51"	"65"	"358"	"147"	"12"	"7"	"7"	"2"	"5"	"1"	"12"	"9"	"20"	"27"	"10"	"733"	"0"	"23"	"756"	"0"
"32"	"18"	"16"	"24"	"459"	"82"	"4"	"2"	"5"	"4"	"1"	"3"	"0"	"4"	"15"	"40"	"1"	"660"	"0"	"12"	"672"	"0"
"33"	"19"	"77"	"17"	"81"	"222"	"5"	"1"	"0"	"3"	"2"	"2"	"2"	"5"	"13"	"10"	"4"	"444"	"0"	"14"	"458"	"0"
"34"	"20"	"5"	"25"	"659"	"57"	"10"	"3"	"3"	"4"	"1"	"0"	"5"	"7"	"8"	"21"	"2"	"810"	"0"	"9"	"819"	"0"
"35"	"21"	"31"	"57"	"405"	"156"	"5"	"6"	"1"	"6"	"3"	"3"	"8"	"12"	"35"	"29"	"5"	"762"	"0"	"18"	"780"	"0"
"36"	"22"	"24"	"17"	"262"	"39"	"1"	"0"	"0"	"1"	"1"	"2"	"2"	"5"	"5"	"25"	"5"	"389"	"0"	"12"	"401"	"0"
"37"	"23"	"1"	"40"	"387"	"92"	"3"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"7"	"6"	"1"	"547"	"0"	"8"	"555"	"0"
"38"	"24"	"4"	"112"	"579"	"80"	"6"	"3"	"6"	"4"	"2"	"1"	"3"	"6"	"41"	"57"	"14"	"918"	"0"	"26"	"944"	"0"
"39"	"25"	"1"	"37"	"148"	"18"	"2"	"2"	"2"	"1"	"0"	"1"	"0"	"3"	"6"	"11"	"0"	"232"	"0"	"3"	"235"	"0"
"40"	"26"	"4"	"24"	"658"	"141"	"4"	"4"	"3"	"2"	"4"	"16"	"1"	"6"	"11"	"28"	"5"	"911"	"0"	"3"	"914"	"0"
"41"	"27"	"9"	"82"	"533"	"134"	"2"	"2"	"12"	"0"	"2"	"0"	"0"	"6"	"21"	"22"	"6"	"831"	"0"	"11"	"842"	"0"
"42"	"28"	"1"	"9"	"551"	"151"	"2"	"2"	"2"	"3"	"0"	"2"	"0"	"1"	"8"	"14"	"4"	"750"	"0"	"4"	"754"	"0"
"43"	"29"	"1"	"5"	"391"	"78"	"5"	"0"	"2"	"0"	"1"	"0"	"1"	"10"	"19"	"8"	"3"	"524"	"0"	"7"	"531"	"0"
"44"	"30"	"1"	"13"	"477"	"18"	"1"	"0"	"1"	"3"	"1"	"1"	"7"	"1"	"8"	"14"	"1"	"547"	"0"	"4"	"551"	"0"
"45"	"31"	"1"	"22"	"743"	"49"	"6"	"2"	"1"	"0"	"3"	"3"	"1"	"2"	"17"	"23"	"3"	"876"	"0"	"6"	"882"	"0"
"46"	"32"	"7"	"35"	"433"	"265"	"7"	"6"	"1"	"2"	"2"	"3"	"1"	"5"	"19"	"12"	"9"	"807"	"0"	"16"	"823"	"0"
"47"	"33"	"6"	"28"	"239"	"234"	"6"	"2"	"2"	"1"	"2"	"1"	"1"	"10"	"22"	"11"	"2"	"567"	"0"	"4"	"571"	"0"
"48"	"34"	"2"	"11"	"296"	"103"	"3"	"1"	"1"	"1"	"2"	"2"	"0"	"4"	"1"	"13"	"0"	"440"	"0"	"3"	"443"	"0"
"49"	"35"	"7"	"10"	"195"	"270"	"6"	"2"	"2"	"3"	"0"	"2"	"0"	"3"	"8"	"10"	"0"	"518"	"0"	"1"	"519"	"0"
"50"	"36"	"4"	"10"	"310"	"160"	"9"	"1"	"1"	"1"	"1"	"0"	"1"	"3"	"10"	"13"	"0"	"524"	"0"	"2"	"526"	"0"
"51"	"37"	"2"	"13"	"189"	"135"	"6"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"5"	"5"	"3"	"361"	"0"	"5"	"366"	"0"
"52"	"38"	"3"	"23"	"339"	"62"	"5"	"2"	"4"	"1"	"0"	"1"	"1"	"3"	"13"	"11"	"2"	"470"	"0"	"6"	"476"	"0"
"53"	"39"	"6"	"127"	"282"	"45"	"6"	"2"	"2"	"2"	"3"	"1"	"1"	"2"	"7"	"12"	"2"	"500"	"0"	"3"	"503"	"0"
"54"	"39A"	"6"	"38"	"285"	"81"	"1"	"1"	"4"	"3"	"3"	"1"	"2"	"2"	"7"	"14"	"11"	"459"	"0"	"5"	"464"	"0"
"55"	"40"	"11"	"22"	"375"	"263"	"5"	"5"	"1"	"1"	"1"	"0"	"2"	"8"	"19"	"16"	"5"	"734"	"0"	"8"	"742"	"0"
"56"	"41"	"3"	"61"	"550"	"59"	"5"	"4"	"4"	"0"	"3"	"6"	"3"	"12"	"28"	"25"	"7"	"770"	"0"	"7"	"777"	"0"
"57"	"42"	"9"	"63"	"554"	"82"	"5"	"2"	"4"	"3"	"2"	"1"	"2"	"5"	"27"	"42"	"12"	"813"	"0"	"17"	"830"	"0"
"58"	"43"	"6"	"102"	"412"	"36"	"7"	"4"	"3"	"2"	"6"	"4"	"4"	"5"	"7"	"22"	"4"	"624"	"0"	"8"	"632"	"0"
"59"	"44"	"6"	"38"	"404"	"123"	"7"	"1"	"2"	"0"	"0"	"3"	"0"	"5"	"10"	"17"	"3"	"619"	"0"	"16"	"635"	"0"
"60"	"45"	"49"	"23"	"420"	"72"	"6"	"1"	"6"	"2"	"0"	"0"	"4"	"5"	"15"	"18"	"4"	"625"	"0"	"11"	"636"	"0"
"61"	"46"	"14"	"21"	"572"	"127"	"14"	"3"	"5"	"4"	"0"	"3"	"3"	"7"	"23"	"34"	"7"	"837"	"0"	"13"	"850"	"0"
"62"	"47"	"3"	"19"	"269"	"155"	"7"	"2"	"5"	"2"	"2"	"2"	"4"	"5"	"13"	"9"	"2"	"499"	"0"	"3"	"502"	"0"
"63"	"47A"	"10"	"88"	"317"	"46"	"5"	"4"	"6"	"5"	"7"	"2"	"0"	"10"	"9"	"12"	"9"	"530"	"0"	"17"	"547"	"0"
"64"	"48"	"14"	"31"	"489"	"129"	"4"	"4"	"2"	"5"	"5"	"1"	"2"	"9"	"12"	"16"	"2"	"725"	"0"	"7"	"732"	"0"
"65"	"49"	"1"	"16"	"237"	"142"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"5"	"11"	"5"	"422"	"0"	"6"	"428"	"0"
"66"	"50"	"5"	"50"	"288"	"136"	"6"	"1"	"0"	"0"	"1"	"2"	"2"	"4"	"21"	"22"	"1"	"539"	"0"	"7"	"546"	"0"
"67"	"51"	"22"	"61"	"460"	"135"	"14"	"6"	"5"	"4"	"1"	"5"	"5"	"8"	"21"	"31"	"7"	"785"	"0"	"20"	"805"	"0"
"68"	"52"	"10"	"31"	"653"	"40"	"9"	"7"	"3"	"4"	"1"	"4"	"0"	"11"	"15"	"23"	"1"	"812"	"0"	"8"	"820"	"0"
"69"	"53"	"7"	"50"	"465"	"52"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"9"	"8"	"5"	"603"	"0"	"5"	"608"	"0"
"70"	"54"	"16"	"57"	"702"	"17"	"4"	"2"	"0"	"3"	"0"	"1"	"0"	"1"	"9"	"7"	"3"	"822"	"0"	"3"	"825"	"0"
"71"	"55"	"8"	"13"	"299"	"118"	"6"	"3"	"6"	"1"	"3"	"6"	"2"	"17"	"19"	"30"	"9"	"540"	"0"	"21"	"561"	"0"
"72"	"56"	"9"	"53"	"284"	"159"	"7"	"5"	"3"	"3"	"2"	"1"	"3"	"4"	"10"	"7"	"3"	"553"	"0"	"12"	"565"	"0"
"73"	"57"	"1"	"12"	"195"	"166"	"7"	"1"	"3"	"0"	"3"	"2"	"1"	"9"	"3"	"26"	"3"	"432"	"0"	"9"	"441"	"0"
"74"	"58"	"7"	"25"	"320"	"120"	"4"	"2"	"7"	"2"	"2"	"1"	"0"	"5"	"10"	"24"	"0"	"529"	"0"	"11"	"540"	"0"
"75"	"59"	"10"	"69"	"320"	"23"	"1"	"2"	"3"	"1"	"0"	"2"	"1"	"5"	"11"	"28"	"4"	"480"	"0"	"12"	"492"	"0"
"76"	"60"	"5"	"14"	"429"	"97"	"9"	"4"	"3"	"1"	"1"	"2"	"1"	"6"	"10"	"15"	"2"	"599"	"0"	"9"	"608"	"0"
"77"	"61"	"24"	"50"	"469"	"123"	"16"	"4"	"9"	"6"	"3"	"2"	"2"	"10"	"7"	"9"	"0"	"734"	"0"	"3"	"737"	"0"
"78"	"62"	"7"	"43"	"444"	"18"	"7"	"2"	"0"	"1"	"0"	"0"	"0"	"7"	"10"	"13"	"6"	"558"	"0"	"8"	"566"	"0"
"79"	"63"	"16"	"76"	"367"	"178"	"5"	"3"	"3"	"4"	"3"	"2"	"2"	"9"	"20"	"23"	"8"	"719"	"0"	"9"	"728"	"0"
"80"	"64"	"9"	"18"	"290"	"149"	"10"	"4"	"5"	"2"	"1"	"3"	"0"	"11"	"14"	"32"	"8"	"556"	"0"	"12"	"568"	"0"
"81"	"65"	"9"	"51"	"429"	"53"	"12"	"6"	"7"	"5"	"2"	"5"	"4"	"7"	"23"	"26"	"11"	"650"	"0"	"11"	"661"	"0"
"82"	"66"	"6"	"109"	"365"	"23"	"4"	"4"	"7"	"3"	"1"	"3"	"4"	"12"	"26"	"20"	"2"	"589"	"0"	"18"	"607"	"0"
"83"	"67"	"5"	"90"	"164"	"378"	"5"	"1"	"4"	"3"	"2"	"3"	"0"	"7"	"19"	"22"	"2"	"705"	"0"	"10"	"715"	"0"
"84"	"68"	"12"	"55"	"275"	"342"	"8"	"6"	"5"	"14"	"3"	"4"	"13"	"18"	"23"	"29"	"13"	"820"	"0"	"29"	"849"	"0"
"85"	"69"	"1"	"12"	"135"	"285"	"7"	"6"	"2"	"4"	"3"	"4"	"4"	"5"	"15"	"8"	"3"	"494"	"0"	"10"	"504"	"0"
"86"	"70"	"10"	"49"	"186"	"211"	"9"	"3"	"2"	"1"	"2"	"2"	"2"	"6"	"15"	"8"	"5"	"511"	"0"	"8"	"519"	"0"
"87"	"71"	"7"	"66"	"388"	"19"	"4"	"3"	"3"	"4"	"3"	"2"	"3"	"7"	"20"	"35"	"7"	"571"	"0"	"12"	"583"	"0"
"88"	"72"	"8"	"48"	"488"	"26"	"8"	"7"	"5"	"1"	"2"	"6"	"6"	"13"	"17"	"27"	"7"	"669"	"0"	"20"	"689"	"0"
"89"	"73"	"6"	"42"	"500"	"103"	"2"	"0"	"4"	"3"	"1"	"2"	"1"	"5"	"7"	"28"	"3"	"707"	"0"	"10"	"717"	"0"
"90"	"74"	"7"	"71"	"424"	"16"	"9"	"1"	"10"	"4"	"3"	"4"	"1"	"5"	"6"	"7"	"1"	"569"	"0"	"0"	"569"	"0"
"91"	"75"	"15"	"81"	"348"	"142"	"7"	"3"	"6"	"4"	"2"	"3"	"5"	"5"	"16"	"31"	"3"	"671"	"0"	"6"	"677"	"0"
"92"	"76"	"7"	"31"	"518"	"73"	"9"	"4"	"5"	"2"	"2"	"4"	"5"	"8"	"26"	"28"	"4"	"726"	"0"	"11"	"737"	"0"
"93"	"77"	"7"	"34"	"145"	"401"	"20"	"6"	"13"	"5"	"8"	"4"	"9"	"20"	"44"	"27"	"14"	"757"	"0"	"33"	"790"	"0"
"94"	"78"	"15"	"139"	"671"	"50"	"5"	"3"	"2"	"3"	"4"	"5"	"6"	"7"	"24"	"60"	"17"	"1011"	"0"	"19"	"1030"	"0"
"95"	"79"	"13"	"95"	"326"	"80"	"4"	"4"	"3"	"3"	"1"	"3"	"2"	"2"	"12"	"38"	"7"	"593"	"0"	"12"	"605"	"0"
"96"	"80"	"12"	"81"	"254"	"35"	"13"	"6"	"9"	"3"	"4"	"4"	"3"	"6"	"9"	"6"	"5"	"450"	"0"	"2"	"452"	"0"
"97"	"81"	"2"	"46"	"450"	"45"	"4"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"1"	"4"	"0"	"558"	"0"	"2"	"560"	"0"
"98"	"82"	"6"	"81"	"343"	"78"	"8"	"4"	"5"	"7"	"4"	"0"	"4"	"5"	"10"	"26"	"4"	"585"	"0"	"10"	"595"	"0"
"99"	"83"	"9"	"52"	"429"	"227"	"13"	"2"	"4"	"4"	"4"	"6"	"5"	"13"	"20"	"20"	"2"	"810"	"0"	"12"	"822"	"0"
"100"	"84"	"6"	"53"	"408"	"21"	"8"	"5"	"8"	"4"	"9"	"3"	"5"	"8"	"17"	"24"	"13"	"592"	"0"	"25"	"617"	"0"
"101"	"85"	"20"	"34"	"224"	"412"	"16"	"3"	"4"	"4"	"3"	"1"	"4"	"7"	"17"	"14"	"2"	"765"	"0"	"8"	"773"	"0"
"102"	"86"	"28"	"121"	"427"	"33"	"6"	"1"	"4"	"3"	"1"	"3"	"3"	"9"	"11"	"8"	"8"	"666"	"0"	"15"	"681"	"0"
"103"	"87"	"9"	"30"	"501"	"40"	"7"	"2"	"0"	"4"	"7"	"2"	"0"	"3"	"15"	"30"	"3"	"653"	"0"	"5"	"658"	"0"
"104"	"88"	"5"	"4"	"385"	"94"	"4"	"2"	"3"	"2"	"2"	"2"	"0"	"10"	"18"	"28"	"5"	"564"	"0"	"11"	"575"	"0"
"105"	"89"	"12"	"25"	"387"	"134"	"4"	"2"	"5"	"2"	"1"	"1"	"4"	"3"	"15"	"23"	"1"	"619"	"0"	"10"	"629"	"0"
"106"	"90"	"17"	"8"	"317"	"83"	"6"	"7"	"5"	"3"	"1"	"2"	"3"	"10"	"15"	"22"	"2"	"501"	"0"	"7"	"508"	"0"
"107"	"91"	"3"	"14"	"293"	"141"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"3"	"8"	"12"	"4"	"487"	"0"	"7"	"494"	"0"
"108"	"92"	"6"	"114"	"333"	"148"	"7"	"1"	"1"	"0"	"1"	"0"	"2"	"7"	"13"	"8"	"4"	"645"	"0"	"2"	"647"	"0"
"109"	"93"	"6"	"25"	"333"	"33"	"6"	"4"	"10"	"3"	"1"	"10"	"6"	"16"	"33"	"42"	"9"	"537"	"0"	"8"	"545"	"0"
"110"	"94"	"8"	"4"	"833"	"67"	"6"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"12"	"24"	"7"	"968"	"0"	"4"	"972"	"0"
"111"	"95"	"16"	"9"	"312"	"90"	"16"	"4"	"2"	"9"	"2"	"16"	"3"	"5"	"21"	"20"	"2"	"527"	"0"	"15"	"542"	"0"
"112"	"95A"	"2"	"15"	"260"	"42"	"3"	"1"	"0"	"2"	"1"	"3"	"3"	"2"	"4"	"10"	"3"	"351"	"0"	"5"	"356"	"0"
"113"	"96"	"11"	"25"	"394"	"53"	"8"	"3"	"6"	"1"	"3"	"9"	"0"	"4"	"10"	"8"	"6"	"541"	"0"	"3"	"544"	"0"
"114"	"97"	"6"	"10"	"379"	"45"	"5"	"10"	"3"	"2"	"2"	"5"	"3"	"11"	"7"	"8"	"3"	"499"	"0"	"4"	"503"	"0"
"115"	"98"	"13"	"34"	"348"	"150"	"12"	"4"	"9"	"1"	"5"	"14"	"10"	"11"	"36"	"48"	"9"	"704"	"0"	"14"	"718"	"0"
"116"	"99"	"8"	"15"	"413"	"215"	"7"	"1"	"7"	"1"	"3"	"7"	"1"	"11"	"19"	"18"	"3"	"729"	"0"	"9"	"738"	"0"
"117"	"100"	"14"	"17"	"550"	"38"	"4"	"4"	"1"	"2"	"1"	"2"	"4"	"14"	"23"	"26"	"2"	"702"	"0"	"1"	"703"	"0"
"118"	"101"	"5"	"11"	"327"	"179"	"6"	"1"	"1"	"1"	"1"	"2"	"1"	"3"	"15"	"16"	"1"	"570"	"0"	"6"	"576"	"0"
"119"	"102"	"12"	"23"	"560"	"45"	"5"	"5"	"0"	"5"	"3"	"1"	"5"	"12"	"24"	"21"	"7"	"728"	"0"	"5"	"733"	"0"
"120"	"103"	"13"	"117"	"498"	"64"	"8"	"2"	"4"	"4"	"3"	"4"	"4"	"4"	"6"	"8"	"4"	"743"	"0"	"3"	"746"	"0"
"121"	"104"	"6"	"87"	"489"	"54"	"6"	"3"	"38"	"3"	"3"	"7"	"3"	"17"	"36"	"50"	"13"	"815"	"0"	"20"	"835"	"0"
"122"	"105"	"5"	"65"	"343"	"61"	"6"	"2"	"6"	"3"	"2"	"6"	"3"	"9"	"18"	"27"	"4"	"560"	"0"	"11"	"571"	"0"
"123"	"106"	"12"	"16"	"356"	"67"	"8"	"5"	"3"	"0"	"1"	"12"	"1"	"4"	"12"	"10"	"1"	"508"	"0"	"6"	"514"	"0"
"124"	"107"	"12"	"53"	"468"	"119"	"8"	"0"	"4"	"2"	"4"	"4"	"7"	"13"	"19"	"15"	"7"	"735"	"0"	"10"	"745"	"0"
"125"	"108"	"11"	"49"	"391"	"133"	"7"	"3"	"36"	"3"	"3"	"6"	"4"	"12"	"18"	"18"	"8"	"702"	"0"	"13"	"715"	"0"
"126"	"109"	"4"	"29"	"202"	"45"	"4"	"0"	"1"	"0"	"0"	"3"	"4"	"5"	"8"	"14"	"1"	"320"	"0"	"3"	"323"	"0"
"127"	"110"	"3"	"19"	"291"	"159"	"9"	"2"	"4"	"0"	"0"	"1"	"1"	"3"	"11"	"11"	"5"	"519"	"0"	"6"	"525"	"0"
"128"	"111"	"22"	"57"	"256"	"119"	"8"	"3"	"3"	"4"	"1"	"0"	"2"	"5"	"14"	"25"	"4"	"523"	"0"	"8"	"531"	"0"
"129"	"112"	"99"	"31"	"153"	"190"	"5"	"3"	"1"	"4"	"3"	"1"	"4"	"5"	"12"	"12"	"6"	"529"	"0"	"5"	"534"	"0"
"130"	"113"	"20"	"177"	"213"	"43"	"5"	"0"	"1"	"3"	"1"	"1"	"0"	"2"	"8"	"20"	"5"	"499"	"0"	"11"	"510"	"0"
"131"	"114"	"1"	"22"	"186"	"237"	"8"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"6"	"6"	"1"	"472"	"0"	"3"	"475"	"0"
"132"	"114A"	"9"	"129"	"129"	"162"	"6"	"1"	"8"	"2"	"2"	"4"	"2"	"2"	"5"	"8"	"4"	"473"	"0"	"0"	"473"	"0"
"133"	"115"	"2"	"4"	"394"	"27"	"1"	"2"	"1"	"2"	"0"	"2"	"2"	"3"	"8"	"11"	"3"	"462"	"0"	"9"	"471"	"0"
"134"	"116"	"14"	"104"	"426"	"17"	"2"	"2"	"8"	"5"	"5"	"2"	"3"	"3"	"17"	"19"	"8"	"635"	"0"	"6"	"641"	"0"
"135"	"117"	"5"	"12"	"261"	"39"	"6"	"0"	"0"	"2"	"2"	"17"	"1"	"5"	"12"	"31"	"9"	"402"	"0"	"20"	"422"	"0"
"136"	"118"	"22"	"65"	"318"	"30"	"7"	"3"	"6"	"5"	"2"	"5"	"7"	"13"	"28"	"69"	"11"	"591"	"0"	"12"	"603"	"0"
"137"	"119"	"7"	"119"	"201"	"35"	"2"	"3"	"5"	"2"	"0"	"1"	"2"	"4"	"12"	"14"	"2"	"409"	"0"	"7"	"416"	"0"
"138"	"120"	"16"	"54"	"202"	"78"	"10"	"3"	"6"	"3"	"2"	"1"	"0"	"1"	"16"	"23"	"10"	"425"	"0"	"11"	"436"	"0"
"139"	"121"	"8"	"17"	"360"	"47"	"7"	"1"	"5"	"2"	"1"	"1"	"1"	"12"	"15"	"31"	"4"	"512"	"0"	"7"	"519"	"0"
"140"	"122"	"4"	"13"	"442"	"24"	"6"	"1"	"1"	"1"	"1"	"4"	"1"	"15"	"12"	"19"	"4"	"548"	"0"	"6"	"554"	"0"
"141"	"123"	"15"	"123"	"433"	"88"	"6"	"3"	"6"	"2"	"1"	"3"	"1"	"3"	"9"	"24"	"10"	"727"	"0"	"8"	"735"	"0"
"142"	"124"	"13"	"42"	"284"	"85"	"6"	"1"	"2"	"1"	"3"	"1"	"0"	"4"	"12"	"10"	"4"	"468"	"0"	"8"	"476"	"0"
"143"	"124A"	"7"	"50"	"352"	"39"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"8"	"36"	"6"	"505"	"0"	"14"	"519"	"0"
"144"	"125"	"5"	"25"	"471"	"148"	"5"	"2"	"5"	"2"	"2"	"3"	"4"	"11"	"47"	"33"	"8"	"771"	"0"	"20"	"791"	"0"
"145"	"126"	"5"	"20"	"634"	"107"	"2"	"1"	"1"	"1"	"0"	"3"	"1"	"0"	"8"	"26"	"7"	"816"	"0"	"5"	"821"	"0"
"146"	"127"	"26"	"44"	"369"	"220"	"12"	"4"	"4"	"2"	"1"	"1"	"2"	"5"	"10"	"15"	"4"	"719"	"0"	"5"	"724"	"0"
"147"	"128"	"9"	"124"	"426"	"87"	"9"	"1"	"3"	"2"	"3"	"3"	"4"	"11"	"21"	"38"	"10"	"751"	"0"	"18"	"769"	"0"
"148"	"129"	"7"	"121"	"419"	"55"	"6"	"2"	"7"	"3"	"7"	"5"	"6"	"5"	"19"	"33"	"6"	"701"	"0"	"14"	"715"	"0"
"149"	"130"	"8"	"12"	"379"	"244"	"11"	"2"	"6"	"4"	"3"	"5"	"3"	"13"	"35"	"57"	"8"	"790"	"0"	"17"	"807"	"0"
"150"	"131"	"9"	"132"	"412"	"46"	"1"	"3"	"6"	"2"	"3"	"6"	"4"	"18"	"21"	"41"	"15"	"719"	"0"	"25"	"744"	"0"
"151"	"132"	"6"	"10"	"160"	"452"	"18"	"2"	"0"	"2"	"4"	"1"	"2"	"12"	"31"	"8"	"6"	"714"	"0"	"18"	"732"	"0"
"152"	"133"	"3"	"19"	"452"	"25"	"1"	"1"	"4"	"2"	"2"	"2"	"4"	"4"	"9"	"23"	"2"	"553"	"0"	"4"	"557"	"0"
"153"	"134"	"3"	"10"	"159"	"91"	"5"	"1"	"2"	"1"	"0"	"1"	"1"	"8"	"17"	"24"	"7"	"330"	"0"	"19"	"349"	"0"
"154"	"135"	"3"	"9"	"443"	"34"	"0"	"0"	"3"	"0"	"0"	"1"	"2"	"4"	"7"	"25"	"2"	"533"	"0"	"3"	"536"	"0"
"155"	"136"	"14"	"101"	"451"	"93"	"8"	"4"	"4"	"4"	"3"	"2"	"4"	"15"	"16"	"24"	"9"	"752"	"0"	"17"	"769"	"0"
"156"	"137"	"12"	"47"	"406"	"82"	"3"	"2"	"1"	"1"	"1"	"0"	"0"	"8"	"17"	"39"	"5"	"624"	"0"	"13"	"637"	"0"
