"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"12"	"37"	"82"	"12"	"445"	"9"	"6"	"12"	"6"	"33"	"29"	"17"	"19"	"707"	"0"	"79"	"786"	"0"
"26"	"13"	"45"	"52"	"3"	"505"	"8"	"4"	"10"	"0"	"17"	"19"	"7"	"13"	"683"	"0"	"32"	"715"	"0"
"27"	"14"	"368"	"11"	"3"	"13"	"1"	"0"	"2"	"2"	"2"	"0"	"6"	"3"	"411"	"0"	"17"	"428"	"0"
"28"	"14A"	"271"	"22"	"8"	"57"	"1"	"2"	"5"	"20"	"6"	"4"	"1"	"8"	"405"	"0"	"28"	"433"	"0"
"29"	"15"	"335"	"54"	"2"	"74"	"1"	"5"	"5"	"22"	"4"	"2"	"0"	"0"	"504"	"0"	"14"	"518"	"0"
"30"	"16"	"267"	"26"	"7"	"79"	"7"	"7"	"12"	"55"	"10"	"5"	"11"	"9"	"495"	"0"	"30"	"525"	"0"
"31"	"17"	"140"	"84"	"4"	"75"	"2"	"10"	"204"	"10"	"11"	"3"	"8"	"3"	"554"	"0"	"1"	"555"	"0"
"32"	"18"	"242"	"47"	"8"	"93"	"8"	"3"	"77"	"9"	"10"	"3"	"7"	"5"	"512"	"0"	"10"	"522"	"0"
"33"	"19"	"99"	"227"	"12"	"104"	"6"	"9"	"10"	"12"	"31"	"13"	"24"	"13"	"560"	"0"	"18"	"578"	"0"
"34"	"20"	"80"	"29"	"9"	"306"	"8"	"7"	"3"	"5"	"14"	"6"	"2"	"7"	"476"	"0"	"11"	"487"	"0"
"35"	"21"	"115"	"28"	"7"	"239"	"4"	"5"	"3"	"7"	"20"	"29"	"19"	"28"	"504"	"0"	"27"	"531"	"0"
"36"	"22"	"74"	"35"	"8"	"318"	"9"	"2"	"3"	"8"	"34"	"17"	"9"	"14"	"531"	"0"	"12"	"543"	"0"
"37"	"23"	"118"	"16"	"6"	"209"	"6"	"1"	"2"	"4"	"10"	"10"	"5"	"3"	"390"	"0"	"8"	"398"	"0"
"38"	"24"	"235"	"29"	"13"	"244"	"16"	"4"	"8"	"57"	"27"	"17"	"21"	"28"	"699"	"0"	"27"	"726"	"0"
"39"	"25"	"83"	"20"	"20"	"53"	"5"	"5"	"6"	"291"	"8"	"12"	"18"	"6"	"527"	"0"	"32"	"559"	"0"
"40"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"41"	"27"	"310"	"82"	"10"	"400"	"12"	"7"	"8"	"6"	"17"	"16"	"20"	"19"	"907"	"0"	"26"	"933"	"0"
"42"	"28"	"164"	"106"	"8"	"317"	"4"	"5"	"12"	"3"	"23"	"14"	"14"	"11"	"681"	"0"	"24"	"705"	"0"
"43"	"29"	"426"	"90"	"13"	"279"	"4"	"7"	"18"	"8"	"13"	"20"	"10"	"26"	"914"	"0"	"33"	"947"	"0"
"44"	"30"	"142"	"244"	"20"	"207"	"15"	"6"	"19"	"16"	"42"	"25"	"36"	"35"	"807"	"0"	"76"	"883"	"0"
"45"	"31"	"44"	"24"	"3"	"239"	"10"	"2"	"0"	"3"	"11"	"6"	"6"	"3"	"351"	"0"	"9"	"360"	"0"
"46"	"31A"	"23"	"32"	"2"	"279"	"7"	"2"	"0"	"2"	"8"	"8"	"5"	"6"	"374"	"0"	"29"	"403"	"0"
"47"	"32"	"56"	"171"	"14"	"264"	"10"	"4"	"11"	"7"	"9"	"10"	"7"	"13"	"576"	"0"	"25"	"601"	"0"
"48"	"33"	"72"	"222"	"5"	"95"	"3"	"3"	"10"	"4"	"8"	"7"	"7"	"11"	"447"	"0"	"14"	"461"	"0"
"49"	"33A"	"122"	"117"	"1"	"40"	"0"	"1"	"9"	"1"	"7"	"3"	"4"	"7"	"312"	"0"	"13"	"325"	"0"
"50"	"34"	"107"	"238"	"4"	"134"	"2"	"3"	"10"	"2"	"6"	"3"	"5"	"8"	"522"	"0"	"6"	"528"	"0"
"51"	"35"	"106"	"137"	"12"	"253"	"7"	"8"	"14"	"27"	"18"	"14"	"22"	"8"	"626"	"0"	"15"	"641"	"0"
"52"	"36"	"30"	"29"	"3"	"130"	"1"	"3"	"4"	"0"	"9"	"6"	"3"	"8"	"226"	"0"	"26"	"252"	"0"
"53"	"37"	"198"	"101"	"8"	"240"	"11"	"6"	"8"	"4"	"26"	"16"	"26"	"27"	"671"	"0"	"54"	"725"	"0"
"54"	"38"	"110"	"93"	"3"	"179"	"4"	"1"	"7"	"4"	"9"	"6"	"5"	"5"	"426"	"0"	"21"	"447"	"0"
"55"	"39"	"47"	"54"	"4"	"241"	"9"	"4"	"3"	"6"	"17"	"18"	"19"	"21"	"443"	"0"	"36"	"479"	"0"
"56"	"40"	"153"	"51"	"6"	"210"	"7"	"6"	"5"	"9"	"11"	"12"	"9"	"10"	"489"	"0"	"30"	"519"	"0"
"57"	"41"	"42"	"33"	"4"	"191"	"4"	"3"	"1"	"0"	"6"	"1"	"3"	"2"	"290"	"0"	"1"	"291"	"0"
"58"	"42"	"488"	"68"	"7"	"45"	"2"	"6"	"6"	"4"	"5"	"2"	"7"	"7"	"647"	"0"	"16"	"663"	"0"
"59"	"43"	"118"	"89"	"14"	"191"	"6"	"7"	"11"	"7"	"16"	"10"	"10"	"10"	"489"	"0"	"8"	"497"	"0"
"60"	"44"	"71"	"147"	"7"	"137"	"6"	"2"	"5"	"4"	"10"	"9"	"6"	"13"	"417"	"0"	"19"	"436"	"0"
"61"	"45"	"131"	"50"	"3"	"151"	"4"	"3"	"3"	"5"	"18"	"4"	"5"	"12"	"389"	"0"	"7"	"396"	"0"
"62"	"46"	"162"	"119"	"7"	"96"	"6"	"4"	"10"	"11"	"9"	"9"	"10"	"17"	"460"	"0"	"15"	"475"	"0"
"63"	"47"	"212"	"93"	"2"	"336"	"6"	"2"	"1"	"5"	"15"	"3"	"7"	"8"	"690"	"0"	"18"	"708"	"0"
"64"	"48"	"55"	"58"	"25"	"25"	"0"	"2"	"3"	"3"	"1"	"2"	"3"	"2"	"179"	"0"	"12"	"191"	"0"
"65"	"49"	"137"	"225"	"19"	"142"	"14"	"9"	"7"	"6"	"18"	"12"	"11"	"19"	"619"	"0"	"25"	"644"	"0"
"66"	"50"	"465"	"136"	"3"	"49"	"2"	"4"	"8"	"7"	"7"	"5"	"9"	"8"	"703"	"0"	"32"	"735"	"0"
"67"	"51"	"140"	"64"	"12"	"135"	"2"	"4"	"3"	"9"	"8"	"4"	"3"	"3"	"387"	"0"	"3"	"390"	"0"
"68"	"52"	"105"	"100"	"9"	"204"	"5"	"7"	"7"	"14"	"23"	"12"	"17"	"20"	"523"	"0"	"40"	"563"	"0"
"69"	"53"	"470"	"107"	"11"	"36"	"4"	"0"	"1"	"5"	"9"	"6"	"8"	"5"	"662"	"0"	"14"	"676"	"0"
"70"	"54"	"97"	"178"	"47"	"374"	"14"	"13"	"12"	"44"	"28"	"13"	"10"	"9"	"839"	"0"	"19"	"858"	"0"
"71"	"55"	"200"	"116"	"14"	"118"	"7"	"2"	"12"	"6"	"14"	"8"	"12"	"15"	"524"	"0"	"68"	"592"	"0"
"72"	"56"	"58"	"225"	"12"	"109"	"3"	"1"	"5"	"4"	"10"	"19"	"3"	"15"	"464"	"0"	"21"	"485"	"0"
"73"	"57"	"44"	"260"	"7"	"66"	"3"	"2"	"5"	"4"	"9"	"3"	"3"	"2"	"408"	"0"	"8"	"416"	"0"
"74"	"58"	"55"	"139"	"12"	"156"	"2"	"5"	"16"	"11"	"32"	"10"	"26"	"12"	"476"	"0"	"14"	"490"	"0"
"75"	"59"	"80"	"23"	"4"	"243"	"4"	"4"	"7"	"2"	"21"	"4"	"3"	"2"	"397"	"0"	"2"	"399"	"0"
"76"	"60"	"47"	"7"	"2"	"91"	"7"	"3"	"2"	"2"	"12"	"8"	"7"	"2"	"190"	"0"	"11"	"201"	"0"
"77"	"61"	"58"	"204"	"9"	"74"	"2"	"4"	"6"	"3"	"6"	"3"	"3"	"3"	"375"	"0"	"3"	"378"	"0"
"78"	"62"	"98"	"209"	"13"	"271"	"19"	"11"	"15"	"11"	"25"	"11"	"14"	"10"	"707"	"0"	"18"	"725"	"0"
"79"	"63"	"54"	"96"	"32"	"383"	"10"	"18"	"5"	"6"	"48"	"9"	"19"	"12"	"692"	"0"	"11"	"703"	"0"
"80"	"64"	"71"	"86"	"23"	"268"	"12"	"16"	"16"	"8"	"37"	"20"	"21"	"22"	"600"	"0"	"46"	"646"	"0"
"81"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"82"	"66"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"83"	"67"	"261"	"74"	"7"	"185"	"6"	"6"	"3"	"6"	"12"	"8"	"11"	"7"	"586"	"0"	"28"	"614"	"0"
"84"	"68"	"115"	"363"	"6"	"259"	"1"	"6"	"10"	"4"	"9"	"6"	"1"	"2"	"782"	"0"	"12"	"794"	"0"
"85"	"69"	"87"	"129"	"8"	"190"	"5"	"4"	"13"	"4"	"12"	"10"	"15"	"20"	"497"	"0"	"51"	"548"	"0"
"86"	"70"	"51"	"67"	"1"	"217"	"3"	"1"	"5"	"1"	"9"	"0"	"8"	"5"	"368"	"0"	"12"	"380"	"0"
"87"	"71"	"88"	"143"	"8"	"416"	"12"	"3"	"7"	"2"	"9"	"14"	"11"	"7"	"720"	"0"	"22"	"742"	"0"
"88"	"72"	"104"	"71"	"15"	"341"	"11"	"9"	"9"	"9"	"68"	"39"	"38"	"28"	"742"	"0"	"50"	"792"	"0"
"89"	"73"	"104"	"34"	"6"	"146"	"2"	"3"	"0"	"5"	"17"	"2"	"1"	"11"	"331"	"0"	"10"	"341"	"0"
"90"	"74"	"112"	"62"	"11"	"399"	"12"	"4"	"2"	"6"	"18"	"15"	"17"	"9"	"667"	"0"	"16"	"683"	"0"
"91"	"75"	"160"	"123"	"11"	"343"	"13"	"4"	"5"	"6"	"18"	"23"	"11"	"17"	"734"	"0"	"42"	"776"	"0"
"92"	"76"	"201"	"59"	"9"	"218"	"3"	"5"	"9"	"8"	"30"	"15"	"18"	"13"	"588"	"0"	"35"	"623"	"0"
"93"	"77"	"40"	"54"	"10"	"322"	"5"	"5"	"5"	"5"	"18"	"6"	"9"	"9"	"488"	"0"	"26"	"514"	"0"
"94"	"78"	"29"	"54"	"12"	"301"	"6"	"1"	"5"	"2"	"16"	"7"	"8"	"9"	"450"	"0"	"14"	"464"	"0"
"95"	"79"	"65"	"54"	"6"	"181"	"5"	"5"	"1"	"3"	"9"	"7"	"4"	"6"	"346"	"0"	"25"	"371"	"0"
"96"	"80"	"58"	"176"	"12"	"138"	"8"	"6"	"5"	"4"	"10"	"3"	"9"	"14"	"443"	"0"	"27"	"470"	"0"
"97"	"81"	"78"	"51"	"12"	"289"	"9"	"5"	"10"	"5"	"15"	"19"	"21"	"15"	"529"	"0"	"34"	"563"	"0"
"98"	"82"	"122"	"88"	"32"	"376"	"24"	"9"	"11"	"12"	"36"	"22"	"24"	"21"	"777"	"0"	"53"	"830"	"0"
"99"	"83"	"200"	"85"	"11"	"212"	"11"	"2"	"3"	"8"	"15"	"2"	"7"	"2"	"558"	"0"	"14"	"572"	"0"
"100"	"84"	"163"	"78"	"13"	"135"	"6"	"3"	"8"	"5"	"12"	"4"	"4"	"6"	"437"	"0"	"3"	"440"	"0"
"101"	"85"	"150"	"115"	"3"	"159"	"8"	"1"	"4"	"2"	"8"	"5"	"9"	"11"	"475"	"0"	"27"	"502"	"0"
"102"	"86"	"293"	"99"	"14"	"194"	"9"	"9"	"12"	"8"	"15"	"8"	"14"	"16"	"691"	"0"	"34"	"725"	"0"
"103"	"87"	"80"	"183"	"12"	"245"	"14"	"4"	"4"	"3"	"18"	"4"	"10"	"2"	"579"	"0"	"2"	"581"	"0"
"104"	"88"	"187"	"174"	"15"	"242"	"15"	"3"	"18"	"5"	"25"	"7"	"20"	"11"	"722"	"0"	"30"	"752"	"0"
"105"	"89"	"82"	"75"	"18"	"265"	"3"	"7"	"10"	"7"	"35"	"14"	"28"	"9"	"553"	"0"	"23"	"576"	"0"
"106"	"90"	"280"	"35"	"3"	"146"	"7"	"3"	"8"	"2"	"3"	"9"	"10"	"9"	"515"	"0"	"38"	"553"	"0"
"107"	"91"	"184"	"159"	"17"	"337"	"7"	"10"	"9"	"5"	"23"	"20"	"11"	"5"	"787"	"0"	"26"	"813"	"0"
"108"	"92"	"73"	"122"	"5"	"112"	"4"	"2"	"11"	"4"	"6"	"8"	"6"	"8"	"361"	"0"	"15"	"376"	"0"
"109"	"93"	"53"	"63"	"7"	"77"	"2"	"6"	"4"	"2"	"9"	"6"	"5"	"4"	"238"	"0"	"15"	"253"	"0"
"110"	"94"	"131"	"78"	"12"	"239"	"6"	"8"	"6"	"9"	"24"	"21"	"17"	"12"	"563"	"0"	"43"	"606"	"0"
"111"	"95"	"223"	"32"	"7"	"161"	"5"	"4"	"5"	"7"	"14"	"11"	"15"	"18"	"502"	"0"	"47"	"549"	"0"
"112"	"96"	"349"	"163"	"13"	"148"	"8"	"2"	"9"	"2"	"12"	"5"	"5"	"8"	"724"	"0"	"22"	"746"	"0"
"113"	"97"	"373"	"134"	"4"	"72"	"4"	"4"	"3"	"4"	"3"	"3"	"7"	"2"	"613"	"0"	"8"	"621"	"0"
"114"	"98"	"149"	"53"	"13"	"213"	"5"	"5"	"6"	"5"	"16"	"14"	"16"	"14"	"509"	"0"	"34"	"543"	"0"
"115"	"99"	"235"	"276"	"8"	"29"	"1"	"2"	"4"	"1"	"7"	"2"	"7"	"7"	"579"	"0"	"13"	"592"	"0"
"116"	"100"	"72"	"178"	"6"	"66"	"2"	"3"	"2"	"2"	"7"	"3"	"3"	"6"	"350"	"0"	"4"	"354"	"0"
"117"	"101"	"80"	"251"	"2"	"7"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"347"	"0"	"5"	"352"	"0"
"118"	"102"	"147"	"137"	"1"	"15"	"0"	"2"	"3"	"0"	"0"	"4"	"0"	"4"	"313"	"0"	"13"	"326"	"0"
"119"	"103"	"130"	"226"	"20"	"147"	"7"	"2"	"3"	"3"	"13"	"9"	"10"	"8"	"578"	"0"	"10"	"588"	"0"
"120"	"104"	"452"	"243"	"9"	"16"	"0"	"3"	"7"	"1"	"1"	"8"	"6"	"8"	"754"	"0"	"19"	"773"	"0"
"121"	"105"	"319"	"338"	"20"	"155"	"5"	"12"	"13"	"11"	"22"	"11"	"10"	"4"	"920"	"0"	"19"	"939"	"0"
"122"	"106"	"494"	"103"	"10"	"34"	"2"	"1"	"1"	"2"	"1"	"1"	"3"	"2"	"654"	"0"	"16"	"670"	"0"
"123"	"107"	"286"	"180"	"6"	"167"	"9"	"4"	"3"	"0"	"9"	"2"	"8"	"7"	"681"	"0"	"12"	"693"	"0"
"124"	"108"	"267"	"76"	"18"	"79"	"1"	"3"	"5"	"3"	"9"	"8"	"9"	"6"	"484"	"0"	"15"	"499"	"0"
"125"	"108A"	"251"	"42"	"1"	"20"	"2"	"2"	"2"	"2"	"2"	"8"	"11"	"1"	"344"	"0"	"5"	"349"	"0"
"126"	"109"	"120"	"66"	"100"	"69"	"3"	"2"	"5"	"0"	"8"	"9"	"10"	"4"	"396"	"0"	"24"	"420"	"0"
"127"	"110"	"231"	"97"	"31"	"213"	"8"	"2"	"1"	"1"	"9"	"2"	"5"	"3"	"603"	"0"	"17"	"620"	"0"
"128"	"111"	"184"	"38"	"8"	"53"	"1"	"3"	"1"	"3"	"1"	"4"	"5"	"2"	"303"	"0"	"10"	"313"	"0"
"129"	"112"	"189"	"129"	"13"	"19"	"0"	"1"	"4"	"3"	"4"	"0"	"2"	"3"	"367"	"0"	"9"	"376"	"0"
"130"	"113"	"426"	"105"	"21"	"18"	"5"	"2"	"3"	"2"	"1"	"6"	"11"	"3"	"603"	"0"	"19"	"622"	"0"
"131"	"114"	"343"	"108"	"19"	"44"	"1"	"1"	"3"	"4"	"4"	"4"	"8"	"4"	"543"	"0"	"6"	"549"	"0"
"132"	"115"	"353"	"92"	"6"	"28"	"3"	"0"	"1"	"1"	"5"	"4"	"6"	"6"	"505"	"0"	"23"	"528"	"0"
"133"	"116"	"216"	"129"	"6"	"8"	"1"	"1"	"0"	"0"	"1"	"2"	"3"	"2"	"369"	"0"	"9"	"378"	"0"
"134"	"117"	"130"	"104"	"12"	"62"	"1"	"1"	"3"	"1"	"5"	"7"	"2"	"2"	"330"	"0"	"9"	"339"	"0"
"135"	"118"	"248"	"320"	"62"	"110"	"4"	"5"	"19"	"6"	"7"	"7"	"11"	"8"	"807"	"0"	"17"	"824"	"0"
"136"	"119"	"522"	"130"	"12"	"45"	"4"	"8"	"9"	"11"	"7"	"2"	"4"	"7"	"761"	"0"	"11"	"772"	"0"
"137"	"120"	"196"	"141"	"8"	"153"	"5"	"1"	"3"	"4"	"9"	"11"	"4"	"8"	"543"	"0"	"28"	"571"	"0"
"138"	"121"	"157"	"499"	"6"	"46"	"7"	"0"	"6"	"1"	"6"	"6"	"8"	"13"	"755"	"0"	"24"	"779"	"0"
"139"	"122"	"347"	"90"	"16"	"70"	"1"	"2"	"8"	"3"	"7"	"1"	"3"	"4"	"552"	"0"	"3"	"555"	"0"
"140"	"123"	"99"	"129"	"8"	"297"	"4"	"2"	"11"	"3"	"8"	"1"	"5"	"2"	"569"	"0"	"4"	"573"	"0"
"141"	"124"	"93"	"67"	"11"	"442"	"10"	"3"	"9"	"1"	"23"	"5"	"4"	"4"	"672"	"0"	"10"	"682"	"0"
"142"	"125"	"255"	"177"	"7"	"155"	"4"	"7"	"7"	"4"	"15"	"14"	"15"	"27"	"687"	"0"	"50"	"737"	"0"
"143"	"126"	"120"	"147"	"16"	"248"	"8"	"5"	"4"	"7"	"15"	"11"	"13"	"10"	"604"	"0"	"18"	"622"	"0"
"144"	"127"	"17"	"75"	"2"	"226"	"5"	"0"	"0"	"0"	"9"	"12"	"6"	"7"	"359"	"0"	"3"	"362"	"0"
"145"	"128"	"9"	"59"	"1"	"71"	"1"	"1"	"5"	"2"	"3"	"4"	"2"	"3"	"161"	"0"	"0"	"161"	"0"
"146"	"129"	"68"	"284"	"14"	"365"	"19"	"7"	"10"	"4"	"26"	"12"	"15"	"32"	"856"	"0"	"32"	"888"	"0"
"147"	"130"	"223"	"126"	"34"	"172"	"11"	"7"	"7"	"15"	"23"	"17"	"18"	"19"	"672"	"0"	"37"	"709"	"0"
"148"	"131"	"144"	"136"	"20"	"254"	"11"	"8"	"14"	"18"	"32"	"13"	"17"	"23"	"690"	"0"	"33"	"723"	"0"
"149"	"132"	"244"	"114"	"3"	"165"	"6"	"1"	"2"	"9"	"8"	"9"	"6"	"9"	"576"	"0"	"19"	"595"	"0"
"150"	"133"	"109"	"295"	"14"	"163"	"11"	"4"	"6"	"5"	"7"	"6"	"6"	"11"	"637"	"0"	"16"	"653"	"0"
"151"	"134"	"425"	"74"	"6"	"118"	"5"	"1"	"3"	"2"	"4"	"3"	"3"	"5"	"649"	"0"	"13"	"662"	"0"
"152"	"135"	"264"	"110"	"12"	"58"	"1"	"2"	"3"	"3"	"3"	"1"	"12"	"5"	"474"	"0"	"24"	"498"	"0"
"153"	"136"	"198"	"245"	"4"	"7"	"0"	"0"	"7"	"3"	"5"	"2"	"3"	"16"	"490"	"0"	"22"	"512"	"0"
"154"	"137"	"426"	"86"	"25"	"36"	"1"	"0"	"7"	"2"	"6"	"0"	"3"	"1"	"593"	"0"	"2"	"595"	"0"
"155"	"138"	"250"	"44"	"9"	"77"	"1"	"1"	"6"	"1"	"3"	"2"	"7"	"5"	"406"	"0"	"11"	"417"	"0"
"156"	"139"	"196"	"123"	"1"	"5"	"0"	"0"	"2"	"3"	"2"	"3"	"7"	"6"	"348"	"0"	"14"	"362"	"0"
"157"	"140"	"330"	"104"	"9"	"93"	"4"	"2"	"6"	"2"	"11"	"7"	"6"	"7"	"581"	"0"	"33"	"614"	"0"
"158"	"141"	"339"	"109"	"9"	"102"	"7"	"3"	"8"	"5"	"14"	"7"	"3"	"7"	"613"	"0"	"16"	"629"	"0"
"159"	"142"	"148"	"163"	"14"	"134"	"5"	"2"	"8"	"5"	"24"	"7"	"17"	"14"	"541"	"0"	"12"	"553"	"0"
"160"	"143"	"156"	"88"	"4"	"132"	"8"	"3"	"4"	"3"	"20"	"17"	"20"	"11"	"466"	"0"	"46"	"512"	"0"
"161"	"144"	"265"	"261"	"5"	"21"	"1"	"1"	"1"	"1"	"3"	"7"	"7"	"3"	"576"	"0"	"13"	"589"	"0"
"162"	"145"	"205"	"245"	"5"	"17"	"2"	"0"	"6"	"3"	"3"	"8"	"2"	"12"	"508"	"0"	"20"	"528"	"0"
"163"	"146"	"103"	"413"	"19"	"59"	"0"	"5"	"17"	"7"	"10"	"15"	"14"	"26"	"688"	"0"	"45"	"733"	"0"
"164"	"147"	"120"	"188"	"9"	"25"	"1"	"2"	"5"	"3"	"6"	"4"	"3"	"6"	"372"	"0"	"5"	"377"	"0"
"165"	"148"	"204"	"152"	"2"	"60"	"2"	"1"	"5"	"4"	"7"	"4"	"2"	"3"	"446"	"0"	"15"	"461"	"0"
"166"	"148A"	"133"	"113"	"6"	"128"	"9"	"3"	"8"	"2"	"5"	"4"	"9"	"5"	"425"	"0"	"10"	"435"	"0"
"167"	"149"	"91"	"215"	"4"	"132"	"3"	"0"	"4"	"3"	"3"	"6"	"6"	"1"	"468"	"0"	"12"	"480"	"0"
"168"	"150"	"63"	"116"	"1"	"219"	"1"	"0"	"2"	"2"	"6"	"1"	"3"	"3"	"417"	"0"	"10"	"427"	"0"
"169"	"151"	"37"	"174"	"15"	"341"	"10"	"3"	"8"	"5"	"18"	"15"	"6"	"10"	"642"	"0"	"33"	"675"	"0"
"170"	"152"	"189"	"288"	"12"	"308"	"10"	"3"	"11"	"5"	"23"	"7"	"10"	"15"	"881"	"0"	"34"	"915"	"0"
"171"	"153"	"329"	"123"	"13"	"171"	"4"	"4"	"13"	"5"	"10"	"5"	"7"	"8"	"692"	"0"	"8"	"700"	"0"
"172"	"154"	"32"	"464"	"30"	"74"	"5"	"3"	"19"	"2"	"7"	"10"	"6"	"13"	"665"	"0"	"21"	"686"	"0"
"173"	"155"	"17"	"337"	"13"	"87"	"4"	"2"	"4"	"0"	"5"	"7"	"5"	"4"	"485"	"0"	"8"	"493"	"0"
"174"	"156"	"68"	"335"	"14"	"25"	"4"	"0"	"3"	"0"	"1"	"0"	"1"	"3"	"454"	"0"	"4"	"458"	"0"
"175"	"157"	"20"	"443"	"4"	"56"	"5"	"0"	"6"	"3"	"11"	"9"	"14"	"14"	"585"	"0"	"47"	"632"	"0"
"176"	"158"	"46"	"303"	"4"	"48"	"6"	"0"	"3"	"4"	"7"	"1"	"3"	"3"	"428"	"0"	"5"	"433"	"0"
"177"	"159"	"79"	"413"	"17"	"130"	"7"	"8"	"13"	"20"	"15"	"26"	"22"	"16"	"766"	"0"	"50"	"816"	"0"
"178"	"160"	"35"	"301"	"18"	"110"	"10"	"2"	"4"	"17"	"12"	"22"	"8"	"19"	"558"	"0"	"28"	"586"	"0"
"179"	"161"	"64"	"44"	"2"	"88"	"1"	"1"	"3"	"2"	"7"	"3"	"4"	"7"	"226"	"0"	"13"	"239"	"0"
"180"	"162"	"243"	"93"	"4"	"44"	"2"	"1"	"2"	"6"	"6"	"4"	"7"	"18"	"430"	"0"	"13"	"443"	"0"
"181"	"162A"	"89"	"168"	"12"	"51"	"4"	"3"	"2"	"5"	"6"	"12"	"14"	"32"	"398"	"0"	"39"	"437"	"0"
