"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"11"	"400"	"10"	"36"	"218"	"8"	"5"	"4"	"1"	"1"	"3"	"6"	"7"	"6"	"705"	"0"	"15"	"720"	"0"
"25"	"12"	"227"	"4"	"48"	"167"	"0"	"1"	"0"	"2"	"0"	"0"	"3"	"7"	"1"	"460"	"0"	"15"	"475"	"0"
"26"	"13"	"346"	"9"	"37"	"26"	"40"	"2"	"3"	"0"	"2"	"9"	"6"	"13"	"7"	"500"	"0"	"16"	"516"	"0"
"27"	"14"	"408"	"4"	"35"	"14"	"16"	"3"	"3"	"0"	"2"	"3"	"4"	"11"	"6"	"509"	"0"	"12"	"521"	"0"
"28"	"15"	"138"	"2"	"4"	"52"	"17"	"1"	"0"	"0"	"0"	"2"	"1"	"3"	"4"	"224"	"0"	"9"	"233"	"0"
"29"	"16"	"399"	"9"	"21"	"238"	"2"	"2"	"2"	"15"	"4"	"5"	"17"	"21"	"15"	"750"	"0"	"28"	"778"	"0"
"30"	"17"	"596"	"63"	"24"	"248"	"14"	"3"	"2"	"4"	"4"	"1"	"4"	"10"	"4"	"977"	"0"	"14"	"991"	"0"
"31"	"18"	"260"	"6"	"9"	"531"	"6"	"4"	"2"	"0"	"3"	"2"	"11"	"7"	"7"	"848"	"0"	"14"	"862"	"0"
"32"	"19"	"310"	"10"	"7"	"518"	"6"	"2"	"1"	"3"	"1"	"2"	"15"	"12"	"9"	"896"	"0"	"28"	"924"	"0"
"33"	"20"	"475"	"4"	"6"	"321"	"4"	"2"	"1"	"6"	"0"	"6"	"7"	"14"	"4"	"850"	"0"	"33"	"883"	"0"
"34"	"21"	"463"	"5"	"26"	"315"	"4"	"0"	"2"	"3"	"5"	"3"	"19"	"24"	"10"	"879"	"0"	"24"	"903"	"0"
"35"	"22"	"323"	"9"	"57"	"109"	"3"	"2"	"1"	"1"	"2"	"3"	"14"	"8"	"9"	"541"	"0"	"21"	"562"	"0"
"36"	"23"	"315"	"6"	"18"	"173"	"7"	"3"	"1"	"5"	"0"	"1"	"7"	"11"	"5"	"552"	"0"	"9"	"561"	"0"
"37"	"24"	"670"	"11"	"29"	"134"	"3"	"2"	"1"	"3"	"0"	"3"	"9"	"9"	"8"	"882"	"0"	"19"	"901"	"0"
"38"	"25"	"500"	"8"	"81"	"87"	"6"	"3"	"2"	"3"	"5"	"2"	"7"	"12"	"7"	"723"	"0"	"27"	"750"	"0"
"39"	"26"	"213"	"7"	"7"	"241"	"5"	"2"	"1"	"1"	"2"	"0"	"4"	"8"	"7"	"498"	"0"	"11"	"509"	"0"
"40"	"27"	"246"	"6"	"38"	"157"	"5"	"1"	"1"	"0"	"0"	"5"	"3"	"11"	"12"	"485"	"0"	"13"	"498"	"0"
"41"	"28"	"275"	"5"	"23"	"254"	"16"	"3"	"1"	"4"	"2"	"4"	"4"	"17"	"11"	"619"	"0"	"15"	"634"	"0"
"42"	"29"	"187"	"8"	"64"	"142"	"4"	"2"	"1"	"3"	"2"	"2"	"8"	"15"	"13"	"451"	"0"	"37"	"488"	"0"
"43"	"29A"	"295"	"6"	"45"	"98"	"5"	"2"	"2"	"0"	"1"	"3"	"11"	"13"	"10"	"491"	"0"	"20"	"511"	"0"
"44"	"30"	"256"	"5"	"4"	"321"	"2"	"2"	"0"	"0"	"2"	"4"	"2"	"5"	"6"	"609"	"0"	"4"	"613"	"0"
"45"	"31"	"501"	"4"	"4"	"60"	"2"	"0"	"0"	"0"	"1"	"1"	"3"	"6"	"4"	"586"	"0"	"9"	"595"	"0"
"46"	"32"	"354"	"8"	"14"	"113"	"5"	"0"	"0"	"0"	"2"	"1"	"1"	"8"	"4"	"510"	"0"	"11"	"521"	"0"
"47"	"33"	"423"	"10"	"21"	"133"	"2"	"2"	"1"	"2"	"1"	"4"	"7"	"17"	"11"	"634"	"0"	"38"	"672"	"0"
"48"	"34"	"680"	"11"	"98"	"137"	"7"	"3"	"1"	"2"	"1"	"0"	"3"	"12"	"7"	"962"	"0"	"10"	"972"	"0"
"49"	"35"	"204"	"7"	"44"	"404"	"7"	"4"	"2"	"6"	"2"	"5"	"16"	"16"	"10"	"727"	"0"	"35"	"762"	"0"
"50"	"36"	"207"	"2"	"6"	"327"	"2"	"0"	"0"	"2"	"1"	"1"	"4"	"4"	"6"	"562"	"0"	"3"	"565"	"0"
"51"	"37"	"282"	"4"	"5"	"180"	"6"	"2"	"0"	"2"	"0"	"1"	"2"	"6"	"4"	"494"	"0"	"16"	"510"	"0"
"52"	"38"	"205"	"6"	"3"	"359"	"7"	"1"	"1"	"2"	"0"	"2"	"5"	"3"	"7"	"601"	"0"	"12"	"613"	"0"
"53"	"39"	"298"	"57"	"27"	"531"	"16"	"8"	"6"	"8"	"5"	"7"	"16"	"17"	"10"	"1006"	"0"	"29"	"1035"	"0"
"54"	"40"	"315"	"106"	"37"	"73"	"2"	"1"	"1"	"1"	"2"	"0"	"3"	"10"	"8"	"559"	"0"	"15"	"574"	"0"
"55"	"41"	"288"	"4"	"16"	"173"	"3"	"0"	"2"	"0"	"1"	"0"	"3"	"8"	"2"	"500"	"0"	"7"	"507"	"0"
"56"	"42"	"477"	"23"	"35"	"82"	"7"	"1"	"2"	"3"	"2"	"0"	"7"	"9"	"6"	"654"	"0"	"15"	"669"	"0"
"57"	"43"	"399"	"8"	"6"	"251"	"3"	"0"	"1"	"3"	"1"	"1"	"2"	"5"	"3"	"683"	"0"	"13"	"696"	"0"
"58"	"44"	"655"	"11"	"15"	"252"	"4"	"3"	"3"	"3"	"2"	"1"	"5"	"12"	"14"	"980"	"0"	"21"	"1001"	"0"
"59"	"45"	"405"	"11"	"24"	"239"	"12"	"1"	"0"	"1"	"1"	"1"	"2"	"13"	"13"	"723"	"0"	"8"	"731"	"0"
"60"	"46"	"82"	"0"	"6"	"652"	"3"	"0"	"0"	"1"	"1"	"2"	"5"	"3"	"3"	"758"	"0"	"5"	"763"	"0"
"61"	"47"	"148"	"6"	"16"	"578"	"7"	"2"	"0"	"5"	"1"	"3"	"4"	"6"	"2"	"778"	"0"	"9"	"787"	"0"
"62"	"48"	"248"	"43"	"2"	"260"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"3"	"3"	"565"	"0"	"4"	"569"	"0"
"63"	"49"	"322"	"28"	"25"	"18"	"1"	"0"	"1"	"0"	"2"	"1"	"3"	"8"	"3"	"412"	"0"	"4"	"416"	"0"
"64"	"49A"	"132"	"70"	"98"	"212"	"9"	"1"	"2"	"0"	"3"	"2"	"6"	"4"	"7"	"546"	"0"	"13"	"559"	"0"
"65"	"50"	"364"	"5"	"60"	"367"	"9"	"2"	"1"	"2"	"0"	"1"	"8"	"10"	"5"	"834"	"0"	"19"	"853"	"0"
"66"	"51"	"619"	"4"	"5"	"21"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"650"	"0"	"4"	"654"	"0"
"67"	"52"	"538"	"5"	"13"	"67"	"3"	"0"	"0"	"0"	"0"	"2"	"3"	"1"	"0"	"632"	"0"	"4"	"636"	"0"
"68"	"53"	"140"	"5"	"5"	"716"	"6"	"0"	"1"	"0"	"0"	"2"	"4"	"2"	"4"	"885"	"0"	"15"	"900"	"0"
"69"	"54"	"256"	"8"	"28"	"419"	"8"	"1"	"1"	"1"	"2"	"1"	"18"	"18"	"15"	"776"	"0"	"39"	"815"	"0"
"70"	"55"	"283"	"1"	"42"	"182"	"5"	"1"	"0"	"0"	"1"	"0"	"7"	"3"	"2"	"527"	"0"	"14"	"541"	"0"
"71"	"56"	"348"	"7"	"105"	"238"	"10"	"6"	"5"	"3"	"2"	"1"	"13"	"15"	"10"	"763"	"0"	"14"	"777"	"0"
"72"	"57"	"361"	"3"	"25"	"155"	"2"	"3"	"3"	"2"	"1"	"2"	"0"	"13"	"5"	"575"	"0"	"15"	"590"	"0"
"73"	"58"	"209"	"7"	"12"	"66"	"12"	"4"	"2"	"0"	"0"	"1"	"3"	"3"	"3"	"322"	"0"	"8"	"330"	"0"
"74"	"59"	"150"	"5"	"8"	"228"	"10"	"0"	"2"	"1"	"3"	"3"	"4"	"8"	"1"	"423"	"0"	"13"	"436"	"0"
"75"	"60"	"546"	"7"	"40"	"68"	"25"	"5"	"1"	"22"	"4"	"1"	"20"	"22"	"16"	"777"	"0"	"30"	"807"	"0"
"76"	"61"	"522"	"16"	"46"	"263"	"17"	"4"	"6"	"1"	"3"	"3"	"8"	"17"	"7"	"913"	"0"	"34"	"947"	"0"
"77"	"62"	"268"	"4"	"24"	"242"	"4"	"5"	"1"	"4"	"0"	"4"	"6"	"5"	"1"	"568"	"0"	"8"	"576"	"0"
"78"	"63"	"441"	"32"	"117"	"102"	"4"	"5"	"0"	"5"	"4"	"4"	"11"	"19"	"12"	"756"	"0"	"35"	"791"	"0"
"79"	"64"	"175"	"4"	"28"	"420"	"8"	"3"	"5"	"1"	"4"	"5"	"17"	"13"	"16"	"699"	"0"	"18"	"717"	"0"
"80"	"65"	"275"	"9"	"16"	"77"	"4"	"0"	"2"	"2"	"4"	"1"	"3"	"2"	"2"	"397"	"0"	"10"	"407"	"0"
"81"	"66"	"487"	"9"	"40"	"292"	"4"	"2"	"3"	"0"	"7"	"2"	"6"	"8"	"11"	"871"	"0"	"24"	"895"	"0"
"82"	"67"	"475"	"12"	"320"	"60"	"6"	"2"	"1"	"0"	"1"	"1"	"4"	"17"	"17"	"916"	"0"	"28"	"944"	"0"
"83"	"68"	"24"	"0"	"20"	"609"	"2"	"1"	"0"	"0"	"1"	"2"	"3"	"1"	"1"	"664"	"0"	"0"	"664"	"0"
"84"	"69"	"370"	"11"	"20"	"216"	"6"	"4"	"3"	"2"	"0"	"1"	"8"	"6"	"13"	"660"	"0"	"26"	"686"	"0"
"85"	"70"	"178"	"6"	"8"	"141"	"3"	"1"	"0"	"0"	"0"	"1"	"5"	"8"	"3"	"354"	"0"	"12"	"366"	"0"
"86"	"71"	"87"	"6"	"52"	"646"	"16"	"5"	"3"	"3"	"5"	"6"	"16"	"12"	"12"	"869"	"0"	"16"	"885"	"0"
"87"	"72"	"116"	"5"	"12"	"132"	"14"	"1"	"0"	"2"	"3"	"3"	"2"	"7"	"7"	"304"	"0"	"7"	"311"	"0"
"88"	"73"	"117"	"4"	"57"	"716"	"10"	"7"	"0"	"1"	"2"	"3"	"9"	"10"	"7"	"943"	"0"	"14"	"957"	"0"
"89"	"74"	"173"	"4"	"11"	"357"	"6"	"2"	"1"	"3"	"1"	"1"	"0"	"5"	"6"	"570"	"0"	"3"	"573"	"0"
"90"	"75"	"444"	"4"	"11"	"42"	"13"	"1"	"0"	"0"	"1"	"2"	"3"	"11"	"2"	"534"	"0"	"10"	"544"	"0"
"91"	"76"	"425"	"3"	"20"	"30"	"3"	"0"	"0"	"0"	"1"	"0"	"4"	"7"	"2"	"495"	"0"	"17"	"512"	"0"
"92"	"77"	"381"	"16"	"43"	"154"	"3"	"1"	"2"	"2"	"3"	"0"	"4"	"7"	"14"	"630"	"0"	"19"	"649"	"0"
"93"	"78"	"265"	"1"	"35"	"367"	"7"	"2"	"2"	"1"	"2"	"1"	"5"	"4"	"7"	"699"	"0"	"12"	"711"	"0"
"94"	"79"	"396"	"3"	"3"	"166"	"11"	"0"	"2"	"2"	"4"	"4"	"7"	"5"	"12"	"615"	"0"	"27"	"642"	"0"
"95"	"80"	"309"	"8"	"32"	"331"	"3"	"0"	"0"	"1"	"3"	"7"	"6"	"9"	"11"	"720"	"0"	"29"	"749"	"0"
"96"	"81"	"326"	"12"	"116"	"149"	"4"	"3"	"2"	"3"	"2"	"2"	"8"	"12"	"12"	"651"	"0"	"22"	"673"	"0"
"97"	"82"	"195"	"4"	"8"	"318"	"9"	"0"	"2"	"1"	"0"	"7"	"11"	"6"	"8"	"569"	"0"	"26"	"595"	"0"
"98"	"83"	"434"	"8"	"21"	"407"	"4"	"5"	"2"	"0"	"0"	"5"	"14"	"14"	"11"	"925"	"0"	"14"	"939"	"0"
"99"	"84"	"214"	"2"	"23"	"196"	"2"	"2"	"1"	"0"	"3"	"0"	"2"	"4"	"10"	"459"	"0"	"11"	"470"	"0"
"100"	"85"	"269"	"6"	"92"	"335"	"12"	"2"	"3"	"2"	"1"	"3"	"6"	"18"	"9"	"758"	"0"	"19"	"777"	"0"
"101"	"86"	"267"	"10"	"67"	"136"	"4"	"7"	"1"	"2"	"2"	"0"	"11"	"21"	"10"	"538"	"0"	"18"	"556"	"0"
"102"	"87"	"175"	"10"	"35"	"343"	"6"	"0"	"3"	"3"	"4"	"2"	"7"	"8"	"4"	"600"	"0"	"8"	"608"	"0"
"103"	"88"	"474"	"15"	"25"	"300"	"14"	"1"	"0"	"2"	"3"	"6"	"9"	"21"	"9"	"879"	"0"	"23"	"902"	"0"
"104"	"89"	"117"	"3"	"2"	"71"	"5"	"1"	"0"	"0"	"2"	"1"	"8"	"7"	"4"	"221"	"0"	"14"	"235"	"0"
"105"	"90"	"246"	"12"	"16"	"198"	"10"	"6"	"0"	"3"	"2"	"1"	"4"	"1"	"3"	"502"	"0"	"11"	"513"	"0"
"106"	"90A"	"197"	"32"	"18"	"222"	"7"	"5"	"3"	"1"	"4"	"2"	"10"	"8"	"5"	"514"	"0"	"14"	"528"	"0"
"107"	"91"	"185"	"11"	"9"	"570"	"11"	"4"	"2"	"2"	"4"	"4"	"9"	"11"	"4"	"826"	"0"	"13"	"839"	"0"
"108"	"92"	"164"	"31"	"30"	"379"	"48"	"4"	"2"	"2"	"1"	"4"	"9"	"6"	"11"	"691"	"0"	"12"	"703"	"0"
"109"	"93"	"85"	"14"	"19"	"266"	"7"	"1"	"0"	"3"	"0"	"2"	"3"	"4"	"4"	"408"	"0"	"8"	"416"	"0"
"110"	"94"	"302"	"4"	"20"	"228"	"5"	"0"	"1"	"1"	"4"	"3"	"3"	"5"	"2"	"578"	"0"	"10"	"588"	"0"
"111"	"95"	"325"	"7"	"32"	"522"	"6"	"4"	"0"	"2"	"4"	"5"	"18"	"21"	"12"	"958"	"0"	"25"	"983"	"0"
"112"	"96"	"332"	"7"	"7"	"185"	"1"	"2"	"0"	"4"	"1"	"1"	"3"	"6"	"2"	"551"	"0"	"9"	"560"	"0"
"113"	"97"	"323"	"7"	"45"	"226"	"6"	"1"	"5"	"3"	"2"	"1"	"5"	"17"	"8"	"649"	"0"	"21"	"670"	"0"
"114"	"98"	"189"	"5"	"10"	"174"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"4"	"390"	"0"	"5"	"395"	"0"
"115"	"99"	"337"	"4"	"2"	"133"	"4"	"3"	"1"	"0"	"1"	"2"	"2"	"2"	"1"	"492"	"0"	"9"	"501"	"0"
"116"	"100"	"306"	"4"	"43"	"448"	"4"	"0"	"5"	"3"	"1"	"0"	"9"	"5"	"15"	"843"	"0"	"37"	"880"	"0"
"117"	"101"	"69"	"1"	"1"	"354"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"1"	"435"	"0"	"5"	"440"	"0"
"118"	"102"	"154"	"22"	"87"	"44"	"6"	"3"	"0"	"1"	"0"	"0"	"3"	"9"	"9"	"338"	"0"	"13"	"351"	"0"
"119"	"103"	"87"	"4"	"154"	"37"	"2"	"0"	"1"	"0"	"1"	"0"	"4"	"5"	"2"	"297"	"0"	"18"	"315"	"0"
"120"	"104"	"474"	"9"	"58"	"208"	"4"	"4"	"2"	"5"	"7"	"7"	"11"	"17"	"21"	"827"	"0"	"43"	"870"	"0"
"121"	"105"	"253"	"10"	"9"	"374"	"9"	"4"	"3"	"0"	"4"	"1"	"13"	"9"	"5"	"694"	"0"	"5"	"699"	"0"
"122"	"106"	"346"	"7"	"14"	"331"	"4"	"4"	"3"	"3"	"4"	"4"	"10"	"15"	"10"	"755"	"0"	"37"	"792"	"0"
"123"	"107"	"432"	"10"	"63"	"308"	"4"	"3"	"0"	"2"	"3"	"4"	"3"	"13"	"2"	"847"	"0"	"13"	"860"	"0"
"124"	"108"	"114"	"4"	"174"	"64"	"3"	"3"	"2"	"0"	"2"	"1"	"3"	"3"	"4"	"377"	"0"	"6"	"383"	"0"
"125"	"109"	"133"	"0"	"11"	"311"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"4"	"2"	"466"	"0"	"11"	"477"	"0"
"126"	"110"	"344"	"3"	"41"	"192"	"44"	"8"	"4"	"2"	"7"	"5"	"15"	"25"	"12"	"702"	"0"	"37"	"739"	"0"
"127"	"111"	"228"	"5"	"13"	"393"	"14"	"5"	"3"	"4"	"1"	"4"	"4"	"25"	"19"	"718"	"0"	"9"	"727"	"0"
"128"	"112"	"98"	"6"	"15"	"556"	"12"	"2"	"2"	"3"	"6"	"0"	"6"	"4"	"6"	"716"	"0"	"16"	"732"	"0"
"129"	"113"	"109"	"0"	"8"	"376"	"7"	"0"	"2"	"1"	"1"	"2"	"3"	"3"	"2"	"514"	"0"	"4"	"518"	"0"
"130"	"113A"	"36"	"1"	"20"	"370"	"5"	"0"	"0"	"1"	"0"	"0"	"5"	"1"	"1"	"440"	"0"	"3"	"443"	"0"
"131"	"114"	"429"	"7"	"40"	"170"	"16"	"6"	"7"	"2"	"9"	"8"	"18"	"25"	"15"	"752"	"0"	"58"	"810"	"0"
"132"	"115"	"166"	"8"	"10"	"283"	"4"	"0"	"0"	"1"	"4"	"1"	"11"	"6"	"8"	"502"	"0"	"5"	"507"	"0"
"133"	"116"	"543"	"4"	"20"	"102"	"9"	"0"	"1"	"2"	"0"	"0"	"3"	"11"	"9"	"704"	"0"	"22"	"726"	"0"
"134"	"117"	"244"	"4"	"24"	"258"	"8"	"3"	"0"	"3"	"2"	"6"	"17"	"6"	"10"	"585"	"0"	"22"	"607"	"0"
"135"	"118"	"355"	"19"	"40"	"266"	"74"	"8"	"9"	"7"	"7"	"6"	"11"	"16"	"10"	"828"	"0"	"21"	"849"	"0"
"136"	"119"	"164"	"8"	"8"	"482"	"9"	"5"	"2"	"1"	"4"	"6"	"13"	"4"	"11"	"717"	"0"	"12"	"729"	"0"
"137"	"120"	"350"	"10"	"21"	"154"	"7"	"0"	"0"	"5"	"2"	"2"	"7"	"13"	"10"	"581"	"0"	"22"	"603"	"0"
"138"	"121"	"144"	"2"	"37"	"234"	"4"	"0"	"1"	"2"	"3"	"1"	"8"	"1"	"8"	"445"	"0"	"14"	"459"	"0"
"139"	"122"	"309"	"0"	"88"	"157"	"8"	"1"	"2"	"2"	"0"	"2"	"2"	"8"	"2"	"581"	"0"	"8"	"589"	"0"
"140"	"123"	"269"	"2"	"7"	"78"	"3"	"2"	"0"	"1"	"2"	"0"	"2"	"4"	"2"	"372"	"0"	"9"	"381"	"0"
"141"	"124"	"349"	"12"	"167"	"265"	"6"	"3"	"3"	"3"	"4"	"5"	"21"	"22"	"27"	"887"	"0"	"37"	"924"	"0"
"142"	"125"	"313"	"11"	"54"	"206"	"7"	"4"	"3"	"3"	"0"	"3"	"9"	"16"	"5"	"634"	"0"	"26"	"660"	"0"
"143"	"126"	"362"	"5"	"72"	"136"	"3"	"3"	"1"	"0"	"3"	"3"	"7"	"4"	"7"	"606"	"0"	"16"	"622"	"0"
"144"	"127"	"380"	"7"	"12"	"130"	"3"	"1"	"0"	"1"	"0"	"3"	"4"	"2"	"5"	"548"	"0"	"18"	"566"	"0"
"145"	"128"	"263"	"2"	"83"	"146"	"3"	"3"	"0"	"0"	"1"	"1"	"5"	"3"	"2"	"512"	"0"	"7"	"519"	"0"
"146"	"129"	"433"	"8"	"23"	"16"	"6"	"1"	"0"	"1"	"3"	"1"	"0"	"3"	"4"	"499"	"0"	"6"	"505"	"0"
"147"	"130"	"471"	"3"	"21"	"267"	"7"	"2"	"0"	"0"	"1"	"1"	"6"	"4"	"8"	"791"	"0"	"12"	"803"	"0"
"148"	"131"	"428"	"10"	"56"	"58"	"3"	"2"	"0"	"0"	"2"	"3"	"6"	"13"	"17"	"598"	"0"	"17"	"615"	"0"
"149"	"132"	"250"	"6"	"148"	"60"	"2"	"1"	"2"	"0"	"3"	"0"	"4"	"10"	"10"	"496"	"0"	"17"	"513"	"0"
"150"	"132A"	"246"	"3"	"81"	"117"	"2"	"1"	"3"	"0"	"0"	"2"	"2"	"4"	"4"	"465"	"0"	"2"	"467"	"0"
"151"	"133"	"598"	"7"	"8"	"215"	"5"	"0"	"1"	"1"	"1"	"1"	"6"	"4"	"2"	"849"	"0"	"24"	"873"	"0"
"152"	"134"	"252"	"2"	"25"	"500"	"6"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"819"	"0"	"15"	"834"	"0"
"153"	"135"	"350"	"8"	"15"	"69"	"4"	"1"	"0"	"0"	"0"	"0"	"3"	"8"	"1"	"459"	"0"	"19"	"478"	"0"
"154"	"136"	"430"	"1"	"20"	"76"	"0"	"1"	"0"	"0"	"1"	"1"	"6"	"4"	"7"	"547"	"0"	"10"	"557"	"0"
"155"	"137"	"452"	"3"	"9"	"84"	"1"	"0"	"0"	"0"	"0"	"1"	"4"	"0"	"2"	"556"	"0"	"13"	"569"	"0"
"156"	"138"	"330"	"8"	"15"	"412"	"8"	"1"	"1"	"1"	"1"	"1"	"8"	"5"	"8"	"799"	"0"	"18"	"817"	"0"
"157"	"139"	"264"	"3"	"50"	"493"	"5"	"0"	"0"	"2"	"0"	"0"	"4"	"7"	"8"	"836"	"0"	"9"	"845"	"0"
"158"	"140"	"282"	"2"	"14"	"280"	"0"	"3"	"0"	"1"	"1"	"1"	"3"	"2"	"5"	"594"	"0"	"4"	"598"	"0"
"159"	"141"	"452"	"1"	"14"	"150"	"10"	"2"	"0"	"0"	"1"	"2"	"2"	"7"	"3"	"644"	"0"	"5"	"649"	"0"
"160"	"142"	"362"	"7"	"122"	"76"	"1"	"0"	"1"	"0"	"1"	"1"	"3"	"6"	"6"	"586"	"0"	"14"	"600"	"0"
"161"	"143"	"535"	"3"	"16"	"70"	"3"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"633"	"0"	"4"	"637"	"0"
"162"	"144"	"387"	"5"	"13"	"404"	"8"	"1"	"2"	"2"	"7"	"2"	"14"	"3"	"5"	"853"	"0"	"14"	"867"	"0"
"163"	"145"	"704"	"13"	"15"	"274"	"1"	"2"	"1"	"1"	"2"	"4"	"5"	"13"	"10"	"1045"	"0"	"15"	"1060"	"0"
"164"	"146"	"426"	"6"	"8"	"411"	"5"	"1"	"1"	"2"	"2"	"0"	"2"	"3"	"6"	"873"	"0"	"14"	"887"	"0"
"165"	"147"	"372"	"8"	"4"	"264"	"0"	"1"	"0"	"2"	"2"	"1"	"5"	"17"	"7"	"683"	"0"	"17"	"700"	"0"
"166"	"148"	"238"	"23"	"67"	"477"	"105"	"14"	"0"	"4"	"0"	"6"	"8"	"11"	"8"	"961"	"0"	"10"	"971"	"0"
"167"	"149"	"353"	"4"	"11"	"314"	"16"	"2"	"0"	"2"	"1"	"2"	"10"	"10"	"9"	"734"	"0"	"19"	"753"	"0"
"168"	"150"	"461"	"5"	"27"	"353"	"7"	"3"	"0"	"3"	"2"	"1"	"10"	"6"	"6"	"884"	"0"	"23"	"907"	"0"
"169"	"151"	"359"	"3"	"24"	"285"	"6"	"0"	"0"	"2"	"2"	"0"	"7"	"9"	"6"	"703"	"0"	"5"	"708"	"0"
"170"	"152"	"502"	"14"	"61"	"86"	"6"	"2"	"0"	"3"	"3"	"2"	"5"	"12"	"9"	"705"	"0"	"33"	"738"	"0"
"171"	"153"	"296"	"9"	"219"	"61"	"3"	"1"	"0"	"0"	"2"	"0"	"4"	"11"	"10"	"616"	"0"	"18"	"634"	"0"
"172"	"154"	"525"	"10"	"18"	"54"	"12"	"3"	"2"	"2"	"3"	"5"	"6"	"12"	"8"	"660"	"0"	"23"	"683"	"0"
