"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"27"	"15"	"14"	"42"	"15"	"517"	"10"	"4"	"3"	"4"	"4"	"8"	"621"	"0"	"5"	"626"	"0"
"28"	"16"	"17"	"160"	"16"	"487"	"30"	"7"	"8"	"5"	"6"	"21"	"757"	"0"	"46"	"803"	"0"
"29"	"16A"	"24"	"49"	"2"	"129"	"2"	"0"	"2"	"0"	"0"	"4"	"212"	"0"	"4"	"216"	"0"
"30"	"17"	"30"	"35"	"13"	"479"	"15"	"10"	"8"	"6"	"7"	"8"	"611"	"0"	"13"	"624"	"0"
"31"	"18"	"13"	"9"	"7"	"274"	"7"	"3"	"2"	"1"	"2"	"2"	"320"	"0"	"17"	"337"	"0"
"32"	"19"	"29"	"69"	"16"	"423"	"14"	"11"	"9"	"7"	"7"	"7"	"592"	"0"	"11"	"603"	"0"
"33"	"20"	"17"	"427"	"8"	"10"	"2"	"2"	"2"	"0"	"4"	"7"	"479"	"0"	"11"	"490"	"0"
"34"	"21"	"19"	"580"	"16"	"170"	"15"	"3"	"4"	"2"	"4"	"3"	"816"	"0"	"14"	"830"	"0"
"35"	"22"	"44"	"428"	"18"	"175"	"3"	"5"	"6"	"3"	"2"	"10"	"694"	"0"	"23"	"717"	"0"
"36"	"23"	"29"	"431"	"22"	"238"	"4"	"8"	"4"	"1"	"3"	"5"	"745"	"0"	"4"	"749"	"0"
"37"	"24"	"9"	"360"	"12"	"92"	"5"	"5"	"3"	"3"	"5"	"6"	"500"	"0"	"11"	"511"	"0"
"38"	"25"	"26"	"82"	"12"	"515"	"9"	"6"	"3"	"4"	"0"	"4"	"661"	"0"	"4"	"665"	"0"
"39"	"26"	"19"	"55"	"14"	"478"	"10"	"7"	"1"	"2"	"4"	"5"	"595"	"0"	"4"	"599"	"0"
"40"	"27"	"17"	"184"	"21"	"434"	"21"	"6"	"4"	"4"	"7"	"4"	"702"	"0"	"19"	"721"	"0"
"41"	"28"	"32"	"183"	"9"	"248"	"5"	"5"	"1"	"5"	"4"	"3"	"495"	"0"	"7"	"502"	"0"
"42"	"28A"	"26"	"170"	"8"	"244"	"3"	"4"	"2"	"2"	"4"	"6"	"469"	"0"	"13"	"482"	"0"
"43"	"29"	"18"	"949"	"24"	"14"	"2"	"1"	"1"	"1"	"5"	"1"	"1016"	"0"	"26"	"1042"	"0"
"44"	"30"	"15"	"24"	"11"	"450"	"6"	"2"	"3"	"5"	"3"	"2"	"521"	"0"	"3"	"524"	"0"
"45"	"31"	"25"	"248"	"10"	"286"	"18"	"0"	"3"	"3"	"4"	"13"	"610"	"0"	"23"	"633"	"0"
"46"	"32"	"22"	"129"	"11"	"309"	"10"	"0"	"1"	"0"	"2"	"2"	"486"	"0"	"3"	"489"	"0"
"47"	"33"	"7"	"23"	"10"	"328"	"12"	"3"	"1"	"5"	"1"	"8"	"398"	"0"	"25"	"423"	"0"
"48"	"33A"	"7"	"61"	"5"	"417"	"5"	"4"	"2"	"4"	"4"	"0"	"509"	"0"	"7"	"516"	"0"
"49"	"34"	"17"	"72"	"12"	"586"	"11"	"10"	"5"	"2"	"3"	"3"	"721"	"0"	"14"	"735"	"0"
"50"	"35"	"8"	"384"	"9"	"10"	"1"	"1"	"2"	"1"	"0"	"3"	"419"	"0"	"6"	"425"	"0"
"51"	"36"	"19"	"324"	"14"	"222"	"6"	"3"	"2"	"4"	"1"	"7"	"602"	"0"	"16"	"618"	"0"
"52"	"37"	"12"	"160"	"11"	"323"	"12"	"6"	"3"	"2"	"2"	"6"	"537"	"0"	"6"	"543"	"0"
"53"	"38"	"33"	"93"	"16"	"441"	"4"	"8"	"7"	"1"	"5"	"2"	"610"	"0"	"3"	"613"	"0"
"54"	"39"	"22"	"62"	"11"	"509"	"14"	"10"	"2"	"7"	"3"	"10"	"650"	"0"	"13"	"663"	"0"
"55"	"40"	"24"	"366"	"16"	"365"	"6"	"5"	"8"	"8"	"12"	"14"	"824"	"0"	"24"	"848"	"0"
"56"	"41"	"27"	"393"	"11"	"116"	"6"	"0"	"3"	"2"	"6"	"5"	"569"	"0"	"15"	"584"	"0"
"57"	"42"	"4"	"182"	"4"	"165"	"4"	"0"	"0"	"0"	"1"	"1"	"361"	"0"	"10"	"371"	"0"
"58"	"42A"	"22"	"273"	"9"	"51"	"5"	"3"	"1"	"0"	"6"	"7"	"377"	"0"	"12"	"389"	"0"
"59"	"43"	"49"	"270"	"26"	"437"	"22"	"9"	"6"	"8"	"7"	"11"	"845"	"0"	"25"	"870"	"0"
"60"	"44"	"28"	"368"	"19"	"51"	"1"	"6"	"4"	"1"	"0"	"5"	"483"	"0"	"5"	"488"	"0"
"61"	"44A"	"16"	"103"	"11"	"268"	"13"	"0"	"2"	"0"	"6"	"8"	"427"	"0"	"10"	"437"	"0"
"62"	"45"	"41"	"346"	"28"	"278"	"10"	"11"	"4"	"4"	"7"	"10"	"739"	"0"	"9"	"748"	"0"
"63"	"46"	"17"	"265"	"11"	"147"	"4"	"0"	"2"	"2"	"4"	"8"	"460"	"0"	"18"	"478"	"0"
"64"	"47"	"16"	"658"	"18"	"18"	"0"	"2"	"3"	"2"	"0"	"2"	"719"	"0"	"6"	"725"	"0"
"65"	"48"	"27"	"603"	"22"	"94"	"6"	"4"	"3"	"3"	"4"	"12"	"778"	"0"	"31"	"809"	"0"
"66"	"49"	"25"	"884"	"20"	"73"	"4"	"5"	"6"	"2"	"9"	"14"	"1042"	"0"	"36"	"1078"	"0"
"67"	"50"	"11"	"653"	"20"	"66"	"6"	"0"	"3"	"2"	"3"	"4"	"768"	"0"	"21"	"789"	"0"
"68"	"51"	"16"	"319"	"15"	"40"	"4"	"0"	"1"	"5"	"3"	"7"	"410"	"0"	"8"	"418"	"0"
"69"	"52"	"43"	"625"	"16"	"159"	"4"	"8"	"7"	"7"	"8"	"21"	"898"	"0"	"34"	"932"	"0"
"70"	"53"	"14"	"160"	"13"	"335"	"9"	"7"	"4"	"2"	"3"	"2"	"549"	"0"	"2"	"551"	"0"
"71"	"54"	"15"	"89"	"5"	"383"	"13"	"6"	"5"	"1"	"7"	"6"	"530"	"0"	"11"	"541"	"0"
"72"	"55"	"27"	"193"	"19"	"504"	"14"	"4"	"2"	"9"	"9"	"9"	"790"	"0"	"43"	"833"	"0"
"73"	"56"	"18"	"89"	"8"	"562"	"13"	"4"	"5"	"5"	"1"	"6"	"711"	"0"	"32"	"743"	"0"
"74"	"57"	"25"	"431"	"12"	"227"	"9"	"5"	"3"	"3"	"5"	"10"	"730"	"0"	"25"	"755"	"0"
"75"	"58"	"22"	"530"	"14"	"160"	"4"	"4"	"1"	"2"	"2"	"10"	"749"	"0"	"16"	"765"	"0"
"76"	"59"	"27"	"913"	"28"	"62"	"6"	"7"	"4"	"5"	"4"	"11"	"1067"	"0"	"4"	"1071"	"0"
"77"	"60"	"24"	"630"	"31"	"103"	"11"	"4"	"2"	"2"	"8"	"6"	"821"	"0"	"23"	"844"	"0"
"78"	"61"	"15"	"836"	"24"	"147"	"4"	"7"	"3"	"4"	"5"	"8"	"1053"	"0"	"12"	"1065"	"0"
"79"	"62"	"10"	"394"	"18"	"106"	"1"	"2"	"2"	"4"	"5"	"8"	"550"	"0"	"12"	"562"	"0"
"80"	"63"	"12"	"183"	"16"	"469"	"21"	"7"	"12"	"6"	"8"	"6"	"740"	"0"	"37"	"777"	"0"
"81"	"64"	"15"	"394"	"11"	"113"	"2"	"6"	"5"	"2"	"2"	"1"	"551"	"0"	"7"	"558"	"0"
"82"	"65"	"14"	"315"	"12"	"242"	"5"	"1"	"2"	"5"	"4"	"4"	"604"	"0"	"14"	"618"	"0"
"83"	"66"	"15"	"372"	"5"	"24"	"2"	"1"	"2"	"1"	"0"	"1"	"423"	"0"	"0"	"423"	"0"
"84"	"67"	"26"	"165"	"21"	"534"	"23"	"16"	"7"	"6"	"13"	"12"	"823"	"0"	"8"	"831"	"0"
"85"	"68"	"7"	"73"	"8"	"366"	"0"	"9"	"4"	"5"	"4"	"2"	"478"	"0"	"10"	"488"	"0"
"86"	"69"	"28"	"171"	"16"	"462"	"20"	"9"	"2"	"9"	"2"	"4"	"723"	"0"	"10"	"733"	"0"
"87"	"70"	"10"	"149"	"9"	"431"	"19"	"4"	"7"	"9"	"6"	"14"	"658"	"0"	"21"	"679"	"0"
"88"	"71"	"13"	"79"	"24"	"804"	"13"	"6"	"4"	"5"	"9"	"9"	"966"	"0"	"37"	"1003"	"0"
"89"	"72"	"4"	"31"	"4"	"342"	"9"	"3"	"1"	"1"	"1"	"3"	"399"	"0"	"11"	"410"	"0"
"90"	"73"	"7"	"33"	"11"	"359"	"15"	"6"	"3"	"1"	"1"	"6"	"442"	"0"	"8"	"450"	"0"
"91"	"74"	"7"	"233"	"13"	"742"	"19"	"5"	"6"	"9"	"9"	"11"	"1054"	"0"	"20"	"1074"	"0"
"92"	"75"	"16"	"227"	"10"	"375"	"11"	"5"	"2"	"2"	"1"	"4"	"653"	"0"	"14"	"667"	"0"
"93"	"76"	"42"	"331"	"15"	"259"	"13"	"3"	"3"	"4"	"3"	"3"	"676"	"0"	"1"	"677"	"0"
"94"	"77"	"18"	"74"	"13"	"460"	"10"	"7"	"6"	"3"	"3"	"7"	"601"	"0"	"9"	"610"	"0"
"95"	"78"	"12"	"21"	"12"	"443"	"15"	"3"	"2"	"1"	"1"	"5"	"515"	"0"	"18"	"533"	"0"
"96"	"79"	"20"	"297"	"22"	"441"	"8"	"10"	"5"	"4"	"7"	"1"	"815"	"0"	"1"	"816"	"0"
"97"	"80"	"30"	"247"	"18"	"408"	"6"	"10"	"2"	"0"	"5"	"3"	"729"	"0"	"6"	"735"	"0"
"98"	"81"	"19"	"60"	"15"	"553"	"9"	"3"	"4"	"4"	"4"	"9"	"680"	"0"	"6"	"686"	"0"
"99"	"82"	"22"	"53"	"12"	"473"	"10"	"6"	"1"	"0"	"2"	"2"	"581"	"0"	"5"	"586"	"0"
"100"	"83"	"32"	"178"	"24"	"561"	"17"	"5"	"6"	"3"	"7"	"3"	"836"	"0"	"15"	"851"	"0"
"101"	"84"	"5"	"24"	"1"	"113"	"1"	"0"	"0"	"0"	"1"	"0"	"145"	"0"	"1"	"146"	"0"
"102"	"85"	"24"	"353"	"19"	"499"	"11"	"11"	"5"	"7"	"10"	"12"	"951"	"0"	"9"	"960"	"0"
"103"	"86"	"13"	"65"	"5"	"468"	"17"	"2"	"2"	"1"	"2"	"3"	"578"	"0"	"8"	"586"	"0"
"104"	"87"	"11"	"24"	"8"	"505"	"16"	"6"	"7"	"0"	"6"	"10"	"593"	"0"	"25"	"618"	"0"
"105"	"88"	"14"	"210"	"4"	"43"	"2"	"1"	"2"	"1"	"2"	"2"	"281"	"0"	"3"	"284"	"0"
"106"	"89"	"10"	"477"	"13"	"63"	"7"	"1"	"5"	"0"	"2"	"6"	"584"	"0"	"3"	"587"	"0"
"107"	"90"	"20"	"741"	"43"	"43"	"8"	"5"	"6"	"3"	"11"	"16"	"896"	"0"	"28"	"924"	"0"
"108"	"91"	"13"	"167"	"14"	"595"	"28"	"9"	"8"	"8"	"10"	"5"	"857"	"0"	"21"	"878"	"0"
"109"	"92"	"31"	"611"	"14"	"273"	"9"	"10"	"6"	"5"	"5"	"9"	"973"	"0"	"19"	"992"	"0"
"110"	"93"	"9"	"41"	"12"	"576"	"7"	"4"	"7"	"6"	"4"	"1"	"667"	"0"	"3"	"670"	"0"
"111"	"94"	"16"	"129"	"18"	"515"	"10"	"7"	"9"	"3"	"3"	"6"	"716"	"0"	"10"	"726"	"0"
"112"	"95"	"11"	"20"	"4"	"494"	"14"	"4"	"19"	"5"	"5"	"2"	"578"	"0"	"12"	"590"	"0"
"113"	"96"	"10"	"39"	"4"	"398"	"12"	"2"	"8"	"1"	"0"	"6"	"480"	"0"	"15"	"495"	"0"
"114"	"97"	"20"	"47"	"11"	"687"	"11"	"2"	"1"	"2"	"3"	"1"	"785"	"0"	"2"	"787"	"0"
"115"	"98"	"5"	"28"	"10"	"320"	"10"	"2"	"2"	"5"	"6"	"4"	"392"	"0"	"12"	"404"	"0"
"116"	"99"	"13"	"22"	"12"	"243"	"9"	"3"	"2"	"4"	"2"	"5"	"315"	"0"	"8"	"323"	"0"
"117"	"100"	"17"	"66"	"23"	"672"	"11"	"6"	"5"	"3"	"3"	"8"	"814"	"0"	"7"	"821"	"0"
"118"	"101"	"14"	"257"	"15"	"639"	"13"	"7"	"4"	"6"	"4"	"9"	"968"	"0"	"12"	"980"	"0"
"119"	"102"	"30"	"155"	"21"	"508"	"14"	"9"	"7"	"3"	"9"	"7"	"763"	"0"	"20"	"783"	"0"
"120"	"103"	"7"	"27"	"3"	"300"	"6"	"2"	"4"	"0"	"5"	"1"	"355"	"0"	"7"	"362"	"0"
"121"	"104"	"14"	"24"	"8"	"505"	"12"	"4"	"1"	"1"	"2"	"3"	"574"	"0"	"7"	"581"	"0"
"122"	"105"	"13"	"329"	"8"	"285"	"1"	"5"	"4"	"8"	"3"	"4"	"660"	"0"	"7"	"667"	"0"
"123"	"106"	"13"	"103"	"16"	"460"	"11"	"3"	"3"	"3"	"3"	"3"	"618"	"0"	"32"	"650"	"0"
"124"	"107"	"11"	"7"	"4"	"596"	"3"	"1"	"0"	"2"	"1"	"2"	"627"	"0"	"3"	"630"	"0"
"125"	"108"	"16"	"34"	"5"	"537"	"10"	"1"	"5"	"2"	"3"	"1"	"614"	"0"	"23"	"637"	"0"
"126"	"109"	"9"	"44"	"4"	"245"	"4"	"2"	"5"	"0"	"3"	"3"	"319"	"0"	"2"	"321"	"0"
"127"	"110"	"6"	"160"	"5"	"85"	"3"	"1"	"2"	"2"	"0"	"0"	"264"	"0"	"2"	"266"	"0"
"128"	"111"	"5"	"85"	"3"	"427"	"7"	"2"	"1"	"1"	"1"	"3"	"535"	"0"	"9"	"544"	"0"
"129"	"112"	"5"	"36"	"6"	"473"	"12"	"3"	"3"	"2"	"2"	"3"	"545"	"0"	"2"	"547"	"0"
"130"	"113"	"27"	"912"	"7"	"34"	"3"	"6"	"6"	"1"	"6"	"3"	"1005"	"0"	"6"	"1011"	"0"
"131"	"114"	"23"	"525"	"16"	"263"	"9"	"5"	"1"	"2"	"5"	"5"	"854"	"0"	"15"	"869"	"0"
"132"	"115"	"12"	"290"	"6"	"174"	"3"	"0"	"1"	"0"	"2"	"6"	"494"	"0"	"8"	"502"	"0"
"133"	"116"	"14"	"149"	"16"	"374"	"8"	"6"	"4"	"3"	"7"	"13"	"594"	"0"	"15"	"609"	"0"
"134"	"117"	"14"	"231"	"12"	"325"	"8"	"4"	"3"	"18"	"6"	"6"	"627"	"0"	"10"	"637"	"0"
"135"	"118"	"20"	"143"	"8"	"374"	"6"	"3"	"2"	"6"	"4"	"4"	"570"	"0"	"4"	"574"	"0"
"136"	"119"	"18"	"37"	"21"	"636"	"24"	"5"	"4"	"8"	"4"	"13"	"770"	"0"	"37"	"807"	"0"
"137"	"120"	"25"	"305"	"11"	"560"	"22"	"6"	"3"	"4"	"6"	"9"	"951"	"0"	"25"	"976"	"0"
"138"	"121"	"22"	"124"	"14"	"673"	"27"	"9"	"2"	"6"	"8"	"6"	"891"	"0"	"46"	"937"	"0"
"139"	"122"	"10"	"111"	"6"	"235"	"7"	"3"	"4"	"0"	"2"	"1"	"379"	"0"	"13"	"392"	"0"
"140"	"123"	"22"	"200"	"9"	"368"	"7"	"3"	"0"	"2"	"3"	"3"	"617"	"0"	"7"	"624"	"0"
"141"	"124"	"15"	"426"	"5"	"81"	"2"	"1"	"0"	"2"	"0"	"1"	"533"	"0"	"7"	"540"	"0"
"142"	"125"	"19"	"425"	"7"	"204"	"4"	"4"	"6"	"7"	"3"	"5"	"684"	"0"	"16"	"700"	"0"
"143"	"126"	"9"	"263"	"7"	"141"	"3"	"0"	"2"	"2"	"0"	"6"	"433"	"0"	"16"	"449"	"0"
"144"	"127"	"18"	"84"	"10"	"526"	"7"	"4"	"6"	"8"	"1"	"6"	"670"	"0"	"2"	"672"	"0"
"145"	"128"	"29"	"267"	"18"	"258"	"11"	"8"	"2"	"12"	"3"	"6"	"614"	"0"	"19"	"633"	"0"
"146"	"129"	"14"	"82"	"9"	"497"	"12"	"4"	"1"	"1"	"3"	"5"	"628"	"0"	"31"	"659"	"0"
"147"	"130"	"8"	"71"	"9"	"519"	"6"	"1"	"3"	"7"	"3"	"6"	"633"	"0"	"3"	"636"	"0"
"148"	"131"	"6"	"284"	"4"	"155"	"4"	"2"	"1"	"4"	"1"	"4"	"465"	"0"	"11"	"476"	"0"
"149"	"132"	"19"	"194"	"12"	"561"	"20"	"6"	"3"	"10"	"6"	"6"	"837"	"0"	"26"	"863"	"0"
"150"	"133"	"12"	"223"	"10"	"435"	"12"	"3"	"3"	"4"	"1"	"5"	"708"	"0"	"21"	"729"	"0"
"151"	"134"	"5"	"67"	"3"	"299"	"1"	"2"	"1"	"0"	"2"	"10"	"390"	"0"	"13"	"403"	"0"
"152"	"135"	"16"	"90"	"12"	"341"	"10"	"4"	"3"	"4"	"1"	"9"	"490"	"0"	"10"	"500"	"0"
"153"	"136"	"13"	"74"	"20"	"589"	"16"	"3"	"2"	"0"	"4"	"7"	"728"	"0"	"26"	"754"	"0"
"154"	"137"	"19"	"127"	"11"	"437"	"7"	"4"	"0"	"2"	"4"	"1"	"612"	"0"	"7"	"619"	"0"
"155"	"138"	"16"	"68"	"10"	"350"	"10"	"6"	"3"	"3"	"1"	"3"	"470"	"0"	"1"	"471"	"0"
"156"	"139"	"10"	"276"	"8"	"313"	"13"	"4"	"4"	"2"	"1"	"4"	"635"	"0"	"19"	"654"	"0"
"157"	"140"	"17"	"77"	"8"	"386"	"5"	"4"	"1"	"7"	"1"	"3"	"509"	"0"	"4"	"513"	"0"
"158"	"141"	"11"	"18"	"9"	"494"	"11"	"8"	"10"	"8"	"4"	"1"	"574"	"0"	"15"	"589"	"0"
"159"	"142"	"26"	"281"	"16"	"372"	"21"	"6"	"4"	"5"	"11"	"10"	"752"	"0"	"23"	"775"	"0"
"160"	"143"	"11"	"289"	"8"	"267"	"8"	"6"	"5"	"3"	"2"	"2"	"601"	"0"	"23"	"624"	"0"
"161"	"144"	"11"	"132"	"16"	"565"	"12"	"13"	"3"	"17"	"5"	"9"	"783"	"0"	"28"	"811"	"0"
"162"	"145"	"23"	"177"	"22"	"538"	"8"	"8"	"4"	"4"	"5"	"6"	"795"	"0"	"13"	"808"	"0"
"163"	"146"	"6"	"13"	"3"	"408"	"11"	"6"	"3"	"0"	"0"	"5"	"455"	"0"	"8"	"463"	"0"
"164"	"147"	"11"	"139"	"5"	"280"	"6"	"1"	"0"	"2"	"4"	"3"	"451"	"0"	"6"	"457"	"0"
"165"	"148"	"18"	"352"	"12"	"520"	"12"	"2"	"4"	"20"	"4"	"5"	"949"	"0"	"20"	"969"	"0"
"166"	"149"	"9"	"344"	"12"	"184"	"6"	"2"	"4"	"3"	"4"	"6"	"574"	"0"	"20"	"594"	"0"
"167"	"150"	"8"	"327"	"10"	"285"	"7"	"3"	"1"	"0"	"3"	"2"	"646"	"0"	"9"	"655"	"0"
"168"	"151"	"27"	"500"	"15"	"168"	"3"	"7"	"0"	"2"	"1"	"10"	"733"	"0"	"19"	"752"	"0"
"169"	"152"	"19"	"59"	"28"	"838"	"14"	"7"	"6"	"12"	"3"	"2"	"988"	"0"	"10"	"998"	"0"
"170"	"153"	"13"	"60"	"8"	"538"	"14"	"6"	"4"	"8"	"8"	"11"	"670"	"0"	"25"	"695"	"0"
"171"	"154"	"10"	"326"	"4"	"109"	"4"	"0"	"1"	"3"	"1"	"3"	"461"	"0"	"5"	"466"	"0"
"172"	"155"	"7"	"53"	"3"	"639"	"20"	"6"	"0"	"3"	"4"	"5"	"740"	"0"	"8"	"748"	"0"
"173"	"156"	"3"	"11"	"3"	"425"	"7"	"2"	"3"	"2"	"2"	"4"	"462"	"0"	"2"	"464"	"0"
"174"	"157"	"6"	"297"	"4"	"289"	"6"	"2"	"0"	"2"	"0"	"1"	"607"	"0"	"17"	"624"	"0"
"175"	"158"	"28"	"393"	"13"	"408"	"7"	"8"	"3"	"3"	"6"	"7"	"876"	"0"	"9"	"885"	"0"
"176"	"159"	"5"	"379"	"5"	"121"	"4"	"2"	"1"	"1"	"0"	"5"	"523"	"0"	"8"	"531"	"0"
"177"	"160"	"13"	"711"	"14"	"245"	"8"	"1"	"0"	"8"	"1"	"1"	"1002"	"0"	"11"	"1013"	"0"
"178"	"161"	"44"	"111"	"27"	"535"	"17"	"3"	"9"	"239"	"10"	"4"	"999"	"0"	"15"	"1014"	"0"
"179"	"162"	"17"	"176"	"13"	"471"	"11"	"4"	"3"	"6"	"4"	"5"	"710"	"0"	"11"	"721"	"0"
"180"	"163"	"24"	"179"	"14"	"618"	"13"	"3"	"4"	"5"	"1"	"9"	"870"	"0"	"20"	"890"	"0"
"181"	"164"	"15"	"112"	"15"	"450"	"8"	"2"	"4"	"3"	"4"	"10"	"623"	"0"	"13"	"636"	"0"
"182"	"165"	"17"	"121"	"13"	"523"	"7"	"5"	"3"	"3"	"4"	"3"	"699"	"0"	"4"	"703"	"0"
"183"	"166"	"22"	"492"	"16"	"317"	"6"	"3"	"1"	"0"	"1"	"5"	"863"	"0"	"7"	"870"	"0"
"184"	"167"	"19"	"29"	"12"	"326"	"8"	"3"	"1"	"27"	"4"	"8"	"437"	"0"	"2"	"439"	"0"
"185"	"168"	"29"	"244"	"23"	"598"	"15"	"9"	"3"	"8"	"5"	"10"	"944"	"0"	"11"	"955"	"0"
"186"	"169"	"11"	"12"	"10"	"437"	"8"	"4"	"2"	"8"	"3"	"1"	"496"	"0"	"15"	"511"	"0"
"187"	"169A"	"8"	"26"	"10"	"435"	"5"	"0"	"2"	"7"	"2"	"1"	"496"	"0"	"3"	"499"	"0"
"188"	"170"	"20"	"304"	"17"	"625"	"14"	"9"	"4"	"4"	"6"	"4"	"1007"	"0"	"4"	"1011"	"0"
"189"	"171"	"8"	"52"	"7"	"615"	"17"	"2"	"5"	"2"	"2"	"7"	"717"	"0"	"22"	"739"	"0"
"190"	"172"	"11"	"117"	"10"	"528"	"19"	"4"	"2"	"3"	"2"	"10"	"706"	"0"	"24"	"730"	"0"
"191"	"173"	"15"	"86"	"11"	"526"	"10"	"7"	"7"	"2"	"3"	"4"	"671"	"0"	"5"	"676"	"0"
"192"	"174"	"31"	"63"	"22"	"587"	"23"	"5"	"4"	"3"	"3"	"5"	"746"	"0"	"12"	"758"	"0"
"193"	"175"	"20"	"151"	"14"	"522"	"7"	"2"	"1"	"3"	"3"	"5"	"728"	"0"	"15"	"743"	"0"
"194"	"176"	"12"	"30"	"9"	"611"	"15"	"7"	"4"	"4"	"1"	"2"	"695"	"0"	"11"	"706"	"0"
"195"	"177"	"8"	"193"	"9"	"313"	"5"	"0"	"3"	"13"	"1"	"1"	"546"	"0"	"5"	"551"	"0"
"196"	"178"	"12"	"37"	"2"	"390"	"5"	"0"	"0"	"1"	"1"	"1"	"449"	"0"	"3"	"452"	"0"
"197"	"179"	"11"	"163"	"8"	"505"	"18"	"3"	"4"	"3"	"3"	"3"	"721"	"0"	"19"	"740"	"0"
"198"	"180"	"11"	"289"	"7"	"66"	"1"	"0"	"2"	"1"	"0"	"3"	"380"	"0"	"6"	"386"	"0"
"199"	"181"	"15"	"80"	"3"	"452"	"11"	"0"	"3"	"0"	"1"	"1"	"566"	"0"	"1"	"567"	"0"
"200"	"182"	"24"	"122"	"16"	"537"	"30"	"3"	"5"	"4"	"3"	"18"	"762"	"0"	"30"	"792"	"0"
"201"	"183"	"7"	"30"	"12"	"360"	"14"	"2"	"4"	"6"	"0"	"6"	"441"	"0"	"14"	"455"	"0"
