"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"6"	"368"	"277"	"28"	"0"	"0"	"4"	"1"	"1"	"3"	"4"	"5"	"697"	"0"	"8"	"705"	"0"
"26"	"14"	"19"	"362"	"244"	"332"	"11"	"3"	"6"	"7"	"11"	"21"	"13"	"13"	"1042"	"0"	"34"	"1076"	"0"
"27"	"15"	"15"	"538"	"83"	"114"	"9"	"2"	"4"	"4"	"10"	"7"	"5"	"7"	"798"	"0"	"6"	"804"	"0"
"28"	"16"	"9"	"264"	"52"	"157"	"6"	"4"	"8"	"3"	"1"	"12"	"4"	"5"	"525"	"0"	"7"	"532"	"0"
"29"	"17"	"5"	"252"	"41"	"61"	"0"	"1"	"4"	"1"	"1"	"1"	"0"	"0"	"367"	"0"	"1"	"368"	"0"
"30"	"18"	"8"	"307"	"74"	"226"	"4"	"3"	"8"	"5"	"0"	"1"	"1"	"5"	"642"	"0"	"0"	"642"	"0"
"31"	"19"	"9"	"569"	"224"	"245"	"13"	"2"	"6"	"3"	"5"	"8"	"4"	"7"	"1095"	"0"	"10"	"1105"	"0"
"32"	"20"	"6"	"666"	"77"	"119"	"5"	"1"	"8"	"0"	"2"	"3"	"8"	"10"	"905"	"0"	"13"	"918"	"0"
"33"	"21"	"8"	"638"	"51"	"108"	"2"	"2"	"9"	"1"	"1"	"4"	"1"	"6"	"831"	"0"	"7"	"838"	"0"
"34"	"22"	"7"	"311"	"49"	"498"	"11"	"0"	"8"	"0"	"0"	"3"	"0"	"7"	"894"	"0"	"17"	"911"	"0"
"35"	"23"	"14"	"292"	"31"	"476"	"6"	"3"	"16"	"1"	"1"	"8"	"4"	"9"	"861"	"0"	"11"	"872"	"0"
"36"	"24"	"2"	"173"	"46"	"39"	"3"	"2"	"5"	"0"	"0"	"3"	"1"	"5"	"279"	"0"	"6"	"285"	"0"
"37"	"25"	"12"	"431"	"54"	"175"	"4"	"0"	"3"	"3"	"1"	"2"	"1"	"1"	"687"	"0"	"3"	"690"	"0"
"38"	"26"	"43"	"574"	"344"	"164"	"9"	"15"	"18"	"6"	"6"	"9"	"5"	"6"	"1199"	"0"	"9"	"1208"	"0"
"39"	"27"	"11"	"258"	"117"	"96"	"1"	"1"	"1"	"5"	"2"	"3"	"1"	"8"	"504"	"0"	"8"	"512"	"0"
"40"	"27A"	"18"	"432"	"59"	"121"	"7"	"5"	"6"	"4"	"1"	"6"	"5"	"3"	"667"	"0"	"11"	"678"	"0"
"41"	"28"	"45"	"340"	"167"	"339"	"11"	"8"	"8"	"8"	"6"	"14"	"8"	"6"	"960"	"0"	"7"	"967"	"0"
"42"	"29"	"41"	"704"	"97"	"176"	"8"	"2"	"11"	"4"	"9"	"19"	"12"	"17"	"1100"	"0"	"44"	"1144"	"0"
"43"	"30"	"31"	"643"	"68"	"216"	"10"	"3"	"6"	"4"	"7"	"19"	"18"	"16"	"1041"	"0"	"24"	"1065"	"0"
"44"	"31"	"18"	"377"	"51"	"207"	"2"	"0"	"5"	"1"	"2"	"4"	"1"	"1"	"669"	"0"	"0"	"669"	"0"
"45"	"32"	"11"	"402"	"37"	"59"	"2"	"0"	"5"	"1"	"2"	"8"	"1"	"10"	"538"	"0"	"20"	"558"	"0"
"46"	"33"	"18"	"65"	"14"	"488"	"6"	"4"	"7"	"6"	"2"	"11"	"7"	"3"	"631"	"0"	"15"	"646"	"0"
"47"	"34"	"27"	"23"	"80"	"621"	"8"	"4"	"12"	"1"	"4"	"6"	"4"	"8"	"798"	"0"	"17"	"815"	"0"
"48"	"35"	"34"	"351"	"54"	"312"	"9"	"4"	"8"	"4"	"5"	"13"	"4"	"15"	"813"	"0"	"22"	"835"	"0"
"49"	"36"	"10"	"118"	"41"	"274"	"8"	"2"	"4"	"4"	"6"	"11"	"4"	"15"	"497"	"0"	"19"	"516"	"0"
"50"	"37"	"6"	"129"	"48"	"382"	"6"	"1"	"4"	"4"	"4"	"12"	"5"	"5"	"606"	"0"	"11"	"617"	"0"
"51"	"38"	"15"	"74"	"70"	"523"	"22"	"4"	"3"	"0"	"3"	"7"	"5"	"3"	"729"	"0"	"3"	"732"	"0"
"52"	"39"	"6"	"9"	"87"	"406"	"14"	"4"	"6"	"0"	"9"	"18"	"12"	"12"	"583"	"0"	"12"	"595"	"0"
"53"	"40"	"15"	"39"	"28"	"616"	"12"	"6"	"8"	"3"	"6"	"8"	"2"	"4"	"747"	"0"	"10"	"757"	"0"
"54"	"41"	"4"	"298"	"12"	"22"	"2"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"342"	"0"	"1"	"343"	"0"
"55"	"42"	"8"	"227"	"120"	"55"	"5"	"0"	"1"	"0"	"1"	"6"	"3"	"7"	"433"	"0"	"11"	"444"	"0"
"56"	"43"	"3"	"1"	"77"	"280"	"1"	"1"	"0"	"1"	"3"	"3"	"2"	"5"	"377"	"0"	"5"	"382"	"0"
"57"	"44"	"9"	"335"	"139"	"126"	"3"	"1"	"1"	"4"	"0"	"8"	"3"	"9"	"638"	"0"	"19"	"657"	"0"
"58"	"45"	"23"	"228"	"34"	"182"	"4"	"2"	"3"	"5"	"4"	"5"	"6"	"13"	"509"	"0"	"25"	"534"	"0"
"59"	"46"	"14"	"73"	"155"	"220"	"6"	"2"	"6"	"0"	"2"	"3"	"3"	"6"	"490"	"0"	"5"	"495"	"0"
"60"	"47"	"15"	"3"	"12"	"693"	"12"	"2"	"2"	"2"	"4"	"3"	"1"	"5"	"754"	"0"	"2"	"756"	"0"
"61"	"48"	"9"	"3"	"10"	"414"	"10"	"3"	"1"	"1"	"1"	"8"	"2"	"3"	"465"	"0"	"14"	"479"	"0"
"62"	"49"	"4"	"67"	"13"	"623"	"13"	"2"	"2"	"3"	"1"	"3"	"1"	"5"	"737"	"0"	"16"	"753"	"0"
"63"	"50"	"14"	"14"	"63"	"617"	"22"	"4"	"12"	"3"	"6"	"13"	"8"	"11"	"787"	"0"	"38"	"825"	"0"
"64"	"51"	"25"	"542"	"115"	"217"	"12"	"13"	"13"	"4"	"11"	"15"	"7"	"8"	"982"	"0"	"19"	"1001"	"0"
"65"	"52"	"1"	"187"	"11"	"214"	"6"	"0"	"5"	"2"	"3"	"2"	"3"	"14"	"448"	"0"	"16"	"464"	"0"
"66"	"52A"	"7"	"339"	"45"	"199"	"5"	"1"	"3"	"2"	"6"	"12"	"8"	"11"	"638"	"0"	"22"	"660"	"0"
"67"	"53"	"25"	"332"	"59"	"526"	"7"	"7"	"5"	"4"	"2"	"13"	"9"	"8"	"997"	"0"	"23"	"1020"	"0"
"68"	"54"	"7"	"364"	"61"	"30"	"2"	"2"	"7"	"2"	"7"	"9"	"4"	"3"	"498"	"0"	"11"	"509"	"0"
"69"	"55"	"17"	"583"	"128"	"204"	"13"	"4"	"6"	"7"	"4"	"20"	"20"	"22"	"1028"	"0"	"36"	"1064"	"0"
"70"	"56"	"18"	"385"	"122"	"287"	"6"	"5"	"7"	"8"	"5"	"16"	"7"	"17"	"883"	"0"	"20"	"903"	"0"
"71"	"57"	"4"	"33"	"25"	"207"	"3"	"0"	"8"	"2"	"1"	"1"	"1"	"0"	"285"	"0"	"2"	"287"	"0"
"72"	"58"	"24"	"46"	"39"	"521"	"9"	"11"	"7"	"5"	"3"	"9"	"1"	"6"	"681"	"0"	"4"	"685"	"0"
"73"	"59"	"17"	"21"	"84"	"668"	"29"	"15"	"13"	"48"	"3"	"28"	"10"	"12"	"948"	"0"	"16"	"964"	"0"
"74"	"60"	"9"	"94"	"114"	"205"	"20"	"9"	"9"	"99"	"9"	"21"	"11"	"17"	"617"	"0"	"37"	"654"	"0"
"75"	"61"	"13"	"50"	"55"	"207"	"15"	"5"	"8"	"188"	"8"	"7"	"5"	"3"	"564"	"0"	"10"	"574"	"0"
"76"	"62"	"5"	"145"	"214"	"43"	"2"	"3"	"9"	"1"	"3"	"6"	"3"	"1"	"435"	"0"	"1"	"436"	"0"
"77"	"63"	"34"	"459"	"92"	"248"	"11"	"4"	"8"	"5"	"2"	"9"	"8"	"18"	"898"	"0"	"25"	"923"	"0"
"78"	"64"	"12"	"310"	"73"	"56"	"0"	"1"	"3"	"3"	"2"	"4"	"1"	"3"	"468"	"0"	"2"	"470"	"0"
"79"	"65"	"14"	"238"	"161"	"336"	"7"	"4"	"11"	"5"	"4"	"12"	"4"	"13"	"809"	"0"	"17"	"826"	"0"
"80"	"66"	"33"	"623"	"190"	"84"	"6"	"3"	"7"	"5"	"2"	"5"	"6"	"10"	"974"	"0"	"11"	"985"	"0"
"81"	"67"	"24"	"508"	"286"	"80"	"8"	"9"	"11"	"7"	"8"	"20"	"10"	"15"	"986"	"0"	"10"	"996"	"0"
"82"	"68"	"9"	"266"	"49"	"45"	"2"	"0"	"2"	"4"	"1"	"4"	"1"	"5"	"388"	"0"	"2"	"390"	"0"
"83"	"69"	"4"	"62"	"35"	"85"	"1"	"3"	"2"	"2"	"2"	"1"	"3"	"1"	"201"	"0"	"16"	"217"	"0"
"84"	"70"	"19"	"272"	"50"	"260"	"11"	"2"	"3"	"1"	"2"	"6"	"7"	"13"	"646"	"0"	"27"	"673"	"0"
"85"	"71"	"17"	"234"	"54"	"171"	"3"	"3"	"5"	"0"	"5"	"6"	"7"	"10"	"515"	"0"	"18"	"533"	"0"
"86"	"72"	"29"	"442"	"41"	"258"	"5"	"5"	"10"	"10"	"5"	"16"	"11"	"18"	"850"	"0"	"29"	"879"	"0"
"87"	"73"	"28"	"280"	"143"	"324"	"13"	"8"	"15"	"7"	"5"	"10"	"4"	"7"	"844"	"0"	"7"	"851"	"0"
"88"	"74"	"12"	"350"	"59"	"290"	"8"	"3"	"5"	"0"	"5"	"3"	"3"	"1"	"739"	"0"	"7"	"746"	"0"
"89"	"75"	"19"	"227"	"455"	"194"	"12"	"4"	"4"	"2"	"2"	"7"	"4"	"2"	"932"	"0"	"12"	"944"	"0"
"90"	"76"	"15"	"243"	"105"	"11"	"2"	"2"	"3"	"2"	"2"	"8"	"1"	"3"	"397"	"0"	"0"	"397"	"0"
"91"	"77"	"19"	"805"	"90"	"20"	"8"	"3"	"6"	"9"	"5"	"13"	"13"	"22"	"1013"	"0"	"33"	"1046"	"0"
"92"	"78"	"21"	"564"	"171"	"175"	"13"	"7"	"6"	"8"	"7"	"29"	"14"	"24"	"1039"	"0"	"34"	"1073"	"0"
"93"	"79"	"17"	"415"	"155"	"152"	"7"	"7"	"9"	"8"	"5"	"20"	"3"	"15"	"813"	"0"	"50"	"863"	"0"
"94"	"80"	"16"	"447"	"88"	"86"	"5"	"3"	"6"	"2"	"5"	"11"	"5"	"13"	"687"	"0"	"16"	"703"	"0"
"95"	"81"	"35"	"488"	"81"	"100"	"7"	"4"	"9"	"7"	"8"	"7"	"11"	"9"	"766"	"0"	"13"	"779"	"0"
"96"	"82"	"11"	"325"	"182"	"96"	"2"	"1"	"5"	"1"	"3"	"3"	"1"	"3"	"633"	"0"	"13"	"646"	"0"
"97"	"83"	"34"	"357"	"104"	"218"	"13"	"11"	"10"	"49"	"7"	"7"	"8"	"14"	"832"	"0"	"8"	"840"	"0"
"98"	"84"	"21"	"447"	"45"	"19"	"1"	"3"	"0"	"1"	"5"	"8"	"6"	"9"	"565"	"0"	"10"	"575"	"0"
"99"	"85"	"22"	"478"	"60"	"14"	"2"	"3"	"2"	"1"	"3"	"5"	"7"	"5"	"602"	"0"	"10"	"612"	"0"
"100"	"86"	"26"	"524"	"160"	"48"	"1"	"9"	"7"	"25"	"8"	"8"	"10"	"10"	"836"	"0"	"19"	"855"	"0"
"101"	"87"	"26"	"345"	"48"	"239"	"9"	"4"	"7"	"5"	"2"	"11"	"3"	"7"	"706"	"0"	"9"	"715"	"0"
"102"	"87A"	"18"	"107"	"17"	"256"	"14"	"1"	"3"	"4"	"0"	"1"	"3"	"2"	"426"	"0"	"2"	"428"	"0"
"103"	"88"	"14"	"265"	"345"	"42"	"10"	"6"	"5"	"6"	"4"	"8"	"11"	"2"	"718"	"0"	"6"	"724"	"0"
"104"	"89"	"8"	"494"	"129"	"37"	"7"	"0"	"5"	"3"	"3"	"2"	"7"	"5"	"700"	"0"	"8"	"708"	"0"
"105"	"90"	"39"	"632"	"260"	"32"	"4"	"5"	"17"	"9"	"2"	"5"	"7"	"12"	"1024"	"0"	"10"	"1034"	"0"
"106"	"91"	"24"	"454"	"68"	"155"	"6"	"5"	"5"	"4"	"2"	"4"	"3"	"8"	"738"	"0"	"8"	"746"	"0"
"107"	"92"	"17"	"328"	"47"	"378"	"14"	"6"	"8"	"6"	"4"	"11"	"11"	"16"	"846"	"0"	"33"	"879"	"0"
"108"	"93"	"16"	"139"	"19"	"409"	"25"	"3"	"8"	"5"	"8"	"21"	"9"	"22"	"684"	"0"	"23"	"707"	"0"
"109"	"94"	"9"	"133"	"133"	"395"	"15"	"2"	"4"	"3"	"7"	"19"	"12"	"20"	"752"	"0"	"29"	"781"	"0"
"110"	"95"	"39"	"187"	"161"	"417"	"11"	"8"	"8"	"6"	"13"	"32"	"15"	"14"	"911"	"0"	"39"	"950"	"0"
"111"	"96"	"18"	"611"	"24"	"13"	"1"	"1"	"7"	"3"	"1"	"2"	"8"	"7"	"696"	"0"	"13"	"709"	"0"
"112"	"97"	"14"	"682"	"186"	"91"	"3"	"1"	"8"	"3"	"1"	"5"	"4"	"8"	"1006"	"0"	"15"	"1021"	"0"
"113"	"98"	"10"	"201"	"197"	"98"	"5"	"0"	"6"	"1"	"3"	"4"	"5"	"10"	"540"	"0"	"9"	"549"	"0"
"114"	"99"	"8"	"440"	"173"	"12"	"5"	"8"	"12"	"4"	"7"	"12"	"22"	"26"	"729"	"0"	"24"	"753"	"0"
"115"	"100"	"11"	"206"	"94"	"21"	"5"	"3"	"7"	"1"	"0"	"6"	"2"	"7"	"363"	"0"	"12"	"375"	"0"
"116"	"101"	"26"	"189"	"353"	"23"	"3"	"2"	"8"	"3"	"3"	"10"	"5"	"8"	"633"	"0"	"10"	"643"	"0"
"117"	"102"	"16"	"308"	"114"	"72"	"4"	"0"	"2"	"3"	"1"	"6"	"1"	"5"	"532"	"0"	"2"	"534"	"0"
"118"	"103"	"24"	"289"	"202"	"3"	"3"	"1"	"3"	"4"	"5"	"9"	"12"	"8"	"563"	"0"	"19"	"582"	"0"
"119"	"104"	"11"	"375"	"224"	"30"	"4"	"7"	"8"	"4"	"7"	"17"	"12"	"13"	"712"	"0"	"41"	"753"	"0"
"120"	"105"	"19"	"382"	"225"	"146"	"9"	"2"	"10"	"6"	"1"	"9"	"12"	"11"	"832"	"0"	"32"	"864"	"0"
"121"	"106"	"21"	"364"	"85"	"202"	"6"	"2"	"7"	"3"	"8"	"9"	"2"	"7"	"716"	"0"	"15"	"731"	"0"
"122"	"107"	"18"	"398"	"115"	"16"	"0"	"3"	"4"	"4"	"6"	"4"	"3"	"5"	"576"	"0"	"5"	"581"	"0"
"123"	"108"	"12"	"306"	"282"	"94"	"5"	"3"	"10"	"0"	"2"	"4"	"7"	"1"	"726"	"0"	"4"	"730"	"0"
"124"	"109"	"13"	"66"	"29"	"294"	"8"	"4"	"5"	"2"	"6"	"11"	"9"	"10"	"457"	"0"	"27"	"484"	"0"
"125"	"110"	"19"	"14"	"146"	"206"	"7"	"2"	"6"	"6"	"4"	"12"	"8"	"5"	"435"	"0"	"13"	"448"	"0"
"126"	"111"	"23"	"372"	"214"	"376"	"10"	"6"	"10"	"7"	"5"	"14"	"6"	"5"	"1048"	"0"	"13"	"1061"	"0"
"127"	"112"	"9"	"405"	"208"	"104"	"2"	"4"	"9"	"3"	"3"	"19"	"8"	"11"	"785"	"0"	"26"	"811"	"0"
"128"	"113"	"14"	"108"	"87"	"249"	"10"	"4"	"4"	"0"	"7"	"18"	"15"	"10"	"526"	"0"	"19"	"545"	"0"
"129"	"114"	"17"	"84"	"66"	"608"	"12"	"1"	"8"	"0"	"0"	"7"	"2"	"2"	"807"	"0"	"6"	"813"	"0"
"130"	"115"	"19"	"149"	"191"	"40"	"3"	"4"	"7"	"6"	"1"	"7"	"2"	"5"	"434"	"0"	"6"	"440"	"0"
"131"	"116"	"30"	"387"	"347"	"113"	"6"	"3"	"20"	"1"	"7"	"22"	"5"	"9"	"950"	"0"	"24"	"974"	"0"
"132"	"117"	"26"	"160"	"60"	"403"	"14"	"1"	"14"	"4"	"3"	"5"	"3"	"7"	"700"	"0"	"11"	"711"	"0"
"133"	"118"	"9"	"282"	"289"	"40"	"3"	"3"	"9"	"1"	"5"	"9"	"5"	"3"	"658"	"0"	"8"	"666"	"0"
"134"	"119"	"4"	"103"	"114"	"166"	"4"	"1"	"7"	"0"	"0"	"6"	"3"	"2"	"410"	"0"	"3"	"413"	"0"
"135"	"120"	"1"	"131"	"19"	"27"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"181"	"0"	"7"	"188"	"0"
"136"	"121"	"24"	"220"	"243"	"282"	"6"	"2"	"10"	"5"	"10"	"24"	"12"	"7"	"845"	"0"	"42"	"887"	"0"
"137"	"122"	"10"	"358"	"105"	"182"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"1"	"662"	"0"	"4"	"666"	"0"
"138"	"123"	"11"	"213"	"358"	"48"	"8"	"3"	"2"	"0"	"5"	"8"	"2"	"3"	"661"	"0"	"11"	"672"	"0"
"139"	"124"	"13"	"317"	"230"	"117"	"5"	"2"	"8"	"1"	"2"	"5"	"5"	"3"	"708"	"0"	"5"	"713"	"0"
"140"	"125"	"21"	"361"	"154"	"34"	"0"	"1"	"3"	"1"	"4"	"5"	"7"	"4"	"595"	"0"	"3"	"598"	"0"
"141"	"126"	"7"	"766"	"181"	"21"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"1"	"981"	"0"	"2"	"983"	"0"
"142"	"127"	"24"	"809"	"91"	"24"	"3"	"2"	"7"	"0"	"3"	"4"	"1"	"3"	"971"	"0"	"2"	"973"	"0"
"143"	"128"	"32"	"532"	"168"	"120"	"7"	"6"	"14"	"2"	"10"	"16"	"12"	"8"	"927"	"0"	"26"	"953"	"0"
"144"	"129"	"45"	"361"	"101"	"33"	"7"	"2"	"3"	"1"	"6"	"15"	"9"	"12"	"595"	"0"	"10"	"605"	"0"
"145"	"130"	"53"	"313"	"38"	"51"	"3"	"1"	"5"	"3"	"3"	"8"	"6"	"9"	"493"	"0"	"24"	"517"	"0"
"146"	"131"	"25"	"415"	"72"	"42"	"4"	"2"	"7"	"4"	"4"	"9"	"11"	"21"	"616"	"0"	"29"	"645"	"0"
"147"	"132"	"26"	"263"	"88"	"56"	"6"	"2"	"6"	"3"	"2"	"5"	"3"	"6"	"466"	"0"	"11"	"477"	"0"
"148"	"133"	"27"	"537"	"208"	"151"	"13"	"7"	"17"	"8"	"4"	"11"	"7"	"11"	"1001"	"0"	"8"	"1009"	"0"
"149"	"134"	"25"	"351"	"394"	"36"	"5"	"3"	"3"	"7"	"7"	"27"	"23"	"15"	"896"	"0"	"40"	"936"	"0"
"150"	"135"	"13"	"45"	"91"	"235"	"6"	"0"	"6"	"2"	"0"	"3"	"2"	"3"	"406"	"0"	"3"	"409"	"0"
"151"	"136"	"14"	"388"	"214"	"52"	"5"	"0"	"6"	"4"	"7"	"6"	"7"	"9"	"712"	"0"	"28"	"740"	"0"
"152"	"137"	"9"	"235"	"212"	"85"	"3"	"2"	"7"	"3"	"10"	"13"	"8"	"15"	"602"	"0"	"23"	"625"	"0"
"153"	"138"	"19"	"392"	"187"	"437"	"13"	"14"	"6"	"4"	"4"	"14"	"6"	"5"	"1101"	"0"	"18"	"1119"	"0"
"154"	"139"	"9"	"29"	"263"	"235"	"9"	"2"	"4"	"2"	"1"	"15"	"5"	"5"	"579"	"0"	"13"	"592"	"0"
"155"	"140"	"7"	"43"	"342"	"50"	"1"	"0"	"7"	"4"	"3"	"6"	"10"	"1"	"474"	"0"	"11"	"485"	"0"
"156"	"141"	"8"	"286"	"243"	"180"	"6"	"4"	"7"	"3"	"7"	"24"	"13"	"19"	"800"	"0"	"26"	"826"	"0"
"157"	"141A"	"6"	"23"	"168"	"79"	"52"	"0"	"4"	"0"	"0"	"2"	"3"	"0"	"337"	"0"	"3"	"340"	"0"
"158"	"142"	"6"	"185"	"278"	"93"	"7"	"0"	"1"	"0"	"3"	"14"	"7"	"9"	"603"	"0"	"15"	"618"	"0"
"159"	"142A"	"6"	"101"	"142"	"133"	"1"	"1"	"2"	"0"	"0"	"2"	"1"	"1"	"390"	"0"	"2"	"392"	"0"
"160"	"143"	"16"	"304"	"329"	"188"	"7"	"7"	"6"	"2"	"4"	"6"	"4"	"1"	"874"	"0"	"4"	"878"	"0"
"161"	"144"	"22"	"113"	"290"	"267"	"9"	"1"	"3"	"2"	"4"	"13"	"13"	"5"	"742"	"0"	"21"	"763"	"0"
"162"	"145"	"7"	"112"	"231"	"166"	"9"	"2"	"7"	"2"	"1"	"5"	"0"	"3"	"545"	"0"	"2"	"547"	"0"
"163"	"146"	"5"	"179"	"174"	"264"	"6"	"4"	"3"	"2"	"2"	"10"	"6"	"5"	"660"	"0"	"17"	"677"	"0"
"164"	"147"	"12"	"28"	"72"	"584"	"17"	"7"	"3"	"5"	"7"	"19"	"6"	"13"	"773"	"0"	"36"	"809"	"0"
"165"	"148"	"16"	"106"	"295"	"470"	"16"	"4"	"11"	"1"	"13"	"29"	"8"	"5"	"974"	"0"	"34"	"1008"	"0"
"166"	"149"	"13"	"95"	"181"	"398"	"15"	"6"	"10"	"2"	"6"	"25"	"12"	"11"	"774"	"0"	"18"	"792"	"0"
"167"	"150"	"27"	"71"	"53"	"531"	"8"	"4"	"5"	"3"	"4"	"9"	"2"	"2"	"719"	"0"	"6"	"725"	"0"
"168"	"151"	"12"	"14"	"21"	"592"	"10"	"6"	"3"	"4"	"5"	"19"	"4"	"14"	"704"	"0"	"31"	"735"	"0"
"169"	"152"	"26"	"145"	"50"	"839"	"36"	"7"	"8"	"6"	"3"	"11"	"2"	"6"	"1139"	"0"	"12"	"1151"	"0"
"170"	"153"	"8"	"35"	"118"	"170"	"3"	"1"	"2"	"1"	"1"	"3"	"1"	"0"	"343"	"0"	"4"	"347"	"0"
"171"	"154"	"3"	"213"	"263"	"47"	"0"	"2"	"4"	"0"	"0"	"4"	"2"	"3"	"541"	"0"	"3"	"544"	"0"
"172"	"155"	"7"	"333"	"446"	"119"	"10"	"2"	"9"	"4"	"7"	"24"	"9"	"11"	"981"	"0"	"30"	"1011"	"0"
"173"	"156"	"26"	"177"	"25"	"340"	"8"	"2"	"2"	"2"	"4"	"1"	"2"	"3"	"592"	"0"	"8"	"600"	"0"
"174"	"157"	"21"	"125"	"20"	"444"	"9"	"5"	"6"	"3"	"0"	"12"	"4"	"13"	"662"	"0"	"10"	"672"	"0"
"175"	"158"	"19"	"158"	"104"	"549"	"18"	"3"	"7"	"1"	"13"	"24"	"7"	"6"	"909"	"0"	"27"	"936"	"0"
"176"	"159"	"24"	"164"	"194"	"536"	"21"	"8"	"10"	"9"	"2"	"14"	"7"	"10"	"999"	"0"	"20"	"1019"	"0"
"177"	"160"	"14"	"86"	"41"	"346"	"18"	"4"	"7"	"6"	"7"	"31"	"7"	"13"	"580"	"0"	"29"	"609"	"0"
"178"	"161"	"25"	"337"	"131"	"240"	"9"	"3"	"6"	"2"	"6"	"5"	"4"	"7"	"775"	"0"	"28"	"803"	"0"
"179"	"162"	"36"	"10"	"66"	"779"	"20"	"6"	"2"	"4"	"0"	"10"	"3"	"1"	"937"	"0"	"21"	"958"	"0"
"180"	"163"	"9"	"200"	"527"	"11"	"4"	"2"	"5"	"2"	"0"	"10"	"6"	"1"	"777"	"0"	"10"	"787"	"0"
