"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"8"	"4"	"91"	"254"	"28"	"5"	"4"	"8"	"4"	"1"	"5"	"3"	"8"	"6"	"10"	"6"	"437"	"0"	"3"	"440"	"0"
"23"	"9"	"6"	"52"	"255"	"177"	"8"	"6"	"4"	"10"	"5"	"4"	"7"	"8"	"30"	"24"	"11"	"607"	"0"	"19"	"626"	"0"
"24"	"10"	"3"	"44"	"342"	"314"	"9"	"3"	"3"	"7"	"3"	"9"	"7"	"9"	"22"	"20"	"6"	"801"	"0"	"6"	"807"	"0"
"25"	"11"	"6"	"50"	"243"	"143"	"5"	"4"	"8"	"4"	"3"	"5"	"3"	"15"	"25"	"28"	"10"	"552"	"0"	"8"	"560"	"0"
"26"	"12"	"8"	"53"	"582"	"76"	"7"	"4"	"3"	"7"	"3"	"3"	"6"	"16"	"21"	"37"	"16"	"842"	"0"	"21"	"863"	"0"
"27"	"13"	"4"	"10"	"465"	"81"	"2"	"2"	"2"	"1"	"1"	"3"	"0"	"4"	"11"	"30"	"4"	"620"	"0"	"10"	"630"	"0"
"28"	"14"	"9"	"26"	"695"	"26"	"4"	"3"	"3"	"5"	"4"	"3"	"3"	"11"	"30"	"43"	"7"	"872"	"0"	"24"	"896"	"0"
"29"	"15"	"0"	"6"	"909"	"68"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"6"	"5"	"0"	"1000"	"0"	"1"	"1001"	"0"
"30"	"16"	"12"	"13"	"386"	"97"	"4"	"2"	"2"	"3"	"5"	"0"	"3"	"5"	"11"	"22"	"2"	"567"	"0"	"9"	"576"	"0"
"31"	"17"	"9"	"79"	"365"	"142"	"17"	"1"	"8"	"6"	"2"	"2"	"5"	"6"	"9"	"12"	"3"	"666"	"0"	"6"	"672"	"0"
"32"	"18"	"16"	"37"	"420"	"271"	"7"	"5"	"7"	"2"	"4"	"7"	"6"	"10"	"30"	"33"	"11"	"866"	"0"	"16"	"882"	"0"
"33"	"19"	"2"	"26"	"201"	"153"	"9"	"4"	"3"	"3"	"4"	"0"	"2"	"8"	"17"	"14"	"4"	"450"	"0"	"10"	"460"	"0"
"34"	"20"	"1"	"14"	"112"	"153"	"1"	"2"	"1"	"2"	"0"	"3"	"1"	"4"	"2"	"4"	"2"	"302"	"0"	"3"	"305"	"0"
"35"	"21"	"5"	"80"	"279"	"144"	"3"	"4"	"6"	"1"	"2"	"2"	"3"	"7"	"18"	"7"	"4"	"565"	"0"	"3"	"568"	"0"
"36"	"22"	"4"	"12"	"184"	"157"	"5"	"3"	"1"	"1"	"0"	"1"	"0"	"1"	"6"	"11"	"1"	"387"	"0"	"3"	"390"	"0"
"37"	"23"	"12"	"80"	"507"	"72"	"5"	"3"	"2"	"0"	"2"	"3"	"1"	"9"	"21"	"26"	"11"	"754"	"0"	"20"	"774"	"0"
"38"	"24"	"8"	"16"	"520"	"100"	"10"	"7"	"9"	"1"	"3"	"6"	"1"	"11"	"19"	"20"	"2"	"733"	"0"	"8"	"741"	"0"
"39"	"25"	"10"	"5"	"407"	"480"	"13"	"5"	"5"	"5"	"2"	"5"	"5"	"12"	"37"	"27"	"1"	"1019"	"0"	"14"	"1033"	"0"
"40"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"41"	"27"	"6"	"16"	"310"	"107"	"7"	"0"	"3"	"2"	"1"	"0"	"3"	"9"	"13"	"38"	"7"	"522"	"0"	"10"	"532"	"0"
"42"	"28"	"7"	"8"	"129"	"473"	"7"	"2"	"1"	"4"	"1"	"6"	"2"	"7"	"38"	"5"	"2"	"692"	"0"	"8"	"700"	"0"
"43"	"29"	"22"	"36"	"195"	"441"	"2"	"4"	"1"	"5"	"0"	"0"	"1"	"7"	"9"	"5"	"1"	"729"	"0"	"1"	"730"	"0"
"44"	"30"	"2"	"38"	"135"	"707"	"12"	"2"	"6"	"1"	"0"	"3"	"3"	"6"	"10"	"8"	"4"	"937"	"0"	"25"	"962"	"0"
"45"	"31"	"5"	"43"	"207"	"344"	"11"	"3"	"5"	"1"	"1"	"0"	"1"	"8"	"18"	"7"	"5"	"659"	"0"	"10"	"669"	"0"
"46"	"32"	"5"	"23"	"414"	"103"	"3"	"1"	"0"	"0"	"4"	"1"	"0"	"6"	"15"	"10"	"3"	"588"	"0"	"6"	"594"	"0"
"47"	"32A"	"7"	"38"	"413"	"30"	"4"	"3"	"2"	"3"	"1"	"1"	"2"	"6"	"6"	"32"	"1"	"549"	"0"	"8"	"557"	"0"
"48"	"33"	"1"	"15"	"384"	"87"	"6"	"3"	"1"	"6"	"1"	"1"	"1"	"7"	"21"	"21"	"3"	"558"	"0"	"7"	"565"	"0"
"49"	"34"	"8"	"32"	"259"	"304"	"12"	"3"	"5"	"1"	"2"	"5"	"2"	"9"	"11"	"24"	"5"	"682"	"0"	"9"	"691"	"0"
"50"	"35"	"5"	"11"	"397"	"87"	"7"	"2"	"5"	"0"	"2"	"3"	"1"	"6"	"10"	"13"	"3"	"552"	"0"	"8"	"560"	"0"
"51"	"36"	"16"	"30"	"345"	"306"	"18"	"10"	"8"	"8"	"4"	"6"	"2"	"5"	"21"	"20"	"3"	"802"	"0"	"7"	"809"	"0"
"52"	"37"	"4"	"19"	"317"	"189"	"11"	"5"	"11"	"4"	"1"	"3"	"2"	"7"	"23"	"17"	"6"	"619"	"0"	"15"	"634"	"0"
"53"	"38"	"19"	"35"	"417"	"43"	"10"	"5"	"4"	"6"	"3"	"2"	"2"	"9"	"11"	"4"	"2"	"572"	"0"	"5"	"577"	"0"
"54"	"39"	"3"	"10"	"423"	"44"	"3"	"0"	"0"	"3"	"0"	"1"	"1"	"5"	"5"	"7"	"2"	"507"	"0"	"7"	"514"	"0"
"55"	"39A"	"2"	"13"	"373"	"30"	"1"	"2"	"1"	"1"	"2"	"0"	"2"	"3"	"8"	"14"	"3"	"455"	"0"	"6"	"461"	"0"
"56"	"40"	"14"	"29"	"643"	"27"	"3"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"12"	"0"	"739"	"0"	"7"	"746"	"0"
"57"	"41"	"5"	"18"	"437"	"26"	"8"	"0"	"2"	"3"	"2"	"0"	"2"	"6"	"14"	"28"	"2"	"553"	"0"	"11"	"564"	"0"
"58"	"41A"	"4"	"7"	"406"	"19"	"2"	"0"	"2"	"1"	"2"	"1"	"1"	"4"	"10"	"51"	"8"	"518"	"0"	"22"	"540"	"0"
"59"	"42"	"11"	"27"	"410"	"27"	"1"	"2"	"19"	"2"	"1"	"4"	"1"	"2"	"6"	"13"	"3"	"529"	"0"	"5"	"534"	"0"
"60"	"43"	"9"	"26"	"561"	"51"	"2"	"2"	"6"	"2"	"1"	"1"	"2"	"8"	"17"	"38"	"2"	"728"	"0"	"6"	"734"	"0"
"61"	"44"	"7"	"28"	"575"	"32"	"4"	"1"	"4"	"1"	"1"	"2"	"1"	"3"	"19"	"44"	"2"	"724"	"0"	"10"	"734"	"0"
"62"	"45"	"12"	"142"	"332"	"230"	"9"	"7"	"9"	"2"	"5"	"6"	"5"	"8"	"22"	"31"	"15"	"835"	"0"	"21"	"856"	"0"
"63"	"46"	"6"	"136"	"691"	"20"	"1"	"1"	"2"	"1"	"0"	"2"	"2"	"6"	"9"	"13"	"1"	"891"	"0"	"3"	"894"	"0"
"64"	"47"	"5"	"48"	"613"	"40"	"7"	"1"	"4"	"4"	"6"	"4"	"4"	"9"	"13"	"24"	"5"	"787"	"0"	"8"	"795"	"0"
"65"	"48"	"18"	"18"	"398"	"87"	"9"	"2"	"3"	"3"	"1"	"1"	"0"	"3"	"6"	"6"	"1"	"556"	"0"	"3"	"559"	"0"
"66"	"49"	"19"	"26"	"303"	"249"	"4"	"5"	"3"	"0"	"2"	"1"	"2"	"6"	"8"	"13"	"2"	"643"	"0"	"5"	"648"	"0"
"67"	"50"	"17"	"54"	"539"	"109"	"9"	"9"	"5"	"4"	"2"	"5"	"4"	"10"	"22"	"40"	"7"	"836"	"0"	"17"	"853"	"0"
"68"	"51"	"37"	"28"	"282"	"169"	"3"	"2"	"2"	"2"	"2"	"1"	"2"	"4"	"18"	"11"	"3"	"566"	"0"	"8"	"574"	"0"
"69"	"52"	"3"	"40"	"327"	"64"	"7"	"4"	"4"	"2"	"3"	"1"	"4"	"13"	"11"	"16"	"4"	"503"	"0"	"12"	"515"	"0"
"70"	"53"	"9"	"17"	"342"	"102"	"6"	"4"	"6"	"5"	"3"	"1"	"2"	"14"	"14"	"11"	"2"	"538"	"0"	"6"	"544"	"0"
"71"	"53A"	"5"	"28"	"294"	"131"	"5"	"4"	"3"	"9"	"4"	"5"	"5"	"8"	"11"	"5"	"6"	"523"	"0"	"9"	"532"	"0"
"72"	"54"	"3"	"18"	"711"	"53"	"0"	"1"	"4"	"1"	"2"	"1"	"2"	"1"	"12"	"18"	"3"	"830"	"0"	"3"	"833"	"0"
"73"	"55"	"1"	"43"	"427"	"64"	"2"	"1"	"10"	"3"	"1"	"2"	"0"	"2"	"5"	"8"	"2"	"571"	"0"	"3"	"574"	"0"
"74"	"55A"	"2"	"29"	"357"	"54"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"4"	"2"	"0"	"455"	"0"	"3"	"458"	"0"
"75"	"56"	"6"	"36"	"450"	"175"	"10"	"1"	"6"	"1"	"3"	"0"	"2"	"1"	"8"	"6"	"2"	"707"	"0"	"3"	"710"	"0"
"76"	"57"	"0"	"53"	"378"	"76"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"4"	"2"	"0"	"1"	"518"	"0"	"4"	"522"	"0"
"77"	"58"	"4"	"57"	"754"	"59"	"2"	"2"	"10"	"2"	"1"	"2"	"0"	"3"	"13"	"16"	"4"	"929"	"0"	"8"	"937"	"0"
"78"	"59"	"2"	"28"	"417"	"339"	"5"	"2"	"3"	"0"	"1"	"0"	"0"	"2"	"9"	"10"	"1"	"819"	"0"	"3"	"822"	"0"
"79"	"60"	"1"	"27"	"621"	"100"	"3"	"2"	"3"	"1"	"1"	"2"	"3"	"5"	"10"	"15"	"5"	"799"	"0"	"6"	"805"	"0"
"80"	"61"	"0"	"12"	"160"	"383"	"9"	"1"	"7"	"1"	"2"	"1"	"2"	"1"	"5"	"5"	"2"	"591"	"0"	"8"	"599"	"0"
"81"	"62"	"0"	"30"	"356"	"236"	"7"	"4"	"5"	"0"	"1"	"2"	"0"	"4"	"6"	"8"	"1"	"660"	"0"	"9"	"669"	"0"
"82"	"63"	"5"	"31"	"475"	"208"	"5"	"1"	"0"	"7"	"3"	"2"	"0"	"6"	"13"	"12"	"5"	"773"	"0"	"8"	"781"	"0"
"83"	"64"	"4"	"34"	"346"	"141"	"0"	"4"	"5"	"2"	"0"	"1"	"1"	"4"	"10"	"13"	"3"	"568"	"0"	"2"	"570"	"0"
"84"	"65"	"1"	"39"	"408"	"84"	"0"	"3"	"4"	"0"	"0"	"2"	"0"	"1"	"4"	"8"	"1"	"555"	"0"	"11"	"566"	"0"
"85"	"66"	"7"	"39"	"440"	"49"	"0"	"0"	"3"	"1"	"1"	"2"	"2"	"1"	"1"	"5"	"2"	"553"	"0"	"8"	"561"	"0"
"86"	"67"	"4"	"46"	"408"	"58"	"3"	"2"	"7"	"2"	"0"	"9"	"2"	"6"	"6"	"4"	"3"	"560"	"0"	"11"	"571"	"0"
"87"	"68"	"5"	"44"	"467"	"56"	"8"	"3"	"8"	"2"	"2"	"5"	"2"	"3"	"15"	"17"	"1"	"638"	"0"	"6"	"644"	"0"
"88"	"69"	"2"	"31"	"536"	"170"	"4"	"0"	"7"	"2"	"1"	"5"	"0"	"0"	"3"	"9"	"2"	"772"	"0"	"7"	"779"	"0"
"89"	"70"	"5"	"45"	"416"	"96"	"4"	"2"	"3"	"2"	"2"	"3"	"0"	"2"	"7"	"1"	"1"	"589"	"0"	"8"	"597"	"0"
"90"	"71"	"2"	"42"	"396"	"230"	"5"	"1"	"5"	"2"	"2"	"0"	"1"	"1"	"5"	"6"	"5"	"703"	"0"	"6"	"709"	"0"
"91"	"72"	"0"	"37"	"327"	"202"	"1"	"1"	"3"	"1"	"0"	"1"	"1"	"2"	"2"	"3"	"1"	"582"	"0"	"4"	"586"	"0"
"92"	"73"	"3"	"29"	"598"	"121"	"1"	"1"	"8"	"0"	"0"	"0"	"0"	"1"	"6"	"7"	"2"	"777"	"0"	"5"	"782"	"0"
"93"	"74"	"1"	"30"	"398"	"144"	"3"	"0"	"4"	"0"	"0"	"0"	"0"	"3"	"3"	"5"	"0"	"591"	"0"	"4"	"595"	"0"
"94"	"75"	"6"	"38"	"612"	"151"	"4"	"2"	"7"	"1"	"2"	"1"	"1"	"1"	"8"	"8"	"3"	"845"	"0"	"15"	"860"	"0"
"95"	"76"	"1"	"16"	"159"	"251"	"7"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"2"	"1"	"442"	"0"	"6"	"448"	"0"
"96"	"77"	"2"	"87"	"297"	"92"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"5"	"7"	"3"	"2"	"503"	"0"	"4"	"507"	"0"
"97"	"78"	"4"	"46"	"492"	"59"	"2"	"1"	"5"	"3"	"0"	"0"	"0"	"4"	"11"	"12"	"1"	"640"	"0"	"5"	"645"	"0"
"98"	"79"	"0"	"29"	"458"	"91"	"1"	"2"	"2"	"1"	"0"	"3"	"0"	"1"	"6"	"6"	"1"	"601"	"0"	"3"	"604"	"0"
"99"	"80"	"4"	"67"	"391"	"89"	"3"	"0"	"2"	"2"	"1"	"0"	"1"	"3"	"4"	"3"	"3"	"573"	"0"	"11"	"584"	"0"
"100"	"81"	"5"	"55"	"511"	"191"	"4"	"1"	"1"	"1"	"5"	"1"	"2"	"6"	"13"	"18"	"3"	"817"	"0"	"11"	"828"	"0"
"101"	"82"	"3"	"111"	"488"	"180"	"1"	"0"	"7"	"2"	"2"	"0"	"3"	"8"	"7"	"10"	"3"	"825"	"0"	"14"	"839"	"0"
"102"	"83"	"2"	"39"	"422"	"39"	"1"	"0"	"5"	"0"	"1"	"1"	"0"	"4"	"3"	"3"	"2"	"522"	"0"	"4"	"526"	"0"
"103"	"84"	"3"	"17"	"262"	"50"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"8"	"12"	"2"	"360"	"0"	"4"	"364"	"0"
"104"	"85"	"0"	"35"	"301"	"101"	"1"	"0"	"4"	"1"	"0"	"1"	"0"	"2"	"7"	"4"	"2"	"459"	"0"	"3"	"462"	"0"
"105"	"85A"	"0"	"21"	"301"	"144"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"8"	"1"	"483"	"0"	"5"	"488"	"0"
"106"	"86"	"2"	"87"	"571"	"99"	"4"	"2"	"4"	"1"	"0"	"2"	"2"	"4"	"9"	"4"	"3"	"794"	"0"	"10"	"804"	"0"
"107"	"87"	"4"	"7"	"177"	"199"	"6"	"2"	"3"	"1"	"0"	"0"	"1"	"6"	"6"	"4"	"1"	"417"	"0"	"3"	"420"	"0"
"108"	"87A"	"6"	"18"	"177"	"269"	"5"	"4"	"5"	"0"	"1"	"7"	"1"	"5"	"7"	"3"	"2"	"510"	"0"	"6"	"516"	"0"
"109"	"88"	"2"	"25"	"235"	"467"	"6"	"1"	"0"	"1"	"4"	"0"	"0"	"3"	"3"	"5"	"4"	"756"	"0"	"6"	"762"	"0"
"110"	"89"	"4"	"23"	"339"	"54"	"0"	"2"	"2"	"0"	"1"	"1"	"0"	"2"	"2"	"3"	"3"	"436"	"0"	"1"	"437"	"0"
"111"	"89A"	"5"	"37"	"220"	"29"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"295"	"0"	"2"	"297"	"0"
"112"	"90"	"3"	"65"	"562"	"60"	"5"	"2"	"1"	"1"	"2"	"2"	"0"	"5"	"4"	"8"	"1"	"721"	"0"	"5"	"726"	"0"
"113"	"91"	"8"	"68"	"490"	"72"	"3"	"1"	"8"	"1"	"1"	"1"	"0"	"6"	"4"	"5"	"2"	"670"	"0"	"8"	"678"	"0"
"114"	"92"	"1"	"39"	"314"	"55"	"2"	"2"	"2"	"1"	"3"	"0"	"1"	"3"	"1"	"1"	"1"	"426"	"0"	"8"	"434"	"0"
"115"	"92A"	"1"	"24"	"306"	"43"	"0"	"2"	"2"	"1"	"2"	"0"	"0"	"1"	"1"	"4"	"1"	"388"	"0"	"5"	"393"	"0"
"116"	"93"	"5"	"45"	"582"	"105"	"1"	"4"	"4"	"2"	"2"	"2"	"0"	"8"	"12"	"13"	"3"	"788"	"0"	"6"	"794"	"0"
"117"	"94"	"5"	"25"	"370"	"49"	"2"	"1"	"0"	"3"	"1"	"1"	"1"	"2"	"9"	"16"	"0"	"485"	"0"	"6"	"491"	"0"
"118"	"94A"	"4"	"31"	"304"	"47"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"4"	"1"	"399"	"0"	"4"	"403"	"0"
"119"	"95"	"2"	"69"	"513"	"63"	"3"	"2"	"3"	"2"	"0"	"0"	"3"	"5"	"15"	"18"	"3"	"701"	"0"	"3"	"704"	"0"
"120"	"96"	"13"	"62"	"405"	"105"	"3"	"5"	"6"	"1"	"3"	"1"	"0"	"4"	"7"	"7"	"3"	"625"	"0"	"6"	"631"	"0"
"121"	"96A"	"2"	"33"	"363"	"71"	"4"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"4"	"7"	"1"	"495"	"0"	"5"	"500"	"0"
"122"	"97"	"3"	"89"	"243"	"338"	"2"	"2"	"5"	"1"	"2"	"2"	"1"	"3"	"6"	"2"	"3"	"702"	"0"	"5"	"707"	"0"
"123"	"98"	"3"	"35"	"527"	"106"	"7"	"5"	"1"	"2"	"0"	"0"	"0"	"3"	"11"	"9"	"4"	"713"	"0"	"7"	"720"	"0"
"124"	"99"	"4"	"143"	"293"	"235"	"7"	"0"	"7"	"5"	"5"	"1"	"1"	"10"	"9"	"6"	"10"	"736"	"0"	"11"	"747"	"0"
"125"	"100"	"4"	"48"	"205"	"118"	"4"	"1"	"3"	"5"	"1"	"1"	"0"	"2"	"5"	"7"	"6"	"410"	"0"	"6"	"416"	"0"
"126"	"101"	"1"	"44"	"208"	"137"	"8"	"3"	"5"	"1"	"5"	"6"	"2"	"5"	"7"	"8"	"6"	"446"	"0"	"5"	"451"	"0"
"127"	"101A"	"1"	"131"	"183"	"183"	"3"	"4"	"7"	"0"	"1"	"3"	"0"	"2"	"6"	"4"	"2"	"530"	"0"	"3"	"533"	"0"
"128"	"102"	"4"	"155"	"564"	"161"	"5"	"0"	"2"	"0"	"4"	"5"	"1"	"5"	"14"	"18"	"2"	"940"	"0"	"7"	"947"	"0"
"129"	"103"	"2"	"123"	"282"	"77"	"2"	"1"	"7"	"0"	"7"	"5"	"1"	"4"	"8"	"10"	"4"	"533"	"0"	"13"	"546"	"0"
"130"	"104"	"3"	"59"	"267"	"38"	"1"	"1"	"5"	"2"	"3"	"1"	"2"	"0"	"5"	"4"	"2"	"393"	"0"	"4"	"397"	"0"
"131"	"105"	"6"	"44"	"525"	"128"	"3"	"1"	"6"	"3"	"0"	"3"	"0"	"6"	"19"	"10"	"3"	"757"	"0"	"18"	"775"	"0"
"132"	"106"	"0"	"22"	"483"	"87"	"2"	"3"	"5"	"0"	"3"	"1"	"1"	"2"	"4"	"12"	"2"	"627"	"0"	"1"	"628"	"0"
"133"	"107"	"4"	"50"	"602"	"84"	"1"	"1"	"1"	"3"	"0"	"0"	"0"	"3"	"15"	"25"	"4"	"793"	"0"	"16"	"809"	"0"
"134"	"108"	"4"	"14"	"360"	"46"	"1"	"1"	"4"	"0"	"1"	"11"	"0"	"2"	"4"	"12"	"2"	"462"	"0"	"6"	"468"	"0"
"135"	"109"	"3"	"14"	"551"	"42"	"2"	"3"	"3"	"3"	"2"	"4"	"0"	"2"	"14"	"14"	"0"	"657"	"0"	"8"	"665"	"0"
"136"	"110"	"6"	"17"	"580"	"11"	"1"	"0"	"4"	"0"	"0"	"2"	"0"	"5"	"26"	"54"	"3"	"709"	"0"	"12"	"721"	"0"
"137"	"111"	"2"	"45"	"597"	"45"	"0"	"1"	"2"	"3"	"1"	"1"	"2"	"6"	"12"	"26"	"0"	"743"	"0"	"11"	"754"	"0"
"138"	"112"	"1"	"28"	"588"	"38"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"7"	"6"	"0"	"672"	"0"	"6"	"678"	"0"
"139"	"113"	"4"	"31"	"443"	"57"	"3"	"1"	"5"	"1"	"0"	"1"	"1"	"1"	"5"	"8"	"0"	"561"	"0"	"5"	"566"	"0"
"140"	"114"	"5"	"70"	"381"	"203"	"3"	"3"	"9"	"3"	"2"	"6"	"3"	"4"	"15"	"24"	"4"	"735"	"0"	"7"	"742"	"0"
"141"	"115"	"3"	"88"	"154"	"33"	"1"	"2"	"3"	"0"	"0"	"2"	"0"	"2"	"7"	"3"	"6"	"304"	"0"	"4"	"308"	"0"
"142"	"116"	"6"	"101"	"360"	"66"	"7"	"1"	"4"	"1"	"3"	"1"	"0"	"3"	"6"	"6"	"1"	"566"	"0"	"1"	"567"	"0"
"143"	"117"	"3"	"103"	"260"	"45"	"1"	"0"	"5"	"0"	"0"	"1"	"2"	"4"	"3"	"2"	"2"	"431"	"0"	"2"	"433"	"0"
"144"	"118"	"11"	"202"	"431"	"82"	"7"	"3"	"11"	"6"	"4"	"2"	"3"	"4"	"7"	"11"	"13"	"797"	"0"	"8"	"805"	"0"
"145"	"119"	"7"	"54"	"809"	"46"	"3"	"1"	"1"	"3"	"2"	"2"	"2"	"2"	"11"	"27"	"2"	"972"	"0"	"10"	"982"	"0"
"146"	"120"	"2"	"26"	"301"	"229"	"4"	"0"	"10"	"0"	"1"	"1"	"0"	"3"	"4"	"6"	"2"	"589"	"0"	"4"	"593"	"0"
"147"	"121"	"8"	"8"	"169"	"401"	"8"	"4"	"3"	"2"	"1"	"1"	"4"	"7"	"12"	"9"	"3"	"640"	"0"	"7"	"647"	"0"
"148"	"122"	"8"	"108"	"433"	"270"	"5"	"2"	"7"	"6"	"4"	"3"	"3"	"8"	"16"	"13"	"2"	"888"	"0"	"9"	"897"	"0"
"149"	"123"	"2"	"67"	"484"	"129"	"6"	"0"	"4"	"2"	"3"	"2"	"3"	"2"	"20"	"14"	"5"	"743"	"0"	"7"	"750"	"0"
"150"	"124"	"14"	"35"	"324"	"261"	"14"	"6"	"7"	"11"	"4"	"4"	"4"	"8"	"24"	"24"	"11"	"751"	"0"	"26"	"777"	"0"
"151"	"125"	"11"	"48"	"224"	"306"	"8"	"2"	"11"	"8"	"3"	"5"	"6"	"12"	"18"	"13"	"11"	"686"	"0"	"21"	"707"	"0"
"152"	"126"	"4"	"49"	"404"	"228"	"8"	"2"	"7"	"0"	"3"	"3"	"2"	"3"	"20"	"10"	"2"	"745"	"0"	"9"	"754"	"0"
"153"	"127"	"3"	"23"	"226"	"215"	"8"	"2"	"6"	"4"	"1"	"3"	"0"	"5"	"10"	"9"	"2"	"517"	"0"	"2"	"519"	"0"
"154"	"128"	"0"	"14"	"234"	"316"	"5"	"2"	"1"	"2"	"0"	"2"	"1"	"2"	"4"	"7"	"0"	"590"	"0"	"3"	"593"	"0"
"155"	"128A"	"6"	"31"	"175"	"184"	"5"	"1"	"0"	"1"	"2"	"2"	"2"	"3"	"4"	"9"	"0"	"425"	"0"	"4"	"429"	"0"
"156"	"129"	"5"	"122"	"268"	"241"	"3"	"3"	"4"	"4"	"2"	"5"	"2"	"1"	"5"	"7"	"3"	"675"	"0"	"1"	"676"	"0"
