"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"4"	"25"	"315"	"200"	"4"	"1"	"3"	"3"	"2"	"1"	"2"	"2"	"562"	"0"	"4"	"566"	"0"
"26"	"14"	"9"	"252"	"218"	"99"	"1"	"1"	"3"	"3"	"3"	"3"	"4"	"2"	"598"	"0"	"9"	"607"	"0"
"27"	"15"	"10"	"352"	"240"	"130"	"2"	"2"	"2"	"4"	"4"	"2"	"5"	"4"	"757"	"0"	"17"	"774"	"0"
"28"	"16"	"6"	"497"	"35"	"64"	"0"	"2"	"0"	"5"	"1"	"1"	"7"	"3"	"621"	"0"	"11"	"632"	"0"
"29"	"17"	"19"	"212"	"343"	"367"	"4"	"3"	"4"	"8"	"2"	"2"	"9"	"3"	"976"	"0"	"7"	"983"	"0"
"30"	"18"	"7"	"123"	"549"	"135"	"1"	"2"	"3"	"4"	"0"	"3"	"2"	"7"	"836"	"0"	"14"	"850"	"0"
"31"	"19"	"19"	"324"	"195"	"324"	"9"	"2"	"7"	"6"	"5"	"2"	"2"	"7"	"902"	"0"	"9"	"911"	"0"
"32"	"20"	"17"	"88"	"375"	"102"	"5"	"5"	"10"	"12"	"1"	"3"	"6"	"2"	"626"	"0"	"5"	"631"	"0"
"33"	"21"	"16"	"503"	"309"	"32"	"7"	"1"	"5"	"8"	"2"	"9"	"21"	"15"	"928"	"0"	"21"	"949"	"0"
"34"	"22"	"9"	"261"	"213"	"60"	"3"	"1"	"2"	"7"	"1"	"2"	"14"	"19"	"592"	"0"	"25"	"617"	"0"
"35"	"23"	"19"	"493"	"23"	"19"	"1"	"0"	"2"	"2"	"1"	"2"	"4"	"13"	"579"	"0"	"11"	"590"	"0"
"36"	"24"	"8"	"50"	"118"	"47"	"2"	"2"	"6"	"3"	"1"	"1"	"2"	"1"	"241"	"0"	"1"	"242"	"0"
"37"	"25"	"4"	"255"	"53"	"121"	"5"	"1"	"1"	"5"	"3"	"7"	"5"	"8"	"468"	"0"	"14"	"482"	"0"
"38"	"26"	"12"	"79"	"138"	"242"	"6"	"2"	"3"	"8"	"5"	"6"	"3"	"4"	"508"	"0"	"16"	"524"	"0"
"39"	"26A"	"1"	"152"	"178"	"96"	"2"	"1"	"2"	"3"	"8"	"2"	"3"	"1"	"449"	"0"	"10"	"459"	"0"
"40"	"27"	"7"	"55"	"544"	"39"	"2"	"2"	"2"	"3"	"8"	"4"	"17"	"5"	"688"	"0"	"22"	"710"	"0"
"41"	"28"	"1"	"47"	"507"	"61"	"2"	"3"	"1"	"7"	"2"	"4"	"7"	"1"	"643"	"0"	"12"	"655"	"0"
"42"	"29"	"5"	"71"	"504"	"64"	"2"	"0"	"3"	"1"	"0"	"0"	"2"	"1"	"653"	"0"	"3"	"656"	"0"
"43"	"30"	"7"	"215"	"453"	"93"	"7"	"4"	"2"	"5"	"2"	"7"	"3"	"4"	"802"	"0"	"10"	"812"	"0"
"44"	"31"	"9"	"162"	"267"	"115"	"3"	"1"	"1"	"4"	"0"	"4"	"2"	"3"	"571"	"0"	"10"	"581"	"0"
"45"	"32"	"9"	"345"	"142"	"256"	"7"	"2"	"5"	"8"	"3"	"4"	"9"	"11"	"801"	"0"	"20"	"821"	"0"
"46"	"33"	"11"	"31"	"202"	"335"	"18"	"1"	"10"	"15"	"1"	"6"	"7"	"9"	"646"	"0"	"21"	"667"	"0"
"47"	"34"	"11"	"28"	"169"	"268"	"16"	"3"	"5"	"11"	"8"	"11"	"6"	"8"	"544"	"0"	"15"	"559"	"0"
"48"	"35"	"11"	"248"	"273"	"84"	"8"	"3"	"6"	"8"	"4"	"3"	"18"	"15"	"681"	"0"	"16"	"697"	"0"
"49"	"36"	"9"	"124"	"206"	"167"	"3"	"2"	"7"	"11"	"0"	"2"	"4"	"4"	"539"	"0"	"6"	"545"	"0"
"50"	"37"	"5"	"86"	"155"	"90"	"4"	"1"	"2"	"3"	"1"	"1"	"1"	"2"	"351"	"0"	"1"	"352"	"0"
"51"	"38"	"0"	"48"	"164"	"25"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"241"	"0"	"0"	"241"	"0"
"52"	"39"	"0"	"36"	"148"	"19"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"208"	"0"	"2"	"210"	"0"
"53"	"40"	"5"	"76"	"274"	"67"	"4"	"2"	"2"	"2"	"2"	"0"	"7"	"3"	"444"	"0"	"1"	"445"	"0"
"54"	"41"	"8"	"32"	"394"	"44"	"4"	"5"	"5"	"5"	"2"	"10"	"9"	"7"	"525"	"0"	"23"	"548"	"0"
"55"	"42"	"2"	"33"	"543"	"12"	"1"	"2"	"2"	"1"	"3"	"0"	"0"	"0"	"599"	"0"	"7"	"606"	"0"
"56"	"43"	"7"	"34"	"299"	"37"	"7"	"1"	"2"	"0"	"2"	"3"	"3"	"5"	"400"	"0"	"10"	"410"	"0"
"57"	"44"	"1"	"23"	"332"	"15"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"378"	"0"	"2"	"380"	"0"
"58"	"45"	"13"	"39"	"355"	"79"	"4"	"4"	"2"	"6"	"1"	"1"	"5"	"4"	"513"	"0"	"8"	"521"	"0"
"59"	"46"	"1"	"76"	"278"	"94"	"2"	"0"	"8"	"6"	"2"	"1"	"7"	"6"	"481"	"0"	"12"	"493"	"0"
"60"	"47"	"5"	"85"	"217"	"23"	"3"	"0"	"2"	"5"	"1"	"0"	"5"	"4"	"350"	"0"	"10"	"360"	"0"
"61"	"48"	"10"	"108"	"429"	"137"	"9"	"2"	"11"	"3"	"4"	"3"	"5"	"8"	"729"	"0"	"22"	"751"	"0"
"62"	"49"	"5"	"142"	"293"	"91"	"2"	"1"	"4"	"2"	"2"	"1"	"4"	"6"	"553"	"0"	"7"	"560"	"0"
"63"	"50"	"13"	"97"	"308"	"161"	"9"	"3"	"9"	"8"	"2"	"3"	"2"	"6"	"621"	"0"	"1"	"622"	"0"
"64"	"51"	"13"	"450"	"82"	"108"	"7"	"2"	"3"	"5"	"5"	"3"	"12"	"14"	"704"	"0"	"11"	"715"	"0"
"65"	"52"	"26"	"562"	"57"	"165"	"7"	"4"	"5"	"7"	"2"	"0"	"8"	"13"	"856"	"0"	"7"	"863"	"0"
"66"	"53"	"9"	"391"	"137"	"84"	"3"	"18"	"7"	"7"	"2"	"1"	"9"	"12"	"680"	"0"	"3"	"683"	"0"
"67"	"54"	"12"	"481"	"70"	"55"	"3"	"3"	"3"	"4"	"2"	"5"	"7"	"14"	"659"	"0"	"7"	"666"	"0"
"68"	"55"	"0"	"33"	"248"	"56"	"1"	"1"	"1"	"2"	"1"	"3"	"2"	"0"	"348"	"0"	"5"	"353"	"0"
"69"	"56"	"11"	"35"	"209"	"73"	"5"	"2"	"3"	"8"	"0"	"3"	"4"	"3"	"356"	"0"	"8"	"364"	"0"
"70"	"57"	"7"	"162"	"443"	"92"	"5"	"1"	"5"	"10"	"7"	"6"	"9"	"12"	"759"	"0"	"18"	"777"	"0"
"71"	"58"	"11"	"269"	"138"	"34"	"1"	"2"	"4"	"2"	"1"	"2"	"6"	"9"	"479"	"0"	"14"	"493"	"0"
"72"	"59"	"7"	"96"	"237"	"14"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"4"	"363"	"0"	"4"	"367"	"0"
"73"	"60"	"2"	"29"	"472"	"31"	"2"	"2"	"0"	"0"	"1"	"0"	"4"	"2"	"545"	"0"	"6"	"551"	"0"
"74"	"61"	"6"	"49"	"467"	"35"	"3"	"2"	"2"	"4"	"3"	"1"	"6"	"3"	"581"	"0"	"7"	"588"	"0"
"75"	"62"	"9"	"78"	"532"	"96"	"7"	"3"	"8"	"5"	"4"	"6"	"11"	"11"	"770"	"0"	"22"	"792"	"0"
"76"	"63"	"13"	"339"	"118"	"244"	"7"	"3"	"4"	"12"	"2"	"2"	"0"	"8"	"752"	"0"	"10"	"762"	"0"
"77"	"64"	"5"	"68"	"414"	"55"	"0"	"1"	"1"	"5"	"0"	"2"	"4"	"1"	"556"	"0"	"2"	"558"	"0"
"78"	"65"	"0"	"10"	"355"	"57"	"1"	"1"	"4"	"4"	"4"	"0"	"0"	"2"	"438"	"0"	"4"	"442"	"0"
"79"	"66"	"3"	"17"	"383"	"23"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"2"	"434"	"0"	"1"	"435"	"0"
"80"	"67"	"3"	"418"	"25"	"110"	"1"	"2"	"2"	"2"	"0"	"0"	"1"	"2"	"566"	"0"	"0"	"566"	"0"
"81"	"68"	"9"	"352"	"71"	"116"	"5"	"4"	"1"	"9"	"3"	"3"	"7"	"5"	"585"	"0"	"5"	"590"	"0"
"82"	"69"	"3"	"54"	"176"	"262"	"2"	"1"	"4"	"5"	"1"	"2"	"3"	"5"	"518"	"0"	"6"	"524"	"0"
"83"	"70"	"6"	"72"	"122"	"363"	"10"	"3"	"7"	"10"	"9"	"15"	"11"	"10"	"638"	"0"	"25"	"663"	"0"
"84"	"71"	"10"	"206"	"255"	"227"	"4"	"2"	"5"	"8"	"2"	"4"	"8"	"8"	"739"	"0"	"14"	"753"	"0"
"85"	"72"	"11"	"651"	"55"	"32"	"10"	"0"	"1"	"0"	"1"	"0"	"4"	"3"	"768"	"0"	"3"	"771"	"0"
"86"	"73"	"6"	"472"	"54"	"87"	"2"	"0"	"2"	"3"	"4"	"2"	"9"	"16"	"657"	"0"	"19"	"676"	"0"
"87"	"74"	"13"	"41"	"566"	"297"	"9"	"3"	"27"	"21"	"7"	"0"	"7"	"6"	"997"	"0"	"5"	"1002"	"0"
"88"	"75"	"13"	"260"	"597"	"126"	"1"	"3"	"6"	"8"	"7"	"2"	"11"	"5"	"1039"	"0"	"11"	"1050"	"0"
"89"	"76"	"2"	"688"	"9"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"705"	"0"	"0"	"705"	"0"
"90"	"77"	"2"	"487"	"17"	"15"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"526"	"0"	"2"	"528"	"0"
"91"	"78"	"19"	"668"	"52"	"165"	"7"	"5"	"1"	"8"	"1"	"1"	"3"	"5"	"935"	"0"	"10"	"945"	"0"
"92"	"79"	"6"	"209"	"339"	"172"	"10"	"6"	"6"	"15"	"13"	"12"	"22"	"26"	"836"	"0"	"39"	"875"	"0"
"93"	"80"	"28"	"310"	"105"	"519"	"6"	"2"	"7"	"10"	"7"	"6"	"5"	"5"	"1010"	"0"	"3"	"1013"	"0"
"94"	"81"	"13"	"313"	"309"	"93"	"5"	"2"	"9"	"6"	"3"	"1"	"9"	"10"	"773"	"0"	"9"	"782"	"0"
"95"	"82"	"5"	"35"	"153"	"266"	"9"	"4"	"7"	"9"	"1"	"6"	"5"	"5"	"505"	"0"	"7"	"512"	"0"
"96"	"83"	"1"	"86"	"350"	"168"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"609"	"0"	"0"	"609"	"0"
"97"	"84"	"13"	"166"	"421"	"111"	"7"	"4"	"9"	"3"	"2"	"2"	"4"	"6"	"748"	"0"	"4"	"752"	"0"
"98"	"85"	"14"	"169"	"418"	"111"	"3"	"2"	"12"	"12"	"7"	"7"	"12"	"14"	"781"	"0"	"12"	"793"	"0"
"99"	"86"	"17"	"175"	"183"	"559"	"9"	"3"	"5"	"13"	"6"	"4"	"8"	"7"	"989"	"0"	"15"	"1004"	"0"
"100"	"87"	"5"	"229"	"254"	"217"	"4"	"1"	"6"	"10"	"4"	"3"	"13"	"9"	"755"	"0"	"16"	"771"	"0"
"101"	"88"	"6"	"308"	"120"	"29"	"1"	"0"	"1"	"1"	"2"	"0"	"6"	"6"	"480"	"0"	"0"	"480"	"0"
"102"	"89"	"16"	"232"	"205"	"205"	"5"	"1"	"6"	"11"	"2"	"0"	"2"	"6"	"691"	"0"	"4"	"695"	"0"
"103"	"90"	"4"	"193"	"200"	"122"	"8"	"1"	"3"	"5"	"2"	"3"	"7"	"11"	"559"	"0"	"11"	"570"	"0"
"104"	"91"	"5"	"168"	"222"	"146"	"10"	"2"	"2"	"9"	"2"	"3"	"3"	"1"	"573"	"0"	"5"	"578"	"0"
"105"	"92"	"10"	"331"	"279"	"90"	"4"	"2"	"2"	"13"	"0"	"1"	"2"	"8"	"742"	"0"	"6"	"748"	"0"
"106"	"93"	"0"	"79"	"133"	"13"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"227"	"0"	"0"	"227"	"0"
"107"	"94"	"1"	"83"	"91"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"0"	"1"	"194"	"0"
"108"	"95"	"3"	"108"	"271"	"70"	"2"	"2"	"3"	"1"	"1"	"4"	"9"	"7"	"481"	"0"	"16"	"497"	"0"
"109"	"96"	"2"	"77"	"334"	"62"	"2"	"1"	"1"	"2"	"0"	"3"	"3"	"3"	"490"	"0"	"7"	"497"	"0"
"110"	"97"	"8"	"206"	"366"	"73"	"3"	"1"	"2"	"1"	"0"	"1"	"2"	"2"	"665"	"0"	"5"	"670"	"0"
"111"	"98"	"7"	"39"	"603"	"86"	"3"	"1"	"5"	"9"	"3"	"4"	"18"	"7"	"785"	"0"	"10"	"795"	"0"
"112"	"99"	"6"	"42"	"496"	"56"	"7"	"3"	"9"	"7"	"2"	"0"	"9"	"6"	"643"	"0"	"7"	"650"	"0"
"113"	"100"	"0"	"81"	"193"	"64"	"3"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"347"	"0"	"3"	"350"	"0"
"114"	"101"	"3"	"103"	"446"	"112"	"3"	"2"	"5"	"7"	"2"	"3"	"3"	"11"	"700"	"0"	"11"	"711"	"0"
"115"	"102"	"4"	"89"	"270"	"104"	"6"	"6"	"0"	"8"	"3"	"3"	"3"	"7"	"503"	"0"	"7"	"510"	"0"
"116"	"103"	"1"	"78"	"471"	"38"	"2"	"1"	"2"	"5"	"1"	"3"	"7"	"3"	"612"	"0"	"5"	"617"	"0"
"117"	"104"	"6"	"80"	"394"	"107"	"1"	"0"	"0"	"4"	"1"	"2"	"2"	"1"	"598"	"0"	"3"	"601"	"0"
"118"	"105"	"5"	"45"	"356"	"98"	"7"	"0"	"2"	"2"	"0"	"0"	"1"	"2"	"518"	"0"	"1"	"519"	"0"
"119"	"106"	"2"	"81"	"231"	"117"	"5"	"4"	"1"	"3"	"1"	"0"	"2"	"1"	"448"	"0"	"3"	"451"	"0"
"120"	"107"	"3"	"44"	"279"	"56"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"389"	"0"	"2"	"391"	"0"
"121"	"108"	"5"	"104"	"369"	"74"	"3"	"1"	"1"	"3"	"1"	"1"	"1"	"1"	"564"	"0"	"6"	"570"	"0"
"122"	"109"	"3"	"194"	"365"	"130"	"1"	"1"	"2"	"3"	"0"	"2"	"3"	"4"	"708"	"0"	"7"	"715"	"0"
"123"	"110"	"0"	"65"	"401"	"87"	"2"	"8"	"2"	"0"	"0"	"0"	"1"	"0"	"566"	"0"	"4"	"570"	"0"
"124"	"111"	"1"	"93"	"601"	"124"	"9"	"5"	"2"	"3"	"1"	"1"	"3"	"1"	"844"	"0"	"1"	"845"	"0"
"125"	"112"	"1"	"90"	"362"	"35"	"1"	"0"	"0"	"0"	"4"	"0"	"0"	"2"	"495"	"0"	"3"	"498"	"0"
"126"	"113"	"0"	"30"	"267"	"29"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"329"	"0"	"1"	"330"	"0"
"127"	"114"	"1"	"148"	"341"	"33"	"3"	"1"	"1"	"1"	"1"	"2"	"2"	"0"	"534"	"0"	"2"	"536"	"0"
"128"	"115"	"1"	"92"	"158"	"81"	"1"	"1"	"0"	"1"	"3"	"1"	"2"	"2"	"343"	"0"	"3"	"346"	"0"
"129"	"116"	"1"	"137"	"338"	"51"	"2"	"1"	"2"	"1"	"0"	"0"	"5"	"5"	"543"	"0"	"11"	"554"	"0"
"130"	"117"	"1"	"28"	"237"	"9"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"279"	"0"	"1"	"280"	"0"
"131"	"118"	"0"	"139"	"153"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"320"	"0"	"0"	"320"	"0"
"132"	"119"	"10"	"507"	"28"	"4"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"4"	"556"	"0"	"0"	"556"	"0"
"133"	"120"	"2"	"190"	"163"	"32"	"1"	"0"	"1"	"3"	"0"	"0"	"1"	"1"	"394"	"0"	"0"	"394"	"0"
"134"	"121"	"13"	"584"	"192"	"72"	"3"	"2"	"2"	"4"	"5"	"2"	"3"	"7"	"889"	"0"	"6"	"895"	"0"
"135"	"122"	"5"	"437"	"185"	"186"	"6"	"5"	"4"	"3"	"2"	"3"	"12"	"13"	"861"	"0"	"12"	"873"	"0"
"136"	"123"	"31"	"334"	"287"	"189"	"4"	"1"	"3"	"8"	"0"	"1"	"3"	"3"	"864"	"0"	"2"	"866"	"0"
"137"	"124"	"6"	"433"	"150"	"119"	"5"	"0"	"1"	"5"	"1"	"4"	"3"	"12"	"739"	"0"	"12"	"751"	"0"
"138"	"125"	"2"	"273"	"120"	"75"	"3"	"1"	"2"	"3"	"2"	"3"	"5"	"3"	"492"	"0"	"5"	"497"	"0"
"139"	"126"	"5"	"332"	"100"	"48"	"1"	"0"	"0"	"1"	"1"	"5"	"1"	"5"	"499"	"0"	"7"	"506"	"0"
"140"	"127"	"0"	"75"	"217"	"97"	"0"	"1"	"1"	"5"	"1"	"2"	"0"	"2"	"401"	"0"	"5"	"406"	"0"
"141"	"128"	"1"	"156"	"344"	"62"	"2"	"0"	"2"	"3"	"1"	"0"	"8"	"4"	"583"	"0"	"6"	"589"	"0"
"142"	"129"	"4"	"144"	"312"	"53"	"3"	"0"	"3"	"3"	"0"	"1"	"1"	"1"	"525"	"0"	"3"	"528"	"0"
"143"	"130"	"0"	"48"	"428"	"56"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"536"	"0"	"3"	"539"	"0"
"144"	"131"	"0"	"76"	"371"	"104"	"4"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"560"	"0"	"5"	"565"	"0"
"145"	"132"	"3"	"61"	"260"	"51"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"382"	"0"	"1"	"383"	"0"
"146"	"133"	"1"	"180"	"348"	"80"	"1"	"0"	"2"	"0"	"0"	"2"	"1"	"2"	"617"	"0"	"3"	"620"	"0"
"147"	"134"	"3"	"77"	"494"	"158"	"5"	"0"	"2"	"5"	"3"	"0"	"6"	"1"	"754"	"0"	"6"	"760"	"0"
"148"	"135"	"0"	"52"	"235"	"58"	"4"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"353"	"0"	"3"	"356"	"0"
"149"	"136"	"1"	"53"	"239"	"50"	"4"	"0"	"1"	"1"	"0"	"0"	"3"	"3"	"355"	"0"	"4"	"359"	"0"
"150"	"137"	"6"	"36"	"359"	"39"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"442"	"0"	"3"	"445"	"0"
"151"	"138"	"1"	"268"	"368"	"130"	"8"	"4"	"4"	"4"	"0"	"2"	"11"	"5"	"805"	"0"	"4"	"809"	"0"
"152"	"139"	"9"	"493"	"92"	"73"	"3"	"3"	"1"	"2"	"0"	"2"	"4"	"7"	"689"	"0"	"12"	"701"	"0"
"153"	"140"	"2"	"133"	"413"	"48"	"0"	"0"	"7"	"3"	"0"	"4"	"12"	"5"	"627"	"0"	"20"	"647"	"0"
"154"	"141"	"1"	"77"	"375"	"31"	"1"	"0"	"3"	"2"	"0"	"3"	"2"	"1"	"496"	"0"	"8"	"504"	"0"
"155"	"142"	"1"	"19"	"171"	"25"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"219"	"0"	"1"	"220"	"0"
"156"	"143"	"0"	"229"	"424"	"95"	"4"	"2"	"5"	"8"	"2"	"6"	"20"	"16"	"811"	"0"	"19"	"830"	"0"
"157"	"144"	"4"	"94"	"532"	"111"	"6"	"0"	"5"	"2"	"0"	"1"	"5"	"2"	"762"	"0"	"3"	"765"	"0"
"158"	"145"	"0"	"34"	"194"	"34"	"1"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"268"	"0"	"3"	"271"	"0"
"159"	"146"	"1"	"51"	"247"	"39"	"2"	"1"	"4"	"0"	"1"	"0"	"2"	"2"	"350"	"0"	"2"	"352"	"0"
"160"	"147"	"2"	"197"	"162"	"57"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"423"	"0"	"2"	"425"	"0"
"161"	"148"	"0"	"202"	"113"	"56"	"7"	"1"	"1"	"1"	"0"	"1"	"1"	"5"	"388"	"0"	"5"	"393"	"0"
"162"	"149"	"3"	"101"	"239"	"23"	"4"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"372"	"0"	"3"	"375"	"0"
"163"	"150"	"0"	"38"	"121"	"14"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"175"	"0"	"0"	"175"	"0"
"164"	"151"	"10"	"286"	"437"	"71"	"5"	"0"	"4"	"4"	"1"	"2"	"2"	"8"	"830"	"0"	"1"	"831"	"0"
"165"	"152"	"1"	"61"	"254"	"33"	"0"	"1"	"3"	"1"	"0"	"1"	"1"	"1"	"357"	"0"	"0"	"357"	"0"
"166"	"153"	"1"	"53"	"239"	"43"	"7"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"346"	"0"	"7"	"353"	"0"
"167"	"154"	"0"	"44"	"351"	"31"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"429"	"0"	"1"	"430"	"0"
"168"	"155"	"0"	"67"	"392"	"36"	"3"	"0"	"1"	"0"	"2"	"1"	"2"	"2"	"506"	"0"	"6"	"512"	"0"
"169"	"156"	"0"	"124"	"294"	"32"	"0"	"0"	"0"	"1"	"0"	"1"	"5"	"2"	"459"	"0"	"2"	"461"	"0"
"170"	"157"	"0"	"81"	"302"	"35"	"3"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"424"	"0"	"0"	"424"	"0"
"171"	"158"	"0"	"200"	"330"	"40"	"1"	"0"	"0"	"1"	"2"	"0"	"3"	"1"	"578"	"0"	"5"	"583"	"0"
"172"	"159"	"1"	"83"	"216"	"28"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"332"	"0"	"1"	"333"	"0"
"173"	"160"	"1"	"165"	"299"	"33"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"503"	"0"	"6"	"509"	"0"
"174"	"161"	"4"	"120"	"496"	"59"	"2"	"1"	"13"	"7"	"4"	"8"	"8"	"11"	"733"	"0"	"10"	"743"	"0"
"175"	"162"	"9"	"100"	"342"	"107"	"3"	"4"	"5"	"7"	"0"	"2"	"5"	"3"	"587"	"0"	"5"	"592"	"0"
"176"	"163"	"3"	"145"	"321"	"88"	"9"	"2"	"6"	"9"	"1"	"4"	"12"	"6"	"606"	"0"	"9"	"615"	"0"
"177"	"164"	"8"	"123"	"344"	"251"	"3"	"2"	"3"	"9"	"1"	"2"	"5"	"6"	"757"	"0"	"6"	"763"	"0"
"178"	"165"	"4"	"126"	"368"	"235"	"2"	"4"	"10"	"17"	"5"	"7"	"11"	"10"	"799"	"0"	"16"	"815"	"0"
"179"	"166"	"5"	"262"	"234"	"72"	"3"	"1"	"9"	"3"	"1"	"1"	"4"	"6"	"601"	"0"	"10"	"611"	"0"
"180"	"167"	"4"	"70"	"443"	"84"	"1"	"6"	"7"	"7"	"1"	"2"	"5"	"5"	"635"	"0"	"4"	"639"	"0"
"181"	"168"	"11"	"670"	"14"	"90"	"0"	"4"	"2"	"0"	"1"	"1"	"3"	"4"	"800"	"0"	"4"	"804"	"0"
