"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"122"	"89"	"36"	"293"	"12"	"9"	"8"	"7"	"3"	"6"	"7"	"8"	"7"	"607"	"0"	"16"	"623"	"0"
"25"	"13"	"68"	"13"	"13"	"299"	"8"	"1"	"1"	"1"	"1"	"1"	"2"	"0"	"2"	"410"	"0"	"5"	"415"	"0"
"26"	"14"	"132"	"50"	"22"	"163"	"6"	"0"	"4"	"0"	"3"	"3"	"5"	"4"	"6"	"398"	"0"	"6"	"404"	"0"
"27"	"15"	"64"	"70"	"55"	"219"	"8"	"2"	"3"	"0"	"3"	"7"	"13"	"6"	"8"	"458"	"0"	"19"	"477"	"0"
"28"	"16"	"26"	"108"	"5"	"188"	"3"	"4"	"1"	"1"	"1"	"0"	"6"	"1"	"6"	"350"	"0"	"4"	"354"	"0"
"29"	"17"	"445"	"17"	"5"	"55"	"4"	"0"	"2"	"1"	"0"	"3"	"1"	"1"	"0"	"534"	"0"	"1"	"535"	"0"
"30"	"18"	"122"	"5"	"2"	"85"	"2"	"2"	"2"	"1"	"2"	"2"	"4"	"0"	"3"	"232"	"0"	"5"	"237"	"0"
"31"	"19"	"184"	"193"	"29"	"37"	"3"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"453"	"0"	"2"	"455"	"0"
"32"	"20"	"307"	"27"	"5"	"141"	"3"	"1"	"4"	"3"	"6"	"4"	"3"	"7"	"9"	"520"	"0"	"14"	"534"	"0"
"33"	"21"	"37"	"223"	"48"	"83"	"3"	"3"	"3"	"2"	"3"	"2"	"2"	"4"	"4"	"417"	"0"	"4"	"421"	"0"
"34"	"22"	"170"	"94"	"7"	"134"	"3"	"2"	"5"	"1"	"0"	"2"	"5"	"7"	"12"	"442"	"0"	"17"	"459"	"0"
"35"	"23"	"71"	"63"	"7"	"283"	"3"	"4"	"8"	"2"	"3"	"2"	"5"	"3"	"4"	"458"	"0"	"8"	"466"	"0"
"36"	"24"	"61"	"165"	"72"	"300"	"10"	"2"	"10"	"4"	"3"	"5"	"3"	"5"	"5"	"645"	"0"	"12"	"657"	"0"
"37"	"25"	"59"	"34"	"4"	"544"	"5"	"1"	"13"	"2"	"0"	"1"	"4"	"1"	"3"	"671"	"0"	"8"	"679"	"0"
"38"	"26"	"27"	"81"	"8"	"150"	"1"	"4"	"1"	"1"	"1"	"3"	"1"	"0"	"5"	"283"	"0"	"6"	"289"	"0"
"39"	"27"	"380"	"18"	"6"	"154"	"6"	"2"	"0"	"1"	"1"	"5"	"2"	"1"	"3"	"579"	"0"	"8"	"587"	"0"
"40"	"28"	"46"	"27"	"22"	"338"	"5"	"4"	"4"	"4"	"2"	"2"	"1"	"4"	"4"	"463"	"0"	"10"	"473"	"0"
"41"	"29"	"213"	"24"	"11"	"160"	"3"	"3"	"2"	"0"	"1"	"1"	"2"	"5"	"1"	"426"	"0"	"10"	"436"	"0"
"42"	"30"	"61"	"48"	"77"	"245"	"5"	"2"	"5"	"2"	"1"	"4"	"7"	"3"	"9"	"469"	"0"	"20"	"489"	"0"
"43"	"31"	"59"	"1"	"4"	"330"	"4"	"0"	"2"	"0"	"1"	"1"	"3"	"0"	"2"	"407"	"0"	"5"	"412"	"0"
"44"	"32"	"190"	"21"	"43"	"320"	"10"	"4"	"3"	"8"	"4"	"9"	"12"	"8"	"15"	"647"	"0"	"33"	"680"	"0"
"45"	"33"	"67"	"38"	"7"	"147"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"2"	"1"	"268"	"0"	"0"	"268"	"0"
"46"	"34"	"174"	"5"	"4"	"30"	"3"	"1"	"4"	"1"	"3"	"0"	"3"	"3"	"1"	"232"	"0"	"11"	"243"	"0"
"47"	"35"	"263"	"64"	"35"	"230"	"7"	"6"	"4"	"4"	"0"	"5"	"6"	"3"	"3"	"630"	"0"	"10"	"640"	"0"
"48"	"36"	"109"	"84"	"25"	"249"	"10"	"4"	"7"	"2"	"0"	"2"	"1"	"3"	"2"	"498"	"0"	"4"	"502"	"0"
"49"	"37"	"104"	"32"	"3"	"165"	"3"	"0"	"3"	"2"	"3"	"0"	"6"	"3"	"3"	"327"	"0"	"8"	"335"	"0"
"50"	"38"	"45"	"181"	"2"	"160"	"4"	"0"	"4"	"0"	"0"	"8"	"1"	"4"	"4"	"413"	"0"	"2"	"415"	"0"
"51"	"39"	"165"	"253"	"27"	"241"	"8"	"6"	"6"	"6"	"8"	"5"	"15"	"20"	"14"	"774"	"0"	"27"	"801"	"0"
"52"	"40"	"495"	"16"	"3"	"162"	"8"	"6"	"4"	"1"	"1"	"2"	"5"	"4"	"7"	"714"	"0"	"28"	"742"	"0"
"53"	"41"	"223"	"176"	"32"	"192"	"9"	"5"	"4"	"4"	"1"	"3"	"9"	"5"	"8"	"671"	"0"	"16"	"687"	"0"
"54"	"42"	"91"	"175"	"79"	"161"	"5"	"5"	"4"	"4"	"2"	"4"	"6"	"11"	"5"	"552"	"0"	"15"	"567"	"0"
"55"	"43"	"96"	"130"	"52"	"390"	"9"	"4"	"3"	"2"	"2"	"0"	"12"	"3"	"18"	"721"	"0"	"21"	"742"	"0"
"56"	"44"	"254"	"85"	"12"	"95"	"3"	"2"	"4"	"1"	"1"	"0"	"0"	"2"	"0"	"459"	"0"	"2"	"461"	"0"
"57"	"45"	"130"	"168"	"36"	"269"	"6"	"5"	"6"	"2"	"2"	"5"	"14"	"10"	"28"	"681"	"0"	"24"	"705"	"0"
"58"	"46"	"6"	"181"	"26"	"23"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"241"	"0"	"5"	"246"	"0"
"59"	"47"	"63"	"165"	"14"	"103"	"3"	"2"	"3"	"1"	"0"	"1"	"3"	"4"	"3"	"365"	"0"	"12"	"377"	"0"
"60"	"48"	"183"	"37"	"8"	"116"	"2"	"1"	"8"	"1"	"1"	"0"	"1"	"0"	"0"	"358"	"0"	"1"	"359"	"0"
"61"	"49"	"42"	"14"	"80"	"54"	"4"	"0"	"0"	"1"	"2"	"2"	"0"	"4"	"3"	"206"	"0"	"8"	"214"	"0"
"62"	"50"	"95"	"4"	"67"	"126"	"4"	"2"	"3"	"3"	"1"	"1"	"5"	"4"	"6"	"321"	"0"	"11"	"332"	"0"
"63"	"51"	"313"	"37"	"31"	"71"	"5"	"1"	"3"	"1"	"0"	"1"	"4"	"9"	"12"	"488"	"0"	"32"	"520"	"0"
"64"	"52"	"67"	"33"	"44"	"333"	"8"	"5"	"3"	"2"	"3"	"7"	"11"	"6"	"10"	"532"	"0"	"8"	"540"	"0"
"65"	"53"	"347"	"19"	"2"	"24"	"4"	"2"	"3"	"2"	"1"	"0"	"0"	"2"	"2"	"408"	"0"	"19"	"427"	"0"
"66"	"54"	"157"	"88"	"107"	"358"	"8"	"7"	"9"	"11"	"3"	"6"	"5"	"4"	"9"	"772"	"0"	"8"	"780"	"0"
"67"	"55"	"81"	"475"	"47"	"136"	"11"	"8"	"9"	"2"	"4"	"4"	"10"	"4"	"20"	"811"	"0"	"26"	"837"	"0"
"68"	"56"	"67"	"63"	"11"	"39"	"0"	"1"	"4"	"1"	"1"	"1"	"2"	"0"	"4"	"194"	"0"	"9"	"203"	"0"
"69"	"57"	"112"	"42"	"7"	"72"	"8"	"4"	"5"	"1"	"1"	"1"	"7"	"1"	"10"	"271"	"0"	"22"	"293"	"0"
"70"	"58"	"65"	"152"	"23"	"76"	"3"	"6"	"7"	"2"	"6"	"3"	"4"	"6"	"8"	"361"	"0"	"18"	"379"	"0"
"71"	"59"	"90"	"112"	"85"	"184"	"9"	"1"	"10"	"4"	"2"	"7"	"9"	"7"	"10"	"530"	"0"	"18"	"548"	"0"
"72"	"60"	"45"	"138"	"105"	"91"	"1"	"2"	"9"	"2"	"0"	"2"	"1"	"3"	"2"	"401"	"0"	"4"	"405"	"0"
"73"	"61"	"124"	"141"	"120"	"255"	"10"	"3"	"3"	"3"	"2"	"4"	"6"	"5"	"3"	"679"	"0"	"4"	"683"	"0"
"74"	"62"	"47"	"141"	"15"	"58"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"271"	"0"	"7"	"278"	"0"
"75"	"63"	"217"	"235"	"14"	"75"	"11"	"4"	"7"	"4"	"0"	"3"	"3"	"2"	"3"	"578"	"0"	"10"	"588"	"0"
"76"	"64"	"100"	"60"	"6"	"55"	"4"	"2"	"4"	"2"	"1"	"1"	"0"	"0"	"1"	"236"	"0"	"0"	"236"	"0"
"77"	"65"	"166"	"96"	"53"	"154"	"11"	"9"	"6"	"4"	"6"	"7"	"12"	"17"	"14"	"555"	"0"	"37"	"592"	"0"
"78"	"66"	"121"	"7"	"4"	"108"	"1"	"1"	"2"	"0"	"1"	"4"	"1"	"0"	"0"	"250"	"0"	"4"	"254"	"0"
"79"	"67"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"80"	"68"	"20"	"103"	"59"	"707"	"4"	"4"	"1"	"0"	"1"	"12"	"7"	"2"	"3"	"923"	"0"	"13"	"936"	"0"
"81"	"69"	"88"	"74"	"6"	"319"	"14"	"2"	"2"	"0"	"1"	"4"	"1"	"2"	"2"	"515"	"0"	"5"	"520"	"0"
"82"	"70"	"26"	"203"	"5"	"45"	"2"	"1"	"3"	"4"	"0"	"1"	"1"	"0"	"2"	"293"	"0"	"4"	"297"	"0"
"83"	"71"	"58"	"448"	"10"	"171"	"7"	"3"	"6"	"1"	"1"	"1"	"8"	"5"	"4"	"723"	"0"	"12"	"735"	"0"
"84"	"72"	"108"	"134"	"34"	"267"	"9"	"5"	"13"	"5"	"7"	"6"	"4"	"12"	"20"	"624"	"0"	"20"	"644"	"0"
"85"	"73"	"86"	"16"	"25"	"140"	"5"	"5"	"3"	"6"	"3"	"1"	"7"	"1"	"7"	"305"	"0"	"10"	"315"	"0"
"86"	"74"	"174"	"7"	"2"	"22"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"210"	"0"	"12"	"222"	"0"
"87"	"75"	"136"	"34"	"90"	"152"	"2"	"0"	"1"	"1"	"1"	"0"	"5"	"1"	"0"	"423"	"0"	"4"	"427"	"0"
"88"	"76"	"71"	"84"	"1"	"182"	"2"	"3"	"3"	"1"	"0"	"1"	"1"	"2"	"5"	"356"	"0"	"7"	"363"	"0"
"89"	"77"	"84"	"87"	"25"	"91"	"2"	"1"	"2"	"1"	"5"	"2"	"7"	"5"	"16"	"328"	"0"	"37"	"365"	"0"
"90"	"78"	"141"	"95"	"37"	"341"	"8"	"3"	"7"	"3"	"3"	"10"	"9"	"4"	"5"	"666"	"0"	"15"	"681"	"0"
"91"	"79"	"131"	"76"	"56"	"124"	"7"	"0"	"0"	"0"	"0"	"0"	"1"	"7"	"1"	"403"	"0"	"3"	"406"	"0"
"92"	"80"	"92"	"9"	"0"	"87"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"195"	"0"	"2"	"197"	"0"
"93"	"81"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"94"	"82"	"44"	"25"	"18"	"642"	"4"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"738"	"0"	"0"	"738"	"0"
"95"	"83"	"97"	"164"	"86"	"105"	"11"	"4"	"5"	"5"	"3"	"4"	"7"	"10"	"9"	"510"	"0"	"25"	"535"	"0"
"96"	"84"	"158"	"26"	"5"	"200"	"6"	"1"	"2"	"1"	"0"	"2"	"5"	"6"	"8"	"420"	"0"	"17"	"437"	"0"
"97"	"85"	"5"	"145"	"7"	"63"	"3"	"4"	"2"	"2"	"0"	"1"	"2"	"0"	"4"	"238"	"0"	"1"	"239"	"0"
"98"	"86"	"18"	"202"	"38"	"268"	"5"	"5"	"6"	"4"	"5"	"2"	"6"	"9"	"9"	"577"	"0"	"7"	"584"	"0"
"99"	"87"	"35"	"156"	"11"	"113"	"3"	"5"	"6"	"2"	"1"	"2"	"6"	"3"	"6"	"349"	"0"	"8"	"357"	"0"
"100"	"88"	"60"	"87"	"2"	"113"	"1"	"0"	"2"	"0"	"3"	"1"	"3"	"4"	"4"	"280"	"0"	"9"	"289"	"0"
"101"	"89"	"154"	"89"	"58"	"123"	"6"	"3"	"7"	"2"	"8"	"8"	"8"	"14"	"14"	"494"	"0"	"21"	"515"	"0"
"102"	"90"	"152"	"38"	"12"	"112"	"4"	"1"	"4"	"2"	"1"	"2"	"3"	"2"	"4"	"337"	"0"	"11"	"348"	"0"
"103"	"91"	"126"	"270"	"14"	"230"	"6"	"2"	"1"	"4"	"1"	"3"	"12"	"4"	"11"	"684"	"0"	"17"	"701"	"0"
"104"	"92"	"135"	"33"	"11"	"110"	"2"	"1"	"1"	"0"	"2"	"3"	"2"	"2"	"4"	"306"	"0"	"4"	"310"	"0"
"105"	"93"	"223"	"8"	"7"	"198"	"3"	"1"	"0"	"1"	"1"	"1"	"6"	"4"	"0"	"453"	"0"	"3"	"456"	"0"
"106"	"94"	"112"	"13"	"42"	"117"	"3"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"2"	"294"	"0"	"6"	"300"	"0"
"107"	"95"	"84"	"80"	"21"	"558"	"6"	"3"	"3"	"3"	"2"	"8"	"11"	"3"	"13"	"795"	"0"	"8"	"803"	"0"
"108"	"96"	"77"	"72"	"111"	"68"	"3"	"4"	"2"	"2"	"2"	"4"	"2"	"0"	"5"	"352"	"0"	"9"	"361"	"0"
"109"	"97"	"434"	"38"	"9"	"127"	"1"	"8"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"623"	"0"	"0"	"623"	"0"
"110"	"98"	"57"	"176"	"80"	"208"	"14"	"1"	"2"	"1"	"1"	"3"	"16"	"7"	"3"	"569"	"0"	"10"	"579"	"0"
"111"	"99"	"176"	"17"	"5"	"307"	"2"	"5"	"2"	"1"	"0"	"5"	"6"	"3"	"5"	"534"	"0"	"9"	"543"	"0"
"112"	"100"	"52"	"174"	"13"	"292"	"3"	"3"	"5"	"1"	"3"	"4"	"9"	"1"	"6"	"566"	"0"	"15"	"581"	"0"
"113"	"101"	"179"	"147"	"18"	"90"	"3"	"2"	"4"	"3"	"3"	"3"	"8"	"4"	"7"	"471"	"0"	"12"	"483"	"0"
"114"	"102"	"142"	"178"	"30"	"224"	"7"	"4"	"0"	"0"	"2"	"5"	"8"	"5"	"5"	"610"	"0"	"9"	"619"	"0"
"115"	"103"	"190"	"120"	"7"	"243"	"4"	"1"	"4"	"1"	"0"	"0"	"2"	"0"	"3"	"575"	"0"	"3"	"578"	"0"
"116"	"104"	"83"	"181"	"42"	"272"	"18"	"4"	"5"	"3"	"2"	"0"	"5"	"5"	"4"	"624"	"0"	"6"	"630"	"0"
"117"	"105"	"77"	"45"	"12"	"311"	"9"	"4"	"3"	"1"	"2"	"4"	"5"	"3"	"5"	"481"	"0"	"3"	"484"	"0"
"118"	"106"	"194"	"234"	"62"	"149"	"7"	"5"	"2"	"5"	"1"	"2"	"5"	"2"	"4"	"672"	"0"	"4"	"676"	"0"
"119"	"107"	"50"	"89"	"5"	"170"	"13"	"4"	"6"	"4"	"4"	"2"	"10"	"6"	"7"	"370"	"0"	"14"	"384"	"0"
"120"	"108"	"32"	"47"	"2"	"202"	"11"	"2"	"1"	"0"	"2"	"10"	"7"	"2"	"1"	"319"	"0"	"11"	"330"	"0"
"121"	"109"	"66"	"81"	"7"	"260"	"2"	"4"	"2"	"1"	"3"	"41"	"5"	"4"	"2"	"478"	"0"	"6"	"484"	"0"
"122"	"110"	"147"	"48"	"2"	"196"	"7"	"2"	"8"	"0"	"2"	"0"	"4"	"3"	"0"	"419"	"0"	"1"	"420"	"0"
"123"	"111"	"208"	"38"	"3"	"186"	"2"	"0"	"0"	"0"	"3"	"0"	"8"	"4"	"12"	"464"	"0"	"10"	"474"	"0"
"124"	"112"	"264"	"20"	"8"	"262"	"3"	"4"	"1"	"4"	"1"	"1"	"3"	"0"	"3"	"574"	"0"	"4"	"578"	"0"
"125"	"113"	"106"	"5"	"96"	"18"	"3"	"1"	"1"	"1"	"2"	"0"	"1"	"2"	"2"	"238"	"0"	"6"	"244"	"0"
"126"	"114"	"160"	"0"	"0"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"0"	"3"	"173"	"0"
"127"	"115"	"220"	"23"	"13"	"241"	"8"	"3"	"1"	"1"	"1"	"1"	"2"	"1"	"3"	"518"	"0"	"3"	"521"	"0"
"128"	"116"	"221"	"7"	"3"	"160"	"5"	"0"	"4"	"1"	"0"	"3"	"1"	"4"	"1"	"410"	"0"	"5"	"415"	"0"
"129"	"117"	"201"	"116"	"9"	"229"	"4"	"6"	"10"	"1"	"4"	"3"	"4"	"6"	"3"	"596"	"0"	"11"	"607"	"0"
"130"	"118"	"177"	"67"	"8"	"119"	"3"	"3"	"7"	"1"	"5"	"3"	"2"	"3"	"0"	"398"	"0"	"2"	"400"	"0"
"131"	"119"	"100"	"202"	"8"	"146"	"3"	"1"	"6"	"3"	"4"	"4"	"2"	"3"	"7"	"489"	"0"	"14"	"503"	"0"
"132"	"120"	"57"	"99"	"3"	"151"	"0"	"0"	"2"	"2"	"1"	"0"	"3"	"2"	"3"	"323"	"0"	"1"	"324"	"0"
"133"	"121"	"219"	"39"	"35"	"255"	"1"	"4"	"8"	"4"	"27"	"7"	"3"	"8"	"6"	"616"	"0"	"25"	"641"	"0"
"134"	"122"	"200"	"124"	"8"	"121"	"9"	"9"	"2"	"8"	"6"	"2"	"5"	"3"	"6"	"503"	"0"	"22"	"525"	"0"
"135"	"123"	"109"	"40"	"47"	"131"	"4"	"1"	"3"	"3"	"3"	"1"	"5"	"3"	"1"	"351"	"0"	"10"	"361"	"0"
"136"	"124"	"159"	"59"	"4"	"429"	"8"	"3"	"5"	"4"	"5"	"7"	"16"	"13"	"11"	"723"	"0"	"23"	"746"	"0"
"137"	"125"	"30"	"17"	"1"	"264"	"9"	"1"	"4"	"2"	"0"	"11"	"4"	"2"	"1"	"346"	"0"	"5"	"351"	"0"
"138"	"126"	"53"	"36"	"6"	"301"	"6"	"4"	"4"	"2"	"2"	"2"	"6"	"6"	"5"	"433"	"0"	"8"	"441"	"0"
"139"	"127"	"92"	"62"	"4"	"392"	"3"	"1"	"6"	"2"	"1"	"3"	"4"	"6"	"7"	"583"	"0"	"14"	"597"	"0"
"140"	"128"	"71"	"161"	"12"	"198"	"3"	"3"	"11"	"1"	"2"	"4"	"10"	"3"	"4"	"483"	"0"	"17"	"500"	"0"
"141"	"129"	"33"	"53"	"2"	"88"	"0"	"1"	"3"	"1"	"0"	"0"	"1"	"1"	"0"	"183"	"0"	"0"	"183"	"0"
"142"	"130"	"31"	"34"	"32"	"155"	"2"	"0"	"2"	"0"	"1"	"13"	"0"	"0"	"0"	"270"	"0"	"0"	"270"	"0"
"143"	"131"	"315"	"30"	"8"	"115"	"7"	"2"	"4"	"3"	"1"	"4"	"0"	"6"	"4"	"499"	"0"	"8"	"507"	"0"
"144"	"132"	"22"	"0"	"1"	"416"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"445"	"0"	"0"	"445"	"0"
"145"	"133"	"90"	"65"	"6"	"108"	"10"	"4"	"3"	"4"	"1"	"8"	"16"	"4"	"11"	"330"	"0"	"16"	"346"	"0"
"146"	"134"	"8"	"1"	"0"	"374"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"386"	"0"	"0"	"386"	"0"
"147"	"135"	"16"	"108"	"49"	"76"	"4"	"2"	"2"	"0"	"5"	"4"	"4"	"1"	"6"	"277"	"0"	"3"	"280"	"0"
"148"	"136"	"118"	"31"	"8"	"124"	"4"	"5"	"2"	"0"	"2"	"3"	"5"	"8"	"9"	"319"	"0"	"19"	"338"	"0"
"149"	"137"	"123"	"6"	"2"	"309"	"3"	"1"	"3"	"0"	"0"	"1"	"0"	"1"	"3"	"452"	"0"	"5"	"457"	"0"
"150"	"138"	"65"	"9"	"103"	"274"	"5"	"0"	"2"	"1"	"3"	"3"	"3"	"8"	"13"	"489"	"0"	"8"	"497"	"0"
"151"	"139"	"28"	"9"	"5"	"356"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"400"	"0"	"0"	"400"	"0"
"152"	"140"	"23"	"8"	"3"	"195"	"8"	"2"	"3"	"2"	"0"	"3"	"2"	"4"	"5"	"258"	"0"	"3"	"261"	"0"
"153"	"141"	"156"	"35"	"3"	"29"	"3"	"1"	"3"	"1"	"2"	"2"	"0"	"4"	"6"	"245"	"0"	"15"	"260"	"0"
"154"	"142"	"155"	"103"	"30"	"79"	"6"	"6"	"5"	"2"	"1"	"0"	"1"	"5"	"4"	"397"	"0"	"4"	"401"	"0"
"155"	"143"	"251"	"83"	"8"	"160"	"1"	"7"	"2"	"2"	"1"	"1"	"7"	"2"	"7"	"532"	"0"	"9"	"541"	"0"
"156"	"144"	"95"	"43"	"11"	"98"	"3"	"2"	"3"	"1"	"1"	"2"	"4"	"1"	"7"	"271"	"0"	"10"	"281"	"0"
"157"	"145"	"312"	"26"	"7"	"107"	"5"	"2"	"26"	"2"	"0"	"1"	"3"	"4"	"7"	"502"	"0"	"10"	"512"	"0"
"158"	"146"	"197"	"83"	"12"	"212"	"4"	"1"	"4"	"1"	"0"	"0"	"7"	"1"	"3"	"525"	"0"	"5"	"530"	"0"
"159"	"147"	"233"	"98"	"6"	"304"	"14"	"4"	"4"	"6"	"1"	"1"	"5"	"9"	"9"	"694"	"0"	"20"	"714"	"0"
"160"	"148"	"103"	"30"	"8"	"191"	"11"	"2"	"5"	"3"	"3"	"5"	"5"	"4"	"7"	"377"	"0"	"7"	"384"	"0"
"161"	"149"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"162"	"150"	"136"	"31"	"3"	"31"	"4"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"3"	"212"	"0"	"2"	"214"	"0"
"163"	"151"	"29"	"40"	"4"	"103"	"0"	"1"	"3"	"1"	"0"	"1"	"5"	"3"	"2"	"192"	"0"	"8"	"200"	"0"
"164"	"152"	"111"	"23"	"12"	"71"	"2"	"3"	"3"	"4"	"4"	"2"	"0"	"2"	"1"	"238"	"0"	"3"	"241"	"0"
"165"	"153"	"55"	"267"	"23"	"163"	"1"	"7"	"13"	"8"	"4"	"7"	"8"	"8"	"14"	"578"	"0"	"22"	"600"	"0"
"166"	"154"	"233"	"11"	"0"	"43"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"292"	"0"	"1"	"293"	"0"
"167"	"155"	"151"	"7"	"3"	"176"	"2"	"0"	"0"	"0"	"1"	"3"	"3"	"4"	"5"	"355"	"0"	"10"	"365"	"0"
"168"	"156"	"136"	"44"	"4"	"86"	"5"	"0"	"5"	"0"	"2"	"3"	"4"	"3"	"6"	"298"	"0"	"9"	"307"	"0"
"169"	"157"	"198"	"25"	"4"	"177"	"2"	"3"	"2"	"1"	"0"	"0"	"4"	"2"	"4"	"422"	"0"	"3"	"425"	"0"
"170"	"158"	"113"	"128"	"19"	"166"	"6"	"3"	"2"	"2"	"2"	"1"	"3"	"2"	"9"	"456"	"0"	"14"	"470"	"0"
"171"	"159"	"167"	"83"	"8"	"234"	"9"	"3"	"11"	"2"	"5"	"5"	"21"	"6"	"8"	"562"	"0"	"33"	"595"	"0"
"172"	"160"	"200"	"9"	"2"	"56"	"0"	"0"	"1"	"0"	"0"	"4"	"3"	"0"	"2"	"277"	"0"	"5"	"282"	"0"
