"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"10"	"9"	"16"	"92"	"341"	"9"	"11"	"8"	"6"	"4"	"9"	"29"	"5"	"6"	"545"	"0"	"18"	"563"	"0"
"24"	"11"	"7"	"19"	"357"	"344"	"9"	"9"	"4"	"0"	"2"	"4"	"19"	"13"	"8"	"795"	"0"	"10"	"805"	"0"
"25"	"12"	"12"	"111"	"338"	"305"	"7"	"7"	"8"	"3"	"3"	"6"	"12"	"11"	"11"	"834"	"0"	"21"	"855"	"0"
"26"	"13"	"10"	"43"	"233"	"215"	"5"	"5"	"2"	"1"	"2"	"0"	"3"	"0"	"0"	"519"	"0"	"2"	"521"	"0"
"27"	"14"	"6"	"13"	"366"	"138"	"1"	"1"	"1"	"0"	"1"	"3"	"3"	"2"	"4"	"539"	"0"	"3"	"542"	"0"
"28"	"15"	"6"	"127"	"244"	"134"	"2"	"3"	"3"	"1"	"3"	"1"	"4"	"1"	"8"	"537"	"0"	"9"	"546"	"0"
"29"	"16"	"8"	"115"	"102"	"178"	"2"	"3"	"4"	"1"	"2"	"6"	"3"	"2"	"8"	"434"	"0"	"11"	"445"	"0"
"30"	"17"	"8"	"10"	"63"	"428"	"12"	"4"	"3"	"2"	"4"	"3"	"4"	"4"	"5"	"550"	"0"	"10"	"560"	"0"
"31"	"18"	"12"	"29"	"500"	"376"	"4"	"4"	"2"	"0"	"3"	"0"	"5"	"2"	"2"	"939"	"0"	"1"	"940"	"0"
"32"	"19"	"4"	"135"	"251"	"64"	"4"	"2"	"2"	"0"	"1"	"4"	"1"	"1"	"4"	"473"	"0"	"12"	"485"	"0"
"33"	"20"	"5"	"125"	"68"	"38"	"3"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"245"	"0"	"5"	"250"	"0"
"34"	"21"	"20"	"526"	"45"	"41"	"0"	"4"	"1"	"1"	"4"	"3"	"2"	"1"	"6"	"654"	"0"	"13"	"667"	"0"
"35"	"22"	"25"	"557"	"80"	"59"	"1"	"2"	"1"	"4"	"1"	"6"	"8"	"3"	"21"	"768"	"0"	"25"	"793"	"0"
"36"	"23"	"11"	"628"	"16"	"14"	"3"	"5"	"0"	"0"	"1"	"0"	"4"	"5"	"10"	"697"	"0"	"15"	"712"	"0"
"37"	"24"	"10"	"415"	"16"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"4"	"452"	"0"	"2"	"454"	"0"
"38"	"25"	"11"	"270"	"283"	"51"	"1"	"2"	"4"	"4"	"4"	"4"	"6"	"6"	"10"	"656"	"0"	"20"	"676"	"0"
"39"	"26"	"9"	"550"	"160"	"91"	"5"	"2"	"6"	"3"	"4"	"4"	"7"	"4"	"9"	"854"	"0"	"20"	"874"	"0"
"40"	"27"	"22"	"817"	"9"	"45"	"1"	"4"	"2"	"0"	"2"	"2"	"4"	"6"	"25"	"939"	"0"	"10"	"949"	"0"
"41"	"28"	"27"	"731"	"62"	"69"	"5"	"2"	"2"	"2"	"1"	"0"	"2"	"3"	"8"	"914"	"0"	"5"	"919"	"0"
"42"	"29"	"26"	"619"	"87"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"747"	"0"	"6"	"753"	"0"
"43"	"30"	"3"	"39"	"289"	"8"	"1"	"1"	"3"	"2"	"0"	"0"	"1"	"0"	"1"	"348"	"0"	"1"	"349"	"0"
"44"	"31"	"5"	"142"	"64"	"268"	"5"	"8"	"2"	"7"	"1"	"10"	"5"	"2"	"2"	"521"	"0"	"6"	"527"	"0"
"45"	"32"	"15"	"225"	"322"	"300"	"7"	"5"	"3"	"5"	"7"	"13"	"7"	"4"	"10"	"923"	"0"	"7"	"930"	"0"
"46"	"33"	"26"	"706"	"11"	"32"	"1"	"1"	"0"	"1"	"5"	"3"	"3"	"1"	"14"	"804"	"0"	"15"	"819"	"0"
"47"	"34"	"6"	"644"	"112"	"18"	"1"	"1"	"4"	"2"	"1"	"3"	"4"	"4"	"6"	"806"	"0"	"10"	"816"	"0"
"48"	"35"	"3"	"75"	"200"	"215"	"1"	"1"	"4"	"3"	"2"	"4"	"9"	"5"	"5"	"527"	"0"	"5"	"532"	"0"
"49"	"36"	"5"	"5"	"274"	"187"	"4"	"5"	"3"	"4"	"3"	"6"	"4"	"2"	"2"	"504"	"0"	"17"	"521"	"0"
"50"	"37"	"14"	"15"	"178"	"306"	"3"	"3"	"1"	"3"	"0"	"4"	"1"	"1"	"1"	"530"	"0"	"1"	"531"	"0"
"51"	"38"	"3"	"8"	"268"	"254"	"4"	"3"	"4"	"0"	"3"	"3"	"5"	"4"	"8"	"567"	"0"	"14"	"581"	"0"
"52"	"39"	"12"	"112"	"177"	"392"	"5"	"7"	"1"	"1"	"2"	"7"	"8"	"0"	"5"	"729"	"0"	"7"	"736"	"0"
"53"	"40"	"10"	"491"	"21"	"32"	"1"	"2"	"1"	"1"	"1"	"1"	"8"	"6"	"35"	"610"	"0"	"26"	"636"	"0"
"54"	"41"	"24"	"129"	"174"	"258"	"9"	"7"	"4"	"3"	"4"	"9"	"5"	"7"	"8"	"641"	"0"	"9"	"650"	"0"
"55"	"42"	"7"	"10"	"144"	"531"	"8"	"5"	"1"	"3"	"1"	"2"	"7"	"2"	"2"	"723"	"0"	"2"	"725"	"0"
"56"	"43"	"13"	"151"	"119"	"462"	"7"	"8"	"3"	"2"	"5"	"3"	"5"	"4"	"9"	"791"	"0"	"14"	"805"	"0"
"57"	"44"	"10"	"53"	"517"	"347"	"3"	"6"	"0"	"4"	"2"	"3"	"5"	"2"	"3"	"955"	"0"	"3"	"958"	"0"
"58"	"45"	"7"	"361"	"43"	"138"	"3"	"3"	"2"	"2"	"4"	"4"	"5"	"2"	"9"	"583"	"0"	"12"	"595"	"0"
"59"	"46"	"10"	"100"	"239"	"54"	"4"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"5"	"419"	"0"	"3"	"422"	"0"
"60"	"47"	"0"	"23"	"239"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"289"	"0"	"0"	"289"	"0"
"61"	"48"	"21"	"394"	"443"	"27"	"2"	"2"	"0"	"1"	"1"	"1"	"1"	"2"	"3"	"898"	"0"	"0"	"898"	"0"
"62"	"49"	"11"	"12"	"650"	"47"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"726"	"0"	"5"	"731"	"0"
"63"	"50"	"9"	"79"	"389"	"197"	"2"	"3"	"3"	"0"	"1"	"6"	"2"	"1"	"2"	"694"	"0"	"5"	"699"	"0"
"64"	"51"	"6"	"525"	"10"	"26"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"10"	"583"	"0"	"7"	"590"	"0"
"65"	"52"	"7"	"249"	"8"	"131"	"8"	"3"	"0"	"6"	"6"	"7"	"9"	"5"	"13"	"452"	"0"	"18"	"470"	"0"
"66"	"53"	"12"	"578"	"173"	"63"	"1"	"3"	"1"	"2"	"3"	"3"	"3"	"4"	"9"	"855"	"0"	"5"	"860"	"0"
"67"	"54"	"11"	"411"	"184"	"116"	"2"	"0"	"3"	"2"	"5"	"3"	"2"	"1"	"2"	"742"	"0"	"5"	"747"	"0"
"68"	"55"	"5"	"94"	"441"	"43"	"2"	"1"	"0"	"0"	"0"	"4"	"0"	"1"	"2"	"593"	"0"	"3"	"596"	"0"
"69"	"56"	"2"	"3"	"452"	"16"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"482"	"0"	"3"	"485"	"0"
"70"	"57"	"10"	"18"	"423"	"27"	"0"	"0"	"2"	"1"	"1"	"0"	"3"	"1"	"4"	"490"	"0"	"6"	"496"	"0"
"71"	"58"	"9"	"777"	"13"	"43"	"1"	"2"	"4"	"1"	"2"	"2"	"2"	"3"	"12"	"871"	"0"	"15"	"886"	"0"
"72"	"59"	"14"	"548"	"18"	"8"	"1"	"3"	"1"	"0"	"2"	"2"	"0"	"1"	"9"	"607"	"0"	"11"	"618"	"0"
"73"	"60"	"9"	"797"	"10"	"11"	"0"	"0"	"1"	"1"	"0"	"2"	"2"	"2"	"4"	"839"	"0"	"2"	"841"	"0"
"74"	"61"	"6"	"543"	"18"	"39"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"7"	"619"	"0"	"10"	"629"	"0"
"75"	"62"	"4"	"480"	"47"	"26"	"3"	"0"	"1"	"1"	"0"	"2"	"0"	"4"	"11"	"579"	"0"	"15"	"594"	"0"
"76"	"63"	"10"	"315"	"4"	"7"	"0"	"2"	"0"	"1"	"2"	"0"	"1"	"0"	"6"	"348"	"0"	"7"	"355"	"0"
"77"	"64"	"10"	"589"	"4"	"45"	"2"	"2"	"3"	"0"	"0"	"3"	"4"	"4"	"13"	"679"	"0"	"6"	"685"	"0"
"78"	"65"	"14"	"451"	"7"	"3"	"0"	"2"	"2"	"1"	"0"	"2"	"1"	"8"	"16"	"507"	"0"	"22"	"529"	"0"
"79"	"66"	"24"	"908"	"7"	"12"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"4"	"16"	"977"	"0"	"5"	"982"	"0"
"80"	"67"	"3"	"249"	"221"	"116"	"3"	"1"	"7"	"2"	"2"	"13"	"2"	"3"	"8"	"630"	"0"	"8"	"638"	"0"
"81"	"68"	"14"	"630"	"18"	"11"	"2"	"4"	"2"	"3"	"1"	"5"	"6"	"4"	"17"	"717"	"0"	"32"	"749"	"0"
"82"	"69"	"27"	"583"	"66"	"261"	"9"	"6"	"1"	"2"	"3"	"4"	"6"	"5"	"20"	"993"	"0"	"19"	"1012"	"0"
"83"	"70"	"8"	"528"	"15"	"109"	"3"	"0"	"0"	"1"	"3"	"4"	"3"	"7"	"10"	"691"	"0"	"15"	"706"	"0"
"84"	"71"	"9"	"319"	"3"	"5"	"0"	"1"	"0"	"3"	"2"	"0"	"1"	"5"	"10"	"358"	"0"	"33"	"391"	"0"
"85"	"71A"	"32"	"600"	"7"	"27"	"2"	"5"	"4"	"3"	"2"	"1"	"3"	"8"	"19"	"713"	"0"	"12"	"725"	"0"
"86"	"72"	"14"	"581"	"9"	"23"	"3"	"2"	"1"	"0"	"1"	"2"	"0"	"2"	"9"	"647"	"0"	"4"	"651"	"0"
"87"	"73"	"13"	"139"	"444"	"39"	"4"	"6"	"4"	"3"	"3"	"1"	"1"	"0"	"1"	"658"	"0"	"3"	"661"	"0"
"88"	"74"	"27"	"482"	"15"	"47"	"2"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"6"	"585"	"0"	"4"	"589"	"0"
"89"	"74A"	"13"	"341"	"74"	"162"	"1"	"2"	"4"	"2"	"0"	"1"	"0"	"2"	"1"	"603"	"0"	"1"	"604"	"0"
"90"	"75"	"22"	"525"	"143"	"103"	"2"	"1"	"1"	"2"	"2"	"4"	"8"	"2"	"18"	"833"	"0"	"18"	"851"	"0"
"91"	"76"	"26"	"577"	"80"	"52"	"1"	"4"	"0"	"3"	"1"	"10"	"5"	"4"	"8"	"771"	"0"	"12"	"783"	"0"
"92"	"77"	"7"	"478"	"24"	"15"	"2"	"2"	"2"	"2"	"2"	"3"	"1"	"4"	"5"	"547"	"0"	"7"	"554"	"0"
"93"	"78"	"14"	"709"	"64"	"26"	"1"	"1"	"1"	"0"	"0"	"3"	"0"	"3"	"5"	"827"	"0"	"9"	"836"	"0"
"94"	"79"	"10"	"574"	"7"	"5"	"0"	"2"	"1"	"0"	"1"	"1"	"3"	"3"	"25"	"632"	"0"	"9"	"641"	"0"
"95"	"80"	"15"	"761"	"9"	"11"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"4"	"8"	"815"	"0"	"3"	"818"	"0"
"96"	"81"	"28"	"704"	"8"	"8"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"752"	"0"	"3"	"755"	"0"
"97"	"82"	"17"	"661"	"184"	"33"	"2"	"0"	"1"	"3"	"2"	"4"	"1"	"7"	"19"	"934"	"0"	"31"	"965"	"0"
"98"	"83"	"7"	"902"	"21"	"13"	"1"	"1"	"1"	"2"	"2"	"2"	"0"	"4"	"16"	"972"	"0"	"19"	"991"	"0"
"99"	"84"	"16"	"588"	"11"	"6"	"0"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"3"	"629"	"0"	"5"	"634"	"0"
"100"	"85"	"27"	"705"	"36"	"6"	"0"	"1"	"1"	"0"	"3"	"1"	"3"	"4"	"7"	"794"	"0"	"7"	"801"	"0"
"101"	"86"	"10"	"349"	"375"	"13"	"2"	"5"	"2"	"5"	"3"	"1"	"7"	"4"	"17"	"793"	"0"	"18"	"811"	"0"
"102"	"87"	"22"	"647"	"125"	"9"	"3"	"2"	"1"	"5"	"1"	"3"	"4"	"5"	"7"	"834"	"0"	"8"	"842"	"0"
"103"	"88"	"12"	"349"	"220"	"48"	"1"	"2"	"2"	"0"	"2"	"2"	"2"	"3"	"14"	"657"	"0"	"28"	"685"	"0"
"104"	"89"	"19"	"725"	"17"	"26"	"2"	"0"	"1"	"4"	"0"	"4"	"2"	"0"	"7"	"807"	"0"	"10"	"817"	"0"
"105"	"90"	"22"	"956"	"8"	"18"	"2"	"0"	"3"	"1"	"0"	"1"	"2"	"3"	"6"	"1022"	"0"	"3"	"1025"	"0"
"106"	"91"	"22"	"646"	"259"	"24"	"2"	"3"	"2"	"2"	"2"	"2"	"5"	"6"	"18"	"993"	"0"	"15"	"1008"	"0"
"107"	"92"	"17"	"717"	"22"	"109"	"3"	"6"	"2"	"4"	"3"	"2"	"7"	"10"	"14"	"916"	"0"	"19"	"935"	"0"
"108"	"93"	"4"	"153"	"307"	"37"	"1"	"1"	"4"	"1"	"2"	"3"	"0"	"4"	"6"	"523"	"0"	"8"	"531"	"0"
"109"	"94"	"5"	"200"	"383"	"41"	"0"	"1"	"0"	"1"	"2"	"3"	"2"	"2"	"6"	"646"	"0"	"12"	"658"	"0"
"110"	"95"	"14"	"181"	"434"	"16"	"3"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"2"	"656"	"0"	"2"	"658"	"0"
"111"	"96"	"14"	"399"	"394"	"16"	"3"	"2"	"7"	"3"	"1"	"5"	"4"	"10"	"35"	"893"	"0"	"24"	"917"	"0"
"112"	"97"	"14"	"334"	"370"	"7"	"0"	"0"	"1"	"1"	"2"	"1"	"5"	"6"	"6"	"747"	"0"	"15"	"762"	"0"
"113"	"98"	"13"	"643"	"63"	"27"	"4"	"1"	"4"	"0"	"2"	"7"	"5"	"5"	"12"	"786"	"0"	"15"	"801"	"0"
"114"	"99"	"22"	"787"	"91"	"39"	"4"	"1"	"4"	"3"	"0"	"3"	"1"	"1"	"4"	"960"	"0"	"3"	"963"	"0"
"115"	"100"	"16"	"453"	"55"	"29"	"6"	"4"	"1"	"2"	"3"	"4"	"3"	"5"	"20"	"601"	"0"	"12"	"613"	"0"
"116"	"101"	"15"	"599"	"140"	"24"	"3"	"4"	"4"	"1"	"0"	"2"	"1"	"0"	"9"	"802"	"0"	"9"	"811"	"0"
"117"	"102"	"10"	"503"	"8"	"27"	"0"	"1"	"2"	"5"	"2"	"4"	"6"	"5"	"13"	"586"	"0"	"20"	"606"	"0"
"118"	"103"	"17"	"251"	"527"	"31"	"4"	"2"	"2"	"2"	"5"	"0"	"1"	"1"	"0"	"843"	"0"	"1"	"844"	"0"
"119"	"104"	"6"	"290"	"5"	"21"	"1"	"2"	"0"	"1"	"1"	"2"	"2"	"1"	"6"	"338"	"0"	"12"	"350"	"0"
"120"	"105"	"16"	"805"	"17"	"56"	"5"	"2"	"1"	"3"	"4"	"3"	"2"	"9"	"13"	"936"	"0"	"24"	"960"	"0"
"121"	"106"	"11"	"490"	"46"	"25"	"4"	"2"	"1"	"1"	"1"	"2"	"5"	"4"	"7"	"599"	"0"	"18"	"617"	"0"
"122"	"107"	"9"	"702"	"14"	"66"	"0"	"2"	"0"	"2"	"2"	"2"	"2"	"2"	"31"	"834"	"0"	"12"	"846"	"0"
"123"	"108"	"11"	"501"	"3"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"11"	"533"	"0"	"4"	"537"	"0"
"124"	"109"	"7"	"352"	"37"	"13"	"1"	"1"	"4"	"1"	"0"	"1"	"1"	"5"	"10"	"433"	"0"	"8"	"441"	"0"
"125"	"110"	"7"	"360"	"211"	"47"	"0"	"3"	"1"	"3"	"2"	"1"	"0"	"0"	"1"	"636"	"0"	"2"	"638"	"0"
"126"	"111"	"3"	"289"	"32"	"30"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"360"	"0"	"2"	"362"	"0"
"127"	"112"	"9"	"572"	"26"	"18"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"9"	"640"	"0"	"10"	"650"	"0"
"128"	"113"	"5"	"500"	"3"	"7"	"1"	"1"	"2"	"2"	"1"	"2"	"3"	"2"	"7"	"536"	"0"	"10"	"546"	"0"
"129"	"114"	"29"	"863"	"13"	"7"	"0"	"3"	"2"	"2"	"1"	"1"	"0"	"6"	"13"	"940"	"0"	"15"	"955"	"0"
"130"	"115"	"41"	"743"	"23"	"84"	"3"	"4"	"4"	"5"	"6"	"3"	"4"	"8"	"21"	"949"	"0"	"19"	"968"	"0"
"131"	"116"	"6"	"279"	"380"	"69"	"4"	"9"	"5"	"6"	"3"	"8"	"3"	"4"	"8"	"784"	"0"	"4"	"788"	"0"
"132"	"117"	"3"	"148"	"324"	"90"	"5"	"6"	"5"	"3"	"2"	"3"	"6"	"5"	"5"	"605"	"0"	"10"	"615"	"0"
"133"	"118"	"2"	"55"	"906"	"70"	"0"	"3"	"5"	"3"	"1"	"2"	"1"	"5"	"4"	"1057"	"0"	"6"	"1063"	"0"
"134"	"119"	"3"	"411"	"332"	"34"	"1"	"4"	"2"	"5"	"1"	"32"	"4"	"4"	"9"	"842"	"0"	"23"	"865"	"0"
"135"	"120"	"1"	"35"	"613"	"37"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"0"	"1"	"698"	"0"	"4"	"702"	"0"
"136"	"121"	"4"	"11"	"639"	"43"	"1"	"4"	"3"	"2"	"1"	"8"	"0"	"1"	"2"	"719"	"0"	"10"	"729"	"0"
"137"	"122"	"11"	"474"	"20"	"28"	"1"	"0"	"1"	"1"	"2"	"0"	"1"	"5"	"18"	"562"	"0"	"6"	"568"	"0"
"138"	"123"	"19"	"405"	"340"	"88"	"10"	"6"	"6"	"7"	"8"	"56"	"5"	"4"	"9"	"963"	"0"	"11"	"974"	"0"
"139"	"124"	"2"	"41"	"360"	"183"	"4"	"9"	"3"	"3"	"2"	"10"	"2"	"3"	"1"	"623"	"0"	"7"	"630"	"0"
"140"	"125"	"1"	"169"	"343"	"101"	"3"	"4"	"4"	"1"	"3"	"1"	"2"	"2"	"6"	"640"	"0"	"12"	"652"	"0"
"141"	"126"	"3"	"18"	"354"	"68"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"449"	"0"	"0"	"449"	"0"
"142"	"127"	"6"	"33"	"462"	"111"	"4"	"0"	"4"	"1"	"3"	"2"	"2"	"3"	"3"	"634"	"0"	"12"	"646"	"0"
"143"	"128"	"2"	"83"	"302"	"93"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"493"	"0"	"7"	"500"	"0"
"144"	"129"	"3"	"47"	"260"	"267"	"3"	"2"	"0"	"1"	"1"	"4"	"5"	"0"	"3"	"596"	"0"	"8"	"604"	"0"
"145"	"130"	"1"	"61"	"239"	"187"	"2"	"2"	"0"	"0"	"0"	"3"	"0"	"2"	"2"	"499"	"0"	"6"	"505"	"0"
"146"	"131"	"1"	"27"	"251"	"123"	"1"	"4"	"1"	"0"	"1"	"1"	"0"	"2"	"5"	"417"	"0"	"7"	"424"	"0"
"147"	"131A"	"1"	"40"	"228"	"70"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"348"	"0"	"2"	"350"	"0"
"148"	"132"	"4"	"396"	"81"	"21"	"3"	"4"	"2"	"1"	"1"	"0"	"3"	"5"	"16"	"537"	"0"	"17"	"554"	"0"
"149"	"133"	"1"	"149"	"228"	"26"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"410"	"0"	"3"	"413"	"0"
"150"	"134"	"1"	"39"	"401"	"51"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"494"	"0"	"7"	"501"	"0"
"151"	"135"	"23"	"685"	"87"	"59"	"1"	"5"	"0"	"1"	"3"	"0"	"4"	"2"	"5"	"875"	"0"	"4"	"879"	"0"
"152"	"136"	"15"	"690"	"33"	"40"	"1"	"3"	"0"	"1"	"1"	"2"	"2"	"6"	"4"	"798"	"0"	"4"	"802"	"0"
"153"	"137"	"3"	"120"	"459"	"35"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"1"	"3"	"627"	"0"	"10"	"637"	"0"
"154"	"138"	"0"	"54"	"236"	"28"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"2"	"4"	"330"	"0"	"3"	"333"	"0"
"155"	"139"	"0"	"96"	"246"	"58"	"0"	"4"	"2"	"0"	"0"	"1"	"2"	"2"	"2"	"413"	"0"	"3"	"416"	"0"
"156"	"140"	"1"	"47"	"229"	"76"	"0"	"5"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"363"	"0"	"7"	"370"	"0"
"157"	"141"	"0"	"39"	"365"	"56"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"466"	"0"	"7"	"473"	"0"
"158"	"142"	"7"	"325"	"92"	"20"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"5"	"6"	"457"	"0"	"4"	"461"	"0"
"159"	"143"	"4"	"284"	"379"	"72"	"1"	"14"	"1"	"2"	"1"	"2"	"2"	"0"	"6"	"768"	"0"	"10"	"778"	"0"
"160"	"144"	"1"	"412"	"136"	"45"	"1"	"3"	"1"	"2"	"0"	"0"	"0"	"2"	"4"	"607"	"0"	"2"	"609"	"0"
"161"	"145"	"7"	"490"	"19"	"30"	"0"	"4"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"554"	"0"	"6"	"560"	"0"
"162"	"146"	"10"	"717"	"44"	"56"	"0"	"7"	"1"	"2"	"1"	"0"	"2"	"1"	"4"	"845"	"0"	"9"	"854"	"0"
"163"	"147"	"3"	"527"	"17"	"41"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"593"	"0"	"8"	"601"	"0"
"164"	"148"	"2"	"254"	"22"	"33"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"317"	"0"	"1"	"318"	"0"
"165"	"149"	"1"	"90"	"148"	"42"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"283"	"0"	"1"	"284"	"0"
"166"	"150"	"1"	"115"	"529"	"80"	"0"	"9"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"740"	"0"	"10"	"750"	"0"
"167"	"151"	"1"	"21"	"193"	"89"	"0"	"3"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"311"	"0"	"3"	"314"	"0"
"168"	"152"	"1"	"48"	"247"	"52"	"2"	"4"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"358"	"0"	"4"	"362"	"0"
"169"	"153"	"4"	"198"	"300"	"25"	"1"	"1"	"1"	"1"	"1"	"2"	"3"	"4"	"5"	"546"	"0"	"9"	"555"	"0"
"170"	"154"	"4"	"113"	"195"	"69"	"2"	"3"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"394"	"0"	"3"	"397"	"0"
"171"	"155"	"0"	"279"	"17"	"17"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"320"	"0"	"1"	"321"	"0"
