"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"170"	"14"	"0"	"175"	"5"	"1"	"1"	"1"	"4"	"0"	"2"	"373"	"0"	"1"	"374"	"0"
"27"	"14A"	"58"	"129"	"8"	"92"	"1"	"0"	"0"	"0"	"2"	"5"	"1"	"296"	"0"	"5"	"301"	"0"
"28"	"15"	"19"	"94"	"6"	"207"	"7"	"2"	"4"	"6"	"11"	"3"	"7"	"366"	"0"	"18"	"384"	"0"
"29"	"16"	"27"	"254"	"5"	"46"	"2"	"1"	"2"	"2"	"1"	"1"	"10"	"351"	"0"	"7"	"358"	"0"
"30"	"17"	"106"	"83"	"8"	"174"	"5"	"2"	"1"	"0"	"3"	"2"	"6"	"390"	"0"	"7"	"397"	"0"
"31"	"18"	"3"	"39"	"6"	"289"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"340"	"0"	"0"	"340"	"0"
"32"	"19"	"146"	"168"	"10"	"51"	"6"	"5"	"4"	"3"	"6"	"9"	"11"	"419"	"0"	"16"	"435"	"0"
"33"	"20"	"106"	"22"	"7"	"239"	"5"	"4"	"4"	"1"	"3"	"0"	"5"	"396"	"0"	"6"	"402"	"0"
"34"	"21"	"25"	"277"	"5"	"8"	"2"	"1"	"1"	"2"	"1"	"1"	"4"	"327"	"0"	"12"	"339"	"0"
"35"	"22"	"126"	"117"	"4"	"66"	"1"	"0"	"1"	"1"	"3"	"2"	"2"	"323"	"0"	"2"	"325"	"0"
"36"	"23"	"22"	"150"	"1"	"147"	"8"	"1"	"2"	"2"	"3"	"2"	"1"	"339"	"0"	"3"	"342"	"0"
"37"	"24"	"136"	"111"	"5"	"202"	"7"	"1"	"1"	"2"	"4"	"7"	"4"	"480"	"0"	"20"	"500"	"0"
"38"	"25"	"10"	"358"	"2"	"19"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"392"	"0"	"0"	"392"	"0"
"39"	"26"	"7"	"294"	"1"	"12"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"319"	"0"	"2"	"321"	"0"
"40"	"27"	"17"	"180"	"8"	"14"	"1"	"1"	"0"	"0"	"0"	"8"	"2"	"231"	"0"	"8"	"239"	"0"
"41"	"28"	"16"	"177"	"5"	"14"	"0"	"0"	"0"	"3"	"6"	"4"	"6"	"231"	"0"	"9"	"240"	"0"
"42"	"29"	"50"	"248"	"16"	"72"	"9"	"5"	"7"	"8"	"7"	"5"	"12"	"439"	"0"	"22"	"461"	"0"
"43"	"30"	"18"	"48"	"9"	"380"	"10"	"0"	"2"	"3"	"6"	"0"	"2"	"478"	"0"	"13"	"491"	"0"
"44"	"31"	"2"	"60"	"1"	"122"	"2"	"0"	"1"	"2"	"4"	"2"	"2"	"198"	"0"	"14"	"212"	"0"
"45"	"32"	"144"	"163"	"16"	"143"	"8"	"10"	"7"	"2"	"8"	"10"	"11"	"522"	"0"	"19"	"541"	"0"
"46"	"33"	"9"	"328"	"2"	"76"	"4"	"1"	"0"	"3"	"2"	"3"	"4"	"432"	"0"	"6"	"438"	"0"
"47"	"34"	"72"	"90"	"10"	"85"	"5"	"1"	"3"	"5"	"10"	"8"	"6"	"295"	"0"	"22"	"317"	"0"
"48"	"35"	"40"	"70"	"3"	"161"	"4"	"2"	"1"	"2"	"3"	"5"	"9"	"300"	"0"	"5"	"305"	"0"
"49"	"36"	"47"	"107"	"3"	"127"	"4"	"1"	"0"	"0"	"1"	"0"	"0"	"290"	"0"	"2"	"292"	"0"
"50"	"37"	"84"	"114"	"10"	"282"	"7"	"0"	"2"	"7"	"9"	"4"	"18"	"537"	"0"	"12"	"549"	"0"
"51"	"38"	"104"	"12"	"2"	"231"	"6"	"1"	"4"	"0"	"7"	"3"	"0"	"370"	"0"	"4"	"374"	"0"
"52"	"39"	"43"	"21"	"0"	"269"	"2"	"1"	"1"	"2"	"3"	"1"	"0"	"343"	"0"	"7"	"350"	"0"
"53"	"40"	"116"	"73"	"3"	"286"	"3"	"2"	"1"	"1"	"1"	"1"	"0"	"487"	"0"	"0"	"487"	"0"
"54"	"41"	"55"	"99"	"51"	"61"	"1"	"0"	"2"	"3"	"0"	"1"	"0"	"273"	"0"	"1"	"274"	"0"
"55"	"42"	"93"	"188"	"7"	"22"	"4"	"4"	"0"	"2"	"3"	"8"	"5"	"336"	"0"	"12"	"348"	"0"
"56"	"43"	"66"	"131"	"4"	"68"	"4"	"2"	"2"	"2"	"2"	"7"	"2"	"290"	"0"	"9"	"299"	"0"
"57"	"44"	"143"	"308"	"21"	"89"	"10"	"6"	"4"	"9"	"4"	"3"	"6"	"603"	"0"	"5"	"608"	"0"
"58"	"45"	"180"	"8"	"0"	"41"	"0"	"1"	"3"	"0"	"2"	"2"	"2"	"239"	"0"	"4"	"243"	"0"
"59"	"46"	"159"	"132"	"2"	"58"	"3"	"2"	"2"	"3"	"7"	"4"	"10"	"382"	"0"	"20"	"402"	"0"
"60"	"47"	"339"	"93"	"5"	"68"	"7"	"3"	"7"	"1"	"4"	"5"	"5"	"537"	"0"	"19"	"556"	"0"
"61"	"48"	"267"	"5"	"1"	"122"	"3"	"1"	"1"	"0"	"3"	"4"	"2"	"409"	"0"	"6"	"415"	"0"
"62"	"49"	"219"	"32"	"1"	"78"	"1"	"2"	"10"	"5"	"5"	"0"	"6"	"359"	"0"	"10"	"369"	"0"
"63"	"50"	"212"	"287"	"9"	"37"	"3"	"2"	"3"	"4"	"2"	"3"	"7"	"569"	"0"	"21"	"590"	"0"
"64"	"51"	"211"	"296"	"5"	"12"	"7"	"2"	"3"	"3"	"2"	"4"	"8"	"553"	"0"	"18"	"571"	"0"
"65"	"52"	"199"	"181"	"5"	"149"	"10"	"0"	"2"	"2"	"0"	"5"	"6"	"559"	"0"	"17"	"576"	"0"
"66"	"53"	"118"	"51"	"7"	"159"	"4"	"2"	"2"	"2"	"6"	"3"	"2"	"356"	"0"	"16"	"372"	"0"
"67"	"54"	"215"	"114"	"7"	"158"	"6"	"4"	"2"	"2"	"6"	"1"	"4"	"519"	"0"	"12"	"531"	"0"
"68"	"55"	"206"	"173"	"10"	"38"	"5"	"4"	"4"	"6"	"3"	"10"	"12"	"471"	"0"	"18"	"489"	"0"
"69"	"56"	"212"	"188"	"4"	"90"	"1"	"4"	"3"	"5"	"5"	"3"	"12"	"527"	"0"	"8"	"535"	"0"
"70"	"57"	"328"	"242"	"6"	"39"	"4"	"0"	"5"	"1"	"0"	"1"	"10"	"636"	"0"	"2"	"638"	"0"
"71"	"58"	"88"	"359"	"7"	"165"	"11"	"1"	"4"	"10"	"12"	"11"	"12"	"680"	"0"	"34"	"714"	"0"
"72"	"59"	"75"	"166"	"7"	"117"	"7"	"3"	"7"	"6"	"7"	"4"	"15"	"414"	"0"	"15"	"429"	"0"
"73"	"60"	"367"	"254"	"7"	"120"	"4"	"5"	"0"	"2"	"7"	"3"	"13"	"782"	"0"	"12"	"794"	"0"
"74"	"61"	"388"	"134"	"4"	"25"	"4"	"1"	"1"	"1"	"1"	"2"	"10"	"571"	"0"	"6"	"577"	"0"
"75"	"62"	"166"	"143"	"13"	"197"	"12"	"5"	"6"	"9"	"7"	"13"	"9"	"580"	"0"	"20"	"600"	"0"
"76"	"63"	"132"	"380"	"10"	"35"	"0"	"2"	"0"	"2"	"1"	"3"	"5"	"570"	"0"	"3"	"573"	"0"
"77"	"64"	"119"	"223"	"6"	"88"	"8"	"0"	"4"	"0"	"4"	"3"	"13"	"468"	"0"	"12"	"480"	"0"
"78"	"65"	"118"	"4"	"0"	"121"	"3"	"1"	"1"	"0"	"2"	"3"	"0"	"253"	"0"	"2"	"255"	"0"
"79"	"66"	"59"	"292"	"2"	"25"	"2"	"1"	"0"	"4"	"6"	"2"	"6"	"399"	"0"	"14"	"413"	"0"
"80"	"67"	"56"	"265"	"11"	"36"	"8"	"6"	"5"	"4"	"3"	"5"	"3"	"402"	"0"	"4"	"406"	"0"
"81"	"68"	"144"	"278"	"8"	"15"	"12"	"4"	"8"	"3"	"0"	"1"	"13"	"486"	"0"	"13"	"499"	"0"
"82"	"69"	"30"	"425"	"3"	"14"	"4"	"2"	"1"	"1"	"0"	"5"	"1"	"486"	"0"	"3"	"489"	"0"
"83"	"70"	"81"	"132"	"9"	"191"	"4"	"1"	"6"	"3"	"3"	"2"	"3"	"435"	"0"	"13"	"448"	"0"
"84"	"71"	"70"	"292"	"2"	"54"	"5"	"1"	"2"	"6"	"3"	"1"	"0"	"436"	"0"	"7"	"443"	"0"
"85"	"72"	"21"	"66"	"1"	"21"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"113"	"0"	"2"	"115"	"0"
"86"	"73"	"94"	"381"	"6"	"73"	"4"	"2"	"3"	"2"	"3"	"3"	"2"	"573"	"0"	"2"	"575"	"0"
"87"	"74"	"218"	"210"	"5"	"5"	"3"	"0"	"3"	"1"	"0"	"2"	"7"	"454"	"0"	"5"	"459"	"0"
"88"	"75"	"128"	"244"	"8"	"29"	"3"	"2"	"1"	"0"	"1"	"3"	"7"	"426"	"0"	"6"	"432"	"0"
"89"	"76"	"50"	"172"	"8"	"9"	"3"	"0"	"2"	"2"	"0"	"3"	"4"	"253"	"0"	"3"	"256"	"0"
"90"	"77"	"94"	"107"	"6"	"129"	"4"	"1"	"0"	"2"	"2"	"3"	"7"	"355"	"0"	"6"	"361"	"0"
"91"	"78"	"38"	"51"	"2"	"331"	"12"	"0"	"2"	"6"	"4"	"3"	"2"	"451"	"0"	"2"	"453"	"0"
"92"	"79"	"2"	"75"	"2"	"224"	"2"	"2"	"0"	"0"	"0"	"0"	"2"	"309"	"0"	"0"	"309"	"0"
"93"	"80"	"163"	"27"	"3"	"494"	"11"	"2"	"1"	"2"	"8"	"4"	"4"	"719"	"0"	"15"	"734"	"0"
"94"	"81"	"52"	"85"	"6"	"297"	"17"	"4"	"2"	"6"	"14"	"12"	"7"	"502"	"0"	"36"	"538"	"0"
"95"	"82"	"38"	"63"	"4"	"279"	"8"	"2"	"5"	"1"	"6"	"4"	"3"	"413"	"0"	"9"	"422"	"0"
"96"	"83"	"26"	"8"	"1"	"362"	"9"	"0"	"0"	"4"	"4"	"3"	"1"	"418"	"0"	"7"	"425"	"0"
"97"	"84"	"24"	"109"	"11"	"358"	"17"	"8"	"4"	"11"	"7"	"3"	"3"	"555"	"0"	"11"	"566"	"0"
"98"	"85"	"123"	"100"	"6"	"234"	"14"	"5"	"12"	"6"	"14"	"5"	"6"	"525"	"0"	"20"	"545"	"0"
"99"	"86"	"11"	"70"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"84"	"0"	"2"	"86"	"0"
"100"	"87"	"67"	"61"	"3"	"189"	"10"	"8"	"7"	"7"	"9"	"11"	"10"	"382"	"0"	"30"	"412"	"0"
"101"	"88"	"80"	"30"	"3"	"160"	"7"	"2"	"2"	"0"	"2"	"1"	"7"	"294"	"0"	"12"	"306"	"0"
"102"	"89"	"128"	"99"	"10"	"280"	"16"	"4"	"5"	"2"	"3"	"1"	"6"	"554"	"0"	"10"	"564"	"0"
"103"	"90"	"35"	"84"	"15"	"216"	"9"	"1"	"2"	"6"	"9"	"4"	"6"	"387"	"0"	"9"	"396"	"0"
"104"	"91"	"76"	"88"	"6"	"96"	"2"	"4"	"3"	"6"	"10"	"8"	"11"	"310"	"0"	"19"	"329"	"0"
"105"	"92"	"152"	"78"	"4"	"64"	"4"	"0"	"2"	"1"	"1"	"0"	"0"	"306"	"0"	"4"	"310"	"0"
"106"	"93"	"63"	"143"	"9"	"255"	"15"	"4"	"4"	"6"	"3"	"1"	"6"	"509"	"0"	"3"	"512"	"0"
"107"	"94"	"84"	"193"	"11"	"129"	"14"	"7"	"6"	"7"	"7"	"8"	"10"	"476"	"0"	"24"	"500"	"0"
"108"	"95"	"110"	"214"	"12"	"14"	"4"	"3"	"4"	"5"	"9"	"9"	"11"	"395"	"0"	"25"	"420"	"0"
"109"	"96"	"43"	"11"	"1"	"189"	"2"	"1"	"1"	"1"	"1"	"1"	"3"	"254"	"0"	"3"	"257"	"0"
"110"	"97"	"233"	"71"	"15"	"347"	"7"	"5"	"3"	"6"	"11"	"9"	"12"	"719"	"0"	"25"	"744"	"0"
"111"	"98"	"150"	"148"	"11"	"244"	"15"	"5"	"4"	"5"	"10"	"5"	"8"	"605"	"0"	"11"	"616"	"0"
"112"	"99"	"202"	"160"	"16"	"189"	"10"	"8"	"10"	"17"	"17"	"11"	"24"	"664"	"0"	"35"	"699"	"0"
"113"	"100"	"22"	"25"	"16"	"251"	"26"	"6"	"5"	"10"	"7"	"3"	"2"	"373"	"0"	"7"	"380"	"0"
"114"	"101"	"143"	"196"	"6"	"123"	"7"	"2"	"3"	"1"	"3"	"3"	"8"	"495"	"0"	"19"	"514"	"0"
"115"	"102"	"147"	"147"	"2"	"5"	"2"	"1"	"2"	"1"	"3"	"5"	"10"	"325"	"0"	"23"	"348"	"0"
"116"	"103"	"91"	"362"	"5"	"24"	"3"	"2"	"2"	"7"	"1"	"7"	"6"	"510"	"0"	"15"	"525"	"0"
"117"	"104"	"76"	"259"	"1"	"9"	"3"	"0"	"0"	"3"	"1"	"1"	"3"	"356"	"0"	"4"	"360"	"0"
"118"	"105"	"240"	"158"	"5"	"11"	"4"	"2"	"5"	"9"	"4"	"5"	"3"	"446"	"0"	"18"	"464"	"0"
"119"	"106"	"219"	"151"	"2"	"2"	"3"	"1"	"3"	"3"	"1"	"5"	"4"	"394"	"0"	"18"	"412"	"0"
"120"	"107"	"139"	"262"	"11"	"32"	"4"	"5"	"5"	"6"	"2"	"6"	"10"	"482"	"0"	"24"	"506"	"0"
"121"	"108"	"148"	"147"	"1"	"32"	"2"	"0"	"2"	"1"	"4"	"2"	"4"	"343"	"0"	"12"	"355"	"0"
"122"	"109"	"282"	"143"	"13"	"119"	"9"	"7"	"7"	"6"	"13"	"7"	"12"	"618"	"0"	"20"	"638"	"0"
"123"	"110"	"266"	"33"	"2"	"6"	"1"	"1"	"2"	"3"	"2"	"2"	"10"	"328"	"0"	"9"	"337"	"0"
"124"	"111"	"124"	"108"	"0"	"30"	"0"	"1"	"0"	"1"	"1"	"2"	"5"	"272"	"0"	"11"	"283"	"0"
"125"	"112"	"88"	"132"	"6"	"235"	"5"	"6"	"4"	"3"	"5"	"2"	"4"	"490"	"0"	"9"	"499"	"0"
"126"	"113"	"89"	"114"	"4"	"312"	"19"	"6"	"2"	"6"	"10"	"5"	"12"	"579"	"0"	"20"	"599"	"0"
"127"	"114"	"177"	"54"	"9"	"239"	"10"	"5"	"8"	"6"	"3"	"7"	"8"	"526"	"0"	"17"	"543"	"0"
"128"	"115"	"118"	"382"	"8"	"10"	"3"	"3"	"3"	"8"	"1"	"7"	"9"	"552"	"0"	"13"	"565"	"0"
"129"	"116"	"45"	"160"	"3"	"3"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"216"	"0"	"4"	"220"	"0"
"130"	"117"	"118"	"96"	"3"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"223"	"0"	"3"	"226"	"0"
"131"	"118"	"98"	"57"	"1"	"130"	"3"	"2"	"2"	"1"	"0"	"3"	"3"	"300"	"0"	"7"	"307"	"0"
"132"	"119"	"69"	"134"	"4"	"117"	"4"	"0"	"2"	"2"	"0"	"0"	"2"	"334"	"0"	"2"	"336"	"0"
"133"	"120"	"65"	"123"	"5"	"174"	"2"	"1"	"3"	"4"	"2"	"2"	"0"	"381"	"0"	"3"	"384"	"0"
"134"	"121"	"100"	"173"	"5"	"103"	"5"	"0"	"3"	"0"	"4"	"2"	"1"	"396"	"0"	"1"	"397"	"0"
"135"	"122"	"121"	"484"	"10"	"25"	"8"	"4"	"3"	"10"	"6"	"11"	"23"	"705"	"0"	"34"	"739"	"0"
"136"	"123"	"204"	"225"	"4"	"31"	"4"	"0"	"2"	"1"	"4"	"2"	"10"	"487"	"0"	"17"	"504"	"0"
"137"	"124"	"317"	"137"	"1"	"48"	"0"	"2"	"4"	"8"	"7"	"11"	"11"	"546"	"0"	"32"	"578"	"0"
"138"	"125"	"193"	"269"	"2"	"55"	"1"	"0"	"1"	"0"	"0"	"0"	"4"	"525"	"0"	"1"	"526"	"0"
"139"	"126"	"295"	"401"	"4"	"17"	"4"	"1"	"2"	"3"	"4"	"3"	"5"	"739"	"0"	"9"	"748"	"0"
"140"	"127"	"100"	"293"	"3"	"27"	"1"	"0"	"2"	"1"	"0"	"1"	"2"	"430"	"0"	"1"	"431"	"0"
"141"	"128"	"203"	"188"	"5"	"21"	"5"	"2"	"5"	"7"	"2"	"7"	"11"	"456"	"0"	"25"	"481"	"0"
"142"	"129"	"89"	"237"	"5"	"84"	"5"	"3"	"7"	"5"	"7"	"7"	"2"	"451"	"0"	"9"	"460"	"0"
"143"	"130"	"97"	"268"	"1"	"114"	"6"	"1"	"4"	"10"	"4"	"2"	"6"	"513"	"0"	"12"	"525"	"0"
"144"	"131"	"161"	"256"	"6"	"202"	"13"	"2"	"1"	"5"	"7"	"3"	"6"	"662"	"0"	"30"	"692"	"0"
"145"	"132"	"283"	"188"	"5"	"46"	"10"	"2"	"3"	"4"	"4"	"12"	"19"	"576"	"0"	"30"	"606"	"0"
"146"	"133"	"88"	"86"	"6"	"116"	"6"	"3"	"2"	"6"	"7"	"5"	"10"	"335"	"0"	"14"	"349"	"0"
"147"	"134"	"293"	"117"	"10"	"53"	"7"	"5"	"1"	"0"	"0"	"0"	"4"	"490"	"0"	"6"	"496"	"0"
"148"	"135"	"180"	"70"	"7"	"8"	"3"	"1"	"4"	"4"	"2"	"4"	"3"	"286"	"0"	"2"	"288"	"0"
"149"	"136"	"245"	"173"	"8"	"21"	"1"	"8"	"8"	"4"	"7"	"6"	"14"	"495"	"0"	"24"	"519"	"0"
"150"	"137"	"223"	"265"	"4"	"64"	"6"	"2"	"7"	"3"	"8"	"2"	"5"	"589"	"0"	"3"	"592"	"0"
"151"	"138"	"290"	"136"	"8"	"12"	"4"	"0"	"4"	"2"	"3"	"4"	"8"	"471"	"0"	"22"	"493"	"0"
"152"	"139"	"233"	"107"	"7"	"2"	"2"	"1"	"4"	"5"	"3"	"5"	"7"	"376"	"0"	"21"	"397"	"0"
"153"	"140"	"161"	"379"	"11"	"91"	"7"	"5"	"3"	"3"	"1"	"3"	"6"	"670"	"0"	"17"	"687"	"0"
"154"	"141"	"96"	"73"	"12"	"311"	"16"	"3"	"4"	"4"	"5"	"12"	"10"	"546"	"0"	"12"	"558"	"0"
"155"	"142"	"391"	"105"	"14"	"77"	"8"	"5"	"10"	"1"	"5"	"7"	"12"	"635"	"0"	"7"	"642"	"0"
"156"	"143"	"177"	"80"	"4"	"10"	"4"	"2"	"1"	"1"	"2"	"1"	"0"	"282"	"0"	"3"	"285"	"0"
"157"	"144"	"71"	"33"	"10"	"317"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"440"	"0"	"1"	"441"	"0"
"158"	"145"	"325"	"114"	"10"	"22"	"4"	"7"	"6"	"4"	"1"	"7"	"18"	"518"	"0"	"23"	"541"	"0"
"159"	"146"	"177"	"146"	"8"	"49"	"9"	"3"	"7"	"8"	"8"	"13"	"10"	"438"	"0"	"19"	"457"	"0"
"160"	"147"	"289"	"84"	"2"	"22"	"1"	"0"	"2"	"3"	"2"	"0"	"6"	"411"	"0"	"7"	"418"	"0"
"161"	"148"	"345"	"75"	"7"	"10"	"0"	"0"	"8"	"1"	"2"	"5"	"6"	"459"	"0"	"12"	"471"	"0"
"162"	"149"	"221"	"52"	"1"	"30"	"0"	"0"	"1"	"1"	"3"	"0"	"1"	"310"	"0"	"5"	"315"	"0"
"163"	"150"	"5"	"129"	"0"	"359"	"1"	"2"	"0"	"2"	"1"	"1"	"2"	"502"	"0"	"9"	"511"	"0"
"164"	"151"	"125"	"252"	"109"	"72"	"4"	"5"	"4"	"7"	"2"	"4"	"11"	"595"	"0"	"7"	"602"	"0"
"165"	"152"	"327"	"72"	"7"	"137"	"8"	"8"	"14"	"7"	"10"	"9"	"12"	"611"	"0"	"24"	"635"	"0"
"166"	"153"	"237"	"56"	"5"	"182"	"10"	"3"	"7"	"8"	"14"	"13"	"19"	"554"	"0"	"60"	"614"	"0"
"167"	"154"	"146"	"98"	"10"	"116"	"6"	"0"	"2"	"4"	"5"	"1"	"2"	"390"	"0"	"9"	"399"	"0"
"168"	"155"	"118"	"147"	"10"	"110"	"4"	"3"	"8"	"3"	"4"	"3"	"5"	"415"	"0"	"6"	"421"	"0"
"169"	"156"	"177"	"74"	"4"	"76"	"3"	"3"	"5"	"2"	"3"	"4"	"3"	"354"	"0"	"7"	"361"	"0"
"170"	"157"	"147"	"319"	"19"	"201"	"25"	"8"	"23"	"17"	"20"	"25"	"27"	"831"	"0"	"39"	"870"	"0"
"171"	"158"	"288"	"214"	"9"	"25"	"8"	"3"	"11"	"3"	"7"	"6"	"18"	"592"	"0"	"26"	"618"	"0"
"172"	"159"	"70"	"77"	"1"	"13"	"4"	"0"	"0"	"3"	"1"	"1"	"2"	"172"	"0"	"1"	"173"	"0"
"173"	"160"	"210"	"27"	"8"	"30"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"279"	"0"	"3"	"282"	"0"
"174"	"161"	"76"	"311"	"17"	"10"	"12"	"3"	"3"	"4"	"5"	"9"	"10"	"460"	"0"	"13"	"473"	"0"
"175"	"162"	"198"	"45"	"3"	"86"	"1"	"3"	"0"	"2"	"0"	"2"	"1"	"341"	"0"	"12"	"353"	"0"
"176"	"163"	"165"	"96"	"6"	"212"	"3"	"3"	"6"	"1"	"5"	"5"	"3"	"505"	"0"	"2"	"507"	"0"
"177"	"164"	"191"	"45"	"4"	"10"	"0"	"1"	"9"	"2"	"1"	"2"	"6"	"271"	"0"	"10"	"281"	"0"
"178"	"165"	"330"	"141"	"12"	"5"	"8"	"4"	"9"	"5"	"3"	"5"	"8"	"530"	"0"	"18"	"548"	"0"
"179"	"166"	"88"	"44"	"5"	"56"	"1"	"0"	"1"	"2"	"3"	"3"	"1"	"204"	"0"	"9"	"213"	"0"
"180"	"167"	"363"	"123"	"5"	"192"	"8"	"4"	"5"	"7"	"3"	"5"	"11"	"726"	"0"	"25"	"751"	"0"
"181"	"168"	"107"	"179"	"5"	"96"	"7"	"7"	"10"	"3"	"4"	"7"	"5"	"430"	"0"	"9"	"439"	"0"
"182"	"169"	"12"	"22"	"9"	"447"	"14"	"3"	"3"	"4"	"9"	"1"	"2"	"526"	"0"	"18"	"544"	"0"
"183"	"170"	"417"	"146"	"8"	"7"	"2"	"9"	"15"	"6"	"3"	"1"	"2"	"616"	"0"	"9"	"625"	"0"
"184"	"171"	"188"	"86"	"0"	"52"	"4"	"0"	"1"	"1"	"0"	"1"	"2"	"335"	"0"	"10"	"345"	"0"
"185"	"172"	"128"	"145"	"4"	"53"	"10"	"5"	"8"	"10"	"9"	"8"	"18"	"398"	"0"	"23"	"421"	"0"
"186"	"173"	"198"	"86"	"5"	"144"	"3"	"2"	"1"	"0"	"3"	"1"	"4"	"447"	"0"	"3"	"450"	"0"
"187"	"174"	"168"	"51"	"3"	"32"	"2"	"3"	"2"	"2"	"3"	"0"	"2"	"268"	"0"	"1"	"269"	"0"
"188"	"175"	"164"	"81"	"5"	"100"	"6"	"2"	"7"	"6"	"6"	"9"	"8"	"394"	"0"	"23"	"417"	"0"
"189"	"176"	"63"	"56"	"2"	"9"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"134"	"0"	"4"	"138"	"0"
"190"	"177"	"104"	"326"	"8"	"17"	"2"	"2"	"1"	"2"	"4"	"3"	"1"	"470"	"0"	"12"	"482"	"0"
"191"	"178"	"85"	"42"	"3"	"401"	"6"	"1"	"3"	"5"	"6"	"4"	"9"	"565"	"0"	"15"	"580"	"0"
