"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"12"	"10"	"58"	"364"	"39"	"4"	"1"	"5"	"0"	"7"	"10"	"5"	"4"	"507"	"0"	"12"	"519"	"0"
"26"	"13"	"10"	"37"	"416"	"57"	"6"	"2"	"5"	"1"	"6"	"13"	"3"	"5"	"561"	"0"	"7"	"568"	"0"
"27"	"14"	"6"	"25"	"263"	"145"	"4"	"3"	"5"	"5"	"2"	"11"	"10"	"8"	"487"	"0"	"15"	"502"	"0"
"28"	"15"	"11"	"114"	"456"	"19"	"1"	"2"	"11"	"2"	"2"	"3"	"2"	"3"	"626"	"0"	"7"	"633"	"0"
"29"	"16"	"21"	"173"	"251"	"390"	"7"	"5"	"12"	"2"	"5"	"10"	"5"	"8"	"889"	"0"	"12"	"901"	"0"
"30"	"17"	"18"	"148"	"548"	"109"	"11"	"5"	"3"	"1"	"2"	"5"	"1"	"1"	"852"	"0"	"6"	"858"	"0"
"31"	"18"	"9"	"37"	"221"	"121"	"5"	"3"	"3"	"5"	"6"	"4"	"4"	"5"	"423"	"0"	"3"	"426"	"0"
"32"	"19"	"16"	"60"	"320"	"209"	"8"	"7"	"11"	"4"	"4"	"13"	"12"	"6"	"670"	"0"	"17"	"687"	"0"
"33"	"20"	"16"	"54"	"154"	"222"	"5"	"2"	"7"	"2"	"2"	"1"	"3"	"3"	"471"	"0"	"3"	"474"	"0"
"34"	"21"	"7"	"32"	"438"	"60"	"6"	"2"	"3"	"3"	"3"	"13"	"6"	"1"	"574"	"0"	"1"	"575"	"0"
"35"	"22"	"17"	"17"	"125"	"649"	"14"	"7"	"14"	"6"	"11"	"13"	"6"	"8"	"887"	"0"	"22"	"909"	"0"
"36"	"23"	"1"	"3"	"8"	"700"	"2"	"0"	"5"	"0"	"1"	"0"	"0"	"1"	"721"	"0"	"2"	"723"	"0"
"37"	"24"	"5"	"17"	"373"	"29"	"0"	"0"	"3"	"1"	"0"	"4"	"10"	"3"	"445"	"0"	"15"	"460"	"0"
"38"	"25"	"6"	"68"	"413"	"29"	"3"	"0"	"9"	"0"	"0"	"6"	"3"	"2"	"539"	"0"	"5"	"544"	"0"
"39"	"26"	"7"	"17"	"500"	"47"	"4"	"1"	"0"	"0"	"2"	"4"	"1"	"2"	"585"	"0"	"6"	"591"	"0"
"40"	"27"	"4"	"50"	"423"	"313"	"3"	"4"	"4"	"2"	"3"	"11"	"4"	"4"	"825"	"0"	"14"	"839"	"0"
"41"	"28"	"9"	"54"	"480"	"58"	"3"	"1"	"4"	"1"	"1"	"6"	"3"	"3"	"623"	"0"	"7"	"630"	"0"
"42"	"29"	"30"	"162"	"177"	"499"	"29"	"4"	"10"	"11"	"12"	"17"	"12"	"6"	"969"	"0"	"28"	"997"	"0"
"43"	"30"	"13"	"120"	"85"	"225"	"10"	"5"	"4"	"2"	"2"	"13"	"7"	"9"	"495"	"0"	"24"	"519"	"0"
"44"	"31"	"12"	"23"	"52"	"336"	"13"	"5"	"8"	"1"	"5"	"5"	"2"	"5"	"467"	"0"	"7"	"474"	"0"
"45"	"32"	"14"	"10"	"39"	"417"	"15"	"3"	"6"	"3"	"3"	"3"	"1"	"2"	"516"	"0"	"8"	"524"	"0"
"46"	"33"	"9"	"58"	"107"	"630"	"6"	"4"	"1"	"5"	"2"	"13"	"8"	"5"	"848"	"0"	"18"	"866"	"0"
"47"	"34"	"6"	"90"	"90"	"450"	"5"	"1"	"3"	"2"	"5"	"18"	"3"	"5"	"678"	"0"	"22"	"700"	"0"
"48"	"35"	"22"	"175"	"104"	"250"	"10"	"5"	"6"	"5"	"3"	"9"	"8"	"5"	"602"	"0"	"11"	"613"	"0"
"49"	"36"	"7"	"78"	"290"	"23"	"0"	"3"	"1"	"4"	"2"	"2"	"7"	"2"	"419"	"0"	"2"	"421"	"0"
"50"	"37"	"22"	"68"	"121"	"334"	"12"	"20"	"8"	"5"	"6"	"12"	"10"	"14"	"632"	"0"	"23"	"655"	"0"
"51"	"38"	"18"	"19"	"153"	"218"	"2"	"1"	"5"	"3"	"2"	"9"	"2"	"9"	"441"	"0"	"16"	"457"	"0"
"52"	"39"	"9"	"8"	"216"	"214"	"13"	"16"	"14"	"1"	"2"	"7"	"5"	"5"	"510"	"0"	"8"	"518"	"0"
"53"	"40"	"38"	"75"	"143"	"334"	"17"	"11"	"14"	"7"	"8"	"2"	"4"	"9"	"662"	"0"	"18"	"680"	"0"
"54"	"41"	"21"	"103"	"202"	"340"	"23"	"14"	"13"	"5"	"8"	"14"	"8"	"11"	"762"	"0"	"10"	"772"	"0"
"55"	"42"	"3"	"19"	"106"	"386"	"9"	"3"	"4"	"3"	"5"	"7"	"3"	"10"	"558"	"0"	"18"	"576"	"0"
"56"	"43"	"8"	"66"	"57"	"262"	"5"	"3"	"11"	"3"	"4"	"8"	"8"	"8"	"443"	"0"	"16"	"459"	"0"
"57"	"44"	"13"	"91"	"299"	"210"	"8"	"6"	"9"	"2"	"7"	"21"	"11"	"7"	"684"	"0"	"30"	"714"	"0"
"58"	"45"	"5"	"42"	"303"	"213"	"15"	"6"	"11"	"2"	"8"	"11"	"19"	"5"	"640"	"0"	"30"	"670"	"0"
"59"	"46"	"41"	"590"	"43"	"174"	"22"	"4"	"6"	"5"	"0"	"7"	"6"	"8"	"906"	"0"	"11"	"917"	"0"
"60"	"47"	"28"	"472"	"23"	"146"	"8"	"4"	"3"	"2"	"5"	"7"	"3"	"6"	"707"	"0"	"3"	"710"	"0"
"61"	"48"	"29"	"241"	"359"	"153"	"5"	"2"	"11"	"1"	"4"	"4"	"2"	"2"	"813"	"0"	"1"	"814"	"0"
"62"	"49"	"5"	"23"	"33"	"203"	"3"	"1"	"2"	"0"	"0"	"6"	"1"	"0"	"277"	"0"	"1"	"278"	"0"
"63"	"50"	"28"	"84"	"162"	"537"	"26"	"6"	"8"	"7"	"5"	"16"	"4"	"9"	"892"	"0"	"15"	"907"	"0"
"64"	"51"	"32"	"181"	"66"	"193"	"17"	"2"	"7"	"1"	"1"	"7"	"2"	"3"	"512"	"0"	"9"	"521"	"0"
"65"	"52"	"23"	"128"	"67"	"311"	"13"	"6"	"13"	"5"	"13"	"30"	"15"	"14"	"638"	"0"	"37"	"675"	"0"
"66"	"53"	"5"	"180"	"44"	"156"	"3"	"2"	"7"	"1"	"4"	"10"	"5"	"13"	"430"	"0"	"35"	"465"	"0"
"67"	"54"	"11"	"131"	"57"	"245"	"14"	"1"	"7"	"6"	"4"	"11"	"7"	"17"	"511"	"0"	"23"	"534"	"0"
"68"	"55"	"47"	"267"	"100"	"268"	"10"	"5"	"9"	"5"	"6"	"13"	"16"	"7"	"753"	"0"	"38"	"791"	"0"
"69"	"56"	"17"	"356"	"35"	"83"	"6"	"2"	"3"	"2"	"1"	"5"	"8"	"5"	"523"	"0"	"11"	"534"	"0"
"70"	"57"	"18"	"287"	"10"	"108"	"1"	"0"	"4"	"1"	"1"	"3"	"4"	"7"	"444"	"0"	"8"	"452"	"0"
"71"	"58"	"16"	"68"	"113"	"156"	"10"	"2"	"4"	"1"	"2"	"2"	"1"	"2"	"377"	"0"	"1"	"378"	"0"
"72"	"59"	"4"	"152"	"18"	"16"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"5"	"198"	"0"	"14"	"212"	"0"
"73"	"60"	"19"	"171"	"133"	"107"	"11"	"5"	"5"	"3"	"5"	"8"	"3"	"12"	"482"	"0"	"34"	"516"	"0"
"74"	"61"	"9"	"183"	"133"	"231"	"13"	"3"	"6"	"4"	"3"	"8"	"6"	"12"	"611"	"0"	"10"	"621"	"0"
"75"	"62"	"9"	"152"	"95"	"348"	"7"	"2"	"5"	"2"	"3"	"7"	"2"	"5"	"637"	"0"	"10"	"647"	"0"
"76"	"63"	"2"	"2"	"194"	"337"	"7"	"1"	"3"	"2"	"2"	"5"	"13"	"8"	"576"	"0"	"33"	"609"	"0"
"77"	"64"	"7"	"1"	"158"	"227"	"3"	"0"	"1"	"1"	"2"	"1"	"3"	"1"	"405"	"0"	"3"	"408"	"0"
"78"	"65"	"16"	"68"	"52"	"404"	"23"	"3"	"9"	"5"	"8"	"21"	"10"	"12"	"631"	"0"	"21"	"652"	"0"
"79"	"66"	"3"	"49"	"82"	"404"	"1"	"5"	"8"	"3"	"8"	"10"	"6"	"10"	"589"	"0"	"2"	"591"	"0"
"80"	"67"	"3"	"16"	"86"	"418"	"10"	"3"	"2"	"2"	"1"	"8"	"4"	"2"	"555"	"0"	"10"	"565"	"0"
"81"	"68"	"12"	"62"	"184"	"610"	"14"	"4"	"9"	"1"	"4"	"12"	"3"	"4"	"919"	"0"	"8"	"927"	"0"
"82"	"69"	"10"	"78"	"234"	"325"	"16"	"4"	"6"	"5"	"4"	"13"	"7"	"14"	"716"	"0"	"16"	"732"	"0"
"83"	"70"	"28"	"119"	"457"	"198"	"6"	"9"	"8"	"6"	"0"	"6"	"4"	"4"	"845"	"0"	"8"	"853"	"0"
"84"	"71"	"18"	"44"	"160"	"559"	"13"	"3"	"6"	"3"	"1"	"7"	"2"	"8"	"824"	"0"	"13"	"837"	"0"
"85"	"72"	"4"	"40"	"291"	"17"	"0"	"3"	"2"	"0"	"1"	"3"	"4"	"1"	"366"	"0"	"4"	"370"	"0"
"86"	"73"	"1"	"14"	"56"	"98"	"2"	"0"	"3"	"1"	"1"	"5"	"1"	"1"	"183"	"0"	"2"	"185"	"0"
"87"	"74"	"4"	"25"	"116"	"501"	"10"	"2"	"5"	"3"	"1"	"6"	"1"	"1"	"675"	"0"	"8"	"683"	"0"
"88"	"75"	"3"	"27"	"93"	"686"	"16"	"7"	"3"	"5"	"6"	"11"	"3"	"0"	"860"	"0"	"19"	"879"	"0"
"89"	"76"	"16"	"68"	"136"	"411"	"15"	"1"	"3"	"4"	"2"	"2"	"0"	"4"	"662"	"0"	"5"	"667"	"0"
"90"	"77"	"7"	"67"	"44"	"177"	"7"	"2"	"5"	"4"	"1"	"15"	"2"	"1"	"332"	"0"	"9"	"341"	"0"
"91"	"78"	"4"	"56"	"15"	"126"	"3"	"0"	"2"	"1"	"1"	"3"	"1"	"3"	"215"	"0"	"5"	"220"	"0"
"92"	"79"	"8"	"69"	"25"	"172"	"9"	"4"	"3"	"2"	"7"	"13"	"7"	"11"	"330"	"0"	"19"	"349"	"0"
"93"	"80"	"39"	"84"	"150"	"437"	"14"	"10"	"21"	"13"	"7"	"15"	"8"	"13"	"811"	"0"	"18"	"829"	"0"
"94"	"81"	"22"	"228"	"109"	"134"	"8"	"7"	"8"	"3"	"3"	"9"	"5"	"7"	"543"	"0"	"20"	"563"	"0"
"95"	"82"	"9"	"31"	"263"	"185"	"2"	"1"	"5"	"5"	"2"	"15"	"5"	"10"	"533"	"0"	"12"	"545"	"0"
"96"	"83"	"13"	"82"	"33"	"329"	"7"	"4"	"6"	"2"	"3"	"5"	"2"	"6"	"492"	"0"	"8"	"500"	"0"
"97"	"84"	"10"	"31"	"177"	"265"	"11"	"6"	"4"	"4"	"3"	"10"	"3"	"2"	"526"	"0"	"7"	"533"	"0"
"98"	"85"	"6"	"10"	"107"	"279"	"5"	"5"	"1"	"4"	"1"	"4"	"0"	"3"	"425"	"0"	"3"	"428"	"0"
"99"	"86"	"10"	"54"	"178"	"400"	"5"	"5"	"5"	"1"	"3"	"2"	"6"	"4"	"673"	"0"	"10"	"683"	"0"
"100"	"87"	"8"	"210"	"169"	"126"	"8"	"0"	"2"	"4"	"2"	"8"	"11"	"14"	"562"	"0"	"11"	"573"	"0"
"101"	"88"	"6"	"173"	"181"	"286"	"8"	"3"	"5"	"3"	"7"	"14"	"10"	"6"	"702"	"0"	"25"	"727"	"0"
"102"	"89"	"16"	"295"	"339"	"240"	"14"	"2"	"8"	"3"	"4"	"9"	"5"	"14"	"949"	"0"	"6"	"955"	"0"
"103"	"90"	"3"	"243"	"63"	"29"	"7"	"1"	"2"	"0"	"1"	"3"	"9"	"3"	"364"	"0"	"6"	"370"	"0"
"104"	"91"	"3"	"318"	"59"	"74"	"5"	"0"	"4"	"0"	"1"	"1"	"1"	"5"	"471"	"0"	"3"	"474"	"0"
"105"	"92"	"9"	"200"	"41"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"259"	"0"	"1"	"260"	"0"
"106"	"93"	"3"	"34"	"202"	"447"	"18"	"3"	"3"	"1"	"8"	"15"	"12"	"16"	"762"	"0"	"26"	"788"	"0"
"107"	"94"	"9"	"10"	"45"	"561"	"10"	"4"	"1"	"4"	"0"	"7"	"2"	"2"	"655"	"0"	"8"	"663"	"0"
"108"	"95"	"8"	"72"	"226"	"416"	"13"	"2"	"6"	"2"	"5"	"14"	"7"	"8"	"779"	"0"	"18"	"797"	"0"
"109"	"96"	"16"	"55"	"162"	"383"	"16"	"2"	"3"	"1"	"1"	"24"	"9"	"9"	"681"	"0"	"21"	"702"	"0"
"110"	"97"	"24"	"307"	"170"	"174"	"9"	"17"	"24"	"1"	"11"	"14"	"10"	"2"	"763"	"0"	"11"	"774"	"0"
"111"	"98"	"9"	"63"	"95"	"413"	"8"	"5"	"2"	"4"	"0"	"12"	"1"	"6"	"618"	"0"	"4"	"622"	"0"
"112"	"99"	"12"	"84"	"188"	"367"	"15"	"3"	"3"	"0"	"5"	"11"	"3"	"3"	"694"	"0"	"12"	"706"	"0"
"113"	"100"	"3"	"147"	"126"	"110"	"4"	"1"	"3"	"4"	"4"	"2"	"15"	"6"	"425"	"0"	"13"	"438"	"0"
"114"	"101"	"5"	"186"	"169"	"146"	"3"	"3"	"2"	"2"	"5"	"13"	"8"	"8"	"550"	"0"	"10"	"560"	"0"
"115"	"102"	"5"	"110"	"297"	"106"	"5"	"2"	"2"	"3"	"3"	"5"	"5"	"6"	"549"	"0"	"13"	"562"	"0"
"116"	"103"	"2"	"304"	"82"	"99"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"492"	"0"	"1"	"493"	"0"
"117"	"104"	"2"	"367"	"84"	"160"	"3"	"4"	"1"	"0"	"0"	"1"	"3"	"1"	"626"	"0"	"4"	"630"	"0"
"118"	"105"	"8"	"236"	"133"	"210"	"5"	"2"	"2"	"3"	"3"	"11"	"8"	"19"	"640"	"0"	"11"	"651"	"0"
"119"	"106"	"12"	"208"	"206"	"246"	"6"	"4"	"6"	"4"	"2"	"9"	"0"	"2"	"705"	"0"	"2"	"707"	"0"
"120"	"107"	"13"	"155"	"98"	"413"	"16"	"4"	"6"	"6"	"1"	"25"	"7"	"20"	"764"	"0"	"17"	"781"	"0"
"121"	"107A"	"6"	"26"	"24"	"406"	"6"	"4"	"4"	"3"	"1"	"6"	"3"	"4"	"493"	"0"	"5"	"498"	"0"
"122"	"108"	"3"	"245"	"188"	"173"	"2"	"0"	"7"	"0"	"2"	"7"	"1"	"7"	"635"	"0"	"3"	"638"	"0"
"123"	"109"	"11"	"263"	"147"	"231"	"2"	"2"	"5"	"0"	"2"	"8"	"3"	"6"	"680"	"0"	"5"	"685"	"0"
"124"	"110"	"5"	"586"	"159"	"192"	"5"	"1"	"8"	"2"	"4"	"5"	"5"	"7"	"979"	"0"	"8"	"987"	"0"
"125"	"111"	"2"	"322"	"271"	"199"	"8"	"1"	"4"	"1"	"3"	"8"	"5"	"2"	"826"	"0"	"13"	"839"	"0"
"126"	"112"	"5"	"305"	"271"	"139"	"2"	"0"	"16"	"0"	"4"	"2"	"1"	"0"	"745"	"0"	"3"	"748"	"0"
"127"	"113"	"9"	"231"	"148"	"233"	"7"	"1"	"4"	"2"	"2"	"5"	"2"	"1"	"645"	"0"	"3"	"648"	"0"
"128"	"114"	"14"	"513"	"181"	"184"	"11"	"3"	"10"	"3"	"7"	"16"	"10"	"11"	"963"	"0"	"9"	"972"	"0"
"129"	"115"	"10"	"254"	"132"	"373"	"9"	"1"	"4"	"2"	"6"	"21"	"4"	"11"	"827"	"0"	"15"	"842"	"0"
"130"	"116"	"11"	"170"	"101"	"272"	"11"	"4"	"2"	"1"	"5"	"64"	"16"	"2"	"659"	"0"	"22"	"681"	"0"
"131"	"117"	"15"	"53"	"127"	"802"	"24"	"2"	"5"	"4"	"3"	"5"	"2"	"4"	"1046"	"0"	"4"	"1050"	"0"
"132"	"118"	"12"	"286"	"287"	"332"	"12"	"2"	"6"	"8"	"6"	"14"	"17"	"12"	"994"	"0"	"33"	"1027"	"0"
"133"	"119"	"6"	"78"	"171"	"337"	"7"	"2"	"3"	"2"	"3"	"18"	"5"	"4"	"636"	"0"	"9"	"645"	"0"
"134"	"120"	"8"	"179"	"433"	"164"	"6"	"2"	"12"	"5"	"1"	"15"	"5"	"7"	"837"	"0"	"5"	"842"	"0"
"135"	"121"	"4"	"43"	"184"	"544"	"7"	"1"	"5"	"2"	"2"	"4"	"2"	"2"	"800"	"0"	"11"	"811"	"0"
"136"	"122"	"5"	"245"	"213"	"224"	"3"	"0"	"5"	"3"	"0"	"7"	"3"	"5"	"713"	"0"	"10"	"723"	"0"
"137"	"123"	"1"	"27"	"117"	"192"	"6"	"1"	"3"	"3"	"5"	"7"	"8"	"9"	"379"	"0"	"10"	"389"	"0"
"138"	"124"	"6"	"268"	"325"	"113"	"4"	"1"	"9"	"1"	"1"	"4"	"2"	"4"	"738"	"0"	"3"	"741"	"0"
"139"	"125"	"12"	"574"	"110"	"157"	"4"	"0"	"8"	"3"	"1"	"10"	"8"	"15"	"902"	"0"	"20"	"922"	"0"
"140"	"126"	"3"	"359"	"69"	"222"	"4"	"1"	"2"	"1"	"0"	"2"	"7"	"4"	"674"	"0"	"8"	"682"	"0"
"141"	"127"	"6"	"247"	"59"	"217"	"5"	"1"	"2"	"0"	"2"	"6"	"6"	"5"	"556"	"0"	"9"	"565"	"0"
"142"	"128"	"3"	"262"	"250"	"87"	"4"	"2"	"5"	"2"	"8"	"20"	"8"	"6"	"657"	"0"	"13"	"670"	"0"
"143"	"129"	"6"	"207"	"241"	"280"	"6"	"1"	"5"	"6"	"4"	"18"	"10"	"9"	"793"	"0"	"12"	"805"	"0"
"144"	"130"	"6"	"45"	"319"	"159"	"10"	"4"	"4"	"1"	"3"	"30"	"5"	"12"	"598"	"0"	"15"	"613"	"0"
"145"	"131"	"17"	"112"	"184"	"362"	"5"	"3"	"7"	"3"	"4"	"8"	"5"	"10"	"720"	"0"	"4"	"724"	"0"
"146"	"132"	"10"	"71"	"272"	"278"	"9"	"3"	"5"	"4"	"3"	"14"	"7"	"6"	"682"	"0"	"10"	"692"	"0"
"147"	"133"	"22"	"250"	"188"	"129"	"8"	"1"	"6"	"4"	"8"	"23"	"14"	"6"	"659"	"0"	"33"	"692"	"0"
"148"	"134"	"16"	"106"	"105"	"347"	"11"	"2"	"4"	"0"	"3"	"13"	"5"	"5"	"617"	"0"	"10"	"627"	"0"
"149"	"135"	"15"	"146"	"293"	"232"	"12"	"1"	"6"	"5"	"7"	"28"	"7"	"3"	"755"	"0"	"6"	"761"	"0"
"150"	"136"	"15"	"247"	"77"	"154"	"2"	"0"	"0"	"0"	"1"	"7"	"1"	"2"	"506"	"0"	"8"	"514"	"0"
"151"	"137"	"8"	"145"	"79"	"103"	"5"	"2"	"0"	"3"	"2"	"7"	"5"	"2"	"361"	"0"	"11"	"372"	"0"
"152"	"138"	"14"	"206"	"252"	"116"	"2"	"3"	"4"	"10"	"1"	"7"	"7"	"11"	"633"	"0"	"20"	"653"	"0"
"153"	"139"	"12"	"262"	"200"	"24"	"3"	"2"	"4"	"2"	"0"	"3"	"2"	"3"	"517"	"0"	"3"	"520"	"0"
"154"	"140"	"6"	"175"	"270"	"26"	"1"	"1"	"6"	"3"	"3"	"11"	"15"	"7"	"524"	"0"	"22"	"546"	"0"
"155"	"141"	"4"	"187"	"399"	"161"	"6"	"1"	"8"	"4"	"9"	"11"	"10"	"8"	"808"	"0"	"17"	"825"	"0"
"156"	"142"	"14"	"204"	"224"	"240"	"4"	"3"	"7"	"0"	"1"	"2"	"2"	"6"	"707"	"0"	"4"	"711"	"0"
"157"	"143"	"9"	"185"	"326"	"172"	"7"	"4"	"4"	"1"	"1"	"15"	"9"	"3"	"736"	"0"	"10"	"746"	"0"
"158"	"144"	"18"	"46"	"289"	"158"	"11"	"3"	"5"	"0"	"4"	"7"	"1"	"4"	"546"	"0"	"6"	"552"	"0"
"159"	"145"	"9"	"31"	"122"	"457"	"15"	"4"	"7"	"12"	"13"	"31"	"18"	"11"	"730"	"0"	"40"	"770"	"0"
"160"	"146"	"18"	"195"	"306"	"249"	"5"	"5"	"4"	"3"	"7"	"19"	"14"	"17"	"842"	"0"	"35"	"877"	"0"
"161"	"147"	"9"	"22"	"55"	"228"	"7"	"4"	"3"	"3"	"3"	"4"	"1"	"3"	"342"	"0"	"2"	"344"	"0"
"162"	"148"	"6"	"8"	"70"	"274"	"13"	"4"	"5"	"6"	"5"	"9"	"9"	"10"	"419"	"0"	"35"	"454"	"0"
"163"	"149"	"8"	"17"	"92"	"151"	"7"	"6"	"5"	"6"	"6"	"15"	"7"	"3"	"323"	"0"	"31"	"354"	"0"
"164"	"150"	"32"	"43"	"349"	"306"	"12"	"7"	"15"	"7"	"5"	"5"	"7"	"10"	"798"	"0"	"15"	"813"	"0"
"165"	"151"	"9"	"80"	"107"	"309"	"16"	"4"	"6"	"4"	"4"	"12"	"2"	"12"	"565"	"0"	"21"	"586"	"0"
"166"	"152"	"16"	"38"	"65"	"366"	"13"	"1"	"6"	"2"	"1"	"8"	"3"	"5"	"524"	"0"	"6"	"530"	"0"
"167"	"153"	"9"	"174"	"254"	"230"	"15"	"3"	"8"	"3"	"7"	"28"	"16"	"6"	"753"	"0"	"10"	"763"	"0"
"168"	"154"	"9"	"260"	"304"	"140"	"4"	"5"	"6"	"3"	"6"	"11"	"10"	"9"	"767"	"0"	"23"	"790"	"0"
"169"	"155"	"8"	"29"	"133"	"215"	"7"	"3"	"9"	"5"	"4"	"7"	"2"	"9"	"431"	"0"	"9"	"440"	"0"
"170"	"156"	"19"	"327"	"82"	"273"	"12"	"2"	"10"	"8"	"5"	"15"	"7"	"11"	"771"	"0"	"9"	"780"	"0"
"171"	"157"	"9"	"55"	"410"	"79"	"2"	"3"	"11"	"5"	"8"	"20"	"18"	"11"	"631"	"0"	"23"	"654"	"0"
"172"	"158"	"8"	"111"	"163"	"125"	"3"	"1"	"7"	"9"	"4"	"8"	"4"	"5"	"448"	"0"	"4"	"452"	"0"
"173"	"159"	"3"	"11"	"149"	"12"	"0"	"0"	"1"	"2"	"0"	"5"	"7"	"7"	"197"	"0"	"11"	"208"	"0"
"174"	"160"	"12"	"156"	"56"	"186"	"11"	"7"	"7"	"0"	"9"	"12"	"8"	"11"	"475"	"0"	"17"	"492"	"0"
"175"	"161"	"18"	"34"	"241"	"263"	"6"	"5"	"7"	"0"	"6"	"9"	"2"	"6"	"597"	"0"	"5"	"602"	"0"
"176"	"162"	"28"	"37"	"102"	"383"	"10"	"8"	"13"	"9"	"1"	"8"	"8"	"11"	"618"	"0"	"11"	"629"	"0"
"177"	"163"	"12"	"160"	"280"	"228"	"10"	"4"	"7"	"2"	"4"	"15"	"8"	"12"	"742"	"0"	"13"	"755"	"0"
"178"	"164"	"27"	"329"	"188"	"150"	"11"	"0"	"8"	"3"	"10"	"16"	"10"	"11"	"763"	"0"	"10"	"773"	"0"
"179"	"165"	"18"	"150"	"346"	"386"	"12"	"8"	"9"	"3"	"4"	"16"	"3"	"8"	"963"	"0"	"9"	"972"	"0"
"180"	"166"	"7"	"34"	"135"	"587"	"6"	"2"	"4"	"5"	"1"	"5"	"9"	"10"	"805"	"0"	"8"	"813"	"0"
"181"	"167"	"6"	"127"	"112"	"186"	"13"	"2"	"5"	"4"	"3"	"9"	"6"	"4"	"477"	"0"	"11"	"488"	"0"
