"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"9"	"166"	"3"	"185"	"67"	"2"	"3"	"5"	"0"	"1"	"70"	"2"	"5"	"9"	"14"	"3"	"535"	"0"	"15"	"550"	"0"
"23"	"10"	"51"	"2"	"80"	"64"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"6"	"3"	"1"	"210"	"0"	"1"	"211"	"0"
"24"	"11"	"302"	"14"	"66"	"285"	"6"	"3"	"3"	"3"	"4"	"92"	"7"	"28"	"1"	"2"	"0"	"816"	"0"	"9"	"825"	"0"
"25"	"12"	"168"	"5"	"231"	"268"	"5"	"4"	"1"	"4"	"2"	"7"	"0"	"9"	"4"	"11"	"3"	"722"	"0"	"4"	"726"	"0"
"26"	"13"	"24"	"6"	"375"	"19"	"3"	"3"	"3"	"0"	"1"	"4"	"3"	"2"	"19"	"15"	"3"	"480"	"0"	"15"	"495"	"0"
"27"	"14"	"126"	"6"	"346"	"30"	"5"	"7"	"4"	"2"	"1"	"24"	"2"	"2"	"10"	"15"	"1"	"581"	"0"	"13"	"594"	"0"
"28"	"15"	"60"	"5"	"246"	"62"	"4"	"5"	"2"	"1"	"1"	"4"	"0"	"4"	"6"	"3"	"3"	"406"	"0"	"3"	"409"	"0"
"29"	"16"	"25"	"4"	"366"	"43"	"1"	"3"	"1"	"23"	"3"	"10"	"1"	"3"	"5"	"8"	"3"	"499"	"0"	"2"	"501"	"0"
"30"	"16A"	"72"	"4"	"276"	"102"	"3"	"1"	"1"	"9"	"1"	"14"	"2"	"3"	"2"	"3"	"0"	"493"	"0"	"3"	"496"	"0"
"31"	"17"	"37"	"0"	"186"	"168"	"2"	"2"	"2"	"4"	"1"	"106"	"0"	"5"	"8"	"6"	"1"	"528"	"0"	"3"	"531"	"0"
"32"	"18"	"47"	"3"	"100"	"438"	"7"	"2"	"5"	"12"	"1"	"73"	"4"	"9"	"8"	"3"	"1"	"713"	"0"	"3"	"716"	"0"
"33"	"19"	"70"	"35"	"118"	"417"	"6"	"11"	"3"	"3"	"5"	"71"	"2"	"5"	"6"	"5"	"0"	"757"	"0"	"5"	"762"	"0"
"34"	"20"	"21"	"7"	"692"	"35"	"2"	"4"	"2"	"1"	"1"	"1"	"1"	"3"	"18"	"35"	"4"	"827"	"0"	"6"	"833"	"0"
"35"	"21"	"9"	"0"	"846"	"12"	"1"	"2"	"0"	"1"	"0"	"210"	"1"	"8"	"2"	"4"	"0"	"1096"	"0"	"0"	"1096"	"0"
"36"	"22"	"18"	"0"	"203"	"105"	"5"	"2"	"0"	"3"	"1"	"20"	"1"	"1"	"5"	"4"	"0"	"368"	"0"	"2"	"370"	"0"
"37"	"22A"	"25"	"1"	"232"	"227"	"5"	"3"	"2"	"2"	"2"	"49"	"5"	"5"	"7"	"3"	"3"	"571"	"0"	"1"	"572"	"0"
"38"	"23"	"6"	"3"	"187"	"52"	"1"	"3"	"0"	"0"	"0"	"13"	"2"	"2"	"15"	"7"	"2"	"293"	"0"	"6"	"299"	"0"
"39"	"24"	"35"	"7"	"266"	"40"	"3"	"6"	"4"	"6"	"1"	"75"	"2"	"8"	"5"	"24"	"4"	"486"	"0"	"9"	"495"	"0"
"40"	"25"	"23"	"3"	"467"	"35"	"1"	"3"	"0"	"0"	"1"	"13"	"1"	"2"	"12"	"21"	"2"	"584"	"0"	"2"	"586"	"0"
"41"	"26"	"59"	"0"	"198"	"402"	"10"	"1"	"0"	"1"	"2"	"33"	"3"	"3"	"4"	"4"	"1"	"721"	"0"	"5"	"726"	"0"
"42"	"27"	"74"	"0"	"15"	"369"	"7"	"5"	"3"	"2"	"6"	"160"	"6"	"16"	"14"	"11"	"6"	"694"	"0"	"13"	"707"	"0"
"43"	"28"	"30"	"6"	"126"	"91"	"6"	"1"	"6"	"6"	"8"	"363"	"6"	"12"	"5"	"4"	"3"	"673"	"0"	"5"	"678"	"0"
"44"	"28A"	"11"	"1"	"326"	"35"	"0"	"3"	"1"	"1"	"0"	"67"	"0"	"1"	"5"	"8"	"0"	"459"	"0"	"1"	"460"	"0"
"45"	"29"	"66"	"9"	"196"	"342"	"6"	"5"	"2"	"4"	"1"	"16"	"1"	"2"	"10"	"13"	"6"	"679"	"0"	"8"	"687"	"0"
"46"	"30"	"17"	"3"	"22"	"107"	"4"	"1"	"0"	"5"	"5"	"53"	"1"	"4"	"1"	"5"	"1"	"229"	"0"	"1"	"230"	"0"
"47"	"31"	"53"	"5"	"27"	"310"	"4"	"6"	"12"	"7"	"8"	"198"	"4"	"15"	"10"	"5"	"6"	"670"	"0"	"15"	"685"	"0"
"48"	"32"	"65"	"33"	"327"	"119"	"8"	"4"	"5"	"2"	"3"	"49"	"0"	"4"	"11"	"19"	"9"	"658"	"0"	"2"	"660"	"0"
"49"	"33"	"43"	"6"	"452"	"17"	"2"	"0"	"2"	"3"	"0"	"3"	"0"	"2"	"12"	"20"	"3"	"565"	"0"	"5"	"570"	"0"
"50"	"34"	"43"	"1"	"145"	"18"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"0"	"216"	"0"	"0"	"216"	"0"
"51"	"35"	"55"	"4"	"204"	"31"	"3"	"3"	"0"	"1"	"0"	"42"	"0"	"6"	"5"	"6"	"2"	"362"	"0"	"2"	"364"	"0"
"52"	"36"	"3"	"1"	"310"	"9"	"1"	"1"	"1"	"0"	"3"	"0"	"0"	"0"	"3"	"8"	"0"	"340"	"0"	"1"	"341"	"0"
"53"	"37"	"39"	"1"	"578"	"78"	"1"	"3"	"1"	"1"	"1"	"10"	"4"	"4"	"8"	"8"	"2"	"739"	"0"	"6"	"745"	"0"
"54"	"38"	"84"	"11"	"93"	"652"	"12"	"7"	"0"	"2"	"4"	"8"	"7"	"12"	"29"	"10"	"3"	"934"	"0"	"16"	"950"	"0"
"55"	"39"	"26"	"11"	"56"	"488"	"1"	"3"	"3"	"0"	"4"	"5"	"2"	"8"	"8"	"6"	"1"	"622"	"0"	"9"	"631"	"0"
"56"	"40"	"31"	"103"	"38"	"452"	"3"	"5"	"0"	"1"	"6"	"53"	"2"	"8"	"8"	"7"	"4"	"721"	"0"	"9"	"730"	"0"
"57"	"41"	"39"	"2"	"387"	"45"	"2"	"0"	"2"	"3"	"0"	"6"	"3"	"1"	"10"	"22"	"2"	"524"	"0"	"1"	"525"	"0"
"58"	"42"	"31"	"4"	"393"	"15"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"3"	"11"	"1"	"465"	"0"	"10"	"475"	"0"
"59"	"43"	"64"	"2"	"488"	"43"	"2"	"5"	"1"	"1"	"1"	"7"	"3"	"1"	"6"	"8"	"3"	"635"	"0"	"6"	"641"	"0"
"60"	"44"	"10"	"2"	"554"	"12"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"5"	"0"	"585"	"0"	"2"	"587"	"0"
"61"	"45"	"1"	"0"	"705"	"15"	"3"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"12"	"7"	"2"	"747"	"0"	"0"	"747"	"0"
"62"	"46"	"27"	"4"	"229"	"199"	"5"	"2"	"0"	"1"	"0"	"23"	"1"	"0"	"4"	"1"	"0"	"496"	"0"	"1"	"497"	"0"
"63"	"47"	"13"	"4"	"890"	"54"	"2"	"4"	"1"	"0"	"0"	"3"	"1"	"1"	"8"	"7"	"1"	"989"	"0"	"7"	"996"	"0"
"64"	"48"	"9"	"2"	"668"	"27"	"0"	"1"	"0"	"0"	"0"	"4"	"0"	"1"	"4"	"5"	"0"	"721"	"0"	"1"	"722"	"0"
"65"	"49"	"14"	"4"	"336"	"31"	"2"	"1"	"2"	"1"	"2"	"4"	"0"	"4"	"7"	"17"	"1"	"426"	"0"	"5"	"431"	"0"
"66"	"50"	"22"	"2"	"583"	"14"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"2"	"0"	"628"	"0"	"1"	"629"	"0"
"67"	"51"	"178"	"2"	"21"	"103"	"7"	"6"	"8"	"24"	"4"	"109"	"6"	"4"	"10"	"6"	"10"	"498"	"0"	"15"	"513"	"0"
"68"	"52"	"32"	"27"	"108"	"251"	"6"	"4"	"5"	"2"	"3"	"86"	"7"	"18"	"7"	"13"	"1"	"570"	"0"	"9"	"579"	"0"
"69"	"53"	"30"	"10"	"207"	"97"	"2"	"2"	"0"	"0"	"2"	"52"	"4"	"2"	"6"	"8"	"1"	"423"	"0"	"2"	"425"	"0"
"70"	"54"	"14"	"0"	"373"	"44"	"4"	"7"	"3"	"0"	"3"	"119"	"2"	"6"	"3"	"3"	"1"	"582"	"0"	"1"	"583"	"0"
"71"	"55"	"101"	"6"	"74"	"442"	"4"	"8"	"5"	"1"	"4"	"170"	"6"	"9"	"12"	"5"	"6"	"853"	"0"	"10"	"863"	"0"
"72"	"56"	"61"	"2"	"244"	"257"	"6"	"1"	"1"	"2"	"1"	"76"	"4"	"5"	"10"	"3"	"6"	"679"	"0"	"2"	"681"	"0"
"73"	"57"	"41"	"2"	"259"	"17"	"1"	"3"	"5"	"9"	"5"	"113"	"2"	"6"	"4"	"6"	"2"	"475"	"0"	"2"	"477"	"0"
"74"	"58"	"41"	"0"	"17"	"162"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"222"	"0"	"0"	"222"	"0"
"75"	"59"	"107"	"6"	"116"	"159"	"5"	"3"	"5"	"2"	"5"	"70"	"3"	"9"	"14"	"17"	"6"	"527"	"0"	"16"	"543"	"0"
"76"	"60"	"161"	"2"	"68"	"97"	"6"	"2"	"5"	"2"	"8"	"87"	"5"	"6"	"3"	"4"	"8"	"464"	"0"	"7"	"471"	"0"
"77"	"61"	"55"	"5"	"109"	"225"	"5"	"1"	"6"	"3"	"6"	"45"	"4"	"6"	"9"	"5"	"5"	"489"	"0"	"5"	"494"	"0"
"78"	"62"	"83"	"1"	"35"	"264"	"4"	"1"	"0"	"6"	"1"	"14"	"1"	"4"	"1"	"5"	"3"	"423"	"0"	"2"	"425"	"0"
"79"	"63"	"47"	"1"	"71"	"242"	"3"	"4"	"1"	"3"	"0"	"13"	"0"	"4"	"10"	"1"	"3"	"403"	"0"	"4"	"407"	"0"
"80"	"64"	"115"	"9"	"65"	"450"	"5"	"4"	"2"	"2"	"1"	"13"	"4"	"12"	"9"	"6"	"4"	"701"	"0"	"6"	"707"	"0"
"81"	"65"	"95"	"1"	"134"	"349"	"7"	"2"	"2"	"32"	"5"	"16"	"3"	"4"	"14"	"9"	"4"	"677"	"0"	"9"	"686"	"0"
"82"	"66"	"24"	"5"	"9"	"806"	"6"	"1"	"0"	"1"	"0"	"2"	"2"	"2"	"5"	"2"	"1"	"866"	"0"	"0"	"866"	"0"
"83"	"67"	"50"	"1"	"21"	"377"	"3"	"2"	"0"	"1"	"6"	"30"	"0"	"7"	"4"	"1"	"2"	"505"	"0"	"8"	"513"	"0"
"84"	"68"	"17"	"2"	"32"	"153"	"0"	"1"	"7"	"2"	"5"	"185"	"5"	"8"	"3"	"0"	"1"	"421"	"0"	"1"	"422"	"0"
"85"	"69"	"8"	"0"	"4"	"351"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"365"	"0"	"1"	"366"	"0"
"86"	"70"	"37"	"0"	"11"	"193"	"0"	"0"	"1"	"2"	"2"	"62"	"5"	"5"	"1"	"0"	"1"	"320"	"0"	"0"	"320"	"0"
"87"	"71"	"27"	"2"	"366"	"460"	"4"	"1"	"0"	"0"	"1"	"9"	"1"	"4"	"5"	"7"	"2"	"889"	"0"	"2"	"891"	"0"
"88"	"72"	"36"	"0"	"139"	"213"	"3"	"1"	"0"	"2"	"0"	"2"	"0"	"3"	"8"	"9"	"0"	"416"	"0"	"5"	"421"	"0"
"89"	"73"	"43"	"2"	"18"	"512"	"1"	"0"	"2"	"1"	"2"	"30"	"2"	"4"	"1"	"1"	"2"	"621"	"0"	"1"	"622"	"0"
"90"	"74"	"7"	"2"	"189"	"90"	"1"	"0"	"0"	"0"	"1"	"4"	"1"	"2"	"1"	"5"	"0"	"303"	"0"	"2"	"305"	"0"
"91"	"75"	"24"	"1"	"23"	"131"	"3"	"2"	"1"	"0"	"1"	"36"	"4"	"1"	"6"	"3"	"1"	"237"	"0"	"5"	"242"	"0"
"92"	"76"	"27"	"3"	"348"	"234"	"3"	"3"	"4"	"7"	"3"	"112"	"3"	"18"	"12"	"16"	"6"	"799"	"0"	"8"	"807"	"0"
"93"	"77"	"0"	"3"	"617"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"640"	"0"	"0"	"640"	"0"
"94"	"78"	"37"	"0"	"297"	"41"	"2"	"3"	"0"	"2"	"0"	"8"	"3"	"2"	"6"	"10"	"2"	"413"	"0"	"6"	"419"	"0"
"95"	"79"	"22"	"7"	"332"	"99"	"1"	"3"	"1"	"0"	"3"	"3"	"1"	"0"	"11"	"7"	"1"	"491"	"0"	"4"	"495"	"0"
"96"	"80"	"23"	"1"	"144"	"150"	"2"	"4"	"8"	"1"	"3"	"109"	"5"	"1"	"9"	"6"	"1"	"467"	"0"	"8"	"475"	"0"
"97"	"81"	"18"	"4"	"499"	"40"	"3"	"1"	"1"	"1"	"0"	"2"	"1"	"4"	"4"	"14"	"1"	"593"	"0"	"10"	"603"	"0"
"98"	"82"	"47"	"1"	"8"	"602"	"0"	"3"	"3"	"1"	"2"	"21"	"2"	"4"	"6"	"1"	"0"	"701"	"0"	"1"	"702"	"0"
"99"	"83"	"42"	"0"	"30"	"264"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"4"	"13"	"6"	"364"	"0"	"2"	"366"	"0"
"100"	"84"	"163"	"4"	"35"	"371"	"9"	"1"	"3"	"1"	"3"	"42"	"3"	"7"	"9"	"5"	"5"	"661"	"0"	"20"	"681"	"0"
"101"	"85"	"89"	"0"	"5"	"213"	"4"	"1"	"2"	"0"	"0"	"1"	"2"	"3"	"2"	"2"	"1"	"325"	"0"	"2"	"327"	"0"
"102"	"86"	"47"	"3"	"301"	"134"	"4"	"2"	"0"	"0"	"1"	"32"	"2"	"5"	"16"	"14"	"3"	"564"	"0"	"12"	"576"	"0"
"103"	"87"	"40"	"0"	"339"	"53"	"2"	"4"	"4"	"3"	"3"	"77"	"3"	"2"	"5"	"5"	"0"	"540"	"0"	"6"	"546"	"0"
"104"	"88"	"130"	"4"	"276"	"115"	"6"	"10"	"3"	"3"	"0"	"66"	"2"	"8"	"11"	"6"	"3"	"643"	"0"	"12"	"655"	"0"
"105"	"89"	"17"	"1"	"15"	"602"	"2"	"0"	"1"	"0"	"2"	"1"	"0"	"2"	"3"	"2"	"1"	"649"	"0"	"6"	"655"	"0"
"106"	"90"	"19"	"0"	"5"	"651"	"3"	"1"	"1"	"1"	"0"	"7"	"1"	"1"	"0"	"0"	"0"	"690"	"0"	"1"	"691"	"0"
"107"	"91"	"2"	"4"	"410"	"4"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"2"	"12"	"24"	"1"	"462"	"0"	"3"	"465"	"0"
"108"	"92"	"16"	"1"	"179"	"26"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"9"	"2"	"3"	"239"	"0"	"5"	"244"	"0"
"109"	"93"	"70"	"1"	"13"	"151"	"1"	"2"	"0"	"3"	"0"	"6"	"0"	"7"	"2"	"3"	"4"	"263"	"0"	"7"	"270"	"0"
"110"	"94"	"231"	"3"	"26"	"577"	"9"	"4"	"2"	"1"	"2"	"1"	"2"	"5"	"4"	"1"	"2"	"870"	"0"	"10"	"880"	"0"
"111"	"95"	"81"	"4"	"280"	"353"	"6"	"1"	"6"	"2"	"0"	"4"	"7"	"9"	"20"	"26"	"11"	"810"	"0"	"9"	"819"	"0"
"112"	"96"	"58"	"5"	"5"	"171"	"4"	"1"	"0"	"0"	"0"	"2"	"3"	"2"	"2"	"2"	"2"	"257"	"0"	"2"	"259"	"0"
"113"	"97"	"36"	"1"	"195"	"238"	"2"	"2"	"0"	"2"	"2"	"5"	"2"	"0"	"15"	"7"	"2"	"509"	"0"	"1"	"510"	"0"
"114"	"97A"	"19"	"8"	"152"	"212"	"3"	"2"	"1"	"0"	"0"	"9"	"0"	"1"	"4"	"2"	"2"	"415"	"0"	"3"	"418"	"0"
"115"	"98"	"218"	"2"	"33"	"205"	"5"	"1"	"0"	"1"	"2"	"1"	"2"	"5"	"8"	"3"	"1"	"487"	"0"	"11"	"498"	"0"
"116"	"99"	"97"	"0"	"33"	"400"	"3"	"2"	"4"	"25"	"1"	"6"	"0"	"5"	"4"	"5"	"5"	"590"	"0"	"17"	"607"	"0"
"117"	"100"	"19"	"0"	"10"	"329"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"360"	"0"	"0"	"360"	"0"
"118"	"101"	"16"	"3"	"332"	"55"	"3"	"2"	"1"	"0"	"0"	"21"	"1"	"5"	"11"	"13"	"2"	"465"	"0"	"7"	"472"	"0"
"119"	"102"	"38"	"3"	"37"	"95"	"1"	"0"	"1"	"1"	"0"	"7"	"3"	"7"	"2"	"5"	"2"	"202"	"0"	"5"	"207"	"0"
"120"	"103"	"28"	"6"	"114"	"145"	"4"	"1"	"3"	"5"	"6"	"116"	"2"	"8"	"3"	"2"	"3"	"446"	"0"	"4"	"450"	"0"
"121"	"104"	"7"	"12"	"254"	"61"	"0"	"0"	"1"	"1"	"1"	"3"	"0"	"3"	"3"	"7"	"0"	"353"	"0"	"1"	"354"	"0"
"122"	"105"	"42"	"0"	"7"	"162"	"0"	"1"	"0"	"2"	"0"	"4"	"2"	"2"	"2"	"0"	"1"	"225"	"0"	"7"	"232"	"0"
"123"	"106"	"68"	"30"	"439"	"47"	"2"	"1"	"0"	"0"	"0"	"8"	"0"	"1"	"3"	"6"	"2"	"607"	"0"	"2"	"609"	"0"
"124"	"107"	"135"	"5"	"78"	"41"	"2"	"6"	"8"	"5"	"2"	"93"	"4"	"14"	"5"	"6"	"9"	"413"	"0"	"19"	"432"	"0"
"125"	"108"	"18"	"10"	"95"	"268"	"4"	"1"	"0"	"0"	"1"	"2"	"1"	"4"	"8"	"2"	"0"	"414"	"0"	"1"	"415"	"0"
"126"	"109"	"2"	"0"	"228"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"5"	"7"	"0"	"251"	"0"	"7"	"258"	"0"
"127"	"110"	"62"	"5"	"53"	"287"	"7"	"0"	"2"	"0"	"1"	"4"	"0"	"3"	"9"	"0"	"0"	"433"	"0"	"0"	"433"	"0"
"128"	"111"	"45"	"2"	"31"	"452"	"8"	"1"	"1"	"1"	"0"	"2"	"2"	"5"	"4"	"1"	"1"	"556"	"0"	"1"	"557"	"0"
"129"	"112"	"131"	"3"	"394"	"94"	"4"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"6"	"1"	"1"	"639"	"0"	"5"	"644"	"0"
"130"	"113"	"81"	"17"	"96"	"132"	"3"	"4"	"1"	"1"	"1"	"10"	"4"	"4"	"5"	"8"	"3"	"370"	"0"	"6"	"376"	"0"
"131"	"114"	"71"	"6"	"291"	"25"	"2"	"0"	"0"	"0"	"3"	"0"	"3"	"2"	"14"	"12"	"4"	"433"	"0"	"10"	"443"	"0"
"132"	"115"	"89"	"12"	"248"	"253"	"6"	"3"	"4"	"2"	"10"	"60"	"5"	"10"	"4"	"12"	"7"	"725"	"0"	"11"	"736"	"0"
"133"	"116"	"109"	"2"	"55"	"372"	"1"	"0"	"1"	"2"	"2"	"24"	"1"	"2"	"1"	"2"	"3"	"577"	"0"	"5"	"582"	"0"
"134"	"117"	"37"	"1"	"183"	"175"	"5"	"6"	"7"	"6"	"5"	"76"	"8"	"11"	"17"	"20"	"3"	"560"	"0"	"5"	"565"	"0"
"135"	"118"	"51"	"0"	"37"	"111"	"4"	"1"	"2"	"2"	"0"	"51"	"2"	"3"	"4"	"3"	"1"	"272"	"0"	"4"	"276"	"0"
"136"	"119"	"28"	"0"	"23"	"113"	"0"	"1"	"1"	"1"	"1"	"49"	"3"	"3"	"3"	"0"	"0"	"226"	"0"	"3"	"229"	"0"
"137"	"120"	"3"	"0"	"361"	"21"	"0"	"2"	"0"	"1"	"1"	"1"	"0"	"2"	"4"	"3"	"0"	"399"	"0"	"2"	"401"	"0"
"138"	"121"	"40"	"1"	"432"	"58"	"4"	"2"	"0"	"1"	"1"	"33"	"2"	"3"	"2"	"2"	"1"	"582"	"0"	"2"	"584"	"0"
"139"	"122"	"32"	"1"	"128"	"198"	"8"	"8"	"16"	"14"	"9"	"158"	"5"	"13"	"7"	"8"	"4"	"609"	"0"	"14"	"623"	"0"
"140"	"123"	"69"	"0"	"3"	"574"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"647"	"0"	"1"	"648"	"0"
"141"	"124"	"31"	"0"	"31"	"951"	"2"	"1"	"1"	"0"	"1"	"2"	"0"	"2"	"4"	"1"	"1"	"1028"	"0"	"2"	"1030"	"0"
"142"	"125"	"122"	"4"	"64"	"290"	"2"	"2"	"1"	"1"	"0"	"1"	"0"	"3"	"6"	"2"	"4"	"502"	"0"	"12"	"514"	"0"
"143"	"126"	"68"	"4"	"9"	"374"	"5"	"0"	"0"	"2"	"2"	"1"	"3"	"8"	"8"	"3"	"3"	"490"	"0"	"13"	"503"	"0"
"144"	"127"	"47"	"1"	"3"	"426"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"480"	"0"	"1"	"481"	"0"
"145"	"128"	"36"	"3"	"39"	"422"	"3"	"7"	"1"	"1"	"1"	"2"	"2"	"2"	"6"	"4"	"1"	"530"	"0"	"1"	"531"	"0"
"146"	"129"	"80"	"9"	"9"	"683"	"9"	"3"	"0"	"2"	"2"	"2"	"5"	"6"	"9"	"2"	"3"	"824"	"0"	"14"	"838"	"0"
"147"	"130"	"53"	"1"	"161"	"196"	"9"	"6"	"4"	"3"	"2"	"209"	"5"	"25"	"6"	"4"	"1"	"685"	"0"	"5"	"690"	"0"
"148"	"131"	"39"	"2"	"404"	"76"	"6"	"0"	"1"	"0"	"0"	"13"	"1"	"3"	"2"	"6"	"1"	"554"	"0"	"1"	"555"	"0"
"149"	"132"	"56"	"0"	"265"	"57"	"3"	"3"	"1"	"2"	"1"	"87"	"1"	"6"	"2"	"0"	"4"	"488"	"0"	"1"	"489"	"0"
"150"	"133"	"50"	"2"	"284"	"290"	"10"	"4"	"5"	"1"	"2"	"55"	"4"	"8"	"11"	"18"	"6"	"750"	"0"	"12"	"762"	"0"
"151"	"134"	"57"	"15"	"336"	"391"	"6"	"2"	"1"	"2"	"1"	"41"	"2"	"10"	"4"	"10"	"5"	"883"	"0"	"9"	"892"	"0"
"152"	"135"	"63"	"2"	"14"	"649"	"9"	"3"	"0"	"1"	"2"	"1"	"4"	"3"	"12"	"0"	"3"	"766"	"0"	"5"	"771"	"0"
"153"	"136"	"20"	"0"	"7"	"359"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"5"	"1"	"2"	"400"	"0"	"1"	"401"	"0"
"154"	"137"	"105"	"7"	"384"	"48"	"2"	"3"	"4"	"2"	"2"	"151"	"2"	"5"	"8"	"3"	"2"	"728"	"0"	"7"	"735"	"0"
"155"	"138"	"44"	"0"	"144"	"208"	"4"	"2"	"3"	"0"	"0"	"9"	"6"	"7"	"5"	"6"	"1"	"439"	"0"	"4"	"443"	"0"
"156"	"139"	"25"	"1"	"272"	"134"	"2"	"1"	"0"	"0"	"0"	"5"	"3"	"4"	"5"	"4"	"1"	"457"	"0"	"3"	"460"	"0"
