"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"44"	"342"	"5"	"32"	"5"	"0"	"0"	"1"	"0"	"3"	"3"	"1"	"2"	"2"	"5"	"4"	"2"	"4"	"0"	"455"	"0"	"4"	"459"	"0"
"20"	"8"	"43"	"221"	"6"	"72"	"4"	"0"	"3"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"5"	"0"	"1"	"4"	"2"	"367"	"0"	"0"	"367"	"0"
"21"	"9"	"61"	"218"	"16"	"325"	"19"	"5"	"7"	"30"	"0"	"3"	"4"	"4"	"6"	"8"	"7"	"7"	"11"	"7"	"6"	"744"	"0"	"6"	"750"	"0"
"22"	"10"	"39"	"349"	"12"	"190"	"17"	"3"	"2"	"9"	"3"	"2"	"2"	"2"	"5"	"13"	"16"	"16"	"10"	"6"	"0"	"696"	"0"	"3"	"699"	"0"
"23"	"11"	"29"	"322"	"14"	"294"	"9"	"1"	"2"	"15"	"1"	"1"	"1"	"5"	"4"	"11"	"9"	"7"	"16"	"2"	"3"	"746"	"0"	"3"	"749"	"0"
"24"	"12"	"36"	"625"	"6"	"78"	"5"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"3"	"2"	"11"	"3"	"11"	"7"	"3"	"794"	"0"	"3"	"797"	"0"
"25"	"13"	"52"	"449"	"11"	"108"	"5"	"3"	"2"	"3"	"2"	"1"	"2"	"2"	"4"	"3"	"9"	"2"	"3"	"3"	"2"	"666"	"0"	"1"	"667"	"0"
"26"	"14"	"21"	"365"	"6"	"153"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"5"	"4"	"8"	"4"	"2"	"6"	"3"	"581"	"0"	"4"	"585"	"0"
"27"	"15"	"35"	"470"	"10"	"42"	"3"	"5"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"3"	"10"	"5"	"3"	"8"	"3"	"607"	"0"	"4"	"611"	"0"
"28"	"16"	"34"	"410"	"15"	"285"	"12"	"2"	"5"	"17"	"4"	"2"	"6"	"3"	"13"	"12"	"14"	"10"	"7"	"6"	"2"	"859"	"0"	"5"	"864"	"0"
"29"	"17"	"36"	"182"	"3"	"75"	"3"	"2"	"2"	"11"	"1"	"0"	"0"	"1"	"9"	"7"	"10"	"21"	"3"	"2"	"0"	"368"	"0"	"1"	"369"	"0"
"30"	"18"	"58"	"266"	"17"	"244"	"13"	"9"	"10"	"8"	"0"	"0"	"2"	"6"	"4"	"4"	"5"	"7"	"4"	"2"	"1"	"660"	"0"	"2"	"662"	"0"
"31"	"19"	"36"	"431"	"8"	"102"	"2"	"4"	"0"	"3"	"0"	"5"	"1"	"1"	"4"	"2"	"5"	"15"	"1"	"2"	"2"	"624"	"0"	"1"	"625"	"0"
"32"	"20"	"21"	"288"	"9"	"138"	"2"	"2"	"0"	"3"	"2"	"1"	"3"	"0"	"3"	"12"	"8"	"4"	"11"	"7"	"6"	"520"	"0"	"7"	"527"	"0"
"33"	"21"	"11"	"495"	"9"	"103"	"2"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"2"	"0"	"0"	"634"	"0"	"0"	"634"	"0"
"34"	"22"	"39"	"455"	"3"	"145"	"2"	"2"	"1"	"3"	"3"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"1"	"661"	"0"	"2"	"663"	"0"
"35"	"23"	"94"	"279"	"16"	"307"	"18"	"4"	"3"	"6"	"0"	"0"	"0"	"2"	"9"	"4"	"9"	"5"	"9"	"7"	"3"	"775"	"0"	"6"	"781"	"0"
"36"	"24"	"33"	"430"	"13"	"231"	"5"	"4"	"3"	"3"	"0"	"1"	"2"	"1"	"2"	"7"	"5"	"7"	"4"	"2"	"6"	"759"	"0"	"2"	"761"	"0"
"37"	"25"	"48"	"287"	"21"	"108"	"6"	"2"	"3"	"5"	"1"	"1"	"3"	"2"	"3"	"5"	"7"	"8"	"2"	"5"	"6"	"523"	"0"	"6"	"529"	"0"
"38"	"26"	"36"	"251"	"7"	"84"	"1"	"1"	"4"	"10"	"0"	"3"	"2"	"3"	"2"	"5"	"6"	"14"	"4"	"5"	"2"	"440"	"0"	"3"	"443"	"0"
"39"	"27"	"26"	"453"	"11"	"161"	"10"	"3"	"2"	"7"	"1"	"2"	"1"	"3"	"7"	"6"	"7"	"12"	"3"	"7"	"1"	"723"	"0"	"4"	"727"	"0"
"40"	"28"	"47"	"136"	"5"	"211"	"17"	"0"	"2"	"5"	"0"	"0"	"1"	"1"	"3"	"0"	"3"	"5"	"3"	"1"	"5"	"445"	"0"	"3"	"448"	"0"
"41"	"29"	"20"	"15"	"3"	"341"	"8"	"0"	"2"	"4"	"0"	"2"	"1"	"3"	"16"	"7"	"1"	"5"	"2"	"1"	"0"	"431"	"0"	"15"	"446"	"0"
"42"	"30"	"58"	"122"	"7"	"190"	"44"	"1"	"2"	"13"	"2"	"2"	"0"	"1"	"1"	"2"	"4"	"3"	"0"	"0"	"1"	"453"	"0"	"5"	"458"	"0"
"43"	"31"	"61"	"269"	"8"	"106"	"31"	"8"	"10"	"2"	"3"	"2"	"1"	"1"	"0"	"4"	"8"	"6"	"4"	"3"	"2"	"529"	"0"	"4"	"533"	"0"
"44"	"32"	"57"	"232"	"7"	"113"	"32"	"5"	"4"	"3"	"0"	"2"	"1"	"1"	"1"	"5"	"2"	"3"	"4"	"0"	"1"	"473"	"0"	"2"	"475"	"0"
"45"	"33"	"49"	"28"	"5"	"292"	"23"	"1"	"7"	"21"	"1"	"0"	"3"	"4"	"5"	"6"	"2"	"0"	"5"	"1"	"3"	"456"	"0"	"5"	"461"	"0"
"46"	"34"	"25"	"462"	"6"	"135"	"5"	"1"	"3"	"5"	"2"	"0"	"4"	"1"	"3"	"7"	"13"	"15"	"9"	"4"	"1"	"701"	"0"	"2"	"703"	"0"
"47"	"35"	"80"	"25"	"2"	"265"	"19"	"5"	"9"	"14"	"2"	"1"	"1"	"2"	"0"	"4"	"4"	"13"	"3"	"1"	"6"	"456"	"0"	"5"	"461"	"0"
"48"	"36"	"31"	"117"	"8"	"578"	"12"	"5"	"4"	"11"	"2"	"0"	"2"	"2"	"9"	"7"	"2"	"10"	"5"	"3"	"3"	"811"	"0"	"12"	"823"	"0"
"49"	"37"	"12"	"106"	"3"	"365"	"8"	"2"	"2"	"0"	"1"	"0"	"2"	"2"	"7"	"5"	"2"	"4"	"6"	"1"	"1"	"529"	"0"	"10"	"539"	"0"
"50"	"38"	"24"	"109"	"6"	"172"	"58"	"2"	"5"	"2"	"0"	"2"	"5"	"6"	"2"	"1"	"2"	"7"	"2"	"0"	"0"	"405"	"0"	"1"	"406"	"0"
"51"	"38A"	"17"	"116"	"6"	"285"	"50"	"1"	"1"	"6"	"0"	"0"	"0"	"6"	"8"	"1"	"4"	"10"	"1"	"0"	"0"	"512"	"0"	"4"	"516"	"0"
"52"	"39"	"26"	"81"	"6"	"532"	"20"	"1"	"2"	"12"	"4"	"0"	"3"	"5"	"9"	"6"	"3"	"6"	"11"	"3"	"3"	"733"	"0"	"10"	"743"	"0"
"53"	"40"	"75"	"267"	"3"	"42"	"4"	"2"	"0"	"4"	"2"	"0"	"1"	"1"	"1"	"2"	"4"	"12"	"4"	"1"	"0"	"425"	"0"	"0"	"425"	"0"
"54"	"41"	"33"	"449"	"14"	"107"	"3"	"1"	"5"	"3"	"1"	"1"	"2"	"0"	"3"	"6"	"7"	"5"	"4"	"2"	"1"	"647"	"0"	"4"	"651"	"0"
"55"	"42"	"122"	"110"	"4"	"312"	"20"	"5"	"3"	"9"	"1"	"1"	"0"	"2"	"5"	"6"	"3"	"12"	"10"	"4"	"2"	"631"	"0"	"9"	"640"	"0"
"56"	"43"	"20"	"10"	"4"	"315"	"2"	"3"	"0"	"9"	"1"	"2"	"1"	"1"	"3"	"2"	"4"	"3"	"8"	"2"	"1"	"391"	"0"	"6"	"397"	"0"
"57"	"44"	"17"	"104"	"10"	"345"	"11"	"1"	"0"	"3"	"1"	"2"	"2"	"2"	"6"	"7"	"3"	"4"	"4"	"4"	"2"	"528"	"0"	"13"	"541"	"0"
"58"	"45"	"24"	"156"	"13"	"283"	"15"	"3"	"1"	"19"	"1"	"1"	"3"	"3"	"7"	"8"	"10"	"9"	"26"	"15"	"8"	"605"	"0"	"27"	"632"	"0"
"59"	"46"	"30"	"131"	"14"	"274"	"70"	"10"	"10"	"13"	"2"	"6"	"1"	"6"	"6"	"4"	"2"	"3"	"6"	"1"	"6"	"595"	"0"	"4"	"599"	"0"
"60"	"47"	"92"	"20"	"2"	"179"	"77"	"0"	"6"	"8"	"1"	"0"	"1"	"2"	"2"	"1"	"2"	"3"	"4"	"1"	"3"	"404"	"0"	"4"	"408"	"0"
"61"	"48"	"92"	"235"	"8"	"70"	"11"	"3"	"2"	"8"	"1"	"0"	"1"	"1"	"2"	"3"	"9"	"4"	"10"	"2"	"1"	"463"	"0"	"1"	"464"	"0"
"62"	"48A"	"37"	"209"	"4"	"93"	"7"	"4"	"6"	"11"	"1"	"0"	"4"	"2"	"5"	"1"	"13"	"6"	"11"	"12"	"5"	"431"	"0"	"10"	"441"	"0"
"63"	"49"	"85"	"354"	"15"	"63"	"7"	"4"	"4"	"2"	"1"	"3"	"1"	"1"	"2"	"4"	"7"	"5"	"3"	"3"	"1"	"565"	"0"	"1"	"566"	"0"
"64"	"49A"	"47"	"240"	"8"	"62"	"6"	"3"	"4"	"6"	"5"	"0"	"1"	"1"	"2"	"4"	"4"	"3"	"4"	"1"	"0"	"401"	"0"	"2"	"403"	"0"
"65"	"50"	"106"	"153"	"10"	"216"	"20"	"5"	"0"	"3"	"0"	"1"	"1"	"0"	"1"	"3"	"0"	"2"	"6"	"2"	"0"	"529"	"0"	"5"	"534"	"0"
"66"	"51"	"67"	"313"	"18"	"189"	"9"	"2"	"4"	"8"	"0"	"0"	"4"	"1"	"0"	"4"	"5"	"4"	"1"	"0"	"0"	"629"	"0"	"0"	"629"	"0"
"67"	"52"	"99"	"367"	"7"	"158"	"6"	"2"	"5"	"4"	"0"	"0"	"1"	"2"	"0"	"5"	"4"	"9"	"9"	"3"	"2"	"683"	"0"	"9"	"692"	"0"
"68"	"53"	"36"	"300"	"11"	"109"	"2"	"0"	"1"	"2"	"0"	"0"	"2"	"2"	"0"	"3"	"15"	"8"	"10"	"3"	"8"	"512"	"0"	"6"	"518"	"0"
"69"	"54"	"55"	"454"	"14"	"120"	"4"	"6"	"4"	"2"	"1"	"2"	"1"	"2"	"3"	"5"	"4"	"3"	"5"	"0"	"2"	"687"	"0"	"4"	"691"	"0"
"70"	"55"	"266"	"213"	"9"	"227"	"69"	"4"	"9"	"7"	"0"	"5"	"1"	"4"	"0"	"13"	"2"	"16"	"22"	"2"	"4"	"873"	"0"	"5"	"878"	"0"
"71"	"56"	"103"	"175"	"1"	"154"	"5"	"2"	"0"	"1"	"3"	"1"	"2"	"1"	"4"	"6"	"6"	"6"	"2"	"1"	"4"	"477"	"0"	"3"	"480"	"0"
"72"	"56A"	"31"	"477"	"12"	"80"	"2"	"6"	"1"	"7"	"1"	"2"	"1"	"0"	"1"	"6"	"15"	"14"	"2"	"2"	"1"	"661"	"0"	"1"	"662"	"0"
"73"	"57"	"24"	"689"	"14"	"80"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"817"	"0"	"0"	"817"	"0"
"74"	"58"	"102"	"656"	"16"	"142"	"10"	"6"	"4"	"11"	"2"	"2"	"2"	"4"	"4"	"5"	"10"	"12"	"4"	"6"	"0"	"998"	"0"	"3"	"1001"	"0"
"75"	"59"	"44"	"352"	"11"	"380"	"9"	"2"	"4"	"20"	"1"	"1"	"5"	"2"	"9"	"8"	"13"	"4"	"1"	"3"	"1"	"870"	"0"	"5"	"875"	"0"
"76"	"60"	"52"	"589"	"17"	"73"	"14"	"0"	"6"	"10"	"5"	"0"	"2"	"6"	"5"	"9"	"14"	"22"	"12"	"11"	"6"	"853"	"0"	"8"	"861"	"0"
"77"	"61"	"10"	"350"	"7"	"37"	"0"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"2"	"5"	"5"	"5"	"3"	"6"	"435"	"0"	"0"	"435"	"0"
"78"	"61A"	"54"	"354"	"31"	"78"	"14"	"7"	"4"	"18"	"1"	"0"	"2"	"3"	"1"	"4"	"4"	"4"	"2"	"0"	"0"	"581"	"0"	"2"	"583"	"0"
"79"	"62"	"50"	"136"	"4"	"185"	"13"	"3"	"1"	"12"	"1"	"1"	"3"	"4"	"10"	"8"	"6"	"13"	"9"	"1"	"1"	"461"	"0"	"6"	"467"	"0"
"80"	"63"	"48"	"54"	"4"	"392"	"8"	"0"	"1"	"9"	"0"	"0"	"1"	"1"	"8"	"6"	"3"	"3"	"2"	"2"	"0"	"542"	"0"	"3"	"545"	"0"
"81"	"64"	"81"	"4"	"3"	"213"	"11"	"1"	"1"	"5"	"0"	"3"	"3"	"0"	"3"	"3"	"2"	"5"	"13"	"4"	"2"	"357"	"0"	"2"	"359"	"0"
"82"	"65"	"26"	"75"	"1"	"304"	"8"	"1"	"3"	"5"	"1"	"1"	"0"	"1"	"8"	"3"	"1"	"4"	"5"	"3"	"3"	"453"	"0"	"5"	"458"	"0"
"83"	"66"	"69"	"359"	"24"	"245"	"5"	"5"	"2"	"7"	"1"	"0"	"4"	"2"	"5"	"12"	"6"	"7"	"5"	"5"	"2"	"765"	"0"	"2"	"767"	"0"
"84"	"67"	"59"	"144"	"9"	"263"	"13"	"3"	"4"	"4"	"4"	"0"	"1"	"5"	"6"	"7"	"9"	"16"	"2"	"4"	"3"	"556"	"0"	"6"	"562"	"0"
"85"	"68"	"70"	"380"	"21"	"204"	"13"	"2"	"6"	"9"	"3"	"1"	"4"	"3"	"10"	"5"	"13"	"6"	"13"	"11"	"11"	"785"	"0"	"9"	"794"	"0"
"86"	"69"	"39"	"519"	"13"	"170"	"11"	"2"	"3"	"8"	"3"	"4"	"0"	"3"	"10"	"11"	"16"	"16"	"11"	"7"	"7"	"853"	"0"	"5"	"858"	"0"
"87"	"70"	"96"	"165"	"5"	"302"	"11"	"0"	"3"	"15"	"0"	"2"	"0"	"0"	"10"	"10"	"6"	"5"	"6"	"2"	"2"	"640"	"0"	"3"	"643"	"0"
"88"	"71"	"32"	"277"	"10"	"169"	"7"	"3"	"0"	"10"	"5"	"4"	"1"	"5"	"7"	"8"	"18"	"15"	"15"	"6"	"7"	"599"	"0"	"12"	"611"	"0"
"89"	"72"	"27"	"392"	"11"	"175"	"12"	"7"	"4"	"7"	"0"	"1"	"3"	"3"	"7"	"11"	"15"	"10"	"16"	"6"	"2"	"709"	"0"	"11"	"720"	"0"
"90"	"73"	"155"	"44"	"5"	"108"	"19"	"0"	"6"	"4"	"0"	"1"	"2"	"2"	"1"	"1"	"3"	"5"	"4"	"2"	"0"	"362"	"0"	"2"	"364"	"0"
"91"	"74"	"59"	"140"	"9"	"123"	"45"	"4"	"7"	"8"	"3"	"1"	"2"	"2"	"11"	"6"	"5"	"14"	"2"	"2"	"1"	"444"	"0"	"5"	"449"	"0"
"92"	"75"	"27"	"303"	"14"	"69"	"1"	"3"	"3"	"3"	"0"	"0"	"1"	"0"	"1"	"2"	"5"	"3"	"1"	"0"	"2"	"438"	"0"	"4"	"442"	"0"
"93"	"76"	"37"	"147"	"6"	"273"	"17"	"1"	"1"	"18"	"4"	"3"	"5"	"4"	"6"	"10"	"9"	"11"	"4"	"4"	"4"	"564"	"0"	"6"	"570"	"0"
"94"	"77"	"39"	"441"	"5"	"59"	"7"	"2"	"4"	"4"	"0"	"3"	"1"	"2"	"3"	"5"	"7"	"6"	"4"	"4"	"0"	"596"	"0"	"5"	"601"	"0"
"95"	"78"	"3"	"21"	"0"	"324"	"5"	"8"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"1"	"1"	"1"	"0"	"1"	"371"	"0"	"0"	"371"	"0"
"96"	"79"	"137"	"115"	"13"	"435"	"35"	"13"	"11"	"20"	"3"	"3"	"4"	"0"	"10"	"21"	"11"	"15"	"11"	"4"	"5"	"866"	"0"	"12"	"878"	"0"
"97"	"80"	"51"	"78"	"6"	"199"	"10"	"3"	"3"	"12"	"4"	"0"	"1"	"2"	"1"	"2"	"3"	"5"	"1"	"0"	"1"	"382"	"0"	"0"	"382"	"0"
"98"	"81"	"42"	"90"	"5"	"136"	"5"	"2"	"2"	"2"	"1"	"1"	"1"	"3"	"1"	"2"	"6"	"9"	"2"	"2"	"0"	"312"	"0"	"2"	"314"	"0"
"99"	"82"	"134"	"179"	"22"	"189"	"11"	"0"	"7"	"9"	"2"	"3"	"3"	"6"	"10"	"5"	"13"	"9"	"9"	"6"	"0"	"617"	"0"	"3"	"620"	"0"
"100"	"83"	"189"	"211"	"11"	"219"	"25"	"9"	"4"	"21"	"1"	"1"	"0"	"2"	"14"	"7"	"7"	"17"	"9"	"2"	"2"	"751"	"0"	"5"	"756"	"0"
"101"	"84"	"62"	"285"	"18"	"266"	"28"	"12"	"8"	"15"	"2"	"2"	"4"	"3"	"8"	"12"	"15"	"15"	"19"	"6"	"11"	"791"	"0"	"11"	"802"	"0"
"102"	"85"	"54"	"375"	"13"	"159"	"12"	"5"	"7"	"8"	"0"	"5"	"1"	"2"	"2"	"8"	"8"	"8"	"4"	"2"	"1"	"674"	"0"	"3"	"677"	"0"
"103"	"86"	"56"	"97"	"7"	"164"	"24"	"0"	"2"	"12"	"3"	"2"	"3"	"4"	"5"	"5"	"5"	"9"	"11"	"0"	"3"	"412"	"0"	"1"	"413"	"0"
"104"	"86A"	"32"	"297"	"10"	"158"	"8"	"2"	"1"	"6"	"0"	"3"	"2"	"2"	"1"	"5"	"12"	"8"	"6"	"8"	"4"	"565"	"0"	"4"	"569"	"0"
"105"	"87"	"165"	"46"	"9"	"280"	"16"	"11"	"11"	"12"	"2"	"2"	"3"	"4"	"5"	"5"	"6"	"21"	"11"	"1"	"2"	"612"	"0"	"2"	"614"	"0"
"106"	"88"	"83"	"299"	"1"	"65"	"9"	"22"	"0"	"2"	"0"	"1"	"1"	"2"	"0"	"3"	"2"	"3"	"11"	"3"	"1"	"508"	"0"	"3"	"511"	"0"
"107"	"89"	"9"	"567"	"6"	"42"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"3"	"1"	"0"	"638"	"0"	"0"	"638"	"0"
"108"	"89A"	"14"	"293"	"8"	"57"	"2"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"3"	"2"	"3"	"1"	"2"	"1"	"0"	"390"	"0"	"0"	"390"	"0"
"109"	"90"	"37"	"335"	"8"	"196"	"6"	"2"	"4"	"6"	"5"	"4"	"3"	"2"	"14"	"4"	"8"	"5"	"6"	"2"	"2"	"649"	"0"	"5"	"654"	"0"
"110"	"91"	"15"	"354"	"2"	"52"	"1"	"3"	"5"	"2"	"0"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"0"	"2"	"444"	"0"	"0"	"444"	"0"
"111"	"92"	"10"	"613"	"7"	"113"	"4"	"1"	"5"	"3"	"2"	"1"	"1"	"0"	"3"	"5"	"12"	"5"	"4"	"9"	"3"	"801"	"0"	"6"	"807"	"0"
"112"	"93"	"60"	"161"	"12"	"298"	"23"	"5"	"7"	"11"	"2"	"1"	"4"	"3"	"4"	"10"	"5"	"4"	"5"	"7"	"1"	"623"	"0"	"4"	"627"	"0"
"113"	"94"	"69"	"6"	"5"	"738"	"12"	"2"	"2"	"7"	"0"	"0"	"0"	"1"	"1"	"4"	"1"	"2"	"2"	"0"	"1"	"853"	"0"	"6"	"859"	"0"
"114"	"95"	"21"	"44"	"0"	"666"	"7"	"0"	"0"	"2"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"2"	"2"	"0"	"751"	"0"	"2"	"753"	"0"
"115"	"96"	"96"	"86"	"15"	"416"	"24"	"6"	"8"	"20"	"4"	"4"	"7"	"6"	"10"	"17"	"12"	"24"	"22"	"3"	"6"	"786"	"0"	"16"	"802"	"0"
"116"	"97"	"144"	"105"	"13"	"422"	"31"	"4"	"3"	"7"	"0"	"3"	"2"	"2"	"4"	"2"	"5"	"19"	"14"	"4"	"5"	"789"	"0"	"7"	"796"	"0"
"117"	"98"	"23"	"48"	"3"	"176"	"10"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"2"	"1"	"5"	"4"	"4"	"5"	"1"	"288"	"0"	"6"	"294"	"0"
"118"	"99"	"115"	"9"	"1"	"389"	"17"	"2"	"3"	"4"	"2"	"2"	"2"	"0"	"3"	"3"	"1"	"8"	"8"	"0"	"0"	"569"	"0"	"5"	"574"	"0"
"119"	"100"	"67"	"17"	"2"	"243"	"9"	"3"	"0"	"2"	"2"	"0"	"2"	"0"	"3"	"3"	"0"	"2"	"2"	"0"	"0"	"357"	"0"	"4"	"361"	"0"
"120"	"101"	"198"	"70"	"21"	"423"	"31"	"4"	"1"	"9"	"1"	"2"	"1"	"5"	"13"	"2"	"9"	"29"	"7"	"0"	"0"	"826"	"0"	"1"	"827"	"0"
"121"	"102"	"118"	"10"	"7"	"615"	"27"	"10"	"4"	"2"	"3"	"4"	"0"	"3"	"6"	"3"	"3"	"24"	"12"	"0"	"1"	"852"	"0"	"3"	"855"	"0"
"122"	"103"	"37"	"71"	"16"	"402"	"50"	"16"	"6"	"18"	"5"	"5"	"4"	"5"	"7"	"7"	"8"	"10"	"6"	"2"	"5"	"680"	"0"	"2"	"682"	"0"
"123"	"104"	"137"	"351"	"9"	"247"	"24"	"4"	"8"	"1"	"2"	"1"	"4"	"3"	"4"	"4"	"9"	"17"	"4"	"7"	"1"	"837"	"0"	"0"	"837"	"0"
"124"	"105"	"121"	"64"	"10"	"434"	"17"	"3"	"17"	"9"	"1"	"6"	"1"	"5"	"5"	"5"	"9"	"13"	"10"	"3"	"8"	"741"	"0"	"3"	"744"	"0"
"125"	"106"	"96"	"53"	"3"	"274"	"12"	"2"	"2"	"7"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"455"	"0"	"0"	"455"	"0"
"126"	"107"	"62"	"50"	"10"	"559"	"17"	"4"	"3"	"18"	"0"	"2"	"5"	"4"	"6"	"9"	"8"	"6"	"6"	"1"	"2"	"772"	"0"	"9"	"781"	"0"
"127"	"108"	"43"	"42"	"4"	"402"	"7"	"3"	"0"	"13"	"0"	"1"	"3"	"1"	"2"	"5"	"0"	"4"	"1"	"0"	"1"	"532"	"0"	"1"	"533"	"0"
"128"	"109"	"39"	"177"	"9"	"372"	"19"	"4"	"7"	"8"	"2"	"4"	"0"	"7"	"2"	"2"	"2"	"3"	"7"	"3"	"3"	"670"	"0"	"2"	"672"	"0"
"129"	"110"	"57"	"365"	"14"	"119"	"11"	"3"	"3"	"10"	"0"	"3"	"1"	"6"	"5"	"13"	"12"	"22"	"15"	"6"	"3"	"668"	"0"	"6"	"674"	"0"
"130"	"111"	"83"	"362"	"13"	"229"	"44"	"4"	"5"	"9"	"0"	"1"	"3"	"2"	"2"	"4"	"3"	"2"	"3"	"0"	"0"	"769"	"0"	"2"	"771"	"0"
"131"	"112"	"121"	"334"	"11"	"99"	"53"	"10"	"7"	"2"	"2"	"3"	"4"	"1"	"3"	"4"	"7"	"11"	"8"	"1"	"0"	"681"	"0"	"5"	"686"	"0"
"132"	"113"	"251"	"160"	"9"	"356"	"17"	"3"	"0"	"1"	"1"	"1"	"2"	"2"	"11"	"6"	"10"	"9"	"14"	"4"	"5"	"862"	"0"	"2"	"864"	"0"
