"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"513"	"18"	"8"	"202"	"6"	"5"	"1"	"5"	"10"	"2"	"9"	"779"	"0"	"13"	"792"	"0"
"27"	"15"	"332"	"14"	"3"	"8"	"0"	"5"	"1"	"0"	"0"	"1"	"0"	"364"	"0"	"12"	"376"	"0"
"28"	"16"	"310"	"20"	"3"	"49"	"4"	"6"	"0"	"0"	"1"	"2"	"1"	"396"	"0"	"5"	"401"	"0"
"29"	"17"	"186"	"39"	"16"	"458"	"15"	"11"	"4"	"14"	"9"	"10"	"4"	"766"	"0"	"9"	"775"	"0"
"30"	"18"	"87"	"8"	"5"	"571"	"12"	"19"	"2"	"4"	"4"	"3"	"5"	"720"	"0"	"10"	"730"	"0"
"31"	"19"	"47"	"16"	"5"	"521"	"7"	"10"	"6"	"4"	"4"	"5"	"4"	"629"	"0"	"11"	"640"	"0"
"32"	"20"	"87"	"16"	"4"	"193"	"8"	"12"	"0"	"4"	"2"	"2"	"1"	"329"	"0"	"3"	"332"	"0"
"33"	"20A"	"47"	"9"	"1"	"254"	"1"	"8"	"3"	"1"	"2"	"3"	"3"	"332"	"0"	"0"	"332"	"0"
"34"	"21"	"56"	"18"	"6"	"441"	"20"	"21"	"5"	"6"	"3"	"3"	"5"	"584"	"0"	"9"	"593"	"0"
"35"	"22"	"119"	"52"	"7"	"262"	"8"	"23"	"4"	"4"	"11"	"3"	"4"	"497"	"0"	"9"	"506"	"0"
"36"	"23"	"51"	"183"	"4"	"212"	"2"	"23"	"3"	"8"	"3"	"1"	"2"	"492"	"0"	"4"	"496"	"0"
"37"	"24"	"200"	"93"	"3"	"38"	"5"	"15"	"3"	"2"	"4"	"2"	"3"	"368"	"0"	"6"	"374"	"0"
"38"	"25"	"251"	"76"	"1"	"61"	"2"	"37"	"7"	"1"	"5"	"5"	"3"	"449"	"0"	"12"	"461"	"0"
"39"	"26"	"388"	"26"	"1"	"67"	"3"	"15"	"3"	"7"	"4"	"6"	"5"	"525"	"0"	"13"	"538"	"0"
"40"	"27"	"311"	"13"	"4"	"190"	"2"	"4"	"5"	"3"	"5"	"3"	"0"	"540"	"0"	"4"	"544"	"0"
"41"	"28"	"74"	"23"	"11"	"506"	"14"	"22"	"4"	"4"	"10"	"3"	"4"	"675"	"0"	"10"	"685"	"0"
"42"	"29"	"167"	"19"	"14"	"367"	"4"	"12"	"4"	"8"	"13"	"5"	"8"	"621"	"0"	"11"	"632"	"0"
"43"	"30"	"39"	"23"	"6"	"488"	"3"	"20"	"2"	"5"	"6"	"1"	"3"	"596"	"0"	"11"	"607"	"0"
"44"	"31"	"436"	"3"	"0"	"31"	"1"	"0"	"0"	"3"	"0"	"0"	"1"	"475"	"0"	"4"	"479"	"0"
"45"	"32"	"334"	"21"	"3"	"117"	"4"	"8"	"0"	"2"	"3"	"1"	"1"	"494"	"0"	"3"	"497"	"0"
"46"	"33"	"378"	"7"	"5"	"93"	"3"	"1"	"0"	"2"	"1"	"1"	"2"	"493"	"0"	"1"	"494"	"0"
"47"	"34"	"229"	"10"	"1"	"156"	"5"	"4"	"1"	"2"	"3"	"4"	"1"	"416"	"0"	"4"	"420"	"0"
"48"	"35"	"228"	"15"	"11"	"509"	"8"	"9"	"7"	"3"	"5"	"3"	"3"	"801"	"0"	"9"	"810"	"0"
"49"	"36"	"351"	"49"	"5"	"281"	"13"	"15"	"3"	"6"	"12"	"6"	"2"	"743"	"0"	"24"	"767"	"0"
"50"	"37"	"167"	"9"	"3"	"476"	"7"	"5"	"2"	"4"	"3"	"5"	"3"	"684"	"0"	"12"	"696"	"0"
"51"	"38"	"235"	"32"	"3"	"327"	"6"	"14"	"2"	"8"	"9"	"1"	"4"	"641"	"0"	"6"	"647"	"0"
"52"	"39"	"129"	"17"	"6"	"404"	"5"	"15"	"4"	"13"	"8"	"3"	"2"	"606"	"0"	"6"	"612"	"0"
"53"	"40"	"186"	"39"	"3"	"100"	"7"	"27"	"1"	"8"	"7"	"4"	"5"	"387"	"0"	"20"	"407"	"0"
"54"	"41"	"133"	"12"	"2"	"155"	"6"	"24"	"4"	"4"	"8"	"4"	"3"	"355"	"0"	"14"	"369"	"0"
"55"	"42"	"120"	"6"	"15"	"574"	"7"	"18"	"5"	"1"	"8"	"5"	"4"	"763"	"0"	"4"	"767"	"0"
"56"	"43"	"569"	"53"	"3"	"32"	"2"	"21"	"5"	"4"	"4"	"3"	"6"	"702"	"0"	"21"	"723"	"0"
"57"	"44"	"105"	"9"	"2"	"241"	"5"	"14"	"0"	"4"	"10"	"4"	"4"	"398"	"0"	"11"	"409"	"0"
"58"	"45"	"54"	"5"	"6"	"286"	"5"	"2"	"1"	"1"	"0"	"0"	"2"	"362"	"0"	"4"	"366"	"0"
"59"	"46"	"371"	"14"	"3"	"79"	"1"	"6"	"2"	"7"	"4"	"1"	"5"	"493"	"0"	"2"	"495"	"0"
"60"	"47"	"357"	"7"	"2"	"1"	"1"	"1"	"1"	"4"	"1"	"1"	"2"	"378"	"0"	"9"	"387"	"0"
"61"	"48"	"348"	"50"	"4"	"14"	"1"	"1"	"2"	"2"	"4"	"2"	"6"	"434"	"0"	"30"	"464"	"0"
"62"	"49"	"328"	"33"	"3"	"9"	"2"	"1"	"1"	"5"	"2"	"2"	"1"	"387"	"0"	"6"	"393"	"0"
"63"	"50"	"432"	"7"	"3"	"64"	"2"	"2"	"0"	"2"	"2"	"1"	"2"	"517"	"0"	"9"	"526"	"0"
"64"	"51"	"500"	"12"	"4"	"37"	"3"	"3"	"0"	"5"	"2"	"5"	"0"	"571"	"0"	"25"	"596"	"0"
"65"	"52"	"116"	"28"	"4"	"255"	"4"	"9"	"2"	"5"	"3"	"6"	"2"	"434"	"0"	"7"	"441"	"0"
"66"	"52A"	"95"	"17"	"7"	"272"	"7"	"21"	"0"	"3"	"5"	"2"	"2"	"431"	"0"	"10"	"441"	"0"
"67"	"53"	"20"	"23"	"1"	"107"	"4"	"29"	"4"	"2"	"3"	"0"	"2"	"195"	"0"	"4"	"199"	"0"
"68"	"54"	"210"	"10"	"11"	"414"	"11"	"13"	"7"	"13"	"21"	"4"	"9"	"723"	"0"	"32"	"755"	"0"
"69"	"55"	"163"	"38"	"3"	"429"	"4"	"12"	"4"	"2"	"7"	"4"	"9"	"675"	"0"	"14"	"689"	"0"
"70"	"56"	"258"	"35"	"4"	"303"	"3"	"10"	"5"	"6"	"9"	"3"	"4"	"640"	"0"	"11"	"651"	"0"
"71"	"57"	"139"	"13"	"9"	"155"	"8"	"12"	"4"	"7"	"8"	"7"	"7"	"369"	"0"	"17"	"386"	"0"
"72"	"58"	"37"	"9"	"6"	"315"	"9"	"11"	"7"	"6"	"16"	"9"	"6"	"431"	"0"	"17"	"448"	"0"
"73"	"59"	"442"	"14"	"1"	"11"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"473"	"0"	"0"	"473"	"0"
"74"	"59A"	"387"	"10"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"401"	"0"	"1"	"402"	"0"
"75"	"60"	"121"	"4"	"2"	"182"	"3"	"2"	"2"	"0"	"3"	"1"	"2"	"322"	"0"	"1"	"323"	"0"
"76"	"61"	"353"	"49"	"3"	"137"	"5"	"4"	"4"	"2"	"1"	"4"	"1"	"563"	"0"	"11"	"574"	"0"
"77"	"62"	"403"	"8"	"3"	"10"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"428"	"0"	"3"	"431"	"0"
"78"	"63"	"298"	"19"	"3"	"62"	"2"	"10"	"2"	"6"	"6"	"3"	"5"	"416"	"0"	"12"	"428"	"0"
"79"	"64"	"246"	"36"	"17"	"406"	"6"	"13"	"2"	"5"	"14"	"7"	"6"	"758"	"0"	"20"	"778"	"0"
"80"	"65"	"52"	"12"	"6"	"368"	"8"	"16"	"3"	"4"	"10"	"2"	"3"	"484"	"0"	"10"	"494"	"0"
"81"	"66"	"189"	"33"	"11"	"203"	"5"	"20"	"2"	"1"	"2"	"1"	"5"	"472"	"0"	"5"	"477"	"0"
"82"	"67"	"290"	"46"	"4"	"43"	"5"	"20"	"0"	"3"	"3"	"3"	"1"	"418"	"0"	"11"	"429"	"0"
"83"	"68"	"369"	"54"	"20"	"276"	"11"	"19"	"3"	"7"	"9"	"12"	"11"	"791"	"0"	"17"	"808"	"0"
"84"	"69"	"182"	"14"	"6"	"147"	"3"	"8"	"4"	"11"	"2"	"0"	"0"	"377"	"0"	"14"	"391"	"0"
"85"	"70"	"186"	"22"	"10"	"248"	"1"	"13"	"1"	"4"	"7"	"2"	"1"	"495"	"0"	"9"	"504"	"0"
"86"	"71"	"62"	"44"	"19"	"535"	"7"	"53"	"7"	"7"	"4"	"2"	"2"	"742"	"0"	"3"	"745"	"0"
"87"	"72"	"248"	"56"	"0"	"1"	"3"	"7"	"1"	"4"	"0"	"2"	"6"	"328"	"0"	"10"	"338"	"0"
"88"	"73"	"492"	"38"	"3"	"32"	"1"	"8"	"0"	"4"	"4"	"4"	"4"	"590"	"0"	"12"	"602"	"0"
"89"	"74"	"240"	"121"	"10"	"260"	"5"	"19"	"1"	"10"	"11"	"8"	"6"	"691"	"0"	"1"	"692"	"0"
"90"	"75"	"87"	"22"	"4"	"371"	"7"	"17"	"3"	"5"	"13"	"5"	"11"	"545"	"0"	"14"	"559"	"0"
"91"	"76"	"135"	"34"	"19"	"485"	"9"	"13"	"2"	"6"	"7"	"4"	"7"	"721"	"0"	"4"	"725"	"0"
"92"	"77"	"348"	"31"	"8"	"211"	"6"	"11"	"0"	"4"	"1"	"4"	"8"	"632"	"0"	"22"	"654"	"0"
"93"	"78"	"243"	"20"	"2"	"236"	"4"	"14"	"4"	"9"	"8"	"5"	"10"	"555"	"0"	"31"	"586"	"0"
"94"	"79"	"234"	"11"	"3"	"240"	"1"	"1"	"3"	"0"	"4"	"4"	"1"	"502"	"0"	"4"	"506"	"0"
"95"	"80"	"182"	"15"	"5"	"371"	"3"	"5"	"2"	"6"	"6"	"1"	"1"	"597"	"0"	"6"	"603"	"0"
"96"	"81"	"640"	"17"	"4"	"28"	"3"	"2"	"1"	"2"	"2"	"0"	"3"	"702"	"0"	"1"	"703"	"0"
"97"	"82"	"64"	"21"	"4"	"243"	"6"	"9"	"2"	"7"	"2"	"1"	"3"	"362"	"0"	"4"	"366"	"0"
"98"	"83"	"17"	"27"	"6"	"320"	"1"	"51"	"1"	"28"	"4"	"0"	"2"	"457"	"0"	"10"	"467"	"0"
"99"	"84"	"64"	"14"	"7"	"422"	"6"	"16"	"2"	"5"	"6"	"4"	"5"	"551"	"0"	"19"	"570"	"0"
"100"	"85"	"289"	"31"	"6"	"149"	"3"	"17"	"4"	"3"	"7"	"3"	"2"	"514"	"0"	"13"	"527"	"0"
"101"	"86"	"325"	"10"	"1"	"7"	"0"	"1"	"1"	"2"	"0"	"1"	"3"	"351"	"0"	"7"	"358"	"0"
"102"	"87"	"275"	"10"	"5"	"146"	"4"	"5"	"0"	"1"	"1"	"0"	"1"	"448"	"0"	"7"	"455"	"0"
"103"	"88"	"157"	"29"	"10"	"271"	"2"	"18"	"7"	"55"	"7"	"8"	"8"	"572"	"0"	"12"	"584"	"0"
"104"	"89"	"281"	"6"	"3"	"44"	"3"	"7"	"1"	"7"	"3"	"3"	"2"	"360"	"0"	"10"	"370"	"0"
"105"	"90"	"44"	"40"	"3"	"305"	"7"	"17"	"8"	"14"	"4"	"10"	"9"	"461"	"0"	"6"	"467"	"0"
"106"	"91"	"303"	"9"	"9"	"271"	"11"	"4"	"4"	"4"	"4"	"4"	"16"	"639"	"0"	"22"	"661"	"0"
"107"	"92"	"217"	"12"	"2"	"134"	"6"	"1"	"2"	"3"	"6"	"8"	"11"	"402"	"0"	"20"	"422"	"0"
"108"	"93"	"510"	"13"	"3"	"85"	"1"	"2"	"1"	"0"	"7"	"8"	"5"	"635"	"0"	"20"	"655"	"0"
"109"	"94"	"245"	"10"	"2"	"164"	"3"	"5"	"2"	"0"	"5"	"5"	"3"	"444"	"0"	"6"	"450"	"0"
"110"	"95"	"295"	"16"	"3"	"20"	"2"	"2"	"1"	"2"	"2"	"1"	"0"	"344"	"0"	"3"	"347"	"0"
"111"	"96"	"246"	"15"	"4"	"122"	"2"	"4"	"1"	"3"	"9"	"4"	"1"	"411"	"0"	"14"	"425"	"0"
"112"	"97"	"102"	"3"	"13"	"517"	"15"	"10"	"8"	"10"	"18"	"14"	"5"	"715"	"0"	"36"	"751"	"0"
"113"	"98"	"571"	"11"	"3"	"13"	"0"	"3"	"0"	"0"	"1"	"3"	"3"	"608"	"0"	"3"	"611"	"0"
"114"	"99"	"142"	"5"	"0"	"220"	"7"	"5"	"5"	"9"	"13"	"12"	"14"	"432"	"0"	"18"	"450"	"0"
"115"	"100"	"391"	"6"	"4"	"56"	"0"	"4"	"1"	"7"	"1"	"1"	"3"	"474"	"0"	"4"	"478"	"0"
"116"	"101"	"336"	"23"	"2"	"103"	"7"	"8"	"3"	"9"	"9"	"6"	"9"	"515"	"0"	"42"	"557"	"0"
"117"	"102"	"255"	"6"	"3"	"16"	"1"	"3"	"1"	"2"	"0"	"1"	"0"	"288"	"0"	"5"	"293"	"0"
"118"	"103"	"206"	"29"	"5"	"82"	"7"	"13"	"2"	"1"	"2"	"5"	"3"	"355"	"0"	"13"	"368"	"0"
"119"	"104"	"24"	"5"	"2"	"203"	"1"	"11"	"3"	"5"	"2"	"2"	"1"	"259"	"0"	"7"	"266"	"0"
"120"	"105"	"46"	"7"	"10"	"221"	"12"	"9"	"0"	"4"	"4"	"1"	"4"	"318"	"0"	"5"	"323"	"0"
"121"	"106"	"147"	"5"	"19"	"280"	"5"	"10"	"4"	"1"	"7"	"4"	"7"	"489"	"0"	"16"	"505"	"0"
"122"	"107"	"217"	"7"	"7"	"138"	"5"	"3"	"1"	"4"	"8"	"5"	"1"	"396"	"0"	"6"	"402"	"0"
"123"	"108"	"35"	"12"	"8"	"292"	"8"	"5"	"5"	"5"	"6"	"4"	"2"	"382"	"0"	"10"	"392"	"0"
"124"	"108A"	"10"	"1"	"5"	"280"	"3"	"3"	"0"	"2"	"3"	"4"	"2"	"313"	"0"	"10"	"323"	"0"
"125"	"109"	"167"	"43"	"17"	"497"	"10"	"21"	"5"	"7"	"16"	"3"	"6"	"792"	"0"	"19"	"811"	"0"
"126"	"110"	"240"	"62"	"6"	"133"	"4"	"24"	"5"	"12"	"8"	"6"	"2"	"502"	"0"	"9"	"511"	"0"
"127"	"111"	"74"	"9"	"5"	"277"	"6"	"11"	"3"	"2"	"5"	"7"	"4"	"403"	"0"	"25"	"428"	"0"
"128"	"112"	"138"	"4"	"6"	"296"	"1"	"9"	"0"	"1"	"6"	"3"	"5"	"469"	"0"	"2"	"471"	"0"
"129"	"112A"	"84"	"6"	"10"	"299"	"18"	"9"	"1"	"3"	"5"	"8"	"7"	"450"	"0"	"11"	"461"	"0"
"130"	"113"	"541"	"35"	"4"	"93"	"6"	"7"	"1"	"6"	"2"	"5"	"5"	"705"	"0"	"20"	"725"	"0"
"131"	"114"	"198"	"5"	"1"	"121"	"2"	"2"	"1"	"0"	"1"	"1"	"1"	"333"	"0"	"10"	"343"	"0"
"132"	"115"	"214"	"10"	"5"	"383"	"8"	"6"	"5"	"4"	"6"	"3"	"0"	"644"	"0"	"8"	"652"	"0"
"133"	"116"	"197"	"20"	"6"	"299"	"5"	"17"	"1"	"5"	"6"	"2"	"2"	"560"	"0"	"6"	"566"	"0"
"134"	"117"	"181"	"16"	"7"	"290"	"3"	"26"	"5"	"16"	"6"	"4"	"4"	"558"	"0"	"3"	"561"	"0"
"135"	"118"	"17"	"26"	"5"	"231"	"1"	"5"	"7"	"2"	"3"	"0"	"4"	"301"	"0"	"3"	"304"	"0"
"136"	"119"	"22"	"4"	"3"	"341"	"8"	"6"	"1"	"1"	"2"	"1"	"1"	"390"	"0"	"6"	"396"	"0"
"137"	"120"	"297"	"19"	"10"	"362"	"8"	"12"	"7"	"8"	"17"	"6"	"7"	"753"	"0"	"22"	"775"	"0"
"138"	"121"	"285"	"7"	"3"	"77"	"0"	"1"	"4"	"0"	"2"	"0"	"2"	"381"	"0"	"7"	"388"	"0"
"139"	"121A"	"408"	"28"	"4"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"3"	"460"	"0"	"11"	"471"	"0"
"140"	"122"	"83"	"7"	"10"	"347"	"6"	"13"	"27"	"6"	"13"	"6"	"8"	"526"	"0"	"9"	"535"	"0"
"141"	"123"	"46"	"2"	"4"	"407"	"5"	"6"	"1"	"2"	"1"	"0"	"2"	"476"	"0"	"7"	"483"	"0"
"142"	"124"	"409"	"47"	"7"	"73"	"3"	"14"	"2"	"6"	"4"	"8"	"2"	"575"	"0"	"21"	"596"	"0"
"143"	"125"	"461"	"20"	"3"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"2"	"491"	"0"	"1"	"492"	"0"
"144"	"126"	"239"	"16"	"1"	"17"	"0"	"9"	"1"	"2"	"0"	"0"	"1"	"286"	"0"	"2"	"288"	"0"
"145"	"127"	"775"	"42"	"1"	"8"	"1"	"8"	"1"	"2"	"3"	"3"	"2"	"846"	"0"	"13"	"859"	"0"
"146"	"128"	"82"	"140"	"6"	"363"	"17"	"53"	"2"	"6"	"7"	"2"	"6"	"684"	"0"	"9"	"693"	"0"
"147"	"129"	"253"	"19"	"5"	"208"	"7"	"4"	"0"	"4"	"1"	"1"	"6"	"508"	"0"	"10"	"518"	"0"
"148"	"130"	"136"	"21"	"4"	"297"	"3"	"3"	"1"	"4"	"2"	"0"	"0"	"471"	"0"	"2"	"473"	"0"
"149"	"131"	"83"	"9"	"8"	"346"	"7"	"7"	"4"	"3"	"2"	"5"	"2"	"476"	"0"	"8"	"484"	"0"
"150"	"132"	"206"	"11"	"2"	"233"	"5"	"7"	"1"	"2"	"4"	"3"	"1"	"475"	"0"	"3"	"478"	"0"
"151"	"133"	"75"	"8"	"1"	"429"	"1"	"12"	"0"	"5"	"5"	"1"	"3"	"540"	"0"	"5"	"545"	"0"
"152"	"134"	"80"	"24"	"5"	"459"	"1"	"15"	"2"	"1"	"5"	"2"	"2"	"596"	"0"	"6"	"602"	"0"
"153"	"135"	"408"	"14"	"6"	"410"	"5"	"14"	"4"	"8"	"14"	"10"	"3"	"896"	"0"	"23"	"919"	"0"
"154"	"136"	"420"	"17"	"11"	"242"	"10"	"10"	"6"	"5"	"11"	"6"	"5"	"743"	"0"	"13"	"756"	"0"
"155"	"137"	"58"	"11"	"2"	"360"	"3"	"6"	"2"	"5"	"1"	"0"	"1"	"449"	"0"	"4"	"453"	"0"
"156"	"138"	"230"	"26"	"1"	"358"	"10"	"10"	"3"	"6"	"6"	"4"	"8"	"662"	"0"	"21"	"683"	"0"
"157"	"139"	"159"	"13"	"8"	"176"	"10"	"13"	"109"	"9"	"3"	"5"	"3"	"508"	"0"	"15"	"523"	"0"
"158"	"140"	"230"	"12"	"4"	"231"	"7"	"13"	"8"	"11"	"7"	"1"	"4"	"528"	"0"	"25"	"553"	"0"
"159"	"141"	"460"	"11"	"4"	"232"	"11"	"7"	"6"	"33"	"4"	"5"	"2"	"775"	"0"	"17"	"792"	"0"
"160"	"142"	"487"	"9"	"3"	"74"	"5"	"4"	"2"	"2"	"4"	"6"	"6"	"602"	"0"	"18"	"620"	"0"
"161"	"143"	"377"	"14"	"8"	"139"	"6"	"0"	"3"	"7"	"2"	"4"	"5"	"565"	"0"	"23"	"588"	"0"
"162"	"144"	"260"	"6"	"0"	"28"	"1"	"1"	"8"	"8"	"2"	"0"	"3"	"317"	"0"	"8"	"325"	"0"
"163"	"145"	"548"	"29"	"10"	"141"	"4"	"4"	"1"	"3"	"12"	"7"	"3"	"762"	"0"	"29"	"791"	"0"
"164"	"146"	"141"	"65"	"2"	"22"	"1"	"13"	"0"	"2"	"1"	"0"	"1"	"248"	"0"	"3"	"251"	"0"
"165"	"147"	"200"	"22"	"2"	"156"	"3"	"9"	"0"	"5"	"2"	"1"	"0"	"400"	"0"	"2"	"402"	"0"
"166"	"148"	"338"	"62"	"9"	"249"	"8"	"102"	"12"	"16"	"17"	"4"	"9"	"826"	"0"	"32"	"858"	"0"
"167"	"149"	"580"	"53"	"11"	"177"	"22"	"21"	"4"	"11"	"7"	"13"	"8"	"907"	"0"	"36"	"943"	"0"
"168"	"150"	"338"	"33"	"8"	"71"	"3"	"8"	"4"	"1"	"3"	"4"	"4"	"477"	"0"	"10"	"487"	"0"
"169"	"151"	"180"	"10"	"10"	"428"	"9"	"7"	"8"	"17"	"18"	"9"	"4"	"700"	"0"	"15"	"715"	"0"
"170"	"152"	"13"	"9"	"2"	"768"	"6"	"8"	"0"	"2"	"4"	"0"	"0"	"812"	"0"	"6"	"818"	"0"
"171"	"153"	"103"	"11"	"7"	"495"	"9"	"23"	"9"	"15"	"16"	"14"	"6"	"708"	"0"	"22"	"730"	"0"
"172"	"154"	"87"	"20"	"9"	"148"	"3"	"11"	"3"	"2"	"2"	"2"	"3"	"290"	"0"	"7"	"297"	"0"
"173"	"155"	"316"	"12"	"1"	"34"	"0"	"3"	"1"	"4"	"5"	"2"	"3"	"381"	"0"	"3"	"384"	"0"
"174"	"156"	"320"	"37"	"10"	"157"	"1"	"6"	"4"	"6"	"11"	"3"	"7"	"562"	"0"	"4"	"566"	"0"
"175"	"157"	"81"	"63"	"12"	"317"	"12"	"23"	"5"	"6"	"18"	"4"	"8"	"549"	"0"	"7"	"556"	"0"
"176"	"158"	"86"	"15"	"9"	"366"	"8"	"13"	"5"	"9"	"6"	"7"	"5"	"529"	"0"	"30"	"559"	"0"
"177"	"159"	"293"	"9"	"9"	"112"	"1"	"6"	"7"	"8"	"10"	"16"	"13"	"484"	"0"	"33"	"517"	"0"
"178"	"160"	"93"	"10"	"6"	"332"	"2"	"9"	"3"	"1"	"4"	"2"	"3"	"465"	"0"	"9"	"474"	"0"
"179"	"161"	"50"	"5"	"9"	"603"	"7"	"7"	"5"	"8"	"9"	"7"	"7"	"717"	"0"	"17"	"734"	"0"
"180"	"162"	"146"	"35"	"6"	"141"	"2"	"16"	"6"	"5"	"3"	"4"	"5"	"369"	"0"	"9"	"378"	"0"
"181"	"163"	"60"	"4"	"6"	"721"	"3"	"2"	"4"	"3"	"4"	"1"	"3"	"811"	"0"	"10"	"821"	"0"
"182"	"164"	"87"	"10"	"2"	"131"	"0"	"5"	"0"	"1"	"0"	"1"	"1"	"238"	"0"	"3"	"241"	"0"
"183"	"165"	"57"	"12"	"9"	"394"	"15"	"10"	"3"	"0"	"3"	"5"	"12"	"520"	"0"	"23"	"543"	"0"
"184"	"166"	"13"	"4"	"5"	"149"	"1"	"9"	"2"	"1"	"3"	"1"	"1"	"189"	"0"	"2"	"191"	"0"
"185"	"167"	"21"	"4"	"4"	"195"	"2"	"4"	"0"	"4"	"1"	"2"	"2"	"239"	"0"	"2"	"241"	"0"
"186"	"168"	"83"	"11"	"16"	"669"	"5"	"5"	"6"	"6"	"7"	"4"	"2"	"814"	"0"	"5"	"819"	"0"
"187"	"169"	"236"	"9"	"9"	"125"	"3"	"1"	"0"	"5"	"5"	"3"	"4"	"400"	"0"	"7"	"407"	"0"
"188"	"170"	"51"	"1"	"6"	"308"	"10"	"6"	"4"	"6"	"6"	"3"	"3"	"404"	"0"	"11"	"415"	"0"
"189"	"171"	"39"	"3"	"7"	"380"	"7"	"8"	"6"	"6"	"3"	"0"	"5"	"464"	"0"	"4"	"468"	"0"
"190"	"172"	"522"	"13"	"6"	"57"	"1"	"3"	"2"	"1"	"3"	"1"	"2"	"611"	"0"	"3"	"614"	"0"
"191"	"173"	"429"	"23"	"3"	"145"	"11"	"7"	"3"	"8"	"3"	"5"	"9"	"646"	"0"	"20"	"666"	"0"
