"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"114"	"45"	"59"	"98"	"3"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"4"	"328"	"0"	"2"	"330"	"0"
"25"	"13"	"67"	"152"	"36"	"119"	"2"	"11"	"4"	"1"	"2"	"1"	"2"	"4"	"10"	"411"	"0"	"5"	"416"	"0"
"26"	"14"	"419"	"5"	"1"	"32"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"462"	"0"	"2"	"464"	"0"
"27"	"15"	"78"	"9"	"2"	"420"	"8"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"5"	"532"	"0"	"3"	"535"	"0"
"28"	"15A"	"68"	"21"	"1"	"308"	"8"	"3"	"7"	"1"	"5"	"3"	"12"	"8"	"4"	"449"	"0"	"10"	"459"	"0"
"29"	"16"	"167"	"23"	"15"	"352"	"4"	"1"	"3"	"7"	"2"	"3"	"3"	"4"	"2"	"586"	"0"	"10"	"596"	"0"
"30"	"17"	"398"	"18"	"13"	"98"	"5"	"2"	"1"	"1"	"1"	"2"	"4"	"5"	"4"	"552"	"0"	"12"	"564"	"0"
"31"	"18"	"308"	"19"	"8"	"249"	"9"	"1"	"3"	"2"	"2"	"4"	"7"	"6"	"3"	"621"	"0"	"17"	"638"	"0"
"32"	"19"	"61"	"50"	"7"	"146"	"5"	"1"	"0"	"2"	"0"	"1"	"0"	"2"	"2"	"277"	"0"	"7"	"284"	"0"
"33"	"20"	"223"	"30"	"11"	"316"	"2"	"1"	"3"	"1"	"0"	"2"	"2"	"1"	"2"	"594"	"0"	"7"	"601"	"0"
"34"	"21"	"159"	"64"	"57"	"243"	"3"	"7"	"8"	"0"	"3"	"1"	"8"	"0"	"1"	"554"	"0"	"2"	"556"	"0"
"35"	"22"	"6"	"33"	"26"	"118"	"0"	"0"	"3"	"0"	"0"	"8"	"3"	"0"	"0"	"197"	"0"	"1"	"198"	"0"
"36"	"23"	"102"	"15"	"42"	"137"	"5"	"0"	"6"	"0"	"2"	"2"	"3"	"4"	"4"	"322"	"0"	"6"	"328"	"0"
"37"	"24"	"238"	"25"	"16"	"65"	"6"	"2"	"3"	"0"	"2"	"1"	"0"	"1"	"1"	"360"	"0"	"1"	"361"	"0"
"38"	"25"	"125"	"4"	"4"	"148"	"11"	"3"	"0"	"1"	"5"	"1"	"11"	"3"	"9"	"325"	"0"	"19"	"344"	"0"
"39"	"26"	"61"	"5"	"0"	"144"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"216"	"0"	"1"	"217"	"0"
"40"	"27"	"191"	"19"	"7"	"188"	"6"	"3"	"0"	"1"	"0"	"1"	"2"	"6"	"3"	"427"	"0"	"9"	"436"	"0"
"41"	"28"	"235"	"116"	"5"	"88"	"3"	"0"	"2"	"0"	"5"	"2"	"2"	"0"	"0"	"458"	"0"	"1"	"459"	"0"
"42"	"29"	"206"	"149"	"3"	"156"	"3"	"1"	"4"	"2"	"9"	"6"	"5"	"0"	"2"	"546"	"0"	"14"	"560"	"0"
"43"	"30"	"212"	"47"	"12"	"177"	"7"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"0"	"461"	"0"	"4"	"465"	"0"
"44"	"31"	"152"	"276"	"35"	"127"	"7"	"15"	"5"	"3"	"6"	"0"	"7"	"5"	"11"	"649"	"0"	"10"	"659"	"0"
"45"	"32"	"111"	"220"	"5"	"50"	"3"	"1"	"2"	"1"	"2"	"0"	"0"	"3"	"6"	"404"	"0"	"6"	"410"	"0"
"46"	"33"	"125"	"205"	"86"	"218"	"6"	"7"	"4"	"2"	"44"	"1"	"6"	"2"	"10"	"716"	"0"	"21"	"737"	"0"
"47"	"34"	"177"	"17"	"39"	"103"	"1"	"2"	"9"	"2"	"15"	"1"	"1"	"4"	"0"	"371"	"0"	"2"	"373"	"0"
"48"	"35"	"268"	"6"	"10"	"46"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"334"	"0"	"1"	"335"	"0"
"49"	"36"	"149"	"120"	"36"	"298"	"5"	"0"	"6"	"1"	"10"	"7"	"10"	"10"	"9"	"661"	"0"	"14"	"675"	"0"
"50"	"37"	"102"	"247"	"41"	"336"	"11"	"4"	"4"	"1"	"10"	"1"	"2"	"4"	"7"	"770"	"0"	"10"	"780"	"0"
"51"	"38"	"81"	"28"	"1"	"83"	"1"	"1"	"1"	"0"	"1"	"0"	"2"	"4"	"3"	"206"	"0"	"3"	"209"	"0"
"52"	"39"	"113"	"9"	"13"	"233"	"3"	"0"	"0"	"1"	"5"	"0"	"4"	"0"	"2"	"383"	"0"	"8"	"391"	"0"
"53"	"40"	"162"	"21"	"15"	"11"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"215"	"0"	"6"	"221"	"0"
"54"	"41"	"212"	"38"	"45"	"72"	"1"	"4"	"2"	"2"	"2"	"3"	"3"	"4"	"4"	"392"	"0"	"14"	"406"	"0"
"55"	"42"	"60"	"175"	"39"	"156"	"2"	"1"	"3"	"1"	"2"	"2"	"1"	"3"	"0"	"445"	"0"	"1"	"446"	"0"
"56"	"43"	"220"	"31"	"6"	"99"	"3"	"3"	"3"	"0"	"1"	"1"	"1"	"4"	"1"	"373"	"0"	"3"	"376"	"0"
"57"	"44"	"266"	"74"	"7"	"91"	"1"	"2"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"447"	"0"	"0"	"447"	"0"
"58"	"45"	"81"	"2"	"13"	"194"	"3"	"0"	"2"	"1"	"0"	"1"	"4"	"4"	"3"	"308"	"0"	"9"	"317"	"0"
"59"	"46"	"332"	"15"	"39"	"152"	"4"	"1"	"0"	"1"	"0"	"1"	"4"	"3"	"1"	"553"	"0"	"6"	"559"	"0"
"60"	"47"	"299"	"48"	"13"	"52"	"5"	"2"	"0"	"2"	"3"	"3"	"3"	"4"	"6"	"440"	"0"	"23"	"463"	"0"
"61"	"48"	"81"	"52"	"1"	"98"	"2"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"239"	"0"	"4"	"243"	"0"
"62"	"49"	"115"	"54"	"5"	"249"	"7"	"0"	"6"	"1"	"2"	"0"	"4"	"5"	"6"	"454"	"0"	"7"	"461"	"0"
"63"	"50"	"64"	"71"	"1"	"178"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"317"	"0"	"2"	"319"	"0"
"64"	"51"	"38"	"387"	"23"	"72"	"9"	"7"	"6"	"4"	"4"	"6"	"13"	"5"	"12"	"586"	"0"	"14"	"600"	"0"
"65"	"52"	"25"	"355"	"16"	"160"	"5"	"12"	"8"	"3"	"2"	"4"	"5"	"6"	"3"	"604"	"0"	"11"	"615"	"0"
"66"	"53"	"75"	"9"	"5"	"322"	"3"	"1"	"2"	"0"	"1"	"3"	"5"	"1"	"3"	"430"	"0"	"0"	"430"	"0"
"67"	"54"	"137"	"59"	"21"	"298"	"7"	"3"	"3"	"1"	"5"	"5"	"8"	"3"	"5"	"555"	"0"	"10"	"565"	"0"
"68"	"55"	"243"	"17"	"6"	"124"	"9"	"3"	"4"	"0"	"7"	"0"	"1"	"0"	"5"	"419"	"0"	"10"	"429"	"0"
"69"	"56"	"258"	"53"	"5"	"214"	"6"	"5"	"6"	"4"	"2"	"1"	"2"	"1"	"7"	"564"	"0"	"12"	"576"	"0"
"70"	"57"	"132"	"3"	"4"	"135"	"7"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"2"	"287"	"0"	"3"	"290"	"0"
"71"	"58"	"212"	"19"	"17"	"205"	"10"	"5"	"4"	"3"	"5"	"7"	"12"	"12"	"9"	"520"	"0"	"27"	"547"	"0"
"72"	"59"	"168"	"15"	"6"	"104"	"3"	"2"	"3"	"1"	"2"	"3"	"2"	"0"	"6"	"315"	"0"	"6"	"321"	"0"
"73"	"60"	"142"	"99"	"8"	"23"	"1"	"3"	"3"	"1"	"3"	"2"	"1"	"2"	"4"	"292"	"0"	"6"	"298"	"0"
"74"	"61"	"136"	"72"	"2"	"121"	"4"	"1"	"1"	"1"	"0"	"1"	"8"	"0"	"6"	"353"	"0"	"9"	"362"	"0"
"75"	"62"	"149"	"20"	"40"	"308"	"14"	"2"	"4"	"8"	"3"	"2"	"8"	"3"	"5"	"566"	"0"	"17"	"583"	"0"
"76"	"63"	"54"	"102"	"26"	"140"	"8"	"3"	"3"	"4"	"2"	"3"	"15"	"8"	"6"	"374"	"0"	"27"	"401"	"0"
"77"	"64"	"91"	"44"	"53"	"203"	"6"	"2"	"7"	"1"	"6"	"6"	"1"	"3"	"3"	"426"	"0"	"12"	"438"	"0"
"78"	"65"	"322"	"21"	"3"	"71"	"2"	"1"	"2"	"0"	"1"	"5"	"4"	"5"	"2"	"439"	"0"	"26"	"465"	"0"
"79"	"66"	"333"	"7"	"3"	"76"	"4"	"3"	"2"	"4"	"3"	"0"	"1"	"3"	"1"	"440"	"0"	"7"	"447"	"0"
"80"	"67"	"118"	"10"	"9"	"194"	"8"	"1"	"10"	"5"	"3"	"5"	"4"	"5"	"0"	"372"	"0"	"11"	"383"	"0"
"81"	"68"	"197"	"9"	"4"	"227"	"2"	"1"	"12"	"2"	"0"	"1"	"0"	"0"	"3"	"458"	"0"	"4"	"462"	"0"
"82"	"69"	"279"	"51"	"18"	"328"	"5"	"2"	"2"	"3"	"2"	"1"	"3"	"3"	"1"	"698"	"0"	"10"	"708"	"0"
"83"	"70"	"132"	"15"	"10"	"265"	"5"	"1"	"7"	"4"	"0"	"4"	"5"	"5"	"4"	"457"	"0"	"5"	"462"	"0"
"84"	"71"	"253"	"141"	"11"	"240"	"13"	"7"	"8"	"2"	"6"	"5"	"3"	"4"	"5"	"698"	"0"	"3"	"701"	"0"
"85"	"72"	"223"	"107"	"3"	"150"	"5"	"1"	"7"	"1"	"3"	"6"	"3"	"5"	"7"	"521"	"0"	"10"	"531"	"0"
"86"	"73"	"280"	"59"	"5"	"115"	"3"	"0"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"470"	"0"	"4"	"474"	"0"
"87"	"74"	"104"	"27"	"11"	"247"	"3"	"3"	"4"	"2"	"1"	"11"	"12"	"10"	"13"	"448"	"0"	"14"	"462"	"0"
"88"	"74A"	"69"	"24"	"3"	"280"	"5"	"3"	"8"	"0"	"1"	"0"	"0"	"3"	"3"	"399"	"0"	"2"	"401"	"0"
"89"	"75"	"293"	"20"	"6"	"246"	"0"	"1"	"3"	"1"	"0"	"0"	"2"	"2"	"3"	"577"	"0"	"4"	"581"	"0"
"90"	"76"	"93"	"27"	"9"	"490"	"8"	"1"	"3"	"4"	"0"	"3"	"10"	"2"	"0"	"650"	"0"	"3"	"653"	"0"
"91"	"77"	"386"	"50"	"10"	"206"	"2"	"0"	"7"	"0"	"0"	"1"	"5"	"3"	"1"	"671"	"0"	"6"	"677"	"0"
"92"	"78"	"51"	"31"	"35"	"323"	"5"	"1"	"2"	"4"	"2"	"2"	"9"	"6"	"15"	"486"	"0"	"11"	"497"	"0"
"93"	"79"	"144"	"34"	"3"	"165"	"4"	"2"	"8"	"4"	"2"	"2"	"4"	"0"	"0"	"372"	"0"	"3"	"375"	"0"
"94"	"80"	"62"	"19"	"2"	"324"	"3"	"4"	"7"	"2"	"3"	"5"	"2"	"3"	"4"	"440"	"0"	"6"	"446"	"0"
"95"	"80A"	"64"	"14"	"4"	"287"	"1"	"0"	"1"	"3"	"1"	"1"	"4"	"3"	"4"	"387"	"0"	"3"	"390"	"0"
"96"	"81"	"53"	"48"	"6"	"384"	"5"	"0"	"5"	"1"	"2"	"0"	"0"	"2"	"0"	"506"	"0"	"4"	"510"	"0"
"97"	"81A"	"82"	"50"	"9"	"278"	"10"	"0"	"8"	"4"	"3"	"1"	"2"	"0"	"7"	"454"	"0"	"7"	"461"	"0"
"98"	"82"	"42"	"43"	"20"	"652"	"2"	"3"	"5"	"4"	"0"	"0"	"10"	"0"	"6"	"787"	"0"	"6"	"793"	"0"
"99"	"83"	"218"	"58"	"5"	"213"	"7"	"2"	"5"	"5"	"1"	"2"	"3"	"5"	"3"	"527"	"0"	"3"	"530"	"0"
"100"	"84"	"205"	"33"	"4"	"164"	"1"	"4"	"0"	"3"	"0"	"1"	"2"	"1"	"1"	"419"	"0"	"7"	"426"	"0"
"101"	"85"	"346"	"28"	"5"	"240"	"1"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"4"	"631"	"0"	"4"	"635"	"0"
"102"	"86"	"233"	"12"	"10"	"231"	"4"	"1"	"7"	"0"	"1"	"0"	"1"	"3"	"2"	"505"	"0"	"7"	"512"	"0"
"103"	"87"	"294"	"11"	"2"	"472"	"3"	"1"	"6"	"1"	"1"	"6"	"7"	"3"	"4"	"811"	"0"	"12"	"823"	"0"
"104"	"88"	"130"	"7"	"27"	"332"	"7"	"2"	"7"	"1"	"4"	"4"	"5"	"7"	"11"	"544"	"0"	"7"	"551"	"0"
"105"	"89"	"311"	"16"	"23"	"193"	"6"	"1"	"4"	"3"	"0"	"1"	"1"	"3"	"1"	"563"	"0"	"3"	"566"	"0"
"106"	"90"	"161"	"18"	"52"	"117"	"5"	"1"	"4"	"1"	"2"	"1"	"2"	"5"	"5"	"374"	"0"	"7"	"381"	"0"
"107"	"91"	"184"	"59"	"9"	"246"	"4"	"1"	"1"	"3"	"0"	"10"	"0"	"1"	"5"	"523"	"0"	"7"	"530"	"0"
"108"	"92"	"174"	"32"	"18"	"95"	"3"	"2"	"5"	"6"	"4"	"1"	"2"	"4"	"4"	"350"	"0"	"14"	"364"	"0"
"109"	"93"	"394"	"61"	"6"	"82"	"4"	"1"	"6"	"1"	"1"	"5"	"7"	"5"	"7"	"580"	"0"	"11"	"591"	"0"
"110"	"94"	"270"	"45"	"2"	"117"	"1"	"0"	"3"	"0"	"1"	"1"	"3"	"1"	"3"	"447"	"0"	"13"	"460"	"0"
"111"	"94A"	"325"	"76"	"1"	"60"	"0"	"0"	"7"	"0"	"0"	"0"	"1"	"0"	"0"	"470"	"0"	"1"	"471"	"0"
"112"	"95"	"195"	"12"	"2"	"176"	"3"	"1"	"4"	"3"	"1"	"1"	"1"	"3"	"3"	"405"	"0"	"9"	"414"	"0"
"113"	"96"	"128"	"25"	"8"	"315"	"5"	"0"	"3"	"2"	"1"	"1"	"1"	"3"	"3"	"495"	"0"	"7"	"502"	"0"
"114"	"97"	"164"	"6"	"8"	"28"	"0"	"0"	"6"	"1"	"0"	"2"	"2"	"3"	"0"	"220"	"0"	"14"	"234"	"0"
"115"	"98"	"174"	"15"	"4"	"103"	"5"	"0"	"5"	"0"	"2"	"1"	"3"	"4"	"3"	"319"	"0"	"10"	"329"	"0"
"116"	"99"	"419"	"19"	"2"	"25"	"0"	"0"	"10"	"1"	"0"	"2"	"0"	"0"	"4"	"482"	"0"	"5"	"487"	"0"
"117"	"99A"	"316"	"9"	"2"	"17"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"3"	"352"	"0"	"9"	"361"	"0"
"118"	"100"	"341"	"16"	"6"	"137"	"3"	"5"	"3"	"2"	"4"	"1"	"4"	"2"	"5"	"529"	"0"	"13"	"542"	"0"
"119"	"101"	"116"	"105"	"18"	"185"	"4"	"5"	"12"	"3"	"6"	"8"	"3"	"3"	"6"	"474"	"0"	"10"	"484"	"0"
"120"	"102"	"392"	"41"	"72"	"24"	"3"	"4"	"5"	"1"	"2"	"0"	"3"	"3"	"2"	"552"	"0"	"6"	"558"	"0"
"121"	"103"	"318"	"32"	"6"	"88"	"3"	"0"	"5"	"1"	"4"	"1"	"2"	"6"	"6"	"472"	"0"	"16"	"488"	"0"
"122"	"104"	"92"	"193"	"4"	"173"	"6"	"6"	"6"	"2"	"2"	"6"	"4"	"5"	"9"	"508"	"0"	"19"	"527"	"0"
"123"	"105"	"96"	"212"	"58"	"110"	"7"	"0"	"5"	"1"	"1"	"1"	"0"	"2"	"2"	"495"	"0"	"4"	"499"	"0"
"124"	"106"	"167"	"9"	"3"	"28"	"2"	"0"	"0"	"1"	"1"	"2"	"2"	"2"	"1"	"218"	"0"	"5"	"223"	"0"
"125"	"107"	"220"	"63"	"2"	"89"	"0"	"0"	"3"	"3"	"0"	"1"	"1"	"2"	"2"	"386"	"0"	"7"	"393"	"0"
"126"	"108"	"164"	"66"	"6"	"342"	"19"	"4"	"1"	"3"	"4"	"5"	"16"	"7"	"4"	"641"	"0"	"27"	"668"	"0"
"127"	"109"	"308"	"25"	"18"	"257"	"14"	"3"	"8"	"16"	"5"	"2"	"7"	"9"	"8"	"680"	"0"	"23"	"703"	"0"
"128"	"110"	"340"	"174"	"24"	"197"	"6"	"2"	"0"	"3"	"0"	"1"	"0"	"2"	"4"	"753"	"0"	"8"	"761"	"0"
"129"	"111"	"44"	"95"	"52"	"264"	"9"	"0"	"5"	"3"	"2"	"2"	"5"	"5"	"8"	"494"	"0"	"22"	"516"	"0"
"130"	"112"	"275"	"79"	"34"	"274"	"10"	"6"	"4"	"3"	"5"	"1"	"3"	"1"	"5"	"700"	"0"	"12"	"712"	"0"
"131"	"113"	"86"	"15"	"10"	"69"	"5"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"191"	"0"	"4"	"195"	"0"
"132"	"114"	"129"	"81"	"6"	"115"	"7"	"2"	"1"	"2"	"6"	"0"	"0"	"4"	"9"	"362"	"0"	"7"	"369"	"0"
"133"	"115"	"181"	"42"	"10"	"149"	"3"	"3"	"7"	"1"	"2"	"3"	"2"	"4"	"5"	"412"	"0"	"12"	"424"	"0"
"134"	"116"	"202"	"36"	"21"	"16"	"3"	"1"	"1"	"19"	"2"	"0"	"1"	"4"	"0"	"306"	"0"	"2"	"308"	"0"
"135"	"117"	"79"	"10"	"8"	"143"	"6"	"3"	"4"	"3"	"2"	"0"	"10"	"3"	"2"	"273"	"0"	"5"	"278"	"0"
"136"	"118"	"315"	"27"	"8"	"9"	"0"	"1"	"2"	"3"	"2"	"1"	"1"	"3"	"2"	"374"	"0"	"31"	"405"	"0"
"137"	"119"	"237"	"28"	"2"	"98"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"2"	"371"	"0"	"0"	"371"	"0"
"138"	"120"	"229"	"15"	"3"	"56"	"0"	"3"	"3"	"2"	"1"	"1"	"1"	"0"	"5"	"319"	"0"	"12"	"331"	"0"
"139"	"121"	"320"	"17"	"12"	"57"	"5"	"4"	"4"	"4"	"0"	"0"	"2"	"4"	"5"	"434"	"0"	"1"	"435"	"0"
"140"	"122"	"87"	"29"	"6"	"191"	"5"	"3"	"6"	"2"	"1"	"3"	"6"	"5"	"1"	"345"	"0"	"4"	"349"	"0"
"141"	"122A"	"103"	"49"	"24"	"130"	"5"	"4"	"1"	"0"	"1"	"2"	"1"	"1"	"3"	"324"	"0"	"7"	"331"	"0"
"142"	"123"	"93"	"289"	"68"	"283"	"9"	"1"	"6"	"3"	"0"	"0"	"2"	"3"	"0"	"757"	"0"	"1"	"758"	"0"
"143"	"124"	"241"	"5"	"36"	"19"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"303"	"0"	"0"	"303"	"0"
"144"	"125"	"134"	"30"	"77"	"160"	"3"	"1"	"7"	"1"	"1"	"1"	"2"	"0"	"2"	"419"	"0"	"3"	"422"	"0"
"145"	"126"	"172"	"146"	"4"	"130"	"0"	"3"	"0"	"0"	"3"	"2"	"2"	"1"	"1"	"464"	"0"	"6"	"470"	"0"
"146"	"127"	"70"	"160"	"27"	"381"	"9"	"5"	"11"	"11"	"4"	"2"	"6"	"3"	"2"	"691"	"0"	"4"	"695"	"0"
"147"	"128"	"87"	"43"	"4"	"186"	"2"	"1"	"1"	"2"	"3"	"3"	"3"	"5"	"5"	"345"	"0"	"15"	"360"	"0"
"148"	"129"	"233"	"61"	"11"	"61"	"6"	"2"	"2"	"3"	"0"	"2"	"2"	"1"	"4"	"388"	"0"	"3"	"391"	"0"
"149"	"130"	"49"	"161"	"47"	"135"	"3"	"5"	"6"	"3"	"4"	"6"	"13"	"9"	"12"	"453"	"0"	"43"	"496"	"0"
"150"	"131"	"110"	"87"	"16"	"74"	"3"	"1"	"3"	"1"	"1"	"1"	"3"	"5"	"6"	"311"	"0"	"3"	"314"	"0"
"151"	"132"	"141"	"53"	"18"	"139"	"7"	"3"	"3"	"0"	"2"	"7"	"2"	"6"	"8"	"389"	"0"	"27"	"416"	"0"
"152"	"133"	"225"	"26"	"7"	"350"	"7"	"5"	"2"	"2"	"2"	"10"	"10"	"14"	"10"	"670"	"0"	"36"	"706"	"0"
"153"	"134"	"109"	"67"	"33"	"139"	"3"	"1"	"1"	"0"	"2"	"3"	"6"	"3"	"5"	"372"	"0"	"6"	"378"	"0"
"154"	"135"	"92"	"91"	"16"	"45"	"4"	"0"	"4"	"1"	"1"	"1"	"0"	"4"	"5"	"264"	"0"	"13"	"277"	"0"
"155"	"136"	"53"	"48"	"12"	"74"	"6"	"1"	"4"	"1"	"2"	"3"	"3"	"1"	"2"	"210"	"0"	"7"	"217"	"0"
"156"	"137"	"54"	"46"	"19"	"142"	"6"	"4"	"5"	"3"	"3"	"0"	"3"	"0"	"2"	"287"	"0"	"5"	"292"	"0"
"157"	"138"	"147"	"116"	"11"	"92"	"6"	"1"	"6"	"4"	"2"	"5"	"3"	"2"	"9"	"404"	"0"	"11"	"415"	"0"
"158"	"139"	"79"	"120"	"7"	"128"	"3"	"2"	"2"	"0"	"1"	"3"	"1"	"3"	"3"	"352"	"0"	"4"	"356"	"0"
"159"	"140"	"228"	"113"	"56"	"49"	"1"	"3"	"3"	"1"	"1"	"0"	"0"	"3"	"1"	"459"	"0"	"6"	"465"	"0"
"160"	"141"	"34"	"59"	"9"	"208"	"5"	"1"	"1"	"1"	"1"	"1"	"5"	"1"	"4"	"330"	"0"	"7"	"337"	"0"
"161"	"142"	"139"	"14"	"1"	"74"	"1"	"1"	"2"	"0"	"1"	"3"	"0"	"1"	"0"	"237"	"0"	"4"	"241"	"0"
"162"	"143"	"123"	"9"	"7"	"77"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"220"	"0"	"2"	"222"	"0"
"163"	"144"	"46"	"239"	"3"	"295"	"3"	"0"	"1"	"0"	"24"	"0"	"1"	"2"	"1"	"615"	"0"	"1"	"616"	"0"
"164"	"145"	"81"	"263"	"10"	"243"	"1"	"1"	"14"	"3"	"2"	"3"	"4"	"6"	"10"	"641"	"0"	"14"	"655"	"0"
"165"	"146"	"252"	"3"	"3"	"18"	"0"	"1"	"1"	"2"	"1"	"0"	"2"	"2"	"5"	"290"	"0"	"15"	"305"	"0"
"166"	"147"	"103"	"29"	"81"	"124"	"3"	"1"	"3"	"2"	"1"	"1"	"2"	"5"	"7"	"362"	"0"	"12"	"374"	"0"
"167"	"148"	"143"	"71"	"4"	"240"	"4"	"5"	"16"	"2"	"3"	"4"	"8"	"3"	"4"	"507"	"0"	"16"	"523"	"0"
"168"	"148A"	"116"	"176"	"10"	"120"	"2"	"8"	"13"	"9"	"4"	"12"	"6"	"1"	"13"	"490"	"0"	"23"	"513"	"0"
"169"	"149"	"244"	"2"	"4"	"73"	"3"	"3"	"2"	"2"	"1"	"1"	"4"	"1"	"2"	"342"	"0"	"5"	"347"	"0"
"170"	"150"	"344"	"28"	"51"	"157"	"5"	"2"	"1"	"2"	"1"	"3"	"5"	"1"	"1"	"601"	"0"	"14"	"615"	"0"
"171"	"151"	"233"	"10"	"0"	"137"	"9"	"1"	"6"	"2"	"1"	"1"	"4"	"4"	"6"	"414"	"0"	"15"	"429"	"0"
"172"	"152"	"184"	"9"	"0"	"20"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"1"	"3"	"222"	"0"	"5"	"227"	"0"
