"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"9"	"11"	"29"	"553"	"23"	"1"	"4"	"1"	"1"	"2"	"8"	"16"	"2"	"2"	"7"	"0"	"660"	"0"	"6"	"666"	"0"
"23"	"10"	"9"	"23"	"365"	"9"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"6"	"3"	"422"	"0"	"2"	"424"	"0"
"24"	"11"	"69"	"477"	"138"	"19"	"5"	"0"	"0"	"6"	"1"	"5"	"3"	"3"	"3"	"10"	"10"	"749"	"0"	"12"	"761"	"0"
"25"	"12"	"20"	"361"	"289"	"62"	"9"	"2"	"5"	"2"	"5"	"12"	"8"	"4"	"5"	"4"	"9"	"797"	"0"	"8"	"805"	"0"
"26"	"13"	"10"	"154"	"294"	"185"	"5"	"3"	"4"	"4"	"4"	"28"	"11"	"18"	"17"	"14"	"17"	"768"	"0"	"18"	"786"	"0"
"27"	"14"	"21"	"239"	"233"	"32"	"3"	"6"	"5"	"4"	"2"	"11"	"49"	"5"	"6"	"23"	"12"	"651"	"0"	"26"	"677"	"0"
"28"	"15"	"11"	"493"	"134"	"11"	"2"	"0"	"2"	"3"	"1"	"4"	"2"	"3"	"3"	"3"	"8"	"680"	"0"	"2"	"682"	"0"
"29"	"16"	"173"	"218"	"220"	"76"	"8"	"7"	"5"	"5"	"2"	"19"	"6"	"3"	"0"	"6"	"3"	"751"	"0"	"14"	"765"	"0"
"30"	"17"	"33"	"406"	"101"	"22"	"3"	"1"	"1"	"2"	"0"	"8"	"1"	"0"	"3"	"10"	"12"	"603"	"0"	"19"	"622"	"0"
"31"	"18"	"13"	"42"	"647"	"113"	"8"	"9"	"2"	"6"	"4"	"21"	"16"	"16"	"15"	"38"	"7"	"957"	"0"	"13"	"970"	"0"
"32"	"19"	"23"	"716"	"20"	"16"	"0"	"1"	"4"	"0"	"1"	"3"	"5"	"6"	"3"	"8"	"42"	"848"	"0"	"18"	"866"	"0"
"33"	"20"	"14"	"234"	"345"	"60"	"6"	"1"	"1"	"4"	"1"	"18"	"7"	"13"	"3"	"12"	"7"	"726"	"0"	"27"	"753"	"0"
"34"	"21"	"8"	"96"	"304"	"17"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"5"	"4"	"18"	"15"	"474"	"0"	"9"	"483"	"0"
"35"	"22"	"2"	"192"	"29"	"20"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"3"	"2"	"9"	"261"	"0"	"4"	"265"	"0"
"36"	"23"	"13"	"297"	"417"	"61"	"4"	"1"	"4"	"2"	"5"	"10"	"11"	"4"	"9"	"16"	"14"	"868"	"0"	"23"	"891"	"0"
"37"	"24"	"9"	"329"	"181"	"24"	"4"	"6"	"4"	"3"	"3"	"5"	"6"	"2"	"6"	"8"	"28"	"618"	"0"	"12"	"630"	"0"
"38"	"25"	"10"	"153"	"149"	"130"	"4"	"4"	"2"	"0"	"1"	"8"	"2"	"6"	"4"	"8"	"6"	"487"	"0"	"5"	"492"	"0"
"39"	"26"	"17"	"83"	"191"	"45"	"1"	"2"	"0"	"1"	"0"	"6"	"2"	"0"	"1"	"6"	"3"	"358"	"0"	"8"	"366"	"0"
"40"	"27"	"29"	"201"	"417"	"93"	"8"	"6"	"2"	"10"	"5"	"26"	"10"	"9"	"6"	"14"	"13"	"849"	"0"	"25"	"874"	"0"
"41"	"28"	"14"	"39"	"333"	"125"	"4"	"4"	"2"	"11"	"3"	"21"	"52"	"4"	"4"	"6"	"3"	"625"	"0"	"11"	"636"	"0"
"42"	"29"	"37"	"135"	"364"	"101"	"4"	"5"	"3"	"4"	"5"	"20"	"9"	"6"	"8"	"9"	"9"	"719"	"0"	"12"	"731"	"0"
"43"	"30"	"69"	"157"	"471"	"80"	"3"	"1"	"7"	"6"	"6"	"18"	"2"	"7"	"8"	"7"	"5"	"847"	"0"	"23"	"870"	"0"
"44"	"31"	"8"	"213"	"576"	"32"	"8"	"6"	"5"	"4"	"3"	"9"	"4"	"10"	"8"	"13"	"6"	"905"	"0"	"11"	"916"	"0"
"45"	"32"	"21"	"280"	"178"	"247"	"4"	"5"	"2"	"6"	"2"	"19"	"6"	"8"	"14"	"16"	"18"	"826"	"0"	"25"	"851"	"0"
"46"	"33"	"3"	"34"	"194"	"16"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"4"	"0"	"256"	"0"	"2"	"258"	"0"
"47"	"34"	"83"	"24"	"194"	"87"	"2"	"1"	"3"	"1"	"7"	"28"	"3"	"8"	"8"	"16"	"4"	"469"	"0"	"15"	"484"	"0"
"48"	"35"	"3"	"40"	"324"	"88"	"2"	"3"	"2"	"0"	"1"	"6"	"3"	"3"	"4"	"8"	"1"	"488"	"0"	"4"	"492"	"0"
"49"	"36"	"6"	"244"	"150"	"217"	"1"	"1"	"1"	"0"	"3"	"14"	"4"	"4"	"11"	"9"	"10"	"675"	"0"	"16"	"691"	"0"
"50"	"37"	"7"	"165"	"402"	"27"	"0"	"1"	"2"	"0"	"2"	"6"	"3"	"2"	"2"	"9"	"4"	"632"	"0"	"10"	"642"	"0"
"51"	"38"	"25"	"112"	"295"	"14"	"2"	"0"	"2"	"3"	"2"	"2"	"4"	"2"	"6"	"9"	"0"	"478"	"0"	"3"	"481"	"0"
"52"	"39"	"15"	"31"	"364"	"8"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"5"	"2"	"428"	"0"	"0"	"428"	"0"
"53"	"40"	"17"	"497"	"101"	"10"	"2"	"1"	"2"	"0"	"2"	"1"	"3"	"2"	"3"	"6"	"14"	"661"	"0"	"5"	"666"	"0"
"54"	"41"	"15"	"56"	"410"	"16"	"5"	"1"	"4"	"0"	"2"	"2"	"5"	"6"	"4"	"21"	"4"	"551"	"0"	"10"	"561"	"0"
"55"	"42"	"6"	"28"	"393"	"21"	"4"	"0"	"3"	"0"	"1"	"3"	"3"	"4"	"8"	"39"	"13"	"526"	"0"	"27"	"553"	"0"
"56"	"43"	"9"	"57"	"706"	"45"	"12"	"4"	"2"	"2"	"5"	"6"	"5"	"7"	"9"	"37"	"7"	"913"	"0"	"18"	"931"	"0"
"57"	"44"	"25"	"332"	"174"	"16"	"3"	"3"	"2"	"2"	"4"	"12"	"8"	"7"	"7"	"21"	"22"	"638"	"0"	"9"	"647"	"0"
"58"	"45"	"19"	"300"	"208"	"20"	"3"	"2"	"7"	"5"	"1"	"7"	"4"	"11"	"8"	"13"	"25"	"633"	"0"	"17"	"650"	"0"
"59"	"46"	"17"	"96"	"423"	"42"	"3"	"0"	"4"	"2"	"2"	"16"	"9"	"7"	"9"	"13"	"7"	"650"	"0"	"18"	"668"	"0"
"60"	"47"	"24"	"255"	"367"	"66"	"8"	"6"	"8"	"8"	"6"	"22"	"10"	"7"	"7"	"9"	"4"	"807"	"0"	"11"	"818"	"0"
"61"	"48"	"12"	"134"	"373"	"41"	"3"	"3"	"5"	"1"	"2"	"12"	"4"	"10"	"11"	"16"	"4"	"631"	"0"	"19"	"650"	"0"
"62"	"49"	"23"	"109"	"326"	"45"	"9"	"3"	"2"	"5"	"6"	"22"	"24"	"9"	"6"	"13"	"3"	"605"	"0"	"19"	"624"	"0"
"63"	"50"	"17"	"228"	"222"	"56"	"4"	"1"	"3"	"2"	"3"	"21"	"4"	"5"	"7"	"7"	"14"	"594"	"0"	"24"	"618"	"0"
"64"	"51"	"13"	"112"	"368"	"73"	"4"	"4"	"4"	"0"	"3"	"20"	"8"	"6"	"6"	"9"	"5"	"635"	"0"	"6"	"641"	"0"
"65"	"52"	"10"	"56"	"467"	"72"	"3"	"4"	"2"	"2"	"2"	"29"	"8"	"4"	"5"	"7"	"2"	"673"	"0"	"7"	"680"	"0"
"66"	"53"	"67"	"123"	"119"	"57"	"2"	"1"	"2"	"2"	"2"	"19"	"3"	"6"	"6"	"7"	"8"	"424"	"0"	"14"	"438"	"0"
"67"	"54"	"12"	"321"	"186"	"56"	"7"	"0"	"3"	"1"	"6"	"26"	"35"	"9"	"7"	"29"	"34"	"732"	"0"	"21"	"753"	"0"
"68"	"55"	"12"	"79"	"420"	"157"	"1"	"3"	"2"	"2"	"4"	"58"	"31"	"4"	"2"	"6"	"5"	"786"	"0"	"12"	"798"	"0"
"69"	"56"	"24"	"168"	"351"	"46"	"0"	"0"	"3"	"5"	"2"	"19"	"34"	"6"	"4"	"4"	"9"	"675"	"0"	"10"	"685"	"0"
"70"	"57"	"9"	"85"	"316"	"40"	"3"	"1"	"2"	"0"	"4"	"7"	"17"	"6"	"6"	"13"	"7"	"516"	"0"	"11"	"527"	"0"
"71"	"58"	"26"	"53"	"165"	"82"	"3"	"0"	"1"	"2"	"5"	"27"	"9"	"6"	"1"	"5"	"4"	"389"	"0"	"6"	"395"	"0"
"72"	"59"	"36"	"117"	"141"	"39"	"5"	"0"	"3"	"2"	"14"	"6"	"6"	"5"	"0"	"6"	"4"	"384"	"0"	"0"	"384"	"0"
"73"	"60"	"27"	"146"	"248"	"73"	"7"	"3"	"2"	"3"	"3"	"16"	"6"	"7"	"9"	"10"	"9"	"569"	"0"	"15"	"584"	"0"
"74"	"61"	"36"	"32"	"200"	"16"	"1"	"1"	"1"	"1"	"3"	"2"	"1"	"3"	"4"	"5"	"2"	"308"	"0"	"2"	"310"	"0"
"75"	"62"	"26"	"265"	"299"	"6"	"3"	"1"	"3"	"1"	"2"	"3"	"17"	"2"	"1"	"6"	"4"	"639"	"0"	"7"	"646"	"0"
"76"	"63"	"43"	"28"	"362"	"43"	"1"	"3"	"1"	"5"	"3"	"10"	"66"	"5"	"4"	"7"	"10"	"591"	"0"	"17"	"608"	"0"
"77"	"64"	"21"	"16"	"321"	"42"	"4"	"3"	"3"	"6"	"3"	"9"	"83"	"0"	"3"	"13"	"2"	"529"	"0"	"5"	"534"	"0"
"78"	"65"	"15"	"23"	"361"	"16"	"2"	"2"	"2"	"4"	"0"	"2"	"103"	"6"	"1"	"6"	"0"	"543"	"0"	"4"	"547"	"0"
"79"	"66"	"13"	"141"	"455"	"26"	"3"	"6"	"3"	"1"	"1"	"7"	"30"	"9"	"13"	"29"	"15"	"752"	"0"	"26"	"778"	"0"
"80"	"67"	"27"	"5"	"301"	"9"	"3"	"1"	"6"	"2"	"2"	"2"	"16"	"1"	"7"	"19"	"2"	"403"	"0"	"9"	"412"	"0"
"81"	"68"	"13"	"23"	"249"	"13"	"6"	"2"	"1"	"4"	"5"	"4"	"1"	"5"	"0"	"5"	"5"	"336"	"0"	"3"	"339"	"0"
"82"	"69"	"8"	"173"	"389"	"36"	"3"	"3"	"1"	"2"	"0"	"8"	"1"	"5"	"4"	"16"	"7"	"656"	"0"	"12"	"668"	"0"
"83"	"70"	"5"	"140"	"306"	"29"	"1"	"4"	"3"	"4"	"3"	"7"	"5"	"4"	"5"	"12"	"12"	"540"	"0"	"16"	"556"	"0"
"84"	"71"	"11"	"202"	"393"	"23"	"4"	"1"	"5"	"5"	"2"	"3"	"15"	"7"	"7"	"12"	"0"	"690"	"0"	"15"	"705"	"0"
"85"	"72"	"18"	"61"	"391"	"40"	"1"	"2"	"1"	"1"	"0"	"11"	"3"	"2"	"2"	"11"	"3"	"547"	"0"	"10"	"557"	"0"
"86"	"73"	"7"	"74"	"547"	"18"	"2"	"0"	"1"	"3"	"1"	"5"	"0"	"5"	"7"	"13"	"5"	"688"	"0"	"11"	"699"	"0"
"87"	"74"	"4"	"289"	"238"	"43"	"1"	"2"	"3"	"0"	"1"	"8"	"3"	"11"	"2"	"2"	"4"	"611"	"0"	"5"	"616"	"0"
"88"	"75"	"5"	"96"	"336"	"64"	"3"	"2"	"2"	"2"	"1"	"11"	"3"	"6"	"4"	"8"	"3"	"546"	"0"	"6"	"552"	"0"
"89"	"75A"	"0"	"71"	"312"	"29"	"1"	"2"	"1"	"1"	"0"	"6"	"5"	"1"	"3"	"4"	"2"	"438"	"0"	"2"	"440"	"0"
"90"	"76"	"6"	"80"	"596"	"22"	"2"	"2"	"1"	"5"	"1"	"5"	"1"	"2"	"3"	"12"	"2"	"740"	"0"	"4"	"744"	"0"
"91"	"77"	"11"	"253"	"234"	"17"	"0"	"3"	"1"	"1"	"0"	"5"	"2"	"4"	"2"	"11"	"9"	"553"	"0"	"10"	"563"	"0"
"92"	"78"	"9"	"215"	"218"	"92"	"5"	"9"	"4"	"3"	"10"	"32"	"16"	"13"	"4"	"11"	"9"	"650"	"0"	"7"	"657"	"0"
"93"	"79"	"15"	"98"	"377"	"40"	"3"	"1"	"1"	"3"	"3"	"9"	"4"	"7"	"2"	"11"	"4"	"578"	"0"	"6"	"584"	"0"
"94"	"80"	"4"	"67"	"453"	"80"	"3"	"2"	"3"	"3"	"6"	"23"	"13"	"9"	"9"	"19"	"10"	"704"	"0"	"12"	"716"	"0"
"95"	"81"	"2"	"21"	"412"	"34"	"2"	"2"	"0"	"2"	"1"	"6"	"9"	"1"	"3"	"3"	"0"	"498"	"0"	"2"	"500"	"0"
"96"	"82"	"7"	"36"	"332"	"25"	"2"	"0"	"2"	"0"	"0"	"8"	"6"	"0"	"0"	"8"	"4"	"430"	"0"	"5"	"435"	"0"
"97"	"83"	"8"	"395"	"150"	"26"	"1"	"2"	"1"	"2"	"2"	"4"	"9"	"1"	"0"	"4"	"13"	"618"	"0"	"10"	"628"	"0"
"98"	"84"	"20"	"179"	"419"	"59"	"8"	"4"	"5"	"6"	"4"	"13"	"9"	"5"	"7"	"20"	"15"	"773"	"0"	"18"	"791"	"0"
"99"	"85"	"5"	"110"	"278"	"35"	"0"	"0"	"1"	"1"	"0"	"7"	"4"	"3"	"1"	"2"	"2"	"449"	"0"	"3"	"452"	"0"
"100"	"86"	"16"	"36"	"188"	"83"	"2"	"6"	"1"	"1"	"3"	"56"	"5"	"11"	"4"	"7"	"8"	"427"	"0"	"21"	"448"	"0"
"101"	"87"	"16"	"173"	"436"	"29"	"4"	"2"	"10"	"9"	"5"	"8"	"12"	"8"	"8"	"21"	"12"	"753"	"0"	"21"	"774"	"0"
"102"	"88"	"12"	"141"	"327"	"31"	"3"	"4"	"4"	"8"	"3"	"7"	"3"	"5"	"3"	"8"	"4"	"563"	"0"	"12"	"575"	"0"
"103"	"89"	"7"	"354"	"21"	"20"	"0"	"2"	"2"	"0"	"2"	"2"	"1"	"6"	"2"	"8"	"10"	"437"	"0"	"20"	"457"	"0"
"104"	"90"	"6"	"365"	"55"	"8"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"2"	"1"	"9"	"451"	"0"	"2"	"453"	"0"
"105"	"91"	"12"	"190"	"211"	"16"	"3"	"3"	"2"	"0"	"3"	"2"	"1"	"12"	"1"	"7"	"6"	"469"	"0"	"2"	"471"	"0"
"106"	"92"	"7"	"196"	"217"	"19"	"4"	"2"	"5"	"1"	"2"	"5"	"8"	"8"	"9"	"9"	"16"	"508"	"0"	"18"	"526"	"0"
"107"	"93"	"8"	"189"	"97"	"21"	"3"	"1"	"1"	"0"	"1"	"0"	"4"	"3"	"0"	"1"	"0"	"329"	"0"	"0"	"329"	"0"
"108"	"94"	"8"	"163"	"231"	"10"	"0"	"3"	"2"	"2"	"1"	"1"	"10"	"5"	"3"	"5"	"2"	"446"	"0"	"7"	"453"	"0"
"109"	"95"	"13"	"42"	"338"	"37"	"1"	"3"	"2"	"2"	"2"	"13"	"3"	"3"	"3"	"2"	"2"	"466"	"0"	"6"	"472"	"0"
"110"	"96"	"14"	"154"	"205"	"14"	"2"	"1"	"1"	"0"	"4"	"1"	"1"	"4"	"6"	"16"	"11"	"434"	"0"	"10"	"444"	"0"
"111"	"97"	"17"	"306"	"301"	"17"	"7"	"1"	"3"	"0"	"0"	"5"	"8"	"4"	"4"	"14"	"8"	"695"	"0"	"23"	"718"	"0"
"112"	"98"	"13"	"79"	"118"	"13"	"1"	"2"	"2"	"3"	"2"	"1"	"3"	"1"	"1"	"1"	"0"	"240"	"0"	"2"	"242"	"0"
"113"	"99"	"16"	"84"	"249"	"14"	"2"	"3"	"2"	"1"	"0"	"2"	"1"	"6"	"1"	"3"	"1"	"385"	"0"	"2"	"387"	"0"
"114"	"100"	"20"	"499"	"316"	"19"	"6"	"1"	"5"	"2"	"0"	"1"	"4"	"2"	"4"	"5"	"11"	"895"	"0"	"8"	"903"	"0"
"115"	"101"	"24"	"33"	"238"	"47"	"2"	"0"	"0"	"1"	"2"	"13"	"46"	"1"	"0"	"4"	"1"	"412"	"0"	"8"	"420"	"0"
"116"	"102"	"37"	"2"	"61"	"3"	"1"	"0"	"0"	"1"	"0"	"2"	"4"	"1"	"0"	"0"	"1"	"113"	"0"	"2"	"115"	"0"
"117"	"103"	"24"	"95"	"238"	"51"	"3"	"3"	"1"	"2"	"1"	"23"	"247"	"6"	"0"	"4"	"1"	"699"	"0"	"8"	"707"	"0"
"118"	"104"	"3"	"8"	"341"	"26"	"4"	"3"	"2"	"3"	"4"	"19"	"118"	"8"	"7"	"24"	"4"	"574"	"0"	"15"	"589"	"0"
"119"	"105"	"69"	"20"	"89"	"23"	"1"	"2"	"2"	"3"	"3"	"4"	"6"	"2"	"1"	"4"	"4"	"233"	"0"	"17"	"250"	"0"
"120"	"106"	"19"	"394"	"57"	"15"	"0"	"1"	"3"	"0"	"1"	"2"	"6"	"1"	"2"	"9"	"28"	"538"	"0"	"10"	"548"	"0"
"121"	"107"	"51"	"41"	"553"	"32"	"6"	"1"	"2"	"4"	"0"	"4"	"5"	"5"	"7"	"35"	"11"	"757"	"0"	"24"	"781"	"0"
"122"	"108"	"17"	"21"	"316"	"7"	"3"	"3"	"0"	"1"	"0"	"4"	"0"	"4"	"3"	"12"	"3"	"394"	"0"	"3"	"397"	"0"
"123"	"109"	"7"	"69"	"265"	"7"	"3"	"2"	"3"	"2"	"0"	"10"	"15"	"4"	"4"	"10"	"4"	"405"	"0"	"13"	"418"	"0"
"124"	"110"	"21"	"116"	"309"	"15"	"7"	"2"	"0"	"2"	"3"	"4"	"4"	"2"	"1"	"6"	"7"	"499"	"0"	"6"	"505"	"0"
"125"	"111"	"10"	"155"	"179"	"71"	"3"	"3"	"2"	"2"	"1"	"16"	"5"	"1"	"0"	"1"	"2"	"451"	"0"	"0"	"451"	"0"
"126"	"112"	"46"	"142"	"233"	"11"	"5"	"1"	"2"	"1"	"2"	"4"	"14"	"2"	"7"	"10"	"6"	"486"	"0"	"16"	"502"	"0"
"127"	"113"	"11"	"298"	"237"	"13"	"0"	"3"	"6"	"2"	"0"	"2"	"9"	"4"	"5"	"15"	"12"	"617"	"0"	"21"	"638"	"0"
"128"	"114"	"39"	"30"	"398"	"72"	"8"	"9"	"3"	"5"	"4"	"28"	"13"	"6"	"10"	"19"	"8"	"652"	"0"	"16"	"668"	"0"
"129"	"115"	"144"	"105"	"201"	"18"	"3"	"2"	"5"	"5"	"0"	"6"	"15"	"3"	"2"	"8"	"7"	"524"	"0"	"13"	"537"	"0"
"130"	"116"	"6"	"169"	"342"	"22"	"2"	"4"	"2"	"4"	"3"	"3"	"10"	"6"	"7"	"32"	"14"	"626"	"0"	"13"	"639"	"0"
"131"	"117"	"48"	"242"	"411"	"25"	"4"	"2"	"2"	"2"	"1"	"10"	"15"	"5"	"6"	"21"	"15"	"809"	"0"	"9"	"818"	"0"
"132"	"118"	"7"	"22"	"247"	"18"	"3"	"2"	"1"	"1"	"2"	"8"	"102"	"7"	"1"	"8"	"2"	"431"	"0"	"8"	"439"	"0"
"133"	"119"	"16"	"71"	"190"	"18"	"3"	"4"	"3"	"7"	"0"	"7"	"55"	"7"	"4"	"11"	"5"	"401"	"0"	"14"	"415"	"0"
"134"	"120"	"35"	"90"	"322"	"31"	"3"	"3"	"1"	"6"	"1"	"13"	"8"	"4"	"3"	"8"	"2"	"530"	"0"	"18"	"548"	"0"
"135"	"121"	"90"	"209"	"295"	"34"	"8"	"3"	"4"	"10"	"4"	"12"	"5"	"4"	"6"	"12"	"5"	"701"	"0"	"13"	"714"	"0"
"136"	"122"	"59"	"32"	"330"	"156"	"6"	"4"	"4"	"5"	"5"	"66"	"7"	"14"	"9"	"11"	"9"	"717"	"0"	"20"	"737"	"0"
"137"	"123"	"92"	"65"	"239"	"118"	"6"	"2"	"4"	"8"	"0"	"25"	"10"	"7"	"1"	"7"	"2"	"586"	"0"	"0"	"586"	"0"
"138"	"124"	"37"	"170"	"625"	"27"	"3"	"4"	"5"	"6"	"4"	"10"	"17"	"7"	"9"	"39"	"15"	"978"	"0"	"12"	"990"	"0"
"139"	"125"	"9"	"281"	"315"	"10"	"1"	"1"	"4"	"1"	"2"	"4"	"11"	"5"	"7"	"12"	"8"	"671"	"0"	"8"	"679"	"0"
"140"	"126"	"187"	"63"	"425"	"21"	"7"	"3"	"9"	"12"	"3"	"4"	"5"	"0"	"1"	"8"	"1"	"749"	"0"	"6"	"755"	"0"
"141"	"127"	"33"	"100"	"481"	"25"	"7"	"4"	"3"	"7"	"1"	"9"	"1"	"12"	"2"	"18"	"7"	"710"	"0"	"12"	"722"	"0"
"142"	"128"	"105"	"250"	"222"	"16"	"2"	"1"	"3"	"11"	"3"	"3"	"41"	"5"	"4"	"10"	"10"	"686"	"0"	"9"	"695"	"0"
"143"	"129"	"383"	"53"	"98"	"9"	"0"	"1"	"2"	"9"	"3"	"4"	"6"	"1"	"3"	"6"	"5"	"583"	"0"	"19"	"602"	"0"
"144"	"130"	"869"	"27"	"29"	"22"	"0"	"2"	"1"	"2"	"0"	"7"	"49"	"0"	"1"	"2"	"1"	"1012"	"0"	"13"	"1025"	"0"
"145"	"131"	"59"	"349"	"77"	"11"	"3"	"1"	"3"	"6"	"3"	"8"	"73"	"7"	"4"	"7"	"12"	"623"	"0"	"11"	"634"	"0"
"146"	"132"	"99"	"444"	"95"	"17"	"2"	"2"	"4"	"4"	"1"	"9"	"12"	"3"	"4"	"11"	"4"	"711"	"0"	"7"	"718"	"0"
"147"	"133"	"25"	"435"	"14"	"5"	"1"	"0"	"1"	"6"	"1"	"0"	"3"	"1"	"6"	"3"	"21"	"522"	"0"	"4"	"526"	"0"
"148"	"134"	"24"	"275"	"104"	"6"	"1"	"1"	"0"	"1"	"2"	"0"	"2"	"6"	"0"	"2"	"7"	"431"	"0"	"0"	"431"	"0"
"149"	"135"	"38"	"94"	"398"	"29"	"6"	"0"	"4"	"4"	"3"	"10"	"116"	"4"	"6"	"22"	"7"	"741"	"0"	"9"	"750"	"0"
"150"	"136"	"39"	"28"	"251"	"20"	"5"	"6"	"3"	"7"	"7"	"8"	"230"	"4"	"5"	"15"	"10"	"638"	"0"	"6"	"644"	"0"
"151"	"137"	"33"	"45"	"57"	"22"	"1"	"1"	"2"	"2"	"2"	"11"	"146"	"0"	"1"	"6"	"3"	"332"	"0"	"10"	"342"	"0"
"152"	"138"	"34"	"116"	"262"	"3"	"0"	"2"	"3"	"3"	"2"	"3"	"8"	"2"	"1"	"2"	"2"	"443"	"0"	"6"	"449"	"0"
"153"	"139"	"15"	"52"	"303"	"2"	"1"	"1"	"4"	"2"	"0"	"0"	"34"	"4"	"2"	"10"	"0"	"430"	"0"	"5"	"435"	"0"
"154"	"140"	"10"	"89"	"156"	"35"	"3"	"4"	"2"	"2"	"2"	"25"	"78"	"8"	"1"	"8"	"4"	"427"	"0"	"6"	"433"	"0"
"155"	"141"	"15"	"169"	"197"	"27"	"6"	"4"	"3"	"1"	"1"	"23"	"88"	"7"	"7"	"12"	"8"	"568"	"0"	"5"	"573"	"0"
"156"	"142"	"22"	"521"	"51"	"11"	"0"	"0"	"0"	"3"	"1"	"4"	"28"	"4"	"6"	"9"	"19"	"679"	"0"	"14"	"693"	"0"
