"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"257"	"8"	"4"	"322"	"2"	"2"	"1"	"8"	"4"	"0"	"1"	"609"	"0"	"7"	"616"	"0"
"27"	"15"	"84"	"18"	"1"	"309"	"6"	"4"	"0"	"8"	"0"	"1"	"1"	"432"	"0"	"4"	"436"	"0"
"28"	"16"	"158"	"21"	"1"	"290"	"3"	"2"	"1"	"4"	"3"	"1"	"0"	"484"	"0"	"6"	"490"	"0"
"29"	"17"	"58"	"32"	"3"	"384"	"4"	"22"	"1"	"5"	"2"	"3"	"3"	"517"	"0"	"11"	"528"	"0"
"30"	"18"	"65"	"8"	"6"	"298"	"3"	"9"	"7"	"4"	"5"	"3"	"3"	"411"	"0"	"4"	"415"	"0"
"31"	"19"	"91"	"18"	"5"	"346"	"1"	"11"	"5"	"19"	"0"	"2"	"1"	"499"	"0"	"8"	"507"	"0"
"32"	"20"	"368"	"4"	"1"	"95"	"1"	"1"	"1"	"0"	"3"	"0"	"0"	"474"	"0"	"6"	"480"	"0"
"33"	"21"	"505"	"12"	"1"	"132"	"0"	"2"	"1"	"2"	"4"	"4"	"2"	"665"	"0"	"9"	"674"	"0"
"34"	"22"	"157"	"14"	"10"	"428"	"2"	"11"	"2"	"4"	"5"	"1"	"2"	"636"	"0"	"3"	"639"	"0"
"35"	"23"	"125"	"25"	"3"	"617"	"5"	"12"	"3"	"11"	"6"	"2"	"1"	"810"	"0"	"10"	"820"	"0"
"36"	"24"	"251"	"30"	"2"	"438"	"0"	"10"	"2"	"13"	"1"	"0"	"4"	"751"	"0"	"7"	"758"	"0"
"37"	"25"	"357"	"39"	"1"	"339"	"1"	"9"	"1"	"7"	"1"	"1"	"2"	"758"	"0"	"17"	"775"	"0"
"38"	"26"	"264"	"32"	"7"	"383"	"2"	"10"	"1"	"12"	"3"	"3"	"1"	"718"	"0"	"11"	"729"	"0"
"39"	"27"	"147"	"35"	"5"	"553"	"7"	"21"	"3"	"11"	"1"	"0"	"1"	"784"	"0"	"2"	"786"	"0"
"40"	"28"	"128"	"23"	"8"	"629"	"13"	"23"	"2"	"31"	"7"	"3"	"5"	"872"	"0"	"12"	"884"	"0"
"41"	"29"	"50"	"15"	"4"	"376"	"0"	"14"	"0"	"18"	"4"	"5"	"3"	"489"	"0"	"3"	"492"	"0"
"42"	"30"	"30"	"18"	"5"	"284"	"6"	"9"	"5"	"22"	"2"	"2"	"1"	"384"	"0"	"7"	"391"	"0"
"43"	"31"	"83"	"34"	"3"	"601"	"7"	"26"	"3"	"24"	"6"	"7"	"6"	"800"	"0"	"11"	"811"	"0"
"44"	"32"	"36"	"10"	"2"	"223"	"4"	"12"	"2"	"7"	"4"	"1"	"3"	"304"	"0"	"6"	"310"	"0"
"45"	"33"	"79"	"15"	"6"	"363"	"4"	"6"	"3"	"10"	"3"	"2"	"2"	"493"	"0"	"6"	"499"	"0"
"46"	"34"	"127"	"15"	"2"	"283"	"3"	"10"	"1"	"6"	"2"	"3"	"2"	"454"	"0"	"3"	"457"	"0"
"47"	"35"	"18"	"11"	"1"	"173"	"0"	"6"	"2"	"4"	"1"	"1"	"1"	"218"	"0"	"3"	"221"	"0"
"48"	"36"	"61"	"14"	"2"	"382"	"1"	"7"	"1"	"12"	"1"	"0"	"0"	"481"	"0"	"0"	"481"	"0"
"49"	"37"	"189"	"25"	"5"	"362"	"3"	"9"	"4"	"10"	"1"	"3"	"2"	"613"	"0"	"4"	"617"	"0"
"50"	"38"	"80"	"14"	"0"	"244"	"1"	"5"	"0"	"16"	"0"	"0"	"0"	"360"	"0"	"5"	"365"	"0"
"51"	"39"	"35"	"11"	"1"	"209"	"2"	"6"	"0"	"4"	"0"	"0"	"0"	"268"	"0"	"4"	"272"	"0"
"52"	"40"	"92"	"3"	"0"	"128"	"2"	"5"	"0"	"5"	"1"	"1"	"0"	"237"	"0"	"2"	"239"	"0"
"53"	"41"	"63"	"25"	"0"	"215"	"1"	"1"	"0"	"4"	"0"	"0"	"0"	"309"	"0"	"4"	"313"	"0"
"54"	"42"	"191"	"12"	"4"	"241"	"2"	"4"	"0"	"5"	"0"	"0"	"1"	"460"	"0"	"6"	"466"	"0"
"55"	"43"	"429"	"15"	"0"	"107"	"3"	"2"	"0"	"4"	"0"	"0"	"1"	"561"	"0"	"9"	"570"	"0"
"56"	"44"	"341"	"23"	"6"	"358"	"5"	"11"	"4"	"5"	"4"	"2"	"6"	"765"	"0"	"22"	"787"	"0"
"57"	"45"	"363"	"18"	"7"	"372"	"6"	"8"	"4"	"1"	"3"	"0"	"2"	"784"	"0"	"2"	"786"	"0"
"58"	"46"	"442"	"21"	"0"	"3"	"1"	"4"	"0"	"0"	"2"	"0"	"2"	"475"	"0"	"4"	"479"	"0"
"59"	"47"	"818"	"24"	"2"	"17"	"0"	"1"	"1"	"2"	"2"	"1"	"1"	"869"	"0"	"8"	"877"	"0"
"60"	"48"	"595"	"25"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"622"	"0"	"4"	"626"	"0"
"61"	"49"	"764"	"41"	"1"	"85"	"2"	"3"	"2"	"7"	"1"	"4"	"1"	"911"	"0"	"14"	"925"	"0"
"62"	"50"	"177"	"17"	"7"	"549"	"13"	"10"	"2"	"11"	"5"	"2"	"2"	"795"	"0"	"10"	"805"	"0"
"63"	"51"	"16"	"9"	"2"	"395"	"10"	"5"	"0"	"4"	"3"	"5"	"4"	"453"	"0"	"4"	"457"	"0"
"64"	"52"	"268"	"16"	"7"	"343"	"1"	"4"	"0"	"1"	"3"	"0"	"0"	"643"	"0"	"1"	"644"	"0"
"65"	"53"	"121"	"13"	"4"	"391"	"3"	"15"	"0"	"6"	"2"	"1"	"1"	"557"	"0"	"12"	"569"	"0"
"66"	"54"	"551"	"14"	"6"	"170"	"1"	"5"	"2"	"8"	"1"	"3"	"2"	"763"	"0"	"6"	"769"	"0"
"67"	"55"	"333"	"7"	"6"	"226"	"4"	"4"	"3"	"2"	"7"	"6"	"5"	"603"	"0"	"12"	"615"	"0"
"68"	"56"	"376"	"38"	"3"	"95"	"4"	"7"	"0"	"3"	"3"	"0"	"4"	"533"	"0"	"11"	"544"	"0"
"69"	"57"	"802"	"31"	"9"	"217"	"2"	"14"	"2"	"4"	"8"	"1"	"8"	"1098"	"0"	"17"	"1115"	"0"
"70"	"58"	"105"	"7"	"4"	"189"	"0"	"3"	"1"	"2"	"3"	"0"	"0"	"314"	"0"	"2"	"316"	"0"
"71"	"59"	"192"	"35"	"8"	"337"	"4"	"15"	"4"	"3"	"4"	"5"	"3"	"610"	"0"	"8"	"618"	"0"
"72"	"60"	"474"	"24"	"5"	"97"	"3"	"9"	"1"	"3"	"1"	"2"	"3"	"622"	"0"	"12"	"634"	"0"
"73"	"61"	"65"	"16"	"9"	"450"	"11"	"13"	"6"	"7"	"8"	"5"	"4"	"594"	"0"	"15"	"609"	"0"
"74"	"62"	"394"	"29"	"10"	"505"	"10"	"9"	"20"	"7"	"7"	"9"	"9"	"1009"	"0"	"18"	"1027"	"0"
"75"	"63"	"514"	"15"	"9"	"272"	"4"	"3"	"2"	"3"	"11"	"9"	"9"	"851"	"0"	"36"	"887"	"0"
"76"	"64"	"319"	"18"	"2"	"254"	"10"	"2"	"3"	"4"	"5"	"6"	"3"	"626"	"0"	"34"	"660"	"0"
"77"	"65"	"161"	"17"	"4"	"238"	"5"	"7"	"4"	"2"	"8"	"0"	"2"	"448"	"0"	"3"	"451"	"0"
"78"	"66"	"270"	"8"	"0"	"205"	"2"	"10"	"1"	"3"	"4"	"4"	"7"	"514"	"0"	"12"	"526"	"0"
"79"	"67"	"384"	"8"	"3"	"94"	"2"	"3"	"1"	"3"	"0"	"0"	"5"	"503"	"0"	"9"	"512"	"0"
"80"	"68"	"114"	"23"	"11"	"719"	"16"	"11"	"3"	"3"	"9"	"5"	"2"	"916"	"0"	"19"	"935"	"0"
"81"	"69"	"297"	"25"	"4"	"165"	"3"	"14"	"1"	"4"	"2"	"2"	"0"	"517"	"0"	"4"	"521"	"0"
"82"	"70"	"172"	"36"	"4"	"370"	"10"	"10"	"5"	"4"	"5"	"1"	"3"	"620"	"0"	"5"	"625"	"0"
"83"	"71"	"85"	"26"	"6"	"327"	"14"	"11"	"1"	"3"	"1"	"1"	"3"	"478"	"0"	"4"	"482"	"0"
"84"	"72"	"98"	"43"	"7"	"577"	"5"	"18"	"15"	"9"	"3"	"1"	"2"	"778"	"0"	"2"	"780"	"0"
"85"	"73"	"419"	"17"	"8"	"374"	"6"	"6"	"8"	"3"	"4"	"6"	"1"	"852"	"0"	"12"	"864"	"0"
"86"	"74"	"661"	"15"	"3"	"8"	"0"	"0"	"0"	"3"	"0"	"1"	"4"	"695"	"0"	"7"	"702"	"0"
"87"	"75"	"109"	"8"	"5"	"314"	"5"	"9"	"3"	"5"	"9"	"4"	"5"	"476"	"0"	"11"	"487"	"0"
"88"	"76"	"535"	"12"	"5"	"81"	"5"	"6"	"3"	"4"	"7"	"7"	"4"	"669"	"0"	"13"	"682"	"0"
"89"	"77"	"466"	"9"	"7"	"322"	"6"	"8"	"2"	"6"	"13"	"3"	"7"	"849"	"0"	"17"	"866"	"0"
"90"	"78"	"100"	"3"	"9"	"372"	"15"	"13"	"6"	"26"	"9"	"4"	"5"	"562"	"0"	"29"	"591"	"0"
"91"	"79"	"560"	"14"	"5"	"3"	"0"	"3"	"0"	"2"	"0"	"0"	"1"	"588"	"0"	"8"	"596"	"0"
"92"	"80"	"444"	"11"	"4"	"15"	"1"	"0"	"1"	"0"	"2"	"0"	"4"	"482"	"0"	"6"	"488"	"0"
"93"	"81"	"269"	"3"	"5"	"327"	"2"	"3"	"0"	"2"	"4"	"0"	"2"	"617"	"0"	"10"	"627"	"0"
"94"	"82"	"187"	"4"	"6"	"312"	"0"	"10"	"1"	"5"	"3"	"0"	"4"	"532"	"0"	"11"	"543"	"0"
"95"	"83"	"120"	"10"	"6"	"461"	"12"	"18"	"8"	"12"	"5"	"12"	"11"	"675"	"0"	"34"	"709"	"0"
"96"	"84"	"327"	"19"	"5"	"291"	"8"	"18"	"6"	"3"	"7"	"4"	"10"	"698"	"0"	"15"	"713"	"0"
"97"	"85"	"237"	"14"	"4"	"274"	"5"	"4"	"1"	"7"	"2"	"1"	"0"	"549"	"0"	"5"	"554"	"0"
"98"	"86"	"142"	"15"	"13"	"470"	"9"	"3"	"2"	"2"	"11"	"6"	"9"	"682"	"0"	"20"	"702"	"0"
"99"	"87"	"99"	"5"	"5"	"200"	"2"	"4"	"2"	"2"	"4"	"3"	"2"	"328"	"0"	"4"	"332"	"0"
"100"	"88"	"131"	"5"	"8"	"407"	"2"	"5"	"3"	"16"	"3"	"14"	"5"	"599"	"0"	"14"	"613"	"0"
"101"	"89"	"242"	"8"	"5"	"396"	"6"	"5"	"3"	"13"	"6"	"4"	"6"	"694"	"0"	"21"	"715"	"0"
"102"	"90"	"105"	"4"	"2"	"106"	"0"	"3"	"0"	"3"	"1"	"1"	"0"	"225"	"0"	"1"	"226"	"0"
"103"	"91"	"244"	"14"	"16"	"215"	"10"	"7"	"3"	"6"	"3"	"4"	"8"	"530"	"0"	"5"	"535"	"0"
"104"	"92"	"259"	"43"	"7"	"255"	"4"	"6"	"1"	"4"	"5"	"2"	"3"	"589"	"0"	"6"	"595"	"0"
"105"	"93"	"181"	"18"	"11"	"323"	"7"	"8"	"5"	"12"	"0"	"5"	"1"	"571"	"0"	"13"	"584"	"0"
"106"	"94"	"568"	"9"	"3"	"67"	"2"	"1"	"0"	"0"	"2"	"2"	"2"	"656"	"0"	"23"	"679"	"0"
"107"	"95"	"67"	"20"	"7"	"272"	"4"	"32"	"1"	"15"	"10"	"2"	"7"	"437"	"0"	"14"	"451"	"0"
"108"	"96"	"211"	"14"	"9"	"316"	"11"	"9"	"2"	"2"	"5"	"7"	"5"	"591"	"0"	"11"	"602"	"0"
"109"	"97"	"191"	"122"	"6"	"197"	"4"	"68"	"4"	"7"	"8"	"2"	"12"	"621"	"0"	"22"	"643"	"0"
"110"	"98"	"175"	"10"	"9"	"271"	"10"	"2"	"2"	"7"	"7"	"1"	"0"	"494"	"0"	"9"	"503"	"0"
"111"	"99"	"79"	"25"	"2"	"198"	"1"	"4"	"0"	"4"	"3"	"1"	"1"	"318"	"0"	"4"	"322"	"0"
"112"	"100"	"47"	"5"	"6"	"235"	"1"	"5"	"1"	"7"	"1"	"0"	"1"	"309"	"0"	"2"	"311"	"0"
"113"	"101"	"49"	"6"	"4"	"317"	"4"	"3"	"0"	"4"	"6"	"0"	"2"	"395"	"0"	"4"	"399"	"0"
"114"	"102"	"155"	"23"	"17"	"253"	"10"	"22"	"3"	"3"	"15"	"7"	"10"	"518"	"0"	"18"	"536"	"0"
"115"	"103"	"409"	"21"	"11"	"61"	"3"	"5"	"1"	"4"	"2"	"2"	"8"	"527"	"0"	"4"	"531"	"0"
"116"	"104"	"235"	"11"	"7"	"391"	"9"	"12"	"6"	"16"	"23"	"14"	"21"	"745"	"0"	"36"	"781"	"0"
"117"	"105"	"201"	"9"	"2"	"134"	"3"	"3"	"1"	"5"	"2"	"0"	"1"	"361"	"0"	"3"	"364"	"0"
"118"	"106"	"91"	"14"	"10"	"330"	"4"	"20"	"3"	"6"	"8"	"9"	"6"	"501"	"0"	"12"	"513"	"0"
"119"	"107"	"25"	"5"	"11"	"322"	"4"	"4"	"2"	"11"	"0"	"0"	"0"	"384"	"0"	"3"	"387"	"0"
"120"	"108"	"154"	"25"	"10"	"484"	"7"	"31"	"7"	"15"	"7"	"5"	"9"	"754"	"0"	"15"	"769"	"0"
"121"	"109"	"282"	"6"	"0"	"2"	"1"	"0"	"0"	"2"	"1"	"0"	"2"	"296"	"0"	"6"	"302"	"0"
"122"	"110"	"298"	"11"	"5"	"91"	"4"	"8"	"1"	"5"	"4"	"3"	"4"	"434"	"0"	"10"	"444"	"0"
"123"	"111"	"542"	"28"	"10"	"37"	"1"	"1"	"3"	"4"	"0"	"3"	"7"	"636"	"0"	"18"	"654"	"0"
"124"	"112"	"416"	"13"	"4"	"217"	"4"	"7"	"2"	"8"	"2"	"0"	"1"	"674"	"0"	"3"	"677"	"0"
"125"	"113"	"271"	"4"	"2"	"160"	"0"	"2"	"0"	"3"	"2"	"1"	"0"	"445"	"0"	"0"	"445"	"0"
"126"	"114"	"675"	"11"	"2"	"16"	"1"	"5"	"0"	"1"	"6"	"2"	"1"	"720"	"0"	"19"	"739"	"0"
"127"	"115"	"54"	"13"	"10"	"333"	"6"	"23"	"3"	"6"	"9"	"4"	"5"	"466"	"0"	"15"	"481"	"0"
"128"	"116"	"48"	"240"	"7"	"169"	"7"	"117"	"13"	"9"	"4"	"7"	"12"	"633"	"0"	"26"	"659"	"0"
"129"	"117"	"25"	"111"	"4"	"137"	"3"	"36"	"1"	"4"	"2"	"2"	"7"	"332"	"0"	"4"	"336"	"0"
"130"	"118"	"651"	"16"	"8"	"109"	"3"	"4"	"3"	"2"	"3"	"1"	"3"	"803"	"0"	"24"	"827"	"0"
"131"	"119"	"329"	"49"	"14"	"361"	"20"	"32"	"9"	"11"	"19"	"22"	"22"	"888"	"0"	"74"	"962"	"0"
"132"	"120"	"733"	"10"	"10"	"100"	"3"	"4"	"4"	"3"	"6"	"13"	"3"	"889"	"0"	"34"	"923"	"0"
"133"	"121"	"92"	"20"	"9"	"493"	"13"	"13"	"4"	"10"	"6"	"7"	"2"	"669"	"0"	"20"	"689"	"0"
"134"	"122"	"143"	"25"	"11"	"483"	"12"	"17"	"5"	"8"	"6"	"4"	"6"	"720"	"0"	"6"	"726"	"0"
"135"	"123"	"89"	"13"	"6"	"170"	"2"	"6"	"0"	"4"	"2"	"1"	"0"	"293"	"0"	"1"	"294"	"0"
"136"	"124"	"440"	"22"	"12"	"313"	"5"	"8"	"10"	"6"	"11"	"6"	"7"	"840"	"0"	"17"	"857"	"0"
"137"	"125"	"268"	"21"	"6"	"325"	"9"	"13"	"3"	"7"	"9"	"9"	"9"	"679"	"0"	"29"	"708"	"0"
"138"	"126"	"201"	"18"	"12"	"360"	"6"	"9"	"1"	"10"	"12"	"6"	"13"	"648"	"0"	"24"	"672"	"0"
"139"	"127"	"367"	"13"	"10"	"271"	"6"	"10"	"6"	"10"	"5"	"6"	"8"	"712"	"0"	"16"	"728"	"0"
"140"	"128"	"137"	"7"	"0"	"1"	"0"	"4"	"0"	"1"	"1"	"1"	"0"	"152"	"0"	"6"	"158"	"0"
"141"	"129"	"196"	"10"	"2"	"114"	"1"	"11"	"1"	"3"	"1"	"2"	"2"	"343"	"0"	"5"	"348"	"0"
"142"	"130"	"191"	"19"	"19"	"374"	"4"	"22"	"2"	"4"	"4"	"7"	"5"	"651"	"0"	"18"	"669"	"0"
"143"	"131"	"215"	"17"	"8"	"369"	"12"	"13"	"7"	"2"	"16"	"18"	"16"	"693"	"0"	"48"	"741"	"0"
"144"	"132"	"221"	"1"	"5"	"202"	"7"	"4"	"2"	"8"	"6"	"7"	"5"	"468"	"0"	"24"	"492"	"0"
"145"	"133"	"693"	"20"	"3"	"1"	"1"	"0"	"3"	"1"	"1"	"1"	"2"	"726"	"0"	"1"	"727"	"0"
"146"	"134"	"448"	"9"	"9"	"174"	"5"	"6"	"1"	"2"	"3"	"0"	"0"	"657"	"0"	"2"	"659"	"0"
"147"	"135"	"161"	"5"	"9"	"413"	"11"	"5"	"4"	"2"	"9"	"7"	"7"	"633"	"0"	"26"	"659"	"0"
"148"	"136"	"159"	"4"	"2"	"312"	"9"	"6"	"2"	"5"	"7"	"4"	"5"	"515"	"0"	"7"	"522"	"0"
"149"	"137"	"123"	"15"	"6"	"307"	"8"	"15"	"4"	"19"	"6"	"6"	"7"	"516"	"0"	"29"	"545"	"0"
"150"	"138"	"163"	"19"	"15"	"428"	"13"	"9"	"7"	"4"	"11"	"7"	"3"	"679"	"0"	"9"	"688"	"0"
"151"	"139"	"105"	"5"	"3"	"147"	"1"	"5"	"1"	"1"	"3"	"5"	"4"	"280"	"0"	"11"	"291"	"0"
"152"	"140"	"644"	"67"	"11"	"46"	"4"	"11"	"4"	"1"	"4"	"6"	"12"	"810"	"0"	"21"	"831"	"0"
"153"	"141"	"393"	"28"	"9"	"238"	"4"	"21"	"7"	"9"	"9"	"5"	"4"	"727"	"0"	"5"	"732"	"0"
"154"	"142"	"182"	"16"	"12"	"341"	"10"	"31"	"3"	"13"	"16"	"16"	"20"	"660"	"0"	"54"	"714"	"0"
"155"	"143"	"128"	"13"	"10"	"391"	"6"	"19"	"5"	"6"	"5"	"3"	"15"	"601"	"0"	"28"	"629"	"0"
"156"	"144"	"140"	"15"	"4"	"333"	"8"	"14"	"2"	"9"	"8"	"3"	"9"	"545"	"0"	"24"	"569"	"0"
"157"	"145"	"134"	"45"	"5"	"314"	"9"	"23"	"5"	"9"	"13"	"7"	"9"	"573"	"0"	"52"	"625"	"0"
"158"	"146"	"148"	"13"	"4"	"504"	"7"	"5"	"4"	"9"	"9"	"3"	"8"	"714"	"0"	"15"	"729"	"0"
"159"	"147"	"695"	"18"	"5"	"84"	"1"	"1"	"1"	"5"	"3"	"1"	"1"	"815"	"0"	"2"	"817"	"0"
"160"	"148"	"135"	"17"	"8"	"348"	"10"	"9"	"0"	"6"	"0"	"5"	"1"	"539"	"0"	"2"	"541"	"0"
"161"	"149"	"331"	"19"	"12"	"272"	"12"	"7"	"4"	"9"	"12"	"12"	"5"	"695"	"0"	"20"	"715"	"0"
"162"	"150"	"161"	"9"	"4"	"224"	"7"	"6"	"6"	"3"	"11"	"6"	"8"	"445"	"0"	"27"	"472"	"0"
"163"	"151"	"410"	"20"	"15"	"63"	"5"	"2"	"0"	"2"	"1"	"3"	"4"	"525"	"0"	"31"	"556"	"0"
"164"	"152"	"129"	"6"	"2"	"180"	"2"	"2"	"1"	"4"	"1"	"0"	"5"	"332"	"0"	"10"	"342"	"0"
"165"	"153"	"740"	"11"	"3"	"11"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"776"	"0"	"10"	"786"	"0"
"166"	"154"	"256"	"13"	"6"	"437"	"6"	"6"	"2"	"2"	"4"	"2"	"3"	"737"	"0"	"5"	"742"	"0"
"167"	"155"	"608"	"11"	"3"	"125"	"1"	"8"	"0"	"3"	"3"	"0"	"0"	"762"	"0"	"4"	"766"	"0"
"168"	"156"	"271"	"21"	"8"	"60"	"4"	"8"	"2"	"5"	"9"	"6"	"4"	"398"	"0"	"9"	"407"	"0"
"169"	"157"	"146"	"103"	"8"	"269"	"11"	"70"	"7"	"11"	"4"	"9"	"13"	"651"	"0"	"12"	"663"	"0"
"170"	"158"	"188"	"63"	"10"	"311"	"14"	"59"	"8"	"9"	"10"	"15"	"10"	"697"	"0"	"48"	"745"	"0"
"171"	"159"	"201"	"13"	"8"	"372"	"1"	"4"	"1"	"1"	"5"	"1"	"1"	"608"	"0"	"9"	"617"	"0"
"172"	"160"	"175"	"10"	"9"	"381"	"7"	"6"	"2"	"5"	"2"	"2"	"1"	"600"	"0"	"3"	"603"	"0"
"173"	"161"	"156"	"8"	"2"	"111"	"3"	"5"	"1"	"2"	"3"	"2"	"1"	"294"	"0"	"6"	"300"	"0"
"174"	"162"	"51"	"17"	"2"	"255"	"5"	"6"	"0"	"7"	"1"	"1"	"3"	"348"	"0"	"2"	"350"	"0"
"175"	"163"	"161"	"18"	"4"	"247"	"10"	"9"	"7"	"11"	"5"	"10"	"3"	"485"	"0"	"37"	"522"	"0"
"176"	"164"	"136"	"22"	"9"	"271"	"7"	"14"	"4"	"8"	"2"	"3"	"9"	"485"	"0"	"11"	"496"	"0"
"177"	"165"	"129"	"4"	"4"	"303"	"3"	"10"	"2"	"7"	"7"	"7"	"6"	"482"	"0"	"18"	"500"	"0"
"178"	"166"	"235"	"5"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"242"	"0"	"2"	"244"	"0"
"179"	"167"	"34"	"12"	"9"	"473"	"14"	"12"	"6"	"5"	"5"	"4"	"3"	"577"	"0"	"8"	"585"	"0"
"180"	"168"	"243"	"24"	"27"	"297"	"12"	"21"	"18"	"18"	"6"	"9"	"9"	"684"	"0"	"11"	"695"	"0"
"181"	"169"	"38"	"5"	"4"	"638"	"2"	"2"	"1"	"4"	"5"	"0"	"1"	"700"	"0"	"0"	"700"	"0"
"182"	"170"	"58"	"5"	"3"	"512"	"5"	"13"	"3"	"7"	"2"	"3"	"5"	"616"	"0"	"4"	"620"	"0"
"183"	"171"	"39"	"9"	"4"	"331"	"3"	"8"	"3"	"1"	"0"	"1"	"2"	"401"	"0"	"0"	"401"	"0"
"184"	"172"	"156"	"33"	"16"	"458"	"12"	"16"	"14"	"10"	"21"	"11"	"13"	"760"	"0"	"53"	"813"	"0"
"185"	"173"	"120"	"15"	"9"	"321"	"10"	"9"	"1"	"10"	"21"	"10"	"22"	"548"	"0"	"54"	"602"	"0"
"186"	"174"	"462"	"72"	"5"	"266"	"4"	"17"	"8"	"3"	"4"	"0"	"4"	"845"	"0"	"8"	"853"	"0"
"187"	"175"	"385"	"9"	"6"	"270"	"8"	"6"	"0"	"2"	"1"	"1"	"0"	"688"	"0"	"2"	"690"	"0"
"188"	"176"	"161"	"13"	"6"	"200"	"6"	"4"	"3"	"5"	"5"	"5"	"2"	"410"	"0"	"5"	"415"	"0"
"189"	"177"	"303"	"74"	"5"	"148"	"6"	"14"	"3"	"3"	"6"	"5"	"3"	"570"	"0"	"15"	"585"	"0"
"190"	"178"	"2"	"0"	"1"	"100"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"105"	"0"	"2"	"107"	"0"
"191"	"179"	"1"	"0"	"2"	"53"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"58"	"0"	"0"	"58"	"0"
