"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"11"	"216"	"70"	"26"	"171"	"32"	"8"	"3"	"9"	"2"	"1"	"17"	"6"	"19"	"580"	"0"	"26"	"606"	"0"
"25"	"12"	"42"	"2"	"7"	"526"	"10"	"2"	"0"	"2"	"1"	"3"	"3"	"3"	"8"	"609"	"0"	"10"	"619"	"0"
"26"	"13"	"148"	"3"	"16"	"77"	"65"	"6"	"0"	"1"	"7"	"7"	"6"	"8"	"7"	"351"	"0"	"19"	"370"	"0"
"27"	"14"	"495"	"5"	"7"	"21"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"3"	"536"	"0"	"8"	"544"	"0"
"28"	"15"	"254"	"4"	"6"	"294"	"118"	"10"	"3"	"3"	"3"	"4"	"3"	"5"	"3"	"710"	"0"	"11"	"721"	"0"
"29"	"16"	"1"	"0"	"4"	"459"	"5"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"473"	"0"	"1"	"474"	"0"
"30"	"17"	"100"	"2"	"13"	"453"	"5"	"0"	"1"	"1"	"1"	"3"	"7"	"7"	"2"	"595"	"0"	"10"	"605"	"0"
"31"	"18"	"122"	"1"	"124"	"241"	"17"	"6"	"0"	"2"	"3"	"5"	"10"	"12"	"16"	"559"	"0"	"21"	"580"	"0"
"32"	"19"	"206"	"4"	"197"	"51"	"2"	"4"	"1"	"1"	"0"	"2"	"8"	"14"	"20"	"510"	"0"	"16"	"526"	"0"
"33"	"20"	"252"	"2"	"78"	"108"	"11"	"1"	"0"	"3"	"4"	"1"	"9"	"7"	"5"	"481"	"0"	"19"	"500"	"0"
"34"	"21"	"154"	"4"	"93"	"115"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"5"	"7"	"383"	"0"	"12"	"395"	"0"
"35"	"22"	"147"	"4"	"23"	"179"	"109"	"10"	"3"	"0"	"6"	"14"	"3"	"7"	"6"	"511"	"0"	"8"	"519"	"0"
"36"	"23"	"135"	"1"	"3"	"62"	"7"	"0"	"0"	"2"	"1"	"2"	"1"	"4"	"5"	"223"	"0"	"10"	"233"	"0"
"37"	"24"	"184"	"3"	"37"	"46"	"108"	"11"	"2"	"13"	"3"	"6"	"1"	"1"	"6"	"421"	"0"	"7"	"428"	"0"
"38"	"25"	"282"	"12"	"71"	"166"	"10"	"5"	"1"	"4"	"2"	"1"	"4"	"11"	"12"	"581"	"0"	"27"	"608"	"0"
"39"	"26"	"141"	"14"	"153"	"172"	"10"	"6"	"0"	"1"	"3"	"1"	"1"	"6"	"12"	"520"	"0"	"12"	"532"	"0"
"40"	"27"	"105"	"4"	"49"	"156"	"1"	"2"	"0"	"0"	"0"	"1"	"4"	"3"	"1"	"326"	"0"	"4"	"330"	"0"
"41"	"28"	"317"	"14"	"66"	"204"	"27"	"4"	"1"	"3"	"2"	"4"	"14"	"7"	"6"	"669"	"0"	"12"	"681"	"0"
"42"	"29"	"457"	"23"	"141"	"149"	"11"	"6"	"3"	"5"	"5"	"4"	"7"	"10"	"12"	"833"	"0"	"25"	"858"	"0"
"43"	"30"	"574"	"22"	"86"	"123"	"33"	"9"	"2"	"1"	"6"	"2"	"8"	"3"	"16"	"885"	"0"	"41"	"926"	"0"
"44"	"31"	"230"	"3"	"32"	"620"	"26"	"5"	"0"	"3"	"5"	"6"	"21"	"2"	"12"	"965"	"0"	"22"	"987"	"0"
"45"	"32"	"603"	"8"	"64"	"124"	"11"	"0"	"0"	"3"	"8"	"6"	"10"	"15"	"18"	"870"	"0"	"43"	"913"	"0"
"46"	"33"	"301"	"9"	"86"	"138"	"9"	"12"	"2"	"2"	"3"	"0"	"7"	"8"	"11"	"588"	"0"	"25"	"613"	"0"
"47"	"34"	"300"	"22"	"93"	"207"	"12"	"3"	"0"	"0"	"1"	"1"	"5"	"6"	"7"	"657"	"0"	"3"	"660"	"0"
"48"	"35"	"244"	"4"	"12"	"45"	"2"	"2"	"0"	"1"	"0"	"1"	"2"	"1"	"7"	"321"	"0"	"12"	"333"	"0"
"49"	"36"	"245"	"8"	"32"	"152"	"89"	"9"	"3"	"1"	"4"	"16"	"8"	"9"	"7"	"583"	"0"	"29"	"612"	"0"
"50"	"36A"	"70"	"7"	"12"	"122"	"80"	"1"	"2"	"1"	"2"	"4"	"2"	"2"	"1"	"306"	"0"	"3"	"309"	"0"
"51"	"37"	"206"	"3"	"16"	"363"	"7"	"1"	"3"	"0"	"3"	"2"	"4"	"3"	"6"	"617"	"0"	"12"	"629"	"0"
"52"	"38"	"245"	"1"	"11"	"258"	"7"	"0"	"1"	"1"	"1"	"2"	"1"	"4"	"2"	"534"	"0"	"6"	"540"	"0"
"53"	"39"	"296"	"4"	"15"	"178"	"10"	"5"	"0"	"1"	"4"	"2"	"3"	"9"	"3"	"530"	"0"	"13"	"543"	"0"
"54"	"40"	"207"	"20"	"79"	"85"	"18"	"2"	"2"	"0"	"3"	"2"	"2"	"9"	"9"	"438"	"0"	"3"	"441"	"0"
"55"	"41"	"167"	"7"	"13"	"557"	"16"	"3"	"1"	"2"	"4"	"0"	"6"	"5"	"11"	"792"	"0"	"7"	"799"	"0"
"56"	"42"	"167"	"2"	"18"	"421"	"5"	"5"	"3"	"1"	"2"	"0"	"5"	"9"	"8"	"646"	"0"	"10"	"656"	"0"
"57"	"43"	"39"	"4"	"11"	"567"	"8"	"4"	"2"	"0"	"1"	"4"	"8"	"10"	"3"	"661"	"0"	"6"	"667"	"0"
"58"	"44"	"305"	"7"	"63"	"68"	"23"	"2"	"0"	"2"	"3"	"6"	"2"	"10"	"8"	"499"	"0"	"17"	"516"	"0"
"59"	"45"	"125"	"1"	"5"	"535"	"7"	"1"	"1"	"2"	"1"	"0"	"6"	"4"	"7"	"695"	"0"	"15"	"710"	"0"
"60"	"46"	"457"	"14"	"69"	"90"	"4"	"1"	"1"	"2"	"5"	"2"	"5"	"13"	"11"	"674"	"0"	"37"	"711"	"0"
"61"	"47"	"380"	"10"	"138"	"112"	"9"	"4"	"2"	"6"	"3"	"4"	"14"	"10"	"10"	"702"	"0"	"29"	"731"	"0"
"62"	"48"	"204"	"8"	"61"	"97"	"18"	"0"	"0"	"3"	"2"	"0"	"4"	"8"	"7"	"412"	"0"	"19"	"431"	"0"
"63"	"49"	"306"	"4"	"56"	"64"	"10"	"7"	"1"	"3"	"4"	"3"	"8"	"9"	"3"	"478"	"0"	"16"	"494"	"0"
"64"	"50"	"390"	"26"	"114"	"123"	"25"	"7"	"2"	"5"	"3"	"11"	"15"	"13"	"17"	"751"	"0"	"52"	"803"	"0"
"65"	"51"	"239"	"5"	"23"	"136"	"27"	"4"	"1"	"0"	"2"	"1"	"4"	"2"	"6"	"450"	"0"	"13"	"463"	"0"
"66"	"52"	"338"	"60"	"132"	"86"	"56"	"14"	"6"	"14"	"9"	"11"	"14"	"20"	"43"	"803"	"0"	"71"	"874"	"0"
"67"	"53"	"353"	"9"	"80"	"354"	"13"	"4"	"0"	"3"	"2"	"2"	"8"	"5"	"10"	"843"	"0"	"20"	"863"	"0"
"68"	"54"	"157"	"8"	"55"	"147"	"53"	"10"	"2"	"1"	"4"	"12"	"12"	"15"	"23"	"499"	"0"	"23"	"522"	"0"
"69"	"55"	"197"	"2"	"93"	"18"	"1"	"3"	"0"	"4"	"5"	"2"	"2"	"6"	"7"	"340"	"0"	"12"	"352"	"0"
"70"	"56"	"143"	"17"	"265"	"135"	"14"	"5"	"1"	"1"	"5"	"6"	"14"	"24"	"22"	"652"	"0"	"32"	"684"	"0"
"71"	"57"	"296"	"7"	"47"	"64"	"7"	"2"	"2"	"2"	"2"	"3"	"7"	"6"	"9"	"454"	"0"	"20"	"474"	"0"
"72"	"58"	"202"	"2"	"80"	"39"	"14"	"1"	"1"	"2"	"2"	"2"	"4"	"4"	"12"	"365"	"0"	"19"	"384"	"0"
"73"	"59"	"155"	"3"	"30"	"190"	"7"	"1"	"2"	"2"	"0"	"0"	"4"	"9"	"8"	"411"	"0"	"4"	"415"	"0"
"74"	"60"	"120"	"3"	"45"	"31"	"0"	"0"	"0"	"1"	"1"	"1"	"5"	"4"	"0"	"211"	"0"	"3"	"214"	"0"
"75"	"61"	"275"	"5"	"40"	"20"	"88"	"9"	"2"	"2"	"4"	"4"	"7"	"13"	"6"	"475"	"0"	"27"	"502"	"0"
"76"	"62"	"269"	"39"	"24"	"47"	"12"	"1"	"1"	"1"	"4"	"5"	"3"	"7"	"7"	"420"	"0"	"15"	"435"	"0"
"77"	"63"	"397"	"4"	"120"	"50"	"6"	"2"	"2"	"0"	"0"	"0"	"1"	"4"	"2"	"588"	"0"	"4"	"592"	"0"
"78"	"64"	"323"	"22"	"72"	"63"	"6"	"4"	"2"	"0"	"1"	"2"	"3"	"4"	"3"	"505"	"0"	"17"	"522"	"0"
"79"	"65"	"131"	"7"	"119"	"69"	"13"	"4"	"0"	"1"	"1"	"0"	"2"	"3"	"10"	"360"	"0"	"8"	"368"	"0"
"80"	"66"	"77"	"2"	"32"	"87"	"94"	"8"	"2"	"1"	"5"	"7"	"5"	"1"	"7"	"328"	"0"	"19"	"347"	"0"
"81"	"67"	"217"	"5"	"105"	"17"	"8"	"2"	"2"	"2"	"3"	"3"	"0"	"17"	"10"	"391"	"0"	"33"	"424"	"0"
"82"	"68"	"300"	"126"	"89"	"156"	"16"	"5"	"3"	"2"	"7"	"6"	"6"	"18"	"26"	"760"	"0"	"38"	"798"	"0"
"83"	"69"	"267"	"2"	"18"	"183"	"8"	"2"	"0"	"0"	"2"	"1"	"5"	"7"	"6"	"501"	"0"	"7"	"508"	"0"
"84"	"70"	"229"	"7"	"98"	"97"	"68"	"10"	"5"	"1"	"8"	"13"	"11"	"23"	"18"	"588"	"0"	"37"	"625"	"0"
"85"	"71"	"186"	"5"	"26"	"91"	"5"	"1"	"1"	"2"	"3"	"1"	"4"	"1"	"2"	"328"	"0"	"8"	"336"	"0"
"86"	"72"	"124"	"6"	"123"	"96"	"10"	"4"	"1"	"4"	"6"	"3"	"3"	"14"	"11"	"405"	"0"	"23"	"428"	"0"
"87"	"73"	"309"	"6"	"19"	"69"	"1"	"1"	"1"	"0"	"1"	"1"	"2"	"2"	"2"	"414"	"0"	"6"	"420"	"0"
"88"	"74"	"136"	"45"	"175"	"135"	"14"	"5"	"1"	"1"	"6"	"4"	"4"	"11"	"10"	"547"	"0"	"8"	"555"	"0"
"89"	"75"	"117"	"3"	"183"	"97"	"56"	"8"	"0"	"1"	"2"	"5"	"4"	"13"	"7"	"496"	"0"	"10"	"506"	"0"
"90"	"76"	"314"	"3"	"72"	"228"	"137"	"9"	"1"	"3"	"4"	"8"	"1"	"9"	"7"	"796"	"0"	"8"	"804"	"0"
"91"	"77"	"326"	"39"	"116"	"162"	"10"	"2"	"1"	"3"	"2"	"1"	"2"	"7"	"9"	"680"	"0"	"7"	"687"	"0"
"92"	"78"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"93"	"79"	"113"	"27"	"208"	"98"	"8"	"4"	"2"	"5"	"3"	"1"	"11"	"14"	"24"	"518"	"0"	"31"	"549"	"0"
"94"	"80"	"217"	"22"	"120"	"193"	"11"	"4"	"1"	"4"	"2"	"6"	"13"	"17"	"15"	"625"	"0"	"19"	"644"	"0"
"95"	"81"	"249"	"22"	"88"	"140"	"37"	"4"	"6"	"3"	"4"	"5"	"6"	"22"	"12"	"598"	"0"	"14"	"612"	"0"
"96"	"81A"	"145"	"3"	"44"	"79"	"5"	"0"	"1"	"0"	"0"	"2"	"2"	"6"	"3"	"290"	"0"	"6"	"296"	"0"
"97"	"82"	"200"	"4"	"169"	"160"	"8"	"3"	"4"	"1"	"4"	"1"	"10"	"7"	"16"	"587"	"0"	"23"	"610"	"0"
"98"	"83"	"189"	"4"	"43"	"33"	"2"	"2"	"2"	"0"	"0"	"2"	"6"	"10"	"12"	"305"	"0"	"13"	"318"	"0"
"99"	"84"	"194"	"4"	"151"	"93"	"8"	"3"	"3"	"3"	"2"	"1"	"10"	"12"	"16"	"500"	"0"	"32"	"532"	"0"
"100"	"85"	"264"	"17"	"99"	"66"	"4"	"4"	"1"	"0"	"2"	"2"	"1"	"5"	"2"	"467"	"0"	"8"	"475"	"0"
"101"	"86"	"264"	"7"	"170"	"118"	"4"	"2"	"1"	"1"	"1"	"1"	"4"	"12"	"14"	"599"	"0"	"10"	"609"	"0"
"102"	"87"	"158"	"2"	"113"	"62"	"4"	"5"	"1"	"2"	"1"	"2"	"5"	"14"	"4"	"373"	"0"	"9"	"382"	"0"
"103"	"88"	"131"	"3"	"76"	"9"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"6"	"5"	"236"	"0"	"11"	"247"	"0"
"104"	"89"	"477"	"10"	"132"	"326"	"11"	"7"	"2"	"3"	"3"	"2"	"15"	"12"	"24"	"1024"	"0"	"15"	"1039"	"0"
"105"	"90"	"324"	"6"	"83"	"337"	"5"	"1"	"1"	"0"	"1"	"0"	"9"	"2"	"10"	"779"	"0"	"9"	"788"	"0"
"106"	"91"	"267"	"110"	"39"	"237"	"4"	"1"	"2"	"3"	"0"	"2"	"3"	"8"	"7"	"683"	"0"	"7"	"690"	"0"
"107"	"92"	"511"	"6"	"36"	"153"	"7"	"2"	"1"	"1"	"2"	"0"	"4"	"6"	"2"	"731"	"0"	"7"	"738"	"0"
"108"	"93"	"316"	"100"	"184"	"149"	"15"	"4"	"7"	"7"	"2"	"3"	"5"	"8"	"7"	"807"	"0"	"12"	"819"	"0"
"109"	"94"	"324"	"22"	"42"	"113"	"15"	"8"	"2"	"5"	"3"	"2"	"11"	"8"	"18"	"573"	"0"	"19"	"592"	"0"
"110"	"95"	"122"	"104"	"48"	"458"	"7"	"0"	"2"	"0"	"2"	"5"	"5"	"8"	"13"	"774"	"0"	"15"	"789"	"0"
"111"	"96"	"18"	"49"	"10"	"353"	"12"	"0"	"0"	"1"	"1"	"1"	"4"	"4"	"6"	"459"	"0"	"9"	"468"	"0"
"112"	"97"	"302"	"28"	"73"	"272"	"14"	"3"	"2"	"2"	"6"	"2"	"9"	"9"	"12"	"734"	"0"	"27"	"761"	"0"
"113"	"98"	"78"	"12"	"39"	"324"	"8"	"1"	"2"	"0"	"1"	"0"	"13"	"5"	"7"	"490"	"0"	"7"	"497"	"0"
"114"	"99"	"65"	"55"	"66"	"101"	"108"	"15"	"1"	"7"	"1"	"3"	"2"	"12"	"7"	"443"	"0"	"18"	"461"	"0"
"115"	"100"	"88"	"30"	"89"	"111"	"167"	"9"	"3"	"0"	"1"	"8"	"8"	"6"	"4"	"524"	"0"	"3"	"527"	"0"
"116"	"101"	"124"	"2"	"21"	"49"	"3"	"1"	"0"	"0"	"0"	"0"	"2"	"3"	"8"	"213"	"0"	"7"	"220"	"0"
"117"	"102"	"188"	"195"	"110"	"141"	"7"	"2"	"2"	"1"	"5"	"4"	"6"	"5"	"7"	"673"	"0"	"9"	"682"	"0"
"118"	"103"	"211"	"7"	"23"	"49"	"4"	"0"	"1"	"1"	"0"	"0"	"3"	"0"	"3"	"302"	"0"	"7"	"309"	"0"
"119"	"104"	"290"	"38"	"51"	"60"	"8"	"4"	"1"	"7"	"1"	"1"	"4"	"5"	"5"	"475"	"0"	"20"	"495"	"0"
"120"	"105"	"444"	"10"	"22"	"62"	"63"	"5"	"3"	"3"	"1"	"4"	"8"	"9"	"6"	"640"	"0"	"7"	"647"	"0"
"121"	"106"	"294"	"12"	"52"	"28"	"45"	"3"	"1"	"3"	"3"	"1"	"2"	"7"	"7"	"458"	"0"	"6"	"464"	"0"
"122"	"107"	"308"	"13"	"102"	"84"	"12"	"7"	"0"	"5"	"9"	"5"	"13"	"20"	"21"	"599"	"0"	"26"	"625"	"0"
"123"	"108"	"186"	"3"	"111"	"277"	"24"	"9"	"2"	"9"	"3"	"5"	"10"	"15"	"7"	"661"	"0"	"12"	"673"	"0"
"124"	"109"	"160"	"5"	"28"	"103"	"52"	"5"	"2"	"5"	"5"	"8"	"1"	"11"	"3"	"388"	"0"	"12"	"400"	"0"
"125"	"110"	"496"	"4"	"88"	"266"	"18"	"11"	"5"	"8"	"3"	"5"	"9"	"8"	"13"	"934"	"0"	"20"	"954"	"0"
"126"	"111"	"143"	"102"	"116"	"85"	"21"	"4"	"1"	"1"	"3"	"0"	"0"	"4"	"1"	"481"	"0"	"5"	"486"	"0"
"127"	"112"	"116"	"9"	"21"	"232"	"9"	"3"	"0"	"2"	"5"	"1"	"8"	"2"	"4"	"412"	"0"	"17"	"429"	"0"
"128"	"112A"	"155"	"77"	"70"	"140"	"28"	"5"	"2"	"5"	"4"	"8"	"5"	"9"	"15"	"523"	"0"	"29"	"552"	"0"
"129"	"113"	"249"	"9"	"99"	"40"	"142"	"16"	"7"	"1"	"0"	"5"	"4"	"16"	"13"	"601"	"0"	"22"	"623"	"0"
"130"	"114"	"464"	"9"	"119"	"46"	"6"	"5"	"1"	"0"	"0"	"4"	"7"	"7"	"11"	"679"	"0"	"14"	"693"	"0"
"131"	"115"	"301"	"7"	"165"	"216"	"12"	"3"	"3"	"3"	"3"	"2"	"8"	"16"	"14"	"753"	"0"	"20"	"773"	"0"
"132"	"116"	"360"	"37"	"51"	"185"	"19"	"4"	"4"	"6"	"4"	"3"	"5"	"4"	"13"	"695"	"0"	"19"	"714"	"0"
"133"	"117"	"171"	"1"	"187"	"68"	"0"	"1"	"2"	"1"	"3"	"1"	"4"	"2"	"6"	"447"	"0"	"9"	"456"	"0"
"134"	"118"	"245"	"23"	"136"	"67"	"14"	"8"	"3"	"1"	"1"	"3"	"2"	"6"	"5"	"514"	"0"	"0"	"514"	"0"
"135"	"119"	"266"	"4"	"40"	"190"	"4"	"0"	"0"	"1"	"1"	"1"	"1"	"4"	"4"	"516"	"0"	"0"	"516"	"0"
"136"	"120"	"319"	"40"	"93"	"133"	"8"	"0"	"2"	"1"	"3"	"6"	"3"	"11"	"14"	"633"	"0"	"25"	"658"	"0"
"137"	"121"	"127"	"34"	"109"	"26"	"2"	"1"	"1"	"0"	"1"	"0"	"3"	"3"	"7"	"314"	"0"	"4"	"318"	"0"
"138"	"122"	"409"	"8"	"84"	"149"	"10"	"2"	"1"	"0"	"3"	"1"	"2"	"8"	"6"	"683"	"0"	"8"	"691"	"0"
"139"	"123"	"376"	"12"	"98"	"95"	"17"	"1"	"2"	"2"	"4"	"1"	"4"	"15"	"8"	"635"	"0"	"32"	"667"	"0"
"140"	"124"	"470"	"24"	"152"	"151"	"12"	"6"	"5"	"8"	"5"	"6"	"2"	"8"	"14"	"863"	"0"	"17"	"880"	"0"
"141"	"125"	"375"	"11"	"121"	"197"	"3"	"3"	"6"	"2"	"2"	"3"	"5"	"9"	"3"	"740"	"0"	"11"	"751"	"0"
"142"	"126"	"258"	"1"	"27"	"98"	"6"	"3"	"0"	"1"	"0"	"3"	"4"	"10"	"11"	"422"	"0"	"9"	"431"	"0"
"143"	"127"	"227"	"19"	"93"	"65"	"3"	"1"	"4"	"4"	"3"	"7"	"4"	"17"	"25"	"472"	"0"	"16"	"488"	"0"
"144"	"128"	"105"	"3"	"134"	"50"	"35"	"3"	"1"	"0"	"2"	"3"	"6"	"2"	"4"	"348"	"0"	"3"	"351"	"0"
"145"	"129"	"202"	"6"	"115"	"63"	"3"	"1"	"4"	"4"	"4"	"3"	"4"	"10"	"8"	"427"	"0"	"16"	"443"	"0"
"146"	"129A"	"100"	"9"	"78"	"154"	"6"	"4"	"1"	"3"	"6"	"3"	"4"	"5"	"11"	"384"	"0"	"14"	"398"	"0"
"147"	"130"	"283"	"11"	"86"	"184"	"2"	"0"	"2"	"3"	"3"	"3"	"3"	"6"	"15"	"601"	"0"	"11"	"612"	"0"
"148"	"131"	"407"	"9"	"108"	"72"	"7"	"3"	"3"	"0"	"0"	"2"	"3"	"10"	"8"	"632"	"0"	"14"	"646"	"0"
"149"	"132"	"231"	"5"	"62"	"130"	"10"	"2"	"0"	"1"	"2"	"1"	"7"	"13"	"9"	"473"	"0"	"24"	"497"	"0"
"150"	"132A"	"85"	"8"	"118"	"110"	"5"	"5"	"1"	"1"	"1"	"1"	"2"	"5"	"12"	"354"	"0"	"18"	"372"	"0"
"151"	"133"	"133"	"4"	"244"	"128"	"6"	"6"	"4"	"1"	"1"	"2"	"7"	"4"	"14"	"554"	"0"	"24"	"578"	"0"
"152"	"134"	"309"	"21"	"142"	"139"	"11"	"2"	"1"	"2"	"2"	"4"	"7"	"19"	"20"	"679"	"0"	"32"	"711"	"0"
"153"	"135"	"325"	"16"	"133"	"67"	"3"	"5"	"2"	"0"	"3"	"3"	"7"	"11"	"13"	"588"	"0"	"18"	"606"	"0"
"154"	"136"	"189"	"11"	"258"	"61"	"2"	"6"	"0"	"3"	"5"	"2"	"3"	"7"	"19"	"566"	"0"	"15"	"581"	"0"
"155"	"137"	"197"	"6"	"238"	"84"	"4"	"3"	"1"	"0"	"1"	"4"	"7"	"9"	"11"	"565"	"0"	"13"	"578"	"0"
"156"	"138"	"245"	"2"	"170"	"204"	"9"	"6"	"1"	"3"	"3"	"5"	"5"	"18"	"21"	"692"	"0"	"20"	"712"	"0"
"157"	"139"	"337"	"17"	"157"	"263"	"17"	"7"	"4"	"12"	"5"	"11"	"21"	"33"	"21"	"905"	"0"	"58"	"963"	"0"
"158"	"140"	"191"	"15"	"228"	"131"	"9"	"7"	"1"	"2"	"3"	"3"	"2"	"10"	"10"	"612"	"0"	"12"	"624"	"0"
"159"	"141"	"151"	"3"	"17"	"247"	"1"	"0"	"0"	"1"	"3"	"1"	"3"	"6"	"2"	"435"	"0"	"5"	"440"	"0"
"160"	"142"	"313"	"6"	"49"	"147"	"13"	"6"	"0"	"4"	"2"	"4"	"7"	"11"	"5"	"567"	"0"	"11"	"578"	"0"
"161"	"143"	"120"	"5"	"34"	"106"	"9"	"2"	"0"	"1"	"3"	"2"	"9"	"6"	"6"	"303"	"0"	"7"	"310"	"0"
"162"	"143A"	"190"	"3"	"49"	"270"	"5"	"3"	"5"	"2"	"2"	"0"	"4"	"8"	"10"	"551"	"0"	"11"	"562"	"0"
"163"	"144"	"113"	"6"	"50"	"81"	"3"	"6"	"2"	"0"	"1"	"1"	"5"	"12"	"11"	"291"	"0"	"9"	"300"	"0"
"164"	"145"	"476"	"16"	"34"	"87"	"6"	"3"	"1"	"2"	"2"	"2"	"2"	"12"	"4"	"647"	"0"	"6"	"653"	"0"
"165"	"146"	"321"	"8"	"46"	"196"	"4"	"2"	"2"	"9"	"3"	"6"	"4"	"20"	"9"	"630"	"0"	"21"	"651"	"0"
"166"	"147"	"306"	"9"	"171"	"35"	"3"	"3"	"2"	"0"	"5"	"1"	"6"	"15"	"14"	"570"	"0"	"31"	"601"	"0"
"167"	"148"	"374"	"6"	"14"	"83"	"2"	"3"	"1"	"1"	"3"	"2"	"6"	"9"	"2"	"506"	"0"	"24"	"530"	"0"
"168"	"149"	"116"	"3"	"16"	"247"	"2"	"1"	"0"	"0"	"2"	"3"	"4"	"4"	"3"	"401"	"0"	"5"	"406"	"0"
"169"	"150"	"328"	"7"	"63"	"156"	"5"	"3"	"6"	"8"	"10"	"11"	"12"	"25"	"31"	"665"	"0"	"26"	"691"	"0"
"170"	"151"	"404"	"40"	"45"	"165"	"18"	"5"	"2"	"4"	"2"	"4"	"9"	"1"	"9"	"708"	"0"	"17"	"725"	"0"
"171"	"152"	"411"	"6"	"42"	"357"	"9"	"2"	"3"	"2"	"2"	"4"	"6"	"8"	"13"	"865"	"0"	"26"	"891"	"0"
"172"	"153"	"346"	"1"	"52"	"92"	"5"	"5"	"1"	"2"	"0"	"4"	"7"	"15"	"14"	"544"	"0"	"19"	"563"	"0"
