"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"5"	"18"	"62"	"382"	"11"	"2"	"1"	"1"	"4"	"14"	"4"	"9"	"15"	"7"	"7"	"542"	"0"	"17"	"559"	"0"
"23"	"11"	"8"	"0"	"99"	"261"	"4"	"0"	"0"	"0"	"1"	"13"	"1"	"3"	"6"	"2"	"1"	"399"	"0"	"2"	"401"	"0"
"24"	"12"	"53"	"2"	"29"	"396"	"5"	"3"	"2"	"1"	"3"	"16"	"3"	"7"	"2"	"2"	"2"	"526"	"0"	"5"	"531"	"0"
"25"	"13"	"28"	"2"	"43"	"285"	"4"	"0"	"0"	"1"	"0"	"17"	"3"	"6"	"4"	"0"	"0"	"393"	"0"	"3"	"396"	"0"
"26"	"14"	"21"	"16"	"35"	"688"	"7"	"1"	"1"	"0"	"3"	"117"	"2"	"2"	"6"	"1"	"2"	"902"	"0"	"3"	"905"	"0"
"27"	"15"	"32"	"28"	"379"	"241"	"8"	"1"	"1"	"0"	"1"	"3"	"2"	"3"	"21"	"7"	"0"	"727"	"0"	"8"	"735"	"0"
"28"	"16"	"12"	"12"	"513"	"53"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"4"	"3"	"0"	"603"	"0"	"0"	"603"	"0"
"29"	"17"	"2"	"0"	"191"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"147"	"4"	"0"	"350"	"0"	"0"	"350"	"0"
"30"	"18"	"46"	"3"	"206"	"474"	"8"	"3"	"3"	"1"	"2"	"2"	"2"	"6"	"9"	"5"	"0"	"770"	"0"	"2"	"772"	"0"
"31"	"19"	"30"	"4"	"342"	"207"	"5"	"1"	"3"	"0"	"3"	"2"	"6"	"2"	"22"	"17"	"2"	"646"	"0"	"13"	"659"	"0"
"32"	"20"	"18"	"88"	"258"	"152"	"3"	"4"	"1"	"2"	"5"	"2"	"1"	"0"	"11"	"12"	"1"	"558"	"0"	"8"	"566"	"0"
"33"	"21"	"9"	"18"	"208"	"164"	"6"	"6"	"5"	"2"	"0"	"3"	"5"	"3"	"6"	"9"	"2"	"446"	"0"	"6"	"452"	"0"
"34"	"22"	"47"	"16"	"95"	"220"	"5"	"6"	"1"	"4"	"3"	"45"	"8"	"17"	"27"	"12"	"5"	"511"	"0"	"8"	"519"	"0"
"35"	"23"	"58"	"2"	"12"	"367"	"2"	"1"	"0"	"0"	"2"	"12"	"2"	"1"	"19"	"1"	"2"	"481"	"0"	"1"	"482"	"0"
"36"	"24"	"54"	"0"	"307"	"10"	"1"	"4"	"1"	"1"	"2"	"2"	"1"	"0"	"22"	"11"	"8"	"424"	"0"	"5"	"429"	"0"
"37"	"25"	"117"	"6"	"309"	"132"	"6"	"3"	"2"	"3"	"1"	"2"	"1"	"3"	"43"	"7"	"2"	"637"	"0"	"4"	"641"	"0"
"38"	"26"	"2"	"0"	"469"	"13"	"0"	"0"	"1"	"1"	"0"	"14"	"0"	"0"	"7"	"0"	"0"	"507"	"0"	"0"	"507"	"0"
"39"	"27"	"5"	"12"	"168"	"70"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"4"	"8"	"4"	"0"	"274"	"0"	"2"	"276"	"0"
"40"	"28"	"18"	"252"	"173"	"178"	"3"	"1"	"3"	"0"	"0"	"6"	"0"	"1"	"2"	"3"	"2"	"642"	"0"	"1"	"643"	"0"
"41"	"29"	"13"	"11"	"297"	"47"	"3"	"2"	"0"	"0"	"0"	"28"	"1"	"5"	"5"	"2"	"1"	"415"	"0"	"2"	"417"	"0"
"42"	"30"	"9"	"4"	"238"	"38"	"6"	"0"	"5"	"0"	"1"	"14"	"1"	"4"	"13"	"13"	"3"	"349"	"0"	"4"	"353"	"0"
"43"	"31"	"33"	"1"	"297"	"205"	"0"	"5"	"0"	"0"	"1"	"10"	"0"	"0"	"10"	"1"	"0"	"563"	"0"	"1"	"564"	"0"
"44"	"32"	"21"	"3"	"346"	"208"	"4"	"1"	"0"	"0"	"1"	"1"	"2"	"3"	"3"	"1"	"2"	"596"	"0"	"2"	"598"	"0"
"45"	"33"	"46"	"8"	"204"	"248"	"6"	"3"	"2"	"1"	"1"	"52"	"2"	"5"	"6"	"6"	"3"	"593"	"0"	"11"	"604"	"0"
"46"	"34"	"89"	"0"	"166"	"229"	"4"	"0"	"1"	"3"	"0"	"27"	"1"	"7"	"6"	"3"	"2"	"538"	"0"	"6"	"544"	"0"
"47"	"35"	"237"	"1"	"4"	"120"	"4"	"3"	"1"	"0"	"1"	"20"	"1"	"4"	"0"	"1"	"4"	"401"	"0"	"5"	"406"	"0"
"48"	"36"	"23"	"0"	"19"	"335"	"3"	"4"	"2"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"3"	"394"	"0"	"1"	"395"	"0"
"49"	"37"	"34"	"3"	"202"	"273"	"2"	"1"	"1"	"1"	"1"	"27"	"1"	"4"	"10"	"3"	"5"	"568"	"0"	"5"	"573"	"0"
"50"	"38"	"48"	"2"	"163"	"392"	"3"	"0"	"1"	"0"	"2"	"6"	"2"	"2"	"21"	"3"	"2"	"647"	"0"	"9"	"656"	"0"
"51"	"39"	"41"	"1"	"92"	"364"	"2"	"1"	"0"	"1"	"3"	"5"	"1"	"4"	"7"	"6"	"0"	"528"	"0"	"4"	"532"	"0"
"52"	"39K"	"18"	"0"	"49"	"268"	"3"	"1"	"0"	"0"	"0"	"2"	"3"	"3"	"8"	"2"	"1"	"358"	"0"	"2"	"360"	"0"
"53"	"40"	"22"	"10"	"207"	"380"	"2"	"1"	"2"	"2"	"0"	"27"	"3"	"2"	"4"	"2"	"0"	"664"	"0"	"1"	"665"	"0"
"54"	"41"	"85"	"5"	"538"	"123"	"3"	"1"	"0"	"1"	"0"	"9"	"2"	"6"	"6"	"9"	"3"	"791"	"0"	"9"	"800"	"0"
"55"	"42"	"16"	"3"	"363"	"166"	"3"	"2"	"0"	"1"	"2"	"6"	"0"	"6"	"9"	"13"	"1"	"591"	"0"	"2"	"593"	"0"
"56"	"43"	"262"	"29"	"119"	"213"	"7"	"4"	"4"	"2"	"7"	"30"	"8"	"11"	"3"	"8"	"5"	"712"	"0"	"8"	"720"	"0"
"57"	"44"	"1"	"1"	"408"	"30"	"0"	"1"	"0"	"0"	"0"	"6"	"0"	"1"	"1"	"1"	"0"	"450"	"0"	"0"	"450"	"0"
"58"	"45"	"161"	"10"	"409"	"57"	"0"	"0"	"0"	"1"	"0"	"13"	"1"	"7"	"4"	"2"	"0"	"665"	"0"	"4"	"669"	"0"
"59"	"46"	"90"	"4"	"338"	"203"	"5"	"3"	"4"	"1"	"5"	"26"	"7"	"8"	"9"	"8"	"4"	"715"	"0"	"4"	"719"	"0"
"60"	"47"	"46"	"8"	"270"	"273"	"5"	"3"	"1"	"2"	"7"	"5"	"7"	"9"	"16"	"17"	"1"	"670"	"0"	"13"	"683"	"0"
"61"	"48"	"58"	"2"	"473"	"252"	"6"	"4"	"0"	"0"	"1"	"3"	"2"	"7"	"7"	"16"	"4"	"835"	"0"	"9"	"844"	"0"
"62"	"49"	"72"	"1"	"268"	"308"	"2"	"2"	"0"	"0"	"0"	"17"	"2"	"3"	"9"	"3"	"2"	"689"	"0"	"3"	"692"	"0"
"63"	"50"	"15"	"5"	"404"	"165"	"1"	"1"	"2"	"0"	"2"	"5"	"1"	"1"	"8"	"1"	"1"	"612"	"0"	"3"	"615"	"0"
"64"	"51"	"22"	"3"	"309"	"284"	"1"	"3"	"1"	"1"	"3"	"10"	"0"	"1"	"3"	"3"	"1"	"645"	"0"	"1"	"646"	"0"
"65"	"52"	"27"	"3"	"22"	"667"	"14"	"1"	"1"	"0"	"1"	"14"	"1"	"5"	"8"	"1"	"2"	"767"	"0"	"5"	"772"	"0"
"66"	"53"	"74"	"2"	"56"	"527"	"5"	"2"	"1"	"1"	"0"	"8"	"1"	"6"	"9"	"2"	"6"	"700"	"0"	"3"	"703"	"0"
"67"	"54"	"80"	"1"	"25"	"554"	"10"	"6"	"1"	"2"	"2"	"26"	"3"	"6"	"11"	"2"	"3"	"732"	"0"	"3"	"735"	"0"
"68"	"55"	"110"	"64"	"164"	"402"	"11"	"6"	"2"	"1"	"4"	"33"	"2"	"6"	"9"	"3"	"1"	"818"	"0"	"6"	"824"	"0"
"69"	"56"	"42"	"2"	"51"	"371"	"6"	"2"	"2"	"0"	"2"	"9"	"6"	"5"	"15"	"4"	"5"	"522"	"0"	"9"	"531"	"0"
"70"	"57"	"57"	"4"	"86"	"474"	"3"	"7"	"2"	"3"	"2"	"34"	"5"	"6"	"5"	"3"	"2"	"693"	"0"	"1"	"694"	"0"
"71"	"58"	"16"	"3"	"169"	"412"	"6"	"1"	"0"	"1"	"3"	"10"	"2"	"8"	"12"	"3"	"3"	"649"	"0"	"8"	"657"	"0"
"72"	"59"	"22"	"5"	"91"	"421"	"6"	"2"	"1"	"0"	"1"	"16"	"3"	"1"	"3"	"8"	"0"	"580"	"0"	"3"	"583"	"0"
"73"	"60"	"43"	"6"	"89"	"495"	"5"	"1"	"1"	"0"	"3"	"80"	"4"	"5"	"6"	"1"	"1"	"740"	"0"	"3"	"743"	"0"
"74"	"61"	"15"	"2"	"324"	"114"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"5"	"1"	"0"	"470"	"0"	"1"	"471"	"0"
"75"	"62"	"22"	"1"	"160"	"236"	"8"	"1"	"0"	"1"	"3"	"33"	"1"	"3"	"13"	"0"	"1"	"483"	"0"	"1"	"484"	"0"
"76"	"63"	"7"	"2"	"302"	"32"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"11"	"2"	"0"	"359"	"0"	"0"	"359"	"0"
"77"	"64"	"74"	"36"	"283"	"242"	"3"	"6"	"2"	"55"	"3"	"15"	"2"	"2"	"7"	"5"	"0"	"735"	"0"	"2"	"737"	"0"
"78"	"65"	"10"	"0"	"160"	"122"	"2"	"0"	"1"	"2"	"3"	"35"	"0"	"7"	"5"	"4"	"1"	"352"	"0"	"8"	"360"	"0"
"79"	"66"	"48"	"3"	"346"	"231"	"3"	"7"	"3"	"0"	"4"	"40"	"0"	"10"	"15"	"8"	"3"	"721"	"0"	"3"	"724"	"0"
"80"	"67"	"0"	"0"	"13"	"221"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"0"	"242"	"0"	"0"	"242"	"0"
"81"	"68"	"19"	"9"	"21"	"127"	"3"	"2"	"4"	"2"	"8"	"119"	"5"	"8"	"6"	"4"	"4"	"341"	"0"	"9"	"350"	"0"
"82"	"69"	"4"	"6"	"61"	"154"	"1"	"0"	"0"	"0"	"0"	"8"	"1"	"0"	"0"	"1"	"0"	"236"	"0"	"1"	"237"	"0"
"83"	"70"	"19"	"11"	"48"	"594"	"15"	"2"	"0"	"0"	"8"	"7"	"4"	"37"	"19"	"8"	"4"	"776"	"0"	"14"	"790"	"0"
"84"	"71"	"12"	"2"	"25"	"300"	"1"	"1"	"1"	"0"	"0"	"32"	"0"	"4"	"1"	"0"	"3"	"382"	"0"	"2"	"384"	"0"
"85"	"72"	"15"	"83"	"139"	"226"	"6"	"0"	"1"	"0"	"0"	"49"	"5"	"8"	"2"	"5"	"3"	"542"	"0"	"6"	"548"	"0"
"86"	"73"	"7"	"3"	"332"	"66"	"1"	"0"	"3"	"0"	"2"	"2"	"2"	"0"	"5"	"7"	"6"	"436"	"0"	"6"	"442"	"0"
"87"	"74"	"6"	"2"	"386"	"26"	"2"	"1"	"0"	"0"	"0"	"3"	"2"	"0"	"3"	"5"	"0"	"436"	"0"	"1"	"437"	"0"
"88"	"75"	"33"	"58"	"66"	"43"	"3"	"0"	"1"	"6"	"0"	"138"	"1"	"9"	"4"	"0"	"2"	"364"	"0"	"2"	"366"	"0"
"89"	"76"	"53"	"0"	"379"	"54"	"5"	"0"	"0"	"0"	"1"	"3"	"0"	"3"	"1"	"1"	"0"	"500"	"0"	"1"	"501"	"0"
"90"	"77"	"30"	"6"	"102"	"310"	"3"	"1"	"1"	"1"	"2"	"15"	"2"	"5"	"6"	"3"	"2"	"489"	"0"	"7"	"496"	"0"
"91"	"78"	"20"	"5"	"126"	"432"	"5"	"4"	"1"	"1"	"2"	"23"	"4"	"0"	"5"	"5"	"3"	"636"	"0"	"2"	"638"	"0"
"92"	"79"	"39"	"4"	"186"	"328"	"4"	"2"	"1"	"1"	"1"	"36"	"1"	"2"	"4"	"6"	"1"	"616"	"0"	"2"	"618"	"0"
"93"	"80"	"15"	"9"	"64"	"208"	"6"	"2"	"1"	"0"	"5"	"49"	"2"	"6"	"5"	"3"	"0"	"375"	"0"	"3"	"378"	"0"
"94"	"81"	"66"	"6"	"69"	"419"	"7"	"0"	"0"	"2"	"6"	"58"	"9"	"14"	"10"	"4"	"5"	"675"	"0"	"7"	"682"	"0"
"95"	"82"	"5"	"1"	"320"	"22"	"1"	"1"	"2"	"2"	"1"	"64"	"1"	"6"	"2"	"6"	"2"	"436"	"0"	"5"	"441"	"0"
"96"	"83"	"40"	"0"	"123"	"57"	"3"	"1"	"3"	"1"	"0"	"182"	"4"	"5"	"3"	"3"	"1"	"426"	"0"	"5"	"431"	"0"
"97"	"84"	"49"	"4"	"104"	"329"	"10"	"0"	"2"	"4"	"2"	"121"	"5"	"4"	"9"	"8"	"1"	"652"	"0"	"4"	"656"	"0"
"98"	"85"	"38"	"1"	"47"	"91"	"1"	"1"	"1"	"0"	"0"	"50"	"0"	"2"	"0"	"2"	"1"	"235"	"0"	"7"	"242"	"0"
"99"	"86"	"143"	"1"	"52"	"137"	"7"	"18"	"1"	"4"	"5"	"68"	"4"	"17"	"1"	"4"	"4"	"466"	"0"	"12"	"478"	"0"
"100"	"87"	"5"	"2"	"18"	"232"	"4"	"0"	"2"	"1"	"0"	"122"	"2"	"5"	"1"	"2"	"1"	"397"	"0"	"4"	"401"	"0"
"101"	"88"	"73"	"1"	"85"	"139"	"8"	"5"	"4"	"1"	"2"	"145"	"3"	"16"	"7"	"3"	"2"	"494"	"0"	"18"	"512"	"0"
"102"	"89"	"21"	"34"	"27"	"169"	"6"	"2"	"4"	"1"	"0"	"88"	"2"	"12"	"9"	"1"	"5"	"381"	"0"	"19"	"400"	"0"
"103"	"90"	"21"	"2"	"60"	"251"	"3"	"3"	"1"	"0"	"2"	"20"	"4"	"1"	"6"	"1"	"0"	"375"	"0"	"0"	"375"	"0"
"104"	"90K"	"11"	"1"	"104"	"208"	"1"	"0"	"2"	"0"	"2"	"46"	"6"	"6"	"8"	"7"	"0"	"402"	"0"	"11"	"413"	"0"
"105"	"91"	"11"	"12"	"249"	"102"	"3"	"1"	"1"	"11"	"5"	"35"	"1"	"12"	"7"	"5"	"4"	"459"	"0"	"9"	"468"	"0"
"106"	"92"	"49"	"47"	"94"	"237"	"2"	"2"	"0"	"0"	"2"	"78"	"5"	"6"	"6"	"0"	"0"	"528"	"0"	"7"	"535"	"0"
"107"	"93"	"20"	"18"	"72"	"338"	"8"	"2"	"1"	"1"	"0"	"18"	"2"	"5"	"5"	"3"	"4"	"497"	"0"	"4"	"501"	"0"
"108"	"94"	"18"	"4"	"160"	"308"	"8"	"6"	"0"	"0"	"1"	"63"	"7"	"9"	"9"	"8"	"2"	"603"	"0"	"7"	"610"	"0"
"109"	"95"	"165"	"4"	"18"	"111"	"4"	"2"	"1"	"1"	"0"	"27"	"0"	"4"	"4"	"3"	"3"	"347"	"0"	"6"	"353"	"0"
"110"	"96"	"8"	"6"	"236"	"166"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"6"	"2"	"1"	"428"	"0"	"5"	"433"	"0"
"111"	"97"	"13"	"1"	"4"	"580"	"3"	"2"	"0"	"0"	"1"	"13"	"1"	"9"	"2"	"1"	"0"	"630"	"0"	"1"	"631"	"0"
"112"	"98"	"62"	"5"	"196"	"211"	"3"	"3"	"2"	"4"	"2"	"37"	"3"	"7"	"6"	"9"	"4"	"554"	"0"	"2"	"556"	"0"
"113"	"99"	"40"	"55"	"124"	"231"	"10"	"6"	"6"	"3"	"6"	"206"	"8"	"13"	"2"	"6"	"0"	"716"	"0"	"10"	"726"	"0"
"114"	"100"	"15"	"8"	"89"	"143"	"4"	"6"	"6"	"6"	"5"	"238"	"4"	"10"	"7"	"9"	"2"	"552"	"0"	"11"	"563"	"0"
"115"	"101"	"3"	"2"	"150"	"157"	"1"	"3"	"0"	"0"	"2"	"80"	"2"	"10"	"0"	"1"	"0"	"411"	"0"	"4"	"415"	"0"
"116"	"102"	"32"	"1"	"151"	"186"	"4"	"5"	"3"	"1"	"1"	"67"	"4"	"9"	"6"	"3"	"1"	"474"	"0"	"13"	"487"	"0"
"117"	"103"	"30"	"12"	"4"	"253"	"2"	"3"	"1"	"0"	"0"	"115"	"4"	"8"	"0"	"2"	"0"	"434"	"0"	"5"	"439"	"0"
"118"	"104"	"22"	"4"	"131"	"412"	"6"	"1"	"0"	"0"	"1"	"9"	"1"	"3"	"4"	"1"	"0"	"595"	"0"	"0"	"595"	"0"
"119"	"105"	"110"	"3"	"149"	"357"	"4"	"3"	"1"	"0"	"1"	"5"	"2"	"9"	"16"	"10"	"6"	"676"	"0"	"17"	"693"	"0"
"120"	"106"	"138"	"7"	"205"	"108"	"4"	"3"	"2"	"1"	"0"	"1"	"1"	"4"	"2"	"5"	"4"	"485"	"0"	"10"	"495"	"0"
"121"	"107"	"67"	"6"	"57"	"375"	"3"	"1"	"2"	"3"	"2"	"9"	"2"	"10"	"10"	"7"	"1"	"555"	"0"	"3"	"558"	"0"
"122"	"108"	"134"	"1"	"67"	"126"	"3"	"0"	"1"	"1"	"4"	"57"	"2"	"6"	"5"	"9"	"2"	"418"	"0"	"13"	"431"	"0"
"123"	"108K"	"118"	"2"	"67"	"170"	"5"	"1"	"2"	"3"	"4"	"54"	"2"	"10"	"4"	"2"	"3"	"447"	"0"	"3"	"450"	"0"
"124"	"109"	"23"	"3"	"162"	"276"	"3"	"3"	"0"	"2"	"3"	"52"	"3"	"6"	"4"	"2"	"1"	"543"	"0"	"8"	"551"	"0"
"125"	"109K"	"19"	"2"	"106"	"257"	"3"	"1"	"0"	"1"	"1"	"24"	"0"	"1"	"6"	"3"	"3"	"427"	"0"	"8"	"435"	"0"
"126"	"110"	"15"	"4"	"470"	"67"	"3"	"3"	"0"	"2"	"1"	"16"	"0"	"7"	"6"	"12"	"2"	"608"	"0"	"13"	"621"	"0"
"127"	"111"	"51"	"3"	"234"	"352"	"6"	"9"	"0"	"0"	"1"	"7"	"1"	"2"	"3"	"4"	"3"	"676"	"0"	"4"	"680"	"0"
"128"	"112"	"27"	"1"	"52"	"319"	"7"	"3"	"0"	"1"	"2"	"36"	"2"	"4"	"4"	"0"	"0"	"458"	"0"	"2"	"460"	"0"
"129"	"113"	"111"	"16"	"155"	"148"	"0"	"1"	"2"	"2"	"5"	"158"	"4"	"8"	"15"	"5"	"7"	"637"	"0"	"14"	"651"	"0"
"130"	"114"	"141"	"2"	"67"	"70"	"4"	"3"	"1"	"4"	"5"	"256"	"3"	"11"	"3"	"1"	"6"	"577"	"0"	"13"	"590"	"0"
"131"	"115"	"111"	"0"	"12"	"33"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"161"	"0"	"5"	"166"	"0"
"132"	"116"	"161"	"7"	"45"	"235"	"6"	"4"	"2"	"2"	"5"	"27"	"2"	"15"	"9"	"3"	"7"	"530"	"0"	"11"	"541"	"0"
"133"	"117"	"13"	"0"	"113"	"286"	"2"	"1"	"0"	"1"	"0"	"29"	"2"	"3"	"4"	"1"	"0"	"455"	"0"	"0"	"455"	"0"
"134"	"118"	"189"	"7"	"45"	"225"	"5"	"2"	"2"	"0"	"3"	"11"	"4"	"2"	"2"	"1"	"3"	"501"	"0"	"10"	"511"	"0"
"135"	"119"	"101"	"22"	"262"	"188"	"4"	"3"	"2"	"3"	"1"	"10"	"4"	"17"	"11"	"8"	"7"	"643"	"0"	"11"	"654"	"0"
"136"	"120"	"11"	"3"	"33"	"288"	"8"	"1"	"1"	"1"	"2"	"6"	"3"	"6"	"10"	"6"	"3"	"382"	"0"	"6"	"388"	"0"
"137"	"120K"	"9"	"10"	"91"	"320"	"6"	"2"	"0"	"1"	"0"	"12"	"2"	"4"	"9"	"8"	"0"	"474"	"0"	"5"	"479"	"0"
"138"	"121"	"166"	"5"	"8"	"40"	"2"	"0"	"2"	"1"	"1"	"26"	"6"	"3"	"1"	"0"	"4"	"265"	"0"	"6"	"271"	"0"
"139"	"122"	"3"	"2"	"4"	"549"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"562"	"0"	"0"	"562"	"0"
"140"	"123"	"135"	"9"	"202"	"231"	"2"	"4"	"2"	"1"	"2"	"80"	"2"	"11"	"5"	"6"	"2"	"694"	"0"	"11"	"705"	"0"
"141"	"124"	"21"	"2"	"83"	"464"	"5"	"1"	"0"	"0"	"0"	"19"	"0"	"4"	"2"	"3"	"2"	"606"	"0"	"0"	"606"	"0"
"142"	"124K"	"19"	"0"	"68"	"248"	"3"	"1"	"3"	"0"	"4"	"47"	"3"	"9"	"12"	"4"	"4"	"425"	"0"	"11"	"436"	"0"
"143"	"125"	"39"	"9"	"396"	"107"	"2"	"4"	"0"	"0"	"2"	"18"	"1"	"6"	"12"	"16"	"7"	"619"	"0"	"6"	"625"	"0"
"144"	"126"	"7"	"0"	"75"	"272"	"6"	"0"	"1"	"0"	"1"	"68"	"2"	"7"	"2"	"1"	"0"	"442"	"0"	"2"	"444"	"0"
"145"	"127"	"4"	"2"	"507"	"29"	"1"	"0"	"1"	"1"	"2"	"30"	"0"	"6"	"3"	"5"	"0"	"591"	"0"	"1"	"592"	"0"
"146"	"128"	"65"	"65"	"119"	"224"	"4"	"1"	"0"	"1"	"2"	"6"	"1"	"2"	"6"	"5"	"2"	"503"	"0"	"5"	"508"	"0"
"147"	"128K"	"17"	"12"	"83"	"374"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"4"	"1"	"1"	"499"	"0"	"1"	"500"	"0"
"148"	"129"	"25"	"3"	"377"	"369"	"3"	"1"	"0"	"1"	"2"	"7"	"2"	"2"	"6"	"6"	"0"	"804"	"0"	"2"	"806"	"0"
"149"	"130"	"21"	"5"	"125"	"485"	"12"	"4"	"0"	"0"	"5"	"5"	"5"	"2"	"9"	"3"	"3"	"684"	"0"	"3"	"687"	"0"
"150"	"131"	"70"	"9"	"80"	"461"	"1"	"0"	"1"	"1"	"0"	"5"	"0"	"5"	"4"	"3"	"1"	"641"	"0"	"3"	"644"	"0"
"151"	"132"	"176"	"3"	"75"	"87"	"3"	"4"	"0"	"0"	"0"	"27"	"3"	"11"	"4"	"5"	"4"	"402"	"0"	"4"	"406"	"0"
"152"	"133"	"91"	"3"	"194"	"377"	"6"	"1"	"1"	"1"	"4"	"6"	"5"	"5"	"12"	"9"	"6"	"721"	"0"	"15"	"736"	"0"
"153"	"134"	"60"	"0"	"70"	"370"	"7"	"0"	"0"	"0"	"3"	"2"	"1"	"3"	"3"	"0"	"3"	"522"	"0"	"3"	"525"	"0"
"154"	"135"	"87"	"55"	"106"	"203"	"4"	"3"	"0"	"1"	"3"	"7"	"3"	"11"	"8"	"7"	"5"	"503"	"0"	"14"	"517"	"0"
"155"	"136"	"193"	"20"	"140"	"170"	"3"	"3"	"0"	"1"	"0"	"11"	"1"	"5"	"6"	"6"	"0"	"559"	"0"	"5"	"564"	"0"
"156"	"137"	"135"	"3"	"197"	"223"	"2"	"3"	"2"	"1"	"1"	"7"	"0"	"1"	"2"	"4"	"3"	"584"	"0"	"8"	"592"	"0"
