"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"18"	"6"	"23"	"147"	"7"	"168"	"1"	"2"	"1"	"3"	"4"	"8"	"2"	"5"	"7"	"5"	"3"	"7"	"6"	"8"	"2"	"409"	"0"	"6"	"415"	"0"
"19"	"6A"	"30"	"191"	"1"	"95"	"1"	"3"	"3"	"1"	"1"	"3"	"1"	"1"	"2"	"1"	"2"	"0"	"2"	"1"	"0"	"339"	"0"	"1"	"340"	"0"
"20"	"7"	"54"	"207"	"5"	"209"	"4"	"3"	"4"	"2"	"5"	"4"	"2"	"8"	"1"	"8"	"13"	"12"	"14"	"12"	"6"	"573"	"0"	"8"	"581"	"0"
"21"	"8"	"58"	"119"	"5"	"223"	"9"	"7"	"5"	"5"	"5"	"6"	"5"	"4"	"10"	"11"	"4"	"30"	"7"	"8"	"6"	"527"	"0"	"5"	"532"	"0"
"22"	"9"	"34"	"259"	"18"	"215"	"7"	"7"	"4"	"2"	"7"	"8"	"0"	"6"	"9"	"8"	"10"	"15"	"9"	"6"	"3"	"627"	"0"	"10"	"637"	"0"
"23"	"10"	"47"	"381"	"10"	"136"	"3"	"2"	"2"	"0"	"0"	"2"	"2"	"1"	"0"	"1"	"6"	"3"	"1"	"0"	"2"	"599"	"0"	"3"	"602"	"0"
"24"	"11"	"16"	"286"	"0"	"175"	"2"	"4"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"1"	"494"	"0"	"4"	"498"	"0"
"25"	"12"	"32"	"74"	"2"	"343"	"6"	"6"	"1"	"1"	"5"	"2"	"3"	"2"	"3"	"5"	"1"	"4"	"13"	"1"	"3"	"507"	"0"	"3"	"510"	"0"
"26"	"13"	"131"	"93"	"18"	"509"	"17"	"9"	"4"	"9"	"14"	"3"	"7"	"10"	"13"	"8"	"7"	"13"	"22"	"3"	"4"	"894"	"0"	"16"	"910"	"0"
"27"	"14"	"97"	"106"	"10"	"310"	"8"	"4"	"1"	"2"	"2"	"1"	"2"	"1"	"3"	"0"	"0"	"8"	"1"	"0"	"0"	"556"	"0"	"0"	"556"	"0"
"28"	"14A"	"138"	"91"	"2"	"118"	"2"	"6"	"1"	"2"	"3"	"3"	"3"	"6"	"1"	"4"	"12"	"27"	"2"	"1"	"1"	"423"	"0"	"0"	"423"	"0"
"29"	"15"	"53"	"75"	"7"	"300"	"5"	"7"	"2"	"7"	"5"	"3"	"2"	"1"	"7"	"5"	"4"	"2"	"18"	"10"	"5"	"518"	"0"	"7"	"525"	"0"
"30"	"15A"	"93"	"48"	"2"	"312"	"8"	"5"	"1"	"0"	"2"	"0"	"0"	"2"	"3"	"3"	"5"	"5"	"12"	"6"	"1"	"508"	"0"	"1"	"509"	"0"
"31"	"16"	"66"	"37"	"20"	"393"	"10"	"7"	"0"	"0"	"2"	"1"	"5"	"1"	"6"	"4"	"1"	"1"	"5"	"1"	"1"	"561"	"0"	"0"	"561"	"0"
"32"	"17"	"23"	"54"	"6"	"218"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"311"	"0"	"0"	"311"	"0"
"33"	"18"	"27"	"222"	"4"	"430"	"4"	"1"	"2"	"1"	"3"	"5"	"1"	"1"	"3"	"9"	"7"	"22"	"3"	"6"	"2"	"753"	"0"	"22"	"775"	"0"
"34"	"19"	"36"	"200"	"8"	"198"	"5"	"1"	"2"	"1"	"2"	"2"	"3"	"0"	"3"	"2"	"5"	"2"	"1"	"3"	"0"	"474"	"0"	"1"	"475"	"0"
"35"	"19A"	"37"	"247"	"8"	"138"	"2"	"0"	"1"	"1"	"1"	"0"	"3"	"0"	"4"	"3"	"1"	"2"	"6"	"5"	"1"	"460"	"0"	"3"	"463"	"0"
"36"	"20"	"33"	"60"	"9"	"307"	"6"	"2"	"1"	"1"	"3"	"3"	"3"	"1"	"1"	"2"	"2"	"2"	"8"	"4"	"0"	"448"	"0"	"5"	"453"	"0"
"37"	"21"	"181"	"66"	"10"	"313"	"15"	"5"	"5"	"4"	"4"	"6"	"0"	"3"	"8"	"5"	"5"	"8"	"37"	"5"	"3"	"683"	"0"	"6"	"689"	"0"
"38"	"22"	"368"	"13"	"5"	"88"	"2"	"6"	"6"	"1"	"2"	"1"	"1"	"3"	"2"	"2"	"4"	"9"	"29"	"12"	"1"	"555"	"0"	"5"	"560"	"0"
"39"	"22A"	"257"	"23"	"0"	"123"	"3"	"0"	"1"	"2"	"1"	"1"	"0"	"3"	"3"	"2"	"2"	"7"	"12"	"18"	"2"	"460"	"0"	"5"	"465"	"0"
"40"	"23"	"44"	"190"	"3"	"153"	"4"	"4"	"1"	"2"	"0"	"4"	"3"	"3"	"4"	"2"	"5"	"9"	"6"	"6"	"1"	"444"	"0"	"6"	"450"	"0"
"41"	"24"	"105"	"120"	"12"	"196"	"8"	"16"	"4"	"2"	"6"	"6"	"4"	"4"	"4"	"1"	"1"	"4"	"4"	"2"	"1"	"500"	"0"	"0"	"500"	"0"
"42"	"25"	"25"	"243"	"16"	"261"	"5"	"2"	"3"	"0"	"3"	"4"	"0"	"2"	"3"	"2"	"2"	"2"	"6"	"3"	"1"	"583"	"0"	"2"	"585"	"0"
"43"	"26"	"19"	"43"	"5"	"390"	"13"	"3"	"0"	"2"	"6"	"3"	"4"	"5"	"9"	"5"	"5"	"6"	"11"	"8"	"11"	"548"	"0"	"9"	"557"	"0"
"44"	"27"	"41"	"281"	"14"	"382"	"21"	"11"	"3"	"6"	"6"	"16"	"5"	"5"	"13"	"19"	"7"	"10"	"17"	"12"	"3"	"872"	"0"	"15"	"887"	"0"
"45"	"28"	"46"	"97"	"8"	"449"	"15"	"16"	"1"	"3"	"13"	"6"	"4"	"7"	"20"	"7"	"13"	"25"	"7"	"2"	"1"	"740"	"0"	"7"	"747"	"0"
"46"	"29"	"20"	"67"	"15"	"311"	"16"	"8"	"2"	"5"	"11"	"8"	"9"	"8"	"15"	"20"	"13"	"45"	"2"	"3"	"4"	"582"	"0"	"22"	"604"	"0"
"47"	"30"	"47"	"74"	"1"	"208"	"7"	"9"	"5"	"4"	"4"	"8"	"4"	"4"	"9"	"17"	"12"	"34"	"3"	"3"	"5"	"458"	"0"	"7"	"465"	"0"
"48"	"31"	"23"	"95"	"11"	"183"	"5"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"4"	"3"	"1"	"1"	"0"	"334"	"0"	"0"	"334"	"0"
"49"	"32"	"11"	"82"	"6"	"148"	"1"	"2"	"0"	"3"	"2"	"0"	"0"	"2"	"1"	"2"	"4"	"3"	"3"	"0"	"3"	"273"	"0"	"1"	"274"	"0"
"50"	"33"	"51"	"109"	"5"	"203"	"5"	"4"	"0"	"1"	"6"	"2"	"1"	"4"	"8"	"5"	"1"	"13"	"3"	"2"	"1"	"424"	"0"	"7"	"431"	"0"
"51"	"33A"	"39"	"294"	"13"	"60"	"1"	"3"	"1"	"0"	"0"	"3"	"0"	"0"	"2"	"5"	"11"	"10"	"5"	"2"	"0"	"449"	"0"	"1"	"450"	"0"
"52"	"34"	"38"	"60"	"4"	"223"	"4"	"7"	"2"	"1"	"0"	"1"	"0"	"0"	"4"	"2"	"2"	"2"	"1"	"0"	"0"	"351"	"0"	"5"	"356"	"0"
"53"	"35"	"31"	"46"	"8"	"281"	"7"	"5"	"0"	"3"	"6"	"6"	"4"	"3"	"12"	"4"	"7"	"19"	"11"	"3"	"2"	"458"	"0"	"8"	"466"	"0"
"54"	"36"	"39"	"273"	"7"	"48"	"0"	"0"	"5"	"3"	"1"	"4"	"2"	"2"	"2"	"4"	"14"	"7"	"5"	"11"	"0"	"427"	"0"	"7"	"434"	"0"
"55"	"37"	"36"	"116"	"15"	"182"	"4"	"3"	"0"	"2"	"1"	"5"	"1"	"0"	"6"	"1"	"1"	"2"	"8"	"1"	"2"	"386"	"0"	"4"	"390"	"0"
"56"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"57"	"39"	"385"	"26"	"3"	"182"	"4"	"6"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"2"	"4"	"0"	"622"	"0"	"7"	"629"	"0"
"58"	"40"	"23"	"133"	"5"	"194"	"3"	"1"	"1"	"1"	"4"	"1"	"2"	"1"	"8"	"2"	"5"	"11"	"3"	"3"	"2"	"403"	"0"	"4"	"407"	"0"
"59"	"41"	"90"	"173"	"21"	"259"	"8"	"2"	"4"	"2"	"2"	"4"	"6"	"4"	"4"	"1"	"4"	"2"	"8"	"4"	"2"	"600"	"0"	"3"	"603"	"0"
"60"	"42"	"46"	"367"	"14"	"309"	"12"	"5"	"2"	"11"	"13"	"10"	"6"	"6"	"15"	"25"	"25"	"45"	"13"	"11"	"14"	"949"	"0"	"14"	"963"	"0"
"61"	"43"	"51"	"391"	"14"	"234"	"8"	"4"	"7"	"3"	"4"	"5"	"4"	"3"	"7"	"4"	"2"	"3"	"5"	"0"	"5"	"754"	"0"	"3"	"757"	"0"
"62"	"44"	"49"	"177"	"9"	"365"	"8"	"5"	"1"	"3"	"4"	"6"	"3"	"4"	"8"	"10"	"10"	"23"	"3"	"1"	"0"	"689"	"0"	"2"	"691"	"0"
"63"	"45"	"33"	"66"	"2"	"381"	"6"	"2"	"2"	"1"	"5"	"0"	"3"	"0"	"3"	"3"	"3"	"5"	"0"	"1"	"0"	"516"	"0"	"8"	"524"	"0"
"64"	"46"	"22"	"104"	"4"	"494"	"10"	"4"	"3"	"3"	"6"	"6"	"1"	"2"	"7"	"2"	"2"	"3"	"7"	"5"	"4"	"689"	"0"	"2"	"691"	"0"
"65"	"47"	"32"	"130"	"2"	"301"	"7"	"6"	"0"	"0"	"7"	"5"	"3"	"1"	"10"	"3"	"5"	"7"	"0"	"0"	"0"	"519"	"0"	"0"	"519"	"0"
"66"	"47A"	"55"	"119"	"4"	"271"	"6"	"4"	"2"	"2"	"2"	"1"	"2"	"1"	"4"	"4"	"4"	"3"	"0"	"0"	"0"	"484"	"0"	"1"	"485"	"0"
"67"	"48"	"20"	"78"	"3"	"298"	"15"	"8"	"0"	"3"	"6"	"2"	"2"	"2"	"8"	"3"	"6"	"12"	"6"	"11"	"3"	"486"	"0"	"16"	"502"	"0"
"68"	"49"	"58"	"104"	"3"	"355"	"5"	"11"	"2"	"2"	"5"	"0"	"7"	"6"	"7"	"9"	"3"	"11"	"3"	"5"	"3"	"599"	"0"	"12"	"611"	"0"
"69"	"50"	"24"	"38"	"1"	"178"	"1"	"2"	"2"	"0"	"2"	"1"	"1"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"255"	"0"	"1"	"256"	"0"
"70"	"51"	"76"	"185"	"8"	"435"	"8"	"6"	"4"	"4"	"3"	"7"	"0"	"1"	"5"	"2"	"4"	"5"	"0"	"4"	"0"	"757"	"0"	"6"	"763"	"0"
"71"	"52"	"29"	"275"	"8"	"402"	"5"	"3"	"3"	"2"	"5"	"5"	"2"	"6"	"10"	"0"	"8"	"4"	"13"	"1"	"3"	"784"	"0"	"11"	"795"	"0"
"72"	"53"	"30"	"146"	"9"	"209"	"6"	"4"	"0"	"3"	"1"	"3"	"2"	"4"	"11"	"7"	"6"	"16"	"8"	"6"	"4"	"475"	"0"	"10"	"485"	"0"
"73"	"54"	"17"	"58"	"1"	"184"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"266"	"0"	"3"	"269"	"0"
"74"	"55"	"37"	"254"	"11"	"91"	"4"	"1"	"2"	"0"	"2"	"3"	"1"	"2"	"6"	"3"	"3"	"6"	"13"	"6"	"5"	"450"	"0"	"2"	"452"	"0"
"75"	"56"	"36"	"187"	"3"	"251"	"2"	"3"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"490"	"0"	"0"	"490"	"0"
"76"	"57"	"86"	"346"	"12"	"325"	"8"	"3"	"3"	"0"	"2"	"4"	"2"	"2"	"4"	"5"	"1"	"3"	"2"	"0"	"0"	"808"	"0"	"0"	"808"	"0"
"77"	"58"	"24"	"31"	"6"	"217"	"5"	"8"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"2"	"1"	"0"	"302"	"0"	"3"	"305"	"0"
"78"	"59"	"34"	"110"	"3"	"189"	"3"	"5"	"1"	"0"	"1"	"2"	"1"	"1"	"5"	"3"	"4"	"8"	"7"	"8"	"7"	"392"	"0"	"9"	"401"	"0"
"79"	"60"	"294"	"311"	"10"	"200"	"8"	"10"	"2"	"3"	"3"	"5"	"2"	"3"	"1"	"3"	"3"	"4"	"8"	"1"	"1"	"872"	"0"	"2"	"874"	"0"
"80"	"61"	"102"	"158"	"7"	"342"	"3"	"17"	"0"	"5"	"2"	"3"	"1"	"3"	"6"	"4"	"3"	"3"	"5"	"3"	"0"	"667"	"0"	"1"	"668"	"0"
"81"	"62"	"28"	"46"	"4"	"363"	"6"	"6"	"0"	"2"	"13"	"6"	"0"	"6"	"21"	"7"	"5"	"24"	"1"	"4"	"0"	"542"	"0"	"12"	"554"	"0"
"82"	"63"	"8"	"88"	"5"	"321"	"3"	"4"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"3"	"0"	"1"	"0"	"438"	"0"	"4"	"442"	"0"
"83"	"64"	"27"	"331"	"7"	"165"	"6"	"4"	"3"	"3"	"5"	"6"	"4"	"4"	"9"	"7"	"19"	"16"	"9"	"11"	"4"	"640"	"0"	"12"	"652"	"0"
"84"	"65"	"47"	"201"	"10"	"290"	"6"	"5"	"5"	"7"	"5"	"8"	"4"	"6"	"8"	"28"	"8"	"39"	"10"	"4"	"6"	"697"	"0"	"17"	"714"	"0"
"85"	"66"	"75"	"210"	"4"	"373"	"7"	"15"	"0"	"4"	"12"	"8"	"6"	"4"	"16"	"11"	"8"	"32"	"4"	"1"	"0"	"790"	"0"	"8"	"798"	"0"
"86"	"67"	"65"	"143"	"3"	"133"	"5"	"6"	"1"	"0"	"4"	"3"	"1"	"4"	"6"	"5"	"3"	"7"	"1"	"2"	"0"	"392"	"0"	"0"	"392"	"0"
"87"	"68"	"29"	"122"	"4"	"137"	"4"	"3"	"0"	"0"	"0"	"2"	"1"	"3"	"2"	"3"	"3"	"5"	"3"	"1"	"2"	"324"	"0"	"3"	"327"	"0"
"88"	"69"	"42"	"39"	"8"	"468"	"11"	"14"	"3"	"2"	"7"	"3"	"1"	"2"	"7"	"2"	"3"	"9"	"10"	"6"	"3"	"640"	"0"	"10"	"650"	"0"
"89"	"70"	"83"	"89"	"12"	"447"	"13"	"9"	"5"	"3"	"6"	"6"	"2"	"3"	"5"	"1"	"1"	"7"	"5"	"3"	"0"	"700"	"0"	"2"	"702"	"0"
"90"	"71"	"17"	"225"	"6"	"243"	"6"	"5"	"1"	"0"	"1"	"7"	"1"	"2"	"4"	"6"	"5"	"7"	"2"	"0"	"1"	"539"	"0"	"4"	"543"	"0"
"91"	"72"	"69"	"208"	"13"	"317"	"7"	"4"	"2"	"4"	"6"	"2"	"4"	"2"	"8"	"11"	"6"	"13"	"3"	"3"	"1"	"683"	"0"	"6"	"689"	"0"
"92"	"73"	"55"	"107"	"12"	"232"	"3"	"5"	"1"	"1"	"7"	"3"	"5"	"4"	"4"	"8"	"11"	"12"	"6"	"0"	"2"	"478"	"0"	"0"	"478"	"0"
"93"	"74"	"66"	"23"	"6"	"264"	"4"	"2"	"0"	"1"	"1"	"0"	"1"	"3"	"3"	"0"	"0"	"1"	"7"	"6"	"0"	"388"	"0"	"8"	"396"	"0"
"94"	"75"	"54"	"564"	"9"	"57"	"1"	"7"	"1"	"0"	"0"	"4"	"1"	"1"	"4"	"9"	"7"	"5"	"12"	"4"	"0"	"740"	"0"	"2"	"742"	"0"
"95"	"76"	"31"	"265"	"17"	"384"	"23"	"8"	"1"	"7"	"5"	"7"	"3"	"4"	"18"	"7"	"12"	"22"	"8"	"6"	"14"	"842"	"0"	"18"	"860"	"0"
"96"	"77"	"82"	"163"	"14"	"542"	"9"	"3"	"2"	"0"	"4"	"2"	"0"	"3"	"0"	"0"	"3"	"3"	"14"	"14"	"4"	"862"	"0"	"15"	"877"	"0"
"97"	"78"	"40"	"544"	"17"	"90"	"2"	"2"	"2"	"1"	"7"	"1"	"7"	"9"	"15"	"22"	"35"	"36"	"12"	"16"	"4"	"862"	"0"	"7"	"869"	"0"
"98"	"79"	"59"	"64"	"5"	"197"	"6"	"6"	"3"	"0"	"1"	"3"	"2"	"0"	"3"	"3"	"3"	"8"	"6"	"4"	"1"	"374"	"0"	"8"	"382"	"0"
"99"	"80"	"48"	"297"	"4"	"112"	"0"	"4"	"0"	"1"	"4"	"1"	"2"	"2"	"0"	"4"	"10"	"6"	"2"	"3"	"0"	"500"	"0"	"1"	"501"	"0"
"100"	"81"	"49"	"481"	"12"	"74"	"3"	"4"	"3"	"3"	"2"	"4"	"4"	"4"	"6"	"8"	"25"	"38"	"6"	"13"	"4"	"743"	"0"	"2"	"745"	"0"
"101"	"82"	"71"	"156"	"14"	"317"	"6"	"6"	"2"	"5"	"19"	"2"	"4"	"6"	"8"	"3"	"5"	"6"	"32"	"10"	"6"	"678"	"0"	"9"	"687"	"0"
"102"	"83"	"54"	"314"	"5"	"228"	"5"	"10"	"2"	"4"	"2"	"7"	"3"	"2"	"6"	"10"	"5"	"2"	"24"	"16"	"13"	"712"	"0"	"10"	"722"	"0"
"103"	"84"	"13"	"84"	"9"	"198"	"7"	"5"	"1"	"1"	"7"	"4"	"5"	"2"	"3"	"6"	"9"	"13"	"3"	"6"	"2"	"378"	"0"	"4"	"382"	"0"
"104"	"85"	"69"	"114"	"4"	"190"	"6"	"6"	"1"	"3"	"3"	"2"	"1"	"4"	"5"	"5"	"2"	"4"	"12"	"5"	"5"	"441"	"0"	"5"	"446"	"0"
"105"	"86"	"119"	"277"	"9"	"63"	"5"	"6"	"5"	"2"	"3"	"2"	"3"	"0"	"4"	"4"	"18"	"32"	"6"	"10"	"5"	"573"	"0"	"3"	"576"	"0"
"106"	"87"	"61"	"369"	"14"	"258"	"8"	"10"	"4"	"5"	"9"	"16"	"3"	"8"	"12"	"13"	"19"	"40"	"3"	"11"	"4"	"867"	"0"	"8"	"875"	"0"
"107"	"88"	"33"	"453"	"4"	"13"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"2"	"4"	"3"	"9"	"1"	"528"	"0"	"2"	"530"	"0"
"108"	"89"	"23"	"402"	"12"	"161"	"8"	"2"	"4"	"0"	"6"	"4"	"4"	"6"	"9"	"21"	"18"	"29"	"11"	"8"	"7"	"735"	"0"	"9"	"744"	"0"
"109"	"90"	"29"	"612"	"11"	"24"	"3"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"6"	"4"	"5"	"0"	"703"	"0"	"3"	"706"	"0"
"110"	"91"	"29"	"98"	"4"	"250"	"5"	"4"	"0"	"1"	"11"	"4"	"5"	"3"	"12"	"6"	"4"	"21"	"3"	"5"	"4"	"469"	"0"	"4"	"473"	"0"
"111"	"92"	"11"	"152"	"9"	"206"	"16"	"3"	"1"	"2"	"11"	"8"	"7"	"3"	"13"	"7"	"12"	"23"	"9"	"10"	"8"	"511"	"0"	"7"	"518"	"0"
"112"	"93"	"21"	"232"	"7"	"233"	"4"	"4"	"3"	"4"	"2"	"4"	"1"	"1"	"4"	"3"	"2"	"1"	"13"	"2"	"1"	"542"	"0"	"2"	"544"	"0"
"113"	"94"	"57"	"115"	"14"	"259"	"9"	"3"	"2"	"2"	"2"	"2"	"1"	"1"	"3"	"3"	"1"	"3"	"3"	"5"	"0"	"485"	"0"	"3"	"488"	"0"
"114"	"95"	"35"	"163"	"8"	"215"	"5"	"3"	"3"	"4"	"7"	"5"	"3"	"7"	"5"	"8"	"4"	"9"	"6"	"6"	"5"	"501"	"0"	"10"	"511"	"0"
"115"	"96"	"19"	"162"	"20"	"211"	"4"	"3"	"0"	"1"	"4"	"1"	"1"	"0"	"4"	"14"	"0"	"1"	"3"	"2"	"2"	"452"	"0"	"0"	"452"	"0"
"116"	"97"	"123"	"22"	"8"	"375"	"6"	"4"	"2"	"1"	"4"	"3"	"2"	"2"	"8"	"3"	"2"	"16"	"4"	"2"	"1"	"588"	"0"	"6"	"594"	"0"
"117"	"98"	"46"	"78"	"3"	"197"	"3"	"6"	"1"	"2"	"0"	"1"	"0"	"1"	"3"	"2"	"0"	"2"	"4"	"0"	"0"	"349"	"0"	"3"	"352"	"0"
"118"	"99"	"78"	"143"	"7"	"278"	"9"	"1"	"3"	"5"	"6"	"2"	"2"	"3"	"7"	"3"	"3"	"18"	"5"	"1"	"0"	"574"	"0"	"3"	"577"	"0"
"119"	"100"	"70"	"161"	"6"	"172"	"0"	"3"	"2"	"1"	"2"	"7"	"2"	"1"	"5"	"7"	"7"	"10"	"43"	"13"	"7"	"519"	"0"	"20"	"539"	"0"
"120"	"101"	"50"	"243"	"15"	"167"	"9"	"8"	"6"	"2"	"5"	"4"	"2"	"9"	"6"	"4"	"6"	"5"	"43"	"14"	"17"	"615"	"0"	"23"	"638"	"0"
"121"	"102"	"39"	"218"	"23"	"312"	"15"	"7"	"4"	"3"	"15"	"7"	"6"	"8"	"17"	"18"	"36"	"54"	"20"	"10"	"11"	"823"	"0"	"30"	"853"	"0"
"122"	"103"	"88"	"114"	"16"	"257"	"4"	"1"	"3"	"1"	"10"	"2"	"4"	"5"	"8"	"5"	"3"	"11"	"0"	"0"	"0"	"532"	"0"	"2"	"534"	"0"
"123"	"103A"	"38"	"113"	"8"	"143"	"9"	"7"	"3"	"3"	"78"	"7"	"5"	"3"	"3"	"9"	"3"	"14"	"3"	"3"	"1"	"453"	"0"	"8"	"461"	"0"
"124"	"104"	"206"	"93"	"10"	"59"	"5"	"5"	"7"	"2"	"5"	"6"	"1"	"4"	"5"	"4"	"5"	"11"	"27"	"8"	"2"	"465"	"0"	"7"	"472"	"0"
"125"	"104A"	"207"	"127"	"7"	"77"	"2"	"11"	"3"	"2"	"3"	"1"	"2"	"5"	"0"	"1"	"0"	"1"	"8"	"4"	"2"	"463"	"0"	"2"	"465"	"0"
"126"	"105"	"103"	"259"	"41"	"297"	"20"	"11"	"3"	"8"	"5"	"4"	"0"	"6"	"5"	"9"	"12"	"7"	"10"	"10"	"5"	"815"	"0"	"4"	"819"	"0"
"127"	"106"	"126"	"242"	"11"	"187"	"6"	"8"	"6"	"6"	"1"	"3"	"2"	"3"	"5"	"6"	"5"	"5"	"32"	"15"	"3"	"672"	"0"	"5"	"677"	"0"
"128"	"107"	"125"	"267"	"13"	"285"	"14"	"8"	"6"	"6"	"18"	"10"	"13"	"11"	"19"	"20"	"34"	"36"	"10"	"12"	"2"	"909"	"0"	"5"	"914"	"0"
"129"	"108"	"77"	"281"	"10"	"164"	"6"	"6"	"3"	"2"	"2"	"2"	"1"	"3"	"1"	"15"	"0"	"5"	"7"	"4"	"1"	"590"	"0"	"1"	"591"	"0"
"130"	"109"	"8"	"280"	"5"	"77"	"1"	"4"	"2"	"0"	"2"	"5"	"2"	"0"	"6"	"0"	"2"	"1"	"3"	"2"	"1"	"401"	"0"	"3"	"404"	"0"
"131"	"110"	"180"	"119"	"13"	"247"	"8"	"12"	"4"	"2"	"10"	"5"	"5"	"8"	"7"	"19"	"14"	"17"	"60"	"19"	"11"	"760"	"0"	"15"	"775"	"0"
"132"	"111"	"13"	"201"	"5"	"405"	"7"	"11"	"1"	"0"	"1"	"0"	"0"	"2"	"6"	"4"	"1"	"5"	"5"	"1"	"0"	"668"	"0"	"6"	"674"	"0"
