"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"
"22"	"10"	"233"	"85"	"4"	"354"	"12"	"23"	"4"	"5"	"6"	"5"	"51"	"9"	"8"	"5"	"804"	"0"	"0"	"804"	"0"
"23"	"11"	"95"	"37"	"3"	"493"	"37"	"25"	"6"	"6"	"22"	"1"	"88"	"10"	"13"	"9"	"845"	"0"	"23"	"868"	"0"
"24"	"12"	"501"	"63"	"4"	"60"	"15"	"17"	"2"	"1"	"4"	"3"	"25"	"3"	"14"	"5"	"717"	"0"	"16"	"733"	"0"
"25"	"13"	"262"	"23"	"11"	"155"	"15"	"7"	"5"	"1"	"11"	"1"	"181"	"12"	"13"	"7"	"704"	"0"	"7"	"711"	"0"
"26"	"14"	"69"	"16"	"9"	"471"	"31"	"7"	"0"	"4"	"7"	"7"	"41"	"3"	"5"	"6"	"676"	"0"	"5"	"681"	"0"
"27"	"15"	"395"	"90"	"3"	"377"	"33"	"28"	"4"	"2"	"6"	"1"	"75"	"3"	"7"	"3"	"1027"	"0"	"11"	"1038"	"0"
"28"	"16"	"88"	"63"	"6"	"146"	"20"	"27"	"8"	"5"	"9"	"10"	"253"	"13"	"13"	"19"	"680"	"0"	"30"	"710"	"0"
"29"	"17"	"93"	"48"	"2"	"116"	"11"	"14"	"1"	"1"	"3"	"5"	"46"	"0"	"8"	"7"	"355"	"0"	"10"	"365"	"0"
"30"	"18"	"231"	"53"	"5"	"514"	"28"	"15"	"1"	"4"	"9"	"3"	"129"	"3"	"16"	"15"	"1026"	"0"	"14"	"1040"	"0"
"31"	"19"	"23"	"17"	"3"	"106"	"11"	"3"	"2"	"2"	"1"	"0"	"2"	"0"	"0"	"2"	"172"	"0"	"2"	"174"	"0"
"32"	"20"	"46"	"13"	"5"	"308"	"18"	"16"	"2"	"3"	"9"	"0"	"88"	"6"	"6"	"5"	"525"	"0"	"8"	"533"	"0"
"33"	"21"	"177"	"24"	"3"	"318"	"31"	"9"	"1"	"0"	"7"	"6"	"97"	"5"	"7"	"13"	"698"	"0"	"12"	"710"	"0"
"34"	"22"	"133"	"68"	"3"	"190"	"19"	"29"	"4"	"0"	"4"	"3"	"101"	"8"	"12"	"8"	"582"	"0"	"10"	"592"	"0"
"35"	"23"	"224"	"61"	"12"	"335"	"15"	"44"	"5"	"5"	"17"	"7"	"78"	"7"	"16"	"10"	"836"	"0"	"10"	"846"	"0"
"36"	"24"	"65"	"91"	"3"	"278"	"20"	"31"	"0"	"7"	"0"	"0"	"39"	"1"	"7"	"5"	"547"	"0"	"2"	"549"	"0"
"37"	"25"	"51"	"25"	"6"	"525"	"48"	"16"	"3"	"1"	"10"	"4"	"15"	"6"	"11"	"14"	"735"	"0"	"16"	"751"	"0"
"38"	"26"	"456"	"80"	"5"	"218"	"36"	"29"	"2"	"6"	"12"	"3"	"23"	"8"	"15"	"18"	"911"	"0"	"22"	"933"	"0"
"39"	"27"	"155"	"45"	"6"	"503"	"36"	"7"	"2"	"3"	"15"	"1"	"16"	"1"	"3"	"2"	"795"	"0"	"1"	"796"	"0"
"40"	"28"	"163"	"8"	"2"	"184"	"10"	"3"	"0"	"2"	"0"	"0"	"11"	"1"	"2"	"3"	"389"	"0"	"4"	"393"	"0"
"41"	"29"	"274"	"37"	"3"	"357"	"13"	"4"	"1"	"1"	"2"	"1"	"13"	"1"	"3"	"3"	"713"	"0"	"9"	"722"	"0"
"42"	"30"	"497"	"42"	"7"	"259"	"31"	"10"	"1"	"3"	"7"	"3"	"18"	"3"	"5"	"4"	"890"	"0"	"4"	"894"	"0"
"43"	"31"	"534"	"81"	"4"	"325"	"23"	"12"	"2"	"2"	"2"	"1"	"9"	"5"	"7"	"8"	"1015"	"0"	"21"	"1036"	"0"
"44"	"32"	"86"	"26"	"4"	"271"	"19"	"11"	"0"	"1"	"3"	"3"	"17"	"6"	"2"	"5"	"454"	"0"	"11"	"465"	"0"
"45"	"33"	"65"	"60"	"3"	"95"	"4"	"7"	"0"	"1"	"3"	"0"	"4"	"2"	"1"	"1"	"246"	"0"	"4"	"250"	"0"
"46"	"34"	"199"	"66"	"5"	"205"	"25"	"16"	"1"	"1"	"6"	"2"	"52"	"5"	"5"	"10"	"598"	"0"	"12"	"610"	"0"
"47"	"35"	"724"	"34"	"3"	"67"	"11"	"7"	"3"	"5"	"5"	"2"	"14"	"4"	"3"	"12"	"894"	"0"	"50"	"944"	"0"
"48"	"36"	"239"	"32"	"6"	"161"	"12"	"4"	"1"	"1"	"1"	"0"	"3"	"7"	"5"	"4"	"476"	"0"	"14"	"490"	"0"
"49"	"37"	"365"	"63"	"5"	"257"	"35"	"19"	"0"	"2"	"3"	"3"	"14"	"6"	"6"	"3"	"781"	"0"	"22"	"803"	"0"
"50"	"38"	"397"	"35"	"12"	"313"	"27"	"9"	"3"	"4"	"7"	"3"	"11"	"8"	"6"	"7"	"842"	"0"	"10"	"852"	"0"
"51"	"39"	"378"	"88"	"5"	"211"	"16"	"15"	"0"	"5"	"16"	"4"	"11"	"3"	"5"	"8"	"765"	"0"	"9"	"774"	"0"
"52"	"40"	"43"	"19"	"8"	"287"	"23"	"10"	"2"	"1"	"2"	"2"	"9"	"2"	"0"	"2"	"410"	"0"	"2"	"412"	"0"
"53"	"41"	"143"	"65"	"0"	"247"	"32"	"36"	"6"	"2"	"5"	"5"	"30"	"5"	"9"	"10"	"595"	"0"	"13"	"608"	"0"
"54"	"42"	"31"	"77"	"5"	"87"	"24"	"43"	"2"	"9"	"18"	"4"	"134"	"9"	"20"	"16"	"479"	"0"	"21"	"500"	"0"
"55"	"43"	"247"	"132"	"4"	"55"	"6"	"17"	"0"	"4"	"19"	"7"	"201"	"5"	"9"	"5"	"711"	"0"	"9"	"720"	"0"
"56"	"44"	"104"	"60"	"7"	"79"	"11"	"24"	"9"	"3"	"19"	"9"	"266"	"2"	"7"	"10"	"610"	"0"	"8"	"618"	"0"
"57"	"45"	"38"	"15"	"4"	"199"	"19"	"8"	"1"	"1"	"3"	"1"	"32"	"4"	"5"	"10"	"340"	"0"	"6"	"346"	"0"
"58"	"46"	"188"	"35"	"0"	"240"	"10"	"19"	"4"	"4"	"22"	"10"	"87"	"9"	"11"	"10"	"649"	"0"	"7"	"656"	"0"
"59"	"47"	"16"	"186"	"2"	"117"	"9"	"37"	"2"	"4"	"3"	"6"	"36"	"6"	"7"	"4"	"435"	"0"	"5"	"440"	"0"
"60"	"48"	"29"	"295"	"5"	"67"	"10"	"38"	"2"	"3"	"3"	"5"	"12"	"1"	"6"	"5"	"481"	"0"	"14"	"495"	"0"
"61"	"49"	"126"	"9"	"2"	"218"	"12"	"2"	"1"	"3"	"2"	"0"	"6"	"5"	"4"	"2"	"392"	"0"	"4"	"396"	"0"
"62"	"50"	"680"	"20"	"5"	"87"	"8"	"6"	"2"	"3"	"15"	"5"	"140"	"2"	"8"	"4"	"985"	"0"	"13"	"998"	"0"
"63"	"51"	"303"	"10"	"6"	"77"	"10"	"1"	"2"	"1"	"17"	"1"	"33"	"1"	"2"	"1"	"465"	"0"	"5"	"470"	"0"
"64"	"52"	"27"	"27"	"2"	"115"	"11"	"20"	"6"	"11"	"230"	"11"	"43"	"12"	"16"	"8"	"539"	"0"	"17"	"556"	"0"
"65"	"53"	"207"	"18"	"6"	"374"	"38"	"9"	"3"	"2"	"4"	"2"	"27"	"12"	"4"	"11"	"717"	"0"	"8"	"725"	"0"
"66"	"54"	"463"	"9"	"11"	"40"	"3"	"2"	"0"	"1"	"0"	"1"	"6"	"0"	"3"	"3"	"542"	"0"	"10"	"552"	"0"
"67"	"55"	"259"	"57"	"21"	"400"	"54"	"15"	"4"	"8"	"9"	"4"	"30"	"2"	"13"	"20"	"896"	"0"	"14"	"910"	"0"
"68"	"56"	"271"	"42"	"6"	"262"	"17"	"8"	"0"	"0"	"5"	"2"	"13"	"5"	"7"	"7"	"645"	"0"	"14"	"659"	"0"
"69"	"57"	"356"	"12"	"4"	"361"	"42"	"7"	"2"	"4"	"1"	"4"	"13"	"3"	"5"	"13"	"827"	"0"	"9"	"836"	"0"
"70"	"58"	"148"	"31"	"2"	"242"	"23"	"2"	"0"	"2"	"2"	"1"	"9"	"1"	"4"	"3"	"470"	"0"	"5"	"475"	"0"
"71"	"59"	"217"	"15"	"7"	"400"	"15"	"8"	"3"	"4"	"13"	"1"	"21"	"4"	"2"	"8"	"718"	"0"	"7"	"725"	"0"
"72"	"60"	"122"	"93"	"5"	"343"	"33"	"31"	"1"	"3"	"16"	"2"	"23"	"7"	"5"	"10"	"694"	"0"	"9"	"703"	"0"
"73"	"61"	"199"	"71"	"4"	"337"	"16"	"31"	"5"	"4"	"12"	"1"	"28"	"1"	"4"	"8"	"721"	"0"	"1"	"722"	"0"
"74"	"62"	"129"	"59"	"10"	"334"	"15"	"25"	"2"	"6"	"29"	"2"	"49"	"3"	"12"	"5"	"680"	"0"	"2"	"682"	"0"
"75"	"63"	"66"	"30"	"2"	"318"	"19"	"22"	"2"	"4"	"60"	"3"	"42"	"4"	"10"	"7"	"589"	"0"	"16"	"605"	"0"
"76"	"64"	"102"	"66"	"5"	"149"	"31"	"16"	"4"	"1"	"38"	"6"	"35"	"2"	"13"	"12"	"480"	"0"	"5"	"485"	"0"
"77"	"65"	"149"	"100"	"3"	"268"	"15"	"28"	"2"	"3"	"1"	"3"	"7"	"1"	"5"	"4"	"589"	"0"	"0"	"589"	"0"
"78"	"66"	"312"	"48"	"9"	"231"	"27"	"19"	"7"	"3"	"7"	"0"	"28"	"8"	"12"	"17"	"728"	"0"	"16"	"744"	"0"
"79"	"67"	"801"	"28"	"4"	"52"	"10"	"2"	"3"	"1"	"2"	"1"	"5"	"6"	"4"	"4"	"923"	"0"	"21"	"944"	"0"
"80"	"68"	"603"	"56"	"4"	"123"	"9"	"11"	"5"	"5"	"3"	"2"	"7"	"3"	"4"	"6"	"841"	"0"	"10"	"851"	"0"
"81"	"69"	"204"	"131"	"7"	"424"	"29"	"33"	"5"	"5"	"18"	"6"	"91"	"11"	"24"	"10"	"998"	"0"	"11"	"1009"	"0"
"82"	"70"	"294"	"67"	"9"	"91"	"14"	"14"	"2"	"7"	"6"	"3"	"62"	"0"	"5"	"1"	"575"	"0"	"10"	"585"	"0"
"83"	"71"	"47"	"209"	"5"	"235"	"12"	"29"	"3"	"8"	"156"	"5"	"75"	"1"	"16"	"1"	"802"	"0"	"1"	"803"	"0"
"84"	"72"	"64"	"103"	"6"	"265"	"14"	"22"	"5"	"7"	"10"	"4"	"146"	"5"	"9"	"7"	"667"	"0"	"10"	"677"	"0"
"85"	"73"	"350"	"148"	"2"	"19"	"4"	"14"	"1"	"7"	"3"	"1"	"8"	"1"	"4"	"3"	"565"	"0"	"8"	"573"	"0"
"86"	"74"	"324"	"129"	"3"	"118"	"15"	"15"	"0"	"4"	"1"	"3"	"17"	"2"	"12"	"6"	"649"	"0"	"21"	"670"	"0"
"87"	"75"	"72"	"17"	"4"	"361"	"9"	"13"	"5"	"4"	"51"	"1"	"15"	"3"	"0"	"7"	"562"	"0"	"5"	"567"	"0"
"88"	"76"	"102"	"157"	"8"	"457"	"29"	"38"	"1"	"5"	"110"	"0"	"33"	"5"	"10"	"11"	"966"	"0"	"13"	"979"	"0"
"89"	"77"	"41"	"153"	"8"	"215"	"15"	"48"	"2"	"10"	"222"	"14"	"50"	"5"	"17"	"16"	"816"	"0"	"14"	"830"	"0"
"90"	"78"	"150"	"33"	"9"	"309"	"15"	"24"	"0"	"1"	"2"	"3"	"39"	"14"	"4"	"6"	"609"	"0"	"6"	"615"	"0"
"91"	"79"	"82"	"70"	"1"	"322"	"34"	"19"	"4"	"4"	"1"	"2"	"21"	"6"	"5"	"6"	"577"	"0"	"7"	"584"	"0"
"92"	"80"	"160"	"140"	"8"	"199"	"21"	"72"	"6"	"9"	"28"	"9"	"27"	"6"	"14"	"16"	"715"	"0"	"25"	"740"	"0"
"93"	"81"	"18"	"29"	"6"	"242"	"5"	"21"	"2"	"2"	"128"	"5"	"73"	"5"	"8"	"7"	"551"	"0"	"4"	"555"	"0"
"94"	"82"	"92"	"109"	"4"	"203"	"19"	"19"	"1"	"6"	"7"	"1"	"93"	"9"	"15"	"6"	"584"	"0"	"14"	"598"	"0"
"95"	"83"	"77"	"43"	"3"	"100"	"11"	"10"	"1"	"1"	"2"	"2"	"18"	"1"	"3"	"3"	"275"	"0"	"3"	"278"	"0"
"96"	"84"	"58"	"31"	"2"	"95"	"4"	"24"	"4"	"2"	"27"	"5"	"60"	"3"	"5"	"3"	"323"	"0"	"5"	"328"	"0"
"97"	"85"	"111"	"28"	"6"	"262"	"28"	"7"	"0"	"2"	"3"	"2"	"32"	"4"	"5"	"1"	"491"	"0"	"8"	"499"	"0"
"98"	"86"	"150"	"50"	"11"	"277"	"38"	"16"	"2"	"5"	"5"	"1"	"15"	"9"	"8"	"11"	"598"	"0"	"23"	"621"	"0"
"99"	"87"	"251"	"132"	"24"	"503"	"28"	"23"	"3"	"2"	"3"	"0"	"8"	"6"	"8"	"9"	"1000"	"0"	"6"	"1006"	"0"
"100"	"88"	"135"	"182"	"1"	"113"	"12"	"51"	"4"	"7"	"3"	"3"	"15"	"3"	"25"	"7"	"561"	"0"	"12"	"573"	"0"
"101"	"89"	"283"	"90"	"4"	"132"	"3"	"18"	"2"	"4"	"2"	"0"	"8"	"3"	"3"	"2"	"554"	"0"	"4"	"558"	"0"
"102"	"90"	"125"	"55"	"3"	"223"	"31"	"22"	"4"	"2"	"12"	"2"	"58"	"2"	"11"	"7"	"557"	"0"	"23"	"580"	"0"
"103"	"91"	"207"	"14"	"3"	"216"	"15"	"5"	"1"	"3"	"3"	"2"	"28"	"5"	"5"	"6"	"513"	"0"	"8"	"521"	"0"
"104"	"92"	"377"	"22"	"1"	"50"	"10"	"2"	"0"	"0"	"0"	"0"	"11"	"1"	"2"	"3"	"479"	"0"	"5"	"484"	"0"
"105"	"93"	"152"	"12"	"4"	"414"	"51"	"7"	"3"	"4"	"3"	"7"	"49"	"10"	"8"	"13"	"737"	"0"	"19"	"756"	"0"
"106"	"94"	"42"	"10"	"4"	"421"	"20"	"6"	"0"	"1"	"3"	"2"	"15"	"4"	"3"	"5"	"536"	"0"	"7"	"543"	"0"
"107"	"95"	"92"	"20"	"1"	"327"	"23"	"7"	"0"	"1"	"2"	"1"	"36"	"7"	"5"	"2"	"524"	"0"	"0"	"524"	"0"
"108"	"96"	"176"	"51"	"6"	"240"	"42"	"39"	"5"	"7"	"47"	"1"	"30"	"3"	"6"	"4"	"657"	"0"	"7"	"664"	"0"
"109"	"97"	"160"	"310"	"4"	"487"	"29"	"39"	"2"	"5"	"9"	"2"	"15"	"7"	"10"	"19"	"1098"	"0"	"14"	"1112"	"0"
"110"	"98"	"269"	"42"	"2"	"152"	"16"	"11"	"4"	"4"	"62"	"5"	"33"	"11"	"16"	"11"	"638"	"0"	"18"	"656"	"0"
"111"	"99"	"141"	"78"	"3"	"578"	"28"	"14"	"4"	"5"	"4"	"3"	"39"	"3"	"3"	"8"	"911"	"0"	"2"	"913"	"0"
"112"	"100"	"337"	"9"	"1"	"175"	"13"	"5"	"5"	"1"	"2"	"0"	"7"	"6"	"3"	"6"	"570"	"0"	"11"	"581"	"0"
"113"	"101"	"103"	"23"	"7"	"484"	"35"	"3"	"1"	"3"	"3"	"1"	"42"	"7"	"10"	"5"	"727"	"0"	"11"	"738"	"0"
"114"	"102"	"507"	"19"	"1"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"18"	"3"	"2"	"1"	"568"	"0"	"5"	"573"	"0"
"115"	"102A"	"563"	"27"	"1"	"23"	"2"	"1"	"2"	"1"	"0"	"0"	"7"	"0"	"2"	"1"	"630"	"0"	"2"	"632"	"0"
"116"	"103"	"236"	"32"	"3"	"249"	"12"	"7"	"4"	"4"	"2"	"0"	"4"	"0"	"2"	"0"	"555"	"0"	"0"	"555"	"0"
"117"	"104"	"159"	"35"	"4"	"314"	"10"	"2"	"3"	"0"	"2"	"0"	"10"	"1"	"0"	"1"	"541"	"0"	"2"	"543"	"0"
"118"	"105"	"355"	"30"	"6"	"125"	"6"	"6"	"5"	"12"	"4"	"2"	"5"	"2"	"3"	"7"	"568"	"0"	"21"	"589"	"0"
"119"	"106"	"464"	"16"	"3"	"88"	"8"	"2"	"3"	"0"	"0"	"1"	"5"	"0"	"1"	"1"	"592"	"0"	"5"	"597"	"0"
"120"	"107"	"291"	"16"	"4"	"177"	"21"	"11"	"3"	"4"	"5"	"2"	"35"	"5"	"5"	"2"	"581"	"0"	"11"	"592"	"0"
"121"	"108"	"259"	"115"	"315"	"246"	"24"	"52"	"3"	"11"	"6"	"3"	"41"	"2"	"14"	"13"	"1104"	"0"	"15"	"1119"	"0"
"122"	"109"	"461"	"48"	"10"	"398"	"15"	"12"	"0"	"6"	"1"	"0"	"13"	"1"	"3"	"4"	"972"	"0"	"2"	"974"	"0"
"123"	"110"	"128"	"11"	"1"	"395"	"9"	"6"	"0"	"0"	"1"	"0"	"9"	"0"	"2"	"1"	"563"	"0"	"1"	"564"	"0"
"124"	"111"	"206"	"68"	"13"	"374"	"48"	"41"	"6"	"3"	"8"	"3"	"51"	"9"	"7"	"18"	"855"	"0"	"20"	"875"	"0"
"125"	"112"	"198"	"34"	"6"	"179"	"27"	"15"	"6"	"7"	"15"	"9"	"114"	"6"	"12"	"11"	"639"	"0"	"24"	"663"	"0"
"126"	"113"	"167"	"57"	"5"	"244"	"33"	"16"	"4"	"5"	"7"	"4"	"231"	"0"	"7"	"8"	"788"	"0"	"5"	"793"	"0"
"127"	"114"	"402"	"50"	"5"	"166"	"17"	"13"	"0"	"4"	"4"	"5"	"31"	"7"	"5"	"10"	"719"	"0"	"27"	"746"	"0"
"128"	"115"	"379"	"94"	"3"	"88"	"19"	"21"	"5"	"7"	"2"	"2"	"30"	"3"	"9"	"9"	"671"	"0"	"15"	"686"	"0"
"129"	"116"	"173"	"289"	"2"	"2"	"2"	"25"	"4"	"2"	"1"	"0"	"4"	"0"	"6"	"0"	"510"	"0"	"7"	"517"	"0"
"130"	"117"	"469"	"29"	"2"	"211"	"9"	"7"	"1"	"2"	"3"	"1"	"43"	"1"	"2"	"1"	"781"	"0"	"3"	"784"	"0"
"131"	"118"	"211"	"101"	"16"	"286"	"20"	"48"	"3"	"7"	"17"	"7"	"127"	"6"	"12"	"5"	"866"	"0"	"8"	"874"	"0"
"132"	"119"	"212"	"89"	"7"	"386"	"47"	"26"	"6"	"9"	"4"	"1"	"32"	"6"	"13"	"5"	"843"	"0"	"9"	"852"	"0"
"133"	"120"	"80"	"25"	"7"	"374"	"37"	"24"	"3"	"5"	"8"	"6"	"103"	"14"	"15"	"19"	"720"	"0"	"26"	"746"	"0"
"134"	"121"	"272"	"130"	"7"	"138"	"13"	"27"	"3"	"6"	"7"	"3"	"100"	"1"	"9"	"6"	"722"	"0"	"5"	"727"	"0"
"135"	"122"	"643"	"104"	"2"	"6"	"1"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"1"	"1"	"764"	"0"	"2"	"766"	"0"
"136"	"123"	"183"	"17"	"7"	"270"	"38"	"22"	"5"	"6"	"6"	"5"	"50"	"9"	"9"	"15"	"642"	"0"	"20"	"662"	"0"
"137"	"124"	"93"	"56"	"7"	"329"	"31"	"40"	"6"	"6"	"5"	"4"	"73"	"12"	"14"	"17"	"693"	"0"	"8"	"701"	"0"
"138"	"125"	"151"	"45"	"12"	"196"	"35"	"45"	"0"	"5"	"15"	"10"	"135"	"4"	"19"	"18"	"690"	"0"	"46"	"736"	"0"
"139"	"126"	"190"	"53"	"5"	"209"	"25"	"91"	"5"	"5"	"21"	"13"	"170"	"5"	"24"	"14"	"830"	"0"	"28"	"858"	"0"
"140"	"127"	"178"	"137"	"4"	"18"	"1"	"15"	"3"	"2"	"0"	"5"	"28"	"2"	"8"	"4"	"405"	"0"	"3"	"408"	"0"
"141"	"128"	"132"	"66"	"1"	"145"	"12"	"18"	"2"	"6"	"8"	"8"	"187"	"3"	"9"	"5"	"602"	"0"	"10"	"612"	"0"
"142"	"129"	"146"	"29"	"3"	"418"	"50"	"15"	"0"	"2"	"9"	"1"	"40"	"6"	"8"	"7"	"734"	"0"	"10"	"744"	"0"
"143"	"130"	"84"	"16"	"1"	"282"	"19"	"8"	"3"	"1"	"47"	"2"	"33"	"5"	"10"	"10"	"521"	"0"	"6"	"527"	"0"
"144"	"131"	"439"	"26"	"4"	"110"	"4"	"5"	"0"	"1"	"1"	"0"	"21"	"5"	"4"	"3"	"623"	"0"	"15"	"638"	"0"
"145"	"132"	"123"	"14"	"7"	"357"	"52"	"2"	"3"	"6"	"6"	"4"	"72"	"7"	"6"	"9"	"668"	"0"	"20"	"688"	"0"
"146"	"133"	"265"	"145"	"8"	"334"	"48"	"53"	"13"	"12"	"8"	"10"	"28"	"6"	"20"	"21"	"971"	"0"	"19"	"990"	"0"
"147"	"134"	"36"	"322"	"5"	"331"	"31"	"44"	"5"	"9"	"4"	"1"	"16"	"1"	"6"	"7"	"818"	"0"	"2"	"820"	"0"
"148"	"135"	"210"	"95"	"4"	"123"	"11"	"14"	"3"	"4"	"3"	"1"	"30"	"1"	"12"	"7"	"518"	"0"	"11"	"529"	"0"
"149"	"136"	"105"	"21"	"3"	"262"	"21"	"11"	"2"	"2"	"4"	"3"	"41"	"5"	"12"	"9"	"501"	"0"	"11"	"512"	"0"
"150"	"137"	"42"	"183"	"8"	"239"	"27"	"29"	"0"	"2"	"0"	"1"	"15"	"5"	"2"	"4"	"557"	"0"	"8"	"565"	"0"
"151"	"138"	"235"	"211"	"4"	"182"	"16"	"16"	"3"	"5"	"2"	"2"	"18"	"3"	"10"	"13"	"720"	"0"	"20"	"740"	"0"
"152"	"139"	"221"	"147"	"3"	"127"	"9"	"12"	"7"	"4"	"4"	"2"	"37"	"3"	"12"	"6"	"594"	"0"	"12"	"606"	"0"
"153"	"140"	"221"	"87"	"2"	"85"	"6"	"15"	"4"	"1"	"1"	"1"	"21"	"3"	"2"	"8"	"457"	"0"	"15"	"472"	"0"
"154"	"141"	"414"	"90"	"3"	"62"	"10"	"18"	"4"	"7"	"7"	"5"	"54"	"1"	"8"	"7"	"690"	"0"	"12"	"702"	"0"
"155"	"142"	"225"	"121"	"11"	"379"	"27"	"31"	"2"	"4"	"7"	"5"	"60"	"6"	"10"	"4"	"892"	"0"	"10"	"902"	"0"
"156"	"143"	"204"	"36"	"8"	"232"	"29"	"14"	"3"	"4"	"4"	"3"	"60"	"2"	"6"	"9"	"614"	"0"	"7"	"621"	"0"
"157"	"144"	"64"	"160"	"4"	"215"	"11"	"33"	"4"	"2"	"3"	"3"	"158"	"9"	"5"	"8"	"679"	"0"	"5"	"684"	"0"
"158"	"145"	"13"	"72"	"0"	"158"	"8"	"14"	"3"	"2"	"3"	"1"	"81"	"0"	"8"	"6"	"369"	"0"	"2"	"371"	"0"
"159"	"146"	"66"	"9"	"4"	"386"	"11"	"3"	"0"	"4"	"2"	"1"	"82"	"0"	"0"	"2"	"570"	"0"	"2"	"572"	"0"
"160"	"147"	"178"	"39"	"4"	"443"	"15"	"8"	"1"	"1"	"2"	"0"	"47"	"1"	"4"	"1"	"744"	"0"	"1"	"745"	"0"
"161"	"148"	"43"	"6"	"2"	"172"	"2"	"1"	"0"	"0"	"2"	"0"	"78"	"0"	"1"	"0"	"307"	"0"	"1"	"308"	"0"
"162"	"149"	"189"	"50"	"3"	"533"	"23"	"7"	"1"	"4"	"9"	"5"	"140"	"1"	"2"	"6"	"973"	"0"	"3"	"976"	"0"
"163"	"150"	"153"	"20"	"3"	"464"	"60"	"15"	"1"	"4"	"14"	"8"	"157"	"17"	"14"	"20"	"950"	"0"	"12"	"962"	"0"
