"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"24"	"12"	"68"	"4"	"550"	"61"	"4"	"7"	"75"	"2"	"2"	"8"	"4"	"1"	"786"	"0"	"3"	"789"	"0"
"25"	"13"	"48"	"9"	"204"	"99"	"1"	"2"	"30"	"0"	"1"	"4"	"2"	"3"	"403"	"0"	"4"	"407"	"0"
"26"	"14"	"43"	"2"	"426"	"85"	"2"	"1"	"8"	"2"	"7"	"5"	"9"	"2"	"592"	"0"	"7"	"599"	"0"
"27"	"15"	"60"	"1"	"140"	"68"	"3"	"2"	"1"	"2"	"1"	"1"	"4"	"0"	"283"	"0"	"3"	"286"	"0"
"28"	"16"	"133"	"1"	"111"	"154"	"4"	"4"	"3"	"4"	"3"	"5"	"8"	"3"	"433"	"0"	"16"	"449"	"0"
"29"	"17"	"95"	"3"	"258"	"40"	"1"	"3"	"6"	"2"	"1"	"3"	"3"	"2"	"417"	"0"	"13"	"430"	"0"
"30"	"18"	"18"	"1"	"510"	"10"	"0"	"3"	"40"	"2"	"0"	"1"	"0"	"1"	"586"	"0"	"1"	"587"	"0"
"31"	"19"	"7"	"0"	"171"	"41"	"2"	"2"	"5"	"0"	"0"	"1"	"2"	"0"	"231"	"0"	"5"	"236"	"0"
"32"	"20"	"24"	"0"	"204"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"234"	"0"	"0"	"234"	"0"
"33"	"21"	"51"	"3"	"253"	"174"	"7"	"4"	"10"	"1"	"2"	"5"	"3"	"3"	"516"	"0"	"16"	"532"	"0"
"34"	"22"	"13"	"2"	"163"	"39"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"220"	"0"	"0"	"220"	"0"
"35"	"23"	"112"	"3"	"241"	"192"	"8"	"9"	"84"	"12"	"7"	"11"	"11"	"7"	"697"	"0"	"19"	"716"	"0"
"36"	"24"	"28"	"3"	"62"	"256"	"12"	"10"	"209"	"11"	"3"	"14"	"4"	"6"	"618"	"0"	"20"	"638"	"0"
"37"	"25"	"12"	"0"	"110"	"197"	"2"	"4"	"23"	"4"	"8"	"8"	"3"	"1"	"372"	"0"	"8"	"380"	"0"
"38"	"26"	"13"	"3"	"150"	"269"	"6"	"1"	"10"	"1"	"3"	"4"	"5"	"1"	"466"	"0"	"6"	"472"	"0"
"39"	"27"	"24"	"6"	"285"	"76"	"0"	"0"	"8"	"0"	"3"	"3"	"2"	"4"	"411"	"0"	"2"	"413"	"0"
"40"	"28"	"18"	"3"	"198"	"204"	"5"	"6"	"50"	"2"	"1"	"8"	"3"	"1"	"499"	"0"	"8"	"507"	"0"
"41"	"29"	"28"	"1"	"104"	"213"	"2"	"8"	"65"	"4"	"8"	"13"	"2"	"0"	"448"	"0"	"7"	"455"	"0"
"42"	"30"	"37"	"3"	"373"	"52"	"0"	"5"	"111"	"5"	"1"	"5"	"0"	"0"	"592"	"0"	"8"	"600"	"0"
"43"	"31"	"119"	"13"	"247"	"418"	"9"	"5"	"5"	"4"	"7"	"8"	"6"	"11"	"852"	"0"	"24"	"876"	"0"
"44"	"32"	"20"	"6"	"161"	"458"	"7"	"6"	"41"	"11"	"11"	"5"	"0"	"0"	"726"	"0"	"8"	"734"	"0"
"45"	"33"	"0"	"1"	"95"	"313"	"5"	"2"	"3"	"1"	"3"	"3"	"2"	"2"	"430"	"0"	"6"	"436"	"0"
"46"	"34"	"24"	"8"	"549"	"67"	"4"	"0"	"1"	"3"	"2"	"6"	"1"	"0"	"665"	"0"	"4"	"669"	"0"
"47"	"35"	"13"	"2"	"77"	"819"	"8"	"2"	"0"	"1"	"2"	"5"	"4"	"0"	"933"	"0"	"6"	"939"	"0"
"48"	"36"	"43"	"3"	"155"	"404"	"3"	"1"	"4"	"0"	"2"	"1"	"1"	"5"	"622"	"0"	"6"	"628"	"0"
"49"	"37"	"29"	"6"	"273"	"366"	"0"	"1"	"2"	"3"	"10"	"5"	"2"	"2"	"699"	"0"	"3"	"702"	"0"
"50"	"38"	"17"	"3"	"326"	"137"	"4"	"3"	"34"	"0"	"1"	"3"	"4"	"1"	"533"	"0"	"3"	"536"	"0"
"51"	"39"	"29"	"1"	"205"	"60"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"299"	"0"	"1"	"300"	"0"
"52"	"40"	"16"	"1"	"403"	"56"	"2"	"2"	"9"	"0"	"3"	"6"	"3"	"0"	"501"	"0"	"1"	"502"	"0"
"53"	"41"	"33"	"5"	"216"	"199"	"5"	"1"	"4"	"2"	"3"	"4"	"2"	"5"	"479"	"0"	"5"	"484"	"0"
"54"	"42"	"84"	"3"	"285"	"233"	"2"	"0"	"7"	"1"	"7"	"5"	"2"	"4"	"633"	"0"	"12"	"645"	"0"
"55"	"43"	"20"	"1"	"344"	"151"	"3"	"2"	"0"	"2"	"4"	"1"	"4"	"1"	"533"	"0"	"10"	"543"	"0"
"56"	"44"	"33"	"3"	"112"	"333"	"10"	"0"	"8"	"3"	"5"	"8"	"5"	"2"	"522"	"0"	"27"	"549"	"0"
"57"	"45"	"15"	"0"	"112"	"291"	"2"	"2"	"3"	"4"	"4"	"2"	"0"	"4"	"439"	"0"	"8"	"447"	"0"
"58"	"46"	"56"	"3"	"356"	"108"	"5"	"6"	"11"	"1"	"3"	"2"	"2"	"3"	"556"	"0"	"13"	"569"	"0"
"59"	"46A"	"42"	"2"	"139"	"27"	"5"	"2"	"2"	"5"	"4"	"1"	"4"	"3"	"236"	"0"	"7"	"243"	"0"
"60"	"47"	"134"	"8"	"391"	"222"	"10"	"4"	"10"	"5"	"15"	"4"	"6"	"3"	"812"	"0"	"8"	"820"	"0"
"61"	"48"	"70"	"1"	"160"	"505"	"16"	"6"	"6"	"1"	"4"	"10"	"5"	"4"	"788"	"0"	"7"	"795"	"0"
"62"	"49"	"46"	"3"	"173"	"699"	"4"	"3"	"73"	"5"	"10"	"3"	"4"	"4"	"1027"	"0"	"13"	"1040"	"0"
"63"	"50"	"3"	"0"	"50"	"658"	"6"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"721"	"0"	"2"	"723"	"0"
"64"	"51"	"119"	"2"	"16"	"584"	"7"	"0"	"3"	"1"	"4"	"1"	"2"	"5"	"744"	"0"	"5"	"749"	"0"
"65"	"52"	"38"	"8"	"543"	"66"	"2"	"3"	"54"	"0"	"1"	"5"	"3"	"4"	"727"	"0"	"3"	"730"	"0"
"66"	"53"	"29"	"1"	"356"	"48"	"1"	"1"	"2"	"0"	"1"	"1"	"2"	"3"	"445"	"0"	"6"	"451"	"0"
"67"	"54"	"54"	"8"	"307"	"28"	"2"	"3"	"89"	"2"	"1"	"4"	"3"	"1"	"502"	"0"	"1"	"503"	"0"
"68"	"55"	"23"	"1"	"124"	"130"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"283"	"0"	"16"	"299"	"0"
"69"	"56"	"21"	"2"	"319"	"45"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"392"	"0"	"6"	"398"	"0"
"70"	"57"	"21"	"4"	"236"	"225"	"4"	"2"	"34"	"4"	"0"	"5"	"3"	"1"	"539"	"0"	"10"	"549"	"0"
"71"	"58"	"63"	"7"	"298"	"209"	"6"	"5"	"7"	"2"	"2"	"7"	"6"	"3"	"615"	"0"	"15"	"630"	"0"
"72"	"59"	"4"	"1"	"207"	"197"	"2"	"4"	"56"	"3"	"2"	"1"	"1"	"0"	"478"	"0"	"3"	"481"	"0"
"73"	"60"	"29"	"3"	"82"	"94"	"1"	"7"	"83"	"2"	"6"	"2"	"2"	"2"	"313"	"0"	"9"	"322"	"0"
"74"	"61"	"17"	"1"	"212"	"221"	"3"	"4"	"61"	"1"	"7"	"6"	"4"	"2"	"539"	"0"	"6"	"545"	"0"
"75"	"62"	"13"	"5"	"417"	"92"	"2"	"2"	"6"	"3"	"1"	"2"	"3"	"2"	"548"	"0"	"4"	"552"	"0"
"76"	"63"	"37"	"3"	"100"	"313"	"6"	"17"	"196"	"7"	"4"	"5"	"1"	"4"	"693"	"0"	"2"	"695"	"0"
"77"	"64"	"13"	"8"	"466"	"67"	"3"	"4"	"113"	"3"	"3"	"4"	"2"	"0"	"686"	"0"	"1"	"687"	"0"
"78"	"65"	"7"	"1"	"57"	"734"	"7"	"0"	"2"	"1"	"0"	"7"	"0"	"1"	"817"	"0"	"4"	"821"	"0"
"79"	"66"	"27"	"3"	"142"	"483"	"2"	"3"	"7"	"2"	"5"	"5"	"2"	"1"	"682"	"0"	"5"	"687"	"0"
"80"	"67"	"14"	"2"	"90"	"243"	"1"	"0"	"2"	"0"	"6"	"1"	"2"	"0"	"361"	"0"	"6"	"367"	"0"
"81"	"68"	"27"	"7"	"188"	"212"	"4"	"0"	"2"	"5"	"0"	"6"	"10"	"2"	"463"	"0"	"11"	"474"	"0"
"82"	"69"	"15"	"1"	"40"	"279"	"1"	"2"	"1"	"4"	"1"	"0"	"1"	"2"	"347"	"0"	"4"	"351"	"0"
"83"	"70"	"71"	"7"	"390"	"297"	"8"	"8"	"19"	"6"	"8"	"8"	"8"	"5"	"835"	"0"	"13"	"848"	"0"
"84"	"71"	"18"	"6"	"361"	"189"	"8"	"5"	"7"	"4"	"3"	"7"	"11"	"3"	"622"	"0"	"10"	"632"	"0"
"85"	"72"	"21"	"6"	"511"	"113"	"2"	"2"	"1"	"1"	"4"	"7"	"6"	"3"	"677"	"0"	"7"	"684"	"0"
"86"	"73"	"18"	"3"	"282"	"16"	"1"	"3"	"17"	"1"	"1"	"3"	"4"	"2"	"351"	"0"	"2"	"353"	"0"
"87"	"73A"	"11"	"2"	"244"	"9"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"271"	"0"	"0"	"271"	"0"
"88"	"74"	"20"	"4"	"182"	"202"	"7"	"1"	"2"	"7"	"9"	"13"	"5"	"0"	"452"	"0"	"7"	"459"	"0"
"89"	"75"	"16"	"2"	"100"	"387"	"5"	"1"	"4"	"7"	"11"	"19"	"11"	"8"	"571"	"0"	"19"	"590"	"0"
"90"	"76"	"40"	"1"	"166"	"262"	"4"	"1"	"7"	"3"	"8"	"12"	"2"	"4"	"510"	"0"	"21"	"531"	"0"
"91"	"77"	"12"	"7"	"437"	"74"	"3"	"5"	"2"	"4"	"8"	"7"	"4"	"1"	"564"	"0"	"12"	"576"	"0"
"92"	"78"	"33"	"3"	"384"	"80"	"1"	"2"	"7"	"0"	"4"	"10"	"4"	"3"	"531"	"0"	"17"	"548"	"0"
"93"	"79"	"76"	"7"	"295"	"473"	"13"	"4"	"26"	"9"	"11"	"4"	"6"	"6"	"930"	"0"	"18"	"948"	"0"
"94"	"80"	"47"	"2"	"234"	"36"	"3"	"10"	"21"	"4"	"5"	"3"	"2"	"0"	"367"	"0"	"4"	"371"	"0"
"95"	"81"	"106"	"8"	"521"	"125"	"4"	"6"	"39"	"9"	"11"	"14"	"6"	"7"	"856"	"0"	"11"	"867"	"0"
"96"	"82"	"55"	"9"	"304"	"115"	"5"	"8"	"53"	"5"	"15"	"9"	"10"	"8"	"596"	"0"	"9"	"605"	"0"
"97"	"83"	"31"	"0"	"146"	"115"	"4"	"8"	"148"	"6"	"9"	"5"	"2"	"4"	"478"	"0"	"8"	"486"	"0"
"98"	"84"	"73"	"6"	"224"	"147"	"2"	"9"	"98"	"5"	"10"	"7"	"4"	"6"	"591"	"0"	"3"	"594"	"0"
"99"	"85"	"63"	"2"	"126"	"287"	"0"	"12"	"69"	"9"	"9"	"3"	"1"	"2"	"583"	"0"	"13"	"596"	"0"
"100"	"86"	"36"	"3"	"240"	"161"	"3"	"4"	"3"	"1"	"4"	"2"	"6"	"1"	"464"	"0"	"6"	"470"	"0"
"101"	"87"	"17"	"3"	"284"	"179"	"10"	"4"	"3"	"4"	"8"	"5"	"10"	"5"	"532"	"0"	"13"	"545"	"0"
"102"	"88"	"28"	"9"	"266"	"179"	"8"	"1"	"4"	"1"	"7"	"6"	"2"	"3"	"514"	"0"	"13"	"527"	"0"
"103"	"89"	"60"	"6"	"319"	"102"	"6"	"6"	"7"	"2"	"4"	"2"	"7"	"4"	"525"	"0"	"13"	"538"	"0"
"104"	"90"	"26"	"3"	"100"	"342"	"2"	"0"	"7"	"0"	"4"	"4"	"1"	"3"	"492"	"0"	"11"	"503"	"0"
"105"	"91"	"31"	"10"	"321"	"417"	"8"	"2"	"12"	"9"	"8"	"17"	"4"	"3"	"842"	"0"	"14"	"856"	"0"
"106"	"92"	"46"	"11"	"453"	"96"	"6"	"14"	"50"	"6"	"18"	"13"	"8"	"13"	"734"	"0"	"21"	"755"	"0"
"107"	"93"	"44"	"4"	"530"	"99"	"8"	"3"	"35"	"5"	"11"	"4"	"4"	"6"	"753"	"0"	"7"	"760"	"0"
"108"	"94"	"23"	"7"	"448"	"130"	"0"	"4"	"8"	"3"	"3"	"5"	"3"	"1"	"635"	"0"	"5"	"640"	"0"
"109"	"95"	"16"	"3"	"159"	"446"	"4"	"2"	"7"	"0"	"16"	"2"	"2"	"6"	"663"	"0"	"14"	"677"	"0"
"110"	"96"	"14"	"2"	"51"	"342"	"1"	"3"	"11"	"0"	"1"	"1"	"1"	"0"	"427"	"0"	"2"	"429"	"0"
"111"	"97"	"26"	"8"	"706"	"120"	"2"	"1"	"0"	"0"	"7"	"5"	"9"	"4"	"888"	"0"	"10"	"898"	"0"
"112"	"98"	"34"	"2"	"855"	"31"	"2"	"0"	"4"	"1"	"3"	"4"	"3"	"1"	"940"	"0"	"7"	"947"	"0"
"113"	"99"	"23"	"3"	"550"	"60"	"4"	"4"	"0"	"2"	"2"	"3"	"4"	"1"	"656"	"0"	"4"	"660"	"0"
"114"	"100"	"17"	"5"	"435"	"54"	"0"	"3"	"1"	"1"	"6"	"1"	"7"	"1"	"531"	"0"	"4"	"535"	"0"
"115"	"101"	"10"	"5"	"445"	"33"	"2"	"0"	"2"	"1"	"0"	"1"	"5"	"0"	"504"	"0"	"2"	"506"	"0"
"116"	"102"	"15"	"0"	"277"	"80"	"0"	"2"	"4"	"0"	"4"	"2"	"1"	"1"	"386"	"0"	"4"	"390"	"0"
"117"	"102A"	"2"	"1"	"235"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"254"	"0"	"1"	"255"	"0"
"118"	"103"	"83"	"1"	"312"	"70"	"0"	"2"	"21"	"1"	"4"	"3"	"4"	"3"	"504"	"0"	"9"	"513"	"0"
"119"	"104"	"38"	"4"	"255"	"211"	"2"	"1"	"4"	"1"	"3"	"0"	"1"	"3"	"523"	"0"	"4"	"527"	"0"
"120"	"105"	"41"	"9"	"421"	"85"	"1"	"7"	"42"	"2"	"2"	"5"	"3"	"1"	"619"	"0"	"2"	"621"	"0"
"121"	"106"	"24"	"1"	"441"	"118"	"9"	"3"	"8"	"4"	"4"	"5"	"4"	"0"	"621"	"0"	"8"	"629"	"0"
"122"	"107"	"21"	"6"	"449"	"19"	"1"	"4"	"11"	"0"	"2"	"0"	"7"	"3"	"523"	"0"	"4"	"527"	"0"
"123"	"108"	"37"	"12"	"287"	"29"	"7"	"18"	"212"	"7"	"7"	"8"	"5"	"4"	"633"	"0"	"6"	"639"	"0"
"124"	"109"	"10"	"3"	"464"	"12"	"3"	"0"	"1"	"0"	"1"	"2"	"4"	"1"	"501"	"0"	"6"	"507"	"0"
"125"	"110"	"20"	"2"	"272"	"60"	"0"	"1"	"6"	"4"	"5"	"2"	"1"	"1"	"374"	"0"	"0"	"374"	"0"
"126"	"111"	"19"	"2"	"410"	"89"	"0"	"2"	"4"	"0"	"3"	"2"	"1"	"0"	"532"	"0"	"1"	"533"	"0"
"127"	"112"	"20"	"2"	"465"	"55"	"2"	"4"	"7"	"0"	"4"	"1"	"1"	"1"	"562"	"0"	"3"	"565"	"0"
"128"	"113"	"11"	"1"	"320"	"45"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"382"	"0"	"5"	"387"	"0"
"129"	"114"	"33"	"1"	"279"	"92"	"1"	"0"	"3"	"0"	"3"	"1"	"1"	"0"	"414"	"0"	"1"	"415"	"0"
"130"	"114A"	"15"	"1"	"197"	"85"	"0"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"304"	"0"	"2"	"306"	"0"
"131"	"115"	"32"	"6"	"393"	"91"	"0"	"4"	"17"	"2"	"5"	"1"	"3"	"4"	"558"	"0"	"1"	"559"	"0"
"132"	"116"	"26"	"3"	"232"	"52"	"3"	"2"	"8"	"0"	"2"	"0"	"0"	"0"	"328"	"0"	"4"	"332"	"0"
"133"	"117"	"44"	"6"	"319"	"193"	"4"	"9"	"27"	"7"	"2"	"4"	"4"	"4"	"623"	"0"	"11"	"634"	"0"
"134"	"118"	"50"	"2"	"403"	"109"	"1"	"0"	"9"	"0"	"10"	"0"	"3"	"2"	"589"	"0"	"5"	"594"	"0"
"135"	"119"	"34"	"1"	"417"	"216"	"1"	"0"	"0"	"0"	"7"	"2"	"3"	"0"	"681"	"0"	"6"	"687"	"0"
"136"	"120"	"30"	"7"	"271"	"178"	"0"	"1"	"7"	"0"	"4"	"1"	"1"	"1"	"501"	"0"	"4"	"505"	"0"
"137"	"121"	"29"	"5"	"236"	"85"	"3"	"1"	"2"	"0"	"1"	"0"	"2"	"0"	"364"	"0"	"1"	"365"	"0"
"138"	"122"	"18"	"1"	"169"	"167"	"0"	"0"	"2"	"0"	"1"	"3"	"1"	"0"	"362"	"0"	"4"	"366"	"0"
"139"	"123"	"8"	"1"	"454"	"50"	"1"	"0"	"1"	"0"	"8"	"2"	"2"	"4"	"531"	"0"	"1"	"532"	"0"
"140"	"124"	"24"	"4"	"737"	"34"	"0"	"1"	"1"	"1"	"4"	"1"	"2"	"0"	"809"	"0"	"4"	"813"	"0"
"141"	"125"	"13"	"2"	"36"	"254"	"2"	"0"	"1"	"0"	"3"	"0"	"1"	"0"	"312"	"0"	"1"	"313"	"0"
"142"	"126"	"22"	"0"	"26"	"280"	"0"	"1"	"3"	"1"	"4"	"1"	"0"	"3"	"341"	"0"	"3"	"344"	"0"
"143"	"127"	"54"	"1"	"419"	"270"	"1"	"0"	"3"	"3"	"8"	"1"	"0"	"0"	"760"	"0"	"10"	"770"	"0"
"144"	"128"	"36"	"0"	"224"	"347"	"5"	"0"	"0"	"0"	"3"	"5"	"0"	"0"	"620"	"0"	"3"	"623"	"0"
"145"	"129"	"16"	"1"	"335"	"471"	"5"	"0"	"0"	"0"	"3"	"4"	"1"	"1"	"837"	"0"	"4"	"841"	"0"
"146"	"130"	"29"	"1"	"134"	"171"	"2"	"5"	"18"	"2"	"6"	"1"	"0"	"0"	"369"	"0"	"3"	"372"	"0"
"147"	"131"	"23"	"1"	"30"	"396"	"7"	"9"	"42"	"4"	"6"	"5"	"2"	"7"	"532"	"0"	"9"	"541"	"0"
"148"	"132"	"29"	"4"	"147"	"407"	"4"	"0"	"4"	"9"	"4"	"8"	"2"	"7"	"625"	"0"	"5"	"630"	"0"
"149"	"133"	"12"	"3"	"361"	"125"	"0"	"1"	"3"	"3"	"8"	"1"	"8"	"3"	"528"	"0"	"8"	"536"	"0"
"150"	"134"	"16"	"2"	"309"	"206"	"1"	"1"	"2"	"1"	"4"	"3"	"2"	"3"	"550"	"0"	"8"	"558"	"0"
"151"	"135"	"20"	"2"	"99"	"478"	"3"	"3"	"13"	"2"	"6"	"1"	"3"	"3"	"633"	"0"	"9"	"642"	"0"
"152"	"136"	"40"	"0"	"89"	"274"	"3"	"0"	"13"	"1"	"12"	"1"	"1"	"0"	"434"	"0"	"3"	"437"	"0"
"153"	"137"	"22"	"5"	"159"	"239"	"4"	"2"	"8"	"0"	"4"	"4"	"1"	"1"	"449"	"0"	"0"	"449"	"0"
"154"	"138"	"16"	"1"	"77"	"285"	"2"	"0"	"4"	"3"	"1"	"3"	"0"	"0"	"392"	"0"	"6"	"398"	"0"
"155"	"139"	"24"	"0"	"5"	"372"	"4"	"0"	"2"	"2"	"8"	"5"	"0"	"2"	"424"	"0"	"3"	"427"	"0"
"156"	"140"	"27"	"0"	"147"	"478"	"5"	"0"	"1"	"1"	"15"	"4"	"0"	"2"	"680"	"0"	"4"	"684"	"0"
"157"	"141"	"17"	"2"	"406"	"132"	"4"	"1"	"4"	"0"	"7"	"3"	"4"	"3"	"583"	"0"	"4"	"587"	"0"
"158"	"142"	"23"	"0"	"341"	"30"	"0"	"0"	"2"	"1"	"6"	"1"	"4"	"3"	"411"	"0"	"1"	"412"	"0"
"159"	"143"	"25"	"0"	"83"	"104"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"217"	"0"	"3"	"220"	"0"
"160"	"144"	"55"	"1"	"269"	"55"	"0"	"0"	"2"	"1"	"13"	"0"	"2"	"1"	"399"	"0"	"3"	"402"	"0"
"161"	"145"	"95"	"7"	"480"	"42"	"1"	"1"	"16"	"0"	"9"	"1"	"4"	"2"	"658"	"0"	"10"	"668"	"0"
"162"	"146"	"44"	"6"	"402"	"57"	"4"	"0"	"7"	"2"	"3"	"0"	"3"	"2"	"530"	"0"	"9"	"539"	"0"
"163"	"147"	"10"	"0"	"431"	"15"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"2"	"462"	"0"	"1"	"463"	"0"
"164"	"148"	"31"	"0"	"475"	"102"	"0"	"0"	"2"	"2"	"8"	"1"	"0"	"0"	"621"	"0"	"3"	"624"	"0"
"165"	"149"	"34"	"0"	"403"	"56"	"1"	"0"	"5"	"0"	"4"	"0"	"1"	"1"	"505"	"0"	"4"	"509"	"0"
"166"	"150"	"16"	"1"	"326"	"25"	"0"	"2"	"2"	"0"	"3"	"0"	"0"	"2"	"377"	"0"	"0"	"377"	"0"
"167"	"151"	"11"	"4"	"345"	"35"	"0"	"0"	"7"	"0"	"2"	"0"	"0"	"0"	"404"	"0"	"3"	"407"	"0"
"168"	"152"	"52"	"2"	"302"	"84"	"3"	"1"	"8"	"1"	"2"	"2"	"0"	"1"	"458"	"0"	"6"	"464"	"0"
"169"	"153"	"87"	"7"	"401"	"112"	"2"	"1"	"16"	"5"	"11"	"3"	"2"	"3"	"650"	"0"	"4"	"654"	"0"
"170"	"154"	"62"	"3"	"379"	"60"	"2"	"1"	"25"	"1"	"2"	"0"	"0"	"0"	"535"	"0"	"8"	"543"	"0"
"171"	"155"	"65"	"7"	"457"	"139"	"0"	"2"	"3"	"0"	"11"	"4"	"6"	"1"	"695"	"0"	"9"	"704"	"0"
"172"	"156"	"25"	"2"	"550"	"60"	"0"	"0"	"2"	"0"	"13"	"0"	"3"	"2"	"657"	"0"	"4"	"661"	"0"
"173"	"157"	"47"	"5"	"476"	"150"	"7"	"1"	"13"	"1"	"7"	"1"	"5"	"1"	"714"	"0"	"6"	"720"	"0"
"174"	"158"	"16"	"3"	"490"	"101"	"0"	"0"	"4"	"1"	"8"	"1"	"0"	"0"	"624"	"0"	"6"	"630"	"0"
"175"	"159"	"38"	"5"	"182"	"166"	"3"	"3"	"5"	"1"	"9"	"5"	"1"	"2"	"420"	"0"	"6"	"426"	"0"
"176"	"160"	"52"	"2"	"264"	"103"	"1"	"0"	"2"	"0"	"4"	"3"	"3"	"2"	"436"	"0"	"3"	"439"	"0"
"177"	"161"	"51"	"4"	"301"	"141"	"2"	"0"	"12"	"0"	"4"	"1"	"0"	"0"	"516"	"0"	"7"	"523"	"0"
"178"	"162"	"43"	"8"	"499"	"127"	"2"	"1"	"4"	"2"	"8"	"4"	"2"	"0"	"700"	"0"	"9"	"709"	"0"
"179"	"163"	"36"	"12"	"483"	"71"	"5"	"3"	"12"	"5"	"20"	"3"	"4"	"4"	"658"	"0"	"8"	"666"	"0"
"180"	"164"	"20"	"4"	"416"	"36"	"1"	"1"	"1"	"1"	"9"	"0"	"0"	"0"	"489"	"0"	"5"	"494"	"0"
