"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"12"	"15"	"285"	"7"	"30"	"6"	"1"	"11"	"0"	"2"	"4"	"4"	"5"	"370"	"0"	"5"	"375"	"0"
"26"	"13"	"277"	"8"	"3"	"52"	"2"	"0"	"3"	"2"	"6"	"10"	"2"	"9"	"374"	"0"	"17"	"391"	"0"
"27"	"14"	"18"	"271"	"4"	"176"	"0"	"6"	"0"	"2"	"8"	"9"	"5"	"8"	"507"	"0"	"13"	"520"	"0"
"28"	"15"	"36"	"271"	"7"	"128"	"7"	"3"	"5"	"2"	"12"	"12"	"14"	"12"	"509"	"0"	"14"	"523"	"0"
"29"	"16"	"210"	"191"	"7"	"55"	"3"	"1"	"2"	"8"	"6"	"5"	"7"	"5"	"500"	"0"	"12"	"512"	"0"
"30"	"17"	"101"	"300"	"12"	"276"	"10"	"2"	"19"	"8"	"20"	"21"	"23"	"20"	"812"	"0"	"36"	"848"	"0"
"31"	"18"	"114"	"380"	"6"	"51"	"1"	"0"	"5"	"7"	"4"	"4"	"7"	"9"	"588"	"0"	"10"	"598"	"0"
"32"	"19"	"58"	"319"	"18"	"182"	"5"	"0"	"4"	"6"	"3"	"4"	"3"	"4"	"606"	"0"	"3"	"609"	"0"
"33"	"20"	"70"	"402"	"12"	"136"	"2"	"4"	"11"	"6"	"10"	"5"	"6"	"7"	"671"	"0"	"11"	"682"	"0"
"34"	"21"	"61"	"399"	"4"	"95"	"6"	"1"	"4"	"0"	"3"	"7"	"8"	"5"	"593"	"0"	"13"	"606"	"0"
"35"	"22"	"111"	"91"	"1"	"199"	"2"	"3"	"2"	"2"	"5"	"4"	"4"	"2"	"426"	"0"	"6"	"432"	"0"
"36"	"23"	"36"	"141"	"24"	"284"	"4"	"3"	"4"	"8"	"28"	"22"	"11"	"11"	"576"	"0"	"28"	"604"	"0"
"37"	"24"	"21"	"193"	"6"	"177"	"4"	"4"	"7"	"4"	"9"	"7"	"4"	"5"	"441"	"0"	"6"	"447"	"0"
"38"	"25"	"126"	"135"	"1"	"47"	"5"	"3"	"2"	"4"	"7"	"8"	"6"	"10"	"354"	"0"	"20"	"374"	"0"
"39"	"26"	"264"	"313"	"9"	"36"	"4"	"1"	"5"	"1"	"4"	"5"	"8"	"1"	"651"	"0"	"24"	"675"	"0"
"40"	"27"	"179"	"66"	"8"	"429"	"9"	"6"	"6"	"15"	"13"	"21"	"17"	"19"	"788"	"0"	"28"	"816"	"0"
"41"	"28"	"265"	"19"	"4"	"139"	"2"	"3"	"3"	"4"	"10"	"11"	"5"	"8"	"473"	"0"	"26"	"499"	"0"
"42"	"28A"	"182"	"58"	"5"	"113"	"1"	"1"	"3"	"5"	"5"	"6"	"5"	"2"	"386"	"0"	"14"	"400"	"0"
"43"	"29"	"35"	"69"	"8"	"215"	"3"	"6"	"6"	"6"	"13"	"5"	"7"	"9"	"382"	"0"	"4"	"386"	"0"
"44"	"30"	"339"	"25"	"8"	"166"	"5"	"4"	"7"	"4"	"19"	"12"	"13"	"16"	"618"	"0"	"61"	"679"	"0"
"45"	"31"	"70"	"37"	"4"	"232"	"3"	"0"	"3"	"3"	"15"	"8"	"8"	"5"	"388"	"0"	"13"	"401"	"0"
"46"	"32"	"79"	"26"	"3"	"42"	"4"	"3"	"7"	"0"	"4"	"4"	"2"	"6"	"180"	"0"	"7"	"187"	"0"
"47"	"33"	"33"	"34"	"4"	"304"	"5"	"12"	"4"	"2"	"19"	"11"	"6"	"8"	"442"	"0"	"18"	"460"	"0"
"48"	"34"	"42"	"172"	"8"	"160"	"3"	"6"	"6"	"6"	"7"	"7"	"9"	"8"	"434"	"0"	"8"	"442"	"0"
"49"	"35"	"251"	"200"	"28"	"76"	"4"	"5"	"13"	"16"	"11"	"20"	"8"	"18"	"650"	"0"	"34"	"684"	"0"
"50"	"35A"	"72"	"119"	"5"	"43"	"3"	"1"	"7"	"4"	"5"	"4"	"3"	"3"	"269"	"0"	"16"	"285"	"0"
"51"	"36"	"130"	"260"	"12"	"261"	"9"	"5"	"10"	"6"	"15"	"12"	"11"	"13"	"744"	"0"	"30"	"774"	"0"
"52"	"37"	"44"	"423"	"6"	"50"	"6"	"7"	"7"	"3"	"5"	"10"	"9"	"24"	"594"	"0"	"29"	"623"	"0"
"53"	"38"	"206"	"254"	"14"	"26"	"3"	"1"	"6"	"6"	"0"	"1"	"4"	"5"	"526"	"0"	"20"	"546"	"0"
"54"	"39"	"151"	"510"	"16"	"85"	"5"	"0"	"6"	"1"	"5"	"8"	"7"	"15"	"809"	"0"	"30"	"839"	"0"
"55"	"40"	"261"	"74"	"8"	"26"	"1"	"5"	"10"	"6"	"5"	"6"	"9"	"10"	"421"	"0"	"33"	"454"	"0"
"56"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"57"	"42"	"133"	"346"	"16"	"105"	"7"	"9"	"15"	"11"	"8"	"3"	"7"	"4"	"664"	"0"	"7"	"671"	"0"
"58"	"43"	"180"	"224"	"8"	"35"	"1"	"1"	"3"	"3"	"4"	"8"	"5"	"14"	"486"	"0"	"28"	"514"	"0"
"59"	"44"	"99"	"228"	"8"	"55"	"1"	"5"	"0"	"7"	"1"	"5"	"3"	"3"	"415"	"0"	"16"	"431"	"0"
"60"	"45"	"358"	"145"	"10"	"172"	"5"	"5"	"14"	"5"	"8"	"9"	"18"	"9"	"758"	"0"	"35"	"793"	"0"
"61"	"46"	"225"	"79"	"8"	"83"	"1"	"3"	"7"	"4"	"3"	"1"	"3"	"0"	"417"	"0"	"6"	"423"	"0"
"62"	"47"	"47"	"447"	"12"	"161"	"4"	"3"	"8"	"1"	"3"	"2"	"1"	"4"	"693"	"0"	"4"	"697"	"0"
"63"	"48"	"63"	"281"	"6"	"37"	"7"	"5"	"8"	"3"	"4"	"11"	"4"	"16"	"445"	"0"	"22"	"467"	"0"
"64"	"49"	"37"	"323"	"22"	"71"	"11"	"3"	"9"	"6"	"7"	"4"	"8"	"6"	"507"	"0"	"7"	"514"	"0"
"65"	"50"	"97"	"200"	"15"	"164"	"10"	"9"	"11"	"12"	"22"	"18"	"21"	"32"	"611"	"0"	"58"	"669"	"0"
"66"	"51"	"39"	"214"	"6"	"168"	"2"	"3"	"9"	"9"	"14"	"9"	"3"	"8"	"484"	"0"	"8"	"492"	"0"
"67"	"52"	"125"	"110"	"13"	"181"	"11"	"4"	"4"	"6"	"22"	"18"	"24"	"22"	"540"	"0"	"39"	"579"	"0"
"68"	"52A"	"49"	"107"	"12"	"143"	"8"	"7"	"4"	"3"	"16"	"17"	"17"	"12"	"395"	"0"	"30"	"425"	"0"
"69"	"53"	"87"	"404"	"118"	"79"	"6"	"4"	"2"	"4"	"8"	"10"	"4"	"5"	"731"	"0"	"17"	"748"	"0"
"70"	"54"	"281"	"80"	"33"	"101"	"7"	"7"	"8"	"7"	"3"	"8"	"8"	"6"	"549"	"0"	"16"	"565"	"0"
"71"	"55"	"19"	"36"	"3"	"297"	"2"	"3"	"3"	"1"	"6"	"4"	"5"	"6"	"385"	"0"	"13"	"398"	"0"
"72"	"56"	"30"	"53"	"4"	"198"	"2"	"1"	"0"	"0"	"7"	"4"	"3"	"6"	"308"	"0"	"12"	"320"	"0"
"73"	"57"	"41"	"14"	"2"	"338"	"12"	"4"	"5"	"1"	"8"	"3"	"3"	"4"	"435"	"0"	"18"	"453"	"0"
"74"	"57A"	"24"	"13"	"2"	"311"	"1"	"2"	"1"	"2"	"8"	"2"	"1"	"0"	"367"	"0"	"6"	"373"	"0"
"75"	"58"	"94"	"186"	"20"	"276"	"15"	"7"	"11"	"10"	"34"	"57"	"36"	"26"	"772"	"0"	"91"	"863"	"0"
"76"	"59"	"84"	"29"	"6"	"411"	"11"	"10"	"7"	"5"	"12"	"31"	"9"	"19"	"634"	"0"	"22"	"656"	"0"
"77"	"60"	"114"	"54"	"3"	"98"	"5"	"2"	"3"	"1"	"5"	"8"	"5"	"12"	"310"	"0"	"27"	"337"	"0"
"78"	"61"	"72"	"115"	"4"	"132"	"3"	"2"	"5"	"6"	"3"	"10"	"4"	"5"	"361"	"0"	"14"	"375"	"0"
"79"	"62"	"87"	"114"	"7"	"136"	"5"	"4"	"5"	"6"	"10"	"11"	"12"	"10"	"407"	"0"	"18"	"425"	"0"
"80"	"63"	"61"	"89"	"7"	"153"	"4"	"3"	"4"	"3"	"11"	"11"	"8"	"8"	"362"	"0"	"16"	"378"	"0"
"81"	"64"	"47"	"423"	"6"	"52"	"1"	"2"	"5"	"2"	"2"	"3"	"2"	"12"	"557"	"0"	"5"	"562"	"0"
"82"	"65"	"106"	"197"	"12"	"132"	"3"	"6"	"7"	"4"	"12"	"10"	"7"	"5"	"501"	"0"	"9"	"510"	"0"
"83"	"66"	"27"	"269"	"5"	"59"	"3"	"2"	"2"	"3"	"4"	"5"	"12"	"10"	"401"	"0"	"17"	"418"	"0"
"84"	"67"	"115"	"33"	"7"	"121"	"4"	"2"	"7"	"2"	"9"	"8"	"7"	"6"	"321"	"0"	"14"	"335"	"0"
"85"	"68"	"157"	"33"	"8"	"255"	"8"	"5"	"5"	"3"	"19"	"7"	"8"	"14"	"522"	"0"	"29"	"551"	"0"
"86"	"69"	"353"	"66"	"17"	"203"	"11"	"5"	"11"	"13"	"24"	"17"	"16"	"17"	"753"	"0"	"34"	"787"	"0"
"87"	"70"	"203"	"61"	"13"	"237"	"7"	"4"	"4"	"3"	"11"	"9"	"11"	"5"	"568"	"0"	"26"	"594"	"0"
"88"	"71"	"280"	"132"	"14"	"194"	"12"	"7"	"7"	"7"	"13"	"19"	"18"	"9"	"712"	"0"	"43"	"755"	"0"
"89"	"72"	"147"	"113"	"2"	"97"	"3"	"3"	"8"	"7"	"12"	"11"	"9"	"15"	"427"	"0"	"22"	"449"	"0"
"90"	"73"	"57"	"106"	"11"	"187"	"8"	"1"	"5"	"3"	"22"	"9"	"9"	"5"	"423"	"0"	"19"	"442"	"0"
"91"	"74"	"47"	"66"	"5"	"79"	"2"	"2"	"6"	"0"	"1"	"3"	"5"	"4"	"220"	"0"	"17"	"237"	"0"
"92"	"75"	"345"	"47"	"6"	"109"	"7"	"6"	"9"	"7"	"12"	"9"	"10"	"18"	"585"	"0"	"47"	"632"	"0"
"93"	"76"	"304"	"130"	"12"	"259"	"18"	"12"	"16"	"13"	"27"	"21"	"10"	"31"	"853"	"0"	"47"	"900"	"0"
"94"	"77"	"189"	"289"	"16"	"242"	"5"	"5"	"11"	"11"	"17"	"20"	"17"	"19"	"841"	"0"	"15"	"856"	"0"
"95"	"78"	"39"	"263"	"9"	"236"	"10"	"1"	"7"	"5"	"13"	"8"	"6"	"16"	"613"	"0"	"23"	"636"	"0"
"96"	"79"	"67"	"24"	"1"	"222"	"6"	"3"	"3"	"2"	"9"	"10"	"5"	"3"	"355"	"0"	"20"	"375"	"0"
"97"	"80"	"472"	"86"	"11"	"80"	"5"	"1"	"4"	"7"	"13"	"11"	"21"	"17"	"728"	"0"	"93"	"821"	"0"
"98"	"81"	"376"	"74"	"1"	"133"	"6"	"4"	"4"	"1"	"10"	"6"	"9"	"6"	"630"	"0"	"37"	"667"	"0"
"99"	"82"	"38"	"103"	"7"	"263"	"5"	"4"	"3"	"1"	"7"	"11"	"10"	"16"	"468"	"0"	"37"	"505"	"0"
"100"	"83"	"30"	"196"	"13"	"210"	"8"	"4"	"3"	"2"	"17"	"8"	"17"	"11"	"519"	"0"	"29"	"548"	"0"
"101"	"84"	"223"	"146"	"16"	"133"	"13"	"1"	"5"	"4"	"5"	"17"	"11"	"14"	"588"	"0"	"25"	"613"	"0"
"102"	"85"	"210"	"88"	"17"	"205"	"3"	"7"	"2"	"3"	"8"	"5"	"3"	"2"	"553"	"0"	"3"	"556"	"0"
"103"	"86"	"83"	"73"	"9"	"237"	"3"	"7"	"5"	"3"	"24"	"20"	"16"	"14"	"494"	"0"	"33"	"527"	"0"
"104"	"87"	"75"	"89"	"7"	"155"	"4"	"0"	"12"	"2"	"10"	"4"	"8"	"6"	"372"	"0"	"12"	"384"	"0"
"105"	"88"	"228"	"136"	"3"	"9"	"0"	"1"	"0"	"0"	"2"	"3"	"5"	"4"	"391"	"0"	"15"	"406"	"0"
"106"	"89"	"292"	"22"	"9"	"39"	"5"	"2"	"5"	"3"	"5"	"3"	"9"	"9"	"403"	"0"	"4"	"407"	"0"
"107"	"90"	"36"	"115"	"40"	"191"	"3"	"1"	"3"	"9"	"11"	"8"	"7"	"10"	"434"	"0"	"17"	"451"	"0"
"108"	"91"	"46"	"177"	"15"	"171"	"2"	"4"	"8"	"3"	"9"	"2"	"7"	"4"	"448"	"0"	"2"	"450"	"0"
"109"	"92"	"108"	"138"	"11"	"276"	"10"	"13"	"20"	"14"	"33"	"14"	"32"	"9"	"678"	"0"	"39"	"717"	"0"
"110"	"93"	"122"	"103"	"16"	"418"	"7"	"10"	"14"	"12"	"30"	"20"	"16"	"24"	"792"	"0"	"41"	"833"	"0"
"111"	"94"	"81"	"129"	"28"	"211"	"10"	"15"	"10"	"6"	"18"	"6"	"10"	"17"	"541"	"0"	"24"	"565"	"0"
"112"	"95"	"222"	"155"	"20"	"173"	"4"	"5"	"11"	"5"	"13"	"11"	"16"	"15"	"650"	"0"	"27"	"677"	"0"
"113"	"96"	"146"	"219"	"16"	"206"	"12"	"11"	"13"	"10"	"26"	"30"	"23"	"27"	"739"	"0"	"40"	"779"	"0"
"114"	"97"	"227"	"205"	"12"	"90"	"6"	"1"	"18"	"11"	"19"	"11"	"15"	"13"	"628"	"0"	"31"	"659"	"0"
"115"	"98"	"344"	"87"	"7"	"135"	"2"	"1"	"7"	"3"	"7"	"5"	"11"	"7"	"616"	"0"	"32"	"648"	"0"
"116"	"99"	"88"	"94"	"3"	"208"	"4"	"3"	"19"	"3"	"7"	"5"	"5"	"6"	"445"	"0"	"15"	"460"	"0"
"117"	"100"	"65"	"145"	"7"	"217"	"6"	"4"	"6"	"7"	"14"	"20"	"14"	"18"	"523"	"0"	"40"	"563"	"0"
"118"	"101"	"60"	"51"	"3"	"162"	"2"	"1"	"4"	"1"	"6"	"4"	"2"	"1"	"297"	"0"	"10"	"307"	"0"
"119"	"102"	"122"	"77"	"9"	"225"	"8"	"3"	"9"	"9"	"21"	"23"	"21"	"14"	"541"	"0"	"32"	"573"	"0"
"120"	"103"	"145"	"70"	"17"	"304"	"7"	"6"	"25"	"8"	"29"	"21"	"27"	"28"	"687"	"0"	"57"	"744"	"0"
"121"	"104"	"339"	"105"	"8"	"155"	"6"	"1"	"6"	"3"	"8"	"5"	"7"	"12"	"655"	"0"	"41"	"696"	"0"
"122"	"105"	"85"	"101"	"10"	"323"	"10"	"4"	"5"	"4"	"12"	"6"	"7"	"9"	"576"	"0"	"24"	"600"	"0"
"123"	"106"	"47"	"172"	"7"	"297"	"8"	"4"	"21"	"4"	"30"	"25"	"12"	"27"	"654"	"0"	"40"	"694"	"0"
"124"	"107"	"85"	"55"	"11"	"161"	"3"	"3"	"6"	"6"	"12"	"6"	"8"	"6"	"362"	"0"	"3"	"365"	"0"
"125"	"108"	"261"	"97"	"10"	"228"	"7"	"5"	"48"	"8"	"20"	"11"	"24"	"18"	"737"	"0"	"29"	"766"	"0"
"126"	"109"	"73"	"68"	"1"	"330"	"9"	"3"	"5"	"2"	"5"	"4"	"3"	"4"	"507"	"0"	"14"	"521"	"0"
"127"	"110"	"114"	"64"	"7"	"419"	"5"	"5"	"4"	"2"	"19"	"5"	"4"	"6"	"654"	"0"	"13"	"667"	"0"
"128"	"111"	"49"	"165"	"9"	"304"	"5"	"3"	"6"	"10"	"14"	"14"	"9"	"7"	"595"	"0"	"15"	"610"	"0"
"129"	"112"	"131"	"147"	"21"	"286"	"10"	"10"	"14"	"4"	"10"	"4"	"16"	"6"	"659"	"0"	"12"	"671"	"0"
"130"	"113"	"102"	"266"	"15"	"256"	"11"	"8"	"32"	"27"	"15"	"22"	"23"	"21"	"798"	"0"	"54"	"852"	"0"
"131"	"114"	"388"	"162"	"9"	"217"	"13"	"3"	"4"	"8"	"19"	"23"	"21"	"22"	"889"	"0"	"64"	"953"	"0"
"132"	"115"	"44"	"111"	"4"	"216"	"2"	"1"	"3"	"0"	"5"	"8"	"3"	"7"	"404"	"0"	"17"	"421"	"0"
"133"	"115A"	"177"	"58"	"1"	"111"	"2"	"0"	"1"	"0"	"2"	"3"	"3"	"9"	"367"	"0"	"21"	"388"	"0"
"134"	"116"	"186"	"68"	"5"	"432"	"15"	"2"	"8"	"10"	"23"	"18"	"16"	"23"	"806"	"0"	"23"	"829"	"0"
"135"	"117"	"452"	"61"	"12"	"190"	"9"	"5"	"6"	"4"	"4"	"6"	"5"	"4"	"758"	"0"	"28"	"786"	"0"
"136"	"118"	"68"	"210"	"10"	"236"	"6"	"5"	"23"	"4"	"26"	"23"	"19"	"15"	"645"	"0"	"12"	"657"	"0"
"137"	"119"	"67"	"147"	"14"	"152"	"6"	"3"	"2"	"6"	"5"	"5"	"1"	"4"	"412"	"0"	"5"	"417"	"0"
"138"	"120"	"154"	"143"	"14"	"299"	"9"	"10"	"14"	"7"	"17"	"12"	"17"	"6"	"702"	"0"	"22"	"724"	"0"
"139"	"121"	"99"	"301"	"5"	"132"	"4"	"1"	"5"	"6"	"6"	"19"	"5"	"18"	"601"	"0"	"25"	"626"	"0"
"140"	"122"	"151"	"132"	"20"	"118"	"9"	"2"	"6"	"8"	"8"	"5"	"9"	"1"	"469"	"0"	"8"	"477"	"0"
"141"	"123"	"110"	"91"	"5"	"196"	"6"	"2"	"5"	"2"	"2"	"6"	"2"	"5"	"432"	"0"	"13"	"445"	"0"
"142"	"124"	"66"	"120"	"12"	"199"	"2"	"8"	"2"	"5"	"10"	"0"	"2"	"7"	"433"	"0"	"2"	"435"	"0"
"143"	"125"	"55"	"501"	"12"	"100"	"5"	"6"	"9"	"4"	"3"	"2"	"5"	"3"	"705"	"0"	"15"	"720"	"0"
"144"	"126"	"10"	"84"	"1"	"73"	"1"	"0"	"1"	"2"	"6"	"5"	"4"	"4"	"191"	"0"	"10"	"201"	"0"
"145"	"127"	"324"	"234"	"16"	"168"	"5"	"12"	"7"	"8"	"15"	"6"	"10"	"7"	"812"	"0"	"7"	"819"	"0"
"146"	"128"	"280"	"282"	"3"	"0"	"0"	"1"	"3"	"1"	"1"	"1"	"5"	"8"	"585"	"0"	"19"	"604"	"0"
"147"	"129"	"71"	"226"	"11"	"296"	"8"	"2"	"9"	"9"	"16"	"38"	"42"	"33"	"761"	"0"	"67"	"828"	"0"
"148"	"130"	"160"	"287"	"9"	"135"	"5"	"5"	"8"	"5"	"9"	"8"	"11"	"15"	"657"	"0"	"22"	"679"	"0"
"149"	"131"	"119"	"208"	"7"	"60"	"4"	"1"	"5"	"6"	"3"	"4"	"11"	"19"	"447"	"0"	"26"	"473"	"0"
"150"	"132"	"63"	"215"	"6"	"105"	"3"	"2"	"3"	"3"	"13"	"17"	"26"	"41"	"497"	"0"	"39"	"536"	"0"
"151"	"133"	"180"	"159"	"6"	"93"	"2"	"1"	"7"	"1"	"2"	"5"	"5"	"14"	"475"	"0"	"14"	"489"	"0"
"152"	"134"	"350"	"218"	"20"	"128"	"4"	"4"	"11"	"5"	"16"	"11"	"12"	"11"	"790"	"0"	"29"	"819"	"0"
"153"	"135"	"173"	"59"	"0"	"80"	"3"	"1"	"9"	"3"	"5"	"5"	"8"	"7"	"353"	"0"	"32"	"385"	"0"
"154"	"136"	"226"	"61"	"8"	"193"	"5"	"3"	"2"	"6"	"12"	"14"	"9"	"21"	"560"	"0"	"25"	"585"	"0"
"155"	"137"	"263"	"31"	"4"	"227"	"6"	"5"	"7"	"4"	"15"	"9"	"3"	"6"	"580"	"0"	"23"	"603"	"0"
"156"	"138"	"185"	"117"	"8"	"239"	"9"	"4"	"2"	"3"	"8"	"9"	"4"	"7"	"595"	"0"	"20"	"615"	"0"
"157"	"139"	"283"	"98"	"7"	"221"	"6"	"6"	"2"	"6"	"19"	"17"	"13"	"14"	"692"	"0"	"20"	"712"	"0"
"158"	"140"	"179"	"141"	"12"	"285"	"3"	"4"	"5"	"2"	"25"	"16"	"13"	"11"	"696"	"0"	"30"	"726"	"0"
"159"	"141"	"123"	"70"	"7"	"299"	"14"	"8"	"6"	"3"	"14"	"17"	"13"	"9"	"583"	"0"	"18"	"601"	"0"
"160"	"142"	"31"	"56"	"15"	"381"	"11"	"5"	"6"	"2"	"18"	"11"	"10"	"11"	"557"	"0"	"17"	"574"	"0"
"161"	"143"	"70"	"303"	"20"	"248"	"9"	"8"	"9"	"4"	"12"	"16"	"13"	"19"	"731"	"0"	"22"	"753"	"0"
"162"	"144"	"137"	"7"	"3"	"125"	"4"	"3"	"0"	"5"	"11"	"12"	"6"	"1"	"314"	"0"	"11"	"325"	"0"
"163"	"145"	"374"	"38"	"9"	"208"	"2"	"1"	"1"	"8"	"16"	"25"	"8"	"9"	"699"	"0"	"29"	"728"	"0"
"164"	"146"	"65"	"76"	"9"	"192"	"8"	"4"	"8"	"2"	"22"	"8"	"7"	"8"	"409"	"0"	"5"	"414"	"0"
"165"	"147"	"199"	"16"	"3"	"155"	"1"	"2"	"8"	"1"	"17"	"15"	"11"	"13"	"441"	"0"	"28"	"469"	"0"
"166"	"147A"	"185"	"32"	"6"	"136"	"5"	"4"	"2"	"0"	"9"	"3"	"4"	"9"	"395"	"0"	"12"	"407"	"0"
"167"	"148"	"280"	"105"	"8"	"73"	"8"	"5"	"11"	"4"	"13"	"8"	"8"	"4"	"527"	"0"	"11"	"538"	"0"
"168"	"149"	"103"	"118"	"13"	"218"	"9"	"5"	"6"	"7"	"21"	"8"	"6"	"8"	"522"	"0"	"8"	"530"	"0"
"169"	"150"	"100"	"99"	"13"	"244"	"5"	"5"	"4"	"4"	"26"	"15"	"19"	"20"	"554"	"0"	"18"	"572"	"0"
"170"	"151"	"26"	"118"	"1"	"48"	"5"	"3"	"9"	"4"	"5"	"5"	"4"	"9"	"237"	"0"	"7"	"244"	"0"
"171"	"152"	"109"	"74"	"4"	"282"	"5"	"5"	"2"	"3"	"6"	"13"	"12"	"12"	"527"	"0"	"29"	"556"	"0"
"172"	"153"	"398"	"60"	"5"	"93"	"1"	"3"	"4"	"3"	"5"	"9"	"5"	"4"	"590"	"0"	"49"	"639"	"0"
"173"	"154"	"236"	"176"	"10"	"204"	"7"	"4"	"5"	"5"	"9"	"11"	"15"	"19"	"701"	"0"	"36"	"737"	"0"
"174"	"155"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"175"	"156"	"116"	"32"	"3"	"230"	"5"	"2"	"2"	"3"	"11"	"9"	"5"	"3"	"421"	"0"	"8"	"429"	"0"
"176"	"157"	"385"	"34"	"3"	"62"	"0"	"3"	"10"	"0"	"3"	"5"	"3"	"0"	"508"	"0"	"14"	"522"	"0"
"177"	"158"	"170"	"66"	"14"	"157"	"5"	"2"	"8"	"7"	"4"	"6"	"8"	"11"	"458"	"0"	"18"	"476"	"0"
"178"	"159"	"117"	"25"	"16"	"265"	"5"	"9"	"7"	"8"	"11"	"11"	"12"	"10"	"496"	"0"	"22"	"518"	"0"
"179"	"160"	"22"	"16"	"3"	"95"	"1"	"0"	"1"	"0"	"4"	"1"	"1"	"3"	"147"	"0"	"2"	"149"	"0"
"180"	"161"	"544"	"92"	"11"	"88"	"9"	"1"	"7"	"4"	"9"	"11"	"10"	"11"	"797"	"0"	"44"	"841"	"0"
"181"	"162"	"134"	"50"	"8"	"281"	"10"	"5"	"9"	"0"	"20"	"9"	"7"	"8"	"541"	"0"	"28"	"569"	"0"
