"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"26"	"52"	"9"	"286"	"22"	"3"	"7"	"6"	"4"	"5"	"6"	"11"	"380"	"817"	"0"	"21"	"838"	"0"
"25"	"13"	"29"	"11"	"2"	"363"	"11"	"1"	"2"	"7"	"0"	"3"	"0"	"5"	"144"	"578"	"0"	"11"	"589"	"0"
"26"	"14"	"74"	"11"	"33"	"377"	"19"	"1"	"3"	"5"	"7"	"4"	"8"	"10"	"185"	"737"	"0"	"23"	"760"	"0"
"27"	"15"	"83"	"6"	"2"	"374"	"32"	"4"	"7"	"6"	"5"	"3"	"5"	"7"	"247"	"781"	"0"	"10"	"791"	"0"
"28"	"16"	"39"	"18"	"7"	"525"	"18"	"4"	"10"	"3"	"4"	"4"	"6"	"7"	"112"	"757"	"0"	"19"	"776"	"0"
"29"	"17"	"14"	"10"	"3"	"417"	"15"	"2"	"0"	"5"	"1"	"3"	"1"	"3"	"92"	"566"	"0"	"12"	"578"	"0"
"30"	"18"	"42"	"105"	"5"	"560"	"29"	"2"	"8"	"9"	"3"	"6"	"8"	"7"	"75"	"859"	"0"	"15"	"874"	"0"
"31"	"19"	"44"	"350"	"6"	"273"	"16"	"2"	"4"	"11"	"7"	"3"	"3"	"1"	"30"	"750"	"0"	"5"	"755"	"0"
"32"	"20"	"25"	"238"	"14"	"276"	"8"	"3"	"8"	"10"	"4"	"2"	"4"	"5"	"67"	"664"	"0"	"12"	"676"	"0"
"33"	"21"	"4"	"8"	"2"	"269"	"13"	"0"	"8"	"2"	"1"	"3"	"2"	"3"	"34"	"349"	"0"	"11"	"360"	"0"
"34"	"22"	"100"	"40"	"6"	"248"	"41"	"3"	"7"	"8"	"2"	"10"	"6"	"20"	"442"	"933"	"0"	"42"	"975"	"0"
"35"	"23"	"23"	"119"	"7"	"174"	"6"	"4"	"3"	"4"	"3"	"2"	"5"	"2"	"48"	"400"	"0"	"14"	"414"	"0"
"36"	"24"	"15"	"118"	"4"	"177"	"8"	"2"	"4"	"1"	"4"	"5"	"2"	"6"	"67"	"413"	"0"	"11"	"424"	"0"
"37"	"25"	"21"	"51"	"5"	"456"	"19"	"4"	"11"	"3"	"1"	"5"	"4"	"5"	"145"	"730"	"0"	"15"	"745"	"0"
"38"	"26"	"13"	"47"	"5"	"169"	"11"	"2"	"4"	"3"	"2"	"3"	"4"	"2"	"29"	"294"	"0"	"9"	"303"	"0"
"39"	"27"	"34"	"271"	"8"	"216"	"10"	"0"	"2"	"2"	"3"	"1"	"0"	"1"	"11"	"559"	"0"	"9"	"568"	"0"
"40"	"28"	"32"	"330"	"6"	"352"	"9"	"0"	"8"	"3"	"2"	"7"	"5"	"4"	"40"	"798"	"0"	"12"	"810"	"0"
"41"	"29"	"46"	"312"	"16"	"286"	"21"	"6"	"6"	"3"	"5"	"7"	"6"	"6"	"28"	"748"	"0"	"6"	"754"	"0"
"42"	"30"	"43"	"58"	"13"	"319"	"24"	"6"	"10"	"9"	"4"	"5"	"10"	"7"	"57"	"565"	"0"	"15"	"580"	"0"
"43"	"31"	"30"	"26"	"11"	"468"	"27"	"2"	"2"	"3"	"3"	"1"	"0"	"2"	"63"	"638"	"0"	"9"	"647"	"0"
"44"	"32"	"23"	"49"	"2"	"305"	"6"	"1"	"1"	"6"	"0"	"0"	"0"	"1"	"0"	"394"	"0"	"3"	"397"	"0"
"45"	"33"	"23"	"13"	"2"	"408"	"12"	"2"	"1"	"8"	"0"	"0"	"0"	"0"	"2"	"471"	"0"	"1"	"472"	"0"
"46"	"34"	"60"	"39"	"8"	"597"	"31"	"2"	"10"	"12"	"1"	"11"	"3"	"1"	"10"	"785"	"0"	"8"	"793"	"0"
"47"	"35"	"28"	"16"	"5"	"310"	"12"	"0"	"2"	"11"	"3"	"4"	"0"	"1"	"17"	"409"	"0"	"3"	"412"	"0"
"48"	"36"	"67"	"9"	"1"	"343"	"26"	"4"	"6"	"5"	"3"	"1"	"0"	"2"	"15"	"482"	"0"	"4"	"486"	"0"
"49"	"37"	"13"	"89"	"1"	"399"	"8"	"0"	"2"	"7"	"0"	"2"	"2"	"3"	"2"	"528"	"0"	"3"	"531"	"0"
"50"	"38"	"31"	"45"	"1"	"319"	"8"	"1"	"1"	"1"	"2"	"2"	"1"	"0"	"2"	"414"	"0"	"0"	"414"	"0"
"51"	"39"	"10"	"3"	"0"	"149"	"7"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"4"	"176"	"0"	"0"	"176"	"0"
"52"	"40"	"44"	"23"	"0"	"315"	"10"	"0"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"397"	"0"	"4"	"401"	"0"
"53"	"41"	"19"	"9"	"2"	"523"	"8"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"565"	"0"	"0"	"565"	"0"
"54"	"42"	"17"	"6"	"2"	"858"	"11"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"1"	"899"	"0"	"2"	"901"	"0"
"55"	"43"	"49"	"80"	"10"	"169"	"45"	"1"	"5"	"10"	"3"	"4"	"7"	"6"	"21"	"410"	"0"	"13"	"423"	"0"
"56"	"44"	"27"	"260"	"10"	"35"	"9"	"2"	"3"	"4"	"36"	"8"	"8"	"8"	"20"	"430"	"0"	"18"	"448"	"0"
"57"	"45"	"61"	"23"	"3"	"171"	"8"	"1"	"1"	"3"	"37"	"2"	"1"	"0"	"3"	"314"	"0"	"2"	"316"	"0"
"58"	"46"	"242"	"55"	"10"	"402"	"77"	"11"	"10"	"6"	"13"	"13"	"0"	"9"	"19"	"867"	"0"	"37"	"904"	"0"
"59"	"47"	"200"	"24"	"2"	"222"	"37"	"4"	"4"	"6"	"17"	"8"	"5"	"5"	"220"	"754"	"0"	"25"	"779"	"0"
"60"	"48"	"97"	"254"	"5"	"165"	"22"	"2"	"4"	"4"	"25"	"11"	"9"	"6"	"17"	"621"	"0"	"14"	"635"	"0"
"61"	"49"	"22"	"20"	"1"	"498"	"9"	"2"	"5"	"2"	"5"	"2"	"7"	"0"	"14"	"587"	"0"	"6"	"593"	"0"
"62"	"50"	"25"	"221"	"4"	"57"	"9"	"0"	"8"	"1"	"2"	"2"	"2"	"0"	"1"	"332"	"0"	"13"	"345"	"0"
"63"	"51"	"8"	"199"	"8"	"109"	"5"	"1"	"4"	"3"	"1"	"2"	"3"	"4"	"18"	"365"	"0"	"5"	"370"	"0"
"64"	"52"	"81"	"153"	"8"	"327"	"28"	"1"	"7"	"5"	"1"	"3"	"2"	"5"	"5"	"626"	"0"	"6"	"632"	"0"
"65"	"53"	"238"	"58"	"3"	"338"	"32"	"5"	"2"	"4"	"6"	"7"	"3"	"6"	"14"	"716"	"0"	"20"	"736"	"0"
"66"	"54"	"65"	"15"	"10"	"88"	"13"	"8"	"7"	"6"	"109"	"6"	"4"	"3"	"7"	"341"	"0"	"19"	"360"	"0"
"67"	"55"	"53"	"28"	"2"	"359"	"21"	"5"	"9"	"8"	"9"	"7"	"1"	"9"	"84"	"595"	"0"	"13"	"608"	"0"
"68"	"56"	"12"	"108"	"7"	"378"	"14"	"2"	"11"	"4"	"14"	"4"	"5"	"5"	"78"	"642"	"0"	"16"	"658"	"0"
"69"	"57"	"158"	"20"	"11"	"227"	"55"	"7"	"7"	"32"	"5"	"10"	"6"	"7"	"67"	"612"	"0"	"24"	"636"	"0"
"70"	"58"	"121"	"127"	"12"	"159"	"29"	"3"	"4"	"6"	"87"	"10"	"6"	"5"	"11"	"580"	"0"	"9"	"589"	"0"
"71"	"59"	"83"	"63"	"5"	"153"	"31"	"5"	"3"	"3"	"3"	"1"	"4"	"1"	"6"	"361"	"0"	"11"	"372"	"0"
"72"	"60"	"18"	"254"	"4"	"88"	"4"	"1"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"374"	"0"	"1"	"375"	"0"
"73"	"61"	"87"	"4"	"0"	"15"	"11"	"2"	"1"	"1"	"1"	"2"	"2"	"0"	"1"	"127"	"0"	"1"	"128"	"0"
"74"	"62"	"13"	"58"	"25"	"221"	"13"	"3"	"7"	"0"	"4"	"1"	"7"	"2"	"6"	"360"	"0"	"1"	"361"	"0"
"75"	"63"	"49"	"214"	"3"	"110"	"13"	"2"	"4"	"2"	"0"	"0"	"1"	"2"	"6"	"406"	"0"	"3"	"409"	"0"
"76"	"64"	"88"	"288"	"3"	"147"	"15"	"1"	"3"	"1"	"2"	"2"	"2"	"6"	"8"	"566"	"0"	"9"	"575"	"0"
"77"	"65"	"14"	"285"	"11"	"60"	"8"	"0"	"2"	"0"	"10"	"3"	"0"	"5"	"26"	"424"	"0"	"7"	"431"	"0"
"78"	"66"	"100"	"55"	"111"	"128"	"22"	"4"	"14"	"2"	"9"	"6"	"6"	"6"	"22"	"485"	"0"	"11"	"496"	"0"
"79"	"67"	"82"	"106"	"8"	"209"	"24"	"2"	"4"	"5"	"5"	"5"	"3"	"2"	"95"	"550"	"0"	"19"	"569"	"0"
"80"	"68"	"118"	"189"	"29"	"242"	"34"	"5"	"8"	"8"	"5"	"10"	"6"	"4"	"12"	"670"	"0"	"23"	"693"	"0"
"81"	"69"	"65"	"89"	"8"	"125"	"35"	"2"	"2"	"1"	"4"	"3"	"6"	"7"	"29"	"376"	"0"	"12"	"388"	"0"
"82"	"70"	"70"	"93"	"3"	"8"	"9"	"0"	"1"	"1"	"2"	"1"	"1"	"0"	"42"	"231"	"0"	"15"	"246"	"0"
"83"	"71"	"50"	"152"	"9"	"202"	"11"	"8"	"8"	"2"	"4"	"4"	"5"	"5"	"15"	"475"	"0"	"13"	"488"	"0"
"84"	"72"	"8"	"234"	"1"	"46"	"2"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"3"	"298"	"0"	"5"	"303"	"0"
"85"	"73"	"9"	"5"	"0"	"150"	"3"	"3"	"4"	"0"	"3"	"1"	"2"	"1"	"2"	"183"	"0"	"8"	"191"	"0"
"86"	"74"	"53"	"77"	"56"	"233"	"12"	"3"	"6"	"0"	"0"	"0"	"0"	"1"	"3"	"444"	"0"	"3"	"447"	"0"
"87"	"75"	"144"	"27"	"49"	"204"	"38"	"0"	"3"	"2"	"3"	"7"	"1"	"4"	"6"	"488"	"0"	"20"	"508"	"0"
"88"	"76"	"60"	"32"	"44"	"237"	"19"	"2"	"4"	"5"	"40"	"5"	"2"	"4"	"61"	"515"	"0"	"3"	"518"	"0"
"89"	"77"	"210"	"17"	"10"	"101"	"27"	"6"	"4"	"3"	"7"	"8"	"0"	"3"	"2"	"398"	"0"	"11"	"409"	"0"
"90"	"78"	"13"	"191"	"8"	"280"	"28"	"0"	"3"	"2"	"4"	"4"	"3"	"3"	"14"	"553"	"0"	"12"	"565"	"0"
"91"	"79"	"5"	"138"	"4"	"294"	"13"	"6"	"20"	"4"	"13"	"2"	"12"	"10"	"16"	"537"	"0"	"15"	"552"	"0"
"92"	"80"	"5"	"35"	"2"	"380"	"5"	"1"	"2"	"2"	"2"	"1"	"3"	"1"	"24"	"463"	"0"	"11"	"474"	"0"
"93"	"81"	"160"	"113"	"7"	"149"	"68"	"2"	"1"	"3"	"4"	"5"	"2"	"3"	"20"	"537"	"0"	"6"	"543"	"0"
"94"	"82"	"50"	"265"	"12"	"217"	"35"	"1"	"9"	"2"	"19"	"3"	"4"	"4"	"20"	"641"	"0"	"14"	"655"	"0"
"95"	"83"	"80"	"59"	"25"	"490"	"34"	"3"	"8"	"3"	"5"	"2"	"0"	"0"	"15"	"724"	"0"	"7"	"731"	"0"
"96"	"84"	"57"	"215"	"13"	"215"	"34"	"5"	"10"	"13"	"2"	"8"	"9"	"8"	"6"	"595"	"0"	"20"	"615"	"0"
"97"	"85"	"112"	"505"	"6"	"3"	"13"	"2"	"2"	"1"	"3"	"6"	"1"	"3"	"4"	"661"	"0"	"3"	"664"	"0"
"98"	"86"	"122"	"195"	"12"	"464"	"29"	"4"	"10"	"6"	"9"	"2"	"3"	"2"	"25"	"883"	"0"	"10"	"893"	"0"
"99"	"87"	"125"	"519"	"3"	"25"	"15"	"0"	"0"	"2"	"4"	"4"	"3"	"4"	"6"	"710"	"0"	"10"	"720"	"0"
"100"	"88"	"207"	"100"	"4"	"464"	"57"	"5"	"13"	"9"	"7"	"8"	"4"	"4"	"18"	"900"	"0"	"18"	"918"	"0"
"101"	"89"	"1"	"40"	"5"	"225"	"8"	"1"	"4"	"1"	"1"	"3"	"8"	"0"	"1"	"298"	"0"	"3"	"301"	"0"
"102"	"90"	"45"	"84"	"2"	"463"	"14"	"4"	"8"	"13"	"21"	"2"	"6"	"5"	"3"	"670"	"0"	"8"	"678"	"0"
"103"	"91"	"75"	"19"	"6"	"347"	"26"	"12"	"13"	"10"	"57"	"7"	"4"	"8"	"36"	"620"	"0"	"28"	"648"	"0"
"104"	"92"	"49"	"98"	"7"	"398"	"38"	"4"	"11"	"9"	"117"	"4"	"4"	"9"	"27"	"775"	"0"	"20"	"795"	"0"
"105"	"93"	"96"	"233"	"5"	"67"	"11"	"3"	"0"	"2"	"2"	"3"	"0"	"1"	"7"	"430"	"0"	"4"	"434"	"0"
"106"	"94"	"189"	"296"	"5"	"43"	"32"	"7"	"7"	"2"	"6"	"11"	"6"	"0"	"2"	"606"	"0"	"16"	"622"	"0"
"107"	"95"	"51"	"92"	"7"	"381"	"11"	"1"	"7"	"4"	"3"	"6"	"8"	"4"	"11"	"586"	"0"	"16"	"602"	"0"
"108"	"96"	"93"	"171"	"7"	"162"	"23"	"3"	"1"	"3"	"0"	"8"	"5"	"2"	"5"	"483"	"0"	"8"	"491"	"0"
"109"	"97"	"80"	"208"	"12"	"577"	"41"	"6"	"10"	"3"	"1"	"5"	"9"	"3"	"35"	"990"	"0"	"16"	"1006"	"0"
"110"	"98"	"39"	"325"	"15"	"389"	"15"	"7"	"10"	"6"	"0"	"5"	"9"	"6"	"72"	"898"	"0"	"22"	"920"	"0"
"111"	"99"	"54"	"279"	"37"	"250"	"13"	"3"	"3"	"2"	"2"	"1"	"0"	"1"	"8"	"653"	"0"	"6"	"659"	"0"
"112"	"100"	"21"	"204"	"7"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"238"	"0"	"1"	"239"	"0"
"113"	"101"	"42"	"512"	"10"	"150"	"14"	"2"	"7"	"5"	"1"	"2"	"1"	"4"	"15"	"765"	"0"	"9"	"774"	"0"
"114"	"102"	"17"	"146"	"11"	"334"	"22"	"4"	"9"	"3"	"2"	"1"	"2"	"1"	"24"	"576"	"0"	"5"	"581"	"0"
"115"	"103"	"197"	"131"	"15"	"268"	"53"	"2"	"6"	"5"	"3"	"7"	"3"	"3"	"5"	"698"	"0"	"11"	"709"	"0"
"116"	"104"	"56"	"137"	"8"	"189"	"22"	"1"	"5"	"1"	"1"	"3"	"5"	"5"	"3"	"436"	"0"	"16"	"452"	"0"
"117"	"105"	"54"	"31"	"2"	"75"	"17"	"4"	"1"	"5"	"2"	"1"	"2"	"5"	"4"	"203"	"0"	"15"	"218"	"0"
"118"	"106"	"17"	"26"	"2"	"346"	"29"	"1"	"7"	"4"	"0"	"0"	"2"	"2"	"4"	"440"	"0"	"3"	"443"	"0"
"119"	"107"	"89"	"52"	"4"	"231"	"43"	"6"	"5"	"8"	"7"	"7"	"5"	"4"	"18"	"479"	"0"	"16"	"495"	"0"
"120"	"108"	"118"	"34"	"0"	"299"	"22"	"1"	"3"	"0"	"0"	"4"	"5"	"1"	"33"	"520"	"0"	"2"	"522"	"0"
"121"	"109"	"94"	"14"	"3"	"362"	"23"	"1"	"3"	"1"	"2"	"3"	"2"	"2"	"58"	"568"	"0"	"4"	"572"	"0"
"122"	"110"	"51"	"34"	"3"	"102"	"8"	"0"	"2"	"2"	"0"	"0"	"0"	"6"	"2"	"210"	"0"	"2"	"212"	"0"
"123"	"111"	"11"	"184"	"20"	"25"	"8"	"1"	"3"	"0"	"0"	"2"	"0"	"0"	"1"	"255"	"0"	"1"	"256"	"0"
"124"	"112"	"135"	"86"	"3"	"373"	"31"	"8"	"16"	"8"	"47"	"10"	"11"	"12"	"32"	"772"	"0"	"22"	"794"	"0"
"125"	"113"	"5"	"12"	"5"	"956"	"9"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"2"	"994"	"0"	"3"	"997"	"0"
"126"	"114"	"36"	"167"	"4"	"45"	"26"	"2"	"7"	"7"	"2"	"2"	"2"	"9"	"21"	"330"	"0"	"25"	"355"	"0"
"127"	"115"	"66"	"7"	"0"	"160"	"5"	"1"	"2"	"0"	"0"	"2"	"3"	"0"	"2"	"248"	"0"	"2"	"250"	"0"
"128"	"116"	"133"	"59"	"10"	"35"	"6"	"3"	"1"	"0"	"1"	"3"	"0"	"2"	"7"	"260"	"0"	"7"	"267"	"0"
"129"	"117"	"125"	"146"	"4"	"340"	"31"	"5"	"8"	"1"	"4"	"1"	"10"	"7"	"9"	"691"	"0"	"19"	"710"	"0"
"130"	"118"	"169"	"142"	"5"	"205"	"46"	"6"	"12"	"8"	"2"	"11"	"2"	"4"	"24"	"636"	"0"	"14"	"650"	"0"
"131"	"119"	"22"	"189"	"5"	"96"	"8"	"1"	"4"	"3"	"0"	"2"	"3"	"4"	"1"	"338"	"0"	"1"	"339"	"0"
"132"	"120"	"33"	"154"	"15"	"322"	"12"	"4"	"4"	"1"	"4"	"3"	"1"	"3"	"10"	"566"	"0"	"9"	"575"	"0"
"133"	"121"	"29"	"38"	"1"	"158"	"13"	"3"	"4"	"0"	"2"	"3"	"2"	"4"	"10"	"267"	"0"	"8"	"275"	"0"
"134"	"122"	"60"	"146"	"5"	"361"	"25"	"7"	"6"	"5"	"0"	"5"	"4"	"1"	"35"	"660"	"0"	"6"	"666"	"0"
"135"	"123"	"117"	"224"	"8"	"175"	"17"	"1"	"1"	"2"	"3"	"0"	"1"	"1"	"129"	"679"	"0"	"12"	"691"	"0"
"136"	"124"	"158"	"37"	"6"	"197"	"16"	"1"	"2"	"0"	"0"	"0"	"2"	"1"	"2"	"422"	"0"	"1"	"423"	"0"
"137"	"125"	"125"	"247"	"12"	"98"	"28"	"4"	"4"	"4"	"1"	"2"	"4"	"3"	"4"	"536"	"0"	"5"	"541"	"0"
"138"	"125A"	"23"	"381"	"7"	"12"	"3"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"1"	"432"	"0"	"4"	"436"	"0"
"139"	"126"	"244"	"13"	"1"	"126"	"9"	"2"	"1"	"1"	"0"	"1"	"1"	"0"	"9"	"408"	"0"	"10"	"418"	"0"
"140"	"127"	"39"	"104"	"7"	"127"	"10"	"3"	"2"	"1"	"2"	"5"	"3"	"3"	"6"	"312"	"0"	"9"	"321"	"0"
"141"	"128"	"51"	"48"	"8"	"281"	"22"	"2"	"9"	"5"	"5"	"8"	"6"	"7"	"11"	"463"	"0"	"4"	"467"	"0"
"142"	"129"	"44"	"398"	"17"	"67"	"8"	"1"	"13"	"0"	"2"	"2"	"4"	"4"	"14"	"574"	"0"	"17"	"591"	"0"
"143"	"130"	"119"	"75"	"5"	"199"	"22"	"4"	"3"	"5"	"6"	"5"	"1"	"2"	"5"	"451"	"0"	"7"	"458"	"0"
"144"	"131"	"136"	"70"	"4"	"158"	"38"	"3"	"7"	"4"	"5"	"9"	"6"	"4"	"29"	"473"	"0"	"29"	"502"	"0"
"145"	"132"	"21"	"16"	"6"	"277"	"19"	"6"	"6"	"3"	"1"	"1"	"4"	"2"	"2"	"364"	"0"	"1"	"365"	"0"
"146"	"133"	"27"	"16"	"21"	"404"	"17"	"3"	"3"	"3"	"1"	"0"	"1"	"5"	"3"	"504"	"0"	"5"	"509"	"0"
"147"	"134"	"147"	"63"	"4"	"73"	"14"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"6"	"313"	"0"	"2"	"315"	"0"
"148"	"135"	"3"	"1"	"0"	"310"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"3"	"320"	"0"	"2"	"322"	"0"
"149"	"136"	"40"	"58"	"59"	"267"	"20"	"2"	"5"	"6"	"2"	"4"	"4"	"6"	"8"	"481"	"0"	"13"	"494"	"0"
"150"	"137"	"38"	"186"	"8"	"125"	"20"	"1"	"7"	"3"	"5"	"7"	"3"	"8"	"6"	"417"	"0"	"6"	"423"	"0"
"151"	"138"	"59"	"97"	"16"	"378"	"14"	"2"	"7"	"3"	"2"	"6"	"4"	"5"	"2"	"595"	"0"	"13"	"608"	"0"
"152"	"139"	"43"	"25"	"0"	"154"	"5"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"233"	"0"	"2"	"235"	"0"
"153"	"140"	"148"	"53"	"2"	"31"	"9"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"4"	"250"	"0"	"10"	"260"	"0"
"154"	"141"	"230"	"82"	"6"	"157"	"14"	"2"	"3"	"5"	"3"	"6"	"0"	"1"	"2"	"511"	"0"	"11"	"522"	"0"
"155"	"142"	"21"	"28"	"4"	"294"	"7"	"3"	"6"	"1"	"0"	"3"	"3"	"5"	"2"	"377"	"0"	"12"	"389"	"0"
"156"	"143"	"21"	"72"	"1"	"174"	"9"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"281"	"0"	"3"	"284"	"0"
"157"	"144"	"7"	"18"	"1"	"420"	"4"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"4"	"459"	"0"	"0"	"459"	"0"
"158"	"145"	"31"	"33"	"1"	"391"	"7"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"2"	"469"	"0"	"2"	"471"	"0"
"159"	"146"	"138"	"44"	"7"	"222"	"16"	"4"	"6"	"3"	"1"	"3"	"3"	"0"	"18"	"465"	"0"	"9"	"474"	"0"
"160"	"147"	"16"	"7"	"3"	"243"	"19"	"1"	"0"	"1"	"3"	"3"	"2"	"1"	"9"	"308"	"0"	"2"	"310"	"0"
"161"	"148"	"82"	"6"	"19"	"183"	"16"	"1"	"4"	"1"	"2"	"1"	"5"	"2"	"3"	"325"	"0"	"8"	"333"	"0"
"162"	"149"	"7"	"141"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"159"	"0"	"1"	"160"	"0"
"163"	"150"	"6"	"97"	"8"	"45"	"8"	"0"	"4"	"4"	"3"	"2"	"2"	"3"	"15"	"197"	"0"	"9"	"206"	"0"
"164"	"151"	"26"	"4"	"4"	"269"	"9"	"3"	"6"	"1"	"4"	"7"	"9"	"2"	"7"	"351"	"0"	"13"	"364"	"0"
"165"	"152"	"1"	"50"	"6"	"524"	"11"	"0"	"2"	"1"	"0"	"1"	"2"	"1"	"0"	"599"	"0"	"2"	"601"	"0"
"166"	"153"	"27"	"94"	"17"	"353"	"21"	"1"	"11"	"1"	"1"	"1"	"6"	"0"	"4"	"537"	"0"	"3"	"540"	"0"
"167"	"154"	"59"	"21"	"4"	"56"	"18"	"2"	"1"	"3"	"2"	"1"	"1"	"2"	"3"	"173"	"0"	"4"	"177"	"0"
"168"	"155"	"121"	"26"	"11"	"157"	"48"	"3"	"9"	"5"	"3"	"7"	"3"	"3"	"81"	"477"	"0"	"12"	"489"	"0"
"169"	"156"	"19"	"262"	"12"	"86"	"6"	"6"	"7"	"1"	"1"	"3"	"4"	"4"	"12"	"423"	"0"	"8"	"431"	"0"
"170"	"157"	"50"	"172"	"4"	"244"	"16"	"3"	"2"	"2"	"2"	"6"	"4"	"1"	"7"	"513"	"0"	"12"	"525"	"0"
"171"	"158"	"22"	"188"	"9"	"68"	"12"	"2"	"4"	"2"	"0"	"1"	"5"	"3"	"11"	"327"	"0"	"9"	"336"	"0"
"172"	"159"	"243"	"25"	"27"	"166"	"93"	"10"	"4"	"5"	"7"	"19"	"4"	"9"	"52"	"664"	"0"	"22"	"686"	"0"
