"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"42"	"261"	"614"	"9"	"3"	"3"	"1"	"4"	"4"	"1"	"0"	"0"	"5"	"3"	"1"	"951"	"0"	"3"	"954"	"0"
"23"	"11"	"50"	"9"	"153"	"5"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"1"	"1"	"5"	"0"	"228"	"0"	"1"	"229"	"0"
"24"	"12"	"84"	"12"	"457"	"2"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"5"	"9"	"0"	"574"	"0"	"6"	"580"	"0"
"25"	"13"	"41"	"33"	"476"	"6"	"0"	"1"	"2"	"2"	"1"	"2"	"1"	"0"	"2"	"4"	"0"	"571"	"0"	"3"	"574"	"0"
"26"	"14"	"59"	"28"	"390"	"8"	"1"	"5"	"1"	"2"	"1"	"3"	"2"	"3"	"6"	"11"	"3"	"523"	"0"	"11"	"534"	"0"
"27"	"15"	"19"	"416"	"256"	"10"	"0"	"3"	"0"	"2"	"0"	"2"	"2"	"1"	"2"	"10"	"13"	"736"	"0"	"3"	"739"	"0"
"28"	"16"	"72"	"97"	"491"	"15"	"5"	"5"	"2"	"3"	"4"	"1"	"8"	"10"	"12"	"23"	"10"	"758"	"0"	"17"	"775"	"0"
"29"	"17"	"9"	"17"	"229"	"7"	"1"	"2"	"1"	"0"	"2"	"1"	"1"	"3"	"3"	"5"	"0"	"281"	"0"	"9"	"290"	"0"
"30"	"18"	"52"	"69"	"447"	"13"	"3"	"5"	"2"	"4"	"4"	"3"	"1"	"4"	"5"	"9"	"2"	"623"	"0"	"5"	"628"	"0"
"31"	"19"	"42"	"72"	"351"	"4"	"1"	"1"	"1"	"0"	"2"	"2"	"0"	"2"	"6"	"2"	"4"	"490"	"0"	"3"	"493"	"0"
"32"	"20"	"153"	"90"	"274"	"7"	"0"	"6"	"6"	"3"	"3"	"2"	"0"	"5"	"13"	"10"	"5"	"577"	"0"	"13"	"590"	"0"
"33"	"21"	"94"	"129"	"342"	"4"	"1"	"3"	"6"	"2"	"3"	"3"	"1"	"4"	"3"	"4"	"1"	"600"	"0"	"4"	"604"	"0"
"34"	"22"	"74"	"72"	"603"	"2"	"1"	"7"	"2"	"0"	"2"	"1"	"1"	"2"	"5"	"6"	"6"	"784"	"0"	"6"	"790"	"0"
"35"	"23"	"72"	"362"	"416"	"7"	"3"	"1"	"5"	"2"	"5"	"2"	"2"	"4"	"5"	"4"	"1"	"891"	"0"	"8"	"899"	"0"
"36"	"24"	"28"	"784"	"72"	"5"	"1"	"5"	"0"	"2"	"2"	"2"	"3"	"2"	"3"	"6"	"17"	"932"	"0"	"19"	"951"	"0"
"37"	"25"	"111"	"176"	"494"	"12"	"4"	"13"	"5"	"6"	"8"	"7"	"8"	"7"	"20"	"14"	"19"	"904"	"0"	"30"	"934"	"0"
"38"	"26"	"61"	"193"	"41"	"2"	"0"	"2"	"0"	"2"	"2"	"2"	"2"	"1"	"2"	"0"	"3"	"313"	"0"	"8"	"321"	"0"
"39"	"27"	"48"	"274"	"515"	"3"	"2"	"1"	"1"	"2"	"2"	"1"	"0"	"0"	"2"	"3"	"0"	"854"	"0"	"4"	"858"	"0"
"40"	"28"	"133"	"272"	"497"	"11"	"2"	"4"	"3"	"0"	"2"	"3"	"0"	"4"	"5"	"7"	"10"	"953"	"0"	"18"	"971"	"0"
"41"	"29"	"18"	"73"	"567"	"14"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"5"	"5"	"16"	"3"	"706"	"0"	"4"	"710"	"0"
"42"	"30"	"27"	"402"	"207"	"6"	"2"	"1"	"1"	"2"	"1"	"4"	"3"	"5"	"5"	"5"	"6"	"677"	"0"	"11"	"688"	"0"
"43"	"31"	"32"	"391"	"101"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"2"	"534"	"0"	"4"	"538"	"0"
"44"	"32"	"18"	"388"	"63"	"2"	"0"	"2"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"482"	"0"	"0"	"482"	"0"
"45"	"33"	"36"	"306"	"15"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"366"	"0"	"1"	"367"	"0"
"46"	"34"	"47"	"48"	"496"	"3"	"0"	"3"	"2"	"0"	"1"	"2"	"3"	"1"	"4"	"4"	"1"	"615"	"0"	"6"	"621"	"0"
"47"	"35"	"73"	"140"	"737"	"14"	"1"	"3"	"2"	"1"	"2"	"1"	"3"	"4"	"4"	"12"	"2"	"999"	"0"	"8"	"1007"	"0"
"48"	"36"	"31"	"23"	"425"	"13"	"4"	"3"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"5"	"2"	"511"	"0"	"1"	"512"	"0"
"49"	"37"	"7"	"122"	"300"	"17"	"0"	"2"	"2"	"2"	"2"	"0"	"0"	"4"	"1"	"0"	"4"	"463"	"0"	"5"	"468"	"0"
"50"	"38"	"20"	"146"	"355"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"1"	"534"	"0"	"2"	"536"	"0"
"51"	"39"	"102"	"30"	"239"	"7"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"383"	"0"	"0"	"383"	"0"
"52"	"40"	"114"	"187"	"153"	"2"	"5"	"1"	"1"	"0"	"3"	"4"	"2"	"5"	"13"	"7"	"8"	"505"	"0"	"23"	"528"	"0"
"53"	"41"	"56"	"397"	"440"	"8"	"1"	"4"	"5"	"2"	"1"	"2"	"0"	"0"	"2"	"7"	"6"	"931"	"0"	"1"	"932"	"0"
"54"	"42"	"75"	"117"	"496"	"12"	"3"	"17"	"3"	"4"	"6"	"3"	"4"	"2"	"2"	"7"	"18"	"769"	"0"	"1"	"770"	"0"
"55"	"43"	"48"	"209"	"563"	"26"	"3"	"4"	"1"	"1"	"2"	"12"	"3"	"15"	"13"	"28"	"17"	"945"	"0"	"24"	"969"	"0"
"56"	"44"	"104"	"127"	"680"	"17"	"1"	"2"	"0"	"3"	"1"	"2"	"3"	"4"	"12"	"13"	"23"	"992"	"0"	"8"	"1000"	"0"
"57"	"45"	"126"	"38"	"382"	"18"	"6"	"15"	"4"	"8"	"3"	"1"	"1"	"2"	"6"	"4"	"6"	"620"	"0"	"1"	"621"	"0"
"58"	"46"	"72"	"202"	"235"	"3"	"2"	"5"	"1"	"1"	"2"	"1"	"1"	"1"	"4"	"4"	"9"	"543"	"0"	"7"	"550"	"0"
"59"	"46A"	"129"	"95"	"296"	"6"	"1"	"3"	"2"	"5"	"1"	"2"	"2"	"5"	"7"	"14"	"7"	"575"	"0"	"12"	"587"	"0"
"60"	"47"	"76"	"33"	"112"	"5"	"1"	"7"	"1"	"1"	"1"	"1"	"0"	"2"	"2"	"4"	"3"	"249"	"0"	"9"	"258"	"0"
"61"	"48"	"37"	"230"	"534"	"17"	"2"	"2"	"4"	"3"	"2"	"1"	"0"	"1"	"2"	"6"	"8"	"849"	"0"	"2"	"851"	"0"
"62"	"49"	"97"	"180"	"563"	"8"	"2"	"8"	"0"	"0"	"3"	"3"	"1"	"3"	"10"	"18"	"3"	"899"	"0"	"13"	"912"	"0"
"63"	"50"	"45"	"42"	"478"	"5"	"3"	"3"	"0"	"1"	"0"	"1"	"1"	"2"	"3"	"11"	"2"	"597"	"0"	"4"	"601"	"0"
"64"	"51"	"24"	"129"	"413"	"5"	"1"	"1"	"0"	"1"	"3"	"3"	"0"	"3"	"6"	"3"	"5"	"597"	"0"	"4"	"601"	"0"
"65"	"52"	"51"	"379"	"337"	"7"	"3"	"3"	"0"	"2"	"1"	"3"	"1"	"1"	"5"	"4"	"4"	"801"	"0"	"2"	"803"	"0"
"66"	"53"	"22"	"20"	"287"	"5"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"6"	"1"	"347"	"0"	"0"	"347"	"0"
"67"	"54"	"101"	"189"	"237"	"6"	"3"	"2"	"1"	"1"	"2"	"1"	"0"	"0"	"3"	"8"	"11"	"565"	"0"	"12"	"577"	"0"
"68"	"54A"	"92"	"178"	"164"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"442"	"0"	"6"	"448"	"0"
"69"	"55"	"36"	"138"	"332"	"5"	"1"	"3"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"1"	"2"	"525"	"0"	"1"	"526"	"0"
"70"	"56"	"36"	"81"	"272"	"4"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"5"	"12"	"4"	"422"	"0"	"4"	"426"	"0"
"71"	"57"	"84"	"182"	"241"	"4"	"0"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"2"	"2"	"2"	"522"	"0"	"5"	"527"	"0"
"72"	"58"	"58"	"61"	"143"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"270"	"0"	"1"	"271"	"0"
"73"	"59"	"84"	"102"	"633"	"4"	"2"	"2"	"0"	"0"	"2"	"0"	"0"	"1"	"7"	"10"	"5"	"852"	"0"	"6"	"858"	"0"
"74"	"60"	"72"	"158"	"411"	"4"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"4"	"3"	"2"	"658"	"0"	"5"	"663"	"0"
"75"	"61"	"66"	"81"	"735"	"8"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"3"	"5"	"9"	"1"	"912"	"0"	"6"	"918"	"0"
"76"	"62"	"48"	"69"	"335"	"2"	"2"	"5"	"2"	"2"	"1"	"0"	"1"	"1"	"2"	"4"	"6"	"480"	"0"	"7"	"487"	"0"
"77"	"63"	"44"	"329"	"53"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"4"	"1"	"2"	"5"	"442"	"0"	"1"	"443"	"0"
"78"	"63A"	"31"	"333"	"34"	"0"	"0"	"0"	"6"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"2"	"412"	"0"	"0"	"412"	"0"
"79"	"64"	"46"	"289"	"59"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"397"	"0"	"0"	"397"	"0"
"80"	"65"	"54"	"306"	"247"	"2"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"622"	"0"	"4"	"626"	"0"
"81"	"66"	"36"	"144"	"363"	"5"	"0"	"2"	"0"	"0"	"1"	"0"	"5"	"0"	"1"	"3"	"1"	"561"	"0"	"3"	"564"	"0"
"82"	"67"	"23"	"226"	"257"	"11"	"1"	"2"	"0"	"0"	"1"	"1"	"2"	"0"	"3"	"2"	"9"	"538"	"0"	"4"	"542"	"0"
"83"	"68"	"27"	"100"	"401"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"538"	"0"	"1"	"539"	"0"
"84"	"69"	"70"	"189"	"392"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"1"	"1"	"662"	"0"	"3"	"665"	"0"
"85"	"70"	"34"	"100"	"507"	"3"	"0"	"10"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"660"	"0"	"1"	"661"	"0"
"86"	"71"	"33"	"38"	"570"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"2"	"651"	"0"	"3"	"654"	"0"
"87"	"72"	"47"	"137"	"448"	"1"	"1"	"4"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"3"	"1"	"648"	"0"	"11"	"659"	"0"
"88"	"73"	"44"	"61"	"353"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"463"	"0"	"4"	"467"	"0"
"89"	"74"	"53"	"442"	"377"	"1"	"0"	"6"	"1"	"1"	"1"	"0"	"2"	"0"	"3"	"5"	"4"	"896"	"0"	"2"	"898"	"0"
"90"	"75"	"56"	"251"	"404"	"7"	"0"	"9"	"2"	"0"	"2"	"0"	"4"	"0"	"2"	"0"	"1"	"738"	"0"	"5"	"743"	"0"
"91"	"76"	"42"	"132"	"263"	"6"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"6"	"2"	"455"	"0"	"0"	"455"	"0"
"92"	"77"	"31"	"60"	"591"	"1"	"0"	"9"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"1"	"3"	"701"	"0"	"1"	"702"	"0"
"93"	"78"	"93"	"398"	"141"	"1"	"0"	"4"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"4"	"6"	"650"	"0"	"8"	"658"	"0"
"94"	"79"	"16"	"148"	"327"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"7"	"0"	"0"	"0"	"2"	"503"	"0"	"2"	"505"	"0"
"95"	"80"	"94"	"253"	"281"	"3"	"2"	"4"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"0"	"3"	"649"	"0"	"2"	"651"	"0"
"96"	"81"	"36"	"34"	"819"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"6"	"0"	"2"	"2"	"0"	"903"	"0"	"2"	"905"	"0"
"97"	"82"	"52"	"87"	"515"	"2"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"664"	"0"	"3"	"667"	"0"
"98"	"83"	"71"	"60"	"579"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"0"	"718"	"0"	"2"	"720"	"0"
"99"	"84"	"33"	"23"	"508"	"10"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"4"	"4"	"0"	"589"	"0"	"0"	"589"	"0"
"100"	"85"	"53"	"63"	"367"	"3"	"2"	"4"	"0"	"1"	"0"	"0"	"0"	"3"	"3"	"4"	"0"	"503"	"0"	"2"	"505"	"0"
"101"	"86"	"61"	"93"	"343"	"10"	"1"	"2"	"3"	"0"	"1"	"4"	"0"	"0"	"5"	"6"	"3"	"532"	"0"	"14"	"546"	"0"
"102"	"87"	"87"	"101"	"347"	"6"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"2"	"1"	"5"	"5"	"560"	"0"	"4"	"564"	"0"
"103"	"88"	"99"	"278"	"502"	"5"	"2"	"4"	"0"	"0"	"1"	"1"	"1"	"2"	"5"	"6"	"4"	"910"	"0"	"4"	"914"	"0"
"104"	"89"	"85"	"85"	"477"	"3"	"3"	"6"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"4"	"3"	"672"	"0"	"3"	"675"	"0"
"105"	"90"	"96"	"99"	"753"	"8"	"3"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"3"	"8"	"2"	"978"	"0"	"3"	"981"	"0"
"106"	"91"	"90"	"110"	"375"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"583"	"0"	"3"	"586"	"0"
"107"	"92"	"59"	"61"	"368"	"5"	"1"	"3"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"2"	"0"	"505"	"0"	"1"	"506"	"0"
"108"	"93"	"74"	"54"	"253"	"6"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"3"	"398"	"0"	"5"	"403"	"0"
"109"	"94"	"70"	"149"	"321"	"4"	"2"	"4"	"0"	"0"	"1"	"3"	"2"	"0"	"1"	"1"	"3"	"561"	"0"	"6"	"567"	"0"
"110"	"95"	"67"	"303"	"81"	"2"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"462"	"0"	"2"	"464"	"0"
"111"	"95A"	"92"	"374"	"59"	"0"	"0"	"5"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"3"	"7"	"543"	"0"	"2"	"545"	"0"
"112"	"96"	"27"	"86"	"362"	"2"	"0"	"8"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"486"	"0"	"4"	"490"	"0"
"113"	"97"	"89"	"852"	"56"	"2"	"0"	"3"	"6"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"3"	"1016"	"0"	"1"	"1017"	"0"
"114"	"98"	"26"	"124"	"257"	"4"	"0"	"3"	"1"	"0"	"4"	"0"	"0"	"2"	"1"	"2"	"1"	"425"	"0"	"1"	"426"	"0"
"115"	"99"	"42"	"217"	"242"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"506"	"0"	"1"	"507"	"0"
"116"	"100"	"62"	"43"	"275"	"0"	"0"	"5"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"390"	"0"	"4"	"394"	"0"
"117"	"100A"	"94"	"36"	"252"	"2"	"1"	"7"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"1"	"399"	"0"	"2"	"401"	"0"
"118"	"101"	"80"	"84"	"197"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"370"	"0"	"7"	"377"	"0"
"119"	"101A"	"87"	"73"	"281"	"2"	"0"	"5"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"5"	"3"	"462"	"0"	"2"	"464"	"0"
"120"	"102"	"122"	"37"	"323"	"2"	"0"	"4"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"492"	"0"	"2"	"494"	"0"
"121"	"103"	"80"	"36"	"243"	"2"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"368"	"0"	"3"	"371"	"0"
"122"	"104"	"67"	"52"	"436"	"2"	"0"	"11"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"574"	"0"	"5"	"579"	"0"
"123"	"105"	"15"	"51"	"266"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"339"	"0"	"3"	"342"	"0"
"124"	"106"	"12"	"87"	"306"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"410"	"0"	"0"	"410"	"0"
"125"	"107"	"51"	"85"	"425"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"570"	"0"	"3"	"573"	"0"
"126"	"108"	"116"	"186"	"409"	"7"	"0"	"3"	"1"	"1"	"0"	"2"	"0"	"0"	"3"	"5"	"3"	"736"	"0"	"2"	"738"	"0"
"127"	"109"	"32"	"56"	"321"	"10"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"428"	"0"	"2"	"430"	"0"
"128"	"110"	"7"	"80"	"344"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"439"	"0"	"3"	"442"	"0"
"129"	"111"	"45"	"43"	"271"	"2"	"0"	"7"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"371"	"0"	"1"	"372"	"0"
"130"	"112"	"42"	"142"	"292"	"0"	"0"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"488"	"0"	"3"	"491"	"0"
"131"	"113"	"36"	"162"	"170"	"1"	"0"	"8"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"1"	"5"	"388"	"0"	"0"	"388"	"0"
"132"	"113A"	"13"	"63"	"285"	"0"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"371"	"0"	"3"	"374"	"0"
"133"	"114"	"67"	"149"	"492"	"2"	"0"	"6"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"3"	"725"	"0"	"2"	"727"	"0"
"134"	"115"	"62"	"150"	"354"	"1"	"0"	"3"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"2"	"3"	"580"	"0"	"1"	"581"	"0"
"135"	"116"	"47"	"157"	"380"	"6"	"0"	"10"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"606"	"0"	"2"	"608"	"0"
"136"	"117"	"22"	"57"	"263"	"2"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"350"	"0"	"1"	"351"	"0"
"137"	"118"	"75"	"101"	"304"	"0"	"0"	"6"	"2"	"0"	"1"	"1"	"4"	"0"	"5"	"5"	"3"	"507"	"0"	"3"	"510"	"0"
"138"	"119"	"33"	"129"	"216"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"387"	"0"	"6"	"393"	"0"
"139"	"120"	"39"	"103"	"181"	"1"	"0"	"6"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"1"	"337"	"0"	"1"	"338"	"0"
"140"	"121"	"49"	"58"	"330"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"443"	"0"	"3"	"446"	"0"
"141"	"122"	"67"	"26"	"231"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"331"	"0"	"3"	"334"	"0"
"142"	"123"	"52"	"29"	"242"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"328"	"0"	"2"	"330"	"0"
"143"	"123A"	"95"	"18"	"205"	"2"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"327"	"0"	"0"	"327"	"0"
"144"	"124"	"143"	"20"	"239"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"406"	"0"	"6"	"412"	"0"
"145"	"125"	"82"	"69"	"257"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"4"	"419"	"0"	"5"	"424"	"0"
"146"	"126"	"67"	"144"	"267"	"1"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"4"	"2"	"5"	"496"	"0"	"7"	"503"	"0"
"147"	"127"	"103"	"55"	"320"	"2"	"0"	"2"	"0"	"4"	"0"	"0"	"0"	"1"	"3"	"3"	"1"	"494"	"0"	"1"	"495"	"0"
"148"	"128"	"119"	"36"	"340"	"4"	"0"	"6"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"508"	"0"	"2"	"510"	"0"
"149"	"129"	"105"	"294"	"141"	"2"	"2"	"15"	"0"	"2"	"2"	"0"	"1"	"0"	"2"	"1"	"7"	"574"	"0"	"1"	"575"	"0"
"150"	"130"	"50"	"217"	"70"	"1"	"0"	"6"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"350"	"0"	"5"	"355"	"0"
"151"	"131"	"185"	"141"	"305"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"4"	"5"	"653"	"0"	"3"	"656"	"0"
"152"	"132"	"41"	"106"	"314"	"9"	"1"	"6"	"1"	"1"	"1"	"1"	"1"	"2"	"5"	"5"	"0"	"494"	"0"	"1"	"495"	"0"
"153"	"133"	"31"	"58"	"295"	"7"	"0"	"3"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"5"	"0"	"402"	"0"	"1"	"403"	"0"
"154"	"134"	"89"	"138"	"421"	"4"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"1"	"4"	"9"	"2"	"682"	"0"	"3"	"685"	"0"
"155"	"135"	"39"	"123"	"272"	"4"	"2"	"1"	"0"	"2"	"2"	"2"	"0"	"0"	"2"	"2"	"2"	"453"	"0"	"6"	"459"	"0"
"156"	"135A"	"38"	"153"	"319"	"4"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"3"	"2"	"525"	"0"	"1"	"526"	"0"
