"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"13"	"150"	"91"	"13"	"483"	"9"	"64"	"6"	"22"	"9"	"9"	"4"	"860"	"0"	"12"	"872"	"0"
"27"	"14"	"301"	"73"	"5"	"194"	"6"	"55"	"4"	"28"	"5"	"4"	"6"	"681"	"0"	"15"	"696"	"0"
"28"	"15"	"172"	"75"	"15"	"495"	"10"	"38"	"6"	"6"	"3"	"7"	"4"	"831"	"0"	"8"	"839"	"0"
"29"	"16"	"150"	"51"	"17"	"526"	"7"	"24"	"6"	"9"	"8"	"4"	"5"	"807"	"0"	"10"	"817"	"0"
"30"	"17"	"346"	"118"	"4"	"200"	"2"	"23"	"5"	"7"	"6"	"3"	"4"	"718"	"0"	"8"	"726"	"0"
"31"	"18"	"97"	"80"	"15"	"489"	"6"	"26"	"2"	"8"	"7"	"7"	"9"	"746"	"0"	"3"	"749"	"0"
"32"	"19"	"59"	"89"	"18"	"512"	"18"	"39"	"9"	"5"	"12"	"11"	"15"	"787"	"0"	"31"	"818"	"0"
"33"	"20"	"230"	"187"	"8"	"415"	"5"	"72"	"4"	"11"	"3"	"9"	"5"	"949"	"0"	"18"	"967"	"0"
"34"	"21"	"190"	"109"	"5"	"279"	"10"	"50"	"8"	"8"	"7"	"8"	"1"	"675"	"0"	"2"	"677"	"0"
"35"	"22"	"270"	"63"	"16"	"121"	"6"	"18"	"2"	"3"	"3"	"3"	"2"	"507"	"0"	"2"	"509"	"0"
"36"	"23"	"451"	"45"	"8"	"158"	"9"	"22"	"5"	"5"	"8"	"6"	"6"	"723"	"0"	"24"	"747"	"0"
"37"	"24"	"334"	"149"	"11"	"173"	"5"	"78"	"9"	"14"	"11"	"12"	"6"	"802"	"0"	"14"	"816"	"0"
"38"	"25"	"216"	"44"	"7"	"68"	"2"	"21"	"2"	"3"	"4"	"7"	"5"	"379"	"0"	"19"	"398"	"0"
"39"	"26"	"216"	"25"	"6"	"355"	"6"	"21"	"1"	"4"	"5"	"8"	"4"	"651"	"0"	"5"	"656"	"0"
"40"	"27"	"49"	"39"	"4"	"503"	"7"	"19"	"2"	"3"	"6"	"5"	"3"	"640"	"0"	"12"	"652"	"0"
"41"	"28"	"432"	"116"	"25"	"349"	"7"	"39"	"8"	"11"	"5"	"3"	"6"	"1001"	"0"	"11"	"1012"	"0"
"42"	"29"	"167"	"139"	"12"	"405"	"9"	"70"	"10"	"6"	"13"	"8"	"8"	"847"	"0"	"17"	"864"	"0"
"43"	"30"	"249"	"33"	"13"	"360"	"1"	"18"	"3"	"8"	"5"	"5"	"6"	"701"	"0"	"28"	"729"	"0"
"44"	"31"	"397"	"225"	"5"	"99"	"7"	"57"	"12"	"5"	"4"	"5"	"7"	"823"	"0"	"14"	"837"	"0"
"45"	"32"	"110"	"24"	"7"	"298"	"7"	"7"	"3"	"5"	"14"	"5"	"1"	"481"	"0"	"11"	"492"	"0"
"46"	"33"	"232"	"121"	"4"	"130"	"5"	"34"	"4"	"3"	"3"	"3"	"5"	"544"	"0"	"8"	"552"	"0"
"47"	"34"	"73"	"60"	"11"	"176"	"6"	"29"	"2"	"1"	"1"	"1"	"1"	"361"	"0"	"2"	"363"	"0"
"48"	"35"	"28"	"49"	"5"	"217"	"2"	"25"	"2"	"5"	"6"	"6"	"5"	"350"	"0"	"4"	"354"	"0"
"49"	"36"	"247"	"63"	"3"	"66"	"5"	"21"	"4"	"5"	"6"	"1"	"8"	"429"	"0"	"8"	"437"	"0"
"50"	"37"	"23"	"94"	"9"	"457"	"9"	"59"	"9"	"12"	"7"	"3"	"4"	"686"	"0"	"9"	"695"	"0"
"51"	"38"	"486"	"59"	"8"	"287"	"4"	"19"	"2"	"4"	"6"	"7"	"4"	"886"	"0"	"8"	"894"	"0"
"52"	"39"	"143"	"233"	"24"	"393"	"13"	"109"	"8"	"11"	"2"	"3"	"7"	"946"	"0"	"5"	"951"	"0"
"53"	"40"	"256"	"59"	"11"	"239"	"9"	"29"	"1"	"18"	"9"	"10"	"5"	"646"	"0"	"22"	"668"	"0"
"54"	"41"	"540"	"189"	"11"	"182"	"12"	"44"	"5"	"5"	"11"	"5"	"9"	"1013"	"0"	"15"	"1028"	"0"
"55"	"42"	"235"	"159"	"4"	"366"	"9"	"96"	"5"	"6"	"7"	"7"	"5"	"899"	"0"	"8"	"907"	"0"
"56"	"43"	"273"	"44"	"4"	"172"	"9"	"41"	"8"	"5"	"9"	"6"	"4"	"575"	"0"	"14"	"589"	"0"
"57"	"44"	"102"	"75"	"9"	"223"	"9"	"67"	"12"	"5"	"7"	"8"	"4"	"521"	"0"	"24"	"545"	"0"
"58"	"45"	"83"	"76"	"11"	"236"	"14"	"53"	"3"	"5"	"10"	"4"	"5"	"500"	"0"	"20"	"520"	"0"
"59"	"46"	"78"	"122"	"3"	"198"	"7"	"77"	"5"	"4"	"4"	"2"	"2"	"502"	"0"	"2"	"504"	"0"
"60"	"47"	"61"	"64"	"6"	"294"	"9"	"53"	"8"	"7"	"6"	"9"	"4"	"521"	"0"	"8"	"529"	"0"
"61"	"48"	"324"	"90"	"13"	"122"	"9"	"52"	"2"	"9"	"3"	"1"	"4"	"629"	"0"	"15"	"644"	"0"
"62"	"49"	"427"	"90"	"6"	"197"	"11"	"49"	"6"	"9"	"4"	"4"	"5"	"808"	"0"	"10"	"818"	"0"
"63"	"50"	"48"	"66"	"4"	"266"	"6"	"53"	"6"	"7"	"3"	"3"	"3"	"465"	"0"	"12"	"477"	"0"
"64"	"51"	"271"	"41"	"18"	"426"	"12"	"22"	"2"	"7"	"7"	"6"	"5"	"817"	"0"	"22"	"839"	"0"
"65"	"52"	"53"	"30"	"8"	"383"	"17"	"24"	"7"	"4"	"8"	"9"	"9"	"552"	"0"	"18"	"570"	"0"
"66"	"53"	"121"	"57"	"7"	"200"	"8"	"60"	"7"	"12"	"8"	"5"	"15"	"500"	"0"	"17"	"517"	"0"
"67"	"53A"	"87"	"29"	"5"	"265"	"8"	"27"	"2"	"4"	"13"	"14"	"6"	"460"	"0"	"30"	"490"	"0"
"68"	"54"	"88"	"19"	"8"	"397"	"9"	"35"	"5"	"7"	"6"	"8"	"10"	"592"	"0"	"15"	"607"	"0"
"69"	"55"	"63"	"17"	"3"	"296"	"2"	"7"	"0"	"1"	"3"	"1"	"0"	"393"	"0"	"3"	"396"	"0"
"70"	"56"	"94"	"41"	"10"	"320"	"10"	"31"	"4"	"2"	"13"	"4"	"5"	"534"	"0"	"12"	"546"	"0"
"71"	"57"	"54"	"93"	"4"	"360"	"9"	"37"	"4"	"3"	"5"	"3"	"0"	"572"	"0"	"6"	"578"	"0"
"72"	"58"	"183"	"68"	"3"	"238"	"5"	"22"	"2"	"1"	"1"	"0"	"3"	"526"	"0"	"1"	"527"	"0"
"73"	"59"	"13"	"64"	"2"	"166"	"2"	"12"	"2"	"2"	"2"	"1"	"9"	"275"	"0"	"6"	"281"	"0"
"74"	"60"	"450"	"3"	"1"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"461"	"0"	"4"	"465"	"0"
"75"	"61"	"117"	"50"	"5"	"253"	"8"	"46"	"131"	"4"	"6"	"9"	"10"	"639"	"0"	"13"	"652"	"0"
"76"	"62"	"126"	"298"	"11"	"88"	"4"	"67"	"7"	"6"	"4"	"4"	"6"	"621"	"0"	"6"	"627"	"0"
"77"	"63"	"150"	"53"	"22"	"346"	"9"	"30"	"8"	"13"	"12"	"7"	"7"	"657"	"0"	"13"	"670"	"0"
"78"	"64"	"95"	"72"	"8"	"369"	"4"	"32"	"5"	"11"	"6"	"10"	"4"	"616"	"0"	"7"	"623"	"0"
"79"	"65"	"103"	"68"	"6"	"222"	"9"	"54"	"6"	"4"	"4"	"5"	"3"	"484"	"0"	"7"	"491"	"0"
"80"	"66"	"195"	"163"	"13"	"111"	"8"	"71"	"9"	"9"	"13"	"10"	"13"	"615"	"0"	"15"	"630"	"0"
"81"	"67"	"176"	"74"	"10"	"234"	"8"	"38"	"9"	"14"	"12"	"13"	"12"	"600"	"0"	"47"	"647"	"0"
"82"	"68"	"83"	"18"	"12"	"310"	"7"	"20"	"2"	"1"	"6"	"9"	"8"	"476"	"0"	"7"	"483"	"0"
"83"	"69"	"41"	"126"	"7"	"191"	"5"	"75"	"4"	"4"	"9"	"8"	"7"	"477"	"0"	"10"	"487"	"0"
"84"	"69A"	"136"	"174"	"5"	"87"	"8"	"58"	"6"	"4"	"5"	"3"	"4"	"490"	"0"	"3"	"493"	"0"
"85"	"70"	"424"	"137"	"6"	"117"	"8"	"95"	"15"	"8"	"13"	"17"	"17"	"857"	"0"	"20"	"877"	"0"
"86"	"71"	"355"	"59"	"5"	"89"	"7"	"31"	"4"	"15"	"7"	"9"	"20"	"601"	"0"	"8"	"609"	"0"
"87"	"72"	"68"	"132"	"6"	"147"	"3"	"43"	"5"	"14"	"2"	"4"	"11"	"435"	"0"	"21"	"456"	"0"
"88"	"73"	"241"	"203"	"6"	"153"	"5"	"65"	"7"	"2"	"4"	"3"	"6"	"695"	"0"	"7"	"702"	"0"
"89"	"74"	"327"	"51"	"12"	"197"	"11"	"45"	"9"	"10"	"14"	"13"	"17"	"706"	"0"	"34"	"740"	"0"
"90"	"75"	"175"	"48"	"7"	"366"	"12"	"74"	"17"	"7"	"16"	"9"	"2"	"733"	"0"	"22"	"755"	"0"
"91"	"76"	"437"	"20"	"2"	"17"	"7"	"15"	"2"	"1"	"4"	"4"	"10"	"519"	"0"	"10"	"529"	"0"
"92"	"77"	"301"	"106"	"14"	"404"	"14"	"75"	"12"	"9"	"13"	"3"	"7"	"958"	"0"	"14"	"972"	"0"
"93"	"78"	"235"	"190"	"3"	"158"	"7"	"76"	"4"	"6"	"5"	"6"	"4"	"694"	"0"	"10"	"704"	"0"
"94"	"79"	"126"	"155"	"11"	"196"	"8"	"58"	"6"	"18"	"7"	"1"	"5"	"591"	"0"	"12"	"603"	"0"
"95"	"80"	"103"	"103"	"3"	"187"	"6"	"38"	"9"	"5"	"6"	"1"	"3"	"464"	"0"	"1"	"465"	"0"
"96"	"81"	"310"	"134"	"6"	"172"	"5"	"35"	"1"	"14"	"4"	"1"	"3"	"685"	"0"	"5"	"690"	"0"
"97"	"82"	"463"	"115"	"8"	"139"	"10"	"52"	"10"	"10"	"9"	"5"	"3"	"824"	"0"	"8"	"832"	"0"
"98"	"83"	"145"	"173"	"6"	"293"	"6"	"78"	"12"	"15"	"12"	"14"	"10"	"764"	"0"	"27"	"791"	"0"
"99"	"84"	"64"	"9"	"3"	"146"	"2"	"3"	"3"	"5"	"5"	"2"	"5"	"247"	"0"	"7"	"254"	"0"
"100"	"85"	"156"	"26"	"13"	"305"	"6"	"23"	"8"	"6"	"4"	"6"	"3"	"556"	"0"	"9"	"565"	"0"
"101"	"86"	"166"	"16"	"2"	"194"	"9"	"10"	"2"	"2"	"4"	"4"	"2"	"411"	"0"	"7"	"418"	"0"
"102"	"87"	"224"	"28"	"7"	"314"	"16"	"25"	"3"	"2"	"5"	"12"	"7"	"643"	"0"	"30"	"673"	"0"
"103"	"88"	"386"	"165"	"3"	"212"	"4"	"68"	"5"	"6"	"4"	"3"	"3"	"859"	"0"	"4"	"863"	"0"
"104"	"89"	"283"	"50"	"9"	"466"	"18"	"70"	"15"	"10"	"5"	"7"	"17"	"950"	"0"	"14"	"964"	"0"
"105"	"90"	"300"	"39"	"7"	"161"	"5"	"36"	"6"	"2"	"6"	"7"	"2"	"571"	"0"	"11"	"582"	"0"
"106"	"91"	"105"	"29"	"9"	"324"	"10"	"50"	"4"	"7"	"7"	"4"	"7"	"556"	"0"	"21"	"577"	"0"
"107"	"92"	"301"	"82"	"5"	"273"	"6"	"24"	"4"	"2"	"11"	"4"	"5"	"717"	"0"	"9"	"726"	"0"
"108"	"93"	"371"	"23"	"7"	"149"	"3"	"13"	"1"	"3"	"3"	"3"	"2"	"578"	"0"	"7"	"585"	"0"
"109"	"94"	"433"	"56"	"4"	"119"	"6"	"44"	"4"	"5"	"2"	"1"	"0"	"674"	"0"	"3"	"677"	"0"
"110"	"95"	"192"	"32"	"4"	"158"	"4"	"28"	"3"	"10"	"4"	"1"	"7"	"443"	"0"	"10"	"453"	"0"
"111"	"95A"	"108"	"59"	"7"	"221"	"7"	"70"	"4"	"8"	"7"	"5"	"4"	"500"	"0"	"12"	"512"	"0"
"112"	"96"	"282"	"132"	"6"	"199"	"8"	"74"	"5"	"5"	"5"	"2"	"5"	"723"	"0"	"19"	"742"	"0"
"113"	"97"	"317"	"88"	"6"	"142"	"7"	"36"	"8"	"4"	"7"	"1"	"11"	"627"	"0"	"27"	"654"	"0"
"114"	"98"	"84"	"225"	"19"	"270"	"8"	"124"	"5"	"12"	"5"	"5"	"1"	"758"	"0"	"2"	"760"	"0"
"115"	"99"	"285"	"40"	"6"	"169"	"4"	"47"	"6"	"8"	"7"	"11"	"3"	"586"	"0"	"17"	"603"	"0"
"116"	"100"	"295"	"194"	"9"	"113"	"7"	"109"	"11"	"10"	"6"	"4"	"8"	"766"	"0"	"12"	"778"	"0"
"117"	"101"	"53"	"28"	"6"	"422"	"6"	"36"	"5"	"3"	"7"	"3"	"7"	"576"	"0"	"1"	"577"	"0"
"118"	"102"	"130"	"27"	"4"	"341"	"6"	"28"	"5"	"7"	"6"	"6"	"8"	"568"	"0"	"8"	"576"	"0"
"119"	"103"	"184"	"119"	"14"	"428"	"9"	"69"	"9"	"5"	"8"	"10"	"5"	"860"	"0"	"8"	"868"	"0"
"120"	"104"	"313"	"70"	"2"	"140"	"4"	"23"	"2"	"7"	"3"	"8"	"4"	"576"	"0"	"14"	"590"	"0"
"121"	"105"	"254"	"62"	"8"	"225"	"2"	"28"	"9"	"8"	"8"	"7"	"9"	"620"	"0"	"22"	"642"	"0"
"122"	"106"	"165"	"40"	"4"	"96"	"1"	"27"	"0"	"1"	"2"	"5"	"1"	"342"	"0"	"2"	"344"	"0"
"123"	"107"	"486"	"113"	"6"	"147"	"6"	"60"	"9"	"7"	"4"	"4"	"5"	"847"	"0"	"7"	"854"	"0"
"124"	"108"	"142"	"39"	"7"	"361"	"4"	"33"	"1"	"1"	"5"	"2"	"3"	"598"	"0"	"4"	"602"	"0"
"125"	"109"	"572"	"220"	"15"	"112"	"11"	"81"	"12"	"10"	"8"	"13"	"6"	"1060"	"0"	"19"	"1079"	"0"
"126"	"110"	"120"	"181"	"12"	"548"	"13"	"106"	"8"	"23"	"10"	"13"	"8"	"1042"	"0"	"14"	"1056"	"0"
"127"	"111"	"20"	"214"	"11"	"271"	"22"	"86"	"8"	"8"	"2"	"4"	"10"	"656"	"0"	"8"	"664"	"0"
"128"	"112"	"49"	"163"	"3"	"281"	"9"	"76"	"10"	"2"	"6"	"5"	"9"	"613"	"0"	"6"	"619"	"0"
"129"	"113"	"30"	"122"	"3"	"295"	"6"	"73"	"5"	"14"	"6"	"11"	"16"	"581"	"0"	"24"	"605"	"0"
"130"	"114"	"42"	"203"	"8"	"334"	"14"	"94"	"17"	"10"	"10"	"12"	"21"	"765"	"0"	"39"	"804"	"0"
"131"	"115"	"156"	"202"	"10"	"219"	"14"	"127"	"10"	"10"	"15"	"12"	"23"	"798"	"0"	"33"	"831"	"0"
"132"	"116"	"362"	"123"	"11"	"125"	"7"	"71"	"11"	"10"	"10"	"5"	"18"	"753"	"0"	"24"	"777"	"0"
"133"	"117"	"191"	"162"	"14"	"255"	"12"	"54"	"5"	"10"	"10"	"10"	"13"	"736"	"0"	"22"	"758"	"0"
"134"	"118"	"159"	"155"	"10"	"212"	"9"	"120"	"8"	"9"	"5"	"3"	"7"	"697"	"0"	"11"	"708"	"0"
"135"	"119"	"163"	"91"	"12"	"224"	"5"	"78"	"4"	"10"	"2"	"3"	"1"	"593"	"0"	"6"	"599"	"0"
"136"	"120"	"102"	"179"	"10"	"337"	"9"	"150"	"18"	"15"	"5"	"10"	"11"	"846"	"0"	"33"	"879"	"0"
"137"	"121"	"134"	"138"	"7"	"236"	"5"	"146"	"7"	"29"	"5"	"11"	"13"	"731"	"0"	"30"	"761"	"0"
"138"	"122"	"133"	"83"	"5"	"232"	"3"	"46"	"4"	"10"	"8"	"3"	"6"	"533"	"0"	"7"	"540"	"0"
"139"	"123"	"62"	"117"	"6"	"274"	"5"	"78"	"13"	"10"	"8"	"10"	"7"	"590"	"0"	"13"	"603"	"0"
"140"	"124"	"50"	"53"	"5"	"354"	"6"	"53"	"13"	"18"	"11"	"6"	"9"	"578"	"0"	"23"	"601"	"0"
"141"	"125"	"108"	"66"	"17"	"481"	"5"	"70"	"5"	"9"	"16"	"13"	"13"	"803"	"0"	"25"	"828"	"0"
"142"	"126"	"434"	"58"	"4"	"117"	"2"	"19"	"1"	"3"	"8"	"3"	"0"	"649"	"0"	"7"	"656"	"0"
"143"	"126A"	"252"	"31"	"7"	"154"	"2"	"16"	"5"	"3"	"3"	"1"	"1"	"475"	"0"	"5"	"480"	"0"
"144"	"127"	"179"	"178"	"13"	"85"	"5"	"84"	"9"	"11"	"10"	"5"	"5"	"584"	"0"	"8"	"592"	"0"
"145"	"128"	"129"	"136"	"9"	"233"	"7"	"82"	"14"	"13"	"10"	"7"	"11"	"651"	"0"	"6"	"657"	"0"
"146"	"129"	"55"	"90"	"4"	"201"	"6"	"37"	"1"	"8"	"8"	"7"	"5"	"422"	"0"	"14"	"436"	"0"
"147"	"129A"	"108"	"121"	"7"	"119"	"2"	"41"	"5"	"3"	"2"	"2"	"9"	"419"	"0"	"3"	"422"	"0"
"148"	"130"	"329"	"40"	"6"	"139"	"3"	"21"	"4"	"6"	"6"	"4"	"3"	"561"	"0"	"8"	"569"	"0"
"149"	"131"	"41"	"26"	"0"	"312"	"12"	"10"	"2"	"0"	"3"	"2"	"4"	"412"	"0"	"9"	"421"	"0"
"150"	"132"	"124"	"56"	"15"	"428"	"7"	"63"	"5"	"11"	"12"	"10"	"10"	"741"	"0"	"8"	"749"	"0"
"151"	"133"	"158"	"36"	"10"	"201"	"9"	"80"	"7"	"8"	"8"	"3"	"8"	"528"	"0"	"24"	"552"	"0"
"152"	"134"	"295"	"88"	"16"	"293"	"16"	"93"	"14"	"15"	"15"	"9"	"19"	"873"	"0"	"40"	"913"	"0"
"153"	"135"	"157"	"112"	"9"	"125"	"4"	"86"	"4"	"7"	"6"	"4"	"2"	"516"	"0"	"5"	"521"	"0"
"154"	"135A"	"29"	"285"	"9"	"171"	"5"	"42"	"2"	"3"	"1"	"0"	"1"	"548"	"0"	"2"	"550"	"0"
"155"	"136"	"77"	"126"	"20"	"449"	"10"	"46"	"6"	"8"	"2"	"3"	"4"	"751"	"0"	"3"	"754"	"0"
"156"	"137"	"317"	"24"	"8"	"299"	"7"	"15"	"4"	"2"	"6"	"3"	"8"	"693"	"0"	"18"	"711"	"0"
"157"	"138"	"372"	"23"	"9"	"325"	"11"	"22"	"5"	"8"	"9"	"9"	"8"	"801"	"0"	"26"	"827"	"0"
"158"	"139"	"68"	"96"	"18"	"601"	"17"	"54"	"10"	"2"	"10"	"9"	"4"	"889"	"0"	"8"	"897"	"0"
"159"	"140"	"640"	"37"	"9"	"27"	"5"	"11"	"5"	"3"	"6"	"4"	"3"	"750"	"0"	"10"	"760"	"0"
"160"	"141"	"56"	"272"	"11"	"274"	"6"	"50"	"7"	"5"	"5"	"3"	"8"	"697"	"0"	"11"	"708"	"0"
"161"	"142"	"18"	"69"	"1"	"215"	"2"	"26"	"4"	"9"	"1"	"1"	"8"	"354"	"0"	"7"	"361"	"0"
"162"	"143"	"130"	"119"	"6"	"273"	"6"	"56"	"3"	"17"	"4"	"4"	"3"	"621"	"0"	"2"	"623"	"0"
"163"	"144"	"86"	"130"	"4"	"119"	"2"	"61"	"2"	"14"	"6"	"6"	"3"	"433"	"0"	"4"	"437"	"0"
"164"	"145"	"16"	"100"	"10"	"186"	"7"	"62"	"6"	"11"	"5"	"16"	"6"	"425"	"0"	"19"	"444"	"0"
"165"	"145A"	"55"	"198"	"5"	"148"	"4"	"83"	"11"	"3"	"1"	"7"	"1"	"516"	"0"	"9"	"525"	"0"
"166"	"146"	"27"	"24"	"9"	"460"	"8"	"21"	"8"	"6"	"3"	"3"	"3"	"572"	"0"	"5"	"577"	"0"
"167"	"146A"	"152"	"20"	"1"	"243"	"10"	"11"	"5"	"0"	"4"	"8"	"2"	"456"	"0"	"7"	"463"	"0"
"168"	"147"	"278"	"74"	"6"	"112"	"2"	"35"	"3"	"3"	"3"	"1"	"2"	"519"	"0"	"4"	"523"	"0"
"169"	"148"	"126"	"112"	"5"	"261"	"9"	"79"	"8"	"8"	"2"	"6"	"14"	"630"	"0"	"7"	"637"	"0"
"170"	"149"	"205"	"52"	"6"	"177"	"6"	"19"	"7"	"4"	"8"	"5"	"4"	"493"	"0"	"11"	"504"	"0"
"171"	"149A"	"359"	"44"	"6"	"144"	"3"	"22"	"8"	"10"	"4"	"3"	"4"	"607"	"0"	"11"	"618"	"0"
"172"	"150"	"42"	"186"	"11"	"293"	"2"	"48"	"9"	"5"	"3"	"5"	"3"	"607"	"0"	"13"	"620"	"0"
"173"	"151"	"122"	"217"	"12"	"282"	"2"	"79"	"8"	"6"	"5"	"8"	"1"	"742"	"0"	"9"	"751"	"0"
"174"	"152"	"106"	"40"	"0"	"181"	"4"	"12"	"0"	"3"	"1"	"1"	"1"	"349"	"0"	"3"	"352"	"0"
"175"	"153"	"45"	"205"	"6"	"217"	"4"	"70"	"9"	"12"	"6"	"12"	"17"	"603"	"0"	"17"	"620"	"0"
"176"	"154"	"46"	"366"	"8"	"260"	"11"	"165"	"17"	"22"	"8"	"6"	"27"	"936"	"0"	"20"	"956"	"0"
"177"	"155"	"18"	"180"	"9"	"221"	"8"	"74"	"5"	"5"	"2"	"4"	"12"	"538"	"0"	"8"	"546"	"0"
"178"	"156"	"110"	"361"	"5"	"129"	"13"	"142"	"40"	"25"	"17"	"11"	"38"	"891"	"0"	"49"	"940"	"0"
"179"	"157"	"557"	"18"	"7"	"64"	"2"	"4"	"3"	"5"	"1"	"2"	"3"	"666"	"0"	"13"	"679"	"0"
"180"	"158"	"9"	"8"	"6"	"325"	"11"	"9"	"2"	"2"	"2"	"5"	"4"	"383"	"0"	"2"	"385"	"0"
"181"	"159"	"209"	"29"	"8"	"420"	"12"	"34"	"5"	"8"	"7"	"5"	"3"	"740"	"0"	"8"	"748"	"0"
"182"	"160"	"74"	"35"	"20"	"486"	"10"	"36"	"8"	"6"	"16"	"9"	"15"	"715"	"0"	"6"	"721"	"0"
"183"	"161"	"54"	"178"	"1"	"173"	"7"	"73"	"9"	"5"	"8"	"6"	"13"	"527"	"0"	"16"	"543"	"0"
"184"	"162"	"99"	"70"	"8"	"353"	"11"	"66"	"6"	"15"	"6"	"12"	"6"	"652"	"0"	"23"	"675"	"0"
"185"	"163"	"21"	"56"	"11"	"406"	"11"	"55"	"9"	"11"	"6"	"9"	"16"	"611"	"0"	"19"	"630"	"0"
"186"	"164"	"218"	"24"	"6"	"130"	"8"	"14"	"4"	"4"	"2"	"8"	"3"	"421"	"0"	"7"	"428"	"0"
"187"	"165"	"149"	"39"	"5"	"280"	"5"	"37"	"6"	"11"	"6"	"7"	"10"	"555"	"0"	"20"	"575"	"0"
"188"	"166"	"363"	"46"	"12"	"285"	"19"	"39"	"7"	"9"	"6"	"11"	"7"	"804"	"0"	"16"	"820"	"0"
"189"	"167"	"108"	"52"	"16"	"299"	"5"	"37"	"4"	"8"	"8"	"4"	"5"	"546"	"0"	"4"	"550"	"0"
"190"	"167A"	"87"	"53"	"2"	"183"	"8"	"30"	"4"	"7"	"7"	"2"	"4"	"387"	"0"	"18"	"405"	"0"
"191"	"168"	"550"	"45"	"8"	"198"	"8"	"18"	"3"	"4"	"4"	"3"	"5"	"846"	"0"	"15"	"861"	"0"
