"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"18"	"5"	"42"	"25"	"4"	"384"	"9"	"1"	"1"	"2"	"0"	"0"	"2"	"1"	"6"	"0"	"1"	"3"	"4"	"1"	"0"	"486"	"0"	"1"	"487"	"0"
"19"	"6"	"181"	"249"	"11"	"227"	"4"	"9"	"3"	"2"	"5"	"5"	"4"	"3"	"11"	"11"	"6"	"7"	"36"	"13"	"11"	"798"	"0"	"11"	"809"	"0"
"20"	"7"	"642"	"3"	"3"	"65"	"3"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"17"	"8"	"4"	"752"	"0"	"3"	"755"	"0"
"21"	"8"	"536"	"7"	"4"	"71"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"4"	"1"	"4"	"5"	"20"	"6"	"6"	"675"	"0"	"10"	"685"	"0"
"22"	"9"	"436"	"280"	"5"	"128"	"4"	"3"	"2"	"2"	"2"	"1"	"3"	"0"	"4"	"6"	"1"	"4"	"20"	"12"	"4"	"917"	"0"	"7"	"924"	"0"
"23"	"10"	"223"	"239"	"10"	"431"	"12"	"9"	"5"	"5"	"6"	"2"	"4"	"8"	"4"	"3"	"4"	"9"	"11"	"7"	"1"	"993"	"0"	"3"	"996"	"0"
"24"	"11"	"84"	"127"	"4"	"155"	"1"	"10"	"4"	"1"	"7"	"2"	"3"	"1"	"4"	"1"	"3"	"4"	"11"	"7"	"4"	"433"	"0"	"2"	"435"	"0"
"25"	"12"	"337"	"198"	"7"	"158"	"2"	"4"	"4"	"1"	"6"	"2"	"2"	"1"	"2"	"5"	"1"	"4"	"15"	"8"	"3"	"760"	"0"	"3"	"763"	"0"
"26"	"13"	"176"	"30"	"1"	"42"	"1"	"6"	"1"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"10"	"7"	"0"	"282"	"0"	"0"	"282"	"0"
"27"	"14"	"97"	"71"	"6"	"133"	"8"	"5"	"3"	"2"	"5"	"3"	"1"	"5"	"6"	"4"	"3"	"25"	"24"	"17"	"6"	"424"	"0"	"19"	"443"	"0"
"28"	"15"	"160"	"85"	"7"	"392"	"10"	"13"	"8"	"4"	"9"	"7"	"4"	"6"	"13"	"16"	"8"	"22"	"19"	"6"	"4"	"793"	"0"	"18"	"811"	"0"
"29"	"16"	"178"	"37"	"8"	"489"	"5"	"4"	"3"	"1"	"4"	"4"	"9"	"2"	"19"	"4"	"8"	"36"	"24"	"4"	"2"	"841"	"0"	"15"	"856"	"0"
"30"	"17"	"163"	"216"	"3"	"245"	"2"	"1"	"1"	"1"	"4"	"3"	"5"	"4"	"2"	"5"	"7"	"9"	"6"	"7"	"1"	"685"	"0"	"7"	"692"	"0"
"31"	"18"	"159"	"277"	"9"	"125"	"6"	"10"	"3"	"2"	"3"	"8"	"4"	"2"	"8"	"11"	"12"	"44"	"8"	"4"	"0"	"695"	"0"	"4"	"699"	"0"
"32"	"19"	"319"	"94"	"4"	"338"	"14"	"14"	"4"	"12"	"11"	"5"	"9"	"15"	"19"	"15"	"10"	"21"	"11"	"4"	"5"	"924"	"0"	"9"	"933"	"0"
"33"	"20"	"148"	"45"	"2"	"24"	"2"	"4"	"0"	"0"	"4"	"1"	"1"	"1"	"0"	"2"	"0"	"1"	"10"	"2"	"0"	"247"	"0"	"1"	"248"	"0"
"34"	"21"	"143"	"296"	"17"	"284"	"16"	"14"	"4"	"2"	"10"	"6"	"2"	"4"	"9"	"11"	"12"	"18"	"3"	"2"	"2"	"855"	"0"	"4"	"859"	"0"
"35"	"22"	"195"	"397"	"33"	"96"	"4"	"2"	"4"	"0"	"5"	"2"	"1"	"0"	"0"	"3"	"0"	"8"	"10"	"4"	"2"	"766"	"0"	"2"	"768"	"0"
"36"	"23"	"324"	"304"	"32"	"153"	"6"	"7"	"4"	"3"	"3"	"4"	"5"	"4"	"6"	"13"	"9"	"14"	"55"	"19"	"8"	"973"	"0"	"10"	"983"	"0"
"37"	"24"	"286"	"136"	"4"	"108"	"4"	"4"	"0"	"3"	"0"	"4"	"1"	"3"	"1"	"1"	"3"	"6"	"10"	"0"	"0"	"574"	"0"	"4"	"578"	"0"
"38"	"25"	"92"	"170"	"4"	"61"	"3"	"1"	"2"	"2"	"1"	"1"	"0"	"1"	"1"	"1"	"7"	"11"	"5"	"4"	"0"	"367"	"0"	"5"	"372"	"0"
"39"	"26"	"355"	"198"	"22"	"184"	"5"	"6"	"2"	"1"	"3"	"1"	"1"	"4"	"8"	"2"	"4"	"8"	"55"	"18"	"7"	"884"	"0"	"6"	"890"	"0"
"40"	"27"	"24"	"338"	"10"	"89"	"3"	"2"	"2"	"0"	"0"	"4"	"0"	"0"	"2"	"1"	"2"	"4"	"2"	"0"	"1"	"484"	"0"	"0"	"484"	"0"
"41"	"28"	"173"	"154"	"16"	"461"	"9"	"16"	"9"	"4"	"16"	"7"	"11"	"13"	"26"	"24"	"18"	"54"	"11"	"8"	"6"	"1036"	"0"	"5"	"1041"	"0"
"42"	"29"	"221"	"417"	"20"	"300"	"12"	"9"	"3"	"2"	"6"	"4"	"2"	"1"	"1"	"3"	"2"	"3"	"15"	"7"	"5"	"1033"	"0"	"5"	"1038"	"0"
"43"	"30"	"135"	"229"	"4"	"153"	"0"	"4"	"3"	"4"	"4"	"6"	"6"	"5"	"4"	"8"	"3"	"18"	"11"	"8"	"3"	"608"	"0"	"3"	"611"	"0"
"44"	"31"	"418"	"269"	"10"	"93"	"4"	"9"	"3"	"4"	"5"	"5"	"1"	"1"	"4"	"6"	"0"	"3"	"25"	"7"	"4"	"871"	"0"	"1"	"872"	"0"
"45"	"32"	"84"	"441"	"7"	"109"	"2"	"1"	"0"	"3"	"1"	"2"	"3"	"0"	"2"	"1"	"2"	"11"	"4"	"3"	"0"	"676"	"0"	"1"	"677"	"0"
"46"	"33"	"220"	"120"	"25"	"313"	"14"	"11"	"2"	"1"	"10"	"3"	"9"	"2"	"13"	"6"	"3"	"6"	"7"	"2"	"3"	"770"	"0"	"5"	"775"	"0"
"47"	"34"	"255"	"345"	"16"	"280"	"7"	"8"	"4"	"4"	"5"	"7"	"7"	"6"	"7"	"3"	"4"	"8"	"4"	"1"	"1"	"972"	"0"	"2"	"974"	"0"
"48"	"35"	"277"	"123"	"12"	"141"	"7"	"9"	"7"	"1"	"5"	"2"	"1"	"2"	"4"	"3"	"0"	"4"	"2"	"5"	"0"	"605"	"0"	"2"	"607"	"0"
"49"	"36"	"247"	"180"	"12"	"94"	"3"	"6"	"5"	"0"	"3"	"3"	"5"	"1"	"2"	"5"	"0"	"6"	"21"	"16"	"3"	"612"	"0"	"3"	"615"	"0"
"50"	"37"	"130"	"303"	"4"	"270"	"5"	"6"	"1"	"2"	"4"	"6"	"4"	"5"	"12"	"6"	"7"	"19"	"19"	"20"	"10"	"833"	"0"	"21"	"854"	"0"
"51"	"38"	"141"	"200"	"21"	"221"	"7"	"3"	"6"	"2"	"4"	"2"	"1"	"2"	"4"	"4"	"2"	"6"	"6"	"2"	"1"	"635"	"0"	"1"	"636"	"0"
"52"	"39"	"91"	"379"	"7"	"106"	"6"	"6"	"1"	"2"	"1"	"1"	"0"	"2"	"1"	"4"	"9"	"5"	"3"	"2"	"2"	"628"	"0"	"1"	"629"	"0"
"53"	"40"	"333"	"126"	"13"	"189"	"3"	"5"	"1"	"2"	"5"	"2"	"1"	"0"	"1"	"0"	"1"	"4"	"8"	"14"	"3"	"711"	"0"	"0"	"711"	"0"
"54"	"41"	"201"	"111"	"17"	"248"	"3"	"3"	"2"	"0"	"2"	"3"	"1"	"1"	"6"	"7"	"6"	"6"	"31"	"16"	"6"	"670"	"0"	"7"	"677"	"0"
"55"	"42"	"181"	"217"	"9"	"80"	"6"	"5"	"4"	"5"	"4"	"3"	"1"	"3"	"4"	"2"	"6"	"10"	"9"	"3"	"1"	"553"	"0"	"3"	"556"	"0"
"56"	"43"	"74"	"445"	"4"	"15"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"547"	"0"	"0"	"547"	"0"
"57"	"44"	"405"	"259"	"10"	"149"	"3"	"2"	"3"	"0"	"1"	"4"	"1"	"3"	"3"	"5"	"2"	"5"	"54"	"22"	"13"	"944"	"0"	"11"	"955"	"0"
"58"	"45"	"135"	"115"	"10"	"88"	"5"	"5"	"1"	"2"	"2"	"2"	"1"	"1"	"3"	"3"	"3"	"2"	"2"	"0"	"0"	"380"	"0"	"2"	"382"	"0"
"59"	"46"	"162"	"142"	"12"	"363"	"14"	"6"	"4"	"5"	"7"	"0"	"1"	"1"	"5"	"6"	"5"	"6"	"10"	"4"	"0"	"753"	"0"	"4"	"757"	"0"
"60"	"47"	"229"	"47"	"6"	"457"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"2"	"4"	"0"	"755"	"0"	"1"	"756"	"0"
"61"	"48"	"188"	"111"	"11"	"167"	"7"	"7"	"9"	"2"	"6"	"7"	"2"	"7"	"5"	"7"	"5"	"23"	"16"	"6"	"1"	"587"	"0"	"2"	"589"	"0"
"62"	"48A"	"178"	"86"	"4"	"160"	"6"	"3"	"5"	"5"	"2"	"1"	"7"	"6"	"4"	"4"	"3"	"18"	"13"	"7"	"6"	"518"	"0"	"0"	"518"	"0"
"63"	"49"	"414"	"321"	"26"	"158"	"5"	"7"	"5"	"3"	"7"	"5"	"5"	"4"	"6"	"3"	"4"	"10"	"24"	"21"	"9"	"1037"	"0"	"12"	"1049"	"0"
"64"	"50"	"583"	"42"	"14"	"318"	"12"	"19"	"8"	"2"	"12"	"3"	"7"	"5"	"7"	"9"	"6"	"26"	"30"	"8"	"7"	"1118"	"0"	"5"	"1123"	"0"
"65"	"51"	"353"	"258"	"4"	"73"	"6"	"13"	"6"	"3"	"3"	"7"	"1"	"1"	"8"	"5"	"9"	"26"	"21"	"16"	"5"	"818"	"0"	"5"	"823"	"0"
"66"	"52"	"152"	"115"	"5"	"35"	"0"	"4"	"1"	"2"	"0"	"2"	"0"	"2"	"0"	"1"	"1"	"3"	"22"	"22"	"5"	"372"	"0"	"9"	"381"	"0"
"67"	"53"	"350"	"188"	"9"	"106"	"2"	"8"	"5"	"4"	"5"	"2"	"2"	"3"	"2"	"2"	"4"	"10"	"21"	"11"	"4"	"738"	"0"	"3"	"741"	"0"
"68"	"54"	"412"	"52"	"0"	"97"	"3"	"4"	"0"	"4"	"6"	"3"	"4"	"1"	"3"	"3"	"4"	"9"	"17"	"12"	"4"	"638"	"0"	"4"	"642"	"0"
"69"	"55"	"121"	"54"	"65"	"247"	"6"	"4"	"1"	"3"	"9"	"2"	"3"	"3"	"3"	"5"	"1"	"1"	"2"	"1"	"1"	"532"	"0"	"1"	"533"	"0"
"70"	"56"	"327"	"213"	"17"	"205"	"10"	"7"	"12"	"6"	"4"	"5"	"3"	"6"	"6"	"10"	"12"	"30"	"12"	"3"	"1"	"889"	"0"	"5"	"894"	"0"
"71"	"57"	"449"	"110"	"2"	"205"	"4"	"13"	"5"	"4"	"6"	"3"	"4"	"10"	"5"	"10"	"19"	"18"	"19"	"6"	"2"	"894"	"0"	"3"	"897"	"0"
"72"	"58"	"245"	"101"	"3"	"90"	"8"	"6"	"3"	"3"	"4"	"2"	"4"	"2"	"2"	"2"	"2"	"4"	"17"	"5"	"2"	"505"	"0"	"4"	"509"	"0"
"73"	"59"	"176"	"289"	"28"	"305"	"5"	"6"	"9"	"4"	"12"	"6"	"5"	"5"	"8"	"5"	"6"	"5"	"12"	"2"	"3"	"891"	"0"	"5"	"896"	"0"
"74"	"60"	"182"	"242"	"16"	"89"	"4"	"9"	"2"	"2"	"3"	"1"	"0"	"0"	"1"	"3"	"0"	"3"	"3"	"1"	"2"	"563"	"0"	"2"	"565"	"0"
"75"	"60A"	"277"	"147"	"5"	"58"	"3"	"12"	"9"	"3"	"6"	"3"	"0"	"1"	"5"	"2"	"3"	"7"	"12"	"3"	"3"	"559"	"0"	"3"	"562"	"0"
"76"	"61"	"116"	"148"	"10"	"218"	"9"	"11"	"6"	"2"	"7"	"5"	"0"	"3"	"11"	"6"	"4"	"18"	"5"	"6"	"3"	"588"	"0"	"4"	"592"	"0"
"77"	"62"	"364"	"107"	"9"	"176"	"7"	"10"	"2"	"0"	"3"	"3"	"0"	"3"	"2"	"4"	"2"	"14"	"5"	"1"	"1"	"713"	"0"	"0"	"713"	"0"
"78"	"63"	"149"	"188"	"7"	"211"	"4"	"6"	"2"	"3"	"4"	"1"	"3"	"1"	"7"	"2"	"4"	"7"	"10"	"4"	"3"	"616"	"0"	"7"	"623"	"0"
"79"	"64"	"174"	"95"	"5"	"118"	"5"	"4"	"3"	"3"	"4"	"4"	"5"	"2"	"3"	"4"	"1"	"5"	"12"	"2"	"0"	"449"	"0"	"5"	"454"	"0"
"80"	"65"	"97"	"112"	"7"	"373"	"7"	"3"	"2"	"6"	"6"	"1"	"4"	"1"	"8"	"2"	"1"	"10"	"15"	"8"	"3"	"666"	"0"	"9"	"675"	"0"
"81"	"66"	"181"	"419"	"3"	"48"	"2"	"0"	"4"	"1"	"0"	"0"	"1"	"2"	"0"	"6"	"1"	"4"	"7"	"1"	"1"	"681"	"0"	"0"	"681"	"0"
"82"	"67"	"218"	"469"	"2"	"86"	"6"	"8"	"0"	"0"	"2"	"5"	"3"	"0"	"2"	"9"	"0"	"2"	"13"	"10"	"1"	"836"	"0"	"6"	"842"	"0"
"83"	"68"	"232"	"234"	"8"	"80"	"3"	"7"	"7"	"1"	"3"	"3"	"0"	"3"	"3"	"4"	"4"	"5"	"11"	"4"	"2"	"614"	"0"	"2"	"616"	"0"
"84"	"69"	"246"	"191"	"13"	"111"	"5"	"4"	"2"	"3"	"3"	"2"	"4"	"3"	"2"	"7"	"9"	"22"	"8"	"6"	"1"	"642"	"0"	"5"	"647"	"0"
"85"	"70"	"207"	"159"	"4"	"61"	"2"	"5"	"3"	"2"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"1"	"5"	"2"	"0"	"456"	"0"	"0"	"456"	"0"
"86"	"71"	"281"	"186"	"9"	"165"	"7"	"20"	"3"	"3"	"5"	"3"	"3"	"1"	"1"	"5"	"6"	"4"	"30"	"7"	"5"	"744"	"0"	"4"	"748"	"0"
"87"	"72"	"238"	"318"	"13"	"117"	"4"	"3"	"4"	"0"	"2"	"2"	"1"	"3"	"4"	"5"	"6"	"8"	"26"	"17"	"6"	"777"	"0"	"1"	"778"	"0"
"88"	"73"	"244"	"96"	"9"	"137"	"3"	"5"	"2"	"4"	"6"	"4"	"5"	"4"	"5"	"1"	"5"	"11"	"14"	"12"	"2"	"569"	"0"	"3"	"572"	"0"
"89"	"74"	"382"	"258"	"20"	"269"	"10"	"10"	"4"	"10"	"9"	"3"	"2"	"3"	"6"	"4"	"1"	"8"	"19"	"11"	"5"	"1034"	"0"	"3"	"1037"	"0"
"90"	"75"	"218"	"77"	"13"	"501"	"5"	"8"	"3"	"1"	"11"	"2"	"8"	"6"	"7"	"10"	"7"	"5"	"30"	"14"	"10"	"936"	"0"	"6"	"942"	"0"
"91"	"76"	"13"	"70"	"2"	"109"	"2"	"1"	"0"	"1"	"3"	"0"	"1"	"0"	"9"	"2"	"1"	"1"	"2"	"0"	"0"	"217"	"0"	"3"	"220"	"0"
"92"	"77"	"49"	"110"	"9"	"318"	"22"	"7"	"2"	"4"	"13"	"6"	"4"	"5"	"16"	"11"	"9"	"55"	"7"	"7"	"2"	"656"	"0"	"11"	"667"	"0"
"93"	"78"	"157"	"148"	"3"	"83"	"1"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"4"	"7"	"4"	"0"	"415"	"0"	"2"	"417"	"0"
"94"	"79"	"71"	"178"	"11"	"389"	"6"	"6"	"5"	"4"	"11"	"2"	"4"	"5"	"14"	"12"	"15"	"20"	"8"	"9"	"8"	"778"	"0"	"12"	"790"	"0"
"95"	"80"	"17"	"78"	"6"	"366"	"5"	"6"	"1"	"1"	"3"	"3"	"0"	"1"	"8"	"4"	"6"	"5"	"4"	"3"	"0"	"517"	"0"	"4"	"521"	"0"
"96"	"81"	"37"	"377"	"12"	"239"	"5"	"28"	"0"	"3"	"6"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"3"	"0"	"0"	"716"	"0"	"0"	"716"	"0"
"97"	"82"	"66"	"87"	"9"	"331"	"3"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"4"	"0"	"4"	"9"	"4"	"1"	"3"	"537"	"0"	"4"	"541"	"0"
"98"	"83"	"28"	"63"	"4"	"233"	"5"	"29"	"3"	"5"	"6"	"4"	"4"	"4"	"8"	"2"	"6"	"25"	"3"	"0"	"1"	"433"	"0"	"2"	"435"	"0"
"99"	"84"	"197"	"132"	"11"	"161"	"10"	"11"	"3"	"4"	"0"	"3"	"1"	"3"	"4"	"4"	"2"	"11"	"14"	"6"	"0"	"577"	"0"	"1"	"578"	"0"
"100"	"85"	"162"	"38"	"8"	"302"	"9"	"5"	"4"	"0"	"3"	"0"	"2"	"1"	"5"	"1"	"1"	"11"	"10"	"1"	"0"	"563"	"0"	"5"	"568"	"0"
"101"	"86"	"395"	"233"	"14"	"308"	"14"	"7"	"6"	"5"	"4"	"2"	"3"	"0"	"9"	"7"	"9"	"10"	"9"	"1"	"1"	"1037"	"0"	"3"	"1040"	"0"
"102"	"87"	"132"	"132"	"8"	"573"	"6"	"6"	"0"	"2"	"8"	"3"	"2"	"6"	"10"	"8"	"4"	"24"	"7"	"1"	"0"	"932"	"0"	"7"	"939"	"0"
"103"	"88"	"41"	"226"	"10"	"176"	"7"	"2"	"2"	"1"	"5"	"5"	"5"	"0"	"10"	"9"	"6"	"25"	"16"	"18"	"7"	"571"	"0"	"18"	"589"	"0"
"104"	"89"	"171"	"94"	"8"	"199"	"9"	"8"	"3"	"1"	"2"	"5"	"1"	"3"	"1"	"2"	"7"	"9"	"13"	"2"	"4"	"542"	"0"	"3"	"545"	"0"
"105"	"90"	"82"	"214"	"5"	"331"	"6"	"5"	"3"	"7"	"5"	"5"	"3"	"4"	"2"	"6"	"8"	"7"	"7"	"4"	"0"	"704"	"0"	"2"	"706"	"0"
"106"	"91"	"27"	"131"	"1"	"102"	"0"	"1"	"1"	"1"	"3"	"2"	"3"	"3"	"4"	"6"	"4"	"13"	"14"	"11"	"2"	"329"	"0"	"18"	"347"	"0"
"107"	"92"	"48"	"391"	"9"	"252"	"2"	"2"	"0"	"2"	"3"	"5"	"2"	"2"	"6"	"2"	"9"	"101"	"3"	"4"	"0"	"843"	"0"	"1"	"844"	"0"
"108"	"93"	"129"	"59"	"6"	"538"	"13"	"8"	"4"	"1"	"2"	"1"	"4"	"1"	"3"	"4"	"0"	"5"	"3"	"5"	"1"	"787"	"0"	"1"	"788"	"0"
"109"	"94"	"45"	"109"	"3"	"243"	"7"	"6"	"2"	"0"	"5"	"4"	"3"	"4"	"3"	"2"	"4"	"9"	"0"	"0"	"1"	"450"	"0"	"4"	"454"	"0"
"110"	"95"	"76"	"588"	"20"	"238"	"4"	"7"	"3"	"4"	"9"	"10"	"5"	"7"	"9"	"6"	"11"	"11"	"1"	"4"	"2"	"1015"	"0"	"6"	"1021"	"0"
"111"	"96"	"82"	"86"	"10"	"198"	"3"	"2"	"5"	"2"	"3"	"3"	"2"	"1"	"14"	"7"	"2"	"2"	"11"	"7"	"2"	"442"	"0"	"3"	"445"	"0"
"112"	"97"	"48"	"26"	"1"	"155"	"2"	"3"	"1"	"1"	"9"	"2"	"1"	"1"	"120"	"1"	"3"	"2"	"1"	"0"	"0"	"377"	"0"	"1"	"378"	"0"
"113"	"98"	"92"	"239"	"19"	"165"	"3"	"5"	"1"	"1"	"3"	"2"	"3"	"5"	"5"	"13"	"15"	"17"	"5"	"8"	"4"	"605"	"0"	"4"	"609"	"0"
"114"	"99"	"66"	"84"	"1"	"268"	"5"	"4"	"2"	"1"	"1"	"1"	"2"	"3"	"4"	"5"	"7"	"6"	"1"	"2"	"2"	"465"	"0"	"7"	"472"	"0"
"115"	"100"	"50"	"255"	"7"	"549"	"7"	"5"	"1"	"0"	"7"	"2"	"0"	"3"	"5"	"0"	"0"	"5"	"1"	"1"	"0"	"898"	"0"	"1"	"899"	"0"
"116"	"101"	"396"	"147"	"9"	"67"	"6"	"7"	"3"	"6"	"6"	"2"	"5"	"3"	"2"	"5"	"5"	"11"	"66"	"16"	"5"	"767"	"0"	"6"	"773"	"0"
"117"	"102"	"298"	"237"	"11"	"152"	"10"	"13"	"4"	"3"	"6"	"5"	"1"	"3"	"11"	"3"	"4"	"10"	"20"	"8"	"4"	"803"	"0"	"3"	"806"	"0"
"118"	"103"	"92"	"67"	"9"	"320"	"9"	"10"	"1"	"1"	"8"	"1"	"2"	"0"	"3"	"3"	"4"	"3"	"3"	"2"	"3"	"541"	"0"	"0"	"541"	"0"
"119"	"104"	"61"	"163"	"8"	"212"	"5"	"7"	"7"	"2"	"6"	"5"	"5"	"3"	"4"	"4"	"6"	"10"	"12"	"5"	"3"	"528"	"0"	"2"	"530"	"0"
"120"	"105"	"77"	"107"	"3"	"287"	"4"	"0"	"3"	"1"	"8"	"2"	"1"	"4"	"6"	"4"	"4"	"5"	"25"	"9"	"4"	"554"	"0"	"7"	"561"	"0"
"121"	"106"	"80"	"198"	"13"	"399"	"8"	"10"	"0"	"4"	"3"	"3"	"6"	"1"	"5"	"9"	"3"	"10"	"25"	"10"	"4"	"791"	"0"	"6"	"797"	"0"
"122"	"107"	"187"	"65"	"17"	"498"	"14"	"10"	"4"	"3"	"8"	"10"	"3"	"13"	"11"	"7"	"9"	"29"	"0"	"5"	"1"	"894"	"0"	"6"	"900"	"0"
"123"	"108"	"123"	"212"	"18"	"306"	"5"	"3"	"5"	"3"	"5"	"3"	"7"	"9"	"7"	"9"	"10"	"17"	"13"	"4"	"0"	"759"	"0"	"10"	"769"	"0"
"124"	"109"	"82"	"64"	"3"	"122"	"3"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"4"	"4"	"8"	"1"	"3"	"301"	"0"	"1"	"302"	"0"
"125"	"110"	"195"	"292"	"23"	"176"	"6"	"14"	"3"	"3"	"6"	"5"	"3"	"5"	"4"	"8"	"3"	"14"	"4"	"3"	"2"	"769"	"0"	"0"	"769"	"0"
"126"	"111"	"74"	"356"	"7"	"139"	"4"	"3"	"3"	"1"	"3"	"1"	"0"	"4"	"5"	"4"	"13"	"20"	"2"	"7"	"1"	"647"	"0"	"3"	"650"	"0"
"127"	"112"	"72"	"512"	"11"	"118"	"7"	"2"	"1"	"3"	"3"	"2"	"2"	"4"	"3"	"4"	"9"	"7"	"17"	"21"	"13"	"811"	"0"	"12"	"823"	"0"
"128"	"113"	"61"	"256"	"8"	"277"	"3"	"6"	"3"	"5"	"8"	"2"	"2"	"3"	"6"	"6"	"10"	"15"	"1"	"7"	"0"	"679"	"0"	"6"	"685"	"0"
"129"	"114"	"77"	"65"	"3"	"415"	"1"	"6"	"2"	"1"	"1"	"3"	"2"	"0"	"4"	"1"	"2"	"3"	"3"	"1"	"1"	"591"	"0"	"2"	"593"	"0"
"130"	"115"	"137"	"258"	"8"	"212"	"6"	"13"	"4"	"4"	"7"	"6"	"3"	"4"	"7"	"7"	"15"	"22"	"4"	"2"	"2"	"721"	"0"	"3"	"724"	"0"
"131"	"116"	"70"	"9"	"5"	"297"	"1"	"3"	"0"	"1"	"3"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"4"	"0"	"0"	"397"	"0"	"2"	"399"	"0"
"132"	"117"	"131"	"118"	"10"	"288"	"2"	"8"	"2"	"2"	"7"	"3"	"7"	"0"	"2"	"4"	"4"	"8"	"19"	"14"	"4"	"633"	"0"	"9"	"642"	"0"
