"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"49"	"29"	"62"	"158"	"5"	"0"	"1"	"1"	"3"	"1"	"0"	"309"	"0"	"4"	"313"	"0"
"27"	"15"	"25"	"11"	"4"	"150"	"140"	"4"	"3"	"4"	"3"	"0"	"3"	"347"	"0"	"6"	"353"	"0"
"28"	"16"	"15"	"192"	"99"	"69"	"8"	"2"	"1"	"1"	"4"	"0"	"5"	"396"	"0"	"8"	"404"	"0"
"29"	"17"	"348"	"150"	"5"	"49"	"5"	"2"	"0"	"1"	"1"	"0"	"2"	"563"	"0"	"4"	"567"	"0"
"30"	"18"	"24"	"123"	"3"	"205"	"21"	"5"	"1"	"0"	"0"	"1"	"1"	"384"	"0"	"2"	"386"	"0"
"31"	"19"	"94"	"46"	"3"	"269"	"21"	"2"	"1"	"2"	"3"	"1"	"4"	"446"	"0"	"3"	"449"	"0"
"32"	"20"	"10"	"24"	"4"	"466"	"17"	"0"	"3"	"4"	"5"	"1"	"4"	"538"	"0"	"8"	"546"	"0"
"33"	"21"	"13"	"63"	"15"	"118"	"45"	"0"	"0"	"1"	"3"	"2"	"1"	"261"	"0"	"0"	"261"	"0"
"34"	"22"	"6"	"293"	"4"	"95"	"9"	"2"	"0"	"1"	"1"	"2"	"0"	"413"	"0"	"2"	"415"	"0"
"35"	"23"	"9"	"32"	"0"	"92"	"4"	"1"	"0"	"0"	"0"	"0"	"1"	"139"	"0"	"1"	"140"	"0"
"36"	"24"	"177"	"177"	"4"	"141"	"30"	"6"	"1"	"4"	"1"	"4"	"2"	"547"	"0"	"14"	"561"	"0"
"37"	"25"	"163"	"108"	"34"	"122"	"15"	"3"	"6"	"2"	"2"	"7"	"3"	"465"	"0"	"8"	"473"	"0"
"38"	"26"	"43"	"192"	"9"	"321"	"5"	"5"	"2"	"0"	"5"	"6"	"5"	"593"	"0"	"15"	"608"	"0"
"39"	"27"	"9"	"339"	"9"	"139"	"3"	"0"	"0"	"1"	"0"	"1"	"4"	"505"	"0"	"3"	"508"	"0"
"40"	"28"	"352"	"99"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"3"	"4"	"464"	"0"	"9"	"473"	"0"
"41"	"29"	"49"	"209"	"9"	"265"	"40"	"6"	"0"	"2"	"2"	"1"	"4"	"587"	"0"	"11"	"598"	"0"
"42"	"30"	"45"	"335"	"38"	"114"	"8"	"2"	"0"	"2"	"1"	"2"	"3"	"550"	"0"	"2"	"552"	"0"
"43"	"31"	"14"	"71"	"201"	"65"	"3"	"0"	"1"	"0"	"0"	"4"	"3"	"362"	"0"	"1"	"363"	"0"
"44"	"32"	"172"	"448"	"12"	"133"	"12"	"6"	"0"	"4"	"1"	"1"	"3"	"792"	"0"	"4"	"796"	"0"
"45"	"33"	"41"	"270"	"4"	"102"	"2"	"1"	"2"	"0"	"0"	"0"	"4"	"426"	"0"	"3"	"429"	"0"
"46"	"34"	"18"	"206"	"5"	"105"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"339"	"0"	"0"	"339"	"0"
"47"	"35"	"274"	"164"	"7"	"26"	"1"	"1"	"0"	"4"	"0"	"2"	"2"	"481"	"0"	"4"	"485"	"0"
"48"	"36"	"98"	"255"	"4"	"91"	"2"	"1"	"1"	"0"	"1"	"2"	"1"	"456"	"0"	"2"	"458"	"0"
"49"	"37"	"217"	"88"	"18"	"90"	"3"	"1"	"0"	"1"	"2"	"2"	"1"	"423"	"0"	"3"	"426"	"0"
"50"	"38"	"220"	"49"	"16"	"194"	"9"	"2"	"6"	"3"	"1"	"1"	"1"	"502"	"0"	"6"	"508"	"0"
"51"	"39"	"250"	"151"	"11"	"103"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"522"	"0"	"3"	"525"	"0"
"52"	"40"	"335"	"53"	"29"	"76"	"1"	"3"	"1"	"2"	"0"	"1"	"2"	"503"	"0"	"10"	"513"	"0"
"53"	"41"	"40"	"129"	"5"	"280"	"9"	"3"	"0"	"0"	"4"	"1"	"2"	"473"	"0"	"5"	"478"	"0"
"54"	"42"	"79"	"229"	"12"	"102"	"4"	"0"	"2"	"3"	"0"	"2"	"5"	"438"	"0"	"10"	"448"	"0"
"55"	"43"	"195"	"27"	"88"	"50"	"5"	"0"	"1"	"2"	"4"	"0"	"4"	"376"	"0"	"5"	"381"	"0"
"56"	"44"	"278"	"48"	"1"	"29"	"3"	"0"	"0"	"1"	"1"	"1"	"2"	"364"	"0"	"3"	"367"	"0"
"57"	"45"	"100"	"43"	"8"	"328"	"9"	"0"	"6"	"2"	"7"	"2"	"3"	"508"	"0"	"3"	"511"	"0"
"58"	"46"	"196"	"40"	"50"	"171"	"4"	"5"	"0"	"0"	"4"	"0"	"1"	"471"	"0"	"7"	"478"	"0"
"59"	"47"	"33"	"7"	"0"	"127"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"0"	"1"	"169"	"0"
"60"	"48"	"115"	"90"	"2"	"181"	"3"	"2"	"0"	"1"	"2"	"0"	"1"	"397"	"0"	"3"	"400"	"0"
"61"	"49"	"228"	"33"	"2"	"119"	"1"	"0"	"0"	"2"	"2"	"1"	"1"	"389"	"0"	"5"	"394"	"0"
"62"	"50"	"85"	"28"	"28"	"74"	"2"	"1"	"0"	"2"	"0"	"2"	"2"	"224"	"0"	"4"	"228"	"0"
"63"	"51"	"199"	"166"	"27"	"127"	"6"	"1"	"1"	"2"	"3"	"3"	"2"	"537"	"0"	"10"	"547"	"0"
"64"	"52"	"89"	"246"	"2"	"62"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"405"	"0"	"3"	"408"	"0"
"65"	"53"	"83"	"159"	"2"	"57"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"306"	"0"	"1"	"307"	"0"
"66"	"54"	"22"	"319"	"5"	"95"	"2"	"2"	"1"	"2"	"1"	"6"	"6"	"461"	"0"	"2"	"463"	"0"
"67"	"55"	"37"	"246"	"2"	"132"	"5"	"2"	"1"	"2"	"2"	"3"	"2"	"434"	"0"	"5"	"439"	"0"
"68"	"56"	"48"	"302"	"11"	"304"	"11"	"4"	"4"	"1"	"4"	"2"	"5"	"696"	"0"	"6"	"702"	"0"
"69"	"57"	"11"	"292"	"6"	"266"	"10"	"2"	"3"	"2"	"3"	"5"	"2"	"602"	"0"	"6"	"608"	"0"
"70"	"58"	"14"	"216"	"2"	"243"	"2"	"1"	"0"	"1"	"2"	"3"	"6"	"490"	"0"	"5"	"495"	"0"
"71"	"59"	"29"	"163"	"2"	"158"	"2"	"1"	"1"	"3"	"4"	"1"	"1"	"365"	"0"	"2"	"367"	"0"
"72"	"60"	"83"	"90"	"19"	"495"	"21"	"5"	"1"	"6"	"3"	"3"	"0"	"726"	"0"	"15"	"741"	"0"
"73"	"61"	"12"	"206"	"1"	"312"	"8"	"0"	"4"	"3"	"2"	"0"	"3"	"551"	"0"	"2"	"553"	"0"
"74"	"62"	"46"	"293"	"3"	"304"	"8"	"3"	"0"	"2"	"2"	"5"	"7"	"673"	"0"	"9"	"682"	"0"
"75"	"63"	"119"	"212"	"1"	"100"	"4"	"0"	"0"	"0"	"0"	"1"	"2"	"439"	"0"	"2"	"441"	"0"
"76"	"64"	"5"	"178"	"5"	"85"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"278"	"0"	"2"	"280"	"0"
"77"	"65"	"20"	"64"	"6"	"293"	"8"	"0"	"0"	"0"	"2"	"0"	"0"	"393"	"0"	"4"	"397"	"0"
"78"	"66"	"63"	"123"	"8"	"362"	"10"	"7"	"2"	"0"	"1"	"2"	"3"	"581"	"0"	"4"	"585"	"0"
"79"	"67"	"32"	"274"	"82"	"258"	"11"	"3"	"1"	"0"	"2"	"2"	"1"	"666"	"0"	"4"	"670"	"0"
"80"	"68"	"11"	"250"	"5"	"284"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"555"	"0"	"2"	"557"	"0"
"81"	"69"	"37"	"330"	"88"	"152"	"6"	"3"	"0"	"2"	"4"	"4"	"14"	"640"	"0"	"17"	"657"	"0"
"82"	"70"	"19"	"67"	"5"	"221"	"9"	"0"	"1"	"3"	"4"	"2"	"0"	"331"	"0"	"1"	"332"	"0"
"83"	"71"	"36"	"204"	"42"	"308"	"7"	"0"	"3"	"2"	"6"	"1"	"5"	"614"	"0"	"6"	"620"	"0"
"84"	"72"	"19"	"52"	"1"	"113"	"10"	"0"	"1"	"1"	"6"	"1"	"0"	"204"	"0"	"1"	"205"	"0"
"85"	"73"	"161"	"191"	"5"	"20"	"3"	"0"	"1"	"0"	"0"	"2"	"1"	"384"	"0"	"1"	"385"	"0"
"86"	"74"	"58"	"146"	"12"	"238"	"4"	"8"	"3"	"1"	"4"	"5"	"1"	"480"	"0"	"8"	"488"	"0"
"87"	"75"	"60"	"529"	"32"	"113"	"7"	"1"	"4"	"1"	"1"	"3"	"2"	"753"	"0"	"3"	"756"	"0"
"88"	"76"	"213"	"75"	"24"	"339"	"30"	"3"	"2"	"2"	"3"	"4"	"3"	"698"	"0"	"8"	"706"	"0"
"89"	"77"	"6"	"57"	"3"	"100"	"6"	"4"	"0"	"0"	"2"	"0"	"0"	"178"	"0"	"4"	"182"	"0"
"90"	"78"	"80"	"129"	"16"	"366"	"14"	"3"	"0"	"2"	"3"	"0"	"3"	"616"	"0"	"9"	"625"	"0"
"91"	"79"	"22"	"226"	"79"	"31"	"1"	"0"	"0"	"0"	"0"	"5"	"2"	"366"	"0"	"3"	"369"	"0"
"92"	"80"	"39"	"385"	"7"	"180"	"9"	"3"	"2"	"3"	"4"	"9"	"6"	"647"	"0"	"17"	"664"	"0"
"93"	"81"	"4"	"121"	"1"	"36"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"165"	"0"	"1"	"166"	"0"
"94"	"82"	"4"	"169"	"3"	"197"	"9"	"1"	"0"	"0"	"2"	"1"	"3"	"389"	"0"	"3"	"392"	"0"
"95"	"83"	"19"	"278"	"82"	"227"	"5"	"3"	"1"	"4"	"1"	"1"	"5"	"626"	"0"	"9"	"635"	"0"
"96"	"84"	"264"	"327"	"16"	"150"	"7"	"16"	"2"	"3"	"2"	"2"	"15"	"804"	"0"	"13"	"817"	"0"
"97"	"85"	"46"	"105"	"83"	"285"	"14"	"3"	"0"	"4"	"8"	"3"	"3"	"554"	"0"	"13"	"567"	"0"
"98"	"86"	"51"	"375"	"20"	"244"	"11"	"3"	"0"	"6"	"2"	"2"	"6"	"720"	"0"	"19"	"739"	"0"
"99"	"87"	"284"	"177"	"1"	"73"	"2"	"0"	"0"	"1"	"1"	"1"	"2"	"542"	"0"	"12"	"554"	"0"
"100"	"88"	"74"	"131"	"2"	"140"	"11"	"4"	"2"	"0"	"2"	"2"	"3"	"371"	"0"	"17"	"388"	"0"
"101"	"89"	"66"	"88"	"23"	"352"	"13"	"4"	"0"	"3"	"3"	"3"	"4"	"559"	"0"	"6"	"565"	"0"
"102"	"90"	"215"	"181"	"8"	"226"	"8"	"4"	"2"	"0"	"4"	"4"	"1"	"653"	"0"	"7"	"660"	"0"
"103"	"91"	"123"	"58"	"1"	"76"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"265"	"0"	"0"	"265"	"0"
"104"	"92"	"155"	"102"	"0"	"177"	"3"	"3"	"1"	"0"	"2"	"0"	"2"	"445"	"0"	"5"	"450"	"0"
"105"	"93"	"47"	"204"	"4"	"161"	"3"	"1"	"0"	"0"	"1"	"2"	"0"	"423"	"0"	"6"	"429"	"0"
"106"	"94"	"81"	"245"	"11"	"161"	"2"	"5"	"1"	"0"	"3"	"3"	"2"	"514"	"0"	"7"	"521"	"0"
"107"	"95"	"65"	"205"	"8"	"192"	"8"	"4"	"1"	"3"	"8"	"9"	"2"	"505"	"0"	"12"	"517"	"0"
"108"	"96"	"27"	"229"	"18"	"328"	"15"	"4"	"2"	"2"	"10"	"6"	"13"	"654"	"0"	"15"	"669"	"0"
"109"	"97"	"59"	"247"	"18"	"402"	"17"	"3"	"1"	"2"	"1"	"3"	"6"	"759"	"0"	"1"	"760"	"0"
"110"	"98"	"64"	"209"	"8"	"135"	"6"	"1"	"0"	"1"	"2"	"1"	"2"	"429"	"0"	"9"	"438"	"0"
"111"	"98A"	"3"	"93"	"9"	"46"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"157"	"0"	"3"	"160"	"0"
"112"	"99"	"154"	"211"	"3"	"38"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"412"	"0"	"9"	"421"	"0"
"113"	"100"	"34"	"187"	"4"	"88"	"3"	"10"	"1"	"0"	"3"	"1"	"5"	"336"	"0"	"16"	"352"	"0"
"114"	"101"	"4"	"149"	"0"	"163"	"3"	"0"	"0"	"0"	"2"	"2"	"2"	"325"	"0"	"7"	"332"	"0"
"115"	"102"	"17"	"305"	"8"	"146"	"11"	"3"	"5"	"1"	"4"	"4"	"3"	"507"	"0"	"14"	"521"	"0"
"116"	"102A"	"28"	"165"	"7"	"217"	"14"	"6"	"1"	"3"	"6"	"3"	"6"	"456"	"0"	"11"	"467"	"0"
"117"	"103"	"11"	"218"	"7"	"139"	"3"	"3"	"0"	"1"	"2"	"0"	"3"	"387"	"0"	"1"	"388"	"0"
"118"	"104"	"197"	"137"	"7"	"149"	"11"	"3"	"2"	"0"	"2"	"3"	"1"	"512"	"0"	"4"	"516"	"0"
"119"	"105"	"28"	"19"	"48"	"144"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"244"	"0"	"3"	"247"	"0"
"120"	"106"	"58"	"99"	"13"	"170"	"1"	"1"	"1"	"0"	"2"	"3"	"3"	"351"	"0"	"9"	"360"	"0"
"121"	"107"	"118"	"22"	"1"	"108"	"2"	"0"	"1"	"1"	"1"	"3"	"0"	"257"	"0"	"0"	"257"	"0"
"122"	"108"	"10"	"184"	"2"	"103"	"6"	"0"	"1"	"0"	"0"	"1"	"0"	"307"	"0"	"1"	"308"	"0"
"123"	"109"	"39"	"140"	"4"	"62"	"2"	"2"	"0"	"0"	"1"	"5"	"6"	"261"	"0"	"6"	"267"	"0"
"124"	"110"	"228"	"109"	"10"	"106"	"7"	"3"	"4"	"0"	"3"	"4"	"7"	"481"	"0"	"9"	"490"	"0"
"125"	"111"	"74"	"64"	"2"	"38"	"1"	"3"	"2"	"2"	"1"	"2"	"4"	"193"	"0"	"15"	"208"	"0"
"126"	"112"	"69"	"56"	"4"	"459"	"7"	"2"	"0"	"0"	"2"	"1"	"4"	"604"	"0"	"7"	"611"	"0"
"127"	"113"	"5"	"116"	"8"	"126"	"2"	"0"	"2"	"3"	"1"	"3"	"5"	"271"	"0"	"4"	"275"	"0"
"128"	"114"	"31"	"275"	"7"	"43"	"1"	"3"	"2"	"3"	"1"	"7"	"8"	"381"	"0"	"9"	"390"	"0"
"129"	"115"	"217"	"217"	"8"	"136"	"10"	"2"	"2"	"3"	"1"	"5"	"6"	"607"	"0"	"7"	"614"	"0"
"130"	"116"	"301"	"97"	"1"	"102"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"505"	"0"	"2"	"507"	"0"
"131"	"117"	"113"	"253"	"8"	"182"	"4"	"5"	"1"	"1"	"3"	"4"	"6"	"580"	"0"	"15"	"595"	"0"
"132"	"118"	"266"	"38"	"61"	"26"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"395"	"0"	"6"	"401"	"0"
"133"	"119"	"269"	"34"	"2"	"13"	"0"	"1"	"1"	"0"	"2"	"2"	"0"	"324"	"0"	"1"	"325"	"0"
"134"	"120"	"138"	"48"	"2"	"25"	"4"	"0"	"1"	"0"	"2"	"1"	"2"	"223"	"0"	"2"	"225"	"0"
"135"	"121"	"227"	"192"	"3"	"192"	"2"	"0"	"4"	"0"	"1"	"0"	"1"	"622"	"0"	"0"	"622"	"0"
"136"	"122"	"71"	"375"	"22"	"76"	"19"	"0"	"2"	"2"	"2"	"4"	"9"	"582"	"0"	"9"	"591"	"0"
"137"	"123"	"432"	"26"	"1"	"12"	"1"	"3"	"2"	"1"	"1"	"2"	"2"	"483"	"0"	"12"	"495"	"0"
"138"	"124"	"152"	"81"	"2"	"71"	"3"	"1"	"2"	"1"	"1"	"1"	"1"	"316"	"0"	"3"	"319"	"0"
"139"	"125"	"400"	"43"	"0"	"5"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"453"	"0"	"1"	"454"	"0"
"140"	"126"	"448"	"67"	"9"	"134"	"7"	"2"	"1"	"1"	"5"	"1"	"4"	"679"	"0"	"16"	"695"	"0"
"141"	"127"	"22"	"246"	"2"	"78"	"2"	"2"	"0"	"1"	"0"	"0"	"2"	"355"	"0"	"5"	"360"	"0"
"142"	"128"	"13"	"231"	"7"	"231"	"8"	"3"	"0"	"4"	"5"	"2"	"11"	"515"	"0"	"17"	"532"	"0"
"143"	"129"	"47"	"167"	"6"	"83"	"6"	"1"	"0"	"1"	"1"	"0"	"3"	"315"	"0"	"5"	"320"	"0"
"144"	"130"	"119"	"198"	"5"	"146"	"1"	"3"	"1"	"1"	"0"	"0"	"3"	"477"	"0"	"4"	"481"	"0"
"145"	"131"	"90"	"316"	"6"	"191"	"7"	"1"	"2"	"1"	"8"	"6"	"8"	"636"	"0"	"16"	"652"	"0"
"146"	"132"	"36"	"17"	"1"	"255"	"5"	"1"	"0"	"0"	"2"	"0"	"0"	"317"	"0"	"4"	"321"	"0"
"147"	"133"	"106"	"108"	"56"	"84"	"3"	"2"	"4"	"3"	"3"	"5"	"12"	"386"	"0"	"22"	"408"	"0"
"148"	"134"	"21"	"268"	"4"	"149"	"7"	"2"	"0"	"1"	"4"	"3"	"0"	"459"	"0"	"10"	"469"	"0"
"149"	"135"	"10"	"121"	"1"	"92"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"227"	"0"	"2"	"229"	"0"
"150"	"136"	"10"	"269"	"8"	"197"	"6"	"1"	"1"	"1"	"0"	"2"	"2"	"497"	"0"	"3"	"500"	"0"
"151"	"137"	"12"	"82"	"0"	"238"	"6"	"1"	"0"	"0"	"2"	"2"	"1"	"344"	"0"	"1"	"345"	"0"
"152"	"138"	"274"	"78"	"14"	"232"	"8"	"5"	"1"	"3"	"4"	"0"	"3"	"622"	"0"	"10"	"632"	"0"
"153"	"139"	"7"	"372"	"5"	"26"	"0"	"0"	"0"	"0"	"1"	"2"	"5"	"418"	"0"	"3"	"421"	"0"
"154"	"140"	"18"	"512"	"9"	"28"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"572"	"0"	"2"	"574"	"0"
"155"	"141"	"72"	"166"	"11"	"136"	"6"	"1"	"0"	"0"	"1"	"0"	"2"	"395"	"0"	"7"	"402"	"0"
"156"	"142"	"129"	"284"	"4"	"53"	"1"	"1"	"0"	"1"	"1"	"1"	"7"	"482"	"0"	"3"	"485"	"0"
"157"	"143"	"38"	"78"	"12"	"169"	"2"	"2"	"3"	"1"	"1"	"0"	"1"	"307"	"0"	"6"	"313"	"0"
"158"	"144"	"12"	"176"	"8"	"197"	"5"	"3"	"3"	"1"	"5"	"0"	"3"	"413"	"0"	"5"	"418"	"0"
"159"	"145"	"185"	"205"	"6"	"175"	"2"	"0"	"0"	"1"	"0"	"3"	"1"	"578"	"0"	"3"	"581"	"0"
"160"	"146"	"7"	"162"	"1"	"43"	"1"	"0"	"0"	"0"	"0"	"2"	"3"	"219"	"0"	"1"	"220"	"0"
"161"	"147"	"195"	"272"	"6"	"82"	"3"	"2"	"0"	"0"	"1"	"3"	"2"	"566"	"0"	"8"	"574"	"0"
"162"	"148"	"4"	"14"	"2"	"353"	"11"	"3"	"2"	"1"	"5"	"1"	"2"	"398"	"0"	"8"	"406"	"0"
"163"	"149"	"2"	"35"	"0"	"154"	"4"	"9"	"0"	"0"	"0"	"1"	"0"	"205"	"0"	"0"	"205"	"0"
"164"	"150"	"67"	"194"	"11"	"196"	"2"	"5"	"2"	"1"	"2"	"1"	"1"	"482"	"0"	"1"	"483"	"0"
"165"	"151"	"67"	"216"	"7"	"296"	"3"	"5"	"1"	"1"	"1"	"1"	"2"	"600"	"0"	"9"	"609"	"0"
"166"	"152"	"41"	"35"	"29"	"338"	"10"	"3"	"0"	"2"	"2"	"2"	"1"	"463"	"0"	"8"	"471"	"0"
"167"	"153"	"137"	"89"	"1"	"93"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"327"	"0"	"4"	"331"	"0"
"168"	"154"	"22"	"199"	"1"	"296"	"7"	"2"	"3"	"1"	"8"	"1"	"3"	"543"	"0"	"13"	"556"	"0"
"169"	"155"	"12"	"151"	"0"	"60"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"226"	"0"	"2"	"228"	"0"
"170"	"156"	"33"	"296"	"9"	"273"	"5"	"10"	"2"	"0"	"6"	"0"	"5"	"639"	"0"	"12"	"651"	"0"
"171"	"157"	"10"	"119"	"3"	"182"	"8"	"0"	"4"	"1"	"1"	"1"	"1"	"330"	"0"	"1"	"331"	"0"
"172"	"158"	"89"	"146"	"8"	"291"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"540"	"0"	"4"	"544"	"0"
"173"	"159"	"24"	"155"	"9"	"156"	"4"	"2"	"1"	"1"	"1"	"1"	"2"	"356"	"0"	"15"	"371"	"0"
"174"	"160"	"53"	"84"	"30"	"219"	"4"	"0"	"0"	"1"	"0"	"4"	"3"	"398"	"0"	"1"	"399"	"0"
"175"	"161"	"206"	"229"	"8"	"203"	"7"	"1"	"0"	"1"	"2"	"1"	"3"	"661"	"0"	"10"	"671"	"0"
"176"	"162"	"283"	"107"	"9"	"220"	"1"	"1"	"0"	"2"	"0"	"2"	"0"	"625"	"0"	"8"	"633"	"0"
"177"	"163"	"50"	"285"	"13"	"225"	"4"	"1"	"2"	"0"	"5"	"5"	"6"	"596"	"0"	"18"	"614"	"0"
"178"	"164"	"209"	"63"	"2"	"90"	"2"	"14"	"0"	"0"	"0"	"1"	"1"	"382"	"0"	"7"	"389"	"0"
"179"	"165"	"27"	"75"	"3"	"206"	"6"	"4"	"0"	"2"	"6"	"1"	"4"	"334"	"0"	"6"	"340"	"0"
"180"	"166"	"69"	"273"	"5"	"96"	"6"	"1"	"1"	"1"	"3"	"5"	"2"	"462"	"0"	"16"	"478"	"0"
"181"	"167"	"49"	"206"	"4"	"109"	"7"	"2"	"2"	"1"	"8"	"0"	"5"	"393"	"0"	"14"	"407"	"0"
"182"	"168"	"64"	"210"	"9"	"355"	"9"	"35"	"2"	"6"	"3"	"5"	"2"	"700"	"0"	"8"	"708"	"0"
"183"	"169"	"140"	"262"	"16"	"256"	"17"	"10"	"4"	"5"	"5"	"5"	"8"	"728"	"0"	"21"	"749"	"0"
"184"	"170"	"74"	"192"	"10"	"481"	"10"	"9"	"2"	"5"	"9"	"6"	"5"	"803"	"0"	"21"	"824"	"0"
"185"	"171"	"14"	"149"	"5"	"297"	"4"	"5"	"5"	"0"	"0"	"2"	"1"	"482"	"0"	"4"	"486"	"0"
"186"	"172"	"116"	"97"	"1"	"63"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"281"	"0"	"3"	"284"	"0"
"187"	"173"	"9"	"49"	"5"	"155"	"7"	"5"	"2"	"2"	"3"	"2"	"2"	"241"	"0"	"16"	"257"	"0"
"188"	"174"	"46"	"201"	"20"	"173"	"2"	"1"	"0"	"1"	"1"	"3"	"2"	"450"	"0"	"7"	"457"	"0"
"189"	"175"	"10"	"142"	"2"	"118"	"2"	"2"	"1"	"0"	"2"	"2"	"1"	"282"	"0"	"2"	"284"	"0"
"190"	"176"	"12"	"232"	"1"	"39"	"4"	"1"	"0"	"0"	"2"	"1"	"8"	"300"	"0"	"9"	"309"	"0"
"191"	"177"	"17"	"85"	"0"	"198"	"9"	"0"	"0"	"1"	"0"	"1"	"1"	"312"	"0"	"3"	"315"	"0"
