"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"11"	"13"	"75"	"121"	"404"	"28"	"4"	"5"	"3"	"6"	"3"	"5"	"6"	"4"	"677"	"0"	"17"	"694"	"0"
"25"	"12"	"2"	"19"	"88"	"521"	"19"	"2"	"0"	"3"	"4"	"2"	"7"	"6"	"0"	"673"	"0"	"5"	"678"	"0"
"26"	"13"	"4"	"129"	"190"	"272"	"57"	"5"	"6"	"2"	"3"	"5"	"7"	"2"	"4"	"686"	"0"	"3"	"689"	"0"
"27"	"14"	"6"	"132"	"90"	"357"	"11"	"1"	"3"	"0"	"1"	"3"	"4"	"5"	"5"	"618"	"0"	"4"	"622"	"0"
"28"	"15"	"1"	"29"	"39"	"175"	"14"	"1"	"5"	"0"	"2"	"2"	"5"	"3"	"4"	"280"	"0"	"8"	"288"	"0"
"29"	"16"	"5"	"39"	"58"	"537"	"29"	"0"	"2"	"0"	"8"	"5"	"3"	"10"	"4"	"700"	"0"	"3"	"703"	"0"
"30"	"17"	"6"	"161"	"75"	"240"	"29"	"4"	"3"	"2"	"5"	"5"	"8"	"2"	"6"	"546"	"0"	"6"	"552"	"0"
"31"	"18"	"15"	"284"	"46"	"313"	"16"	"7"	"1"	"2"	"6"	"3"	"6"	"5"	"5"	"709"	"0"	"11"	"720"	"0"
"32"	"19"	"5"	"224"	"78"	"193"	"30"	"2"	"1"	"0"	"1"	"1"	"4"	"5"	"4"	"548"	"0"	"13"	"561"	"0"
"33"	"20"	"9"	"308"	"68"	"215"	"19"	"2"	"0"	"0"	"8"	"1"	"5"	"4"	"9"	"648"	"0"	"7"	"655"	"0"
"34"	"21"	"1"	"16"	"93"	"556"	"23"	"4"	"4"	"3"	"6"	"3"	"4"	"6"	"2"	"721"	"0"	"8"	"729"	"0"
"35"	"22"	"3"	"50"	"62"	"428"	"32"	"1"	"3"	"1"	"1"	"1"	"6"	"3"	"4"	"595"	"0"	"5"	"600"	"0"
"36"	"23"	"9"	"42"	"143"	"402"	"48"	"1"	"4"	"2"	"10"	"0"	"10"	"10"	"5"	"686"	"0"	"13"	"699"	"0"
"37"	"24"	"8"	"17"	"74"	"361"	"19"	"2"	"1"	"1"	"13"	"2"	"9"	"12"	"1"	"520"	"0"	"5"	"525"	"0"
"38"	"25"	"2"	"18"	"61"	"431"	"30"	"7"	"2"	"1"	"1"	"3"	"3"	"3"	"3"	"565"	"0"	"13"	"578"	"0"
"39"	"26"	"2"	"83"	"178"	"395"	"49"	"3"	"4"	"7"	"8"	"7"	"14"	"21"	"8"	"779"	"0"	"12"	"791"	"0"
"40"	"27"	"2"	"77"	"86"	"193"	"19"	"6"	"0"	"2"	"10"	"4"	"4"	"2"	"2"	"407"	"0"	"8"	"415"	"0"
"41"	"28"	"5"	"152"	"148"	"345"	"30"	"1"	"3"	"6"	"1"	"2"	"5"	"6"	"4"	"708"	"0"	"16"	"724"	"0"
"42"	"29"	"3"	"249"	"104"	"310"	"24"	"3"	"3"	"1"	"2"	"5"	"5"	"7"	"6"	"722"	"0"	"7"	"729"	"0"
"43"	"30"	"5"	"275"	"154"	"210"	"26"	"3"	"1"	"0"	"5"	"2"	"5"	"3"	"1"	"690"	"0"	"3"	"693"	"0"
"44"	"31"	"2"	"155"	"109"	"143"	"19"	"0"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"436"	"0"	"0"	"436"	"0"
"45"	"31A"	"1"	"151"	"110"	"55"	"17"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"339"	"0"	"1"	"340"	"0"
"46"	"32"	"0"	"196"	"133"	"352"	"26"	"4"	"1"	"2"	"5"	"6"	"8"	"4"	"4"	"741"	"0"	"6"	"747"	"0"
"47"	"33"	"1"	"9"	"38"	"364"	"5"	"0"	"1"	"1"	"6"	"0"	"4"	"2"	"4"	"435"	"0"	"12"	"447"	"0"
"48"	"34"	"2"	"43"	"29"	"314"	"9"	"3"	"0"	"1"	"4"	"1"	"2"	"1"	"6"	"415"	"0"	"4"	"419"	"0"
"49"	"35"	"3"	"58"	"124"	"389"	"30"	"5"	"2"	"1"	"6"	"2"	"6"	"1"	"1"	"628"	"0"	"8"	"636"	"0"
"50"	"36"	"1"	"12"	"73"	"285"	"13"	"2"	"2"	"1"	"7"	"6"	"3"	"7"	"3"	"415"	"0"	"7"	"422"	"0"
"51"	"36A"	"0"	"17"	"63"	"238"	"13"	"1"	"0"	"0"	"6"	"0"	"5"	"1"	"1"	"345"	"0"	"4"	"349"	"0"
"52"	"37"	"2"	"39"	"65"	"519"	"17"	"1"	"1"	"1"	"6"	"2"	"6"	"4"	"2"	"665"	"0"	"5"	"670"	"0"
"53"	"38"	"2"	"116"	"81"	"151"	"11"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"365"	"0"	"1"	"366"	"0"
"54"	"39"	"3"	"145"	"109"	"478"	"15"	"1"	"0"	"1"	"2"	"3"	"10"	"2"	"1"	"770"	"0"	"5"	"775"	"0"
"55"	"40"	"5"	"69"	"116"	"599"	"32"	"4"	"1"	"5"	"9"	"3"	"4"	"10"	"2"	"859"	"0"	"6"	"865"	"0"
"56"	"41"	"3"	"180"	"173"	"166"	"18"	"2"	"0"	"1"	"6"	"1"	"0"	"4"	"4"	"558"	"0"	"3"	"561"	"0"
"57"	"42"	"1"	"118"	"137"	"120"	"14"	"2"	"0"	"1"	"2"	"2"	"0"	"0"	"1"	"398"	"0"	"4"	"402"	"0"
"58"	"43"	"1"	"182"	"294"	"127"	"28"	"0"	"1"	"1"	"4"	"4"	"2"	"3"	"0"	"647"	"0"	"2"	"649"	"0"
"59"	"44"	"2"	"216"	"312"	"204"	"22"	"4"	"0"	"0"	"3"	"1"	"2"	"2"	"2"	"770"	"0"	"3"	"773"	"0"
"60"	"45"	"3"	"48"	"169"	"393"	"17"	"3"	"3"	"1"	"1"	"4"	"0"	"1"	"1"	"644"	"0"	"7"	"651"	"0"
"61"	"46"	"1"	"22"	"45"	"497"	"4"	"0"	"0"	"1"	"3"	"0"	"3"	"1"	"0"	"577"	"0"	"2"	"579"	"0"
"62"	"47"	"0"	"17"	"40"	"368"	"12"	"1"	"0"	"0"	"3"	"0"	"0"	"2"	"0"	"443"	"0"	"3"	"446"	"0"
"63"	"48"	"1"	"8"	"22"	"330"	"5"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"1"	"373"	"0"	"0"	"373"	"0"
"64"	"49"	"0"	"8"	"70"	"420"	"8"	"0"	"0"	"0"	"10"	"1"	"3"	"4"	"2"	"526"	"0"	"4"	"530"	"0"
"65"	"50"	"0"	"37"	"70"	"369"	"10"	"2"	"2"	"0"	"1"	"3"	"1"	"3"	"1"	"499"	"0"	"3"	"502"	"0"
"66"	"51"	"1"	"19"	"31"	"298"	"9"	"2"	"1"	"1"	"1"	"0"	"10"	"1"	"2"	"376"	"0"	"1"	"377"	"0"
"67"	"52"	"3"	"168"	"413"	"89"	"42"	"4"	"0"	"0"	"4"	"1"	"4"	"6"	"2"	"736"	"0"	"7"	"743"	"0"
"68"	"53"	"2"	"23"	"50"	"445"	"11"	"3"	"0"	"1"	"3"	"0"	"4"	"5"	"1"	"548"	"0"	"3"	"551"	"0"
"69"	"54"	"0"	"38"	"42"	"416"	"13"	"1"	"0"	"1"	"2"	"1"	"5"	"1"	"4"	"524"	"0"	"5"	"529"	"0"
"70"	"55"	"0"	"22"	"70"	"233"	"12"	"2"	"2"	"3"	"5"	"0"	"4"	"5"	"2"	"360"	"0"	"1"	"361"	"0"
"71"	"56"	"0"	"18"	"125"	"438"	"24"	"2"	"0"	"1"	"12"	"1"	"3"	"4"	"4"	"632"	"0"	"4"	"636"	"0"
"72"	"57"	"1"	"54"	"103"	"383"	"20"	"0"	"0"	"0"	"4"	"1"	"3"	"3"	"2"	"574"	"0"	"6"	"580"	"0"
"73"	"58"	"3"	"37"	"138"	"607"	"42"	"2"	"1"	"0"	"6"	"3"	"5"	"4"	"6"	"854"	"0"	"12"	"866"	"0"
"74"	"59"	"1"	"24"	"104"	"476"	"25"	"4"	"1"	"0"	"12"	"1"	"3"	"5"	"1"	"657"	"0"	"17"	"674"	"0"
"75"	"60"	"5"	"116"	"81"	"572"	"26"	"1"	"1"	"4"	"10"	"2"	"11"	"4"	"3"	"836"	"0"	"8"	"844"	"0"
"76"	"61"	"2"	"81"	"80"	"227"	"13"	"0"	"2"	"0"	"8"	"3"	"6"	"0"	"1"	"423"	"0"	"0"	"423"	"0"
"77"	"61A"	"1"	"80"	"217"	"84"	"34"	"2"	"1"	"0"	"0"	"2"	"4"	"3"	"0"	"428"	"0"	"3"	"431"	"0"
"78"	"62"	"5"	"144"	"428"	"11"	"66"	"3"	"2"	"0"	"11"	"0"	"2"	"5"	"0"	"677"	"0"	"7"	"684"	"0"
"79"	"63"	"4"	"40"	"40"	"305"	"10"	"1"	"2"	"0"	"2"	"0"	"2"	"5"	"4"	"415"	"0"	"5"	"420"	"0"
"80"	"64"	"5"	"146"	"305"	"5"	"39"	"2"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"507"	"0"	"0"	"507"	"0"
"81"	"65"	"1"	"139"	"277"	"12"	"37"	"3"	"1"	"0"	"6"	"0"	"1"	"2"	"0"	"479"	"0"	"3"	"482"	"0"
"82"	"66"	"6"	"237"	"246"	"6"	"20"	"3"	"1"	"1"	"3"	"0"	"0"	"0"	"2"	"525"	"0"	"1"	"526"	"0"
"83"	"67"	"2"	"109"	"47"	"274"	"9"	"0"	"3"	"1"	"5"	"1"	"3"	"2"	"0"	"456"	"0"	"7"	"463"	"0"
"84"	"68"	"3"	"135"	"292"	"29"	"47"	"2"	"0"	"0"	"9"	"1"	"7"	"8"	"9"	"542"	"0"	"14"	"556"	"0"
"85"	"69"	"5"	"241"	"63"	"255"	"13"	"1"	"0"	"2"	"6"	"2"	"3"	"3"	"2"	"596"	"0"	"12"	"608"	"0"
"86"	"70"	"5"	"81"	"269"	"98"	"27"	"0"	"0"	"3"	"5"	"2"	"2"	"0"	"0"	"492"	"0"	"0"	"492"	"0"
"87"	"71"	"5"	"254"	"112"	"94"	"20"	"3"	"2"	"2"	"4"	"2"	"1"	"3"	"6"	"508"	"0"	"6"	"514"	"0"
"88"	"71A"	"8"	"254"	"113"	"20"	"13"	"1"	"0"	"0"	"9"	"0"	"2"	"4"	"8"	"432"	"0"	"15"	"447"	"0"
"89"	"72"	"1"	"244"	"130"	"96"	"14"	"1"	"1"	"1"	"6"	"0"	"2"	"3"	"0"	"499"	"0"	"5"	"504"	"0"
"90"	"73"	"10"	"179"	"46"	"462"	"8"	"0"	"1"	"0"	"0"	"0"	"4"	"2"	"5"	"717"	"0"	"3"	"720"	"0"
"91"	"74"	"2"	"148"	"219"	"31"	"19"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"1"	"424"	"0"	"0"	"424"	"0"
"92"	"75"	"2"	"60"	"152"	"303"	"15"	"0"	"2"	"1"	"2"	"3"	"4"	"2"	"1"	"547"	"0"	"4"	"551"	"0"
"93"	"76"	"2"	"99"	"135"	"71"	"23"	"0"	"2"	"0"	"3"	"0"	"0"	"1"	"1"	"337"	"0"	"7"	"344"	"0"
"94"	"77"	"1"	"73"	"211"	"240"	"24"	"5"	"0"	"1"	"5"	"0"	"0"	"2"	"3"	"565"	"0"	"1"	"566"	"0"
"95"	"78"	"3"	"168"	"118"	"41"	"20"	"2"	"0"	"0"	"4"	"0"	"2"	"2"	"3"	"363"	"0"	"4"	"367"	"0"
"96"	"79"	"0"	"166"	"106"	"76"	"19"	"1"	"0"	"3"	"4"	"3"	"2"	"4"	"3"	"387"	"0"	"4"	"391"	"0"
"97"	"80"	"3"	"201"	"165"	"476"	"39"	"2"	"0"	"0"	"1"	"3"	"11"	"8"	"4"	"913"	"0"	"6"	"919"	"0"
"98"	"81"	"1"	"44"	"105"	"565"	"32"	"2"	"0"	"2"	"8"	"1"	"8"	"3"	"2"	"773"	"0"	"8"	"781"	"0"
"99"	"82"	"1"	"102"	"98"	"530"	"20"	"2"	"2"	"3"	"0"	"3"	"9"	"7"	"10"	"787"	"0"	"13"	"800"	"0"
"100"	"83"	"6"	"157"	"81"	"249"	"13"	"2"	"2"	"3"	"3"	"2"	"3"	"2"	"1"	"524"	"0"	"9"	"533"	"0"
"101"	"84"	"3"	"14"	"49"	"148"	"9"	"1"	"0"	"0"	"3"	"3"	"1"	"2"	"2"	"235"	"0"	"1"	"236"	"0"
"102"	"85"	"1"	"36"	"88"	"491"	"28"	"0"	"1"	"0"	"8"	"3"	"2"	"1"	"2"	"661"	"0"	"3"	"664"	"0"
"103"	"86"	"7"	"65"	"109"	"383"	"21"	"0"	"2"	"0"	"4"	"0"	"6"	"4"	"1"	"602"	"0"	"3"	"605"	"0"
"104"	"87"	"1"	"66"	"72"	"499"	"9"	"0"	"1"	"4"	"7"	"1"	"1"	"3"	"5"	"669"	"0"	"2"	"671"	"0"
"105"	"88"	"4"	"70"	"135"	"288"	"27"	"1"	"3"	"0"	"2"	"4"	"4"	"4"	"2"	"544"	"0"	"7"	"551"	"0"
"106"	"89"	"2"	"43"	"75"	"373"	"12"	"1"	"2"	"0"	"6"	"1"	"2"	"3"	"1"	"521"	"0"	"5"	"526"	"0"
"107"	"90"	"3"	"220"	"92"	"166"	"9"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"0"	"496"	"0"	"5"	"501"	"0"
"108"	"91"	"1"	"470"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"477"	"0"	"3"	"480"	"0"
"109"	"92"	"10"	"241"	"142"	"226"	"20"	"6"	"5"	"5"	"9"	"5"	"10"	"7"	"10"	"696"	"0"	"9"	"705"	"0"
"110"	"93"	"6"	"34"	"94"	"459"	"14"	"2"	"3"	"2"	"6"	"1"	"14"	"8"	"1"	"644"	"0"	"4"	"648"	"0"
"111"	"94"	"4"	"92"	"145"	"386"	"51"	"4"	"1"	"1"	"5"	"4"	"8"	"6"	"0"	"707"	"0"	"4"	"711"	"0"
"112"	"95"	"4"	"226"	"105"	"301"	"17"	"5"	"1"	"1"	"4"	"0"	"5"	"2"	"3"	"674"	"0"	"4"	"678"	"0"
"113"	"96"	"3"	"208"	"97"	"402"	"28"	"3"	"0"	"4"	"5"	"3"	"4"	"6"	"3"	"766"	"0"	"10"	"776"	"0"
"114"	"97"	"6"	"41"	"76"	"383"	"13"	"2"	"1"	"16"	"5"	"0"	"15"	"3"	"6"	"567"	"0"	"8"	"575"	"0"
"115"	"97A"	"7"	"65"	"37"	"349"	"15"	"2"	"1"	"11"	"3"	"3"	"6"	"6"	"7"	"512"	"0"	"7"	"519"	"0"
"116"	"98"	"4"	"24"	"54"	"458"	"19"	"3"	"3"	"6"	"2"	"5"	"13"	"8"	"6"	"605"	"0"	"6"	"611"	"0"
"117"	"99"	"8"	"195"	"127"	"355"	"30"	"9"	"1"	"1"	"8"	"5"	"6"	"3"	"6"	"754"	"0"	"17"	"771"	"0"
"118"	"100"	"9"	"155"	"141"	"353"	"27"	"4"	"2"	"1"	"10"	"2"	"7"	"6"	"4"	"721"	"0"	"17"	"738"	"0"
"119"	"101"	"4"	"111"	"84"	"340"	"20"	"1"	"1"	"1"	"3"	"3"	"5"	"5"	"4"	"582"	"0"	"3"	"585"	"0"
"120"	"102"	"3"	"91"	"51"	"358"	"15"	"0"	"1"	"1"	"4"	"2"	"4"	"8"	"7"	"545"	"0"	"8"	"553"	"0"
"121"	"103"	"3"	"115"	"107"	"353"	"31"	"1"	"0"	"0"	"16"	"0"	"2"	"6"	"2"	"636"	"0"	"6"	"642"	"0"
"122"	"104"	"8"	"75"	"85"	"427"	"16"	"0"	"1"	"0"	"12"	"4"	"3"	"2"	"3"	"636"	"0"	"6"	"642"	"0"
"123"	"105"	"8"	"149"	"69"	"327"	"15"	"0"	"2"	"1"	"9"	"2"	"0"	"5"	"0"	"587"	"0"	"5"	"592"	"0"
"124"	"106"	"1"	"259"	"39"	"198"	"12"	"3"	"2"	"2"	"4"	"1"	"0"	"0"	"0"	"521"	"0"	"0"	"521"	"0"
"125"	"107"	"9"	"159"	"78"	"249"	"27"	"2"	"2"	"2"	"10"	"2"	"7"	"4"	"6"	"557"	"0"	"1"	"558"	"0"
"126"	"108"	"4"	"608"	"33"	"136"	"11"	"0"	"2"	"0"	"3"	"1"	"2"	"4"	"3"	"807"	"0"	"11"	"818"	"0"
"127"	"109"	"5"	"19"	"63"	"424"	"14"	"1"	"0"	"2"	"11"	"3"	"10"	"5"	"2"	"559"	"0"	"8"	"567"	"0"
"128"	"110"	"0"	"11"	"40"	"363"	"14"	"1"	"2"	"1"	"2"	"1"	"3"	"2"	"2"	"442"	"0"	"1"	"443"	"0"
"129"	"111"	"3"	"64"	"56"	"441"	"16"	"1"	"3"	"3"	"7"	"2"	"1"	"3"	"0"	"600"	"0"	"2"	"602"	"0"
"130"	"112"	"3"	"54"	"50"	"353"	"10"	"0"	"0"	"1"	"4"	"1"	"5"	"2"	"1"	"484"	"0"	"7"	"491"	"0"
"131"	"113"	"4"	"55"	"53"	"428"	"14"	"2"	"0"	"0"	"6"	"2"	"5"	"3"	"3"	"575"	"0"	"3"	"578"	"0"
"132"	"114"	"4"	"56"	"84"	"329"	"19"	"1"	"1"	"1"	"12"	"2"	"3"	"0"	"0"	"512"	"0"	"4"	"516"	"0"
"133"	"115"	"1"	"60"	"72"	"298"	"34"	"1"	"1"	"1"	"10"	"0"	"6"	"2"	"5"	"491"	"0"	"5"	"496"	"0"
"134"	"116"	"6"	"379"	"31"	"122"	"8"	"0"	"1"	"1"	"1"	"3"	"2"	"4"	"5"	"563"	"0"	"13"	"576"	"0"
"135"	"117"	"10"	"30"	"76"	"583"	"28"	"3"	"2"	"2"	"4"	"4"	"7"	"6"	"6"	"761"	"0"	"7"	"768"	"0"
"136"	"118"	"10"	"74"	"123"	"535"	"23"	"3"	"2"	"7"	"7"	"0"	"6"	"7"	"2"	"799"	"0"	"4"	"803"	"0"
"137"	"119"	"2"	"17"	"108"	"383"	"31"	"3"	"0"	"3"	"4"	"2"	"7"	"4"	"5"	"569"	"0"	"8"	"577"	"0"
"138"	"119A"	"1"	"8"	"51"	"280"	"20"	"1"	"2"	"0"	"9"	"4"	"3"	"7"	"6"	"392"	"0"	"6"	"398"	"0"
"139"	"120"	"13"	"17"	"142"	"139"	"39"	"1"	"7"	"5"	"5"	"5"	"6"	"13"	"3"	"395"	"0"	"9"	"404"	"0"
"140"	"121"	"10"	"9"	"186"	"176"	"70"	"12"	"6"	"6"	"3"	"8"	"9"	"7"	"11"	"513"	"0"	"21"	"534"	"0"
"141"	"122"	"4"	"59"	"133"	"277"	"79"	"5"	"19"	"7"	"9"	"12"	"15"	"15"	"8"	"642"	"0"	"11"	"653"	"0"
"142"	"123"	"11"	"117"	"156"	"389"	"33"	"4"	"3"	"8"	"6"	"2"	"2"	"1"	"2"	"734"	"0"	"8"	"742"	"0"
"143"	"124"	"3"	"69"	"66"	"269"	"24"	"0"	"1"	"7"	"5"	"2"	"6"	"8"	"3"	"463"	"0"	"1"	"464"	"0"
"144"	"125"	"1"	"22"	"37"	"461"	"7"	"1"	"1"	"0"	"6"	"5"	"12"	"3"	"3"	"559"	"0"	"4"	"563"	"0"
"145"	"126"	"5"	"481"	"5"	"57"	"2"	"1"	"0"	"0"	"2"	"0"	"3"	"2"	"6"	"564"	"0"	"11"	"575"	"0"
"146"	"127"	"6"	"681"	"106"	"130"	"7"	"0"	"12"	"0"	"3"	"5"	"2"	"2"	"5"	"959"	"0"	"7"	"966"	"0"
"147"	"128"	"6"	"487"	"41"	"214"	"17"	"4"	"11"	"0"	"3"	"3"	"5"	"3"	"16"	"810"	"0"	"12"	"822"	"0"
"148"	"129"	"5"	"539"	"11"	"35"	"0"	"2"	"4"	"1"	"1"	"3"	"3"	"2"	"4"	"610"	"0"	"7"	"617"	"0"
"149"	"130"	"8"	"396"	"199"	"69"	"22"	"2"	"3"	"1"	"7"	"0"	"2"	"5"	"2"	"716"	"0"	"6"	"722"	"0"
"150"	"131"	"8"	"345"	"8"	"30"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"396"	"0"	"5"	"401"	"0"
"151"	"132"	"1"	"30"	"113"	"528"	"24"	"2"	"1"	"1"	"6"	"5"	"18"	"11"	"7"	"747"	"0"	"8"	"755"	"0"
"152"	"133"	"0"	"14"	"80"	"518"	"12"	"1"	"0"	"3"	"4"	"2"	"10"	"4"	"5"	"653"	"0"	"2"	"655"	"0"
"153"	"134"	"0"	"627"	"1"	"61"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"3"	"696"	"0"	"2"	"698"	"0"
"154"	"135"	"1"	"618"	"2"	"28"	"1"	"0"	"2"	"0"	"0"	"0"	"3"	"3"	"6"	"664"	"0"	"2"	"666"	"0"
"155"	"136"	"5"	"362"	"55"	"186"	"7"	"1"	"3"	"1"	"2"	"1"	"2"	"5"	"5"	"635"	"0"	"5"	"640"	"0"
"156"	"137"	"9"	"325"	"103"	"176"	"37"	"5"	"2"	"11"	"7"	"4"	"2"	"4"	"7"	"692"	"0"	"8"	"700"	"0"
"157"	"138"	"2"	"145"	"230"	"308"	"43"	"0"	"0"	"5"	"2"	"2"	"3"	"6"	"2"	"748"	"0"	"3"	"751"	"0"
"158"	"139"	"7"	"277"	"308"	"18"	"42"	"3"	"0"	"1"	"2"	"1"	"2"	"4"	"2"	"667"	"0"	"6"	"673"	"0"
"159"	"140"	"4"	"117"	"497"	"31"	"44"	"2"	"1"	"0"	"10"	"1"	"4"	"7"	"3"	"721"	"0"	"4"	"725"	"0"
"160"	"141"	"0"	"215"	"167"	"28"	"15"	"0"	"2"	"0"	"5"	"0"	"0"	"2"	"2"	"436"	"0"	"4"	"440"	"0"
"161"	"142"	"6"	"291"	"287"	"13"	"35"	"5"	"1"	"2"	"5"	"1"	"3"	"3"	"0"	"652"	"0"	"5"	"657"	"0"
"162"	"143"	"2"	"82"	"139"	"225"	"19"	"4"	"2"	"2"	"0"	"1"	"2"	"2"	"1"	"481"	"0"	"5"	"486"	"0"
"163"	"144"	"16"	"15"	"593"	"27"	"51"	"2"	"6"	"3"	"2"	"0"	"2"	"1"	"3"	"721"	"0"	"9"	"730"	"0"
"164"	"145"	"4"	"19"	"347"	"103"	"86"	"11"	"6"	"2"	"4"	"4"	"3"	"5"	"11"	"605"	"0"	"5"	"610"	"0"
"165"	"146"	"11"	"63"	"370"	"101"	"56"	"4"	"2"	"0"	"5"	"4"	"6"	"15"	"8"	"645"	"0"	"15"	"660"	"0"
"166"	"147"	"4"	"116"	"72"	"169"	"30"	"1"	"0"	"0"	"1"	"1"	"8"	"2"	"3"	"407"	"0"	"5"	"412"	"0"
"167"	"148"	"3"	"686"	"6"	"35"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"734"	"0"	"1"	"735"	"0"
"168"	"149"	"3"	"727"	"15"	"21"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"770"	"0"	"10"	"780"	"0"
"169"	"150"	"1"	"335"	"45"	"1"	"9"	"4"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"401"	"0"	"1"	"402"	"0"
"170"	"151"	"4"	"425"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"442"	"0"	"4"	"446"	"0"
"171"	"152"	"8"	"683"	"3"	"29"	"2"	"2"	"1"	"1"	"1"	"1"	"0"	"2"	"5"	"738"	"0"	"3"	"741"	"0"
"172"	"153"	"8"	"48"	"297"	"7"	"82"	"3"	"2"	"1"	"0"	"2"	"1"	"4"	"1"	"456"	"0"	"7"	"463"	"0"
