"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"9"	"1"	"39"	"1"	"2"	"0"	"2"	"11"	"867"	"7"	"2"	"1"	"3"	"1"	"3"	"3"	"0"	"1"	"2"	"955"	"0"	"0"	"955"	"0"
"20"	"8"	"31"	"3"	"529"	"13"	"3"	"5"	"0"	"10"	"158"	"2"	"2"	"6"	"7"	"17"	"10"	"9"	"2"	"1"	"8"	"816"	"0"	"4"	"820"	"0"
"21"	"9"	"44"	"5"	"333"	"17"	"5"	"4"	"3"	"9"	"327"	"9"	"7"	"6"	"13"	"17"	"6"	"19"	"4"	"3"	"6"	"837"	"0"	"6"	"843"	"0"
"22"	"10"	"32"	"4"	"480"	"5"	"1"	"2"	"0"	"0"	"56"	"0"	"2"	"1"	"2"	"9"	"1"	"3"	"1"	"0"	"8"	"607"	"0"	"0"	"607"	"0"
"23"	"11"	"39"	"1"	"293"	"6"	"1"	"0"	"4"	"4"	"358"	"6"	"5"	"1"	"3"	"7"	"2"	"17"	"7"	"1"	"7"	"762"	"0"	"4"	"766"	"0"
"24"	"12"	"159"	"0"	"28"	"3"	"1"	"0"	"1"	"1"	"101"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"3"	"0"	"0"	"303"	"0"	"1"	"304"	"0"
"25"	"13"	"92"	"9"	"172"	"3"	"1"	"2"	"1"	"8"	"393"	"20"	"3"	"5"	"1"	"2"	"2"	"8"	"11"	"12"	"3"	"748"	"0"	"13"	"761"	"0"
"26"	"14"	"239"	"17"	"388"	"7"	"7"	"2"	"7"	"4"	"95"	"5"	"3"	"7"	"7"	"14"	"8"	"28"	"22"	"10"	"11"	"881"	"0"	"7"	"888"	"0"
"27"	"15"	"10"	"0"	"230"	"10"	"3"	"2"	"1"	"5"	"228"	"4"	"4"	"2"	"3"	"14"	"9"	"11"	"4"	"3"	"17"	"560"	"0"	"9"	"569"	"0"
"28"	"16"	"2"	"8"	"284"	"4"	"2"	"0"	"0"	"2"	"112"	"2"	"0"	"0"	"0"	"6"	"3"	"6"	"0"	"3"	"7"	"441"	"0"	"5"	"446"	"0"
"29"	"17"	"10"	"10"	"337"	"11"	"1"	"2"	"4"	"5"	"119"	"6"	"3"	"6"	"8"	"17"	"8"	"22"	"4"	"2"	"6"	"581"	"0"	"2"	"583"	"0"
"30"	"18"	"33"	"2"	"221"	"9"	"6"	"2"	"2"	"6"	"179"	"2"	"2"	"6"	"3"	"3"	"1"	"8"	"3"	"0"	"3"	"491"	"0"	"3"	"494"	"0"
"31"	"19"	"202"	"6"	"243"	"8"	"2"	"2"	"5"	"9"	"262"	"25"	"6"	"1"	"6"	"2"	"5"	"15"	"8"	"2"	"0"	"809"	"0"	"0"	"809"	"0"
"32"	"20"	"206"	"4"	"25"	"5"	"1"	"1"	"1"	"5"	"245"	"5"	"1"	"0"	"5"	"3"	"5"	"13"	"6"	"0"	"1"	"532"	"0"	"0"	"532"	"0"
"33"	"21"	"76"	"5"	"130"	"7"	"0"	"2"	"3"	"11"	"222"	"10"	"6"	"5"	"7"	"6"	"9"	"27"	"10"	"6"	"7"	"549"	"0"	"5"	"554"	"0"
"34"	"22"	"25"	"3"	"48"	"5"	"3"	"4"	"1"	"11"	"453"	"10"	"5"	"3"	"7"	"6"	"2"	"19"	"5"	"3"	"2"	"615"	"0"	"6"	"621"	"0"
"35"	"23"	"15"	"0"	"53"	"11"	"1"	"1"	"2"	"11"	"350"	"12"	"6"	"2"	"5"	"7"	"15"	"32"	"2"	"2"	"3"	"530"	"0"	"9"	"539"	"0"
"36"	"24"	"92"	"6"	"138"	"2"	"2"	"3"	"2"	"7"	"177"	"6"	"1"	"1"	"2"	"2"	"1"	"15"	"17"	"2"	"6"	"482"	"0"	"5"	"487"	"0"
"37"	"25"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"38"	"26"	"117"	"2"	"95"	"34"	"0"	"0"	"5"	"7"	"177"	"5"	"4"	"0"	"1"	"5"	"2"	"11"	"2"	"1"	"0"	"468"	"0"	"0"	"468"	"0"
"39"	"27"	"130"	"1"	"78"	"40"	"0"	"1"	"3"	"12"	"138"	"4"	"1"	"2"	"1"	"2"	"4"	"11"	"9"	"2"	"0"	"439"	"0"	"4"	"443"	"0"
"40"	"28"	"125"	"6"	"461"	"9"	"3"	"2"	"1"	"5"	"84"	"2"	"5"	"3"	"3"	"6"	"4"	"11"	"6"	"2"	"5"	"743"	"0"	"2"	"745"	"0"
"41"	"29"	"44"	"2"	"143"	"3"	"1"	"0"	"1"	"9"	"288"	"4"	"5"	"3"	"3"	"2"	"2"	"12"	"1"	"0"	"4"	"527"	"0"	"5"	"532"	"0"
"42"	"30"	"400"	"12"	"255"	"15"	"8"	"6"	"8"	"7"	"121"	"7"	"3"	"3"	"5"	"8"	"3"	"23"	"40"	"10"	"12"	"946"	"0"	"7"	"953"	"0"
"43"	"31"	"12"	"6"	"133"	"6"	"1"	"3"	"0"	"1"	"101"	"2"	"1"	"1"	"3"	"5"	"2"	"1"	"3"	"0"	"1"	"282"	"0"	"2"	"284"	"0"
"44"	"32"	"55"	"3"	"200"	"8"	"2"	"1"	"3"	"9"	"214"	"3"	"5"	"5"	"8"	"10"	"5"	"24"	"7"	"0"	"2"	"564"	"0"	"6"	"570"	"0"
"45"	"33"	"159"	"21"	"48"	"10"	"0"	"1"	"1"	"4"	"195"	"3"	"3"	"1"	"0"	"4"	"0"	"3"	"6"	"1"	"0"	"460"	"0"	"4"	"464"	"0"
"46"	"34"	"92"	"6"	"99"	"11"	"1"	"3"	"2"	"5"	"222"	"2"	"2"	"4"	"7"	"5"	"7"	"15"	"1"	"0"	"0"	"484"	"0"	"3"	"487"	"0"
"47"	"35"	"163"	"3"	"106"	"7"	"3"	"4"	"4"	"7"	"381"	"9"	"4"	"9"	"4"	"5"	"12"	"31"	"7"	"3"	"4"	"766"	"0"	"4"	"770"	"0"
"48"	"36"	"92"	"4"	"101"	"9"	"5"	"3"	"3"	"9"	"223"	"7"	"1"	"2"	"7"	"6"	"4"	"15"	"8"	"2"	"4"	"505"	"0"	"3"	"508"	"0"
"49"	"37"	"90"	"6"	"126"	"4"	"2"	"1"	"1"	"3"	"172"	"2"	"0"	"2"	"1"	"0"	"2"	"2"	"8"	"4"	"5"	"431"	"0"	"3"	"434"	"0"
"50"	"38"	"167"	"4"	"57"	"7"	"1"	"2"	"3"	"4"	"215"	"1"	"3"	"6"	"5"	"4"	"5"	"27"	"9"	"4"	"2"	"526"	"0"	"7"	"533"	"0"
"51"	"39"	"142"	"0"	"87"	"8"	"1"	"0"	"1"	"6"	"246"	"9"	"4"	"2"	"7"	"5"	"12"	"28"	"5"	"0"	"0"	"563"	"0"	"2"	"565"	"0"
"52"	"40"	"35"	"5"	"184"	"11"	"1"	"1"	"6"	"7"	"485"	"76"	"7"	"4"	"4"	"15"	"5"	"16"	"2"	"2"	"4"	"870"	"0"	"4"	"874"	"0"
"53"	"41"	"60"	"4"	"93"	"11"	"4"	"6"	"3"	"19"	"529"	"15"	"5"	"0"	"5"	"3"	"1"	"34"	"16"	"22"	"6"	"836"	"0"	"4"	"840"	"0"
"54"	"42"	"159"	"0"	"343"	"15"	"2"	"3"	"1"	"6"	"47"	"2"	"5"	"1"	"4"	"10"	"4"	"11"	"9"	"1"	"6"	"629"	"0"	"3"	"632"	"0"
"55"	"43"	"47"	"6"	"473"	"13"	"2"	"0"	"0"	"0"	"27"	"0"	"1"	"0"	"1"	"13"	"2"	"10"	"0"	"0"	"4"	"599"	"0"	"2"	"601"	"0"
"56"	"44"	"283"	"6"	"43"	"9"	"3"	"6"	"6"	"17"	"430"	"21"	"8"	"9"	"8"	"15"	"27"	"48"	"11"	"3"	"4"	"957"	"0"	"6"	"963"	"0"
"57"	"45"	"37"	"28"	"393"	"10"	"1"	"2"	"3"	"9"	"174"	"4"	"4"	"5"	"4"	"7"	"6"	"13"	"4"	"0"	"5"	"709"	"0"	"3"	"712"	"0"
"58"	"46"	"80"	"7"	"379"	"14"	"3"	"1"	"1"	"4"	"152"	"4"	"3"	"6"	"0"	"6"	"2"	"17"	"15"	"7"	"28"	"729"	"0"	"3"	"732"	"0"
"59"	"47"	"81"	"3"	"144"	"12"	"2"	"3"	"4"	"14"	"586"	"11"	"6"	"8"	"6"	"4"	"5"	"14"	"1"	"2"	"1"	"907"	"0"	"0"	"907"	"0"
"60"	"48"	"31"	"26"	"37"	"28"	"2"	"1"	"0"	"6"	"592"	"4"	"2"	"2"	"0"	"0"	"2"	"4"	"1"	"0"	"1"	"739"	"0"	"2"	"741"	"0"
"61"	"49"	"74"	"0"	"114"	"4"	"3"	"2"	"5"	"6"	"291"	"9"	"5"	"2"	"7"	"9"	"7"	"21"	"3"	"0"	"1"	"563"	"0"	"0"	"563"	"0"
"62"	"50"	"97"	"2"	"347"	"2"	"0"	"2"	"0"	"2"	"136"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"595"	"0"	"0"	"595"	"0"
"63"	"51"	"94"	"8"	"278"	"9"	"6"	"1"	"0"	"4"	"296"	"4"	"5"	"4"	"4"	"12"	"3"	"14"	"2"	"1"	"3"	"748"	"0"	"3"	"751"	"0"
"64"	"52"	"125"	"11"	"145"	"7"	"2"	"1"	"1"	"10"	"553"	"12"	"5"	"6"	"2"	"6"	"4"	"23"	"7"	"0"	"0"	"920"	"0"	"1"	"921"	"0"
"65"	"53"	"38"	"1"	"14"	"2"	"2"	"2"	"0"	"5"	"529"	"6"	"3"	"1"	"1"	"3"	"0"	"5"	"0"	"0"	"1"	"613"	"0"	"2"	"615"	"0"
"66"	"54"	"32"	"1"	"74"	"4"	"0"	"2"	"0"	"3"	"413"	"2"	"2"	"1"	"5"	"8"	"0"	"2"	"0"	"1"	"4"	"554"	"0"	"0"	"554"	"0"
"67"	"55"	"43"	"9"	"91"	"0"	"2"	"0"	"2"	"5"	"429"	"6"	"0"	"2"	"1"	"5"	"4"	"12"	"4"	"4"	"4"	"623"	"0"	"2"	"625"	"0"
"68"	"56"	"39"	"5"	"75"	"1"	"2"	"1"	"2"	"9"	"388"	"5"	"4"	"6"	"3"	"5"	"3"	"10"	"3"	"0"	"2"	"563"	"0"	"4"	"567"	"0"
"69"	"57"	"49"	"3"	"553"	"14"	"2"	"0"	"2"	"2"	"168"	"3"	"1"	"4"	"2"	"11"	"2"	"8"	"0"	"0"	"4"	"828"	"0"	"0"	"828"	"0"
"70"	"58"	"55"	"2"	"265"	"13"	"5"	"0"	"4"	"5"	"352"	"4"	"2"	"3"	"2"	"4"	"0"	"2"	"2"	"0"	"0"	"720"	"0"	"0"	"720"	"0"
"71"	"59"	"53"	"4"	"21"	"3"	"1"	"1"	"3"	"15"	"493"	"9"	"6"	"0"	"2"	"3"	"3"	"13"	"3"	"1"	"0"	"634"	"0"	"0"	"634"	"0"
"72"	"60"	"129"	"3"	"65"	"4"	"3"	"0"	"5"	"11"	"684"	"8"	"2"	"1"	"2"	"2"	"5"	"12"	"4"	"3"	"2"	"945"	"0"	"4"	"949"	"0"
"73"	"61"	"164"	"6"	"47"	"4"	"4"	"0"	"2"	"10"	"370"	"10"	"2"	"3"	"3"	"5"	"6"	"12"	"4"	"2"	"2"	"656"	"0"	"2"	"658"	"0"
"74"	"62"	"111"	"3"	"113"	"6"	"1"	"1"	"1"	"7"	"461"	"5"	"6"	"2"	"3"	"3"	"3"	"11"	"2"	"1"	"0"	"740"	"0"	"1"	"741"	"0"
"75"	"63"	"40"	"3"	"258"	"10"	"8"	"6"	"4"	"16"	"370"	"4"	"5"	"3"	"7"	"14"	"10"	"19"	"3"	"2"	"3"	"785"	"0"	"3"	"788"	"0"
"76"	"64"	"40"	"0"	"67"	"6"	"1"	"1"	"3"	"10"	"333"	"6"	"1"	"1"	"2"	"6"	"8"	"10"	"4"	"2"	"2"	"503"	"0"	"4"	"507"	"0"
"77"	"65"	"41"	"1"	"58"	"4"	"1"	"2"	"4"	"8"	"388"	"12"	"6"	"3"	"3"	"4"	"5"	"16"	"4"	"1"	"0"	"561"	"0"	"2"	"563"	"0"
"78"	"66"	"54"	"5"	"154"	"11"	"9"	"4"	"7"	"19"	"474"	"10"	"4"	"2"	"3"	"7"	"3"	"23"	"3"	"5"	"4"	"801"	"0"	"2"	"803"	"0"
"79"	"67"	"59"	"2"	"100"	"6"	"0"	"1"	"2"	"5"	"336"	"9"	"3"	"1"	"3"	"3"	"4"	"12"	"4"	"1"	"2"	"553"	"0"	"4"	"557"	"0"
"80"	"68"	"76"	"10"	"212"	"5"	"6"	"8"	"4"	"8"	"154"	"2"	"3"	"5"	"8"	"12"	"10"	"36"	"17"	"6"	"22"	"604"	"0"	"21"	"625"	"0"
"81"	"69"	"40"	"1"	"28"	"5"	"1"	"0"	"3"	"4"	"292"	"7"	"3"	"1"	"2"	"1"	"1"	"8"	"1"	"0"	"0"	"398"	"0"	"1"	"399"	"0"
"82"	"70"	"99"	"2"	"104"	"5"	"1"	"2"	"1"	"8"	"475"	"7"	"2"	"1"	"5"	"6"	"3"	"15"	"1"	"2"	"3"	"742"	"0"	"3"	"745"	"0"
"83"	"71"	"74"	"1"	"185"	"6"	"3"	"7"	"6"	"9"	"392"	"14"	"11"	"4"	"5"	"8"	"11"	"25"	"4"	"1"	"1"	"767"	"0"	"3"	"770"	"0"
"84"	"72"	"59"	"2"	"77"	"7"	"4"	"0"	"3"	"11"	"629"	"5"	"5"	"4"	"6"	"2"	"5"	"17"	"0"	"3"	"0"	"839"	"0"	"4"	"843"	"0"
"85"	"73"	"25"	"5"	"236"	"8"	"2"	"3"	"4"	"17"	"491"	"13"	"5"	"3"	"7"	"13"	"9"	"26"	"8"	"3"	"5"	"883"	"0"	"8"	"891"	"0"
"86"	"74"	"55"	"3"	"179"	"8"	"6"	"3"	"5"	"6"	"153"	"8"	"0"	"3"	"2"	"9"	"4"	"8"	"2"	"0"	"3"	"457"	"0"	"3"	"460"	"0"
"87"	"75"	"34"	"2"	"75"	"3"	"3"	"1"	"2"	"5"	"242"	"2"	"0"	"1"	"7"	"3"	"5"	"15"	"6"	"0"	"1"	"407"	"0"	"5"	"412"	"0"
"88"	"76"	"154"	"7"	"308"	"7"	"5"	"3"	"6"	"4"	"118"	"7"	"2"	"2"	"2"	"10"	"5"	"20"	"4"	"4"	"6"	"674"	"0"	"3"	"677"	"0"
"89"	"77"	"24"	"26"	"96"	"3"	"5"	"0"	"4"	"14"	"424"	"5"	"10"	"6"	"7"	"13"	"10"	"30"	"1"	"1"	"3"	"682"	"0"	"3"	"685"	"0"
"90"	"78"	"103"	"5"	"121"	"11"	"6"	"5"	"6"	"9"	"295"	"9"	"5"	"5"	"9"	"6"	"13"	"16"	"2"	"3"	"1"	"630"	"0"	"4"	"634"	"0"
"91"	"79"	"116"	"14"	"173"	"23"	"6"	"2"	"5"	"4"	"321"	"10"	"9"	"3"	"8"	"9"	"4"	"22"	"6"	"1"	"3"	"739"	"0"	"3"	"742"	"0"
"92"	"80"	"28"	"4"	"118"	"15"	"5"	"5"	"11"	"16"	"405"	"19"	"13"	"13"	"9"	"8"	"11"	"47"	"14"	"10"	"13"	"764"	"0"	"14"	"778"	"0"
"93"	"81"	"232"	"5"	"188"	"24"	"3"	"1"	"5"	"6"	"82"	"4"	"3"	"4"	"3"	"18"	"7"	"27"	"10"	"3"	"3"	"628"	"0"	"4"	"632"	"0"
"94"	"82"	"5"	"2"	"46"	"4"	"0"	"2"	"3"	"9"	"491"	"3"	"2"	"1"	"2"	"2"	"4"	"28"	"0"	"0"	"2"	"606"	"0"	"1"	"607"	"0"
"95"	"83"	"101"	"3"	"113"	"5"	"4"	"1"	"5"	"6"	"479"	"3"	"1"	"1"	"2"	"4"	"2"	"5"	"7"	"1"	"3"	"746"	"0"	"5"	"751"	"0"
"96"	"84"	"94"	"3"	"185"	"9"	"2"	"2"	"6"	"13"	"349"	"6"	"1"	"4"	"7"	"12"	"15"	"31"	"2"	"1"	"2"	"744"	"0"	"3"	"747"	"0"
"97"	"85"	"216"	"5"	"227"	"11"	"8"	"4"	"4"	"5"	"214"	"6"	"4"	"5"	"5"	"12"	"7"	"42"	"13"	"1"	"4"	"793"	"0"	"7"	"800"	"0"
"98"	"86"	"173"	"4"	"197"	"18"	"6"	"7"	"7"	"19"	"315"	"13"	"4"	"5"	"8"	"7"	"2"	"21"	"18"	"5"	"14"	"843"	"0"	"18"	"861"	"0"
"99"	"87"	"126"	"8"	"180"	"1"	"2"	"3"	"7"	"6"	"216"	"6"	"4"	"2"	"2"	"5"	"6"	"2"	"3"	"4"	"2"	"585"	"0"	"0"	"585"	"0"
"100"	"88"	"30"	"2"	"224"	"11"	"4"	"2"	"3"	"7"	"131"	"3"	"3"	"4"	"7"	"21"	"9"	"16"	"2"	"1"	"3"	"483"	"0"	"3"	"486"	"0"
"101"	"89"	"7"	"4"	"314"	"12"	"2"	"0"	"1"	"3"	"60"	"2"	"4"	"2"	"7"	"11"	"4"	"11"	"5"	"2"	"21"	"472"	"0"	"3"	"475"	"0"
"102"	"90"	"154"	"2"	"67"	"7"	"1"	"0"	"7"	"20"	"403"	"7"	"9"	"6"	"8"	"5"	"6"	"38"	"9"	"1"	"4"	"754"	"0"	"5"	"759"	"0"
"103"	"91"	"52"	"7"	"243"	"10"	"3"	"0"	"6"	"15"	"349"	"7"	"4"	"6"	"6"	"6"	"9"	"20"	"5"	"3"	"5"	"756"	"0"	"7"	"763"	"0"
"104"	"92"	"42"	"5"	"152"	"44"	"8"	"6"	"4"	"16"	"411"	"2"	"4"	"2"	"8"	"6"	"13"	"20"	"2"	"0"	"2"	"747"	"0"	"6"	"753"	"0"
"105"	"93"	"99"	"2"	"127"	"8"	"3"	"3"	"2"	"6"	"443"	"7"	"2"	"11"	"3"	"12"	"6"	"9"	"2"	"1"	"0"	"746"	"0"	"4"	"750"	"0"
"106"	"94"	"53"	"5"	"91"	"14"	"7"	"3"	"2"	"12"	"341"	"3"	"3"	"2"	"7"	"2"	"2"	"12"	"4"	"6"	"2"	"571"	"0"	"7"	"578"	"0"
"107"	"95"	"139"	"12"	"277"	"13"	"2"	"4"	"6"	"5"	"200"	"10"	"3"	"7"	"9"	"17"	"9"	"17"	"7"	"2"	"8"	"747"	"0"	"12"	"759"	"0"
"108"	"96"	"18"	"6"	"100"	"7"	"3"	"4"	"7"	"15"	"487"	"10"	"6"	"7"	"4"	"15"	"10"	"21"	"17"	"6"	"18"	"761"	"0"	"21"	"782"	"0"
"109"	"97"	"17"	"6"	"475"	"24"	"3"	"1"	"5"	"0"	"5"	"1"	"2"	"5"	"3"	"39"	"4"	"8"	"3"	"7"	"22"	"630"	"0"	"8"	"638"	"0"
"110"	"98"	"43"	"4"	"328"	"6"	"0"	"1"	"1"	"7"	"195"	"6"	"0"	"3"	"5"	"9"	"3"	"31"	"9"	"8"	"13"	"672"	"0"	"14"	"686"	"0"
"111"	"99"	"18"	"1"	"171"	"2"	"3"	"2"	"1"	"0"	"108"	"2"	"1"	"3"	"1"	"2"	"2"	"7"	"1"	"2"	"2"	"329"	"0"	"7"	"336"	"0"
"112"	"100"	"68"	"5"	"350"	"16"	"3"	"4"	"2"	"8"	"208"	"6"	"9"	"2"	"9"	"11"	"5"	"27"	"5"	"4"	"7"	"749"	"0"	"7"	"756"	"0"
"113"	"101"	"94"	"6"	"194"	"13"	"3"	"4"	"4"	"2"	"21"	"6"	"0"	"3"	"8"	"5"	"4"	"7"	"14"	"5"	"9"	"402"	"0"	"7"	"409"	"0"
"114"	"102"	"19"	"3"	"67"	"4"	"0"	"0"	"3"	"10"	"302"	"1"	"1"	"4"	"3"	"1"	"3"	"13"	"3"	"1"	"3"	"441"	"0"	"0"	"441"	"0"
"115"	"103"	"24"	"7"	"344"	"12"	"11"	"2"	"5"	"0"	"25"	"3"	"5"	"2"	"2"	"27"	"8"	"20"	"4"	"2"	"8"	"511"	"0"	"5"	"516"	"0"
"116"	"104"	"45"	"1"	"447"	"4"	"0"	"0"	"2"	"2"	"34"	"1"	"2"	"1"	"1"	"2"	"3"	"7"	"1"	"0"	"5"	"558"	"0"	"6"	"564"	"0"
"117"	"105"	"32"	"5"	"517"	"9"	"5"	"5"	"3"	"9"	"218"	"8"	"1"	"2"	"4"	"9"	"5"	"17"	"3"	"6"	"20"	"878"	"0"	"12"	"890"	"0"
"118"	"106"	"80"	"2"	"135"	"5"	"1"	"3"	"5"	"13"	"208"	"2"	"3"	"3"	"1"	"6"	"6"	"15"	"1"	"0"	"3"	"492"	"0"	"2"	"494"	"0"
"119"	"107"	"63"	"1"	"67"	"4"	"1"	"1"	"2"	"6"	"199"	"1"	"1"	"2"	"1"	"0"	"0"	"8"	"1"	"2"	"0"	"360"	"0"	"2"	"362"	"0"
"120"	"108"	"71"	"1"	"96"	"9"	"5"	"4"	"6"	"13"	"306"	"8"	"3"	"10"	"13"	"5"	"19"	"28"	"2"	"8"	"2"	"609"	"0"	"6"	"615"	"0"
"121"	"109"	"117"	"6"	"48"	"19"	"7"	"2"	"2"	"3"	"164"	"5"	"1"	"0"	"1"	"2"	"1"	"8"	"11"	"3"	"0"	"400"	"0"	"6"	"406"	"0"
"122"	"110"	"72"	"8"	"206"	"9"	"5"	"2"	"12"	"15"	"185"	"18"	"8"	"6"	"7"	"11"	"7"	"17"	"10"	"3"	"4"	"605"	"0"	"7"	"612"	"0"
"123"	"111"	"51"	"7"	"416"	"17"	"1"	"4"	"2"	"3"	"29"	"4"	"1"	"2"	"9"	"8"	"5"	"14"	"1"	"1"	"5"	"580"	"0"	"5"	"585"	"0"
"124"	"112"	"129"	"5"	"397"	"15"	"3"	"2"	"2"	"2"	"68"	"5"	"3"	"1"	"2"	"4"	"9"	"38"	"10"	"2"	"12"	"709"	"0"	"8"	"717"	"0"
"125"	"113"	"198"	"7"	"189"	"2"	"3"	"1"	"0"	"3"	"17"	"0"	"0"	"0"	"1"	"1"	"3"	"7"	"4"	"2"	"2"	"440"	"0"	"6"	"446"	"0"
"126"	"114"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"127"	"115"	"57"	"7"	"451"	"15"	"4"	"0"	"3"	"7"	"86"	"6"	"4"	"2"	"4"	"7"	"3"	"13"	"5"	"2"	"3"	"679"	"0"	"2"	"681"	"0"
"128"	"116"	"263"	"5"	"207"	"9"	"2"	"1"	"2"	"2"	"87"	"3"	"2"	"6"	"3"	"13"	"6"	"25"	"20"	"4"	"11"	"671"	"0"	"7"	"678"	"0"
"129"	"116A"	"193"	"8"	"264"	"13"	"6"	"3"	"2"	"2"	"38"	"5"	"3"	"2"	"0"	"5"	"6"	"24"	"3"	"2"	"4"	"583"	"0"	"5"	"588"	"0"
"130"	"117"	"40"	"3"	"137"	"4"	"0"	"2"	"6"	"4"	"332"	"8"	"3"	"5"	"5"	"12"	"9"	"26"	"2"	"3"	"3"	"604"	"0"	"0"	"604"	"0"
"131"	"118"	"37"	"3"	"161"	"8"	"3"	"3"	"2"	"3"	"309"	"9"	"3"	"2"	"5"	"3"	"3"	"32"	"2"	"1"	"0"	"589"	"0"	"4"	"593"	"0"
"132"	"119"	"205"	"10"	"58"	"8"	"5"	"3"	"8"	"16"	"316"	"2"	"9"	"3"	"5"	"6"	"7"	"27"	"10"	"5"	"2"	"705"	"0"	"4"	"709"	"0"
