"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"39"	"198"	"259"	"105"	"3"	"4"	"0"	"4"	"0"	"1"	"2"	"615"	"0"	"5"	"620"	"0"
"27"	"15"	"26"	"279"	"6"	"117"	"7"	"0"	"1"	"0"	"0"	"3"	"2"	"441"	"0"	"6"	"447"	"0"
"28"	"15A"	"15"	"344"	"8"	"101"	"3"	"1"	"2"	"0"	"3"	"2"	"1"	"480"	"0"	"2"	"482"	"0"
"29"	"16"	"19"	"255"	"37"	"10"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"323"	"0"	"2"	"325"	"0"
"30"	"17"	"15"	"400"	"29"	"111"	"6"	"2"	"0"	"2"	"2"	"3"	"2"	"572"	"0"	"8"	"580"	"0"
"31"	"18"	"9"	"144"	"107"	"41"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"304"	"0"	"4"	"308"	"0"
"32"	"19"	"1"	"89"	"25"	"146"	"3"	"1"	"0"	"1"	"2"	"0"	"1"	"269"	"0"	"0"	"269"	"0"
"33"	"20"	"16"	"333"	"196"	"113"	"6"	"6"	"3"	"1"	"2"	"4"	"6"	"686"	"0"	"13"	"699"	"0"
"34"	"21"	"26"	"393"	"58"	"51"	"8"	"2"	"2"	"1"	"3"	"1"	"5"	"550"	"0"	"8"	"558"	"0"
"35"	"22"	"43"	"98"	"5"	"24"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"174"	"0"	"2"	"176"	"0"
"36"	"23"	"13"	"192"	"17"	"180"	"6"	"1"	"1"	"0"	"2"	"1"	"0"	"413"	"0"	"2"	"415"	"0"
"37"	"24"	"17"	"159"	"85"	"93"	"2"	"0"	"0"	"3"	"0"	"1"	"0"	"360"	"0"	"3"	"363"	"0"
"38"	"25"	"36"	"430"	"74"	"224"	"8"	"1"	"3"	"2"	"3"	"3"	"5"	"789"	"0"	"23"	"812"	"0"
"39"	"26"	"13"	"220"	"147"	"72"	"2"	"1"	"1"	"2"	"2"	"8"	"0"	"468"	"0"	"9"	"477"	"0"
"40"	"27"	"34"	"104"	"11"	"66"	"8"	"2"	"2"	"2"	"2"	"0"	"3"	"234"	"0"	"4"	"238"	"0"
"41"	"28"	"8"	"48"	"83"	"51"	"1"	"0"	"0"	"0"	"0"	"4"	"1"	"196"	"0"	"1"	"197"	"0"
"42"	"29"	"57"	"149"	"38"	"112"	"7"	"0"	"1"	"0"	"0"	"2"	"2"	"368"	"0"	"3"	"371"	"0"
"43"	"30"	"11"	"217"	"71"	"124"	"10"	"1"	"0"	"3"	"1"	"6"	"5"	"449"	"0"	"12"	"461"	"0"
"44"	"31"	"19"	"151"	"24"	"281"	"5"	"1"	"0"	"0"	"0"	"1"	"1"	"483"	"0"	"2"	"485"	"0"
"45"	"32"	"101"	"423"	"5"	"28"	"6"	"5"	"0"	"1"	"1"	"5"	"2"	"577"	"0"	"4"	"581"	"0"
"46"	"33"	"84"	"110"	"135"	"50"	"2"	"4"	"2"	"1"	"2"	"0"	"1"	"391"	"0"	"2"	"393"	"0"
"47"	"34"	"60"	"291"	"35"	"104"	"2"	"1"	"0"	"0"	"0"	"2"	"2"	"497"	"0"	"3"	"500"	"0"
"48"	"35"	"30"	"414"	"35"	"191"	"11"	"0"	"0"	"1"	"1"	"2"	"10"	"695"	"0"	"14"	"709"	"0"
"49"	"36"	"28"	"420"	"22"	"180"	"10"	"3"	"2"	"5"	"3"	"8"	"5"	"686"	"0"	"11"	"697"	"0"
"50"	"37"	"119"	"272"	"74"	"98"	"3"	"6"	"2"	"3"	"1"	"2"	"2"	"582"	"0"	"3"	"585"	"0"
"51"	"38"	"29"	"356"	"76"	"274"	"4"	"4"	"4"	"1"	"2"	"1"	"5"	"756"	"0"	"2"	"758"	"0"
"52"	"39"	"22"	"181"	"49"	"54"	"2"	"1"	"0"	"1"	"2"	"0"	"1"	"313"	"0"	"1"	"314"	"0"
"53"	"40"	"31"	"265"	"12"	"130"	"4"	"4"	"0"	"1"	"3"	"3"	"0"	"453"	"0"	"5"	"458"	"0"
"54"	"41"	"39"	"261"	"19"	"33"	"3"	"2"	"0"	"0"	"0"	"4"	"3"	"364"	"0"	"8"	"372"	"0"
"55"	"42"	"32"	"318"	"14"	"78"	"3"	"3"	"1"	"0"	"0"	"1"	"6"	"456"	"0"	"2"	"458"	"0"
"56"	"43"	"34"	"465"	"49"	"70"	"2"	"0"	"0"	"5"	"0"	"3"	"4"	"632"	"0"	"6"	"638"	"0"
"57"	"43A"	"116"	"385"	"39"	"41"	"6"	"3"	"0"	"6"	"2"	"4"	"7"	"609"	"0"	"16"	"625"	"0"
"58"	"44"	"40"	"303"	"74"	"102"	"5"	"1"	"1"	"0"	"1"	"2"	"1"	"530"	"0"	"6"	"536"	"0"
"59"	"45"	"10"	"252"	"122"	"134"	"4"	"1"	"2"	"2"	"2"	"4"	"7"	"540"	"0"	"5"	"545"	"0"
"60"	"46"	"58"	"379"	"166"	"296"	"13"	"2"	"1"	"2"	"0"	"4"	"7"	"928"	"0"	"13"	"941"	"0"
"61"	"47"	"86"	"241"	"91"	"349"	"6"	"0"	"1"	"1"	"2"	"1"	"5"	"783"	"0"	"6"	"789"	"0"
"62"	"48"	"98"	"170"	"294"	"162"	"11"	"7"	"0"	"5"	"1"	"4"	"7"	"759"	"0"	"24"	"783"	"0"
"63"	"49"	"233"	"139"	"7"	"78"	"2"	"2"	"0"	"1"	"2"	"2"	"5"	"471"	"0"	"9"	"480"	"0"
"64"	"50"	"158"	"72"	"140"	"22"	"5"	"1"	"1"	"4"	"3"	"3"	"2"	"411"	"0"	"8"	"419"	"0"
"65"	"51"	"15"	"379"	"54"	"26"	"1"	"0"	"1"	"0"	"1"	"2"	"3"	"482"	"0"	"5"	"487"	"0"
"66"	"52"	"19"	"280"	"105"	"46"	"1"	"2"	"2"	"1"	"0"	"2"	"5"	"463"	"0"	"16"	"479"	"0"
"67"	"53"	"7"	"86"	"11"	"41"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"147"	"0"	"2"	"149"	"0"
"68"	"54"	"0"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"6"	"0"
"69"	"55"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"1"	"7"	"0"
"70"	"56"	"66"	"328"	"54"	"102"	"11"	"3"	"0"	"0"	"1"	"1"	"5"	"571"	"0"	"11"	"582"	"0"
"71"	"57"	"12"	"362"	"6"	"120"	"4"	"1"	"1"	"0"	"0"	"3"	"4"	"513"	"0"	"3"	"516"	"0"
"72"	"58"	"20"	"34"	"38"	"472"	"8"	"3"	"0"	"2"	"2"	"0"	"1"	"580"	"0"	"3"	"583"	"0"
"73"	"59"	"21"	"248"	"88"	"30"	"3"	"1"	"0"	"0"	"0"	"1"	"4"	"396"	"0"	"3"	"399"	"0"
"74"	"60"	"19"	"330"	"122"	"101"	"2"	"1"	"0"	"0"	"2"	"0"	"3"	"580"	"0"	"1"	"581"	"0"
"75"	"61"	"22"	"149"	"327"	"81"	"3"	"0"	"0"	"0"	"1"	"3"	"2"	"588"	"0"	"3"	"591"	"0"
"76"	"62"	"68"	"416"	"48"	"246"	"6"	"5"	"5"	"1"	"3"	"4"	"2"	"804"	"0"	"8"	"812"	"0"
"77"	"63"	"3"	"131"	"4"	"68"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"211"	"0"	"0"	"211"	"0"
"78"	"64"	"13"	"208"	"93"	"268"	"6"	"0"	"1"	"0"	"0"	"1"	"0"	"590"	"0"	"0"	"590"	"0"
"79"	"65"	"20"	"313"	"57"	"113"	"6"	"18"	"3"	"4"	"3"	"4"	"8"	"549"	"0"	"23"	"572"	"0"
"80"	"66"	"14"	"372"	"39"	"182"	"9"	"4"	"2"	"4"	"6"	"3"	"6"	"641"	"0"	"9"	"650"	"0"
"81"	"67"	"21"	"355"	"33"	"205"	"7"	"3"	"7"	"1"	"1"	"2"	"3"	"638"	"0"	"4"	"642"	"0"
"82"	"68"	"15"	"208"	"111"	"224"	"7"	"4"	"27"	"0"	"1"	"7"	"3"	"607"	"0"	"12"	"619"	"0"
"83"	"69"	"16"	"461"	"205"	"113"	"8"	"4"	"1"	"2"	"2"	"2"	"2"	"816"	"0"	"6"	"822"	"0"
"84"	"70"	"30"	"501"	"58"	"163"	"5"	"0"	"1"	"0"	"1"	"5"	"10"	"774"	"0"	"3"	"777"	"0"
"85"	"71"	"13"	"391"	"51"	"312"	"7"	"1"	"5"	"0"	"1"	"5"	"8"	"794"	"0"	"3"	"797"	"0"
"86"	"72"	"32"	"98"	"275"	"133"	"4"	"1"	"3"	"1"	"5"	"2"	"6"	"560"	"0"	"8"	"568"	"0"
"87"	"73"	"18"	"185"	"18"	"220"	"2"	"3"	"0"	"1"	"2"	"0"	"1"	"450"	"0"	"3"	"453"	"0"
"88"	"74"	"10"	"190"	"6"	"47"	"0"	"1"	"0"	"2"	"2"	"1"	"3"	"262"	"0"	"4"	"266"	"0"
"89"	"75"	"71"	"213"	"48"	"279"	"10"	"7"	"3"	"5"	"4"	"1"	"2"	"643"	"0"	"4"	"647"	"0"
"90"	"76"	"14"	"197"	"4"	"103"	"2"	"2"	"1"	"0"	"0"	"0"	"3"	"326"	"0"	"2"	"328"	"0"
"91"	"77"	"16"	"274"	"7"	"73"	"3"	"0"	"0"	"0"	"4"	"1"	"3"	"381"	"0"	"1"	"382"	"0"
"92"	"78"	"13"	"124"	"74"	"115"	"2"	"4"	"3"	"0"	"1"	"0"	"1"	"337"	"0"	"1"	"338"	"0"
"93"	"79"	"46"	"277"	"3"	"37"	"2"	"0"	"0"	"0"	"0"	"0"	"4"	"369"	"0"	"1"	"370"	"0"
"94"	"80"	"5"	"218"	"8"	"172"	"3"	"0"	"0"	"2"	"1"	"1"	"2"	"412"	"0"	"5"	"417"	"0"
"95"	"81"	"22"	"351"	"8"	"327"	"15"	"3"	"5"	"4"	"3"	"3"	"3"	"744"	"0"	"11"	"755"	"0"
"96"	"82"	"60"	"249"	"10"	"130"	"5"	"4"	"1"	"0"	"0"	"4"	"1"	"464"	"0"	"2"	"466"	"0"
"97"	"83"	"284"	"268"	"64"	"82"	"12"	"8"	"1"	"2"	"4"	"3"	"7"	"735"	"0"	"20"	"755"	"0"
"98"	"84"	"15"	"243"	"6"	"147"	"2"	"4"	"0"	"1"	"2"	"3"	"8"	"431"	"0"	"8"	"439"	"0"
"99"	"85"	"28"	"204"	"12"	"118"	"3"	"4"	"2"	"2"	"2"	"2"	"5"	"382"	"0"	"12"	"394"	"0"
"100"	"86"	"119"	"21"	"58"	"6"	"2"	"7"	"1"	"1"	"2"	"3"	"1"	"221"	"0"	"9"	"230"	"0"
"101"	"87"	"125"	"334"	"10"	"21"	"2"	"0"	"1"	"0"	"0"	"3"	"9"	"505"	"0"	"3"	"508"	"0"
"102"	"88"	"100"	"334"	"7"	"32"	"3"	"1"	"0"	"1"	"0"	"4"	"1"	"483"	"0"	"4"	"487"	"0"
"103"	"89"	"252"	"365"	"24"	"80"	"9"	"4"	"3"	"5"	"7"	"5"	"12"	"766"	"0"	"29"	"795"	"0"
"104"	"90"	"2"	"33"	"4"	"27"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"70"	"0"	"2"	"72"	"0"
"105"	"91"	"38"	"303"	"10"	"76"	"2"	"1"	"0"	"1"	"1"	"3"	"1"	"436"	"0"	"1"	"437"	"0"
"106"	"92"	"64"	"282"	"10"	"84"	"5"	"0"	"0"	"0"	"1"	"4"	"1"	"451"	"0"	"4"	"455"	"0"
"107"	"93"	"27"	"314"	"6"	"155"	"2"	"0"	"2"	"0"	"2"	"1"	"2"	"511"	"0"	"2"	"513"	"0"
"108"	"94"	"110"	"225"	"27"	"120"	"3"	"7"	"2"	"2"	"1"	"2"	"1"	"500"	"0"	"2"	"502"	"0"
"109"	"95"	"36"	"399"	"17"	"106"	"7"	"4"	"3"	"2"	"1"	"0"	"3"	"578"	"0"	"7"	"585"	"0"
"110"	"96"	"76"	"306"	"119"	"55"	"5"	"3"	"2"	"3"	"1"	"2"	"4"	"576"	"0"	"8"	"584"	"0"
"111"	"97"	"64"	"448"	"12"	"46"	"9"	"4"	"1"	"1"	"3"	"2"	"8"	"598"	"0"	"18"	"616"	"0"
"112"	"98"	"136"	"135"	"21"	"72"	"11"	"88"	"7"	"0"	"0"	"3"	"1"	"474"	"0"	"16"	"490"	"0"
"113"	"98A"	"222"	"143"	"7"	"42"	"6"	"12"	"0"	"0"	"2"	"3"	"3"	"440"	"0"	"4"	"444"	"0"
"114"	"99"	"29"	"354"	"16"	"13"	"0"	"4"	"0"	"1"	"0"	"1"	"1"	"419"	"0"	"4"	"423"	"0"
"115"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"116"	"101"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"
"117"	"102"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"118"	"103"	"23"	"47"	"7"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"85"	"0"	"0"	"85"	"0"
"119"	"103A"	"88"	"19"	"35"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"149"	"0"	"0"	"149"	"0"
"120"	"104"	"148"	"291"	"10"	"116"	"6"	"1"	"2"	"0"	"3"	"5"	"2"	"584"	"0"	"12"	"596"	"0"
"121"	"105"	"138"	"193"	"165"	"47"	"8"	"1"	"1"	"1"	"1"	"6"	"7"	"568"	"0"	"13"	"581"	"0"
"122"	"106"	"342"	"20"	"0"	"124"	"5"	"0"	"0"	"1"	"0"	"2"	"0"	"494"	"0"	"6"	"500"	"0"
"123"	"107"	"134"	"30"	"1"	"41"	"3"	"0"	"0"	"0"	"1"	"1"	"2"	"213"	"0"	"0"	"213"	"0"
"124"	"108"	"86"	"67"	"9"	"207"	"5"	"0"	"0"	"0"	"0"	"1"	"1"	"376"	"0"	"4"	"380"	"0"
"125"	"109"	"21"	"452"	"32"	"44"	"2"	"0"	"3"	"0"	"2"	"2"	"2"	"560"	"0"	"9"	"569"	"0"
"126"	"110"	"94"	"201"	"70"	"81"	"5"	"0"	"1"	"1"	"1"	"1"	"2"	"457"	"0"	"6"	"463"	"0"
"127"	"111"	"318"	"48"	"1"	"92"	"3"	"2"	"0"	"2"	"0"	"1"	"1"	"468"	"0"	"2"	"470"	"0"
"128"	"112"	"16"	"99"	"31"	"128"	"4"	"2"	"0"	"1"	"7"	"2"	"2"	"292"	"0"	"6"	"298"	"0"
"129"	"112A"	"6"	"124"	"22"	"74"	"0"	"1"	"1"	"2"	"3"	"0"	"4"	"237"	"0"	"4"	"241"	"0"
"130"	"113"	"5"	"361"	"7"	"24"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"401"	"0"	"4"	"405"	"0"
"131"	"114"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"132"	"115"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"133"	"116"	"17"	"140"	"165"	"331"	"14"	"2"	"2"	"1"	"3"	"4"	"5"	"684"	"0"	"12"	"696"	"0"
"134"	"117"	"26"	"337"	"8"	"111"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"486"	"0"	"0"	"486"	"0"
"135"	"118"	"9"	"294"	"4"	"104"	"2"	"0"	"2"	"2"	"0"	"1"	"4"	"422"	"0"	"7"	"429"	"0"
"136"	"119"	"200"	"465"	"16"	"64"	"7"	"3"	"3"	"4"	"9"	"5"	"18"	"794"	"0"	"34"	"828"	"0"
"137"	"120"	"218"	"365"	"66"	"145"	"10"	"11"	"2"	"4"	"2"	"5"	"9"	"837"	"0"	"30"	"867"	"0"
"138"	"121"	"110"	"488"	"27"	"133"	"12"	"4"	"4"	"6"	"4"	"2"	"5"	"795"	"0"	"10"	"805"	"0"
"139"	"122"	"115"	"328"	"155"	"101"	"14"	"3"	"5"	"1"	"3"	"3"	"10"	"738"	"0"	"14"	"752"	"0"
"140"	"123"	"102"	"391"	"64"	"305"	"12"	"8"	"2"	"2"	"3"	"4"	"3"	"896"	"0"	"22"	"918"	"0"
"141"	"124"	"61"	"384"	"40"	"110"	"3"	"3"	"0"	"2"	"2"	"2"	"3"	"610"	"0"	"1"	"611"	"0"
"142"	"125"	"25"	"273"	"3"	"117"	"1"	"0"	"1"	"3"	"0"	"6"	"3"	"432"	"0"	"3"	"435"	"0"
"143"	"126"	"53"	"304"	"183"	"76"	"5"	"5"	"3"	"3"	"2"	"2"	"5"	"641"	"0"	"14"	"655"	"0"
"144"	"127"	"33"	"438"	"6"	"140"	"1"	"1"	"0"	"0"	"1"	"2"	"4"	"626"	"0"	"5"	"631"	"0"
"145"	"128"	"33"	"471"	"35"	"50"	"3"	"1"	"1"	"2"	"2"	"5"	"4"	"607"	"0"	"5"	"612"	"0"
"146"	"129"	"22"	"573"	"5"	"261"	"4"	"0"	"0"	"1"	"0"	"1"	"2"	"869"	"0"	"0"	"869"	"0"
"147"	"130"	"77"	"300"	"12"	"204"	"3"	"1"	"4"	"3"	"2"	"1"	"2"	"609"	"0"	"16"	"625"	"0"
"148"	"130A"	"125"	"222"	"18"	"94"	"8"	"1"	"2"	"1"	"2"	"3"	"4"	"480"	"0"	"13"	"493"	"0"
"149"	"131"	"80"	"596"	"55"	"118"	"5"	"4"	"1"	"2"	"4"	"0"	"5"	"870"	"0"	"2"	"872"	"0"
"150"	"132"	"14"	"547"	"17"	"97"	"6"	"2"	"0"	"2"	"1"	"1"	"2"	"689"	"0"	"6"	"695"	"0"
"151"	"133"	"7"	"406"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"416"	"0"	"1"	"417"	"0"
"152"	"134"	"12"	"299"	"14"	"166"	"2"	"0"	"0"	"0"	"4"	"1"	"3"	"501"	"0"	"8"	"509"	"0"
"153"	"135"	"20"	"542"	"12"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"583"	"0"	"0"	"583"	"0"
"154"	"136"	"103"	"289"	"9"	"163"	"4"	"0"	"1"	"2"	"5"	"1"	"1"	"578"	"0"	"0"	"578"	"0"
"155"	"137"	"23"	"552"	"11"	"216"	"4"	"2"	"1"	"1"	"0"	"3"	"4"	"817"	"0"	"11"	"828"	"0"
"156"	"138"	"10"	"42"	"3"	"526"	"1"	"1"	"1"	"3"	"1"	"1"	"0"	"589"	"0"	"2"	"591"	"0"
"157"	"139"	"24"	"186"	"4"	"331"	"3"	"2"	"1"	"1"	"3"	"3"	"2"	"560"	"0"	"11"	"571"	"0"
"158"	"140"	"26"	"221"	"0"	"282"	"4"	"1"	"1"	"0"	"0"	"0"	"2"	"537"	"0"	"2"	"539"	"0"
"159"	"141"	"14"	"399"	"5"	"70"	"2"	"3"	"4"	"0"	"2"	"1"	"2"	"502"	"0"	"6"	"508"	"0"
"160"	"142"	"21"	"433"	"9"	"203"	"3"	"2"	"1"	"3"	"0"	"4"	"7"	"686"	"0"	"25"	"711"	"0"
"161"	"143"	"70"	"311"	"6"	"314"	"5"	"1"	"1"	"1"	"2"	"2"	"6"	"719"	"0"	"8"	"727"	"0"
"162"	"144"	"16"	"286"	"7"	"354"	"9"	"2"	"2"	"2"	"1"	"2"	"3"	"684"	"0"	"15"	"699"	"0"
"163"	"145"	"214"	"254"	"11"	"122"	"4"	"1"	"0"	"3"	"1"	"2"	"4"	"616"	"0"	"17"	"633"	"0"
"164"	"146"	"136"	"251"	"26"	"199"	"9"	"3"	"3"	"1"	"4"	"3"	"8"	"643"	"0"	"13"	"656"	"0"
"165"	"147"	"197"	"181"	"54"	"45"	"4"	"4"	"1"	"1"	"5"	"3"	"2"	"497"	"0"	"27"	"524"	"0"
"166"	"148"	"64"	"144"	"9"	"237"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"462"	"0"	"2"	"464"	"0"
"167"	"149"	"33"	"426"	"19"	"229"	"6"	"5"	"6"	"2"	"0"	"1"	"2"	"729"	"0"	"0"	"729"	"0"
"168"	"150"	"179"	"234"	"2"	"92"	"2"	"3"	"0"	"1"	"1"	"2"	"3"	"519"	"0"	"5"	"524"	"0"
"169"	"151"	"55"	"151"	"3"	"12"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"226"	"0"	"0"	"226"	"0"
"170"	"152"	"125"	"176"	"13"	"45"	"1"	"1"	"0"	"0"	"0"	"3"	"2"	"366"	"0"	"0"	"366"	"0"
"171"	"153"	"66"	"219"	"5"	"73"	"6"	"1"	"1"	"1"	"0"	"2"	"3"	"377"	"0"	"8"	"385"	"0"
"172"	"154"	"61"	"449"	"18"	"108"	"8"	"3"	"5"	"2"	"3"	"2"	"8"	"667"	"0"	"14"	"681"	"0"
"173"	"155"	"110"	"273"	"22"	"145"	"15"	"2"	"1"	"2"	"5"	"8"	"10"	"593"	"0"	"15"	"608"	"0"
"174"	"156"	"11"	"276"	"9"	"32"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"334"	"0"	"5"	"339"	"0"
"175"	"157"	"65"	"165"	"3"	"28"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"266"	"0"	"0"	"266"	"0"
"176"	"158"	"93"	"482"	"87"	"122"	"2"	"13"	"1"	"2"	"2"	"6"	"1"	"811"	"0"	"12"	"823"	"0"
"177"	"159"	"48"	"341"	"101"	"91"	"10"	"0"	"0"	"3"	"2"	"2"	"3"	"601"	"0"	"15"	"616"	"0"
"178"	"160"	"15"	"170"	"2"	"115"	"4"	"3"	"0"	"1"	"0"	"1"	"2"	"313"	"0"	"2"	"315"	"0"
"179"	"161"	"169"	"197"	"16"	"328"	"7"	"6"	"2"	"0"	"1"	"4"	"1"	"731"	"0"	"12"	"743"	"0"
"180"	"162"	"83"	"485"	"20"	"106"	"9"	"1"	"2"	"3"	"2"	"5"	"3"	"719"	"0"	"15"	"734"	"0"
"181"	"163"	"32"	"253"	"5"	"62"	"3"	"4"	"0"	"3"	"0"	"4"	"0"	"366"	"0"	"10"	"376"	"0"
"182"	"164"	"41"	"351"	"8"	"39"	"6"	"3"	"1"	"0"	"0"	"2"	"6"	"457"	"0"	"3"	"460"	"0"
"183"	"164A"	"27"	"383"	"30"	"96"	"3"	"1"	"2"	"4"	"2"	"4"	"3"	"555"	"0"	"4"	"559"	"0"
"184"	"165"	"113"	"320"	"11"	"43"	"2"	"5"	"0"	"4"	"0"	"3"	"4"	"505"	"0"	"7"	"512"	"0"
"185"	"166"	"4"	"444"	"9"	"18"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"480"	"0"	"5"	"485"	"0"
"186"	"167"	"19"	"197"	"7"	"81"	"8"	"5"	"1"	"0"	"0"	"1"	"1"	"320"	"0"	"6"	"326"	"0"
"187"	"168"	"24"	"218"	"6"	"21"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"273"	"0"	"1"	"274"	"0"
"188"	"169"	"49"	"278"	"41"	"101"	"10"	"61"	"4"	"2"	"1"	"5"	"7"	"559"	"0"	"13"	"572"	"0"
"189"	"170"	"22"	"218"	"5"	"151"	"9"	"4"	"1"	"4"	"0"	"3"	"0"	"417"	"0"	"8"	"425"	"0"
"190"	"171"	"92"	"242"	"9"	"93"	"5"	"129"	"4"	"1"	"2"	"0"	"5"	"582"	"0"	"3"	"585"	"0"
"191"	"172"	"20"	"106"	"5"	"179"	"8"	"36"	"2"	"0"	"6"	"2"	"3"	"367"	"0"	"10"	"377"	"0"
