"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"11"	"3"	"14"	"418"	"64"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"503"	"0"	"4"	"507"	"0"
"24"	"12"	"0"	"35"	"325"	"58"	"1"	"2"	"2"	"0"	"0"	"3"	"3"	"1"	"1"	"431"	"0"	"2"	"433"	"0"
"25"	"13"	"2"	"75"	"183"	"46"	"1"	"3"	"3"	"2"	"0"	"1"	"1"	"1"	"3"	"321"	"0"	"3"	"324"	"0"
"26"	"14"	"7"	"177"	"318"	"149"	"5"	"3"	"4"	"3"	"5"	"2"	"3"	"4"	"4"	"684"	"0"	"5"	"689"	"0"
"27"	"15"	"3"	"30"	"421"	"85"	"4"	"3"	"2"	"2"	"2"	"1"	"3"	"1"	"2"	"559"	"0"	"10"	"569"	"0"
"28"	"16"	"10"	"646"	"238"	"68"	"2"	"3"	"2"	"1"	"4"	"4"	"6"	"8"	"12"	"1004"	"0"	"17"	"1021"	"0"
"29"	"17"	"12"	"123"	"542"	"130"	"2"	"8"	"12"	"2"	"4"	"12"	"6"	"13"	"18"	"884"	"0"	"20"	"904"	"0"
"30"	"17A"	"1"	"48"	"182"	"52"	"0"	"1"	"0"	"2"	"2"	"1"	"1"	"5"	"1"	"296"	"0"	"8"	"304"	"0"
"31"	"18"	"22"	"519"	"102"	"41"	"8"	"5"	"6"	"2"	"9"	"27"	"12"	"15"	"41"	"809"	"0"	"63"	"872"	"0"
"32"	"19"	"8"	"194"	"31"	"29"	"1"	"3"	"0"	"1"	"2"	"0"	"2"	"2"	"13"	"286"	"0"	"9"	"295"	"0"
"33"	"20"	"6"	"176"	"520"	"273"	"6"	"11"	"12"	"6"	"1"	"9"	"7"	"16"	"38"	"1081"	"0"	"30"	"1111"	"0"
"34"	"21"	"10"	"164"	"196"	"217"	"6"	"4"	"11"	"7"	"16"	"5"	"15"	"13"	"18"	"682"	"0"	"44"	"726"	"0"
"35"	"22"	"15"	"213"	"62"	"179"	"5"	"3"	"5"	"2"	"2"	"9"	"4"	"8"	"6"	"513"	"0"	"9"	"522"	"0"
"36"	"23"	"9"	"74"	"399"	"224"	"7"	"5"	"11"	"3"	"8"	"8"	"8"	"10"	"10"	"776"	"0"	"18"	"794"	"0"
"37"	"24"	"30"	"535"	"470"	"46"	"10"	"3"	"9"	"5"	"5"	"14"	"3"	"4"	"10"	"1144"	"0"	"7"	"1151"	"0"
"38"	"25"	"21"	"467"	"200"	"67"	"4"	"5"	"3"	"5"	"2"	"4"	"6"	"5"	"12"	"801"	"0"	"7"	"808"	"0"
"39"	"25A"	"5"	"173"	"53"	"25"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"261"	"0"	"2"	"263"	"0"
"40"	"26"	"9"	"195"	"353"	"39"	"3"	"2"	"5"	"0"	"2"	"3"	"2"	"0"	"5"	"618"	"0"	"2"	"620"	"0"
"41"	"27"	"27"	"427"	"96"	"95"	"5"	"2"	"3"	"1"	"2"	"4"	"1"	"1"	"1"	"665"	"0"	"3"	"668"	"0"
"42"	"28"	"13"	"277"	"209"	"66"	"3"	"7"	"8"	"1"	"4"	"11"	"4"	"10"	"12"	"625"	"0"	"17"	"642"	"0"
"43"	"29"	"19"	"542"	"65"	"25"	"1"	"0"	"2"	"2"	"4"	"5"	"4"	"6"	"13"	"688"	"0"	"27"	"715"	"0"
"44"	"30"	"7"	"281"	"243"	"70"	"1"	"2"	"4"	"3"	"0"	"2"	"2"	"2"	"3"	"620"	"0"	"10"	"630"	"0"
"45"	"31"	"22"	"159"	"508"	"218"	"6"	"4"	"11"	"9"	"4"	"12"	"14"	"14"	"13"	"994"	"0"	"22"	"1016"	"0"
"46"	"32"	"10"	"214"	"729"	"77"	"3"	"2"	"16"	"9"	"2"	"0"	"9"	"10"	"28"	"1109"	"0"	"26"	"1135"	"0"
"47"	"33"	"16"	"36"	"387"	"273"	"4"	"2"	"1"	"1"	"3"	"3"	"2"	"1"	"0"	"729"	"0"	"9"	"738"	"0"
"48"	"34"	"2"	"48"	"281"	"217"	"1"	"1"	"1"	"1"	"2"	"3"	"1"	"1"	"27"	"586"	"0"	"0"	"586"	"0"
"49"	"35"	"11"	"109"	"365"	"85"	"3"	"1"	"2"	"1"	"0"	"3"	"1"	"4"	"3"	"588"	"0"	"7"	"595"	"0"
"50"	"36"	"9"	"130"	"196"	"151"	"4"	"0"	"3"	"2"	"3"	"4"	"2"	"6"	"5"	"515"	"0"	"9"	"524"	"0"
"51"	"37"	"11"	"60"	"704"	"239"	"5"	"3"	"6"	"1"	"1"	"2"	"2"	"3"	"4"	"1041"	"0"	"11"	"1052"	"0"
"52"	"38"	"11"	"33"	"151"	"522"	"14"	"15"	"4"	"5"	"10"	"13"	"14"	"10"	"6"	"808"	"0"	"21"	"829"	"0"
"53"	"39"	"8"	"46"	"128"	"163"	"2"	"0"	"1"	"0"	"0"	"3"	"2"	"1"	"0"	"354"	"0"	"1"	"355"	"0"
"54"	"40"	"10"	"207"	"35"	"410"	"4"	"8"	"2"	"3"	"1"	"6"	"7"	"2"	"5"	"700"	"0"	"8"	"708"	"0"
"55"	"41"	"10"	"163"	"61"	"262"	"3"	"6"	"3"	"3"	"4"	"6"	"2"	"2"	"12"	"537"	"0"	"20"	"557"	"0"
"56"	"42"	"14"	"10"	"424"	"194"	"2"	"4"	"4"	"3"	"4"	"9"	"4"	"5"	"3"	"680"	"0"	"2"	"682"	"0"
"57"	"43"	"1"	"4"	"352"	"155"	"2"	"1"	"1"	"1"	"1"	"5"	"11"	"6"	"9"	"549"	"0"	"6"	"555"	"0"
"58"	"44"	"16"	"213"	"411"	"113"	"9"	"4"	"2"	"3"	"1"	"2"	"2"	"4"	"8"	"788"	"0"	"18"	"806"	"0"
"59"	"45"	"7"	"100"	"221"	"76"	"4"	"3"	"2"	"3"	"1"	"5"	"2"	"1"	"3"	"428"	"0"	"2"	"430"	"0"
"60"	"46"	"22"	"177"	"344"	"505"	"4"	"10"	"5"	"9"	"6"	"21"	"10"	"3"	"4"	"1120"	"0"	"9"	"1129"	"0"
"61"	"47"	"26"	"378"	"93"	"219"	"4"	"5"	"4"	"3"	"21"	"13"	"7"	"8"	"16"	"797"	"0"	"22"	"819"	"0"
"62"	"48"	"42"	"477"	"29"	"12"	"2"	"4"	"0"	"2"	"5"	"1"	"6"	"8"	"19"	"607"	"0"	"47"	"654"	"0"
"63"	"49"	"7"	"85"	"235"	"286"	"2"	"1"	"3"	"0"	"1"	"5"	"3"	"2"	"3"	"633"	"0"	"4"	"637"	"0"
"64"	"50"	"10"	"128"	"139"	"408"	"8"	"1"	"1"	"1"	"0"	"1"	"3"	"3"	"3"	"706"	"0"	"4"	"710"	"0"
"65"	"51"	"8"	"104"	"196"	"438"	"4"	"5"	"4"	"1"	"5"	"13"	"26"	"8"	"11"	"823"	"0"	"14"	"837"	"0"
"66"	"52"	"27"	"220"	"31"	"275"	"4"	"6"	"3"	"2"	"2"	"4"	"3"	"6"	"3"	"586"	"0"	"4"	"590"	"0"
"67"	"53"	"9"	"171"	"46"	"463"	"6"	"7"	"3"	"1"	"1"	"3"	"3"	"1"	"5"	"719"	"0"	"4"	"723"	"0"
"68"	"54"	"10"	"244"	"8"	"392"	"5"	"2"	"3"	"3"	"4"	"5"	"17"	"9"	"18"	"720"	"0"	"12"	"732"	"0"
"69"	"55"	"12"	"129"	"493"	"65"	"3"	"1"	"4"	"1"	"3"	"4"	"4"	"8"	"6"	"733"	"0"	"16"	"749"	"0"
"70"	"56"	"7"	"16"	"432"	"180"	"0"	"2"	"3"	"1"	"1"	"1"	"3"	"4"	"1"	"651"	"0"	"9"	"660"	"0"
"71"	"56A"	"0"	"10"	"403"	"107"	"1"	"3"	"4"	"1"	"2"	"1"	"5"	"5"	"7"	"549"	"0"	"14"	"563"	"0"
"72"	"57"	"1"	"0"	"48"	"438"	"4"	"6"	"2"	"0"	"1"	"1"	"5"	"1"	"0"	"507"	"0"	"0"	"507"	"0"
"73"	"58"	"12"	"324"	"280"	"84"	"2"	"3"	"2"	"0"	"3"	"0"	"1"	"0"	"1"	"712"	"0"	"1"	"713"	"0"
"74"	"59"	"8"	"53"	"650"	"110"	"3"	"0"	"1"	"1"	"1"	"2"	"2"	"3"	"2"	"836"	"0"	"3"	"839"	"0"
"75"	"60"	"12"	"306"	"326"	"90"	"1"	"2"	"4"	"2"	"0"	"0"	"1"	"1"	"2"	"747"	"0"	"8"	"755"	"0"
"76"	"61"	"4"	"4"	"73"	"671"	"14"	"4"	"2"	"3"	"4"	"1"	"15"	"1"	"3"	"799"	"0"	"11"	"810"	"0"
"77"	"62"	"8"	"151"	"469"	"262"	"7"	"4"	"5"	"2"	"1"	"4"	"9"	"5"	"6"	"933"	"0"	"19"	"952"	"0"
"78"	"63"	"4"	"28"	"799"	"263"	"4"	"2"	"9"	"2"	"7"	"8"	"5"	"4"	"7"	"1142"	"0"	"22"	"1164"	"0"
"79"	"64"	"18"	"142"	"212"	"100"	"3"	"2"	"6"	"0"	"2"	"0"	"1"	"1"	"0"	"487"	"0"	"0"	"487"	"0"
"80"	"65"	"9"	"288"	"282"	"214"	"9"	"5"	"3"	"0"	"5"	"3"	"6"	"6"	"12"	"842"	"0"	"23"	"865"	"0"
"81"	"66"	"11"	"371"	"372"	"94"	"2"	"3"	"2"	"2"	"1"	"2"	"0"	"1"	"5"	"866"	"0"	"6"	"872"	"0"
"82"	"67"	"3"	"72"	"286"	"68"	"1"	"5"	"1"	"0"	"2"	"7"	"5"	"2"	"1"	"453"	"0"	"3"	"456"	"0"
"83"	"67A"	"4"	"84"	"159"	"68"	"0"	"0"	"3"	"1"	"0"	"5"	"2"	"0"	"0"	"326"	"0"	"1"	"327"	"0"
"84"	"68"	"4"	"99"	"262"	"64"	"0"	"1"	"3"	"0"	"1"	"0"	"3"	"3"	"4"	"444"	"0"	"1"	"445"	"0"
"85"	"69"	"25"	"694"	"157"	"21"	"1"	"3"	"4"	"0"	"1"	"5"	"1"	"1"	"6"	"919"	"0"	"7"	"926"	"0"
"86"	"70"	"4"	"137"	"261"	"86"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"495"	"0"	"2"	"497"	"0"
"87"	"71"	"22"	"459"	"176"	"161"	"2"	"7"	"3"	"2"	"1"	"5"	"4"	"7"	"8"	"857"	"0"	"9"	"866"	"0"
"88"	"71A"	"7"	"193"	"52"	"34"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"1"	"291"	"0"	"1"	"292"	"0"
"89"	"72"	"1"	"29"	"250"	"39"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"323"	"0"	"4"	"327"	"0"
"90"	"73"	"26"	"12"	"181"	"737"	"15"	"2"	"5"	"2"	"3"	"6"	"7"	"5"	"3"	"1004"	"0"	"6"	"1010"	"0"
"91"	"74"	"3"	"28"	"239"	"228"	"2"	"4"	"4"	"0"	"1"	"5"	"0"	"2"	"1"	"517"	"0"	"9"	"526"	"0"
"92"	"75"	"4"	"23"	"261"	"217"	"1"	"3"	"2"	"0"	"1"	"9"	"1"	"1"	"2"	"525"	"0"	"5"	"530"	"0"
"93"	"76"	"4"	"316"	"201"	"97"	"0"	"2"	"2"	"0"	"3"	"1"	"0"	"3"	"0"	"629"	"0"	"5"	"634"	"0"
"94"	"77"	"2"	"43"	"201"	"214"	"4"	"3"	"1"	"5"	"2"	"2"	"3"	"5"	"2"	"487"	"0"	"9"	"496"	"0"
"95"	"78"	"9"	"253"	"326"	"226"	"5"	"4"	"3"	"2"	"6"	"6"	"7"	"10"	"8"	"865"	"0"	"15"	"880"	"0"
"96"	"79"	"10"	"82"	"357"	"325"	"11"	"11"	"6"	"2"	"4"	"5"	"17"	"4"	"7"	"841"	"0"	"29"	"870"	"0"
"97"	"80"	"5"	"423"	"258"	"42"	"4"	"1"	"1"	"1"	"2"	"11"	"2"	"3"	"5"	"758"	"0"	"13"	"771"	"0"
"98"	"81"	"18"	"388"	"266"	"35"	"2"	"1"	"3"	"2"	"2"	"11"	"0"	"2"	"8"	"738"	"0"	"11"	"749"	"0"
"99"	"82"	"5"	"183"	"394"	"51"	"0"	"4"	"3"	"4"	"1"	"4"	"0"	"6"	"1"	"656"	"0"	"1"	"657"	"0"
"100"	"83"	"9"	"499"	"150"	"32"	"2"	"1"	"1"	"0"	"0"	"1"	"3"	"2"	"3"	"703"	"0"	"9"	"712"	"0"
"101"	"84"	"11"	"429"	"71"	"49"	"3"	"1"	"4"	"3"	"1"	"3"	"3"	"9"	"7"	"594"	"0"	"11"	"605"	"0"
"102"	"84A"	"2"	"357"	"95"	"40"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"5"	"504"	"0"	"2"	"506"	"0"
"103"	"85"	"11"	"304"	"183"	"175"	"2"	"2"	"0"	"0"	"3"	"1"	"1"	"2"	"0"	"684"	"0"	"1"	"685"	"0"
"104"	"86"	"2"	"54"	"641"	"108"	"3"	"2"	"2"	"2"	"3"	"2"	"7"	"4"	"8"	"838"	"0"	"8"	"846"	"0"
"105"	"87"	"2"	"21"	"336"	"76"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"444"	"0"	"2"	"446"	"0"
"106"	"88"	"3"	"26"	"333"	"131"	"1"	"2"	"1"	"2"	"2"	"0"	"5"	"2"	"3"	"511"	"0"	"2"	"513"	"0"
"107"	"89"	"2"	"54"	"431"	"178"	"3"	"4"	"2"	"2"	"2"	"4"	"4"	"4"	"5"	"695"	"0"	"6"	"701"	"0"
"108"	"90"	"0"	"32"	"322"	"113"	"1"	"5"	"2"	"0"	"0"	"2"	"2"	"1"	"0"	"480"	"0"	"7"	"487"	"0"
"109"	"91"	"0"	"10"	"211"	"57"	"2"	"2"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"288"	"0"	"0"	"288"	"0"
"110"	"92"	"1"	"51"	"571"	"58"	"0"	"6"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"690"	"0"	"1"	"691"	"0"
"111"	"93"	"2"	"68"	"575"	"64"	"0"	"2"	"2"	"2"	"0"	"2"	"0"	"2"	"1"	"720"	"0"	"7"	"727"	"0"
"112"	"94"	"0"	"56"	"513"	"79"	"1"	"2"	"2"	"2"	"1"	"1"	"0"	"1"	"0"	"658"	"0"	"3"	"661"	"0"
"113"	"95"	"4"	"60"	"546"	"153"	"2"	"2"	"3"	"0"	"2"	"2"	"2"	"5"	"1"	"782"	"0"	"6"	"788"	"0"
"114"	"96"	"8"	"163"	"578"	"93"	"4"	"3"	"0"	"1"	"3"	"2"	"2"	"4"	"2"	"863"	"0"	"0"	"863"	"0"
"115"	"97"	"1"	"38"	"514"	"53"	"3"	"3"	"2"	"1"	"0"	"1"	"2"	"1"	"0"	"619"	"0"	"4"	"623"	"0"
"116"	"98"	"2"	"201"	"462"	"50"	"0"	"6"	"0"	"1"	"2"	"2"	"0"	"2"	"1"	"729"	"0"	"3"	"732"	"0"
"117"	"99"	"4"	"419"	"10"	"13"	"0"	"1"	"1"	"0"	"0"	"2"	"2"	"0"	"3"	"455"	"0"	"0"	"455"	"0"
"118"	"100"	"7"	"603"	"290"	"37"	"1"	"3"	"0"	"1"	"1"	"0"	"3"	"3"	"3"	"952"	"0"	"12"	"964"	"0"
"119"	"101"	"5"	"376"	"214"	"57"	"2"	"3"	"2"	"2"	"3"	"0"	"1"	"1"	"3"	"669"	"0"	"1"	"670"	"0"
"120"	"102"	"12"	"413"	"188"	"28"	"0"	"1"	"2"	"3"	"4"	"1"	"0"	"4"	"11"	"667"	"0"	"6"	"673"	"0"
"121"	"103"	"1"	"107"	"390"	"19"	"0"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"525"	"0"	"3"	"528"	"0"
"122"	"104"	"5"	"176"	"476"	"65"	"0"	"1"	"2"	"1"	"1"	"2"	"0"	"6"	"3"	"738"	"0"	"4"	"742"	"0"
"123"	"105"	"0"	"170"	"306"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"506"	"0"	"7"	"513"	"0"
"124"	"106"	"4"	"370"	"135"	"76"	"1"	"4"	"0"	"1"	"2"	"5"	"3"	"2"	"15"	"618"	"0"	"7"	"625"	"0"
"125"	"107"	"6"	"53"	"302"	"235"	"2"	"1"	"3"	"0"	"1"	"4"	"4"	"4"	"1"	"616"	"0"	"4"	"620"	"0"
"126"	"108"	"8"	"326"	"365"	"102"	"2"	"3"	"2"	"3"	"5"	"4"	"0"	"5"	"4"	"829"	"0"	"9"	"838"	"0"
"127"	"109"	"11"	"575"	"163"	"44"	"2"	"1"	"2"	"0"	"1"	"1"	"3"	"4"	"6"	"813"	"0"	"9"	"822"	"0"
"128"	"110"	"1"	"365"	"125"	"15"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"4"	"7"	"521"	"0"	"1"	"522"	"0"
"129"	"111"	"9"	"272"	"255"	"61"	"2"	"2"	"1"	"2"	"1"	"0"	"2"	"1"	"6"	"614"	"0"	"3"	"617"	"0"
"130"	"112"	"9"	"309"	"105"	"33"	"2"	"1"	"0"	"0"	"2"	"0"	"2"	"0"	"5"	"468"	"0"	"2"	"470"	"0"
"131"	"113"	"0"	"21"	"383"	"34"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"446"	"0"	"4"	"450"	"0"
"132"	"114"	"1"	"10"	"305"	"31"	"0"	"4"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"354"	"0"	"2"	"356"	"0"
"133"	"115"	"0"	"72"	"589"	"66"	"1"	"5"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"737"	"0"	"1"	"738"	"0"
"134"	"116"	"1"	"28"	"461"	"80"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"573"	"0"	"1"	"574"	"0"
"135"	"117"	"10"	"49"	"476"	"437"	"10"	"7"	"3"	"2"	"3"	"4"	"11"	"9"	"7"	"1028"	"0"	"23"	"1051"	"0"
"136"	"118"	"4"	"98"	"278"	"493"	"10"	"2"	"2"	"2"	"1"	"8"	"6"	"4"	"12"	"920"	"0"	"26"	"946"	"0"
"137"	"119"	"7"	"199"	"260"	"164"	"3"	"1"	"1"	"2"	"1"	"3"	"3"	"4"	"11"	"659"	"0"	"16"	"675"	"0"
"138"	"120"	"9"	"323"	"150"	"125"	"1"	"5"	"0"	"3"	"1"	"1"	"0"	"3"	"3"	"624"	"0"	"8"	"632"	"0"
"139"	"121"	"12"	"160"	"121"	"295"	"3"	"3"	"2"	"1"	"0"	"6"	"5"	"3"	"8"	"619"	"0"	"7"	"626"	"0"
"140"	"122"	"9"	"494"	"220"	"40"	"2"	"1"	"1"	"5"	"1"	"3"	"4"	"3"	"12"	"795"	"0"	"12"	"807"	"0"
"141"	"123"	"13"	"653"	"16"	"23"	"1"	"1"	"1"	"4"	"1"	"2"	"2"	"9"	"19"	"745"	"0"	"25"	"770"	"0"
"142"	"124"	"23"	"664"	"7"	"13"	"1"	"0"	"1"	"1"	"0"	"2"	"2"	"6"	"19"	"739"	"0"	"9"	"748"	"0"
"143"	"125"	"18"	"797"	"29"	"15"	"1"	"1"	"1"	"1"	"0"	"3"	"2"	"4"	"8"	"880"	"0"	"17"	"897"	"0"
"144"	"125A"	"3"	"243"	"3"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"260"	"0"	"0"	"260"	"0"
"145"	"126"	"18"	"500"	"35"	"90"	"1"	"3"	"1"	"1"	"1"	"1"	"1"	"0"	"3"	"655"	"0"	"1"	"656"	"0"
"146"	"127"	"17"	"657"	"3"	"18"	"0"	"3"	"1"	"0"	"1"	"0"	"2"	"3"	"8"	"713"	"0"	"9"	"722"	"0"
"147"	"128"	"18"	"291"	"26"	"127"	"1"	"2"	"0"	"3"	"3"	"5"	"3"	"1"	"4"	"484"	"0"	"3"	"487"	"0"
"148"	"129"	"13"	"502"	"79"	"32"	"0"	"3"	"2"	"1"	"1"	"2"	"1"	"5"	"5"	"646"	"0"	"7"	"653"	"0"
"149"	"130"	"16"	"644"	"10"	"54"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"5"	"734"	"0"	"9"	"743"	"0"
"150"	"131"	"14"	"19"	"373"	"409"	"6"	"3"	"6"	"4"	"2"	"17"	"11"	"1"	"2"	"867"	"0"	"12"	"879"	"0"
"151"	"132"	"12"	"384"	"312"	"42"	"9"	"0"	"2"	"2"	"2"	"1"	"5"	"9"	"13"	"793"	"0"	"36"	"829"	"0"
"152"	"133"	"13"	"607"	"104"	"20"	"3"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"14"	"772"	"0"	"8"	"780"	"0"
"153"	"134"	"5"	"14"	"588"	"267"	"3"	"1"	"1"	"0"	"1"	"2"	"5"	"4"	"2"	"893"	"0"	"6"	"899"	"0"
"154"	"135"	"10"	"164"	"466"	"110"	"2"	"1"	"4"	"3"	"4"	"3"	"4"	"7"	"9"	"787"	"0"	"12"	"799"	"0"
"155"	"136"	"15"	"267"	"183"	"103"	"4"	"1"	"2"	"1"	"2"	"2"	"5"	"6"	"7"	"598"	"0"	"12"	"610"	"0"
"156"	"137"	"19"	"401"	"62"	"110"	"4"	"1"	"1"	"1"	"1"	"0"	"3"	"2"	"7"	"612"	"0"	"4"	"616"	"0"
"157"	"138"	"3"	"30"	"415"	"361"	"5"	"5"	"1"	"2"	"2"	"2"	"4"	"1"	"4"	"835"	"0"	"6"	"841"	"0"
"158"	"139"	"5"	"1"	"64"	"364"	"9"	"4"	"2"	"2"	"8"	"14"	"9"	"4"	"9"	"495"	"0"	"19"	"514"	"0"
"159"	"140"	"10"	"381"	"88"	"75"	"0"	"2"	"0"	"0"	"0"	"1"	"54"	"0"	"4"	"615"	"0"	"6"	"621"	"0"
"160"	"141"	"21"	"599"	"55"	"30"	"3"	"4"	"0"	"5"	"2"	"3"	"7"	"5"	"13"	"747"	"0"	"26"	"773"	"0"
"161"	"142"	"14"	"130"	"273"	"78"	"2"	"6"	"4"	"2"	"0"	"2"	"2"	"4"	"4"	"521"	"0"	"10"	"531"	"0"
"162"	"142A"	"5"	"149"	"351"	"33"	"3"	"2"	"3"	"0"	"0"	"3"	"2"	"3"	"3"	"557"	"0"	"7"	"564"	"0"
"163"	"143"	"17"	"234"	"361"	"66"	"4"	"5"	"5"	"2"	"1"	"1"	"5"	"5"	"2"	"708"	"0"	"4"	"712"	"0"
"164"	"144"	"8"	"12"	"606"	"96"	"2"	"4"	"8"	"3"	"1"	"1"	"4"	"1"	"7"	"753"	"0"	"11"	"764"	"0"
"165"	"145"	"10"	"174"	"698"	"31"	"5"	"3"	"4"	"0"	"1"	"0"	"2"	"2"	"6"	"936"	"0"	"7"	"943"	"0"
"166"	"146"	"13"	"187"	"110"	"297"	"6"	"3"	"4"	"2"	"0"	"1"	"3"	"1"	"4"	"631"	"0"	"7"	"638"	"0"
"167"	"147"	"3"	"36"	"187"	"353"	"5"	"3"	"1"	"0"	"1"	"1"	"4"	"1"	"1"	"596"	"0"	"5"	"601"	"0"
"168"	"148"	"13"	"164"	"202"	"120"	"0"	"1"	"2"	"3"	"3"	"2"	"2"	"6"	"6"	"524"	"0"	"9"	"533"	"0"
"169"	"149"	"29"	"43"	"465"	"108"	"2"	"0"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"655"	"0"	"4"	"659"	"0"
"170"	"150"	"11"	"165"	"365"	"25"	"3"	"0"	"3"	"5"	"3"	"4"	"3"	"4"	"8"	"599"	"0"	"18"	"617"	"0"
"171"	"150A"	"3"	"50"	"266"	"56"	"1"	"1"	"1"	"1"	"0"	"0"	"3"	"3"	"1"	"386"	"0"	"3"	"389"	"0"
