"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"21"	"9"	"439"	"35"	"3"	"24"	"2"	"2"	"1"	"0"	"1"	"5"	"0"	"3"	"7"	"1"	"10"	"533"	"0"	"11"	"544"	"0"
"22"	"10"	"401"	"98"	"6"	"63"	"3"	"6"	"3"	"1"	"4"	"2"	"2"	"0"	"6"	"3"	"8"	"606"	"0"	"18"	"624"	"0"
"23"	"11"	"185"	"277"	"14"	"103"	"44"	"14"	"5"	"3"	"1"	"3"	"1"	"1"	"5"	"4"	"5"	"665"	"0"	"4"	"669"	"0"
"24"	"12"	"167"	"136"	"4"	"42"	"13"	"13"	"1"	"9"	"0"	"2"	"5"	"4"	"1"	"2"	"9"	"408"	"0"	"8"	"416"	"0"
"25"	"13"	"72"	"191"	"7"	"133"	"59"	"61"	"9"	"14"	"6"	"4"	"5"	"8"	"21"	"13"	"25"	"628"	"0"	"40"	"668"	"0"
"26"	"14"	"12"	"410"	"7"	"63"	"11"	"9"	"0"	"4"	"1"	"2"	"1"	"0"	"3"	"0"	"2"	"525"	"0"	"1"	"526"	"0"
"27"	"15"	"49"	"256"	"6"	"44"	"101"	"19"	"3"	"4"	"5"	"0"	"0"	"2"	"4"	"3"	"3"	"499"	"0"	"9"	"508"	"0"
"28"	"16"	"153"	"359"	"9"	"79"	"6"	"26"	"1"	"9"	"1"	"2"	"6"	"7"	"5"	"4"	"29"	"696"	"0"	"13"	"709"	"0"
"29"	"17"	"67"	"383"	"2"	"21"	"1"	"8"	"1"	"6"	"0"	"5"	"1"	"4"	"6"	"4"	"11"	"520"	"0"	"5"	"525"	"0"
"30"	"18"	"361"	"238"	"6"	"53"	"2"	"13"	"1"	"2"	"3"	"1"	"2"	"2"	"3"	"3"	"17"	"707"	"0"	"29"	"736"	"0"
"31"	"19"	"24"	"353"	"14"	"8"	"2"	"3"	"1"	"0"	"0"	"1"	"0"	"1"	"3"	"5"	"13"	"428"	"0"	"11"	"439"	"0"
"32"	"20"	"54"	"316"	"12"	"38"	"6"	"12"	"1"	"12"	"4"	"1"	"2"	"4"	"3"	"4"	"7"	"476"	"0"	"7"	"483"	"0"
"33"	"21"	"11"	"203"	"1"	"29"	"0"	"5"	"0"	"4"	"0"	"0"	"1"	"2"	"2"	"1"	"7"	"266"	"0"	"3"	"269"	"0"
"34"	"22"	"98"	"344"	"9"	"73"	"4"	"23"	"0"	"4"	"2"	"0"	"3"	"1"	"1"	"1"	"5"	"568"	"0"	"6"	"574"	"0"
"35"	"23"	"186"	"314"	"5"	"61"	"10"	"28"	"6"	"7"	"7"	"3"	"6"	"7"	"12"	"6"	"18"	"676"	"0"	"28"	"704"	"0"
"36"	"24"	"205"	"106"	"9"	"112"	"2"	"37"	"3"	"14"	"6"	"6"	"3"	"8"	"35"	"14"	"27"	"587"	"0"	"40"	"627"	"0"
"37"	"25"	"367"	"212"	"13"	"107"	"6"	"32"	"1"	"14"	"3"	"8"	"5"	"5"	"14"	"5"	"28"	"820"	"0"	"18"	"838"	"0"
"38"	"26"	"91"	"200"	"8"	"80"	"8"	"29"	"1"	"11"	"2"	"1"	"6"	"1"	"3"	"3"	"10"	"454"	"0"	"11"	"465"	"0"
"39"	"26A"	"35"	"250"	"5"	"56"	"7"	"24"	"2"	"9"	"4"	"1"	"11"	"3"	"5"	"1"	"9"	"422"	"0"	"6"	"428"	"0"
"40"	"27"	"60"	"354"	"14"	"59"	"4"	"16"	"3"	"17"	"3"	"4"	"18"	"2"	"5"	"10"	"28"	"597"	"0"	"11"	"608"	"0"
"41"	"28"	"282"	"112"	"5"	"7"	"1"	"9"	"4"	"15"	"1"	"6"	"2"	"6"	"8"	"6"	"20"	"484"	"0"	"24"	"508"	"0"
"42"	"29"	"449"	"91"	"4"	"8"	"3"	"2"	"2"	"2"	"1"	"0"	"6"	"1"	"4"	"7"	"7"	"587"	"0"	"16"	"603"	"0"
"43"	"30"	"27"	"286"	"8"	"86"	"5"	"29"	"2"	"4"	"0"	"0"	"3"	"1"	"6"	"5"	"15"	"477"	"0"	"6"	"483"	"0"
"44"	"31"	"86"	"62"	"4"	"187"	"4"	"41"	"4"	"3"	"5"	"1"	"8"	"4"	"19"	"6"	"10"	"444"	"0"	"9"	"453"	"0"
"45"	"32"	"134"	"179"	"8"	"324"	"12"	"86"	"8"	"9"	"10"	"8"	"24"	"10"	"16"	"10"	"7"	"845"	"0"	"28"	"873"	"0"
"46"	"33"	"22"	"482"	"9"	"23"	"0"	"7"	"2"	"1"	"1"	"1"	"10"	"4"	"7"	"10"	"20"	"599"	"0"	"16"	"615"	"0"
"47"	"34"	"257"	"203"	"11"	"60"	"5"	"23"	"10"	"7"	"3"	"7"	"10"	"8"	"13"	"14"	"23"	"654"	"0"	"37"	"691"	"0"
"48"	"35"	"449"	"8"	"0"	"17"	"2"	"6"	"0"	"0"	"1"	"0"	"2"	"0"	"2"	"1"	"7"	"495"	"0"	"12"	"507"	"0"
"49"	"35A"	"352"	"9"	"1"	"23"	"0"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"2"	"2"	"3"	"397"	"0"	"9"	"406"	"0"
"50"	"36"	"162"	"392"	"14"	"149"	"11"	"45"	"13"	"23"	"7"	"6"	"50"	"6"	"15"	"7"	"17"	"917"	"0"	"5"	"922"	"0"
"51"	"37"	"25"	"413"	"8"	"83"	"3"	"6"	"1"	"3"	"0"	"1"	"1"	"2"	"2"	"0"	"6"	"554"	"0"	"1"	"555"	"0"
"52"	"38"	"10"	"263"	"12"	"72"	"5"	"18"	"2"	"0"	"1"	"5"	"3"	"1"	"9"	"7"	"12"	"420"	"0"	"13"	"433"	"0"
"53"	"38A"	"15"	"176"	"13"	"124"	"9"	"29"	"2"	"3"	"0"	"0"	"7"	"5"	"8"	"7"	"11"	"409"	"0"	"5"	"414"	"0"
"54"	"39"	"285"	"213"	"6"	"33"	"4"	"12"	"0"	"9"	"2"	"0"	"9"	"3"	"6"	"3"	"16"	"601"	"0"	"23"	"624"	"0"
"55"	"40"	"258"	"213"	"9"	"15"	"0"	"6"	"0"	"2"	"3"	"1"	"3"	"1"	"4"	"6"	"19"	"540"	"0"	"21"	"561"	"0"
"56"	"40A"	"59"	"198"	"4"	"100"	"1"	"31"	"4"	"5"	"2"	"8"	"12"	"13"	"10"	"14"	"16"	"477"	"0"	"17"	"494"	"0"
"57"	"41"	"132"	"303"	"27"	"50"	"5"	"19"	"3"	"4"	"9"	"3"	"6"	"14"	"13"	"18"	"34"	"640"	"0"	"36"	"676"	"0"
"58"	"42"	"533"	"72"	"4"	"36"	"3"	"7"	"1"	"0"	"0"	"1"	"1"	"5"	"8"	"5"	"13"	"689"	"0"	"13"	"702"	"0"
"59"	"43"	"252"	"50"	"3"	"27"	"4"	"16"	"4"	"1"	"1"	"3"	"17"	"6"	"10"	"1"	"6"	"401"	"0"	"21"	"422"	"0"
"60"	"43A"	"367"	"9"	"0"	"15"	"0"	"6"	"0"	"2"	"1"	"0"	"7"	"0"	"0"	"1"	"4"	"412"	"0"	"26"	"438"	"0"
"61"	"44"	"11"	"338"	"10"	"16"	"0"	"2"	"3"	"10"	"1"	"1"	"3"	"0"	"3"	"6"	"6"	"410"	"0"	"0"	"410"	"0"
"62"	"45"	"21"	"370"	"15"	"23"	"3"	"7"	"1"	"2"	"2"	"2"	"5"	"5"	"1"	"7"	"32"	"496"	"0"	"19"	"515"	"0"
"63"	"46"	"162"	"147"	"3"	"51"	"0"	"9"	"0"	"3"	"0"	"0"	"1"	"1"	"3"	"4"	"7"	"391"	"0"	"11"	"402"	"0"
"64"	"47"	"498"	"167"	"7"	"17"	"1"	"5"	"1"	"1"	"0"	"1"	"2"	"2"	"1"	"3"	"18"	"724"	"0"	"7"	"731"	"0"
"65"	"48"	"66"	"361"	"17"	"57"	"2"	"23"	"4"	"1"	"3"	"2"	"6"	"7"	"9"	"15"	"18"	"591"	"0"	"12"	"603"	"0"
"66"	"49"	"215"	"236"	"11"	"11"	"4"	"0"	"1"	"1"	"0"	"1"	"1"	"5"	"8"	"2"	"9"	"505"	"0"	"20"	"525"	"0"
"67"	"49A"	"244"	"211"	"5"	"9"	"1"	"4"	"0"	"4"	"1"	"2"	"1"	"2"	"2"	"9"	"17"	"512"	"0"	"19"	"531"	"0"
"68"	"50"	"114"	"335"	"15"	"148"	"8"	"48"	"5"	"8"	"2"	"2"	"3"	"9"	"48"	"18"	"66"	"829"	"0"	"44"	"873"	"0"
"69"	"51"	"13"	"390"	"5"	"133"	"5"	"22"	"1"	"5"	"1"	"1"	"1"	"3"	"8"	"5"	"12"	"605"	"0"	"12"	"617"	"0"
"70"	"52"	"32"	"194"	"2"	"46"	"7"	"18"	"1"	"11"	"1"	"4"	"20"	"0"	"11"	"1"	"3"	"351"	"0"	"5"	"356"	"0"
"71"	"53"	"94"	"320"	"18"	"117"	"8"	"24"	"3"	"2"	"4"	"0"	"1"	"1"	"5"	"2"	"7"	"606"	"0"	"8"	"614"	"0"
"72"	"54"	"93"	"363"	"8"	"42"	"17"	"27"	"3"	"10"	"0"	"3"	"2"	"4"	"11"	"9"	"30"	"622"	"0"	"16"	"638"	"0"
"73"	"55"	"168"	"343"	"4"	"68"	"6"	"47"	"5"	"5"	"6"	"1"	"25"	"10"	"17"	"7"	"22"	"734"	"0"	"50"	"784"	"0"
"74"	"56"	"386"	"129"	"3"	"68"	"3"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"3"	"12"	"611"	"0"	"21"	"632"	"0"
"75"	"57"	"426"	"33"	"2"	"113"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"6"	"1"	"589"	"0"	"17"	"606"	"0"
"76"	"58"	"100"	"413"	"11"	"91"	"9"	"37"	"6"	"7"	"3"	"7"	"8"	"8"	"12"	"10"	"21"	"743"	"0"	"19"	"762"	"0"
"77"	"59"	"88"	"408"	"7"	"64"	"3"	"34"	"4"	"7"	"3"	"6"	"9"	"11"	"24"	"25"	"36"	"729"	"0"	"28"	"757"	"0"
"78"	"60"	"27"	"521"	"20"	"17"	"0"	"7"	"0"	"5"	"4"	"2"	"4"	"3"	"5"	"11"	"22"	"648"	"0"	"10"	"658"	"0"
"79"	"61"	"382"	"185"	"4"	"45"	"2"	"7"	"3"	"4"	"3"	"2"	"2"	"1"	"3"	"1"	"8"	"652"	"0"	"17"	"669"	"0"
"80"	"62"	"409"	"243"	"5"	"90"	"0"	"5"	"0"	"4"	"2"	"1"	"0"	"2"	"4"	"3"	"16"	"784"	"0"	"24"	"808"	"0"
"81"	"63"	"293"	"257"	"1"	"112"	"1"	"5"	"1"	"4"	"2"	"0"	"0"	"1"	"2"	"1"	"4"	"684"	"0"	"6"	"690"	"0"
"82"	"64"	"427"	"147"	"1"	"67"	"1"	"6"	"1"	"2"	"1"	"0"	"0"	"3"	"4"	"3"	"4"	"667"	"0"	"26"	"693"	"0"
"83"	"65"	"120"	"620"	"10"	"25"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"4"	"786"	"0"	"2"	"788"	"0"
"84"	"66"	"136"	"193"	"1"	"23"	"2"	"3"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"2"	"8"	"371"	"0"	"6"	"377"	"0"
"85"	"67"	"115"	"250"	"6"	"86"	"5"	"14"	"0"	"4"	"3"	"1"	"6"	"7"	"13"	"8"	"23"	"541"	"0"	"29"	"570"	"0"
"86"	"68"	"16"	"237"	"5"	"12"	"0"	"7"	"1"	"15"	"0"	"0"	"1"	"3"	"1"	"2"	"8"	"308"	"0"	"7"	"315"	"0"
"87"	"69"	"106"	"458"	"8"	"54"	"2"	"11"	"2"	"17"	"4"	"1"	"1"	"4"	"8"	"13"	"19"	"708"	"0"	"15"	"723"	"0"
"88"	"70"	"19"	"424"	"9"	"175"	"6"	"52"	"3"	"7"	"5"	"5"	"7"	"5"	"27"	"8"	"29"	"781"	"0"	"19"	"800"	"0"
"89"	"71"	"48"	"504"	"13"	"188"	"8"	"41"	"6"	"7"	"4"	"4"	"8"	"16"	"19"	"11"	"39"	"916"	"0"	"22"	"938"	"0"
"90"	"72"	"53"	"299"	"16"	"221"	"12"	"59"	"8"	"3"	"9"	"5"	"3"	"10"	"21"	"9"	"17"	"745"	"0"	"30"	"775"	"0"
"91"	"73"	"277"	"138"	"4"	"43"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"7"	"478"	"0"	"4"	"482"	"0"
"92"	"74"	"73"	"319"	"10"	"12"	"3"	"0"	"0"	"14"	"1"	"2"	"1"	"2"	"3"	"5"	"16"	"461"	"0"	"9"	"470"	"0"
"93"	"74A"	"72"	"289"	"5"	"28"	"1"	"3"	"1"	"11"	"1"	"1"	"0"	"3"	"2"	"3"	"13"	"433"	"0"	"8"	"441"	"0"
"94"	"75"	"226"	"270"	"17"	"115"	"4"	"13"	"3"	"4"	"4"	"5"	"1"	"7"	"3"	"4"	"8"	"684"	"0"	"9"	"693"	"0"
"95"	"76"	"170"	"317"	"7"	"49"	"2"	"11"	"1"	"4"	"0"	"2"	"1"	"1"	"8"	"2"	"16"	"591"	"0"	"26"	"617"	"0"
"96"	"77"	"59"	"350"	"5"	"5"	"0"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"4"	"9"	"438"	"0"	"13"	"451"	"0"
"97"	"78"	"511"	"20"	"5"	"34"	"7"	"2"	"1"	"3"	"2"	"2"	"1"	"0"	"4"	"2"	"6"	"600"	"0"	"20"	"620"	"0"
"98"	"79"	"468"	"16"	"6"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"11"	"508"	"0"	"35"	"543"	"0"
"99"	"80"	"128"	"193"	"6"	"44"	"5"	"12"	"4"	"16"	"3"	"5"	"5"	"4"	"4"	"6"	"18"	"453"	"0"	"25"	"478"	"0"
"100"	"81"	"176"	"184"	"12"	"40"	"4"	"9"	"3"	"8"	"3"	"0"	"4"	"1"	"6"	"11"	"17"	"478"	"0"	"34"	"512"	"0"
"101"	"82"	"154"	"208"	"11"	"74"	"2"	"10"	"2"	"1"	"2"	"2"	"1"	"6"	"14"	"9"	"17"	"513"	"0"	"24"	"537"	"0"
"102"	"83"	"116"	"215"	"15"	"40"	"5"	"13"	"4"	"11"	"2"	"1"	"0"	"1"	"2"	"5"	"7"	"437"	"0"	"8"	"445"	"0"
"103"	"84"	"29"	"357"	"2"	"12"	"0"	"4"	"2"	"7"	"0"	"1"	"0"	"2"	"3"	"0"	"11"	"430"	"0"	"2"	"432"	"0"
"104"	"85"	"105"	"394"	"9"	"15"	"2"	"7"	"2"	"8"	"0"	"3"	"5"	"2"	"4"	"6"	"175"	"737"	"0"	"25"	"762"	"0"
"105"	"86"	"150"	"166"	"4"	"149"	"6"	"19"	"2"	"11"	"5"	"2"	"4"	"4"	"12"	"4"	"9"	"547"	"0"	"18"	"565"	"0"
"106"	"87"	"164"	"444"	"8"	"47"	"3"	"13"	"1"	"5"	"6"	"6"	"2"	"1"	"6"	"6"	"28"	"740"	"0"	"21"	"761"	"0"
"107"	"88"	"88"	"440"	"17"	"162"	"26"	"26"	"6"	"5"	"8"	"7"	"1"	"5"	"15"	"14"	"20"	"840"	"0"	"17"	"857"	"0"
"108"	"89"	"192"	"537"	"15"	"64"	"3"	"7"	"1"	"4"	"1"	"4"	"6"	"3"	"1"	"8"	"23"	"869"	"0"	"13"	"882"	"0"
"109"	"90"	"556"	"189"	"9"	"63"	"2"	"12"	"1"	"2"	"4"	"0"	"8"	"6"	"9"	"3"	"27"	"891"	"0"	"37"	"928"	"0"
"110"	"91"	"31"	"297"	"9"	"71"	"2"	"19"	"4"	"3"	"2"	"5"	"4"	"8"	"16"	"12"	"19"	"502"	"0"	"21"	"523"	"0"
"111"	"92"	"40"	"309"	"20"	"94"	"11"	"22"	"3"	"3"	"2"	"1"	"3"	"1"	"2"	"3"	"13"	"527"	"0"	"5"	"532"	"0"
"112"	"93"	"270"	"245"	"9"	"34"	"3"	"5"	"0"	"2"	"1"	"0"	"1"	"2"	"4"	"5"	"18"	"599"	"0"	"23"	"622"	"0"
"113"	"94"	"68"	"406"	"16"	"49"	"2"	"9"	"1"	"5"	"6"	"2"	"0"	"2"	"5"	"8"	"15"	"594"	"0"	"16"	"610"	"0"
"114"	"95"	"91"	"350"	"17"	"55"	"4"	"8"	"2"	"5"	"1"	"3"	"1"	"4"	"2"	"1"	"4"	"548"	"0"	"13"	"561"	"0"
"115"	"95A"	"52"	"243"	"10"	"82"	"1"	"36"	"1"	"4"	"3"	"1"	"2"	"8"	"10"	"5"	"15"	"473"	"0"	"11"	"484"	"0"
"116"	"96"	"225"	"50"	"5"	"141"	"10"	"12"	"2"	"1"	"0"	"2"	"1"	"9"	"23"	"9"	"12"	"502"	"0"	"25"	"527"	"0"
"117"	"97"	"228"	"169"	"8"	"175"	"8"	"16"	"3"	"2"	"6"	"4"	"3"	"3"	"17"	"7"	"31"	"680"	"0"	"32"	"712"	"0"
"118"	"98"	"82"	"311"	"11"	"116"	"13"	"14"	"1"	"5"	"6"	"6"	"4"	"8"	"31"	"10"	"26"	"644"	"0"	"23"	"667"	"0"
"119"	"99"	"36"	"220"	"11"	"21"	"1"	"9"	"1"	"6"	"3"	"1"	"3"	"6"	"7"	"11"	"9"	"345"	"0"	"21"	"366"	"0"
"120"	"100"	"40"	"685"	"17"	"63"	"6"	"25"	"0"	"3"	"2"	"3"	"1"	"5"	"9"	"9"	"23"	"891"	"0"	"11"	"902"	"0"
"121"	"101"	"374"	"128"	"3"	"39"	"2"	"4"	"1"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"10"	"567"	"0"	"14"	"581"	"0"
"122"	"102"	"161"	"474"	"9"	"53"	"4"	"14"	"4"	"2"	"3"	"0"	"3"	"2"	"3"	"2"	"13"	"747"	"0"	"19"	"766"	"0"
"123"	"103"	"70"	"312"	"18"	"117"	"7"	"34"	"2"	"4"	"3"	"5"	"6"	"9"	"24"	"6"	"16"	"633"	"0"	"25"	"658"	"0"
"124"	"104"	"16"	"291"	"8"	"24"	"2"	"6"	"0"	"1"	"0"	"0"	"1"	"2"	"2"	"2"	"12"	"367"	"0"	"4"	"371"	"0"
"125"	"105"	"68"	"211"	"10"	"83"	"4"	"36"	"4"	"0"	"3"	"1"	"2"	"4"	"9"	"2"	"19"	"456"	"0"	"18"	"474"	"0"
"126"	"106"	"332"	"118"	"3"	"132"	"4"	"16"	"2"	"3"	"5"	"3"	"3"	"5"	"11"	"6"	"17"	"660"	"0"	"30"	"690"	"0"
"127"	"107"	"476"	"9"	"3"	"214"	"9"	"7"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"4"	"734"	"0"	"19"	"753"	"0"
"128"	"108"	"248"	"1"	"2"	"185"	"5"	"12"	"0"	"3"	"3"	"1"	"1"	"1"	"11"	"2"	"6"	"481"	"0"	"14"	"495"	"0"
"129"	"109"	"283"	"4"	"4"	"152"	"2"	"15"	"0"	"2"	"0"	"1"	"1"	"2"	"13"	"4"	"8"	"491"	"0"	"24"	"515"	"0"
"130"	"110"	"254"	"218"	"10"	"65"	"8"	"22"	"4"	"0"	"0"	"2"	"4"	"9"	"19"	"14"	"35"	"664"	"0"	"44"	"708"	"0"
"131"	"111"	"297"	"232"	"9"	"37"	"3"	"19"	"3"	"8"	"7"	"9"	"8"	"13"	"29"	"18"	"64"	"756"	"0"	"56"	"812"	"0"
"132"	"112"	"293"	"125"	"3"	"131"	"21"	"48"	"2"	"5"	"5"	"8"	"12"	"10"	"23"	"17"	"20"	"723"	"0"	"73"	"796"	"0"
"133"	"113"	"287"	"144"	"6"	"116"	"7"	"73"	"7"	"6"	"7"	"6"	"10"	"11"	"29"	"15"	"42"	"766"	"0"	"50"	"816"	"0"
"134"	"114"	"88"	"290"	"13"	"65"	"3"	"7"	"2"	"0"	"0"	"2"	"0"	"4"	"4"	"3"	"7"	"488"	"0"	"17"	"505"	"0"
"135"	"115"	"55"	"209"	"4"	"56"	"0"	"6"	"0"	"1"	"0"	"2"	"2"	"6"	"10"	"8"	"24"	"383"	"0"	"12"	"395"	"0"
"136"	"116"	"48"	"395"	"5"	"83"	"1"	"15"	"1"	"4"	"2"	"2"	"1"	"1"	"15"	"4"	"32"	"609"	"0"	"5"	"614"	"0"
"137"	"117"	"230"	"469"	"8"	"87"	"1"	"6"	"0"	"1"	"2"	"2"	"1"	"3"	"12"	"3"	"31"	"856"	"0"	"20"	"876"	"0"
"138"	"118"	"104"	"628"	"3"	"7"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"3"	"3"	"2"	"6"	"768"	"0"	"3"	"771"	"0"
"139"	"119"	"303"	"214"	"8"	"25"	"15"	"13"	"5"	"6"	"1"	"5"	"12"	"9"	"10"	"12"	"35"	"673"	"0"	"48"	"721"	"0"
"140"	"120"	"439"	"11"	"3"	"93"	"7"	"8"	"2"	"2"	"1"	"4"	"4"	"3"	"12"	"3"	"10"	"602"	"0"	"22"	"624"	"0"
"141"	"121"	"528"	"28"	"3"	"20"	"0"	"3"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"0"	"8"	"601"	"0"	"23"	"624"	"0"
"142"	"122"	"514"	"5"	"0"	"50"	"1"	"8"	"1"	"5"	"0"	"0"	"2"	"0"	"1"	"3"	"8"	"598"	"0"	"31"	"629"	"0"
"143"	"123"	"344"	"240"	"5"	"60"	"0"	"14"	"3"	"3"	"7"	"2"	"4"	"6"	"8"	"9"	"35"	"740"	"0"	"32"	"772"	"0"
"144"	"124"	"314"	"243"	"9"	"26"	"0"	"5"	"0"	"4"	"3"	"4"	"2"	"6"	"8"	"8"	"36"	"668"	"0"	"38"	"706"	"0"
"145"	"125"	"237"	"168"	"7"	"16"	"4"	"7"	"2"	"1"	"3"	"1"	"0"	"3"	"2"	"6"	"24"	"481"	"0"	"45"	"526"	"0"
"146"	"126"	"151"	"276"	"10"	"25"	"2"	"9"	"0"	"0"	"2"	"1"	"1"	"1"	"5"	"10"	"21"	"514"	"0"	"32"	"546"	"0"
"147"	"127"	"251"	"145"	"5"	"19"	"1"	"3"	"3"	"4"	"0"	"4"	"0"	"0"	"1"	"4"	"10"	"450"	"0"	"10"	"460"	"0"
"148"	"128"	"90"	"130"	"3"	"8"	"1"	"3"	"2"	"4"	"0"	"1"	"1"	"3"	"4"	"3"	"18"	"271"	"0"	"15"	"286"	"0"
"149"	"129"	"70"	"253"	"10"	"61"	"4"	"21"	"4"	"3"	"0"	"3"	"5"	"6"	"5"	"4"	"15"	"464"	"0"	"17"	"481"	"0"
"150"	"130"	"104"	"276"	"7"	"64"	"10"	"24"	"6"	"2"	"3"	"4"	"6"	"7"	"15"	"15"	"29"	"572"	"0"	"40"	"612"	"0"
"151"	"131"	"37"	"236"	"8"	"135"	"3"	"27"	"3"	"8"	"3"	"6"	"1"	"2"	"8"	"7"	"16"	"500"	"0"	"11"	"511"	"0"
"152"	"132"	"346"	"133"	"15"	"66"	"2"	"9"	"4"	"10"	"4"	"2"	"2"	"2"	"4"	"5"	"16"	"620"	"0"	"26"	"646"	"0"
"153"	"133"	"159"	"310"	"5"	"48"	"2"	"12"	"2"	"9"	"5"	"7"	"8"	"13"	"8"	"12"	"28"	"628"	"0"	"38"	"666"	"0"
"154"	"134"	"139"	"233"	"5"	"83"	"1"	"9"	"1"	"2"	"2"	"0"	"0"	"0"	"3"	"1"	"4"	"483"	"0"	"6"	"489"	"0"
"155"	"135"	"212"	"210"	"5"	"52"	"5"	"25"	"2"	"4"	"1"	"1"	"0"	"6"	"4"	"2"	"10"	"539"	"0"	"22"	"561"	"0"
"156"	"136"	"170"	"338"	"9"	"36"	"2"	"10"	"2"	"8"	"1"	"2"	"5"	"7"	"4"	"14"	"17"	"625"	"0"	"32"	"657"	"0"
