"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"16"	"54"	"363"	"264"	"11"	"4"	"15"	"7"	"6"	"17"	"16"	"27"	"800"	"0"	"41"	"841"	"0"
"26"	"14"	"13"	"141"	"196"	"157"	"6"	"1"	"7"	"5"	"1"	"13"	"8"	"10"	"558"	"0"	"15"	"573"	"0"
"27"	"15"	"3"	"40"	"357"	"23"	"4"	"2"	"6"	"3"	"1"	"1"	"1"	"0"	"441"	"0"	"1"	"442"	"0"
"28"	"16"	"18"	"67"	"384"	"137"	"3"	"3"	"4"	"5"	"5"	"14"	"15"	"4"	"659"	"0"	"23"	"682"	"0"
"29"	"17"	"13"	"133"	"271"	"147"	"4"	"1"	"9"	"1"	"3"	"13"	"9"	"8"	"612"	"0"	"14"	"626"	"0"
"30"	"18"	"9"	"131"	"186"	"267"	"21"	"8"	"9"	"5"	"10"	"11"	"6"	"4"	"667"	"0"	"22"	"689"	"0"
"31"	"19"	"9"	"109"	"280"	"116"	"8"	"3"	"9"	"3"	"7"	"10"	"18"	"8"	"580"	"0"	"17"	"597"	"0"
"32"	"20"	"19"	"299"	"147"	"175"	"4"	"2"	"11"	"2"	"1"	"6"	"5"	"1"	"672"	"0"	"5"	"677"	"0"
"33"	"21"	"19"	"325"	"125"	"80"	"1"	"0"	"4"	"3"	"2"	"7"	"8"	"8"	"582"	"0"	"11"	"593"	"0"
"34"	"22"	"7"	"249"	"265"	"20"	"1"	"4"	"5"	"1"	"2"	"11"	"5"	"6"	"576"	"0"	"15"	"591"	"0"
"35"	"23"	"28"	"46"	"136"	"503"	"11"	"8"	"8"	"2"	"5"	"9"	"4"	"9"	"769"	"0"	"12"	"781"	"0"
"36"	"24"	"11"	"131"	"143"	"520"	"16"	"1"	"12"	"9"	"7"	"22"	"9"	"17"	"898"	"0"	"27"	"925"	"0"
"37"	"25"	"9"	"18"	"221"	"238"	"9"	"4"	"5"	"3"	"4"	"4"	"4"	"4"	"523"	"0"	"8"	"531"	"0"
"38"	"26"	"24"	"94"	"72"	"361"	"10"	"4"	"2"	"4"	"2"	"8"	"3"	"11"	"595"	"0"	"9"	"604"	"0"
"39"	"27"	"4"	"64"	"106"	"281"	"11"	"1"	"6"	"3"	"5"	"10"	"1"	"9"	"501"	"0"	"23"	"524"	"0"
"40"	"28"	"24"	"193"	"141"	"427"	"7"	"3"	"16"	"5"	"3"	"11"	"3"	"7"	"840"	"0"	"8"	"848"	"0"
"41"	"29"	"14"	"65"	"67"	"340"	"8"	"6"	"7"	"1"	"10"	"5"	"4"	"8"	"535"	"0"	"12"	"547"	"0"
"42"	"30"	"19"	"140"	"485"	"238"	"3"	"7"	"7"	"6"	"5"	"12"	"7"	"14"	"943"	"0"	"14"	"957"	"0"
"43"	"31"	"12"	"219"	"185"	"292"	"4"	"4"	"10"	"2"	"2"	"7"	"3"	"8"	"748"	"0"	"18"	"766"	"0"
"44"	"32"	"16"	"113"	"115"	"314"	"4"	"5"	"10"	"5"	"5"	"14"	"7"	"15"	"623"	"0"	"17"	"640"	"0"
"45"	"33"	"21"	"87"	"578"	"253"	"13"	"3"	"14"	"1"	"5"	"20"	"14"	"20"	"1029"	"0"	"39"	"1068"	"0"
"46"	"34"	"11"	"216"	"332"	"271"	"8"	"2"	"15"	"8"	"6"	"15"	"13"	"11"	"908"	"0"	"38"	"946"	"0"
"47"	"35"	"35"	"138"	"70"	"522"	"21"	"9"	"9"	"5"	"4"	"11"	"4"	"7"	"835"	"0"	"11"	"846"	"0"
"48"	"36"	"12"	"297"	"268"	"37"	"3"	"1"	"4"	"5"	"4"	"6"	"7"	"5"	"649"	"0"	"3"	"652"	"0"
"49"	"37"	"22"	"213"	"67"	"399"	"25"	"7"	"10"	"7"	"9"	"18"	"10"	"15"	"802"	"0"	"42"	"844"	"0"
"50"	"38"	"13"	"543"	"56"	"86"	"1"	"0"	"4"	"1"	"0"	"1"	"2"	"4"	"711"	"0"	"6"	"717"	"0"
"51"	"39"	"14"	"602"	"288"	"55"	"7"	"0"	"8"	"4"	"1"	"12"	"4"	"6"	"1001"	"0"	"12"	"1013"	"0"
"52"	"40"	"3"	"282"	"83"	"150"	"2"	"0"	"8"	"1"	"4"	"6"	"5"	"2"	"546"	"0"	"16"	"562"	"0"
"53"	"41"	"7"	"372"	"129"	"96"	"2"	"2"	"5"	"0"	"5"	"4"	"4"	"0"	"626"	"0"	"15"	"641"	"0"
"54"	"42"	"19"	"176"	"401"	"156"	"12"	"5"	"8"	"3"	"6"	"13"	"8"	"7"	"814"	"0"	"8"	"822"	"0"
"55"	"43"	"14"	"248"	"217"	"175"	"13"	"7"	"3"	"2"	"4"	"14"	"7"	"8"	"712"	"0"	"41"	"753"	"0"
"56"	"44"	"36"	"469"	"241"	"151"	"7"	"7"	"12"	"8"	"12"	"19"	"13"	"24"	"999"	"0"	"47"	"1046"	"0"
"57"	"45"	"14"	"214"	"210"	"83"	"6"	"3"	"5"	"3"	"3"	"7"	"4"	"8"	"560"	"0"	"10"	"570"	"0"
"58"	"46"	"4"	"241"	"218"	"33"	"4"	"1"	"1"	"3"	"0"	"1"	"1"	"1"	"508"	"0"	"4"	"512"	"0"
"59"	"47"	"30"	"146"	"395"	"115"	"7"	"7"	"14"	"3"	"11"	"10"	"6"	"9"	"753"	"0"	"13"	"766"	"0"
"60"	"48"	"25"	"446"	"78"	"91"	"10"	"3"	"13"	"6"	"7"	"10"	"6"	"11"	"706"	"0"	"19"	"725"	"0"
"61"	"49"	"11"	"401"	"379"	"93"	"2"	"4"	"4"	"3"	"10"	"8"	"8"	"5"	"928"	"0"	"28"	"956"	"0"
"62"	"50"	"3"	"212"	"32"	"156"	"6"	"2"	"2"	"1"	"1"	"2"	"6"	"6"	"429"	"0"	"13"	"442"	"0"
"63"	"51"	"18"	"342"	"104"	"326"	"9"	"4"	"16"	"3"	"8"	"11"	"13"	"9"	"863"	"0"	"16"	"879"	"0"
"64"	"52"	"2"	"382"	"49"	"95"	"2"	"1"	"2"	"0"	"0"	"6"	"1"	"4"	"544"	"0"	"7"	"551"	"0"
"65"	"53"	"22"	"262"	"164"	"110"	"1"	"1"	"1"	"3"	"2"	"4"	"0"	"3"	"573"	"0"	"2"	"575"	"0"
"66"	"54"	"4"	"175"	"172"	"129"	"4"	"0"	"5"	"4"	"3"	"9"	"7"	"7"	"519"	"0"	"11"	"530"	"0"
"67"	"55"	"12"	"167"	"124"	"154"	"6"	"1"	"6"	"2"	"4"	"6"	"3"	"13"	"498"	"0"	"14"	"512"	"0"
"68"	"56"	"10"	"100"	"278"	"51"	"3"	"1"	"5"	"0"	"1"	"5"	"3"	"3"	"460"	"0"	"7"	"467"	"0"
"69"	"57"	"17"	"266"	"333"	"147"	"5"	"6"	"10"	"4"	"5"	"6"	"8"	"7"	"814"	"0"	"5"	"819"	"0"
"70"	"58"	"30"	"369"	"224"	"195"	"4"	"2"	"5"	"1"	"6"	"12"	"16"	"6"	"870"	"0"	"19"	"889"	"0"
"71"	"59"	"19"	"77"	"45"	"391"	"7"	"1"	"5"	"3"	"3"	"6"	"1"	"6"	"564"	"0"	"9"	"573"	"0"
"72"	"60"	"7"	"122"	"289"	"142"	"5"	"2"	"16"	"0"	"6"	"14"	"11"	"9"	"623"	"0"	"15"	"638"	"0"
"73"	"61"	"21"	"8"	"50"	"578"	"17"	"2"	"8"	"2"	"1"	"10"	"5"	"3"	"705"	"0"	"10"	"715"	"0"
"74"	"62"	"17"	"19"	"29"	"466"	"10"	"3"	"14"	"0"	"3"	"5"	"1"	"1"	"568"	"0"	"3"	"571"	"0"
"75"	"63"	"26"	"153"	"173"	"238"	"12"	"5"	"9"	"2"	"1"	"8"	"2"	"4"	"633"	"0"	"3"	"636"	"0"
"76"	"64"	"4"	"68"	"74"	"313"	"11"	"2"	"3"	"4"	"5"	"6"	"5"	"5"	"500"	"0"	"14"	"514"	"0"
"77"	"65"	"14"	"84"	"286"	"67"	"3"	"6"	"5"	"3"	"3"	"9"	"2"	"2"	"484"	"0"	"7"	"491"	"0"
"78"	"66"	"37"	"151"	"343"	"327"	"13"	"5"	"12"	"3"	"5"	"8"	"4"	"6"	"914"	"0"	"7"	"921"	"0"
"79"	"67"	"33"	"82"	"274"	"317"	"11"	"10"	"17"	"3"	"5"	"7"	"2"	"7"	"768"	"0"	"17"	"785"	"0"
"80"	"68"	"1"	"41"	"102"	"228"	"11"	"2"	"4"	"3"	"4"	"6"	"9"	"5"	"416"	"0"	"16"	"432"	"0"
"81"	"69"	"25"	"205"	"382"	"89"	"11"	"4"	"18"	"1"	"7"	"17"	"7"	"11"	"777"	"0"	"15"	"792"	"0"
"82"	"70"	"23"	"135"	"72"	"373"	"17"	"5"	"11"	"2"	"7"	"11"	"5"	"13"	"674"	"0"	"27"	"701"	"0"
"83"	"71"	"9"	"22"	"47"	"298"	"8"	"5"	"5"	"1"	"1"	"11"	"5"	"14"	"426"	"0"	"16"	"442"	"0"
"84"	"72"	"5"	"37"	"332"	"116"	"6"	"1"	"2"	"1"	"4"	"9"	"0"	"6"	"519"	"0"	"8"	"527"	"0"
"85"	"73"	"2"	"36"	"94"	"323"	"11"	"6"	"8"	"4"	"4"	"11"	"5"	"12"	"516"	"0"	"13"	"529"	"0"
"86"	"73A"	"28"	"98"	"95"	"275"	"15"	"6"	"13"	"6"	"5"	"17"	"8"	"12"	"578"	"0"	"17"	"595"	"0"
"87"	"74"	"18"	"27"	"178"	"530"	"11"	"6"	"18"	"13"	"16"	"27"	"14"	"12"	"870"	"0"	"23"	"893"	"0"
"88"	"75"	"22"	"53"	"196"	"459"	"19"	"10"	"10"	"9"	"10"	"23"	"12"	"17"	"840"	"0"	"33"	"873"	"0"
"89"	"76"	"8"	"52"	"170"	"476"	"20"	"9"	"15"	"16"	"12"	"21"	"11"	"13"	"823"	"0"	"40"	"863"	"0"
"90"	"77"	"11"	"17"	"226"	"160"	"6"	"2"	"7"	"1"	"4"	"14"	"3"	"2"	"453"	"0"	"17"	"470"	"0"
"91"	"78"	"9"	"55"	"64"	"526"	"11"	"4"	"3"	"1"	"5"	"11"	"4"	"8"	"701"	"0"	"20"	"721"	"0"
"92"	"79"	"6"	"79"	"137"	"247"	"12"	"1"	"8"	"2"	"0"	"7"	"11"	"6"	"516"	"0"	"30"	"546"	"0"
"93"	"80"	"20"	"48"	"153"	"637"	"16"	"4"	"19"	"3"	"5"	"19"	"3"	"1"	"928"	"0"	"18"	"946"	"0"
"94"	"81"	"16"	"15"	"51"	"391"	"12"	"5"	"10"	"3"	"9"	"15"	"6"	"21"	"554"	"0"	"32"	"586"	"0"
"95"	"82"	"8"	"11"	"31"	"307"	"14"	"6"	"2"	"1"	"8"	"14"	"3"	"6"	"411"	"0"	"21"	"432"	"0"
"96"	"83"	"5"	"74"	"29"	"277"	"7"	"3"	"6"	"1"	"3"	"3"	"4"	"2"	"414"	"0"	"15"	"429"	"0"
"97"	"84"	"8"	"16"	"161"	"229"	"4"	"1"	"7"	"5"	"2"	"19"	"1"	"11"	"464"	"0"	"11"	"475"	"0"
"98"	"84A"	"5"	"28"	"205"	"130"	"5"	"2"	"6"	"1"	"7"	"12"	"9"	"5"	"415"	"0"	"20"	"435"	"0"
"99"	"85"	"15"	"17"	"39"	"480"	"13"	"6"	"10"	"4"	"5"	"6"	"5"	"5"	"605"	"0"	"13"	"618"	"0"
"100"	"86"	"17"	"35"	"578"	"260"	"14"	"1"	"9"	"6"	"9"	"32"	"8"	"10"	"979"	"0"	"23"	"1002"	"0"
"101"	"87"	"24"	"21"	"226"	"255"	"7"	"4"	"8"	"1"	"2"	"4"	"6"	"6"	"564"	"0"	"3"	"567"	"0"
"102"	"88"	"11"	"22"	"164"	"284"	"14"	"5"	"13"	"5"	"11"	"21"	"13"	"16"	"579"	"0"	"50"	"629"	"0"
"103"	"89"	"20"	"152"	"195"	"418"	"16"	"7"	"26"	"0"	"7"	"14"	"4"	"5"	"864"	"0"	"7"	"871"	"0"
"104"	"90"	"18"	"22"	"213"	"340"	"9"	"6"	"8"	"7"	"8"	"11"	"5"	"6"	"653"	"0"	"20"	"673"	"0"
"105"	"91"	"9"	"44"	"313"	"135"	"9"	"1"	"1"	"0"	"1"	"4"	"0"	"2"	"519"	"0"	"0"	"519"	"0"
"106"	"92"	"18"	"75"	"361"	"341"	"10"	"5"	"14"	"5"	"3"	"12"	"3"	"3"	"850"	"0"	"2"	"852"	"0"
"107"	"93"	"16"	"95"	"239"	"456"	"14"	"5"	"20"	"16"	"10"	"21"	"10"	"17"	"919"	"0"	"37"	"956"	"0"
"108"	"94"	"10"	"45"	"135"	"384"	"21"	"8"	"7"	"5"	"4"	"11"	"2"	"12"	"644"	"0"	"10"	"654"	"0"
"109"	"95"	"10"	"22"	"37"	"543"	"18"	"7"	"4"	"1"	"6"	"10"	"6"	"11"	"675"	"0"	"32"	"707"	"0"
"110"	"96"	"27"	"201"	"250"	"389"	"8"	"7"	"10"	"5"	"3"	"8"	"7"	"2"	"917"	"0"	"7"	"924"	"0"
"111"	"97"	"8"	"90"	"120"	"236"	"6"	"3"	"6"	"2"	"2"	"7"	"6"	"14"	"500"	"0"	"15"	"515"	"0"
"112"	"97A"	"16"	"125"	"127"	"181"	"5"	"2"	"8"	"2"	"4"	"6"	"7"	"8"	"491"	"0"	"31"	"522"	"0"
"113"	"98"	"12"	"21"	"170"	"382"	"11"	"5"	"11"	"6"	"7"	"17"	"9"	"26"	"677"	"0"	"20"	"697"	"0"
"114"	"99"	"40"	"115"	"169"	"340"	"13"	"8"	"9"	"8"	"7"	"16"	"13"	"12"	"750"	"0"	"26"	"776"	"0"
"115"	"100"	"7"	"57"	"181"	"101"	"9"	"2"	"12"	"8"	"7"	"15"	"14"	"5"	"418"	"0"	"21"	"439"	"0"
"116"	"101"	"4"	"142"	"176"	"52"	"1"	"1"	"6"	"3"	"2"	"10"	"0"	"3"	"400"	"0"	"10"	"410"	"0"
"117"	"102"	"10"	"69"	"368"	"162"	"0"	"4"	"7"	"1"	"2"	"5"	"5"	"2"	"635"	"0"	"3"	"638"	"0"
"118"	"103"	"18"	"53"	"304"	"243"	"6"	"2"	"11"	"3"	"1"	"9"	"3"	"3"	"656"	"0"	"7"	"663"	"0"
"119"	"104"	"14"	"234"	"126"	"50"	"5"	"0"	"8"	"3"	"5"	"10"	"6"	"5"	"466"	"0"	"14"	"480"	"0"
"120"	"105"	"22"	"232"	"315"	"92"	"6"	"0"	"6"	"3"	"2"	"1"	"2"	"1"	"682"	"0"	"3"	"685"	"0"
"121"	"106"	"15"	"215"	"192"	"338"	"13"	"1"	"11"	"2"	"6"	"10"	"13"	"20"	"836"	"0"	"39"	"875"	"0"
"122"	"107"	"14"	"170"	"22"	"319"	"9"	"4"	"5"	"1"	"3"	"28"	"15"	"20"	"610"	"0"	"40"	"650"	"0"
"123"	"108"	"19"	"228"	"325"	"66"	"3"	"2"	"5"	"8"	"6"	"28"	"9"	"6"	"705"	"0"	"30"	"735"	"0"
"124"	"109"	"31"	"68"	"167"	"397"	"19"	"9"	"10"	"5"	"3"	"11"	"4"	"10"	"734"	"0"	"7"	"741"	"0"
"125"	"110"	"30"	"97"	"167"	"539"	"15"	"10"	"14"	"7"	"3"	"4"	"6"	"12"	"904"	"0"	"14"	"918"	"0"
"126"	"111"	"15"	"70"	"238"	"316"	"10"	"4"	"19"	"4"	"4"	"4"	"3"	"8"	"695"	"0"	"7"	"702"	"0"
"127"	"112"	"22"	"45"	"162"	"267"	"7"	"0"	"13"	"4"	"5"	"7"	"9"	"6"	"547"	"0"	"26"	"573"	"0"
"128"	"113"	"12"	"12"	"9"	"291"	"6"	"2"	"2"	"2"	"2"	"1"	"2"	"5"	"346"	"0"	"6"	"352"	"0"
"129"	"114"	"31"	"54"	"138"	"504"	"17"	"9"	"11"	"6"	"2"	"10"	"2"	"4"	"788"	"0"	"12"	"800"	"0"
"130"	"115"	"38"	"53"	"51"	"477"	"15"	"3"	"15"	"5"	"2"	"7"	"6"	"3"	"675"	"0"	"11"	"686"	"0"
"131"	"116"	"40"	"148"	"72"	"627"	"14"	"11"	"23"	"11"	"13"	"27"	"11"	"18"	"1015"	"0"	"44"	"1059"	"0"
"132"	"117"	"41"	"125"	"160"	"518"	"16"	"4"	"19"	"4"	"10"	"10"	"5"	"11"	"923"	"0"	"39"	"962"	"0"
"133"	"118"	"28"	"231"	"221"	"305"	"16"	"6"	"20"	"13"	"10"	"24"	"12"	"29"	"915"	"0"	"49"	"964"	"0"
"134"	"119"	"11"	"79"	"24"	"415"	"9"	"2"	"3"	"2"	"1"	"6"	"1"	"5"	"558"	"0"	"15"	"573"	"0"
"135"	"120"	"20"	"159"	"206"	"174"	"1"	"4"	"12"	"2"	"3"	"13"	"1"	"6"	"601"	"0"	"5"	"606"	"0"
"136"	"121"	"18"	"138"	"156"	"133"	"9"	"7"	"6"	"1"	"6"	"9"	"10"	"5"	"498"	"0"	"16"	"514"	"0"
"137"	"122"	"8"	"87"	"76"	"382"	"8"	"3"	"9"	"4"	"10"	"13"	"9"	"10"	"619"	"0"	"20"	"639"	"0"
"138"	"123"	"8"	"320"	"75"	"106"	"0"	"3"	"7"	"4"	"0"	"0"	"4"	"3"	"530"	"0"	"8"	"538"	"0"
"139"	"124"	"28"	"107"	"174"	"140"	"8"	"5"	"3"	"5"	"6"	"8"	"4"	"1"	"489"	"0"	"6"	"495"	"0"
"140"	"125"	"6"	"86"	"84"	"400"	"15"	"1"	"9"	"2"	"2"	"7"	"5"	"7"	"624"	"0"	"18"	"642"	"0"
"141"	"126"	"17"	"229"	"356"	"127"	"7"	"5"	"4"	"7"	"4"	"7"	"6"	"5"	"774"	"0"	"3"	"777"	"0"
"142"	"127"	"15"	"114"	"390"	"229"	"9"	"4"	"12"	"4"	"2"	"9"	"3"	"3"	"794"	"0"	"5"	"799"	"0"
"143"	"128"	"22"	"146"	"238"	"309"	"12"	"2"	"12"	"6"	"6"	"21"	"10"	"11"	"795"	"0"	"35"	"830"	"0"
"144"	"129"	"27"	"184"	"287"	"206"	"6"	"0"	"12"	"2"	"2"	"8"	"2"	"4"	"740"	"0"	"8"	"748"	"0"
"145"	"130"	"36"	"49"	"84"	"300"	"8"	"6"	"7"	"9"	"4"	"8"	"4"	"14"	"529"	"0"	"22"	"551"	"0"
"146"	"130A"	"17"	"40"	"176"	"263"	"11"	"5"	"11"	"7"	"9"	"10"	"6"	"5"	"560"	"0"	"18"	"578"	"0"
"147"	"131"	"8"	"172"	"177"	"116"	"5"	"0"	"8"	"2"	"3"	"11"	"5"	"6"	"513"	"0"	"8"	"521"	"0"
"148"	"131A"	"12"	"173"	"242"	"50"	"7"	"4"	"11"	"4"	"6"	"9"	"5"	"6"	"529"	"0"	"14"	"543"	"0"
"149"	"132"	"16"	"28"	"170"	"418"	"20"	"5"	"14"	"12"	"9"	"22"	"9"	"10"	"733"	"0"	"22"	"755"	"0"
"150"	"133"	"11"	"31"	"155"	"213"	"8"	"8"	"9"	"3"	"2"	"8"	"3"	"5"	"456"	"0"	"35"	"491"	"0"
"151"	"134"	"2"	"7"	"75"	"238"	"9"	"0"	"3"	"2"	"3"	"5"	"6"	"4"	"354"	"0"	"23"	"377"	"0"
"152"	"135"	"13"	"85"	"326"	"395"	"9"	"6"	"5"	"3"	"4"	"12"	"5"	"7"	"870"	"0"	"14"	"884"	"0"
"153"	"136"	"59"	"496"	"301"	"132"	"7"	"5"	"10"	"9"	"4"	"10"	"3"	"15"	"1051"	"0"	"14"	"1065"	"0"
"154"	"137"	"16"	"34"	"157"	"313"	"7"	"2"	"6"	"3"	"8"	"8"	"9"	"6"	"569"	"0"	"34"	"603"	"0"
"155"	"138"	"9"	"213"	"15"	"230"	"7"	"4"	"4"	"3"	"5"	"11"	"4"	"6"	"511"	"0"	"18"	"529"	"0"
"156"	"139"	"13"	"5"	"10"	"445"	"12"	"3"	"5"	"2"	"8"	"19"	"6"	"5"	"533"	"0"	"20"	"553"	"0"
"157"	"140"	"14"	"10"	"7"	"452"	"8"	"1"	"2"	"0"	"5"	"8"	"6"	"8"	"521"	"0"	"4"	"525"	"0"
"158"	"141"	"8"	"8"	"10"	"479"	"8"	"2"	"2"	"3"	"6"	"14"	"4"	"6"	"550"	"0"	"20"	"570"	"0"
"159"	"142"	"25"	"299"	"176"	"282"	"2"	"5"	"2"	"5"	"2"	"16"	"5"	"13"	"832"	"0"	"26"	"858"	"0"
"160"	"143"	"14"	"162"	"60"	"460"	"20"	"6"	"9"	"3"	"4"	"19"	"9"	"10"	"776"	"0"	"31"	"807"	"0"
"161"	"144"	"21"	"125"	"183"	"402"	"18"	"4"	"21"	"9"	"9"	"24"	"12"	"21"	"849"	"0"	"43"	"892"	"0"
"162"	"145"	"35"	"78"	"48"	"710"	"11"	"5"	"10"	"7"	"7"	"21"	"11"	"11"	"954"	"0"	"28"	"982"	"0"
"163"	"146"	"14"	"122"	"51"	"184"	"7"	"1"	"5"	"3"	"0"	"7"	"5"	"7"	"406"	"0"	"6"	"412"	"0"
"164"	"147"	"10"	"96"	"117"	"314"	"17"	"3"	"6"	"2"	"3"	"6"	"5"	"15"	"594"	"0"	"32"	"626"	"0"
"165"	"148"	"9"	"322"	"78"	"89"	"11"	"1"	"3"	"3"	"4"	"5"	"4"	"11"	"540"	"0"	"21"	"561"	"0"
"166"	"149"	"14"	"418"	"32"	"143"	"4"	"2"	"5"	"5"	"1"	"1"	"3"	"7"	"635"	"0"	"5"	"640"	"0"
"167"	"150"	"15"	"307"	"20"	"349"	"7"	"3"	"5"	"2"	"2"	"3"	"4"	"8"	"725"	"0"	"5"	"730"	"0"
"168"	"151"	"23"	"306"	"155"	"53"	"3"	"2"	"8"	"1"	"3"	"6"	"8"	"6"	"574"	"0"	"14"	"588"	"0"
"169"	"151A"	"10"	"344"	"58"	"31"	"0"	"6"	"6"	"1"	"0"	"4"	"3"	"1"	"464"	"0"	"3"	"467"	"0"
"170"	"152"	"20"	"533"	"138"	"98"	"4"	"1"	"9"	"2"	"5"	"7"	"9"	"9"	"835"	"0"	"32"	"867"	"0"
"171"	"153"	"13"	"385"	"115"	"114"	"5"	"2"	"7"	"2"	"5"	"18"	"12"	"27"	"705"	"0"	"45"	"750"	"0"
"172"	"154"	"20"	"368"	"59"	"46"	"5"	"4"	"6"	"1"	"6"	"4"	"13"	"13"	"545"	"0"	"24"	"569"	"0"
"173"	"155"	"60"	"58"	"92"	"546"	"17"	"8"	"6"	"3"	"8"	"29"	"12"	"20"	"859"	"0"	"42"	"901"	"0"
"174"	"156"	"9"	"67"	"216"	"51"	"2"	"2"	"2"	"2"	"2"	"8"	"3"	"5"	"369"	"0"	"9"	"378"	"0"
"175"	"157"	"10"	"25"	"389"	"83"	"1"	"7"	"8"	"3"	"6"	"11"	"5"	"3"	"551"	"0"	"14"	"565"	"0"
"176"	"158"	"10"	"65"	"267"	"72"	"6"	"4"	"4"	"2"	"2"	"6"	"14"	"3"	"455"	"0"	"12"	"467"	"0"
"177"	"159"	"26"	"318"	"41"	"197"	"10"	"6"	"6"	"1"	"2"	"7"	"7"	"13"	"634"	"0"	"15"	"649"	"0"
"178"	"160"	"21"	"344"	"152"	"215"	"10"	"2"	"8"	"1"	"12"	"2"	"6"	"15"	"788"	"0"	"17"	"805"	"0"
"179"	"161"	"20"	"215"	"318"	"177"	"7"	"5"	"11"	"4"	"2"	"11"	"9"	"8"	"787"	"0"	"9"	"796"	"0"
"180"	"162"	"17"	"107"	"74"	"351"	"14"	"8"	"4"	"0"	"6"	"4"	"4"	"15"	"604"	"0"	"21"	"625"	"0"
"181"	"163"	"9"	"106"	"19"	"256"	"6"	"3"	"6"	"2"	"6"	"2"	"6"	"10"	"431"	"0"	"20"	"451"	"0"
