"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"83"	"9"	"275"	"135"	"2"	"2"	"2"	"6"	"6"	"3"	"5"	"10"	"538"	"0"	"19"	"557"	"0"
"26"	"14"	"223"	"27"	"146"	"378"	"9"	"2"	"6"	"8"	"4"	"13"	"6"	"10"	"832"	"0"	"34"	"866"	"0"
"27"	"15"	"190"	"21"	"49"	"337"	"14"	"6"	"2"	"8"	"12"	"17"	"7"	"4"	"667"	"0"	"23"	"690"	"0"
"28"	"16"	"119"	"16"	"113"	"536"	"21"	"7"	"8"	"12"	"8"	"9"	"13"	"18"	"880"	"0"	"12"	"892"	"0"
"29"	"17"	"119"	"13"	"104"	"440"	"12"	"17"	"3"	"4"	"10"	"13"	"7"	"19"	"761"	"0"	"30"	"791"	"0"
"30"	"18"	"72"	"6"	"12"	"324"	"1"	"0"	"0"	"0"	"6"	"1"	"0"	"0"	"422"	"0"	"2"	"424"	"0"
"31"	"19"	"117"	"20"	"16"	"393"	"2"	"2"	"2"	"2"	"4"	"4"	"2"	"1"	"565"	"0"	"5"	"570"	"0"
"32"	"20"	"85"	"4"	"16"	"360"	"4"	"1"	"0"	"3"	"0"	"5"	"0"	"3"	"481"	"0"	"1"	"482"	"0"
"33"	"21"	"113"	"8"	"28"	"567"	"9"	"4"	"0"	"2"	"2"	"3"	"5"	"3"	"744"	"0"	"10"	"754"	"0"
"34"	"22"	"164"	"13"	"351"	"16"	"3"	"1"	"0"	"6"	"4"	"2"	"4"	"5"	"569"	"0"	"4"	"573"	"0"
"35"	"23"	"140"	"24"	"53"	"640"	"18"	"4"	"2"	"3"	"11"	"7"	"1"	"9"	"912"	"0"	"11"	"923"	"0"
"36"	"24"	"39"	"5"	"18"	"231"	"4"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"300"	"0"	"1"	"301"	"0"
"37"	"25"	"138"	"10"	"238"	"490"	"2"	"2"	"3"	"4"	"2"	"7"	"5"	"4"	"905"	"0"	"6"	"911"	"0"
"38"	"26"	"318"	"33"	"41"	"192"	"3"	"9"	"7"	"6"	"5"	"6"	"3"	"5"	"628"	"0"	"14"	"642"	"0"
"39"	"27"	"448"	"18"	"33"	"45"	"2"	"2"	"1"	"1"	"10"	"0"	"0"	"3"	"563"	"0"	"12"	"575"	"0"
"40"	"28"	"374"	"114"	"91"	"190"	"7"	"14"	"10"	"14"	"47"	"6"	"7"	"8"	"882"	"0"	"7"	"889"	"0"
"41"	"29"	"322"	"38"	"197"	"275"	"17"	"5"	"5"	"14"	"14"	"5"	"4"	"6"	"902"	"0"	"14"	"916"	"0"
"42"	"30"	"241"	"47"	"61"	"30"	"0"	"1"	"0"	"0"	"10"	"1"	"0"	"4"	"395"	"0"	"3"	"398"	"0"
"43"	"30A"	"173"	"199"	"115"	"49"	"1"	"1"	"2"	"2"	"3"	"4"	"0"	"4"	"553"	"0"	"10"	"563"	"0"
"44"	"31"	"307"	"37"	"82"	"44"	"1"	"2"	"2"	"6"	"13"	"4"	"2"	"1"	"501"	"0"	"23"	"524"	"0"
"45"	"31A"	"268"	"18"	"56"	"125"	"2"	"0"	"0"	"0"	"11"	"5"	"0"	"1"	"486"	"0"	"8"	"494"	"0"
"46"	"32"	"139"	"17"	"21"	"185"	"1"	"0"	"1"	"1"	"7"	"5"	"1"	"2"	"380"	"0"	"0"	"380"	"0"
"47"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"48"	"34"	"49"	"7"	"88"	"585"	"10"	"7"	"1"	"3"	"16"	"11"	"6"	"14"	"797"	"0"	"18"	"815"	"0"
"49"	"35"	"406"	"36"	"43"	"329"	"9"	"9"	"4"	"3"	"11"	"4"	"3"	"8"	"865"	"0"	"9"	"874"	"0"
"50"	"36"	"119"	"17"	"200"	"495"	"10"	"3"	"2"	"7"	"5"	"8"	"8"	"2"	"876"	"0"	"5"	"881"	"0"
"51"	"37"	"57"	"2"	"58"	"251"	"8"	"1"	"0"	"3"	"2"	"4"	"1"	"4"	"391"	"0"	"10"	"401"	"0"
"52"	"38"	"74"	"11"	"80"	"439"	"14"	"1"	"1"	"3"	"2"	"12"	"8"	"2"	"647"	"0"	"8"	"655"	"0"
"53"	"39"	"180"	"16"	"57"	"374"	"8"	"2"	"1"	"4"	"8"	"14"	"4"	"10"	"678"	"0"	"13"	"691"	"0"
"54"	"40"	"167"	"24"	"137"	"154"	"3"	"4"	"5"	"15"	"21"	"5"	"4"	"18"	"557"	"0"	"22"	"579"	"0"
"55"	"41"	"148"	"13"	"16"	"606"	"5"	"4"	"1"	"8"	"7"	"12"	"6"	"9"	"835"	"0"	"8"	"843"	"0"
"56"	"42"	"512"	"9"	"93"	"292"	"6"	"1"	"0"	"0"	"12"	"13"	"8"	"7"	"953"	"0"	"21"	"974"	"0"
"57"	"43"	"295"	"18"	"109"	"218"	"8"	"5"	"1"	"4"	"9"	"5"	"3"	"5"	"680"	"0"	"18"	"698"	"0"
"58"	"44"	"12"	"3"	"71"	"231"	"9"	"3"	"5"	"4"	"3"	"6"	"3"	"5"	"355"	"0"	"4"	"359"	"0"
"59"	"45"	"73"	"9"	"38"	"505"	"7"	"6"	"2"	"6"	"3"	"6"	"1"	"1"	"657"	"0"	"2"	"659"	"0"
"60"	"46"	"126"	"5"	"42"	"138"	"2"	"4"	"3"	"5"	"6"	"1"	"1"	"2"	"335"	"0"	"5"	"340"	"0"
"61"	"47"	"195"	"21"	"295"	"342"	"6"	"1"	"0"	"9"	"4"	"5"	"10"	"13"	"901"	"0"	"26"	"927"	"0"
"62"	"48"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"63"	"49"	"54"	"7"	"68"	"549"	"6"	"9"	"1"	"9"	"1"	"3"	"2"	"4"	"713"	"0"	"1"	"714"	"0"
"64"	"50"	"25"	"3"	"20"	"238"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"290"	"0"	"1"	"291"	"0"
"65"	"51"	"100"	"7"	"39"	"540"	"1"	"4"	"1"	"1"	"5"	"4"	"0"	"1"	"703"	"0"	"2"	"705"	"0"
"66"	"52"	"139"	"13"	"70"	"404"	"1"	"3"	"1"	"7"	"5"	"2"	"4"	"2"	"651"	"0"	"6"	"657"	"0"
"67"	"53"	"41"	"6"	"59"	"522"	"8"	"3"	"3"	"3"	"6"	"10"	"2"	"7"	"670"	"0"	"16"	"686"	"0"
"68"	"54"	"176"	"5"	"15"	"162"	"1"	"2"	"1"	"0"	"4"	"3"	"2"	"2"	"373"	"0"	"11"	"384"	"0"
"69"	"55"	"188"	"19"	"31"	"308"	"2"	"2"	"0"	"2"	"12"	"3"	"0"	"7"	"574"	"0"	"6"	"580"	"0"
"70"	"56"	"216"	"11"	"70"	"483"	"8"	"4"	"0"	"3"	"6"	"5"	"1"	"4"	"811"	"0"	"8"	"819"	"0"
"71"	"57"	"122"	"4"	"39"	"351"	"4"	"0"	"0"	"0"	"6"	"4"	"2"	"6"	"538"	"0"	"14"	"552"	"0"
"72"	"58"	"87"	"10"	"27"	"216"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"345"	"0"	"2"	"347"	"0"
"73"	"59"	"71"	"6"	"36"	"277"	"2"	"1"	"0"	"2"	"4"	"7"	"2"	"1"	"409"	"0"	"1"	"410"	"0"
"74"	"60"	"308"	"15"	"23"	"202"	"3"	"4"	"1"	"1"	"2"	"2"	"0"	"1"	"562"	"0"	"13"	"575"	"0"
"75"	"61"	"239"	"20"	"57"	"119"	"5"	"2"	"4"	"3"	"7"	"2"	"0"	"6"	"464"	"0"	"5"	"469"	"0"
"76"	"62"	"175"	"11"	"75"	"565"	"8"	"1"	"1"	"2"	"8"	"11"	"4"	"1"	"862"	"0"	"12"	"874"	"0"
"77"	"63"	"50"	"8"	"157"	"240"	"1"	"1"	"0"	"3"	"2"	"2"	"1"	"4"	"469"	"0"	"1"	"470"	"0"
"78"	"64"	"56"	"11"	"139"	"242"	"2"	"1"	"1"	"0"	"2"	"3"	"3"	"4"	"464"	"0"	"5"	"469"	"0"
"79"	"65"	"284"	"24"	"99"	"330"	"7"	"5"	"8"	"4"	"19"	"8"	"1"	"7"	"796"	"0"	"4"	"800"	"0"
"80"	"66"	"79"	"18"	"475"	"244"	"19"	"0"	"7"	"2"	"4"	"1"	"12"	"5"	"866"	"0"	"11"	"877"	"0"
"81"	"67"	"183"	"17"	"116"	"330"	"4"	"2"	"1"	"3"	"5"	"6"	"4"	"2"	"673"	"0"	"9"	"682"	"0"
"82"	"68"	"151"	"7"	"34"	"184"	"2"	"1"	"0"	"2"	"4"	"1"	"3"	"3"	"392"	"0"	"5"	"397"	"0"
"83"	"69"	"238"	"33"	"193"	"243"	"3"	"4"	"3"	"6"	"20"	"14"	"4"	"8"	"769"	"0"	"25"	"794"	"0"
"84"	"70"	"37"	"9"	"132"	"332"	"10"	"1"	"21"	"4"	"6"	"9"	"6"	"5"	"572"	"0"	"30"	"602"	"0"
"85"	"71"	"264"	"23"	"39"	"419"	"18"	"3"	"2"	"2"	"6"	"10"	"5"	"7"	"798"	"0"	"38"	"836"	"0"
"86"	"72"	"110"	"10"	"14"	"77"	"0"	"0"	"0"	"1"	"7"	"3"	"0"	"1"	"223"	"0"	"3"	"226"	"0"
"87"	"73"	"391"	"45"	"23"	"356"	"23"	"11"	"12"	"6"	"13"	"14"	"3"	"5"	"902"	"0"	"22"	"924"	"0"
"88"	"74"	"912"	"20"	"38"	"70"	"11"	"3"	"2"	"1"	"19"	"5"	"4"	"5"	"1090"	"0"	"11"	"1101"	"0"
"89"	"75"	"244"	"8"	"28"	"36"	"1"	"2"	"2"	"1"	"9"	"4"	"0"	"5"	"340"	"0"	"13"	"353"	"0"
"90"	"76"	"864"	"5"	"26"	"3"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"3"	"906"	"0"	"3"	"909"	"0"
"91"	"77"	"356"	"3"	"18"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"380"	"0"	"4"	"384"	"0"
"92"	"78"	"339"	"15"	"139"	"285"	"11"	"3"	"2"	"10"	"14"	"18"	"8"	"7"	"851"	"0"	"16"	"867"	"0"
"93"	"79"	"236"	"15"	"109"	"145"	"8"	"5"	"3"	"12"	"16"	"11"	"9"	"7"	"576"	"0"	"14"	"590"	"0"
"94"	"80"	"226"	"12"	"30"	"351"	"9"	"1"	"0"	"6"	"9"	"5"	"1"	"1"	"651"	"0"	"8"	"659"	"0"
"95"	"81"	"92"	"5"	"115"	"158"	"7"	"3"	"2"	"2"	"1"	"3"	"2"	"6"	"396"	"0"	"10"	"406"	"0"
"96"	"82"	"147"	"23"	"31"	"304"	"4"	"2"	"2"	"2"	"5"	"5"	"0"	"1"	"526"	"0"	"2"	"528"	"0"
"97"	"83"	"139"	"6"	"7"	"149"	"3"	"1"	"2"	"1"	"4"	"2"	"1"	"0"	"315"	"0"	"3"	"318"	"0"
"98"	"84"	"125"	"6"	"102"	"218"	"16"	"1"	"3"	"2"	"3"	"4"	"8"	"7"	"495"	"0"	"10"	"505"	"0"
"99"	"85"	"85"	"19"	"135"	"220"	"7"	"5"	"1"	"11"	"9"	"11"	"3"	"14"	"520"	"0"	"16"	"536"	"0"
"100"	"86"	"209"	"10"	"3"	"148"	"2"	"3"	"0"	"1"	"2"	"3"	"1"	"0"	"382"	"0"	"2"	"384"	"0"
"101"	"87"	"209"	"9"	"110"	"241"	"6"	"3"	"0"	"2"	"7"	"5"	"0"	"6"	"598"	"0"	"9"	"607"	"0"
"102"	"88"	"146"	"8"	"58"	"166"	"2"	"0"	"2"	"2"	"2"	"3"	"2"	"1"	"392"	"0"	"3"	"395"	"0"
"103"	"89"	"208"	"13"	"58"	"201"	"2"	"2"	"1"	"1"	"7"	"6"	"3"	"3"	"505"	"0"	"11"	"516"	"0"
"104"	"90"	"338"	"21"	"166"	"100"	"1"	"0"	"4"	"9"	"6"	"4"	"2"	"3"	"654"	"0"	"8"	"662"	"0"
"105"	"91"	"91"	"7"	"88"	"33"	"2"	"3"	"4"	"6"	"1"	"0"	"1"	"1"	"237"	"0"	"2"	"239"	"0"
"106"	"92"	"286"	"14"	"373"	"32"	"14"	"1"	"1"	"9"	"7"	"10"	"9"	"8"	"764"	"0"	"13"	"777"	"0"
"107"	"93"	"10"	"0"	"401"	"38"	"1"	"0"	"0"	"4"	"0"	"1"	"1"	"0"	"456"	"0"	"1"	"457"	"0"
"108"	"94"	"136"	"23"	"182"	"441"	"17"	"3"	"3"	"6"	"11"	"21"	"11"	"17"	"871"	"0"	"20"	"891"	"0"
"109"	"95"	"105"	"13"	"100"	"385"	"9"	"4"	"5"	"7"	"8"	"18"	"14"	"18"	"686"	"0"	"14"	"700"	"0"
"110"	"96"	"109"	"11"	"35"	"440"	"2"	"4"	"0"	"4"	"2"	"6"	"1"	"8"	"622"	"0"	"14"	"636"	"0"
"111"	"97"	"128"	"18"	"27"	"284"	"7"	"8"	"4"	"2"	"8"	"10"	"4"	"9"	"509"	"0"	"13"	"522"	"0"
"112"	"98"	"77"	"12"	"78"	"372"	"9"	"5"	"4"	"9"	"4"	"9"	"4"	"5"	"588"	"0"	"11"	"599"	"0"
"113"	"99"	"30"	"2"	"47"	"266"	"8"	"0"	"0"	"2"	"0"	"6"	"0"	"6"	"367"	"0"	"11"	"378"	"0"
"114"	"100"	"259"	"26"	"48"	"466"	"4"	"6"	"2"	"9"	"6"	"8"	"4"	"6"	"844"	"0"	"8"	"852"	"0"
"115"	"101"	"51"	"7"	"27"	"196"	"4"	"2"	"2"	"0"	"1"	"3"	"0"	"3"	"296"	"0"	"0"	"296"	"0"
"116"	"102"	"247"	"14"	"221"	"58"	"2"	"1"	"2"	"6"	"6"	"4"	"5"	"7"	"573"	"0"	"7"	"580"	"0"
"117"	"102A"	"215"	"7"	"64"	"98"	"0"	"0"	"1"	"4"	"2"	"2"	"1"	"1"	"395"	"0"	"5"	"400"	"0"
"118"	"103"	"226"	"21"	"83"	"210"	"3"	"1"	"2"	"10"	"8"	"8"	"7"	"12"	"591"	"0"	"17"	"608"	"0"
"119"	"104"	"73"	"10"	"30"	"351"	"7"	"3"	"3"	"2"	"2"	"1"	"2"	"3"	"487"	"0"	"5"	"492"	"0"
"120"	"105"	"127"	"27"	"39"	"257"	"10"	"2"	"3"	"2"	"9"	"4"	"3"	"5"	"488"	"0"	"6"	"494"	"0"
"121"	"106"	"110"	"9"	"26"	"152"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"303"	"0"	"2"	"305"	"0"
"122"	"107"	"290"	"14"	"66"	"283"	"7"	"3"	"2"	"2"	"14"	"7"	"4"	"3"	"695"	"0"	"16"	"711"	"0"
"123"	"108"	"158"	"15"	"66"	"255"	"5"	"1"	"2"	"8"	"9"	"6"	"4"	"4"	"533"	"0"	"14"	"547"	"0"
"124"	"109"	"84"	"4"	"47"	"166"	"5"	"0"	"1"	"3"	"6"	"12"	"1"	"9"	"338"	"0"	"9"	"347"	"0"
"125"	"110"	"190"	"8"	"86"	"386"	"10"	"2"	"2"	"4"	"5"	"11"	"3"	"7"	"714"	"0"	"10"	"724"	"0"
"126"	"111"	"197"	"13"	"87"	"323"	"10"	"2"	"3"	"4"	"9"	"14"	"7"	"16"	"685"	"0"	"35"	"720"	"0"
"127"	"112"	"274"	"6"	"48"	"209"	"5"	"4"	"4"	"6"	"3"	"10"	"6"	"3"	"578"	"0"	"18"	"596"	"0"
"128"	"113"	"371"	"13"	"83"	"219"	"4"	"4"	"0"	"4"	"12"	"10"	"3"	"4"	"727"	"0"	"15"	"742"	"0"
"129"	"114"	"177"	"7"	"194"	"162"	"8"	"0"	"0"	"3"	"8"	"6"	"12"	"5"	"582"	"0"	"16"	"598"	"0"
"130"	"115"	"134"	"10"	"77"	"289"	"4"	"3"	"2"	"8"	"5"	"9"	"3"	"6"	"550"	"0"	"8"	"558"	"0"
"131"	"116"	"99"	"8"	"86"	"274"	"6"	"0"	"1"	"1"	"3"	"4"	"3"	"2"	"487"	"0"	"8"	"495"	"0"
"132"	"117"	"155"	"10"	"338"	"157"	"6"	"2"	"1"	"8"	"5"	"7"	"8"	"10"	"707"	"0"	"15"	"722"	"0"
"133"	"118"	"121"	"14"	"15"	"188"	"3"	"2"	"0"	"1"	"6"	"2"	"3"	"4"	"359"	"0"	"8"	"367"	"0"
"134"	"119"	"99"	"54"	"125"	"333"	"8"	"7"	"2"	"7"	"12"	"16"	"11"	"16"	"690"	"0"	"45"	"735"	"0"
"135"	"120"	"102"	"12"	"47"	"273"	"2"	"2"	"1"	"4"	"4"	"9"	"4"	"9"	"469"	"0"	"16"	"485"	"0"
"136"	"121"	"228"	"7"	"66"	"220"	"4"	"7"	"1"	"1"	"10"	"2"	"3"	"4"	"553"	"0"	"8"	"561"	"0"
"137"	"122"	"74"	"8"	"367"	"110"	"5"	"5"	"3"	"15"	"7"	"12"	"21"	"22"	"649"	"0"	"35"	"684"	"0"
"138"	"123"	"447"	"14"	"169"	"129"	"2"	"3"	"1"	"6"	"9"	"0"	"3"	"0"	"783"	"0"	"1"	"784"	"0"
"139"	"124"	"78"	"7"	"257"	"381"	"11"	"4"	"1"	"12"	"6"	"13"	"5"	"5"	"780"	"0"	"23"	"803"	"0"
"140"	"125"	"130"	"10"	"54"	"200"	"5"	"0"	"2"	"4"	"9"	"14"	"4"	"6"	"438"	"0"	"18"	"456"	"0"
"141"	"126"	"54"	"8"	"239"	"85"	"8"	"7"	"1"	"11"	"8"	"6"	"12"	"7"	"446"	"0"	"19"	"465"	"0"
"142"	"127"	"35"	"3"	"75"	"382"	"12"	"1"	"3"	"1"	"6"	"9"	"7"	"12"	"546"	"0"	"13"	"559"	"0"
"143"	"128"	"20"	"5"	"194"	"100"	"3"	"1"	"0"	"5"	"3"	"4"	"7"	"3"	"345"	"0"	"13"	"358"	"0"
"144"	"129"	"59"	"6"	"195"	"166"	"2"	"7"	"2"	"6"	"7"	"9"	"4"	"8"	"471"	"0"	"15"	"486"	"0"
"145"	"130"	"203"	"18"	"193"	"360"	"8"	"5"	"1"	"19"	"11"	"10"	"7"	"23"	"858"	"0"	"24"	"882"	"0"
"146"	"131"	"194"	"6"	"87"	"406"	"5"	"4"	"1"	"3"	"3"	"4"	"2"	"3"	"718"	"0"	"3"	"721"	"0"
"147"	"132"	"290"	"16"	"201"	"215"	"6"	"8"	"1"	"12"	"8"	"5"	"2"	"5"	"769"	"0"	"10"	"779"	"0"
"148"	"133"	"54"	"3"	"32"	"249"	"2"	"2"	"2"	"1"	"10"	"8"	"2"	"8"	"373"	"0"	"10"	"383"	"0"
"149"	"134"	"1"	"1"	"179"	"47"	"1"	"1"	"0"	"3"	"1"	"1"	"2"	"0"	"237"	"0"	"1"	"238"	"0"
"150"	"135"	"41"	"4"	"323"	"151"	"7"	"3"	"4"	"9"	"2"	"4"	"0"	"1"	"549"	"0"	"1"	"550"	"0"
"151"	"136"	"175"	"8"	"132"	"491"	"8"	"7"	"4"	"10"	"7"	"13"	"13"	"10"	"878"	"0"	"11"	"889"	"0"
"152"	"137"	"50"	"5"	"30"	"623"	"9"	"5"	"0"	"7"	"7"	"28"	"8"	"12"	"784"	"0"	"21"	"805"	"0"
"153"	"138"	"93"	"10"	"57"	"518"	"13"	"2"	"3"	"7"	"3"	"12"	"1"	"6"	"725"	"0"	"7"	"732"	"0"
"154"	"139"	"14"	"1"	"122"	"188"	"7"	"0"	"4"	"5"	"4"	"3"	"8"	"4"	"360"	"0"	"2"	"362"	"0"
"155"	"139A"	"30"	"5"	"156"	"376"	"10"	"5"	"5"	"9"	"6"	"28"	"10"	"15"	"655"	"0"	"17"	"672"	"0"
"156"	"140"	"74"	"8"	"163"	"422"	"17"	"7"	"10"	"9"	"11"	"14"	"14"	"8"	"757"	"0"	"25"	"782"	"0"
"157"	"141"	"162"	"7"	"90"	"579"	"11"	"7"	"14"	"7"	"5"	"19"	"11"	"8"	"920"	"0"	"21"	"941"	"0"
"158"	"142"	"82"	"7"	"187"	"249"	"3"	"1"	"0"	"4"	"3"	"8"	"4"	"5"	"553"	"0"	"10"	"563"	"0"
"159"	"143"	"34"	"7"	"247"	"211"	"5"	"2"	"2"	"4"	"5"	"5"	"3"	"10"	"535"	"0"	"4"	"539"	"0"
"160"	"144"	"45"	"6"	"34"	"475"	"12"	"2"	"6"	"2"	"2"	"1"	"0"	"4"	"589"	"0"	"4"	"593"	"0"
"161"	"145"	"143"	"7"	"111"	"150"	"7"	"2"	"1"	"5"	"5"	"6"	"8"	"7"	"452"	"0"	"11"	"463"	"0"
"162"	"146"	"146"	"13"	"474"	"28"	"3"	"1"	"3"	"6"	"9"	"9"	"35"	"12"	"739"	"0"	"21"	"760"	"0"
"163"	"147"	"160"	"7"	"86"	"282"	"13"	"4"	"3"	"3"	"5"	"6"	"6"	"10"	"585"	"0"	"6"	"591"	"0"
"164"	"148"	"185"	"13"	"90"	"279"	"8"	"4"	"0"	"11"	"4"	"10"	"0"	"2"	"606"	"0"	"5"	"611"	"0"
"165"	"149"	"221"	"7"	"277"	"181"	"59"	"5"	"1"	"15"	"12"	"10"	"13"	"11"	"812"	"0"	"16"	"828"	"0"
"166"	"150"	"163"	"14"	"50"	"267"	"2"	"1"	"2"	"4"	"3"	"1"	"1"	"5"	"513"	"0"	"3"	"516"	"0"
"167"	"151"	"49"	"5"	"30"	"425"	"12"	"2"	"3"	"6"	"0"	"10"	"6"	"5"	"553"	"0"	"6"	"559"	"0"
"168"	"152"	"28"	"7"	"160"	"583"	"2"	"1"	"1"	"10"	"5"	"8"	"2"	"3"	"810"	"0"	"7"	"817"	"0"
"169"	"153"	"125"	"12"	"31"	"166"	"8"	"1"	"3"	"0"	"4"	"4"	"1"	"0"	"355"	"0"	"4"	"359"	"0"
"170"	"154"	"116"	"14"	"206"	"572"	"14"	"5"	"4"	"8"	"13"	"12"	"5"	"18"	"987"	"0"	"26"	"1013"	"0"
"171"	"155"	"132"	"29"	"298"	"281"	"96"	"5"	"4"	"16"	"8"	"21"	"14"	"16"	"920"	"0"	"17"	"937"	"0"
"172"	"156"	"31"	"8"	"207"	"636"	"8"	"6"	"1"	"10"	"4"	"10"	"12"	"8"	"941"	"0"	"27"	"968"	"0"
"173"	"157"	"70"	"5"	"40"	"749"	"10"	"2"	"1"	"1"	"3"	"8"	"2"	"2"	"893"	"0"	"5"	"898"	"0"
"174"	"158"	"192"	"17"	"165"	"403"	"32"	"1"	"0"	"3"	"18"	"11"	"3"	"12"	"857"	"0"	"20"	"877"	"0"
"175"	"159"	"250"	"14"	"100"	"175"	"30"	"2"	"3"	"4"	"5"	"1"	"0"	"2"	"586"	"0"	"2"	"588"	"0"
"176"	"160"	"100"	"11"	"80"	"154"	"9"	"4"	"4"	"11"	"8"	"5"	"1"	"3"	"390"	"0"	"2"	"392"	"0"
"177"	"161"	"49"	"3"	"217"	"312"	"29"	"0"	"0"	"10"	"3"	"3"	"2"	"2"	"630"	"0"	"12"	"642"	"0"
"178"	"162"	"67"	"13"	"298"	"256"	"21"	"2"	"3"	"10"	"8"	"11"	"6"	"12"	"707"	"0"	"17"	"724"	"0"
"179"	"163"	"292"	"11"	"103"	"177"	"32"	"1"	"1"	"7"	"21"	"2"	"3"	"6"	"656"	"0"	"7"	"663"	"0"
"180"	"164"	"93"	"5"	"147"	"507"	"61"	"3"	"4"	"5"	"8"	"4"	"4"	"10"	"851"	"0"	"11"	"862"	"0"
"181"	"165"	"71"	"7"	"25"	"811"	"15"	"3"	"12"	"0"	"5"	"12"	"4"	"10"	"975"	"0"	"18"	"993"	"0"
