"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"9"	"92"	"272"	"205"	"8"	"3"	"4"	"5"	"2"	"18"	"13"	"5"	"636"	"0"	"21"	"657"	"0"
"26"	"14"	"16"	"12"	"67"	"528"	"25"	"4"	"8"	"4"	"4"	"7"	"9"	"13"	"697"	"0"	"29"	"726"	"0"
"27"	"15"	"15"	"243"	"244"	"217"	"2"	"4"	"8"	"2"	"7"	"6"	"4"	"7"	"759"	"0"	"15"	"774"	"0"
"28"	"16"	"17"	"118"	"113"	"434"	"8"	"4"	"7"	"2"	"1"	"10"	"1"	"7"	"722"	"0"	"13"	"735"	"0"
"29"	"17"	"15"	"170"	"108"	"488"	"12"	"2"	"12"	"2"	"4"	"8"	"3"	"4"	"828"	"0"	"11"	"839"	"0"
"30"	"18"	"10"	"236"	"161"	"431"	"14"	"3"	"7"	"5"	"6"	"19"	"12"	"13"	"917"	"0"	"38"	"955"	"0"
"31"	"19"	"10"	"191"	"51"	"427"	"13"	"6"	"4"	"3"	"6"	"19"	"7"	"18"	"755"	"0"	"32"	"787"	"0"
"32"	"20"	"14"	"283"	"303"	"78"	"5"	"1"	"8"	"2"	"6"	"12"	"10"	"7"	"729"	"0"	"16"	"745"	"0"
"33"	"21"	"10"	"378"	"215"	"60"	"4"	"1"	"4"	"1"	"1"	"7"	"2"	"4"	"687"	"0"	"6"	"693"	"0"
"34"	"22"	"17"	"378"	"109"	"173"	"6"	"1"	"13"	"2"	"1"	"15"	"13"	"17"	"745"	"0"	"36"	"781"	"0"
"35"	"23"	"4"	"220"	"169"	"191"	"10"	"2"	"6"	"2"	"13"	"15"	"6"	"16"	"654"	"0"	"18"	"672"	"0"
"36"	"24"	"21"	"384"	"37"	"91"	"3"	"1"	"1"	"2"	"0"	"1"	"3"	"3"	"547"	"0"	"3"	"550"	"0"
"37"	"25"	"7"	"266"	"39"	"238"	"8"	"0"	"5"	"4"	"6"	"4"	"10"	"9"	"596"	"0"	"15"	"611"	"0"
"38"	"26"	"8"	"398"	"69"	"130"	"4"	"1"	"2"	"1"	"3"	"6"	"2"	"7"	"631"	"0"	"8"	"639"	"0"
"39"	"27"	"14"	"352"	"125"	"481"	"7"	"9"	"8"	"4"	"2"	"16"	"6"	"9"	"1033"	"0"	"12"	"1045"	"0"
"40"	"28"	"5"	"73"	"159"	"121"	"4"	"1"	"4"	"2"	"1"	"9"	"4"	"8"	"391"	"0"	"11"	"402"	"0"
"41"	"29"	"17"	"97"	"47"	"406"	"14"	"4"	"5"	"3"	"5"	"11"	"6"	"11"	"626"	"0"	"9"	"635"	"0"
"42"	"30"	"8"	"133"	"173"	"153"	"11"	"3"	"12"	"4"	"5"	"8"	"10"	"6"	"526"	"0"	"13"	"539"	"0"
"43"	"31"	"13"	"459"	"81"	"199"	"5"	"6"	"6"	"3"	"3"	"9"	"10"	"16"	"810"	"0"	"21"	"831"	"0"
"44"	"32"	"24"	"327"	"188"	"294"	"5"	"5"	"5"	"8"	"7"	"16"	"18"	"18"	"915"	"0"	"35"	"950"	"0"
"45"	"33"	"14"	"180"	"143"	"104"	"2"	"4"	"2"	"3"	"3"	"3"	"2"	"3"	"463"	"0"	"3"	"466"	"0"
"46"	"34"	"21"	"413"	"203"	"181"	"5"	"4"	"6"	"6"	"2"	"9"	"6"	"4"	"860"	"0"	"6"	"866"	"0"
"47"	"35"	"15"	"207"	"176"	"205"	"12"	"2"	"3"	"4"	"10"	"7"	"6"	"13"	"660"	"0"	"20"	"680"	"0"
"48"	"36"	"11"	"178"	"77"	"205"	"4"	"1"	"3"	"3"	"2"	"4"	"1"	"6"	"495"	"0"	"9"	"504"	"0"
"49"	"37"	"5"	"117"	"41"	"421"	"16"	"2"	"9"	"7"	"5"	"12"	"5"	"8"	"648"	"0"	"40"	"688"	"0"
"50"	"38"	"18"	"163"	"76"	"569"	"17"	"5"	"7"	"7"	"1"	"7"	"2"	"3"	"875"	"0"	"12"	"887"	"0"
"51"	"39"	"12"	"207"	"293"	"42"	"1"	"3"	"5"	"4"	"2"	"10"	"10"	"8"	"597"	"0"	"16"	"613"	"0"
"52"	"40"	"8"	"17"	"42"	"374"	"8"	"3"	"6"	"3"	"1"	"5"	"3"	"6"	"476"	"0"	"12"	"488"	"0"
"53"	"41"	"17"	"219"	"286"	"169"	"6"	"3"	"8"	"5"	"5"	"16"	"10"	"10"	"754"	"0"	"16"	"770"	"0"
"54"	"42"	"19"	"597"	"110"	"38"	"3"	"2"	"12"	"2"	"2"	"13"	"14"	"19"	"831"	"0"	"14"	"845"	"0"
"55"	"43"	"20"	"320"	"42"	"402"	"14"	"2"	"3"	"4"	"1"	"5"	"2"	"11"	"826"	"0"	"5"	"831"	"0"
"56"	"44"	"11"	"398"	"141"	"46"	"2"	"0"	"3"	"4"	"11"	"10"	"5"	"14"	"645"	"0"	"19"	"664"	"0"
"57"	"45"	"7"	"329"	"199"	"15"	"2"	"0"	"3"	"3"	"0"	"2"	"5"	"2"	"567"	"0"	"5"	"572"	"0"
"58"	"46"	"6"	"177"	"135"	"182"	"9"	"6"	"13"	"1"	"5"	"9"	"12"	"7"	"562"	"0"	"26"	"588"	"0"
"59"	"47"	"13"	"134"	"236"	"128"	"5"	"0"	"6"	"4"	"6"	"15"	"9"	"11"	"567"	"0"	"33"	"600"	"0"
"60"	"48"	"15"	"192"	"149"	"209"	"5"	"2"	"8"	"3"	"6"	"18"	"5"	"7"	"619"	"0"	"21"	"640"	"0"
"61"	"49"	"15"	"370"	"192"	"80"	"3"	"2"	"3"	"3"	"6"	"15"	"16"	"12"	"717"	"0"	"45"	"762"	"0"
"62"	"50"	"28"	"443"	"171"	"266"	"5"	"7"	"7"	"1"	"3"	"13"	"4"	"10"	"958"	"0"	"12"	"970"	"0"
"63"	"51"	"10"	"231"	"126"	"149"	"8"	"1"	"1"	"2"	"5"	"5"	"6"	"7"	"551"	"0"	"9"	"560"	"0"
"64"	"52"	"15"	"104"	"34"	"575"	"12"	"3"	"1"	"3"	"3"	"13"	"3"	"6"	"772"	"0"	"14"	"786"	"0"
"65"	"53"	"7"	"108"	"166"	"476"	"8"	"2"	"4"	"3"	"6"	"14"	"6"	"13"	"813"	"0"	"17"	"830"	"0"
"66"	"54"	"22"	"97"	"158"	"340"	"12"	"7"	"7"	"1"	"5"	"18"	"12"	"19"	"698"	"0"	"37"	"735"	"0"
"67"	"55"	"8"	"351"	"30"	"43"	"2"	"2"	"3"	"0"	"0"	"5"	"5"	"13"	"462"	"0"	"9"	"471"	"0"
"68"	"56"	"21"	"219"	"289"	"447"	"11"	"6"	"10"	"5"	"6"	"10"	"7"	"11"	"1042"	"0"	"14"	"1056"	"0"
"69"	"57"	"15"	"117"	"386"	"185"	"3"	"2"	"5"	"2"	"6"	"23"	"14"	"14"	"772"	"0"	"24"	"796"	"0"
"70"	"58"	"9"	"210"	"265"	"203"	"4"	"3"	"5"	"5"	"7"	"15"	"9"	"11"	"746"	"0"	"16"	"762"	"0"
"71"	"59"	"5"	"59"	"239"	"41"	"3"	"0"	"2"	"1"	"0"	"2"	"0"	"5"	"357"	"0"	"3"	"360"	"0"
"72"	"60"	"15"	"112"	"374"	"400"	"19"	"9"	"17"	"7"	"11"	"27"	"19"	"12"	"1022"	"0"	"46"	"1068"	"0"
"73"	"61"	"16"	"197"	"296"	"259"	"10"	"4"	"14"	"11"	"5"	"22"	"6"	"14"	"854"	"0"	"24"	"878"	"0"
"74"	"62"	"4"	"29"	"533"	"131"	"1"	"1"	"1"	"0"	"3"	"4"	"4"	"1"	"712"	"0"	"7"	"719"	"0"
"75"	"63"	"8"	"228"	"440"	"129"	"8"	"1"	"6"	"2"	"3"	"14"	"1"	"8"	"848"	"0"	"13"	"861"	"0"
"76"	"64"	"3"	"64"	"222"	"99"	"4"	"3"	"2"	"2"	"1"	"12"	"8"	"7"	"427"	"0"	"16"	"443"	"0"
"77"	"65"	"22"	"79"	"179"	"340"	"15"	"5"	"9"	"4"	"5"	"24"	"9"	"3"	"694"	"0"	"14"	"708"	"0"
"78"	"66"	"32"	"126"	"398"	"57"	"0"	"1"	"3"	"2"	"3"	"0"	"3"	"4"	"629"	"0"	"2"	"631"	"0"
"79"	"67"	"2"	"109"	"515"	"108"	"3"	"4"	"6"	"1"	"1"	"5"	"4"	"3"	"761"	"0"	"3"	"764"	"0"
"80"	"68"	"3"	"136"	"201"	"23"	"2"	"0"	"2"	"0"	"2"	"5"	"1"	"0"	"375"	"0"	"1"	"376"	"0"
"81"	"69"	"9"	"52"	"186"	"475"	"18"	"11"	"12"	"9"	"11"	"17"	"15"	"13"	"828"	"0"	"38"	"866"	"0"
"82"	"70"	"10"	"74"	"228"	"206"	"8"	"3"	"8"	"4"	"6"	"10"	"7"	"3"	"567"	"0"	"8"	"575"	"0"
"83"	"70A"	"4"	"32"	"206"	"224"	"10"	"3"	"7"	"1"	"2"	"8"	"6"	"5"	"508"	"0"	"6"	"514"	"0"
"84"	"71"	"10"	"17"	"71"	"188"	"9"	"1"	"2"	"4"	"2"	"3"	"2"	"2"	"311"	"0"	"5"	"316"	"0"
"85"	"72"	"8"	"29"	"325"	"507"	"8"	"1"	"7"	"1"	"4"	"6"	"1"	"6"	"903"	"0"	"11"	"914"	"0"
"86"	"73"	"46"	"310"	"370"	"136"	"8"	"4"	"5"	"4"	"5"	"5"	"2"	"2"	"897"	"0"	"4"	"901"	"0"
"87"	"74"	"7"	"27"	"205"	"159"	"3"	"2"	"7"	"4"	"3"	"9"	"9"	"7"	"442"	"0"	"18"	"460"	"0"
"88"	"75"	"26"	"127"	"121"	"485"	"12"	"1"	"12"	"3"	"5"	"12"	"5"	"11"	"820"	"0"	"23"	"843"	"0"
"89"	"76"	"14"	"80"	"221"	"491"	"14"	"3"	"13"	"1"	"4"	"18"	"9"	"8"	"876"	"0"	"12"	"888"	"0"
"90"	"77"	"16"	"157"	"164"	"382"	"16"	"5"	"11"	"3"	"4"	"15"	"8"	"8"	"789"	"0"	"18"	"807"	"0"
"91"	"78"	"6"	"423"	"118"	"317"	"6"	"2"	"5"	"0"	"1"	"0"	"2"	"2"	"882"	"0"	"0"	"882"	"0"
"92"	"79"	"7"	"264"	"160"	"130"	"3"	"1"	"1"	"1"	"1"	"3"	"0"	"1"	"572"	"0"	"8"	"580"	"0"
"93"	"80"	"0"	"6"	"162"	"168"	"2"	"0"	"1"	"1"	"3"	"3"	"1"	"4"	"351"	"0"	"4"	"355"	"0"
"94"	"81"	"7"	"81"	"333"	"77"	"2"	"0"	"4"	"1"	"2"	"7"	"2"	"1"	"517"	"0"	"8"	"525"	"0"
"95"	"82"	"5"	"15"	"256"	"183"	"11"	"6"	"3"	"3"	"5"	"9"	"13"	"10"	"519"	"0"	"13"	"532"	"0"
"96"	"83"	"18"	"38"	"363"	"361"	"16"	"5"	"3"	"1"	"4"	"15"	"4"	"4"	"832"	"0"	"12"	"844"	"0"
"97"	"84"	"12"	"134"	"105"	"640"	"9"	"2"	"7"	"5"	"7"	"10"	"5"	"8"	"944"	"0"	"13"	"957"	"0"
"98"	"85"	"17"	"167"	"117"	"282"	"16"	"5"	"13"	"3"	"5"	"18"	"8"	"6"	"657"	"0"	"27"	"684"	"0"
"99"	"86"	"27"	"124"	"52"	"596"	"9"	"11"	"10"	"6"	"8"	"11"	"5"	"8"	"867"	"0"	"15"	"882"	"0"
"100"	"87"	"10"	"23"	"79"	"586"	"20"	"7"	"5"	"5"	"9"	"13"	"10"	"7"	"774"	"0"	"27"	"801"	"0"
"101"	"88"	"16"	"42"	"209"	"205"	"9"	"1"	"7"	"2"	"5"	"19"	"7"	"6"	"528"	"0"	"24"	"552"	"0"
"102"	"89"	"24"	"138"	"196"	"332"	"7"	"5"	"6"	"7"	"1"	"11"	"2"	"9"	"738"	"0"	"7"	"745"	"0"
"103"	"90"	"11"	"314"	"223"	"377"	"10"	"3"	"13"	"9"	"5"	"11"	"10"	"12"	"998"	"0"	"15"	"1013"	"0"
"104"	"91"	"14"	"71"	"44"	"573"	"7"	"6"	"4"	"5"	"1"	"3"	"1"	"6"	"735"	"0"	"4"	"739"	"0"
"105"	"92"	"15"	"13"	"110"	"281"	"8"	"3"	"6"	"2"	"1"	"12"	"6"	"7"	"464"	"0"	"28"	"492"	"0"
"106"	"93"	"5"	"52"	"198"	"378"	"13"	"3"	"6"	"2"	"6"	"13"	"6"	"6"	"688"	"0"	"13"	"701"	"0"
"107"	"94"	"18"	"30"	"557"	"117"	"3"	"3"	"9"	"3"	"1"	"2"	"7"	"4"	"754"	"0"	"21"	"775"	"0"
"108"	"95"	"14"	"128"	"361"	"203"	"9"	"4"	"10"	"3"	"2"	"9"	"9"	"12"	"764"	"0"	"24"	"788"	"0"
"109"	"96"	"14"	"194"	"163"	"124"	"2"	"1"	"3"	"5"	"1"	"8"	"1"	"3"	"519"	"0"	"2"	"521"	"0"
"110"	"97"	"8"	"210"	"343"	"19"	"5"	"0"	"4"	"4"	"4"	"7"	"10"	"9"	"623"	"0"	"10"	"633"	"0"
"111"	"98"	"10"	"100"	"139"	"315"	"13"	"6"	"9"	"3"	"8"	"7"	"4"	"11"	"625"	"0"	"9"	"634"	"0"
"112"	"99"	"23"	"87"	"64"	"470"	"19"	"4"	"16"	"5"	"9"	"15"	"7"	"12"	"731"	"0"	"22"	"753"	"0"
"113"	"100"	"13"	"169"	"90"	"145"	"7"	"3"	"5"	"5"	"4"	"9"	"9"	"8"	"467"	"0"	"21"	"488"	"0"
"114"	"101"	"18"	"113"	"93"	"539"	"6"	"6"	"6"	"4"	"8"	"13"	"6"	"10"	"822"	"0"	"20"	"842"	"0"
"115"	"102"	"16"	"47"	"155"	"694"	"15"	"7"	"8"	"6"	"1"	"10"	"5"	"4"	"968"	"0"	"15"	"983"	"0"
"116"	"103"	"9"	"29"	"82"	"414"	"7"	"2"	"2"	"1"	"4"	"19"	"6"	"2"	"577"	"0"	"10"	"587"	"0"
"117"	"104"	"14"	"118"	"83"	"508"	"8"	"5"	"11"	"4"	"4"	"2"	"11"	"8"	"776"	"0"	"9"	"785"	"0"
"118"	"105"	"8"	"80"	"152"	"408"	"6"	"4"	"6"	"2"	"7"	"12"	"4"	"11"	"700"	"0"	"25"	"725"	"0"
"119"	"106"	"19"	"285"	"238"	"359"	"7"	"1"	"7"	"2"	"0"	"4"	"2"	"3"	"927"	"0"	"7"	"934"	"0"
"120"	"107"	"2"	"415"	"104"	"199"	"1"	"2"	"6"	"1"	"0"	"5"	"0"	"0"	"735"	"0"	"6"	"741"	"0"
"121"	"108"	"15"	"66"	"413"	"321"	"38"	"5"	"17"	"3"	"5"	"16"	"11"	"13"	"923"	"0"	"12"	"935"	"0"
"122"	"109"	"19"	"70"	"80"	"540"	"13"	"5"	"8"	"2"	"0"	"8"	"4"	"5"	"754"	"0"	"5"	"759"	"0"
"123"	"110"	"6"	"56"	"126"	"447"	"17"	"4"	"5"	"3"	"6"	"12"	"4"	"6"	"692"	"0"	"20"	"712"	"0"
"124"	"111"	"11"	"227"	"114"	"262"	"15"	"3"	"8"	"8"	"2"	"12"	"5"	"10"	"677"	"0"	"10"	"687"	"0"
"125"	"112"	"6"	"124"	"250"	"117"	"8"	"0"	"4"	"3"	"6"	"9"	"4"	"7"	"538"	"0"	"8"	"546"	"0"
"126"	"113"	"6"	"46"	"283"	"212"	"4"	"1"	"2"	"2"	"4"	"8"	"6"	"6"	"580"	"0"	"12"	"592"	"0"
"127"	"114"	"12"	"23"	"20"	"660"	"19"	"2"	"6"	"3"	"2"	"6"	"5"	"11"	"769"	"0"	"22"	"791"	"0"
"128"	"115"	"34"	"84"	"25"	"636"	"16"	"7"	"15"	"5"	"5"	"4"	"4"	"10"	"845"	"0"	"9"	"854"	"0"
"129"	"116"	"5"	"18"	"349"	"59"	"4"	"0"	"7"	"1"	"4"	"14"	"7"	"7"	"475"	"0"	"19"	"494"	"0"
"130"	"116A"	"7"	"23"	"383"	"70"	"5"	"3"	"14"	"1"	"4"	"17"	"14"	"7"	"548"	"0"	"22"	"570"	"0"
"131"	"117"	"23"	"46"	"289"	"271"	"10"	"3"	"13"	"7"	"7"	"18"	"7"	"9"	"703"	"0"	"19"	"722"	"0"
"132"	"118"	"6"	"26"	"222"	"205"	"3"	"3"	"3"	"1"	"2"	"10"	"1"	"8"	"490"	"0"	"19"	"509"	"0"
"133"	"119"	"13"	"34"	"88"	"597"	"27"	"6"	"6"	"4"	"7"	"26"	"8"	"15"	"831"	"0"	"34"	"865"	"0"
"134"	"120"	"5"	"40"	"119"	"548"	"20"	"1"	"8"	"4"	"6"	"15"	"8"	"17"	"791"	"0"	"42"	"833"	"0"
"135"	"121"	"4"	"83"	"363"	"139"	"3"	"0"	"7"	"3"	"2"	"9"	"7"	"2"	"622"	"0"	"15"	"637"	"0"
"136"	"122"	"5"	"134"	"141"	"469"	"15"	"2"	"3"	"1"	"4"	"10"	"7"	"4"	"795"	"0"	"12"	"807"	"0"
"137"	"123"	"8"	"79"	"731"	"184"	"0"	"3"	"6"	"3"	"5"	"11"	"15"	"5"	"1050"	"0"	"22"	"1072"	"0"
"138"	"124"	"10"	"73"	"150"	"408"	"6"	"2"	"6"	"1"	"2"	"12"	"5"	"4"	"679"	"0"	"11"	"690"	"0"
"139"	"125"	"4"	"56"	"331"	"307"	"11"	"1"	"5"	"2"	"8"	"18"	"9"	"13"	"765"	"0"	"28"	"793"	"0"
"140"	"126"	"10"	"38"	"177"	"304"	"13"	"3"	"6"	"2"	"5"	"10"	"6"	"9"	"583"	"0"	"16"	"599"	"0"
"141"	"127"	"1"	"75"	"384"	"109"	"8"	"2"	"3"	"4"	"6"	"15"	"5"	"5"	"617"	"0"	"17"	"634"	"0"
"142"	"128"	"13"	"99"	"516"	"216"	"7"	"7"	"11"	"8"	"7"	"10"	"7"	"14"	"915"	"0"	"25"	"940"	"0"
"143"	"129"	"31"	"88"	"288"	"381"	"14"	"8"	"13"	"1"	"4"	"18"	"8"	"6"	"860"	"0"	"22"	"882"	"0"
"144"	"130"	"4"	"81"	"144"	"490"	"12"	"7"	"5"	"2"	"5"	"5"	"5"	"6"	"766"	"0"	"17"	"783"	"0"
"145"	"131"	"3"	"127"	"237"	"376"	"9"	"1"	"9"	"3"	"4"	"9"	"10"	"6"	"794"	"0"	"11"	"805"	"0"
"146"	"132"	"15"	"48"	"220"	"542"	"13"	"3"	"14"	"4"	"7"	"29"	"8"	"16"	"919"	"0"	"16"	"935"	"0"
"147"	"133"	"18"	"49"	"84"	"753"	"25"	"8"	"11"	"7"	"5"	"14"	"13"	"12"	"999"	"0"	"23"	"1022"	"0"
"148"	"134"	"17"	"164"	"247"	"216"	"8"	"4"	"9"	"4"	"4"	"16"	"7"	"8"	"704"	"0"	"15"	"719"	"0"
"149"	"135"	"6"	"70"	"114"	"381"	"9"	"4"	"3"	"4"	"2"	"11"	"8"	"8"	"620"	"0"	"22"	"642"	"0"
"150"	"136"	"24"	"163"	"332"	"375"	"23"	"7"	"25"	"17"	"10"	"17"	"10"	"9"	"1012"	"0"	"5"	"1017"	"0"
"151"	"137"	"11"	"104"	"112"	"299"	"5"	"6"	"11"	"4"	"9"	"12"	"9"	"8"	"590"	"0"	"22"	"612"	"0"
"152"	"138"	"18"	"16"	"100"	"253"	"11"	"2"	"7"	"0"	"6"	"11"	"4"	"5"	"433"	"0"	"17"	"450"	"0"
"153"	"139"	"11"	"97"	"243"	"252"	"9"	"2"	"6"	"4"	"5"	"22"	"12"	"12"	"675"	"0"	"28"	"703"	"0"
"154"	"140"	"11"	"424"	"38"	"50"	"11"	"4"	"12"	"3"	"1"	"5"	"7"	"4"	"570"	"0"	"11"	"581"	"0"
"155"	"140A"	"14"	"229"	"108"	"148"	"6"	"6"	"14"	"2"	"6"	"9"	"6"	"8"	"556"	"0"	"8"	"564"	"0"
"156"	"141"	"26"	"348"	"288"	"88"	"12"	"4"	"7"	"6"	"6"	"11"	"19"	"9"	"824"	"0"	"33"	"857"	"0"
"157"	"142"	"22"	"349"	"98"	"177"	"9"	"2"	"6"	"3"	"2"	"11"	"7"	"12"	"698"	"0"	"25"	"723"	"0"
"158"	"143"	"10"	"266"	"125"	"71"	"4"	"3"	"3"	"0"	"2"	"5"	"1"	"4"	"494"	"0"	"4"	"498"	"0"
"159"	"144"	"21"	"478"	"147"	"185"	"6"	"3"	"9"	"1"	"2"	"10"	"14"	"10"	"886"	"0"	"13"	"899"	"0"
"160"	"145"	"15"	"149"	"205"	"533"	"30"	"5"	"17"	"7"	"17"	"35"	"18"	"14"	"1045"	"0"	"32"	"1077"	"0"
"161"	"146"	"11"	"265"	"281"	"40"	"5"	"4"	"17"	"1"	"4"	"8"	"7"	"7"	"650"	"0"	"18"	"668"	"0"
"162"	"147"	"2"	"60"	"318"	"17"	"2"	"2"	"5"	"3"	"1"	"9"	"7"	"5"	"431"	"0"	"8"	"439"	"0"
"163"	"148"	"13"	"71"	"375"	"147"	"9"	"5"	"7"	"3"	"9"	"18"	"15"	"13"	"685"	"0"	"30"	"715"	"0"
"164"	"149"	"17"	"52"	"529"	"139"	"4"	"3"	"4"	"2"	"1"	"8"	"2"	"2"	"763"	"0"	"6"	"769"	"0"
"165"	"150"	"22"	"66"	"471"	"213"	"8"	"3"	"12"	"2"	"3"	"14"	"6"	"1"	"821"	"0"	"9"	"830"	"0"
"166"	"151"	"15"	"42"	"158"	"286"	"6"	"2"	"8"	"2"	"10"	"11"	"2"	"4"	"546"	"0"	"9"	"555"	"0"
"167"	"152"	"13"	"16"	"97"	"431"	"10"	"3"	"7"	"1"	"4"	"13"	"2"	"6"	"603"	"0"	"4"	"607"	"0"
"168"	"153"	"18"	"79"	"372"	"126"	"4"	"5"	"10"	"1"	"0"	"11"	"6"	"8"	"640"	"0"	"7"	"647"	"0"
"169"	"154"	"5"	"215"	"191"	"79"	"2"	"0"	"6"	"1"	"0"	"2"	"2"	"1"	"504"	"0"	"2"	"506"	"0"
"170"	"155"	"16"	"46"	"165"	"405"	"8"	"7"	"10"	"6"	"7"	"17"	"6"	"16"	"709"	"0"	"23"	"732"	"0"
"171"	"156"	"26"	"313"	"225"	"233"	"9"	"8"	"5"	"1"	"0"	"6"	"2"	"2"	"830"	"0"	"4"	"834"	"0"
"172"	"157"	"61"	"181"	"65"	"714"	"22"	"11"	"9"	"8"	"6"	"19"	"8"	"9"	"1113"	"0"	"20"	"1133"	"0"
"173"	"158"	"14"	"15"	"146"	"426"	"18"	"8"	"9"	"4"	"10"	"21"	"7"	"11"	"689"	"0"	"19"	"708"	"0"
"174"	"159"	"9"	"97"	"45"	"375"	"24"	"6"	"5"	"1"	"14"	"15"	"11"	"21"	"623"	"0"	"16"	"639"	"0"
"175"	"160"	"7"	"74"	"143"	"497"	"2"	"4"	"5"	"2"	"3"	"5"	"2"	"0"	"744"	"0"	"9"	"753"	"0"
"176"	"160A"	"8"	"59"	"152"	"308"	"1"	"1"	"4"	"2"	"2"	"4"	"2"	"0"	"543"	"0"	"4"	"547"	"0"
"177"	"161"	"26"	"41"	"251"	"508"	"13"	"5"	"12"	"2"	"3"	"16"	"4"	"10"	"891"	"0"	"10"	"901"	"0"
"178"	"162"	"34"	"43"	"166"	"702"	"27"	"15"	"26"	"6"	"4"	"19"	"12"	"10"	"1064"	"0"	"19"	"1083"	"0"
"179"	"163"	"13"	"33"	"152"	"667"	"21"	"6"	"5"	"2"	"10"	"16"	"6"	"15"	"946"	"0"	"40"	"986"	"0"
"180"	"164"	"13"	"278"	"382"	"220"	"5"	"5"	"7"	"5"	"5"	"13"	"8"	"7"	"948"	"0"	"15"	"963"	"0"
"181"	"165"	"14"	"157"	"313"	"52"	"0"	"1"	"3"	"0"	"0"	"4"	"2"	"3"	"549"	"0"	"4"	"553"	"0"
