"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"18"	"6"	"115"	"556"	"25"	"107"	"9"	"2"	"3"	"5"	"8"	"11"	"4"	"8"	"17"	"15"	"27"	"39"	"8"	"10"	"1"	"970"	"0"	"3"	"973"	"0"
"19"	"7"	"87"	"335"	"5"	"100"	"7"	"5"	"0"	"3"	"5"	"10"	"1"	"6"	"5"	"3"	"4"	"9"	"10"	"2"	"3"	"600"	"0"	"4"	"604"	"0"
"20"	"8"	"101"	"191"	"8"	"127"	"5"	"6"	"1"	"2"	"1"	"3"	"1"	"1"	"3"	"3"	"3"	"5"	"16"	"5"	"4"	"486"	"0"	"4"	"490"	"0"
"21"	"9"	"88"	"232"	"17"	"183"	"10"	"9"	"2"	"3"	"9"	"0"	"1"	"2"	"10"	"4"	"1"	"2"	"7"	"4"	"2"	"586"	"0"	"4"	"590"	"0"
"22"	"10"	"197"	"41"	"18"	"301"	"9"	"11"	"3"	"4"	"11"	"1"	"2"	"2"	"5"	"2"	"1"	"4"	"14"	"3"	"1"	"630"	"0"	"2"	"632"	"0"
"23"	"11"	"140"	"105"	"8"	"306"	"21"	"4"	"2"	"7"	"16"	"6"	"8"	"6"	"9"	"10"	"3"	"5"	"8"	"13"	"3"	"680"	"0"	"10"	"690"	"0"
"24"	"12"	"221"	"100"	"18"	"431"	"11"	"11"	"2"	"3"	"6"	"3"	"4"	"2"	"4"	"0"	"3"	"7"	"5"	"3"	"1"	"835"	"0"	"3"	"838"	"0"
"25"	"13"	"72"	"443"	"10"	"164"	"8"	"2"	"4"	"1"	"4"	"3"	"2"	"1"	"4"	"4"	"7"	"12"	"4"	"2"	"0"	"747"	"0"	"6"	"753"	"0"
"26"	"14"	"146"	"138"	"16"	"410"	"17"	"10"	"10"	"5"	"20"	"8"	"5"	"15"	"14"	"5"	"7"	"20"	"4"	"7"	"5"	"862"	"0"	"6"	"868"	"0"
"27"	"15"	"74"	"250"	"7"	"382"	"5"	"2"	"1"	"1"	"4"	"1"	"1"	"2"	"1"	"2"	"3"	"5"	"9"	"10"	"2"	"762"	"0"	"8"	"770"	"0"
"28"	"16"	"100"	"71"	"2"	"346"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"3"	"5"	"1"	"0"	"537"	"0"	"2"	"539"	"0"
"29"	"17"	"196"	"71"	"9"	"447"	"10"	"14"	"8"	"3"	"6"	"6"	"4"	"1"	"2"	"6"	"5"	"6"	"19"	"10"	"3"	"826"	"0"	"5"	"831"	"0"
"30"	"18"	"78"	"426"	"14"	"159"	"7"	"3"	"2"	"3"	"19"	"10"	"4"	"4"	"5"	"9"	"12"	"23"	"8"	"13"	"4"	"803"	"0"	"8"	"811"	"0"
"31"	"19"	"164"	"67"	"8"	"117"	"6"	"9"	"5"	"3"	"6"	"4"	"2"	"2"	"2"	"4"	"4"	"4"	"4"	"0"	"0"	"411"	"0"	"4"	"415"	"0"
"32"	"20"	"51"	"349"	"9"	"68"	"4"	"1"	"3"	"2"	"5"	"7"	"3"	"2"	"6"	"13"	"7"	"13"	"6"	"6"	"2"	"557"	"0"	"0"	"557"	"0"
"33"	"21"	"71"	"260"	"4"	"125"	"2"	"2"	"2"	"1"	"3"	"5"	"2"	"1"	"5"	"2"	"7"	"14"	"4"	"2"	"1"	"513"	"0"	"3"	"516"	"0"
"34"	"22"	"355"	"307"	"22"	"292"	"10"	"11"	"10"	"4"	"15"	"5"	"9"	"6"	"13"	"9"	"5"	"8"	"16"	"7"	"2"	"1106"	"0"	"7"	"1113"	"0"
"35"	"23"	"134"	"194"	"24"	"250"	"5"	"7"	"7"	"4"	"14"	"3"	"6"	"8"	"5"	"6"	"6"	"15"	"10"	"13"	"18"	"729"	"0"	"18"	"747"	"0"
"36"	"24"	"193"	"102"	"24"	"513"	"14"	"13"	"7"	"3"	"16"	"8"	"5"	"11"	"18"	"15"	"7"	"25"	"17"	"7"	"6"	"1004"	"0"	"11"	"1015"	"0"
"37"	"25"	"104"	"95"	"8"	"272"	"9"	"4"	"4"	"4"	"10"	"5"	"4"	"4"	"9"	"7"	"8"	"13"	"4"	"5"	"3"	"572"	"0"	"3"	"575"	"0"
"38"	"26"	"471"	"165"	"5"	"2"	"1"	"6"	"1"	"2"	"0"	"2"	"1"	"1"	"6"	"5"	"4"	"19"	"31"	"12"	"2"	"736"	"0"	"4"	"740"	"0"
"39"	"27"	"336"	"232"	"13"	"106"	"6"	"9"	"6"	"4"	"4"	"4"	"4"	"2"	"3"	"8"	"3"	"12"	"4"	"7"	"2"	"765"	"0"	"0"	"765"	"0"
"40"	"28"	"277"	"370"	"12"	"159"	"2"	"6"	"4"	"1"	"4"	"6"	"1"	"4"	"2"	"5"	"7"	"10"	"15"	"9"	"1"	"895"	"0"	"5"	"900"	"0"
"41"	"29"	"65"	"20"	"38"	"438"	"10"	"5"	"0"	"2"	"9"	"2"	"2"	"2"	"5"	"2"	"1"	"2"	"5"	"3"	"1"	"612"	"0"	"5"	"617"	"0"
"42"	"30"	"137"	"275"	"20"	"279"	"5"	"11"	"6"	"4"	"4"	"1"	"0"	"1"	"2"	"6"	"1"	"2"	"6"	"3"	"2"	"765"	"0"	"0"	"765"	"0"
"43"	"31"	"232"	"317"	"17"	"195"	"10"	"16"	"5"	"7"	"5"	"8"	"7"	"9"	"5"	"7"	"8"	"6"	"17"	"8"	"1"	"880"	"0"	"5"	"885"	"0"
"44"	"32"	"105"	"221"	"19"	"480"	"17"	"12"	"3"	"3"	"8"	"5"	"3"	"3"	"8"	"6"	"1"	"0"	"2"	"2"	"1"	"899"	"0"	"1"	"900"	"0"
"45"	"33"	"108"	"148"	"5"	"288"	"5"	"9"	"1"	"1"	"3"	"5"	"3"	"7"	"11"	"4"	"7"	"11"	"6"	"7"	"10"	"639"	"0"	"8"	"647"	"0"
"46"	"34"	"154"	"201"	"15"	"407"	"19"	"10"	"4"	"2"	"8"	"2"	"3"	"2"	"12"	"3"	"2"	"5"	"13"	"4"	"4"	"870"	"0"	"4"	"874"	"0"
"47"	"35"	"166"	"48"	"9"	"220"	"2"	"13"	"11"	"5"	"12"	"5"	"8"	"10"	"13"	"4"	"9"	"20"	"6"	"1"	"3"	"565"	"0"	"12"	"577"	"0"
"48"	"36"	"285"	"13"	"4"	"224"	"3"	"14"	"2"	"0"	"4"	"4"	"4"	"10"	"10"	"7"	"6"	"23"	"13"	"2"	"2"	"630"	"0"	"5"	"635"	"0"
"49"	"37"	"317"	"241"	"15"	"347"	"7"	"17"	"5"	"7"	"13"	"10"	"12"	"6"	"20"	"11"	"6"	"23"	"6"	"4"	"1"	"1068"	"0"	"0"	"1068"	"0"
"50"	"38"	"200"	"44"	"18"	"395"	"12"	"14"	"3"	"7"	"0"	"1"	"6"	"4"	"11"	"8"	"7"	"14"	"16"	"5"	"8"	"773"	"0"	"12"	"785"	"0"
"51"	"39"	"158"	"183"	"16"	"249"	"13"	"9"	"5"	"8"	"18"	"12"	"6"	"10"	"17"	"17"	"7"	"34"	"11"	"5"	"3"	"781"	"0"	"8"	"789"	"0"
"52"	"40"	"107"	"94"	"6"	"125"	"6"	"1"	"10"	"5"	"12"	"6"	"7"	"5"	"8"	"18"	"7"	"29"	"11"	"11"	"5"	"473"	"0"	"21"	"494"	"0"
"53"	"41"	"138"	"182"	"3"	"268"	"9"	"7"	"2"	"2"	"9"	"4"	"4"	"2"	"6"	"4"	"3"	"4"	"8"	"4"	"1"	"660"	"0"	"0"	"660"	"0"
"54"	"42"	"91"	"229"	"11"	"364"	"13"	"8"	"8"	"5"	"16"	"12"	"8"	"20"	"21"	"14"	"11"	"24"	"2"	"3"	"6"	"866"	"0"	"0"	"866"	"0"
"55"	"43"	"130"	"288"	"15"	"111"	"6"	"13"	"5"	"1"	"1"	"12"	"5"	"10"	"6"	"7"	"11"	"33"	"12"	"4"	"2"	"672"	"0"	"7"	"679"	"0"
"56"	"44"	"225"	"216"	"6"	"49"	"1"	"4"	"4"	"1"	"2"	"7"	"3"	"5"	"9"	"7"	"4"	"6"	"24"	"13"	"3"	"589"	"0"	"4"	"593"	"0"
"57"	"45"	"102"	"219"	"11"	"311"	"13"	"6"	"4"	"6"	"18"	"9"	"7"	"15"	"15"	"6"	"13"	"33"	"7"	"8"	"5"	"808"	"0"	"9"	"817"	"0"
"58"	"46"	"274"	"300"	"13"	"159"	"4"	"10"	"7"	"7"	"5"	"7"	"4"	"11"	"9"	"20"	"22"	"54"	"3"	"3"	"1"	"913"	"0"	"6"	"919"	"0"
"59"	"47"	"177"	"424"	"9"	"93"	"1"	"3"	"2"	"1"	"1"	"2"	"1"	"1"	"3"	"3"	"6"	"18"	"2"	"1"	"0"	"748"	"0"	"0"	"748"	"0"
"60"	"48"	"184"	"358"	"6"	"13"	"1"	"3"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"3"	"2"	"2"	"4"	"3"	"1"	"584"	"0"	"2"	"586"	"0"
"61"	"49"	"147"	"324"	"6"	"95"	"3"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"5"	"2"	"6"	"2"	"5"	"1"	"2"	"604"	"0"	"2"	"606"	"0"
"62"	"50"	"325"	"149"	"9"	"81"	"5"	"7"	"8"	"4"	"2"	"5"	"6"	"2"	"3"	"5"	"6"	"23"	"23"	"2"	"3"	"668"	"0"	"4"	"672"	"0"
"63"	"51"	"47"	"445"	"22"	"81"	"1"	"1"	"0"	"0"	"3"	"4"	"1"	"1"	"1"	"3"	"11"	"4"	"3"	"2"	"0"	"630"	"0"	"2"	"632"	"0"
"64"	"52"	"183"	"211"	"5"	"2"	"2"	"12"	"9"	"1"	"0"	"1"	"0"	"1"	"1"	"3"	"2"	"3"	"7"	"1"	"1"	"445"	"0"	"0"	"445"	"0"
"65"	"53"	"120"	"168"	"3"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"302"	"0"	"0"	"302"	"0"
"66"	"54"	"290"	"144"	"2"	"1"	"2"	"4"	"7"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"3"	"10"	"0"	"0"	"0"	"466"	"0"	"0"	"466"	"0"
"67"	"55"	"383"	"105"	"3"	"1"	"3"	"6"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"3"	"4"	"7"	"0"	"1"	"520"	"0"	"0"	"520"	"0"
"68"	"56"	"110"	"273"	"5"	"152"	"4"	"8"	"2"	"3"	"2"	"2"	"0"	"4"	"9"	"6"	"14"	"11"	"7"	"1"	"1"	"614"	"0"	"1"	"615"	"0"
"69"	"57"	"73"	"229"	"10"	"53"	"3"	"3"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"3"	"2"	"0"	"382"	"0"	"1"	"383"	"0"
"70"	"58"	"96"	"183"	"1"	"76"	"5"	"24"	"4"	"3"	"4"	"0"	"3"	"3"	"3"	"0"	"4"	"7"	"1"	"0"	"0"	"417"	"0"	"0"	"417"	"0"
"71"	"59"	"154"	"271"	"13"	"268"	"15"	"15"	"9"	"8"	"16"	"11"	"7"	"9"	"18"	"25"	"20"	"49"	"11"	"5"	"3"	"927"	"0"	"11"	"938"	"0"
"72"	"60"	"104"	"160"	"21"	"286"	"9"	"34"	"7"	"4"	"3"	"2"	"8"	"4"	"4"	"6"	"5"	"7"	"12"	"10"	"7"	"693"	"0"	"4"	"697"	"0"
"73"	"61"	"202"	"31"	"5"	"204"	"9"	"10"	"4"	"5"	"13"	"7"	"9"	"9"	"13"	"4"	"3"	"32"	"18"	"10"	"5"	"593"	"0"	"5"	"598"	"0"
"74"	"62"	"312"	"189"	"6"	"51"	"1"	"6"	"3"	"1"	"1"	"3"	"2"	"1"	"5"	"4"	"5"	"18"	"18"	"7"	"0"	"633"	"0"	"5"	"638"	"0"
"75"	"63"	"465"	"50"	"10"	"131"	"7"	"5"	"6"	"2"	"2"	"0"	"9"	"4"	"6"	"1"	"3"	"2"	"13"	"3"	"2"	"721"	"0"	"2"	"723"	"0"
"76"	"64"	"82"	"276"	"7"	"82"	"2"	"2"	"6"	"2"	"3"	"2"	"1"	"0"	"1"	"1"	"3"	"4"	"5"	"3"	"0"	"482"	"0"	"1"	"483"	"0"
"77"	"65"	"140"	"139"	"5"	"186"	"3"	"0"	"4"	"2"	"4"	"4"	"3"	"8"	"15"	"12"	"2"	"16"	"10"	"4"	"2"	"559"	"0"	"9"	"568"	"0"
"78"	"66"	"176"	"125"	"6"	"138"	"1"	"4"	"1"	"2"	"3"	"0"	"2"	"2"	"1"	"4"	"7"	"12"	"5"	"4"	"1"	"494"	"0"	"4"	"498"	"0"
"79"	"67"	"180"	"71"	"2"	"6"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"264"	"0"	"0"	"264"	"0"
"80"	"68"	"191"	"101"	"18"	"236"	"8"	"6"	"4"	"3"	"7"	"6"	"7"	"1"	"1"	"4"	"1"	"8"	"14"	"5"	"5"	"626"	"0"	"5"	"631"	"0"
"81"	"69"	"170"	"82"	"17"	"319"	"13"	"16"	"11"	"4"	"17"	"13"	"8"	"9"	"24"	"13"	"13"	"43"	"21"	"11"	"4"	"808"	"0"	"26"	"834"	"0"
"82"	"70"	"117"	"191"	"5"	"223"	"6"	"11"	"6"	"3"	"12"	"9"	"7"	"5"	"10"	"13"	"6"	"19"	"31"	"18"	"8"	"700"	"0"	"18"	"718"	"0"
"83"	"71"	"183"	"175"	"15"	"323"	"14"	"13"	"7"	"8"	"14"	"5"	"2"	"5"	"21"	"6"	"2"	"9"	"9"	"10"	"6"	"827"	"0"	"3"	"830"	"0"
"84"	"72"	"70"	"132"	"9"	"341"	"11"	"7"	"2"	"3"	"14"	"6"	"10"	"6"	"15"	"7"	"11"	"24"	"6"	"8"	"5"	"687"	"0"	"9"	"696"	"0"
"85"	"73"	"38"	"103"	"13"	"346"	"11"	"8"	"0"	"4"	"13"	"7"	"5"	"5"	"5"	"5"	"3"	"23"	"2"	"3"	"2"	"596"	"0"	"5"	"601"	"0"
"86"	"74"	"133"	"202"	"13"	"171"	"4"	"21"	"4"	"6"	"10"	"5"	"4"	"3"	"3"	"4"	"5"	"4"	"9"	"3"	"1"	"605"	"0"	"2"	"607"	"0"
"87"	"75"	"83"	"68"	"3"	"354"	"7"	"3"	"3"	"1"	"7"	"4"	"2"	"2"	"1"	"2"	"0"	"4"	"5"	"0"	"1"	"550"	"0"	"1"	"551"	"0"
"88"	"76"	"108"	"76"	"12"	"363"	"15"	"6"	"2"	"2"	"8"	"5"	"3"	"3"	"4"	"5"	"4"	"8"	"6"	"6"	"2"	"638"	"0"	"11"	"649"	"0"
"89"	"76A"	"137"	"36"	"5"	"354"	"11"	"5"	"2"	"1"	"4"	"0"	"3"	"5"	"4"	"1"	"1"	"13"	"2"	"1"	"1"	"586"	"0"	"0"	"586"	"0"
"90"	"77"	"72"	"67"	"6"	"455"	"4"	"5"	"2"	"0"	"1"	"5"	"2"	"3"	"16"	"2"	"2"	"5"	"2"	"4"	"3"	"656"	"0"	"13"	"669"	"0"
"91"	"78"	"59"	"522"	"9"	"52"	"3"	"2"	"0"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"4"	"2"	"4"	"5"	"2"	"677"	"0"	"1"	"678"	"0"
"92"	"79"	"57"	"441"	"6"	"135"	"2"	"2"	"2"	"4"	"4"	"11"	"2"	"0"	"4"	"9"	"8"	"9"	"0"	"4"	"0"	"700"	"0"	"2"	"702"	"0"
"93"	"80"	"79"	"198"	"6"	"238"	"0"	"2"	"3"	"1"	"3"	"1"	"1"	"5"	"3"	"2"	"0"	"0"	"3"	"1"	"1"	"547"	"0"	"1"	"548"	"0"
"94"	"81"	"258"	"162"	"8"	"69"	"5"	"0"	"10"	"2"	"4"	"5"	"1"	"1"	"1"	"0"	"3"	"2"	"16"	"5"	"3"	"555"	"0"	"2"	"557"	"0"
"95"	"82"	"137"	"207"	"10"	"143"	"5"	"6"	"2"	"2"	"2"	"3"	"2"	"0"	"6"	"1"	"6"	"4"	"3"	"0"	"0"	"539"	"0"	"4"	"543"	"0"
"96"	"83"	"107"	"178"	"21"	"278"	"12"	"4"	"4"	"5"	"5"	"3"	"3"	"2"	"13"	"1"	"7"	"4"	"1"	"1"	"0"	"649"	"0"	"2"	"651"	"0"
"97"	"84"	"238"	"231"	"13"	"185"	"12"	"11"	"5"	"2"	"10"	"6"	"7"	"1"	"5"	"3"	"3"	"6"	"5"	"3"	"0"	"746"	"0"	"0"	"746"	"0"
"98"	"85"	"260"	"209"	"13"	"327"	"8"	"8"	"3"	"2"	"8"	"3"	"3"	"5"	"7"	"2"	"5"	"12"	"44"	"26"	"15"	"960"	"0"	"19"	"979"	"0"
"99"	"86"	"357"	"173"	"12"	"168"	"11"	"15"	"10"	"5"	"11"	"2"	"4"	"4"	"6"	"9"	"16"	"42"	"6"	"3"	"1"	"855"	"0"	"6"	"861"	"0"
"100"	"87"	"336"	"117"	"8"	"69"	"5"	"7"	"4"	"3"	"2"	"8"	"8"	"2"	"6"	"9"	"9"	"31"	"9"	"3"	"1"	"637"	"0"	"3"	"640"	"0"
"101"	"88"	"102"	"178"	"11"	"90"	"2"	"1"	"1"	"3"	"1"	"1"	"1"	"0"	"3"	"1"	"4"	"6"	"1"	"0"	"1"	"407"	"0"	"1"	"408"	"0"
"102"	"89"	"185"	"341"	"7"	"70"	"4"	"2"	"5"	"3"	"2"	"0"	"4"	"7"	"4"	"2"	"6"	"18"	"4"	"3"	"2"	"669"	"0"	"5"	"674"	"0"
"103"	"90"	"102"	"257"	"7"	"48"	"3"	"6"	"3"	"1"	"5"	"3"	"3"	"8"	"6"	"9"	"12"	"35"	"2"	"9"	"1"	"520"	"0"	"0"	"520"	"0"
"104"	"91"	"216"	"268"	"3"	"81"	"2"	"2"	"1"	"4"	"4"	"0"	"1"	"1"	"2"	"1"	"3"	"4"	"10"	"7"	"4"	"614"	"0"	"4"	"618"	"0"
"105"	"92"	"244"	"337"	"17"	"87"	"6"	"6"	"3"	"2"	"4"	"5"	"3"	"0"	"5"	"9"	"6"	"12"	"21"	"23"	"8"	"798"	"0"	"14"	"812"	"0"
"106"	"93"	"313"	"299"	"21"	"95"	"7"	"22"	"8"	"3"	"5"	"8"	"9"	"7"	"18"	"24"	"30"	"44"	"28"	"12"	"3"	"956"	"0"	"9"	"965"	"0"
"107"	"94"	"651"	"32"	"9"	"120"	"7"	"4"	"4"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"13"	"4"	"3"	"855"	"0"	"3"	"858"	"0"
"108"	"95"	"148"	"389"	"18"	"162"	"9"	"15"	"3"	"4"	"5"	"12"	"7"	"6"	"17"	"6"	"17"	"14"	"7"	"13"	"7"	"859"	"0"	"12"	"871"	"0"
"109"	"96"	"89"	"310"	"8"	"170"	"4"	"4"	"4"	"2"	"7"	"3"	"3"	"7"	"9"	"4"	"8"	"13"	"7"	"13"	"1"	"666"	"0"	"2"	"668"	"0"
"110"	"97"	"382"	"221"	"12"	"169"	"5"	"24"	"5"	"7"	"6"	"8"	"3"	"2"	"4"	"5"	"1"	"5"	"8"	"9"	"1"	"877"	"0"	"3"	"880"	"0"
"111"	"98"	"170"	"161"	"6"	"101"	"6"	"4"	"4"	"6"	"6"	"5"	"1"	"2"	"8"	"5"	"6"	"18"	"22"	"15"	"1"	"547"	"0"	"19"	"566"	"0"
"112"	"99"	"346"	"296"	"15"	"88"	"8"	"7"	"4"	"4"	"2"	"5"	"3"	"1"	"11"	"8"	"9"	"8"	"4"	"11"	"4"	"834"	"0"	"2"	"836"	"0"
"113"	"100"	"440"	"30"	"1"	"54"	"2"	"12"	"2"	"0"	"2"	"0"	"0"	"1"	"4"	"2"	"6"	"31"	"11"	"2"	"0"	"600"	"0"	"2"	"602"	"0"
"114"	"101"	"173"	"62"	"10"	"194"	"4"	"5"	"5"	"4"	"7"	"3"	"3"	"5"	"17"	"14"	"15"	"28"	"7"	"8"	"1"	"565"	"0"	"6"	"571"	"0"
"115"	"102"	"181"	"346"	"11"	"131"	"7"	"8"	"3"	"3"	"4"	"3"	"4"	"1"	"1"	"4"	"2"	"5"	"9"	"5"	"1"	"729"	"0"	"1"	"730"	"0"
"116"	"103"	"114"	"142"	"1"	"84"	"8"	"6"	"3"	"4"	"1"	"0"	"2"	"5"	"2"	"4"	"2"	"12"	"11"	"5"	"2"	"408"	"0"	"5"	"413"	"0"
"117"	"104"	"250"	"76"	"9"	"114"	"5"	"9"	"3"	"4"	"8"	"7"	"7"	"10"	"12"	"16"	"18"	"38"	"29"	"15"	"4"	"634"	"0"	"15"	"649"	"0"
"118"	"105"	"32"	"58"	"4"	"377"	"7"	"9"	"2"	"1"	"10"	"6"	"3"	"6"	"16"	"5"	"1"	"17"	"1"	"0"	"1"	"556"	"0"	"9"	"565"	"0"
"119"	"106"	"44"	"29"	"11"	"480"	"7"	"12"	"8"	"2"	"14"	"6"	"5"	"9"	"24"	"1"	"6"	"25"	"4"	"2"	"2"	"691"	"0"	"20"	"711"	"0"
"120"	"107"	"121"	"122"	"4"	"182"	"7"	"7"	"2"	"4"	"12"	"5"	"0"	"3"	"2"	"4"	"7"	"2"	"13"	"9"	"9"	"515"	"0"	"5"	"520"	"0"
"121"	"108"	"124"	"144"	"11"	"320"	"13"	"8"	"6"	"4"	"18"	"12"	"14"	"11"	"22"	"16"	"13"	"41"	"6"	"10"	"5"	"798"	"0"	"7"	"805"	"0"
"122"	"109"	"55"	"141"	"11"	"418"	"16"	"16"	"3"	"7"	"8"	"4"	"2"	"0"	"5"	"2"	"2"	"8"	"3"	"1"	"0"	"702"	"0"	"2"	"704"	"0"
"123"	"110"	"174"	"300"	"9"	"126"	"4"	"3"	"2"	"2"	"1"	"1"	"4"	"2"	"7"	"3"	"7"	"12"	"33"	"10"	"6"	"706"	"0"	"4"	"710"	"0"
"124"	"111"	"177"	"14"	"7"	"285"	"4"	"7"	"0"	"1"	"3"	"4"	"1"	"2"	"6"	"0"	"1"	"8"	"7"	"0"	"0"	"527"	"0"	"3"	"530"	"0"
"125"	"112"	"394"	"53"	"9"	"146"	"7"	"17"	"7"	"2"	"4"	"2"	"1"	"2"	"4"	"3"	"3"	"3"	"3"	"0"	"0"	"660"	"0"	"0"	"660"	"0"
"126"	"113"	"214"	"293"	"12"	"233"	"14"	"11"	"9"	"1"	"11"	"6"	"3"	"7"	"13"	"11"	"10"	"41"	"44"	"19"	"7"	"959"	"0"	"22"	"981"	"0"
"127"	"114"	"76"	"203"	"5"	"209"	"4"	"1"	"1"	"1"	"3"	"1"	"0"	"1"	"2"	"2"	"1"	"3"	"1"	"0"	"0"	"514"	"0"	"0"	"514"	"0"
"128"	"115"	"150"	"162"	"4"	"164"	"4"	"3"	"3"	"3"	"3"	"3"	"5"	"3"	"7"	"3"	"9"	"15"	"26"	"12"	"8"	"587"	"0"	"11"	"598"	"0"
"129"	"116"	"23"	"60"	"1"	"26"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"118"	"0"	"0"	"118"	"0"
"130"	"117"	"13"	"75"	"2"	"19"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"6"	"6"	"0"	"1"	"0"	"129"	"0"	"3"	"132"	"0"
"131"	"118"	"324"	"263"	"12"	"135"	"6"	"11"	"3"	"4"	"2"	"3"	"1"	"0"	"3"	"1"	"3"	"1"	"4"	"5"	"0"	"781"	"0"	"0"	"781"	"0"
"132"	"119"	"89"	"36"	"6"	"120"	"0"	"11"	"5"	"1"	"8"	"5"	"5"	"4"	"6"	"7"	"1"	"9"	"7"	"2"	"1"	"323"	"0"	"3"	"326"	"0"
