"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"11"	"171"	"348"	"23"	"118"	"54"	"6"	"5"	"4"	"57"	"8"	"2"	"8"	"15"	"819"	"0"	"22"	"841"	"0"
"24"	"12"	"0"	"0"	"1"	"8"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"11"	"0"	"2"	"13"	"0"
"25"	"13"	"159"	"8"	"2"	"127"	"33"	"2"	"0"	"1"	"1"	"8"	"2"	"7"	"6"	"356"	"0"	"12"	"368"	"0"
"26"	"14"	"77"	"31"	"11"	"523"	"47"	"11"	"22"	"8"	"2"	"8"	"11"	"8"	"34"	"793"	"0"	"25"	"818"	"0"
"27"	"15"	"8"	"113"	"18"	"423"	"15"	"0"	"3"	"3"	"2"	"1"	"3"	"1"	"3"	"593"	"0"	"1"	"594"	"0"
"28"	"16"	"111"	"117"	"14"	"202"	"93"	"5"	"6"	"5"	"4"	"7"	"6"	"3"	"3"	"576"	"0"	"12"	"588"	"0"
"29"	"17"	"48"	"162"	"7"	"93"	"9"	"1"	"1"	"1"	"3"	"3"	"2"	"1"	"7"	"338"	"0"	"6"	"344"	"0"
"30"	"18"	"56"	"188"	"2"	"61"	"27"	"1"	"0"	"2"	"1"	"3"	"4"	"3"	"9"	"357"	"0"	"9"	"366"	"0"
"31"	"19"	"76"	"37"	"5"	"362"	"42"	"3"	"5"	"5"	"3"	"4"	"3"	"2"	"20"	"567"	"0"	"7"	"574"	"0"
"32"	"20"	"91"	"319"	"20"	"169"	"42"	"5"	"11"	"5"	"1"	"9"	"7"	"9"	"21"	"709"	"0"	"10"	"719"	"0"
"33"	"21"	"57"	"78"	"7"	"325"	"32"	"4"	"9"	"9"	"1"	"10"	"8"	"2"	"7"	"549"	"0"	"6"	"555"	"0"
"34"	"22"	"136"	"135"	"13"	"433"	"69"	"9"	"14"	"6"	"7"	"10"	"3"	"3"	"9"	"847"	"0"	"4"	"851"	"0"
"35"	"23"	"31"	"199"	"4"	"251"	"33"	"3"	"11"	"10"	"6"	"5"	"2"	"4"	"7"	"566"	"0"	"2"	"568"	"0"
"36"	"23A"	"19"	"110"	"3"	"224"	"23"	"1"	"2"	"5"	"1"	"2"	"0"	"2"	"43"	"435"	"0"	"8"	"443"	"0"
"37"	"24"	"42"	"135"	"1"	"304"	"21"	"0"	"2"	"3"	"1"	"1"	"0"	"2"	"6"	"518"	"0"	"2"	"520"	"0"
"38"	"25"	"87"	"28"	"8"	"372"	"44"	"2"	"8"	"10"	"4"	"9"	"18"	"6"	"4"	"600"	"0"	"11"	"611"	"0"
"39"	"25A"	"103"	"86"	"4"	"251"	"39"	"5"	"6"	"13"	"3"	"1"	"5"	"6"	"4"	"526"	"0"	"6"	"532"	"0"
"40"	"26"	"35"	"18"	"16"	"180"	"33"	"1"	"6"	"2"	"1"	"3"	"1"	"2"	"3"	"301"	"0"	"6"	"307"	"0"
"41"	"27"	"174"	"44"	"6"	"286"	"73"	"4"	"4"	"14"	"8"	"16"	"8"	"4"	"15"	"656"	"0"	"15"	"671"	"0"
"42"	"28"	"58"	"198"	"8"	"413"	"22"	"3"	"3"	"7"	"5"	"6"	"3"	"5"	"4"	"735"	"0"	"7"	"742"	"0"
"43"	"29"	"100"	"56"	"6"	"231"	"29"	"4"	"2"	"8"	"1"	"5"	"6"	"4"	"11"	"463"	"0"	"12"	"475"	"0"
"44"	"30"	"119"	"56"	"2"	"248"	"91"	"1"	"5"	"5"	"2"	"5"	"2"	"0"	"4"	"540"	"0"	"2"	"542"	"0"
"45"	"31"	"134"	"85"	"9"	"329"	"56"	"4"	"10"	"4"	"3"	"14"	"9"	"9"	"12"	"678"	"0"	"12"	"690"	"0"
"46"	"32"	"136"	"119"	"2"	"78"	"43"	"2"	"3"	"4"	"1"	"3"	"2"	"3"	"10"	"406"	"0"	"16"	"422"	"0"
"47"	"33"	"163"	"69"	"18"	"351"	"74"	"5"	"33"	"16"	"7"	"16"	"11"	"11"	"31"	"805"	"0"	"49"	"854"	"0"
"48"	"34"	"80"	"60"	"2"	"197"	"31"	"3"	"1"	"3"	"1"	"5"	"0"	"6"	"3"	"392"	"0"	"3"	"395"	"0"
"49"	"35"	"38"	"213"	"7"	"88"	"19"	"4"	"4"	"3"	"3"	"8"	"7"	"6"	"14"	"414"	"0"	"18"	"432"	"0"
"50"	"36"	"190"	"157"	"11"	"29"	"34"	"3"	"0"	"2"	"2"	"7"	"1"	"8"	"21"	"465"	"0"	"23"	"488"	"0"
"51"	"37"	"74"	"51"	"5"	"274"	"30"	"3"	"5"	"6"	"14"	"6"	"2"	"1"	"10"	"481"	"0"	"19"	"500"	"0"
"52"	"38"	"104"	"101"	"8"	"164"	"42"	"2"	"9"	"1"	"4"	"9"	"2"	"7"	"9"	"462"	"0"	"8"	"470"	"0"
"53"	"39"	"115"	"7"	"2"	"246"	"30"	"3"	"2"	"2"	"3"	"5"	"4"	"3"	"4"	"426"	"0"	"20"	"446"	"0"
"54"	"39A"	"233"	"36"	"11"	"99"	"31"	"4"	"4"	"4"	"4"	"4"	"1"	"10"	"43"	"484"	"0"	"17"	"501"	"0"
"55"	"40"	"236"	"82"	"6"	"153"	"57"	"9"	"3"	"5"	"4"	"17"	"4"	"3"	"27"	"606"	"0"	"17"	"623"	"0"
"56"	"41"	"53"	"52"	"7"	"89"	"22"	"4"	"3"	"3"	"0"	"5"	"0"	"1"	"2"	"241"	"0"	"1"	"242"	"0"
"57"	"42"	"41"	"129"	"12"	"7"	"9"	"2"	"4"	"2"	"5"	"4"	"2"	"4"	"12"	"233"	"0"	"6"	"239"	"0"
"58"	"43"	"227"	"87"	"8"	"133"	"51"	"9"	"5"	"10"	"2"	"13"	"8"	"9"	"29"	"591"	"0"	"36"	"627"	"0"
"59"	"44"	"67"	"83"	"33"	"287"	"64"	"9"	"19"	"3"	"5"	"13"	"10"	"11"	"45"	"649"	"0"	"24"	"673"	"0"
"60"	"45"	"119"	"69"	"16"	"420"	"58"	"10"	"17"	"7"	"6"	"11"	"6"	"13"	"41"	"793"	"0"	"38"	"831"	"0"
"61"	"46"	"115"	"84"	"16"	"275"	"60"	"8"	"9"	"7"	"1"	"12"	"9"	"9"	"33"	"638"	"0"	"16"	"654"	"0"
"62"	"47"	"91"	"76"	"7"	"339"	"27"	"2"	"8"	"3"	"0"	"6"	"2"	"7"	"8"	"576"	"0"	"10"	"586"	"0"
"63"	"48"	"74"	"126"	"21"	"259"	"25"	"2"	"12"	"5"	"4"	"6"	"3"	"6"	"38"	"581"	"0"	"8"	"589"	"0"
"64"	"49"	"35"	"10"	"7"	"515"	"40"	"11"	"12"	"4"	"5"	"5"	"11"	"8"	"16"	"679"	"0"	"30"	"709"	"0"
"65"	"50"	"147"	"108"	"34"	"116"	"48"	"6"	"6"	"1"	"5"	"5"	"4"	"1"	"8"	"489"	"0"	"16"	"505"	"0"
"66"	"51"	"367"	"88"	"6"	"208"	"35"	"6"	"5"	"4"	"2"	"3"	"0"	"1"	"6"	"731"	"0"	"6"	"737"	"0"
"67"	"52"	"115"	"113"	"8"	"254"	"63"	"1"	"12"	"9"	"2"	"5"	"6"	"5"	"16"	"609"	"0"	"15"	"624"	"0"
"68"	"53"	"299"	"106"	"8"	"161"	"81"	"12"	"8"	"8"	"5"	"8"	"6"	"6"	"12"	"720"	"0"	"19"	"739"	"0"
"69"	"54"	"141"	"46"	"43"	"294"	"55"	"11"	"9"	"7"	"4"	"19"	"3"	"4"	"44"	"680"	"0"	"16"	"696"	"0"
"70"	"55"	"190"	"160"	"12"	"231"	"64"	"6"	"8"	"7"	"7"	"11"	"14"	"8"	"13"	"731"	"0"	"39"	"770"	"0"
"71"	"56"	"72"	"259"	"23"	"76"	"43"	"10"	"14"	"8"	"4"	"9"	"6"	"11"	"33"	"568"	"0"	"44"	"612"	"0"
"72"	"57"	"37"	"213"	"5"	"113"	"18"	"1"	"12"	"4"	"1"	"2"	"2"	"3"	"9"	"420"	"0"	"21"	"441"	"0"
"73"	"58"	"87"	"197"	"13"	"194"	"22"	"2"	"7"	"2"	"4"	"1"	"3"	"2"	"4"	"538"	"0"	"5"	"543"	"0"
"74"	"59"	"32"	"225"	"5"	"46"	"24"	"2"	"4"	"5"	"0"	"7"	"7"	"10"	"20"	"387"	"0"	"22"	"409"	"0"
"75"	"60"	"60"	"134"	"7"	"110"	"20"	"4"	"5"	"1"	"1"	"2"	"5"	"4"	"3"	"356"	"0"	"7"	"363"	"0"
"76"	"61"	"2"	"647"	"6"	"39"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"2"	"699"	"0"	"1"	"700"	"0"
"77"	"62"	"55"	"86"	"19"	"198"	"34"	"7"	"12"	"7"	"1"	"3"	"8"	"7"	"14"	"451"	"0"	"11"	"462"	"0"
"78"	"63"	"82"	"152"	"20"	"183"	"60"	"12"	"12"	"6"	"11"	"15"	"14"	"17"	"20"	"604"	"0"	"44"	"648"	"0"
"79"	"64"	"54"	"35"	"3"	"18"	"17"	"2"	"1"	"2"	"4"	"3"	"3"	"0"	"3"	"145"	"0"	"5"	"150"	"0"
"80"	"65"	"88"	"194"	"45"	"218"	"35"	"7"	"5"	"3"	"3"	"4"	"7"	"5"	"21"	"635"	"0"	"10"	"645"	"0"
"81"	"66"	"53"	"89"	"74"	"131"	"24"	"5"	"6"	"6"	"1"	"2"	"1"	"2"	"8"	"402"	"0"	"8"	"410"	"0"
"82"	"67"	"13"	"194"	"8"	"290"	"5"	"7"	"7"	"1"	"1"	"4"	"7"	"2"	"13"	"552"	"0"	"25"	"577"	"0"
"83"	"68"	"65"	"227"	"9"	"176"	"32"	"5"	"16"	"7"	"3"	"19"	"11"	"5"	"49"	"624"	"0"	"40"	"664"	"0"
"84"	"69"	"77"	"149"	"32"	"312"	"25"	"5"	"7"	"5"	"5"	"10"	"7"	"8"	"16"	"658"	"0"	"15"	"673"	"0"
"85"	"70"	"17"	"80"	"14"	"158"	"10"	"11"	"13"	"2"	"2"	"3"	"18"	"7"	"13"	"348"	"0"	"7"	"355"	"0"
"86"	"71"	"51"	"392"	"3"	"229"	"20"	"4"	"4"	"1"	"0"	"2"	"1"	"2"	"6"	"715"	"0"	"5"	"720"	"0"
"87"	"72"	"104"	"85"	"27"	"66"	"28"	"4"	"5"	"2"	"5"	"12"	"5"	"5"	"17"	"365"	"0"	"26"	"391"	"0"
"88"	"73"	"125"	"309"	"4"	"43"	"25"	"4"	"3"	"1"	"2"	"5"	"2"	"2"	"11"	"536"	"0"	"9"	"545"	"0"
"89"	"74"	"107"	"269"	"10"	"41"	"32"	"5"	"2"	"3"	"2"	"6"	"3"	"4"	"18"	"502"	"0"	"17"	"519"	"0"
"90"	"75"	"55"	"147"	"10"	"178"	"22"	"7"	"2"	"6"	"2"	"5"	"2"	"1"	"3"	"440"	"0"	"4"	"444"	"0"
"91"	"76"	"16"	"236"	"6"	"10"	"12"	"1"	"1"	"1"	"0"	"2"	"1"	"1"	"8"	"295"	"0"	"8"	"303"	"0"
"92"	"77"	"31"	"429"	"24"	"218"	"13"	"2"	"2"	"0"	"1"	"2"	"3"	"0"	"0"	"725"	"0"	"4"	"729"	"0"
"93"	"78"	"39"	"227"	"5"	"87"	"35"	"2"	"3"	"4"	"1"	"7"	"2"	"1"	"12"	"425"	"0"	"10"	"435"	"0"
"94"	"79"	"199"	"8"	"5"	"151"	"25"	"1"	"4"	"5"	"0"	"4"	"3"	"2"	"5"	"412"	"0"	"6"	"418"	"0"
"95"	"80"	"212"	"24"	"12"	"328"	"31"	"2"	"10"	"8"	"5"	"10"	"13"	"2"	"5"	"662"	"0"	"22"	"684"	"0"
"96"	"81"	"100"	"287"	"22"	"148"	"7"	"2"	"2"	"4"	"0"	"5"	"3"	"2"	"6"	"588"	"0"	"5"	"593"	"0"
"97"	"82"	"112"	"26"	"8"	"394"	"28"	"6"	"13"	"3"	"2"	"6"	"5"	"2"	"9"	"614"	"0"	"30"	"644"	"0"
"98"	"83"	"41"	"291"	"9"	"5"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"4"	"356"	"0"	"11"	"367"	"0"
"99"	"84"	"65"	"135"	"5"	"303"	"24"	"3"	"3"	"6"	"1"	"4"	"1"	"3"	"2"	"555"	"0"	"9"	"564"	"0"
"100"	"85"	"131"	"204"	"7"	"70"	"16"	"4"	"2"	"4"	"2"	"5"	"3"	"3"	"28"	"479"	"0"	"10"	"489"	"0"
"101"	"86"	"95"	"90"	"10"	"352"	"26"	"6"	"10"	"5"	"3"	"13"	"11"	"4"	"7"	"632"	"0"	"21"	"653"	"0"
"102"	"87"	"47"	"28"	"4"	"75"	"32"	"4"	"2"	"1"	"0"	"6"	"4"	"4"	"3"	"210"	"0"	"0"	"210"	"0"
"103"	"88"	"151"	"54"	"4"	"248"	"21"	"2"	"7"	"4"	"3"	"11"	"5"	"6"	"8"	"524"	"0"	"27"	"551"	"0"
"104"	"89"	"201"	"89"	"1"	"170"	"22"	"5"	"6"	"4"	"1"	"12"	"4"	"4"	"12"	"531"	"0"	"12"	"543"	"0"
"105"	"90"	"181"	"195"	"15"	"263"	"78"	"6"	"13"	"8"	"4"	"9"	"10"	"6"	"55"	"843"	"0"	"19"	"862"	"0"
"106"	"91"	"69"	"228"	"8"	"106"	"12"	"5"	"4"	"1"	"1"	"7"	"2"	"3"	"37"	"483"	"0"	"11"	"494"	"0"
"107"	"92"	"220"	"152"	"12"	"181"	"42"	"4"	"6"	"5"	"2"	"2"	"3"	"2"	"19"	"650"	"0"	"7"	"657"	"0"
"108"	"93"	"32"	"8"	"1"	"179"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"233"	"0"	"0"	"233"	"0"
"109"	"94"	"82"	"246"	"8"	"36"	"22"	"0"	"1"	"5"	"0"	"3"	"1"	"3"	"2"	"409"	"0"	"3"	"412"	"0"
"110"	"95"	"32"	"281"	"6"	"2"	"5"	"4"	"1"	"1"	"1"	"1"	"0"	"3"	"8"	"345"	"0"	"3"	"348"	"0"
"111"	"96"	"65"	"61"	"5"	"10"	"17"	"1"	"0"	"1"	"2"	"1"	"3"	"2"	"37"	"205"	"0"	"14"	"219"	"0"
"112"	"97"	"54"	"84"	"9"	"62"	"12"	"1"	"2"	"3"	"3"	"3"	"2"	"4"	"4"	"243"	"0"	"9"	"252"	"0"
"113"	"98"	"33"	"51"	"2"	"289"	"23"	"3"	"6"	"1"	"0"	"1"	"8"	"1"	"5"	"423"	"0"	"3"	"426"	"0"
"114"	"99"	"111"	"201"	"13"	"30"	"6"	"4"	"4"	"1"	"1"	"8"	"3"	"1"	"5"	"388"	"0"	"12"	"400"	"0"
"115"	"100"	"85"	"268"	"12"	"41"	"18"	"2"	"1"	"0"	"4"	"3"	"1"	"1"	"2"	"438"	"0"	"4"	"442"	"0"
"116"	"101"	"18"	"10"	"2"	"486"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"524"	"0"	"1"	"525"	"0"
"117"	"102"	"8"	"6"	"5"	"516"	"7"	"0"	"0"	"9"	"1"	"0"	"0"	"1"	"1"	"554"	"0"	"7"	"561"	"0"
"118"	"103"	"141"	"86"	"8"	"89"	"35"	"0"	"11"	"2"	"5"	"8"	"3"	"6"	"12"	"406"	"0"	"23"	"429"	"0"
"119"	"104"	"216"	"20"	"7"	"276"	"38"	"6"	"0"	"6"	"0"	"11"	"0"	"0"	"2"	"582"	"0"	"6"	"588"	"0"
"120"	"105"	"149"	"133"	"7"	"107"	"27"	"2"	"5"	"3"	"2"	"5"	"2"	"3"	"8"	"453"	"0"	"22"	"475"	"0"
"121"	"106"	"45"	"4"	"3"	"413"	"8"	"0"	"3"	"2"	"0"	"2"	"3"	"0"	"1"	"484"	"0"	"10"	"494"	"0"
"122"	"107"	"40"	"157"	"19"	"102"	"19"	"4"	"7"	"9"	"1"	"3"	"5"	"4"	"4"	"374"	"0"	"17"	"391"	"0"
"123"	"108"	"167"	"58"	"2"	"233"	"17"	"2"	"5"	"6"	"2"	"8"	"5"	"3"	"5"	"513"	"0"	"14"	"527"	"0"
"124"	"109"	"48"	"68"	"8"	"279"	"14"	"3"	"3"	"4"	"1"	"0"	"0"	"0"	"5"	"433"	"0"	"2"	"435"	"0"
"125"	"110"	"61"	"239"	"4"	"40"	"16"	"1"	"1"	"0"	"2"	"3"	"5"	"1"	"6"	"379"	"0"	"10"	"389"	"0"
"126"	"111"	"179"	"128"	"10"	"29"	"21"	"2"	"6"	"2"	"5"	"3"	"3"	"9"	"19"	"416"	"0"	"19"	"435"	"0"
"127"	"112"	"44"	"195"	"9"	"25"	"13"	"4"	"3"	"4"	"2"	"4"	"1"	"2"	"22"	"328"	"0"	"14"	"342"	"0"
"128"	"113"	"10"	"340"	"6"	"16"	"6"	"0"	"2"	"2"	"0"	"2"	"1"	"5"	"4"	"394"	"0"	"8"	"402"	"0"
"129"	"114"	"2"	"182"	"2"	"44"	"5"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"1"	"242"	"0"	"1"	"243"	"0"
"130"	"115"	"91"	"114"	"9"	"163"	"21"	"3"	"10"	"8"	"3"	"9"	"11"	"3"	"20"	"465"	"0"	"23"	"488"	"0"
"131"	"116"	"150"	"31"	"4"	"194"	"30"	"1"	"8"	"5"	"3"	"7"	"5"	"6"	"3"	"447"	"0"	"9"	"456"	"0"
"132"	"117"	"240"	"55"	"13"	"95"	"33"	"4"	"3"	"5"	"4"	"7"	"7"	"8"	"12"	"486"	"0"	"29"	"515"	"0"
"133"	"118"	"121"	"442"	"15"	"37"	"64"	"3"	"1"	"5"	"3"	"7"	"4"	"9"	"20"	"731"	"0"	"30"	"761"	"0"
"134"	"119"	"171"	"269"	"6"	"147"	"45"	"2"	"3"	"2"	"2"	"5"	"5"	"3"	"12"	"672"	"0"	"8"	"680"	"0"
"135"	"120"	"152"	"133"	"7"	"103"	"55"	"4"	"11"	"7"	"3"	"19"	"5"	"5"	"10"	"514"	"0"	"23"	"537"	"0"
"136"	"121"	"84"	"202"	"4"	"70"	"27"	"2"	"1"	"2"	"0"	"3"	"2"	"1"	"10"	"408"	"0"	"7"	"415"	"0"
"137"	"122"	"44"	"38"	"1"	"86"	"7"	"0"	"1"	"1"	"1"	"2"	"1"	"2"	"18"	"202"	"0"	"7"	"209"	"0"
"138"	"123"	"34"	"128"	"2"	"77"	"9"	"2"	"1"	"1"	"1"	"4"	"0"	"2"	"3"	"264"	"0"	"4"	"268"	"0"
"139"	"124"	"198"	"254"	"6"	"8"	"21"	"0"	"1"	"3"	"1"	"1"	"2"	"1"	"9"	"505"	"0"	"5"	"510"	"0"
"140"	"125"	"64"	"64"	"11"	"102"	"32"	"3"	"7"	"3"	"2"	"1"	"2"	"0"	"4"	"295"	"0"	"1"	"296"	"0"
"141"	"126"	"94"	"77"	"3"	"68"	"24"	"4"	"5"	"11"	"0"	"8"	"2"	"4"	"3"	"303"	"0"	"8"	"311"	"0"
"142"	"127"	"21"	"95"	"3"	"145"	"15"	"3"	"7"	"2"	"0"	"3"	"3"	"0"	"4"	"301"	"0"	"7"	"308"	"0"
"143"	"128"	"18"	"82"	"4"	"142"	"17"	"3"	"9"	"1"	"4"	"4"	"6"	"1"	"6"	"297"	"0"	"14"	"311"	"0"
"144"	"129"	"27"	"206"	"10"	"58"	"19"	"1"	"3"	"0"	"0"	"2"	"0"	"3"	"5"	"334"	"0"	"1"	"335"	"0"
"145"	"129A"	"30"	"346"	"9"	"99"	"15"	"4"	"6"	"2"	"3"	"5"	"5"	"1"	"4"	"529"	"0"	"2"	"531"	"0"
"146"	"130"	"143"	"136"	"8"	"96"	"30"	"4"	"6"	"4"	"2"	"11"	"7"	"13"	"27"	"487"	"0"	"45"	"532"	"0"
"147"	"131"	"47"	"30"	"16"	"89"	"33"	"1"	"9"	"1"	"5"	"7"	"5"	"5"	"7"	"255"	"0"	"12"	"267"	"0"
"148"	"132"	"10"	"259"	"2"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	"0"	"0"	"279"	"0"
"149"	"133"	"161"	"179"	"37"	"174"	"25"	"4"	"10"	"4"	"2"	"4"	"7"	"7"	"23"	"637"	"0"	"37"	"674"	"0"
"150"	"134"	"3"	"307"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"317"	"0"	"0"	"317"	"0"
"151"	"135"	"45"	"127"	"30"	"61"	"13"	"2"	"7"	"8"	"3"	"3"	"8"	"12"	"10"	"329"	"0"	"27"	"356"	"0"
"152"	"136"	"37"	"205"	"17"	"151"	"20"	"3"	"11"	"1"	"3"	"3"	"12"	"5"	"16"	"484"	"0"	"15"	"499"	"0"
"153"	"137"	"91"	"209"	"15"	"148"	"37"	"5"	"4"	"10"	"12"	"14"	"3"	"7"	"11"	"566"	"0"	"29"	"595"	"0"
"154"	"138"	"13"	"107"	"4"	"81"	"5"	"4"	"1"	"0"	"0"	"3"	"1"	"3"	"7"	"229"	"0"	"2"	"231"	"0"
"155"	"139"	"56"	"120"	"6"	"70"	"9"	"1"	"7"	"5"	"4"	"6"	"3"	"6"	"9"	"302"	"0"	"12"	"314"	"0"
"156"	"140"	"17"	"62"	"79"	"407"	"26"	"1"	"10"	"6"	"3"	"8"	"4"	"10"	"10"	"643"	"0"	"17"	"660"	"0"
"157"	"141"	"189"	"223"	"12"	"32"	"9"	"4"	"0"	"1"	"0"	"4"	"5"	"2"	"12"	"493"	"0"	"19"	"512"	"0"
"158"	"142"	"71"	"21"	"1"	"4"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"105"	"0"	"1"	"106"	"0"
"159"	"143"	"46"	"115"	"11"	"324"	"21"	"3"	"10"	"3"	"5"	"9"	"4"	"10"	"24"	"585"	"0"	"20"	"605"	"0"
"160"	"144"	"186"	"222"	"20"	"273"	"32"	"11"	"9"	"10"	"2"	"8"	"8"	"11"	"21"	"813"	"0"	"17"	"830"	"0"
"161"	"145"	"104"	"238"	"47"	"126"	"50"	"10"	"7"	"13"	"5"	"16"	"7"	"14"	"23"	"660"	"0"	"38"	"698"	"0"
"162"	"146"	"58"	"95"	"10"	"131"	"29"	"6"	"5"	"8"	"7"	"6"	"7"	"8"	"16"	"386"	"0"	"26"	"412"	"0"
"163"	"147"	"244"	"37"	"6"	"174"	"39"	"6"	"14"	"2"	"4"	"8"	"7"	"5"	"10"	"556"	"0"	"16"	"572"	"0"
"164"	"148"	"57"	"136"	"8"	"165"	"34"	"5"	"8"	"3"	"7"	"13"	"5"	"8"	"24"	"473"	"0"	"23"	"496"	"0"
"165"	"149"	"80"	"224"	"17"	"119"	"26"	"6"	"6"	"6"	"4"	"1"	"7"	"4"	"16"	"516"	"0"	"11"	"527"	"0"
"166"	"150"	"130"	"198"	"10"	"78"	"58"	"2"	"12"	"7"	"7"	"16"	"13"	"10"	"14"	"555"	"0"	"48"	"603"	"0"
"167"	"151"	"108"	"86"	"7"	"87"	"38"	"0"	"2"	"5"	"1"	"3"	"3"	"0"	"3"	"343"	"0"	"17"	"360"	"0"
"168"	"152"	"91"	"195"	"7"	"35"	"4"	"1"	"0"	"4"	"2"	"1"	"3"	"0"	"5"	"348"	"0"	"5"	"353"	"0"
"169"	"153"	"72"	"118"	"6"	"10"	"7"	"4"	"1"	"4"	"5"	"3"	"3"	"0"	"5"	"238"	"0"	"6"	"244"	"0"
"170"	"154"	"249"	"82"	"13"	"86"	"65"	"9"	"5"	"8"	"7"	"10"	"5"	"7"	"13"	"559"	"0"	"20"	"579"	"0"
"171"	"155"	"99"	"109"	"5"	"130"	"15"	"1"	"2"	"4"	"2"	"4"	"1"	"3"	"3"	"378"	"0"	"6"	"384"	"0"
"172"	"156"	"72"	"274"	"10"	"47"	"10"	"4"	"4"	"6"	"1"	"4"	"5"	"8"	"11"	"456"	"0"	"24"	"480"	"0"
