"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"27"	"13"	"368"	"4"	"90"	"94"	"4"	"1"	"9"	"2"	"5"	"4"	"581"	"0"	"15"	"596"	"0"
"28"	"14"	"336"	"6"	"73"	"218"	"3"	"8"	"12"	"14"	"10"	"7"	"687"	"0"	"26"	"713"	"0"
"29"	"15"	"187"	"99"	"56"	"153"	"3"	"7"	"15"	"6"	"14"	"6"	"546"	"0"	"8"	"554"	"0"
"30"	"16"	"339"	"12"	"62"	"64"	"1"	"5"	"6"	"7"	"8"	"7"	"511"	"0"	"9"	"520"	"0"
"31"	"17"	"328"	"6"	"135"	"27"	"1"	"4"	"9"	"0"	"4"	"3"	"517"	"0"	"4"	"521"	"0"
"32"	"18"	"224"	"9"	"89"	"90"	"2"	"1"	"4"	"7"	"10"	"3"	"439"	"0"	"3"	"442"	"0"
"33"	"18A"	"82"	"6"	"136"	"151"	"1"	"3"	"3"	"4"	"5"	"2"	"393"	"0"	"2"	"395"	"0"
"34"	"19"	"239"	"3"	"162"	"14"	"1"	"1"	"1"	"3"	"6"	"1"	"431"	"0"	"8"	"439"	"0"
"35"	"20"	"126"	"2"	"114"	"18"	"0"	"0"	"0"	"1"	"6"	"4"	"271"	"0"	"2"	"273"	"0"
"36"	"21"	"343"	"5"	"58"	"85"	"1"	"2"	"5"	"3"	"2"	"2"	"506"	"0"	"8"	"514"	"0"
"37"	"22"	"314"	"5"	"74"	"49"	"0"	"0"	"6"	"3"	"6"	"2"	"459"	"0"	"21"	"480"	"0"
"38"	"23"	"289"	"3"	"115"	"33"	"2"	"1"	"11"	"6"	"3"	"5"	"468"	"0"	"24"	"492"	"0"
"39"	"24"	"239"	"4"	"175"	"19"	"0"	"2"	"1"	"4"	"3"	"6"	"453"	"0"	"5"	"458"	"0"
"40"	"25"	"124"	"0"	"108"	"72"	"1"	"2"	"1"	"0"	"2"	"0"	"310"	"0"	"2"	"312"	"0"
"41"	"26"	"280"	"11"	"165"	"101"	"1"	"4"	"8"	"6"	"12"	"4"	"592"	"0"	"31"	"623"	"0"
"42"	"27"	"160"	"0"	"130"	"32"	"2"	"1"	"3"	"0"	"8"	"2"	"338"	"0"	"3"	"341"	"0"
"43"	"28"	"131"	"49"	"91"	"221"	"2"	"8"	"10"	"6"	"9"	"10"	"537"	"0"	"3"	"540"	"0"
"44"	"29"	"303"	"4"	"74"	"155"	"4"	"7"	"23"	"10"	"7"	"7"	"594"	"0"	"28"	"622"	"0"
"45"	"30"	"63"	"1"	"138"	"117"	"6"	"3"	"2"	"6"	"7"	"1"	"344"	"0"	"6"	"350"	"0"
"46"	"31"	"243"	"2"	"87"	"58"	"0"	"3"	"7"	"4"	"1"	"2"	"407"	"0"	"15"	"422"	"0"
"47"	"32"	"46"	"2"	"26"	"198"	"12"	"7"	"8"	"16"	"9"	"7"	"331"	"0"	"7"	"338"	"0"
"48"	"33"	"214"	"4"	"31"	"93"	"3"	"4"	"7"	"6"	"4"	"4"	"370"	"0"	"10"	"380"	"0"
"49"	"34"	"128"	"8"	"60"	"56"	"0"	"2"	"1"	"5"	"5"	"4"	"269"	"0"	"17"	"286"	"0"
"50"	"35"	"246"	"1"	"83"	"91"	"1"	"0"	"0"	"4"	"4"	"0"	"430"	"0"	"5"	"435"	"0"
"51"	"36"	"198"	"2"	"144"	"76"	"2"	"1"	"6"	"4"	"9"	"7"	"449"	"0"	"6"	"455"	"0"
"52"	"37"	"277"	"8"	"123"	"58"	"3"	"1"	"9"	"5"	"4"	"3"	"491"	"0"	"2"	"493"	"0"
"53"	"38"	"218"	"2"	"217"	"48"	"2"	"2"	"4"	"6"	"4"	"1"	"504"	"0"	"21"	"525"	"0"
"54"	"39"	"224"	"2"	"100"	"110"	"1"	"3"	"2"	"3"	"1"	"4"	"450"	"0"	"4"	"454"	"0"
"55"	"40"	"61"	"8"	"177"	"132"	"1"	"1"	"2"	"12"	"7"	"4"	"405"	"0"	"14"	"419"	"0"
"56"	"41"	"231"	"5"	"175"	"212"	"3"	"4"	"8"	"7"	"6"	"2"	"653"	"0"	"7"	"660"	"0"
"57"	"42"	"55"	"2"	"387"	"67"	"4"	"4"	"7"	"4"	"7"	"2"	"539"	"0"	"10"	"549"	"0"
"58"	"43"	"227"	"11"	"161"	"231"	"9"	"6"	"10"	"14"	"14"	"9"	"692"	"0"	"25"	"717"	"0"
"59"	"44"	"198"	"2"	"138"	"26"	"2"	"2"	"0"	"7"	"8"	"7"	"390"	"0"	"6"	"396"	"0"
"60"	"44A"	"190"	"6"	"187"	"36"	"0"	"1"	"3"	"2"	"3"	"2"	"430"	"0"	"10"	"440"	"0"
"61"	"45"	"50"	"4"	"179"	"117"	"0"	"3"	"5"	"7"	"7"	"4"	"376"	"0"	"11"	"387"	"0"
"62"	"46"	"84"	"1"	"167"	"52"	"1"	"2"	"3"	"6"	"2"	"5"	"323"	"0"	"3"	"326"	"0"
"63"	"47"	"54"	"11"	"58"	"235"	"4"	"4"	"6"	"8"	"6"	"0"	"386"	"0"	"6"	"392"	"0"
"64"	"47A"	"64"	"12"	"139"	"164"	"5"	"2"	"6"	"4"	"11"	"4"	"411"	"0"	"13"	"424"	"0"
"65"	"48"	"136"	"10"	"27"	"245"	"4"	"2"	"8"	"19"	"14"	"5"	"470"	"0"	"13"	"483"	"0"
"66"	"49"	"152"	"6"	"193"	"330"	"5"	"10"	"7"	"23"	"19"	"7"	"752"	"0"	"19"	"771"	"0"
"67"	"50"	"190"	"8"	"58"	"180"	"3"	"8"	"8"	"21"	"11"	"8"	"495"	"0"	"36"	"531"	"0"
"68"	"51"	"273"	"6"	"136"	"119"	"8"	"9"	"8"	"11"	"21"	"11"	"602"	"0"	"17"	"619"	"0"
"69"	"52"	"230"	"12"	"226"	"201"	"8"	"9"	"8"	"15"	"22"	"16"	"747"	"0"	"31"	"778"	"0"
"70"	"53"	"345"	"11"	"150"	"98"	"4"	"7"	"14"	"9"	"49"	"6"	"693"	"0"	"29"	"722"	"0"
"71"	"54"	"143"	"11"	"85"	"186"	"2"	"6"	"11"	"6"	"17"	"4"	"471"	"0"	"13"	"484"	"0"
"72"	"54A"	"136"	"10"	"114"	"117"	"6"	"2"	"4"	"4"	"12"	"5"	"410"	"0"	"12"	"422"	"0"
"73"	"55"	"79"	"3"	"12"	"307"	"2"	"2"	"3"	"6"	"6"	"3"	"423"	"0"	"7"	"430"	"0"
"74"	"56"	"271"	"10"	"228"	"79"	"1"	"2"	"6"	"0"	"5"	"1"	"603"	"0"	"9"	"612"	"0"
"75"	"57"	"188"	"3"	"96"	"127"	"1"	"0"	"3"	"2"	"5"	"1"	"426"	"0"	"5"	"431"	"0"
"76"	"58"	"173"	"1"	"19"	"68"	"1"	"0"	"4"	"3"	"3"	"6"	"278"	"0"	"2"	"280"	"0"
"77"	"59"	"204"	"10"	"285"	"131"	"1"	"6"	"17"	"11"	"20"	"9"	"694"	"0"	"27"	"721"	"0"
"78"	"60"	"358"	"8"	"49"	"122"	"4"	"2"	"5"	"2"	"6"	"4"	"560"	"0"	"12"	"572"	"0"
"79"	"61"	"216"	"8"	"20"	"91"	"0"	"2"	"4"	"2"	"5"	"4"	"352"	"0"	"11"	"363"	"0"
"80"	"62"	"144"	"9"	"327"	"68"	"3"	"3"	"5"	"5"	"11"	"4"	"579"	"0"	"12"	"591"	"0"
"81"	"63"	"132"	"2"	"85"	"26"	"1"	"2"	"5"	"3"	"13"	"2"	"271"	"0"	"12"	"283"	"0"
"82"	"64"	"235"	"4"	"39"	"149"	"4"	"1"	"8"	"4"	"5"	"5"	"454"	"0"	"8"	"462"	"0"
"83"	"65"	"145"	"3"	"176"	"74"	"2"	"0"	"2"	"5"	"4"	"4"	"415"	"0"	"7"	"422"	"0"
"84"	"66"	"107"	"1"	"298"	"51"	"3"	"3"	"8"	"1"	"9"	"2"	"483"	"0"	"12"	"495"	"0"
"85"	"67"	"110"	"3"	"522"	"94"	"4"	"2"	"2"	"6"	"8"	"3"	"754"	"0"	"7"	"761"	"0"
"86"	"68"	"263"	"2"	"82"	"167"	"1"	"11"	"7"	"12"	"18"	"8"	"571"	"0"	"35"	"606"	"0"
"87"	"69"	"184"	"9"	"143"	"313"	"7"	"6"	"7"	"13"	"23"	"9"	"714"	"0"	"24"	"738"	"0"
"88"	"70"	"154"	"1"	"109"	"111"	"4"	"1"	"6"	"3"	"9"	"2"	"400"	"0"	"2"	"402"	"0"
"89"	"71"	"79"	"4"	"330"	"159"	"3"	"4"	"8"	"6"	"10"	"1"	"604"	"0"	"6"	"610"	"0"
"90"	"72"	"120"	"5"	"282"	"60"	"1"	"1"	"1"	"0"	"4"	"3"	"477"	"0"	"5"	"482"	"0"
"91"	"73"	"129"	"3"	"126"	"326"	"8"	"5"	"5"	"22"	"16"	"10"	"650"	"0"	"18"	"668"	"0"
"92"	"74"	"127"	"2"	"237"	"176"	"1"	"1"	"2"	"13"	"11"	"3"	"573"	"0"	"19"	"592"	"0"
"93"	"75"	"78"	"1"	"115"	"181"	"1"	"1"	"2"	"8"	"3"	"2"	"392"	"0"	"6"	"398"	"0"
"94"	"76"	"163"	"7"	"77"	"381"	"4"	"4"	"6"	"17"	"16"	"7"	"682"	"0"	"23"	"705"	"0"
"95"	"77"	"244"	"5"	"91"	"183"	"3"	"8"	"11"	"18"	"17"	"8"	"588"	"0"	"34"	"622"	"0"
"96"	"78"	"205"	"2"	"71"	"172"	"1"	"2"	"7"	"4"	"5"	"5"	"474"	"0"	"16"	"490"	"0"
"97"	"79"	"195"	"4"	"116"	"165"	"7"	"5"	"9"	"6"	"1"	"2"	"510"	"0"	"7"	"517"	"0"
"98"	"79A"	"219"	"4"	"78"	"143"	"3"	"7"	"2"	"11"	"4"	"1"	"472"	"0"	"8"	"480"	"0"
"99"	"80"	"261"	"7"	"76"	"230"	"8"	"8"	"8"	"18"	"5"	"10"	"631"	"0"	"24"	"655"	"0"
"100"	"81"	"230"	"4"	"95"	"184"	"1"	"3"	"6"	"16"	"11"	"6"	"556"	"0"	"10"	"566"	"0"
"101"	"82"	"227"	"3"	"42"	"127"	"1"	"3"	"3"	"5"	"15"	"1"	"427"	"0"	"8"	"435"	"0"
"102"	"82A"	"131"	"1"	"46"	"167"	"1"	"2"	"5"	"3"	"6"	"0"	"362"	"0"	"5"	"367"	"0"
"103"	"83"	"116"	"2"	"248"	"40"	"1"	"1"	"1"	"1"	"3"	"3"	"416"	"0"	"5"	"421"	"0"
"104"	"84"	"85"	"19"	"126"	"247"	"5"	"6"	"10"	"17"	"21"	"11"	"547"	"0"	"15"	"562"	"0"
"105"	"85"	"49"	"1"	"111"	"73"	"2"	"1"	"1"	"13"	"3"	"4"	"258"	"0"	"10"	"268"	"0"
"106"	"86"	"225"	"3"	"20"	"269"	"3"	"4"	"3"	"13"	"18"	"5"	"563"	"0"	"15"	"578"	"0"
"107"	"87"	"72"	"9"	"128"	"227"	"1"	"9"	"1"	"3"	"5"	"1"	"456"	"0"	"4"	"460"	"0"
"108"	"88"	"268"	"7"	"163"	"248"	"6"	"2"	"3"	"5"	"6"	"3"	"711"	"0"	"6"	"717"	"0"
"109"	"89"	"178"	"5"	"242"	"54"	"0"	"1"	"12"	"1"	"3"	"1"	"497"	"0"	"9"	"506"	"0"
"110"	"90"	"131"	"5"	"110"	"410"	"11"	"8"	"11"	"11"	"19"	"9"	"725"	"0"	"17"	"742"	"0"
"111"	"91"	"32"	"1"	"13"	"207"	"3"	"3"	"1"	"7"	"8"	"1"	"276"	"0"	"1"	"277"	"0"
"112"	"92"	"173"	"7"	"206"	"124"	"2"	"2"	"9"	"11"	"11"	"6"	"551"	"0"	"19"	"570"	"0"
"113"	"93"	"105"	"3"	"224"	"76"	"3"	"3"	"7"	"8"	"9"	"1"	"439"	"0"	"13"	"452"	"0"
"114"	"94"	"88"	"6"	"51"	"47"	"0"	"3"	"1"	"2"	"4"	"0"	"202"	"0"	"6"	"208"	"0"
"115"	"95"	"255"	"31"	"173"	"211"	"1"	"11"	"7"	"15"	"21"	"12"	"737"	"0"	"15"	"752"	"0"
"116"	"96"	"113"	"4"	"195"	"151"	"1"	"2"	"3"	"4"	"2"	"1"	"476"	"0"	"3"	"479"	"0"
"117"	"97"	"249"	"4"	"209"	"195"	"2"	"6"	"10"	"23"	"16"	"9"	"723"	"0"	"25"	"748"	"0"
"118"	"98"	"137"	"1"	"31"	"121"	"3"	"2"	"1"	"7"	"3"	"3"	"309"	"0"	"7"	"316"	"0"
"119"	"99"	"346"	"11"	"115"	"241"	"7"	"13"	"27"	"21"	"16"	"8"	"805"	"0"	"22"	"827"	"0"
"120"	"100"	"242"	"12"	"235"	"315"	"6"	"7"	"21"	"30"	"15"	"5"	"888"	"0"	"25"	"913"	"0"
"121"	"101"	"125"	"9"	"206"	"148"	"8"	"9"	"5"	"5"	"5"	"0"	"520"	"0"	"5"	"525"	"0"
"122"	"102"	"130"	"2"	"263"	"39"	"2"	"3"	"0"	"0"	"5"	"7"	"451"	"0"	"12"	"463"	"0"
"123"	"103"	"83"	"5"	"153"	"102"	"2"	"2"	"4"	"3"	"2"	"1"	"357"	"0"	"2"	"359"	"0"
"124"	"104"	"191"	"6"	"58"	"87"	"5"	"4"	"4"	"7"	"5"	"3"	"370"	"0"	"19"	"389"	"0"
"125"	"105"	"142"	"3"	"145"	"176"	"3"	"1"	"4"	"9"	"7"	"3"	"493"	"0"	"11"	"504"	"0"
"126"	"106"	"184"	"2"	"227"	"41"	"3"	"4"	"5"	"0"	"6"	"2"	"474"	"0"	"6"	"480"	"0"
"127"	"106A"	"92"	"0"	"384"	"10"	"3"	"1"	"3"	"3"	"6"	"0"	"502"	"0"	"8"	"510"	"0"
"128"	"107"	"180"	"2"	"84"	"59"	"1"	"0"	"0"	"3"	"2"	"1"	"332"	"0"	"6"	"338"	"0"
"129"	"108"	"190"	"4"	"107"	"221"	"6"	"2"	"5"	"10"	"3"	"5"	"553"	"0"	"13"	"566"	"0"
"130"	"109"	"248"	"3"	"204"	"50"	"2"	"1"	"4"	"2"	"5"	"6"	"525"	"0"	"12"	"537"	"0"
"131"	"110"	"84"	"3"	"178"	"77"	"2"	"1"	"2"	"4"	"6"	"5"	"362"	"0"	"9"	"371"	"0"
"132"	"111"	"450"	"15"	"241"	"85"	"6"	"8"	"20"	"13"	"16"	"12"	"866"	"0"	"31"	"897"	"0"
"133"	"112"	"410"	"6"	"312"	"71"	"1"	"5"	"5"	"3"	"10"	"6"	"829"	"0"	"7"	"836"	"0"
"134"	"113"	"274"	"4"	"184"	"30"	"0"	"0"	"5"	"4"	"3"	"5"	"509"	"0"	"10"	"519"	"0"
"135"	"113A"	"206"	"1"	"148"	"19"	"2"	"7"	"5"	"1"	"5"	"4"	"398"	"0"	"3"	"401"	"0"
"136"	"114"	"331"	"6"	"329"	"22"	"2"	"1"	"1"	"3"	"14"	"1"	"710"	"0"	"14"	"724"	"0"
"137"	"115"	"291"	"6"	"364"	"26"	"3"	"1"	"9"	"6"	"16"	"9"	"731"	"0"	"20"	"751"	"0"
"138"	"116"	"155"	"5"	"228"	"90"	"3"	"3"	"10"	"8"	"13"	"4"	"519"	"0"	"23"	"542"	"0"
"139"	"117"	"220"	"1"	"111"	"28"	"0"	"3"	"1"	"0"	"1"	"1"	"366"	"0"	"5"	"371"	"0"
"140"	"118"	"225"	"7"	"144"	"56"	"1"	"5"	"9"	"3"	"12"	"5"	"467"	"0"	"14"	"481"	"0"
"141"	"119"	"191"	"3"	"102"	"43"	"3"	"3"	"9"	"2"	"4"	"2"	"362"	"0"	"12"	"374"	"0"
"142"	"120"	"176"	"1"	"179"	"103"	"1"	"2"	"3"	"3"	"8"	"2"	"478"	"0"	"7"	"485"	"0"
"143"	"121"	"314"	"8"	"185"	"163"	"3"	"2"	"4"	"4"	"11"	"3"	"697"	"0"	"6"	"703"	"0"
"144"	"122"	"94"	"8"	"488"	"34"	"2"	"4"	"1"	"5"	"10"	"13"	"659"	"0"	"22"	"681"	"0"
"145"	"123"	"283"	"8"	"201"	"38"	"2"	"1"	"1"	"8"	"14"	"2"	"558"	"0"	"22"	"580"	"0"
"146"	"124"	"350"	"5"	"70"	"40"	"3"	"0"	"2"	"2"	"3"	"7"	"482"	"0"	"4"	"486"	"0"
"147"	"124A"	"243"	"2"	"51"	"11"	"0"	"0"	"0"	"2"	"0"	"2"	"311"	"0"	"4"	"315"	"0"
"148"	"125"	"289"	"9"	"176"	"45"	"3"	"4"	"4"	"5"	"10"	"1"	"546"	"0"	"13"	"559"	"0"
"149"	"126"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"150"	"127"	"285"	"5"	"224"	"70"	"3"	"4"	"7"	"3"	"6"	"4"	"611"	"0"	"7"	"618"	"0"
"151"	"128"	"292"	"4"	"135"	"65"	"0"	"1"	"2"	"1"	"5"	"2"	"507"	"0"	"7"	"514"	"0"
"152"	"129"	"118"	"7"	"147"	"273"	"9"	"2"	"5"	"17"	"12"	"4"	"594"	"0"	"8"	"602"	"0"
"153"	"130"	"195"	"3"	"200"	"152"	"4"	"5"	"5"	"8"	"16"	"5"	"593"	"0"	"21"	"614"	"0"
"154"	"131"	"376"	"5"	"277"	"162"	"1"	"1"	"5"	"6"	"11"	"5"	"849"	"0"	"18"	"867"	"0"
"155"	"132"	"259"	"6"	"167"	"139"	"3"	"3"	"5"	"8"	"5"	"9"	"604"	"0"	"16"	"620"	"0"
"156"	"133"	"221"	"3"	"185"	"40"	"2"	"4"	"9"	"4"	"12"	"8"	"488"	"0"	"24"	"512"	"0"
"157"	"134"	"500"	"6"	"141"	"79"	"2"	"4"	"1"	"4"	"4"	"6"	"747"	"0"	"13"	"760"	"0"
"158"	"135"	"241"	"10"	"257"	"121"	"4"	"4"	"6"	"5"	"7"	"5"	"660"	"0"	"17"	"677"	"0"
"159"	"136"	"247"	"8"	"40"	"82"	"2"	"5"	"5"	"5"	"10"	"4"	"408"	"0"	"12"	"420"	"0"
"160"	"137"	"328"	"3"	"89"	"279"	"7"	"4"	"7"	"10"	"7"	"3"	"737"	"0"	"14"	"751"	"0"
"161"	"138"	"113"	"4"	"187"	"97"	"5"	"3"	"5"	"10"	"20"	"7"	"451"	"0"	"23"	"474"	"0"
"162"	"139"	"154"	"6"	"225"	"231"	"3"	"4"	"8"	"5"	"11"	"6"	"653"	"0"	"23"	"676"	"0"
"163"	"140"	"48"	"8"	"185"	"130"	"9"	"2"	"4"	"12"	"18"	"9"	"425"	"0"	"7"	"432"	"0"
"164"	"141"	"187"	"5"	"109"	"128"	"4"	"7"	"4"	"6"	"11"	"16"	"477"	"0"	"28"	"505"	"0"
"165"	"142"	"242"	"5"	"104"	"73"	"1"	"5"	"4"	"4"	"8"	"5"	"451"	"0"	"3"	"454"	"0"
"166"	"143"	"180"	"6"	"127"	"70"	"3"	"2"	"4"	"3"	"10"	"5"	"410"	"0"	"9"	"419"	"0"
"167"	"144"	"54"	"5"	"203"	"27"	"2"	"1"	"1"	"3"	"4"	"1"	"301"	"0"	"4"	"305"	"0"
"168"	"145"	"146"	"4"	"124"	"205"	"5"	"13"	"6"	"6"	"9"	"4"	"522"	"0"	"15"	"537"	"0"
"169"	"146"	"66"	"2"	"119"	"84"	"1"	"0"	"1"	"8"	"7"	"3"	"291"	"0"	"7"	"298"	"0"
"170"	"147"	"579"	"15"	"173"	"48"	"6"	"1"	"6"	"1"	"4"	"4"	"837"	"0"	"15"	"852"	"0"
"171"	"148"	"376"	"5"	"24"	"117"	"1"	"4"	"10"	"4"	"12"	"4"	"557"	"0"	"20"	"577"	"0"
"172"	"149"	"421"	"5"	"76"	"41"	"1"	"2"	"3"	"2"	"0"	"1"	"552"	"0"	"19"	"571"	"0"
"173"	"150"	"215"	"6"	"172"	"58"	"1"	"0"	"5"	"2"	"2"	"2"	"463"	"0"	"9"	"472"	"0"
"174"	"151"	"260"	"6"	"65"	"77"	"0"	"1"	"5"	"4"	"5"	"5"	"428"	"0"	"11"	"439"	"0"
"175"	"152"	"162"	"7"	"205"	"83"	"9"	"2"	"10"	"8"	"15"	"9"	"510"	"0"	"33"	"543"	"0"
"176"	"153"	"125"	"7"	"252"	"53"	"1"	"1"	"1"	"11"	"3"	"5"	"459"	"0"	"14"	"473"	"0"
"177"	"154"	"347"	"13"	"178"	"74"	"1"	"7"	"18"	"14"	"10"	"5"	"667"	"0"	"35"	"702"	"0"
"178"	"155"	"293"	"15"	"238"	"59"	"3"	"5"	"13"	"5"	"11"	"9"	"651"	"0"	"40"	"691"	"0"
"179"	"156"	"209"	"3"	"264"	"66"	"2"	"5"	"4"	"8"	"29"	"2"	"592"	"0"	"29"	"621"	"0"
"180"	"157"	"106"	"9"	"376"	"69"	"4"	"2"	"4"	"4"	"16"	"1"	"591"	"0"	"11"	"602"	"0"
"181"	"158"	"257"	"8"	"112"	"55"	"2"	"3"	"15"	"4"	"11"	"11"	"478"	"0"	"27"	"505"	"0"
"182"	"159"	"235"	"17"	"238"	"54"	"3"	"5"	"8"	"0"	"16"	"10"	"586"	"0"	"23"	"609"	"0"
"183"	"160"	"349"	"7"	"41"	"40"	"1"	"4"	"2"	"1"	"6"	"2"	"453"	"0"	"7"	"460"	"0"
"184"	"161"	"233"	"16"	"200"	"103"	"2"	"3"	"3"	"4"	"0"	"0"	"564"	"0"	"5"	"569"	"0"
"185"	"162"	"124"	"2"	"69"	"45"	"0"	"2"	"4"	"3"	"3"	"1"	"253"	"0"	"1"	"254"	"0"
"186"	"163"	"105"	"0"	"16"	"71"	"3"	"1"	"2"	"1"	"11"	"2"	"212"	"0"	"14"	"226"	"0"
"187"	"164"	"197"	"6"	"162"	"302"	"7"	"5"	"10"	"10"	"13"	"4"	"716"	"0"	"21"	"737"	"0"
"188"	"165"	"150"	"1"	"162"	"20"	"0"	"0"	"1"	"1"	"4"	"0"	"339"	"0"	"2"	"341"	"0"
"189"	"166"	"297"	"7"	"306"	"127"	"3"	"4"	"6"	"1"	"2"	"1"	"754"	"0"	"6"	"760"	"0"
"190"	"167"	"136"	"5"	"242"	"193"	"8"	"4"	"6"	"8"	"13"	"3"	"618"	"0"	"11"	"629"	"0"
"191"	"168"	"125"	"5"	"80"	"37"	"1"	"1"	"3"	"3"	"4"	"1"	"260"	"0"	"7"	"267"	"0"
"192"	"169"	"124"	"6"	"279"	"20"	"2"	"3"	"4"	"1"	"2"	"2"	"443"	"0"	"6"	"449"	"0"
"193"	"170"	"185"	"1"	"9"	"53"	"0"	"0"	"2"	"3"	"3"	"0"	"256"	"0"	"0"	"256"	"0"
"194"	"171"	"203"	"3"	"184"	"79"	"5"	"8"	"9"	"13"	"15"	"7"	"526"	"0"	"17"	"543"	"0"
"195"	"172"	"241"	"7"	"212"	"84"	"4"	"5"	"8"	"2"	"6"	"2"	"571"	"0"	"7"	"578"	"0"
"196"	"173"	"77"	"1"	"130"	"122"	"5"	"3"	"0"	"7"	"4"	"2"	"351"	"0"	"4"	"355"	"0"
"197"	"174"	"227"	"6"	"109"	"6"	"2"	"0"	"1"	"2"	"4"	"1"	"358"	"0"	"10"	"368"	"0"
"198"	"174A"	"176"	"4"	"176"	"10"	"1"	"3"	"12"	"5"	"4"	"5"	"396"	"0"	"12"	"408"	"0"
"199"	"175"	"459"	"16"	"133"	"86"	"4"	"2"	"12"	"8"	"9"	"13"	"742"	"0"	"42"	"784"	"0"
"200"	"176"	"248"	"7"	"171"	"21"	"3"	"1"	"22"	"3"	"4"	"3"	"483"	"0"	"11"	"494"	"0"
"201"	"177"	"204"	"3"	"168"	"19"	"0"	"2"	"8"	"7"	"5"	"1"	"417"	"0"	"11"	"428"	"0"
"202"	"178"	"274"	"11"	"282"	"51"	"4"	"6"	"6"	"4"	"7"	"2"	"647"	"0"	"18"	"665"	"0"
