"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"5"	"55"	"153"	"215"	"27"	"3"	"0"	"5"	"4"	"4"	"14"	"12"	"16"	"513"	"0"	"25"	"538"	"0"
"25"	"13"	"10"	"301"	"94"	"90"	"23"	"1"	"1"	"5"	"2"	"2"	"3"	"6"	"1"	"539"	"0"	"14"	"553"	"0"
"26"	"14"	"6"	"73"	"205"	"118"	"54"	"5"	"0"	"2"	"7"	"6"	"14"	"19"	"12"	"521"	"0"	"39"	"560"	"0"
"27"	"15"	"13"	"124"	"146"	"254"	"44"	"4"	"6"	"1"	"10"	"15"	"27"	"18"	"21"	"683"	"0"	"37"	"720"	"0"
"28"	"16"	"4"	"503"	"49"	"44"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"604"	"0"	"4"	"608"	"0"
"29"	"17"	"19"	"336"	"63"	"69"	"13"	"2"	"1"	"0"	"1"	"6"	"5"	"2"	"8"	"525"	"0"	"8"	"533"	"0"
"30"	"18"	"23"	"609"	"87"	"59"	"22"	"3"	"1"	"1"	"1"	"4"	"2"	"10"	"15"	"837"	"0"	"29"	"866"	"0"
"31"	"19"	"15"	"381"	"119"	"178"	"35"	"2"	"2"	"5"	"12"	"7"	"10"	"9"	"9"	"784"	"0"	"11"	"795"	"0"
"32"	"20"	"12"	"678"	"78"	"51"	"17"	"3"	"1"	"2"	"7"	"3"	"1"	"7"	"14"	"874"	"0"	"7"	"881"	"0"
"33"	"21"	"12"	"292"	"34"	"78"	"6"	"0"	"1"	"1"	"4"	"2"	"7"	"8"	"11"	"456"	"0"	"12"	"468"	"0"
"34"	"21A"	"7"	"291"	"28"	"62"	"11"	"2"	"2"	"1"	"4"	"1"	"6"	"7"	"8"	"430"	"0"	"13"	"443"	"0"
"35"	"22"	"8"	"202"	"12"	"163"	"6"	"3"	"0"	"1"	"0"	"3"	"3"	"4"	"2"	"407"	"0"	"8"	"415"	"0"
"36"	"23"	"20"	"119"	"81"	"280"	"26"	"4"	"8"	"6"	"5"	"10"	"14"	"14"	"12"	"599"	"0"	"31"	"630"	"0"
"37"	"24"	"5"	"2"	"71"	"326"	"22"	"5"	"0"	"1"	"0"	"2"	"9"	"4"	"9"	"456"	"0"	"3"	"459"	"0"
"38"	"25"	"7"	"103"	"103"	"101"	"24"	"4"	"3"	"4"	"2"	"5"	"5"	"13"	"4"	"378"	"0"	"16"	"394"	"0"
"39"	"26"	"14"	"121"	"174"	"210"	"68"	"3"	"3"	"4"	"7"	"6"	"13"	"13"	"16"	"652"	"0"	"25"	"677"	"0"
"40"	"27"	"13"	"5"	"99"	"210"	"17"	"2"	"1"	"4"	"3"	"4"	"10"	"4"	"2"	"374"	"0"	"3"	"377"	"0"
"41"	"28"	"17"	"87"	"171"	"92"	"20"	"5"	"2"	"6"	"4"	"7"	"9"	"7"	"4"	"431"	"0"	"7"	"438"	"0"
"42"	"29"	"7"	"216"	"161"	"68"	"17"	"3"	"2"	"2"	"4"	"1"	"4"	"8"	"6"	"499"	"0"	"6"	"505"	"0"
"43"	"29A"	"8"	"227"	"79"	"50"	"19"	"5"	"0"	"0"	"4"	"0"	"6"	"3"	"9"	"410"	"0"	"25"	"435"	"0"
"44"	"30"	"0"	"0"	"2"	"96"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"101"	"0"	"0"	"101"	"0"
"45"	"31"	"12"	"200"	"125"	"163"	"19"	"2"	"5"	"5"	"7"	"2"	"3"	"0"	"5"	"548"	"0"	"8"	"556"	"0"
"46"	"32"	"7"	"227"	"100"	"221"	"23"	"1"	"3"	"0"	"5"	"3"	"4"	"3"	"5"	"602"	"0"	"6"	"608"	"0"
"47"	"33"	"6"	"41"	"185"	"252"	"34"	"2"	"1"	"2"	"4"	"3"	"12"	"5"	"0"	"547"	"0"	"12"	"559"	"0"
"48"	"34"	"2"	"119"	"153"	"190"	"12"	"2"	"0"	"0"	"2"	"1"	"7"	"1"	"2"	"491"	"0"	"5"	"496"	"0"
"49"	"35"	"5"	"0"	"124"	"125"	"17"	"1"	"0"	"1"	"0"	"0"	"8"	"2"	"4"	"287"	"0"	"6"	"293"	"0"
"50"	"36"	"1"	"31"	"72"	"61"	"19"	"2"	"1"	"0"	"3"	"0"	"4"	"4"	"1"	"199"	"0"	"3"	"202"	"0"
"51"	"37"	"5"	"141"	"145"	"164"	"27"	"3"	"0"	"3"	"6"	"5"	"13"	"13"	"8"	"533"	"0"	"17"	"550"	"0"
"52"	"38"	"1"	"33"	"177"	"156"	"26"	"3"	"0"	"0"	"4"	"2"	"6"	"10"	"3"	"421"	"0"	"16"	"437"	"0"
"53"	"39"	"3"	"2"	"654"	"43"	"15"	"2"	"0"	"0"	"1"	"0"	"2"	"5"	"1"	"728"	"0"	"3"	"731"	"0"
"54"	"40"	"5"	"6"	"352"	"71"	"50"	"3"	"0"	"3"	"7"	"4"	"5"	"10"	"4"	"520"	"0"	"13"	"533"	"0"
"55"	"41"	"2"	"3"	"402"	"42"	"9"	"0"	"0"	"0"	"3"	"0"	"1"	"2"	"0"	"464"	"0"	"1"	"465"	"0"
"56"	"42"	"5"	"0"	"242"	"198"	"21"	"4"	"0"	"1"	"0"	"1"	"4"	"8"	"5"	"489"	"0"	"2"	"491"	"0"
"57"	"43"	"7"	"53"	"170"	"68"	"17"	"2"	"10"	"2"	"2"	"0"	"1"	"7"	"4"	"343"	"0"	"12"	"355"	"0"
"58"	"44"	"3"	"50"	"181"	"114"	"19"	"0"	"1"	"0"	"1"	"0"	"3"	"4"	"3"	"379"	"0"	"9"	"388"	"0"
"59"	"45"	"4"	"31"	"136"	"387"	"35"	"2"	"1"	"1"	"3"	"7"	"17"	"10"	"11"	"645"	"0"	"15"	"660"	"0"
"60"	"46"	"5"	"8"	"175"	"147"	"22"	"1"	"4"	"1"	"4"	"5"	"12"	"7"	"9"	"400"	"0"	"13"	"413"	"0"
"61"	"47"	"13"	"16"	"211"	"116"	"56"	"8"	"3"	"1"	"11"	"7"	"10"	"16"	"6"	"474"	"0"	"31"	"505"	"0"
"62"	"48"	"10"	"96"	"207"	"142"	"29"	"3"	"114"	"6"	"9"	"10"	"13"	"15"	"8"	"662"	"0"	"16"	"678"	"0"
"63"	"49"	"0"	"3"	"36"	"95"	"6"	"3"	"175"	"1"	"2"	"1"	"2"	"1"	"1"	"326"	"0"	"3"	"329"	"0"
"64"	"50"	"13"	"29"	"191"	"90"	"56"	"6"	"189"	"6"	"4"	"9"	"14"	"8"	"6"	"621"	"0"	"14"	"635"	"0"
"65"	"51"	"4"	"11"	"250"	"127"	"13"	"4"	"4"	"2"	"8"	"3"	"6"	"6"	"4"	"442"	"0"	"9"	"451"	"0"
"66"	"52"	"2"	"9"	"78"	"271"	"12"	"0"	"0"	"2"	"4"	"2"	"4"	"1"	"1"	"386"	"0"	"8"	"394"	"0"
"67"	"53"	"1"	"2"	"63"	"175"	"20"	"2"	"64"	"3"	"1"	"7"	"7"	"2"	"3"	"350"	"0"	"9"	"359"	"0"
"68"	"54"	"4"	"8"	"42"	"102"	"20"	"1"	"2"	"5"	"1"	"4"	"2"	"3"	"2"	"196"	"0"	"5"	"201"	"0"
"69"	"55"	"0"	"1"	"31"	"50"	"6"	"0"	"32"	"2"	"0"	"1"	"5"	"2"	"1"	"131"	"0"	"1"	"132"	"0"
"70"	"56"	"5"	"6"	"239"	"92"	"18"	"2"	"4"	"3"	"3"	"0"	"5"	"7"	"2"	"386"	"0"	"2"	"388"	"0"
"71"	"57"	"5"	"8"	"82"	"142"	"18"	"6"	"120"	"2"	"6"	"6"	"7"	"7"	"3"	"412"	"0"	"15"	"427"	"0"
"72"	"58"	"3"	"5"	"229"	"180"	"30"	"11"	"27"	"4"	"7"	"1"	"5"	"9"	"5"	"516"	"0"	"11"	"527"	"0"
"73"	"59"	"2"	"3"	"182"	"81"	"14"	"3"	"4"	"4"	"8"	"6"	"10"	"5"	"4"	"326"	"0"	"5"	"331"	"0"
"74"	"60"	"3"	"11"	"340"	"41"	"14"	"0"	"28"	"0"	"2"	"1"	"2"	"9"	"2"	"453"	"0"	"4"	"457"	"0"
"75"	"61"	"1"	"36"	"399"	"83"	"15"	"0"	"0"	"1"	"3"	"2"	"6"	"4"	"0"	"550"	"0"	"2"	"552"	"0"
"76"	"62"	"6"	"11"	"173"	"182"	"46"	"2"	"0"	"0"	"2"	"5"	"14"	"11"	"5"	"457"	"0"	"21"	"478"	"0"
"77"	"63"	"3"	"2"	"127"	"33"	"8"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"177"	"0"	"1"	"178"	"0"
"78"	"64"	"10"	"60"	"130"	"104"	"22"	"4"	"91"	"2"	"0"	"10"	"8"	"7"	"3"	"451"	"0"	"7"	"458"	"0"
"79"	"65"	"2"	"7"	"89"	"41"	"18"	"5"	"162"	"2"	"4"	"2"	"4"	"6"	"4"	"346"	"0"	"11"	"357"	"0"
"80"	"66"	"4"	"1"	"159"	"81"	"32"	"1"	"3"	"0"	"3"	"4"	"6"	"6"	"5"	"305"	"0"	"11"	"316"	"0"
"81"	"67"	"6"	"5"	"221"	"88"	"23"	"1"	"2"	"2"	"3"	"3"	"4"	"11"	"9"	"378"	"0"	"22"	"400"	"0"
"82"	"68"	"6"	"4"	"260"	"228"	"22"	"0"	"0"	"0"	"0"	"0"	"7"	"4"	"6"	"537"	"0"	"10"	"547"	"0"
"83"	"69"	"1"	"1"	"326"	"100"	"21"	"1"	"0"	"0"	"0"	"0"	"4"	"6"	"6"	"466"	"0"	"7"	"473"	"0"
"84"	"70"	"4"	"1"	"147"	"127"	"21"	"1"	"0"	"1"	"1"	"0"	"2"	"5"	"1"	"311"	"0"	"3"	"314"	"0"
"85"	"71"	"6"	"5"	"222"	"47"	"20"	"0"	"2"	"3"	"2"	"2"	"4"	"3"	"3"	"319"	"0"	"14"	"333"	"0"
"86"	"72"	"25"	"72"	"229"	"140"	"66"	"4"	"21"	"4"	"6"	"3"	"10"	"13"	"14"	"607"	"0"	"23"	"630"	"0"
"87"	"73"	"9"	"28"	"103"	"83"	"29"	"4"	"2"	"1"	"1"	"4"	"20"	"6"	"4"	"294"	"0"	"9"	"303"	"0"
"88"	"74"	"7"	"23"	"342"	"72"	"32"	"4"	"1"	"2"	"2"	"3"	"6"	"3"	"1"	"498"	"0"	"11"	"509"	"0"
"89"	"75"	"2"	"3"	"291"	"125"	"29"	"1"	"2"	"2"	"1"	"0"	"2"	"5"	"13"	"476"	"0"	"7"	"483"	"0"
"90"	"76"	"2"	"15"	"205"	"81"	"45"	"0"	"0"	"2"	"2"	"0"	"3"	"5"	"1"	"361"	"0"	"4"	"365"	"0"
"91"	"77"	"11"	"561"	"51"	"158"	"10"	"5"	"1"	"3"	"6"	"2"	"3"	"7"	"3"	"821"	"0"	"6"	"827"	"0"
"92"	"78"	"22"	"636"	"40"	"85"	"10"	"3"	"0"	"3"	"4"	"1"	"6"	"6"	"10"	"826"	"0"	"11"	"837"	"0"
"93"	"79"	"12"	"32"	"52"	"437"	"27"	"2"	"4"	"4"	"2"	"4"	"19"	"9"	"10"	"614"	"0"	"12"	"626"	"0"
"94"	"80"	"11"	"547"	"67"	"51"	"29"	"4"	"1"	"0"	"4"	"1"	"2"	"3"	"4"	"724"	"0"	"5"	"729"	"0"
"95"	"81"	"18"	"514"	"28"	"157"	"8"	"3"	"2"	"1"	"1"	"1"	"9"	"5"	"9"	"756"	"0"	"6"	"762"	"0"
"96"	"82"	"8"	"50"	"74"	"720"	"15"	"1"	"0"	"1"	"5"	"1"	"17"	"4"	"6"	"902"	"0"	"9"	"911"	"0"
"97"	"83"	"6"	"70"	"70"	"325"	"24"	"5"	"1"	"2"	"5"	"4"	"9"	"9"	"9"	"539"	"0"	"12"	"551"	"0"
"98"	"84"	"20"	"673"	"138"	"38"	"16"	"4"	"3"	"3"	"6"	"0"	"2"	"3"	"10"	"916"	"0"	"14"	"930"	"0"
"99"	"85"	"7"	"261"	"55"	"142"	"12"	"2"	"1"	"0"	"1"	"4"	"6"	"6"	"7"	"504"	"0"	"17"	"521"	"0"
"100"	"86"	"7"	"153"	"98"	"419"	"17"	"0"	"1"	"1"	"6"	"5"	"8"	"7"	"6"	"728"	"0"	"13"	"741"	"0"
"101"	"87"	"3"	"82"	"194"	"312"	"26"	"0"	"0"	"0"	"3"	"2"	"6"	"3"	"11"	"642"	"0"	"14"	"656"	"0"
"102"	"88"	"5"	"23"	"222"	"177"	"47"	"3"	"2"	"3"	"8"	"7"	"23"	"20"	"15"	"555"	"0"	"27"	"582"	"0"
"103"	"89"	"8"	"105"	"81"	"209"	"22"	"2"	"4"	"2"	"1"	"2"	"6"	"7"	"6"	"455"	"0"	"4"	"459"	"0"
"104"	"89A"	"8"	"96"	"103"	"236"	"20"	"6"	"0"	"0"	"0"	"2"	"12"	"5"	"10"	"498"	"0"	"8"	"506"	"0"
"105"	"90"	"9"	"18"	"133"	"286"	"23"	"0"	"12"	"6"	"6"	"8"	"6"	"6"	"5"	"518"	"0"	"17"	"535"	"0"
"106"	"91"	"8"	"11"	"161"	"381"	"44"	"7"	"2"	"4"	"8"	"15"	"10"	"16"	"13"	"680"	"0"	"20"	"700"	"0"
"107"	"92"	"11"	"129"	"136"	"274"	"14"	"1"	"1"	"1"	"3"	"3"	"3"	"5"	"4"	"585"	"0"	"0"	"585"	"0"
"108"	"92A"	"8"	"23"	"102"	"229"	"22"	"5"	"3"	"0"	"8"	"2"	"16"	"4"	"7"	"429"	"0"	"10"	"439"	"0"
"109"	"93"	"0"	"1"	"76"	"291"	"9"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"382"	"0"	"6"	"388"	"0"
"110"	"94"	"6"	"18"	"100"	"349"	"29"	"6"	"4"	"6"	"6"	"10"	"20"	"13"	"9"	"576"	"0"	"16"	"592"	"0"
"111"	"95"	"10"	"20"	"221"	"403"	"23"	"6"	"9"	"3"	"7"	"4"	"10"	"6"	"7"	"729"	"0"	"9"	"738"	"0"
"112"	"96"	"2"	"20"	"100"	"228"	"4"	"1"	"2"	"1"	"3"	"1"	"4"	"3"	"1"	"370"	"0"	"9"	"379"	"0"
"113"	"97"	"5"	"153"	"157"	"157"	"67"	"8"	"4"	"3"	"5"	"9"	"13"	"22"	"11"	"614"	"0"	"21"	"635"	"0"
"114"	"98"	"9"	"61"	"259"	"148"	"31"	"6"	"4"	"2"	"5"	"2"	"2"	"7"	"3"	"539"	"0"	"11"	"550"	"0"
"115"	"99"	"7"	"192"	"220"	"154"	"67"	"6"	"2"	"6"	"7"	"9"	"14"	"6"	"5"	"695"	"0"	"9"	"704"	"0"
"116"	"100"	"7"	"33"	"139"	"251"	"31"	"1"	"6"	"3"	"5"	"12"	"24"	"7"	"2"	"521"	"0"	"11"	"532"	"0"
"117"	"100A"	"2"	"86"	"95"	"185"	"17"	"2"	"0"	"2"	"0"	"2"	"3"	"2"	"1"	"397"	"0"	"4"	"401"	"0"
"118"	"101"	"7"	"78"	"88"	"508"	"25"	"3"	"2"	"1"	"7"	"6"	"18"	"4"	"9"	"756"	"0"	"16"	"772"	"0"
"119"	"102"	"15"	"44"	"258"	"526"	"31"	"3"	"3"	"4"	"3"	"1"	"11"	"6"	"2"	"907"	"0"	"12"	"919"	"0"
"120"	"103"	"8"	"7"	"404"	"501"	"32"	"2"	"1"	"4"	"5"	"3"	"17"	"7"	"8"	"999"	"0"	"16"	"1015"	"0"
"121"	"104"	"6"	"68"	"170"	"165"	"21"	"2"	"3"	"0"	"13"	"8"	"15"	"19"	"14"	"504"	"0"	"17"	"521"	"0"
"122"	"105"	"4"	"47"	"147"	"138"	"12"	"2"	"1"	"2"	"7"	"6"	"11"	"9"	"9"	"395"	"0"	"17"	"412"	"0"
"123"	"106"	"10"	"3"	"57"	"583"	"22"	"5"	"4"	"3"	"5"	"7"	"23"	"9"	"6"	"737"	"0"	"9"	"746"	"0"
"124"	"107"	"8"	"1"	"27"	"263"	"15"	"1"	"1"	"0"	"1"	"2"	"4"	"2"	"3"	"328"	"0"	"2"	"330"	"0"
"125"	"108"	"2"	"33"	"33"	"363"	"14"	"1"	"0"	"0"	"6"	"2"	"10"	"1"	"2"	"467"	"0"	"6"	"473"	"0"
"126"	"109"	"9"	"25"	"36"	"401"	"21"	"1"	"4"	"0"	"5"	"7"	"21"	"3"	"5"	"538"	"0"	"6"	"544"	"0"
"127"	"110"	"8"	"53"	"60"	"435"	"18"	"5"	"2"	"5"	"10"	"2"	"10"	"4"	"6"	"618"	"0"	"6"	"624"	"0"
"128"	"111"	"10"	"47"	"105"	"346"	"46"	"4"	"3"	"6"	"13"	"7"	"35"	"9"	"4"	"635"	"0"	"9"	"644"	"0"
"129"	"112"	"0"	"18"	"22"	"227"	"11"	"1"	"0"	"2"	"1"	"2"	"12"	"4"	"1"	"301"	"0"	"2"	"303"	"0"
"130"	"113"	"2"	"9"	"82"	"164"	"16"	"0"	"0"	"0"	"5"	"2"	"3"	"7"	"5"	"295"	"0"	"6"	"301"	"0"
"131"	"114"	"2"	"11"	"124"	"389"	"15"	"1"	"1"	"3"	"6"	"1"	"6"	"4"	"1"	"564"	"0"	"12"	"576"	"0"
"132"	"115"	"1"	"4"	"95"	"582"	"15"	"1"	"3"	"1"	"10"	"1"	"2"	"1"	"1"	"717"	"0"	"2"	"719"	"0"
"133"	"116"	"4"	"16"	"141"	"523"	"32"	"10"	"3"	"4"	"13"	"6"	"20"	"7"	"4"	"783"	"0"	"11"	"794"	"0"
"134"	"117"	"11"	"38"	"74"	"482"	"18"	"2"	"2"	"2"	"3"	"7"	"12"	"6"	"7"	"664"	"0"	"13"	"677"	"0"
"135"	"118"	"9"	"38"	"160"	"478"	"29"	"3"	"2"	"0"	"28"	"5"	"11"	"17"	"2"	"782"	"0"	"11"	"793"	"0"
"136"	"119"	"9"	"97"	"88"	"372"	"21"	"1"	"1"	"2"	"15"	"5"	"16"	"9"	"12"	"648"	"0"	"15"	"663"	"0"
"137"	"120"	"0"	"2"	"11"	"93"	"0"	"0"	"0"	"0"	"3"	"1"	"2"	"2"	"4"	"118"	"0"	"2"	"120"	"0"
"138"	"121"	"3"	"4"	"153"	"561"	"21"	"0"	"0"	"1"	"30"	"1"	"8"	"5"	"7"	"794"	"0"	"6"	"800"	"0"
"139"	"122"	"2"	"9"	"41"	"585"	"12"	"2"	"1"	"1"	"7"	"0"	"4"	"2"	"1"	"667"	"0"	"4"	"671"	"0"
"140"	"123"	"7"	"12"	"45"	"757"	"16"	"1"	"0"	"1"	"3"	"3"	"17"	"3"	"2"	"867"	"0"	"8"	"875"	"0"
"141"	"124"	"3"	"49"	"132"	"347"	"32"	"4"	"0"	"5"	"11"	"4"	"5"	"4"	"5"	"601"	"0"	"14"	"615"	"0"
"142"	"125"	"1"	"15"	"66"	"231"	"16"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"5"	"338"	"0"	"6"	"344"	"0"
"143"	"126"	"15"	"67"	"108"	"289"	"25"	"3"	"7"	"7"	"9"	"4"	"9"	"11"	"9"	"563"	"0"	"9"	"572"	"0"
"144"	"127"	"12"	"55"	"133"	"524"	"35"	"2"	"1"	"3"	"5"	"8"	"13"	"20"	"6"	"817"	"0"	"15"	"832"	"0"
"145"	"128"	"6"	"56"	"95"	"252"	"31"	"2"	"2"	"3"	"12"	"5"	"10"	"5"	"5"	"484"	"0"	"17"	"501"	"0"
"146"	"129"	"3"	"43"	"59"	"446"	"30"	"3"	"4"	"3"	"8"	"6"	"16"	"9"	"9"	"639"	"0"	"15"	"654"	"0"
"147"	"130"	"3"	"1"	"12"	"586"	"6"	"0"	"1"	"0"	"2"	"0"	"1"	"3"	"10"	"625"	"0"	"2"	"627"	"0"
"148"	"131"	"3"	"6"	"20"	"600"	"12"	"1"	"0"	"0"	"2"	"0"	"9"	"4"	"5"	"662"	"0"	"9"	"671"	"0"
"149"	"132"	"0"	"18"	"50"	"303"	"21"	"0"	"0"	"1"	"8"	"1"	"5"	"5"	"7"	"419"	"0"	"7"	"426"	"0"
"150"	"133"	"2"	"4"	"14"	"369"	"7"	"0"	"0"	"0"	"2"	"1"	"2"	"2"	"1"	"404"	"0"	"3"	"407"	"0"
"151"	"134"	"4"	"29"	"31"	"536"	"9"	"0"	"0"	"1"	"5"	"3"	"8"	"10"	"8"	"644"	"0"	"8"	"652"	"0"
"152"	"135"	"3"	"23"	"79"	"644"	"37"	"4"	"6"	"6"	"3"	"3"	"27"	"10"	"16"	"861"	"0"	"19"	"880"	"0"
"153"	"136"	"5"	"83"	"25"	"516"	"19"	"1"	"1"	"0"	"5"	"6"	"21"	"3"	"12"	"697"	"0"	"19"	"716"	"0"
"154"	"137"	"3"	"14"	"22"	"430"	"9"	"0"	"0"	"0"	"3"	"2"	"5"	"6"	"5"	"499"	"0"	"6"	"505"	"0"
"155"	"138"	"0"	"11"	"28"	"686"	"11"	"0"	"0"	"0"	"6"	"2"	"11"	"5"	"3"	"763"	"0"	"3"	"766"	"0"
"156"	"139"	"2"	"8"	"67"	"424"	"12"	"1"	"0"	"2"	"7"	"1"	"1"	"1"	"0"	"526"	"0"	"4"	"530"	"0"
"157"	"140"	"6"	"2"	"56"	"403"	"24"	"0"	"0"	"0"	"7"	"5"	"21"	"7"	"9"	"540"	"0"	"8"	"548"	"0"
"158"	"141"	"9"	"52"	"78"	"439"	"28"	"5"	"1"	"2"	"13"	"7"	"37"	"11"	"13"	"695"	"0"	"20"	"715"	"0"
"159"	"142"	"2"	"65"	"36"	"354"	"8"	"2"	"0"	"0"	"2"	"0"	"5"	"6"	"3"	"483"	"0"	"11"	"494"	"0"
"160"	"143"	"2"	"24"	"14"	"339"	"9"	"0"	"0"	"1"	"3"	"2"	"8"	"7"	"8"	"417"	"0"	"4"	"421"	"0"
"161"	"144"	"8"	"30"	"94"	"526"	"30"	"2"	"5"	"6"	"12"	"6"	"29"	"4"	"6"	"758"	"0"	"19"	"777"	"0"
"162"	"145"	"11"	"30"	"115"	"482"	"25"	"3"	"0"	"2"	"13"	"3"	"25"	"11"	"10"	"730"	"0"	"12"	"742"	"0"
"163"	"146"	"0"	"9"	"18"	"207"	"4"	"0"	"2"	"1"	"2"	"6"	"11"	"3"	"5"	"268"	"0"	"5"	"273"	"0"
"164"	"147"	"4"	"38"	"163"	"528"	"62"	"1"	"2"	"3"	"17"	"2"	"12"	"6"	"6"	"844"	"0"	"14"	"858"	"0"
"165"	"148"	"2"	"66"	"111"	"439"	"21"	"1"	"3"	"1"	"9"	"0"	"2"	"8"	"4"	"667"	"0"	"4"	"671"	"0"
"166"	"149"	"1"	"93"	"238"	"292"	"36"	"4"	"8"	"1"	"14"	"5"	"5"	"7"	"2"	"706"	"0"	"10"	"716"	"0"
"167"	"150"	"5"	"61"	"117"	"183"	"39"	"4"	"5"	"2"	"13"	"2"	"4"	"8"	"7"	"450"	"0"	"20"	"470"	"0"
"168"	"151"	"10"	"53"	"331"	"327"	"83"	"5"	"18"	"9"	"4"	"5"	"9"	"20"	"10"	"884"	"0"	"34"	"918"	"0"
"169"	"152"	"8"	"55"	"152"	"362"	"68"	"5"	"5"	"3"	"8"	"10"	"12"	"12"	"11"	"711"	"0"	"17"	"728"	"0"
"170"	"153"	"6"	"2"	"45"	"262"	"24"	"0"	"1"	"1"	"9"	"3"	"8"	"5"	"2"	"368"	"0"	"5"	"373"	"0"
"171"	"154"	"0"	"5"	"12"	"313"	"13"	"0"	"1"	"0"	"0"	"3"	"1"	"1"	"2"	"351"	"0"	"1"	"352"	"0"
"172"	"155"	"11"	"53"	"113"	"436"	"27"	"6"	"29"	"2"	"15"	"4"	"9"	"4"	"5"	"714"	"0"	"4"	"718"	"0"
