"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"12"	"4"	"115"	"112"	"91"	"6"	"1"	"4"	"5"	"2"	"3"	"3"	"3"	"349"	"0"	"5"	"354"	"0"
"26"	"13"	"13"	"67"	"118"	"378"	"5"	"1"	"6"	"11"	"4"	"3"	"5"	"10"	"621"	"0"	"15"	"636"	"0"
"27"	"14"	"24"	"54"	"37"	"442"	"12"	"4"	"1"	"13"	"1"	"0"	"2"	"3"	"593"	"0"	"4"	"597"	"0"
"28"	"15"	"16"	"287"	"64"	"155"	"7"	"2"	"6"	"8"	"3"	"6"	"10"	"12"	"576"	"0"	"35"	"611"	"0"
"29"	"16"	"15"	"54"	"134"	"304"	"3"	"0"	"1"	"4"	"2"	"5"	"1"	"0"	"523"	"0"	"9"	"532"	"0"
"30"	"17"	"14"	"94"	"45"	"214"	"6"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"383"	"0"	"6"	"389"	"0"
"31"	"18"	"23"	"10"	"52"	"315"	"13"	"11"	"6"	"7"	"3"	"1"	"1"	"2"	"444"	"0"	"7"	"451"	"0"
"32"	"19"	"22"	"27"	"45"	"273"	"15"	"3"	"7"	"17"	"4"	"24"	"12"	"17"	"466"	"0"	"43"	"509"	"0"
"33"	"20"	"3"	"10"	"241"	"80"	"1"	"2"	"1"	"4"	"0"	"1"	"6"	"3"	"352"	"0"	"10"	"362"	"0"
"34"	"21"	"3"	"24"	"280"	"100"	"2"	"4"	"2"	"4"	"2"	"4"	"4"	"3"	"432"	"0"	"8"	"440"	"0"
"35"	"22"	"5"	"82"	"96"	"306"	"10"	"3"	"3"	"9"	"3"	"1"	"0"	"7"	"525"	"0"	"19"	"544"	"0"
"36"	"23"	"11"	"123"	"34"	"211"	"4"	"0"	"3"	"9"	"3"	"2"	"7"	"7"	"414"	"0"	"22"	"436"	"0"
"37"	"24"	"16"	"129"	"134"	"278"	"7"	"1"	"14"	"7"	"3"	"0"	"5"	"12"	"606"	"0"	"8"	"614"	"0"
"38"	"25"	"18"	"308"	"107"	"285"	"3"	"6"	"6"	"15"	"2"	"1"	"2"	"6"	"759"	"0"	"3"	"762"	"0"
"39"	"26"	"28"	"71"	"323"	"294"	"5"	"6"	"3"	"4"	"3"	"3"	"7"	"4"	"751"	"0"	"13"	"764"	"0"
"40"	"27"	"19"	"52"	"90"	"292"	"8"	"4"	"4"	"11"	"5"	"3"	"2"	"2"	"492"	"0"	"25"	"517"	"0"
"41"	"28"	"12"	"66"	"23"	"410"	"9"	"5"	"4"	"14"	"1"	"2"	"2"	"6"	"554"	"0"	"3"	"557"	"0"
"42"	"29"	"14"	"12"	"48"	"454"	"7"	"0"	"2"	"5"	"1"	"4"	"3"	"1"	"551"	"0"	"12"	"563"	"0"
"43"	"30"	"8"	"108"	"105"	"106"	"2"	"1"	"2"	"1"	"1"	"2"	"0"	"3"	"339"	"0"	"3"	"342"	"0"
"44"	"31"	"28"	"54"	"148"	"468"	"7"	"2"	"6"	"4"	"1"	"3"	"3"	"2"	"726"	"0"	"12"	"738"	"0"
"45"	"32"	"6"	"31"	"74"	"186"	"1"	"3"	"6"	"6"	"4"	"4"	"11"	"9"	"341"	"0"	"51"	"392"	"0"
"46"	"33"	"8"	"189"	"54"	"498"	"13"	"0"	"4"	"20"	"8"	"9"	"14"	"16"	"833"	"0"	"30"	"863"	"0"
"47"	"34"	"12"	"287"	"158"	"181"	"9"	"3"	"5"	"1"	"5"	"7"	"7"	"14"	"689"	"0"	"38"	"727"	"0"
"48"	"35"	"14"	"388"	"20"	"160"	"6"	"1"	"1"	"5"	"5"	"3"	"7"	"10"	"620"	"0"	"18"	"638"	"0"
"49"	"36"	"29"	"429"	"37"	"189"	"3"	"6"	"4"	"3"	"4"	"8"	"9"	"12"	"733"	"0"	"14"	"747"	"0"
"50"	"37"	"23"	"379"	"69"	"175"	"4"	"3"	"3"	"9"	"6"	"2"	"4"	"11"	"688"	"0"	"10"	"698"	"0"
"51"	"38"	"7"	"460"	"14"	"61"	"0"	"0"	"1"	"1"	"0"	"1"	"2"	"2"	"549"	"0"	"3"	"552"	"0"
"52"	"39"	"35"	"316"	"79"	"479"	"3"	"6"	"5"	"11"	"5"	"11"	"8"	"12"	"970"	"0"	"30"	"1000"	"0"
"53"	"40"	"9"	"51"	"90"	"620"	"11"	"5"	"2"	"8"	"3"	"2"	"6"	"2"	"809"	"0"	"4"	"813"	"0"
"54"	"41"	"3"	"133"	"181"	"160"	"7"	"2"	"2"	"3"	"3"	"4"	"7"	"4"	"509"	"0"	"17"	"526"	"0"
"55"	"42"	"21"	"457"	"109"	"227"	"4"	"2"	"2"	"5"	"5"	"5"	"3"	"7"	"847"	"0"	"15"	"862"	"0"
"56"	"43"	"6"	"50"	"358"	"105"	"1"	"1"	"1"	"5"	"0"	"2"	"2"	"0"	"531"	"0"	"3"	"534"	"0"
"57"	"44"	"16"	"62"	"40"	"390"	"3"	"1"	"4"	"9"	"4"	"4"	"9"	"2"	"544"	"0"	"6"	"550"	"0"
"58"	"45"	"13"	"117"	"326"	"357"	"4"	"3"	"6"	"4"	"1"	"8"	"1"	"5"	"845"	"0"	"11"	"856"	"0"
"59"	"46"	"11"	"189"	"317"	"209"	"3"	"2"	"4"	"7"	"0"	"3"	"5"	"4"	"754"	"0"	"4"	"758"	"0"
"60"	"47"	"19"	"91"	"276"	"227"	"4"	"1"	"3"	"5"	"2"	"3"	"12"	"8"	"651"	"0"	"17"	"668"	"0"
"61"	"48"	"12"	"165"	"384"	"265"	"6"	"3"	"2"	"2"	"1"	"7"	"4"	"5"	"856"	"0"	"12"	"868"	"0"
"62"	"49"	"5"	"444"	"151"	"290"	"4"	"1"	"3"	"15"	"3"	"6"	"3"	"11"	"936"	"0"	"13"	"949"	"0"
"63"	"50"	"10"	"240"	"164"	"199"	"6"	"2"	"3"	"7"	"3"	"0"	"10"	"5"	"649"	"0"	"19"	"668"	"0"
"64"	"51"	"15"	"582"	"60"	"35"	"4"	"4"	"0"	"0"	"1"	"1"	"0"	"5"	"707"	"0"	"3"	"710"	"0"
"65"	"51A"	"10"	"259"	"33"	"162"	"2"	"0"	"1"	"1"	"1"	"0"	"2"	"4"	"475"	"0"	"15"	"490"	"0"
"66"	"52"	"11"	"83"	"361"	"133"	"4"	"5"	"8"	"5"	"6"	"7"	"9"	"7"	"639"	"0"	"21"	"660"	"0"
"67"	"53"	"10"	"433"	"70"	"37"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"9"	"564"	"0"	"3"	"567"	"0"
"68"	"54"	"14"	"101"	"291"	"60"	"6"	"0"	"5"	"5"	"5"	"1"	"6"	"8"	"502"	"0"	"29"	"531"	"0"
"69"	"55"	"23"	"566"	"48"	"55"	"2"	"3"	"1"	"4"	"1"	"0"	"4"	"4"	"711"	"0"	"11"	"722"	"0"
"70"	"56"	"4"	"130"	"330"	"66"	"4"	"5"	"5"	"1"	"3"	"0"	"4"	"7"	"559"	"0"	"14"	"573"	"0"
"71"	"57"	"20"	"11"	"166"	"277"	"5"	"0"	"1"	"5"	"2"	"2"	"1"	"0"	"490"	"0"	"12"	"502"	"0"
"72"	"58"	"16"	"98"	"21"	"359"	"6"	"6"	"6"	"6"	"1"	"5"	"3"	"3"	"530"	"0"	"18"	"548"	"0"
"73"	"59"	"4"	"68"	"181"	"273"	"9"	"3"	"1"	"4"	"1"	"2"	"5"	"4"	"555"	"0"	"6"	"561"	"0"
"74"	"60"	"22"	"246"	"82"	"292"	"10"	"0"	"3"	"5"	"2"	"0"	"5"	"8"	"675"	"0"	"11"	"686"	"0"
"75"	"61"	"2"	"221"	"21"	"141"	"2"	"1"	"0"	"1"	"1"	"0"	"3"	"4"	"397"	"0"	"6"	"403"	"0"
"76"	"62"	"7"	"50"	"114"	"372"	"5"	"0"	"2"	"4"	"2"	"1"	"0"	"3"	"560"	"0"	"1"	"561"	"0"
"77"	"63"	"16"	"280"	"8"	"202"	"0"	"0"	"1"	"2"	"0"	"1"	"2"	"4"	"516"	"0"	"5"	"521"	"0"
"78"	"64"	"11"	"75"	"189"	"323"	"6"	"1"	"4"	"8"	"1"	"2"	"2"	"2"	"624"	"0"	"4"	"628"	"0"
"79"	"65"	"22"	"294"	"29"	"249"	"6"	"5"	"1"	"5"	"4"	"4"	"7"	"20"	"646"	"0"	"17"	"663"	"0"
"80"	"66"	"8"	"152"	"141"	"367"	"5"	"4"	"3"	"3"	"4"	"7"	"9"	"4"	"707"	"0"	"25"	"732"	"0"
"81"	"67"	"8"	"108"	"297"	"458"	"6"	"3"	"9"	"9"	"2"	"3"	"4"	"5"	"912"	"0"	"10"	"922"	"0"
"82"	"68"	"4"	"247"	"13"	"185"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"452"	"0"	"1"	"453"	"0"
"83"	"69"	"5"	"44"	"332"	"177"	"1"	"3"	"6"	"4"	"4"	"2"	"1"	"3"	"582"	"0"	"2"	"584"	"0"
"84"	"70"	"20"	"371"	"290"	"107"	"3"	"3"	"5"	"6"	"2"	"3"	"9"	"7"	"826"	"0"	"10"	"836"	"0"
"85"	"71"	"0"	"100"	"6"	"180"	"6"	"3"	"0"	"1"	"0"	"2"	"4"	"0"	"302"	"0"	"10"	"312"	"0"
"86"	"72"	"15"	"312"	"88"	"180"	"10"	"4"	"3"	"4"	"10"	"5"	"17"	"21"	"669"	"0"	"34"	"703"	"0"
"87"	"73"	"12"	"314"	"227"	"409"	"13"	"5"	"5"	"3"	"5"	"7"	"4"	"13"	"1017"	"0"	"28"	"1045"	"0"
"88"	"74"	"14"	"351"	"390"	"188"	"4"	"4"	"9"	"1"	"5"	"8"	"4"	"11"	"989"	"0"	"21"	"1010"	"0"
"89"	"75"	"7"	"47"	"459"	"89"	"3"	"42"	"18"	"8"	"1"	"4"	"7"	"2"	"687"	"0"	"7"	"694"	"0"
"90"	"76"	"7"	"83"	"151"	"154"	"5"	"4"	"11"	"3"	"4"	"4"	"2"	"7"	"435"	"0"	"12"	"447"	"0"
"91"	"77"	"5"	"127"	"199"	"147"	"4"	"1"	"8"	"4"	"1"	"2"	"1"	"2"	"501"	"0"	"4"	"505"	"0"
"92"	"78"	"10"	"131"	"200"	"313"	"4"	"1"	"2"	"7"	"2"	"5"	"6"	"6"	"687"	"0"	"10"	"697"	"0"
"93"	"79"	"31"	"501"	"40"	"222"	"4"	"4"	"1"	"4"	"2"	"0"	"6"	"10"	"825"	"0"	"8"	"833"	"0"
"94"	"80"	"15"	"247"	"81"	"318"	"7"	"8"	"7"	"10"	"4"	"4"	"8"	"11"	"720"	"0"	"20"	"740"	"0"
"95"	"81"	"46"	"123"	"328"	"328"	"8"	"2"	"10"	"12"	"5"	"12"	"6"	"9"	"889"	"0"	"21"	"910"	"0"
"96"	"82"	"5"	"124"	"130"	"374"	"11"	"2"	"10"	"11"	"6"	"10"	"7"	"11"	"701"	"0"	"26"	"727"	"0"
"97"	"83"	"7"	"70"	"154"	"463"	"7"	"0"	"1"	"9"	"2"	"4"	"5"	"3"	"725"	"0"	"10"	"735"	"0"
"98"	"84"	"21"	"129"	"279"	"427"	"5"	"4"	"4"	"4"	"1"	"4"	"0"	"0"	"878"	"0"	"9"	"887"	"0"
"99"	"85"	"16"	"478"	"20"	"305"	"6"	"3"	"2"	"7"	"0"	"1"	"0"	"5"	"843"	"0"	"2"	"845"	"0"
"100"	"86"	"2"	"259"	"192"	"300"	"5"	"2"	"8"	"8"	"6"	"3"	"13"	"11"	"809"	"0"	"35"	"844"	"0"
"101"	"87"	"8"	"373"	"31"	"107"	"1"	"0"	"3"	"0"	"0"	"2"	"4"	"17"	"546"	"0"	"16"	"562"	"0"
"102"	"88"	"5"	"124"	"56"	"238"	"4"	"2"	"2"	"6"	"0"	"4"	"3"	"3"	"447"	"0"	"6"	"453"	"0"
"103"	"89"	"13"	"255"	"224"	"172"	"6"	"1"	"6"	"3"	"5"	"4"	"3"	"5"	"697"	"0"	"17"	"714"	"0"
"104"	"90"	"5"	"81"	"342"	"159"	"8"	"3"	"10"	"10"	"4"	"4"	"13"	"11"	"650"	"0"	"13"	"663"	"0"
"105"	"91"	"1"	"125"	"213"	"125"	"3"	"2"	"7"	"4"	"2"	"1"	"4"	"6"	"493"	"0"	"15"	"508"	"0"
"106"	"92"	"3"	"36"	"254"	"140"	"8"	"1"	"5"	"6"	"3"	"2"	"3"	"4"	"465"	"0"	"11"	"476"	"0"
"107"	"93"	"12"	"76"	"319"	"165"	"8"	"3"	"17"	"5"	"5"	"4"	"10"	"15"	"639"	"0"	"21"	"660"	"0"
"108"	"94"	"4"	"107"	"274"	"280"	"5"	"1"	"4"	"8"	"2"	"5"	"3"	"5"	"698"	"0"	"23"	"721"	"0"
"109"	"95"	"8"	"100"	"245"	"135"	"4"	"7"	"6"	"4"	"1"	"5"	"2"	"3"	"520"	"0"	"10"	"530"	"0"
"110"	"96"	"9"	"71"	"454"	"167"	"6"	"5"	"11"	"7"	"6"	"6"	"9"	"12"	"763"	"0"	"48"	"811"	"0"
"111"	"97"	"4"	"520"	"202"	"144"	"8"	"0"	"4"	"6"	"6"	"11"	"20"	"19"	"944"	"0"	"33"	"977"	"0"
"112"	"98"	"14"	"254"	"271"	"196"	"10"	"39"	"7"	"8"	"6"	"4"	"11"	"9"	"829"	"0"	"22"	"851"	"0"
"113"	"99"	"10"	"48"	"459"	"192"	"9"	"2"	"15"	"13"	"7"	"14"	"19"	"18"	"806"	"0"	"42"	"848"	"0"
"114"	"100"	"11"	"366"	"68"	"98"	"8"	"4"	"2"	"8"	"0"	"3"	"4"	"9"	"581"	"0"	"10"	"591"	"0"
"115"	"101"	"26"	"503"	"152"	"172"	"3"	"1"	"4"	"4"	"3"	"4"	"7"	"15"	"894"	"0"	"44"	"938"	"0"
"116"	"102"	"21"	"80"	"458"	"364"	"9"	"4"	"10"	"9"	"9"	"3"	"6"	"5"	"978"	"0"	"22"	"1000"	"0"
"117"	"103"	"15"	"42"	"158"	"450"	"4"	"2"	"3"	"4"	"2"	"1"	"5"	"3"	"689"	"0"	"10"	"699"	"0"
"118"	"104"	"17"	"180"	"77"	"224"	"4"	"2"	"2"	"4"	"1"	"4"	"3"	"3"	"521"	"0"	"3"	"524"	"0"
"119"	"105"	"9"	"126"	"259"	"175"	"9"	"5"	"7"	"3"	"3"	"7"	"12"	"17"	"632"	"0"	"35"	"667"	"0"
"120"	"106"	"12"	"136"	"183"	"242"	"5"	"3"	"12"	"11"	"7"	"5"	"7"	"11"	"634"	"0"	"28"	"662"	"0"
"121"	"107"	"39"	"278"	"252"	"162"	"7"	"3"	"5"	"11"	"4"	"6"	"6"	"8"	"781"	"0"	"9"	"790"	"0"
"122"	"108"	"12"	"238"	"233"	"124"	"4"	"2"	"12"	"8"	"5"	"5"	"14"	"26"	"683"	"0"	"67"	"750"	"0"
"123"	"109"	"6"	"21"	"131"	"394"	"8"	"1"	"2"	"4"	"4"	"5"	"9"	"13"	"598"	"0"	"26"	"624"	"0"
"124"	"110"	"6"	"45"	"45"	"410"	"3"	"3"	"4"	"13"	"10"	"2"	"7"	"7"	"555"	"0"	"25"	"580"	"0"
"125"	"111"	"9"	"52"	"324"	"303"	"11"	"4"	"10"	"3"	"2"	"5"	"6"	"7"	"736"	"0"	"15"	"751"	"0"
"126"	"112"	"6"	"65"	"213"	"235"	"5"	"3"	"6"	"2"	"3"	"2"	"5"	"6"	"551"	"0"	"14"	"565"	"0"
"127"	"112A"	"9"	"22"	"131"	"228"	"4"	"1"	"5"	"3"	"0"	"1"	"2"	"4"	"410"	"0"	"2"	"412"	"0"
"128"	"113"	"36"	"298"	"130"	"385"	"9"	"2"	"3"	"5"	"4"	"3"	"8"	"9"	"892"	"0"	"12"	"904"	"0"
"129"	"114"	"12"	"27"	"308"	"358"	"9"	"2"	"8"	"6"	"4"	"8"	"6"	"1"	"749"	"0"	"6"	"755"	"0"
"130"	"115"	"15"	"73"	"108"	"466"	"11"	"1"	"4"	"4"	"1"	"1"	"1"	"5"	"690"	"0"	"6"	"696"	"0"
"131"	"116"	"7"	"44"	"281"	"129"	"6"	"0"	"1"	"1"	"1"	"2"	"1"	"0"	"473"	"0"	"3"	"476"	"0"
"132"	"117"	"7"	"28"	"205"	"237"	"6"	"4"	"5"	"8"	"4"	"5"	"8"	"0"	"517"	"0"	"22"	"539"	"0"
"133"	"118"	"11"	"82"	"57"	"347"	"5"	"0"	"2"	"4"	"1"	"2"	"2"	"1"	"514"	"0"	"1"	"515"	"0"
"134"	"119"	"6"	"233"	"170"	"371"	"17"	"7"	"6"	"15"	"4"	"8"	"12"	"22"	"871"	"0"	"34"	"905"	"0"
"135"	"120"	"8"	"62"	"257"	"121"	"1"	"1"	"1"	"6"	"0"	"2"	"7"	"6"	"472"	"0"	"12"	"484"	"0"
"136"	"121"	"5"	"23"	"148"	"347"	"7"	"0"	"4"	"8"	"2"	"6"	"3"	"6"	"559"	"0"	"11"	"570"	"0"
"137"	"122"	"11"	"59"	"39"	"590"	"3"	"5"	"3"	"6"	"2"	"2"	"1"	"2"	"723"	"0"	"6"	"729"	"0"
"138"	"123"	"25"	"22"	"214"	"329"	"9"	"2"	"3"	"9"	"4"	"3"	"2"	"2"	"624"	"0"	"15"	"639"	"0"
"139"	"124"	"8"	"18"	"321"	"453"	"12"	"7"	"7"	"14"	"7"	"9"	"5"	"12"	"873"	"0"	"25"	"898"	"0"
"140"	"125"	"14"	"167"	"128"	"327"	"9"	"4"	"12"	"12"	"4"	"2"	"2"	"7"	"688"	"0"	"9"	"697"	"0"
"141"	"126"	"10"	"236"	"63"	"350"	"1"	"1"	"3"	"4"	"2"	"1"	"0"	"7"	"678"	"0"	"2"	"680"	"0"
"142"	"127"	"13"	"212"	"129"	"194"	"1"	"2"	"2"	"3"	"1"	"1"	"1"	"8"	"567"	"0"	"14"	"581"	"0"
"143"	"128"	"5"	"8"	"254"	"33"	"1"	"2"	"4"	"1"	"0"	"1"	"1"	"0"	"310"	"0"	"1"	"311"	"0"
"144"	"129"	"13"	"325"	"187"	"292"	"11"	"2"	"6"	"13"	"5"	"6"	"15"	"14"	"889"	"0"	"35"	"924"	"0"
"145"	"130"	"2"	"355"	"30"	"330"	"9"	"1"	"2"	"7"	"7"	"12"	"5"	"4"	"764"	"0"	"21"	"785"	"0"
"146"	"131"	"18"	"347"	"16"	"281"	"6"	"0"	"3"	"6"	"2"	"2"	"2"	"2"	"685"	"0"	"5"	"690"	"0"
"147"	"132"	"13"	"39"	"298"	"317"	"11"	"4"	"7"	"14"	"8"	"6"	"14"	"13"	"744"	"0"	"34"	"778"	"0"
"148"	"133"	"4"	"4"	"46"	"397"	"4"	"0"	"0"	"5"	"2"	"0"	"0"	"2"	"464"	"0"	"2"	"466"	"0"
"149"	"134"	"0"	"23"	"73"	"273"	"6"	"0"	"0"	"4"	"2"	"0"	"0"	"1"	"382"	"0"	"7"	"389"	"0"
"150"	"135"	"13"	"232"	"205"	"322"	"7"	"2"	"7"	"5"	"4"	"7"	"15"	"12"	"831"	"0"	"28"	"859"	"0"
"151"	"136"	"1"	"54"	"87"	"119"	"8"	"0"	"3"	"4"	"2"	"2"	"4"	"1"	"285"	"0"	"5"	"290"	"0"
"152"	"137"	"8"	"15"	"104"	"435"	"5"	"3"	"5"	"9"	"2"	"1"	"2"	"2"	"591"	"0"	"3"	"594"	"0"
"153"	"138"	"16"	"57"	"139"	"444"	"7"	"3"	"6"	"13"	"1"	"2"	"3"	"2"	"693"	"0"	"8"	"701"	"0"
"154"	"139"	"10"	"103"	"240"	"485"	"7"	"1"	"0"	"7"	"2"	"9"	"6"	"11"	"881"	"0"	"32"	"913"	"0"
"155"	"140"	"3"	"56"	"240"	"355"	"9"	"3"	"4"	"6"	"3"	"3"	"5"	"4"	"691"	"0"	"15"	"706"	"0"
"156"	"141"	"2"	"47"	"258"	"181"	"2"	"2"	"1"	"1"	"0"	"0"	"2"	"1"	"497"	"0"	"3"	"500"	"0"
"157"	"142"	"7"	"285"	"159"	"59"	"2"	"3"	"5"	"3"	"1"	"1"	"4"	"8"	"537"	"0"	"10"	"547"	"0"
"158"	"143"	"16"	"304"	"123"	"175"	"2"	"3"	"4"	"4"	"2"	"3"	"3"	"9"	"648"	"0"	"8"	"656"	"0"
"159"	"144"	"14"	"125"	"318"	"445"	"5"	"4"	"2"	"6"	"1"	"5"	"2"	"2"	"929"	"0"	"2"	"931"	"0"
"160"	"145"	"25"	"319"	"39"	"395"	"9"	"10"	"0"	"4"	"4"	"2"	"6"	"6"	"819"	"0"	"19"	"838"	"0"
"161"	"146"	"6"	"79"	"205"	"334"	"8"	"2"	"4"	"6"	"3"	"5"	"6"	"6"	"664"	"0"	"22"	"686"	"0"
"162"	"147"	"9"	"54"	"179"	"329"	"8"	"0"	"1"	"3"	"0"	"0"	"1"	"2"	"586"	"0"	"2"	"588"	"0"
"163"	"148"	"18"	"53"	"123"	"579"	"13"	"2"	"9"	"16"	"5"	"13"	"7"	"10"	"848"	"0"	"32"	"880"	"0"
"164"	"149"	"14"	"139"	"75"	"365"	"4"	"2"	"1"	"0"	"1"	"2"	"2"	"1"	"606"	"0"	"2"	"608"	"0"
"165"	"150"	"19"	"39"	"294"	"384"	"15"	"1"	"7"	"11"	"4"	"3"	"4"	"5"	"786"	"0"	"6"	"792"	"0"
"166"	"151"	"21"	"96"	"413"	"394"	"6"	"3"	"3"	"2"	"3"	"1"	"3"	"4"	"949"	"0"	"3"	"952"	"0"
"167"	"152"	"5"	"132"	"390"	"139"	"4"	"1"	"5"	"5"	"1"	"4"	"11"	"5"	"702"	"0"	"14"	"716"	"0"
"168"	"153"	"3"	"171"	"146"	"64"	"6"	"0"	"1"	"2"	"2"	"4"	"2"	"8"	"409"	"0"	"11"	"420"	"0"
"169"	"154"	"7"	"135"	"335"	"129"	"1"	"0"	"3"	"4"	"0"	"3"	"3"	"5"	"625"	"0"	"14"	"639"	"0"
"170"	"155"	"6"	"254"	"29"	"134"	"2"	"2"	"1"	"4"	"2"	"2"	"5"	"9"	"450"	"0"	"21"	"471"	"0"
"171"	"156"	"21"	"60"	"498"	"218"	"4"	"0"	"5"	"7"	"3"	"1"	"5"	"1"	"823"	"0"	"4"	"827"	"0"
"172"	"157"	"24"	"305"	"397"	"210"	"13"	"1"	"11"	"7"	"3"	"0"	"7"	"2"	"980"	"0"	"11"	"991"	"0"
"173"	"158"	"15"	"307"	"376"	"165"	"6"	"0"	"5"	"3"	"1"	"8"	"6"	"9"	"901"	"0"	"22"	"923"	"0"
"174"	"159"	"15"	"29"	"257"	"453"	"16"	"7"	"9"	"9"	"5"	"11"	"8"	"9"	"828"	"0"	"36"	"864"	"0"
"175"	"160"	"28"	"216"	"154"	"446"	"15"	"2"	"6"	"14"	"3"	"6"	"4"	"13"	"907"	"0"	"25"	"932"	"0"
"176"	"161"	"16"	"57"	"237"	"201"	"12"	"1"	"7"	"11"	"4"	"5"	"8"	"15"	"574"	"0"	"17"	"591"	"0"
"177"	"162"	"18"	"181"	"126"	"167"	"6"	"2"	"3"	"5"	"0"	"2"	"5"	"4"	"519"	"0"	"5"	"524"	"0"
"178"	"163"	"19"	"87"	"241"	"421"	"18"	"3"	"8"	"12"	"5"	"2"	"4"	"7"	"827"	"0"	"18"	"845"	"0"
"179"	"164"	"9"	"50"	"68"	"364"	"11"	"2"	"5"	"18"	"1"	"0"	"1"	"4"	"533"	"0"	"5"	"538"	"0"
"180"	"165"	"7"	"38"	"58"	"321"	"8"	"0"	"4"	"10"	"6"	"5"	"1"	"5"	"463"	"0"	"12"	"475"	"0"
"181"	"166"	"10"	"53"	"111"	"345"	"3"	"0"	"1"	"4"	"3"	"5"	"2"	"7"	"544"	"0"	"21"	"565"	"0"
