"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"10"	"33"	"457"	"121"	"8"	"0"	"5"	"1"	"8"	"21"	"40"	"2"	"3"	"11"	"1"	"721"	"0"	"10"	"731"	"0"
"23"	"11"	"7"	"186"	"343"	"37"	"1"	"1"	"1"	"0"	"1"	"7"	"76"	"4"	"6"	"6"	"4"	"680"	"0"	"5"	"685"	"0"
"24"	"12"	"14"	"82"	"245"	"171"	"3"	"6"	"1"	"1"	"6"	"38"	"148"	"11"	"12"	"13"	"8"	"759"	"0"	"11"	"770"	"0"
"25"	"13"	"9"	"171"	"354"	"92"	"5"	"5"	"1"	"8"	"3"	"33"	"3"	"7"	"3"	"4"	"2"	"700"	"0"	"1"	"701"	"0"
"26"	"14"	"15"	"330"	"319"	"58"	"4"	"1"	"2"	"0"	"3"	"13"	"12"	"5"	"5"	"8"	"13"	"788"	"0"	"16"	"804"	"0"
"27"	"15"	"7"	"16"	"197"	"386"	"6"	"2"	"3"	"2"	"5"	"43"	"33"	"12"	"15"	"4"	"6"	"737"	"0"	"16"	"753"	"0"
"28"	"16"	"4"	"57"	"314"	"173"	"8"	"5"	"3"	"1"	"0"	"59"	"18"	"9"	"11"	"11"	"5"	"678"	"0"	"10"	"688"	"0"
"29"	"17"	"31"	"10"	"310"	"66"	"2"	"1"	"2"	"3"	"1"	"15"	"3"	"13"	"4"	"8"	"4"	"473"	"0"	"7"	"480"	"0"
"30"	"18"	"75"	"23"	"332"	"63"	"2"	"2"	"2"	"1"	"2"	"28"	"78"	"9"	"5"	"13"	"7"	"642"	"0"	"24"	"666"	"0"
"31"	"19"	"14"	"17"	"466"	"85"	"7"	"9"	"5"	"3"	"1"	"15"	"24"	"12"	"3"	"5"	"0"	"666"	"0"	"0"	"666"	"0"
"32"	"20"	"18"	"72"	"297"	"32"	"11"	"5"	"8"	"5"	"4"	"17"	"15"	"11"	"4"	"12"	"3"	"514"	"0"	"1"	"515"	"0"
"33"	"21"	"9"	"140"	"319"	"158"	"8"	"5"	"4"	"1"	"5"	"34"	"9"	"11"	"21"	"23"	"9"	"756"	"0"	"22"	"778"	"0"
"34"	"22"	"4"	"27"	"337"	"84"	"3"	"5"	"5"	"2"	"1"	"28"	"59"	"13"	"9"	"17"	"3"	"597"	"0"	"15"	"612"	"0"
"35"	"23"	"20"	"62"	"582"	"42"	"6"	"1"	"3"	"3"	"3"	"13"	"101"	"7"	"4"	"21"	"2"	"870"	"0"	"21"	"891"	"0"
"36"	"24"	"13"	"106"	"357"	"23"	"2"	"1"	"2"	"3"	"0"	"5"	"6"	"3"	"5"	"16"	"8"	"550"	"0"	"3"	"553"	"0"
"37"	"25"	"16"	"8"	"278"	"50"	"2"	"1"	"1"	"0"	"0"	"14"	"49"	"3"	"2"	"8"	"1"	"433"	"0"	"7"	"440"	"0"
"38"	"26"	"49"	"56"	"363"	"97"	"2"	"5"	"4"	"3"	"2"	"12"	"37"	"9"	"1"	"5"	"0"	"645"	"0"	"5"	"650"	"0"
"39"	"27"	"4"	"189"	"316"	"39"	"3"	"0"	"3"	"3"	"3"	"4"	"8"	"13"	"5"	"14"	"6"	"610"	"0"	"7"	"617"	"0"
"40"	"28"	"10"	"119"	"153"	"75"	"3"	"3"	"4"	"1"	"3"	"15"	"4"	"8"	"4"	"0"	"0"	"402"	"0"	"4"	"406"	"0"
"41"	"29"	"10"	"168"	"356"	"30"	"5"	"1"	"3"	"3"	"1"	"12"	"12"	"6"	"7"	"17"	"18"	"649"	"0"	"8"	"657"	"0"
"42"	"30"	"15"	"148"	"300"	"13"	"0"	"0"	"1"	"2"	"0"	"6"	"5"	"1"	"4"	"8"	"6"	"509"	"0"	"5"	"514"	"0"
"43"	"31"	"1"	"2"	"180"	"15"	"0"	"0"	"0"	"0"	"0"	"1"	"30"	"1"	"1"	"1"	"1"	"233"	"0"	"2"	"235"	"0"
"44"	"32"	"7"	"38"	"211"	"56"	"0"	"0"	"1"	"0"	"0"	"12"	"82"	"8"	"1"	"5"	"2"	"423"	"0"	"2"	"425"	"0"
"45"	"32A"	"8"	"61"	"219"	"42"	"0"	"1"	"1"	"0"	"0"	"8"	"34"	"6"	"3"	"4"	"2"	"389"	"0"	"7"	"396"	"0"
"46"	"33"	"3"	"8"	"499"	"84"	"10"	"1"	"3"	"3"	"5"	"27"	"46"	"40"	"9"	"24"	"8"	"770"	"0"	"18"	"788"	"0"
"47"	"34"	"8"	"71"	"106"	"89"	"2"	"2"	"1"	"4"	"0"	"12"	"44"	"9"	"2"	"6"	"2"	"358"	"0"	"3"	"361"	"0"
"48"	"35"	"6"	"10"	"368"	"34"	"5"	"4"	"1"	"0"	"3"	"11"	"35"	"12"	"10"	"26"	"4"	"529"	"0"	"5"	"534"	"0"
"49"	"36"	"5"	"14"	"260"	"44"	"2"	"0"	"2"	"0"	"1"	"4"	"112"	"2"	"4"	"10"	"0"	"460"	"0"	"7"	"467"	"0"
"50"	"37"	"8"	"206"	"671"	"67"	"3"	"2"	"1"	"2"	"1"	"5"	"3"	"19"	"10"	"26"	"8"	"1032"	"0"	"10"	"1042"	"0"
"51"	"38"	"5"	"31"	"759"	"46"	"2"	"2"	"4"	"2"	"2"	"10"	"2"	"7"	"5"	"10"	"3"	"890"	"0"	"3"	"893"	"0"
"52"	"39"	"4"	"59"	"419"	"64"	"3"	"1"	"1"	"0"	"0"	"4"	"2"	"0"	"2"	"9"	"1"	"569"	"0"	"4"	"573"	"0"
"53"	"40"	"8"	"46"	"309"	"42"	"3"	"3"	"5"	"2"	"1"	"9"	"3"	"6"	"2"	"7"	"0"	"446"	"0"	"3"	"449"	"0"
"54"	"41"	"9"	"632"	"110"	"14"	"0"	"1"	"1"	"2"	"1"	"1"	"0"	"0"	"2"	"4"	"13"	"790"	"0"	"5"	"795"	"0"
"55"	"42"	"5"	"80"	"730"	"50"	"3"	"2"	"1"	"0"	"3"	"5"	"7"	"8"	"10"	"31"	"8"	"943"	"0"	"13"	"956"	"0"
"56"	"43"	"9"	"10"	"441"	"66"	"7"	"2"	"4"	"4"	"3"	"17"	"25"	"6"	"12"	"22"	"1"	"629"	"0"	"9"	"638"	"0"
"57"	"44"	"11"	"84"	"419"	"73"	"10"	"1"	"1"	"2"	"1"	"19"	"7"	"4"	"9"	"18"	"10"	"669"	"0"	"12"	"681"	"0"
"58"	"45"	"3"	"211"	"211"	"18"	"4"	"3"	"3"	"2"	"3"	"6"	"7"	"1"	"4"	"11"	"5"	"492"	"0"	"3"	"495"	"0"
"59"	"46"	"5"	"7"	"436"	"30"	"3"	"1"	"0"	"3"	"2"	"14"	"14"	"8"	"10"	"17"	"1"	"551"	"0"	"14"	"565"	"0"
"60"	"47"	"2"	"19"	"244"	"154"	"2"	"3"	"2"	"1"	"0"	"10"	"4"	"4"	"5"	"8"	"1"	"459"	"0"	"5"	"464"	"0"
"61"	"48"	"10"	"135"	"386"	"201"	"3"	"4"	"4"	"4"	"0"	"20"	"2"	"10"	"3"	"1"	"3"	"786"	"0"	"0"	"786"	"0"
"62"	"49"	"3"	"45"	"521"	"92"	"5"	"0"	"0"	"0"	"0"	"5"	"2"	"1"	"2"	"4"	"2"	"682"	"0"	"2"	"684"	"0"
"63"	"50"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"7"	"0"
"64"	"51"	"7"	"95"	"387"	"28"	"5"	"3"	"5"	"2"	"5"	"6"	"3"	"5"	"7"	"14"	"8"	"580"	"0"	"18"	"598"	"0"
"65"	"52"	"6"	"45"	"588"	"40"	"8"	"3"	"5"	"3"	"3"	"8"	"5"	"8"	"2"	"5"	"4"	"733"	"0"	"0"	"733"	"0"
"66"	"53"	"3"	"59"	"531"	"32"	"3"	"2"	"3"	"3"	"2"	"7"	"20"	"7"	"19"	"31"	"5"	"727"	"0"	"12"	"739"	"0"
"67"	"54"	"5"	"13"	"816"	"37"	"3"	"4"	"1"	"0"	"1"	"2"	"6"	"10"	"9"	"20"	"1"	"928"	"0"	"11"	"939"	"0"
"68"	"55"	"1"	"15"	"269"	"33"	"1"	"2"	"2"	"2"	"1"	"17"	"7"	"26"	"4"	"18"	"3"	"401"	"0"	"9"	"410"	"0"
"69"	"56"	"4"	"37"	"282"	"12"	"1"	"1"	"0"	"2"	"0"	"3"	"49"	"17"	"2"	"10"	"4"	"424"	"0"	"11"	"435"	"0"
"70"	"57"	"6"	"82"	"261"	"45"	"6"	"0"	"0"	"3"	"4"	"14"	"17"	"9"	"8"	"17"	"9"	"481"	"0"	"3"	"484"	"0"
"71"	"58"	"14"	"311"	"109"	"95"	"3"	"2"	"2"	"4"	"3"	"20"	"3"	"10"	"3"	"8"	"17"	"604"	"0"	"8"	"612"	"0"
"72"	"59"	"33"	"130"	"474"	"66"	"6"	"8"	"7"	"4"	"4"	"11"	"10"	"7"	"8"	"20"	"9"	"797"	"0"	"7"	"804"	"0"
"73"	"60"	"2"	"8"	"203"	"132"	"6"	"1"	"1"	"1"	"1"	"33"	"4"	"9"	"16"	"9"	"3"	"429"	"0"	"7"	"436"	"0"
"74"	"61"	"15"	"311"	"348"	"64"	"4"	"5"	"2"	"2"	"3"	"25"	"5"	"9"	"2"	"22"	"15"	"832"	"0"	"13"	"845"	"0"
"75"	"62"	"16"	"237"	"332"	"132"	"2"	"2"	"3"	"5"	"4"	"22"	"9"	"12"	"6"	"13"	"6"	"801"	"0"	"14"	"815"	"0"
"76"	"63"	"8"	"198"	"253"	"9"	"1"	"3"	"1"	"1"	"2"	"1"	"2"	"2"	"4"	"12"	"11"	"508"	"0"	"1"	"509"	"0"
"77"	"63A"	"6"	"81"	"335"	"11"	"3"	"0"	"1"	"1"	"0"	"0"	"7"	"4"	"6"	"13"	"5"	"473"	"0"	"5"	"478"	"0"
"78"	"64"	"17"	"60"	"151"	"71"	"6"	"3"	"0"	"0"	"0"	"13"	"4"	"8"	"7"	"4"	"1"	"345"	"0"	"3"	"348"	"0"
"79"	"65"	"7"	"16"	"299"	"75"	"4"	"1"	"1"	"1"	"2"	"60"	"54"	"7"	"9"	"9"	"5"	"550"	"0"	"18"	"568"	"0"
"80"	"66"	"27"	"173"	"219"	"70"	"3"	"3"	"0"	"3"	"5"	"39"	"49"	"23"	"6"	"21"	"28"	"669"	"0"	"16"	"685"	"0"
"81"	"67"	"20"	"51"	"258"	"171"	"7"	"7"	"5"	"0"	"7"	"90"	"24"	"65"	"15"	"12"	"9"	"741"	"0"	"12"	"753"	"0"
"82"	"68"	"9"	"63"	"173"	"105"	"5"	"4"	"2"	"3"	"4"	"46"	"95"	"22"	"14"	"10"	"12"	"567"	"0"	"24"	"591"	"0"
"83"	"69"	"10"	"66"	"480"	"118"	"4"	"7"	"3"	"3"	"1"	"14"	"8"	"13"	"7"	"12"	"2"	"748"	"0"	"2"	"750"	"0"
"84"	"70"	"10"	"74"	"132"	"141"	"3"	"6"	"2"	"1"	"3"	"44"	"39"	"4"	"19"	"10"	"7"	"495"	"0"	"2"	"497"	"0"
"85"	"71"	"9"	"62"	"142"	"205"	"7"	"6"	"2"	"2"	"3"	"43"	"6"	"20"	"19"	"9"	"14"	"549"	"0"	"8"	"557"	"0"
"86"	"72"	"4"	"193"	"164"	"36"	"4"	"0"	"2"	"2"	"5"	"37"	"10"	"5"	"8"	"12"	"20"	"502"	"0"	"10"	"512"	"0"
"87"	"73"	"7"	"25"	"307"	"29"	"3"	"3"	"0"	"2"	"3"	"14"	"53"	"19"	"10"	"12"	"4"	"491"	"0"	"19"	"510"	"0"
"88"	"74"	"12"	"129"	"262"	"51"	"3"	"4"	"2"	"6"	"1"	"11"	"50"	"9"	"1"	"7"	"2"	"550"	"0"	"6"	"556"	"0"
"89"	"75"	"10"	"205"	"303"	"18"	"4"	"3"	"3"	"2"	"4"	"11"	"5"	"4"	"1"	"5"	"5"	"583"	"0"	"5"	"588"	"0"
"90"	"76"	"22"	"64"	"523"	"43"	"4"	"2"	"0"	"3"	"3"	"8"	"189"	"3"	"7"	"13"	"2"	"886"	"0"	"8"	"894"	"0"
"91"	"77"	"7"	"20"	"415"	"23"	"2"	"2"	"0"	"1"	"1"	"7"	"63"	"4"	"2"	"16"	"2"	"565"	"0"	"3"	"568"	"0"
"92"	"78"	"16"	"165"	"323"	"31"	"8"	"6"	"5"	"3"	"7"	"6"	"5"	"6"	"7"	"5"	"5"	"598"	"0"	"7"	"605"	"0"
"93"	"79"	"29"	"177"	"458"	"62"	"4"	"5"	"3"	"2"	"4"	"13"	"5"	"2"	"4"	"9"	"7"	"784"	"0"	"5"	"789"	"0"
"94"	"80"	"17"	"172"	"408"	"25"	"6"	"0"	"1"	"6"	"3"	"9"	"42"	"6"	"6"	"25"	"15"	"741"	"0"	"16"	"757"	"0"
"95"	"81"	"26"	"18"	"348"	"51"	"3"	"5"	"3"	"2"	"4"	"25"	"125"	"5"	"10"	"21"	"3"	"649"	"0"	"12"	"661"	"0"
"96"	"82"	"8"	"269"	"394"	"5"	"0"	"0"	"3"	"2"	"1"	"2"	"5"	"0"	"2"	"9"	"2"	"702"	"0"	"2"	"704"	"0"
"97"	"83"	"4"	"50"	"395"	"36"	"3"	"0"	"2"	"1"	"2"	"3"	"3"	"6"	"6"	"26"	"3"	"540"	"0"	"14"	"554"	"0"
"98"	"84"	"7"	"252"	"211"	"12"	"1"	"1"	"1"	"0"	"1"	"3"	"4"	"0"	"0"	"6"	"12"	"511"	"0"	"7"	"518"	"0"
"99"	"85"	"3"	"46"	"608"	"30"	"5"	"0"	"0"	"4"	"0"	"4"	"20"	"3"	"4"	"26"	"3"	"756"	"0"	"8"	"764"	"0"
"100"	"86"	"9"	"180"	"391"	"11"	"0"	"0"	"1"	"1"	"1"	"1"	"6"	"2"	"0"	"9"	"5"	"617"	"0"	"2"	"619"	"0"
"101"	"87"	"10"	"772"	"21"	"59"	"2"	"1"	"2"	"1"	"2"	"8"	"1"	"4"	"4"	"9"	"25"	"921"	"0"	"12"	"933"	"0"
"102"	"88"	"5"	"164"	"262"	"36"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"11"	"4"	"3"	"2"	"492"	"0"	"4"	"496"	"0"
"103"	"88A"	"2"	"207"	"272"	"33"	"3"	"2"	"2"	"1"	"3"	"2"	"1"	"34"	"2"	"11"	"5"	"580"	"0"	"5"	"585"	"0"
"104"	"89"	"5"	"302"	"33"	"91"	"2"	"0"	"2"	"0"	"3"	"5"	"3"	"7"	"6"	"4"	"13"	"476"	"0"	"2"	"478"	"0"
"105"	"90"	"8"	"309"	"95"	"53"	"0"	"0"	"0"	"1"	"2"	"4"	"19"	"1"	"2"	"11"	"12"	"517"	"0"	"5"	"522"	"0"
"106"	"91"	"13"	"307"	"143"	"66"	"3"	"3"	"1"	"0"	"0"	"7"	"2"	"2"	"3"	"3"	"14"	"567"	"0"	"7"	"574"	"0"
"107"	"92"	"7"	"5"	"105"	"70"	"1"	"0"	"0"	"1"	"0"	"5"	"244"	"4"	"1"	"1"	"1"	"445"	"0"	"1"	"446"	"0"
"108"	"93"	"28"	"399"	"166"	"16"	"1"	"1"	"2"	"0"	"1"	"1"	"16"	"1"	"2"	"9"	"14"	"657"	"0"	"6"	"663"	"0"
"109"	"94"	"13"	"68"	"326"	"16"	"2"	"1"	"0"	"0"	"1"	"4"	"15"	"2"	"4"	"18"	"2"	"472"	"0"	"5"	"477"	"0"
"110"	"94A"	"15"	"314"	"82"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"10"	"2"	"1"	"1"	"12"	"446"	"0"	"1"	"447"	"0"
"111"	"95"	"8"	"38"	"421"	"28"	"1"	"1"	"0"	"23"	"2"	"1"	"34"	"2"	"4"	"8"	"2"	"573"	"0"	"2"	"575"	"0"
"112"	"96"	"9"	"583"	"111"	"34"	"1"	"0"	"0"	"1"	"3"	"0"	"1"	"5"	"3"	"11"	"12"	"774"	"0"	"6"	"780"	"0"
"113"	"97"	"16"	"10"	"153"	"46"	"1"	"0"	"2"	"0"	"0"	"15"	"58"	"1"	"5"	"2"	"1"	"310"	"0"	"0"	"310"	"0"
"114"	"98"	"10"	"256"	"22"	"23"	"1"	"1"	"1"	"0"	"1"	"2"	"9"	"2"	"0"	"2"	"2"	"332"	"0"	"5"	"337"	"0"
"115"	"99"	"43"	"6"	"478"	"21"	"1"	"0"	"1"	"3"	"2"	"3"	"44"	"2"	"7"	"17"	"4"	"632"	"0"	"5"	"637"	"0"
"116"	"100"	"15"	"16"	"453"	"19"	"4"	"3"	"1"	"4"	"4"	"5"	"41"	"8"	"15"	"46"	"6"	"640"	"0"	"18"	"658"	"0"
"117"	"101"	"12"	"46"	"406"	"8"	"3"	"1"	"2"	"1"	"0"	"3"	"8"	"1"	"1"	"9"	"1"	"502"	"0"	"10"	"512"	"0"
"118"	"102"	"6"	"24"	"103"	"45"	"0"	"0"	"0"	"0"	"0"	"12"	"214"	"2"	"0"	"0"	"0"	"406"	"0"	"2"	"408"	"0"
"119"	"103"	"7"	"127"	"188"	"13"	"2"	"3"	"3"	"0"	"3"	"8"	"54"	"7"	"8"	"12"	"14"	"449"	"0"	"16"	"465"	"0"
"120"	"104"	"16"	"36"	"373"	"76"	"0"	"2"	"1"	"3"	"2"	"19"	"25"	"4"	"4"	"10"	"2"	"573"	"0"	"4"	"577"	"0"
"121"	"105"	"11"	"66"	"393"	"62"	"3"	"1"	"1"	"0"	"2"	"13"	"31"	"6"	"1"	"20"	"6"	"616"	"0"	"3"	"619"	"0"
"122"	"106"	"3"	"4"	"68"	"4"	"3"	"3"	"0"	"0"	"0"	"2"	"243"	"3"	"1"	"1"	"0"	"335"	"0"	"0"	"335"	"0"
"123"	"107"	"28"	"257"	"165"	"33"	"1"	"1"	"2"	"0"	"1"	"1"	"15"	"5"	"1"	"5"	"2"	"517"	"0"	"6"	"523"	"0"
"124"	"108"	"16"	"46"	"352"	"119"	"2"	"0"	"2"	"1"	"0"	"13"	"7"	"16"	"5"	"12"	"1"	"592"	"0"	"4"	"596"	"0"
"125"	"109"	"12"	"81"	"308"	"21"	"5"	"3"	"2"	"4"	"3"	"4"	"68"	"8"	"1"	"5"	"0"	"525"	"0"	"5"	"530"	"0"
"126"	"110"	"1"	"41"	"268"	"11"	"1"	"2"	"0"	"2"	"0"	"4"	"184"	"3"	"1"	"6"	"7"	"531"	"0"	"13"	"544"	"0"
"127"	"111"	"6"	"40"	"414"	"58"	"4"	"5"	"3"	"6"	"3"	"13"	"19"	"9"	"14"	"27"	"4"	"625"	"0"	"11"	"636"	"0"
"128"	"112"	"13"	"78"	"365"	"15"	"6"	"4"	"1"	"3"	"2"	"0"	"51"	"0"	"3"	"8"	"4"	"553"	"0"	"5"	"558"	"0"
"129"	"113"	"10"	"141"	"297"	"30"	"4"	"1"	"2"	"1"	"2"	"9"	"11"	"9"	"5"	"24"	"7"	"553"	"0"	"11"	"564"	"0"
"130"	"114"	"40"	"70"	"297"	"18"	"3"	"3"	"8"	"3"	"6"	"10"	"137"	"5"	"7"	"10"	"8"	"625"	"0"	"5"	"630"	"0"
"131"	"115"	"3"	"67"	"184"	"12"	"1"	"2"	"0"	"1"	"4"	"1"	"42"	"2"	"7"	"13"	"14"	"353"	"0"	"7"	"360"	"0"
"132"	"116"	"3"	"327"	"8"	"92"	"1"	"0"	"1"	"0"	"0"	"6"	"3"	"6"	"2"	"5"	"4"	"458"	"0"	"1"	"459"	"0"
"133"	"117"	"6"	"42"	"224"	"44"	"4"	"5"	"3"	"2"	"3"	"26"	"12"	"9"	"3"	"12"	"5"	"400"	"0"	"8"	"408"	"0"
"134"	"118"	"8"	"28"	"173"	"39"	"1"	"2"	"1"	"1"	"0"	"12"	"159"	"1"	"1"	"7"	"1"	"434"	"0"	"4"	"438"	"0"
"135"	"119"	"127"	"49"	"206"	"51"	"5"	"2"	"3"	"3"	"3"	"20"	"146"	"8"	"6"	"9"	"2"	"640"	"0"	"3"	"643"	"0"
"136"	"120"	"67"	"16"	"171"	"54"	"3"	"2"	"1"	"1"	"3"	"26"	"36"	"6"	"4"	"6"	"4"	"400"	"0"	"12"	"412"	"0"
"137"	"121"	"18"	"37"	"424"	"48"	"4"	"6"	"3"	"3"	"3"	"17"	"20"	"67"	"1"	"13"	"8"	"672"	"0"	"6"	"678"	"0"
"138"	"122"	"5"	"59"	"230"	"92"	"2"	"4"	"1"	"2"	"1"	"24"	"59"	"6"	"0"	"2"	"1"	"488"	"0"	"3"	"491"	"0"
"139"	"123"	"8"	"94"	"156"	"135"	"1"	"2"	"0"	"3"	"1"	"24"	"8"	"5"	"0"	"4"	"1"	"442"	"0"	"0"	"442"	"0"
"140"	"124"	"23"	"424"	"89"	"39"	"2"	"3"	"3"	"0"	"3"	"9"	"4"	"3"	"2"	"2"	"4"	"610"	"0"	"2"	"612"	"0"
"141"	"125"	"14"	"304"	"156"	"83"	"4"	"3"	"1"	"4"	"0"	"7"	"5"	"4"	"1"	"1"	"0"	"587"	"0"	"1"	"588"	"0"
"142"	"126"	"7"	"75"	"397"	"166"	"5"	"4"	"3"	"2"	"1"	"25"	"5"	"6"	"6"	"10"	"2"	"714"	"0"	"6"	"720"	"0"
"143"	"127"	"6"	"119"	"580"	"41"	"3"	"0"	"2"	"0"	"0"	"12"	"3"	"8"	"3"	"16"	"3"	"796"	"0"	"11"	"807"	"0"
"144"	"128"	"11"	"80"	"234"	"36"	"4"	"3"	"2"	"1"	"0"	"8"	"2"	"2"	"2"	"4"	"2"	"391"	"0"	"1"	"392"	"0"
"145"	"129"	"11"	"179"	"405"	"66"	"5"	"1"	"5"	"2"	"2"	"24"	"10"	"12"	"8"	"18"	"4"	"752"	"0"	"12"	"764"	"0"
"146"	"130"	"2"	"149"	"76"	"102"	"0"	"1"	"1"	"1"	"1"	"19"	"3"	"2"	"2"	"5"	"9"	"373"	"0"	"3"	"376"	"0"
"147"	"131"	"9"	"45"	"470"	"93"	"14"	"5"	"7"	"4"	"6"	"36"	"9"	"9"	"17"	"15"	"7"	"746"	"0"	"24"	"770"	"0"
"148"	"132"	"13"	"49"	"460"	"62"	"3"	"3"	"0"	"2"	"4"	"21"	"7"	"7"	"16"	"30"	"9"	"686"	"0"	"10"	"696"	"0"
"149"	"133"	"17"	"73"	"274"	"150"	"4"	"4"	"1"	"3"	"11"	"48"	"114"	"16"	"14"	"13"	"4"	"746"	"0"	"11"	"757"	"0"
"150"	"134"	"21"	"249"	"207"	"64"	"3"	"3"	"3"	"2"	"2"	"8"	"1"	"8"	"2"	"3"	"6"	"582"	"0"	"3"	"585"	"0"
"151"	"135"	"46"	"90"	"181"	"85"	"2"	"4"	"6"	"3"	"1"	"26"	"9"	"9"	"2"	"5"	"5"	"474"	"0"	"3"	"477"	"0"
"152"	"136"	"5"	"119"	"298"	"23"	"3"	"3"	"0"	"1"	"0"	"7"	"4"	"4"	"6"	"19"	"11"	"503"	"0"	"10"	"513"	"0"
"153"	"137"	"12"	"137"	"394"	"74"	"6"	"2"	"2"	"2"	"2"	"15"	"23"	"6"	"5"	"10"	"4"	"694"	"0"	"10"	"704"	"0"
"154"	"138"	"3"	"62"	"257"	"45"	"4"	"0"	"0"	"3"	"2"	"15"	"6"	"5"	"5"	"2"	"2"	"411"	"0"	"5"	"416"	"0"
"155"	"139"	"59"	"269"	"375"	"72"	"2"	"8"	"5"	"4"	"4"	"13"	"6"	"9"	"8"	"18"	"7"	"859"	"0"	"4"	"863"	"0"
"156"	"140"	"37"	"239"	"155"	"23"	"3"	"1"	"4"	"8"	"2"	"10"	"5"	"1"	"2"	"5"	"3"	"498"	"0"	"4"	"502"	"0"
