"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"97"	"5"	"5"	"194"	"3"	"2"	"2"	"5"	"0"	"1"	"2"	"316"	"0"	"4"	"320"	"0"
"27"	"15"	"67"	"5"	"4"	"218"	"2"	"8"	"3"	"3"	"4"	"5"	"3"	"322"	"0"	"10"	"332"	"0"
"28"	"16"	"255"	"10"	"2"	"257"	"3"	"3"	"2"	"0"	"4"	"2"	"3"	"541"	"0"	"4"	"545"	"0"
"29"	"17"	"113"	"3"	"5"	"234"	"2"	"3"	"3"	"6"	"0"	"1"	"1"	"371"	"0"	"4"	"375"	"0"
"30"	"18"	"613"	"8"	"0"	"4"	"0"	"1"	"1"	"1"	"0"	"3"	"0"	"631"	"0"	"1"	"632"	"0"
"31"	"19"	"65"	"3"	"6"	"375"	"5"	"4"	"4"	"4"	"20"	"4"	"5"	"495"	"0"	"23"	"518"	"0"
"32"	"20"	"152"	"6"	"2"	"145"	"13"	"5"	"2"	"0"	"1"	"8"	"4"	"338"	"0"	"12"	"350"	"0"
"33"	"21"	"249"	"24"	"2"	"156"	"2"	"2"	"2"	"4"	"1"	"2"	"2"	"446"	"0"	"5"	"451"	"0"
"34"	"22"	"266"	"12"	"7"	"332"	"2"	"4"	"2"	"2"	"0"	"3"	"1"	"631"	"0"	"3"	"634"	"0"
"35"	"23"	"39"	"3"	"6"	"392"	"4"	"2"	"2"	"4"	"6"	"8"	"6"	"472"	"0"	"15"	"487"	"0"
"36"	"24"	"41"	"4"	"6"	"376"	"3"	"3"	"3"	"2"	"3"	"1"	"0"	"442"	"0"	"5"	"447"	"0"
"37"	"25"	"233"	"3"	"5"	"149"	"3"	"3"	"2"	"6"	"5"	"0"	"2"	"411"	"0"	"5"	"416"	"0"
"38"	"25A"	"198"	"10"	"6"	"226"	"3"	"2"	"3"	"4"	"4"	"2"	"0"	"458"	"0"	"1"	"459"	"0"
"39"	"26"	"191"	"20"	"13"	"433"	"9"	"12"	"3"	"4"	"10"	"14"	"6"	"715"	"0"	"20"	"735"	"0"
"40"	"27"	"318"	"30"	"3"	"179"	"4"	"7"	"2"	"5"	"4"	"3"	"3"	"558"	"0"	"16"	"574"	"0"
"41"	"28"	"224"	"9"	"6"	"196"	"3"	"6"	"2"	"5"	"3"	"1"	"0"	"455"	"0"	"4"	"459"	"0"
"42"	"29"	"194"	"11"	"1"	"95"	"4"	"1"	"2"	"1"	"1"	"0"	"1"	"311"	"0"	"6"	"317"	"0"
"43"	"30"	"228"	"27"	"4"	"207"	"7"	"4"	"3"	"6"	"7"	"6"	"3"	"502"	"0"	"6"	"508"	"0"
"44"	"31"	"304"	"59"	"16"	"182"	"13"	"28"	"10"	"17"	"7"	"11"	"10"	"657"	"0"	"28"	"685"	"0"
"45"	"32"	"370"	"23"	"6"	"140"	"7"	"12"	"12"	"46"	"7"	"4"	"8"	"635"	"0"	"17"	"652"	"0"
"46"	"33"	"197"	"61"	"13"	"263"	"5"	"17"	"87"	"28"	"4"	"3"	"2"	"680"	"0"	"13"	"693"	"0"
"47"	"34"	"118"	"11"	"11"	"385"	"5"	"6"	"1"	"3"	"8"	"7"	"8"	"563"	"0"	"23"	"586"	"0"
"48"	"35"	"36"	"4"	"2"	"340"	"5"	"8"	"6"	"10"	"2"	"5"	"3"	"421"	"0"	"9"	"430"	"0"
"49"	"36"	"173"	"9"	"4"	"76"	"5"	"8"	"4"	"7"	"2"	"4"	"5"	"297"	"0"	"25"	"322"	"0"
"50"	"37"	"290"	"7"	"7"	"118"	"6"	"4"	"4"	"3"	"2"	"1"	"8"	"450"	"0"	"19"	"469"	"0"
"51"	"38"	"195"	"12"	"4"	"63"	"6"	"26"	"6"	"6"	"4"	"5"	"7"	"334"	"0"	"17"	"351"	"0"
"52"	"39"	"492"	"16"	"3"	"28"	"1"	"2"	"3"	"3"	"2"	"0"	"3"	"553"	"0"	"8"	"561"	"0"
"53"	"40"	"398"	"11"	"2"	"50"	"1"	"0"	"1"	"2"	"2"	"0"	"1"	"468"	"0"	"3"	"471"	"0"
"54"	"41"	"39"	"53"	"11"	"226"	"9"	"29"	"11"	"9"	"11"	"10"	"6"	"414"	"0"	"7"	"421"	"0"
"55"	"42"	"393"	"103"	"7"	"78"	"6"	"65"	"17"	"16"	"7"	"13"	"9"	"714"	"0"	"39"	"753"	"0"
"56"	"43"	"152"	"38"	"7"	"213"	"4"	"32"	"3"	"2"	"1"	"1"	"2"	"455"	"0"	"3"	"458"	"0"
"57"	"44"	"126"	"17"	"13"	"263"	"6"	"15"	"7"	"3"	"2"	"0"	"3"	"455"	"0"	"8"	"463"	"0"
"58"	"45"	"107"	"33"	"13"	"255"	"5"	"34"	"7"	"9"	"9"	"9"	"4"	"485"	"0"	"14"	"499"	"0"
"59"	"46"	"65"	"31"	"11"	"181"	"11"	"30"	"10"	"9"	"4"	"2"	"6"	"360"	"0"	"7"	"367"	"0"
"60"	"47"	"370"	"17"	"4"	"35"	"2"	"1"	"0"	"4"	"5"	"8"	"5"	"451"	"0"	"20"	"471"	"0"
"61"	"48"	"457"	"36"	"15"	"236"	"8"	"7"	"7"	"2"	"8"	"1"	"6"	"783"	"0"	"19"	"802"	"0"
"62"	"49"	"183"	"24"	"12"	"640"	"15"	"23"	"10"	"13"	"16"	"11"	"14"	"961"	"0"	"20"	"981"	"0"
"63"	"50"	"145"	"17"	"7"	"432"	"10"	"6"	"1"	"6"	"2"	"2"	"4"	"632"	"0"	"8"	"640"	"0"
"64"	"51"	"238"	"7"	"2"	"194"	"5"	"4"	"2"	"3"	"3"	"2"	"3"	"463"	"0"	"9"	"472"	"0"
"65"	"52"	"166"	"3"	"4"	"323"	"5"	"1"	"1"	"2"	"4"	"6"	"2"	"517"	"0"	"1"	"518"	"0"
"66"	"53"	"282"	"55"	"6"	"186"	"6"	"30"	"2"	"15"	"5"	"4"	"11"	"602"	"0"	"22"	"624"	"0"
"67"	"54"	"68"	"43"	"5"	"366"	"10"	"34"	"102"	"5"	"10"	"12"	"16"	"671"	"0"	"35"	"706"	"0"
"68"	"55"	"114"	"63"	"7"	"343"	"6"	"34"	"76"	"17"	"12"	"10"	"8"	"690"	"0"	"21"	"711"	"0"
"69"	"56"	"259"	"17"	"9"	"197"	"5"	"14"	"46"	"9"	"5"	"3"	"7"	"571"	"0"	"5"	"576"	"0"
"70"	"57"	"433"	"27"	"0"	"55"	"2"	"5"	"1"	"9"	"5"	"2"	"6"	"545"	"0"	"17"	"562"	"0"
"71"	"58"	"406"	"25"	"3"	"4"	"1"	"4"	"0"	"11"	"0"	"0"	"0"	"454"	"0"	"4"	"458"	"0"
"72"	"59"	"630"	"19"	"1"	"3"	"1"	"2"	"1"	"14"	"0"	"1"	"1"	"673"	"0"	"3"	"676"	"0"
"73"	"60"	"69"	"4"	"9"	"392"	"6"	"8"	"2"	"1"	"4"	"3"	"2"	"500"	"0"	"8"	"508"	"0"
"74"	"61"	"60"	"5"	"8"	"409"	"8"	"4"	"8"	"2"	"3"	"3"	"3"	"513"	"0"	"8"	"521"	"0"
"75"	"62"	"436"	"23"	"3"	"3"	"0"	"4"	"0"	"2"	"0"	"2"	"3"	"476"	"0"	"11"	"487"	"0"
"76"	"63"	"273"	"19"	"1"	"66"	"7"	"39"	"34"	"3"	"8"	"9"	"7"	"466"	"0"	"21"	"487"	"0"
"77"	"64"	"368"	"5"	"8"	"7"	"2"	"3"	"10"	"9"	"0"	"2"	"1"	"415"	"0"	"8"	"423"	"0"
"78"	"65"	"25"	"5"	"9"	"426"	"4"	"8"	"0"	"2"	"8"	"2"	"4"	"493"	"0"	"3"	"496"	"0"
"79"	"66"	"253"	"8"	"3"	"17"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"286"	"0"	"9"	"295"	"0"
"80"	"67"	"300"	"8"	"13"	"160"	"5"	"4"	"26"	"7"	"7"	"5"	"3"	"538"	"0"	"17"	"555"	"0"
"81"	"68"	"465"	"3"	"0"	"10"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"482"	"0"	"1"	"483"	"0"
"82"	"69"	"367"	"7"	"3"	"58"	"1"	"1"	"0"	"2"	"1"	"1"	"2"	"443"	"0"	"8"	"451"	"0"
"83"	"70"	"535"	"10"	"4"	"16"	"1"	"2"	"1"	"1"	"1"	"0"	"2"	"573"	"0"	"7"	"580"	"0"
"84"	"71"	"7"	"8"	"6"	"301"	"1"	"11"	"2"	"4"	"1"	"2"	"4"	"347"	"0"	"2"	"349"	"0"
"85"	"72"	"8"	"1"	"2"	"155"	"0"	"4"	"0"	"1"	"1"	"1"	"1"	"174"	"0"	"0"	"174"	"0"
"86"	"73"	"19"	"10"	"6"	"642"	"12"	"7"	"3"	"4"	"1"	"5"	"8"	"717"	"0"	"26"	"743"	"0"
"87"	"74"	"23"	"15"	"13"	"573"	"5"	"12"	"9"	"5"	"8"	"9"	"7"	"679"	"0"	"11"	"690"	"0"
"88"	"75"	"591"	"20"	"11"	"222"	"4"	"4"	"1"	"2"	"2"	"2"	"4"	"863"	"0"	"6"	"869"	"0"
"89"	"76"	"435"	"12"	"6"	"1"	"0"	"1"	"0"	"1"	"3"	"0"	"2"	"461"	"0"	"15"	"476"	"0"
"90"	"77"	"419"	"12"	"9"	"172"	"4"	"3"	"2"	"0"	"2"	"3"	"1"	"627"	"0"	"3"	"630"	"0"
"91"	"78"	"26"	"2"	"5"	"422"	"9"	"7"	"5"	"8"	"8"	"6"	"10"	"508"	"0"	"21"	"529"	"0"
"92"	"79"	"69"	"1"	"6"	"299"	"16"	"4"	"2"	"4"	"17"	"6"	"5"	"429"	"0"	"14"	"443"	"0"
"93"	"79A"	"154"	"5"	"5"	"205"	"3"	"0"	"2"	"3"	"5"	"1"	"6"	"389"	"0"	"7"	"396"	"0"
"94"	"80"	"139"	"9"	"9"	"352"	"15"	"8"	"9"	"7"	"12"	"7"	"6"	"573"	"0"	"25"	"598"	"0"
"95"	"81"	"501"	"9"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"515"	"0"	"1"	"516"	"0"
"96"	"82"	"495"	"21"	"2"	"15"	"1"	"0"	"1"	"2"	"0"	"0"	"4"	"541"	"0"	"1"	"542"	"0"
"97"	"83"	"36"	"9"	"4"	"313"	"3"	"4"	"4"	"3"	"13"	"4"	"2"	"395"	"0"	"11"	"406"	"0"
"98"	"83A"	"19"	"3"	"5"	"350"	"9"	"1"	"3"	"0"	"7"	"1"	"1"	"399"	"0"	"8"	"407"	"0"
"99"	"84"	"41"	"7"	"9"	"526"	"13"	"4"	"3"	"1"	"7"	"5"	"2"	"618"	"0"	"15"	"633"	"0"
"100"	"85"	"21"	"2"	"4"	"309"	"5"	"4"	"3"	"3"	"0"	"2"	"1"	"354"	"0"	"3"	"357"	"0"
"101"	"86"	"59"	"12"	"2"	"275"	"5"	"4"	"3"	"5"	"6"	"3"	"7"	"381"	"0"	"14"	"395"	"0"
"102"	"87"	"174"	"21"	"10"	"339"	"10"	"14"	"0"	"7"	"13"	"8"	"9"	"605"	"0"	"19"	"624"	"0"
"103"	"88"	"167"	"15"	"9"	"144"	"2"	"2"	"5"	"2"	"1"	"1"	"6"	"354"	"0"	"12"	"366"	"0"
"104"	"89"	"145"	"1"	"1"	"48"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"202"	"0"	"8"	"210"	"0"
"105"	"90"	"86"	"12"	"14"	"261"	"8"	"7"	"1"	"1"	"8"	"2"	"2"	"402"	"0"	"5"	"407"	"0"
"106"	"91"	"360"	"13"	"3"	"191"	"2"	"8"	"3"	"2"	"2"	"6"	"6"	"596"	"0"	"9"	"605"	"0"
"107"	"92"	"336"	"11"	"4"	"36"	"2"	"2"	"0"	"3"	"8"	"3"	"4"	"409"	"0"	"7"	"416"	"0"
"108"	"93"	"234"	"16"	"12"	"373"	"14"	"6"	"3"	"2"	"9"	"4"	"4"	"677"	"0"	"15"	"692"	"0"
"109"	"94"	"262"	"25"	"6"	"83"	"2"	"7"	"1"	"2"	"0"	"2"	"3"	"393"	"0"	"7"	"400"	"0"
"110"	"95"	"276"	"60"	"1"	"41"	"3"	"0"	"2"	"1"	"1"	"1"	"2"	"388"	"0"	"13"	"401"	"0"
"111"	"95A"	"269"	"76"	"8"	"53"	"1"	"9"	"3"	"3"	"6"	"6"	"11"	"445"	"0"	"13"	"458"	"0"
"112"	"96"	"403"	"79"	"8"	"40"	"4"	"18"	"2"	"3"	"5"	"6"	"6"	"574"	"0"	"11"	"585"	"0"
"113"	"97"	"336"	"65"	"1"	"4"	"0"	"8"	"0"	"0"	"12"	"1"	"2"	"429"	"0"	"3"	"432"	"0"
"114"	"98"	"271"	"22"	"2"	"5"	"1"	"1"	"0"	"0"	"2"	"3"	"6"	"313"	"0"	"11"	"324"	"0"
"115"	"99"	"272"	"61"	"6"	"105"	"1"	"15"	"2"	"1"	"2"	"3"	"2"	"470"	"0"	"10"	"480"	"0"
"116"	"100"	"386"	"32"	"0"	"28"	"2"	"5"	"0"	"4"	"1"	"3"	"5"	"466"	"0"	"13"	"479"	"0"
"117"	"101"	"85"	"88"	"11"	"380"	"10"	"34"	"2"	"5"	"3"	"3"	"10"	"631"	"0"	"4"	"635"	"0"
"118"	"102"	"18"	"20"	"3"	"247"	"5"	"15"	"0"	"1"	"3"	"1"	"0"	"313"	"0"	"1"	"314"	"0"
"119"	"103"	"46"	"11"	"9"	"390"	"3"	"20"	"4"	"7"	"7"	"5"	"4"	"506"	"0"	"6"	"512"	"0"
"120"	"104"	"261"	"27"	"6"	"164"	"5"	"12"	"5"	"5"	"8"	"6"	"11"	"510"	"0"	"19"	"529"	"0"
"121"	"105"	"78"	"11"	"8"	"312"	"8"	"14"	"1"	"8"	"9"	"4"	"2"	"455"	"0"	"11"	"466"	"0"
"122"	"106"	"117"	"4"	"5"	"441"	"1"	"5"	"1"	"6"	"6"	"4"	"4"	"594"	"0"	"11"	"605"	"0"
"123"	"107"	"207"	"21"	"9"	"476"	"12"	"9"	"5"	"19"	"14"	"10"	"21"	"803"	"0"	"26"	"829"	"0"
"124"	"108"	"84"	"31"	"10"	"486"	"3"	"26"	"3"	"16"	"8"	"5"	"9"	"681"	"0"	"13"	"694"	"0"
"125"	"109"	"406"	"44"	"14"	"376"	"7"	"34"	"9"	"4"	"10"	"14"	"21"	"939"	"0"	"21"	"960"	"0"
"126"	"110"	"385"	"29"	"8"	"162"	"8"	"18"	"8"	"4"	"4"	"4"	"5"	"635"	"0"	"22"	"657"	"0"
"127"	"111"	"364"	"34"	"10"	"452"	"11"	"28"	"7"	"4"	"9"	"5"	"4"	"928"	"0"	"6"	"934"	"0"
"128"	"112"	"264"	"10"	"15"	"198"	"5"	"3"	"0"	"1"	"7"	"1"	"8"	"512"	"0"	"6"	"518"	"0"
"129"	"113"	"281"	"9"	"8"	"152"	"3"	"2"	"4"	"3"	"7"	"2"	"2"	"473"	"0"	"16"	"489"	"0"
"130"	"113A"	"374"	"11"	"1"	"7"	"1"	"1"	"0"	"0"	"2"	"0"	"2"	"399"	"0"	"19"	"418"	"0"
"131"	"114"	"341"	"13"	"4"	"58"	"1"	"0"	"2"	"2"	"5"	"0"	"4"	"430"	"0"	"3"	"433"	"0"
"132"	"115"	"239"	"17"	"7"	"105"	"9"	"10"	"2"	"2"	"1"	"2"	"4"	"398"	"0"	"9"	"407"	"0"
"133"	"116"	"534"	"13"	"7"	"191"	"5"	"6"	"2"	"2"	"5"	"6"	"6"	"777"	"0"	"16"	"793"	"0"
"134"	"117"	"154"	"21"	"3"	"57"	"3"	"3"	"1"	"0"	"4"	"1"	"1"	"248"	"0"	"3"	"251"	"0"
"135"	"118"	"211"	"24"	"5"	"138"	"4"	"5"	"0"	"5"	"5"	"4"	"3"	"404"	"0"	"15"	"419"	"0"
"136"	"119"	"34"	"2"	"6"	"376"	"6"	"2"	"0"	"1"	"3"	"4"	"2"	"436"	"0"	"11"	"447"	"0"
"137"	"120"	"34"	"1"	"2"	"195"	"5"	"0"	"1"	"1"	"2"	"1"	"0"	"242"	"0"	"3"	"245"	"0"
"138"	"121"	"184"	"11"	"2"	"112"	"2"	"6"	"6"	"0"	"0"	"3"	"1"	"327"	"0"	"3"	"330"	"0"
"139"	"122"	"194"	"17"	"7"	"134"	"6"	"12"	"16"	"5"	"9"	"4"	"7"	"411"	"0"	"14"	"425"	"0"
"140"	"123"	"230"	"13"	"9"	"169"	"9"	"6"	"1"	"7"	"4"	"5"	"5"	"458"	"0"	"15"	"473"	"0"
"141"	"123A"	"243"	"24"	"5"	"137"	"4"	"14"	"5"	"10"	"5"	"2"	"4"	"453"	"0"	"15"	"468"	"0"
"142"	"124"	"190"	"11"	"10"	"347"	"6"	"9"	"4"	"8"	"8"	"4"	"3"	"600"	"0"	"17"	"617"	"0"
"143"	"125"	"138"	"4"	"8"	"382"	"7"	"1"	"6"	"2"	"7"	"6"	"2"	"563"	"0"	"6"	"569"	"0"
"144"	"126"	"260"	"23"	"5"	"472"	"9"	"20"	"4"	"11"	"10"	"14"	"11"	"839"	"0"	"32"	"871"	"0"
"145"	"127"	"347"	"20"	"9"	"285"	"21"	"19"	"13"	"14"	"19"	"6"	"17"	"770"	"0"	"44"	"814"	"0"
"146"	"128"	"153"	"6"	"5"	"295"	"4"	"6"	"1"	"3"	"1"	"5"	"2"	"481"	"0"	"3"	"484"	"0"
"147"	"129"	"52"	"1"	"4"	"477"	"3"	"2"	"0"	"3"	"1"	"3"	"3"	"549"	"0"	"6"	"555"	"0"
"148"	"130"	"302"	"51"	"9"	"221"	"3"	"23"	"6"	"5"	"6"	"8"	"12"	"646"	"0"	"39"	"685"	"0"
"149"	"131"	"94"	"10"	"7"	"310"	"0"	"15"	"0"	"3"	"1"	"0"	"2"	"442"	"0"	"6"	"448"	"0"
"150"	"132"	"700"	"20"	"9"	"192"	"4"	"1"	"5"	"7"	"14"	"8"	"13"	"973"	"0"	"26"	"999"	"0"
"151"	"133"	"396"	"8"	"2"	"190"	"1"	"2"	"0"	"1"	"2"	"0"	"3"	"605"	"0"	"10"	"615"	"0"
"152"	"134"	"155"	"19"	"4"	"370"	"5"	"11"	"3"	"4"	"4"	"1"	"14"	"590"	"0"	"2"	"592"	"0"
"153"	"135"	"145"	"11"	"3"	"204"	"3"	"6"	"5"	"3"	"4"	"1"	"14"	"399"	"0"	"9"	"408"	"0"
"154"	"136"	"116"	"19"	"6"	"254"	"10"	"5"	"3"	"2"	"6"	"2"	"5"	"428"	"0"	"13"	"441"	"0"
"155"	"137"	"535"	"18"	"5"	"78"	"1"	"3"	"9"	"4"	"2"	"5"	"6"	"666"	"0"	"24"	"690"	"0"
"156"	"138"	"281"	"3"	"3"	"101"	"1"	"1"	"8"	"3"	"2"	"2"	"7"	"412"	"0"	"26"	"438"	"0"
"157"	"139"	"175"	"8"	"3"	"50"	"2"	"0"	"1"	"0"	"2"	"0"	"3"	"244"	"0"	"4"	"248"	"0"
"158"	"140"	"220"	"0"	"3"	"79"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"308"	"0"	"3"	"311"	"0"
"159"	"141"	"486"	"15"	"6"	"102"	"4"	"12"	"32"	"6"	"6"	"4"	"8"	"681"	"0"	"12"	"693"	"0"
"160"	"142"	"146"	"20"	"1"	"13"	"0"	"5"	"1"	"1"	"0"	"0"	"1"	"188"	"0"	"3"	"191"	"0"
"161"	"143"	"217"	"25"	"0"	"2"	"1"	"4"	"0"	"1"	"0"	"3"	"0"	"253"	"0"	"8"	"261"	"0"
"162"	"144"	"186"	"13"	"1"	"30"	"0"	"6"	"0"	"1"	"1"	"1"	"3"	"242"	"0"	"14"	"256"	"0"
"163"	"145"	"228"	"34"	"3"	"217"	"3"	"34"	"4"	"3"	"1"	"2"	"1"	"530"	"0"	"10"	"540"	"0"
"164"	"146"	"393"	"5"	"3"	"31"	"1"	"0"	"2"	"5"	"2"	"0"	"3"	"445"	"0"	"2"	"447"	"0"
"165"	"147"	"346"	"10"	"4"	"157"	"3"	"3"	"2"	"0"	"4"	"2"	"4"	"535"	"0"	"14"	"549"	"0"
"166"	"148"	"344"	"12"	"4"	"200"	"4"	"4"	"1"	"2"	"5"	"2"	"6"	"584"	"0"	"8"	"592"	"0"
"167"	"149"	"581"	"31"	"12"	"312"	"7"	"21"	"4"	"2"	"7"	"5"	"7"	"989"	"0"	"9"	"998"	"0"
"168"	"150"	"323"	"12"	"10"	"235"	"5"	"3"	"18"	"6"	"8"	"4"	"4"	"628"	"0"	"17"	"645"	"0"
"169"	"151"	"268"	"11"	"4"	"69"	"1"	"2"	"0"	"3"	"1"	"1"	"8"	"368"	"0"	"5"	"373"	"0"
"170"	"152"	"211"	"16"	"4"	"241"	"6"	"15"	"87"	"7"	"3"	"9"	"9"	"608"	"0"	"15"	"623"	"0"
"171"	"153"	"219"	"12"	"5"	"295"	"11"	"10"	"7"	"4"	"7"	"4"	"6"	"580"	"0"	"16"	"596"	"0"
"172"	"154"	"125"	"24"	"9"	"330"	"14"	"22"	"8"	"8"	"3"	"0"	"0"	"543"	"0"	"5"	"548"	"0"
"173"	"155"	"234"	"9"	"2"	"249"	"5"	"2"	"1"	"6"	"2"	"0"	"3"	"513"	"0"	"6"	"519"	"0"
"174"	"156"	"270"	"7"	"3"	"138"	"4"	"2"	"0"	"5"	"2"	"3"	"3"	"437"	"0"	"7"	"444"	"0"
"175"	"157"	"334"	"19"	"3"	"55"	"0"	"3"	"2"	"0"	"4"	"2"	"5"	"427"	"0"	"22"	"449"	"0"
"176"	"158"	"193"	"18"	"5"	"275"	"3"	"9"	"0"	"3"	"4"	"0"	"0"	"510"	"0"	"9"	"519"	"0"
"177"	"159"	"341"	"22"	"7"	"274"	"4"	"5"	"4"	"4"	"10"	"4"	"5"	"680"	"0"	"20"	"700"	"0"
"178"	"160"	"201"	"12"	"3"	"9"	"0"	"3"	"0"	"0"	"0"	"1"	"1"	"230"	"0"	"2"	"232"	"0"
"179"	"161"	"406"	"34"	"4"	"67"	"5"	"20"	"13"	"7"	"4"	"4"	"5"	"569"	"0"	"13"	"582"	"0"
"180"	"162"	"442"	"47"	"4"	"141"	"5"	"16"	"3"	"6"	"3"	"2"	"6"	"675"	"0"	"27"	"702"	"0"
"181"	"163"	"542"	"74"	"1"	"75"	"3"	"11"	"6"	"9"	"2"	"2"	"0"	"725"	"0"	"13"	"738"	"0"
"182"	"164"	"331"	"68"	"10"	"232"	"3"	"61"	"5"	"18"	"8"	"8"	"4"	"748"	"0"	"18"	"766"	"0"
"183"	"165"	"110"	"24"	"2"	"368"	"8"	"28"	"4"	"6"	"8"	"3"	"7"	"568"	"0"	"5"	"573"	"0"
"184"	"166"	"48"	"18"	"5"	"624"	"6"	"6"	"2"	"5"	"5"	"2"	"3"	"724"	"0"	"14"	"738"	"0"
"185"	"167"	"53"	"29"	"4"	"494"	"2"	"9"	"3"	"3"	"8"	"0"	"3"	"608"	"0"	"4"	"612"	"0"
"186"	"168"	"260"	"5"	"1"	"103"	"2"	"11"	"1"	"2"	"0"	"0"	"0"	"385"	"0"	"1"	"386"	"0"
"187"	"169"	"440"	"38"	"6"	"136"	"4"	"9"	"4"	"3"	"12"	"8"	"13"	"673"	"0"	"41"	"714"	"0"
"188"	"170"	"87"	"38"	"8"	"259"	"7"	"41"	"2"	"1"	"7"	"3"	"4"	"457"	"0"	"14"	"471"	"0"
"189"	"171"	"83"	"77"	"1"	"211"	"12"	"42"	"1"	"4"	"5"	"2"	"3"	"441"	"0"	"10"	"451"	"0"
"190"	"172"	"215"	"45"	"9"	"417"	"6"	"33"	"5"	"10"	"6"	"4"	"6"	"756"	"0"	"20"	"776"	"0"
"191"	"173"	"445"	"30"	"4"	"94"	"1"	"6"	"0"	"2"	"0"	"1"	"2"	"585"	"0"	"5"	"590"	"0"
