"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"72"	"14"	"2"	"351"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"2"	"1"	"448"	"0"	"6"	"454"	"0"
"25"	"13"	"113"	"178"	"6"	"185"	"3"	"1"	"6"	"3"	"2"	"1"	"1"	"4"	"4"	"507"	"0"	"6"	"513"	"0"
"26"	"14"	"18"	"270"	"3"	"56"	"2"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"3"	"356"	"0"	"4"	"360"	"0"
"27"	"15"	"195"	"13"	"11"	"278"	"5"	"4"	"1"	"2"	"3"	"6"	"10"	"5"	"8"	"541"	"0"	"13"	"554"	"0"
"28"	"16"	"363"	"23"	"164"	"57"	"2"	"1"	"1"	"1"	"1"	"2"	"5"	"3"	"6"	"629"	"0"	"11"	"640"	"0"
"29"	"17"	"116"	"61"	"22"	"199"	"5"	"1"	"1"	"2"	"1"	"2"	"4"	"1"	"2"	"417"	"0"	"8"	"425"	"0"
"30"	"18"	"144"	"23"	"67"	"134"	"3"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"2"	"379"	"0"	"2"	"381"	"0"
"31"	"19"	"323"	"39"	"51"	"59"	"4"	"3"	"2"	"0"	"0"	"2"	"2"	"1"	"6"	"492"	"0"	"11"	"503"	"0"
"32"	"20"	"147"	"2"	"53"	"209"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"419"	"0"	"2"	"421"	"0"
"33"	"21"	"146"	"29"	"6"	"187"	"7"	"4"	"1"	"0"	"1"	"0"	"3"	"1"	"2"	"387"	"0"	"3"	"390"	"0"
"34"	"22"	"278"	"11"	"33"	"191"	"2"	"1"	"2"	"2"	"0"	"1"	"2"	"2"	"1"	"526"	"0"	"12"	"538"	"0"
"35"	"23"	"101"	"2"	"38"	"274"	"3"	"0"	"5"	"1"	"1"	"1"	"1"	"4"	"2"	"433"	"0"	"12"	"445"	"0"
"36"	"24"	"338"	"16"	"50"	"132"	"2"	"0"	"7"	"2"	"6"	"1"	"1"	"4"	"3"	"562"	"0"	"16"	"578"	"0"
"37"	"25"	"249"	"30"	"10"	"152"	"2"	"2"	"5"	"3"	"1"	"3"	"4"	"6"	"7"	"474"	"0"	"9"	"483"	"0"
"38"	"26"	"190"	"75"	"10"	"184"	"4"	"3"	"1"	"0"	"0"	"0"	"1"	"4"	"4"	"476"	"0"	"2"	"478"	"0"
"39"	"27"	"145"	"55"	"67"	"312"	"6"	"4"	"5"	"2"	"1"	"4"	"10"	"4"	"2"	"617"	"0"	"8"	"625"	"0"
"40"	"28"	"90"	"49"	"8"	"245"	"2"	"2"	"4"	"1"	"0"	"2"	"0"	"3"	"4"	"410"	"0"	"7"	"417"	"0"
"41"	"29"	"228"	"5"	"8"	"181"	"3"	"3"	"3"	"3"	"3"	"0"	"6"	"8"	"6"	"457"	"0"	"5"	"462"	"0"
"42"	"30"	"162"	"29"	"31"	"268"	"6"	"3"	"19"	"4"	"3"	"4"	"7"	"4"	"2"	"542"	"0"	"8"	"550"	"0"
"43"	"31"	"163"	"72"	"5"	"210"	"5"	"3"	"14"	"1"	"6"	"2"	"3"	"4"	"2"	"490"	"0"	"4"	"494"	"0"
"44"	"32"	"187"	"121"	"44"	"225"	"9"	"2"	"37"	"2"	"3"	"0"	"6"	"3"	"7"	"646"	"0"	"5"	"651"	"0"
"45"	"33"	"213"	"59"	"7"	"179"	"3"	"2"	"1"	"1"	"3"	"5"	"7"	"4"	"6"	"490"	"0"	"16"	"506"	"0"
"46"	"34"	"163"	"134"	"5"	"68"	"1"	"5"	"2"	"2"	"4"	"1"	"2"	"1"	"4"	"392"	"0"	"11"	"403"	"0"
"47"	"35"	"80"	"70"	"35"	"321"	"5"	"4"	"1"	"2"	"1"	"3"	"18"	"5"	"7"	"552"	"0"	"8"	"560"	"0"
"48"	"36"	"24"	"184"	"109"	"249"	"10"	"5"	"1"	"6"	"4"	"7"	"7"	"10"	"5"	"621"	"0"	"14"	"635"	"0"
"49"	"37"	"128"	"36"	"189"	"305"	"8"	"6"	"5"	"5"	"0"	"1"	"4"	"7"	"1"	"695"	"0"	"12"	"707"	"0"
"50"	"38"	"96"	"15"	"5"	"226"	"17"	"4"	"7"	"1"	"1"	"2"	"1"	"2"	"1"	"378"	"0"	"8"	"386"	"0"
"51"	"39"	"113"	"213"	"27"	"235"	"3"	"2"	"2"	"0"	"1"	"1"	"1"	"2"	"2"	"602"	"0"	"0"	"602"	"0"
"52"	"40"	"151"	"16"	"4"	"111"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"289"	"0"	"0"	"289"	"0"
"53"	"41"	"91"	"18"	"1"	"78"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"193"	"0"	"1"	"194"	"0"
"54"	"42"	"334"	"17"	"4"	"173"	"2"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"536"	"0"	"3"	"539"	"0"
"55"	"43"	"225"	"12"	"2"	"43"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"282"	"0"	"3"	"285"	"0"
"56"	"44"	"251"	"70"	"74"	"174"	"15"	"5"	"6"	"0"	"2"	"4"	"4"	"3"	"6"	"614"	"0"	"14"	"628"	"0"
"57"	"45"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"58"	"46"	"99"	"97"	"6"	"121"	"5"	"2"	"6"	"3"	"3"	"1"	"1"	"5"	"5"	"354"	"0"	"5"	"359"	"0"
"59"	"47"	"313"	"25"	"167"	"225"	"14"	"4"	"2"	"3"	"1"	"7"	"2"	"5"	"7"	"775"	"0"	"22"	"797"	"0"
"60"	"48"	"135"	"45"	"43"	"319"	"7"	"4"	"4"	"3"	"4"	"7"	"6"	"8"	"5"	"590"	"0"	"18"	"608"	"0"
"61"	"49"	"715"	"11"	"2"	"74"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"809"	"0"	"6"	"815"	"0"
"62"	"50"	"48"	"73"	"6"	"326"	"7"	"4"	"2"	"1"	"1"	"0"	"1"	"2"	"1"	"472"	"0"	"1"	"473"	"0"
"63"	"51"	"148"	"84"	"6"	"194"	"10"	"5"	"2"	"3"	"1"	"1"	"3"	"2"	"1"	"460"	"0"	"4"	"464"	"0"
"64"	"52"	"243"	"34"	"9"	"72"	"7"	"1"	"2"	"0"	"1"	"0"	"0"	"2"	"1"	"372"	"0"	"1"	"373"	"0"
"65"	"53"	"149"	"23"	"10"	"273"	"12"	"6"	"3"	"5"	"2"	"1"	"3"	"2"	"0"	"489"	"0"	"4"	"493"	"0"
"66"	"53A"	"122"	"50"	"45"	"165"	"7"	"3"	"3"	"2"	"5"	"2"	"3"	"1"	"3"	"411"	"0"	"11"	"422"	"0"
"67"	"54"	"143"	"48"	"59"	"231"	"4"	"4"	"8"	"4"	"5"	"7"	"10"	"9"	"8"	"540"	"0"	"22"	"562"	"0"
"68"	"54A"	"104"	"24"	"19"	"153"	"5"	"0"	"0"	"1"	"3"	"0"	"2"	"2"	"2"	"315"	"0"	"18"	"333"	"0"
"69"	"55"	"406"	"12"	"3"	"76"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"502"	"0"	"2"	"504"	"0"
"70"	"56"	"349"	"26"	"4"	"221"	"4"	"3"	"3"	"1"	"2"	"1"	"6"	"5"	"8"	"633"	"0"	"32"	"665"	"0"
"71"	"57"	"133"	"34"	"7"	"177"	"290"	"2"	"7"	"7"	"9"	"13"	"5"	"9"	"3"	"696"	"0"	"13"	"709"	"0"
"72"	"58"	"290"	"37"	"6"	"120"	"6"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"1"	"465"	"0"	"1"	"466"	"0"
"73"	"59"	"503"	"14"	"14"	"147"	"22"	"2"	"2"	"1"	"6"	"3"	"5"	"3"	"4"	"726"	"0"	"14"	"740"	"0"
"74"	"60"	"58"	"22"	"24"	"117"	"1"	"2"	"2"	"1"	"0"	"1"	"5"	"0"	"2"	"235"	"0"	"4"	"239"	"0"
"75"	"61"	"174"	"18"	"43"	"230"	"5"	"2"	"2"	"0"	"1"	"1"	"2"	"1"	"2"	"481"	"0"	"6"	"487"	"0"
"76"	"62"	"394"	"60"	"30"	"68"	"31"	"2"	"2"	"0"	"0"	"2"	"4"	"0"	"1"	"594"	"0"	"7"	"601"	"0"
"77"	"63"	"83"	"31"	"4"	"69"	"2"	"0"	"3"	"0"	"2"	"1"	"0"	"2"	"0"	"197"	"0"	"6"	"203"	"0"
"78"	"64"	"44"	"10"	"2"	"249"	"42"	"2"	"0"	"0"	"0"	"2"	"6"	"3"	"0"	"360"	"0"	"3"	"363"	"0"
"79"	"65"	"118"	"23"	"5"	"204"	"9"	"3"	"2"	"0"	"2"	"0"	"8"	"3"	"3"	"380"	"0"	"5"	"385"	"0"
"80"	"66"	"87"	"16"	"3"	"355"	"13"	"3"	"4"	"2"	"2"	"0"	"5"	"6"	"5"	"501"	"0"	"14"	"515"	"0"
"81"	"67"	"148"	"125"	"8"	"213"	"15"	"2"	"6"	"0"	"4"	"0"	"4"	"2"	"3"	"530"	"0"	"6"	"536"	"0"
"82"	"68"	"281"	"17"	"4"	"451"	"9"	"0"	"1"	"0"	"2"	"1"	"1"	"4"	"1"	"772"	"0"	"3"	"775"	"0"
"83"	"69"	"124"	"23"	"5"	"346"	"7"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"1"	"514"	"0"	"7"	"521"	"0"
"84"	"70"	"263"	"7"	"6"	"207"	"10"	"0"	"2"	"1"	"1"	"2"	"2"	"1"	"4"	"506"	"0"	"4"	"510"	"0"
"85"	"71"	"146"	"18"	"9"	"212"	"4"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"4"	"403"	"0"	"9"	"412"	"0"
"86"	"72"	"44"	"44"	"3"	"314"	"5"	"1"	"0"	"0"	"1"	"0"	"4"	"2"	"8"	"426"	"0"	"4"	"430"	"0"
"87"	"73"	"88"	"13"	"0"	"103"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"206"	"0"	"2"	"208"	"0"
"88"	"74"	"289"	"39"	"71"	"113"	"7"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"3"	"528"	"0"	"4"	"532"	"0"
"89"	"75"	"369"	"83"	"24"	"123"	"3"	"0"	"1"	"0"	"1"	"2"	"2"	"1"	"3"	"612"	"0"	"2"	"614"	"0"
"90"	"76"	"136"	"168"	"6"	"115"	"7"	"1"	"8"	"4"	"2"	"1"	"2"	"1"	"3"	"454"	"0"	"9"	"463"	"0"
"91"	"77"	"365"	"16"	"2"	"50"	"2"	"1"	"3"	"3"	"3"	"1"	"0"	"3"	"3"	"452"	"0"	"13"	"465"	"0"
"92"	"78"	"210"	"146"	"10"	"239"	"15"	"4"	"8"	"6"	"6"	"6"	"7"	"2"	"9"	"668"	"0"	"13"	"681"	"0"
"93"	"79"	"111"	"63"	"2"	"235"	"4"	"2"	"3"	"0"	"2"	"4"	"5"	"3"	"7"	"441"	"0"	"28"	"469"	"0"
"94"	"80"	"273"	"36"	"8"	"194"	"8"	"2"	"7"	"3"	"2"	"8"	"3"	"3"	"5"	"552"	"0"	"32"	"584"	"0"
"95"	"81"	"265"	"2"	"1"	"34"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"305"	"0"	"0"	"305"	"0"
"96"	"82"	"314"	"46"	"85"	"309"	"8"	"6"	"5"	"2"	"3"	"1"	"5"	"6"	"4"	"794"	"0"	"11"	"805"	"0"
"97"	"83"	"184"	"20"	"9"	"119"	"2"	"3"	"6"	"5"	"1"	"3"	"2"	"1"	"4"	"359"	"0"	"7"	"366"	"0"
"98"	"84"	"346"	"22"	"14"	"224"	"7"	"1"	"1"	"0"	"5"	"0"	"3"	"1"	"0"	"624"	"0"	"2"	"626"	"0"
"99"	"85"	"268"	"176"	"33"	"212"	"7"	"3"	"6"	"2"	"1"	"5"	"2"	"6"	"15"	"736"	"0"	"24"	"760"	"0"
"100"	"86"	"142"	"98"	"71"	"282"	"6"	"2"	"5"	"3"	"3"	"4"	"6"	"4"	"10"	"636"	"0"	"8"	"644"	"0"
"101"	"87"	"148"	"142"	"4"	"152"	"5"	"7"	"8"	"2"	"2"	"2"	"2"	"5"	"5"	"484"	"0"	"4"	"488"	"0"
"102"	"88"	"268"	"277"	"152"	"48"	"1"	"2"	"3"	"1"	"1"	"2"	"4"	"16"	"6"	"781"	"0"	"12"	"793"	"0"
"103"	"89"	"123"	"108"	"23"	"233"	"10"	"1"	"4"	"1"	"1"	"1"	"2"	"2"	"2"	"511"	"0"	"1"	"512"	"0"
"104"	"90"	"66"	"380"	"30"	"214"	"9"	"3"	"0"	"1"	"6"	"0"	"2"	"1"	"3"	"715"	"0"	"5"	"720"	"0"
"105"	"91"	"257"	"1"	"0"	"23"	"2"	"0"	"0"	"2"	"0"	"3"	"1"	"2"	"1"	"292"	"0"	"8"	"300"	"0"
"106"	"92"	"209"	"175"	"7"	"117"	"3"	"4"	"6"	"3"	"3"	"4"	"4"	"1"	"13"	"549"	"0"	"14"	"563"	"0"
"107"	"93"	"265"	"23"	"5"	"167"	"10"	"1"	"1"	"2"	"0"	"0"	"3"	"1"	"2"	"480"	"0"	"18"	"498"	"0"
"108"	"94"	"353"	"138"	"6"	"139"	"3"	"1"	"4"	"2"	"4"	"0"	"2"	"4"	"2"	"658"	"0"	"8"	"666"	"0"
"109"	"95"	"265"	"14"	"33"	"146"	"6"	"4"	"0"	"0"	"2"	"1"	"3"	"0"	"2"	"476"	"0"	"9"	"485"	"0"
"110"	"96"	"478"	"21"	"2"	"48"	"3"	"0"	"2"	"1"	"2"	"3"	"2"	"3"	"1"	"566"	"0"	"14"	"580"	"0"
"111"	"97"	"486"	"72"	"29"	"176"	"5"	"4"	"7"	"4"	"4"	"3"	"3"	"3"	"8"	"804"	"0"	"13"	"817"	"0"
"112"	"98"	"396"	"127"	"10"	"101"	"5"	"5"	"5"	"2"	"3"	"5"	"3"	"3"	"4"	"669"	"0"	"12"	"681"	"0"
"113"	"99"	"265"	"61"	"15"	"178"	"4"	"2"	"1"	"0"	"0"	"2"	"4"	"1"	"3"	"536"	"0"	"5"	"541"	"0"
"114"	"99A"	"205"	"95"	"7"	"175"	"6"	"2"	"3"	"1"	"0"	"2"	"6"	"2"	"3"	"507"	"0"	"10"	"517"	"0"
"115"	"100"	"141"	"9"	"159"	"26"	"2"	"0"	"0"	"0"	"0"	"1"	"3"	"6"	"1"	"348"	"0"	"8"	"356"	"0"
"116"	"101"	"32"	"2"	"375"	"27"	"2"	"0"	"0"	"0"	"2"	"0"	"2"	"4"	"1"	"447"	"0"	"6"	"453"	"0"
"117"	"102"	"143"	"5"	"14"	"143"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"310"	"0"	"2"	"312"	"0"
"118"	"103"	"261"	"14"	"106"	"63"	"1"	"2"	"3"	"0"	"2"	"0"	"4"	"3"	"3"	"462"	"0"	"3"	"465"	"0"
"119"	"104"	"247"	"34"	"73"	"329"	"7"	"3"	"1"	"2"	"2"	"2"	"7"	"9"	"4"	"720"	"0"	"24"	"744"	"0"
"120"	"105"	"163"	"3"	"7"	"85"	"2"	"0"	"0"	"4"	"1"	"1"	"5"	"2"	"4"	"277"	"0"	"9"	"286"	"0"
"121"	"106"	"194"	"9"	"20"	"262"	"6"	"4"	"2"	"3"	"0"	"1"	"3"	"3"	"3"	"510"	"0"	"11"	"521"	"0"
"122"	"107"	"387"	"47"	"18"	"161"	"2"	"0"	"0"	"0"	"3"	"2"	"4"	"4"	"2"	"630"	"0"	"12"	"642"	"0"
"123"	"108"	"279"	"16"	"9"	"197"	"9"	"1"	"5"	"3"	"3"	"4"	"1"	"4"	"8"	"539"	"0"	"33"	"572"	"0"
"124"	"109"	"378"	"16"	"34"	"187"	"5"	"4"	"5"	"0"	"0"	"3"	"4"	"3"	"5"	"644"	"0"	"6"	"650"	"0"
"125"	"110"	"222"	"43"	"5"	"219"	"3"	"4"	"4"	"2"	"0"	"1"	"6"	"0"	"2"	"511"	"0"	"10"	"521"	"0"
"126"	"111"	"237"	"6"	"2"	"26"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"0"	"2"	"279"	"0"	"3"	"282"	"0"
"127"	"112"	"152"	"16"	"8"	"355"	"5"	"2"	"1"	"1"	"1"	"0"	"5"	"2"	"3"	"551"	"0"	"1"	"552"	"0"
"128"	"113"	"265"	"12"	"10"	"183"	"3"	"3"	"2"	"2"	"0"	"1"	"3"	"2"	"4"	"490"	"0"	"5"	"495"	"0"
"129"	"114"	"212"	"14"	"7"	"349"	"1"	"0"	"2"	"3"	"1"	"1"	"2"	"1"	"0"	"593"	"0"	"0"	"593"	"0"
"130"	"115"	"131"	"7"	"1"	"424"	"4"	"1"	"1"	"0"	"2"	"1"	"2"	"1"	"0"	"575"	"0"	"2"	"577"	"0"
"131"	"116"	"69"	"13"	"2"	"255"	"7"	"2"	"5"	"0"	"1"	"1"	"4"	"2"	"0"	"361"	"0"	"3"	"364"	"0"
"132"	"117"	"311"	"33"	"9"	"314"	"6"	"0"	"2"	"0"	"0"	"0"	"6"	"2"	"1"	"684"	"0"	"10"	"694"	"0"
"133"	"118"	"318"	"143"	"6"	"64"	"5"	"1"	"5"	"1"	"0"	"1"	"0"	"1"	"8"	"553"	"0"	"7"	"560"	"0"
"134"	"118A"	"144"	"88"	"2"	"39"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"278"	"0"	"1"	"279"	"0"
"135"	"119"	"330"	"101"	"3"	"231"	"1"	"1"	"5"	"1"	"1"	"1"	"2"	"0"	"1"	"678"	"0"	"7"	"685"	"0"
"136"	"120"	"91"	"19"	"2"	"388"	"2"	"1"	"8"	"0"	"0"	"0"	"2"	"0"	"0"	"513"	"0"	"4"	"517"	"0"
"137"	"121"	"84"	"12"	"3"	"215"	"0"	"0"	"7"	"0"	"0"	"1"	"0"	"1"	"0"	"323"	"0"	"1"	"324"	"0"
"138"	"122"	"36"	"7"	"3"	"198"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"246"	"0"	"2"	"248"	"0"
"139"	"123"	"47"	"13"	"1"	"178"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"0"	"1"	"243"	"0"
"140"	"124"	"56"	"15"	"0"	"336"	"2"	"1"	"3"	"2"	"0"	"0"	"3"	"2"	"0"	"420"	"0"	"1"	"421"	"0"
"141"	"125"	"57"	"28"	"2"	"228"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"320"	"0"	"0"	"320"	"0"
"142"	"126"	"216"	"41"	"4"	"143"	"3"	"1"	"4"	"0"	"0"	"0"	"2"	"2"	"1"	"417"	"0"	"6"	"423"	"0"
"143"	"127"	"455"	"33"	"1"	"24"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"1"	"519"	"0"	"11"	"530"	"0"
"144"	"128"	"362"	"8"	"2"	"9"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"385"	"0"	"0"	"385"	"0"
"145"	"129"	"439"	"23"	"0"	"17"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"485"	"0"	"6"	"491"	"0"
"146"	"130"	"366"	"17"	"1"	"25"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"4"	"417"	"0"	"3"	"420"	"0"
"147"	"131"	"85"	"12"	"1"	"306"	"7"	"0"	"2"	"0"	"0"	"6"	"0"	"0"	"1"	"420"	"0"	"2"	"422"	"0"
"148"	"132"	"28"	"16"	"1"	"181"	"1"	"0"	"2"	"0"	"1"	"3"	"0"	"0"	"0"	"233"	"0"	"0"	"233"	"0"
"149"	"133"	"74"	"24"	"2"	"343"	"2"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"449"	"0"	"5"	"454"	"0"
"150"	"134"	"83"	"30"	"4"	"231"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"0"	"1"	"354"	"0"	"4"	"358"	"0"
"151"	"135"	"89"	"14"	"0"	"275"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"384"	"0"	"1"	"385"	"0"
"152"	"136"	"127"	"23"	"7"	"264"	"2"	"5"	"2"	"1"	"1"	"0"	"2"	"1"	"1"	"436"	"0"	"2"	"438"	"0"
"153"	"137"	"168"	"30"	"23"	"205"	"13"	"4"	"2"	"2"	"0"	"1"	"0"	"2"	"0"	"450"	"0"	"2"	"452"	"0"
"154"	"138"	"92"	"6"	"4"	"263"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"368"	"0"	"1"	"369"	"0"
"155"	"139"	"109"	"2"	"1"	"235"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"348"	"0"	"0"	"348"	"0"
"156"	"140"	"183"	"7"	"2"	"228"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"1"	"428"	"0"	"1"	"429"	"0"
"157"	"141"	"108"	"31"	"2"	"169"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"313"	"0"	"2"	"315"	"0"
"158"	"142"	"66"	"3"	"0"	"130"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"0"	"1"	"205"	"0"
"159"	"143"	"467"	"51"	"1"	"203"	"1"	"2"	"1"	"2"	"4"	"3"	"1"	"1"	"3"	"740"	"0"	"18"	"758"	"0"
"160"	"144"	"137"	"7"	"7"	"180"	"0"	"0"	"4"	"0"	"0"	"1"	"1"	"1"	"0"	"338"	"0"	"2"	"340"	"0"
"161"	"145"	"106"	"1"	"2"	"264"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"378"	"0"	"2"	"380"	"0"
"162"	"146"	"104"	"19"	"3"	"331"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"2"	"465"	"0"	"4"	"469"	"0"
"163"	"147"	"195"	"49"	"34"	"355"	"14"	"1"	"5"	"1"	"5"	"6"	"6"	"5"	"8"	"684"	"0"	"8"	"692"	"0"
"164"	"148"	"165"	"23"	"2"	"409"	"8"	"3"	"2"	"0"	"2"	"1"	"0"	"2"	"1"	"618"	"0"	"2"	"620"	"0"
"165"	"149"	"395"	"14"	"2"	"208"	"7"	"1"	"2"	"1"	"2"	"0"	"1"	"2"	"3"	"638"	"0"	"9"	"647"	"0"
"166"	"150"	"113"	"7"	"1"	"231"	"3"	"0"	"7"	"0"	"0"	"1"	"1"	"0"	"0"	"364"	"0"	"4"	"368"	"0"
"167"	"151"	"57"	"6"	"0"	"230"	"0"	"0"	"7"	"0"	"0"	"0"	"3"	"0"	"1"	"304"	"0"	"1"	"305"	"0"
"168"	"152"	"105"	"5"	"1"	"313"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"428"	"0"	"3"	"431"	"0"
"169"	"153"	"236"	"74"	"4"	"327"	"3"	"1"	"8"	"1"	"3"	"2"	"5"	"5"	"10"	"679"	"0"	"7"	"686"	"0"
"170"	"154"	"286"	"61"	"7"	"225"	"3"	"3"	"5"	"0"	"0"	"1"	"2"	"1"	"1"	"595"	"0"	"2"	"597"	"0"
"171"	"155"	"133"	"80"	"8"	"309"	"5"	"3"	"7"	"4"	"3"	"11"	"9"	"5"	"11"	"588"	"0"	"16"	"604"	"0"
"172"	"156"	"94"	"25"	"5"	"132"	"3"	"1"	"1"	"2"	"3"	"1"	"6"	"0"	"7"	"280"	"0"	"11"	"291"	"0"
