"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"139"	"180"	"9"	"146"	"47"	"1"	"4"	"10"	"2"	"2"	"0"	"1"	"5"	"4"	"5"	"5"	"7"	"0"	"0"	"567"	"0"	"6"	"573"	"0"
"20"	"8"	"333"	"103"	"4"	"128"	"34"	"27"	"14"	"7"	"3"	"6"	"3"	"13"	"15"	"14"	"20"	"77"	"21"	"2"	"1"	"825"	"0"	"11"	"836"	"0"
"21"	"9"	"102"	"133"	"14"	"323"	"32"	"4"	"7"	"18"	"2"	"2"	"1"	"1"	"4"	"1"	"3"	"3"	"4"	"3"	"0"	"657"	"0"	"6"	"663"	"0"
"22"	"10"	"140"	"281"	"8"	"92"	"48"	"4"	"8"	"2"	"0"	"2"	"2"	"3"	"1"	"5"	"6"	"12"	"18"	"5"	"4"	"641"	"0"	"8"	"649"	"0"
"23"	"11"	"193"	"135"	"3"	"105"	"30"	"2"	"4"	"4"	"1"	"2"	"2"	"1"	"6"	"1"	"1"	"5"	"6"	"1"	"3"	"505"	"0"	"1"	"506"	"0"
"24"	"12"	"183"	"194"	"1"	"84"	"39"	"3"	"10"	"8"	"0"	"2"	"1"	"2"	"1"	"3"	"0"	"8"	"5"	"2"	"0"	"546"	"0"	"2"	"548"	"0"
"25"	"13"	"300"	"107"	"9"	"162"	"170"	"10"	"24"	"9"	"0"	"3"	"3"	"6"	"0"	"0"	"2"	"12"	"7"	"4"	"1"	"829"	"0"	"6"	"835"	"0"
"26"	"14"	"147"	"317"	"8"	"244"	"137"	"6"	"3"	"8"	"2"	"2"	"1"	"5"	"1"	"7"	"4"	"13"	"16"	"6"	"3"	"930"	"0"	"3"	"933"	"0"
"27"	"15"	"99"	"285"	"6"	"191"	"206"	"8"	"8"	"6"	"1"	"1"	"1"	"6"	"3"	"7"	"9"	"9"	"11"	"11"	"1"	"869"	"0"	"6"	"875"	"0"
"28"	"16"	"54"	"215"	"4"	"125"	"232"	"4"	"6"	"9"	"6"	"2"	"4"	"13"	"10"	"3"	"14"	"13"	"4"	"2"	"3"	"723"	"0"	"3"	"726"	"0"
"29"	"17"	"108"	"159"	"3"	"135"	"161"	"5"	"5"	"4"	"4"	"4"	"4"	"3"	"2"	"5"	"5"	"0"	"17"	"7"	"4"	"635"	"0"	"8"	"643"	"0"
"30"	"18"	"55"	"40"	"1"	"56"	"372"	"10"	"2"	"2"	"3"	"2"	"3"	"15"	"5"	"3"	"6"	"10"	"8"	"2"	"1"	"596"	"0"	"6"	"602"	"0"
"31"	"18A"	"103"	"14"	"0"	"31"	"248"	"17"	"3"	"1"	"1"	"0"	"2"	"9"	"2"	"0"	"0"	"10"	"7"	"4"	"1"	"453"	"0"	"1"	"454"	"0"
"32"	"19"	"78"	"148"	"3"	"112"	"143"	"4"	"9"	"4"	"1"	"1"	"3"	"3"	"7"	"3"	"3"	"10"	"6"	"2"	"2"	"542"	"0"	"4"	"546"	"0"
"33"	"20"	"32"	"171"	"10"	"173"	"35"	"1"	"0"	"1"	"2"	"2"	"1"	"2"	"3"	"2"	"3"	"3"	"0"	"0"	"0"	"441"	"0"	"1"	"442"	"0"
"34"	"21"	"56"	"152"	"13"	"298"	"64"	"7"	"11"	"21"	"1"	"0"	"3"	"5"	"2"	"7"	"6"	"5"	"7"	"3"	"1"	"662"	"0"	"1"	"663"	"0"
"35"	"22"	"141"	"246"	"9"	"165"	"187"	"21"	"17"	"20"	"8"	"6"	"6"	"9"	"13"	"18"	"19"	"44"	"9"	"2"	"1"	"941"	"0"	"6"	"947"	"0"
"36"	"23"	"129"	"63"	"15"	"264"	"110"	"12"	"13"	"19"	"4"	"8"	"6"	"17"	"14"	"10"	"8"	"22"	"30"	"6"	"11"	"761"	"0"	"31"	"792"	"0"
"37"	"24"	"24"	"43"	"3"	"308"	"11"	"2"	"0"	"6"	"0"	"0"	"2"	"0"	"1"	"3"	"2"	"2"	"4"	"1"	"0"	"412"	"0"	"1"	"413"	"0"
"38"	"25"	"52"	"24"	"4"	"288"	"37"	"7"	"3"	"8"	"4"	"1"	"3"	"6"	"10"	"5"	"4"	"15"	"3"	"2"	"0"	"476"	"0"	"2"	"478"	"0"
"39"	"26"	"124"	"129"	"12"	"264"	"111"	"10"	"6"	"9"	"2"	"0"	"2"	"8"	"2"	"3"	"1"	"0"	"1"	"2"	"2"	"688"	"0"	"0"	"688"	"0"
"40"	"27"	"166"	"266"	"7"	"88"	"125"	"11"	"4"	"6"	"1"	"2"	"2"	"0"	"0"	"3"	"5"	"11"	"10"	"1"	"1"	"709"	"0"	"3"	"712"	"0"
"41"	"28"	"264"	"86"	"4"	"85"	"274"	"12"	"10"	"3"	"4"	"0"	"0"	"5"	"2"	"0"	"1"	"9"	"0"	"2"	"1"	"762"	"0"	"2"	"764"	"0"
"42"	"29"	"443"	"84"	"5"	"87"	"158"	"12"	"16"	"6"	"1"	"4"	"1"	"4"	"6"	"2"	"1"	"18"	"3"	"1"	"1"	"853"	"0"	"1"	"854"	"0"
"43"	"30"	"208"	"347"	"12"	"179"	"118"	"7"	"12"	"4"	"2"	"1"	"2"	"5"	"4"	"6"	"12"	"8"	"4"	"3"	"0"	"934"	"0"	"2"	"936"	"0"
"44"	"31"	"390"	"88"	"8"	"187"	"131"	"11"	"12"	"10"	"1"	"6"	"5"	"6"	"9"	"11"	"8"	"32"	"33"	"14"	"12"	"974"	"0"	"17"	"991"	"0"
"45"	"32"	"98"	"35"	"3"	"140"	"112"	"10"	"4"	"10"	"0"	"0"	"0"	"1"	"4"	"3"	"0"	"4"	"3"	"0"	"1"	"428"	"0"	"0"	"428"	"0"
"46"	"32A"	"102"	"178"	"7"	"143"	"143"	"3"	"5"	"1"	"0"	"1"	"2"	"3"	"2"	"6"	"6"	"8"	"13"	"7"	"2"	"632"	"0"	"5"	"637"	"0"
"47"	"33"	"114"	"332"	"7"	"51"	"239"	"9"	"8"	"2"	"0"	"1"	"2"	"7"	"4"	"4"	"9"	"7"	"11"	"4"	"4"	"815"	"0"	"1"	"816"	"0"
"48"	"34"	"218"	"251"	"4"	"146"	"296"	"11"	"8"	"9"	"2"	"0"	"2"	"2"	"2"	"2"	"6"	"9"	"4"	"2"	"0"	"974"	"0"	"4"	"978"	"0"
"49"	"35"	"10"	"9"	"4"	"101"	"357"	"9"	"2"	"5"	"1"	"1"	"2"	"3"	"2"	"0"	"0"	"1"	"5"	"0"	"2"	"514"	"0"	"10"	"524"	"0"
"50"	"36"	"252"	"251"	"10"	"193"	"80"	"11"	"11"	"14"	"6"	"4"	"6"	"0"	"2"	"6"	"6"	"17"	"9"	"3"	"2"	"883"	"0"	"4"	"887"	"0"
"51"	"37"	"139"	"245"	"16"	"166"	"36"	"5"	"7"	"8"	"3"	"2"	"5"	"6"	"6"	"12"	"4"	"6"	"9"	"1"	"2"	"678"	"0"	"3"	"681"	"0"
"52"	"38"	"241"	"95"	"8"	"276"	"34"	"7"	"3"	"14"	"1"	"0"	"2"	"1"	"6"	"3"	"1"	"3"	"7"	"4"	"3"	"709"	"0"	"3"	"712"	"0"
"53"	"39"	"91"	"117"	"5"	"126"	"142"	"12"	"3"	"1"	"1"	"1"	"1"	"0"	"1"	"4"	"2"	"3"	"10"	"2"	"2"	"524"	"0"	"1"	"525"	"0"
"54"	"40"	"155"	"212"	"7"	"227"	"101"	"6"	"16"	"9"	"1"	"2"	"4"	"2"	"1"	"0"	"6"	"6"	"2"	"0"	"2"	"759"	"0"	"4"	"763"	"0"
"55"	"41"	"67"	"259"	"3"	"75"	"50"	"5"	"4"	"0"	"0"	"1"	"1"	"2"	"2"	"3"	"3"	"8"	"8"	"3"	"1"	"495"	"0"	"2"	"497"	"0"
"56"	"42"	"200"	"125"	"5"	"204"	"40"	"3"	"3"	"4"	"2"	"0"	"2"	"2"	"3"	"3"	"1"	"2"	"8"	"1"	"1"	"609"	"0"	"3"	"612"	"0"
"57"	"42A"	"125"	"71"	"7"	"77"	"53"	"3"	"8"	"3"	"1"	"2"	"0"	"1"	"3"	"1"	"1"	"3"	"3"	"5"	"1"	"368"	"0"	"2"	"370"	"0"
"58"	"43"	"90"	"341"	"7"	"58"	"7"	"3"	"4"	"0"	"0"	"0"	"1"	"0"	"4"	"0"	"5"	"4"	"4"	"0"	"1"	"529"	"0"	"3"	"532"	"0"
"59"	"44"	"24"	"440"	"4"	"35"	"11"	"2"	"1"	"1"	"0"	"0"	"2"	"4"	"0"	"5"	"8"	"8"	"10"	"2"	"3"	"560"	"0"	"2"	"562"	"0"
"60"	"45"	"173"	"202"	"6"	"114"	"223"	"18"	"15"	"4"	"1"	"2"	"1"	"5"	"5"	"7"	"4"	"8"	"5"	"3"	"2"	"798"	"0"	"7"	"805"	"0"
"61"	"46"	"82"	"255"	"5"	"114"	"85"	"3"	"5"	"3"	"1"	"1"	"4"	"4"	"2"	"6"	"3"	"2"	"3"	"2"	"1"	"581"	"0"	"2"	"583"	"0"
"62"	"47"	"186"	"199"	"6"	"112"	"186"	"14"	"12"	"3"	"2"	"1"	"2"	"7"	"0"	"6"	"4"	"13"	"12"	"2"	"2"	"769"	"0"	"5"	"774"	"0"
"63"	"48"	"181"	"136"	"3"	"203"	"145"	"10"	"13"	"12"	"4"	"3"	"2"	"4"	"7"	"3"	"3"	"15"	"16"	"5"	"5"	"770"	"0"	"8"	"778"	"0"
"64"	"49"	"161"	"58"	"5"	"96"	"59"	"7"	"5"	"7"	"1"	"2"	"5"	"1"	"2"	"4"	"9"	"19"	"4"	"0"	"1"	"446"	"0"	"9"	"455"	"0"
"65"	"50"	"271"	"56"	"5"	"255"	"36"	"5"	"7"	"9"	"0"	"2"	"0"	"4"	"2"	"2"	"1"	"8"	"5"	"0"	"0"	"668"	"0"	"2"	"670"	"0"
"66"	"51"	"30"	"272"	"13"	"110"	"71"	"5"	"1"	"5"	"2"	"2"	"1"	"6"	"4"	"3"	"8"	"6"	"4"	"9"	"5"	"557"	"0"	"3"	"560"	"0"
"67"	"52"	"79"	"77"	"3"	"171"	"117"	"11"	"5"	"10"	"1"	"2"	"2"	"6"	"6"	"0"	"4"	"12"	"6"	"3"	"0"	"515"	"0"	"10"	"525"	"0"
"68"	"53"	"127"	"79"	"4"	"168"	"242"	"11"	"13"	"12"	"4"	"2"	"3"	"6"	"2"	"4"	"4"	"23"	"9"	"6"	"2"	"721"	"0"	"5"	"726"	"0"
"69"	"54"	"39"	"82"	"3"	"146"	"55"	"4"	"2"	"9"	"0"	"2"	"1"	"1"	"3"	"5"	"4"	"5"	"8"	"7"	"3"	"379"	"0"	"5"	"384"	"0"
"70"	"55"	"116"	"107"	"6"	"219"	"167"	"8"	"5"	"8"	"1"	"4"	"2"	"2"	"1"	"5"	"8"	"3"	"6"	"3"	"5"	"676"	"0"	"1"	"677"	"0"
"71"	"56"	"98"	"287"	"37"	"187"	"121"	"8"	"11"	"13"	"4"	"4"	"4"	"10"	"6"	"13"	"14"	"18"	"12"	"7"	"2"	"856"	"0"	"2"	"858"	"0"
"72"	"57"	"99"	"44"	"11"	"300"	"42"	"5"	"5"	"3"	"2"	"1"	"3"	"3"	"3"	"5"	"4"	"9"	"7"	"1"	"1"	"548"	"0"	"1"	"549"	"0"
"73"	"58"	"100"	"287"	"11"	"112"	"71"	"13"	"2"	"6"	"2"	"4"	"1"	"3"	"6"	"7"	"4"	"25"	"9"	"2"	"4"	"669"	"0"	"1"	"670"	"0"
"74"	"59"	"138"	"246"	"7"	"14"	"32"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"6"	"4"	"15"	"9"	"4"	"481"	"0"	"3"	"484"	"0"
"75"	"60"	"119"	"255"	"9"	"52"	"5"	"2"	"4"	"4"	"0"	"2"	"3"	"1"	"6"	"2"	"6"	"10"	"7"	"1"	"4"	"492"	"0"	"1"	"493"	"0"
"76"	"61"	"57"	"231"	"5"	"339"	"19"	"3"	"2"	"18"	"4"	"4"	"1"	"8"	"11"	"6"	"10"	"12"	"3"	"1"	"0"	"734"	"0"	"1"	"735"	"0"
"77"	"62"	"33"	"397"	"8"	"88"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"2"	"4"	"8"	"6"	"6"	"1"	"7"	"1"	"566"	"0"	"3"	"569"	"0"
"78"	"63"	"110"	"83"	"5"	"608"	"28"	"5"	"5"	"19"	"0"	"3"	"2"	"3"	"6"	"3"	"9"	"14"	"11"	"3"	"1"	"918"	"0"	"3"	"921"	"0"
"79"	"64"	"61"	"431"	"14"	"290"	"23"	"5"	"0"	"7"	"4"	"3"	"3"	"4"	"10"	"8"	"22"	"23"	"3"	"2"	"2"	"915"	"0"	"1"	"916"	"0"
"80"	"65"	"70"	"349"	"15"	"30"	"18"	"5"	"0"	"0"	"0"	"1"	"1"	"2"	"3"	"1"	"3"	"6"	"7"	"4"	"7"	"522"	"0"	"7"	"529"	"0"
"81"	"66"	"125"	"113"	"8"	"286"	"145"	"7"	"11"	"10"	"2"	"7"	"5"	"11"	"5"	"7"	"10"	"21"	"11"	"5"	"2"	"791"	"0"	"6"	"797"	"0"
"82"	"67"	"59"	"272"	"9"	"70"	"30"	"4"	"0"	"2"	"2"	"0"	"1"	"1"	"3"	"6"	"1"	"7"	"2"	"2"	"1"	"472"	"0"	"1"	"473"	"0"
"83"	"68"	"45"	"291"	"7"	"190"	"10"	"1"	"2"	"2"	"0"	"0"	"1"	"1"	"5"	"5"	"7"	"9"	"3"	"3"	"2"	"584"	"0"	"1"	"585"	"0"
"84"	"69"	"103"	"178"	"4"	"356"	"77"	"6"	"3"	"6"	"1"	"3"	"3"	"0"	"3"	"9"	"0"	"6"	"0"	"0"	"0"	"758"	"0"	"2"	"760"	"0"
"85"	"70"	"220"	"208"	"4"	"212"	"55"	"5"	"8"	"13"	"3"	"2"	"0"	"5"	"3"	"6"	"8"	"3"	"7"	"2"	"2"	"766"	"0"	"2"	"768"	"0"
"86"	"71"	"156"	"349"	"12"	"217"	"17"	"4"	"2"	"4"	"4"	"1"	"6"	"3"	"12"	"19"	"28"	"25"	"14"	"11"	"4"	"888"	"0"	"6"	"894"	"0"
"87"	"72"	"181"	"114"	"6"	"355"	"18"	"3"	"1"	"11"	"3"	"1"	"0"	"0"	"0"	"3"	"1"	"4"	"1"	"1"	"0"	"703"	"0"	"1"	"704"	"0"
"88"	"73"	"40"	"41"	"3"	"231"	"67"	"3"	"0"	"4"	"2"	"0"	"0"	"8"	"5"	"2"	"4"	"10"	"2"	"1"	"3"	"426"	"0"	"3"	"429"	"0"
"89"	"74"	"15"	"353"	"8"	"69"	"61"	"0"	"4"	"0"	"1"	"0"	"0"	"1"	"3"	"1"	"7"	"7"	"1"	"0"	"6"	"537"	"0"	"1"	"538"	"0"
"90"	"75"	"36"	"168"	"7"	"338"	"98"	"7"	"3"	"5"	"2"	"1"	"3"	"6"	"11"	"9"	"25"	"15"	"6"	"0"	"1"	"741"	"0"	"5"	"746"	"0"
"91"	"76"	"216"	"172"	"3"	"278"	"42"	"7"	"2"	"24"	"5"	"4"	"5"	"11"	"28"	"15"	"16"	"35"	"13"	"5"	"2"	"883"	"0"	"6"	"889"	"0"
"92"	"77"	"170"	"111"	"7"	"76"	"108"	"6"	"7"	"1"	"0"	"3"	"0"	"4"	"1"	"0"	"6"	"10"	"4"	"1"	"1"	"516"	"0"	"1"	"517"	"0"
"93"	"77A"	"70"	"123"	"8"	"114"	"93"	"8"	"3"	"4"	"2"	"3"	"4"	"0"	"1"	"9"	"4"	"11"	"7"	"1"	"2"	"467"	"0"	"1"	"468"	"0"
"94"	"78"	"292"	"188"	"12"	"140"	"236"	"16"	"14"	"9"	"3"	"2"	"10"	"11"	"4"	"8"	"11"	"35"	"10"	"2"	"2"	"1005"	"0"	"10"	"1015"	"0"
"95"	"79"	"153"	"51"	"1"	"145"	"51"	"6"	"6"	"7"	"4"	"1"	"2"	"5"	"11"	"4"	"5"	"25"	"4"	"1"	"0"	"482"	"0"	"3"	"485"	"0"
"96"	"79A"	"117"	"41"	"7"	"152"	"161"	"10"	"9"	"7"	"3"	"2"	"5"	"9"	"9"	"9"	"9"	"28"	"5"	"1"	"0"	"584"	"0"	"5"	"589"	"0"
"97"	"80"	"54"	"202"	"7"	"263"	"33"	"7"	"3"	"8"	"1"	"1"	"1"	"5"	"10"	"10"	"16"	"17"	"4"	"3"	"2"	"647"	"0"	"0"	"647"	"0"
"98"	"81"	"125"	"215"	"7"	"99"	"68"	"2"	"1"	"6"	"0"	"2"	"0"	"6"	"3"	"9"	"4"	"13"	"11"	"4"	"4"	"579"	"0"	"1"	"580"	"0"
"99"	"82"	"175"	"209"	"6"	"99"	"40"	"7"	"2"	"3"	"1"	"3"	"2"	"0"	"1"	"2"	"2"	"0"	"1"	"0"	"0"	"553"	"0"	"3"	"556"	"0"
"100"	"83"	"252"	"164"	"7"	"88"	"47"	"7"	"3"	"2"	"1"	"5"	"1"	"3"	"4"	"8"	"7"	"36"	"7"	"2"	"1"	"645"	"0"	"6"	"651"	"0"
"101"	"84"	"273"	"208"	"13"	"189"	"198"	"11"	"11"	"16"	"1"	"2"	"0"	"5"	"7"	"4"	"7"	"6"	"5"	"0"	"3"	"959"	"0"	"3"	"962"	"0"
"102"	"85"	"110"	"384"	"18"	"100"	"111"	"12"	"4"	"7"	"4"	"1"	"4"	"7"	"14"	"5"	"11"	"19"	"7"	"5"	"6"	"829"	"0"	"10"	"839"	"0"
"103"	"86"	"94"	"201"	"2"	"59"	"143"	"6"	"5"	"3"	"2"	"0"	"0"	"1"	"1"	"3"	"2"	"12"	"5"	"5"	"1"	"545"	"0"	"1"	"546"	"0"
"104"	"87"	"31"	"76"	"2"	"263"	"21"	"2"	"1"	"7"	"0"	"2"	"1"	"2"	"9"	"9"	"2"	"7"	"7"	"2"	"3"	"447"	"0"	"4"	"451"	"0"
"105"	"88"	"67"	"106"	"5"	"201"	"183"	"8"	"4"	"10"	"1"	"2"	"2"	"3"	"5"	"4"	"7"	"6"	"15"	"6"	"5"	"640"	"0"	"10"	"650"	"0"
"106"	"89"	"64"	"206"	"5"	"170"	"177"	"10"	"9"	"7"	"5"	"0"	"2"	"1"	"3"	"2"	"5"	"3"	"5"	"4"	"1"	"679"	"0"	"2"	"681"	"0"
"107"	"90"	"90"	"125"	"6"	"128"	"211"	"13"	"2"	"8"	"3"	"1"	"3"	"4"	"5"	"4"	"6"	"7"	"6"	"5"	"3"	"630"	"0"	"3"	"633"	"0"
"108"	"91"	"239"	"37"	"6"	"98"	"307"	"14"	"8"	"4"	"0"	"4"	"7"	"4"	"5"	"5"	"4"	"12"	"13"	"4"	"4"	"775"	"0"	"7"	"782"	"0"
"109"	"92"	"108"	"33"	"6"	"228"	"87"	"8"	"5"	"8"	"0"	"3"	"4"	"4"	"11"	"8"	"6"	"20"	"4"	"1"	"0"	"544"	"0"	"10"	"554"	"0"
"110"	"93"	"214"	"39"	"3"	"158"	"92"	"13"	"4"	"4"	"4"	"0"	"2"	"8"	"4"	"8"	"5"	"46"	"11"	"1"	"2"	"618"	"0"	"4"	"622"	"0"
"111"	"94"	"630"	"27"	"11"	"116"	"72"	"8"	"11"	"2"	"4"	"5"	"2"	"2"	"0"	"1"	"3"	"14"	"10"	"4"	"0"	"922"	"0"	"4"	"926"	"0"
"112"	"95"	"230"	"32"	"3"	"196"	"54"	"8"	"4"	"3"	"1"	"0"	"2"	"5"	"1"	"0"	"1"	"5"	"10"	"0"	"2"	"557"	"0"	"4"	"561"	"0"
"113"	"96"	"159"	"120"	"4"	"113"	"92"	"6"	"7"	"5"	"0"	"2"	"4"	"2"	"4"	"3"	"7"	"9"	"11"	"5"	"1"	"554"	"0"	"7"	"561"	"0"
"114"	"97"	"201"	"121"	"9"	"317"	"259"	"13"	"16"	"10"	"4"	"2"	"2"	"5"	"9"	"8"	"4"	"4"	"3"	"0"	"1"	"988"	"0"	"4"	"992"	"0"
"115"	"98"	"102"	"190"	"4"	"313"	"109"	"3"	"7"	"7"	"0"	"0"	"1"	"1"	"4"	"7"	"3"	"3"	"4"	"0"	"2"	"760"	"0"	"2"	"762"	"0"
"116"	"99"	"400"	"234"	"9"	"214"	"53"	"7"	"11"	"7"	"2"	"4"	"1"	"6"	"12"	"12"	"11"	"12"	"11"	"3"	"3"	"1012"	"0"	"3"	"1015"	"0"
"117"	"100"	"163"	"345"	"14"	"220"	"179"	"19"	"8"	"12"	"2"	"4"	"8"	"1"	"7"	"8"	"9"	"17"	"8"	"4"	"4"	"1032"	"0"	"8"	"1040"	"0"
"118"	"101"	"140"	"200"	"6"	"88"	"123"	"3"	"4"	"0"	"3"	"1"	"1"	"3"	"2"	"5"	"13"	"22"	"10"	"5"	"1"	"630"	"0"	"9"	"639"	"0"
"119"	"102"	"55"	"104"	"2"	"128"	"117"	"6"	"4"	"13"	"0"	"1"	"3"	"42"	"0"	"4"	"4"	"9"	"5"	"2"	"3"	"502"	"0"	"4"	"506"	"0"
"120"	"103"	"186"	"149"	"4"	"40"	"117"	"4"	"1"	"2"	"2"	"1"	"0"	"2"	"2"	"1"	"4"	"5"	"3"	"3"	"0"	"526"	"0"	"2"	"528"	"0"
"121"	"104"	"168"	"106"	"3"	"315"	"26"	"7"	"13"	"2"	"0"	"3"	"2"	"3"	"2"	"9"	"11"	"22"	"19"	"3"	"3"	"717"	"0"	"20"	"737"	"0"
"122"	"105"	"166"	"136"	"2"	"178"	"47"	"6"	"5"	"9"	"4"	"2"	"3"	"2"	"5"	"9"	"8"	"12"	"6"	"8"	"7"	"615"	"0"	"4"	"619"	"0"
"123"	"106"	"187"	"104"	"7"	"129"	"39"	"3"	"6"	"1"	"1"	"2"	"0"	"2"	"2"	"4"	"9"	"14"	"14"	"1"	"1"	"526"	"0"	"2"	"528"	"0"
"124"	"107"	"140"	"372"	"9"	"126"	"128"	"3"	"5"	"11"	"3"	"6"	"2"	"17"	"3"	"8"	"13"	"13"	"12"	"6"	"3"	"880"	"0"	"6"	"886"	"0"
"125"	"108"	"69"	"171"	"9"	"324"	"99"	"5"	"5"	"3"	"0"	"33"	"3"	"9"	"1"	"4"	"2"	"5"	"8"	"4"	"2"	"756"	"0"	"3"	"759"	"0"
"126"	"109"	"41"	"60"	"3"	"46"	"271"	"6"	"5"	"2"	"0"	"2"	"4"	"17"	"0"	"6"	"4"	"5"	"1"	"1"	"0"	"474"	"0"	"0"	"474"	"0"
"127"	"110"	"77"	"105"	"9"	"60"	"304"	"14"	"5"	"3"	"1"	"3"	"2"	"3"	"0"	"2"	"7"	"4"	"4"	"2"	"1"	"606"	"0"	"3"	"609"	"0"
"128"	"111"	"166"	"79"	"2"	"278"	"191"	"7"	"5"	"9"	"3"	"3"	"7"	"1"	"2"	"2"	"5"	"6"	"8"	"1"	"1"	"776"	"0"	"4"	"780"	"0"
"129"	"112"	"90"	"272"	"6"	"62"	"67"	"1"	"2"	"2"	"0"	"1"	"2"	"1"	"1"	"2"	"8"	"3"	"5"	"3"	"1"	"529"	"0"	"10"	"539"	"0"
"130"	"113"	"70"	"196"	"5"	"134"	"240"	"10"	"6"	"8"	"4"	"6"	"5"	"6"	"5"	"10"	"4"	"29"	"11"	"7"	"2"	"758"	"0"	"9"	"767"	"0"
"131"	"114"	"159"	"185"	"6"	"68"	"255"	"8"	"7"	"1"	"1"	"1"	"3"	"4"	"2"	"1"	"3"	"10"	"1"	"1"	"0"	"716"	"0"	"0"	"716"	"0"
"132"	"115"	"109"	"184"	"12"	"89"	"347"	"13"	"7"	"11"	"1"	"2"	"2"	"4"	"4"	"2"	"3"	"13"	"8"	"15"	"2"	"828"	"0"	"18"	"846"	"0"
