"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"36"	"190"	"132"	"242"	"7"	"4"	"4"	"3"	"3"	"3"	"4"	"628"	"0"	"5"	"633"	"0"
"27"	"15"	"16"	"229"	"7"	"177"	"3"	"1"	"1"	"0"	"1"	"2"	"6"	"443"	"0"	"9"	"452"	"0"
"28"	"16"	"83"	"201"	"10"	"116"	"10"	"6"	"4"	"6"	"3"	"2"	"4"	"445"	"0"	"10"	"455"	"0"
"29"	"17"	"38"	"190"	"7"	"288"	"7"	"1"	"1"	"2"	"8"	"3"	"6"	"551"	"0"	"16"	"567"	"0"
"30"	"18"	"3"	"118"	"3"	"184"	"5"	"0"	"1"	"0"	"1"	"0"	"1"	"316"	"0"	"4"	"320"	"0"
"31"	"19"	"17"	"26"	"4"	"530"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"596"	"0"	"8"	"604"	"0"
"32"	"20"	"61"	"175"	"6"	"362"	"6"	"1"	"1"	"2"	"1"	"1"	"2"	"618"	"0"	"3"	"621"	"0"
"33"	"21"	"24"	"203"	"2"	"121"	"4"	"1"	"0"	"0"	"2"	"1"	"1"	"359"	"0"	"3"	"362"	"0"
"34"	"22"	"137"	"29"	"3"	"81"	"5"	"2"	"1"	"5"	"3"	"4"	"5"	"275"	"0"	"19"	"294"	"0"
"35"	"23"	"43"	"126"	"2"	"59"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"232"	"0"	"0"	"232"	"0"
"36"	"24"	"265"	"32"	"3"	"87"	"3"	"3"	"1"	"0"	"5"	"3"	"2"	"404"	"0"	"12"	"416"	"0"
"37"	"25"	"171"	"414"	"6"	"43"	"1"	"1"	"2"	"0"	"1"	"1"	"5"	"645"	"0"	"9"	"654"	"0"
"38"	"26"	"18"	"261"	"4"	"40"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"323"	"0"	"5"	"328"	"0"
"39"	"27"	"1"	"8"	"3"	"375"	"7"	"0"	"0"	"2"	"0"	"0"	"0"	"396"	"0"	"0"	"396"	"0"
"40"	"28"	"0"	"187"	"0"	"70"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"261"	"0"	"0"	"261"	"0"
"41"	"29"	"22"	"391"	"0"	"42"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"455"	"0"	"1"	"456"	"0"
"42"	"30"	"23"	"418"	"3"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"452"	"0"	"1"	"453"	"0"
"43"	"31"	"26"	"280"	"6"	"277"	"3"	"1"	"0"	"0"	"1"	"1"	"2"	"597"	"0"	"2"	"599"	"0"
"44"	"32"	"13"	"166"	"8"	"385"	"4"	"3"	"1"	"0"	"7"	"2"	"5"	"594"	"0"	"6"	"600"	"0"
"45"	"33"	"11"	"80"	"11"	"115"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"221"	"0"	"1"	"222"	"0"
"46"	"34"	"14"	"66"	"6"	"234"	"10"	"0"	"1"	"1"	"0"	"0"	"0"	"332"	"0"	"1"	"333"	"0"
"47"	"35"	"14"	"425"	"7"	"152"	"7"	"1"	"1"	"2"	"1"	"3"	"5"	"618"	"0"	"4"	"622"	"0"
"48"	"36"	"17"	"213"	"8"	"238"	"6"	"4"	"4"	"1"	"6"	"4"	"8"	"509"	"0"	"17"	"526"	"0"
"49"	"37"	"3"	"726"	"1"	"25"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"756"	"0"	"0"	"756"	"0"
"50"	"38"	"33"	"299"	"3"	"23"	"5"	"3"	"1"	"0"	"1"	"3"	"3"	"374"	"0"	"13"	"387"	"0"
"51"	"39"	"26"	"383"	"3"	"30"	"4"	"0"	"1"	"0"	"1"	"1"	"0"	"449"	"0"	"2"	"451"	"0"
"52"	"40"	"75"	"109"	"7"	"157"	"9"	"1"	"1"	"0"	"5"	"7"	"6"	"377"	"0"	"10"	"387"	"0"
"53"	"41"	"21"	"219"	"2"	"75"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"319"	"0"	"1"	"320"	"0"
"54"	"42"	"10"	"147"	"4"	"358"	"8"	"1"	"3"	"2"	"5"	"3"	"4"	"545"	"0"	"4"	"549"	"0"
"55"	"43"	"29"	"288"	"10"	"92"	"2"	"0"	"4"	"1"	"2"	"1"	"2"	"431"	"0"	"2"	"433"	"0"
"56"	"44"	"13"	"218"	"1"	"230"	"8"	"1"	"2"	"2"	"6"	"2"	"6"	"489"	"0"	"6"	"495"	"0"
"57"	"45"	"24"	"364"	"4"	"134"	"11"	"2"	"2"	"2"	"5"	"3"	"2"	"553"	"0"	"10"	"563"	"0"
"58"	"46"	"51"	"178"	"9"	"304"	"8"	"3"	"2"	"2"	"3"	"3"	"3"	"566"	"0"	"8"	"574"	"0"
"59"	"47"	"7"	"171"	"2"	"65"	"2"	"0"	"0"	"3"	"1"	"0"	"0"	"251"	"0"	"1"	"252"	"0"
"60"	"48"	"9"	"191"	"5"	"233"	"4"	"2"	"0"	"0"	"0"	"2"	"4"	"450"	"0"	"5"	"455"	"0"
"61"	"49"	"32"	"305"	"5"	"29"	"3"	"1"	"1"	"2"	"2"	"3"	"2"	"385"	"0"	"13"	"398"	"0"
"62"	"49A"	"10"	"113"	"2"	"127"	"5"	"0"	"1"	"1"	"0"	"4"	"3"	"266"	"0"	"7"	"273"	"0"
"63"	"50"	"52"	"342"	"2"	"42"	"2"	"2"	"0"	"0"	"1"	"1"	"4"	"448"	"0"	"7"	"455"	"0"
"64"	"51"	"19"	"375"	"3"	"51"	"1"	"1"	"0"	"2"	"0"	"3"	"3"	"458"	"0"	"7"	"465"	"0"
"65"	"52"	"25"	"367"	"13"	"154"	"8"	"2"	"1"	"2"	"3"	"2"	"11"	"588"	"0"	"12"	"600"	"0"
"66"	"53"	"11"	"145"	"6"	"362"	"10"	"2"	"3"	"1"	"2"	"3"	"4"	"549"	"0"	"2"	"551"	"0"
"67"	"54"	"13"	"310"	"3"	"86"	"3"	"5"	"0"	"1"	"1"	"4"	"5"	"431"	"0"	"7"	"438"	"0"
"68"	"55"	"28"	"356"	"5"	"106"	"2"	"10"	"1"	"4"	"2"	"0"	"1"	"515"	"0"	"2"	"517"	"0"
"69"	"56"	"21"	"452"	"6"	"82"	"10"	"3"	"1"	"1"	"5"	"4"	"8"	"593"	"0"	"5"	"598"	"0"
"70"	"57"	"31"	"435"	"7"	"281"	"18"	"1"	"2"	"2"	"13"	"7"	"10"	"807"	"0"	"19"	"826"	"0"
"71"	"58"	"30"	"281"	"7"	"144"	"7"	"3"	"0"	"4"	"2"	"5"	"8"	"491"	"0"	"12"	"503"	"0"
"72"	"59"	"31"	"272"	"17"	"266"	"10"	"7"	"3"	"2"	"7"	"7"	"5"	"627"	"0"	"13"	"640"	"0"
"73"	"60"	"9"	"209"	"5"	"343"	"13"	"2"	"3"	"2"	"7"	"4"	"4"	"601"	"0"	"5"	"606"	"0"
"74"	"61"	"37"	"337"	"8"	"241"	"7"	"5"	"1"	"7"	"10"	"8"	"12"	"673"	"0"	"17"	"690"	"0"
"75"	"62"	"22"	"153"	"4"	"357"	"6"	"3"	"0"	"3"	"3"	"0"	"1"	"552"	"0"	"1"	"553"	"0"
"76"	"63"	"22"	"79"	"3"	"242"	"9"	"1"	"2"	"0"	"4"	"1"	"3"	"366"	"0"	"4"	"370"	"0"
"77"	"64"	"29"	"233"	"6"	"219"	"10"	"4"	"0"	"0"	"3"	"4"	"7"	"515"	"0"	"10"	"525"	"0"
"78"	"65"	"6"	"127"	"5"	"260"	"2"	"2"	"1"	"0"	"0"	"0"	"1"	"404"	"0"	"5"	"409"	"0"
"79"	"66"	"54"	"359"	"6"	"255"	"14"	"6"	"5"	"5"	"8"	"10"	"13"	"735"	"0"	"41"	"776"	"0"
"80"	"67"	"32"	"199"	"2"	"119"	"2"	"3"	"0"	"2"	"0"	"2"	"2"	"363"	"0"	"3"	"366"	"0"
"81"	"68"	"15"	"209"	"3"	"121"	"4"	"2"	"1"	"2"	"2"	"4"	"3"	"366"	"0"	"11"	"377"	"0"
"82"	"69"	"27"	"336"	"6"	"195"	"8"	"2"	"1"	"1"	"5"	"2"	"6"	"589"	"0"	"23"	"612"	"0"
"83"	"70"	"90"	"144"	"6"	"269"	"2"	"1"	"0"	"0"	"2"	"4"	"6"	"524"	"0"	"10"	"534"	"0"
"84"	"71"	"10"	"43"	"0"	"220"	"3"	"0"	"2"	"0"	"3"	"0"	"0"	"281"	"0"	"0"	"281"	"0"
"85"	"72"	"15"	"271"	"12"	"399"	"13"	"6"	"2"	"2"	"5"	"0"	"7"	"732"	"0"	"12"	"744"	"0"
"86"	"73"	"9"	"210"	"4"	"397"	"20"	"3"	"1"	"2"	"0"	"5"	"3"	"654"	"0"	"11"	"665"	"0"
"87"	"74"	"17"	"163"	"4"	"362"	"21"	"4"	"0"	"1"	"1"	"2"	"2"	"577"	"0"	"3"	"580"	"0"
"88"	"75"	"23"	"217"	"11"	"268"	"13"	"1"	"1"	"1"	"0"	"5"	"1"	"541"	"0"	"11"	"552"	"0"
"89"	"76"	"21"	"233"	"0"	"272"	"34"	"2"	"0"	"0"	"4"	"2"	"1"	"569"	"0"	"8"	"577"	"0"
"90"	"77"	"29"	"165"	"3"	"164"	"5"	"2"	"2"	"0"	"1"	"0"	"1"	"372"	"0"	"4"	"376"	"0"
"91"	"78"	"217"	"150"	"4"	"37"	"1"	"3"	"2"	"2"	"1"	"6"	"8"	"431"	"0"	"16"	"447"	"0"
"92"	"79"	"108"	"160"	"3"	"294"	"4"	"7"	"1"	"5"	"5"	"3"	"3"	"593"	"0"	"2"	"595"	"0"
"93"	"80"	"24"	"218"	"4"	"286"	"9"	"6"	"3"	"1"	"2"	"4"	"4"	"561"	"0"	"11"	"572"	"0"
"94"	"81"	"68"	"237"	"9"	"419"	"14"	"3"	"2"	"4"	"0"	"3"	"1"	"760"	"0"	"5"	"765"	"0"
"95"	"82"	"28"	"203"	"5"	"254"	"4"	"9"	"1"	"3"	"1"	"4"	"2"	"514"	"0"	"3"	"517"	"0"
"96"	"83"	"13"	"8"	"5"	"594"	"8"	"2"	"2"	"2"	"1"	"2"	"0"	"637"	"0"	"3"	"640"	"0"
"97"	"84"	"5"	"3"	"3"	"410"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"422"	"0"	"2"	"424"	"0"
"98"	"85"	"66"	"380"	"10"	"276"	"5"	"2"	"1"	"4"	"3"	"1"	"5"	"753"	"0"	"8"	"761"	"0"
"99"	"86"	"21"	"311"	"8"	"307"	"3"	"1"	"0"	"0"	"0"	"1"	"1"	"653"	"0"	"2"	"655"	"0"
"100"	"87"	"15"	"403"	"8"	"310"	"2"	"0"	"0"	"1"	"3"	"4"	"3"	"749"	"0"	"6"	"755"	"0"
"101"	"88"	"77"	"25"	"3"	"613"	"15"	"1"	"1"	"0"	"2"	"1"	"0"	"738"	"0"	"9"	"747"	"0"
"102"	"89"	"26"	"207"	"3"	"133"	"7"	"0"	"0"	"0"	"1"	"5"	"2"	"384"	"0"	"7"	"391"	"0"
"103"	"90"	"26"	"371"	"2"	"144"	"10"	"0"	"1"	"0"	"0"	"0"	"1"	"555"	"0"	"6"	"561"	"0"
"104"	"91"	"9"	"153"	"1"	"61"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"226"	"0"	"2"	"228"	"0"
"105"	"92"	"35"	"352"	"6"	"213"	"7"	"4"	"0"	"0"	"3"	"2"	"5"	"627"	"0"	"14"	"641"	"0"
"106"	"93"	"98"	"124"	"4"	"62"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"291"	"0"	"2"	"293"	"0"
"107"	"94"	"106"	"120"	"6"	"107"	"8"	"8"	"5"	"5"	"6"	"5"	"6"	"382"	"0"	"7"	"389"	"0"
"108"	"95"	"80"	"215"	"7"	"175"	"5"	"3"	"3"	"1"	"2"	"1"	"2"	"494"	"0"	"9"	"503"	"0"
"109"	"96"	"17"	"132"	"5"	"302"	"3"	"2"	"1"	"0"	"0"	"1"	"0"	"463"	"0"	"5"	"468"	"0"
"110"	"97"	"25"	"253"	"8"	"326"	"11"	"1"	"0"	"0"	"2"	"1"	"3"	"630"	"0"	"8"	"638"	"0"
"111"	"98"	"24"	"307"	"1"	"130"	"5"	"0"	"0"	"1"	"1"	"0"	"3"	"472"	"0"	"10"	"482"	"0"
"112"	"99"	"14"	"476"	"7"	"70"	"6"	"1"	"1"	"2"	"2"	"1"	"4"	"584"	"0"	"9"	"593"	"0"
"113"	"100"	"66"	"280"	"1"	"79"	"3"	"1"	"0"	"0"	"0"	"1"	"2"	"433"	"0"	"4"	"437"	"0"
"114"	"101"	"32"	"279"	"9"	"270"	"2"	"2"	"2"	"5"	"1"	"1"	"5"	"608"	"0"	"2"	"610"	"0"
"115"	"102"	"18"	"266"	"1"	"65"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"355"	"0"	"1"	"356"	"0"
"116"	"103"	"108"	"224"	"1"	"98"	"6"	"1"	"0"	"0"	"2"	"0"	"0"	"440"	"0"	"7"	"447"	"0"
"117"	"104"	"98"	"269"	"3"	"104"	"8"	"6"	"1"	"1"	"2"	"1"	"0"	"493"	"0"	"6"	"499"	"0"
"118"	"105"	"23"	"152"	"1"	"193"	"7"	"0"	"0"	"1"	"2"	"0"	"0"	"379"	"0"	"7"	"386"	"0"
"119"	"106"	"17"	"246"	"1"	"165"	"7"	"2"	"3"	"1"	"1"	"0"	"1"	"444"	"0"	"3"	"447"	"0"
"120"	"107"	"25"	"275"	"1"	"138"	"10"	"1"	"1"	"0"	"1"	"1"	"0"	"453"	"0"	"0"	"453"	"0"
"121"	"108"	"10"	"186"	"1"	"94"	"4"	"0"	"1"	"1"	"1"	"1"	"0"	"299"	"0"	"2"	"301"	"0"
"122"	"109"	"12"	"183"	"0"	"84"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"283"	"0"	"5"	"288"	"0"
"123"	"110"	"8"	"168"	"2"	"127"	"5"	"2"	"0"	"0"	"0"	"0"	"2"	"314"	"0"	"0"	"314"	"0"
"124"	"111"	"35"	"288"	"4"	"148"	"6"	"0"	"1"	"0"	"1"	"1"	"0"	"484"	"0"	"2"	"486"	"0"
"125"	"112"	"33"	"259"	"0"	"90"	"4"	"1"	"1"	"0"	"0"	"0"	"3"	"391"	"0"	"5"	"396"	"0"
"126"	"113"	"12"	"199"	"1"	"98"	"6"	"2"	"1"	"0"	"0"	"0"	"3"	"322"	"0"	"2"	"324"	"0"
"127"	"114"	"63"	"136"	"0"	"54"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"258"	"0"	"5"	"263"	"0"
"128"	"115"	"46"	"185"	"0"	"60"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"299"	"0"	"6"	"305"	"0"
"129"	"116"	"59"	"232"	"3"	"215"	"9"	"2"	"1"	"2"	"2"	"3"	"3"	"531"	"0"	"20"	"551"	"0"
"130"	"117"	"35"	"157"	"0"	"117"	"6"	"2"	"1"	"1"	"1"	"1"	"2"	"323"	"0"	"6"	"329"	"0"
"131"	"118"	"23"	"240"	"0"	"107"	"4"	"1"	"2"	"0"	"3"	"3"	"0"	"383"	"0"	"11"	"394"	"0"
"132"	"119"	"9"	"208"	"2"	"62"	"7"	"0"	"1"	"0"	"0"	"1"	"0"	"290"	"0"	"8"	"298"	"0"
"133"	"120"	"39"	"398"	"0"	"115"	"9"	"0"	"1"	"0"	"0"	"2"	"0"	"564"	"0"	"9"	"573"	"0"
"134"	"121"	"15"	"304"	"1"	"70"	"5"	"1"	"1"	"1"	"1"	"1"	"3"	"403"	"0"	"7"	"410"	"0"
"135"	"122"	"3"	"135"	"2"	"80"	"5"	"0"	"0"	"1"	"1"	"0"	"0"	"227"	"0"	"4"	"231"	"0"
"136"	"123"	"12"	"323"	"2"	"181"	"7"	"3"	"1"	"2"	"0"	"2"	"5"	"538"	"0"	"14"	"552"	"0"
"137"	"124"	"15"	"145"	"8"	"254"	"9"	"0"	"1"	"2"	"1"	"0"	"0"	"435"	"0"	"2"	"437"	"0"
"138"	"125"	"13"	"337"	"3"	"171"	"11"	"1"	"3"	"0"	"1"	"2"	"5"	"547"	"0"	"5"	"552"	"0"
"139"	"126"	"6"	"90"	"2"	"366"	"7"	"1"	"0"	"1"	"1"	"0"	"0"	"474"	"0"	"3"	"477"	"0"
"140"	"127"	"6"	"164"	"1"	"236"	"7"	"0"	"0"	"1"	"1"	"0"	"2"	"418"	"0"	"10"	"428"	"0"
"141"	"128"	"7"	"408"	"2"	"116"	"5"	"0"	"1"	"2"	"1"	"3"	"4"	"549"	"0"	"6"	"555"	"0"
"142"	"129"	"20"	"336"	"4"	"209"	"7"	"2"	"1"	"1"	"2"	"2"	"2"	"586"	"0"	"10"	"596"	"0"
"143"	"130"	"12"	"368"	"2"	"332"	"6"	"3"	"2"	"2"	"4"	"1"	"4"	"736"	"0"	"18"	"754"	"0"
"144"	"131"	"16"	"256"	"1"	"169"	"10"	"0"	"1"	"1"	"1"	"2"	"2"	"459"	"0"	"6"	"465"	"0"
"145"	"132"	"26"	"461"	"4"	"278"	"11"	"0"	"1"	"0"	"1"	"2"	"3"	"787"	"0"	"10"	"797"	"0"
"146"	"133"	"18"	"246"	"2"	"191"	"8"	"3"	"0"	"3"	"2"	"0"	"0"	"473"	"0"	"8"	"481"	"0"
"147"	"134"	"4"	"195"	"3"	"102"	"7"	"1"	"0"	"0"	"0"	"0"	"1"	"313"	"0"	"5"	"318"	"0"
"148"	"135"	"33"	"293"	"9"	"170"	"8"	"1"	"1"	"1"	"5"	"6"	"4"	"531"	"0"	"16"	"547"	"0"
"149"	"136"	"8"	"252"	"1"	"51"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"312"	"0"	"5"	"317"	"0"
"150"	"137"	"12"	"232"	"2"	"159"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"411"	"0"	"1"	"412"	"0"
"151"	"138"	"19"	"318"	"2"	"196"	"6"	"1"	"0"	"2"	"3"	"3"	"4"	"554"	"0"	"3"	"557"	"0"
"152"	"139"	"15"	"176"	"6"	"155"	"4"	"0"	"0"	"0"	"2"	"3"	"6"	"367"	"0"	"5"	"372"	"0"
"153"	"140"	"25"	"280"	"5"	"267"	"13"	"2"	"1"	"0"	"5"	"0"	"0"	"598"	"0"	"8"	"606"	"0"
"154"	"141"	"6"	"97"	"2"	"198"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"305"	"0"	"4"	"309"	"0"
"155"	"142"	"11"	"202"	"4"	"248"	"2"	"3"	"1"	"0"	"1"	"3"	"1"	"476"	"0"	"2"	"478"	"0"
"156"	"143"	"14"	"109"	"4"	"368"	"8"	"0"	"3"	"0"	"3"	"2"	"0"	"511"	"0"	"6"	"517"	"0"
"157"	"144"	"10"	"97"	"4"	"313"	"6"	"2"	"1"	"1"	"1"	"3"	"1"	"439"	"0"	"7"	"446"	"0"
"158"	"145"	"5"	"71"	"3"	"241"	"4"	"1"	"0"	"0"	"2"	"1"	"1"	"329"	"0"	"4"	"333"	"0"
"159"	"146"	"7"	"397"	"1"	"119"	"4"	"1"	"1"	"1"	"1"	"2"	"3"	"537"	"0"	"5"	"542"	"0"
"160"	"147"	"19"	"357"	"2"	"389"	"11"	"6"	"0"	"1"	"5"	"1"	"3"	"794"	"0"	"7"	"801"	"0"
"161"	"148"	"15"	"106"	"1"	"250"	"8"	"1"	"2"	"0"	"2"	"3"	"0"	"388"	"0"	"3"	"391"	"0"
"162"	"149"	"4"	"152"	"4"	"125"	"6"	"0"	"0"	"2"	"0"	"1"	"0"	"294"	"0"	"3"	"297"	"0"
"163"	"150"	"9"	"88"	"1"	"280"	"3"	"1"	"0"	"0"	"2"	"0"	"0"	"384"	"0"	"2"	"386"	"0"
"164"	"151"	"13"	"139"	"2"	"222"	"5"	"2"	"0"	"0"	"0"	"1"	"0"	"384"	"0"	"6"	"390"	"0"
"165"	"152"	"8"	"201"	"1"	"224"	"7"	"0"	"1"	"1"	"3"	"0"	"2"	"448"	"0"	"7"	"455"	"0"
"166"	"153"	"7"	"150"	"3"	"177"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"341"	"0"	"4"	"345"	"0"
"167"	"154"	"9"	"62"	"2"	"437"	"10"	"2"	"1"	"3"	"0"	"0"	"1"	"527"	"0"	"1"	"528"	"0"
"168"	"155"	"2"	"46"	"1"	"387"	"9"	"2"	"1"	"0"	"1"	"3"	"1"	"453"	"0"	"5"	"458"	"0"
"169"	"156"	"13"	"208"	"2"	"443"	"6"	"1"	"2"	"0"	"1"	"2"	"3"	"681"	"0"	"5"	"686"	"0"
"170"	"157"	"5"	"66"	"2"	"226"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"304"	"0"	"2"	"306"	"0"
"171"	"158"	"2"	"11"	"3"	"325"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"344"	"0"	"1"	"345"	"0"
"172"	"159"	"33"	"407"	"10"	"346"	"7"	"7"	"5"	"2"	"5"	"8"	"4"	"834"	"0"	"9"	"843"	"0"
"173"	"160"	"8"	"188"	"0"	"128"	"2"	"2"	"0"	"0"	"0"	"0"	"3"	"331"	"0"	"3"	"334"	"0"
"174"	"161"	"8"	"227"	"1"	"172"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"412"	"0"	"5"	"417"	"0"
"175"	"162"	"21"	"285"	"3"	"381"	"8"	"2"	"2"	"1"	"1"	"2"	"2"	"708"	"0"	"7"	"715"	"0"
"176"	"163"	"9"	"140"	"0"	"229"	"5"	"2"	"0"	"2"	"4"	"4"	"4"	"399"	"0"	"6"	"405"	"0"
"177"	"164"	"8"	"142"	"0"	"193"	"6"	"0"	"0"	"2"	"0"	"1"	"4"	"356"	"0"	"5"	"361"	"0"
"178"	"165"	"3"	"216"	"8"	"221"	"4"	"0"	"0"	"3"	"2"	"0"	"1"	"458"	"0"	"3"	"461"	"0"
"179"	"166"	"11"	"190"	"3"	"208"	"8"	"1"	"0"	"3"	"3"	"1"	"2"	"430"	"0"	"5"	"435"	"0"
"180"	"167"	"17"	"315"	"5"	"165"	"12"	"0"	"0"	"2"	"0"	"3"	"0"	"519"	"0"	"11"	"530"	"0"
"181"	"168"	"4"	"19"	"1"	"351"	"6"	"0"	"0"	"1"	"0"	"1"	"0"	"383"	"0"	"2"	"385"	"0"
"182"	"169"	"10"	"71"	"3"	"230"	"5"	"2"	"2"	"2"	"4"	"1"	"0"	"330"	"0"	"2"	"332"	"0"
"183"	"170"	"10"	"61"	"3"	"378"	"9"	"0"	"1"	"1"	"3"	"1"	"2"	"469"	"0"	"3"	"472"	"0"
"184"	"171"	"7"	"64"	"2"	"224"	"4"	"2"	"1"	"0"	"1"	"0"	"1"	"306"	"0"	"1"	"307"	"0"
"185"	"172"	"11"	"98"	"2"	"316"	"4"	"2"	"0"	"0"	"0"	"1"	"0"	"434"	"0"	"2"	"436"	"0"
"186"	"173"	"17"	"330"	"5"	"209"	"11"	"8"	"4"	"5"	"6"	"7"	"6"	"608"	"0"	"15"	"623"	"0"
"187"	"174"	"33"	"472"	"5"	"92"	"2"	"1"	"0"	"2"	"2"	"2"	"3"	"614"	"0"	"9"	"623"	"0"
"188"	"175"	"11"	"477"	"4"	"89"	"7"	"1"	"1"	"0"	"1"	"1"	"0"	"592"	"0"	"2"	"594"	"0"
"189"	"176"	"43"	"462"	"10"	"223"	"14"	"2"	"6"	"3"	"2"	"3"	"8"	"776"	"0"	"17"	"793"	"0"
"190"	"177"	"13"	"413"	"5"	"185"	"7"	"1"	"2"	"0"	"2"	"2"	"5"	"635"	"0"	"6"	"641"	"0"
"191"	"178"	"16"	"561"	"5"	"185"	"11"	"2"	"1"	"0"	"2"	"1"	"5"	"789"	"0"	"11"	"800"	"0"
