"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"17"	"4"	"64"	"282"	"20"	"5"	"0"	"1"	"3"	"3"	"3"	"1"	"3"	"10"	"7"	"8"	"7"	"8"	"1"	"3"	"1"	"0"	"1"	"0"	"431"	"0"	"1"	"432"	"0"
"18"	"5"	"190"	"162"	"143"	"15"	"1"	"4"	"7"	"6"	"6"	"9"	"5"	"10"	"36"	"21"	"18"	"36"	"1"	"6"	"5"	"5"	"3"	"0"	"689"	"0"	"5"	"694"	"0"
"19"	"6"	"141"	"168"	"84"	"25"	"4"	"4"	"2"	"0"	"6"	"2"	"2"	"5"	"15"	"0"	"4"	"19"	"4"	"9"	"5"	"6"	"2"	"2"	"509"	"0"	"5"	"514"	"0"
"20"	"6A"	"51"	"127"	"197"	"19"	"3"	"3"	"0"	"2"	"3"	"2"	"5"	"3"	"18"	"2"	"5"	"15"	"2"	"12"	"20"	"6"	"5"	"5"	"505"	"0"	"10"	"515"	"0"
"21"	"7"	"252"	"304"	"32"	"46"	"2"	"1"	"3"	"3"	"5"	"4"	"7"	"8"	"18"	"11"	"20"	"39"	"4"	"4"	"5"	"5"	"2"	"1"	"776"	"0"	"5"	"781"	"0"
"22"	"8"	"351"	"159"	"186"	"60"	"7"	"6"	"2"	"5"	"2"	"10"	"8"	"15"	"25"	"4"	"10"	"13"	"12"	"6"	"6"	"5"	"0"	"1"	"893"	"0"	"1"	"894"	"0"
"23"	"9"	"160"	"267"	"48"	"10"	"1"	"3"	"2"	"2"	"4"	"5"	"2"	"4"	"9"	"7"	"10"	"18"	"8"	"1"	"2"	"0"	"4"	"2"	"569"	"0"	"5"	"574"	"0"
"24"	"10"	"197"	"98"	"7"	"18"	"3"	"1"	"3"	"2"	"4"	"4"	"1"	"3"	"4"	"4"	"6"	"14"	"4"	"1"	"1"	"1"	"3"	"1"	"380"	"0"	"4"	"384"	"0"
"25"	"11"	"257"	"156"	"23"	"14"	"4"	"1"	"5"	"1"	"4"	"0"	"1"	"4"	"26"	"3"	"10"	"11"	"13"	"18"	"6"	"4"	"1"	"12"	"574"	"0"	"8"	"582"	"0"
"26"	"12"	"424"	"139"	"35"	"3"	"0"	"1"	"1"	"5"	"5"	"4"	"19"	"4"	"53"	"8"	"7"	"28"	"7"	"3"	"0"	"1"	"0"	"2"	"749"	"0"	"3"	"752"	"0"
"27"	"13"	"107"	"39"	"63"	"1"	"2"	"0"	"2"	"1"	"1"	"5"	"4"	"1"	"7"	"5"	"1"	"3"	"10"	"0"	"3"	"3"	"0"	"1"	"259"	"0"	"1"	"260"	"0"
"28"	"14"	"174"	"197"	"19"	"2"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"4"	"2"	"1"	"15"	"10"	"5"	"8"	"1"	"0"	"0"	"1"	"444"	"0"	"2"	"446"	"0"
"29"	"15"	"232"	"184"	"54"	"2"	"1"	"0"	"5"	"4"	"2"	"2"	"5"	"6"	"18"	"8"	"11"	"26"	"14"	"19"	"4"	"5"	"4"	"2"	"608"	"0"	"11"	"619"	"0"
"30"	"16"	"90"	"70"	"54"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"40"	"7"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"269"	"0"	"1"	"270"	"0"
"31"	"17"	"141"	"322"	"101"	"68"	"5"	"2"	"2"	"4"	"3"	"4"	"3"	"6"	"9"	"4"	"9"	"30"	"6"	"11"	"10"	"6"	"0"	"1"	"747"	"0"	"3"	"750"	"0"
"32"	"18"	"157"	"317"	"48"	"7"	"1"	"1"	"2"	"2"	"6"	"4"	"11"	"16"	"18"	"11"	"18"	"24"	"12"	"7"	"2"	"3"	"3"	"1"	"671"	"0"	"2"	"673"	"0"
"33"	"19"	"35"	"99"	"110"	"4"	"0"	"0"	"3"	"0"	"3"	"8"	"3"	"8"	"12"	"10"	"13"	"12"	"3"	"12"	"4"	"4"	"3"	"3"	"349"	"0"	"5"	"354"	"0"
"34"	"20"	"91"	"326"	"204"	"14"	"4"	"2"	"5"	"3"	"4"	"9"	"2"	"7"	"18"	"2"	"9"	"6"	"5"	"16"	"10"	"5"	"1"	"1"	"744"	"0"	"3"	"747"	"0"
"35"	"21"	"25"	"148"	"48"	"39"	"3"	"10"	"4"	"5"	"6"	"5"	"8"	"7"	"16"	"7"	"3"	"10"	"3"	"0"	"2"	"0"	"1"	"2"	"352"	"0"	"2"	"354"	"0"
"36"	"22"	"125"	"91"	"22"	"50"	"4"	"2"	"4"	"4"	"2"	"1"	"6"	"6"	"19"	"5"	"3"	"16"	"3"	"0"	"2"	"0"	"1"	"0"	"366"	"0"	"4"	"370"	"0"
"37"	"23"	"182"	"88"	"9"	"41"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"3"	"0"	"2"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"344"	"0"	"1"	"345"	"0"
"38"	"24"	"75"	"275"	"85"	"4"	"7"	"0"	"3"	"6"	"7"	"3"	"8"	"8"	"19"	"12"	"11"	"27"	"3"	"4"	"5"	"6"	"1"	"2"	"571"	"0"	"3"	"574"	"0"
"39"	"25"	"557"	"47"	"72"	"0"	"12"	"1"	"3"	"2"	"0"	"3"	"5"	"9"	"34"	"4"	"4"	"17"	"35"	"6"	"3"	"4"	"9"	"5"	"832"	"0"	"21"	"853"	"0"
"40"	"26"	"147"	"236"	"19"	"2"	"4"	"1"	"4"	"0"	"4"	"3"	"6"	"6"	"19"	"6"	"17"	"18"	"12"	"28"	"7"	"3"	"1"	"3"	"546"	"0"	"6"	"552"	"0"
"41"	"27"	"82"	"278"	"116"	"13"	"2"	"3"	"1"	"2"	"4"	"28"	"5"	"8"	"50"	"9"	"7"	"21"	"2"	"1"	"2"	"3"	"3"	"3"	"643"	"0"	"0"	"643"	"0"
"42"	"28"	"144"	"586"	"30"	"6"	"4"	"4"	"4"	"4"	"6"	"2"	"2"	"7"	"22"	"2"	"5"	"4"	"6"	"3"	"3"	"2"	"0"	"1"	"847"	"0"	"2"	"849"	"0"
"43"	"29"	"46"	"488"	"53"	"2"	"2"	"2"	"7"	"1"	"3"	"5"	"6"	"13"	"16"	"24"	"44"	"35"	"4"	"21"	"7"	"2"	"3"	"2"	"786"	"0"	"9"	"795"	"0"
"44"	"30"	"516"	"178"	"39"	"3"	"4"	"2"	"7"	"1"	"4"	"4"	"2"	"6"	"27"	"8"	"12"	"49"	"8"	"3"	"3"	"1"	"1"	"0"	"878"	"0"	"2"	"880"	"0"
"45"	"31"	"259"	"457"	"26"	"1"	"1"	"0"	"2"	"4"	"2"	"2"	"4"	"8"	"9"	"14"	"32"	"31"	"7"	"15"	"3"	"2"	"1"	"4"	"884"	"0"	"5"	"889"	"0"
"46"	"32"	"7"	"132"	"76"	"3"	"1"	"0"	"2"	"0"	"2"	"1"	"3"	"0"	"12"	"2"	"3"	"2"	"0"	"0"	"3"	"1"	"0"	"1"	"251"	"0"	"0"	"251"	"0"
"47"	"33"	"12"	"409"	"24"	"1"	"5"	"2"	"3"	"2"	"8"	"3"	"5"	"10"	"8"	"5"	"13"	"13"	"1"	"12"	"11"	"2"	"2"	"1"	"552"	"0"	"2"	"554"	"0"
"48"	"34"	"527"	"115"	"42"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"115"	"6"	"0"	"14"	"7"	"0"	"0"	"1"	"0"	"0"	"835"	"0"	"0"	"835"	"0"
"49"	"35"	"501"	"178"	"78"	"3"	"0"	"2"	"2"	"5"	"0"	"1"	"2"	"2"	"60"	"2"	"3"	"14"	"2"	"1"	"1"	"0"	"0"	"0"	"857"	"0"	"0"	"857"	"0"
"50"	"36"	"115"	"218"	"22"	"20"	"3"	"5"	"2"	"0"	"4"	"3"	"2"	"6"	"39"	"6"	"13"	"22"	"4"	"3"	"1"	"1"	"0"	"1"	"490"	"0"	"4"	"494"	"0"
"51"	"37"	"10"	"498"	"59"	"5"	"0"	"1"	"2"	"1"	"1"	"4"	"2"	"5"	"19"	"5"	"10"	"9"	"1"	"12"	"10"	"2"	"2"	"0"	"658"	"0"	"2"	"660"	"0"
"52"	"38"	"15"	"512"	"15"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"2"	"10"	"2"	"4"	"4"	"0"	"4"	"2"	"2"	"0"	"1"	"579"	"0"	"1"	"580"	"0"
"53"	"39"	"44"	"288"	"49"	"3"	"0"	"2"	"0"	"2"	"1"	"6"	"4"	"6"	"15"	"10"	"19"	"26"	"5"	"8"	"3"	"4"	"3"	"4"	"502"	"0"	"3"	"505"	"0"
"54"	"40"	"10"	"9"	"2"	"12"	"2"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"2"	"61"	"312"	"120"	"0"	"3"	"4"	"3"	"0"	"1"	"546"	"0"	"2"	"548"	"0"
"55"	"41"	"92"	"284"	"29"	"1"	"5"	"3"	"1"	"2"	"1"	"4"	"5"	"9"	"5"	"4"	"4"	"18"	"5"	"15"	"3"	"3"	"2"	"5"	"500"	"0"	"4"	"504"	"0"
"56"	"42"	"85"	"179"	"59"	"4"	"0"	"2"	"4"	"12"	"4"	"4"	"3"	"9"	"15"	"14"	"11"	"17"	"2"	"8"	"6"	"6"	"3"	"1"	"448"	"0"	"10"	"458"	"0"
"57"	"43"	"129"	"182"	"42"	"0"	"3"	"2"	"1"	"5"	"1"	"7"	"4"	"7"	"10"	"9"	"27"	"35"	"5"	"8"	"4"	"2"	"1"	"1"	"485"	"0"	"2"	"487"	"0"
"58"	"43A"	"87"	"166"	"36"	"2"	"0"	"3"	"1"	"1"	"1"	"1"	"6"	"2"	"12"	"3"	"7"	"12"	"7"	"3"	"1"	"1"	"0"	"0"	"352"	"0"	"3"	"355"	"0"
"59"	"44"	"285"	"142"	"74"	"19"	"2"	"0"	"0"	"1"	"2"	"4"	"5"	"6"	"22"	"13"	"11"	"14"	"10"	"18"	"1"	"9"	"2"	"4"	"644"	"0"	"6"	"650"	"0"
"60"	"45"	"49"	"396"	"136"	"13"	"5"	"3"	"1"	"1"	"5"	"3"	"8"	"9"	"31"	"6"	"2"	"5"	"5"	"13"	"9"	"8"	"2"	"1"	"711"	"0"	"1"	"712"	"0"
"61"	"46"	"45"	"34"	"94"	"2"	"0"	"2"	"0"	"2"	"3"	"2"	"2"	"3"	"9"	"1"	"3"	"4"	"2"	"0"	"1"	"4"	"0"	"2"	"215"	"0"	"1"	"216"	"0"
"62"	"47"	"73"	"78"	"77"	"2"	"3"	"1"	"0"	"0"	"3"	"1"	"1"	"1"	"7"	"2"	"3"	"1"	"6"	"5"	"9"	"7"	"3"	"3"	"286"	"0"	"4"	"290"	"0"
"63"	"48"	"35"	"152"	"34"	"2"	"3"	"2"	"0"	"0"	"5"	"3"	"2"	"5"	"13"	"3"	"3"	"8"	"0"	"0"	"0"	"1"	"1"	"1"	"273"	"0"	"1"	"274"	"0"
"64"	"49"	"51"	"51"	"25"	"7"	"1"	"1"	"0"	"2"	"2"	"6"	"1"	"7"	"118"	"7"	"4"	"8"	"1"	"3"	"2"	"2"	"0"	"0"	"299"	"0"	"3"	"302"	"0"
"65"	"50"	"782"	"90"	"48"	"0"	"0"	"0"	"2"	"0"	"0"	"6"	"3"	"0"	"20"	"1"	"0"	"2"	"2"	"2"	"1"	"0"	"0"	"0"	"959"	"0"	"1"	"960"	"0"
"66"	"51"	"14"	"101"	"189"	"1"	"0"	"8"	"3"	"8"	"2"	"7"	"5"	"11"	"48"	"19"	"11"	"13"	"2"	"1"	"2"	"0"	"1"	"1"	"447"	"0"	"1"	"448"	"0"
"67"	"52"	"13"	"448"	"26"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"25"	"1"	"3"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"527"	"0"	"0"	"527"	"0"
"68"	"53"	"67"	"122"	"56"	"6"	"4"	"2"	"5"	"2"	"0"	"7"	"7"	"5"	"10"	"9"	"7"	"11"	"4"	"0"	"5"	"4"	"1"	"1"	"335"	"0"	"4"	"339"	"0"
"69"	"54"	"102"	"157"	"234"	"11"	"3"	"1"	"3"	"2"	"4"	"9"	"6"	"10"	"20"	"14"	"15"	"21"	"4"	"1"	"2"	"1"	"3"	"3"	"626"	"0"	"1"	"627"	"0"
"70"	"55"	"72"	"195"	"323"	"16"	"0"	"1"	"2"	"1"	"0"	"1"	"2"	"3"	"8"	"2"	"1"	"4"	"0"	"8"	"3"	"3"	"0"	"0"	"645"	"0"	"0"	"645"	"0"
"71"	"56"	"127"	"242"	"293"	"52"	"1"	"2"	"3"	"3"	"5"	"5"	"3"	"5"	"12"	"12"	"2"	"4"	"5"	"1"	"5"	"10"	"1"	"2"	"795"	"0"	"1"	"796"	"0"
"72"	"57"	"86"	"223"	"266"	"12"	"4"	"3"	"2"	"5"	"5"	"11"	"3"	"10"	"17"	"12"	"10"	"14"	"10"	"6"	"7"	"6"	"3"	"3"	"718"	"0"	"7"	"725"	"0"
"73"	"58"	"337"	"29"	"39"	"1"	"3"	"0"	"1"	"0"	"0"	"2"	"0"	"3"	"8"	"1"	"0"	"2"	"9"	"2"	"0"	"2"	"1"	"1"	"441"	"0"	"1"	"442"	"0"
"74"	"59"	"91"	"95"	"111"	"14"	"3"	"5"	"1"	"1"	"3"	"1"	"3"	"3"	"4"	"2"	"2"	"10"	"2"	"4"	"3"	"5"	"1"	"1"	"365"	"0"	"2"	"367"	"0"
"75"	"60"	"143"	"227"	"93"	"43"	"3"	"4"	"1"	"1"	"2"	"1"	"3"	"1"	"6"	"3"	"5"	"5"	"7"	"13"	"16"	"16"	"1"	"6"	"600"	"0"	"8"	"608"	"0"
"76"	"61"	"144"	"191"	"253"	"31"	"2"	"6"	"2"	"5"	"5"	"12"	"7"	"13"	"12"	"14"	"14"	"25"	"7"	"5"	"6"	"3"	"3"	"5"	"765"	"0"	"3"	"768"	"0"
"77"	"62"	"172"	"327"	"49"	"3"	"1"	"1"	"5"	"2"	"2"	"3"	"5"	"3"	"5"	"3"	"10"	"10"	"13"	"14"	"10"	"6"	"2"	"4"	"650"	"0"	"6"	"656"	"0"
"78"	"63"	"291"	"225"	"113"	"27"	"1"	"4"	"9"	"6"	"5"	"12"	"10"	"11"	"16"	"7"	"13"	"21"	"2"	"6"	"6"	"5"	"6"	"3"	"799"	"0"	"6"	"805"	"0"
"79"	"64"	"217"	"226"	"60"	"2"	"0"	"3"	"6"	"4"	"8"	"3"	"4"	"7"	"12"	"15"	"19"	"25"	"5"	"4"	"4"	"4"	"1"	"0"	"629"	"0"	"2"	"631"	"0"
"80"	"65"	"156"	"199"	"90"	"7"	"1"	"1"	"3"	"5"	"6"	"8"	"6"	"6"	"11"	"9"	"13"	"20"	"8"	"6"	"3"	"3"	"0"	"2"	"563"	"0"	"3"	"566"	"0"
"81"	"66"	"141"	"343"	"72"	"1"	"0"	"1"	"7"	"0"	"3"	"3"	"4"	"6"	"33"	"3"	"2"	"8"	"4"	"2"	"2"	"1"	"0"	"1"	"637"	"0"	"2"	"639"	"0"
"82"	"67"	"55"	"270"	"148"	"2"	"5"	"1"	"1"	"6"	"6"	"4"	"7"	"10"	"21"	"9"	"7"	"14"	"3"	"8"	"2"	"5"	"2"	"1"	"587"	"0"	"5"	"592"	"0"
"83"	"68"	"106"	"178"	"157"	"23"	"5"	"3"	"3"	"4"	"8"	"10"	"9"	"13"	"18"	"9"	"7"	"20"	"4"	"1"	"2"	"3"	"2"	"1"	"586"	"0"	"5"	"591"	"0"
"84"	"69"	"106"	"417"	"129"	"6"	"8"	"2"	"6"	"4"	"5"	"2"	"3"	"8"	"51"	"6"	"6"	"8"	"11"	"39"	"13"	"8"	"4"	"2"	"844"	"0"	"2"	"846"	"0"
"85"	"70"	"70"	"390"	"15"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"4"	"3"	"4"	"5"	"11"	"11"	"2"	"8"	"2"	"0"	"0"	"1"	"531"	"0"	"3"	"534"	"0"
"86"	"71"	"147"	"322"	"71"	"5"	"4"	"0"	"3"	"2"	"4"	"4"	"4"	"7"	"15"	"4"	"16"	"30"	"0"	"14"	"0"	"1"	"0"	"0"	"653"	"0"	"3"	"656"	"0"
"87"	"72"	"102"	"303"	"31"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"1"	"0"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"449"	"0"	"1"	"450"	"0"
"88"	"73"	"59"	"241"	"85"	"13"	"4"	"0"	"2"	"1"	"0"	"6"	"2"	"3"	"9"	"3"	"4"	"4"	"2"	"5"	"1"	"1"	"1"	"0"	"446"	"0"	"0"	"446"	"0"
"89"	"74"	"74"	"326"	"181"	"11"	"3"	"1"	"0"	"2"	"1"	"6"	"2"	"6"	"18"	"5"	"8"	"12"	"6"	"28"	"9"	"9"	"3"	"3"	"714"	"0"	"3"	"717"	"0"
"90"	"75"	"94"	"407"	"114"	"46"	"3"	"3"	"7"	"1"	"3"	"75"	"5"	"5"	"8"	"6"	"3"	"16"	"2"	"4"	"4"	"4"	"1"	"1"	"812"	"0"	"4"	"816"	"0"
"91"	"76"	"149"	"408"	"88"	"3"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"8"	"4"	"2"	"6"	"16"	"2"	"5"	"5"	"1"	"1"	"3"	"719"	"0"	"3"	"722"	"0"
"92"	"77"	"49"	"280"	"167"	"15"	"3"	"5"	"4"	"2"	"7"	"129"	"4"	"1"	"2"	"0"	"3"	"5"	"3"	"2"	"1"	"2"	"0"	"0"	"684"	"0"	"0"	"684"	"0"
"93"	"78"	"19"	"171"	"131"	"4"	"4"	"5"	"0"	"3"	"2"	"123"	"7"	"3"	"2"	"1"	"1"	"4"	"4"	"13"	"10"	"10"	"2"	"4"	"523"	"0"	"5"	"528"	"0"
"94"	"79"	"51"	"98"	"328"	"3"	"1"	"2"	"2"	"3"	"1"	"10"	"2"	"3"	"15"	"4"	"2"	"9"	"2"	"2"	"3"	"6"	"5"	"1"	"553"	"0"	"0"	"553"	"0"
"95"	"80"	"28"	"189"	"207"	"4"	"1"	"2"	"2"	"1"	"3"	"13"	"0"	"8"	"24"	"6"	"5"	"13"	"1"	"0"	"1"	"2"	"0"	"0"	"510"	"0"	"0"	"510"	"0"
"96"	"81"	"118"	"52"	"50"	"7"	"1"	"0"	"2"	"0"	"1"	"1"	"2"	"4"	"9"	"2"	"4"	"7"	"5"	"4"	"4"	"0"	"0"	"1"	"274"	"0"	"2"	"276"	"0"
"97"	"82"	"42"	"268"	"205"	"41"	"6"	"3"	"6"	"4"	"10"	"9"	"14"	"12"	"12"	"14"	"20"	"20"	"3"	"16"	"8"	"5"	"3"	"5"	"726"	"0"	"3"	"729"	"0"
"98"	"83"	"257"	"124"	"99"	"11"	"2"	"2"	"3"	"2"	"2"	"5"	"7"	"6"	"28"	"14"	"14"	"37"	"20"	"4"	"4"	"4"	"1"	"1"	"647"	"0"	"5"	"652"	"0"
"99"	"84"	"154"	"139"	"181"	"89"	"6"	"0"	"6"	"4"	"9"	"7"	"1"	"9"	"27"	"23"	"17"	"25"	"1"	"0"	"0"	"3"	"0"	"1"	"702"	"0"	"1"	"703"	"0"
"100"	"85"	"148"	"213"	"118"	"13"	"2"	"2"	"1"	"1"	"5"	"0"	"1"	"3"	"14"	"5"	"3"	"9"	"1"	"1"	"2"	"3"	"0"	"2"	"547"	"0"	"1"	"548"	"0"
"101"	"86"	"294"	"117"	"133"	"6"	"1"	"3"	"4"	"2"	"4"	"1"	"1"	"6"	"35"	"10"	"3"	"13"	"3"	"0"	"0"	"5"	"2"	"1"	"644"	"0"	"2"	"646"	"0"
"102"	"87"	"28"	"209"	"445"	"7"	"3"	"2"	"1"	"0"	"2"	"6"	"5"	"5"	"15"	"8"	"5"	"3"	"1"	"1"	"4"	"3"	"5"	"4"	"762"	"0"	"6"	"768"	"0"
"103"	"88"	"175"	"241"	"479"	"26"	"2"	"4"	"2"	"5"	"2"	"8"	"3"	"11"	"13"	"15"	"13"	"21"	"8"	"5"	"7"	"2"	"0"	"2"	"1044"	"0"	"6"	"1050"	"0"
"104"	"89"	"42"	"319"	"503"	"12"	"2"	"6"	"2"	"5"	"1"	"9"	"3"	"4"	"25"	"4"	"3"	"14"	"1"	"6"	"2"	"5"	"2"	"0"	"970"	"0"	"1"	"971"	"0"
"105"	"90"	"383"	"67"	"12"	"2"	"3"	"2"	"1"	"0"	"2"	"2"	"4"	"1"	"39"	"5"	"0"	"24"	"2"	"0"	"0"	"1"	"0"	"1"	"551"	"0"	"0"	"551"	"0"
"106"	"91"	"411"	"147"	"115"	"5"	"1"	"2"	"4"	"2"	"1"	"3"	"3"	"3"	"16"	"8"	"6"	"23"	"9"	"3"	"7"	"3"	"3"	"3"	"778"	"0"	"3"	"781"	"0"
"107"	"92"	"361"	"69"	"157"	"9"	"4"	"2"	"6"	"1"	"0"	"4"	"3"	"2"	"6"	"0"	"1"	"5"	"9"	"12"	"2"	"2"	"2"	"2"	"659"	"0"	"2"	"661"	"0"
"108"	"93"	"199"	"105"	"419"	"31"	"4"	"4"	"1"	"5"	"5"	"20"	"8"	"8"	"24"	"14"	"8"	"20"	"7"	"7"	"9"	"8"	"3"	"2"	"911"	"0"	"6"	"917"	"0"
"109"	"94"	"80"	"158"	"466"	"15"	"2"	"3"	"7"	"2"	"4"	"10"	"10"	"7"	"54"	"19"	"14"	"24"	"4"	"11"	"10"	"8"	"3"	"5"	"916"	"0"	"11"	"927"	"0"
"110"	"95"	"17"	"169"	"278"	"4"	"0"	"2"	"0"	"5"	"4"	"7"	"4"	"4"	"32"	"15"	"6"	"13"	"5"	"6"	"12"	"4"	"3"	"2"	"592"	"0"	"7"	"599"	"0"
"111"	"96"	"290"	"135"	"51"	"31"	"7"	"0"	"2"	"2"	"2"	"2"	"2"	"4"	"5"	"7"	"9"	"19"	"6"	"2"	"2"	"1"	"4"	"4"	"587"	"0"	"8"	"595"	"0"
"112"	"97"	"294"	"191"	"139"	"4"	"2"	"1"	"9"	"4"	"5"	"11"	"9"	"10"	"48"	"8"	"7"	"23"	"12"	"15"	"14"	"6"	"2"	"5"	"819"	"0"	"9"	"828"	"0"
"113"	"98"	"114"	"290"	"207"	"3"	"2"	"3"	"3"	"3"	"5"	"2"	"14"	"9"	"55"	"26"	"30"	"32"	"3"	"5"	"3"	"3"	"3"	"1"	"816"	"0"	"4"	"820"	"0"
"114"	"99"	"40"	"293"	"233"	"12"	"3"	"5"	"6"	"12"	"11"	"18"	"20"	"23"	"43"	"51"	"32"	"31"	"9"	"5"	"4"	"10"	"2"	"1"	"864"	"0"	"4"	"868"	"0"
"115"	"100"	"180"	"216"	"82"	"3"	"3"	"3"	"4"	"11"	"3"	"4"	"9"	"5"	"40"	"9"	"7"	"26"	"5"	"0"	"5"	"3"	"0"	"0"	"618"	"0"	"1"	"619"	"0"
"116"	"101"	"146"	"189"	"108"	"1"	"2"	"2"	"2"	"3"	"4"	"5"	"2"	"3"	"21"	"3"	"6"	"8"	"12"	"3"	"3"	"2"	"3"	"8"	"536"	"0"	"7"	"543"	"0"
"117"	"102"	"282"	"148"	"128"	"12"	"3"	"1"	"4"	"8"	"8"	"2"	"6"	"15"	"72"	"11"	"17"	"25"	"6"	"2"	"1"	"5"	"3"	"3"	"762"	"0"	"4"	"766"	"0"
"118"	"103"	"227"	"192"	"25"	"4"	"1"	"7"	"5"	"2"	"0"	"2"	"3"	"8"	"14"	"11"	"13"	"28"	"11"	"6"	"3"	"1"	"3"	"3"	"569"	"0"	"10"	"579"	"0"
