"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"11"	"50"	"321"	"13"	"43"	"2"	"1"	"4"	"1"	"4"	"1"	"2"	"11"	"12"	"465"	"0"	"17"	"482"	"0"
"24"	"12"	"57"	"287"	"11"	"63"	"2"	"0"	"0"	"4"	"4"	"1"	"15"	"8"	"9"	"461"	"0"	"5"	"466"	"0"
"25"	"13"	"350"	"241"	"12"	"69"	"12"	"6"	"4"	"8"	"5"	"12"	"20"	"15"	"16"	"770"	"0"	"35"	"805"	"0"
"26"	"14"	"96"	"152"	"20"	"245"	"8"	"1"	"3"	"4"	"1"	"2"	"11"	"13"	"8"	"564"	"0"	"17"	"581"	"0"
"27"	"15"	"169"	"510"	"29"	"69"	"4"	"3"	"2"	"4"	"4"	"7"	"9"	"26"	"28"	"864"	"0"	"38"	"902"	"0"
"28"	"16"	"59"	"626"	"16"	"113"	"6"	"5"	"3"	"6"	"4"	"10"	"4"	"23"	"8"	"883"	"0"	"12"	"895"	"0"
"29"	"17"	"173"	"252"	"11"	"127"	"5"	"3"	"1"	"7"	"5"	"10"	"12"	"23"	"10"	"639"	"0"	"15"	"654"	"0"
"30"	"18"	"400"	"127"	"6"	"82"	"3"	"5"	"2"	"3"	"3"	"4"	"3"	"5"	"6"	"649"	"0"	"6"	"655"	"0"
"31"	"19"	"117"	"207"	"32"	"168"	"6"	"1"	"6"	"4"	"9"	"7"	"17"	"18"	"24"	"616"	"0"	"35"	"651"	"0"
"32"	"20"	"517"	"127"	"12"	"72"	"9"	"3"	"3"	"3"	"2"	"7"	"7"	"6"	"12"	"780"	"0"	"25"	"805"	"0"
"33"	"21"	"81"	"208"	"28"	"107"	"9"	"9"	"8"	"4"	"8"	"8"	"24"	"25"	"33"	"552"	"0"	"49"	"601"	"0"
"34"	"22"	"340"	"65"	"4"	"74"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"3"	"0"	"489"	"0"	"4"	"493"	"0"
"35"	"23"	"287"	"304"	"22"	"103"	"8"	"3"	"4"	"12"	"7"	"15"	"20"	"24"	"18"	"827"	"0"	"55"	"882"	"0"
"36"	"24"	"178"	"156"	"8"	"60"	"5"	"2"	"3"	"5"	"3"	"5"	"9"	"15"	"17"	"466"	"0"	"28"	"494"	"0"
"37"	"25"	"174"	"103"	"13"	"103"	"5"	"4"	"3"	"5"	"8"	"4"	"10"	"6"	"7"	"445"	"0"	"15"	"460"	"0"
"38"	"26"	"38"	"196"	"10"	"19"	"6"	"4"	"0"	"2"	"7"	"3"	"6"	"13"	"15"	"319"	"0"	"19"	"338"	"0"
"39"	"27"	"52"	"115"	"19"	"23"	"1"	"0"	"2"	"1"	"1"	"1"	"9"	"4"	"4"	"232"	"0"	"4"	"236"	"0"
"40"	"28"	"572"	"135"	"65"	"104"	"10"	"6"	"11"	"5"	"3"	"4"	"16"	"13"	"15"	"959"	"0"	"21"	"980"	"0"
"41"	"29"	"309"	"89"	"6"	"77"	"1"	"1"	"6"	"2"	"2"	"0"	"14"	"3"	"4"	"514"	"0"	"8"	"522"	"0"
"42"	"29A"	"251"	"43"	"5"	"64"	"2"	"1"	"2"	"2"	"2"	"2"	"10"	"5"	"8"	"397"	"0"	"33"	"430"	"0"
"43"	"30"	"13"	"61"	"8"	"78"	"3"	"0"	"1"	"1"	"2"	"3"	"7"	"1"	"4"	"182"	"0"	"4"	"186"	"0"
"44"	"31"	"388"	"73"	"6"	"18"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"0"	"0"	"491"	"0"	"3"	"494"	"0"
"45"	"32"	"252"	"251"	"14"	"107"	"4"	"0"	"2"	"6"	"1"	"2"	"6"	"3"	"2"	"650"	"0"	"4"	"654"	"0"
"46"	"33"	"26"	"200"	"5"	"78"	"3"	"0"	"1"	"2"	"0"	"2"	"5"	"8"	"12"	"342"	"0"	"12"	"354"	"0"
"47"	"34"	"499"	"61"	"18"	"32"	"2"	"3"	"3"	"1"	"4"	"0"	"8"	"8"	"3"	"642"	"0"	"25"	"667"	"0"
"48"	"35"	"289"	"23"	"58"	"49"	"3"	"1"	"3"	"0"	"1"	"2"	"4"	"4"	"3"	"440"	"0"	"12"	"452"	"0"
"49"	"36"	"695"	"54"	"19"	"31"	"2"	"3"	"8"	"1"	"1"	"4"	"6"	"9"	"5"	"838"	"0"	"38"	"876"	"0"
"50"	"37"	"158"	"117"	"26"	"130"	"5"	"0"	"4"	"4"	"27"	"10"	"9"	"10"	"9"	"509"	"0"	"17"	"526"	"0"
"51"	"38"	"84"	"286"	"16"	"67"	"6"	"1"	"0"	"7"	"0"	"9"	"12"	"14"	"16"	"518"	"0"	"21"	"539"	"0"
"52"	"39"	"327"	"116"	"10"	"17"	"2"	"0"	"0"	"2"	"1"	"1"	"6"	"4"	"8"	"494"	"0"	"21"	"515"	"0"
"53"	"40"	"59"	"362"	"16"	"24"	"3"	"0"	"3"	"4"	"1"	"4"	"2"	"12"	"4"	"494"	"0"	"16"	"510"	"0"
"54"	"41"	"35"	"452"	"22"	"48"	"1"	"1"	"2"	"3"	"0"	"7"	"4"	"20"	"15"	"610"	"0"	"20"	"630"	"0"
"55"	"42"	"160"	"214"	"12"	"117"	"12"	"5"	"9"	"4"	"2"	"6"	"15"	"5"	"2"	"563"	"0"	"7"	"570"	"0"
"56"	"43"	"151"	"283"	"11"	"96"	"2"	"0"	"1"	"1"	"3"	"8"	"4"	"13"	"8"	"581"	"0"	"17"	"598"	"0"
"57"	"44"	"393"	"160"	"12"	"111"	"4"	"5"	"5"	"7"	"2"	"4"	"7"	"6"	"19"	"735"	"0"	"49"	"784"	"0"
"58"	"45"	"194"	"190"	"37"	"112"	"6"	"0"	"5"	"3"	"5"	"3"	"4"	"8"	"4"	"571"	"0"	"17"	"588"	"0"
"59"	"46"	"63"	"245"	"44"	"121"	"5"	"1"	"8"	"4"	"2"	"4"	"17"	"7"	"4"	"525"	"0"	"9"	"534"	"0"
"60"	"47"	"63"	"244"	"14"	"100"	"5"	"1"	"1"	"8"	"6"	"5"	"11"	"16"	"18"	"492"	"0"	"22"	"514"	"0"
"61"	"48"	"28"	"194"	"27"	"168"	"0"	"3"	"3"	"1"	"2"	"4"	"13"	"15"	"14"	"472"	"0"	"21"	"493"	"0"
"62"	"49"	"26"	"203"	"29"	"68"	"1"	"0"	"1"	"5"	"2"	"5"	"14"	"18"	"7"	"379"	"0"	"10"	"389"	"0"
"63"	"50"	"24"	"68"	"24"	"345"	"6"	"7"	"8"	"2"	"6"	"5"	"73"	"7"	"18"	"593"	"0"	"24"	"617"	"0"
"64"	"51"	"43"	"140"	"38"	"191"	"3"	"1"	"6"	"2"	"3"	"3"	"13"	"6"	"10"	"459"	"0"	"7"	"466"	"0"
"65"	"52"	"56"	"101"	"62"	"177"	"5"	"2"	"4"	"3"	"4"	"6"	"21"	"9"	"11"	"461"	"0"	"31"	"492"	"0"
"66"	"53"	"61"	"575"	"21"	"27"	"1"	"1"	"2"	"2"	"3"	"7"	"11"	"22"	"32"	"765"	"0"	"29"	"794"	"0"
"67"	"54"	"206"	"185"	"120"	"145"	"3"	"20"	"5"	"7"	"9"	"20"	"50"	"45"	"43"	"858"	"0"	"78"	"936"	"0"
"68"	"55"	"86"	"341"	"36"	"62"	"7"	"1"	"0"	"6"	"2"	"3"	"7"	"23"	"9"	"583"	"0"	"15"	"598"	"0"
"69"	"56"	"209"	"159"	"6"	"30"	"3"	"3"	"0"	"1"	"1"	"0"	"6"	"3"	"3"	"424"	"0"	"6"	"430"	"0"
"70"	"57"	"194"	"244"	"17"	"50"	"3"	"26"	"2"	"6"	"7"	"10"	"13"	"11"	"9"	"592"	"0"	"19"	"611"	"0"
"71"	"58"	"292"	"86"	"12"	"8"	"6"	"0"	"2"	"7"	"5"	"2"	"10"	"9"	"14"	"453"	"0"	"29"	"482"	"0"
"72"	"59"	"14"	"182"	"10"	"138"	"5"	"2"	"1"	"7"	"3"	"3"	"9"	"13"	"9"	"396"	"0"	"8"	"404"	"0"
"73"	"60"	"64"	"276"	"31"	"107"	"6"	"0"	"1"	"3"	"3"	"15"	"14"	"21"	"11"	"552"	"0"	"14"	"566"	"0"
"74"	"61"	"54"	"282"	"11"	"201"	"1"	"0"	"2"	"8"	"3"	"5"	"16"	"10"	"8"	"601"	"0"	"22"	"623"	"0"
"75"	"62"	"251"	"169"	"30"	"273"	"6"	"2"	"11"	"6"	"2"	"8"	"24"	"20"	"30"	"832"	"0"	"30"	"862"	"0"
"76"	"63"	"173"	"251"	"28"	"250"	"5"	"3"	"7"	"8"	"5"	"9"	"16"	"18"	"9"	"782"	"0"	"13"	"795"	"0"
"77"	"64"	"23"	"172"	"11"	"79"	"2"	"5"	"2"	"2"	"2"	"2"	"11"	"17"	"10"	"338"	"0"	"6"	"344"	"0"
"78"	"65"	"66"	"160"	"17"	"79"	"29"	"3"	"4"	"6"	"4"	"4"	"16"	"12"	"15"	"415"	"0"	"21"	"436"	"0"
"79"	"66"	"21"	"380"	"23"	"105"	"5"	"2"	"0"	"8"	"1"	"7"	"8"	"7"	"4"	"571"	"0"	"8"	"579"	"0"
"80"	"67"	"71"	"217"	"12"	"146"	"5"	"3"	"2"	"5"	"8"	"7"	"14"	"21"	"19"	"530"	"0"	"26"	"556"	"0"
"81"	"68"	"72"	"289"	"19"	"127"	"3"	"0"	"3"	"1"	"3"	"0"	"14"	"4"	"9"	"544"	"0"	"4"	"548"	"0"
"82"	"69"	"90"	"255"	"21"	"166"	"7"	"0"	"7"	"6"	"2"	"8"	"12"	"16"	"12"	"602"	"0"	"30"	"632"	"0"
"83"	"70"	"186"	"155"	"21"	"254"	"5"	"3"	"6"	"6"	"6"	"7"	"11"	"13"	"26"	"699"	"0"	"33"	"732"	"0"
"84"	"71"	"30"	"240"	"10"	"193"	"2"	"0"	"2"	"2"	"1"	"1"	"19"	"8"	"6"	"514"	"0"	"5"	"519"	"0"
"85"	"71A"	"49"	"213"	"7"	"89"	"2"	"2"	"1"	"3"	"0"	"3"	"11"	"16"	"10"	"406"	"0"	"13"	"419"	"0"
"86"	"72"	"138"	"17"	"7"	"68"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"2"	"240"	"0"	"11"	"251"	"0"
"87"	"73"	"88"	"364"	"12"	"172"	"2"	"4"	"3"	"2"	"2"	"2"	"11"	"8"	"17"	"687"	"0"	"15"	"702"	"0"
"88"	"74"	"204"	"108"	"1"	"30"	"1"	"2"	"1"	"0"	"2"	"1"	"8"	"5"	"11"	"374"	"0"	"12"	"386"	"0"
"89"	"75"	"405"	"216"	"11"	"84"	"29"	"4"	"7"	"4"	"3"	"8"	"7"	"27"	"13"	"818"	"0"	"25"	"843"	"0"
"90"	"76"	"253"	"82"	"0"	"3"	"2"	"0"	"2"	"1"	"0"	"1"	"2"	"6"	"6"	"358"	"0"	"12"	"370"	"0"
"91"	"77"	"96"	"317"	"31"	"254"	"10"	"7"	"7"	"7"	"2"	"9"	"27"	"8"	"7"	"782"	"0"	"11"	"793"	"0"
"92"	"78"	"48"	"67"	"19"	"259"	"8"	"0"	"3"	"3"	"4"	"3"	"10"	"4"	"11"	"439"	"0"	"12"	"451"	"0"
"93"	"78A"	"108"	"117"	"21"	"175"	"6"	"4"	"4"	"5"	"5"	"3"	"8"	"7"	"10"	"473"	"0"	"12"	"485"	"0"
"94"	"79"	"20"	"362"	"10"	"91"	"1"	"2"	"2"	"1"	"1"	"1"	"3"	"4"	"14"	"512"	"0"	"18"	"530"	"0"
"95"	"80"	"84"	"203"	"25"	"165"	"10"	"5"	"3"	"6"	"12"	"11"	"15"	"24"	"23"	"586"	"0"	"53"	"639"	"0"
"96"	"81"	"94"	"61"	"8"	"91"	"3"	"2"	"2"	"3"	"1"	"3"	"5"	"8"	"9"	"290"	"0"	"16"	"306"	"0"
"97"	"82"	"218"	"205"	"19"	"149"	"3"	"3"	"2"	"3"	"5"	"7"	"7"	"18"	"6"	"645"	"0"	"15"	"660"	"0"
"98"	"83"	"144"	"43"	"16"	"133"	"9"	"5"	"4"	"4"	"4"	"7"	"4"	"9"	"7"	"389"	"0"	"18"	"407"	"0"
"99"	"84"	"196"	"226"	"18"	"110"	"8"	"7"	"4"	"9"	"3"	"3"	"12"	"19"	"24"	"639"	"0"	"32"	"671"	"0"
"100"	"85"	"137"	"253"	"7"	"39"	"0"	"0"	"1"	"2"	"2"	"5"	"11"	"13"	"11"	"481"	"0"	"24"	"505"	"0"
"101"	"86"	"39"	"102"	"5"	"100"	"4"	"0"	"3"	"14"	"3"	"5"	"7"	"7"	"5"	"294"	"0"	"18"	"312"	"0"
"102"	"87"	"476"	"105"	"33"	"113"	"3"	"4"	"6"	"6"	"4"	"4"	"9"	"10"	"3"	"776"	"0"	"21"	"797"	"0"
"103"	"88"	"192"	"141"	"10"	"51"	"2"	"0"	"1"	"8"	"1"	"1"	"4"	"3"	"3"	"417"	"0"	"19"	"436"	"0"
"104"	"88A"	"208"	"211"	"6"	"116"	"2"	"3"	"1"	"4"	"1"	"1"	"2"	"4"	"7"	"566"	"0"	"9"	"575"	"0"
"105"	"89"	"126"	"324"	"7"	"57"	"5"	"5"	"6"	"3"	"4"	"12"	"9"	"22"	"15"	"595"	"0"	"44"	"639"	"0"
"106"	"90"	"397"	"111"	"12"	"90"	"6"	"6"	"9"	"5"	"3"	"10"	"14"	"14"	"14"	"691"	"0"	"50"	"741"	"0"
"107"	"91"	"297"	"189"	"14"	"131"	"4"	"2"	"4"	"4"	"5"	"2"	"3"	"9"	"11"	"675"	"0"	"10"	"685"	"0"
"108"	"92"	"191"	"92"	"8"	"30"	"3"	"1"	"3"	"5"	"1"	"4"	"5"	"11"	"2"	"356"	"0"	"6"	"362"	"0"
"109"	"93"	"180"	"44"	"6"	"56"	"1"	"1"	"1"	"4"	"1"	"1"	"0"	"1"	"2"	"298"	"0"	"2"	"300"	"0"
"110"	"94"	"42"	"227"	"29"	"232"	"4"	"6"	"3"	"10"	"11"	"8"	"19"	"31"	"33"	"655"	"0"	"24"	"679"	"0"
"111"	"95"	"35"	"368"	"14"	"141"	"3"	"3"	"2"	"0"	"1"	"6"	"6"	"3"	"7"	"589"	"0"	"17"	"606"	"0"
"112"	"96"	"56"	"313"	"14"	"114"	"4"	"2"	"4"	"5"	"3"	"1"	"4"	"14"	"4"	"538"	"0"	"7"	"545"	"0"
"113"	"97"	"200"	"142"	"22"	"193"	"5"	"3"	"4"	"6"	"8"	"3"	"9"	"9"	"13"	"617"	"0"	"17"	"634"	"0"
"114"	"98"	"202"	"285"	"10"	"146"	"4"	"5"	"4"	"4"	"10"	"11"	"16"	"32"	"39"	"768"	"0"	"27"	"795"	"0"
"115"	"99"	"227"	"333"	"26"	"100"	"7"	"3"	"10"	"6"	"5"	"7"	"19"	"19"	"22"	"784"	"0"	"26"	"810"	"0"
"116"	"100"	"94"	"466"	"18"	"88"	"12"	"2"	"9"	"13"	"3"	"13"	"20"	"25"	"22"	"785"	"0"	"39"	"824"	"0"
"117"	"101"	"102"	"507"	"15"	"83"	"7"	"3"	"3"	"11"	"3"	"9"	"15"	"20"	"32"	"810"	"0"	"41"	"851"	"0"
"118"	"102"	"95"	"231"	"32"	"220"	"22"	"4"	"4"	"5"	"4"	"10"	"11"	"13"	"12"	"663"	"0"	"22"	"685"	"0"
"119"	"103"	"53"	"131"	"19"	"65"	"7"	"2"	"3"	"4"	"1"	"5"	"13"	"13"	"12"	"328"	"0"	"12"	"340"	"0"
"120"	"104"	"158"	"432"	"25"	"142"	"6"	"1"	"7"	"6"	"4"	"7"	"15"	"28"	"15"	"846"	"0"	"28"	"874"	"0"
"121"	"105"	"85"	"316"	"14"	"173"	"4"	"2"	"3"	"4"	"5"	"14"	"10"	"16"	"15"	"661"	"0"	"14"	"675"	"0"
"122"	"106"	"48"	"217"	"10"	"285"	"4"	"3"	"5"	"8"	"2"	"2"	"10"	"4"	"3"	"601"	"0"	"2"	"603"	"0"
"123"	"107"	"118"	"386"	"12"	"150"	"4"	"2"	"1"	"3"	"5"	"6"	"10"	"5"	"8"	"710"	"0"	"10"	"720"	"0"
"124"	"108"	"392"	"104"	"14"	"114"	"9"	"5"	"2"	"3"	"3"	"8"	"2"	"6"	"5"	"667"	"0"	"25"	"692"	"0"
"125"	"109"	"50"	"308"	"20"	"186"	"5"	"1"	"2"	"6"	"3"	"1"	"15"	"14"	"7"	"618"	"0"	"7"	"625"	"0"
"126"	"110"	"91"	"220"	"15"	"243"	"5"	"3"	"4"	"1"	"6"	"4"	"12"	"22"	"5"	"631"	"0"	"4"	"635"	"0"
"127"	"111"	"174"	"397"	"11"	"193"	"3"	"0"	"3"	"6"	"2"	"15"	"11"	"22"	"19"	"856"	"0"	"19"	"875"	"0"
"128"	"112"	"194"	"463"	"18"	"32"	"5"	"2"	"2"	"3"	"6"	"3"	"7"	"20"	"13"	"768"	"0"	"29"	"797"	"0"
"129"	"113"	"97"	"489"	"6"	"85"	"1"	"1"	"2"	"3"	"2"	"2"	"6"	"6"	"1"	"701"	"0"	"6"	"707"	"0"
"130"	"114"	"243"	"388"	"17"	"131"	"1"	"3"	"6"	"5"	"3"	"13"	"4"	"17"	"7"	"838"	"0"	"18"	"856"	"0"
"131"	"115"	"620"	"24"	"5"	"13"	"3"	"1"	"0"	"1"	"0"	"1"	"3"	"2"	"6"	"679"	"0"	"21"	"700"	"0"
"132"	"116"	"480"	"56"	"7"	"11"	"0"	"1"	"1"	"2"	"3"	"2"	"3"	"3"	"3"	"572"	"0"	"19"	"591"	"0"
"133"	"117"	"321"	"71"	"11"	"68"	"5"	"2"	"3"	"3"	"1"	"2"	"7"	"5"	"13"	"512"	"0"	"40"	"552"	"0"
"134"	"118"	"252"	"160"	"4"	"20"	"3"	"1"	"1"	"1"	"2"	"2"	"7"	"6"	"14"	"473"	"0"	"31"	"504"	"0"
"135"	"119"	"522"	"91"	"18"	"31"	"3"	"2"	"4"	"4"	"4"	"3"	"20"	"9"	"11"	"722"	"0"	"46"	"768"	"0"
"136"	"120"	"82"	"133"	"9"	"48"	"1"	"1"	"0"	"1"	"1"	"2"	"8"	"3"	"2"	"291"	"0"	"13"	"304"	"0"
"137"	"121"	"317"	"427"	"14"	"28"	"3"	"2"	"3"	"4"	"3"	"6"	"3"	"9"	"15"	"834"	"0"	"22"	"856"	"0"
"138"	"122"	"111"	"432"	"14"	"126"	"6"	"0"	"6"	"6"	"5"	"4"	"21"	"26"	"17"	"774"	"0"	"17"	"791"	"0"
"139"	"123"	"407"	"260"	"18"	"44"	"0"	"1"	"4"	"3"	"3"	"2"	"11"	"5"	"7"	"765"	"0"	"13"	"778"	"0"
"140"	"124"	"516"	"186"	"19"	"84"	"2"	"1"	"3"	"1"	"3"	"8"	"12"	"12"	"15"	"862"	"0"	"52"	"914"	"0"
"141"	"125"	"488"	"176"	"20"	"82"	"7"	"4"	"6"	"2"	"0"	"2"	"3"	"14"	"12"	"816"	"0"	"32"	"848"	"0"
"142"	"126"	"82"	"179"	"42"	"152"	"4"	"0"	"11"	"7"	"6"	"7"	"17"	"23"	"22"	"552"	"0"	"18"	"570"	"0"
"143"	"127"	"164"	"218"	"9"	"97"	"12"	"0"	"0"	"4"	"2"	"2"	"10"	"9"	"2"	"529"	"0"	"8"	"537"	"0"
"144"	"128"	"82"	"317"	"23"	"261"	"7"	"4"	"5"	"9"	"4"	"7"	"23"	"22"	"16"	"780"	"0"	"23"	"803"	"0"
"145"	"129"	"397"	"34"	"14"	"233"	"5"	"4"	"9"	"2"	"5"	"3"	"41"	"5"	"15"	"767"	"0"	"10"	"777"	"0"
"146"	"130"	"233"	"30"	"8"	"41"	"3"	"5"	"7"	"2"	"0"	"1"	"5"	"3"	"1"	"339"	"0"	"7"	"346"	"0"
"147"	"131"	"344"	"69"	"18"	"81"	"1"	"1"	"2"	"3"	"3"	"2"	"18"	"7"	"5"	"554"	"0"	"19"	"573"	"0"
"148"	"131A"	"177"	"54"	"22"	"208"	"2"	"3"	"1"	"2"	"7"	"3"	"18"	"12"	"11"	"520"	"0"	"26"	"546"	"0"
"149"	"132"	"56"	"153"	"16"	"151"	"3"	"0"	"2"	"1"	"2"	"2"	"11"	"8"	"4"	"409"	"0"	"1"	"410"	"0"
"150"	"133"	"294"	"29"	"13"	"45"	"1"	"1"	"0"	"1"	"0"	"2"	"4"	"3"	"2"	"395"	"0"	"15"	"410"	"0"
"151"	"134"	"327"	"128"	"14"	"42"	"1"	"1"	"5"	"1"	"3"	"5"	"45"	"4"	"8"	"584"	"0"	"26"	"610"	"0"
"152"	"135"	"394"	"145"	"12"	"47"	"1"	"0"	"0"	"3"	"0"	"2"	"27"	"7"	"10"	"648"	"0"	"19"	"667"	"0"
"153"	"136"	"627"	"161"	"5"	"46"	"5"	"1"	"5"	"2"	"3"	"3"	"26"	"6"	"3"	"893"	"0"	"26"	"919"	"0"
"154"	"137"	"510"	"17"	"11"	"61"	"3"	"0"	"2"	"0"	"1"	"3"	"7"	"2"	"6"	"623"	"0"	"32"	"655"	"0"
"155"	"138"	"134"	"146"	"42"	"577"	"12"	"2"	"10"	"8"	"10"	"5"	"36"	"11"	"41"	"1034"	"0"	"34"	"1068"	"0"
"156"	"139"	"235"	"479"	"34"	"66"	"1"	"1"	"4"	"5"	"4"	"7"	"10"	"14"	"29"	"889"	"0"	"37"	"926"	"0"
"157"	"140"	"131"	"94"	"27"	"359"	"11"	"3"	"5"	"4"	"5"	"3"	"7"	"9"	"8"	"666"	"0"	"14"	"680"	"0"
"158"	"141"	"339"	"77"	"13"	"130"	"5"	"3"	"5"	"4"	"1"	"4"	"11"	"6"	"6"	"604"	"0"	"6"	"610"	"0"
"159"	"142"	"602"	"91"	"14"	"100"	"0"	"1"	"6"	"2"	"5"	"0"	"50"	"4"	"7"	"882"	"0"	"18"	"900"	"0"
"160"	"143"	"83"	"120"	"9"	"95"	"0"	"1"	"1"	"2"	"3"	"2"	"13"	"8"	"3"	"340"	"0"	"2"	"342"	"0"
"161"	"144"	"182"	"188"	"5"	"34"	"1"	"0"	"0"	"6"	"1"	"3"	"7"	"10"	"9"	"446"	"0"	"10"	"456"	"0"
"162"	"145"	"133"	"146"	"20"	"207"	"3"	"3"	"4"	"5"	"3"	"5"	"26"	"7"	"4"	"566"	"0"	"10"	"576"	"0"
"163"	"146"	"456"	"109"	"18"	"193"	"12"	"2"	"1"	"2"	"0"	"2"	"5"	"2"	"4"	"806"	"0"	"4"	"810"	"0"
"164"	"147"	"355"	"83"	"6"	"36"	"5"	"5"	"5"	"4"	"1"	"1"	"4"	"5"	"3"	"513"	"0"	"15"	"528"	"0"
"165"	"148"	"319"	"76"	"17"	"138"	"6"	"6"	"8"	"10"	"6"	"7"	"9"	"7"	"4"	"613"	"0"	"7"	"620"	"0"
"166"	"149"	"332"	"110"	"6"	"19"	"2"	"2"	"5"	"3"	"5"	"3"	"10"	"6"	"11"	"514"	"0"	"22"	"536"	"0"
"167"	"150"	"494"	"30"	"6"	"13"	"0"	"2"	"1"	"2"	"0"	"0"	"2"	"6"	"11"	"567"	"0"	"49"	"616"	"0"
"168"	"151"	"219"	"6"	"4"	"8"	"1"	"0"	"1"	"0"	"4"	"4"	"1"	"3"	"6"	"257"	"0"	"10"	"267"	"0"
"169"	"152"	"259"	"56"	"5"	"113"	"5"	"1"	"1"	"1"	"2"	"2"	"2"	"5"	"0"	"452"	"0"	"2"	"454"	"0"
"170"	"153"	"374"	"294"	"9"	"111"	"9"	"2"	"5"	"4"	"3"	"7"	"8"	"20"	"20"	"866"	"0"	"29"	"895"	"0"
"171"	"154"	"389"	"57"	"5"	"120"	"2"	"2"	"1"	"0"	"4"	"4"	"6"	"5"	"10"	"605"	"0"	"12"	"617"	"0"
