"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"17"	"4"	"12"	"44"	"1"	"548"	"2"	"3"	"1"	"0"	"0"	"0"	"2"	"5"	"14"	"1"	"1"	"3"	"1"	"1"	"0"	"7"	"1"	"1"	"648"	"0"	"3"	"651"	"0"
"18"	"5"	"127"	"39"	"5"	"282"	"18"	"6"	"1"	"6"	"2"	"3"	"2"	"6"	"16"	"5"	"6"	"14"	"1"	"4"	"0"	"10"	"3"	"0"	"556"	"0"	"1"	"557"	"0"
"19"	"6"	"371"	"4"	"3"	"42"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"5"	"0"	"2"	"1"	"4"	"0"	"0"	"1"	"0"	"1"	"439"	"0"	"1"	"440"	"0"
"20"	"7"	"573"	"45"	"2"	"59"	"4"	"1"	"2"	"1"	"2"	"0"	"1"	"3"	"4"	"1"	"4"	"6"	"8"	"1"	"0"	"0"	"1"	"8"	"726"	"0"	"5"	"731"	"0"
"21"	"8"	"62"	"101"	"8"	"341"	"10"	"4"	"2"	"3"	"0"	"1"	"2"	"1"	"8"	"8"	"11"	"8"	"10"	"14"	"0"	"13"	"2"	"1"	"610"	"0"	"2"	"612"	"0"
"22"	"9"	"112"	"332"	"5"	"146"	"5"	"1"	"2"	"7"	"0"	"3"	"1"	"2"	"4"	"2"	"13"	"7"	"5"	"7"	"4"	"6"	"1"	"1"	"666"	"0"	"4"	"670"	"0"
"23"	"10"	"64"	"113"	"4"	"392"	"5"	"3"	"0"	"3"	"5"	"3"	"7"	"9"	"40"	"8"	"4"	"23"	"4"	"5"	"0"	"4"	"0"	"2"	"698"	"0"	"4"	"702"	"0"
"24"	"11"	"22"	"42"	"2"	"291"	"4"	"3"	"1"	"3"	"1"	"1"	"2"	"6"	"12"	"2"	"1"	"2"	"0"	"1"	"2"	"8"	"2"	"0"	"408"	"0"	"4"	"412"	"0"
"25"	"12"	"5"	"105"	"0"	"298"	"3"	"6"	"1"	"3"	"0"	"1"	"2"	"3"	"9"	"3"	"8"	"6"	"0"	"2"	"1"	"1"	"0"	"0"	"457"	"0"	"7"	"464"	"0"
"26"	"13"	"71"	"188"	"6"	"164"	"4"	"6"	"2"	"14"	"0"	"4"	"6"	"2"	"16"	"9"	"16"	"8"	"15"	"7"	"1"	"3"	"1"	"3"	"546"	"0"	"4"	"550"	"0"
"27"	"14"	"42"	"159"	"6"	"344"	"8"	"1"	"0"	"3"	"0"	"0"	"2"	"1"	"11"	"4"	"7"	"7"	"2"	"5"	"3"	"12"	"3"	"3"	"623"	"0"	"5"	"628"	"0"
"28"	"15"	"28"	"117"	"6"	"550"	"12"	"2"	"2"	"2"	"1"	"1"	"3"	"4"	"10"	"4"	"0"	"1"	"2"	"5"	"1"	"3"	"0"	"1"	"755"	"0"	"1"	"756"	"0"
"29"	"16"	"393"	"20"	"4"	"140"	"2"	"1"	"1"	"2"	"2"	"0"	"3"	"3"	"14"	"9"	"9"	"22"	"15"	"2"	"1"	"6"	"2"	"2"	"653"	"0"	"9"	"662"	"0"
"30"	"17"	"176"	"65"	"55"	"306"	"11"	"3"	"3"	"2"	"4"	"3"	"6"	"5"	"20"	"4"	"16"	"23"	"6"	"2"	"1"	"1"	"1"	"2"	"715"	"0"	"5"	"720"	"0"
"31"	"18"	"20"	"11"	"3"	"450"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"1"	"4"	"0"	"0"	"0"	"15"	"1"	"0"	"513"	"0"	"0"	"513"	"0"
"32"	"19"	"178"	"7"	"3"	"194"	"5"	"3"	"2"	"0"	"1"	"0"	"2"	"0"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"4"	"414"	"0"	"1"	"415"	"0"
"33"	"20"	"19"	"47"	"81"	"224"	"4"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"6"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"0"	"0"	"397"	"0"	"1"	"398"	"0"
"34"	"21"	"28"	"38"	"4"	"579"	"5"	"0"	"1"	"0"	"2"	"1"	"3"	"1"	"4"	"0"	"0"	"3"	"3"	"3"	"1"	"8"	"1"	"0"	"685"	"0"	"0"	"685"	"0"
"35"	"22"	"13"	"357"	"2"	"271"	"5"	"1"	"0"	"2"	"0"	"2"	"3"	"1"	"4"	"2"	"3"	"3"	"1"	"3"	"1"	"1"	"1"	"1"	"677"	"0"	"2"	"679"	"0"
"36"	"23"	"17"	"77"	"3"	"402"	"8"	"1"	"0"	"0"	"0"	"0"	"3"	"3"	"5"	"2"	"1"	"4"	"0"	"0"	"0"	"2"	"1"	"1"	"530"	"0"	"1"	"531"	"0"
"37"	"24"	"19"	"367"	"26"	"210"	"5"	"3"	"1"	"1"	"0"	"1"	"0"	"2"	"3"	"0"	"6"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"648"	"0"	"0"	"648"	"0"
"38"	"25"	"32"	"244"	"2"	"6"	"1"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"1"	"2"	"2"	"2"	"3"	"7"	"0"	"0"	"0"	"309"	"0"	"0"	"309"	"0"
"39"	"26"	"113"	"84"	"11"	"32"	"5"	"5"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"4"	"2"	"5"	"1"	"0"	"0"	"1"	"2"	"269"	"0"	"0"	"269"	"0"
"40"	"27"	"14"	"78"	"6"	"402"	"3"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"4"	"0"	"4"	"1"	"1"	"1"	"0"	"2"	"0"	"1"	"523"	"0"	"0"	"523"	"0"
"41"	"28"	"70"	"41"	"2"	"59"	"1"	"0"	"1"	"2"	"0"	"1"	"2"	"0"	"4"	"3"	"1"	"2"	"3"	"0"	"0"	"0"	"2"	"1"	"195"	"0"	"1"	"196"	"0"
"42"	"29"	"54"	"53"	"4"	"152"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"13"	"3"	"2"	"5"	"3"	"4"	"0"	"7"	"1"	"1"	"306"	"0"	"0"	"306"	"0"
"43"	"30"	"65"	"145"	"4"	"350"	"6"	"3"	"0"	"3"	"1"	"1"	"0"	"2"	"4"	"4"	"6"	"7"	"0"	"2"	"2"	"3"	"3"	"0"	"611"	"0"	"1"	"612"	"0"
"44"	"31"	"88"	"74"	"11"	"198"	"10"	"7"	"4"	"3"	"4"	"2"	"9"	"10"	"33"	"11"	"11"	"21"	"6"	"5"	"1"	"7"	"2"	"5"	"522"	"0"	"9"	"531"	"0"
"45"	"32"	"53"	"150"	"11"	"133"	"5"	"1"	"0"	"2"	"2"	"1"	"2"	"0"	"5"	"0"	"2"	"8"	"2"	"4"	"0"	"2"	"1"	"0"	"384"	"0"	"1"	"385"	"0"
"46"	"33"	"25"	"172"	"20"	"61"	"1"	"0"	"0"	"5"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"290"	"0"	"0"	"290"	"0"
"47"	"34"	"12"	"19"	"1"	"295"	"3"	"2"	"0"	"0"	"1"	"1"	"4"	"0"	"5"	"2"	"1"	"1"	"0"	"1"	"0"	"5"	"0"	"1"	"354"	"0"	"0"	"354"	"0"
"48"	"35"	"99"	"82"	"63"	"70"	"3"	"3"	"1"	"2"	"1"	"0"	"2"	"2"	"2"	"5"	"2"	"7"	"0"	"0"	"1"	"1"	"1"	"0"	"347"	"0"	"2"	"349"	"0"
"49"	"36"	"151"	"180"	"21"	"160"	"13"	"7"	"4"	"6"	"2"	"3"	"7"	"7"	"13"	"6"	"7"	"20"	"7"	"3"	"1"	"3"	"3"	"6"	"630"	"0"	"2"	"632"	"0"
"50"	"37"	"13"	"131"	"6"	"109"	"6"	"1"	"3"	"3"	"1"	"0"	"1"	"5"	"5"	"0"	"5"	"5"	"1"	"10"	"1"	"4"	"1"	"1"	"312"	"0"	"3"	"315"	"0"
"51"	"38"	"32"	"329"	"3"	"147"	"9"	"7"	"1"	"6"	"3"	"4"	"5"	"6"	"23"	"2"	"16"	"22"	"2"	"3"	"1"	"5"	"0"	"2"	"628"	"0"	"1"	"629"	"0"
"52"	"39"	"3"	"125"	"2"	"11"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"2"	"2"	"2"	"5"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"163"	"0"	"3"	"166"	"0"
"53"	"40"	"6"	"302"	"14"	"116"	"5"	"6"	"0"	"2"	"2"	"1"	"6"	"3"	"15"	"5"	"33"	"15"	"5"	"6"	"4"	"4"	"1"	"2"	"553"	"0"	"3"	"556"	"0"
"54"	"41"	"68"	"208"	"36"	"150"	"3"	"1"	"1"	"6"	"3"	"1"	"0"	"1"	"18"	"1"	"5"	"9"	"1"	"1"	"1"	"2"	"0"	"0"	"516"	"0"	"0"	"516"	"0"
"55"	"42"	"24"	"256"	"1"	"14"	"1"	"0"	"0"	"2"	"1"	"0"	"1"	"3"	"3"	"2"	"4"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"317"	"0"	"0"	"317"	"0"
"56"	"43"	"38"	"197"	"6"	"92"	"2"	"3"	"0"	"2"	"3"	"0"	"1"	"0"	"4"	"3"	"13"	"14"	"4"	"6"	"1"	"1"	"1"	"1"	"392"	"0"	"1"	"393"	"0"
"57"	"44"	"3"	"106"	"3"	"142"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"3"	"0"	"0"	"267"	"0"	"0"	"267"	"0"
"58"	"45"	"2"	"307"	"5"	"151"	"0"	"1"	"1"	"6"	"2"	"1"	"2"	"2"	"6"	"2"	"12"	"5"	"3"	"4"	"0"	"1"	"2"	"0"	"515"	"0"	"3"	"518"	"0"
"59"	"46"	"12"	"300"	"6"	"104"	"13"	"5"	"3"	"7"	"1"	"2"	"1"	"4"	"8"	"6"	"13"	"16"	"3"	"2"	"0"	"4"	"2"	"0"	"512"	"0"	"3"	"515"	"0"
"60"	"47"	"3"	"67"	"2"	"232"	"2"	"2"	"0"	"4"	"1"	"0"	"0"	"0"	"1"	"0"	"10"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"326"	"0"	"1"	"327"	"0"
"61"	"48"	"18"	"468"	"5"	"18"	"2"	"1"	"0"	"2"	"1"	"1"	"3"	"4"	"1"	"5"	"7"	"3"	"0"	"4"	"0"	"0"	"1"	"1"	"545"	"0"	"1"	"546"	"0"
"62"	"49"	"13"	"57"	"3"	"563"	"5"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"2"	"7"	"5"	"3"	"20"	"4"	"2"	"693"	"0"	"1"	"694"	"0"
"63"	"50"	"247"	"18"	"4"	"117"	"7"	"1"	"1"	"1"	"3"	"1"	"3"	"7"	"12"	"2"	"2"	"10"	"8"	"2"	"1"	"4"	"2"	"2"	"455"	"0"	"1"	"456"	"0"
"64"	"51"	"41"	"90"	"5"	"67"	"8"	"2"	"2"	"3"	"1"	"3"	"0"	"1"	"13"	"7"	"9"	"16"	"6"	"4"	"1"	"4"	"1"	"4"	"288"	"0"	"4"	"292"	"0"
"65"	"52"	"16"	"297"	"4"	"75"	"1"	"3"	"2"	"7"	"3"	"4"	"2"	"1"	"4"	"3"	"33"	"13"	"6"	"8"	"0"	"5"	"2"	"0"	"489"	"0"	"8"	"497"	"0"
"66"	"53"	"21"	"80"	"31"	"218"	"12"	"5"	"0"	"2"	"2"	"2"	"7"	"2"	"9"	"5"	"9"	"9"	"0"	"2"	"2"	"4"	"0"	"1"	"423"	"0"	"1"	"424"	"0"
"67"	"54"	"13"	"419"	"6"	"187"	"5"	"0"	"4"	"6"	"0"	"1"	"1"	"3"	"7"	"1"	"8"	"6"	"0"	"12"	"2"	"11"	"0"	"2"	"694"	"0"	"2"	"696"	"0"
"68"	"55"	"31"	"47"	"10"	"146"	"6"	"2"	"0"	"4"	"0"	"0"	"0"	"2"	"6"	"3"	"0"	"5"	"3"	"4"	"1"	"5"	"2"	"0"	"277"	"0"	"1"	"278"	"0"
"69"	"56"	"32"	"158"	"6"	"102"	"5"	"3"	"3"	"15"	"1"	"1"	"2"	"3"	"4"	"3"	"3"	"8"	"9"	"4"	"2"	"7"	"1"	"0"	"372"	"0"	"2"	"374"	"0"
"70"	"57"	"17"	"82"	"5"	"403"	"6"	"3"	"1"	"5"	"3"	"2"	"14"	"5"	"28"	"9"	"7"	"11"	"0"	"1"	"7"	"4"	"0"	"1"	"614"	"0"	"4"	"618"	"0"
"71"	"58"	"2"	"22"	"2"	"485"	"8"	"1"	"2"	"21"	"0"	"0"	"1"	"1"	"10"	"2"	"2"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"564"	"0"	"0"	"564"	"0"
"72"	"59"	"17"	"22"	"6"	"385"	"8"	"2"	"0"	"2"	"2"	"1"	"5"	"0"	"11"	"3"	"4"	"4"	"11"	"15"	"13"	"23"	"9"	"1"	"544"	"0"	"6"	"550"	"0"
"73"	"60"	"72"	"60"	"21"	"304"	"16"	"7"	"2"	"4"	"2"	"0"	"2"	"7"	"12"	"8"	"5"	"13"	"1"	"1"	"3"	"3"	"0"	"1"	"544"	"0"	"5"	"549"	"0"
"74"	"61"	"65"	"54"	"8"	"179"	"5"	"3"	"1"	"2"	"2"	"1"	"2"	"3"	"7"	"6"	"8"	"12"	"5"	"3"	"0"	"0"	"0"	"0"	"366"	"0"	"2"	"368"	"0"
"75"	"62"	"8"	"30"	"6"	"344"	"6"	"1"	"2"	"3"	"0"	"0"	"1"	"2"	"11"	"6"	"16"	"5"	"2"	"1"	"0"	"5"	"1"	"0"	"450"	"0"	"1"	"451"	"0"
"76"	"63"	"116"	"131"	"7"	"236"	"14"	"10"	"4"	"10"	"8"	"3"	"8"	"12"	"31"	"13"	"29"	"37"	"10"	"10"	"5"	"15"	"10"	"6"	"725"	"0"	"4"	"729"	"0"
"77"	"64"	"19"	"166"	"6"	"548"	"14"	"11"	"1"	"5"	"3"	"5"	"9"	"10"	"25"	"9"	"4"	"5"	"7"	"11"	"4"	"4"	"1"	"2"	"869"	"0"	"1"	"870"	"0"
"78"	"65"	"6"	"113"	"4"	"125"	"4"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"6"	"2"	"4"	"5"	"4"	"1"	"3"	"2"	"4"	"1"	"288"	"0"	"1"	"289"	"0"
"79"	"66"	"155"	"85"	"4"	"190"	"4"	"4"	"2"	"3"	"3"	"0"	"2"	"1"	"3"	"2"	"2"	"6"	"4"	"0"	"1"	"0"	"0"	"0"	"471"	"0"	"1"	"472"	"0"
"80"	"67"	"89"	"63"	"10"	"178"	"9"	"4"	"3"	"6"	"4"	"1"	"1"	"4"	"19"	"10"	"5"	"2"	"6"	"11"	"2"	"9"	"3"	"2"	"441"	"0"	"1"	"442"	"0"
"81"	"68"	"31"	"131"	"7"	"295"	"12"	"3"	"2"	"4"	"2"	"1"	"2"	"7"	"18"	"4"	"3"	"12"	"6"	"10"	"1"	"17"	"5"	"4"	"577"	"0"	"5"	"582"	"0"
"82"	"69"	"140"	"86"	"17"	"284"	"5"	"2"	"1"	"3"	"1"	"0"	"1"	"2"	"7"	"1"	"5"	"17"	"9"	"10"	"6"	"13"	"2"	"5"	"617"	"0"	"8"	"625"	"0"
"83"	"70"	"5"	"7"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"24"	"0"	"2"	"26"	"0"
"84"	"71"	"1"	"22"	"1"	"260"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"291"	"0"	"1"	"292"	"0"
"85"	"72"	"22"	"86"	"43"	"58"	"6"	"4"	"1"	"3"	"2"	"1"	"2"	"2"	"8"	"6"	"1"	"8"	"1"	"4"	"0"	"1"	"0"	"2"	"261"	"0"	"1"	"262"	"0"
"86"	"73"	"43"	"70"	"3"	"522"	"1"	"2"	"0"	"2"	"1"	"0"	"7"	"2"	"4"	"1"	"1"	"1"	"0"	"1"	"0"	"4"	"1"	"1"	"667"	"0"	"4"	"671"	"0"
"87"	"74"	"10"	"27"	"15"	"465"	"7"	"5"	"0"	"0"	"0"	"2"	"3"	"4"	"6"	"2"	"2"	"3"	"7"	"9"	"5"	"8"	"2"	"0"	"582"	"0"	"3"	"585"	"0"
"88"	"75"	"27"	"91"	"23"	"335"	"9"	"6"	"4"	"7"	"4"	"1"	"3"	"6"	"10"	"5"	"5"	"12"	"3"	"6"	"1"	"16"	"2"	"5"	"581"	"0"	"7"	"588"	"0"
"89"	"76"	"21"	"68"	"0"	"98"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"2"	"1"	"1"	"1"	"0"	"195"	"0"	"0"	"195"	"0"
"90"	"77"	"18"	"68"	"2"	"269"	"9"	"0"	"1"	"0"	"2"	"3"	"4"	"1"	"8"	"2"	"1"	"4"	"2"	"4"	"1"	"4"	"1"	"1"	"405"	"0"	"1"	"406"	"0"
"91"	"78"	"20"	"125"	"9"	"464"	"33"	"13"	"8"	"5"	"4"	"2"	"5"	"10"	"16"	"3"	"5"	"6"	"7"	"7"	"3"	"11"	"4"	"1"	"761"	"0"	"6"	"767"	"0"
"92"	"79"	"199"	"77"	"2"	"151"	"8"	"3"	"0"	"2"	"3"	"1"	"4"	"2"	"5"	"3"	"2"	"2"	"4"	"0"	"2"	"2"	"0"	"3"	"475"	"0"	"0"	"475"	"0"
"93"	"80"	"186"	"61"	"5"	"322"	"14"	"2"	"3"	"5"	"3"	"0"	"2"	"5"	"17"	"9"	"4"	"13"	"6"	"2"	"2"	"14"	"5"	"5"	"685"	"0"	"0"	"685"	"0"
"94"	"81"	"128"	"60"	"4"	"115"	"7"	"4"	"0"	"7"	"1"	"1"	"1"	"0"	"9"	"6"	"3"	"11"	"7"	"1"	"1"	"2"	"1"	"0"	"369"	"0"	"3"	"372"	"0"
"95"	"82"	"8"	"126"	"4"	"221"	"43"	"5"	"2"	"4"	"3"	"3"	"4"	"5"	"20"	"1"	"2"	"8"	"2"	"1"	"0"	"2"	"4"	"1"	"469"	"0"	"1"	"470"	"0"
"96"	"83"	"221"	"64"	"4"	"35"	"2"	"2"	"1"	"3"	"1"	"1"	"3"	"1"	"4"	"4"	"9"	"14"	"6"	"5"	"2"	"0"	"4"	"7"	"393"	"0"	"3"	"396"	"0"
"97"	"84"	"32"	"181"	"3"	"47"	"3"	"2"	"1"	"4"	"2"	"3"	"4"	"4"	"2"	"9"	"39"	"20"	"3"	"0"	"1"	"0"	"0"	"0"	"360"	"0"	"1"	"361"	"0"
"98"	"85"	"15"	"68"	"19"	"204"	"8"	"5"	"0"	"5"	"6"	"3"	"7"	"6"	"13"	"7"	"76"	"14"	"4"	"3"	"3"	"12"	"3"	"2"	"483"	"0"	"9"	"492"	"0"
"99"	"86"	"26"	"116"	"4"	"81"	"7"	"4"	"3"	"3"	"3"	"1"	"4"	"5"	"5"	"2"	"6"	"10"	"2"	"10"	"0"	"1"	"1"	"2"	"296"	"0"	"5"	"301"	"0"
"100"	"87"	"10"	"109"	"10"	"368"	"9"	"5"	"1"	"0"	"1"	"5"	"2"	"4"	"4"	"1"	"4"	"8"	"0"	"1"	"0"	"1"	"1"	"0"	"544"	"0"	"1"	"545"	"0"
"101"	"88"	"134"	"130"	"12"	"65"	"5"	"2"	"3"	"3"	"3"	"3"	"3"	"5"	"8"	"7"	"9"	"29"	"6"	"3"	"0"	"2"	"0"	"2"	"434"	"0"	"3"	"437"	"0"
"102"	"89"	"36"	"21"	"3"	"224"	"5"	"5"	"1"	"1"	"3"	"1"	"2"	"8"	"8"	"2"	"0"	"5"	"5"	"2"	"1"	"4"	"0"	"0"	"337"	"0"	"1"	"338"	"0"
"103"	"90"	"10"	"31"	"6"	"129"	"3"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"5"	"2"	"1"	"3"	"2"	"5"	"1"	"3"	"13"	"1"	"221"	"0"	"3"	"224"	"0"
"104"	"91"	"39"	"258"	"27"	"132"	"3"	"4"	"1"	"0"	"2"	"1"	"1"	"1"	"8"	"7"	"17"	"10"	"0"	"4"	"3"	"2"	"0"	"0"	"520"	"0"	"5"	"525"	"0"
"105"	"92"	"119"	"172"	"8"	"64"	"6"	"7"	"3"	"7"	"3"	"0"	"1"	"2"	"7"	"8"	"14"	"21"	"1"	"2"	"0"	"2"	"2"	"2"	"451"	"0"	"2"	"453"	"0"
"106"	"93"	"85"	"62"	"4"	"290"	"9"	"2"	"1"	"2"	"3"	"1"	"3"	"6"	"8"	"5"	"27"	"9"	"2"	"2"	"1"	"4"	"1"	"2"	"529"	"0"	"10"	"539"	"0"
"107"	"94"	"125"	"80"	"9"	"139"	"3"	"5"	"1"	"8"	"4"	"3"	"6"	"4"	"11"	"9"	"5"	"16"	"8"	"5"	"2"	"0"	"3"	"2"	"448"	"0"	"2"	"450"	"0"
"108"	"95"	"10"	"94"	"8"	"325"	"7"	"1"	"0"	"4"	"0"	"0"	"0"	"3"	"5"	"3"	"1"	"3"	"0"	"2"	"1"	"5"	"2"	"0"	"474"	"0"	"3"	"477"	"0"
"109"	"96"	"12"	"39"	"67"	"247"	"3"	"2"	"0"	"1"	"0"	"0"	"4"	"2"	"12"	"1"	"1"	"3"	"0"	"0"	"1"	"1"	"1"	"1"	"398"	"0"	"0"	"398"	"0"
"110"	"97"	"56"	"84"	"40"	"236"	"8"	"6"	"0"	"5"	"2"	"0"	"4"	"0"	"9"	"9"	"13"	"12"	"4"	"5"	"2"	"6"	"1"	"2"	"504"	"0"	"4"	"508"	"0"
"111"	"98"	"55"	"144"	"6"	"294"	"3"	"6"	"1"	"5"	"1"	"0"	"3"	"1"	"4"	"1"	"2"	"5"	"1"	"3"	"1"	"4"	"1"	"1"	"542"	"0"	"4"	"546"	"0"
"112"	"99"	"145"	"209"	"3"	"29"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"2"	"2"	"1"	"3"	"8"	"5"	"0"	"0"	"2"	"0"	"0"	"423"	"0"	"3"	"426"	"0"
"113"	"100"	"56"	"48"	"5"	"316"	"13"	"3"	"2"	"7"	"3"	"4"	"2"	"0"	"13"	"9"	"30"	"27"	"6"	"5"	"0"	"9"	"4"	"2"	"564"	"0"	"5"	"569"	"0"
"114"	"101"	"34"	"104"	"11"	"448"	"10"	"0"	"3"	"4"	"1"	"0"	"2"	"13"	"26"	"6"	"78"	"16"	"4"	"0"	"0"	"5"	"1"	"1"	"767"	"0"	"4"	"771"	"0"
"115"	"102"	"11"	"83"	"0"	"175"	"3"	"1"	"0"	"3"	"1"	"0"	"3"	"2"	"5"	"4"	"11"	"6"	"7"	"11"	"2"	"9"	"3"	"2"	"342"	"0"	"4"	"346"	"0"
"116"	"103"	"57"	"234"	"2"	"0"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"310"	"0"	"0"	"310"	"0"
"117"	"104"	"27"	"101"	"5"	"248"	"6"	"7"	"4"	"5"	"2"	"4"	"7"	"9"	"22"	"9"	"5"	"16"	"2"	"3"	"2"	"7"	"2"	"2"	"495"	"0"	"4"	"499"	"0"
"118"	"105"	"102"	"2"	"3"	"89"	"1"	"6"	"0"	"3"	"0"	"0"	"3"	"2"	"3"	"2"	"3"	"4"	"1"	"0"	"0"	"2"	"0"	"0"	"226"	"0"	"0"	"226"	"0"
