"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"18"	"344"	"9"	"103"	"5"	"1"	"1"	"4"	"2"	"1"	"5"	"493"	"0"	"8"	"501"	"0"
"27"	"15"	"206"	"153"	"50"	"135"	"17"	"14"	"21"	"9"	"9"	"4"	"13"	"631"	"0"	"10"	"641"	"0"
"28"	"16"	"53"	"132"	"25"	"68"	"6"	"5"	"5"	"11"	"7"	"8"	"12"	"332"	"0"	"8"	"340"	"0"
"29"	"17"	"180"	"202"	"7"	"76"	"2"	"0"	"4"	"7"	"1"	"4"	"9"	"492"	"0"	"9"	"501"	"0"
"30"	"18"	"105"	"222"	"11"	"48"	"1"	"4"	"2"	"5"	"7"	"6"	"15"	"426"	"0"	"14"	"440"	"0"
"31"	"19"	"105"	"174"	"26"	"135"	"8"	"2"	"3"	"6"	"3"	"6"	"1"	"469"	"0"	"8"	"477"	"0"
"32"	"20"	"106"	"214"	"7"	"4"	"8"	"2"	"6"	"2"	"3"	"2"	"5"	"359"	"0"	"8"	"367"	"0"
"33"	"21"	"38"	"377"	"2"	"20"	"2"	"2"	"4"	"1"	"0"	"0"	"1"	"447"	"0"	"5"	"452"	"0"
"34"	"22"	"73"	"450"	"16"	"17"	"3"	"3"	"1"	"8"	"1"	"2"	"6"	"580"	"0"	"10"	"590"	"0"
"35"	"23"	"131"	"262"	"23"	"72"	"16"	"4"	"5"	"5"	"7"	"6"	"2"	"533"	"0"	"4"	"537"	"0"
"36"	"24"	"89"	"357"	"21"	"100"	"17"	"5"	"9"	"5"	"7"	"9"	"10"	"629"	"0"	"22"	"651"	"0"
"37"	"25"	"123"	"115"	"8"	"183"	"13"	"6"	"13"	"7"	"20"	"18"	"18"	"524"	"0"	"41"	"565"	"0"
"38"	"26"	"80"	"58"	"4"	"268"	"10"	"9"	"7"	"9"	"8"	"5"	"10"	"468"	"0"	"24"	"492"	"0"
"39"	"27"	"30"	"355"	"7"	"140"	"7"	"2"	"2"	"8"	"5"	"5"	"4"	"565"	"0"	"11"	"576"	"0"
"40"	"28"	"23"	"388"	"3"	"7"	"3"	"2"	"3"	"3"	"1"	"1"	"9"	"443"	"0"	"13"	"456"	"0"
"41"	"29"	"139"	"79"	"11"	"256"	"20"	"4"	"4"	"8"	"10"	"5"	"15"	"551"	"0"	"22"	"573"	"0"
"42"	"30"	"128"	"136"	"8"	"39"	"11"	"6"	"10"	"8"	"5"	"4"	"13"	"368"	"0"	"18"	"386"	"0"
"43"	"31"	"41"	"178"	"9"	"154"	"6"	"5"	"4"	"5"	"4"	"8"	"12"	"426"	"0"	"18"	"444"	"0"
"44"	"32"	"8"	"8"	"3"	"65"	"4"	"0"	"1"	"3"	"2"	"2"	"2"	"98"	"0"	"17"	"115"	"0"
"45"	"33"	"45"	"42"	"2"	"224"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"322"	"0"	"8"	"330"	"0"
"46"	"34"	"97"	"143"	"5"	"79"	"6"	"3"	"5"	"4"	"4"	"5"	"4"	"355"	"0"	"18"	"373"	"0"
"47"	"35"	"94"	"157"	"9"	"20"	"6"	"2"	"5"	"6"	"3"	"5"	"1"	"308"	"0"	"14"	"322"	"0"
"48"	"36"	"99"	"108"	"10"	"30"	"5"	"2"	"3"	"9"	"3"	"5"	"6"	"280"	"0"	"10"	"290"	"0"
"49"	"37"	"82"	"55"	"3"	"403"	"8"	"2"	"6"	"2"	"7"	"5"	"3"	"576"	"0"	"6"	"582"	"0"
"50"	"38"	"92"	"81"	"11"	"142"	"14"	"3"	"2"	"7"	"10"	"0"	"4"	"366"	"0"	"5"	"371"	"0"
"51"	"39"	"207"	"327"	"14"	"23"	"12"	"7"	"5"	"9"	"8"	"21"	"8"	"641"	"0"	"22"	"663"	"0"
"52"	"40"	"96"	"197"	"14"	"177"	"9"	"5"	"5"	"9"	"4"	"7"	"6"	"529"	"0"	"7"	"536"	"0"
"53"	"41"	"62"	"185"	"14"	"28"	"8"	"2"	"5"	"4"	"2"	"2"	"4"	"316"	"0"	"5"	"321"	"0"
"54"	"42"	"22"	"243"	"8"	"88"	"4"	"3"	"1"	"2"	"4"	"4"	"10"	"389"	"0"	"8"	"397"	"0"
"55"	"43"	"51"	"160"	"15"	"212"	"13"	"10"	"7"	"5"	"22"	"8"	"8"	"511"	"0"	"26"	"537"	"0"
"56"	"44"	"51"	"278"	"15"	"90"	"8"	"8"	"6"	"9"	"10"	"7"	"9"	"491"	"0"	"5"	"496"	"0"
"57"	"45"	"83"	"400"	"10"	"39"	"13"	"1"	"4"	"9"	"9"	"13"	"2"	"583"	"0"	"12"	"595"	"0"
"58"	"46"	"114"	"378"	"18"	"110"	"11"	"4"	"1"	"10"	"6"	"14"	"10"	"676"	"0"	"24"	"700"	"0"
"59"	"47"	"48"	"404"	"7"	"21"	"8"	"2"	"2"	"7"	"3"	"5"	"9"	"516"	"0"	"13"	"529"	"0"
"60"	"48"	"137"	"162"	"10"	"98"	"3"	"1"	"4"	"2"	"6"	"4"	"2"	"429"	"0"	"12"	"441"	"0"
"61"	"49"	"359"	"203"	"17"	"20"	"12"	"7"	"8"	"12"	"12"	"9"	"21"	"680"	"0"	"53"	"733"	"0"
"62"	"50"	"86"	"339"	"17"	"43"	"12"	"6"	"8"	"10"	"6"	"10"	"13"	"550"	"0"	"20"	"570"	"0"
"63"	"51"	"52"	"353"	"7"	"22"	"4"	"3"	"3"	"4"	"1"	"4"	"4"	"457"	"0"	"15"	"472"	"0"
"64"	"52"	"95"	"123"	"24"	"20"	"5"	"2"	"2"	"4"	"3"	"5"	"7"	"290"	"0"	"24"	"314"	"0"
"65"	"53"	"116"	"84"	"65"	"96"	"23"	"8"	"12"	"7"	"7"	"6"	"9"	"433"	"0"	"21"	"454"	"0"
"66"	"54"	"276"	"111"	"4"	"32"	"2"	"0"	"3"	"2"	"0"	"1"	"2"	"433"	"0"	"4"	"437"	"0"
"67"	"55"	"124"	"143"	"16"	"125"	"8"	"2"	"3"	"6"	"5"	"3"	"7"	"442"	"0"	"14"	"456"	"0"
"68"	"56"	"82"	"294"	"17"	"66"	"10"	"4"	"9"	"6"	"2"	"3"	"1"	"494"	"0"	"6"	"500"	"0"
"69"	"56A"	"43"	"137"	"4"	"55"	"4"	"0"	"3"	"2"	"1"	"1"	"3"	"253"	"0"	"2"	"255"	"0"
"70"	"57"	"75"	"190"	"6"	"92"	"2"	"2"	"3"	"2"	"2"	"6"	"2"	"382"	"0"	"2"	"384"	"0"
"71"	"58"	"65"	"311"	"18"	"32"	"8"	"2"	"2"	"10"	"7"	"4"	"10"	"469"	"0"	"10"	"479"	"0"
"72"	"59"	"40"	"188"	"30"	"182"	"7"	"1"	"8"	"3"	"7"	"1"	"0"	"467"	"0"	"10"	"477"	"0"
"73"	"60"	"35"	"23"	"14"	"364"	"3"	"2"	"3"	"6"	"6"	"3"	"3"	"462"	"0"	"17"	"479"	"0"
"74"	"61"	"38"	"128"	"13"	"190"	"19"	"3"	"2"	"10"	"7"	"10"	"8"	"428"	"0"	"13"	"441"	"0"
"75"	"62"	"44"	"252"	"6"	"11"	"9"	"1"	"1"	"7"	"3"	"5"	"5"	"344"	"0"	"13"	"357"	"0"
"76"	"63"	"85"	"375"	"8"	"214"	"10"	"5"	"5"	"4"	"0"	"9"	"11"	"726"	"0"	"12"	"738"	"0"
"77"	"64"	"18"	"442"	"9"	"6"	"5"	"0"	"0"	"1"	"1"	"3"	"5"	"490"	"0"	"9"	"499"	"0"
"78"	"65"	"41"	"43"	"2"	"130"	"3"	"2"	"0"	"2"	"6"	"2"	"4"	"235"	"0"	"11"	"246"	"0"
"79"	"66"	"96"	"181"	"14"	"224"	"22"	"7"	"9"	"9"	"10"	"8"	"11"	"591"	"0"	"22"	"613"	"0"
"80"	"67"	"7"	"22"	"2"	"249"	"7"	"1"	"1"	"2"	"5"	"2"	"2"	"300"	"0"	"1"	"301"	"0"
"81"	"68"	"93"	"67"	"24"	"363"	"7"	"0"	"1"	"1"	"6"	"4"	"7"	"573"	"0"	"7"	"580"	"0"
"82"	"69"	"75"	"113"	"24"	"296"	"18"	"6"	"2"	"2"	"3"	"2"	"6"	"547"	"0"	"11"	"558"	"0"
"83"	"70"	"118"	"138"	"14"	"139"	"3"	"4"	"7"	"0"	"3"	"2"	"3"	"431"	"0"	"4"	"435"	"0"
"84"	"71"	"90"	"138"	"12"	"216"	"16"	"10"	"6"	"12"	"4"	"21"	"17"	"542"	"0"	"43"	"585"	"0"
"85"	"72"	"69"	"145"	"8"	"361"	"23"	"12"	"9"	"9"	"24"	"11"	"10"	"681"	"0"	"48"	"729"	"0"
"86"	"73"	"15"	"30"	"11"	"450"	"14"	"9"	"11"	"7"	"15"	"6"	"9"	"577"	"0"	"8"	"585"	"0"
"87"	"74"	"36"	"140"	"5"	"164"	"10"	"32"	"4"	"7"	"7"	"2"	"3"	"410"	"0"	"15"	"425"	"0"
"88"	"75"	"105"	"65"	"16"	"280"	"12"	"27"	"10"	"9"	"7"	"8"	"5"	"544"	"0"	"5"	"549"	"0"
"89"	"76"	"8"	"116"	"5"	"23"	"2"	"1"	"1"	"2"	"2"	"3"	"1"	"164"	"0"	"1"	"165"	"0"
"90"	"77"	"17"	"54"	"4"	"33"	"11"	"12"	"5"	"4"	"6"	"11"	"16"	"173"	"0"	"13"	"186"	"0"
"91"	"78"	"68"	"156"	"13"	"161"	"7"	"30"	"8"	"7"	"11"	"8"	"9"	"478"	"0"	"23"	"501"	"0"
"92"	"79"	"2"	"13"	"0"	"497"	"4"	"0"	"0"	"0"	"3"	"1"	"0"	"520"	"0"	"1"	"521"	"0"
"93"	"80"	"7"	"45"	"2"	"238"	"4"	"20"	"5"	"1"	"1"	"0"	"0"	"323"	"0"	"2"	"325"	"0"
"94"	"81"	"40"	"220"	"29"	"100"	"14"	"4"	"6"	"8"	"6"	"14"	"10"	"451"	"0"	"27"	"478"	"0"
"95"	"82"	"22"	"37"	"1"	"40"	"2"	"1"	"1"	"1"	"3"	"1"	"0"	"109"	"0"	"5"	"114"	"0"
"96"	"83"	"6"	"31"	"5"	"48"	"6"	"7"	"18"	"4"	"3"	"2"	"4"	"134"	"0"	"6"	"140"	"0"
"97"	"84"	"10"	"45"	"15"	"269"	"13"	"6"	"6"	"7"	"14"	"7"	"8"	"400"	"0"	"13"	"413"	"0"
"98"	"85"	"33"	"118"	"4"	"102"	"3"	"7"	"2"	"3"	"7"	"3"	"7"	"289"	"0"	"4"	"293"	"0"
"99"	"86"	"17"	"171"	"16"	"14"	"11"	"37"	"2"	"5"	"6"	"9"	"18"	"306"	"0"	"13"	"319"	"0"
"100"	"87"	"50"	"266"	"21"	"47"	"18"	"9"	"7"	"12"	"10"	"13"	"21"	"474"	"0"	"28"	"502"	"0"
"101"	"88"	"111"	"27"	"4"	"42"	"3"	"5"	"4"	"4"	"3"	"10"	"10"	"223"	"0"	"27"	"250"	"0"
"102"	"89"	"61"	"228"	"17"	"65"	"14"	"59"	"13"	"16"	"7"	"8"	"5"	"493"	"0"	"15"	"508"	"0"
"103"	"90"	"13"	"14"	"5"	"196"	"8"	"15"	"2"	"8"	"5"	"4"	"5"	"275"	"0"	"15"	"290"	"0"
"104"	"91"	"48"	"165"	"24"	"234"	"13"	"10"	"7"	"16"	"11"	"13"	"19"	"560"	"0"	"25"	"585"	"0"
"105"	"92"	"50"	"176"	"15"	"100"	"14"	"14"	"0"	"12"	"7"	"8"	"17"	"413"	"0"	"33"	"446"	"0"
"106"	"93"	"182"	"32"	"5"	"16"	"11"	"22"	"10"	"8"	"6"	"12"	"13"	"317"	"0"	"34"	"351"	"0"
"107"	"94"	"30"	"46"	"3"	"142"	"7"	"5"	"3"	"3"	"3"	"3"	"1"	"246"	"0"	"2"	"248"	"0"
"108"	"95"	"36"	"274"	"15"	"20"	"5"	"2"	"3"	"4"	"2"	"2"	"1"	"364"	"0"	"2"	"366"	"0"
"109"	"96"	"17"	"89"	"21"	"45"	"4"	"3"	"10"	"2"	"5"	"3"	"1"	"200"	"0"	"3"	"203"	"0"
"110"	"97"	"12"	"66"	"2"	"75"	"4"	"1"	"3"	"7"	"4"	"0"	"0"	"174"	"0"	"4"	"178"	"0"
"111"	"98"	"3"	"46"	"4"	"4"	"3"	"0"	"0"	"3"	"1"	"0"	"1"	"65"	"0"	"3"	"68"	"0"
"112"	"99"	"73"	"114"	"9"	"127"	"5"	"4"	"4"	"4"	"2"	"4"	"6"	"352"	"0"	"5"	"357"	"0"
"113"	"100"	"21"	"78"	"8"	"155"	"12"	"1"	"3"	"2"	"2"	"2"	"5"	"289"	"0"	"11"	"300"	"0"
"114"	"101"	"10"	"79"	"3"	"55"	"3"	"14"	"2"	"2"	"5"	"2"	"3"	"178"	"0"	"5"	"183"	"0"
"115"	"102"	"44"	"66"	"4"	"119"	"3"	"5"	"3"	"2"	"3"	"2"	"3"	"254"	"0"	"5"	"259"	"0"
"116"	"103"	"14"	"38"	"3"	"76"	"3"	"2"	"9"	"1"	"3"	"2"	"9"	"160"	"0"	"15"	"175"	"0"
"117"	"104"	"44"	"60"	"16"	"162"	"7"	"2"	"4"	"1"	"11"	"0"	"2"	"309"	"0"	"3"	"312"	"0"
"118"	"105"	"98"	"243"	"3"	"5"	"0"	"1"	"1"	"4"	"2"	"2"	"3"	"362"	"0"	"11"	"373"	"0"
"119"	"106"	"123"	"425"	"6"	"7"	"3"	"6"	"3"	"3"	"4"	"1"	"6"	"587"	"0"	"31"	"618"	"0"
"120"	"107"	"229"	"361"	"5"	"16"	"2"	"3"	"2"	"7"	"2"	"0"	"4"	"631"	"0"	"2"	"633"	"0"
"121"	"108"	"38"	"56"	"4"	"108"	"7"	"7"	"22"	"3"	"7"	"3"	"1"	"256"	"0"	"9"	"265"	"0"
"122"	"109"	"82"	"90"	"5"	"97"	"8"	"2"	"2"	"3"	"7"	"6"	"8"	"310"	"0"	"11"	"321"	"0"
"123"	"110"	"157"	"92"	"11"	"271"	"10"	"14"	"8"	"11"	"12"	"3"	"10"	"599"	"0"	"15"	"614"	"0"
"124"	"111"	"45"	"390"	"21"	"40"	"3"	"2"	"1"	"1"	"3"	"2"	"2"	"510"	"0"	"1"	"511"	"0"
"125"	"112"	"15"	"107"	"6"	"283"	"9"	"4"	"1"	"1"	"6"	"3"	"5"	"440"	"0"	"5"	"445"	"0"
"126"	"113"	"32"	"58"	"3"	"324"	"6"	"1"	"5"	"1"	"5"	"0"	"1"	"436"	"0"	"7"	"443"	"0"
"127"	"114"	"101"	"117"	"8"	"229"	"12"	"6"	"6"	"9"	"7"	"5"	"7"	"507"	"0"	"16"	"523"	"0"
"128"	"115"	"21"	"43"	"2"	"94"	"3"	"1"	"1"	"4"	"3"	"3"	"2"	"177"	"0"	"3"	"180"	"0"
"129"	"116"	"8"	"38"	"3"	"109"	"4"	"1"	"1"	"3"	"2"	"2"	"1"	"172"	"0"	"2"	"174"	"0"
"130"	"117"	"93"	"96"	"10"	"109"	"5"	"6"	"2"	"4"	"5"	"4"	"5"	"339"	"0"	"23"	"362"	"0"
"131"	"118"	"33"	"63"	"6"	"162"	"7"	"2"	"1"	"5"	"7"	"3"	"4"	"293"	"0"	"17"	"310"	"0"
"132"	"119"	"28"	"177"	"4"	"29"	"5"	"0"	"2"	"3"	"0"	"4"	"3"	"255"	"0"	"8"	"263"	"0"
"133"	"120"	"37"	"144"	"14"	"150"	"9"	"3"	"2"	"5"	"0"	"4"	"3"	"371"	"0"	"8"	"379"	"0"
"134"	"121"	"70"	"148"	"6"	"69"	"6"	"2"	"3"	"8"	"2"	"4"	"4"	"322"	"0"	"19"	"341"	"0"
"135"	"122"	"48"	"233"	"4"	"111"	"6"	"4"	"1"	"3"	"4"	"3"	"7"	"424"	"0"	"5"	"429"	"0"
"136"	"123"	"157"	"128"	"15"	"54"	"3"	"6"	"8"	"1"	"5"	"3"	"8"	"388"	"0"	"6"	"394"	"0"
"137"	"124"	"83"	"150"	"15"	"210"	"10"	"5"	"1"	"5"	"5"	"10"	"9"	"503"	"0"	"30"	"533"	"0"
"138"	"125"	"114"	"14"	"3"	"177"	"10"	"2"	"4"	"1"	"6"	"1"	"3"	"335"	"0"	"13"	"348"	"0"
"139"	"126"	"16"	"48"	"6"	"161"	"14"	"2"	"6"	"2"	"7"	"2"	"3"	"267"	"0"	"7"	"274"	"0"
"140"	"127"	"116"	"41"	"11"	"157"	"7"	"15"	"4"	"3"	"3"	"2"	"1"	"360"	"0"	"2"	"362"	"0"
"141"	"128"	"6"	"98"	"11"	"228"	"11"	"2"	"1"	"3"	"12"	"5"	"3"	"380"	"0"	"12"	"392"	"0"
"142"	"129"	"74"	"201"	"12"	"98"	"12"	"5"	"2"	"11"	"3"	"1"	"6"	"425"	"0"	"13"	"438"	"0"
"143"	"130"	"34"	"210"	"10"	"118"	"12"	"2"	"3"	"7"	"5"	"5"	"7"	"413"	"0"	"15"	"428"	"0"
"144"	"131"	"13"	"314"	"12"	"27"	"5"	"0"	"0"	"6"	"5"	"2"	"10"	"394"	"0"	"8"	"402"	"0"
"145"	"132"	"18"	"89"	"5"	"116"	"1"	"4"	"2"	"3"	"8"	"3"	"4"	"253"	"0"	"14"	"267"	"0"
"146"	"133"	"107"	"380"	"7"	"24"	"5"	"3"	"1"	"2"	"7"	"7"	"8"	"551"	"0"	"13"	"564"	"0"
"147"	"134"	"7"	"6"	"0"	"19"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"35"	"0"	"0"	"35"	"0"
"148"	"135"	"148"	"28"	"2"	"23"	"3"	"3"	"0"	"1"	"2"	"0"	"0"	"210"	"0"	"1"	"211"	"0"
"149"	"136"	"96"	"75"	"11"	"49"	"4"	"6"	"4"	"4"	"1"	"0"	"2"	"252"	"0"	"6"	"258"	"0"
"150"	"137"	"168"	"121"	"12"	"125"	"12"	"9"	"4"	"3"	"5"	"7"	"12"	"478"	"0"	"34"	"512"	"0"
"151"	"138"	"133"	"51"	"4"	"21"	"3"	"0"	"1"	"1"	"1"	"0"	"1"	"216"	"0"	"3"	"219"	"0"
"152"	"139"	"293"	"20"	"12"	"31"	"2"	"11"	"4"	"3"	"6"	"3"	"5"	"390"	"0"	"3"	"393"	"0"
"153"	"140"	"173"	"89"	"25"	"38"	"5"	"7"	"7"	"11"	"7"	"5"	"16"	"383"	"0"	"19"	"402"	"0"
"154"	"141"	"171"	"237"	"32"	"59"	"8"	"3"	"4"	"10"	"5"	"2"	"7"	"538"	"0"	"5"	"543"	"0"
"155"	"142"	"309"	"43"	"22"	"115"	"7"	"5"	"8"	"4"	"5"	"2"	"3"	"523"	"0"	"5"	"528"	"0"
"156"	"143"	"178"	"26"	"3"	"7"	"4"	"1"	"2"	"9"	"2"	"3"	"1"	"236"	"0"	"8"	"244"	"0"
"157"	"144"	"10"	"228"	"33"	"52"	"3"	"1"	"3"	"2"	"6"	"2"	"2"	"342"	"0"	"4"	"346"	"0"
"158"	"145"	"160"	"64"	"3"	"6"	"2"	"0"	"2"	"1"	"1"	"0"	"2"	"241"	"0"	"4"	"245"	"0"
"159"	"146"	"16"	"148"	"9"	"435"	"13"	"1"	"2"	"4"	"2"	"1"	"2"	"633"	"0"	"0"	"633"	"0"
"160"	"147"	"18"	"142"	"37"	"55"	"8"	"2"	"9"	"6"	"6"	"2"	"5"	"290"	"0"	"5"	"295"	"0"
"161"	"148"	"173"	"34"	"57"	"6"	"4"	"2"	"4"	"7"	"1"	"1"	"3"	"292"	"0"	"12"	"304"	"0"
"162"	"149"	"131"	"139"	"72"	"50"	"9"	"4"	"8"	"10"	"5"	"6"	"8"	"442"	"0"	"14"	"456"	"0"
"163"	"150"	"243"	"176"	"44"	"23"	"11"	"5"	"5"	"6"	"3"	"9"	"15"	"540"	"0"	"14"	"554"	"0"
"164"	"151"	"285"	"54"	"37"	"39"	"6"	"5"	"15"	"6"	"3"	"11"	"6"	"467"	"0"	"20"	"487"	"0"
"165"	"152"	"81"	"95"	"10"	"23"	"10"	"1"	"12"	"1"	"1"	"7"	"5"	"246"	"0"	"14"	"260"	"0"
"166"	"153"	"117"	"197"	"239"	"41"	"18"	"6"	"13"	"13"	"9"	"4"	"13"	"670"	"0"	"6"	"676"	"0"
"167"	"154"	"31"	"66"	"20"	"205"	"4"	"5"	"5"	"2"	"12"	"2"	"7"	"359"	"0"	"13"	"372"	"0"
"168"	"155"	"82"	"74"	"184"	"31"	"13"	"7"	"16"	"11"	"13"	"8"	"11"	"450"	"0"	"23"	"473"	"0"
"169"	"156"	"69"	"116"	"22"	"10"	"5"	"0"	"1"	"3"	"7"	"6"	"5"	"244"	"0"	"39"	"283"	"0"
"170"	"157"	"80"	"125"	"7"	"0"	"4"	"4"	"1"	"4"	"1"	"1"	"1"	"228"	"0"	"3"	"231"	"0"
"171"	"158"	"92"	"53"	"130"	"44"	"4"	"2"	"6"	"3"	"3"	"6"	"7"	"350"	"0"	"16"	"366"	"0"
"172"	"159"	"143"	"51"	"31"	"52"	"9"	"7"	"8"	"4"	"2"	"1"	"8"	"316"	"0"	"11"	"327"	"0"
"173"	"160"	"89"	"22"	"52"	"33"	"5"	"4"	"0"	"4"	"5"	"3"	"4"	"221"	"0"	"19"	"240"	"0"
"174"	"161"	"35"	"9"	"37"	"190"	"7"	"4"	"3"	"6"	"7"	"5"	"2"	"305"	"0"	"19"	"324"	"0"
"175"	"162"	"50"	"74"	"9"	"84"	"13"	"4"	"2"	"5"	"22"	"12"	"11"	"286"	"0"	"19"	"305"	"0"
"176"	"163"	"142"	"11"	"3"	"7"	"2"	"2"	"1"	"1"	"1"	"4"	"2"	"176"	"0"	"7"	"183"	"0"
"177"	"164"	"82"	"71"	"10"	"116"	"17"	"8"	"3"	"5"	"8"	"4"	"8"	"332"	"0"	"31"	"363"	"0"
"178"	"165"	"6"	"68"	"9"	"109"	"4"	"3"	"2"	"7"	"8"	"5"	"4"	"225"	"0"	"9"	"234"	"0"
"179"	"166"	"79"	"223"	"23"	"78"	"9"	"6"	"9"	"6"	"9"	"8"	"7"	"457"	"0"	"22"	"479"	"0"
"180"	"167"	"49"	"156"	"62"	"157"	"10"	"5"	"5"	"10"	"12"	"6"	"16"	"488"	"0"	"39"	"527"	"0"
"181"	"168"	"37"	"225"	"15"	"48"	"5"	"3"	"0"	"4"	"5"	"6"	"18"	"366"	"0"	"18"	"384"	"0"
"182"	"169"	"20"	"131"	"132"	"64"	"8"	"1"	"3"	"2"	"6"	"9"	"6"	"382"	"0"	"14"	"396"	"0"
"183"	"170"	"17"	"104"	"20"	"210"	"18"	"10"	"10"	"4"	"10"	"3"	"3"	"409"	"0"	"9"	"418"	"0"
"184"	"171"	"60"	"61"	"15"	"271"	"14"	"9"	"9"	"10"	"11"	"5"	"12"	"477"	"0"	"28"	"505"	"0"
"185"	"172"	"15"	"46"	"4"	"129"	"8"	"6"	"0"	"5"	"4"	"3"	"0"	"220"	"0"	"8"	"228"	"0"
"186"	"172A"	"31"	"20"	"5"	"111"	"12"	"4"	"2"	"5"	"9"	"2"	"7"	"208"	"0"	"11"	"219"	"0"
"187"	"173"	"106"	"70"	"31"	"181"	"16"	"12"	"17"	"8"	"8"	"8"	"5"	"462"	"0"	"9"	"471"	"0"
"188"	"174"	"65"	"39"	"14"	"301"	"18"	"8"	"6"	"3"	"18"	"9"	"12"	"493"	"0"	"47"	"540"	"0"
"189"	"175"	"77"	"153"	"11"	"67"	"14"	"12"	"6"	"6"	"12"	"10"	"13"	"381"	"0"	"22"	"403"	"0"
"190"	"176"	"26"	"46"	"7"	"330"	"8"	"8"	"4"	"6"	"3"	"1"	"3"	"442"	"0"	"5"	"447"	"0"
"191"	"177"	"80"	"186"	"11"	"244"	"14"	"7"	"11"	"8"	"13"	"12"	"26"	"612"	"0"	"35"	"647"	"0"
