"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"10"	"188"	"251"	"18"	"326"	"6"	"3"	"3"	"5"	"7"	"6"	"10"	"16"	"17"	"856"	"0"	"25"	"881"	"0"
"24"	"11"	"80"	"297"	"8"	"162"	"2"	"2"	"2"	"3"	"2"	"2"	"7"	"13"	"13"	"593"	"0"	"24"	"617"	"0"
"25"	"12"	"299"	"152"	"18"	"267"	"1"	"2"	"1"	"1"	"2"	"3"	"5"	"8"	"14"	"773"	"0"	"22"	"795"	"0"
"26"	"13"	"137"	"151"	"4"	"54"	"2"	"0"	"2"	"1"	"0"	"2"	"2"	"4"	"8"	"367"	"0"	"16"	"383"	"0"
"27"	"14"	"11"	"538"	"6"	"29"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"10"	"598"	"0"	"2"	"600"	"0"
"28"	"15"	"30"	"35"	"26"	"822"	"14"	"4"	"1"	"3"	"10"	"3"	"18"	"8"	"6"	"980"	"0"	"11"	"991"	"0"
"29"	"16"	"78"	"21"	"34"	"329"	"3"	"3"	"4"	"6"	"7"	"11"	"25"	"11"	"14"	"546"	"0"	"29"	"575"	"0"
"30"	"17"	"55"	"276"	"20"	"160"	"4"	"3"	"3"	"9"	"0"	"6"	"5"	"15"	"11"	"567"	"0"	"22"	"589"	"0"
"31"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"32"	"18K"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"33"	"19"	"376"	"189"	"38"	"83"	"6"	"7"	"5"	"8"	"22"	"2"	"10"	"8"	"15"	"769"	"0"	"51"	"820"	"0"
"34"	"20"	"375"	"129"	"20"	"60"	"3"	"3"	"2"	"6"	"4"	"2"	"8"	"10"	"19"	"641"	"0"	"80"	"721"	"0"
"35"	"21"	"315"	"251"	"16"	"82"	"0"	"0"	"2"	"2"	"3"	"5"	"2"	"14"	"18"	"710"	"0"	"32"	"742"	"0"
"36"	"22"	"81"	"137"	"12"	"126"	"1"	"3"	"1"	"2"	"3"	"1"	"14"	"5"	"6"	"392"	"0"	"5"	"397"	"0"
"37"	"22K"	"76"	"206"	"21"	"123"	"3"	"1"	"1"	"5"	"4"	"3"	"18"	"14"	"11"	"486"	"0"	"23"	"509"	"0"
"38"	"23"	"122"	"147"	"28"	"252"	"4"	"2"	"2"	"5"	"2"	"11"	"19"	"18"	"12"	"624"	"0"	"24"	"648"	"0"
"39"	"24"	"401"	"64"	"7"	"61"	"2"	"0"	"1"	"1"	"1"	"0"	"23"	"5"	"4"	"570"	"0"	"14"	"584"	"0"
"40"	"25"	"65"	"592"	"33"	"232"	"9"	"4"	"4"	"2"	"5"	"13"	"14"	"26"	"33"	"1032"	"0"	"32"	"1064"	"0"
"41"	"26"	"351"	"210"	"17"	"68"	"3"	"1"	"3"	"3"	"0"	"0"	"1"	"6"	"7"	"670"	"0"	"20"	"690"	"0"
"42"	"27"	"12"	"85"	"15"	"322"	"1"	"2"	"6"	"4"	"2"	"6"	"28"	"13"	"13"	"509"	"0"	"20"	"529"	"0"
"43"	"28"	"22"	"83"	"19"	"401"	"5"	"3"	"1"	"2"	"2"	"2"	"7"	"5"	"9"	"561"	"0"	"8"	"569"	"0"
"44"	"29"	"38"	"68"	"9"	"173"	"2"	"0"	"3"	"0"	"5"	"1"	"3"	"5"	"4"	"311"	"0"	"1"	"312"	"0"
"45"	"29K"	"66"	"394"	"37"	"132"	"5"	"2"	"5"	"4"	"5"	"9"	"18"	"34"	"18"	"729"	"0"	"21"	"750"	"0"
"46"	"30"	"79"	"349"	"19"	"176"	"6"	"3"	"0"	"8"	"1"	"5"	"11"	"18"	"10"	"685"	"0"	"18"	"703"	"0"
"47"	"31"	"172"	"245"	"9"	"49"	"2"	"1"	"0"	"2"	"0"	"7"	"10"	"11"	"20"	"528"	"0"	"38"	"566"	"0"
"48"	"32"	"32"	"244"	"37"	"163"	"6"	"0"	"4"	"6"	"4"	"2"	"14"	"14"	"10"	"536"	"0"	"15"	"551"	"0"
"49"	"33"	"46"	"244"	"16"	"91"	"5"	"0"	"2"	"8"	"3"	"9"	"8"	"19"	"8"	"459"	"0"	"15"	"474"	"0"
"50"	"34"	"67"	"293"	"28"	"225"	"4"	"0"	"2"	"2"	"4"	"6"	"7"	"15"	"9"	"662"	"0"	"12"	"674"	"0"
"51"	"35"	"660"	"60"	"11"	"47"	"1"	"0"	"2"	"1"	"2"	"1"	"5"	"4"	"3"	"797"	"0"	"14"	"811"	"0"
"52"	"36"	"81"	"206"	"12"	"253"	"2"	"2"	"1"	"0"	"3"	"2"	"7"	"5"	"13"	"587"	"0"	"4"	"591"	"0"
"53"	"37"	"14"	"55"	"10"	"207"	"5"	"0"	"2"	"3"	"0"	"10"	"5"	"1"	"6"	"318"	"0"	"6"	"324"	"0"
"54"	"38"	"51"	"367"	"12"	"219"	"1"	"0"	"0"	"5"	"2"	"5"	"8"	"8"	"3"	"681"	"0"	"8"	"689"	"0"
"55"	"39"	"32"	"91"	"15"	"197"	"6"	"1"	"3"	"3"	"5"	"9"	"12"	"8"	"7"	"389"	"0"	"10"	"399"	"0"
"56"	"40"	"152"	"78"	"16"	"532"	"14"	"4"	"5"	"4"	"7"	"34"	"27"	"8"	"18"	"899"	"0"	"24"	"923"	"0"
"57"	"41"	"19"	"239"	"20"	"426"	"11"	"0"	"3"	"2"	"3"	"51"	"20"	"9"	"9"	"812"	"0"	"10"	"822"	"0"
"58"	"42"	"146"	"441"	"36"	"201"	"7"	"0"	"5"	"9"	"1"	"9"	"17"	"15"	"9"	"896"	"0"	"4"	"900"	"0"
"59"	"43"	"5"	"58"	"13"	"685"	"8"	"2"	"0"	"1"	"4"	"2"	"10"	"7"	"3"	"798"	"0"	"3"	"801"	"0"
"60"	"44"	"14"	"54"	"21"	"555"	"4"	"4"	"3"	"1"	"5"	"6"	"27"	"6"	"6"	"706"	"0"	"12"	"718"	"0"
"61"	"45"	"38"	"95"	"16"	"286"	"4"	"3"	"3"	"5"	"35"	"9"	"28"	"8"	"5"	"535"	"0"	"16"	"551"	"0"
"62"	"46"	"193"	"76"	"5"	"192"	"4"	"2"	"3"	"0"	"2"	"1"	"42"	"3"	"1"	"524"	"0"	"7"	"531"	"0"
"63"	"47"	"79"	"236"	"23"	"294"	"19"	"2"	"2"	"5"	"11"	"9"	"20"	"15"	"11"	"726"	"0"	"34"	"760"	"0"
"64"	"48"	"151"	"247"	"20"	"319"	"2"	"3"	"3"	"4"	"5"	"5"	"11"	"15"	"15"	"800"	"0"	"6"	"806"	"0"
"65"	"49"	"58"	"83"	"20"	"336"	"3"	"2"	"2"	"2"	"2"	"5"	"16"	"7"	"11"	"547"	"0"	"18"	"565"	"0"
"66"	"50"	"26"	"58"	"12"	"371"	"3"	"2"	"4"	"1"	"12"	"3"	"11"	"4"	"8"	"515"	"0"	"5"	"520"	"0"
"67"	"51"	"165"	"237"	"17"	"158"	"1"	"0"	"0"	"2"	"0"	"3"	"11"	"4"	"2"	"600"	"0"	"12"	"612"	"0"
"68"	"52"	"76"	"691"	"17"	"70"	"7"	"2"	"0"	"3"	"1"	"6"	"10"	"9"	"14"	"906"	"0"	"20"	"926"	"0"
"69"	"53"	"67"	"61"	"17"	"261"	"5"	"3"	"3"	"3"	"17"	"3"	"42"	"8"	"14"	"504"	"0"	"19"	"523"	"0"
"70"	"53K"	"151"	"63"	"11"	"148"	"2"	"1"	"1"	"3"	"6"	"4"	"18"	"2"	"7"	"417"	"0"	"17"	"434"	"0"
"71"	"54"	"117"	"116"	"25"	"565"	"3"	"4"	"4"	"3"	"6"	"5"	"35"	"5"	"9"	"897"	"0"	"24"	"921"	"0"
"72"	"55"	"81"	"393"	"21"	"273"	"7"	"5"	"4"	"6"	"10"	"14"	"25"	"20"	"23"	"882"	"0"	"28"	"910"	"0"
"73"	"56"	"18"	"154"	"20"	"207"	"5"	"0"	"2"	"1"	"1"	"4"	"10"	"5"	"11"	"438"	"0"	"17"	"455"	"0"
"74"	"57"	"5"	"47"	"14"	"220"	"9"	"0"	"1"	"0"	"0"	"1"	"6"	"3"	"8"	"314"	"0"	"10"	"324"	"0"
"75"	"58"	"43"	"253"	"17"	"411"	"5"	"4"	"3"	"7"	"8"	"7"	"17"	"20"	"20"	"815"	"0"	"26"	"841"	"0"
"76"	"59"	"48"	"325"	"25"	"323"	"8"	"0"	"2"	"1"	"3"	"2"	"37"	"3"	"4"	"781"	"0"	"4"	"785"	"0"
"77"	"60"	"19"	"33"	"13"	"242"	"5"	"5"	"0"	"1"	"6"	"2"	"6"	"8"	"10"	"350"	"0"	"8"	"358"	"0"
"78"	"61"	"184"	"33"	"61"	"344"	"3"	"2"	"0"	"3"	"4"	"2"	"19"	"5"	"9"	"669"	"0"	"12"	"681"	"0"
"79"	"62"	"23"	"435"	"22"	"193"	"5"	"0"	"2"	"6"	"1"	"7"	"13"	"14"	"13"	"734"	"0"	"14"	"748"	"0"
"80"	"63"	"644"	"137"	"12"	"104"	"3"	"2"	"3"	"2"	"3"	"2"	"25"	"7"	"3"	"947"	"0"	"10"	"957"	"0"
"81"	"64"	"48"	"209"	"9"	"110"	"1"	"1"	"1"	"3"	"1"	"1"	"6"	"4"	"8"	"402"	"0"	"13"	"415"	"0"
"82"	"65"	"27"	"103"	"13"	"337"	"11"	"0"	"2"	"5"	"7"	"5"	"22"	"11"	"7"	"550"	"0"	"26"	"576"	"0"
"83"	"66"	"90"	"256"	"10"	"244"	"7"	"3"	"5"	"3"	"4"	"4"	"17"	"10"	"7"	"660"	"0"	"9"	"669"	"0"
"84"	"67"	"50"	"15"	"7"	"392"	"9"	"1"	"1"	"1"	"25"	"7"	"4"	"1"	"3"	"516"	"0"	"9"	"525"	"0"
"85"	"68"	"14"	"122"	"25"	"331"	"3"	"2"	"4"	"7"	"4"	"3"	"20"	"12"	"8"	"555"	"0"	"15"	"570"	"0"
"86"	"69"	"49"	"212"	"22"	"434"	"5"	"4"	"2"	"4"	"2"	"4"	"16"	"20"	"15"	"789"	"0"	"21"	"810"	"0"
"87"	"70"	"11"	"90"	"14"	"635"	"0"	"1"	"1"	"1"	"4"	"5"	"17"	"8"	"9"	"796"	"0"	"17"	"813"	"0"
"88"	"71"	"68"	"409"	"32"	"324"	"6"	"1"	"9"	"8"	"8"	"10"	"9"	"20"	"15"	"919"	"0"	"23"	"942"	"0"
"89"	"72"	"43"	"164"	"26"	"445"	"7"	"4"	"4"	"3"	"4"	"1"	"19"	"8"	"9"	"737"	"0"	"26"	"763"	"0"
"90"	"73"	"76"	"94"	"30"	"527"	"10"	"4"	"4"	"8"	"2"	"4"	"8"	"6"	"7"	"780"	"0"	"21"	"801"	"0"
"91"	"74"	"35"	"83"	"12"	"104"	"3"	"0"	"2"	"1"	"0"	"2"	"12"	"3"	"4"	"261"	"0"	"8"	"269"	"0"
"92"	"74K"	"87"	"17"	"16"	"388"	"5"	"2"	"1"	"1"	"2"	"10"	"23"	"10"	"10"	"572"	"0"	"26"	"598"	"0"
"93"	"75"	"378"	"62"	"11"	"403"	"9"	"4"	"2"	"2"	"0"	"2"	"18"	"10"	"10"	"911"	"0"	"18"	"929"	"0"
"94"	"76"	"29"	"424"	"15"	"223"	"5"	"49"	"4"	"5"	"2"	"1"	"7"	"10"	"7"	"781"	"0"	"5"	"786"	"0"
"95"	"77"	"13"	"31"	"7"	"422"	"3"	"2"	"1"	"3"	"0"	"5"	"17"	"4"	"1"	"509"	"0"	"5"	"514"	"0"
"96"	"78"	"62"	"180"	"10"	"372"	"6"	"19"	"1"	"3"	"3"	"3"	"5"	"6"	"5"	"675"	"0"	"1"	"676"	"0"
"97"	"79"	"38"	"175"	"24"	"615"	"9"	"5"	"6"	"6"	"6"	"9"	"24"	"11"	"20"	"948"	"0"	"27"	"975"	"0"
"98"	"80"	"27"	"84"	"14"	"388"	"6"	"1"	"1"	"2"	"1"	"1"	"9"	"8"	"4"	"546"	"0"	"8"	"554"	"0"
"99"	"81"	"68"	"512"	"15"	"50"	"12"	"0"	"4"	"4"	"0"	"3"	"4"	"9"	"9"	"690"	"0"	"4"	"694"	"0"
"100"	"82"	"19"	"427"	"11"	"90"	"5"	"2"	"12"	"7"	"1"	"7"	"6"	"22"	"15"	"624"	"0"	"26"	"650"	"0"
"101"	"83"	"12"	"441"	"10"	"17"	"0"	"0"	"0"	"3"	"0"	"6"	"3"	"13"	"14"	"519"	"0"	"8"	"527"	"0"
"102"	"84"	"142"	"328"	"16"	"213"	"8"	"7"	"5"	"8"	"17"	"10"	"19"	"16"	"10"	"799"	"0"	"15"	"814"	"0"
"103"	"85"	"115"	"482"	"14"	"51"	"4"	"3"	"3"	"10"	"3"	"6"	"9"	"35"	"43"	"778"	"0"	"47"	"825"	"0"
"104"	"86"	"57"	"358"	"8"	"57"	"2"	"0"	"3"	"5"	"3"	"1"	"5"	"20"	"23"	"542"	"0"	"18"	"560"	"0"
"105"	"86K"	"77"	"276"	"5"	"36"	"14"	"2"	"5"	"5"	"1"	"3"	"4"	"11"	"17"	"456"	"0"	"11"	"467"	"0"
"106"	"87"	"279"	"106"	"13"	"111"	"8"	"3"	"3"	"3"	"4"	"6"	"4"	"6"	"2"	"548"	"0"	"11"	"559"	"0"
"107"	"88"	"59"	"295"	"5"	"14"	"2"	"1"	"2"	"1"	"0"	"2"	"2"	"9"	"6"	"398"	"0"	"7"	"405"	"0"
"108"	"89"	"48"	"428"	"4"	"20"	"1"	"1"	"1"	"4"	"1"	"4"	"16"	"11"	"7"	"546"	"0"	"3"	"549"	"0"
"109"	"90"	"544"	"191"	"6"	"25"	"3"	"0"	"2"	"2"	"2"	"4"	"11"	"1"	"7"	"798"	"0"	"13"	"811"	"0"
"110"	"91"	"501"	"59"	"1"	"37"	"1"	"2"	"1"	"2"	"0"	"1"	"15"	"4"	"6"	"630"	"0"	"25"	"655"	"0"
"111"	"92"	"261"	"306"	"9"	"61"	"3"	"1"	"2"	"5"	"0"	"0"	"8"	"15"	"14"	"685"	"0"	"29"	"714"	"0"
"112"	"93"	"132"	"397"	"9"	"20"	"4"	"1"	"3"	"1"	"4"	"1"	"4"	"24"	"19"	"619"	"0"	"22"	"641"	"0"
"113"	"94"	"364"	"262"	"6"	"11"	"2"	"0"	"3"	"0"	"1"	"0"	"3"	"8"	"5"	"665"	"0"	"19"	"684"	"0"
"114"	"95"	"272"	"263"	"18"	"166"	"4"	"1"	"3"	"13"	"31"	"8"	"9"	"16"	"11"	"815"	"0"	"18"	"833"	"0"
"115"	"96"	"168"	"566"	"18"	"81"	"11"	"4"	"8"	"8"	"9"	"9"	"19"	"29"	"22"	"952"	"0"	"19"	"971"	"0"
"116"	"97"	"166"	"305"	"4"	"17"	"3"	"1"	"4"	"5"	"0"	"2"	"5"	"10"	"5"	"527"	"0"	"6"	"533"	"0"
"117"	"98"	"223"	"456"	"14"	"24"	"4"	"1"	"3"	"4"	"2"	"4"	"5"	"26"	"10"	"776"	"0"	"15"	"791"	"0"
"118"	"99"	"84"	"266"	"22"	"250"	"4"	"3"	"6"	"3"	"7"	"5"	"20"	"26"	"21"	"717"	"0"	"30"	"747"	"0"
"119"	"100"	"244"	"34"	"20"	"365"	"6"	"1"	"2"	"2"	"0"	"1"	"13"	"3"	"2"	"693"	"0"	"6"	"699"	"0"
"120"	"101"	"500"	"113"	"5"	"65"	"1"	"3"	"3"	"1"	"4"	"3"	"6"	"7"	"12"	"723"	"0"	"30"	"753"	"0"
"121"	"102"	"669"	"84"	"3"	"13"	"0"	"0"	"2"	"1"	"1"	"0"	"2"	"0"	"2"	"777"	"0"	"15"	"792"	"0"
"122"	"103"	"90"	"299"	"4"	"17"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"6"	"4"	"426"	"0"	"1"	"427"	"0"
"123"	"104"	"65"	"316"	"8"	"30"	"7"	"0"	"0"	"0"	"6"	"0"	"3"	"6"	"2"	"443"	"0"	"9"	"452"	"0"
"124"	"105"	"148"	"484"	"9"	"26"	"0"	"3"	"1"	"2"	"1"	"2"	"8"	"14"	"12"	"710"	"0"	"11"	"721"	"0"
"125"	"106"	"154"	"462"	"13"	"148"	"4"	"0"	"2"	"5"	"4"	"7"	"16"	"12"	"27"	"854"	"0"	"18"	"872"	"0"
"126"	"107"	"79"	"639"	"20"	"66"	"6"	"2"	"2"	"9"	"51"	"2"	"8"	"14"	"8"	"906"	"0"	"6"	"912"	"0"
"127"	"108"	"61"	"349"	"15"	"112"	"5"	"1"	"2"	"8"	"2"	"5"	"12"	"26"	"11"	"609"	"0"	"22"	"631"	"0"
"128"	"109"	"80"	"185"	"14"	"134"	"10"	"2"	"4"	"2"	"3"	"6"	"9"	"2"	"9"	"460"	"0"	"13"	"473"	"0"
"129"	"110"	"129"	"547"	"27"	"103"	"7"	"3"	"6"	"6"	"3"	"8"	"7"	"31"	"18"	"895"	"0"	"8"	"903"	"0"
"130"	"111"	"73"	"492"	"8"	"238"	"4"	"1"	"2"	"3"	"4"	"4"	"14"	"17"	"14"	"874"	"0"	"12"	"886"	"0"
"131"	"112"	"78"	"582"	"5"	"80"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"14"	"5"	"769"	"0"	"3"	"772"	"0"
"132"	"113"	"50"	"213"	"19"	"229"	"5"	"0"	"5"	"3"	"3"	"8"	"10"	"13"	"8"	"566"	"0"	"15"	"581"	"0"
"133"	"114"	"3"	"11"	"9"	"569"	"4"	"0"	"1"	"1"	"0"	"0"	"4"	"0"	"1"	"603"	"0"	"1"	"604"	"0"
"134"	"114K"	"91"	"144"	"7"	"236"	"17"	"0"	"1"	"1"	"0"	"1"	"2"	"6"	"2"	"508"	"0"	"3"	"511"	"0"
"135"	"115"	"498"	"50"	"6"	"256"	"7"	"4"	"9"	"1"	"8"	"4"	"14"	"8"	"5"	"870"	"0"	"31"	"901"	"0"
"136"	"116"	"354"	"140"	"18"	"145"	"3"	"1"	"2"	"4"	"45"	"5"	"9"	"8"	"12"	"746"	"0"	"32"	"778"	"0"
"137"	"117"	"73"	"528"	"21"	"135"	"5"	"4"	"2"	"16"	"4"	"7"	"14"	"26"	"17"	"852"	"0"	"20"	"872"	"0"
"138"	"118"	"346"	"81"	"20"	"130"	"2"	"1"	"0"	"2"	"1"	"3"	"7"	"5"	"9"	"607"	"0"	"30"	"637"	"0"
"139"	"119"	"153"	"413"	"15"	"64"	"2"	"1"	"7"	"6"	"15"	"4"	"25"	"34"	"31"	"770"	"0"	"53"	"823"	"0"
"140"	"120"	"113"	"20"	"10"	"357"	"7"	"1"	"0"	"2"	"1"	"2"	"4"	"2"	"9"	"528"	"0"	"15"	"543"	"0"
"141"	"121"	"508"	"4"	"5"	"193"	"1"	"1"	"0"	"0"	"3"	"2"	"10"	"1"	"4"	"732"	"0"	"12"	"744"	"0"
"142"	"122"	"349"	"15"	"4"	"139"	"0"	"1"	"2"	"1"	"2"	"0"	"6"	"0"	"0"	"519"	"0"	"2"	"521"	"0"
"143"	"123"	"88"	"39"	"36"	"241"	"2"	"1"	"2"	"0"	"2"	"4"	"17"	"7"	"4"	"443"	"0"	"18"	"461"	"0"
"144"	"124"	"121"	"177"	"7"	"103"	"5"	"12"	"4"	"8"	"0"	"6"	"9"	"12"	"8"	"472"	"0"	"13"	"485"	"0"
"145"	"125"	"306"	"161"	"16"	"153"	"4"	"4"	"1"	"7"	"2"	"5"	"15"	"12"	"11"	"697"	"0"	"28"	"725"	"0"
"146"	"126"	"16"	"98"	"13"	"587"	"2"	"0"	"1"	"3"	"4"	"2"	"9"	"5"	"8"	"748"	"0"	"11"	"759"	"0"
"147"	"127"	"16"	"30"	"13"	"433"	"3"	"4"	"1"	"2"	"6"	"2"	"8"	"5"	"6"	"529"	"0"	"18"	"547"	"0"
"148"	"128"	"148"	"165"	"12"	"160"	"7"	"0"	"4"	"2"	"4"	"1"	"5"	"23"	"10"	"541"	"0"	"17"	"558"	"0"
"149"	"129"	"347"	"15"	"6"	"55"	"2"	"1"	"1"	"0"	"0"	"1"	"4"	"1"	"2"	"435"	"0"	"20"	"455"	"0"
"150"	"130"	"68"	"20"	"14"	"550"	"3"	"1"	"1"	"0"	"1"	"5"	"12"	"4"	"4"	"683"	"0"	"7"	"690"	"0"
"151"	"131"	"82"	"93"	"21"	"323"	"4"	"4"	"1"	"0"	"3"	"6"	"19"	"7"	"11"	"574"	"0"	"8"	"582"	"0"
"152"	"132"	"495"	"157"	"11"	"17"	"1"	"0"	"1"	"3"	"4"	"0"	"6"	"13"	"6"	"714"	"0"	"25"	"739"	"0"
"153"	"133"	"430"	"41"	"3"	"27"	"3"	"1"	"1"	"1"	"3"	"1"	"17"	"5"	"2"	"535"	"0"	"24"	"559"	"0"
"154"	"134"	"135"	"131"	"4"	"49"	"2"	"20"	"5"	"1"	"1"	"2"	"36"	"17"	"2"	"405"	"0"	"8"	"413"	"0"
"155"	"135"	"674"	"85"	"3"	"11"	"2"	"1"	"0"	"5"	"3"	"0"	"4"	"0"	"4"	"792"	"0"	"24"	"816"	"0"
"156"	"136"	"365"	"107"	"15"	"79"	"3"	"0"	"0"	"3"	"6"	"4"	"15"	"5"	"4"	"606"	"0"	"6"	"612"	"0"
"157"	"137"	"554"	"35"	"30"	"112"	"3"	"3"	"6"	"4"	"7"	"2"	"12"	"2"	"9"	"779"	"0"	"32"	"811"	"0"
"158"	"138"	"108"	"193"	"27"	"211"	"3"	"3"	"6"	"15"	"2"	"7"	"17"	"11"	"9"	"612"	"0"	"20"	"632"	"0"
"159"	"139"	"392"	"163"	"15"	"46"	"1"	"2"	"2"	"7"	"0"	"6"	"31"	"3"	"6"	"674"	"0"	"14"	"688"	"0"
"160"	"140"	"229"	"198"	"25"	"96"	"3"	"1"	"3"	"2"	"2"	"3"	"7"	"15"	"17"	"601"	"0"	"25"	"626"	"0"
"161"	"141"	"105"	"316"	"19"	"84"	"6"	"0"	"3"	"1"	"1"	"1"	"6"	"7"	"11"	"560"	"0"	"11"	"571"	"0"
"162"	"142"	"391"	"121"	"8"	"97"	"4"	"1"	"2"	"3"	"3"	"5"	"4"	"11"	"3"	"653"	"0"	"11"	"664"	"0"
"163"	"143"	"67"	"132"	"17"	"29"	"0"	"0"	"3"	"3"	"0"	"0"	"11"	"8"	"5"	"275"	"0"	"5"	"280"	"0"
"164"	"144"	"315"	"155"	"27"	"203"	"11"	"6"	"8"	"8"	"5"	"1"	"7"	"5"	"5"	"756"	"0"	"9"	"765"	"0"
"165"	"145"	"94"	"196"	"17"	"72"	"4"	"3"	"3"	"10"	"5"	"15"	"57"	"20"	"19"	"515"	"0"	"31"	"546"	"0"
"166"	"146"	"231"	"61"	"13"	"42"	"5"	"3"	"1"	"1"	"3"	"2"	"4"	"6"	"5"	"377"	"0"	"12"	"389"	"0"
"167"	"147"	"193"	"38"	"13"	"312"	"5"	"3"	"1"	"1"	"0"	"3"	"9"	"8"	"13"	"599"	"0"	"29"	"628"	"0"
"168"	"148"	"65"	"276"	"87"	"304"	"5"	"6"	"9"	"15"	"6"	"9"	"20"	"17"	"15"	"834"	"0"	"21"	"855"	"0"
"169"	"149"	"22"	"195"	"17"	"425"	"12"	"1"	"3"	"4"	"5"	"5"	"10"	"21"	"14"	"734"	"0"	"37"	"771"	"0"
"170"	"150"	"130"	"24"	"6"	"141"	"0"	"0"	"0"	"2"	"0"	"0"	"6"	"3"	"3"	"315"	"0"	"5"	"320"	"0"
"171"	"151"	"515"	"39"	"8"	"55"	"2"	"1"	"1"	"4"	"0"	"2"	"1"	"4"	"4"	"636"	"0"	"12"	"648"	"0"
